,num_dol,num_dfep,num_tfsi,num_ps,num_li,atoms_dol,atoms_dfep,atoms_tfsi,atoms_ps,atoms_li,count,%
2127,4,1,2,1,2,:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
2128,4,1,2,1,2,:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
2129,4,1,2,1,2,:1O:1O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
2130,4,1,2,1,2,:1O:1O:2O,1O,1N2O1S:2O,,1L:1L,1,0.03000300030003
2131,4,1,2,1,2,:1O:1O:2O,1O,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
2132,4,1,2,1,2,:1O:1O:2O,1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
2133,4,1,2,1,2,:1O:1O:2O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
2134,4,1,2,1,2,:1O:1O:1O,1O,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
2135,4,1,2,1,2,:1O:1O:1O,1O,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
2136,4,1,2,1,2,:1O:1O:1O,1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
2137,4,1,2,1,2,:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2138,4,1,2,1,2,1O:1O:1O:2O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
2139,4,1,2,1,2,1O:1O:1O:2O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
2140,4,1,2,1,2,1O:1O:1O:2O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
2141,4,1,2,1,2,1O:1O:1O:2O,1O,:2O1S,,1L:1L,1,0.03000300030003
2142,4,1,2,1,2,1O:1O:2O:2O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2143,4,1,2,1,2,1O:1O:2O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
2144,4,1,2,1,2,1O:1O:2O:2O,,1O:2O,,1L:1L,1,0.03000300030003
2145,4,1,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
2146,4,1,2,1,2,:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
2147,4,1,2,1,2,:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2148,4,1,2,1,2,:1O:1O:1O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2149,4,1,2,1,2,:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2150,4,1,2,1,2,:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
2151,4,1,2,1,2,:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
2152,4,1,2,1,2,:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
2153,4,1,2,1,2,:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
2154,4,1,2,1,2,:1O:1O:2O,1O,1O1S:3O1S,,1L:1L,1,0.03000300030003
2155,4,1,2,1,2,:1O:1O:2O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
2156,4,1,3,1,2,:1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
2157,4,1,2,1,2,:1O:1O:2O,1O,:1N3O2S,,1L:1L,1,0.03000300030003
2158,4,1,2,3,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2159,4,1,2,3,2,:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2160,4,1,2,3,2,::1O:1O,,1O:2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2161,4,1,2,3,3,:1O:1O:1O,,1O1S:1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2162,4,1,3,1,2,1O:1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
2163,4,1,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
2164,4,1,3,1,2,1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
2165,4,1,3,1,2,1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
2166,4,1,3,1,2,1O:1O:1O:1O,,1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
2167,4,1,3,1,2,1O:1O:1O:2O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
2168,4,1,3,1,2,1O:1O:1O:2O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
2169,4,1,3,1,2,1O:1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
2170,4,1,3,1,2,1O:1O:1O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
2171,4,1,3,1,2,1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
2172,4,1,3,1,2,1O:1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
2173,4,1,3,1,2,1O:1O:1O:2O,,:1O1S:2O2S,,1L:1L,1,0.03000300030003
2174,4,1,3,1,2,1O:1O:1O:2O,,:1O:3O2S,,1L:1L,1,0.03000300030003
2175,4,1,2,2,3,:1O:1O:1O,,2O:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2176,4,1,2,2,3,:1O:1O:1O,,1N3O2S:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2177,4,1,2,2,2,::1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2178,4,1,2,2,2,1O:1O:1O:2O,,1O1S:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2179,4,1,2,1,2,:1O:1O:2O,1O,:2O1S,,1L:1L,1,0.03000300030003
2180,4,1,2,1,2,:1O:2O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
2181,4,1,2,1,2,:1O:2O:2O,1O,2O:2O1S,,1L:1L,1,0.03000300030003
2182,4,1,2,1,2,:1O:2O:2O,1O,:,,1L:1L,1,0.03000300030003
2183,4,1,2,1,2,::1O:1O,1O,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2184,4,1,2,2,2,1O:1O:1O:1O,,1O:2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2185,4,1,2,2,2,1O:1O:1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2186,4,1,2,2,2,1O:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2187,4,1,2,2,2,:1O:1O:2O,,:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2188,4,1,2,2,2,:1O:1O:1O,,1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2189,4,1,2,2,2,:1O:1O:1O,,1N2O2S:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2190,4,1,2,2,2,:1O:1O:1O,,2O:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2191,4,1,2,2,2,:1O:1O:1O,,:1N3O2S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2192,4,1,2,2,2,:1O:1O:1O,1O,:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2193,4,1,2,2,2,:1O:1O:2O,,1N3O2S:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2194,4,1,2,2,2,:1O:1O:2O,,1O:1O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2195,4,1,2,1,2,1O:1O:1O:2O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
2196,4,1,2,1,2,1O:1O:1O:2O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
2197,4,1,2,1,2,1O:1O:1O:2O,,1O:3O,,1L:1L,1,0.03000300030003
2198,4,1,2,1,2,1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
2199,4,1,1,2,2,:1O:1O:2O,,1N3O2S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2200,4,1,1,2,2,:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2201,4,1,1,2,2,:1O:1O:2O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2202,4,1,1,2,2,:1O:1O:2O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2203,4,1,1,2,2,:1O:1O:2O,,2O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2204,4,1,1,2,2,:1O:1O:2O,1O,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2205,4,1,1,2,2,:1O:2O:2O,,1N3O2S,1S:1S:2S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
2206,4,1,1,2,2,:1O:2O:2O,1O,2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2207,4,1,1,2,2,::1O:1O,1O,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2208,4,1,1,2,3,1O:1O:1O:2O,,1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2209,4,1,1,2,3,1O:1O:1O:2O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2210,4,1,1,2,3,:1O:1O:2O,,1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
2211,4,1,1,2,3,:1O:2O:2O,,1N4O2S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
2212,4,1,1,3,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2213,4,1,1,3,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2214,4,1,1,3,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2215,4,1,1,3,2,:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
2216,4,1,1,2,2,:1O:1O:2O,,1N3O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2217,4,1,1,2,2,:1O:1O:1O,1O,2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2218,4,1,1,2,2,:1O:1O:1O,1O,1N3O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2219,4,1,1,2,2,1O:1O:1O:2O,,2O1S,1S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2220,4,1,1,2,2,1O:1O:1O:2O,,1N2O1S,1S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2221,4,1,1,2,2,1O:1O:1O:2O,,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2222,4,1,1,2,2,1O:1O:1O:2O,,1N3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2223,4,1,1,2,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2224,4,1,1,2,2,1O:1O:1O:2O,,1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2225,4,1,1,2,2,1O:1O:1O:2O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2226,4,1,1,2,2,1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2227,4,1,1,2,2,1O:1O:1O:2O,,2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2228,4,1,1,2,2,:1O:1O:1O,1O,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2229,4,1,1,2,2,1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2230,4,1,1,2,2,1O:1O:2O:2O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2231,4,1,1,2,2,:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2232,4,1,1,2,2,:1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2233,4,1,1,2,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2234,4,1,1,2,2,:1O:1O:1O,,2O1S,1S:2S:3S:4S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
2235,4,1,1,2,2,:1O:1O:1O,,2O2S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2236,4,1,1,3,2,:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2237,4,1,1,3,2,:1O:1O:2O,,1O1S,:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2238,4,1,1,3,2,::1O:1O,,2O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2239,4,1,2,1,2,1O:1O:1O:2O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
2240,4,1,2,1,2,1O:1O:1O:1O,1O,1N1O1S:1N3O2S,,1L:1L,1,0.03000300030003
2241,4,1,2,1,2,1O:1O:1O:1O,1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
2242,4,1,2,1,2,1O:1O:1O:1O,1O,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2243,4,1,2,1,2,1O:1O:1O:1O,1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
2244,4,1,2,1,2,1O:1O:1O:1O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
2245,4,1,2,1,2,1O:1O:1O:1O,1O,:1O,,1L:1L,1,0.03000300030003
2246,4,1,2,1,2,1O:1O:1O:1O,1O,:2O1S,,1L:1L,1,0.03000300030003
2247,4,1,2,1,2,1O:1O:1O:2O,,1N1O1S:3O1S,,1L:1L,1,0.03000300030003
2248,4,1,2,1,2,1O:1O:1O:1O,,:,,1L:1L,1,0.03000300030003
2249,4,1,2,1,2,1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
2250,4,1,2,1,2,1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2251,4,1,2,1,2,1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
2252,4,1,2,1,2,1O:1O:1O:2O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
2253,4,1,2,1,2,1O:1O:1O:2O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
2254,4,1,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
2255,4,1,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
2256,4,1,2,1,2,1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
2257,4,1,2,1,2,1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
2258,4,1,1,3,2,::1O:1O,,3O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2259,4,1,1,3,3,1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2260,4,1,1,3,3,1O:1O:1O:1O,,1N2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2261,4,1,1,3,3,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2262,4,1,1,3,3,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2263,4,1,1,3,3,1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2264,4,1,1,3,3,1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2265,4,1,1,3,3,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
2266,4,1,1,3,3,1O:1O:1O:2O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2267,4,1,1,3,3,1O:1O:2O:2O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2268,4,1,2,1,2,1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
2269,4,1,1,3,3,::1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2270,4,1,2,1,1,:1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
2271,4,1,2,1,1,:1O:1O:1O,,1O:2O,,1L,1,0.03000300030003
2272,4,1,2,1,1,:1O:1O:2O,,:1O,,1L,1,0.03000300030003
2273,4,1,2,1,1,::1O:1O,1O,1O:1O1S,,1L,1,0.03000300030003
2274,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2275,4,1,2,1,2,1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2276,4,1,3,1,2,1O:1O:2O:2O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
2277,4,1,3,1,2,:1O:1O:1O,,1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
2278,4,1,1,2,2,1O:1O:1O:2O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2279,5,0,0,3,1,::1O:1O:2O,,,:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
2280,1,2,1,1,2,1O,1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
2281,4,3,2,1,2,::1O:1O,::1O,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
2282,4,3,2,2,2,1O:1O:2O:2O,::,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2283,4,4,0,1,1,:1O:1O:1O,:::,,,1L,1,0.03000300030003
2284,4,4,0,1,1,::1O:1O,:::1O,,,1L,1,0.03000300030003
2285,4,4,0,1,1,::1O:2O,:::1O,,,1L,1,0.03000300030003
2286,5,0,0,1,2,1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
2287,5,0,0,1,2,:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
2288,5,0,0,2,1,:1O:1O:1O:2O,,,1S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
2289,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2290,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
2291,5,0,0,2,2,1O:1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
2292,5,0,0,2,2,1O:1O:1O:1O:1O,,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
2293,5,0,0,2,2,1O:1O:1O:1O:2O,,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2294,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2295,5,0,0,2,2,:1O:1O:1O:2O,,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2296,5,0,0,2,2,:1O:2O:2O:2O,,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2297,4,3,1,1,2,:1O:1O:1O,::1O,1N2O2S,,1L:1L,1,0.03000300030003
2298,4,3,1,1,2,:1O:1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
2299,4,3,1,1,2,1O:1O:2O:2O,::1O,1O,,1L:1L,1,0.03000300030003
2300,4,3,0,1,1,::1O:2O,::1O,,,1L,1,0.03000300030003
2301,4,2,2,1,2,::1O:1O,:1O,1O:3O1S,,1L:1L,1,0.03000300030003
2302,4,2,2,1,3,1O:1O:1O:1O,:,1N4O2S:2O1S,,1L:1L:1L,1,0.03000300030003
2303,4,2,2,2,2,:1O:1O:1O,:1O,:2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2304,4,2,2,2,2,:1O:1O:2O,:,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2305,4,2,2,2,2,::1O:1O,:,2O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2306,4,2,2,2,2,::1O:2O,:,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2307,4,2,3,1,2,1O:1O:1O:1O,:,:1O:2O1S,,1L:1L,1,0.03000300030003
2308,4,3,0,1,1,:::1O,:1O:1O,,,1L,1,0.03000300030003
2309,4,3,1,1,2,1O:1O:1O:2O,::1O,3O2S,,1L:1L,1,0.03000300030003
2310,4,3,0,1,2,1O:1O:1O:1O,::1O,,,1L:1L,1,0.03000300030003
2311,4,3,1,1,1,:1O:1O:1O,::,1N3O1S,,1L,1,0.03000300030003
2312,4,3,1,1,1,::1O:1O,::,2O1S,,1L,1,0.03000300030003
2313,4,3,1,1,1,:::1O,::1O,1O1S,,1L,1,0.03000300030003
2314,4,3,1,1,2,1O:1O:1O:1O,::1O,1O1S,,1L:1L,1,0.03000300030003
2315,4,3,1,1,2,1O:1O:1O:2O,::1O,,,1L:1L,1,0.03000300030003
2316,4,3,1,1,2,1O:1O:1O:2O,::1O,1O1S,,1L:1L,1,0.03000300030003
2317,5,0,0,3,1,::1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
2318,5,0,0,3,2,:1O:1O:1O:2O,,,:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2319,4,1,3,1,2,:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
2320,5,0,0,3,2,:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2321,5,0,1,1,2,:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
2322,5,0,1,1,2,:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
2323,5,0,1,1,2,:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
2324,5,0,1,1,2,:1O:1O:2O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
2325,5,0,1,1,2,:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
2326,5,0,1,1,2,::1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
2327,5,0,1,1,3,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L:1L,1,0.03000300030003
2328,5,0,1,1,3,1O:1O:1O:1O:2O,,1N2O2S,,1L:1L:1L,1,0.03000300030003
2329,5,0,1,1,3,:1O:1O:1O:2O,,1N3O2S,,1L:1L:1L,1,0.03000300030003
2330,5,0,1,2,1,1O:2O:2O:2O:2O,,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
2331,5,0,1,2,2,1O:1O:1O:1O:1O,,1N1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2332,5,0,1,2,2,1O:1O:1O:1O:1O,,1N4O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2333,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2334,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
2335,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
2336,5,0,1,2,2,1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2337,5,0,1,2,2,1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2338,5,0,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
2339,5,0,1,1,2,1O:1O:2O:2O:2O,,1O,,1L:1L,1,0.03000300030003
2340,5,0,1,1,2,1O:1O:2O:2O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
2341,5,0,1,1,1,:::1O:1O,,1O1S,,1L,1,0.03000300030003
2342,5,0,0,3,2,::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2343,5,0,1,1,1,1O:1O:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
2344,5,0,1,1,1,:1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
2345,5,0,1,1,1,:1O:1O:1O:2O,,1N3O2S,,1L,1,0.03000300030003
2346,5,0,1,1,1,:1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
2347,5,0,1,1,1,::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
2348,5,0,1,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
