,num_dol,num_tfep,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfep,atoms_tfsi,atoms_ps,atoms_li,count,%
249,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
250,4,0,2,2,2,1O:1O:1O:2O,,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
251,4,0,2,2,2,1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
252,4,0,1,3,2,1O:1O:1O:1O,,1N1O1S,::::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
253,5,0,3,1,2,:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,2,0.06000600060006
254,5,0,3,1,2,:1O:1O:1O:2O,,:1O:1O,,1L:1L,2,0.06000600060006
255,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
256,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
257,5,1,0,1,1,1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
258,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
259,5,1,0,1,2,1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
260,5,0,2,1,2,:1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,2,0.06000600060006
261,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
262,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
263,5,1,0,2,2,:1O:1O:1O:1O,,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
264,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
265,5,1,1,1,2,1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
266,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,2,0.06000600060006
267,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
268,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
269,4,0,1,2,2,1O:1O:1O:1O,,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
270,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
271,4,0,2,1,2,1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
272,4,0,2,1,2,1O:1O:1O:2O,,1O:2O2S,,1L:1L,2,0.06000600060006
273,4,0,1,1,2,1O:1O:2O:2O,,2O1S,,1L:1L,2,0.06000600060006
274,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:2O,,1L:1L,2,0.06000600060006
275,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
276,5,1,1,2,2,:1O:1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
277,5,0,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
278,4,0,2,3,2,::1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
279,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O1S:2O1S,,1L:1L,2,0.06000600060006
280,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:3O1S,,1L:1L,2,0.06000600060006
281,3,3,1,1,1,1O:1O:1O,::,1O,,1L,2,0.06000600060006
282,5,0,2,1,1,:::1O:1O,,:2O1S,,1L,2,0.06000600060006
283,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,2,0.06000600060006
284,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,2,0.06000600060006
285,3,2,2,1,2,1O:1O:1O,:1O,:1O,,1L:1L,2,0.06000600060006
286,4,0,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
287,3,2,2,1,2,1O:1O:1O,:,1O:2O,,1L:1L,2,0.06000600060006
288,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
289,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
290,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
291,5,1,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
292,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
293,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O,,1L:1L,2,0.06000600060006
294,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
295,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
296,5,0,2,2,2,:1O:1O:1O:1O,,:1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
297,4,0,1,3,2,:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
298,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,2,0.06000600060006
299,5,0,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
300,4,0,1,3,2,:1O:1O:1O,,2O,::1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
301,5,0,2,2,2,:1O:1O:1O:1O,,:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
302,5,0,2,1,2,1O:1O:1O:1O:2O,,2O:2O1S,,1L:1L,2,0.06000600060006
303,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
304,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
305,4,0,2,1,2,:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
306,4,0,2,1,2,:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
307,5,1,1,1,2,::1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
308,4,0,2,1,2,1O:1O:2O:2O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
309,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
310,5,0,2,3,2,::1O:1O:1O,,:1O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
311,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
312,4,0,2,1,2,1O:1O:2O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
313,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
314,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
315,5,0,3,1,2,::1O:1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
316,5,0,1,2,2,:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
317,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
318,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
319,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
320,4,1,1,2,2,:1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
321,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:1O,,1L:1L,2,0.06000600060006
322,6,0,2,1,2,::1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
323,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
324,5,0,1,1,2,:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
325,6,0,2,1,2,::1O:1O:1O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
326,5,0,1,1,2,1O:1O:1O:2O:2O,,2O1S,,1L:1L,2,0.06000600060006
327,4,1,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
328,6,0,2,2,2,::1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
329,5,0,1,1,2,1O:1O:1O:1O:2O,,1N2O1S,,1L:1L,2,0.06000600060006
330,5,0,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,2,0.06000600060006
331,4,1,2,1,2,1O:1O:1O:1O,,1N3O2S:2O1S,,1L:1L,2,0.06000600060006
332,6,0,3,1,2,::1O:1O:1O:2O,,1O:1O:1O,,1L:1L,2,0.06000600060006
333,4,1,2,1,2,1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
334,5,0,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
335,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
336,4,1,1,2,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
337,6,1,0,1,2,1O:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
338,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
339,3,0,3,1,2,1O:1O:2O,,1N3O2S:1O:1O1S,,1L:1L,2,0.06000600060006
340,4,1,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
341,4,1,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
342,4,1,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
343,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
344,3,0,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,2,0.06000600060006
345,4,1,1,2,2,1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
346,3,0,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
347,3,0,3,1,2,1O:1O:1O,,1O:1O1S:2O,,1L:1L,2,0.06000600060006
348,5,0,1,2,2,1O:1O:1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
349,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:1O1S,,1L:1L,2,0.06000600060006
350,3,0,3,1,2,1O:1O:1O,,1N2O1S:1O1S:2O,,1L:1L,2,0.06000600060006
351,5,0,1,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
352,4,1,1,2,2,1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
353,4,1,1,2,2,1O:1O:1O:2O,,2O2S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
354,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
355,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
356,5,0,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
357,4,1,2,1,2,1O:1O:1O:1O,,2O1S:3O1S,,1L:1L,2,0.06000600060006
358,3,0,3,1,2,1O:1O:2O,,:1O:2O,,1L:1L,2,0.06000600060006
359,7,0,0,1,2,:1O:1O:1O:2O:2O:2O,,,,1L:1L,2,0.06000600060006
360,7,0,1,1,1,:::1O:1O:1O:1O,,1O,,1L,2,0.06000600060006
361,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
362,7,0,1,1,2,1O:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
363,4,2,2,1,2,1O:1O:1O:2O,:1O,1O:1O,,1L:1L,2,0.06000600060006
364,4,2,2,1,2,1O:1O:1O:2O,:,1O:2O1S,,1L:1L,2,0.06000600060006
365,4,2,2,1,2,1O:1O:1O:1O,:,:1O,,1L:1L,2,0.06000600060006
366,2,1,4,1,2,1O:1O,,1O:1O:1O:2O1S,,1L:1L,2,0.06000600060006
367,4,2,2,1,2,1O:1O:1O:1O,:,1O:1O,,1L:1L,2,0.06000600060006
368,4,2,1,2,2,1O:1O:1O:1O,:,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
369,4,1,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
370,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
371,4,1,3,1,2,1O:1O:1O:2O,,:1O:1O1S,,1L:1L,2,0.06000600060006
372,4,1,3,1,2,:1O:1O:1O,,1O:1O1S:2O,,1L:1L,2,0.06000600060006
373,4,1,3,1,2,:1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
374,4,2,1,1,1,::1O:1O,:,1N2O2S,,1L,2,0.06000600060006
375,4,2,1,1,1,:1O:1O:1O,:,2O1S,,1L,2,0.06000600060006
376,4,2,1,1,1,:1O:1O:1O,:,1O,,1L,2,0.06000600060006
377,7,0,1,1,1,::1O:1O:1O:1O:2O,,1O,,1L,2,0.06000600060006
378,6,2,1,1,2,:1O:1O:1O:1O:1O,:,2O1S,,1L:1L,2,0.06000600060006
379,6,1,1,1,1,::1O:1O:1O:2O,,,,1L,2,0.06000600060006
380,3,0,1,2,3,1O:1O:2O,,1N3O2S,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L:1L,2,0.06000600060006
381,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O1S,,1L:1L,2,0.06000600060006
382,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
383,3,0,2,1,2,1O:1O:2O,,1N1O1S:2O1S,,1L:1L,2,0.06000600060006
384,3,0,2,1,2,1O:1O:2O,,1N1O1S:2O,,1L:1L,2,0.06000600060006
385,4,1,2,1,2,1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
386,6,1,1,1,2,1O:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
387,6,1,1,1,2,:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,2,0.06000600060006
388,6,1,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
389,5,0,1,1,1,::1O:1O:1O,,1O1S,,1L,2,0.06000600060006
390,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
391,3,0,1,3,2,1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
392,4,1,2,1,2,1O:1O:1O:2O,,1O:3O1S,,1L:1L,2,0.06000600060006
393,4,1,2,1,2,1O:1O:1O:2O,,2O:2O1S,,1L:1L,2,0.06000600060006
394,6,1,1,2,2,::1O:1O:1O:2O,,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
395,5,0,0,3,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
396,4,1,2,1,2,:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
397,4,1,2,1,2,:1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
398,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
399,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
400,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
401,4,1,1,1,2,1O:1O:1O:2O,,2O2S,,1L:1L,2,0.06000600060006
402,3,0,3,2,2,:1O:1O,,1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
403,3,0,3,2,2,:1O:1O,,1O:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
404,5,0,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
405,4,1,1,2,2,1O:1O:1O:1O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
406,3,0,3,2,2,:1O:1O,,1O:1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
407,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
408,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
409,3,0,3,2,2,:1O:2O,,1O:1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
410,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
411,6,0,1,2,2,::1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
412,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
413,3,0,3,1,2,:1O:1O,,1O:2O:2O1S,,1L:1L,2,0.06000600060006
414,3,0,3,1,2,1O:2O:2O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
415,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
416,4,3,1,1,1,:::1O,::,3O1S,,1L,1,0.03000300030003
417,4,3,1,1,1,::1O:1O,::,1N2O1S,,1L,1,0.03000300030003
418,4,3,1,1,1,:1O:1O:1O,::,1O,,1L,1,0.03000300030003
419,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
420,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
421,5,0,2,1,2,:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
422,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
423,5,0,1,2,3,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
424,4,4,0,1,1,1O:1O:1O:2O,:::,,,1L,1,0.03000300030003
425,4,5,0,1,1,:1O:1O:1O,::::,,,1L,1,0.03000300030003
426,5,0,2,1,2,:1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
427,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
428,5,0,1,2,2,:1O:1O:1O:2O,,1O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
429,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
430,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
431,5,0,2,1,2,:1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
432,5,0,2,1,2,:1O:1O:1O:2O,,1N2O1S:2O,,1L:1L,1,0.03000300030003
433,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
434,5,0,2,1,2,:1O:1O:1O:2O,,1N1O:2O1S,,1L:1L,1,0.03000300030003
435,5,0,2,1,2,:1O:1O:1O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
436,4,2,3,1,2,::1O:1O,:,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
437,5,0,2,1,2,:1O:1O:1O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
438,5,0,2,1,2,:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
439,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
440,5,0,2,1,3,1O:1O:1O:1O:2O,,2O:2O1S,,1L:1L:1L,1,0.03000300030003
441,5,0,2,1,2,:::1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
442,5,0,2,1,2,::1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
443,5,0,2,1,2,::1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
444,5,0,2,1,2,::1O:1O:2O,,1N3O1S:1N3O2S,,1L:1L,1,0.03000300030003
445,5,0,1,2,2,:1O:1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
446,5,0,2,1,2,::1O:1O:1O,,2O:2O2S,,1L:1L,1,0.03000300030003
447,5,0,1,2,2,:1O:1O:1O:2O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
448,5,0,2,1,2,::1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
449,5,0,2,1,2,::1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
450,5,0,2,1,2,::1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
451,5,0,2,1,2,:1O:2O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
452,5,0,2,1,2,:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
453,4,2,3,1,2,:1O:1O:2O,:,:1O:1O,,1L:1L,1,0.03000300030003
454,5,0,2,1,2,:1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
455,5,0,2,1,2,:1O:1O:2O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
456,4,3,0,1,1,:1O:1O:1O,::,,,1L,1,0.03000300030003
457,4,3,1,1,1,:1O:1O:1O,::,,,1L,1,0.03000300030003
458,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
459,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
460,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
461,5,0,0,2,2,1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
462,5,0,2,1,2,:1O:1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
463,5,0,1,2,2,:1O:1O:1O:2O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
464,5,0,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
465,5,0,0,4,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
466,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
467,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
468,5,0,1,1,1,:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
469,5,0,1,1,1,:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
470,5,0,1,1,1,::1O:1O:1O,,1N2O1S,,1L,1,0.03000300030003
471,5,0,1,1,1,::1O:1O:1O,,1N3O2S,,1L,1,0.03000300030003
472,5,0,1,1,1,::1O:1O:1O,,1O,,1L,1,0.03000300030003
473,5,0,1,2,2,:1O:1O:1O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
474,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
475,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
476,5,0,1,2,2,:1O:1O:1O:2O,,2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
477,5,0,1,1,1,::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
478,5,0,1,1,1,::1O:1O:2O,,1O,,1L,1,0.03000300030003
479,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
480,5,0,2,1,2,:1O:1O:1O:1O,,1N1O:1O1S,,1L:1L,1,0.03000300030003
481,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
482,5,0,1,2,2,:1O:1O:1O:2O,,3O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
483,5,0,0,3,3,1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
484,5,0,0,3,2,::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
485,5,0,1,2,2,:1O:1O:1O:2O,,2O1S,1S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
486,5,0,2,1,2,:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
487,5,0,1,2,2,:1O:1O:1O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
488,5,0,2,1,2,:1O:1O:1O:1O,,:3O2S,,1L:1L,1,0.03000300030003
489,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
