,num_dol,num_tfepe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfepe,atoms_tfsi,atoms_ps,atoms_li,count,%
252,3,1,3,2,2,1O:1O:1O,,1O:1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
253,3,1,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
254,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
255,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
256,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
257,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
258,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,2,0.06000600060006
259,4,0,1,2,2,:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
260,5,0,2,1,2,1O:1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
261,4,0,1,2,2,1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
262,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,2,0.06000600060006
263,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
264,4,0,2,2,2,:1O:1O:1O,,1N1O1S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
265,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
266,5,0,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
267,5,0,2,2,2,:::1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
268,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
269,5,0,2,1,2,1O:1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
270,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
271,5,0,2,2,2,::1O:1O:2O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
272,5,0,2,2,2,::1O:1O:2O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
273,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
274,4,0,2,2,2,1O:1O:2O:2O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
275,5,0,3,1,2,::1O:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
276,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
277,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
278,4,0,1,2,2,:1O:1O:1O,,1O,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,2,0.06000600060006
279,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
280,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1N1O1S,,1L:1L,2,0.06000600060006
281,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
282,4,0,2,2,2,1O:1O:1O:1O,,2O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
283,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,2,0.06000600060006
284,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,2,0.06000600060006
285,4,0,1,2,2,1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
286,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
287,3,0,3,2,2,:1O:1O,,1O:1O:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
288,4,0,1,2,2,:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
289,4,0,2,2,2,1O:1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
290,4,0,1,2,2,:1O:1O:1O,,2O1S,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,2,0.06000600060006
291,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
292,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
293,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N1O1S,,1L:1L,2,0.06000600060006
294,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
295,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
296,4,0,1,2,2,1O:1O:1O:1O,,1N3O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
297,4,0,2,2,2,::1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
298,5,0,2,2,2,::1O:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
299,5,0,1,3,2,:1O:1O:1O:1O,,2O1S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
300,4,0,0,2,2,1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,2,0.06000600060006
301,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
302,4,0,1,3,2,1O:1O:1O:1O,,1O,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
303,4,0,2,1,3,1O:1O:1O:1O,,1O:2O1S,,1L:1L:1L,2,0.06000600060006
304,4,0,2,2,2,::1O:1O,,1N3O2S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
305,5,1,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
306,5,1,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
307,5,0,2,2,2,::1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
308,4,0,0,3,2,1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
309,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
310,5,1,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
311,3,1,4,1,2,1O:1O:1O,,:1O:1O:2O1S,,1L:1L,2,0.06000600060006
312,5,1,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
313,5,1,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
314,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
315,3,1,3,1,2,1O:1O:2O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
316,3,1,3,1,2,1O:1O:1O,1O,1O:1O:1O1S,,1L:1L,2,0.06000600060006
317,4,0,0,3,2,1O:1O:1O:1O,,,2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
318,4,0,0,3,2,:1O:1O:1O,,,1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
319,4,0,2,2,2,:1O:1O:1O,,1N3O2S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
320,4,0,1,1,2,1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
321,4,0,1,2,3,:1O:1O:2O,,2O1S,1S:2S:3S:3S:4S:5S:5S:5S,1L:1L:1L,2,0.06000600060006
322,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,2,0.06000600060006
323,4,0,1,1,2,:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
324,5,0,2,2,2,::1O:1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
325,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
326,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
327,4,0,2,2,2,1O:1O:1O:1O,,1N1O:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
328,4,0,1,1,2,1O:1O:1O:2O,,1N4O2S,,1L:1L,2,0.06000600060006
329,4,0,1,1,2,1O:1O:1O:1O,,3O2S,,1L:1L,2,0.06000600060006
330,5,1,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
331,5,0,1,3,2,::1O:1O:1O,,1O1S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
332,4,0,1,1,2,1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
333,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
334,4,0,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,2,0.06000600060006
335,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
336,5,0,3,2,2,:::1O:1O,,1O:2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
337,5,0,3,2,3,:1O:1O:1O:1O,,1O:1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,2,0.06000600060006
338,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
339,3,0,3,2,2,:1O:1O,,1O:1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
340,4,1,3,1,2,1O:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
341,3,0,3,2,2,:1O:1O,,1O:1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
342,6,0,2,1,2,::1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
343,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
344,3,0,2,2,2,:1O:1O,,1N2O2S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
345,5,0,1,1,2,:1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
346,3,0,2,2,2,:1O:1O,,1N1O1S:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
347,3,0,2,2,2,:1O:1O,,1N1O1S:1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
348,6,0,2,1,2,::1O:1O:1O:1O,,1O:3O1S,,1L:1L,2,0.06000600060006
349,4,0,3,2,2,::1O:1O,,1O:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
350,5,0,1,1,2,:1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
351,5,0,1,1,2,:1O:1O:1O:2O,,1N2O2S,,1L:1L,2,0.06000600060006
352,5,0,1,1,2,:1O:1O:1O:1O,,3O2S,,1L:1L,2,0.06000600060006
353,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
354,4,0,3,2,2,::1O:1O,,:1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
355,3,0,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
356,3,0,2,2,2,1O:1O:1O,,1O:2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
357,5,0,1,1,2,:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
358,5,0,1,1,2,:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
359,4,0,3,2,2,:::1O,,1O:1O1S:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
360,6,0,3,1,2,1O:1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
361,6,0,3,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,2,0.06000600060006
362,6,0,3,1,2,:1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
363,4,0,3,2,2,:1O:1O:1O,,1O:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
364,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
365,5,0,1,1,2,::1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
366,3,0,2,2,2,:1O:1O,,1O:1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
367,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
368,5,0,1,2,2,1O:1O:1O:1O:1O,,2O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
369,5,0,1,2,2,1O:1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
370,5,0,1,2,2,1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
371,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
372,4,0,3,2,2,1O:1O:1O:1O,,:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
373,5,0,1,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
374,6,0,2,1,1,::::1O:1O,,:,,1L,2,0.06000600060006
375,4,0,3,2,2,:1O:1O:1O,,1O:1O1S:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
376,6,0,2,1,1,::::1O:1O,,:2O1S,,1L,2,0.06000600060006
377,5,0,1,2,1,::1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
378,4,0,3,2,2,:1O:1O:1O,,1O:1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
379,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
380,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
381,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
382,3,0,2,2,2,:1O:1O,,2O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
383,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O:1O,,1L:1L,2,0.06000600060006
384,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
385,3,0,2,2,2,:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
386,6,0,3,1,2,::1O:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,2,0.06000600060006
387,5,0,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,2,0.06000600060006
388,4,0,3,1,2,:1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
389,4,1,2,1,2,1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,2,0.06000600060006
390,5,0,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
391,5,0,0,3,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
392,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
393,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
394,5,0,0,3,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
395,7,0,1,1,2,::1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
396,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
397,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
398,5,0,0,2,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
399,4,1,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
400,5,0,1,1,2,1O:1O:1O:1O:1O,,3O2S,,1L:1L,2,0.06000600060006
401,5,0,0,2,1,::1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
402,2,0,3,2,2,1O:1O,,1O:2O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
403,5,0,0,1,2,:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
404,7,1,0,1,1,::1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
405,4,1,2,1,2,:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
406,4,1,2,1,2,:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
407,7,1,1,1,2,::1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
408,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O1S,,1L:1L,2,0.06000600060006
409,4,2,2,1,2,1O:1O:1O:1O,:,1O:1O,,1L:1L,2,0.06000600060006
410,5,0,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
411,7,0,1,1,1,:::1O:1O:1O:1O,,1O,,1L,2,0.06000600060006
412,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
413,4,1,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
414,4,0,4,1,2,:1O:1O:1O,,1O:1O:2O:2O1S,,1L:1L,2,0.06000600060006
415,5,0,1,1,2,1O:1O:1O:1O:1O,,3O1S,,1L:1L,2,0.06000600060006
416,5,0,1,1,2,1O:1O:1O:1O:1O,,2O2S,,1L:1L,2,0.06000600060006
417,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
418,6,1,1,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
419,3,0,2,1,2,1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
420,3,0,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
421,4,1,1,1,1,:1O:1O:1O,,1O,,1L,2,0.06000600060006
422,4,1,1,1,1,:1O:1O:2O,,1O,,1L,2,0.06000600060006
423,6,1,1,1,2,::1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
424,4,1,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
425,4,1,1,1,2,1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
426,3,0,1,3,2,:1O:1O,,3O1S,:::1S:1S:1S:1S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
427,4,1,1,1,2,1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
428,4,1,1,1,2,:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
429,7,0,0,1,1,:1O:1O:1O:1O:1O:2O,,,,1L,2,0.06000600060006
430,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
431,3,0,1,3,2,1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
432,7,0,0,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
433,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
434,5,0,2,1,2,::1O:1O:1O,,1O:3O2S,,1L:1L,2,0.06000600060006
435,3,0,3,2,2,1O:1O:1O,,1O1S:2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
436,6,0,1,2,2,::1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
437,4,0,3,1,2,:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
438,6,0,1,1,2,:1O:1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
439,6,0,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
440,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
441,3,0,3,2,2,1O:1O:1O,,1O:2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
442,4,0,3,1,2,1O:1O:1O:2O,,1N1O1S:1O:1O,,1L:1L,2,0.06000600060006
443,3,0,3,2,2,1O:1O:1O,,1O:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
444,5,0,1,2,2,:1O:1O:1O:1O,,1N2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
445,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
446,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
447,3,0,3,1,2,1O:1O:2O,,1O:1O:1O,,1L:1L,2,0.06000600060006
448,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,2,0.06000600060006
449,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
450,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
451,3,0,3,1,2,1O:1O:2O,,:1O:2O,,1L:1L,2,0.06000600060006
452,3,0,3,2,2,1O:1O:1O,,1O:1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
453,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
454,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
455,4,0,3,1,2,1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
456,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
457,3,0,3,2,2,1O:1O:1O,,1N1O1S:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
458,3,0,3,2,2,1O:1O:1O,,1O:1O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
459,3,0,3,2,2,1O:1O:1O,,1N1O1S:1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
460,4,0,3,1,2,1O:1O:1O:2O,,:1N1O1S:1O1S,,1L:1L,2,0.06000600060006
461,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
462,4,0,3,1,2,:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
463,3,0,3,2,2,:1O:1O,,1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
464,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
465,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
466,5,0,0,3,2,::1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
467,5,0,0,3,2,::1O:1O:1O,,,1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
468,5,0,0,3,2,::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
469,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
470,5,0,2,1,2,:1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
471,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
472,5,0,0,3,2,::1O:1O:1O,,,2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
473,5,0,2,1,2,1O:1O:2O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
474,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
475,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
476,5,0,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
477,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
478,5,0,0,3,2,::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
