,num_dol,num_dbe,num_tfsi,num_ps,num_li,atoms_dol,atoms_dbe,atoms_tfsi,atoms_ps,atoms_li,count,%
518,3,0,3,1,2,:1O:1O,,1N1O1S:1O:2O,,1L:1L,2,0.06000600060006
519,6,0,2,2,2,::1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
520,2,0,3,1,2,1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
521,7,1,1,1,1,::::1O:1O:1O,,1O,,1L,2,0.06000600060006
522,3,2,1,1,2,:1O:1O,:1O,1O1S,,1L:1L,2,0.06000600060006
523,2,1,2,1,2,:1O,,1N2O2S:1O1S,,1L:1L,2,0.06000600060006
524,3,2,0,2,2,1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
525,6,0,1,1,1,:1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
526,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
527,7,1,0,1,1,::1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
528,7,1,0,1,1,::::1O:1O:1O,,,,1L,2,0.06000600060006
529,6,0,1,1,1,::1O:1O:1O:1O,,2O,,1L,2,0.06000600060006
530,6,0,0,2,2,:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
531,3,0,3,1,2,1O:1O:1O,,:1O:1O1S,,1L:1L,2,0.06000600060006
532,7,1,0,1,1,:::1O:1O:1O:2O,,,,1L,2,0.06000600060006
533,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
534,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
535,6,1,1,1,2,::1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
536,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
537,6,0,2,2,2,::1O:1O:1O:1O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
538,5,0,1,2,3,::1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
539,5,0,2,1,2,:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
540,5,0,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
541,5,0,1,3,2,::1O:1O:1O,,1N1O1S,::1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
542,6,2,0,1,1,::::1O:1O,:,,,1L,1,0.03000300030003
543,5,0,1,3,2,::1O:1O:1O,,1O,::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
544,5,0,1,3,2,:::1O:1O,,,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
545,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
546,5,0,2,1,1,:1O:1O:1O:1O,,2O:2O1S,,1L,1,0.03000300030003
547,6,1,1,1,2,:1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
548,5,0,1,2,2,:1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
549,5,0,1,3,3,:1O:1O:1O:2O,,2O1S,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
550,5,0,2,1,2,:1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
551,5,0,1,2,3,1O:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
552,5,0,2,1,1,:1O:1O:1O:2O,,:,,1L,1,0.03000300030003
553,5,0,2,1,2,:1O:1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
554,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
555,6,0,2,1,2,:::1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
556,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
557,6,0,2,2,2,:1O:1O:1O:1O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
558,5,0,1,2,2,:::1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
559,5,0,1,2,3,1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
560,6,1,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
561,5,0,1,2,2,:1O:1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
562,6,0,2,2,2,::1O:1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
563,6,2,0,1,1,:1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
564,5,0,2,1,2,:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
565,5,0,1,2,2,:1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
566,5,0,1,2,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
567,5,0,1,2,2,::1O:1O:1O,,1N1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
568,5,0,1,2,2,::1O:1O:1O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
569,5,0,1,2,2,:1O:1O:1O:2O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
570,5,0,1,2,2,::1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
571,6,2,0,1,1,:::1O:1O:1O,:,,,1L,1,0.03000300030003
572,5,0,1,2,2,::1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
573,5,0,1,2,2,::1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
574,6,0,2,2,2,::1O:1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
575,6,0,2,2,2,::1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
576,6,1,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
577,5,0,1,2,2,::1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
578,6,1,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
579,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
580,6,1,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
581,5,0,1,2,2,::1O:1O:1O,,3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
582,5,0,1,2,2,::1O:1O:2O,,1O,1S:1S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
583,5,0,1,2,2,::1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
584,6,1,1,2,2,:1O:1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
585,5,0,1,2,2,:1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
586,5,0,1,2,2,::1O:1O:1O,,2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
587,5,0,2,1,2,1O:1O:1O:1O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
588,5,0,2,1,1,::1O:1O:1O,,1O:2O,,1L,1,0.03000300030003
589,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
590,6,1,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
591,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
592,6,1,0,2,1,::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
593,6,1,0,2,1,:::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
594,6,1,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
595,6,1,0,2,1,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
596,6,1,0,1,2,1O:1O:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
597,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
598,5,0,2,1,2,:1O:1O:1O:1O,,1N1O:2O1S,,1L:1L,1,0.03000300030003
599,5,0,2,1,2,:1O:1O:1O:1O,,1N1O:1N2O1S,,1L:1L,1,0.03000300030003
600,6,0,2,2,2,:::1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
601,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
602,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N1O,,1L:1L,1,0.03000300030003
603,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
604,6,1,0,2,2,:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
605,5,0,2,1,2,1O:1O:1O:2O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
606,6,0,2,2,3,::1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
607,6,1,0,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
608,6,1,0,1,1,::1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
609,5,0,2,1,2,1O:1O:1O:1O:1O,,:3O,,1L:1L,1,0.03000300030003
610,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
611,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
612,6,0,3,1,2,::1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
613,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
614,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
615,5,0,2,1,2,1O:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
616,6,0,3,1,2,::1O:1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
617,5,0,2,1,2,1O:1O:1O:1O:2O,,:,,1L:1L,1,0.03000300030003
618,6,1,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
619,6,1,0,2,2,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
620,6,1,1,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
621,6,1,1,1,1,:::1O:1O:1O,,1O1S,,1L,1,0.03000300030003
622,6,0,2,2,2,::1O:1O:1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
623,5,0,2,1,1,::1O:1O:1O,,:,,1L,1,0.03000300030003
624,6,1,1,1,2,:1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
625,5,0,2,1,1,::1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
626,5,0,2,1,1,:::1O:1O,,1N2O2S:1O,,1L,1,0.03000300030003
627,5,0,2,1,1,:::1O:1O,,1O:2O1S,,1L,1,0.03000300030003
628,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
629,5,0,2,1,1,::::1O,,1N1O1S:1O,,1L,1,0.03000300030003
630,6,1,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
631,5,0,2,1,2,:1O:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
632,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
633,5,0,2,1,1,::::1O,,:2O1S,,1L,1,0.03000300030003
634,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
635,6,0,2,2,2,::1O:1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
636,6,1,0,2,2,::1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
637,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
638,5,0,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
639,5,0,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
640,6,0,2,2,2,::1O:1O:1O:1O,,:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
641,5,0,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
642,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
643,6,1,1,1,1,::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
644,6,0,2,2,2,::1O:1O:1O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
645,6,1,1,1,1,:1O:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
646,6,0,2,2,2,:::1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
647,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
648,6,1,0,2,2,::::1O:1O,,,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
649,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
650,5,0,2,1,1,:::1O:1O,,:2O1S,,1L,1,0.03000300030003
651,6,0,0,2,2,:1O:1O:1O:1O:1O,,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
652,5,0,1,2,2,:1O:1O:1O:2O,,1N1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
653,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
654,5,0,1,1,2,:1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
655,7,0,1,2,2,:::1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
656,7,0,2,1,1,:::::1O:1O,,1O:1O,,1L,1,0.03000300030003
657,5,0,1,1,2,:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
658,5,0,1,1,2,1O:1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
659,5,0,1,1,2,1O:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
660,5,0,1,1,2,1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
661,7,0,2,1,2,:1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
662,7,0,1,2,2,:::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
663,7,0,2,1,2,::1O:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
664,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
665,7,0,2,1,2,::1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
666,7,0,2,1,2,:::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
667,7,0,2,1,2,:::1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
668,7,0,2,1,2,:::1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
669,7,0,2,2,2,:::1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
670,7,0,1,2,2,:::1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
671,5,0,1,1,2,:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
672,5,0,1,1,2,1O:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
673,5,0,1,1,2,:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
674,5,0,1,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
675,5,0,1,2,1,:::1O:1O,,2O1S,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
676,5,0,1,1,2,::1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
677,5,0,1,1,2,::1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
678,5,0,1,1,2,::1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
679,5,0,1,1,2,::1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
680,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
681,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
682,7,0,1,2,2,:::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
683,5,0,1,1,2,:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
684,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
685,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
686,5,0,1,1,2,:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
687,5,0,1,1,2,:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
688,5,0,1,1,2,:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
689,5,0,1,1,2,:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
690,5,0,1,1,2,1O:1O:1O:1O:2O,,1N2O1S,,1L:1L,1,0.03000300030003
691,7,1,0,1,2,:::1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
692,5,0,1,2,2,:1O:1O:1O:1O,,3O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
693,5,0,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
694,8,0,0,2,1,::::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
695,8,0,0,2,1,:::::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
696,5,0,1,1,1,:1O:1O:1O:1O,,3O1S,,1L,1,0.03000300030003
697,8,0,0,2,2,:::1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
698,5,0,0,3,2,::1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
699,5,0,0,3,2,:1O:1O:1O:1O,,,:::::::1S:1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
700,5,0,0,3,2,:1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
701,5,0,0,3,1,::::2O,,,:::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
702,8,0,0,1,2,::1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
703,8,0,1,1,1,:::::1O:1O:1O,,,,1L,1,0.03000300030003
704,5,0,0,2,2,:::1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
705,5,0,0,2,2,::1O:1O:2O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
706,5,0,0,2,2,::1O:1O:1O,,,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
707,8,0,1,1,1,:::::1O:1O:1O,,2O,,1L,1,0.03000300030003
708,8,1,0,1,1,:::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
709,8,1,0,1,1,::::1O:1O:1O:1O,,,,1L,1,0.03000300030003
710,5,0,1,1,1,:1O:1O:1O:2O,,,,1L,1,0.03000300030003
711,5,0,1,1,1,::1O:1O:1O,,,,1L,1,0.03000300030003
712,5,0,1,1,2,1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
713,7,2,0,1,1,:::1O:1O:1O:1O,:,,,1L,1,0.03000300030003
714,7,1,1,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
715,7,1,1,1,1,:::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
716,7,1,1,1,1,:::::1O:1O,,,,1L,1,0.03000300030003
717,7,1,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
718,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
719,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
720,7,1,1,1,2,:::1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
721,8,0,0,1,1,:::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
722,8,0,0,1,2,:1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
723,5,0,1,1,2,1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
724,8,0,0,1,1,:::::1O:1O:1O,,,,1L,1,0.03000300030003
725,5,0,1,1,1,:::1O:1O,,,,1L,1,0.03000300030003
726,5,0,1,1,1,::1O:1O:2O,,1O,,1L,1,0.03000300030003
727,8,0,0,1,1,::::::1O:1O,,,,1L,1,0.03000300030003
728,8,0,0,1,2,:1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
729,5,0,1,1,1,::1O:1O:1O,,1O,,1L,1,0.03000300030003
730,5,0,1,2,2,1O:1O:1O:1O:1O,,1N1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
731,5,0,1,2,2,1O:1O:1O:1O:1O,,1N1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
732,5,0,1,2,2,1O:1O:1O:1O:1O,,1N2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
733,7,0,0,2,1,::::1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
734,5,0,2,1,2,:1O:1O:1O:2O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
735,7,0,0,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
736,5,0,1,2,2,:1O:1O:1O:1O,,1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
737,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
738,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
739,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
740,7,0,0,2,1,::::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
741,7,0,0,2,1,:::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
742,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
743,7,0,0,2,2,::1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
744,7,0,0,2,2,::1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
745,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
746,7,0,0,2,2,::1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
747,7,0,0,2,2,::::1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
748,5,0,1,2,2,:1O:1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
749,5,0,1,2,2,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
750,5,0,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
751,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
752,7,0,1,1,2,:::1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
753,7,0,0,1,1,:1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
754,5,0,1,2,2,:1O:1O:1O:1O,,3O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
755,5,0,1,2,2,:1O:1O:1O:1O,,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
756,6,2,0,2,1,::1O:1O:1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
757,6,2,0,2,1,:::1O:1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
758,6,2,0,2,1,:::1O:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
759,6,2,1,1,2,:1O:1O:1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
760,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
761,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
762,7,0,0,1,2,1O:1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
