,num_dol,num_dipe,num_tfsi,num_ps,num_li,atoms_dol,atoms_dipe,atoms_tfsi,atoms_ps,atoms_li,count,%
2117,4,0,2,1,2,1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
2118,4,0,2,1,2,:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
2119,4,0,2,2,2,:1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2120,4,0,2,2,2,:1O:1O:1O,,1N1O1S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2121,4,0,2,2,2,1O:1O:1O:2O,,:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2122,4,0,2,2,2,1O:1O:1O:2O,,:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2123,4,0,2,2,2,1O:1O:1O:1O,,:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2124,4,0,2,2,2,1O:1O:1O:1O,,:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2125,4,0,2,2,2,1O:1O:1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2126,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
2127,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2128,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2129,4,0,2,2,2,1O:1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2130,4,0,2,2,2,1O:1O:1O:1O,,:1N2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
2131,4,0,2,2,2,1O:1O:1O:1O,,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2132,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2133,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2134,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2135,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2136,4,0,2,2,2,1O:1O:1O:1O,,1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2137,4,0,2,2,2,1O:1O:1O:1O,,1N1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2138,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2139,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2140,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2141,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2142,4,0,2,2,1,:1O:1O:1O,,:2O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
2143,4,0,2,2,1,:1O:1O:1O,,:1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
2144,4,0,2,1,2,::1O:2O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
2145,4,0,2,1,2,::1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
2146,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
2147,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
2148,4,0,1,2,2,1O:1O:1O:2O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2149,4,0,1,3,2,1O:1O:1O:1O,,1O1S,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2150,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2151,4,0,1,3,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2152,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2153,4,0,1,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2154,4,0,1,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2155,4,0,1,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2156,4,0,1,2,2,::1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2157,4,0,1,2,2,::1O:1O,,2O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2158,4,0,1,2,2,:1O:1O:2O,,1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
2159,4,0,1,2,2,:1O:1O:2O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2160,4,0,1,2,2,:1O:1O:1O,,2O2S,3S:4S:4S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2161,4,0,1,2,2,:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2162,4,0,1,2,2,:1O:1O:1O,,2O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2163,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2164,4,0,1,2,2,:1O:1O:1O,,2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2165,4,0,1,2,2,:1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2166,4,0,1,2,2,:1O:1O:1O,,1O1S,1S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2167,4,0,1,2,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2168,4,0,1,2,2,:1O:1O:1O,,1O,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
2169,4,0,1,2,2,:1O:1O:1O,,1N3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2170,4,0,1,2,2,:1O:1O:1O,,1N1O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2171,4,0,1,2,2,:1O:1O:1O,,,2S:3S:4S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
2172,4,0,1,2,2,:1O:1O:1O,,,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2173,4,0,1,2,2,1O:1O:2O:2O,,2O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2174,4,0,1,2,2,1O:1O:1O:2O,,2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2175,4,0,1,2,2,1O:1O:1O:2O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2176,4,0,1,2,2,1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2177,4,0,1,3,2,1O:1O:1O:1O,,1O,::::::1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2178,4,0,1,3,2,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2179,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
2180,4,0,1,3,2,1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2181,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2182,4,0,2,1,1,::1O:2O,,1N3O1S:1O,,1L,1,0.03000300030003
2183,4,0,2,1,1,::1O:1O,,:2O1S,,1L,1,0.03000300030003
2184,4,0,2,1,1,::1O:1O,,1O1S:2O1S,,1L,1,0.03000300030003
2185,4,0,2,1,1,:1O:1O:2O,,:2O,,1L,1,0.03000300030003
2186,4,0,2,1,1,:1O:1O:1O,,2O1S:2O1S,,1L,1,0.03000300030003
2187,4,0,2,1,1,1O:1O:1O:1O,,:1N1O,,1L,1,0.03000300030003
2188,4,0,1,3,3,:1O:1O:1O,,3O,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2189,4,0,1,3,3,:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2190,4,0,1,3,3,1O:1O:1O:2O,,1O,::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2191,4,0,1,3,3,1O:1O:1O:2O,,1O,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
2192,4,0,1,3,2,::1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2193,4,0,1,3,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2194,4,0,1,3,2,:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2195,4,0,1,3,2,:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2196,4,0,1,3,2,:1O:1O:1O,,1O1S,::1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2197,4,0,1,3,2,:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2198,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2199,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2200,4,0,1,3,2,:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2201,4,0,1,3,2,:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2202,4,0,1,3,2,1O:1O:1O:2O,,2O,:::::::1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2203,4,0,1,3,2,1O:1O:1O:2O,,2O,::::::1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2204,4,0,1,3,2,1O:1O:1O:2O,,1O1S,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2205,4,0,1,3,2,1O:1O:1O:2O,,1O,::::::1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2206,4,0,1,3,2,1O:1O:1O:2O,,1O,::1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2207,4,0,1,3,2,1O:1O:1O:2O,,1O,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2208,9,0,0,1,1,:::::1O:1O:1O:1O,,,,1L,1,0.03000300030003
