,num_dol,num_toluene,num_tfsi,num_ps,num_li,atoms_dol,atoms_toluene,atoms_tfsi,atoms_ps,atoms_li,count,%
0,5,1,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,16,0.48004800480048
1,4,1,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,15,0.45004500450045
2,4,1,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,12,0.36003600360036
3,4,1,2,1,2,1O:1O:1O:2O,,1O:2O1S,,1L:1L,11,0.33003300330033
4,4,1,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,11,0.33003300330033
5,5,0,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,11,0.33003300330033
6,4,1,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,11,0.33003300330033
7,5,1,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,11,0.33003300330033
8,5,1,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,11,0.33003300330033
9,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,10,0.3000300030003
10,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,10,0.3000300030003
11,4,0,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,10,0.3000300030003
12,4,1,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,10,0.3000300030003
13,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,9,0.27002700270027
14,5,1,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,9,0.27002700270027
15,5,1,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,9,0.27002700270027
16,5,1,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,9,0.27002700270027
17,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,9,0.27002700270027
18,4,3,0,1,1,:1O:1O:1O,::,,,1L,9,0.27002700270027
19,5,0,1,1,2,1O:1O:1O:1O:2O,,1O1S,,1L:1L,9,0.27002700270027
20,4,0,2,1,2,1O:1O:1O:2O,,1O:2O1S,,1L:1L,8,0.24002400240024
21,5,0,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,8,0.24002400240024
22,6,1,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,8,0.24002400240024
23,5,2,0,1,1,::1O:1O:1O,:,,,1L,8,0.24002400240024
24,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,7,0.21002100210021
25,4,1,2,1,2,1O:1O:1O:2O,,1O:1O1S,,1L:1L,7,0.21002100210021
26,5,1,1,1,2,1O:1O:1O:1O:2O,,1O1S,,1L:1L,7,0.21002100210021
27,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O1S,,1L:1L,7,0.21002100210021
28,5,2,0,1,1,:1O:1O:1O:1O,:,,,1L,7,0.21002100210021
29,5,0,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,7,0.21002100210021
30,5,0,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,7,0.21002100210021
31,6,1,0,1,1,:::1O:1O:1O,,,,1L,7,0.21002100210021
32,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1O,,1L:1L,7,0.21002100210021
33,5,0,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,6,0.18001800180018
34,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,6,0.18001800180018
35,5,0,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,6,0.18001800180018
36,6,1,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,6,0.18001800180018
37,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,6,0.18001800180018
38,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O1S,,1L:1L,6,0.18001800180018
39,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,6,0.18001800180018
40,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,6,0.18001800180018
41,6,0,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,5,0.15001500150015
42,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,5,0.15001500150015
43,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,5,0.15001500150015
44,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,5,0.15001500150015
45,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,5,0.15001500150015
46,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,5,0.15001500150015
47,5,1,1,1,1,:1O:1O:1O:2O,,1O,,1L,5,0.15001500150015
48,3,2,1,1,2,1O:1O:1O,:,2O,,1L:1L,5,0.15001500150015
49,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,5,0.15001500150015
50,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,5,0.15001500150015
51,6,0,1,1,2,:1O:1O:1O:2O:2O,,1O,,1L:1L,5,0.15001500150015
52,6,0,0,1,2,1O:1O:1O:1O:2O:2O,,,,1L:1L,5,0.15001500150015
53,4,1,2,1,2,1O:1O:1O:1O,,:1O,,1L:1L,5,0.15001500150015
54,4,4,0,1,1,:1O:1O:1O,:::,,,1L,5,0.15001500150015
55,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,5,0.15001500150015
56,4,0,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,5,0.15001500150015
57,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,5,0.15001500150015
58,4,1,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,5,0.15001500150015
59,6,0,1,1,1,::1O:1O:1O:2O,,1O,,1L,4,0.12001200120012
60,6,1,1,1,2,1O:1O:1O:1O:1O:2O,,1O,,1L:1L,4,0.12001200120012
61,5,1,0,1,1,:1O:1O:1O:1O,,,,1L,4,0.12001200120012
62,4,0,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,4,0.12001200120012
63,5,0,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,4,0.12001200120012
64,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
65,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,4,0.12001200120012
66,4,2,2,1,2,1O:1O:1O:1O,:,1O:1O1S,,1L:1L,4,0.12001200120012
67,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,4,0.12001200120012
68,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,4,0.12001200120012
69,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,4,0.12001200120012
70,4,1,2,1,2,:1O:1O:1O,,1O:2O,,1L:1L,4,0.12001200120012
71,4,1,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,4,0.12001200120012
72,4,1,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,4,0.12001200120012
73,4,0,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,4,0.12001200120012
74,4,0,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,4,0.12001200120012
75,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O,,1L:1L,4,0.12001200120012
76,4,0,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,4,0.12001200120012
77,6,1,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,4,0.12001200120012
78,4,2,1,1,2,1O:1O:1O:1O,:,2O1S,,1L:1L,4,0.12001200120012
79,7,0,0,1,1,:::1O:1O:1O:2O,,,,1L,4,0.12001200120012
80,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O,,1L:1L,4,0.12001200120012
81,3,3,1,1,1,:1O:1O,::,1O,,1L,4,0.12001200120012
82,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,4,0.12001200120012
83,5,3,0,1,1,:1O:1O:1O:1O,::,,,1L,4,0.12001200120012
84,4,1,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,4,0.12001200120012
85,5,1,2,1,2,1O:1O:1O:1O:1O,,:2O1S,,1L:1L,4,0.12001200120012
86,6,1,0,1,1,:::1O:1O:2O,,,,1L,4,0.12001200120012
87,6,1,0,1,1,::1O:1O:1O:2O,,,,1L,4,0.12001200120012
88,5,0,1,1,2,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,4,0.12001200120012
89,3,1,1,2,2,1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
90,4,1,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,4,0.12001200120012
91,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,4,0.12001200120012
92,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,4,0.12001200120012
93,5,1,0,1,2,1O:1O:1O:1O:1O,,,,1L:1L,3,0.09000900090009
94,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
95,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
96,6,1,2,1,2,:1O:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
97,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,3,0.09000900090009
98,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,3,0.09000900090009
99,5,1,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
100,6,1,2,1,2,1O:1O:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
101,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,3,0.09000900090009
102,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,3,0.09000900090009
103,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
104,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
105,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
106,4,2,1,1,2,1O:1O:1O:2O,:,1N3O2S,,1L:1L,3,0.09000900090009
107,4,2,1,1,2,1O:1O:1O:2O,:,2O2S,,1L:1L,3,0.09000900090009
108,3,1,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
109,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,2O,,1L:1L,3,0.09000900090009
110,4,1,1,1,2,1O:1O:1O:1O,,1N4O2S,,1L:1L,3,0.09000900090009
111,5,0,1,1,2,:1O:1O:1O:1O,,1N3O2S,,1L:1L,3,0.09000900090009
112,6,1,1,1,1,:::1O:1O:1O,,,,1L,3,0.09000900090009
113,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,3,0.09000900090009
114,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
115,4,1,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,3,0.09000900090009
116,3,3,1,1,2,1O:1O:1O,::,1O,,1L:1L,3,0.09000900090009
117,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O1S,,1L:1L,3,0.09000900090009
118,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O1S,,1L:1L,3,0.09000900090009
119,6,0,0,1,1,::1O:1O:1O:2O,,,,1L,3,0.09000900090009
120,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
121,5,0,0,1,2,1O:1O:1O:1O:1O,,,,1L:1L,3,0.09000900090009
122,5,3,1,1,1,:::1O:1O,::,1O,,1L,3,0.09000900090009
123,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O1S,,1L:1L,3,0.09000900090009
124,4,0,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,3,0.09000900090009
125,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,3,0.09000900090009
126,6,1,0,1,1,:1O:1O:1O:1O:1O,,,,1L,3,0.09000900090009
127,6,1,1,1,1,:::1O:1O:1O,,1O,,1L,3,0.09000900090009
128,5,0,1,1,2,1O:1O:1O:1O:1O,,1N4O2S,,1L:1L,3,0.09000900090009
129,6,1,1,1,1,::::1O:1O,,1O,,1L,3,0.09000900090009
130,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,3,0.09000900090009
131,4,1,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,3,0.09000900090009
132,4,1,1,1,1,::1O:1O,,1O,,1L,3,0.09000900090009
133,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,3,0.09000900090009
134,4,2,2,1,2,1O:1O:1O:2O,:,1O:1O,,1L:1L,3,0.09000900090009
135,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O,,1L:1L,3,0.09000900090009
136,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O1S,,1L:1L,3,0.09000900090009
137,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,3,0.09000900090009
138,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O,,1L:1L,3,0.09000900090009
139,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,3,0.09000900090009
140,4,1,1,1,1,:1O:1O:1O,,,,1L,3,0.09000900090009
141,5,0,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,3,0.09000900090009
142,6,1,1,1,2,:1O:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
143,3,1,2,1,2,1O:1O:1O,,1O:2O1S,,1L:1L,3,0.09000900090009
144,5,0,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,3,0.09000900090009
145,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
146,5,1,1,1,2,:1O:1O:1O:2O,,1N3O2S,,1L:1L,3,0.09000900090009
147,7,0,0,1,1,::1O:1O:1O:1O:2O,,,,1L,3,0.09000900090009
148,5,1,1,1,2,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,3,0.09000900090009
149,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
150,5,0,2,1,2,1O:1O:1O:2O:2O,,1O:1O,,1L:1L,3,0.09000900090009
151,5,1,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,3,0.09000900090009
152,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
153,6,0,1,1,1,:::1O:1O:1O,,,,1L,3,0.09000900090009
154,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
155,5,1,1,1,1,::1O:1O:1O,,,,1L,3,0.09000900090009
156,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
157,4,0,2,1,2,1O:1O:1O:2O,,2O1S:3O1S,,1L:1L,3,0.09000900090009
158,6,0,1,1,2,:1O:1O:1O:1O:2O,,1N3O2S,,1L:1L,3,0.09000900090009
159,5,1,2,1,2,:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
160,5,1,1,1,2,1O:1O:1O:1O:1O,,2O2S,,1L:1L,3,0.09000900090009
161,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,3,0.09000900090009
162,7,1,0,1,1,::::1O:1O:1O,,,,1L,3,0.09000900090009
163,7,1,0,1,1,:::1O:1O:1O:2O,,,,1L,3,0.09000900090009
164,7,1,0,1,1,:::1O:1O:1O:1O,,,,1L,3,0.09000900090009
165,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,3,0.09000900090009
166,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,3,0.09000900090009
167,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,3,0.09000900090009
168,5,0,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,3,0.09000900090009
169,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
170,5,1,1,1,2,:1O:1O:1O:1O,,1N3O2S,,1L:1L,3,0.09000900090009
171,3,1,1,1,2,1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
172,4,0,2,1,2,1O:1O:1O:2O,,1O:1O1S,,1L:1L,3,0.09000900090009
173,5,0,1,2,2,:1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
174,5,1,1,1,2,1O:1O:1O:1O:1O,,3O2S,,1L:1L,3,0.09000900090009
175,7,0,0,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,3,0.09000900090009
176,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
177,7,0,0,1,2,1O:1O:1O:1O:1O:2O:2O,,,,1L:1L,3,0.09000900090009
178,4,0,2,1,2,1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
179,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,3,0.09000900090009
180,4,0,2,2,2,:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
181,4,2,0,1,1,:1O:1O:1O,:,,,1L,3,0.09000900090009
182,5,1,1,1,2,1O:1O:1O:1O:2O,,3O1S,,1L:1L,3,0.09000900090009
183,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N3O1S,,1L:1L,3,0.09000900090009
184,7,0,0,1,1,:::1O:1O:1O:1O,,,,1L,3,0.09000900090009
185,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
186,4,0,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,3,0.09000900090009
187,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
188,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
189,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,3,0.09000900090009
190,5,0,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
191,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,3,0.09000900090009
192,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,3,0.09000900090009
193,6,0,1,1,1,::1O:1O:1O:1O,,1O,,1L,3,0.09000900090009
194,4,1,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
195,5,1,1,1,2,1O:1O:1O:2O:2O,,1O,,1L:1L,3,0.09000900090009
196,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
197,4,2,0,1,1,1O:1O:1O:1O,:,,,1L,2,0.06000600060006
198,6,0,2,1,2,:1O:1O:1O:2O:2O,,:1O,,1L:1L,2,0.06000600060006
199,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
200,6,0,1,1,2,::1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
201,5,1,1,1,2,1O:1O:1O:1O:1O,,3O1S,,1L:1L,2,0.06000600060006
202,4,3,0,2,1,:1O:1O:1O,::,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
203,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
204,5,1,1,1,2,1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,2,0.06000600060006
205,6,0,1,1,2,::1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
206,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
207,6,0,0,1,2,:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
208,6,0,2,1,2,::1O:1O:1O:1O,,1O:3O1S,,1L:1L,2,0.06000600060006
209,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
210,6,0,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
211,6,0,0,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
212,4,1,2,1,2,1O:1O:2O:2O,,1O:2O,,1L:1L,2,0.06000600060006
213,6,0,1,1,1,::::1O:1O,,2O1S,,1L,2,0.06000600060006
214,4,1,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
215,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
216,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
217,6,0,1,1,2,:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
218,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
219,5,1,1,1,2,:1O:1O:1O:1O,,1N2O2S,,1L:1L,2,0.06000600060006
220,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O2S,,1L:1L,2,0.06000600060006
221,4,1,2,1,2,1O:1O:1O:2O,,1O:3O1S,,1L:1L,2,0.06000600060006
222,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O2S,,1L:1L,2,0.06000600060006
223,6,0,1,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
224,5,3,1,1,2,:1O:1O:1O:1O,::,2O2S,,1L:1L,2,0.06000600060006
225,4,1,2,1,2,1O:1O:1O:2O,,:1N3O2S,,1L:1L,2,0.06000600060006
226,4,0,2,2,2,1O:1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
227,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
228,4,1,2,1,2,1O:1O:1O:2O,,:1O1S,,1L:1L,2,0.06000600060006
229,6,0,0,1,1,:::1O:1O:2O,,,,1L,2,0.06000600060006
230,4,1,3,1,2,1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
231,4,0,2,2,2,1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
232,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
233,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
234,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
235,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,2,0.06000600060006
236,4,3,1,1,2,1O:1O:1O:1O,::,3O1S,,1L:1L,2,0.06000600060006
237,6,0,2,1,2,::1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
238,6,0,1,1,2,::1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
239,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
240,5,1,1,1,2,:1O:1O:1O:1O,,1N4O2S,,1L:1L,2,0.06000600060006
241,5,1,1,1,1,:::1O:2O,,1O,,1L,2,0.06000600060006
242,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
243,4,2,1,2,2,1O:1O:1O:1O,:,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
244,4,0,2,1,2,1O:1O:1O:1O,,1N2O1S:2O1S,,1L:1L,2,0.06000600060006
245,4,2,1,1,2,:1O:1O:1O,:,3O2S,,1L:1L,2,0.06000600060006
246,4,1,2,2,2,:1O:1O:1O,,1O1S:2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
247,4,0,2,1,1,:1O:1O:1O,,1O:1O,,1L,2,0.06000600060006
248,5,1,0,2,2,1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
249,5,1,1,1,1,:1O:1O:1O:2O,,1O1S,,1L,2,0.06000600060006
250,5,1,1,2,2,1O:1O:1O:1O:1O,,1N2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
251,5,1,0,1,1,::1O:1O:2O,,,,1L,2,0.06000600060006
252,5,1,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
253,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
254,6,0,0,2,2,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
255,4,1,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
256,4,0,2,1,2,1O:1O:1O:2O,,2O:2O1S,,1L:1L,2,0.06000600060006
257,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
258,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
259,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
260,6,0,1,1,1,:1O:1O:1O:1O:2O,,,,1L,2,0.06000600060006
261,5,1,1,1,2,:1O:1O:1O:2O,,1N4O2S,,1L:1L,2,0.06000600060006
262,4,2,1,1,2,1O:1O:1O:2O,:,1O,,1L:1L,2,0.06000600060006
263,4,2,1,1,1,::1O:1O,:,1O1S,,1L,2,0.06000600060006
264,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
265,5,1,1,1,1,:1O:1O:1O:1O,,1O,,1L,2,0.06000600060006
266,4,0,2,2,2,:1O:1O:1O,,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
267,5,1,1,1,2,:1O:1O:1O:1O,,3O2S,,1L:1L,2,0.06000600060006
268,4,2,1,1,2,1O:1O:1O:1O,:,1N3O2S,,1L:1L,2,0.06000600060006
