,num_dol,num_dpt,num_tfsi,num_ps,num_li,atoms_dol,atoms_dpt,atoms_tfsi,atoms_ps,atoms_li,count,%
588,4,2,1,2,2,:1O:1O:1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
589,4,2,1,1,2,:1O:1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
590,4,2,1,1,2,:1O:1O:1O,2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
591,4,2,1,1,2,:1O:1O:1O,1O:2O1S,2O,,1L:1L,1,0.03000300030003
592,4,2,1,1,2,:1O:1O:1O,1O:2O1S,1O,,1L:1L,1,0.03000300030003
593,4,2,1,1,2,:1O:1O:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
594,4,2,1,1,2,:1O:1O:1O,1O:1O,2O,,1L:1L,1,0.03000300030003
595,4,2,1,1,3,::1O:1O,1O1S:2O1S,1O,,1L:1L:1L,1,0.03000300030003
596,4,2,2,1,1,:1O:1O:1O,:1O,:,,1L,1,0.03000300030003
597,3,3,0,1,2,::1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
598,4,3,0,2,2,:1O:1O:1O,1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
599,4,3,1,1,2,:1O:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
600,4,3,1,1,1,:::1O,:1O:1O,1O,,1L,1,0.03000300030003
601,4,3,1,1,1,:::,:1O:2O,1O,,1L,1,0.03000300030003
602,4,3,1,1,1,:1O:1O:1O,:1O:1O,1O,,1L,1,0.03000300030003
603,4,3,0,2,2,::1O:1O,1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
604,4,3,0,2,2,::1O:1O,1O:1O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
605,4,3,0,2,1,:::1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
606,4,3,0,1,1,:1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
607,4,3,0,1,3,::1O:1O,1O:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
608,4,3,0,1,2,::1O:1O,1O:2O:2O1S,,,1L:1L,1,0.03000300030003
609,4,3,0,1,1,:::1O,:1O:2O1S,,,1L,1,0.03000300030003
610,4,3,0,1,1,::1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
611,4,3,0,1,1,::1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
612,4,3,0,1,1,::1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
613,4,2,1,1,2,1O:1O:1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
614,4,2,1,1,2,1O:1O:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
615,4,2,1,1,2,1O:1O:1O:1O,1O:2O1S,1O,,1L:1L,1,0.03000300030003
616,4,2,0,1,2,:::,2O1S:2O1S,,,1L:1L,1,0.03000300030003
617,4,2,1,1,1,::1O:1O,1O:1O,,,1L,1,0.03000300030003
618,4,2,1,1,1,:1O:1O:1O,:,2O,,1L,1,0.03000300030003
619,4,2,0,2,2,::1O:1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
620,4,2,0,2,2,:1O:1O:1O,1O:1O,,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
621,4,2,0,2,1,:::1O,:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
622,4,2,0,2,1,::1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
623,4,2,0,1,2,::1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
624,4,2,1,1,2,1O:1O:1O:1O,1O:1O,2O,,1L:1L,1,0.03000300030003
625,4,2,0,1,2,::1O:1O,1N2O1S:2O1S,,,1L:1L,1,0.03000300030003
626,4,2,0,1,2,::1O:1O,1N1O:2O1S,,,1L:1L,1,0.03000300030003
627,4,2,0,1,2,:1O:1O:1O,:2O1S,,,1L:1L,1,0.03000300030003
628,4,2,0,1,2,:1O:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
629,4,2,0,1,2,:1O:1O:1O,1O:1O1S,,,1L:1L,1,0.03000300030003
630,4,2,0,1,2,1O:1O:1O:1O,:1O,,,1L:1L,1,0.03000300030003
631,4,2,1,1,1,::1O:1O,1O:2O1S,1O,,1L,1,0.03000300030003
632,4,2,1,1,1,::1O:1O,:,2O1S,,1L,1,0.03000300030003
633,4,2,1,1,1,::1O:1O,:1N1O,1O,,1L,1,0.03000300030003
634,4,2,1,1,1,:::,1O1S:2O1S,1O,,1L,1,0.03000300030003
635,4,2,1,1,1,:::,1O:1O,3O,,1L,1,0.03000300030003
636,4,2,1,1,1,:::,1O:1O1S,2O1S,,1L,1,0.03000300030003
637,4,2,1,1,1,:::,1O:2O,1O,,1L,1,0.03000300030003
638,4,2,1,1,1,:::,1O:2O1S,1N3O2S,,1L,1,0.03000300030003
639,4,2,1,1,1,:::,1O:2O1S,2O,,1L,1,0.03000300030003
640,4,2,1,1,1,:::1O,1O:1O,,,1L,1,0.03000300030003
641,4,2,1,1,1,:::1O,1O:1O,1N2O,,1L,1,0.03000300030003
642,4,2,1,1,1,:::1O,1O:1O1S,,,1L,1,0.03000300030003
643,4,2,1,1,1,:::1O,1O:1O1S,1O,,1L,1,0.03000300030003
644,4,2,1,1,1,:::1O,1O:2O,1O,,1L,1,0.03000300030003
645,4,2,1,1,1,:::1O,1O:2O1S,1O,,1L,1,0.03000300030003
646,4,2,1,1,1,:::1O,2O1S:2O1S,1O,,1L,1,0.03000300030003
647,4,2,1,1,1,:::1O,:2O1S,1O,,1L,1,0.03000300030003
648,4,3,1,1,2,:1O:1O:1O,1O:1O:2O1S,2O,,1L:1L,1,0.03000300030003
649,4,3,1,1,2,::1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
650,4,3,1,1,2,::1O:1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
651,5,3,0,1,1,::1O:1O:1O,::1O1S,,,1L,1,0.03000300030003
652,6,1,0,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
653,6,0,1,1,1,::::1O:1O,,1O,,1L,1,0.03000300030003
654,6,0,0,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
655,6,0,0,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
656,5,3,1,1,1,::::1O,::1O,1O,,1L,1,0.03000300030003
657,5,3,0,1,1,::::1O,1O:1O:1O,,,1L,1,0.03000300030003
658,5,2,1,1,2,::1O:1O:1O,1O:2O,1O,,1L:1L,1,0.03000300030003
659,5,2,0,2,1,::1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
660,5,2,1,1,2,::1O:1O:1O,1O:1O,1O,,1L:1L,1,0.03000300030003
661,5,2,1,1,1,::::1O,1O:1O1S,1O,,1L,1,0.03000300030003
662,5,2,1,1,1,::::1O,1O:1O,1O,,1L,1,0.03000300030003
663,5,2,1,1,1,::::,1O:1O,2O1S,,1L,1,0.03000300030003
664,5,2,1,1,1,:::1O:2O,:,1O,,1L,1,0.03000300030003
665,5,2,1,1,1,:::1O:1O,1O:1O,1O,,1L,1,0.03000300030003
666,6,1,0,1,1,:::1O:1O:1O,2O,,,1L,1,0.03000300030003
667,6,1,0,1,1,::::1O:1O,,,,1L,1,0.03000300030003
668,6,1,0,1,1,::::1O:1O,2O1S,,,1L,1,0.03000300030003
669,6,1,0,1,2,:1O:1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
670,6,1,0,1,2,::1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
671,6,1,0,1,2,:::1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
672,6,1,1,1,1,::::1O:1O,,2O,,1L,1,0.03000300030003
673,6,1,1,1,1,::::1O:1O,1O,2O1S,,1L,1,0.03000300030003
674,6,1,1,1,1,:::::2O,,2O,,1L,1,0.03000300030003
675,6,1,1,1,2,::1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
676,6,2,0,1,1,::1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
677,6,2,0,1,1,:::1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
678,6,2,0,1,1,:::1O:1O:1O,:1O,,,1L,1,0.03000300030003
679,6,2,1,1,1,::::1O:1O,:1O,1O,,1L,1,0.03000300030003
680,6,3,0,1,1,::::1O:1O,:1O:2O1S,,,1L,1,0.03000300030003
681,7,1,0,1,1,:::1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
682,7,1,0,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
683,5,2,1,1,1,:::1O:1O,1O1S:2O1S,1O,,1L,1,0.03000300030003
684,5,2,0,1,2,::::1O,1O:2O1S,,,1L:1L,1,0.03000300030003
685,4,3,1,1,2,::1O:2O,1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
686,5,1,0,1,1,:::1O:1O,1N2O1S,,,1L,1,0.03000300030003
687,5,1,0,2,2,:1O:1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
688,5,1,0,2,2,1O:1O:1O:1O:2O,1O,,1S:1S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
689,5,1,0,2,1,::1O:1O:1O,1O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
690,5,1,0,1,2,:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
691,5,1,0,1,1,:::1O:2O,1O,,,1L,1,0.03000300030003
692,5,1,0,1,1,:::1O:1O,2O1S,,,1L,1,0.03000300030003
693,5,1,0,1,1,:::1O:1O,1N1O1S,,,1L,1,0.03000300030003
694,5,2,0,1,2,::1O:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
695,5,1,0,1,1,:::1O:1O,,,,1L,1,0.03000300030003
696,5,1,0,1,1,:1O:1O:1O:1O,,,,1L,1,0.03000300030003
697,5,0,1,1,1,::1O:1O:1O,,2O,,1L,1,0.03000300030003
698,4,4,0,1,1,:::1O,::1O:1O1S,,,1L,1,0.03000300030003
699,4,3,1,1,3,:1O:1O:1O,1O:2O1S:2O1S,1O,,1L:1L:1L,1,0.03000300030003
700,4,3,1,1,2,:::1O,1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
701,5,1,0,2,2,:1O:1O:1O:1O,1O,,1S:1S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
702,5,1,1,1,1,:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
703,5,1,1,1,1,::::,1O,1O,,1L,1,0.03000300030003
704,5,1,1,1,1,::::1O,1O,1O,,1L,1,0.03000300030003
705,5,1,1,1,2,1O:1O:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
706,5,1,1,1,2,:1O:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
707,5,1,1,1,2,:1O:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
708,5,1,1,1,2,::1O:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
709,5,1,2,1,1,:::1O:1O,,1O:1O,,1L,1,0.03000300030003
710,5,2,0,1,1,:1O:1O:1O:1O,1O:2O1S,,,1L,1,0.03000300030003
711,5,2,0,1,1,::1O:1O:1O,1O:2O1S,,,1L,1,0.03000300030003
712,5,2,0,1,1,::1O:1O:1O,:2O1S,,,1L,1,0.03000300030003
713,5,2,0,1,1,:::1O:1O,:1N1O1S,,,1L,1,0.03000300030003
714,5,2,0,1,1,:::1O:1O,:2O1S,,,1L,1,0.03000300030003
715,5,2,0,1,1,::::1O,1N1O1S:1O,,,1L,1,0.03000300030003
716,5,2,0,1,2,:1O:1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
717,5,2,0,1,2,:1O:1O:1O:1O,:1O,,,1L:1L,1,0.03000300030003
718,4,2,0,1,2,1O:1O:1O:1O,1O:1O1S,,,1L:1L,1,0.03000300030003
719,4,2,0,1,1,:::1O,1O:2O,,,1L,1,0.03000300030003
720,4,2,0,1,1,:::,:1O,,,1L,1,0.03000300030003
721,3,3,1,1,1,::1O,:1O:1O,2O1S,,1L,1,0.03000300030003
722,3,3,1,1,2,1O:1O:1O,1O:1O1S:2O,1O,,1L:1L,1,0.03000300030003
723,3,3,1,1,1,::2O,:1O:1O1S,1O,,1L,1,0.03000300030003
724,3,3,1,1,1,::1O,::2O1S,1O,,1L,1,0.03000300030003
725,3,3,1,1,1,::1O,::1O,,,1L,1,0.03000300030003
726,3,3,1,1,1,::1O,:1O:2O1S,1O,,1L,1,0.03000300030003
727,3,3,1,1,1,::1O,:1O:2O1S,,,1L,1,0.03000300030003
728,3,3,1,1,1,::1O,:1O:1O,,,1L,1,0.03000300030003
729,3,3,0,3,2,:1O:1O,1O:1O:1O,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
730,3,3,1,1,1,::,::1O1S,1O,,1L,1,0.03000300030003
731,3,3,1,1,1,::,::1O,2O,,1L,1,0.03000300030003
732,3,3,1,1,1,::,:1O:1O,1O1S,,1L,1,0.03000300030003
733,3,3,1,1,1,:1O:2O,:1O:2O1S,1O,,1L,1,0.03000300030003
734,3,3,1,1,1,:1O:1O,::1O,2O,,1L,1,0.03000300030003
735,3,3,1,1,1,:1O:1O,::1O,,,1L,1,0.03000300030003
736,3,3,1,1,2,1O:1O:1O,1O:1O:2O,2O,,1L:1L,1,0.03000300030003
737,3,3,1,1,2,1O:1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
738,3,3,1,1,2,1O:1O:2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
739,3,3,1,1,2,:1O:1O,1N2O1S:1O:1O,1O,,1L:1L,1,0.03000300030003
740,3,3,1,1,2,:1O:1O,1O:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
741,3,3,1,1,2,:1O:1O,1O:1O1S:2O,3O1S,,1L:1L,1,0.03000300030003
742,3,3,1,1,2,:1O:1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
743,3,3,1,1,2,:1O:1O,1O:1O:1O,3O,,1L:1L,1,0.03000300030003
744,3,3,1,1,2,:1O:1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
745,3,3,1,1,2,:1O:1O,1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
746,3,3,1,1,2,:1O:1O,1O:1O:2O1S,1O1S,,1L:1L,1,0.03000300030003
747,3,3,1,1,2,:1O:1O,1O:1O:2O1S,4O2S,,1L:1L,1,0.03000300030003
748,3,3,1,1,2,:1O:1O,:1O:2O1S,1O,,1L:1L,1,0.03000300030003
749,3,3,1,1,2,:1O:1O,:1O:2O1S,2O,,1L:1L,1,0.03000300030003
750,3,3,1,1,2,:1O:2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
751,3,3,1,1,2,:1O:2O,1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
752,3,3,1,1,2,::1O,1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
753,3,3,1,1,1,:1O:1O,:1O:1O,1O,,1L,1,0.03000300030003
754,3,3,0,2,3,:1O:1O,1O:1O:2O1S,,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
755,3,3,1,1,2,::1O,1O:1O:2O1S,1O1S,,1L:1L,1,0.03000300030003
756,3,3,0,2,1,::,:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
757,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
758,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
759,3,3,0,2,1,::1O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
760,3,3,0,2,1,::1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
761,3,3,0,2,1,::,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
762,3,3,0,2,1,::,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
763,3,3,0,1,3,:1O:1O,1O:1O:2O1S,,,1L:1L:1L,1,0.03000300030003
764,3,3,0,2,3,1O:1O:1O,1O:2O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
765,3,3,0,1,3,1O:1O:2O,2O1S:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
766,3,3,0,1,3,1O:1O:2O,1O:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
767,3,3,0,1,3,1O:1O:2O,1N2O1S:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
768,3,3,0,1,3,1O:1O:1O,2O:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
769,3,3,0,1,3,1O:1O:1O,1O:2O:2O1S,,,1L:1L:1L,1,0.03000300030003
770,3,3,0,1,2,::1O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
771,3,3,0,2,2,1O:1O:1O,1O:1O:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
772,3,3,0,2,2,1O:1O:2O,1O:1O:1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
773,3,3,0,2,2,:1O:1O,1N1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
774,3,3,0,2,2,:1O:1O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
775,3,3,0,2,2,:1O:1O,1O:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
776,3,3,0,2,2,:1O:1O,1O:1O:1O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
777,3,3,0,2,2,:1O:1O,1O:1O:2O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
778,3,3,0,2,2,:1O:1O,1O:1O:2O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
779,3,3,0,2,2,:1O:1O,1O:1O:2O1S,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
780,3,3,0,2,2,:1O:1O,1O:1O:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
781,3,3,0,2,2,:1O:1O,1O:2O1S:2O1S,,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
782,3,3,0,2,2,:1O:2O,1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
783,3,3,0,2,2,::1O,1O:1O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
784,3,3,0,2,2,::1O,1O:1O1S:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
785,3,3,0,2,2,::1O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
786,3,3,0,2,2,::1O,1O:1O:1O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
787,3,3,0,2,2,::1O,1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
788,3,3,1,1,2,::1O,1O:1O:1O1S,3O1S,,1L:1L,1,0.03000300030003
789,3,3,1,1,2,::1O,:1O:2O1S,1O,,1L:1L,1,0.03000300030003
790,4,2,0,1,1,::1O:2O,:1O1S,,,1L,1,0.03000300030003
791,4,1,1,1,1,:1O:1O:1O,1O,,,1L,1,0.03000300030003
792,4,1,1,1,2,1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
793,4,1,1,1,1,:::1O,1O1S,1O,,1L,1,0.03000300030003
794,4,1,1,1,1,:::1O,1O,2O,,1L,1,0.03000300030003
795,4,1,1,1,1,:::1O,,1O1S,,1L,1,0.03000300030003
796,4,1,1,1,1,::1O:1O,,1N1O1S,,1L,1,0.03000300030003
797,4,1,1,1,1,::1O:1O,,1N1O,,1L,1,0.03000300030003
798,4,1,1,1,1,:1O:1O:1O,,1O,,1L,1,0.03000300030003
799,4,1,0,2,2,1O:1O:1O:1O,2O1S,,1S:1S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
800,4,1,1,1,1,:1O:1O:1O,,,,1L,1,0.03000300030003
801,4,1,0,2,3,1O:1O:1O:1O,2O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
802,4,1,0,2,2,:1O:1O:1O,2O1S,,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
803,4,1,0,2,2,:1O:1O:1O,2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
804,4,1,0,2,2,:1O:1O:1O,1O1S,,1S:1S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
805,4,1,0,2,2,:1O:1O:1O,1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
806,4,1,1,1,2,1O:1O:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
807,4,1,1,1,2,1O:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
808,4,1,1,1,2,:1O:1O:1O,1O,1N1O,,1L:1L,1,0.03000300030003
809,4,1,1,1,2,:1O:1O:1O,1O,1N1O1S,,1L:1L,1,0.03000300030003
810,4,1,1,1,2,:1O:1O:1O,1O,1O1S,,1L:1L,1,0.03000300030003
811,4,1,1,2,1,::1O:1O,2O1S,,2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
812,4,1,1,2,2,:1O:1O:1O,1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
813,4,1,1,2,2,:1O:1O:1O,1O,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
814,4,1,1,2,2,:1O:1O:1O,1O1S,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
815,4,1,2,1,1,::1O:1O,,2O:2O,,1L,1,0.03000300030003
816,4,2,0,1,1,:1O:1O:1O,1O1S:2O1S,,,1L,1,0.03000300030003
817,4,2,0,1,1,:1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
818,4,2,0,1,1,:1O:1O:1O,:,,,1L,1,0.03000300030003
819,4,2,0,1,1,::1O:1O,1O:2O1S,,,1L,1,0.03000300030003
820,4,2,0,1,1,::1O:1O,:2O1S,,,1L,1,0.03000300030003
821,4,2,0,1,1,::1O:2O,1N1O1S:1O,,,1L,1,0.03000300030003
822,4,2,0,1,1,::1O:2O,:1O,,,1L,1,0.03000300030003
823,4,1,0,2,2,1O:1O:1O:2O,1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
824,4,1,0,2,2,1O:1O:1O:1O,1O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
825,3,3,1,1,3,:1O:1O,1O:2O1S:2O1S,1O,,1L:1L:1L,1,0.03000300030003
826,3,4,0,1,1,::,:1N1O1S:1O:1O,,,1L,1,0.03000300030003
827,3,4,0,1,2,:1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
828,3,4,0,1,1,::1O,::1N1O1S:1O,,,1L,1,0.03000300030003
829,3,4,0,1,1,::1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
830,3,4,0,1,1,::,:1O:1O:2O1S,,,1L,1,0.03000300030003
831,3,4,0,1,1,::,:1O:1O:1O,,,1L,1,0.03000300030003
832,3,4,0,1,1,::,:1N1O1S:1O:1O1S,,,1L,1,0.03000300030003
833,3,4,0,1,1,:1O:2O,::1O1S:2O,,,1L,1,0.03000300030003
834,4,1,0,2,1,::1O:1O,1O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
835,3,4,0,1,1,:1O:1O,:::1O,,,1L,1,0.03000300030003
836,3,4,0,1,1,:1O:1O,::1O:1O,,,1L,1,0.03000300030003
837,3,1,1,1,1,::1O,1O,1O,,1L,1,0.03000300030003
838,3,3,2,1,1,::,:1O:1O1S,:1O,,1L,1,0.03000300030003
839,3,3,2,1,1,::,:1O:1O,:1O,,1L,1,0.03000300030003
840,3,3,1,2,2,::1O,1O:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
841,3,4,0,2,2,1O:1O:1O,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
842,3,4,0,2,2,:1O:1O,1O:1O:1O1S:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
843,3,4,0,2,2,:1O:1O,1O:1O:1O:1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
844,3,4,0,2,2,:1O:1O,:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
845,3,4,0,2,2,:1O:1O,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
846,3,4,0,2,2,:1O:1O,:1O:1O:2O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
847,3,4,1,1,1,::1O,:::1O,3O1S,,1L,1,0.03000300030003
848,3,4,1,1,2,::1O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
849,3,5,0,1,1,:1O:1O,::::1O,,,1L,1,0.03000300030003
850,3,5,0,1,1,::1O,:::1O:1O,,,1L,1,0.03000300030003
851,4,0,0,1,1,:1O:1O:1O,,,,1L,1,0.03000300030003
852,4,0,0,1,2,::1O:1O,,,,1L:1L,1,0.03000300030003
853,4,0,1,1,1,::1O:1O,,1O,,1L,1,0.03000300030003
854,4,1,0,1,1,1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
855,4,1,0,1,1,:1O:1O:1O,,,,1L,1,0.03000300030003
856,4,1,0,1,1,:::,1O,,,1L,1,0.03000300030003
857,4,1,0,1,2,1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
858,3,1,1,1,1,::1O,2O1S,1O,,1L,1,0.03000300030003
859,0,2,0,2,1,,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
860,3,1,1,1,1,::1O,1O,,,1L,1,0.03000300030003
861,1,3,1,2,2,2O,1O:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
862,1,3,2,1,2,1O,1O:1O:1O1S,:1O,,1L:1L,1,0.03000300030003
863,1,3,2,1,2,1O,1O:1O:1O,:2O,,1L:1L,1,0.03000300030003
864,1,3,2,1,2,1O,1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
865,1,3,2,1,2,1O,1O:1O:1O,2O:2O,,1L:1L,1,0.03000300030003
866,1,3,2,1,2,,1O:1O:1O,:2O1S,,1L:1L,1,0.03000300030003
867,1,3,2,1,2,,1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
868,1,3,2,1,1,,:1O:1O,1O:2O1S,,1L,1,0.03000300030003
869,1,3,1,2,2,1O,1O:2O:2O1S,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
