,num_dol,num_fde,num_tfsi,num_ps,num_li,atoms_dol,atoms_fde,atoms_tfsi,atoms_ps,atoms_li,count,%
848,7,0,0,2,1,::::1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
849,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
850,7,0,0,2,2,1O:1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
851,5,0,1,1,1,:::1O:1O,,1O,,1L,1,0.03000300030003
852,5,0,1,1,1,:::1O:1O,,1N1O1S,,1L,1,0.03000300030003
853,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
854,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
855,5,0,1,1,1,:1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
856,5,0,1,3,1,::::1O,,1O,::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
857,5,0,1,3,2,:1O:1O:1O:2O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
858,6,0,1,2,2,:::1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
859,5,1,0,3,3,:1O:1O:1O:2O,,,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
860,6,0,0,3,2,::1O:1O:1O:1O,,,::::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
861,6,0,0,3,2,::1O:1O:1O:1O,,,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
862,5,1,0,1,1,:1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
863,6,0,0,3,2,::1O:1O:1O:1O,,,:::::::1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
864,5,0,4,2,2,:1O:1O:1O:1O,,:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
865,5,0,4,1,2,1O:1O:1O:1O:1O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
866,5,0,3,2,2,:::1O:1O,,1O:2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
867,5,0,3,2,2,::1O:1O:1O,,1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
868,5,0,3,2,2,::1O:1O:1O,,1N1O1S:1O:1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
869,5,0,3,2,2,:1O:1O:1O:1O,,:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
870,5,0,3,2,2,:1O:1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
871,5,0,3,2,2,:1O:1O:1O:1O,,1O:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
872,5,0,3,2,2,:1O:1O:1O:1O,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
873,6,0,0,3,2,::1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
874,6,0,0,3,2,::1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
875,5,0,3,1,3,:1O:1O:1O:1O,,1O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
876,6,0,0,3,2,::1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
877,5,0,3,1,3,:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L:1L,1,0.03000300030003
878,5,0,3,1,2,::::1O,,1N3O1S:1O:2O1S,,1L:1L,1,0.03000300030003
879,5,0,3,1,2,::1O:1O:2O,,1O:2O:2O,,1L:1L,1,0.03000300030003
880,6,0,0,3,2,::1O:1O:1O:2O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
881,6,0,0,3,2,::1O:1O:1O:1O,,,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
882,5,1,0,1,1,::::1O,,,,1L,1,0.03000300030003
883,5,1,0,1,1,::::1O,1O,,,1L,1,0.03000300030003
884,6,0,0,3,2,::1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
885,5,1,0,3,2,:1O:1O:1O:2O,,,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
886,6,0,0,3,2,::1O:1O:1O:1O,,,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
887,6,0,0,3,2,::1O:1O:1O:1O,,,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
888,5,1,0,3,2,:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
889,5,1,0,3,2,:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
890,5,1,0,3,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
891,5,1,0,3,2,:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
892,5,1,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
893,5,1,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
894,6,0,0,3,2,::1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
895,5,1,0,1,2,1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
896,5,1,0,2,3,1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
897,5,1,0,2,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
898,5,1,0,2,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
899,6,0,0,3,2,::1O:1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
900,5,1,0,2,2,:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
901,5,1,0,2,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
902,5,1,0,2,2,1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
903,5,1,0,2,2,1O:1O:1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
904,6,0,0,3,2,::1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
905,6,0,0,3,2,::1O:1O:1O:2O,,,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
906,5,0,3,1,2,::1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
907,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
908,5,0,2,2,3,:1O:1O:1O:1O,,1O:2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
909,5,0,3,1,1,:1O:1O:1O:1O,,1O:1O:2O1S,,1L,1,0.03000300030003
910,5,0,2,3,3,:1O:1O:1O:1O,,1O:1O,:::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
911,6,0,1,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
912,5,0,2,2,3,:::1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
913,5,0,2,2,3,::1O:1O:2O,,1O:3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
914,5,0,2,2,3,::1O:1O:1O,,1N1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
915,5,0,2,2,3,:1O:1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
916,6,0,1,1,1,::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
917,6,0,1,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
918,5,0,2,2,3,:1O:1O:1O:1O,,1N1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
919,6,0,0,4,2,::1O:1O:1O:2O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
920,6,0,1,1,1,:::1O:1O:1O,,1O,,1L,1,0.03000300030003
921,6,0,1,1,1,:::1O:1O:1O,,1O1S,,1L,1,0.03000300030003
922,5,0,2,2,3,1O:1O:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
923,5,0,2,2,3,1O:1O:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
924,4,3,1,1,2,1O:1O:1O:2O,::,1O,,1L:1L,1,0.03000300030003
925,5,0,2,2,2,:::1O:1O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
926,5,0,2,2,2,:::1O:1O,,1O:3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
927,5,0,2,2,2,:::1O:1O,,1O:3O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
928,6,0,1,1,1,::::1O:1O,,1O,,1L,1,0.03000300030003
929,5,0,3,1,1,::1O:1O:1O,,1N2O1S:1O:1O,,1L,1,0.03000300030003
930,6,0,0,4,2,::1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
931,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
932,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
933,5,0,3,1,2,:1O:1O:1O:2O,,:1O:3O1S,,1L:1L,1,0.03000300030003
934,5,0,3,1,2,:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
935,5,0,3,1,2,:1O:1O:1O:2O,,:1O:2O,,1L:1L,1,0.03000300030003
936,6,0,0,3,2,:::1O:1O:1O,,,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
937,5,0,3,1,2,:1O:1O:1O:2O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
938,5,0,3,1,2,:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
939,5,0,3,1,2,:1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
940,6,0,0,3,2,:::1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
941,5,0,3,1,2,:1O:1O:1O:1O,,1O:2O1S:2O2S,,1L:1L,1,0.03000300030003
942,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
943,6,0,0,3,3,::1O:1O:2O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
944,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
945,5,0,3,1,2,1O:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
946,6,0,0,3,3,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
947,5,0,3,1,2,1O:1O:1O:1O:1O,,::1O,,1L:1L,1,0.03000300030003
948,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
949,6,0,0,3,3,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
950,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
951,6,0,0,3,3,::1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
952,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
953,5,1,0,3,2,::1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
954,6,0,0,3,2,::1O:1O:1O:1O,,,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
955,5,0,2,2,2,::1O:1O:2O,,2O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
956,5,1,1,1,1,:1O:2O:2O:2O,,2O,,1L,1,0.03000300030003
957,5,2,1,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
958,5,2,1,1,1,1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
959,5,2,0,2,2,:1O:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
960,6,0,0,3,1,:::1O:2O:2O,,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
961,5,2,0,2,2,1O:1O:1O:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
962,6,0,0,3,1,::::1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
963,5,2,0,2,1,:::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
964,6,0,0,3,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
965,5,2,0,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
966,5,2,0,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
967,5,2,0,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
968,6,0,0,3,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
969,5,1,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
970,5,1,2,2,2,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
971,6,0,0,3,2,:1O:1O:1O:1O:1O,,,::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
972,5,1,2,2,2,:1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
973,5,1,2,1,3,:1O:1O:1O:1O,,1O:1O,,1L:1L:1L,1,0.03000300030003
974,5,1,2,1,2,::1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
975,5,1,2,1,2,::1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
976,5,1,2,1,2,:1O:1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
977,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
978,5,2,1,2,2,::1O:1O:1O,:,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
979,5,2,1,2,2,::1O:1O:1O,:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
980,6,0,0,2,2,:::1O:2O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
981,6,0,0,2,1,:::1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
982,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
983,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
984,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
985,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
986,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
987,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
988,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
989,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
990,6,0,0,2,1,:::1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
991,6,0,0,2,1,::1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
992,6,0,0,1,1,:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
993,6,0,0,2,1,:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
994,6,0,0,1,2,:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
995,6,0,0,2,2,:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
996,6,0,0,1,1,::::1O:1O,,,,1L,1,0.03000300030003
997,6,0,0,1,1,:::1O:1O:2O,,,,1L,1,0.03000300030003
998,6,0,0,2,2,:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
999,6,0,0,2,2,::1O:1O:1O:1O,,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1000,6,0,0,2,2,::1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1001,6,0,0,2,2,:::1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1002,6,0,0,3,2,:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1003,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1004,5,1,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1005,5,1,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1006,5,1,1,2,1,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1007,5,1,1,1,2,:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1008,5,1,1,1,2,:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1009,5,1,1,1,2,1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1010,6,0,0,3,2,:1O:1O:1O:1O:2O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1011,5,1,1,1,2,1O:1O:1O:2O:2O,,1N1O,,1L:1L,1,0.03000300030003
1012,5,1,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1013,5,1,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1014,6,0,0,3,2,:1O:1O:1O:1O:2O,,,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1015,6,0,0,3,2,:1O:1O:1O:2O:2O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1016,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1017,5,1,1,1,1,:::1O:2O,,1O1S,,1L,1,0.03000300030003
1018,5,1,1,1,1,:::1O:1O,1O,2O1S,,1L,1,0.03000300030003
1019,5,1,1,1,1,:::1O:1O,,2O,,1L,1,0.03000300030003
1020,5,1,1,1,1,:::1O:1O,,1O1S,,1L,1,0.03000300030003
1021,5,1,1,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
1022,5,1,1,1,1,::1O:1O:1O,1O,,,1L,1,0.03000300030003
1023,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1024,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1025,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1026,5,1,1,2,1,:::1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1027,5,1,1,2,2,1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1028,5,1,2,1,2,:1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
1029,5,1,1,2,3,1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1030,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1031,5,1,2,1,2,1O:1O:1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1032,6,0,0,3,2,:1O:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1033,5,1,2,1,1,::1O:1O:2O,,:1O1S,,1L,1,0.03000300030003
1034,5,1,2,1,1,:1O:1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
1035,5,1,1,3,2,::1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1036,6,0,0,3,2,:1O:1O:1O:1O:1O,,,::::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1037,5,1,1,2,3,::1O:1O:2O,1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1038,5,1,1,2,3,1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1039,5,1,1,2,2,:::1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1040,5,1,1,2,2,1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1041,5,1,1,2,2,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1042,5,1,1,2,2,::1O:1O:1O,,2O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1043,6,0,0,3,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1044,5,1,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1045,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1046,5,1,1,2,2,:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1047,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1048,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1049,5,1,1,2,2,:1O:1O:1O:1O,,1N3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1050,5,0,2,2,2,:::1O:1O,,1N2O2S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1051,6,0,1,1,1,::::1O:1O,,1O1S,,1L,1,0.03000300030003
1052,5,0,1,3,2,1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1053,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1054,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1055,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1056,5,0,2,1,2,1O:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1057,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
