,num_dol,num_hfme,num_tfsi,num_ps,num_li,atoms_dol,atoms_hfme,atoms_tfsi,atoms_ps,atoms_li,count,%
1087,5,0,2,2,2,::1O:1O:1O,,1N2O1S:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1088,6,0,0,2,2,::1O:1O:1O:1O,,,1S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1089,5,0,2,2,2,::1O:1O:1O,,1N1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1090,6,0,0,2,2,::1O:1O:2O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1091,1,3,1,1,1,1O,::,1O,,1L,1,0.03000300030003
1092,4,1,2,1,2,:1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
1093,5,0,0,3,3,:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1094,4,0,0,1,2,1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1095,4,0,0,2,2,1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1096,4,0,0,2,2,1O:1O:1O:1O,,,2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1097,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:4S:5S:5S:5S:6S,1L:1L,1,0.03000300030003
1098,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1099,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1100,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1101,4,0,0,2,2,1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1102,4,0,0,2,2,1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1103,4,0,0,2,1,:::1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1104,4,0,0,1,2,:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1105,3,4,2,1,1,:1O:1O,:::,:1O,,1L,1,0.03000300030003
1106,4,0,0,2,2,1O:1O:1O:1O,,,3S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1107,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1108,3,3,0,2,1,:1O:1O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1109,3,3,0,2,1,:1O:1O,:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1110,3,3,0,1,1,:1O:1O,::,,,1L,1,0.03000300030003
1111,3,3,0,1,1,1O:1O:2O,::1O,,,1L,1,0.03000300030003
1112,3,3,0,1,1,1O:1O:1O,::,,,1L,1,0.03000300030003
1113,3,2,2,1,2,1O:1O:2O,:,1O:2O,,1L:1L,1,0.03000300030003
1114,3,2,2,1,2,1O:1O:1O,:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1115,3,2,2,1,2,1O:1O:1O,:,1O:3O1S,,1L:1L,1,0.03000300030003
1116,3,2,2,1,2,1O:1O:1O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1117,4,0,0,2,2,1O:1O:1O:1O,,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1118,4,0,0,2,2,1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1119,3,2,2,1,1,:1O:1O,:,:1O,,1L,1,0.03000300030003
1120,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1121,4,0,1,1,1,:::1O,,1O1S,,1L,1,0.03000300030003
1122,4,0,1,1,1,::1O:1O,,1O,,1L,1,0.03000300030003
1123,4,0,1,1,1,:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1124,4,0,1,1,1,:1O:1O:1O,,1N,,1L,1,0.03000300030003
1125,4,0,0,3,3,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1126,4,0,0,3,3,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1127,4,0,0,3,2,::1O:1O,,,1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1128,4,0,0,3,2,::1O:1O,,,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1129,4,0,0,3,2,::1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1130,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1131,4,0,0,3,2,:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1132,4,0,0,2,2,1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1133,4,0,0,3,2,:1O:1O:1O,,,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1134,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1135,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1136,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1137,4,0,0,3,2,1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1138,4,0,0,3,2,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1139,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1140,4,0,0,2,2,1O:1O:1O:2O,,,3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1141,4,0,0,2,2,1O:1O:1O:2O,,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1142,4,0,0,2,2,1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1143,3,2,2,1,2,1O:1O:1O,:,1O1S:2O,,1L:1L,1,0.03000300030003
1144,3,2,1,2,2,:1O:1O,:,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1145,4,0,1,3,2,:1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1146,3,1,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1147,3,1,2,3,2,:1O:1O,,1O:2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1148,3,1,2,2,2,:1O:2O,,1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1149,3,1,2,2,2,:1O:1O,,1O:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1150,3,1,2,2,2,:1O:1O,,1O:1O,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1151,3,1,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1152,3,1,2,2,2,1O:2O:2O,,:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1153,3,1,2,2,2,1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1154,3,1,2,2,2,1O:1O:1O,1O,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1155,3,1,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1156,3,1,2,2,2,1O:1O:1O,,1O:1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1157,3,1,2,2,2,1O:1O:1O,,1O:1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1158,3,1,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1159,3,1,2,2,2,1O:1O:1O,,1O:1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1160,3,1,2,2,2,1O:1O:1O,,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1161,3,1,2,1,2,1O:1O:2O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
1162,3,1,2,1,2,1O:1O:2O,1O,1O:1O,,1L:1L,1,0.03000300030003
1163,3,1,2,1,2,1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1164,3,1,2,1,2,1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1165,3,1,2,1,2,1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1166,3,1,2,1,2,1O:1O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1167,3,1,2,1,2,1O:1O:1O,1O,1O1S:2O,,1L:1L,1,0.03000300030003
1168,3,1,2,1,2,1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
1169,3,1,3,1,2,1O:1O:1O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1170,3,1,3,1,2,1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1171,3,2,1,2,2,1O:1O:1O,:1O,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1172,3,1,4,1,2,1O:1O:2O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1173,3,2,1,2,1,:1O:1O,:,1N3O1S,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1174,3,2,1,1,1,::1O,:1O,1O,,1L,1,0.03000300030003
1175,3,2,1,1,1,::1O,:,1O,,1L,1,0.03000300030003
1176,3,2,1,1,1,:1O:1O,:,1O,,1L,1,0.03000300030003
1177,3,2,1,1,1,1O:1O:1O,:,1O,,1L,1,0.03000300030003
1178,3,2,0,2,2,1O:1O:2O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1179,3,2,0,2,1,:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1180,3,2,0,2,1,:1O:1O,:,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1181,3,2,0,1,1,1O:1O:2O,:,,,1L,1,0.03000300030003
1182,3,2,0,1,1,1O:1O:1O,:1O,,,1L,1,0.03000300030003
1183,3,1,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
1184,3,1,3,1,2,1O:1O:1O,,:1O1S:2O,,1L:1L,1,0.03000300030003
1185,3,1,4,1,2,1O:1O:1O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1186,3,1,4,1,2,1O:1O:1O,,1O:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1187,3,1,4,1,2,1O:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1188,3,1,4,1,2,1O:1O:1O,,1O:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1189,3,1,3,3,3,:1O:1O,,1O:2O1S:2O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1190,3,1,3,1,2,:1O:1O,1O,1O:2O:2O,,1L:1L,1,0.03000300030003
1191,3,1,3,1,2,:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1192,3,1,3,1,2,1O:1O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1193,3,1,3,1,2,1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1194,3,1,3,1,2,1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1195,4,0,1,1,2,1O:1O:1O:1O,,1N1O,,1L:1L,1,0.03000300030003
1196,4,0,1,1,2,1O:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
1197,4,0,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1198,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1199,4,0,1,2,2,:1O:1O:1O,,2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1200,4,0,1,2,2,:1O:1O:1O,,1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1201,4,0,1,2,2,:1O:1O:1O,,1O1S,2S:2S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1202,4,0,1,2,2,:1O:1O:1O,,1O1S,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1203,4,0,1,2,2,:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1204,4,0,1,2,2,:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1205,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1206,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1207,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1208,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1209,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1210,4,0,1,2,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1211,4,0,1,2,2,:1O:1O:1O,,1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1212,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1213,4,0,1,2,2,:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1214,4,0,1,2,2,:1O:1O:1O,,1N2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1215,4,0,1,2,2,:1O:1O:1O,,1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1216,4,0,1,2,2,1O:1O:1O:2O,,3O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1217,4,0,1,2,2,1O:1O:1O:2O,,2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1218,4,0,1,2,2,1O:1O:1O:2O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1219,4,0,1,2,2,1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1220,4,0,1,2,2,1O:1O:1O:2O,,1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1221,4,0,1,2,2,:1O:1O:1O,,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1222,4,0,1,2,2,:1O:1O:1O,,2O1S,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1223,4,0,1,1,2,1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1224,4,0,1,2,2,::1O:2O,,1O,2S:2S:2S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1225,4,0,1,3,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1226,4,0,1,3,2,:1O:1O:1O,,1O,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1227,4,0,1,3,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1228,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1229,4,0,1,2,3,:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:4S:5S,1L:1L:1L,1,0.03000300030003
1230,4,0,1,2,3,1O:1O:1O:2O,,1N1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1231,4,0,1,2,3,1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:4S:5S,1L:1L:1L,1,0.03000300030003
1232,4,0,1,2,3,1O:1O:1O:1O,,1N4O2S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1233,4,0,1,2,3,1O:1O:1O:1O,,1N3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1234,4,0,1,2,2,::1O:2O,,2O,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1235,4,0,1,2,2,::1O:1O,,3O1S,2S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1236,4,0,1,2,2,:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1237,4,0,1,2,2,::1O:1O,,1O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1238,4,0,1,2,2,:1O:2O:2O,,1O,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1239,4,0,1,2,2,:1O:2O:2O,,1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1240,4,0,1,2,2,:1O:1O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1241,4,0,1,2,2,:1O:1O:2O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1242,4,0,1,2,2,:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1243,4,0,1,2,2,:1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1244,4,0,1,2,2,:1O:1O:2O,,1O,1S:1S:1S:2S:3S:4S:5S:6S,1L:1L,1,0.03000300030003
1245,4,0,1,2,2,:1O:1O:2O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1246,4,0,1,2,2,:1O:1O:1O,,2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1247,4,0,1,2,2,1O:1O:1O:2O,,1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1248,4,0,1,2,2,1O:1O:1O:2O,,1O,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1249,4,0,1,2,2,1O:1O:1O:2O,,1O,3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1250,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1251,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1252,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1253,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1254,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1255,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1256,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1257,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1258,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1259,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1260,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1261,4,0,1,2,2,1O:1O:1O:1O,,1N1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1262,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1263,4,0,1,2,2,1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1264,4,0,1,2,2,1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1265,4,0,1,2,2,1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1266,4,0,1,2,2,1O:1O:1O:1O,,,1S:2S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1267,4,0,1,2,2,1O:1O:1O:1O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1268,4,0,1,2,2,1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1269,4,0,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1270,4,0,1,1,2,:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1271,4,0,1,1,2,1O:1O:1O:2O,,1N3O1S,,1L:1L,1,0.03000300030003
1272,4,0,1,1,2,1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1273,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1274,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1275,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1276,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1277,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1278,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1279,4,0,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1280,4,0,1,2,2,1O:1O:1O:2O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1281,4,0,1,2,2,1O:1O:1O:2O,,1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1282,4,0,1,2,2,1O:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1283,4,0,1,2,2,1O:1O:1O:1O,,3O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1284,4,0,1,2,2,1O:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1285,4,0,1,2,2,1O:1O:1O:1O,,2O2S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1286,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1287,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1288,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1289,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1290,4,0,1,2,2,1O:1O:1O:1O,,2O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1291,4,0,1,2,2,1O:1O:1O:1O,,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1292,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1293,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1294,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1295,4,0,1,2,2,1O:1O:1O:1O,,1O1S,3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1296,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1297,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1298,3,1,2,1,2,1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1299,3,1,2,1,2,1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1300,3,1,2,1,2,1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1301,3,0,2,1,2,1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
