,num_dol,num_tfeibe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfeibe,atoms_tfsi,atoms_ps,atoms_li,count,%
254,6,0,1,1,2,:1O:1O:1O:1O:2O,,3O2S,,1L:1L,2,0.06000600060006
255,5,0,3,1,2,:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,2,0.06000600060006
256,4,0,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
257,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N2O1S,,1L:1L,2,0.06000600060006
258,6,0,1,1,2,:1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
259,6,0,1,1,2,:1O:1O:1O:2O:2O,,2O,,1L:1L,2,0.06000600060006
260,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
261,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
262,4,0,2,1,2,1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
263,6,0,1,1,2,::1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
264,5,0,3,1,2,:1O:1O:1O:1O,,1O:2O:2O1S,,1L:1L,2,0.06000600060006
265,4,0,2,1,2,1O:1O:1O:1O,,1N1O2S:1O1S,,1L:1L,2,0.06000600060006
266,6,0,1,1,2,::1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
267,5,0,3,1,2,:1O:1O:1O:1O,,1O:2O1S:2O1S,,1L:1L,2,0.06000600060006
268,4,0,2,1,2,1O:1O:1O:2O,,1O1S:3O1S,,1L:1L,2,0.06000600060006
269,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
270,6,0,0,1,2,:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
271,5,0,3,1,2,:1O:1O:1O:2O,,:1O:2O,,1L:1L,2,0.06000600060006
272,6,0,0,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
273,6,0,0,1,2,:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
274,4,0,3,1,2,:1O:1O:2O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
275,6,0,0,2,2,:1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
276,4,0,3,1,2,:1O:1O:2O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
277,6,0,0,3,2,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
278,4,0,3,1,2,:1O:1O:2O,,:2O:2O2S,,1L:1L,2,0.06000600060006
279,6,0,1,1,1,::1O:1O:1O:1O,,,,1L,2,0.06000600060006
280,5,0,3,1,2,:1O:1O:1O:2O,,:2O:2O1S,,1L:1L,2,0.06000600060006
281,5,0,3,1,2,:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,2,0.06000600060006
282,6,0,1,1,1,:::1O:1O:1O,,1O,,1L,2,0.06000600060006
283,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,2,0.06000600060006
284,5,0,3,1,2,:1O:1O:1O:2O,,:1O:1O,,1L:1L,2,0.06000600060006
285,5,0,3,1,2,:1O:1O:1O:2O,,:1O1S:2O,,1L:1L,2,0.06000600060006
286,4,0,2,1,2,:1O:1O:2O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
287,4,0,2,1,2,:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
288,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
289,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
290,4,0,2,1,2,1O:2O:2O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
291,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
292,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,2O2S,,1L:1L,2,0.06000600060006
293,4,0,2,1,2,1O:1O:2O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
294,4,1,2,2,2,1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
295,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
296,5,0,2,1,2,1O:1O:1O:2O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
297,5,0,2,1,2,1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
298,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
299,4,2,1,1,2,1O:1O:1O:1O,:,2O2S,,1L:1L,2,0.06000600060006
300,6,2,0,1,1,:1O:1O:1O:2O:2O,:,,,1L,2,0.06000600060006
301,7,0,0,1,1,::1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
302,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
303,7,0,0,1,1,:::1O:1O:1O:2O,,,,1L,2,0.06000600060006
304,4,2,1,2,2,:1O:1O:2O,:,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
305,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1N2O2S,,1L:1L,2,0.06000600060006
306,5,0,2,1,2,1O:1O:2O:2O:2O,,1O:1O,,1L:1L,2,0.06000600060006
307,7,0,0,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
308,5,0,2,1,2,1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
309,3,0,4,1,2,:1O:1O,,1O:1O1S:2O:2O1S,,1L:1L,2,0.06000600060006
310,7,0,1,1,1,:::1O:1O:1O:1O,,1O,,1L,2,0.06000600060006
311,3,0,3,1,2,1O:1O:1O,,2O:2O:2O,,1L:1L,2,0.06000600060006
312,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O,,1L:1L,2,0.06000600060006
313,5,0,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
314,5,0,0,2,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,2,0.06000600060006
315,5,0,0,2,2,::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
316,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
317,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
318,5,0,0,3,2,:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,2,0.06000600060006
319,7,0,1,1,2,::1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
320,4,2,1,1,1,:1O:1O:2O,:,,,1L,2,0.06000600060006
321,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:3O2S,,1L:1L,2,0.06000600060006
322,6,1,2,1,2,:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
323,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
324,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
325,3,0,4,1,2,:1O:1O,,1O:1O1S:2O1S:3O1S,,1L:1L,2,0.06000600060006
326,3,0,4,1,2,:1O:1O,,1O:1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
327,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
328,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
329,6,1,1,1,2,1O:1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
330,4,1,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
331,5,0,2,1,2,:1O:1O:1O:2O,,1N4O2S:1O,,1L:1L,2,0.06000600060006
332,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O:2O2S,,1L:1L,2,0.06000600060006
333,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O:2O1S,,1L:1L,2,0.06000600060006
334,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
335,5,0,2,1,2,:1O:1O:1O:2O,,1N3O2S:1O1S,,1L:1L,2,0.06000600060006
336,5,0,2,1,2,:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
337,3,0,4,1,2,1O:1O:1O,,1O:1O:1O1S:2O2S,,1L:1L,2,0.06000600060006
338,3,0,4,1,2,1O:1O:1O,,1O:1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
339,3,0,4,1,2,1O:1O:1O,,1O:1O1S:2O1S:2O1S,,1L:1L,2,0.06000600060006
340,3,0,4,1,2,1O:1O:1O,,1O:1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
341,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
342,5,0,2,1,2,:1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
343,5,0,2,1,2,:1O:1O:1O:1O,,:1O1S,,1L:1L,2,0.06000600060006
344,5,0,2,1,2,:1O:1O:1O:1O,,1O:3O2S,,1L:1L,2,0.06000600060006
345,7,0,1,1,2,::1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
346,3,0,2,2,2,:1O:1O,,1O1S:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
347,7,0,1,1,2,::1O:1O:1O:1O:2O,,2O2S,,1L:1L,2,0.06000600060006
348,5,0,1,1,2,:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
349,7,1,0,1,1,:::1O:1O:1O:2O,,,,1L,2,0.06000600060006
350,7,1,0,1,1,::::1O:1O:1O,,,,1L,2,0.06000600060006
351,7,1,0,1,2,1O:1O:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
352,5,0,1,2,2,1O:1O:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
353,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
354,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
355,7,1,1,1,2,:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
356,3,0,1,2,2,1O:1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
357,5,0,1,2,2,::1O:1O:2O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
358,5,0,1,2,2,1O:1O:1O:2O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
359,5,0,1,2,2,:1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
360,2,1,2,2,2,1O:1O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
361,5,0,1,2,2,:1O:1O:2O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
362,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
363,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
364,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
365,8,1,0,1,1,::::1O:1O:1O:2O,,,,1L,2,0.06000600060006
366,5,0,1,2,2,:1O:1O:1O:2O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
367,5,0,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
368,9,0,0,1,1,::::1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
369,9,0,0,1,1,:::::1O:1O:1O:1O,,,,1L,2,0.06000600060006
370,5,0,1,3,2,:1O:1O:1O:2O,,1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
371,5,0,1,1,2,:1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
372,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N1O1S,,1L:1L,2,0.06000600060006
373,5,0,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
374,5,0,2,1,2,1O:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
375,3,0,2,2,2,1O:1O:2O,,1O:2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
376,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
377,5,0,1,1,1,::1O:1O:2O,,1O,,1L,2,0.06000600060006
378,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
379,5,0,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
380,5,0,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
381,5,0,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,2,0.06000600060006
382,5,0,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
383,5,0,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
384,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
385,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
386,3,0,2,2,2,1O:1O:1O,,:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
387,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
388,5,0,1,1,2,1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
389,3,0,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
390,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
391,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
392,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
393,7,0,2,1,2,::1O:1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
394,5,0,1,1,2,1O:1O:2O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
395,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
396,5,1,1,1,2,1O:1O:1O:1O:2O,,3O2S,,1L:1L,2,0.06000600060006
397,5,0,2,1,2,:1O:1O:1O:2O,,2O1S:3O,,1L:1L,2,0.06000600060006
398,3,1,1,2,2,1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
399,4,1,2,2,2,:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
400,6,1,1,1,1,::1O:1O:1O:2O,,1O,,1L,2,0.06000600060006
401,3,0,4,1,2,:1O:1O,,1O:1O:1O1S:2O,,1L:1L,2,0.06000600060006
402,6,1,0,1,1,:::1O:2O:2O,,,,1L,2,0.06000600060006
403,5,0,2,1,2,::1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
404,5,0,2,1,2,:1O:1O:2O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
405,3,0,4,1,2,:1O:1O,,1O:1O:1O:2O2S,,1L:1L,2,0.06000600060006
406,6,1,0,1,1,::1O:1O:2O:2O,,,,1L,2,0.06000600060006
407,6,1,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
408,4,1,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
409,6,1,0,1,1,:::1O:1O:1O,,,,1L,2,0.06000600060006
410,5,0,3,1,2,::1O:1O:1O,,:1N3O2S:2O,,1L:1L,1,0.03000300030003
411,5,0,3,1,2,::1O:1O:2O,,1N1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
412,5,0,3,1,2,::1O:1O:1O,,:1O1S:2O,,1L:1L,1,0.03000300030003
413,5,0,1,3,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
414,5,0,3,1,2,::1O:1O:1O,,:1N4O2S:2O,,1L:1L,1,0.03000300030003
415,5,0,3,1,2,::1O:1O:2O,,1N1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
416,5,0,2,2,2,::1O:1O:2O,,1O:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
417,5,0,2,2,2,:1O:1O:1O:1O,,1N2O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
418,5,0,1,3,2,:1O:1O:1O:1O,,2O2S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
419,5,0,3,1,2,::1O:1O:2O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
420,5,0,2,1,3,:1O:1O:1O:1O,,1N3O2S:2O1S,,1L:1L:1L,1,0.03000300030003
421,5,0,2,2,2,:1O:1O:1O:1O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
422,5,0,3,1,2,::1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
423,5,0,3,1,2,::1O:1O:1O,,1O:2O1S:3O2S,,1L:1L,1,0.03000300030003
424,5,0,3,1,2,::1O:1O:1O,,1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
425,5,0,3,1,2,::1O:1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
426,5,0,1,3,2,:1O:1O:1O:2O,,1O1S,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
427,5,0,2,2,2,:1O:1O:1O:1O,,1O1S:2O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
428,5,0,1,3,2,:1O:1O:2O:2O,,1O,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
429,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
430,5,0,2,1,3,:1O:1O:2O:2O,,1O1S:2O,,1L:1L:1L,1,0.03000300030003
431,5,0,3,1,2,::1O:1O:2O,,1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
432,5,0,3,1,2,::1O:1O:2O,,1N2O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
433,5,0,3,1,2,::1O:2O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
434,5,0,2,2,2,:1O:1O:1O:1O,,1N2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
435,5,0,3,2,2,:1O:1O:1O:1O,,::2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
436,5,0,1,3,2,:1O:1O:1O:1O,,1O1S,:::::::1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
437,5,0,3,1,3,::1O:1O:1O,,2O1S:2O1S:2O2S,,1L:1L:1L,1,0.03000300030003
438,5,0,3,1,3,:1O:1O:1O:2O,,1N1O1S:1O1S:2O1S,,1L:1L:1L,1,0.03000300030003
439,5,0,1,3,2,:1O:1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
440,5,0,1,3,2,:1O:1O:1O:1O,,2O,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
441,5,0,1,3,2,:1O:1O:1O:1O,,2O,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
442,5,0,3,1,3,:1O:1O:1O:1O,,1N2O1S:1O:1O1S,,1L:1L:1L,1,0.03000300030003
443,5,0,3,1,2,::1O:2O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
444,5,0,3,1,2,::1O:1O:2O,,1N2O1S:1O1S:2O,,1L:1L,1,0.03000300030003
445,5,0,3,1,2,::1O:1O:2O,,:2O:2O1S,,1L:1L,1,0.03000300030003
446,5,0,3,1,2,::1O:1O:2O,,2O:2O:2O1S,,1L:1L,1,0.03000300030003
447,5,0,3,1,2,::1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
448,5,0,3,1,2,::1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
449,5,0,3,1,2,::1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
450,5,0,3,1,2,::1O:1O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
451,5,0,3,1,2,::1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
452,5,0,3,1,2,::1O:1O:2O,,1O1S:2O:2O,,1L:1L,1,0.03000300030003
453,5,0,2,2,2,:1O:1O:1O:1O,,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
454,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
455,5,0,3,1,2,::1O:1O:1O,,1O1S:2O:2O,,1L:1L,1,0.03000300030003
456,5,0,1,3,2,::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
457,5,0,3,1,2,:1O:1O:2O:2O,,1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
458,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
459,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
460,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
461,5,0,3,1,2,:1O:1O:2O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
462,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O1S,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
463,5,0,3,1,2,:1O:1O:2O:2O,,:1O:1O1S,,1L:1L,1,0.03000300030003
464,5,0,3,1,2,:1O:1O:2O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
465,5,0,3,1,2,:1O:1O:2O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
466,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
467,5,0,3,1,2,:1O:1O:2O:2O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
468,5,0,3,1,2,:1O:2O:2O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
469,5,0,3,1,2,:1O:1O:1O:2O,,::2O,,1L:1L,1,0.03000300030003
470,5,0,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
471,5,0,2,1,2,::1O:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
472,5,0,2,1,2,::1O:1O:1O,,2O:2O2S,,1L:1L,1,0.03000300030003
473,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
474,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
475,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
476,5,0,3,1,2,:1O:1O:1O:2O,,:1O1S:2O2S,,1L:1L,1,0.03000300030003
477,5,0,3,1,2,:1O:1O:1O:2O,,:1O1S:2O1S,,1L:1L,1,0.03000300030003
478,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
479,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
480,5,0,2,2,2,:1O:1O:1O:1O,,1O1S:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
481,5,0,1,3,2,::1O:1O:1O,,1O1S,1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
482,5,0,3,1,2,::1O:1O:1O,,1O1S:2O:3O1S,,1L:1L,1,0.03000300030003
483,5,0,3,1,2,::1O:1O:1O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
484,5,0,1,3,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
485,5,0,3,1,2,::1O:1O:1O,,1O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
486,5,0,3,1,2,::1O:1O:1O,,1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
487,5,0,3,1,2,::1O:1O:1O,,1O1S:1O1S:3O1S,,1L:1L,1,0.03000300030003
488,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
489,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
490,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O1S:2O1S,,1L:1L,1,0.03000300030003
491,5,0,3,1,2,::1O:1O:1O,,1N2O2S:1O:2O1S,,1L:1L,1,0.03000300030003
492,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
493,5,0,3,1,2,::1O:1O:1O,,1N2O2S:1O:2O,,1L:1L,1,0.03000300030003
494,5,0,3,1,2,::1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
495,5,0,1,3,2,::1O:1O:1O,,1O1S,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
