,num_dol,num_dme,num_tfsi,num_ps,num_li,atoms_dol,atoms_dme,atoms_tfsi,atoms_ps,atoms_li,count,%
331,2,2,1,2,1,:,:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,2,0.06000600060006
332,1,3,0,3,2,2O,:2O:2O,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
333,1,5,2,1,1,,::::2O,:1O,,1L,2,0.06000600060006
334,3,2,1,1,2,:1O:1O,2O:2O,2O,,1L:1L,2,0.06000600060006
335,1,3,0,2,1,,::2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,2,0.06000600060006
336,1,4,0,1,1,1O,::2O:2O,,,1L,2,0.06000600060006
337,3,1,0,2,2,1O:1O:1O,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
338,1,4,0,1,1,2O,::1O:2O,,,1L,2,0.06000600060006
339,1,4,0,1,1,2O,:::2O,,,1L,2,0.06000600060006
340,1,3,0,2,1,,:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,2,0.06000600060006
341,1,3,0,1,2,2O,2O:2O:2O,,,1L:1L,2,0.06000600060006
342,4,2,1,1,2,::1O:1O,2O:2O,,,1L:1L,2,0.06000600060006
343,3,2,0,1,1,::,2O:2O,,,1L,2,0.06000600060006
344,1,4,0,1,2,1O,1O:2O:2O:2O,,,1L:1L,2,0.06000600060006
345,1,3,0,1,2,2O,1O:2O:2O,,,1L:1L,2,0.06000600060006
346,1,4,0,1,2,1O,::2O:2O,,,1L:1L,2,0.06000600060006
347,3,2,1,1,2,::1O,2O:2O,2O,,1L:1L,2,0.06000600060006
348,3,3,0,1,1,:2O:2O,::2O,,,1L,2,0.06000600060006
349,1,3,0,1,1,1O,:2O:2O,,,1L,2,0.06000600060006
350,2,4,1,1,2,1O:1O,::2O:2O,,,1L:1L,2,0.06000600060006
351,4,2,1,1,1,::1O:1O,:2O,1O,,1L,2,0.06000600060006
352,2,3,1,1,2,1O:1O,1O:2O:2O,,,1L:1L,2,0.06000600060006
353,4,2,1,1,1,::1O:1O,:2O,,,1L,2,0.06000600060006
354,3,2,1,1,2,:1O:1O,2O:2O,,,1L:1L,2,0.06000600060006
355,1,4,0,3,2,,::2O:2O,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
356,2,4,1,1,1,:,:::2O,1O1S,,1L,2,0.06000600060006
357,1,4,1,1,1,,::1O:2O,2O,,1L,2,0.06000600060006
358,1,2,2,1,2,1O,2O:2O,:1O,,1L:1L,2,0.06000600060006
359,3,2,1,1,2,:1O:2O,2O:2O,1O,,1L:1L,2,0.06000600060006
360,4,3,0,1,0,:::,::,,,,2,0.06000600060006
361,2,4,1,1,1,:,::1O:2O,1O,,1L,2,0.06000600060006
362,1,3,0,3,2,,:2O:2O,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
363,2,6,0,1,1,:1O,::::1O:2O,,,1L,2,0.06000600060006
364,1,3,1,1,1,,:1O:2O,1O,,1L,2,0.06000600060006
365,1,3,1,1,1,,::2O,,,1L,2,0.06000600060006
366,1,3,1,1,1,,::2O,1O1S,,1L,2,0.06000600060006
367,4,3,1,1,1,::1O:1O,::,1O,,1L,2,0.06000600060006
368,1,3,1,1,1,1O,:1O:2O,1O,,1L,2,0.06000600060006
369,3,2,1,2,1,:1O:1O,:,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L,2,0.06000600060006
370,3,2,1,2,2,1O:1O:1O,:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
371,2,5,1,1,1,:1O,::::2O,1O,,1L,2,0.06000600060006
372,1,3,1,1,2,,1O:2O:2O,1O,,1L:1L,2,0.06000600060006
373,1,3,1,1,2,,:2O:2O,1O,,1L:1L,2,0.06000600060006
374,1,3,1,1,2,1O,2O:2O:2O,,,1L:1L,2,0.06000600060006
375,4,3,0,1,1,1O:1O:1O:1O,::2O,,,1L,2,0.06000600060006
376,1,3,1,1,2,1O,:2O:2O,2O,,1L:1L,2,0.06000600060006
377,4,3,1,1,1,:::1O,::2O,,,1L,2,0.06000600060006
378,2,5,0,1,1,:,:::1O:2O,,,1L,2,0.06000600060006
379,4,3,0,1,1,:::2O,::2O,,,1L,2,0.06000600060006
380,1,3,0,2,2,1O,:2O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
381,2,5,0,1,1,:,::1O:1O:2O,,,1L,2,0.06000600060006
382,4,3,0,1,1,:::,:2O:2O,,,1L,2,0.06000600060006
383,4,3,0,1,1,:::,:1O:2O,,,1L,2,0.06000600060006
384,1,3,0,2,2,1O,:2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
385,4,3,0,1,1,:1O:1O:2O,::2O,,,1L,2,0.06000600060006
386,2,5,0,1,1,1O:1O,::::2O,,,1L,2,0.06000600060006
387,1,4,1,1,1,,:::2O,2O,,1L,2,0.06000600060006
388,3,2,0,2,2,:1O:1O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
389,4,2,0,2,2,::1O:2O,1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
390,3,3,0,1,2,::1O,:1O:2O,,,1L:1L,2,0.06000600060006
391,1,4,1,1,2,,:1O:2O:2O,1O,,1L:1L,2,0.06000600060006
392,5,1,0,2,2,::1O:1O:1O,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
393,0,6,1,1,1,,:::::2O,1O,,1L,2,0.06000600060006
394,4,2,0,1,1,::1O:1O,2O:2O,,,1L,2,0.06000600060006
395,3,2,1,1,1,::2O,:2O,1O,,1L,2,0.06000600060006
396,1,4,1,1,2,1O,:2O:2O:2O,1O,,1L:1L,2,0.06000600060006
397,1,2,1,1,2,1O,2O:2O,,,1L:1L,2,0.06000600060006
398,1,4,1,1,2,1O,::2O:2O,1O1S,,1L:1L,2,0.06000600060006
399,1,4,1,1,2,1O,::2O:2O,1O,,1L:1L,2,0.06000600060006
400,1,2,1,2,2,,2O:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
401,1,5,0,2,1,,::::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
402,2,4,1,1,1,1O:1O,:::2O,,,1L,2,0.06000600060006
403,4,2,0,1,1,:1O:1O:1O,:1O,,,1L,2,0.06000600060006
404,1,5,0,1,1,,::1O:1O:2O,,,1L,2,0.06000600060006
405,1,5,1,1,1,1O,::::2O,1O,,1L,2,0.06000600060006
406,1,5,0,1,1,1O,::1O:1O:2O,,,1L,2,0.06000600060006
407,3,2,1,1,2,1O:1O:1O,2O:2O,,,1L:1L,2,0.06000600060006
408,1,2,1,1,2,1O,2O:2O,2O1S,,1L:1L,2,0.06000600060006
409,1,4,1,1,1,1O,::1O:2O,1O,,1L,2,0.06000600060006
410,1,5,0,1,1,1O,:::2O:2O,,,1L,2,0.06000600060006
411,3,3,0,2,1,::,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
412,3,3,0,1,2,::1O,2O:2O:2O,,,1L:1L,2,0.06000600060006
413,1,5,0,1,2,,:1O:1O:2O:2O,,,1L:1L,2,0.06000600060006
414,3,3,0,1,2,::1O,:2O:2O,,,1L:1L,2,0.06000600060006
415,3,2,1,2,1,1O:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
416,3,2,2,1,1,::1O,:2O,:,,1L,1,0.03000300030003
417,3,2,0,3,3,::1O,2O:2O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
418,3,2,0,3,2,::,2O:2O,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
419,3,3,1,1,1,::,:2O:2O,,,1L,1,0.03000300030003
420,3,3,1,1,1,::,:1O:2O,1O1S,,1L,1,0.03000300030003
421,3,2,0,3,2,::1O,2O:2O,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
422,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
423,3,2,2,1,1,::1O,:2O,:1O,,1L,1,0.03000300030003
424,3,2,2,1,2,:1O:1O,2O:2O,:1O,,1L:1L,1,0.03000300030003
425,3,3,0,1,0,::,::,,,,1,0.03000300030003
426,3,3,0,1,0,::,::1O,,,,1,0.03000300030003
427,3,3,1,1,1,::,:1O:2O,1O,,1L,1,0.03000300030003
428,3,3,1,1,1,::,:1O:2O,,,1L,1,0.03000300030003
429,3,2,0,2,2,::1O,2O:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
430,3,2,1,2,2,::,2O:2O,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
431,3,3,0,2,1,:1O:1O,::1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
432,3,2,1,1,1,::1O,1O:2O,1O,,1L,1,0.03000300030003
433,3,3,1,1,1,::1O,::2O,1N1O1S,,1L,1,0.03000300030003
434,3,2,0,2,2,:1O:1O,2O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
435,3,3,0,2,1,:1O:1O,::2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
436,3,2,0,2,2,:1O:1O,2O:2O,,:1S:1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
437,3,2,1,2,1,::,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
438,3,2,1,2,1,::,:,1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
439,3,2,1,1,1,::1O,1O:2O,1O1S,,1L,1,0.03000300030003
440,3,2,0,2,2,:1O:1O,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
441,3,2,1,2,1,::1O,:1O,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
442,3,3,0,2,1,::,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
443,3,2,1,1,1,::1O,:2O,1N2O1S,,1L,1,0.03000300030003
444,3,3,1,1,1,::1O,:2O:2O,1O,,1L,1,0.03000300030003
445,3,2,0,2,2,:1O:2O,2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
446,3,2,1,2,2,:1O:1O,:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
447,3,3,0,2,1,:1O:1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
448,3,2,1,2,2,:1O:1O,:2O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
449,3,2,1,2,2,::,2O:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
450,3,3,1,1,1,::1O,:1O:2O,,,1L,1,0.03000300030003
451,3,3,1,1,1,::,::2O,3O1S,,1L,1,0.03000300030003
452,3,2,0,2,2,::1O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
453,3,3,0,1,0,::1O,::,,,,1,0.03000300030003
454,3,2,1,2,2,::1O,1O:2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
455,3,2,1,2,1,:1O:1O,:,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
456,3,2,1,1,2,::1O,2O:2O,3O1S,,1L:1L,1,0.03000300030003
457,3,3,1,1,1,:1O:1O,::,1O1S,,1L,1,0.03000300030003
458,3,2,1,1,2,::1O,2O:2O,2O1S,,1L:1L,1,0.03000300030003
459,3,3,0,2,1,::1O,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
460,3,3,0,2,2,:1O:1O,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
461,3,3,0,2,2,:1O:1O,:2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
462,3,3,0,1,2,:1O:1O,:1O:2O,,,1L:1L,1,0.03000300030003
463,3,3,0,2,2,:1O:1O,:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
464,3,3,0,2,2,:1O:1O,:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
465,3,2,1,1,2,:1O:1O,2O:2O,1O1S,,1L:1L,1,0.03000300030003
466,3,3,0,2,2,:1O:1O,:1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
467,3,3,0,2,1,::1O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
468,3,2,1,1,1,:1O:1O,:2O,3O,,1L,1,0.03000300030003
469,3,3,0,1,1,::,1O:1O:2O,,,1L,1,0.03000300030003
470,3,2,1,1,1,:1O:2O,1O:1O,1O,,1L,1,0.03000300030003
471,3,2,1,1,1,::1O,1O:2O,,,1L,1,0.03000300030003
472,3,3,0,1,2,:1O:1O,1O:1O:2O,,,1L:1L,1,0.03000300030003
473,3,3,0,2,1,::1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
474,3,2,1,1,1,::,2O:2O,1O,,1L,1,0.03000300030003
475,3,3,0,1,1,::1O,:1O:1O,,,1L,1,0.03000300030003
476,3,3,0,1,2,1O:2O:2O,:2O:2O,,,1L:1L,1,0.03000300030003
477,3,3,0,1,2,1O:1O:1O,:1O:2O,,,1L:1L,1,0.03000300030003
478,3,2,1,1,1,:1O:2O,:1O,1O,,1L,1,0.03000300030003
479,3,3,0,2,1,::1O,::2O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
480,3,2,1,1,1,:2O:2O,:2O,1O,,1L,1,0.03000300030003
481,3,2,1,1,2,1O:1O:1O,2O:2O,3O,,1L:1L,1,0.03000300030003
482,3,3,0,2,2,::1O,:2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
483,3,3,0,1,2,:1O:2O,1O:2O:2O,,,1L:1L,1,0.03000300030003
484,3,3,0,2,2,::1O,:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
485,3,2,1,1,1,::,:2O,2O1S,,1L,1,0.03000300030003
486,3,3,1,1,1,:1O:2O,::2O,,,1L,1,0.03000300030003
487,3,3,1,1,1,:1O:1O,::2O,1O,,1L,1,0.03000300030003
488,3,3,0,2,1,::,::2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
489,3,3,0,2,1,:1O:1O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
490,3,2,1,1,2,1O:1O:2O,2O:2O,,,1L:1L,1,0.03000300030003
491,3,2,1,1,1,1O:1O:1O,:2O,1O,,1L,1,0.03000300030003
492,3,2,1,1,1,1O:1O:2O,:,2O,,1L,1,0.03000300030003
493,3,3,0,2,1,::1O,:1O:2O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
494,3,3,0,1,1,1O:1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
495,3,3,0,1,2,::2O,:1O:2O,,,1L:1L,1,0.03000300030003
496,3,3,0,1,2,::2O,1O:2O:2O,,,1L:1L,1,0.03000300030003
497,3,3,0,2,1,::1O,:1O:2O,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
498,3,2,1,1,2,::1O,1O:2O,1O,,1L:1L,1,0.03000300030003
499,3,2,1,1,2,::,2O:2O,1O,,1L:1L,1,0.03000300030003
500,3,3,1,1,1,:1O:1O,:1O:2O,,,1L,1,0.03000300030003
501,3,3,1,1,1,1O:1O:2O,::2O,1O,,1L,1,0.03000300030003
502,3,3,1,1,1,1O:1O:1O,::2O,,,1L,1,0.03000300030003
503,3,3,0,1,1,1O:1O:2O,::2O,,,1L,1,0.03000300030003
504,3,2,1,1,2,:1O:2O,2O:2O,,,1L:1L,1,0.03000300030003
505,3,2,1,1,1,::1O,:2O,2O1S,,1L,1,0.03000300030003
506,3,3,0,2,2,::1O,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
507,3,3,0,1,1,:1O:1O,::1O,,,1L,1,0.03000300030003
508,0,3,0,2,1,,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
509,3,3,1,1,1,::1O,::2O,1O1S,,1L,1,0.03000300030003
510,4,3,1,1,1,:1O:1O:1O,::,1O,,1L,1,0.03000300030003
511,4,3,1,1,1,::1O:1O,::2O,2O,,1L,1,0.03000300030003
512,4,3,1,1,1,::1O:2O,::,1O,,1L,1,0.03000300030003
513,4,3,1,1,1,:::,1O:1O:2O,2O1S,,1L,1,0.03000300030003
514,4,3,1,1,1,:::,::2O,1O,,1L,1,0.03000300030003
515,4,3,1,1,1,:::1O,:1O:2O,,,1L,1,0.03000300030003
516,4,3,1,1,1,:::1O,::1O,,,1L,1,0.03000300030003
517,4,3,1,2,2,:::,:2O:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
518,4,4,0,1,0,:::,:::,,,,1,0.03000300030003
519,4,4,0,1,0,:::,:::1O,,,,1,0.03000300030003
520,4,4,0,1,1,:1O:1O:2O,::1O:2O,,,1L,1,0.03000300030003
521,4,4,0,1,1,:::,::1O:2O,,,1L,1,0.03000300030003
522,4,4,0,1,2,::1O:1O,::2O:2O,,,1L:1L,1,0.03000300030003
523,4,4,0,1,2,:::1O,:1O:2O:2O,,,1L:1L,1,0.03000300030003
524,4,4,0,2,1,:::1O,:::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
525,4,4,1,1,1,:::,:::2O,2O,,1L,1,0.03000300030003
526,4,5,0,1,0,:::,::::,,,,1,0.03000300030003
527,4,5,0,1,1,1O:1O:1O:1O,::::,,,1L,1,0.03000300030003
528,4,5,0,1,1,:::,:::1O:2O,,,1L,1,0.03000300030003
529,4,5,0,1,1,:::1O,::::2O,,,1L,1,0.03000300030003
530,5,1,0,1,1,::1O:1O:2O,2O,,,1L,1,0.03000300030003
531,5,1,0,2,1,:::1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
532,5,1,0,2,1,:::1O:1O,2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
533,5,1,0,2,1,::::1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
534,4,3,1,1,1,::1O:1O,:1O:2O,1O,,1L,1,0.03000300030003
535,4,3,0,2,2,::1O:1O,::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
536,5,1,0,2,1,::::1O,2O,,2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
537,4,3,0,2,1,:::2O,::2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
538,4,2,1,1,2,:1O:1O:1O,2O:2O,1O,,1L:1L,1,0.03000300030003
539,4,2,1,1,2,:1O:1O:1O,2O:2O,2O,,1L:1L,1,0.03000300030003
540,4,2,1,2,1,::1O:1O,:,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
541,4,2,1,2,1,:::1O,:,2O,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
542,4,3,0,1,0,::1O:2O,::,,,,1,0.03000300030003
543,4,3,0,1,1,:1O:1O:1O,::,,,1L,1,0.03000300030003
544,4,3,0,1,1,:1O:1O:1O,::1O,,,1L,1,0.03000300030003
545,4,3,0,1,1,:::1O,::1O,,,1L,1,0.03000300030003
546,4,3,0,1,2,:1O:1O:1O,:1O:2O,,,1L:1L,1,0.03000300030003
547,4,3,0,1,2,:1O:1O:1O,:2O:2O,,,1L:1L,1,0.03000300030003
548,4,3,0,1,2,:1O:1O:2O,:2O:2O,,,1L:1L,1,0.03000300030003
549,4,3,0,1,2,::1O:1O,:1O:2O,,,1L:1L,1,0.03000300030003
550,4,3,0,1,2,::1O:1O,:2O:2O,,,1L:1L,1,0.03000300030003
551,4,3,0,1,2,::1O:2O,:2O:2O,,,1L:1L,1,0.03000300030003
552,4,3,0,2,1,::1O:1O,::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
553,4,3,0,2,1,::1O:2O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
554,4,3,0,2,1,:::,:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
555,4,3,0,2,1,:::,::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
556,4,3,0,2,1,:::1O,:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
557,4,3,0,2,1,:::1O,::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
558,4,3,0,2,1,:::1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
559,4,3,0,2,1,:::1O,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
560,4,3,0,2,1,:::1O,::2O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
561,5,1,0,2,1,::::1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
562,5,1,0,2,2,::1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
563,4,2,1,1,1,:::2O,:2O,,,1L,1,0.03000300030003
564,5,3,0,2,1,::::,::2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
565,5,4,0,1,1,:::1O:1O,:::2O,,,1L,1,0.03000300030003
566,5,5,0,1,0,::::1O,:::1O:1O,,,,1,0.03000300030003
567,5,5,0,1,1,::::1O,::::2O,,,1L,1,0.03000300030003
568,6,0,0,2,1,:::1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
569,6,0,1,2,1,::1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
570,6,1,0,1,0,:::::1O,1O,,,,1,0.03000300030003
571,6,1,0,1,1,::1O:1O:1O:1O,2O,,,1L,1,0.03000300030003
572,6,1,0,2,1,:::::1O,2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
573,6,1,1,1,1,::1O:1O:1O:1O,2O,,,1L,1,0.03000300030003
574,6,1,1,1,1,:::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
575,6,2,0,1,1,::1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
576,6,2,0,1,1,:::1O:1O:2O,:2O,,,1L,1,0.03000300030003
577,6,2,0,1,1,:::::,2O:2O,,,1L,1,0.03000300030003
578,6,2,0,2,1,:::::2O,:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
579,6,2,1,1,1,:::1O:1O:1O,:,2O1S,,1L,1,0.03000300030003
580,6,2,1,1,1,::::1O:1O,:,1O,,1L,1,0.03000300030003
581,6,2,1,1,1,:::::1O,:1O,1O1S,,1L,1,0.03000300030003
582,6,3,0,1,0,:::::1O,::,,,,1,0.03000300030003
583,6,3,0,1,1,::1O:1O:1O:1O,::2O,,,1L,1,0.03000300030003
584,6,3,0,1,1,::::1O:1O,::2O,,,1L,1,0.03000300030003
585,7,0,1,1,1,:::::1O:1O,,1O,,1L,1,0.03000300030003
586,7,1,0,1,1,::::1O:1O:1O,2O,,,1L,1,0.03000300030003
587,7,1,1,1,1,::::::1O,2O,,,1L,1,0.03000300030003
588,5,3,1,1,1,::1O:1O:1O,::,1O,,1L,1,0.03000300030003
589,5,3,0,2,1,::::,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
590,5,1,1,1,1,:::1O:1O,2O,1O,,1L,1,0.03000300030003
591,5,3,0,2,1,::::,:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
592,5,1,1,2,1,:::1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
593,5,2,0,1,1,::::,1O:2O,,,1L,1,0.03000300030003
594,5,2,0,2,1,::1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
595,5,2,0,2,1,:::1O:1O,1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
596,5,2,0,2,1,:::1O:1O,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
597,5,2,0,2,2,::1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
598,5,2,0,2,2,::1O:2O:2O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
599,5,2,1,1,0,::::,:,,,,1,0.03000300030003
600,5,2,1,1,1,::1O:1O:1O,:2O,,,1L,1,0.03000300030003
601,5,2,1,1,1,:::1O:1O,:2O,1O,,1L,1,0.03000300030003
602,5,2,1,1,1,:::1O:2O,1O:1O,1O,,1L,1,0.03000300030003
603,5,2,1,1,1,::::1O,1O:2O,1O,,1L,1,0.03000300030003
604,5,2,1,2,1,:::1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
605,5,2,1,2,1,::::1O,:,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
606,5,2,1,2,1,::::2O,:,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
607,5,3,0,1,1,:1O:1O:1O:1O,::2O,,,1L,1,0.03000300030003
608,5,3,0,1,1,::1O:1O:1O,:1O:2O,,,1L,1,0.03000300030003
609,5,3,0,1,1,:::1O:1O,:1O:2O,,,1L,1,0.03000300030003
610,5,3,0,1,1,:::1O:2O,:1O:2O,,,1L,1,0.03000300030003
611,5,3,0,1,1,:::1O:2O,::2O,,,1L,1,0.03000300030003
612,5,3,0,1,1,::::1O,:2O:2O,,,1L,1,0.03000300030003
613,5,3,0,1,1,::::2O,::1O,,,1L,1,0.03000300030003
614,5,3,0,1,2,:::1O:2O,:1O:2O,,,1L:1L,1,0.03000300030003
615,4,2,1,1,1,:::2O,:2O,1O,,1L,1,0.03000300030003
616,4,2,1,1,1,:::1O,:1O,2O1S,,1L,1,0.03000300030003
617,3,3,1,1,2,1O:1O:1O,:2O:2O,1O,,1L:1L,1,0.03000300030003
618,3,4,0,2,1,::1O,:::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
619,3,4,0,2,2,:1O:1O,:1O:2O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
620,3,4,0,2,2,:1O:1O,::1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
621,3,4,0,2,2,::1O,:::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
