,num_dol,num_meim,num_tfsi,num_ps,num_li,atoms_dol,atoms_meim,atoms_tfsi,atoms_ps,atoms_li,count,%
655,5,3,1,1,1,::1O:1O:1O,:1N:1N,1O,,1L,1,0.03000300030003
656,4,5,0,1,1,::1O:1O,:::1N:2N,,,1L,1,0.03000300030003
657,6,2,1,1,1,:::1O:1O:1O,:1N,1O,,1L,1,0.03000300030003
658,6,3,0,1,0,:::::,::,,,,1,0.03000300030003
659,6,3,0,1,0,:::::,::1N,,,,1,0.03000300030003
660,6,3,0,1,0,:::::1O,::1N,,,,1,0.03000300030003
661,6,3,0,1,1,::1O:1O:1O:1O,::1N,,,1L,1,0.03000300030003
662,6,3,0,1,1,::1O:1O:1O:2O,::1N,,,1L,1,0.03000300030003
663,6,3,0,1,1,:::1O:1O:1O,:1N:1N,,,1L,1,0.03000300030003
664,6,3,0,1,1,::::1O:2O,:1N:1N,,,1L,1,0.03000300030003
665,6,3,0,1,1,:::::1O,:1N:2N,,,1L,1,0.03000300030003
666,6,3,0,2,2,::1O:1O:1O:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
667,6,3,0,2,2,:::1O:1O:1O,::1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
668,6,4,0,1,1,:::::,:1N:1N:1N,,,1L,1,0.03000300030003
669,7,1,0,1,0,::::::,,,,,1,0.03000300030003
670,7,1,0,1,0,::::::1O,1N,,,,1,0.03000300030003
671,7,1,0,1,0,::::::1O,2N,,,,1,0.03000300030003
672,7,1,0,1,1,:::1O:1O:1O:1O,2N,,,1L,1,0.03000300030003
673,7,1,0,1,1,::::1O:1O:2O,,,,1L,1,0.03000300030003
674,7,1,0,2,1,::::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
675,7,1,1,1,1,:::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
676,7,2,0,1,0,::::1O:1O:1O,:,,,,1,0.03000300030003
677,7,2,0,1,1,:1O:1O:1O:1O:1O:1O,:1N,,,1L,1,0.03000300030003
678,7,2,0,1,1,::::1O:1O:1O,:,,,1L,1,0.03000300030003
679,7,2,0,1,1,:::::1O:1O,1N:1N,,,1L,1,0.03000300030003
680,7,2,0,1,1,:::::1O:1O,:1N,,,1L,1,0.03000300030003
681,7,3,0,1,0,:::::1O:1O,::,,,,1,0.03000300030003
682,7,3,0,1,0,::::::,::,,,,1,0.03000300030003
683,7,3,0,1,1,:::::1O:1O,:1N:1N,,,1L,1,0.03000300030003
684,7,3,0,1,1,:::::1O:1O,::1N,,,1L,1,0.03000300030003
685,8,0,0,1,0,::::::1O:1O,,,,,1,0.03000300030003
686,8,1,0,1,1,::::::1O:1O,1N,,,1L,1,0.03000300030003
687,6,2,1,1,1,::::1O:1O,:1N,,,1L,1,0.03000300030003
688,6,2,1,1,1,::1O:1O:1O:1O,:1N,1O1S,,1L,1,0.03000300030003
689,5,3,1,1,1,::1O:1O:1O,::1N,,,1L,1,0.03000300030003
690,6,2,1,1,0,:::::1O,:,,,,1,0.03000300030003
691,5,3,1,1,1,::1O:1O:1O,::1N,1O,,1L,1,0.03000300030003
692,5,4,0,1,0,::1O:1O:1O,:::,,,,1,0.03000300030003
693,5,4,0,1,0,::::,::1N:1N,,,,1,0.03000300030003
694,5,4,0,1,0,::::,:::,,,,1,0.03000300030003
695,5,4,0,1,0,::::1O,::1N:2N,,,,1,0.03000300030003
696,5,4,0,1,1,:1O:1O:1O:1O,::1N:1N,,,1L,1,0.03000300030003
697,5,4,0,1,1,::1O:1O:1O,:1N:1N:1N,,,1L,1,0.03000300030003
698,5,4,0,1,2,:::1O:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
699,5,4,0,2,1,::::1O,:::1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
700,5,4,0,2,1,::::1O,:::1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
701,5,4,1,1,1,::::,:::1N,2O,,1L,1,0.03000300030003
702,5,5,0,1,0,::::1O,::::,,,,1,0.03000300030003
703,6,0,0,1,1,:::::1O,,,,1L,1,0.03000300030003
704,6,1,0,1,0,::1O:1O:1O:1O,,,,,1,0.03000300030003
705,6,1,0,1,0,::::1O:1O,1N,,,,1,0.03000300030003
706,6,1,0,1,0,:::::,,,,,1,0.03000300030003
707,6,1,0,1,0,:::::,1N,,,,1,0.03000300030003
708,6,1,0,1,0,:::::1O,,,,,1,0.03000300030003
709,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
710,6,1,0,1,1,::::1O:1O,,,,1L,1,0.03000300030003
711,6,1,0,2,1,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
712,6,1,1,1,1,:::1O:1O:1O,1N,,,1L,1,0.03000300030003
713,6,1,1,1,1,::::1O:1O,1N,1O,,1L,1,0.03000300030003
714,6,2,0,1,0,:::::,:,,,,1,0.03000300030003
715,6,2,0,1,1,::1O:1O:1O:1O,:1N,,,1L,1,0.03000300030003
716,6,2,0,1,1,:::1O:1O:1O,1N:1N,,,1L,1,0.03000300030003
717,6,2,0,1,1,::::1O:2O,:1N,,,1L,1,0.03000300030003
718,6,2,0,1,1,:::::2O,1N:1N,,,1L,1,0.03000300030003
719,6,2,0,2,2,:::1O:1O:1O,1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
720,4,5,0,1,1,:::1O,:1N:1N:1N:1N,,,1L,1,0.03000300030003
721,4,5,0,1,1,1O:1O:1O:1O,:::1N:1N,,,1L,1,0.03000300030003
722,4,2,1,1,1,:1O:1O:1O,1N:1N,,,1L,1,0.03000300030003
723,4,3,0,1,1,::1O:1O,:2N:2N,,,1L,1,0.03000300030003
724,4,3,0,1,1,::1O:2O,1N:1N:2N,,,1L,1,0.03000300030003
725,4,3,0,1,1,::1O:2O,:1N:1N,,,1L,1,0.03000300030003
726,4,3,0,1,1,::2O:2O,:1N:1N,,,1L,1,0.03000300030003
727,4,3,0,1,1,::2O:2O,::1N,,,1L,1,0.03000300030003
728,4,3,0,1,1,:::1O,1N:1N:2N,,,1L,1,0.03000300030003
729,4,3,0,1,1,:::1O,:1N:2N,,,1L,1,0.03000300030003
730,4,3,0,1,1,:::2O,1N:1N:1N,,,1L,1,0.03000300030003
731,4,3,0,1,2,1O:1O:1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
732,4,3,0,1,2,:1O:1O:1O,:1N:1N,,,1L:1L,1,0.03000300030003
733,4,3,0,1,2,:::2O,1N:1N:2N,,,1L:1L,1,0.03000300030003
734,4,3,0,2,1,::1O:1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
735,4,3,0,2,1,::1O:1O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
736,4,3,0,2,1,::1O:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
737,4,3,0,2,1,::1O:1O,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
738,4,3,0,2,1,::1O:1O,::1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
739,4,3,0,2,1,::1O:2O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
740,4,3,0,2,1,:::1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
741,4,3,0,2,1,:::1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
742,4,3,0,2,1,:::1O,:1N:1N,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
743,4,3,0,2,1,:::1O,:1N:2N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
744,4,3,0,2,1,:::1O,::,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
745,4,3,0,2,1,:::1O,::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
746,4,3,0,2,1,:::1O,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
747,4,3,0,2,1,:::1O,::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
748,4,3,0,2,1,:::1O,::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
749,4,3,0,2,1,:::2O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
750,4,3,0,2,1,:::2O,::1N,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
751,4,3,0,2,2,1O:1O:1O:1O,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
752,3,4,1,1,1,::1O,::1N:2N,,,1L,1,0.03000300030003
753,4,3,0,1,1,::1O:1O,::2N,,,1L,1,0.03000300030003
754,4,3,0,1,1,:1O:1O:2O,::1N,,,1L,1,0.03000300030003
755,4,3,0,2,2,:1O:1O:1O,:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
756,4,3,0,1,1,:1O:1O:1O,:1N:2N,,,1L,1,0.03000300030003
757,4,2,1,1,1,:1O:1O:1O,:,,,1L,1,0.03000300030003
758,4,2,1,1,1,:1O:1O:1O,:,1O,,1L,1,0.03000300030003
759,4,2,1,1,1,:1O:1O:1O,:,2O,,1L,1,0.03000300030003
760,4,2,1,1,1,:1O:1O:1O,:1N,,,1L,1,0.03000300030003
761,4,2,1,1,1,:1O:1O:1O,:1N,1O1S,,1L,1,0.03000300030003
762,4,2,1,1,1,:1O:1O:2O,:,1O,,1L,1,0.03000300030003
763,4,2,1,1,1,::1O:1O,1N:1N,,,1L,1,0.03000300030003
764,4,2,1,1,1,::1O:1O,1N:2N,1O,,1L,1,0.03000300030003
765,4,2,1,1,1,::1O:1O,:1N,2O,,1L,1,0.03000300030003
766,4,2,1,1,1,::1O:2O,1N:1N,,,1L,1,0.03000300030003
767,4,2,1,1,1,::1O:2O,:1N,1O,,1L,1,0.03000300030003
768,4,2,1,1,1,:::1O,1N:1N,1O1S,,1L,1,0.03000300030003
769,4,2,1,1,1,:::1O,:1N,,,1L,1,0.03000300030003
770,4,2,1,1,1,:::1O,:1N,1N3O2S,,1L,1,0.03000300030003
771,4,2,1,1,1,:::1O,:1N,1O,,1L,1,0.03000300030003
772,4,2,1,1,1,:::1O,:1N,1O1S,,1L,1,0.03000300030003
773,4,2,1,1,1,:::1O,:1N,2O1S,,1L,1,0.03000300030003
774,4,2,1,1,1,:::2O,1N:1N,1O,,1L,1,0.03000300030003
775,4,2,1,2,1,:1O:1O:1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
776,4,2,1,2,1,::1O:1O,:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
777,4,2,2,1,0,:::,:2N,:,,,1,0.03000300030003
778,4,2,2,1,1,::1O:1O,:1N,:,,1L,1,0.03000300030003
779,4,3,0,1,0,::1O:1O,::2N,,,,1,0.03000300030003
780,4,3,0,1,0,:::,:1N:2N,,,,1,0.03000300030003
781,4,3,0,1,0,:::1O,:1N:1N,,,,1,0.03000300030003
782,4,3,0,1,0,:::2O,:1N:1N,,,,1,0.03000300030003
783,4,3,0,1,0,:::2O,::,,,,1,0.03000300030003
784,4,3,0,1,1,1O:1O:1O:1O,:1N:1N,,,1L,1,0.03000300030003
785,4,3,0,1,1,1O:1O:1O:2O,::1N,,,1L,1,0.03000300030003
786,4,3,0,2,2,:1O:1O:1O,:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
787,4,3,0,2,2,:1O:1O:2O,:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
788,4,5,0,1,0,:::1O,::::,,,,1,0.03000300030003
789,4,4,0,2,1,:::,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
790,4,4,0,2,1,:::1O,::1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
791,4,4,0,2,1,:::1O,::1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
792,4,4,0,2,1,:::1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
793,4,4,0,2,1,:::1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
794,4,4,0,2,1,:::2O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
795,4,4,0,2,2,::1O:1O,1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
796,4,4,0,2,2,::1O:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
797,4,4,1,1,0,:::,:::,,,,1,0.03000300030003
798,4,4,1,1,0,:::,:::1N,,,,1,0.03000300030003
799,4,4,1,1,0,:::1O,:::,1O,,,1,0.03000300030003
800,4,4,1,1,1,:1O:1O:1O,::1N:1N,1O,,1L,1,0.03000300030003
801,4,4,1,1,1,:1O:1O:1O,:::1N,,,1L,1,0.03000300030003
802,4,4,1,1,1,::1O:1O,:1N:1N:1N,,,1L,1,0.03000300030003
803,4,4,1,1,1,::1O:1O,::1N:2N,,,1L,1,0.03000300030003
804,4,4,1,1,1,::1O:1O,:::,1O,,1L,1,0.03000300030003
805,4,4,1,1,1,::1O:1O,:::1N,,,1L,1,0.03000300030003
806,4,4,1,1,1,:::,:1N:1N:1N,,,1L,1,0.03000300030003
807,4,4,1,1,1,:::,:1N:1N:1N,1O1S,,1L,1,0.03000300030003
808,4,4,1,1,1,:::,::1N:1N,,,1L,1,0.03000300030003
809,4,4,1,1,1,:::2O,:1N:1N:1N,,,1L,1,0.03000300030003
810,4,4,1,1,1,:::2O,:1N:1N:1N,1O,,1L,1,0.03000300030003
811,4,4,1,1,2,:1O:1O:1O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
812,4,4,1,1,2,::1O:1O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
813,4,4,1,1,2,::1O:1O,:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
814,4,4,1,1,2,::1O:1O,:1N:1N:1N,2O,,1L:1L,1,0.03000300030003
815,4,4,1,1,2,::1O:1O,:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
816,4,5,0,1,0,:1O:1O:1O,::::1N,,,,1,0.03000300030003
817,4,5,0,1,0,:::,:::1N:1N,,,,1,0.03000300030003
818,4,5,0,1,0,:::1O,:::1N:1N,,,,1,0.03000300030003
819,4,4,0,2,1,:::,:::1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
820,4,4,0,2,1,::1O:1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
821,4,3,0,2,2,::1O:1O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
822,4,4,0,2,1,::1O:1O,::1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
823,4,3,0,2,2,::1O:1O,1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
824,4,3,1,1,1,:1O:1O:1O,::,1O,,1L,1,0.03000300030003
825,4,3,1,1,1,:1O:1O:1O,::,2O,,1L,1,0.03000300030003
826,4,3,1,1,1,::1O:1O,:1N:1N,1N1O1S,,1L,1,0.03000300030003
827,4,3,1,1,1,::1O:1O,::,1O,,1L,1,0.03000300030003
828,4,3,1,1,1,::1O:1O,::,1O1S,,1L,1,0.03000300030003
829,4,3,1,1,1,::1O:1O,::2N,1O,,1L,1,0.03000300030003
830,4,3,1,1,1,::1O:2O,::1N,,,1L,1,0.03000300030003
831,4,3,1,1,1,:::,1N:1N:1N,,,1L,1,0.03000300030003
832,4,3,1,1,1,:::,1N:1N:1N,1O1S,,1L,1,0.03000300030003
833,4,3,1,1,1,:::1O,:1N:1N,1O,,1L,1,0.03000300030003
834,4,3,1,1,1,:::1O,::1N,1O,,1L,1,0.03000300030003
835,4,3,1,2,1,:::1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
836,4,3,1,2,1,:::1O,::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
837,4,3,1,2,2,::1O:1O,:1N:1N,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
838,4,4,0,1,0,:1O:1O:1O,:::,,,,1,0.03000300030003
839,4,4,0,1,0,:::1O,:1N:1N:1N,,,,1,0.03000300030003
840,4,4,0,1,0,:::1O,::1N:1N,,,,1,0.03000300030003
841,4,4,0,1,1,:1O:1O:1O,:1N:1N:1N,,,1L,1,0.03000300030003
842,4,4,0,1,1,:1O:1O:1O,::1N:2N,,,1L,1,0.03000300030003
843,4,4,0,1,1,:1O:1O:2O,::1N:1N,,,1L,1,0.03000300030003
844,4,4,0,1,1,::1O:1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
845,4,4,0,1,1,::1O:1O,1N:1N:1N:2N,,,1L,1,0.03000300030003
846,4,4,0,1,1,::1O:1O,::1N:2N,,,1L,1,0.03000300030003
847,4,4,0,1,1,::1O:2O,1N:1N:1N:1N,,,1L,1,0.03000300030003
848,4,4,0,1,1,::2O:2O,:::1N,,,1L,1,0.03000300030003
849,4,4,0,1,1,:::,1N:1N:1N:2N,,,1L,1,0.03000300030003
850,4,4,0,1,2,::1O:1O,1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
851,4,4,0,2,1,::1O:1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
852,3,4,1,1,1,::1O,:::1N,1O,,1L,1,0.03000300030003
853,3,3,0,2,2,::1O,1N:1N:1N,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
854,3,4,1,1,1,::1O,::1N:1N,3O1S,,1L,1,0.03000300030003
855,1,6,1,1,1,,::1N:1N:1N:1N,,,1L,1,0.03000300030003
856,2,3,0,1,1,:,1N:1N:2N,,,1L,1,0.03000300030003
857,2,3,0,1,1,1O:2O,:1N:1N,,,1L,1,0.03000300030003
858,2,3,0,1,1,1O:2O,1N:1N:1N,,,1L,1,0.03000300030003
859,2,3,0,1,1,1O:1O,::1N,,,1L,1,0.03000300030003
860,2,3,0,1,1,1O:1O,1N:1N:2N,,,1L,1,0.03000300030003
861,2,3,0,1,1,1O:1O,1N:1N:1N,,,1L,1,0.03000300030003
862,2,3,0,1,0,:1O,:1N:2N,,,,1,0.03000300030003
863,2,3,0,1,0,:,::1N,,,,1,0.03000300030003
864,2,3,0,1,0,:,::,,,,1,0.03000300030003
865,2,2,2,1,1,:,1N:1N,:1O,,1L,1,0.03000300030003
866,2,2,1,2,1,:,:1N,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
867,2,2,1,2,1,:,1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
868,2,2,0,1,1,:1O,:,,,1L,1,0.03000300030003
869,2,1,1,1,1,:,1N,,,1L,1,0.03000300030003
870,1,9,0,1,1,1O,:::::::1N:1N,,,1L,1,0.03000300030003
871,2,3,0,1,1,:,:1N:1N,,,1L,1,0.03000300030003
872,2,3,0,1,1,:2O,1N:1N:2N,,,1L,1,0.03000300030003
873,2,3,0,2,1,1O:1O,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
874,2,3,0,2,1,:1O,::1N,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
875,2,3,1,1,0,:,:1N:1N,,,,1,0.03000300030003
876,2,3,0,2,2,:,1N:1N:1N,,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
877,2,3,0,2,2,1O:1O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
878,2,3,0,2,1,:1O,::2N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
879,2,3,0,2,1,:1O,::1N,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
880,2,3,0,2,1,:1O,::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
881,2,3,0,2,1,:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
882,2,3,0,2,1,:,::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
883,2,3,0,2,1,:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
884,2,3,0,2,1,:1O,:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
885,2,3,0,2,1,:1O,:1N:1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
886,2,3,0,2,1,:1O,:1N:1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
887,2,3,0,2,1,:1O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
888,2,3,0,2,1,:,::1N,,2S:2S:2S:2S:2S:3S:3S:4S,1L,1,0.03000300030003
889,1,9,0,1,1,,::::::1N:1N:1N,,,1L,1,0.03000300030003
890,1,8,1,1,1,,:::::1N:1N:1N,,,1L,1,0.03000300030003
891,1,8,0,1,2,1O,:::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
892,1,6,1,1,1,1O,::::1N:1N,2O,,1L,1,0.03000300030003
893,1,6,1,2,1,1O,::::1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
894,1,6,1,1,2,1O,:::1N:1N:1N,,,1L:1L,1,0.03000300030003
895,1,6,1,1,2,1O,::1N:1N:1N:2N,1O,,1L:1L,1,0.03000300030003
896,1,6,1,1,2,1O,:1N:1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
897,1,6,1,1,2,1O,:1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
898,1,6,1,1,1,1O,::::1N:2N,,,1L,1,0.03000300030003
899,1,6,1,1,1,1O,::::1N:1N,1O1S,,1L,1,0.03000300030003
900,1,7,0,1,0,,::::1N:1N:2N,,,,1,0.03000300030003
901,1,6,1,1,1,1O,::::1N:1N,1O,,1L,1,0.03000300030003
902,1,6,1,1,1,1O,::::1N:1N,1N1O1S,,1L,1,0.03000300030003
903,1,6,1,1,1,,::::1N:1N,1O1S,,1L,1,0.03000300030003
904,1,6,1,1,1,,::::1N:1N,1O,,1L,1,0.03000300030003
905,1,6,1,1,1,,:::1N:1N:1N,2O1S,,1L,1,0.03000300030003
906,1,6,1,1,1,,:::1N:1N:1N,1O,,1L,1,0.03000300030003
907,1,7,0,1,0,,::::1N:1N:1N,,,,1,0.03000300030003
908,1,7,0,1,0,,:::::2N:2N,,,,1,0.03000300030003
909,1,8,0,1,2,,:::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
910,1,7,0,2,2,,:::1N:1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
911,1,8,0,1,2,,::1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
912,1,8,0,1,1,1O,::::1N:1N:1N:2N,,,1L,1,0.03000300030003
913,1,8,0,1,0,,::::::1N:1N,,,,1,0.03000300030003
914,1,7,1,1,2,1O,:::1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
915,1,7,1,1,1,,::::1N:1N:1N,1O1S,,1L,1,0.03000300030003
916,1,7,0,2,2,,:::1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
917,1,7,0,1,2,2O,::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
918,1,7,0,1,0,,::::::1N,,,,1,0.03000300030003
919,1,7,0,1,2,1O,::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
920,1,7,0,1,2,1O,:1N:1N:1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
921,1,7,0,1,1,1O,:::::1N:1N,,,1L,1,0.03000300030003
922,1,7,0,1,1,,:::::1N:1N,,,1L,1,0.03000300030003
923,1,7,0,1,1,,::::1N:1N:2N,,,1L,1,0.03000300030003
924,1,7,0,1,1,,::1N:1N:1N:1N:2N,,,1L,1,0.03000300030003
925,2,3,1,1,0,:,:1N:1N,1O,,,1,0.03000300030003
926,2,3,1,1,0,:,::2N,,,,1,0.03000300030003
927,2,3,1,1,1,1O:1O,:1N:1N,1O,,1L,1,0.03000300030003
928,2,4,0,2,1,:,:1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
929,2,4,0,2,1,:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
930,2,4,0,2,1,:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
931,2,4,0,2,1,:,::1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
932,2,4,0,2,1,:,::1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
933,2,4,0,2,1,:,::1N:1N,,1S:1S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
934,2,4,0,2,1,:,:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
935,2,4,0,2,1,1O:2O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
936,2,4,0,2,1,:1O,:1N:1N:2N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
937,2,4,0,2,1,1O:1O,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
938,2,4,0,2,1,1O:1O,:::1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
939,2,4,0,1,2,:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
940,2,4,0,1,2,1O:2O,::1N:1N,,,1L:1L,1,0.03000300030003
941,2,4,0,1,2,1O:1O,1N:1N:1N:2N,,,1L:1L,1,0.03000300030003
942,2,4,0,1,1,:2O,:1N:1N:2N,,,1L,1,0.03000300030003
943,2,4,0,2,1,:1O,:1N:1N:2N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
944,2,4,0,2,1,:1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
945,2,4,0,1,1,:1O,:::,,,1L,1,0.03000300030003
946,2,4,0,2,2,:1O,:1N:1N:1N,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
947,2,4,1,1,1,1O:1O,:1N:1N:1N,,,1L,1,0.03000300030003
948,2,4,1,1,0,:1O,:::2N,,,,1,0.03000300030003
949,2,4,1,1,0,:1O,:::1N,,,,1,0.03000300030003
950,2,4,1,1,0,:1O,:::,,,,1,0.03000300030003
951,2,4,1,1,0,1O:1O,:::1N,,,,1,0.03000300030003
952,2,4,0,2,2,:1O,:1N:1N:2N,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
953,2,4,0,2,2,:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
954,2,4,0,2,1,:1O,::1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
