,num_dol,num_ems,num_tfsi,num_ps,num_li,atoms_dol,atoms_ems,atoms_tfsi,atoms_ps,atoms_li,count,%
778,7,5,0,2,2,:::1O:1O:1O:1O,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
779,7,5,0,2,2,::::1O:1O:1O,:::1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
780,7,5,1,1,0,::::::,::::,,,,1,0.03000300030003
781,7,5,1,1,0,::::::1O,::::,,,,1,0.03000300030003
782,8,4,0,1,1,:::::1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
783,7,5,1,1,1,:::1O:1O:1O:1O,:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
784,7,5,1,1,1,:::1O:1O:1O:1O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
785,8,4,0,1,1,:::::1O:1O:1O,::1O1S:1O1S,,,1L,1,0.03000300030003
786,7,5,1,1,1,:::1O:1O:1O:1O,::1O:1O:1O,1O,,1L,1,0.03000300030003
787,8,4,0,1,1,:::::1O:1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
788,7,5,1,1,1,:::1O:1O:1O:2O,::1O:1O:1O,,,1L,1,0.03000300030003
789,7,5,1,1,1,:::1O:1O:1O:2O,::1O:1O:2O1S,2O,,1L,1,0.03000300030003
790,7,5,1,1,1,::::1O:1O:1O,:1O:1O:1O:1S,1O1S,,1L,1,0.03000300030003
791,7,5,0,2,1,:::::1O:1O,::::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
792,7,5,0,2,1,:::::1O:1O,:::1O:1O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
793,7,5,0,1,2,::1O:1O:1O:1O:2O,1O:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
794,7,5,0,2,1,:::::1O:1O,:::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
795,7,5,0,1,2,::1O:1O:1O:1O:2O,1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
796,7,5,0,1,2,::1O:1O:1O:2O:2O,1O:1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
797,7,5,0,1,2,:::1O:1O:1O:2O,:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
798,7,5,0,1,2,:::1O:1O:2O:2O,:1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
799,8,4,1,1,1,::::::1O:1O,::1O:1O,2O1S,,1L,1,0.03000300030003
800,7,5,0,2,1,:::1O:1O:1O:1O,::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
801,7,5,0,2,1,:::1O:1O:1O:1O,::1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
802,7,5,0,2,1,::::1O:1O:1O,::1O:1O:1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
803,7,5,0,2,1,::::1O:1O:1O,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
804,7,5,0,2,1,::::1O:1O:1O,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
805,7,5,0,2,1,::::1O:1O:1O,:::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
806,7,5,0,2,1,::::1O:1O:1O,:::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
807,7,5,0,2,1,::::1O:1O:1O,:::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
808,7,5,0,2,1,:::::1O:1O,:::1O:1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
809,8,4,0,2,1,::::::1O:2O,::1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
810,8,4,0,1,2,::1O:1O:1O:1O:1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
811,7,5,0,2,1,:::::1O:1O,:::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
812,8,4,0,1,2,::1O:1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
813,8,4,0,1,2,:1O:1O:1O:1O:1O:1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
814,3,2,1,1,1,:1O:1O,1O:1O1S,1O,,1L,1,0.03000300030003
815,6,5,0,2,1,::1O:1O:1O:1O,::1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
816,7,3,1,1,0,::::::,::,,,,1,0.03000300030003
817,6,2,0,2,1,::::1O:1O,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
818,5,4,0,2,2,:1O:1O:1O:2O,:1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
819,5,4,0,2,2,::1O:1O:2O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
820,5,4,1,1,0,::::1O,:::,1O,,,1,0.03000300030003
821,5,4,1,1,0,::::1O,:::1O,1O,,,1,0.03000300030003
822,5,4,1,1,0,::::1O,:::1O1S,,,,1,0.03000300030003
823,5,4,1,1,0,::::1O,:::1O1S,1O,,,1,0.03000300030003
824,5,4,1,1,1,1O:1O:1O:1O:1O,1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
825,5,4,1,1,1,:1O:1O:1O:1O,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
826,5,4,1,1,1,:1O:1O:1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
827,5,4,1,1,1,:1O:1O:1O:1O,:1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
828,5,4,1,1,1,:1O:1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
829,5,4,1,1,1,:1O:1O:1O:2O,:1O:1O:2O1S,1O,,1L,1,0.03000300030003
830,5,4,1,1,1,::1O:1O:1O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
831,5,4,1,1,1,::1O:1O:1O,:1O:1O1S:1S,1O,,1L,1,0.03000300030003
832,5,4,1,1,1,::1O:1O:1O,:1O:1O:1O,2O,,1L,1,0.03000300030003
833,5,4,1,1,1,::1O:1O:1O,:1O:1O:1O1S,1O,,1L,1,0.03000300030003
834,5,4,1,1,1,::1O:1O:1O,:1O:1O:1O1S,2O,,1L,1,0.03000300030003
835,5,4,1,1,1,::1O:1O:1O,::1O1S:1O1S,,,1L,1,0.03000300030003
836,5,4,1,1,1,::1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
837,5,4,1,1,1,::1O:1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
838,5,4,1,1,1,::1O:1O:1O,::1O:1O,2O,,1L,1,0.03000300030003
839,5,4,1,1,1,::1O:2O:2O,::2O1S:2O1S,,,1L,1,0.03000300030003
840,5,4,1,1,1,:::1O:1O,::1O:1O,3O1S,,1L,1,0.03000300030003
841,5,4,1,1,1,:::1O:1O,::1O:1O1S,1O,,1L,1,0.03000300030003
842,5,4,1,1,1,:::1O:1O,::1O:1O1S,2O,,1L,1,0.03000300030003
843,5,4,1,1,1,:::2O:2O,::2O1S:2O1S,1O,,1L,1,0.03000300030003
844,5,4,1,1,2,:1O:1O:1O:2O,1O:1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
845,5,4,1,1,2,:1O:1O:1O:2O,1O:1O:1O1S:2O1S,2O,,1L:1L,1,0.03000300030003
846,5,4,1,1,2,:1O:1O:1O:2O,:1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
847,5,4,0,2,2,:1O:1O:1O:1O,:1O:1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
848,5,4,0,2,1,:::1O:2O,::1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
849,5,4,0,2,1,:::1O:1O,:::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
850,5,4,0,1,2,1O:1O:1O:1O:2O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
851,5,4,0,1,1,:1O:1O:2O:2O,1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
852,5,4,0,1,1,:1O:1O:2O:2O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
853,5,4,0,1,1,:1O:1O:2O:2O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
854,5,4,0,1,1,:1O:2O:2O:2O,1O:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
855,5,4,0,1,1,:1O:2O:2O:2O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
856,5,4,0,1,1,:1O:2O:2O:2O,:1O:2O:2O1S,,,1L,1,0.03000300030003
857,5,4,0,1,1,::1O:1O:1O,1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
858,5,4,0,1,1,::1O:1O:2O,:1O:1O:2O,,,1L,1,0.03000300030003
859,5,4,0,1,1,::1O:2O:2O,::1O:2O1S,,,1L,1,0.03000300030003
860,5,4,0,1,1,:::1O:1O,::1O1S:1O1S,,,1L,1,0.03000300030003
861,5,4,0,1,1,:::1O:2O,::1O1S:2O,,,1L,1,0.03000300030003
862,5,4,0,1,1,:::1O:2O,::1O1S:2O1S,,,1L,1,0.03000300030003
863,5,4,0,1,1,:::1O:2O,::1O:2O1S,,,1L,1,0.03000300030003
864,5,4,0,1,2,1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
865,5,4,0,2,1,:::1O:1O,::1O:1O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
866,5,4,0,1,2,1O:1O:1O:2O:2O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
867,5,4,0,1,2,:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
868,5,4,0,1,2,:1O:1O:1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
869,5,4,0,1,2,:1O:2O:2O:2O,:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
870,5,4,0,2,1,:1O:1O:1O:1O,:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
871,5,4,0,2,1,::1O:1O:1O,:1O:1O:1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
872,5,4,0,2,1,::1O:1O:1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
873,5,4,0,2,1,::1O:1O:1O,:1O:1O:1O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
874,5,4,0,2,1,::1O:1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
875,5,4,0,2,1,::1O:1O:2O,:1O:1O:2O1S,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
876,5,4,0,2,1,:::1O:1O,::1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
877,5,4,0,2,1,:::1O:1O,::1O1S:1O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
878,5,4,0,2,1,:::1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
879,5,4,1,1,2,:1O:1O:2O:2O,1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
880,5,4,1,1,2,::1O:1O:2O,:1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
881,5,4,1,2,1,:1O:1O:1O:1O,:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
882,6,1,0,1,0,:::::,,,,,1,0.03000300030003
883,5,5,1,1,1,::1O:1O:1O,::1O:1O:1O,1O,,1L,1,0.03000300030003
884,5,5,1,1,1,::1O:1O:1O,::1O:1O:1O1S,,,1L,1,0.03000300030003
885,5,5,1,1,1,::1O:1O:2O,::1O:1O1S:2O,,,1L,1,0.03000300030003
886,5,5,1,1,1,::1O:1O:2O,::1O:1O1S:2O1S,1O,,1L,1,0.03000300030003
887,5,5,1,1,1,::1O:1O:2O,::1O:1O:2O1S,,,1L,1,0.03000300030003
888,5,5,1,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
889,5,5,1,2,1,:::1O:1O,:::1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
890,5,5,1,2,1,:::1O:1O,:::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
891,5,5,2,1,1,::1O:1O:1O,::1O:1O:1O,:1O,,1L,1,0.03000300030003
892,5,5,2,1,1,::1O:1O:1O,::1O:1O:1O1S,:1O,,1L,1,0.03000300030003
893,5,5,2,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O1S,1O:1O,,1L:1L,1,0.03000300030003
894,5,5,2,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O1S,:1O,,1L:1L,1,0.03000300030003
895,6,0,0,1,0,::::1O:1O,,,,,1,0.03000300030003
896,6,1,0,2,1,:::1O:1O:2O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
897,5,5,1,1,0,::::1O,::::1O1S,1O,,,1,0.03000300030003
898,6,2,0,1,0,::::1O:1O,:1O,,,,1,0.03000300030003
899,6,2,0,1,0,::::1O:1O,:1O1S,,,,1,0.03000300030003
900,6,2,0,1,0,::::1O:2O,:,,,,1,0.03000300030003
901,6,2,0,1,0,:::::1O,1O1S:1S,,,,1,0.03000300030003
902,6,2,0,1,0,:::::1O,:1O,,,,1,0.03000300030003
903,6,2,0,1,0,:::::1O,:1O1S,,,,1,0.03000300030003
904,6,2,0,1,0,:::::1O,:1S,,,,1,0.03000300030003
905,6,2,0,1,1,::1O:1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
906,6,2,0,1,1,::1O:1O:1O:2O,1O1S:2O1S,,,1L,1,0.03000300030003
907,6,2,0,1,1,:::1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
908,6,2,0,1,1,::::1O:1O,1O1S:1O1S,,,1L,1,0.03000300030003
909,6,2,0,2,1,:::1O:1O:1O,1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
910,6,2,0,2,1,::::1O:1O,1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
911,5,5,1,1,1,::1O:1O:1O,:1O:1O:1O:1S,,,1L,1,0.03000300030003
912,5,5,1,1,0,::::1O,::::1O,,,,1,0.03000300030003
913,5,4,1,2,1,::1O:1O:1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
914,5,5,0,1,1,:1O:1O:2O:2O,:1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
915,5,4,1,2,1,::1O:1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
916,5,4,1,2,1,:::1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
917,5,4,1,2,1,:::1O:1O,::1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
918,5,4,1,2,1,:::1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
919,5,4,1,2,1,:::1O:1O,::1O:1O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
920,5,4,2,1,1,::1O:1O:1O,:1O:1O:1O,1O:1O,,1L,1,0.03000300030003
921,5,4,2,1,1,::1O:1O:1O,:1O:1O:1O,:,,1L,1,0.03000300030003
922,5,4,2,1,1,::1O:1O:1O,::1O:1O,:,,1L,1,0.03000300030003
923,5,4,2,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
924,5,5,0,1,0,::::1O,::::1O1S,,,,1,0.03000300030003
925,5,5,0,1,1,:1O:1O:1O:1O,1O:1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
926,5,5,0,1,1,:1O:1O:1O:1O,:1O:1O:1O:1O1S,,,1L,1,0.03000300030003
927,5,5,0,1,1,:1O:1O:1O:2O,:1O:1O:1O:2O1S,,,1L,1,0.03000300030003
928,5,5,0,1,1,::1O:1O:2O,::1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
929,5,5,1,1,0,::::,::::,1O,,,1,0.03000300030003
930,5,5,0,1,1,::1O:2O:2O,::1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
931,5,5,0,1,1,:::1O:1O,:::1O:1O,,,1L,1,0.03000300030003
932,5,5,0,1,2,1O:1O:1O:2O:2O,1O:1O1S:1O1S:2O:2O1S,,,1L:1L,1,0.03000300030003
933,5,5,0,1,2,:1O:1O:1O:2O,:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
934,5,5,0,1,2,:1O:1O:2O:2O,:1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
935,5,5,0,1,2,::1O:1O:2O,::1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
936,5,5,0,1,2,::1O:2O:2O,::1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
937,5,5,0,2,1,::1O:1O:1O,::1O:1O1S:1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
938,5,5,0,2,1,::1O:1O:1O,::1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
939,5,5,0,2,1,:::1O:1O,:::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
940,5,5,0,2,1,:::1O:1O,:::1O:1O1S,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
941,5,5,1,1,0,:::1O:1O,:::1O:1O1S,1O,,,1,0.03000300030003
942,5,5,1,1,0,::::,::::,1N1O1S,,,1,0.03000300030003
943,5,4,0,1,1,:1O:1O:1O:2O,:1O:1O:2O1S,,,1L,1,0.03000300030003
944,5,4,0,1,1,:1O:1O:1O:2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
945,5,4,0,1,1,:1O:1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
946,4,4,0,2,1,::1O:1O,::1O:1O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
947,4,3,2,1,0,:::1O,::1O,:1O,,,1,0.03000300030003
948,4,3,2,1,1,::1O:1O,:1O:1O1S,:1O1S,,1L,1,0.03000300030003
949,4,4,0,1,0,::1O:1O,::1O:1O1S,,,,1,0.03000300030003
950,4,4,0,1,0,:::,:::,,,,1,0.03000300030003
951,4,4,0,1,0,:::,:::1S,,,,1,0.03000300030003
952,4,4,0,1,1,1O:1O:1O:1O,1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
953,4,4,0,1,1,:1O:1O:1O,1O:1O:1O1S:1S,,,1L,1,0.03000300030003
954,4,4,0,1,2,1O:1O:2O:2O,1O1S:1O1S:2O:2O1S,,,1L:1L,1,0.03000300030003
955,4,4,0,1,2,1O:1O:2O:2O,1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
956,4,4,0,2,1,::1O:1O,::1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
957,4,4,0,2,1,::1O:1O,::1O1S:1O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
958,4,4,0,2,1,::1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
959,4,4,0,2,1,::1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
960,4,4,1,1,1,:1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
961,4,3,1,2,1,::1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
962,4,4,1,1,1,::1O:1O,::1O:1O,2O,,1L,1,0.03000300030003
963,4,4,1,1,1,::1O:1O,::1O:1O,2O1S,,1L,1,0.03000300030003
964,4,4,1,2,1,::1O:1O,::1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
965,4,4,1,2,1,::1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
966,4,4,2,1,1,:1O:1O:1O,:1O:1O:1O1S,:,,1L,1,0.03000300030003
967,4,4,2,1,1,::1O:1O,::1O:1O1S,:2O,,1L,1,0.03000300030003
968,5,1,0,1,0,::::1O,,,,,1,0.03000300030003
969,5,2,0,1,0,:::1O:1O,:1O,,,,1,0.03000300030003
970,5,2,0,1,1,:1O:1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
971,5,2,0,1,1,::1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
972,5,2,0,1,1,::1O:1O:1O,:1O,,,1L,1,0.03000300030003
973,5,2,0,2,1,:1O:1O:1O:1O,1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
974,5,2,0,2,1,:1O:1O:1O:1O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
975,4,3,2,1,0,:::1O,::1O,:,,,1,0.03000300030003
976,4,3,1,2,1,:1O:1O:1O,:1O:1O1S,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
977,5,2,1,1,1,::1O:1O:1O,1O:1O1S,1O,,1L,1,0.03000300030003
978,4,3,0,1,1,:1O:1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
979,4,1,0,1,0,::1O:1O,,,,,1,0.03000300030003
980,4,2,0,1,0,:::,:,,,,1,0.03000300030003
981,4,2,0,1,0,:::1O,:,,,,1,0.03000300030003
982,4,2,0,1,1,:1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
983,4,2,0,1,1,::1O:1O,1O:1O1S,,,1L,1,0.03000300030003
984,4,2,0,2,1,:1O:1O:1O,1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
985,4,2,0,2,1,:1O:1O:1O,1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
986,4,2,0,2,1,::1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
987,4,2,1,1,1,::1O:1O,1O:1O,1O,,1L,1,0.03000300030003
988,4,2,1,1,1,::1O:1O,1O:1O,1O1S,,1L,1,0.03000300030003
989,4,2,1,2,1,:1O:1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
990,4,3,0,1,0,:::,::,,,,1,0.03000300030003
991,4,3,0,1,0,:::1O,::1O,,,,1,0.03000300030003
992,4,3,0,1,1,:1O:1O:2O,:1O1S:2O1S,,,1L,1,0.03000300030003
993,4,3,1,2,1,:1O:1O:1O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
994,4,3,0,2,1,:1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
995,4,3,0,2,1,:1O:1O:1O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
996,4,3,0,2,1,::1O:1O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
997,4,3,0,2,1,::1O:1O,:1O:1O1S,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
998,4,3,0,2,1,::1O:1O,:1O:1O1S,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
999,4,3,0,2,2,1O:1O:1O:1O,1O1S:1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1000,4,3,1,1,1,1O:1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
1001,4,3,1,1,1,1O:1O:1O:2O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
1002,4,3,1,1,1,:1O:1O:1O,1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
1003,4,3,1,1,1,:1O:1O:1O,:1O1S:1O1S,2O,,1L,1,0.03000300030003
1004,4,3,1,1,1,:1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1005,4,3,1,1,1,::1O:1O,:1O:1O,2O1S,,1L,1,0.03000300030003
1006,4,3,1,1,1,::1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1007,5,2,0,2,1,::1O:1O:1O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1008,5,2,1,1,1,:::1O:1O,1O:1O,2O,,1L,1,0.03000300030003
1009,5,4,0,1,1,:1O:1O:1O:1O,1O:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1010,5,3,1,1,1,::1O:1O:1O,:1O:1O,1O1S,,1L,1,0.03000300030003
1011,5,3,1,1,0,::::2O,::2O1S,1O,,,1,0.03000300030003
1012,5,3,1,1,1,:1O:1O:1O:1O,1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
1013,5,3,1,1,1,:1O:1O:1O:1O,1O:1O:1O1S,1O,,1L,1,0.03000300030003
1014,5,3,1,1,1,:1O:1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1015,5,3,1,1,1,:1O:1O:1O:2O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
1016,5,3,1,1,1,:1O:1O:2O:2O,1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
1017,5,3,1,1,1,::1O:1O:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
1018,5,3,1,1,1,::1O:1O:1O,1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
1019,5,3,1,1,1,::1O:1O:1O,1O:1O:1O,1O,,1L,1,0.03000300030003
1020,5,3,1,1,1,::1O:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1021,5,3,1,1,1,::1O:1O:1O,:1O1S:1O1S,1O,,1L,1,0.03000300030003
1022,5,3,1,1,1,::1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1023,5,3,1,1,1,::1O:1O:1O,:1O:1O,1O,,1L,1,0.03000300030003
1024,5,3,1,1,1,::1O:1O:2O,1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
1025,5,3,0,2,1,:::1O:1O,::1O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1026,5,3,1,1,1,::1O:1O:2O,:1O1S:1O1S,,,1L,1,0.03000300030003
1027,5,3,1,1,1,::1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
1028,5,3,1,1,1,::1O:1O:2O,:1O:1O,1O,,1L,1,0.03000300030003
1029,5,3,1,1,1,:::1O:1O,:1O1S:1O1S,1O,,1L,1,0.03000300030003
1030,5,3,1,1,1,:::1O:1O,:1O:1O,2O,,1L,1,0.03000300030003
1031,5,3,1,1,1,:::1O:2O,:1O:2O1S,1O1S,,1L,1,0.03000300030003
1032,5,3,1,2,1,::1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
