,num_dol,num_tfpg,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfpg,atoms_tfsi,atoms_ps,atoms_li,count,%
884,2,2,1,1,1,:,:2O,1O1S,,1L,1,0.03000300030003
885,1,4,1,1,2,,::2O:2O,1O,,1L:1L,1,0.03000300030003
886,1,4,1,1,1,1O,::1O:2O,,,1L,1,0.03000300030003
887,3,2,2,1,1,:1O:2O,:,1O:1O,,1L,1,0.03000300030003
888,1,2,0,2,2,2O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
889,1,1,1,2,2,1O,2O,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
890,1,1,1,2,2,2O,2O,1N1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
891,1,1,2,2,2,1O,2O,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
892,1,1,2,2,2,1O,2O,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
893,1,2,0,1,1,,1O:2O,,,1L,1,0.03000300030003
894,1,2,0,2,1,,1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
895,1,2,0,2,1,,:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
896,1,2,0,2,1,,:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
897,1,2,0,2,1,,:2O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
898,1,2,0,2,1,,:2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
899,1,2,0,2,1,1O,1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
900,1,2,0,2,1,1O,:2O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
901,1,2,0,2,2,1O,2O:2O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
902,1,2,1,1,1,,1O:2O,2O1S,,1L,1,0.03000300030003
903,1,2,1,2,2,1O,:2O,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
904,1,2,1,1,1,,:2O,2O,,1L,1,0.03000300030003
905,1,2,1,1,1,1O,:1O,,,1L,1,0.03000300030003
906,1,2,1,1,2,1O,1O:2O,1O,,1L:1L,1,0.03000300030003
907,1,2,1,1,2,1O,2O:2O,1N1O1S,,1L:1L,1,0.03000300030003
908,1,2,1,1,2,1O,2O:2O,1N2O1S,,1L:1L,1,0.03000300030003
909,1,2,1,1,2,2O,2O:2O,1O,,1L:1L,1,0.03000300030003
910,1,2,1,2,1,,:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
911,1,2,1,2,1,,:2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
912,1,2,1,2,1,1O,:2O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
913,1,2,1,2,1,1O,:2O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
914,1,2,1,2,2,1O,2O:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
915,1,2,1,2,2,1O,:2O,1N1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
916,1,2,1,2,2,1O,:2O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
917,1,1,1,2,2,1O,2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
918,1,1,1,2,2,1O,2O,2O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
919,1,1,1,2,2,1O,2O,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
920,1,1,1,2,2,1O,2O,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
921,0,2,2,1,2,,2O:2O,1O:1O,,1L:1L,1,0.03000300030003
922,0,2,2,1,2,,2O:2O,1O:1O1S,,1L:1L,1,0.03000300030003
923,0,2,2,1,2,,2O:2O,2O:2O1S,,1L:1L,1,0.03000300030003
924,0,2,3,1,2,,2O:2O,:1O:1O,,1L:1L,1,0.03000300030003
925,0,3,0,1,2,,:2O:2O,,,1L:1L,1,0.03000300030003
926,0,3,0,2,1,,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
927,0,3,1,1,1,,:1O:2O,2O,,1L,1,0.03000300030003
928,0,3,1,1,2,,1O:2O:2O,1O,,1L:1L,1,0.03000300030003
929,0,3,1,1,2,,:2O:2O,1O1S,,1L:1L,1,0.03000300030003
930,0,3,1,1,2,,:2O:2O,2O,,1L:1L,1,0.03000300030003
931,0,3,1,1,2,,:2O:2O,2O1S,,1L:1L,1,0.03000300030003
932,0,3,1,1,3,,1O:2O:2O,1O,,1L:1L:1L,1,0.03000300030003
933,0,3,1,2,1,,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
934,0,3,2,1,2,,:2O:2O,1O:1O1S,,1L:1L,1,0.03000300030003
935,0,3,2,1,2,,:2O:2O,1O:2O,,1L:1L,1,0.03000300030003
936,0,3,2,1,2,,:2O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
937,0,3,2,1,2,,:2O:2O,:1O,,1L:1L,1,0.03000300030003
938,0,4,0,1,1,,::1O:2O,,,1L,1,0.03000300030003
939,0,4,0,1,1,,:::2O,,,1L,1,0.03000300030003
940,0,4,0,1,2,,::2O:2O,,,1L:1L,1,0.03000300030003
941,0,4,0,2,1,,::1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
942,0,4,1,1,1,,::1O:2O,,,1L,1,0.03000300030003
943,0,4,1,1,2,,::1O:2O,1O,,1L:1L,1,0.03000300030003
944,0,4,1,2,1,,::1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
945,0,4,1,2,1,,:::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
946,0,4,2,1,2,,::2O:2O,1O:1O,,1L:1L,1,0.03000300030003
947,0,5,1,1,1,,::::2O,2O,,1L,1,0.03000300030003
948,1,2,1,2,2,1O,:2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
949,1,2,1,2,2,1O,:2O,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
950,1,4,0,2,2,1O,::2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
951,1,3,2,1,2,1O,:2O:2O,1O:1O,,1L:1L,1,0.03000300030003
952,1,3,1,1,2,1O,:1O:2O,1O,,1L:1L,1,0.03000300030003
953,1,3,1,1,2,1O,:2O:2O,,,1L:1L,1,0.03000300030003
954,1,3,1,1,2,1O,:2O:2O,1N4O2S,,1L:1L,1,0.03000300030003
955,1,3,1,1,2,1O,:2O:2O,3O2S,,1L:1L,1,0.03000300030003
956,1,3,1,1,2,2O,:1O:2O,1O,,1L:1L,1,0.03000300030003
957,1,3,1,2,1,1O,::2O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
958,1,3,1,2,2,1O,:2O:2O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
959,1,3,1,2,2,1O,::2O,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
960,1,3,2,1,1,,::1O,:3O1S,,1L,1,0.03000300030003
961,1,3,2,1,1,,::2O,1O:1O,,1L,1,0.03000300030003
962,1,3,2,1,1,1O,::2O,:,,1L,1,0.03000300030003
963,1,3,2,1,1,1O,::2O,:1O,,1L,1,0.03000300030003
964,1,3,2,1,2,,:2O:2O,1O:1O1S,,1L:1L,1,0.03000300030003
965,1,3,2,1,2,1O,:2O:2O,:1O,,1L:1L,1,0.03000300030003
966,1,2,1,2,2,1O,:2O,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
967,1,3,3,1,2,1O,:2O:2O,::1O,,1L:1L,1,0.03000300030003
968,1,4,0,1,1,,:::2O,,,1L,1,0.03000300030003
969,1,4,0,1,1,1O,:1O:1O:2O,,,1L,1,0.03000300030003
970,1,4,0,1,1,1O,:::1O,,,1L,1,0.03000300030003
971,1,4,0,1,2,,1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
972,1,4,0,1,2,1O,:1O:2O:2O,,,1L:1L,1,0.03000300030003
973,1,4,0,2,1,,:::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
974,1,4,0,2,1,,:::2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
975,1,4,0,2,1,1O,::1O:2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
976,1,4,0,2,1,1O,:::2O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
977,1,4,0,2,1,1O,:::2O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
978,1,4,0,2,1,1O,:::2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
979,1,4,0,2,1,2O,:::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
980,1,3,1,1,2,1O,1O:2O:2O,,,1L:1L,1,0.03000300030003
981,1,3,1,1,1,2O,::2O,,,1L,1,0.03000300030003
982,1,3,1,1,1,,::2O,2O,,1L,1,0.03000300030003
983,1,3,0,2,3,1O,1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
984,1,2,1,2,2,1O,:2O,3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
985,1,2,2,1,1,,1O:2O,:1O,,1L,1,0.03000300030003
986,1,2,2,1,1,1O,:,1N1O:1O,,1L,1,0.03000300030003
987,1,2,2,1,1,1O,:,:2O1S,,1L,1,0.03000300030003
988,1,2,2,1,2,,2O:2O,1O:1O,,1L:1L,1,0.03000300030003
989,1,2,2,1,2,,2O:2O,2O:2O,,1L:1L,1,0.03000300030003
990,1,2,2,1,2,1O,1O:2O,1O:1O,,1L:1L,1,0.03000300030003
991,1,2,2,1,2,1O,1O:2O,1O:2O,,1L:1L,1,0.03000300030003
992,1,2,2,1,2,1O,2O:2O,1O:1O,,1L:1L,1,0.03000300030003
993,1,2,2,1,2,1O,2O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
994,1,2,2,1,2,2O,1O:2O,1O:1O,,1L:1L,1,0.03000300030003
995,1,2,2,2,2,1O,:2O,1N1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
996,1,2,2,2,2,1O,:2O,1N3O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
997,1,2,2,2,2,1O,:2O,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
998,1,2,2,2,2,1O,:2O,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
999,1,2,3,1,2,1O,1O:2O,:1O:2O1S,,1L:1L,1,0.03000300030003
1000,1,3,0,1,1,,:1O:2O,,,1L,1,0.03000300030003
1001,1,3,0,1,1,1O,1O:1O:2O,,,1L,1,0.03000300030003
1002,1,3,0,1,2,2O,:2O:2O,,,1L:1L,1,0.03000300030003
1003,1,3,0,2,1,,:1O:2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1004,1,3,0,2,1,,::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1005,1,3,0,2,1,1O,::2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1006,1,3,0,2,1,2O,::2O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1007,1,3,0,2,2,1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1008,1,3,0,2,2,1O,:2O:2O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1009,1,3,0,2,2,1O,:2O:2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1010,1,3,0,2,3,1O,1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1011,2,2,2,1,1,:1O,:,2O1S:2O1S,,1L,1,0.03000300030003
1012,2,2,2,1,1,:1O,:,:2O1S,,1L,1,0.03000300030003
1013,2,2,2,1,1,:1O,:1O,1O:1O,,1L,1,0.03000300030003
1014,3,1,2,1,2,1O:2O:2O,2O,:1O1S,,1L:1L,1,0.03000300030003
1015,3,1,2,1,2,1O:1O:1O,,1N2O1S:2O,,1L:1L,1,0.03000300030003
1016,3,1,2,1,2,1O:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
1017,3,1,2,1,2,1O:1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
1018,3,1,2,1,2,1O:1O:1O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
1019,3,1,2,1,2,1O:1O:1O,1O,2O:2O1S,,1L:1L,1,0.03000300030003
1020,3,1,2,1,2,1O:1O:1O,2O,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1021,3,1,2,1,2,1O:1O:1O,2O,1O:1O1S,,1L:1L,1,0.03000300030003
1022,3,1,2,1,2,1O:1O:1O,2O,1O:2O1S,,1L:1L,1,0.03000300030003
1023,3,1,2,1,2,1O:1O:1O,2O,:2O1S,,1L:1L,1,0.03000300030003
1024,3,1,2,1,2,1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1025,3,1,2,1,2,1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1026,3,1,2,1,2,1O:1O:2O,2O,1O:1O1S,,1L:1L,1,0.03000300030003
1027,3,1,2,1,2,1O:1O:2O,2O,:1O,,1L:1L,1,0.03000300030003
1028,3,1,2,1,2,:1O:1O,2O,1O1S:2O,,1L:1L,1,0.03000300030003
1029,3,2,0,1,1,1O:2O:2O,:2O,,,1L,1,0.03000300030003
1030,3,1,2,1,2,:1O:1O,2O,1O:2O,,1L:1L,1,0.03000300030003
1031,3,1,2,1,2,:1O:1O,2O,1O:3O2S,,1L:1L,1,0.03000300030003
1032,3,1,2,1,2,:1O:1O,2O,2O:2O,,1L:1L,1,0.03000300030003
1033,3,1,2,1,2,:1O:1O,2O,:1O,,1L:1L,1,0.03000300030003
1034,3,1,2,1,2,:1O:1O,2O,:2O,,1L:1L,1,0.03000300030003
1035,3,1,2,1,2,:1O:2O,2O,1O:2O1S,,1L:1L,1,0.03000300030003
1036,3,1,3,1,1,::1O,,:1O:2O,,1L,1,0.03000300030003
1037,3,1,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1038,3,1,3,1,2,1O:1O:1O,1O,:1O:2O1S,,1L:1L,1,0.03000300030003
1039,3,1,3,1,2,1O:1O:1O,2O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1040,3,1,3,1,2,1O:1O:1O,2O,::1O,,1L:1L,1,0.03000300030003
1041,3,1,3,1,2,1O:1O:1O,2O,::1O1S,,1L:1L,1,0.03000300030003
1042,3,1,3,1,2,:1O:1O,2O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1043,3,1,2,1,1,::1O,,:1O,,1L,1,0.03000300030003
1044,3,1,2,1,1,1O:1O:1O,1O,:1O,,1L,1,0.03000300030003
1045,3,1,1,2,3,:1O:2O,2O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1046,3,1,1,2,3,:1O:1O,2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1047,3,1,1,2,2,1O:1O:1O,2O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1048,3,1,1,2,2,1O:1O:1O,2O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1049,3,1,1,2,2,1O:1O:1O,2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1050,3,1,1,2,2,1O:1O:2O,2O,1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1051,3,1,1,2,2,:1O:1O,2O,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1052,3,1,1,2,2,:1O:1O,2O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1053,3,1,1,2,2,:1O:1O,2O,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1054,3,1,1,2,2,:1O:1O,2O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1055,3,1,1,2,2,:1O:1O,2O,1O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1056,3,1,1,2,2,:1O:1O,2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1057,3,1,1,2,2,:1O:1O,2O,2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1058,3,1,1,2,2,:1O:1O,2O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1059,3,1,1,2,2,:1O:2O,2O,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1060,3,1,1,2,2,:1O:2O,2O,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1061,3,1,1,2,2,:1O:2O,2O,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1062,3,1,1,2,2,:1O:2O,2O,3O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1063,3,1,1,2,2,::1O,2O,1N3O2S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1064,3,1,1,2,2,::1O,2O,1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1065,3,1,1,2,2,::1O,2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1066,3,1,1,2,2,::1O,2O,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1067,3,1,1,2,2,::1O,2O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1068,3,1,1,2,2,::1O,2O,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1069,3,1,1,2,2,::1O,2O,2O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1070,3,1,1,2,2,::1O,2O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1071,3,1,1,2,2,::1O,2O,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1072,3,1,1,2,2,::1O,2O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1073,3,1,1,2,2,::2O,2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1074,3,1,3,1,2,:1O:1O,2O,:1O:1O,,1L:1L,1,0.03000300030003
1075,3,2,0,1,1,:1O:2O,1O:2O,,,1L,1,0.03000300030003
1076,2,2,2,1,1,:1O,:1O,1O:2O,,1L,1,0.03000300030003
1077,3,2,1,1,2,1O:1O:1O,:2O,1O1S,,1L:1L,1,0.03000300030003
1078,3,2,1,1,1,:1O:1O,:,3O1S,,1L,1,0.03000300030003
1079,3,2,1,1,1,:1O:1O,:2O,,,1L,1,0.03000300030003
1080,3,2,1,1,1,:1O:2O,:,1O,,1L,1,0.03000300030003
1081,3,2,1,1,1,:1O:2O,:2O,,,1L,1,0.03000300030003
1082,3,2,1,1,1,:1O:2O,:2O,1O,,1L,1,0.03000300030003
1083,3,2,1,1,1,::,1O:2O,,,1L,1,0.03000300030003
1084,3,2,1,1,1,::,:2O,,,1L,1,0.03000300030003
1085,3,2,1,1,1,::,:2O,1N1O1S,,1L,1,0.03000300030003
1086,3,2,1,1,1,::1O,1O:2O,,,1L,1,0.03000300030003
1087,3,2,1,1,1,::1O,1O:2O,1O,,1L,1,0.03000300030003
1088,3,2,1,1,1,::1O,:,2O2S,,1L,1,0.03000300030003
1089,3,2,1,1,1,::1O,:2O,2O1S,,1L,1,0.03000300030003
1090,3,2,1,1,2,1O:1O:1O,:2O,1N3O2S,,1L:1L,1,0.03000300030003
1091,3,2,1,1,2,1O:1O:1O,:2O,3O,,1L:1L,1,0.03000300030003
1092,3,2,0,1,1,:1O:2O,:,,,1L,1,0.03000300030003
1093,3,2,1,1,2,1O:1O:2O,:2O,1O1S,,1L:1L,1,0.03000300030003
1094,3,2,1,1,2,:1O:1O,:,1O,,1L:1L,1,0.03000300030003
1095,3,2,1,1,2,:1O:1O,:2O,2O,,1L:1L,1,0.03000300030003
1096,3,2,1,2,1,::,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1097,3,2,1,2,2,1O:1O:1O,:2O,1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1098,3,2,1,2,2,1O:1O:1O,:2O,1O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1099,3,2,1,2,2,:1O:1O,:2O,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1100,3,2,1,2,2,:1O:1O,:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1101,3,2,1,2,2,:1O:1O,:2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1102,3,2,1,2,2,:1O:2O,:2O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1103,3,2,1,2,2,::1O,:2O,2O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1104,3,2,2,1,1,1O:1O:1O,:,:1O,,1L,1,0.03000300030003
1105,3,2,2,1,1,1O:1O:1O,:1O,1O:1O,,1L,1,0.03000300030003
1106,3,2,1,1,1,:1O:1O,:,1O,,1L,1,0.03000300030003
1107,3,2,1,1,1,:1O:1O,1O:2O,1O,,1L,1,0.03000300030003
1108,3,2,1,1,1,1O:1O:1O,:2O,,,1L,1,0.03000300030003
1109,3,2,1,1,1,1O:1O:1O,:1O,2O1S,,1L,1,0.03000300030003
1110,3,2,0,1,1,::1O,:1O,,,1L,1,0.03000300030003
1111,3,2,0,1,2,1O:1O:2O,:2O,,,1L:1L,1,0.03000300030003
1112,3,2,0,1,2,:1O:2O,2O:2O,,,1L:1L,1,0.03000300030003
1113,3,2,0,1,2,::1O,1O:2O,,,1L:1L,1,0.03000300030003
1114,3,2,0,1,2,::2O,2O:2O,,,1L:1L,1,0.03000300030003
1115,3,2,0,2,1,1O:1O:1O,:,,1S:2S:2S:2S:3S:3S:3S:4S,1L,1,0.03000300030003
1116,3,2,0,2,1,:1O:2O,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1117,3,2,0,2,1,::,:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1118,3,2,0,2,1,::,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1119,3,2,0,2,1,::,:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1120,3,2,0,2,1,::,:2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1121,3,2,0,2,1,::,:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1122,3,2,0,2,1,::1O,:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1123,3,2,0,2,1,::2O,:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1124,3,2,0,2,2,1O:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1125,3,2,0,2,2,1O:1O:1O,:2O,,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1126,3,2,0,2,2,1O:1O:2O,:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1127,3,2,0,2,2,:1O:1O,1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1128,3,2,0,2,2,:1O:1O,1O:2O,,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1129,3,2,0,2,2,:1O:1O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1130,3,2,0,2,2,:1O:1O,:1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1131,3,2,0,2,2,:1O:1O,:2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1132,3,2,0,2,2,::1O,1O:2O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1133,3,2,0,2,2,::1O,2O:2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1134,3,2,0,3,2,1O:1O:1O,:2O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1135,3,2,1,1,1,1O:1O:1O,:,1O,,1L,1,0.03000300030003
1136,3,2,1,1,1,1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
1137,3,1,1,2,2,1O:1O:1O,2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1138,3,1,1,1,2,:1O:2O,2O,1O,,1L:1L,1,0.03000300030003
1139,3,1,1,1,2,:1O:1O,2O,1O1S,,1L:1L,1,0.03000300030003
1140,2,3,1,1,1,:2O,::2O,1O,,1L,1,0.03000300030003
1141,2,3,0,2,1,:1O,::2O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1142,2,3,0,2,1,:2O,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1143,2,3,0,2,2,:1O,1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1144,2,3,1,1,1,1O:1O,::1O,1N2O1S,,1L,1,0.03000300030003
1145,2,3,1,1,1,1O:1O,::1O,1O,,1L,1,0.03000300030003
1146,2,3,1,1,1,1O:1O,::2O,,,1L,1,0.03000300030003
1147,2,3,1,1,1,1O:2O,::2O,,,1L,1,0.03000300030003
1148,2,3,1,1,1,:,:1O:2O,1O1S,,1L,1,0.03000300030003
1149,2,3,1,1,1,:,::2O,1O,,1L,1,0.03000300030003
1150,2,3,1,1,1,:,::2O,2O,,1L,1,0.03000300030003
1151,2,3,1,1,1,:1O,:1O:2O,1O,,1L,1,0.03000300030003
1152,2,3,1,1,1,:1O,:1O:2O,1O1S,,1L,1,0.03000300030003
1153,2,3,1,1,1,:1O,:1O:2O,2O,,1L,1,0.03000300030003
1154,2,3,1,1,2,1O:1O,:1O:2O,,,1L:1L,1,0.03000300030003
1155,3,1,1,1,2,:1O:1O,2O,1N4O2S,,1L:1L,1,0.03000300030003
1156,2,3,1,1,2,1O:1O,::2O,1O,,1L:1L,1,0.03000300030003
