,num_dol,num_dmf,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmf,atoms_tfsi,atoms_ps,atoms_li,count,%
1181,2,3,1,1,1,1O:1O,::1O,2O,,1L,1,0.03000300030003
1182,2,3,1,1,1,1O:1O,1N1O:1N1O:1O,1N1O1S,,1L,1,0.03000300030003
1183,2,3,0,3,2,:2O,:1N1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1184,2,3,0,3,2,:1O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1185,2,3,0,3,2,1O:2O,1N1O:1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1186,2,3,0,3,2,1O:1O,::1O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1187,2,3,0,3,2,1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1188,2,3,0,3,2,1O:1O,:1O:1O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1189,2,3,0,3,2,1O:1O,:1N:1O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1190,1,6,0,1,0,,::::1N1O:1O,,,,1,0.03000300030003
1191,1,5,2,1,2,1O,:1O:1O:1O:1O,:3O1S,,1L:1L,1,0.03000300030003
1192,3,4,0,1,1,:1O:2O,::1N1O:1O,,,1L,1,0.03000300030003
1193,0,8,0,1,2,,:::1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1194,1,3,0,3,1,1O,:1N1O:1N1O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1195,1,3,0,2,1,2O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1196,1,3,0,2,1,1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1197,1,3,0,2,1,1O,::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1198,1,2,0,2,2,1O,1O:1O,,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1199,0,8,1,1,2,,:::1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1200,0,8,1,1,2,,::1N:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1201,0,8,1,1,1,,:::1N:1O:1O:1O:1O,1O,,1L,1,0.03000300030003
1202,0,8,0,2,2,,::1N:1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1203,0,8,0,1,2,,::1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1204,0,7,0,1,2,,::1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1205,0,8,0,1,2,,::1N1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1206,0,8,0,1,1,,:::::1O:1O:1O,,,1L,1,0.03000300030003
1207,0,8,0,1,1,,::::1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1208,0,8,0,1,0,,::::::1N:1N,,,,1,0.03000300030003
1209,0,7,1,1,2,,:1N1O:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1210,0,7,1,1,1,,::::1N:1N1O:1O,1O,,1L,1,0.03000300030003
1211,0,7,1,1,1,,::1N:1O:1O:1O:1O,2O1S,,1L,1,0.03000300030003
1212,0,7,1,1,1,,::1N:1N1O:1O:1O:1O,1O,,1L,1,0.03000300030003
1213,0,7,1,1,1,,::1N1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
1214,1,3,1,1,1,1O,:1N1O:1O,1O,,1L,1,0.03000300030003
1215,1,3,1,1,2,1O,1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1216,1,3,2,1,1,1O,::1O,:1O,,1L,1,0.03000300030003
1217,1,4,0,1,0,,:1N:1N:1N,,,,1,0.03000300030003
1218,1,4,0,2,1,1O,:1N:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1219,1,4,0,2,1,1O,:1N1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1220,1,4,0,2,1,1O,:1N1O:1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1221,1,4,0,2,1,,:::1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1222,1,4,0,2,1,,:::1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1223,1,4,0,2,1,,::1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1224,1,4,0,2,1,,:1N1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1225,1,4,0,2,1,,1N:1N:1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1226,1,4,0,1,2,1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1227,1,4,0,1,2,1O,:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1228,1,4,0,1,1,1O,::1N:1N1O,,,1L,1,0.03000300030003
1229,1,4,0,1,1,1O,1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
1230,1,4,0,1,1,,:1O:1O:1O,,,1L,1,0.03000300030003
1231,1,4,0,1,1,,:1N:1O:1O,,,1L,1,0.03000300030003
1232,1,4,0,1,1,,:1N:1N1O:1O,,,1L,1,0.03000300030003
1233,1,4,0,1,1,,1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1234,1,4,0,1,1,,1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
1235,1,4,0,1,0,1O,:::1N1O,,,,1,0.03000300030003
1236,1,4,0,1,0,1O,::1N:1N,,,,1,0.03000300030003
1237,0,7,0,2,2,,:1O:1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1238,0,7,0,1,2,,:1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1239,1,4,0,2,2,,:1O:1O:1O,,3S:3S:3S:3S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1240,0,5,1,1,2,,1N1O:1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1241,0,6,0,1,1,,::1N:1N:1O:1O,,,1L,1,0.03000300030003
1242,0,6,0,1,1,,::1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
1243,0,6,0,1,1,,:1N:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1244,0,6,0,1,1,,:1N:1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
1245,0,6,0,1,1,,1N:1N1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
1246,0,6,0,1,0,,:::1N:1N:1N,,,,1,0.03000300030003
1247,0,5,2,1,2,,1N:1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1248,0,5,1,1,2,,:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1249,0,5,1,1,2,,1N:1N1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1250,0,5,1,1,1,,::1N:1O:1O,1O,,1L,1,0.03000300030003
1251,0,7,0,1,1,,::::1O:1O:1O,,,1L,1,0.03000300030003
1252,0,5,0,2,2,,:1O:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1253,0,5,0,2,2,,1N:1O:1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1254,0,5,0,2,1,,:1N:1N1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1255,0,5,0,2,1,,1N:1N1O:1O:1O:1O,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1256,0,5,0,1,1,,:::1O:1O,,,1L,1,0.03000300030003
1257,0,5,0,1,1,,::1N1O:1N1O:1N1O,,,1L,1,0.03000300030003
1258,0,5,0,1,1,,:1N:1N:1O:1O,,,1L,1,0.03000300030003
1259,0,5,0,1,1,,:1N1O:1N1O:1N1O:1O,,,1L,1,0.03000300030003
1260,0,4,2,1,2,,1N1O:1O:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1261,0,6,0,1,2,,1N1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1262,0,6,0,1,2,,1N:1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1263,0,6,0,1,2,,1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1264,0,6,0,1,2,,:1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1265,0,7,0,1,1,,:::1O:1O:1O:1O,,,1L,1,0.03000300030003
1266,0,7,0,1,1,,:::1N:1O:1O:1O,,,1L,1,0.03000300030003
1267,0,7,0,1,1,,:::1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1268,0,7,0,1,1,,:::1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1269,0,7,0,1,1,,::1N:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1270,0,7,0,1,1,,:1N:1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
1271,0,7,0,1,1,,:1N:1N:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1272,0,7,0,1,0,,:::::1N:1N,,,,1,0.03000300030003
1273,0,6,2,1,2,,::1O:1O:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1274,0,6,2,1,2,,::1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1275,0,6,2,1,2,,:1N1O:1O:1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1276,0,6,1,2,3,,:1N1O:1O:1O:1O:1O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1277,0,6,1,1,2,,:1O:1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1278,0,6,1,1,2,,:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1279,0,6,1,1,2,,:1N1O:1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1280,0,6,1,1,2,,1N1O:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1281,0,6,1,1,1,,::::1N:1O,1O,,1L,1,0.03000300030003
1282,0,6,1,1,1,,:::1N:1O:1O,1O,,1L,1,0.03000300030003
1283,0,6,1,1,1,,:::1N:1O:1O,,,1L,1,0.03000300030003
1284,1,4,0,2,1,1O,::1N:1O,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1285,1,4,0,2,2,,::1N1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1286,1,5,2,1,2,,:1O:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1287,1,5,1,1,1,,:1N:1N1O:1O:1O,1O,,1L,1,0.03000300030003
1288,1,5,1,1,1,1O,:1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
1289,1,5,1,1,1,,:::1O:1O,1O1S,,1L,1,0.03000300030003
1290,1,5,1,1,1,,:::1N:1O,2O1S,,1L,1,0.03000300030003
1291,1,5,1,1,1,,::1N:1O:1O,1O,,1L,1,0.03000300030003
1292,1,5,1,1,1,,::1N:1O:1O,,,1L,1,0.03000300030003
1293,1,5,1,1,1,,::1N:1N1O:1O,2O,,1L,1,0.03000300030003
1294,1,5,1,1,1,,::1N1O:1O:1O,2O,,1L,1,0.03000300030003
1295,1,5,1,1,1,,::1N1O:1O:1O,,,1L,1,0.03000300030003
1296,1,5,1,1,1,,:1N:1O:1O:1O,,,1L,1,0.03000300030003
1297,1,5,1,1,1,,:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1298,1,5,0,2,1,1O,::1N:1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1299,1,5,0,3,2,1O,:::1O:1O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1300,1,5,0,2,2,1O,::1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1301,1,5,0,2,2,1O,::1N1O:1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1302,1,5,0,2,2,1O,1N1O:1O:1O:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1303,1,5,0,2,2,,:1N1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1304,1,5,0,2,2,,:1N1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1305,1,5,0,2,2,,1N1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1306,1,5,0,2,1,1O,::::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1307,1,5,0,2,1,1O,::::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1308,1,5,1,1,1,1O,::1N:1N1O:1O,1O,,1L,1,0.03000300030003
1309,1,5,1,1,1,1O,::1N:1O:1O,,,1L,1,0.03000300030003
1310,1,5,1,1,1,1O,::1O:1O:1O,,,1L,1,0.03000300030003
1311,1,5,1,1,1,2O,::1N:1N1O:1O,,,1L,1,0.03000300030003
1312,1,5,2,1,1,,:::1O:1O,:1O1S,,1L,1,0.03000300030003
1313,1,5,1,2,3,,1N1O:1O:1O:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1314,1,5,1,2,2,1O,:1N1O:1O:1O:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1315,1,5,1,2,1,1O,::1N:1N1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1316,1,5,1,1,2,1O,:1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1317,1,5,1,1,2,1O,:1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1318,1,5,1,1,2,1O,:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1319,1,5,1,1,2,1O,1O:1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1320,1,5,1,1,2,1O,1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1321,1,5,1,1,2,1O,1N1O:1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1322,1,5,1,1,2,1O,1N1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1323,1,5,1,1,2,1O,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1324,1,5,1,1,2,,:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1325,1,5,1,1,2,,:1N1O:1O:1O:1O,3O2S,,1L:1L,1,0.03000300030003
1326,1,5,1,1,2,,1O:1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1327,1,5,1,1,2,,1N1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1328,1,5,1,1,2,,1N1O:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1329,1,5,1,1,1,2O,:::1O:1O,,,1L,1,0.03000300030003
1330,1,5,1,1,1,2O,:::1N1O:1O,1O1S,,1L,1,0.03000300030003
1331,1,5,0,2,1,1O,:::1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1332,1,5,0,2,1,,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1333,1,4,0,2,2,,::1O:1O,,3S:4S:5S:5S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
1334,1,4,1,1,1,1O,:1N:1O:1O,,,1L,1,0.03000300030003
1335,1,5,0,1,1,,:1N1O:1N1O:1N1O:1O,,,1L,1,0.03000300030003
1336,1,5,0,1,1,,1N:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1337,1,5,0,1,1,,1N:1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
1338,1,5,0,1,1,,1N1O:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1339,1,5,0,1,0,,::::,,,,1,0.03000300030003
1340,1,5,0,1,0,,:::1N:1N,,,,1,0.03000300030003
1341,1,4,2,1,1,,::1O:1O,:1O,,1L,1,0.03000300030003
1342,1,4,1,1,1,2O,::1N1O:1N1O,,,1L,1,0.03000300030003
1343,1,4,1,1,1,1O,:1N:1O:1O,1N1O1S,,1L,1,0.03000300030003
1344,1,4,1,1,1,,::1O:1O,1O,,1L,1,0.03000300030003
1345,1,5,0,2,1,,::1N:1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1346,1,4,1,1,1,,::1O:1O,,,1L,1,0.03000300030003
1347,1,4,1,1,1,,::1N:1O,1O,,1L,1,0.03000300030003
1348,1,4,1,1,1,,:1N:1O:1O,2O1S,,1L,1,0.03000300030003
1349,1,4,1,1,1,,:1N:1N1O:1O,1O,,1L,1,0.03000300030003
1350,1,4,1,1,1,,:1N1O:1O:1O,2O1S,,1L,1,0.03000300030003
1351,1,4,1,1,1,,1N1O:1N1O:1O:1O,1O,,1L,1,0.03000300030003
1352,1,4,1,1,0,,:::1N,,,,1,0.03000300030003
1353,1,4,1,1,0,,::1N:1N,,,,1,0.03000300030003
1354,1,4,0,2,2,2O,::1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1355,1,5,0,1,1,,:1N:1N1O:1N1O:1O,,,1L,1,0.03000300030003
1356,1,5,0,1,1,,::1N:1N1O:1O,,,1L,1,0.03000300030003
1357,1,5,0,1,1,,::1N:1O:1O,,,1L,1,0.03000300030003
1358,1,5,0,1,1,,:::1N1O:1O,,,1L,1,0.03000300030003
1359,1,5,0,2,1,,::1N:1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1360,1,5,0,2,1,,::1N:1N1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1361,1,5,0,2,1,,:1N:1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1362,1,5,0,2,1,,:1N1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1363,1,5,0,1,2,2O,1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1364,1,5,0,1,2,2O,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1365,1,5,0,1,2,1O,1N:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1366,1,5,0,1,2,1O,1N1O:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1367,1,5,0,1,2,1O,1N1O:1N1O:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1368,1,5,0,1,1,2O,::1N1O:1N1O:1O,,,1L,1,0.03000300030003
1369,1,5,0,1,1,2O,:1N:1O:1O:1O,,,1L,1,0.03000300030003
1370,1,5,0,1,1,1O,:::1N1O:1O,,,1L,1,0.03000300030003
1371,1,5,0,1,1,1O,::1N:1N1O:1N1O,,,1L,1,0.03000300030003
1372,1,5,0,1,1,1O,::1N1O:1O:1O,,,1L,1,0.03000300030003
1373,1,5,0,1,1,1O,:1N:1O:1O:1O,,,1L,1,0.03000300030003
1374,1,5,0,1,1,1O,:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1375,1,5,0,1,1,1O,:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
1376,1,5,0,1,1,1O,1N:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1377,1,5,0,1,1,,:::1O:1O,,,1L,1,0.03000300030003
1378,2,4,0,2,1,:1O,::1N:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1379,2,4,0,2,1,:1O,::1O:1O,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1380,2,4,0,2,1,:1O,:::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1381,3,2,1,1,1,::1O,1N:1O,1O,,1L,1,0.03000300030003
1382,3,3,0,1,0,::,1N1O:1N1O:1O,,,,1,0.03000300030003
1383,3,3,0,1,0,:1O:2O,:1N1O:1O,,,,1,0.03000300030003
1384,3,2,2,1,1,::1O,:1O,:1O,,1L,1,0.03000300030003
1385,3,2,2,1,1,:1O:1O,:1O,:1O,,1L,1,0.03000300030003
1386,3,2,2,1,1,1O:1O:1O,:,:,,1L,1,0.03000300030003
1387,3,2,1,3,2,:1O:2O,1N:1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1388,3,2,1,2,1,1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1389,3,2,1,1,1,::1O,:1O,1O1S,,1L,1,0.03000300030003
1390,3,2,1,1,1,::1O,1O:1O,1N1O1S,,1L,1,0.03000300030003
1391,3,2,1,1,1,::,:1O,1N1O1S,,1L,1,0.03000300030003
1392,3,2,0,2,2,1O:1O:1O,:1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1393,3,2,1,1,1,:1O:2O,:1O,1O1S,,1L,1,0.03000300030003
1394,3,2,1,1,1,:1O:1O,:1O,1O1S,,1L,1,0.03000300030003
1395,3,2,1,1,1,:1O:1O,:1O,,,1L,1,0.03000300030003
1396,3,2,1,1,0,::,:1N,,,,1,0.03000300030003
1397,3,2,0,3,2,:1O:2O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1398,3,2,0,3,2,:1O:2O,:1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1399,3,2,0,3,2,:1O:1O,:1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1400,3,2,0,3,1,:1O:2O,:1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1401,3,2,0,3,1,:1O:1O,:1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1402,3,3,0,1,0,::,::,,,,1,0.03000300030003
1403,3,3,0,1,0,::,::1N,,,,1,0.03000300030003
1404,3,3,0,1,0,::1O,1N:1N:1N1O,,,,1,0.03000300030003
1405,3,3,0,1,0,::1O,:1O:1O,,,,1,0.03000300030003
1406,3,3,0,1,1,::2O,1N1O:1O:1O,,,1L,1,0.03000300030003
1407,0,4,1,1,1,,::1N:1O,2O1S,,1L,1,0.03000300030003
1408,3,3,0,1,1,::,:1O:1O,,,1L,1,0.03000300030003
1409,3,3,0,1,1,::,:1N:1O,,,1L,1,0.03000300030003
1410,3,3,0,1,1,::,1O:1O:1O,,,1L,1,0.03000300030003
1411,3,3,0,1,1,::,1N1O:1O:1O,,,1L,1,0.03000300030003
1412,3,3,0,1,1,:2O:2O,:1O:1O,,,1L,1,0.03000300030003
1413,3,3,0,1,1,:2O:2O,1N:1O:1O,,,1L,1,0.03000300030003
1414,3,3,0,1,1,:1O:2O,::,,,1L,1,0.03000300030003
1415,3,3,0,1,1,:1O:2O,:1N1O:1O,,,1L,1,0.03000300030003
1416,3,3,0,1,1,:1O:2O,1N:1O:1O,,,1L,1,0.03000300030003
1417,3,3,0,1,1,:1O:2O,1N:1N:1O,,,1L,1,0.03000300030003
1418,3,3,0,1,1,:1O:2O,1N1O:1O:1O,,,1L,1,0.03000300030003
1419,3,3,0,1,1,:1O:1O,::1N1O,,,1L,1,0.03000300030003
1420,3,3,0,1,1,:1O:1O,::1N,,,1L,1,0.03000300030003
1421,3,3,0,1,1,:1O:1O,1N:1O:1O,,,1L,1,0.03000300030003
1422,3,3,0,1,1,:1O:1O,1N1O:1O:1O,,,1L,1,0.03000300030003
1423,3,3,0,1,1,1O:1O:2O,:1N:1O,,,1L,1,0.03000300030003
1424,3,3,0,1,1,1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1425,3,2,0,2,2,:1O:2O,1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1426,3,2,0,2,2,1O:1O:1O,1O:1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1427,3,3,0,1,2,:1O:1O,1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1428,3,1,0,2,2,1O:1O:1O,1O,,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1429,3,2,0,1,1,:1O:1O,1O:1O,,,1L,1,0.03000300030003
1430,3,2,0,1,1,:1O:1O,1N1O:1O,,,1L,1,0.03000300030003
1431,3,2,0,1,1,1O:2O:2O,:1O,,,1L,1,0.03000300030003
1432,3,2,0,1,0,:1O:1O,:,,,,1,0.03000300030003
1433,3,1,1,1,1,1O:1O:1O,1O,1O,,1L,1,0.03000300030003
1434,3,1,0,3,2,:1O:1O,1N1O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1435,3,1,0,3,2,1O:1O:1O,1O,,1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1436,3,1,0,3,2,1O:1O:1O,1N1O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1437,3,1,0,2,2,:1O:1O,1O,,3S:3S:3S:3S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
1438,3,1,0,2,1,1O:1O:1O,1N,,1S:1S:2S:2S:3S:3S:3S:4S,1L,1,0.03000300030003
1439,3,2,0,2,2,1O:1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1440,2,8,0,1,2,:1O,:1N:1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1441,2,8,0,1,2,1O:1O,:::1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1442,2,7,1,1,2,:1O,::1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1443,2,7,0,2,3,:,:1O:1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1444,2,7,0,1,2,:2O,:1N1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1445,2,7,0,1,2,:1O,:::1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1446,2,7,0,1,2,:1O,:1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1447,2,7,0,1,2,1O:1O,:1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1448,2,7,0,1,1,:1O,::::1O:1O:1O,,,1L,1,0.03000300030003
