,num_dol,num_etfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_etfe,atoms_tfsi,atoms_ps,atoms_li,count,%
1244,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1245,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
1246,6,0,2,1,2,:1O:1O:1O:1O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1247,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
1248,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
1249,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1250,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1251,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1252,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1253,6,0,1,2,2,:::1O:1O:1O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1254,6,0,1,2,2,::1O:1O:2O:2O,,3O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1255,6,0,1,1,2,:1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1256,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1257,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1258,6,0,1,2,2,:1O:1O:1O:1O:1O,,3O2S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1259,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1260,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1261,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1262,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1263,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1264,6,0,1,2,2,:1O:1O:1O:1O:1O,,1N1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1265,6,0,1,2,2,:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1266,6,0,1,2,2,1O:1O:1O:1O:2O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1267,6,0,1,2,2,1O:1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1268,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,2O1S,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1269,6,0,1,2,2,1O:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1270,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1271,6,0,1,2,1,:::1O:1O:1O,,1N3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1272,6,0,1,2,1,:1O:1O:1O:1O:2O,,2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1273,6,0,1,2,1,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1274,6,0,1,1,2,:::1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1275,6,0,1,1,2,:::1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1276,6,0,1,1,2,::1O:2O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1277,6,0,1,1,2,::1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
1278,6,0,1,1,2,::1O:1O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1279,6,0,1,1,2,::1O:1O:2O:2O,,1N1O,,1L:1L,1,0.03000300030003
1280,6,0,1,1,2,::1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1281,6,0,1,1,2,::1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1282,6,0,1,1,2,::1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1283,6,0,1,1,2,::1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1284,6,0,1,1,2,::1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
1285,6,0,1,1,2,::1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1286,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1287,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1288,6,0,1,2,2,::1O:1O:2O:2O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1289,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1290,6,0,1,2,2,::1O:1O:2O:2O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1291,6,0,1,2,2,::1O:1O:1O:2O,,2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1292,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1293,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1294,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1295,6,0,1,2,2,::1O:1O:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1296,6,0,1,2,2,::1O:1O:1O:2O,,1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1297,6,0,1,2,2,::1O:1O:1O:2O,,1O,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1298,6,0,1,2,2,::1O:1O:1O:2O,,1O,2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1299,6,0,1,2,2,::1O:1O:1O:2O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1300,6,0,1,2,2,::1O:1O:1O:2O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1301,6,0,1,2,2,::1O:1O:1O:1O,,3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1302,6,0,1,2,2,::1O:1O:1O:1O,,3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1303,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1304,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1305,6,0,1,2,2,::1O:1O:1O:1O,,1N4O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1306,6,0,1,2,2,::1O:1O:1O:1O,,1N3O2S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1307,6,0,1,2,2,::1O:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1308,6,0,1,2,2,::1O:1O:1O:1O,,1N3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1309,6,0,1,2,2,::1O:1O:1O:1O,,1N2O2S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1310,6,0,1,2,2,::1O:1O:1O:1O,,1N2O2S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1311,6,0,1,2,2,::1O:1O:1O:1O,,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1312,6,0,1,2,2,:1O:1O:1O:2O:2O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1313,6,0,1,2,2,:1O:1O:1O:2O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1314,6,0,1,2,2,:1O:1O:1O:1O:2O,,3O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1315,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1316,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1317,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1318,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1319,5,2,1,1,2,1O:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
1320,5,0,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1321,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N1O1S,,1L:1L,1,0.03000300030003
1322,4,0,1,2,2,1O:1O:1O:1O,,1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1323,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1324,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1325,4,0,1,2,2,1O:1O:1O:1O,,1N4O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1326,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1327,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1328,4,0,1,2,2,1O:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1329,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1330,4,0,1,2,2,1O:1O:1O:1O,,3O2S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1331,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1332,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1333,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1334,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1335,4,0,1,2,2,1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1336,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1337,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1338,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1339,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1340,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,:1S:1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1341,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1342,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1343,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1344,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1345,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:1S:1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1346,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1347,4,0,1,1,2,1O:2O:2O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1348,4,0,1,1,2,1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
1349,4,0,1,1,2,1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
1350,4,0,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1351,4,0,1,1,1,:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1352,4,0,0,2,2,1O:1O:2O:2O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1353,4,0,0,2,2,1O:1O:1O:2O,,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1354,4,0,1,2,2,1O:1O:1O:1O,,3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1355,4,0,1,2,2,1O:1O:1O:2O,,1N2O2S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1356,3,4,0,1,1,:1O:1O,:::1O,,,1L,1,0.03000300030003
1357,4,0,1,2,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1358,4,0,1,2,2,1O:1O:2O:2O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1359,4,0,1,2,2,1O:1O:2O:2O,,2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1360,4,0,1,2,2,1O:1O:2O:2O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1361,4,0,1,2,2,:1O:1O:1O,,1N3O2S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1362,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1363,4,0,1,2,2,:1O:1O:1O,,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1364,4,0,1,2,2,:1O:1O:1O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1365,4,0,1,2,2,1O:1O:1O:2O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1366,4,0,1,2,2,:1O:1O:1O,,2O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1367,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1368,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1369,4,0,1,2,2,:1O:1O:1O,,2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1370,4,0,1,2,2,:1O:1O:1O,,2O2S,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1371,4,0,1,2,2,:1O:1O:1O,,4O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1372,4,0,1,2,2,1O:1O:2O:2O,,1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1373,4,0,1,2,2,1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1374,4,0,1,2,2,1O:1O:2O:2O,,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1375,4,0,1,2,2,1O:1O:2O:2O,,,2S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1376,4,0,1,2,2,1O:1O:1O:2O,,3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1377,4,0,1,2,2,1O:1O:1O:2O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1378,4,0,1,2,2,1O:1O:1O:2O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1379,4,0,1,2,2,1O:1O:1O:2O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1380,4,0,1,2,2,1O:1O:1O:2O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1381,4,0,1,2,2,1O:1O:1O:2O,,1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1382,4,0,1,2,2,1O:1O:1O:2O,,1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1383,4,0,1,2,2,1O:1O:1O:2O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1384,4,0,1,2,2,1O:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1385,4,0,1,2,2,1O:1O:1O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1386,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1387,4,0,1,2,2,1O:1O:1O:2O,,1N4O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1388,4,0,1,2,2,1O:1O:1O:2O,,1N3O2S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1389,4,0,0,2,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1390,3,3,1,1,1,1O:1O:1O,::,,,1L,1,0.03000300030003
1391,4,0,1,2,2,:1O:1O:2O,,1N3O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1392,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:2O2S,,1L:1L,1,0.03000300030003
1393,3,1,2,2,2,1O:1O:2O,,1O:2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1394,3,1,2,2,2,:1O:1O,,1N2O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1395,3,1,2,2,2,:1O:1O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1396,3,1,2,2,2,::2O,,2O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1397,3,1,2,2,3,1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1398,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1399,3,1,3,1,2,1O:1O:1O,,1N2O1S:1N3O2S:1O,,1L:1L,1,0.03000300030003
1400,3,1,3,1,2,1O:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1401,3,1,3,1,2,1O:1O:1O,,1N2O2S:2O:2O1S,,1L:1L,1,0.03000300030003
1402,3,1,3,1,2,1O:1O:1O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1403,3,1,3,1,2,1O:1O:1O,,1O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
1404,3,1,3,1,2,1O:1O:1O,,1O1S:2O2S:2O2S,,1L:1L,1,0.03000300030003
1405,3,1,3,1,2,1O:1O:1O,,1O1S:2O:3O1S,,1L:1L,1,0.03000300030003
1406,3,1,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1407,3,1,2,2,2,1O:1O:2O,,1O1S:2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1408,3,1,2,2,2,1O:1O:2O,,1O1S:2O1S,:1S:1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1409,3,1,2,2,2,1O:1O:2O,,1O1S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1410,3,1,2,2,2,1O:1O:1O,1O,1O:2O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1411,3,1,2,2,2,1O:1O:1O,,:3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1412,3,1,2,2,2,1O:1O:1O,,2O1S:2O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1413,3,1,2,2,2,1O:1O:1O,,2O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1414,3,1,2,2,2,1O:1O:1O,,1N2O2S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1415,3,1,2,2,2,1O:1O:1O,,1N2O1S:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1416,3,1,2,2,2,1O:1O:1O,,1N1O1S:2O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1417,3,1,2,2,2,1O:1O:1O,,1N1O1S:1O1S,:::1S:1S:2S:2S:3S,1L:1L,1,0.03000300030003
1418,3,1,2,1,2,:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1419,3,1,2,1,2,1O:1O:2O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1420,3,1,2,1,2,1O:1O:2O,1O,1O1S:2O,,1L:1L,1,0.03000300030003
1421,3,1,2,1,2,1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
1422,3,1,2,1,2,1O:1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
1423,3,1,2,1,2,1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1424,3,1,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1425,3,1,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1426,3,3,0,1,1,1O:1O:1O,::1O,,,1L,1,0.03000300030003
1427,3,2,1,1,1,1O:1O:1O,:1O,,,1L,1,0.03000300030003
1428,3,1,4,1,2,:1O:1O,,1N1O1S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1429,3,1,4,1,2,:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1430,3,1,4,1,2,:1O:1O,,:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1431,3,1,4,1,2,:1O:1O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1432,3,1,4,1,2,:1O:1O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1433,3,1,5,1,2,:1O:1O,,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1434,3,2,1,1,2,1O:1O:2O,:,2O1S,,1L:1L,1,0.03000300030003
1435,3,1,3,1,2,1O:1O:1O,,1O:3O1S:3O2S,,1L:1L,1,0.03000300030003
1436,3,2,2,1,2,1O:1O:1O,:,1N2O2S:2O,,1L:1L,1,0.03000300030003
1437,3,2,2,1,2,1O:1O:1O,:1O,1O:3O1S,,1L:1L,1,0.03000300030003
1438,3,2,2,2,2,:1O:1O,:1O,1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1439,3,2,3,1,2,1O:1O:1O,:,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1440,3,2,3,1,2,1O:1O:2O,:,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1441,3,2,4,1,2,1O:1O:1O,:,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1442,3,1,4,1,2,1O:2O:2O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1443,3,1,4,1,2,1O:1O:2O,,:1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1444,3,1,4,1,2,1O:1O:1O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1445,3,1,4,1,2,1O:1O:1O,,:1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1446,3,1,3,2,2,1O:1O:1O,,:1O:2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1447,3,1,3,1,2,:1O:2O,,1N3O2S:1O:2O2S,,1L:1L,1,0.03000300030003
1448,3,1,3,1,2,:1O:1O,,:2O:3O1S,,1L:1L,1,0.03000300030003
1449,3,1,3,1,2,:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1450,3,1,3,1,2,:1O:1O,,1N1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1451,3,1,3,1,2,1O:1O:2O,1O,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1452,3,1,3,1,2,1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1453,3,1,3,1,2,1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1454,3,1,3,1,2,1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1455,3,1,3,1,2,1O:1O:2O,,1N1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1456,3,1,3,1,2,1O:1O:1O,1O,:1O:2O1S,,1L:1L,1,0.03000300030003
1457,3,1,3,1,2,1O:1O:1O,1O,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1458,3,1,3,1,2,1O:1O:1O,,:1O:3O2S,,1L:1L,1,0.03000300030003
1459,4,0,1,2,2,:1O:1O:2O,,1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1460,4,0,1,2,2,:1O:1O:2O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1461,4,0,2,2,2,:1O:1O:1O,,1O1S:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1462,4,0,2,2,2,1O:1O:1O:1O,,:1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1463,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
