,num_dol,num_ma,num_tfsi,num_ps,num_li,atoms_dol,atoms_ma,atoms_tfsi,atoms_ps,atoms_li,count,%
218,7,7,0,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
219,7,7,0,2,1,:::::1O:1O,:::::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,3,0.09000900090009
220,7,7,1,1,1,:::::1O:1O,:::::1O:1O,,,1L,3,0.09000900090009
221,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,::1S:1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
222,7,7,1,1,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O,,,1L:1L,3,0.09000900090009
223,4,4,1,2,2,1O:1O:1O:1O,1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
224,5,5,2,1,2,::1O:1O:1O,::1O:1O:1O,2O:2O1S,,1L:1L,3,0.09000900090009
225,7,7,1,1,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,2O,,1L:1L,3,0.09000900090009
226,4,4,1,2,2,1O:1O:1O:1O,1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
227,5,5,2,1,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1N1O1S:1O,,1L:1L,3,0.09000900090009
228,5,5,3,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1O:1O:1O,,1L:1L,2,0.06000600060006
229,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
230,5,5,1,1,1,:::1O:1O,:::1O:1O,,,1L,2,0.06000600060006
231,5,5,1,1,1,::1O:1O:2O,::1O:1O:2O,1O,,1L,2,0.06000600060006
232,5,5,1,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
233,5,5,2,1,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1N1O:1O,,1L:1L,2,0.06000600060006
234,5,5,1,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
235,5,5,2,1,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1N3O2S:1O,,1L:1L,2,0.06000600060006
236,6,6,1,1,2,:1O:1O:1O:2O:2O,:1O:1O:1O:2O:2O,1O,,1L:1L,2,0.06000600060006
237,5,5,2,1,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1N2O1S:1O,,1L:1L,2,0.06000600060006
238,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1N2O1S:1O,,1L:1L,2,0.06000600060006
239,5,5,1,1,1,:1O:1O:1O:1O,:1O:1O:1O:1O,2O,,1L,2,0.06000600060006
240,5,5,0,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
241,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,:1N2O2S,,1L:1L,2,0.06000600060006
242,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,2O:2O,,1L:1L,2,0.06000600060006
243,5,5,0,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
244,6,6,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
245,7,7,0,1,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,,,1L:1L,2,0.06000600060006
246,6,6,1,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1N3O1S,,1L:1L,2,0.06000600060006
247,7,7,0,1,2,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
248,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,:2O,,1L:1L,2,0.06000600060006
249,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,:1O,,1L:1L,2,0.06000600060006
250,5,5,0,3,2,:1O:1O:1O:1O,:1O:1O:1O:1O,,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
251,8,8,0,1,2,::1O:1O:1O:1O:1O:2O,::1O:1O:1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
252,7,7,1,1,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
253,4,4,0,1,1,::1O:1O,::1O:1O,,,1L,2,0.06000600060006
254,7,7,1,1,2,::::1O:1O:1O,::::1O:1O:1O,1O,,1L:1L,2,0.06000600060006
255,5,5,1,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
256,6,6,1,1,2,::1O:1O:1O:2O,::1O:1O:1O:2O,1O,,1L:1L,2,0.06000600060006
257,4,4,1,1,1,:1O:1O:1O,:1O:1O:1O,1O,,1L,2,0.06000600060006
258,5,5,1,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1N4O2S,,1L:1L,2,0.06000600060006
259,5,5,1,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
260,4,4,1,2,2,1O:1O:1O:1O,1O:1O:1O:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
261,5,5,2,1,2,:1O:1O:1O:2O,:1O:1O:1O:2O,1O:2O1S,,1L:1L,2,0.06000600060006
262,5,5,1,1,2,:1O:1O:1O:2O,:1O:1O:1O:2O,2O,,1L:1L,2,0.06000600060006
263,4,4,1,2,2,1O:1O:1O:1O,1O:1O:1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
264,6,6,1,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O:2O,2O,,1L:1L,2,0.06000600060006
265,9,9,0,1,1,:::::1O:1O:1O:2O,:::::1O:1O:1O:2O,,,1L,2,0.06000600060006
266,5,5,2,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
267,6,6,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,3O1S,,1L:1L,2,0.06000600060006
268,7,7,0,2,2,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
269,9,9,0,1,2,::1O:1O:1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O:1O:1O,,,1L:1L,2,0.06000600060006
270,4,4,1,2,2,1O:1O:1O:1O,1O:1O:1O:1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
271,7,7,1,1,1,:::1O:1O:1O:2O,:::1O:1O:1O:2O,,,1L,2,0.06000600060006
272,5,5,1,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
273,6,6,0,2,1,::::1O:1O,::::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
274,5,5,1,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
275,6,6,1,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1N3O1S,,1L:1L,2,0.06000600060006
276,7,7,0,2,2,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
277,5,5,1,1,1,::::1O,::::1O,2O,,1L,2,0.06000600060006
278,6,6,1,1,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
279,3,3,2,2,2,1O:1O:1O,1O:1O:1O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
280,6,6,0,1,2,:::1O:1O:1O,:::1O:1O:1O,,,1L:1L,2,0.06000600060006
281,5,5,1,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
282,6,6,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
283,5,5,1,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1O1S,,1L:1L,2,0.06000600060006
284,8,8,1,1,1,::::1O:1O:1O:1O,::::1O:1O:1O:1O,,,1L,2,0.06000600060006
285,7,7,1,1,1,:::::1O:1O,:::::1O:1O,2O,,1L,2,0.06000600060006
286,7,7,0,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
287,5,5,1,1,2,1O:1O:1O:1O:2O,1O:1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
288,5,5,2,1,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1O:3O2S,,1L:1L,2,0.06000600060006
289,8,8,1,1,1,::::::1O:1O,::::::1O:1O,1O,,1L,2,0.06000600060006
290,6,6,0,2,1,::1O:1O:1O:1O,::1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
291,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
292,6,6,0,2,1,:::1O:1O:1O,:::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
293,5,5,0,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
294,6,6,1,1,1,:::1O:1O:1O,:::1O:1O:1O,1O1S,,1L,2,0.06000600060006
295,5,5,0,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
296,6,6,0,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
297,5,5,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
298,5,5,0,2,1,::::1O,::::1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,2,0.06000600060006
299,5,5,2,1,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,1N2O2S:1O,,1L:1L,2,0.06000600060006
300,4,4,3,1,2,1O:1O:1O:1O,1O:1O:1O:1O,:1O:1O,,1L:1L,2,0.06000600060006
301,6,6,2,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,1O:1O,,1L:1L,2,0.06000600060006
302,5,5,0,2,1,:::1O:1O,:::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,2,0.06000600060006
303,4,4,3,1,2,:1O:1O:1O,:1O:1O:1O,1O:1O:1O,,1L:1L,2,0.06000600060006
304,4,4,3,1,2,:1O:1O:1O,:1O:1O:1O,1O:1O:2O,,1L:1L,2,0.06000600060006
305,6,6,1,2,2,:::1O:1O:1O,:::1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
306,5,5,0,2,1,::1O:1O:1O,::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
307,4,4,2,1,2,:1O:1O:1O,:1O:1O:1O,1O:2O1S,,1L:1L,2,0.06000600060006
308,6,6,0,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
309,5,5,0,1,2,::1O:1O:1O,::1O:1O:1O,,,1L:1L,2,0.06000600060006
310,7,7,1,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,3O1S,,1L:1L,2,0.06000600060006
311,5,5,0,1,2,:1O:1O:1O:2O,:1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
312,6,6,3,1,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O:1O:1O,,1L:1L,2,0.06000600060006
313,6,6,0,1,1,:::::1O,:::::1O,,,1L,2,0.06000600060006
314,4,4,0,2,2,1O:1O:1O:1O,1O:1O:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
315,6,6,0,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
316,5,5,0,1,1,:::1O:2O,:::1O:2O,,,1L,2,0.06000600060006
317,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
318,6,6,2,1,2,:::1O:1O:1O,:::1O:1O:1O,1O:2O,,1L:1L,2,0.06000600060006
319,7,7,1,2,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
320,5,5,0,1,1,:1O:1O:1O:2O,:1O:1O:1O:2O,,,1L,2,0.06000600060006
321,7,7,1,2,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
322,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
323,4,4,0,2,2,1O:1O:1O:1O,1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
324,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
325,5,5,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
326,5,5,2,1,2,1O:1O:1O:2O:2O,1O:1O:1O:2O:2O,:1O,,1L:1L,2,0.06000600060006
327,4,4,0,1,2,1O:1O:1O:2O,1O:1O:1O:2O,,,1L:1L,2,0.06000600060006
328,5,5,1,2,2,:1O:1O:1O:1O,:1O:1O:1O:1O,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
329,5,5,3,1,2,::1O:1O:1O,::1O:1O:1O,1O:1O:2O,,1L:1L,2,0.06000600060006
330,5,5,0,2,2,1O:1O:1O:1O:2O,1O:1O:1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
331,4,4,2,1,2,1O:1O:1O:2O,1O:1O:1O:2O,2O:2O,,1L:1L,2,0.06000600060006
332,6,6,2,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,:2O1S,,1L:1L,2,0.06000600060006
333,5,5,3,1,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1O:1O:1O,,1L:1L,2,0.06000600060006
334,5,5,1,2,2,:1O:1O:1O:2O,:1O:1O:1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
335,5,5,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
336,5,5,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
337,5,5,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
338,5,5,3,1,2,:1O:1O:1O:1O,:1O:1O:1O:1O,1O:1O:2O1S,,1L:1L,2,0.06000600060006
339,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
340,5,5,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
341,4,4,1,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1N2O2S,,1L:1L,2,0.06000600060006
342,6,6,2,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,1O:2O,,1L:1L,2,0.06000600060006
343,5,5,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
344,5,5,2,1,2,1O:1O:1O:1O:2O,1O:1O:1O:1O:2O,:1O,,1L:1L,2,0.06000600060006
345,6,6,1,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
346,4,4,3,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1O:1O:1O1S,,1L:1L,2,0.06000600060006
347,4,4,0,2,1,::1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
348,6,6,1,1,1,::::1O:1O,::::1O:1O,1O1S,,1L,1,0.03000300030003
349,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
350,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
351,6,6,0,2,1,:::::1O,:::::1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
352,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
353,6,6,0,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
354,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
355,6,6,0,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
356,6,6,0,2,1,:::::1O,:::::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
357,6,6,1,1,1,::::1O:1O,::::1O:1O,2O,,1L,1,0.03000300030003
358,6,6,0,2,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
359,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
360,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
361,6,6,0,2,2,:1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
362,6,6,1,1,1,:::::1O,:::::1O,1O,,1L,1,0.03000300030003
363,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
364,6,6,0,2,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
365,6,6,1,1,1,:::::1O,:::::1O,2O1S,,1L,1,0.03000300030003
366,6,6,1,1,1,:::::1O,:::::1O,,,1L,1,0.03000300030003
367,6,6,1,1,1,::::1O:2O,::::1O:2O,1O,,1L,1,0.03000300030003
368,6,6,1,1,1,::::1O:1O,::::1O:1O,1N1O1S,,1L,1,0.03000300030003
369,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
370,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
371,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,3S:3S:3S:3S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
372,6,6,1,1,1,::1O:1O:1O:1O,::1O:1O:1O:1O,1N1O,,1L,1,0.03000300030003
373,6,6,1,1,1,:::1O:1O:1O,:::1O:1O:1O,1N4O2S,,1L,1,0.03000300030003
374,6,6,1,1,1,:::1O:1O:1O,:::1O:1O:1O,2O,,1L,1,0.03000300030003
375,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
376,6,6,0,3,2,:::1O:1O:2O,:::1O:1O:2O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
377,6,6,0,3,2,:::1O:1O:1O,:::1O:1O:1O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
378,6,6,1,1,1,:::1O:1O:2O,:::1O:1O:2O,,,1L,1,0.03000300030003
379,6,6,0,2,3,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
380,6,6,0,2,3,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
381,6,6,0,2,2,::::1O:2O,::::1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
382,6,6,0,2,2,::1O:1O:1O:2O,::1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
383,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
384,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
385,6,6,1,1,1,:::1O:1O:2O,:::1O:1O:2O,1O,,1L,1,0.03000300030003
386,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,2S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
387,6,6,1,1,1,::::1O:1O,::::1O:1O,,,1L,1,0.03000300030003
388,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
389,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
390,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
391,6,6,0,2,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
392,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
393,6,6,1,1,1,:::1O:1O:2O,:::1O:1O:2O,2O1S,,1L,1,0.03000300030003
394,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
395,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
396,6,6,1,1,1,::1O:1O:1O:1O,::1O:1O:1O:1O,1O1S,,1L,1,0.03000300030003
397,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
398,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
399,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
400,6,6,0,2,2,:1O:1O:1O:1O:1O,:1O:1O:1O:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
401,6,6,0,2,2,::1O:1O:1O:1O,::1O:1O:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
402,6,6,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
403,2,2,3,1,2,1O:1O,1O:1O,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
404,6,6,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
405,7,7,1,1,1,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
406,7,7,0,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
407,7,7,0,2,2,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
408,7,7,0,2,2,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
409,7,7,0,2,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
410,7,7,0,2,2,:::1O:1O:1O:1O,:::1O:1O:1O:1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
411,7,7,0,2,2,::::1O:1O:2O,::::1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
412,7,7,0,2,2,:::::1O:1O,:::::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
413,7,7,1,1,1,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,,,1L,1,0.03000300030003
414,7,7,0,2,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
415,7,7,1,1,1,::1O:1O:1O:1O:2O,::1O:1O:1O:1O:2O,1O,,1L,1,0.03000300030003
