,num_dol,num_prn,num_tfsi,num_ps,num_li,atoms_dol,atoms_prn,atoms_tfsi,atoms_ps,atoms_li,count,%
400,4,7,0,1,2,:::1O,::1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
401,4,2,1,1,1,::1O:1O,1N:1N,,,1L,2,0.06000600060006
402,1,6,1,1,1,,:::1N:1N:1N,1N1O1S,,1L,2,0.06000600060006
403,3,4,1,1,2,:1O:1O,:1N:1N:1N,1N1O1S,,1L:1L,2,0.06000600060006
404,1,6,1,1,1,,::::1N:1N,2O1S,,1L,2,0.06000600060006
405,1,6,1,1,1,1O,:::1N:1N:1N,,,1L,2,0.06000600060006
406,3,4,1,1,2,:1O:1O,1N:1N:1N:1N,2O1S,,1L:1L,2,0.06000600060006
407,1,6,1,1,1,1O,::::1N:1N,1O,,1L,2,0.06000600060006
408,3,4,2,1,1,:1O:1O,:::1N,:1O,,1L,2,0.06000600060006
409,5,2,1,1,1,:::1O:1O,:1N,1O,,1L,2,0.06000600060006
410,4,3,0,1,0,:::,::1N,,,,2,0.06000600060006
411,4,3,0,1,0,:::1O,::,,,,2,0.06000600060006
412,3,4,1,1,2,1O:1O:1O,1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
413,1,7,0,1,1,,::1N:1N:1N:1N:1N,,,1L,2,0.06000600060006
414,3,4,1,1,1,::1O,:::1N,1O,,1L,2,0.06000600060006
415,1,7,0,1,1,,::::1N:1N:1N,,,1L,2,0.06000600060006
416,3,5,0,1,0,::,::::1N,,,,2,0.06000600060006
417,3,5,0,1,0,::1O,:::1N:1N,,,,2,0.06000600060006
418,1,7,0,1,1,1O,:::1N:1N:1N:1N,,,1L,2,0.06000600060006
419,3,5,0,1,0,::1O,::::1N,,,,2,0.06000600060006
420,2,7,0,1,2,1O:1O,:1N:1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
421,2,7,0,1,1,:2O,::::1N:1N:1N,,,1L,2,0.06000600060006
422,4,3,0,1,1,1O:1O:1O:1O,:1N:1N,,,1L,2,0.06000600060006
423,1,7,0,1,2,,::1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
424,3,5,0,1,1,1O:1O:1O,::1N:1N:1N,,,1L,2,0.06000600060006
425,5,3,0,1,0,::::1O,::,,,,2,0.06000600060006
426,3,4,1,1,1,::,::1N:1N,1O,,1L,2,0.06000600060006
427,3,4,1,1,1,::,::1N:1N,,,1L,2,0.06000600060006
428,3,4,1,1,1,::,:1N:1N:1N,1O,,1L,2,0.06000600060006
429,5,3,0,1,1,:::1O:2O,1N:1N:1N,,,1L,2,0.06000600060006
430,2,5,1,1,1,:1O,::1N:1N:1N,,,1L,2,0.06000600060006
431,6,5,0,1,1,::::1O:1O,:::1N:1N,,,1L,2,0.06000600060006
432,4,2,0,2,1,:::1O,:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,2,0.06000600060006
433,4,3,0,1,2,:1O:1O:2O,1N:1N:1N,,,1L:1L,2,0.06000600060006
434,2,6,0,1,2,:2O,:1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
435,4,5,1,1,1,:::1O,:::1N:1N,,,1L,2,0.06000600060006
436,4,6,0,1,1,:::,:::1N:1N:1N,,,1L,2,0.06000600060006
437,3,4,0,1,2,::1O,:1N:1N:1N,,,1L:1L,2,0.06000600060006
438,1,6,0,1,1,,::1N:1N:1N:1N,,,1L,2,0.06000600060006
439,5,3,0,1,1,::::,1N:1N:1N,,,1L,2,0.06000600060006
440,2,6,1,1,1,:1O,::1N:1N:1N:1N,,,1L,2,0.06000600060006
441,3,4,0,2,1,::1O,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,2,0.06000600060006
442,1,6,0,1,2,,::1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
443,4,5,0,1,2,:::1O,1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
444,4,3,0,1,2,1O:1O:1O:2O,1N:1N:1N,,,1L:1L,2,0.06000600060006
445,2,3,0,2,1,:1O,::1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,2,0.06000600060006
446,4,5,1,1,1,:::1O,::1N:1N:1N,,,1L,2,0.06000600060006
447,2,4,0,1,1,1O:1O,:::1N,,,1L,2,0.06000600060006
448,2,4,0,1,0,:1O,:::,,,,2,0.06000600060006
449,2,6,0,1,2,:1O,::1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
450,5,5,0,1,2,:::1O:1O,1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
451,3,4,0,2,2,:1O:1O,1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
452,4,6,0,1,2,:::1O,:1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
453,5,3,0,1,2,:1O:1O:1O:2O,1N:1N:1N,,,1L:1L,2,0.06000600060006
454,3,4,0,2,1,::,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
455,4,6,0,1,2,:::,1N:1N:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
456,3,5,0,2,2,:1O:1O,:1N:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
457,4,5,1,1,2,:::1O,:1N:1N:1N:1N,1O,,1L:1L,2,0.06000600060006
458,3,5,0,2,1,::2O,::::1N,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
459,2,4,0,1,1,:,:1N:1N:1N,,,1L,2,0.06000600060006
460,3,5,0,1,2,:1O:2O,:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
461,2,6,0,2,1,:1O,::::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
462,5,3,0,1,2,:1O:1O:1O:1O,:1N:1N,,,1L:1L,2,0.06000600060006
463,4,5,0,1,2,:::1O,:1N:1N:1N:1N,,,1L:1L,2,0.06000600060006
464,6,1,0,3,1,::::1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
465,6,1,1,1,1,:::1O:1O:2O,1N,1O,,1L,1,0.03000300030003
466,6,2,0,1,1,:::1O:1O:2O,1N:1N,,,1L,1,0.03000300030003
467,6,2,0,1,0,:::::1O,:,,,,1,0.03000300030003
468,3,7,0,1,2,::1O,::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
469,3,7,0,1,2,::1O,:1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
470,4,2,0,1,1,:::1O,1N:1N,,,1L,1,0.03000300030003
471,4,2,0,1,2,::1O:2O,1N:1N,,,1L:1L,1,0.03000300030003
472,4,2,0,2,1,1O:1O:1O:1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
473,4,2,0,2,1,:1O:1O:1O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
474,4,2,1,1,1,::1O:1O,:1N,1O,,1L,1,0.03000300030003
475,4,2,1,1,1,::1O:1O,:1N,3O2S,,1L,1,0.03000300030003
476,4,2,1,1,1,::1O:1O,:1N,1O1S,,1L,1,0.03000300030003
477,4,2,1,1,1,:::,1N:1N,1N1O,,1L,1,0.03000300030003
478,3,6,1,1,2,::1O,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
479,4,2,1,1,1,:::1O,:1N,2O1S,,1L,1,0.03000300030003
480,4,2,1,1,1,:::1O,:1N,1N1O1S,,1L,1,0.03000300030003
481,4,2,1,1,1,:::1O,1N:1N,,,1L,1,0.03000300030003
482,3,6,1,1,2,::1O,::1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
483,3,7,0,1,1,1O:1O:1O,:::::1N:1N,,,1L,1,0.03000300030003
484,3,7,0,1,1,:1O:1O,::::1N:1N:1N,,,1L,1,0.03000300030003
485,3,7,0,1,1,:1O:1O,:::::1N:1N,,,1L,1,0.03000300030003
486,3,7,0,1,1,::,::1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
487,6,2,0,1,1,::::1O:1O,:1N,,,1L,1,0.03000300030003
488,4,2,0,1,1,:::,1N:1N,,,1L,1,0.03000300030003
489,4,2,1,1,1,::1O:2O,:1N,1O1S,,1L,1,0.03000300030003
490,3,7,0,1,1,::,:::1N:1N:1N:1N,,,1L,1,0.03000300030003
491,3,7,0,1,1,::,::::1N:1N:1N,,,1L,1,0.03000300030003
492,4,2,0,2,1,:1O:1O:1O,:1N,,2S:2S:3S:4S:4S:5S:5S:5S,1L,1,0.03000300030003
493,4,2,0,1,1,::1O:2O,1N:1N,,,1L,1,0.03000300030003
494,3,7,0,1,1,::1O,:::::1N:1N,,,1L,1,0.03000300030003
495,3,7,0,1,2,1O:1O:1O,::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
496,4,2,0,2,1,:1O:1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
497,4,2,1,1,1,1O:1O:1O:1O,1N:1N,1O,,1L,1,0.03000300030003
498,4,2,0,2,1,:1O:1O:2O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
499,4,2,0,2,1,:1O:1O:2O,:,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
500,4,1,0,3,2,:::,1N,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
501,6,2,0,1,1,::1O:1O:1O:2O,1N:1N,,,1L,1,0.03000300030003
502,4,1,0,3,2,:::1O,1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
503,4,2,0,1,1,::1O:2O,:1N,,,1L,1,0.03000300030003
504,4,1,1,1,1,:1O:1O:1O,1N,1O,,1L,1,0.03000300030003
505,4,2,0,1,1,1O:1O:1O:2O,:1N,,,1L,1,0.03000300030003
506,4,2,0,2,1,:::1O,:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
507,4,2,0,2,2,:::1O,:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
508,4,2,0,2,2,:::1O,1N:1N,,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
509,4,1,1,1,1,::1O:1O,1N,,,1L,1,0.03000300030003
510,4,2,0,2,1,:::2O,1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
511,4,2,0,2,2,1O:1O:1O:1O,1N:1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
512,4,1,1,1,1,:::1O,1N,1O,,1L,1,0.03000300030003
513,6,2,0,1,1,::1O:1O:1O:2O,:1N,,,1L,1,0.03000300030003
514,4,1,1,2,1,::1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
515,4,2,0,2,2,1O:1O:1O:1O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
516,4,2,0,1,0,:::2O,:,,,,1,0.03000300030003
517,4,2,0,1,0,:::,:,,,,1,0.03000300030003
518,4,2,0,2,1,:::2O,:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
519,4,2,0,2,1,:::1O,:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
520,4,2,0,2,1,:::1O,:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
521,4,2,0,3,1,:::,1N:1N,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
522,4,1,0,1,1,:::1O,1N,,,1L,1,0.03000300030003
523,4,2,0,2,1,::1O:1O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
524,3,7,0,2,1,::,:::::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
525,4,2,1,1,1,:1O:1O:1O,:1N,2O1S,,1L,1,0.03000300030003
526,4,2,0,1,1,:1O:1O:2O,:1N,,,1L,1,0.03000300030003
527,3,9,0,1,1,::,:::::1N:1N:1N:1N,,,1L,1,0.03000300030003
528,4,0,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
529,4,2,0,2,1,::1O:1O,1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
530,4,1,0,1,1,::1O:2O,1N,,,1L,1,0.03000300030003
531,4,2,0,3,2,::1O:1O,1N:1N,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
532,4,1,0,2,1,:::1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
533,4,2,0,2,1,::1O:1O,:,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
534,4,1,0,2,1,::1O:1O,1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
535,6,1,1,1,1,::::1O:1O,1N,1O,,1L,1,0.03000300030003
536,4,2,0,3,1,:::1O,:,,1S:1S:1S:1S:2S:2S:3S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L,1,0.03000300030003
537,4,2,0,2,1,::1O:1O,:1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
538,4,2,0,2,1,::1O:1O,:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
539,4,1,0,2,1,::1O:1O,1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
540,4,2,0,2,1,:::,:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
541,4,1,0,3,2,:::1O,1N,,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
542,5,2,2,1,2,::1O:1O:2O,1N:1N,1O:2O1S,,1L:1L,1,0.03000300030003
543,3,6,1,1,2,:1O:2O,::1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
544,3,5,0,2,1,::1O,:::1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
545,3,5,0,1,2,1O:1O:1O,::1N:1N:1N,,,1L:1L,1,0.03000300030003
546,3,5,0,1,2,1O:1O:2O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
547,3,5,0,1,2,:1O:2O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
548,3,5,0,1,2,::,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
549,6,5,0,1,1,::::1O:1O,::1N:1N:1N,,,1L,1,0.03000300030003
550,6,4,1,1,2,:::1O:1O:2O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
551,6,4,1,1,2,:::1O:1O:1O,:1N:1N:1N,,,1L:1L,1,0.03000300030003
552,3,5,0,1,2,::2O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
553,3,5,0,2,1,:1O:1O,::::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
554,3,5,0,2,1,:1O:2O,::::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
555,3,5,0,2,1,:2O:2O,::::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
556,3,5,0,2,1,::,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
557,3,5,0,2,1,::,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
558,3,5,0,2,1,::1O,::1N:1N:1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
559,3,5,0,2,1,::1O,::::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
560,3,6,1,1,1,::2O,::1N:1N:1N:1N,,,1L,1,0.03000300030003
561,3,5,0,2,1,::1O,::::1N,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
562,3,5,0,2,1,::2O,::::1N,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
563,3,5,0,2,2,1O:1O:1O,::1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
564,3,5,0,2,2,:1O:1O,:1N:1N:1N:1N,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
565,3,5,0,2,2,:1O:1O,::1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
566,3,5,0,2,2,:1O:1O,::1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
567,3,5,0,2,2,:1O:1O,::1N:1N:1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
568,3,5,0,2,2,:1O:1O,::1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
569,3,5,0,2,2,::,1N:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
570,3,5,0,2,2,::1O,1N:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
571,3,5,0,2,2,::1O,:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
572,3,5,0,2,2,::1O,:1N:1N:1N:1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
573,6,4,0,1,2,:::1O:1O:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
574,3,5,0,2,2,::1O,::1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
575,6,5,0,1,1,:::::1O,:::1N:1N,,,1L,1,0.03000300030003
576,3,5,0,1,1,::2O,:::1N:1N,,,1L,1,0.03000300030003
577,3,5,0,1,1,::2O,:1N:1N:1N:1N,,,1L,1,0.03000300030003
578,7,1,0,1,1,::::1O:1O:1O,1N,,,1L,1,0.03000300030003
579,3,4,1,1,2,::2O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
580,3,4,1,2,1,:1O:1O,:::,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
581,3,4,1,2,1,::,:::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
582,3,4,1,2,1,::1O,:::,,2S:2S:3S:3S:3S:4S:4S:5S,1L,1,0.03000300030003
583,3,4,1,2,2,::1O,:1N:1N:1N,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
584,3,4,2,1,2,:1O:1O,1N:1N:1N:1N,1O:2O2S,,1L:1L,1,0.03000300030003
585,3,4,2,1,2,:1O:1O,1N:1N:1N:1N,:1O,,1L:1L,1,0.03000300030003
586,3,4,2,1,2,:1O:1O,:1N:1N:1N,:1O,,1L:1L,1,0.03000300030003
587,3,5,0,1,0,:1O:1O,:::1N:1N,,,,1,0.03000300030003
588,3,5,0,1,0,:1O:1O,::::1N,,,,1,0.03000300030003
589,3,5,0,1,0,::,:1N:1N:1N:1N,,,,1,0.03000300030003
590,3,5,0,1,0,::,::::,,,,1,0.03000300030003
591,7,5,0,1,2,:::::1O:1O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
592,7,4,0,2,2,:::::1O:1O,:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
593,7,4,0,1,1,:::1O:1O:1O:1O,::1N:1N,,,1L,1,0.03000300030003
594,7,3,1,1,1,:::1O:1O:1O:1O,:1N:1N,1O,,1L,1,0.03000300030003
595,3,5,0,1,1,1O:1O:2O,:1N:1N:1N:1N,,,1L,1,0.03000300030003
596,3,5,0,1,1,:1O:1O,1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
597,7,3,0,1,2,:::1O:1O:1O:1O,1N:1N:1N,,,1L:1L,1,0.03000300030003
598,7,3,0,1,1,::::::1O,1N:1N:1N,,,1L,1,0.03000300030003
599,7,3,0,1,1,:::::1O:2O,::1N,,,1L,1,0.03000300030003
600,7,2,0,2,2,:::1O:1O:1O:1O,:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
601,7,2,0,1,1,::::::1O,1N:1N,,,1L,1,0.03000300030003
602,7,2,0,1,1,:::::1O:1O,:1N,,,1L,1,0.03000300030003
603,7,2,0,1,1,::::1O:1O:2O,1N:1N,,,1L,1,0.03000300030003
604,3,5,0,1,1,::,1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
605,7,2,0,1,0,::::::,:1N,,,,1,0.03000300030003
606,7,1,0,2,1,:::::1O:1O,1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
607,7,1,0,1,1,::::1O:1O:2O,1N,,,1L,1,0.03000300030003
608,3,5,1,1,0,::,:::1N:1N,,,,1,0.03000300030003
609,3,5,1,1,1,1O:1O:2O,::::1N,1O,,1L,1,0.03000300030003
610,3,5,1,1,1,:1O:1O,::1N:1N:1N,1O,,1L,1,0.03000300030003
611,3,5,1,1,2,::1O,:1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
612,3,5,2,1,2,::1O,:1N:1N:1N:1N,1O:1O,,1L:1L,1,0.03000300030003
613,6,3,0,1,1,::1O:1O:1O:1O,::1N,,,1L,1,0.03000300030003
614,3,6,0,1,1,:1O:2O,::::1N:1N,,,1L,1,0.03000300030003
615,6,2,1,1,1,:::::1O,1N:1N,,,1L,1,0.03000300030003
616,6,2,0,3,2,:::::1O,1N:1N,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
617,6,2,0,2,1,:::::2O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
618,6,2,0,2,1,::::1O:2O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
619,6,2,0,2,1,::::1O:1O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
620,6,2,0,2,1,:::1O:1O:1O,:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
621,6,2,0,2,1,:::1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
622,3,6,0,1,2,1O:1O:2O,::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
623,6,2,0,1,2,:1O:1O:1O:1O:1O,1N:1N,,,1L:1L,1,0.03000300030003
624,6,2,0,1,1,:::::2O,1N:1N,,,1L,1,0.03000300030003
625,3,6,0,1,2,::1O,1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
626,3,6,0,1,2,::1O,:::1N:1N:1N,,,1L:1L,1,0.03000300030003
627,3,6,0,1,2,::2O,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
628,3,6,0,2,1,::1O,:::1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
629,3,6,0,2,1,::1O,:::1N:1N:1N,,1S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
630,3,6,0,2,1,::1O,::::1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
631,3,6,0,2,2,:1O:1O,:::1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
632,3,6,0,2,2,:1O:1O,:::1N:1N:1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
633,3,6,0,2,2,::,:1N:1N:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
634,3,6,0,2,2,::1O,::1N:1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
635,3,6,0,2,2,::1O,:::1N:1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
636,3,6,1,1,1,:1O:1O,:::::1N,,,1L,1,0.03000300030003
637,3,6,1,1,1,::,:::1N:1N:1N,,,1L,1,0.03000300030003
638,3,6,1,1,1,::,::::1N:1N,1O,,1L,1,0.03000300030003
639,3,6,1,1,1,::1O,:::1N:1N:1N,1O,,1L,1,0.03000300030003
640,3,6,1,1,1,::1O,::::1N:1N,,,1L,1,0.03000300030003
641,3,5,2,1,2,::1O,1N:1N:1N:1N:1N,:1O,,1L:1L,1,0.03000300030003
642,3,5,1,1,2,::1O,1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
643,6,4,0,1,1,::::1O:2O,:1N:1N:1N,,,1L,1,0.03000300030003
644,4,2,1,1,1,:::2O,:1N,2O1S,,1L,1,0.03000300030003
645,6,4,0,1,1,::::1O:1O,:::1N,,,1L,1,0.03000300030003
646,6,4,0,1,1,::::1O:1O,::1N:1N,,,1L,1,0.03000300030003
647,6,3,1,1,1,:::1O:1O:1O,::1N,1O,,1L,1,0.03000300030003
648,6,3,0,2,2,:::1O:1O:1O,1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
649,3,5,1,1,1,:1O:1O,:::1N:1N,1O,,1L,1,0.03000300030003
650,6,3,0,1,2,:::1O:1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
651,6,3,0,1,2,:::1O:1O:1O,1N:1N:1N,,,1L:1L,1,0.03000300030003
652,6,3,0,1,2,::1O:1O:1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
653,3,5,1,1,1,:1O:1O,::::1N,1O,,1L,1,0.03000300030003
654,3,5,1,1,1,:1O:2O,::1N:1N:1N,,,1L,1,0.03000300030003
655,3,5,1,1,1,:1O:2O,::1N:1N:1N,1O,,1L,1,0.03000300030003
656,3,5,1,1,1,:1O:2O,:::1N:1N,1O,,1L,1,0.03000300030003
657,3,5,1,1,1,:1O:2O,::::1N,,,1L,1,0.03000300030003
658,3,5,1,1,1,:1O:2O,::::1N,1O,,1L,1,0.03000300030003
659,3,5,1,1,1,::,::1N:1N:1N,,,1L,1,0.03000300030003
660,3,5,1,1,1,::,::1N:1N:1N,1O,,1L,1,0.03000300030003
661,3,5,1,1,1,::,:::1N:1N,1O,,1L,1,0.03000300030003
662,3,5,1,1,1,::1O,1N:1N:1N:1N:1N,1O,,1L,1,0.03000300030003
663,3,5,1,1,1,::1O,:1N:1N:1N:1N,,,1L,1,0.03000300030003
664,3,5,1,1,1,::1O,::1N:1N:1N,1O,,1L,1,0.03000300030003
665,6,3,0,1,1,:::1O:1O:2O,:1N:1N,,,1L,1,0.03000300030003
666,3,5,1,1,1,::1O,:::1N:1N,1O1S,,1L,1,0.03000300030003
667,3,5,1,1,1,::2O,::1N:1N:1N,1O,,1L,1,0.03000300030003
668,3,5,1,1,1,::2O,:::1N:1N,2O,,1L,1,0.03000300030003
669,3,5,1,1,1,::2O,::::1N,1O,,1L,1,0.03000300030003
670,3,5,1,1,2,1O:1O:1O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
671,3,5,1,1,2,:1O:1O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
672,3,5,1,1,2,:1O:1O,::1N:1N:1N,1O,,1L:1L,1,0.03000300030003
673,3,5,1,1,2,:1O:2O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
674,3,5,1,1,2,::,1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
675,5,5,0,1,1,::1O:1O:2O,::1N:1N:1N,,,1L,1,0.03000300030003
