,num_dol,num_tfetfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfetfe,atoms_tfsi,atoms_ps,atoms_li,count,%
1294,5,1,2,1,2,::1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1295,5,1,2,1,2,::1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1296,5,1,2,1,2,::1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1297,5,1,2,1,2,::1O:1O:1O,,1N3O1S:1O1S,,1L:1L,1,0.03000300030003
1298,5,1,2,1,2,::1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1299,5,1,2,1,2,::1O:1O:1O,,1N1O1S:1N3O2S,,1L:1L,1,0.03000300030003
1300,5,1,2,1,2,:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1301,5,2,2,1,2,:1O:1O:1O:1O,:,1O1S:3O2S,,1L:1L,1,0.03000300030003
1302,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1303,5,1,2,1,2,:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1304,5,1,2,1,2,:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1305,5,1,2,1,2,:1O:1O:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1306,5,1,2,1,2,:1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1307,5,1,2,1,2,:1O:1O:1O:1O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1308,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1309,5,1,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1310,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1311,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1312,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1313,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1314,5,1,2,1,2,1O:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
1315,5,1,2,1,2,1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1316,5,1,3,1,2,::1O:1O:1O,,1O:1O1S:3O2S,,1L:1L,1,0.03000300030003
1317,5,1,3,1,2,::1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1318,5,1,3,1,2,::1O:1O:1O,,:1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1319,5,1,3,1,2,::1O:1O:1O,1O,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1320,5,2,1,1,2,::1O:1O:1O,:,,,1L:1L,1,0.03000300030003
1321,5,2,1,1,2,:1O:1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
1322,5,2,1,1,2,:1O:1O:1O:2O,:,1N3O2S,,1L:1L,1,0.03000300030003
1323,5,2,1,1,2,:1O:1O:1O:1O,:,2O2S,,1L:1L,1,0.03000300030003
1324,5,2,1,1,2,:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
1325,5,2,1,1,2,1O:1O:1O:2O:2O,:,1O,,1L:1L,1,0.03000300030003
1326,5,2,1,1,2,1O:1O:1O:1O:2O,:,2O,,1L:1L,1,0.03000300030003
1327,5,2,1,1,2,1O:1O:1O:1O:2O,:,1N3O2S,,1L:1L,1,0.03000300030003
1328,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O2S,,1L:1L,1,0.03000300030003
1329,5,2,1,1,2,1O:1O:1O:1O:1O,:,,,1L:1L,1,0.03000300030003
1330,5,2,1,1,1,::::1O,:,,,1L,1,0.03000300030003
1331,5,2,1,1,1,:::1O:1O,:,1O,,1L,1,0.03000300030003
1332,5,2,1,1,1,:::1O:1O,:,,,1L,1,0.03000300030003
1333,5,2,1,1,1,::1O:1O:1O,:1O,,,1L,1,0.03000300030003
1334,5,2,1,1,1,:1O:1O:2O:2O,:1O,,,1L,1,0.03000300030003
1335,5,2,1,1,1,:1O:1O:1O:2O,:1O,2O1S,,1L,1,0.03000300030003
1336,5,2,1,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1337,5,2,1,1,1,1O:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1338,5,2,0,1,2,1O:1O:1O:1O:1O,:,,,1L:1L,1,0.03000300030003
1339,5,2,0,1,1,::1O:1O:2O,:1O,,,1L,1,0.03000300030003
1340,5,2,0,1,1,::1O:1O:1O,:,,,1L,1,0.03000300030003
1341,5,2,0,1,1,:1O:1O:2O:2O,:1O,,,1L,1,0.03000300030003
1342,5,2,0,1,1,:1O:1O:2O:2O,:,,,1L,1,0.03000300030003
1343,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
1344,5,2,0,1,1,:1O:1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
1345,5,2,0,1,1,1O:1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
1346,5,2,0,1,1,1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1347,5,2,0,1,1,1O:1O:1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
1348,5,1,3,2,2,::1O:1O:1O,,:1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1349,5,0,1,1,1,:1O:1O:2O:2O,,1O1S,,1L,1,0.03000300030003
1350,4,1,2,1,3,:1O:1O:2O,,1O:2O1S,,1L:1L:1L,1,0.03000300030003
1351,5,0,1,1,1,1O:1O:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1352,3,1,3,1,2,1O:1O:1O,1O,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1353,3,1,3,1,2,1O:1O:1O,,1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1354,3,1,3,1,2,1O:1O:1O,,1O1S:2O1S:3O1S,,1L:1L,1,0.03000300030003
1355,3,1,3,1,2,1O:1O:1O,,1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1356,3,1,3,1,2,1O:1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1357,3,1,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1358,3,1,3,1,2,1O:1O:1O,1O,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1359,3,1,3,1,2,1O:1O:1O,1O,1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1360,3,1,3,1,2,1O:1O:2O,1O,:1O:2O2S,,1L:1L,1,0.03000300030003
1361,3,1,3,1,2,1O:1O:1O,1O,1O:1O:2O,,1L:1L,1,0.03000300030003
1362,3,1,3,1,2,1O:1O:1O,1O,:1N1O1S:1O,,1L:1L,1,0.03000300030003
1363,3,1,3,1,2,1O:1O:2O,,1N2O1S:1O:3O1S,,1L:1L,1,0.03000300030003
1364,3,1,3,1,2,1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1365,3,1,3,1,2,1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1366,3,1,3,1,2,1O:1O:2O,,:1O1S:2O2S,,1L:1L,1,0.03000300030003
1367,3,1,3,1,2,1O:1O:1O,,1N:1O:1O1S,,1L:1L,1,0.03000300030003
1368,3,1,3,1,2,1O:1O:1O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1369,3,1,3,1,2,1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1370,3,1,3,1,2,1O:1O:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1371,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1372,3,1,3,1,2,1O:1O:1O,,1N1O1S:1N1O1S:1O,,1L:1L,1,0.03000300030003
1373,3,1,2,4,2,:1O:1O,1O,:1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1374,3,1,2,2,3,1O:1O:1O,,1N4O2S:3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1375,3,1,2,2,3,1O:1O:1O,,1N2O2S:3O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1376,3,1,2,2,2,:1O:1O,1O,1O:2O2S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1377,3,1,2,2,2,:1O:1O,,1N4O2S:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1378,3,1,2,2,2,:1O:1O,,1N3O2S:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1379,3,1,2,2,2,1O:1O:2O,,2O1S:2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1380,3,1,2,2,2,1O:1O:1O,,2O1S:2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1381,3,1,2,2,2,1O:1O:1O,,1O:2O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1382,3,1,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1383,3,1,2,2,2,1O:1O:1O,,1N4O2S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1384,3,1,3,1,2,1O:1O:2O,1O,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1385,3,1,3,1,2,1O:2O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1386,3,1,2,1,2,:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1387,3,2,3,1,2,1O:1O:1O,:,1O:2O:2O,,1L:1L,1,0.03000300030003
1388,3,2,1,2,2,:1O:1O,:,1O,3S:3S:3S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1389,3,2,2,1,2,1O:1O:1O,:,1O:2O2S,,1L:1L,1,0.03000300030003
1390,3,2,2,1,2,1O:1O:1O,:,2O1S:2O1S,,1L:1L,1,0.03000300030003
1391,3,2,2,2,3,:1O:1O,:,2O1S:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1392,3,2,3,1,2,1O:1O:1O,:,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1393,3,2,3,1,2,1O:1O:1O,:,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1394,3,2,3,1,2,1O:1O:1O,:1O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1395,3,1,3,1,2,:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1396,3,2,3,1,2,1O:1O:2O,:,1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1397,3,2,3,1,2,1O:1O:2O,:,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1398,3,2,3,1,2,:1O:1O,:1O,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1399,3,2,3,1,2,:1O:2O,:,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1400,3,3,0,1,1,1O:2O:2O,::,,,1L,1,0.03000300030003
1401,3,3,1,1,1,1O:1O:1O,::1O,1O,,1L,1,0.03000300030003
1402,3,2,1,1,1,::1O,:,1O,,1L,1,0.03000300030003
1403,3,2,0,1,2,1O:1O:2O,:,,,1L:1L,1,0.03000300030003
1404,3,2,0,1,1,:1O:1O,:,,,1L,1,0.03000300030003
1405,3,2,0,1,1,1O:1O:1O,:1O,,,1L,1,0.03000300030003
1406,3,1,4,1,2,1O:1O:2O,,:1O:1O:2O2S,,1L:1L,1,0.03000300030003
1407,3,1,4,1,2,1O:1O:1O,,:1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1408,3,1,4,1,2,1O:1O:1O,,:1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1409,3,1,4,1,2,1O:1O:1O,,1O:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1410,3,1,3,2,2,:1O:2O,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1411,3,1,3,2,2,1O:1O:1O,,:1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1412,3,1,3,2,2,1O:1O:1O,,:1O1S:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1413,3,1,3,2,2,1O:1O:1O,,1O:1O:2O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1414,3,1,3,2,2,1O:1O:1O,,1O:1O1S:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1415,3,1,3,1,2,:1O:2O,,1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1416,3,1,3,1,2,:1O:2O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1417,3,1,3,1,2,:1O:1O,1O,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1418,3,1,3,1,2,:1O:1O,,1O:1O1S:3O2S,,1L:1L,1,0.03000300030003
1419,3,1,2,1,3,1O:1O:1O,,:2O1S,,1L:1L:1L,1,0.03000300030003
1420,3,1,2,1,2,1O:2O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1421,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:2O2S,,1L:1L,1,0.03000300030003
1422,3,0,4,1,2,:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1423,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O:2O,,1L:1L,1,0.03000300030003
1424,3,0,4,1,2,:1O:1O,,1N1O1S:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1425,3,0,4,1,2,:1O:1O,,1O1S:1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1426,3,0,4,1,2,:1O:1O,,1O:1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1427,3,0,4,1,2,:1O:1O,,1O:1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1428,3,0,4,1,2,:1O:1O,,1O:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1429,3,0,4,1,2,:1O:1O,,1O:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1430,3,1,1,1,3,1O:1O:1O,,1N3O2S,,1L:1L:1L,1,0.03000300030003
1431,3,0,4,1,2,:1O:1O,,:1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1432,3,1,1,1,2,1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1433,3,1,1,1,2,1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
1434,3,1,1,1,2,1O:1O:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
1435,3,1,1,1,2,1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
1436,3,1,1,1,2,1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1437,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1438,3,0,4,1,2,:1O:1O,,1N1O1S:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1439,3,0,4,1,2,:1O:1O,,1N1O1S:1N3O1S:1O:1O,,1L:1L,1,0.03000300030003
1440,3,0,4,1,2,:1O:1O,,1N1O1S:1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1441,3,0,4,1,2,1O:1O:2O,,::1O:2O1S,,1L:1L,1,0.03000300030003
1442,3,0,4,1,2,1O:1O:2O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1443,3,0,4,1,2,1O:1O:2O,,:1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1444,3,0,4,1,2,1O:1O:2O,,1O:1O:2O:2O1S,,1L:1L,1,0.03000300030003
1445,3,0,4,1,2,1O:1O:2O,,1O:1O1S:2O:2O,,1L:1L,1,0.03000300030003
1446,3,0,4,1,2,1O:1O:2O,,1O:1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
1447,3,0,4,1,2,1O:1O:2O,,1N2O2S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1448,3,0,4,1,2,1O:1O:2O,,1N1O:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1449,3,0,4,1,2,1O:1O:1O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1450,3,0,4,1,2,1O:1O:1O,,:1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1451,3,0,4,1,2,1O:1O:1O,,1O:1O:2O:2O1S,,1L:1L,1,0.03000300030003
1452,3,0,4,1,2,1O:1O:1O,,1O:1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
1453,3,0,4,1,2,1O:1O:1O,,1O:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1454,3,1,1,1,2,1O:2O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1455,3,1,1,2,2,1O:1O:1O,,1O,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1456,3,1,2,1,2,1O:2O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1457,3,1,2,1,2,1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1458,3,1,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1459,3,1,2,1,2,1O:1O:1O,,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
1460,3,1,2,1,2,1O:1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1461,3,1,2,1,2,1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1462,3,1,2,1,2,1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1463,3,1,2,1,2,1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1464,3,1,2,1,2,1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1465,3,1,1,2,2,1O:1O:1O,,1O,2S:2S:3S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1466,3,1,2,1,2,1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1467,3,1,2,1,2,1O:1O:1O,1O,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
1468,3,1,2,1,2,1O:1O:1O,1O,1O1S:2O,,1L:1L,1,0.03000300030003
1469,3,1,2,1,2,1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1470,3,1,2,1,2,1O:1O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1471,3,1,2,1,2,1O:1O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1472,3,1,1,4,2,:1O:2O,,1O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1473,3,1,1,4,2,:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1474,3,1,1,4,2,:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1475,3,1,1,4,2,1O:2O:2O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1476,3,1,1,4,2,1O:1O:1O,,1O1S,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1477,3,1,1,4,2,1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1478,3,1,1,3,2,1O:1O:2O,,1O,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1479,3,1,1,3,2,1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1480,3,1,1,3,2,1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1481,3,1,1,3,2,1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1482,3,1,1,3,2,1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1483,3,1,1,2,2,1O:2O:2O,1O,1O,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1484,3,1,1,2,2,1O:1O:2O,,1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1485,3,1,1,2,2,1O:1O:2O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1486,3,1,1,2,2,1O:1O:2O,,1O,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1487,3,1,1,2,2,1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1488,3,1,1,2,2,1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1489,3,3,1,1,2,1O:1O:1O,::,1O,,1L:1L,1,0.03000300030003
1490,3,4,0,1,1,1O:1O:2O,:::,,,1L,1,0.03000300030003
1491,4,0,0,2,2,1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1492,4,0,1,3,2,:1O:1O:1O,,,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1493,4,0,1,3,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1494,4,0,1,3,2,1O:1O:1O:1O,,2O1S,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1495,4,0,1,3,2,1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1496,4,0,1,3,2,:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1497,4,0,1,3,2,:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1498,4,0,1,3,2,:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1499,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1500,4,0,1,3,2,:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:4S:4S:5S:6S:6S,1L:1L,1,0.03000300030003
1501,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1502,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:3S:3S:3S:4S:5S:5S:5S:5S:5S:6S,1L:1L,1,0.03000300030003
1503,4,0,1,3,2,:1O:1O:1O,,1O,:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1504,4,0,1,3,2,:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1505,4,0,1,3,2,:1O:1O:1O,,1O,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1506,4,0,1,3,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1507,4,0,1,3,2,1O:1O:1O:1O,,1O1S,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1508,4,0,1,3,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1509,4,0,1,3,2,1O:1O:1O:1O,,1O,:::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1510,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1511,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1512,4,0,1,3,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1513,4,0,1,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1514,4,0,1,3,1,1O:1O:1O:2O,,2O1S,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1515,4,0,1,2,3,:1O:1O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1516,4,0,1,2,3,1O:1O:1O:2O,,1N4O2S,:1S:1S:1S:2S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1517,4,0,1,2,3,1O:1O:1O:2O,,1N2O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1518,4,0,1,2,3,1O:1O:1O:1O,,1O1S,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L:1L,1,0.03000300030003
1519,4,0,1,2,3,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1520,4,0,1,2,3,1O:1O:1O:1O,,,1S:2S:3S:4S:5S:6S:6S:6S,1L:1L:1L,1,0.03000300030003
1521,4,0,1,2,2,::1O:1O,,1N1O1S,3S:4S:5S:6S:7S:8S:8S:8S,1L:1L,1,0.03000300030003
1522,4,0,1,2,2,::1O:1O,,1N1O1S,3S:3S:4S:5S:6S:7S:7S:7S,1L:1L,1,0.03000300030003
1523,4,0,1,2,2,:1O:2O:2O,,1O1S,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
