,num_tfmtms,num_tfsi,num_dol,num_ps,num_li,atoms_tfmtms,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
498,0,2,4,2,2,,:2O1S,:1O:1O:2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
499,0,2,5,1,2,,1O1S:2O1S,::1O:1O:1O,,1L:1L,1,0.03000300030003
500,0,2,6,1,2,,1N1O1S:1O1S,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
501,0,2,4,2,3,,1O:1O,1O:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
502,0,2,6,1,2,,1N1O1S:1O,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
503,0,2,6,1,2,,1N1O1S:1O1S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
504,0,2,6,1,2,,1N1O:1O,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
505,0,2,6,1,2,,1N1O:2O,:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
506,0,2,5,2,2,,1O:1O,:1O:1O:1O:2O,:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
507,0,2,6,1,2,,1N1O:2O1S,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
508,0,2,5,1,2,,1N1O1S:1O,:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
509,0,2,5,1,2,,1N2O1S:1O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
510,0,2,6,1,2,,1N2O1S:1O,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
511,0,2,6,1,2,,1N2O1S:1O,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
512,0,2,6,1,2,,1N3O1S:1O1S,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
513,0,2,6,1,2,,1N3O2S:1O,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
514,0,2,5,2,2,,1O:1O,:1O:1O:1O:2O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
515,0,2,6,1,2,,1N4O2S:1O,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
516,0,2,6,1,2,,1N4O2S:2O1S,:::1O:1O:2O,,1L:1L,1,0.03000300030003
517,0,2,6,1,2,,1O1S:2O,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
518,0,2,6,1,2,,1N1O1S:1O,:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
519,0,2,5,1,2,,1N2O2S:1O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
520,0,2,6,1,2,,1O1S:2O1S,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
521,0,2,6,1,2,,1O1S:2O1S,:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
522,0,2,5,1,2,,1N1O1S:1O,::1O:1O:1O,,1L:1L,1,0.03000300030003
523,0,2,4,2,3,,1O:1O,1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
524,0,2,6,1,2,,1O1S:2O1S,:::1O:1O:1O,,1L:1L,1,0.03000300030003
525,0,2,4,2,2,,:3O1S,::1O:1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
526,0,2,5,1,2,,1N2O2S:1O,::1O:1O:2O,,1L:1L,1,0.03000300030003
527,0,2,4,2,2,,:3O1S,:1O:1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
528,0,2,6,1,2,,1O:1O,1O:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
529,0,2,6,1,2,,2O1S:2O1S,:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
530,0,2,5,1,2,,:1N1O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
531,0,2,5,1,2,,:2O2S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
532,0,2,5,1,2,,1N2O2S:1O,:::2O:2O,,1L:1L,1,0.03000300030003
533,0,2,5,2,1,,:1O,::1O:2O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
534,0,2,6,2,2,,1O:1O,::1O:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
535,0,2,5,1,2,,1N2O2S:2O2S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
536,0,2,4,2,2,,:1O,1O:1O:1O:2O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
537,0,2,4,2,2,,:1O,1O:1O:1O:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
538,0,2,4,2,2,,:1O,:1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
539,0,2,6,2,2,,1O:2O1S,::1O:1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
540,0,2,4,2,2,,:1O,:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
541,0,2,5,2,1,,:1O,:::1O:1O,:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
542,0,2,5,2,1,,:1O1S,:::1O:1O,2S:2S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
543,0,2,5,1,3,,1O:1O,1O:1O:1O:1O:2O,,1L:1L:1L,1,0.03000300030003
544,0,2,4,2,2,,:1O,:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
545,0,2,5,1,3,,1N3O1S:1O,:1O:1O:1O:2O,,1L:1L:1L,1,0.03000300030003
546,0,2,6,2,1,,:2O,::::1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
547,0,2,5,1,2,,1N2O2S:2O1S,:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
548,0,2,5,1,2,,1N1O1S:2O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
549,0,2,6,2,2,,1O:1O,:::1O:2O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
550,0,2,5,2,1,,:1O,::1O:1O:1O,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
551,0,2,4,2,2,,:1N2O2S,:1O:1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
552,0,2,4,2,2,,:,1O:1O:1O:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
553,0,2,5,1,2,,1N3O1S:1O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
554,0,2,6,2,2,,1O:1O1S,::::1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
555,0,2,4,2,2,,:,:1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
556,0,2,6,2,2,,1O:1O1S,::1O:1O:2O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
557,0,2,5,1,2,,1N2O:2O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
558,0,2,4,2,2,,:1O,1O:1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
559,0,2,5,1,3,,1O:2O1S,:1O:1O:2O:2O,,1L:1L:1L,1,0.03000300030003
560,0,2,5,1,3,,2O:2O1S,1O:1O:1O:1O:2O,,1L:1L:1L,1,0.03000300030003
561,0,2,5,1,2,,1N3O1S:1O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
562,0,2,5,1,2,,1N3O1S:1O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
563,0,2,4,2,2,,:1O,1O:1O:1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
564,0,2,6,2,2,,1O:1O1S,::1O:1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
565,0,2,4,2,2,,:1O,1O:1O:1O:1O,3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
566,0,2,4,2,2,,:1O1S,1O:1O:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
567,0,2,5,2,2,,1N2O1S:1O,:1O:1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
568,0,2,5,1,2,,1N3O2S:1O,:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
569,0,2,5,1,2,,1N2O2S:2O,::1O:1O:2O,,1L:1L,1,0.03000300030003
570,0,2,4,2,2,,:1O1S,:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
571,0,2,5,2,2,,1O1S:2O1S,::1O:1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
572,0,2,5,2,2,,1O:1O,1O:1O:1O:1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
573,0,2,5,1,2,,1N2O2S:2O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
574,0,2,5,1,2,,1N3O2S:1O1S,1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
575,0,2,6,1,2,,:1O,1O:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
576,0,2,5,1,2,,:3O2S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
577,0,2,5,2,2,,1O1S:2O1S,::1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
578,0,2,6,1,2,,:1N3O2S,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
579,0,2,6,1,2,,2O:3O1S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
580,0,2,5,1,2,,1N3O2S:2O1S,1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
581,0,2,6,1,2,,2O:2O1S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
582,0,2,6,1,2,,2O1S:2O1S,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
583,0,2,6,1,1,,:1O,:::1O:1O:1O,,1L,1,0.03000300030003
584,0,2,6,1,2,,:1O1S,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
585,0,2,4,2,2,,:1O1S,:1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
586,0,2,6,1,3,,1O1S:1O1S,::1O:1O:2O:2O,,1L:1L:1L,1,0.03000300030003
587,0,2,4,2,2,,:1O1S,1O:1O:1O:2O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
588,0,2,5,1,2,,:3O2S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
589,0,2,5,2,2,,1N2O1S:1O,::1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
590,0,2,5,2,2,,1N2O1S:2O1S,::1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
591,0,2,4,2,2,,:1O1S,1O:1O:1O:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
592,0,2,5,2,2,,1O1S:2O,1O:1O:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
593,0,2,4,2,2,,:1O1S,1O:1O:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
594,0,2,6,1,3,,1N3O2S:2O1S,:::1O:1O:1O,,1L:1L:1L,1,0.03000300030003
595,0,2,6,1,2,,:2O,:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
596,0,2,5,2,2,,1O1S:2O,::1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
597,0,2,6,1,3,,1N3O2S:2O,:1O:1O:1O:1O:2O,,1L:1L:1L,1,0.03000300030003
598,0,2,6,1,2,,:2O1S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
599,0,2,4,2,2,,:1O1S,:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
600,0,2,5,2,2,,1O1S:2O1S,:1O:1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
601,0,2,6,1,2,,:2O1S,1O:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
602,0,2,6,1,2,,2O1S:2O1S,::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
603,0,2,6,1,1,,:1O,::1O:1O:1O:1O,,1L,1,0.03000300030003
604,0,2,4,2,3,,1O:1O1S,1O:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
605,0,2,4,3,2,,:1O,:1O:1O:1O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
606,0,2,5,1,2,,1O:2O2S,::1O:1O:1O,,1L:1L,1,0.03000300030003
607,0,2,5,2,2,,:1O,:1O:1O:1O:1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
608,0,2,5,2,2,,:1O,:1O:1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
609,0,2,5,2,2,,:1O,:1O:1O:1O:1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
610,0,2,5,2,2,,1O:2O1S,::1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
611,0,2,5,2,2,,1O:2O1S,::1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
612,0,2,5,1,2,,1O:3O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
613,0,2,5,1,2,,1O:3O1S,::1O:1O:1O,,1L:1L,1,0.03000300030003
614,0,2,4,3,2,,:1O,:1O:1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
615,0,2,5,1,2,,1O:3O2S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
616,0,2,5,1,2,,:1O,1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
617,0,2,5,2,2,,:1O,:1O:1O:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
618,0,2,5,1,2,,2O1S:2O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
619,0,2,4,3,2,,:1O,:1O:1O:1O,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
620,0,2,5,1,2,,2O1S:2O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
621,0,2,5,1,2,,1O:2O2S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
622,0,2,5,1,2,,1O:2O1S,::1O:1O:2O,,1L:1L,1,0.03000300030003
623,0,2,5,2,2,,1O:2O1S,::1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
624,0,2,5,2,2,,:1O,:1O:1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
625,0,2,5,2,2,,1O:2O1S,:1O:1O:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
626,0,2,5,2,2,,1O:2O1S,:1O:1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
627,0,2,5,2,2,,1O:2O1S,:1O:1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
628,0,2,5,2,2,,:1O,:1O:1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
629,0,2,5,2,2,,:1O,:1O:1O:1O:2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
630,0,2,5,2,2,,:1O,:1O:1O:1O:2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
631,0,2,5,2,2,,:1O,:1O:1O:1O:2O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
632,0,2,5,1,2,,1O:2O1S,::1O:1O:1O,,1L:1L,1,0.03000300030003
633,0,2,5,2,2,,:1O,:1O:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
634,0,2,5,2,2,,:1O,:1O:1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
635,0,2,5,2,2,,:1O,:1O:1O:1O:1O,:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
636,0,2,5,2,2,,1O:2O1S,:1O:1O:2O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
637,0,2,4,3,2,,:1O,1O:1O:1O:1O,::::1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
638,0,2,5,2,2,,1O:2O1S,::1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
639,0,2,5,1,2,,1N1O1S:2O,::1O:1O:1O,,1L:1L,1,0.03000300030003
640,0,2,5,2,2,,:1O,:1O:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
641,0,2,6,1,1,,:1N3O2S,:::1O:1O:1O,,1L,1,0.03000300030003
642,0,2,4,3,2,,:1O,:1O:1O:2O,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
643,0,2,5,1,2,,2O:2O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
644,0,2,5,1,2,,2O:2O2S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
645,0,2,5,1,2,,2O:3O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
646,0,2,5,1,2,,1N3O1S:1O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
647,0,2,5,1,2,,2O:3O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
648,0,2,4,3,2,,:1O1S,::1O:2O,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
649,0,2,4,3,2,,:2O1S,:1O:1O:1O,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
650,0,2,5,1,2,,:1N1O,1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
651,0,2,5,1,2,,:1N3O2S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
652,0,2,4,3,2,,:2O1S,::1O:1O,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
653,0,2,5,2,2,,:,1O:1O:1O:1O:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
654,0,2,4,3,3,,1N2O1S:1O,1O:1O:1O:2O,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
655,0,2,5,1,2,,:1N3O2S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
656,0,2,5,1,1,,:1O,:1O:1O:1O:1O,,1L,1,0.03000300030003
657,0,2,5,2,2,,:,:1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
658,0,2,5,2,2,,:,:1O:1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
659,0,2,5,2,2,,:,1O:1O:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
660,0,2,5,1,2,,2O:2O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
661,0,2,5,1,2,,:1N3O2S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
662,0,2,5,1,2,,2O1S:2O2S,::1O:1O:1O,,1L:1L,1,0.03000300030003
663,0,2,5,2,2,,1O:2O1S,:::1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
664,0,2,5,1,2,,2O1S:3O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
665,0,2,5,1,2,,2O1S:3O2S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
666,0,2,4,3,2,,:1O,:1O:1O:2O,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
667,0,2,5,1,2,,:1O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
668,0,2,4,3,2,,:1O,:1O:1O:2O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
669,0,2,4,3,2,,:1O1S,:1O:1O:2O,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
670,0,2,5,2,2,,2O:2O1S,::1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
671,0,2,4,3,2,,:1O,::1O:1O,:::1S:1S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
672,0,2,4,3,2,,:1O,::1O:1O,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
673,0,2,5,1,2,,2O:2O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
674,0,2,5,2,2,,:,:1O:1O:1O:2O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
675,0,2,5,2,2,,2O:2O1S,::1O:1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
676,0,2,5,2,2,,1O:2O1S,1O:1O:1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
677,0,2,5,1,2,,1N1O1S:2O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
678,0,2,5,2,2,,1O:2O1S,1O:1O:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
679,0,2,4,3,2,,:1O,1O:1O:1O:1O,::::1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
680,0,2,5,3,2,,:1O,::1O:1O:1O,::::1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
681,0,2,5,2,2,,1O:1O,::1O:1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
682,0,2,5,1,2,,1O:1O,::1O:1O:1O,,1L:1L,1,0.03000300030003
683,0,2,5,3,2,,:1O,:1O:1O:1O:1O,:::::::1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
684,0,2,5,3,2,,:1O,:1O:1O:1O:1O,::::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
685,0,2,5,2,2,,1O:1O,::1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
686,0,2,5,3,2,,:1O,:1O:1O:1O:1O,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
687,0,2,5,3,2,,1O:1O1S,:1O:1O:1O:1O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
688,0,2,4,3,2,,1O:1O,1O:1O:1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
689,0,2,5,1,2,,:2O,1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
690,0,2,5,2,2,,1O:1O,:::1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
691,0,2,5,1,2,,1N2O1S:1N3O2S,::1O:1O:1O,,1L:1L,1,0.03000300030003
692,0,2,5,2,2,,1O:1O1S,:1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
693,0,2,5,2,2,,:3O2S,::1O:1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
694,0,2,5,1,2,,:2O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
695,0,2,5,1,1,,:1O,:1O:1O:2O:2O,,1L,1,0.03000300030003
696,0,2,4,2,3,,:1O,1O:1O:1O:2O,:1S:1S:2S:3S:4S:5S:6S,1L:1L:1L,1,0.03000300030003
697,0,2,5,1,2,,1N2O1S:1O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
698,0,2,6,1,1,,1N1O1S:1O,:::1O:1O:1O,,1L,1,0.03000300030003
699,0,2,5,1,2,,:2O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
700,0,2,5,1,2,,1O1S:2O2S,::1O:1O:1O,,1L:1L,1,0.03000300030003
701,0,2,6,1,1,,1O:1O,:::1O:1O:1O,,1L,1,0.03000300030003
702,0,2,4,2,3,,1O:2O1S,1O:1O:2O:2O,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
703,0,2,5,1,2,,1O1S:3O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
704,0,2,5,2,2,,1O:1O,:1O:1O:2O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
705,0,2,5,3,2,,:2O1S,:1O:1O:1O:2O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
706,0,2,5,3,2,,:1O,::1O:1O:2O,:::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
707,0,2,5,2,2,,1O:1O,:1O:1O:2O:2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
708,0,2,5,2,2,,1O:1O,:1O:1O:2O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
709,0,2,5,1,1,,:2O1S,::1O:1O:1O,,1L,1,0.03000300030003
710,0,2,5,2,2,,1O:1O,::1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
711,0,2,5,1,2,,1N2O1S:1O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
712,0,2,4,2,3,,:1O,1O:1O:1O:1O,1S:1S:2S:2S:3S:3S:4S:5S,1L:1L:1L,1,0.03000300030003
713,0,2,5,2,2,,:3O1S,::1O:1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
714,0,2,5,2,2,,:2O1S,::1O:1O:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
715,0,2,5,1,2,,:2O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
716,0,2,5,1,2,,1N1O1S:3O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
717,0,2,5,2,2,,1O:1O1S,::1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
718,0,2,5,2,2,,:1O,::1O:1O:1O,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
