,num_dol,num_hme,num_tfsi,num_ps,num_li,atoms_dol,atoms_hme,atoms_tfsi,atoms_ps,atoms_li,count,%
277,2,2,3,1,2,1O:1O,:1O,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
278,4,0,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
279,5,0,2,1,1,::1O:1O:1O,,:2O1S,,1L,2,0.06000600060006
280,5,2,1,1,2,:1O:1O:1O:2O,:1O,2O1S,,1L:1L,2,0.06000600060006
281,5,1,1,1,2,1O:1O:2O:2O:2O,,1O,,1L:1L,2,0.06000600060006
282,3,2,2,1,2,1O:1O:2O,1O:1O,1O:1O,,1L:1L,2,0.06000600060006
283,7,1,0,1,2,:1O:1O:1O:1O:1O:1O,1O,,,1L:1L,2,0.06000600060006
284,2,3,1,1,2,1O:1O,:1O:1O,2O1S,,1L:1L,2,0.06000600060006
285,4,2,2,1,2,:1O:1O:2O,:1O,1O1S:2O1S,,1L:1L,2,0.06000600060006
286,3,2,2,1,2,1O:1O:1O,:1O,1N1O1S:1O,,1L:1L,2,0.06000600060006
287,4,1,2,1,2,1O:1O:1O:2O,1O,:2O1S,,1L:1L,2,0.06000600060006
288,4,0,2,2,2,1O:1O:1O:1O,,:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
289,5,1,1,1,2,1O:1O:1O:1O:2O,1O,2O1S,,1L:1L,2,0.06000600060006
290,4,1,2,1,2,1O:1O:1O:2O,1O,:1O1S,,1L:1L,2,0.06000600060006
291,5,1,1,1,2,1O:1O:1O:2O:2O,,2O2S,,1L:1L,2,0.06000600060006
292,7,2,0,1,1,:1O:1O:1O:1O:1O:2O,:,,,1L,2,0.06000600060006
293,4,3,0,1,1,:1O:1O:1O,::,,,1L,2,0.06000600060006
294,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
295,5,1,1,1,2,1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
296,3,2,2,1,2,1O:1O:1O,:1O,1N3O2S:1O,,1L:1L,2,0.06000600060006
297,5,1,1,1,2,1O:1O:1O:2O:2O,,2O,,1L:1L,2,0.06000600060006
298,4,3,1,1,1,1O:1O:1O:2O,::,,,1L,2,0.06000600060006
299,5,0,1,2,2,1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
300,3,2,2,1,2,1O:1O:1O,:1O,1O:1O,,1L:1L,2,0.06000600060006
301,5,2,0,1,2,1O:1O:1O:1O:1O,:1O,,,1L:1L,2,0.06000600060006
302,5,2,0,1,2,1O:1O:1O:1O:1O,:,,,1L:1L,2,0.06000600060006
303,7,1,1,1,2,:1O:1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
304,2,2,1,1,2,1O:1O,1O:1O,2O1S,,1L:1L,2,0.06000600060006
305,4,1,0,1,2,1O:1O:1O:1O,1O,,,1L:1L,2,0.06000600060006
306,5,1,2,1,2,:1O:1O:1O:1O,1O,1O1S:2O,,1L:1L,2,0.06000600060006
307,4,1,2,1,2,1O:1O:2O:2O,1O,:1O1S,,1L:1L,2,0.06000600060006
308,7,1,0,1,2,:1O:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
309,4,1,2,1,2,1O:1O:2O:2O,1O,2O1S:2O1S,,1L:1L,2,0.06000600060006
310,4,2,2,1,2,:1O:1O:2O,:1O,1O:2O1S,,1L:1L,2,0.06000600060006
311,5,1,2,1,2,:1O:1O:1O:1O,1O,1N3O2S:2O1S,,1L:1L,2,0.06000600060006
312,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,1O,,1L:1L,2,0.06000600060006
313,2,2,1,2,2,:1O,1O:1O,1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
314,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:1O1S,,1L:1L,2,0.06000600060006
315,4,1,0,1,2,1O:1O:1O:2O,1O,,,1L:1L,2,0.06000600060006
316,3,2,2,1,2,1O:1O:1O,1O:1O,1O1S:1O1S,,1L:1L,2,0.06000600060006
317,5,2,1,1,2,1O:1O:1O:1O:1O,:,1N3O2S,,1L:1L,2,0.06000600060006
318,7,1,1,1,1,::1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
319,3,2,2,1,2,1O:1O:1O,1O:1O,1O:1O,,1L:1L,2,0.06000600060006
320,3,2,2,1,2,1O:1O:1O,1O:1O,1O:1O1S,,1L:1L,2,0.06000600060006
321,5,0,1,2,2,:1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
322,5,1,2,1,2,:1O:1O:1O:1O,1O,:1O1S,,1L:1L,2,0.06000600060006
323,2,3,1,1,2,1O:1O,:1O:1O,1O1S,,1L:1L,2,0.06000600060006
324,5,2,0,1,1,::1O:1O:1O,:,,,1L,2,0.06000600060006
325,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,2,0.06000600060006
326,4,1,2,1,2,:1O:1O:1O,1O,1O1S:2O2S,,1L:1L,2,0.06000600060006
327,5,0,2,1,2,1O:1O:1O:2O:2O,,2O:2O1S,,1L:1L,2,0.06000600060006
328,4,1,2,1,2,:1O:1O:1O,1O,1O1S:3O1S,,1L:1L,2,0.06000600060006
329,5,1,2,1,2,1O:1O:1O:1O:2O,,:1O1S,,1L:1L,2,0.06000600060006
330,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
331,4,1,1,1,2,:1O:1O:1O,1O,2O1S,,1L:1L,2,0.06000600060006
332,4,1,2,1,2,:1O:1O:1O,1O,1O:1O,,1L:1L,2,0.06000600060006
333,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
334,4,2,1,1,2,:1O:1O:2O,1O:1O,2O1S,,1L:1L,2,0.06000600060006
335,6,3,0,1,1,::1O:1O:1O:2O,::,,,1L,2,0.06000600060006
336,5,3,0,1,1,::1O:1O:1O,::1O,,,1L,2,0.06000600060006
337,5,3,0,1,1,::1O:1O:2O,::1O,,,1L,2,0.06000600060006
338,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
339,2,4,1,1,2,1O:1O,:1O:1O:1O,1O,,1L:1L,2,0.06000600060006
340,2,4,1,1,2,1O:1O,::1O:1O,1O,,1L:1L,2,0.06000600060006
341,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
342,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
343,4,1,1,1,2,:1O:1O:2O,1O,1N3O2S,,1L:1L,2,0.06000600060006
344,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
345,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,2,0.06000600060006
346,5,1,1,1,2,1O:1O:1O:1O:1O,1O,1N3O1S,,1L:1L,2,0.06000600060006
347,4,2,1,1,2,:1O:1O:2O,:1O,1O1S,,1L:1L,2,0.06000600060006
348,3,2,2,1,2,1O:1O:2O,:1O,1O:1O1S,,1L:1L,2,0.06000600060006
349,3,2,2,1,2,1O:1O:2O,:1O,1O:2O1S,,1L:1L,2,0.06000600060006
350,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
351,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
352,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
353,7,0,0,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
354,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
355,7,0,0,1,1,:::1O:1O:2O:2O,,,,1L,2,0.06000600060006
356,4,1,2,1,2,:1O:1O:1O,1O,:1N3O2S,,1L:1L,2,0.06000600060006
357,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
358,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
359,2,1,2,1,2,1O:1O,1O,1N3O2S:1O,,1L:1L,2,0.06000600060006
360,4,1,2,1,2,:1O:1O:1O,1O,1N3O2S:1O,,1L:1L,2,0.06000600060006
361,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
362,2,3,1,1,2,1O:2O,:1O:1O,1O,,1L:1L,2,0.06000600060006
363,2,3,1,1,2,1O:2O,:1O:1O,1O1S,,1L:1L,2,0.06000600060006
364,4,2,1,1,2,:1O:1O:1O,1O:1O,1O1S,,1L:1L,2,0.06000600060006
365,2,3,1,1,2,1O:2O,:1O:1O,2O,,1L:1L,2,0.06000600060006
366,4,2,1,1,2,:1O:1O:1O,1O:1O,2O,,1L:1L,2,0.06000600060006
367,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
368,4,1,1,1,2,1O:1O:2O:2O,,2O,,1L:1L,2,0.06000600060006
369,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
370,5,0,2,1,2,1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
371,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
372,4,2,2,1,1,::1O:1O,:1O,:1O1S,,1L,2,0.06000600060006
373,4,1,1,1,2,1O:1O:2O:2O,1O,1N1O1S,,1L:1L,2,0.06000600060006
374,3,2,1,2,2,1O:1O:2O,:,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
375,5,1,1,1,2,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
376,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:1O,,1L:1L,2,0.06000600060006
377,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
378,5,0,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
379,7,0,1,1,2,1O:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
380,5,0,2,1,2,:1O:1O:1O:2O,,2O:2O1S,,1L:1L,2,0.06000600060006
381,6,0,1,1,2,:1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
382,2,3,2,1,2,1O:1O,::1O,1N4O2S:2O1S,,1L:1L,2,0.06000600060006
383,4,1,1,1,2,1O:1O:2O:2O,1O,2O1S,,1L:1L,2,0.06000600060006
384,5,1,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
385,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,2,0.06000600060006
386,7,0,1,1,1,::::1O:1O:1O,,1O1S,,1L,2,0.06000600060006
387,5,1,1,1,2,:1O:1O:1O:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
388,5,1,1,1,2,:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
389,5,1,2,1,2,::1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
390,5,1,2,2,2,1O:1O:1O:1O:1O,1O,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
391,5,1,1,1,2,:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
392,5,1,1,1,2,:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
393,5,1,1,1,2,:1O:1O:1O:2O,1O,1N3O2S,,1L:1L,1,0.03000300030003
394,5,1,2,2,1,::1O:1O:2O,1O,:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
395,5,1,1,1,2,:1O:1O:1O:1O,1O,1N4O1S,,1L:1L,1,0.03000300030003
396,5,1,1,1,2,:1O:1O:1O:2O,1O,1N4O2S,,1L:1L,1,0.03000300030003
397,5,1,2,1,2,::1O:1O:2O,1O,1O1S:2O,,1L:1L,1,0.03000300030003
398,5,1,2,1,2,:::1O:1O,1O,2O1S:2O2S,,1L:1L,1,0.03000300030003
399,5,1,2,1,2,::1O:1O:2O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
400,5,1,2,1,2,:::1O:1O,1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
401,5,1,1,1,2,:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
402,5,1,1,1,2,:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
403,5,1,2,1,2,::1O:1O:2O,1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
404,5,1,1,1,2,:1O:1O:1O:2O,,1N4O2S,,1L:1L,1,0.03000300030003
405,5,1,2,1,2,:::1O:1O,1O,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
406,5,1,1,1,2,1O:1O:1O:2O:2O,1O,1O1S,,1L:1L,1,0.03000300030003
407,5,1,1,1,2,:1O:1O:1O:1O,1O,3O1S,,1L:1L,1,0.03000300030003
408,5,1,1,1,2,:1O:1O:1O:2O,1O,2O,,1L:1L,1,0.03000300030003
409,5,1,2,1,2,:::1O:1O,1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
410,5,1,1,1,2,1O:1O:2O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
411,5,1,2,1,2,:::1O:1O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
412,5,1,1,1,2,:1O:1O:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
413,5,1,2,1,2,:::1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
414,5,1,1,1,2,:1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
415,5,1,2,1,2,::1O:1O:2O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
416,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
417,5,1,1,1,2,:1O:1O:2O:2O,1O,,,1L:1L,1,0.03000300030003
418,5,1,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
419,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
420,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
421,5,1,2,1,2,1O:1O:1O:2O:2O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
422,5,1,2,1,2,1O:1O:1O:2O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
423,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
424,5,1,2,1,2,::1O:1O:1O,,1O:4O2S,,1L:1L,1,0.03000300030003
425,5,1,2,1,2,1O:1O:1O:1O:2O,1O,:1O1S,,1L:1L,1,0.03000300030003
426,5,1,2,1,2,1O:1O:1O:1O:2O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
427,5,1,2,1,2,1O:1O:1O:1O:2O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
428,5,1,2,1,2,1O:1O:1O:1O:2O,1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
429,5,1,2,1,2,1O:1O:1O:1O:2O,1O,1N2O1S:1O,,1L:1L,1,0.03000300030003
430,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
431,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
432,5,1,2,1,2,1O:1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
433,5,1,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
434,5,1,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
435,5,1,2,1,2,1O:1O:1O:1O:1O,1O,:1N3O2S,,1L:1L,1,0.03000300030003
436,5,1,2,1,2,1O:1O:1O:1O:1O,1O,2O:2O,,1L:1L,1,0.03000300030003
437,5,1,2,1,2,1O:1O:1O:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
438,5,1,2,1,2,::1O:1O:1O,1O,1N3O1S:1O1S,,1L:1L,1,0.03000300030003
439,5,1,2,1,2,1O:1O:1O:1O:1O,,1N2O1S:2O,,1L:1L,1,0.03000300030003
440,5,1,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
441,5,1,2,1,1,:::1O:2O,,1N1O1S:1O,,1L,1,0.03000300030003
442,5,1,2,1,1,:::1O:1O,,1N2O2S:1O,,1L,1,0.03000300030003
443,5,1,2,1,1,::1O:1O:2O,,1O:1O1S,,1L,1,0.03000300030003
444,5,1,1,2,3,:1O:1O:1O:1O,1O,1N1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
445,5,1,1,2,2,::1O:2O:2O,,1O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
446,5,1,2,1,2,:1O:1O:2O:2O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
447,5,1,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
448,5,1,1,1,2,:1O:1O:2O:2O,1O,1N3O2S,,1L:1L,1,0.03000300030003
449,5,1,2,1,2,:1O:1O:1O:1O,,1N4O2S:2O,,1L:1L,1,0.03000300030003
450,5,1,2,1,2,:1O:1O:2O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
451,5,1,2,1,2,:1O:1O:1O:2O,1O,:3O1S,,1L:1L,1,0.03000300030003
452,5,1,2,1,2,:1O:1O:1O:2O,1O,:2O2S,,1L:1L,1,0.03000300030003
453,5,1,2,1,2,:1O:1O:1O:2O,1O,2O:3O1S,,1L:1L,1,0.03000300030003
454,5,1,2,1,2,:1O:1O:1O:2O,1O,2O:2O2S,,1L:1L,1,0.03000300030003
455,5,1,2,1,2,:1O:1O:1O:2O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
456,5,1,2,1,2,:1O:1O:1O:2O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
457,5,1,2,1,2,:1O:1O:1O:2O,1O,1O:2O,,1L:1L,1,0.03000300030003
458,5,1,2,1,2,:1O:1O:1O:2O,1O,1O:1O,,1L:1L,1,0.03000300030003
459,5,1,2,1,2,:1O:1O:1O:2O,1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
460,5,1,2,1,2,:1O:1O:1O:2O,1O,1N2O1S:1O,,1L:1L,1,0.03000300030003
461,5,1,2,1,2,:1O:1O:1O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
462,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
463,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
464,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
465,5,1,2,1,2,:1O:1O:1O:1O,1O,:2O1S,,1L:1L,1,0.03000300030003
466,5,1,2,1,2,:1O:1O:1O:1O,1O,:1O,,1L:1L,1,0.03000300030003
467,5,1,2,1,2,:1O:1O:1O:1O,1O,:1N4O2S,,1L:1L,1,0.03000300030003
468,5,1,2,1,2,:1O:1O:1O:1O,1O,:1N3O2S,,1L:1L,1,0.03000300030003
469,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:2O2S,,1L:1L,1,0.03000300030003
470,5,1,2,1,2,:1O:1O:1O:1O,1O,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
471,5,1,2,1,2,:1O:1O:1O:1O,,:3O2S,,1L:1L,1,0.03000300030003
472,5,1,2,1,2,:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
473,5,1,2,1,2,:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
474,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
475,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
476,5,1,2,1,2,:1O:1O:1O:1O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
477,5,1,1,2,2,::1O:1O:2O,1O,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
478,5,1,2,1,2,::1O:1O:1O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
479,5,1,1,2,2,::1O:1O:2O,,1N3O2S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
480,5,1,1,2,2,::1O:1O:2O,,1N2O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
481,5,1,1,2,2,1O:1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
482,5,1,1,2,2,1O:1O:1O:1O:2O,,2O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
483,5,1,1,2,2,1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
484,5,1,1,2,2,1O:1O:1O:1O:1O,1O,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
485,5,1,1,2,2,1O:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
486,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
487,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
488,5,1,1,2,2,1O:1O:1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
489,5,1,1,2,1,::::2O,1O,,2S:2S:3S:4S:4S:5S:5S:5S,1L,1,0.03000300030003
490,5,1,1,2,1,::::1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
491,5,1,1,2,1,::::1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
492,5,1,2,1,2,::1O:1O:1O,1O,1O:2O2S,,1L:1L,1,0.03000300030003
493,5,1,2,1,2,::1O:1O:1O,1O,1O:3O2S,,1L:1L,1,0.03000300030003
494,5,1,1,2,1,:1O:1O:1O:1O,,2O,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
495,5,1,2,1,2,::1O:1O:1O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
496,5,1,1,1,2,::1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
497,5,1,1,1,2,::1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
498,5,1,1,1,2,::1O:1O:1O,1O,1O1S,,1L:1L,1,0.03000300030003
499,5,1,1,1,2,::1O:1O:1O,1O,1N4O2S,,1L:1L,1,0.03000300030003
500,5,1,1,1,2,::1O:1O:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
501,5,1,1,1,2,::1O:1O:1O,1O,1N1O1S,,1L:1L,1,0.03000300030003
502,5,1,1,1,2,::1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
503,5,1,2,1,2,::1O:1O:1O,1O,2O:2O2S,,1L:1L,1,0.03000300030003
504,5,1,1,1,2,:1O:2O:2O:2O,1O,1O,,1L:1L,1,0.03000300030003
505,5,1,2,1,2,::1O:1O:1O,1O,:1O1S,,1L:1L,1,0.03000300030003
506,5,1,1,1,2,:1O:1O:2O:2O,1O,2O1S,,1L:1L,1,0.03000300030003
507,5,1,1,1,2,:1O:1O:2O:2O,1O,1O,,1L:1L,1,0.03000300030003
508,5,1,1,2,2,:1O:1O:1O:1O,,1N3O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
509,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
510,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
511,5,1,1,2,2,:1O:1O:1O:2O,1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
512,5,1,1,2,2,::1O:1O:1O,1O,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
513,5,1,1,2,2,::1O:1O:1O,1O,1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
514,5,1,1,2,2,::1O:1O:1O,,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
515,5,1,1,2,2,::1O:1O:1O,,1N3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
516,5,1,1,2,2,:1O:2O:2O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
517,5,1,1,2,2,:1O:1O:2O:2O,1O,2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
518,5,1,2,1,2,::1O:1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
519,5,1,1,2,2,:1O:1O:2O:2O,1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
520,5,1,1,2,2,:1O:1O:2O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
521,5,1,1,2,2,:1O:1O:2O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
522,5,1,1,2,2,:1O:1O:1O:2O,1O,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
523,5,1,1,2,2,:1O:1O:1O:2O,1O,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
524,5,1,1,2,2,:1O:1O:1O:2O,1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
525,5,1,1,2,2,:1O:1O:1O:1O,,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
526,5,1,1,2,2,:1O:1O:1O:2O,1O,1N2O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
527,5,1,1,2,2,:1O:1O:1O:2O,1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
528,5,1,1,2,2,:1O:1O:1O:2O,1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
529,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
530,5,1,2,1,2,:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
531,5,1,1,2,2,:1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
532,5,1,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
533,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
