,num_dol,num_dms,num_tfsi,num_ps,num_li,atoms_dol,atoms_dms,atoms_tfsi,atoms_ps,atoms_li,count,%
295,5,4,0,1,1,:::1O:1O,:1O:1O:1O1S,,,1L,2,0.06000600060006
296,3,4,0,1,1,:1O:2O,::1O:1O,,,1L,2,0.06000600060006
297,5,4,0,1,1,:::1O:1O,:1O:1O1S:2O1S,,,1L,2,0.06000600060006
298,3,3,1,1,1,::1O,::2O1S,1O,,1L,2,0.06000600060006
299,3,3,1,1,1,::1O,:2O1S:2O1S,,,1L,2,0.06000600060006
300,2,5,0,1,2,1O:1O,1O:1O:1O:1O1S:1O1S,,,1L:1L,2,0.06000600060006
301,3,4,0,1,2,:1O:1O,1O:2O1S:2O1S:2O1S,,,1L:1L,2,0.06000600060006
302,5,4,0,1,1,::1O:1O:1O,:::1O,,,1L,2,0.06000600060006
303,2,5,0,1,2,1O:1O,1O:1O:1O:2O1S:2O1S,,,1L:1L,2,0.06000600060006
304,3,4,0,3,2,:1O:1O,::1O:1O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
305,3,5,0,1,1,1O:1O:1O,::1O:1O:2O1S,,,1L,2,0.06000600060006
306,1,5,0,1,1,1O,::1O:1O:1O,,,1L,2,0.06000600060006
307,5,4,0,1,1,::1O:1O:1O,:1O:1O1S:1O1S,,,1L,2,0.06000600060006
308,3,4,0,3,2,:1O:1O,::1O1S:2O1S,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
309,2,5,0,1,2,:1O,1O:1O:1O1S:2O1S:3O1S,,,1L:1L,2,0.06000600060006
310,3,5,0,1,1,1O:1O:1O,:::1O:1O,,,1L,2,0.06000600060006
311,4,3,0,1,1,:::1O,1O:2O1S:2O1S,,,1L,2,0.06000600060006
312,6,3,0,1,1,:::::1O,:1O:2O1S,,,1L,2,0.06000600060006
313,3,3,1,1,1,::1O,1O:1O1S:2O1S,,,1L,2,0.06000600060006
314,3,3,1,1,1,:1O:2O,::1O,,,1L,2,0.06000600060006
315,3,4,0,1,2,:1O:1O,1O:1O1S:2O1S:3O1S,,,1L:1L,2,0.06000600060006
316,4,3,1,1,1,:1O:1O:1O,1O:1O1S:2O1S,1O,,1L,2,0.06000600060006
317,3,4,0,1,1,:1O:2O,:1O:2O1S:2O1S,,,1L,2,0.06000600060006
318,6,4,0,1,1,::::1O:2O,:1O:1O1S:2O1S,,,1L,2,0.06000600060006
319,6,3,0,1,1,:::1O:1O:1O,::1O,,,1L,2,0.06000600060006
320,3,4,0,1,2,1O:1O:1O,1O:1O:2O1S:2O1S,,,1L:1L,2,0.06000600060006
321,3,4,0,1,1,:1O:2O,:1O:1O1S:2O1S,,,1L,2,0.06000600060006
322,4,3,0,1,1,:::1O,1O:1O1S:2O1S,,,1L,2,0.06000600060006
323,1,5,0,1,1,,1O:1O1S:2O1S:2O1S:2O1S,,,1L,2,0.06000600060006
324,4,3,1,1,1,:1O:1O:1O,:1O:2O1S,,,1L,2,0.06000600060006
325,2,5,0,1,2,:,:1O:1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
326,4,4,0,1,1,:1O:1O:1O,1O:1O:1O1S:1O1S,,,1L,2,0.06000600060006
327,4,3,0,1,1,::1O:2O,::1O,,,1L,2,0.06000600060006
328,5,4,0,1,1,::::1O,:1O:1O:1O,,,1L,2,0.06000600060006
329,6,3,0,1,0,:::::1O,::2O1S,,,,2,0.06000600060006
330,4,4,0,1,1,1O:1O:1O:1O,:1O:1O:2O1S,,,1L,2,0.06000600060006
331,3,4,0,1,2,1O:1O:1O,:1O:1O1S:2O1S,,,1L:1L,2,0.06000600060006
332,4,3,0,1,1,:::1O,1O:1O1S:3O1S,,,1L,2,0.06000600060006
333,5,4,0,1,1,:::1O:1O,::1O:2O1S,,,1L,2,0.06000600060006
334,6,3,0,1,1,:::1O:1O:1O,:1O:2O1S,,,1L,2,0.06000600060006
335,3,4,1,1,1,:1O:1O,:1O:1O:1O,1O,,1L,2,0.06000600060006
336,4,3,0,1,2,1O:1O:1O:1O,1O:1O1S:3O1S,,,1L:1L,1,0.03000300030003
337,4,2,0,1,1,:1O:2O:2O,1O1S:2O1S,,,1L,1,0.03000300030003
338,4,3,0,1,1,:::2O,:1O:2O1S,,,1L,1,0.03000300030003
339,4,2,0,1,1,:1O:2O:2O,1O:1O,,,1L,1,0.03000300030003
340,4,1,2,1,1,::1O:1O,2O1S,1O:2O,,1L,1,0.03000300030003
341,4,3,0,1,1,:::2O,:2O1S:3O1S,,,1L,1,0.03000300030003
342,4,2,0,1,1,1O:1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
343,4,2,0,1,1,:1O:1O:2O,1O:2O1S,,,1L,1,0.03000300030003
344,4,2,0,1,1,1O:1O:1O:2O,:2O1S,,,1L,1,0.03000300030003
345,4,2,0,1,1,:1O:1O:1O,1O1S:1O1S,,,1L,1,0.03000300030003
346,4,2,0,1,1,:1O:1O:1O,1O:2O1S,,,1L,1,0.03000300030003
347,4,2,0,1,1,:1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
348,4,2,0,1,0,:1O:1O:1O,2O1S:2O1S,,,,1,0.03000300030003
349,4,2,0,1,0,:::,2O1S:2O1S,,,,1,0.03000300030003
350,4,2,0,1,1,1O:1O:1O:2O,1O1S:1O1S,,,1L,1,0.03000300030003
351,4,2,0,1,1,:1O:1O:2O,1O:1O1S,,,1L,1,0.03000300030003
352,4,3,0,1,1,:::1O,2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
353,4,2,0,1,1,1O:1O:1O:1O,1O1S:2O1S,,,1L,1,0.03000300030003
354,4,3,0,1,2,1O:1O:1O:1O,1O:1O:1O1S,,,1L:1L,1,0.03000300030003
355,4,2,0,1,1,:1O:1O:1O,:3O1S,,,1L,1,0.03000300030003
356,4,2,0,1,1,1O:1O:1O:1O,:2O1S,,,1L,1,0.03000300030003
357,4,2,1,1,2,:::1O,1O:2O1S,2O1S,,1L:1L,1,0.03000300030003
358,4,1,2,1,1,1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
359,3,8,0,1,2,::1O,::1O:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
360,3,7,1,1,2,::1O,:1O:1O:1O:1O:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
361,3,7,1,1,1,::1O,::::1O:1O1S:2O1S,,,1L,1,0.03000300030003
362,3,7,0,1,2,::1O,::1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
363,3,7,0,1,1,::1O,:::::2O:2O1S,,,1L,1,0.03000300030003
364,4,3,0,1,2,:1O:1O:1O,1O:2O1S:3O1S,,,1L:1L,1,0.03000300030003
365,4,3,0,1,2,:1O:1O:1O,:1O1S:1O1S,,,1L:1L,1,0.03000300030003
366,3,7,0,1,1,::1O,::::1O:1O:2O1S,,,1L,1,0.03000300030003
367,4,3,0,1,2,:1O:1O:1O,:1O1S:2O1S,,,1L:1L,1,0.03000300030003
368,3,7,0,1,1,::1O,::1O:1O:1O1S:1S:2O1S,,,1L,1,0.03000300030003
369,3,7,0,1,1,::,::::1O:1O:2O1S,,,1L,1,0.03000300030003
370,3,6,1,1,1,::,:::1O:1O:1O,1O1S,,1L,1,0.03000300030003
371,3,6,1,1,1,:1O:1O,::::1O:1O,,,1L,1,0.03000300030003
372,3,6,0,2,2,::1O,::1O:1O:1O:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
373,3,6,0,2,2,::1O,::1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
374,3,6,0,1,2,::1O,:1O:1O:2O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
375,4,3,0,1,2,:1O:1O:2O,1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
376,3,6,0,1,2,::1O,:1O:1O:1O:2O1S:3O1S,,,1L:1L,1,0.03000300030003
377,3,6,0,1,2,::1O,:1O:1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
378,4,3,0,1,2,:1O:1O:2O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
379,3,6,0,1,2,::1O,:1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
380,3,6,0,1,2,::1O,:1O:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
381,3,6,0,1,2,::1O,:1O:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
382,4,3,0,1,2,:1O:1O:2O,:2O1S:2O1S,,,1L:1L,1,0.03000300030003
383,4,3,0,1,2,:1O:2O:2O,1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
384,3,6,0,1,2,::1O,:1O:1O1S:2O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
385,3,6,0,1,2,::1O,1O:1O:1O:1O:2O1S:3O1S,,,1L:1L,1,0.03000300030003
386,3,6,0,1,2,::1O,1O:1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
387,3,8,0,1,1,:1O:1O,::::1O:1O:1O:1O1S,,,1L,1,0.03000300030003
388,4,3,0,1,2,:1O:1O:1O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
389,4,3,0,1,2,1O:1O:1O:1O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
390,4,3,0,1,2,:1O:1O:1O,1O:1O:3O1S,,,1L:1L,1,0.03000300030003
391,4,3,0,1,2,1O:1O:1O:1O,2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
392,4,1,1,2,2,1O:1O:1O:1O,1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
393,4,1,1,1,2,::1O:1O,1O1S,1N3O2S,,1L:1L,1,0.03000300030003
394,4,1,1,1,2,:1O:1O:1O,2O1S,1N1O1S,,1L:1L,1,0.03000300030003
395,4,1,1,1,2,:1O:1O:1O,1O1S,3O2S,,1L:1L,1,0.03000300030003
396,4,3,0,1,2,1O:1O:1O:1O,:1O:2O1S,,,1L:1L,1,0.03000300030003
397,4,3,0,1,2,1O:1O:1O:2O,1O1S:1O1S:3O1S,,,1L:1L,1,0.03000300030003
398,4,1,1,1,2,1O:1O:1O:2O,1O1S,3O1S,,1L:1L,1,0.03000300030003
399,4,1,1,1,1,:::1O,2O1S,1O1S,,1L,1,0.03000300030003
400,4,3,0,1,2,1O:1O:1O:2O,:1O:2O1S,,,1L:1L,1,0.03000300030003
401,4,2,0,1,1,::1O:1O,2O1S:2O1S,,,1L,1,0.03000300030003
402,4,3,0,1,2,:1O:1O:1O,1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
403,4,1,1,1,1,:::1O,,2O1S,,1L,1,0.03000300030003
404,4,1,1,1,1,::1O:1O,2O1S,1O1S,,1L,1,0.03000300030003
405,4,1,1,1,1,::1O:1O,1O,1N3O2S,,1L,1,0.03000300030003
406,4,1,1,1,1,:1O:1O:2O,1O1S,1O,,1L,1,0.03000300030003
407,4,1,0,2,2,::1O:1O,1O1S,,2S:2S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
408,4,3,0,1,2,:1O:1O:1O,1O:1O1S:3O1S,,,1L:1L,1,0.03000300030003
409,4,3,0,1,2,:1O:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
410,4,1,0,2,2,:1O:1O:2O,2O1S,,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
411,4,1,0,2,2,:1O:1O:1O,3O1S,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
412,4,3,0,1,2,:1O:1O:1O,1O:1O:2O,,,1L:1L,1,0.03000300030003
413,4,1,0,2,2,:1O:1O:1O,2O1S,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
414,4,1,0,2,2,:1O:1O:1O,1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
415,4,1,0,2,2,1O:1O:1O:1O,2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
416,4,1,0,1,0,:::1O,2O1S,,,,1,0.03000300030003
417,3,9,0,1,2,:1O:1O,::::1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
418,4,1,1,1,1,:::1O,1O1S,1O,,1L,1,0.03000300030003
419,4,2,0,2,1,::1O:1O,2O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
420,4,2,0,1,1,::1O:1O,2O:2O1S,,,1L,1,0.03000300030003
421,4,3,0,1,1,:1O:1O:1O,1O:2O1S:2O1S,,,1L,1,0.03000300030003
422,4,3,0,1,0,::1O:1O,1O1S:1S:2O1S,,,,1,0.03000300030003
423,4,3,0,1,1,1O:1O:1O:1O,1O1S:1S:2O1S,,,1L,1,0.03000300030003
424,4,2,1,1,1,::1O:1O,:1O,1O,,1L,1,0.03000300030003
425,4,3,0,1,1,1O:1O:1O:1O,1O:1O1S:1S,,,1L,1,0.03000300030003
426,4,3,0,1,1,1O:1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
427,4,2,1,1,1,::1O:1O,:1O,,,1L,1,0.03000300030003
428,4,2,1,1,1,:1O:1O:2O,1O:2O1S,,,1L,1,0.03000300030003
429,4,2,1,1,1,:1O:1O:2O,1O:1O1S,1O,,1L,1,0.03000300030003
430,4,2,1,1,1,:1O:1O:1O,:3O1S,1O,,1L,1,0.03000300030003
431,4,3,0,1,1,1O:1O:1O:1O,:1O1S:1S,,,1L,1,0.03000300030003
432,4,3,0,1,1,1O:1O:1O:1O,:1O:1S,,,1L,1,0.03000300030003
433,4,3,0,1,1,1O:1O:1O:1O,:2O1S:3O1S,,,1L,1,0.03000300030003
434,4,2,1,1,1,:1O:1O:1O,:2O1S,1O,,1L,1,0.03000300030003
435,4,3,0,1,1,1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
436,4,2,1,1,1,:1O:1O:1O,:2O1S,,,1L,1,0.03000300030003
437,4,3,0,1,1,1O:1O:1O:1O,::3O1S,,,1L,1,0.03000300030003
438,4,3,0,1,1,1O:1O:1O:2O,1O:1O1S:3O1S,,,1L,1,0.03000300030003
439,4,3,0,1,1,:1O:1O:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
440,4,3,0,1,1,:1O:1O:1O,1O:1O1S:2O,,,1L,1,0.03000300030003
441,4,3,0,1,1,:1O:1O:1O,1O:1O:2O1S,,,1L,1,0.03000300030003
442,4,2,1,1,1,:1O:1O:1O,:1O1S,1O,,1L,1,0.03000300030003
443,4,2,1,1,1,::1O:1O,:1O1S,,,1L,1,0.03000300030003
444,4,2,1,1,1,::1O:2O,:1O,,,1L,1,0.03000300030003
445,4,2,1,1,1,::1O:2O,:1O,2O1S,,1L,1,0.03000300030003
446,4,2,2,1,1,::1O:1O,1O:1O1S,:1O,,1L,1,0.03000300030003
447,4,2,1,1,2,:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
448,4,2,1,2,2,:1O:1O:1O,2O1S:2O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
449,4,2,1,2,2,:1O:1O:1O,:1O1S,,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
450,4,2,1,1,2,1O:1O:1O:1O,:1O1S,,,1L:1L,1,0.03000300030003
451,4,2,1,1,2,1O:1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
452,4,2,1,1,1,:::2O,1O:2O1S,1N2O1S,,1L,1,0.03000300030003
453,4,2,1,2,2,::1O:1O,:1O,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
454,4,2,1,2,3,::1O:1O,1O:1O,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
455,4,2,2,1,1,:1O:1O:1O,:1O,1O:1O,,1L,1,0.03000300030003
456,4,2,2,1,1,::1O:1O,:1O1S,:,,1L,1,0.03000300030003
457,4,2,1,1,1,::1O:2O,:2O1S,2O1S,,1L,1,0.03000300030003
458,4,2,1,1,1,:::2O,1O:1O,1O,,1L,1,0.03000300030003
459,4,2,1,1,1,:::1O,:1O,1O1S,,1L,1,0.03000300030003
460,4,2,1,1,1,:::1O,:1O,1O,,1L,1,0.03000300030003
461,4,2,2,1,1,:::1O,:1O,:2O1S,,1L,1,0.03000300030003
462,4,2,2,1,2,:1O:1O:2O,1O:1O1S,1O:1O,,1L:1L,1,0.03000300030003
463,4,2,1,1,1,:::1O,2O1S:2O1S,1O,,1L,1,0.03000300030003
464,4,2,1,1,1,:::1O,1O:1O,1O,,1L,1,0.03000300030003
465,4,2,1,1,1,:::1O,1O1S:2O1S,1O,,1L,1,0.03000300030003
466,4,2,1,1,1,:::1O,1O1S:2O1S,1N1O1S,,1L,1,0.03000300030003
467,4,2,1,1,1,:1O:1O:1O,:1O1S,,,1L,1,0.03000300030003
468,4,3,0,1,1,:1O:1O:1O,:1O1S:1S,,,1L,1,0.03000300030003
469,4,2,0,1,1,::1O:1O,:1O,,,1L,1,0.03000300030003
470,4,2,1,1,1,:1O:1O:1O,2O1S:2O1S,1O,,1L,1,0.03000300030003
471,4,3,0,1,1,::1O:1O,:2O1S:3O1S,,,1L,1,0.03000300030003
472,4,3,0,1,1,::1O:1O,:2O:2O1S,,,1L,1,0.03000300030003
473,4,2,0,2,1,::1O:1O,:1O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
474,4,2,0,2,1,::1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
475,4,3,0,1,1,::1O:1O,::2O1S,,,1L,1,0.03000300030003
476,4,2,1,2,1,::1O:1O,:2O1S,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
477,4,2,0,2,1,:1O:1O:1O,:1O,,1S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
478,4,2,0,1,2,:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
479,4,3,0,1,1,::1O:2O,1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
480,4,2,0,1,2,:1O:1O:1O,2O1S:3O1S,,,1L:1L,1,0.03000300030003
481,4,3,0,1,1,::1O:2O,:1O:1O,,,1L,1,0.03000300030003
482,4,2,0,1,2,:1O:1O:1O,2O1S:2O1S,,,1L:1L,1,0.03000300030003
483,4,2,0,1,2,:1O:1O:1O,1O:3O1S,,,1L:1L,1,0.03000300030003
484,4,2,0,1,2,:1O:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
485,4,3,0,1,1,:::,:1O:1O1S,,,1L,1,0.03000300030003
486,4,2,0,1,2,:1O:1O:1O,1O:1O1S,,,1L:1L,1,0.03000300030003
487,4,2,0,1,2,:1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
488,4,2,0,1,2,1O:1O:2O:2O,1O:1O1S,,,1L:1L,1,0.03000300030003
489,4,2,0,1,2,1O:1O:1O:1O,1O:1O1S,,,1L:1L,1,0.03000300030003
490,4,2,0,1,1,:::1O,1O:2O1S,,,1L,1,0.03000300030003
491,4,3,0,1,1,:::1O,1O:1O:1O,,,1L,1,0.03000300030003
492,4,2,0,2,1,::1O:2O,:2O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
493,4,3,0,1,1,::1O:1O,:1O:3O1S,,,1L,1,0.03000300030003
494,4,2,0,2,1,:::1O,1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
495,4,2,1,1,1,1O:1O:1O:1O,1O1S:1O1S,,,1L,1,0.03000300030003
496,4,3,0,1,1,:1O:1O:1O,:1O:3O1S,,,1L,1,0.03000300030003
497,4,3,0,1,1,:1O:1O:1O,::1O,,,1L,1,0.03000300030003
498,4,2,1,1,1,1O:1O:1O:1O,1S:2O1S,2O1S,,1L,1,0.03000300030003
499,4,3,0,1,1,:1O:1O:1O,::1O1S,,,1L,1,0.03000300030003
500,4,3,0,1,1,:1O:1O:2O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
501,4,2,1,1,1,1O:1O:1O:1O,1O:2O1S,,,1L,1,0.03000300030003
502,4,3,0,1,1,:1O:1O:2O,1O:1O:2O1S,,,1L,1,0.03000300030003
503,4,3,0,1,1,:1O:1O:2O,1O:2O1S:3O1S,,,1L,1,0.03000300030003
504,4,3,0,1,1,:1O:1O:2O,1O:3O1S:3O1S,,,1L,1,0.03000300030003
505,4,2,0,3,2,::1O:1O,:1O1S,,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
506,4,3,0,1,1,::1O:1O,1O:1O:3O1S,,,1L,1,0.03000300030003
507,4,3,0,1,1,:1O:1O:2O,:1O:2O1S,,,1L,1,0.03000300030003
508,4,2,0,2,2,::1O:2O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
509,4,3,0,1,1,:1O:1O:2O,::1O,,,1L,1,0.03000300030003
510,4,3,0,1,1,:1O:1O:2O,::2O,,,1L,1,0.03000300030003
511,4,3,0,1,1,::1O:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
512,4,2,0,2,2,::1O:1O,:1O1S,,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
513,4,2,0,2,2,:1O:2O:2O,1O:1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
514,4,2,0,2,2,:1O:1O:2O,1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
515,4,2,0,2,2,:1O:1O:1O,1O:1O1S,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
516,3,6,0,1,2,::1O,1O:1O:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
517,0,3,1,3,3,,1O:1O1S:2O1S,2O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
518,3,6,0,1,2,:1O:2O,::1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
519,3,6,0,1,2,:1O:2O,:1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
520,3,4,1,1,2,:1O:1O,1O:1O:1O1S:2O1S,2O,,1L:1L,1,0.03000300030003
521,3,4,1,1,2,:1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
522,3,4,1,1,2,:1O:1O,1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
523,3,4,1,1,2,:1O:1O,1O:1O:1O:1O1S,1O1S,,1L:1L,1,0.03000300030003
524,3,4,1,1,2,:1O:1O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
525,3,4,1,1,2,:1O:1O,1O:1O:1O:2O1S,2O1S,,1L:1L,1,0.03000300030003
526,3,4,1,1,2,:1O:1O,1O:1O:1O:3O1S,,,1L:1L,1,0.03000300030003
527,3,4,1,1,2,:1O:1O,1O:1O:2O1S:2O1S,2O,,1L:1L,1,0.03000300030003
528,3,4,1,1,2,:1O:1O,1O:2O1S:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
529,3,4,1,1,2,:1O:1O,:1O1S:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
530,3,4,1,1,2,:1O:1O,:1O:1O:1O1S,2O1S,,1L:1L,1,0.03000300030003
531,3,4,1,1,2,:1O:1O,::1O:2O1S,1O,,1L:1L,1,0.03000300030003
532,3,4,1,1,2,:1O:2O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
533,3,4,1,1,2,:1O:2O,:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
534,3,4,1,1,2,:2O:2O,:1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
535,3,4,1,1,2,::1O,1O:1O1S:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
536,3,4,1,1,2,::1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
537,3,4,1,1,2,:1O:1O,1O:1O1S:2O:2O1S,1O,,1L:1L,1,0.03000300030003
538,3,4,1,1,2,:1O:1O,1O:1O1S:2O1S:3O1S,1O,,1L:1L,1,0.03000300030003
539,3,4,1,1,2,:1O:1O,1O:1O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
540,3,4,1,1,2,1O:1O:1O,:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
541,3,4,1,1,2,1O:1O:1O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
542,3,4,1,1,2,1O:1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
543,3,4,1,1,2,1O:1O:1O,1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
544,3,4,1,1,2,1O:1O:1O,1O:1O:1O:1O1S,3O1S,,1L:1L,1,0.03000300030003
545,3,4,1,1,2,1O:1O:1O,1O:1O:1O:3O1S,,,1L:1L,1,0.03000300030003
546,3,4,1,1,2,1O:1O:1O,1O:1O:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
547,3,4,1,1,2,1O:1O:1O,:1O:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
548,3,4,1,1,2,1O:1O:1O,:1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
549,3,4,1,1,2,:1O:1O,1O:1O1S:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
550,3,4,1,1,2,1O:1O:1O,:1O:2O1S:2O1S,2O1S,,1L:1L,1,0.03000300030003
551,3,4,1,1,2,1O:1O:1O,:1O:2O1S:3O1S,,,1L:1L,1,0.03000300030003
552,3,4,1,1,2,1O:1O:2O,:1O1S:2O:2O1S,1O,,1L:1L,1,0.03000300030003
553,3,4,1,1,2,1O:1O:2O,:1O:2O:2O1S,,,1L:1L,1,0.03000300030003
554,3,4,1,1,2,1O:1O:2O,::1O:2O1S,1O,,1L:1L,1,0.03000300030003
555,3,4,1,1,2,:1O:1O,1O1S:1O1S:2O1S:2O1S,2O,,1L:1L,1,0.03000300030003
556,3,4,1,1,2,:1O:1O,1O:1O1S:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
557,3,4,1,1,3,::2O,1O:1O:2O1S:3O1S,1O,,1L:1L:1L,1,0.03000300030003
558,3,4,1,2,1,1O:1O:1O,:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
559,3,4,1,2,1,::2O,1O:1O:1O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
560,3,5,0,1,1,:1O:1O,:::2O1S:2O1S,,,1L,1,0.03000300030003
561,3,5,0,1,1,:1O:1O,:1O:1O:2O:2O1S,,,1L,1,0.03000300030003
562,3,5,0,1,1,:1O:1O,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
563,3,5,0,1,1,:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
564,3,5,0,1,1,:1O:1O,::1O:1O:3O1S,,,1L,1,0.03000300030003
565,3,5,0,1,1,:1O:1O,:::1O1S:2O1S,,,1L,1,0.03000300030003
566,3,5,0,1,1,:1O:1O,:::1O:1O,,,1L,1,0.03000300030003
567,3,5,0,1,1,:1O:1O,:::1O:1O1S,,,1L,1,0.03000300030003
568,3,5,0,1,1,:1O:1O,::::1O,,,1L,1,0.03000300030003
569,3,5,0,1,1,:1O:1O,:1O:1O:1O1S:3O1S,,,1L,1,0.03000300030003
