,num_dol,num_epe,num_tfsi,num_ps,num_li,atoms_dol,atoms_epe,atoms_tfsi,atoms_ps,atoms_li,count,%
535,4,1,3,1,2,1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
536,6,0,0,2,2,:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
537,4,1,3,2,2,1O:1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
538,4,2,1,2,2,1O:1O:1O:1O,:,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
539,4,2,1,1,1,:::,:1O,3O1S,,1L,1,0.03000300030003
540,4,2,1,1,1,:::1O,:,3O2S,,1L,1,0.03000300030003
541,6,0,0,2,1,::::1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
542,4,2,1,1,1,:::2O,:1O,1O,,1L,1,0.03000300030003
543,4,2,1,1,2,1O:1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
544,4,2,1,1,2,1O:1O:1O:1O,:,2O,,1L:1L,1,0.03000300030003
545,4,2,1,1,2,1O:1O:1O:1O,:1O,1N3O2S,,1L:1L,1,0.03000300030003
546,4,2,1,1,2,1O:1O:1O:2O,:1O,1O,,1L:1L,1,0.03000300030003
547,6,0,0,2,1,:::1O:1O:1O,,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
548,4,2,1,1,2,:1O:1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
549,4,2,1,1,2,:1O:1O:1O,:1O,3O1S,,1L:1L,1,0.03000300030003
550,4,2,1,1,2,::1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
551,4,2,1,2,2,:1O:1O:1O,:,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
552,6,0,1,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
553,4,2,1,2,2,::1O:1O,:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
554,4,2,2,1,1,::1O:1O,:,1O:1O,,1L,1,0.03000300030003
555,4,2,2,1,2,1O:1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
556,6,0,0,1,2,:::1O:1O:2O,,,,1L:1L,1,0.03000300030003
557,4,2,2,1,2,:1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
558,4,2,2,1,2,:1O:1O:1O,:1O,1O:1O,,1L:1L,1,0.03000300030003
559,6,0,0,1,2,::1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
560,4,2,2,1,2,::1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
561,6,0,0,1,2,::1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
562,4,3,0,1,1,:1O:1O:1O,::1O,,,1L,1,0.03000300030003
563,4,3,0,1,1,::1O:1O,::,,,1L,1,0.03000300030003
564,4,3,0,1,1,::1O:1O,::1O,,,1L,1,0.03000300030003
565,4,2,1,1,1,:::,:1O,1O,,1L,1,0.03000300030003
566,4,2,1,1,1,:::,1O:1O,1O,,1L,1,0.03000300030003
567,4,2,1,1,1,::1O:1O,:,2O1S,,1L,1,0.03000300030003
568,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
569,6,0,1,1,1,1O:1O:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
570,6,0,0,3,2,::1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
571,6,0,0,2,2,::1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
572,4,1,3,2,2,:1O:1O:1O,,::1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
573,4,2,0,1,1,1O:1O:1O:1O,:,,,1L,1,0.03000300030003
574,6,0,0,2,2,::1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
575,4,2,0,1,1,:1O:1O:1O,:1O,,,1L,1,0.03000300030003
576,4,2,0,1,1,:1O:1O:2O,:,,,1L,1,0.03000300030003
577,6,0,0,2,2,:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
578,4,2,0,1,1,::1O:2O,:1O,,,1L,1,0.03000300030003
579,4,2,0,1,2,1O:1O:1O:2O,:1O,,,1L:1L,1,0.03000300030003
580,4,2,0,2,2,1O:1O:1O:1O,:,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
581,6,0,0,2,2,:1O:1O:1O:1O:2O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
582,4,2,0,2,2,1O:1O:1O:1O,:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
583,4,2,0,2,2,:1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
584,6,0,0,2,2,:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
585,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
586,4,2,0,2,2,:1O:1O:2O,:,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
587,4,2,0,2,2,::1O:1O,:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
588,4,2,0,3,2,:1O:1O:1O,:1O,,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
589,4,2,0,3,2,::1O:1O,:1O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
590,4,2,0,3,2,:::1O,:1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
591,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
592,4,2,1,1,1,:1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
593,4,2,1,1,1,:1O:1O:1O,:1O,2O1S,,1L,1,0.03000300030003
594,4,1,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
595,5,0,2,1,2,:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
596,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
597,4,1,2,1,2,::1O:1O,1O,2O:2O,,1L:1L,1,0.03000300030003
598,6,2,0,1,1,:::::1O,:1O,,,1L,1,0.03000300030003
599,6,2,0,1,1,:1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
600,4,1,1,1,2,:1O:1O:1O,1O,1N3O2S,,1L:1L,1,0.03000300030003
601,6,1,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
602,6,1,1,1,2,::1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
603,6,1,1,1,2,:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
604,6,1,1,1,2,:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
605,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
606,4,1,1,1,2,:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
607,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
608,4,1,1,1,2,:1O:1O:2O,1O,2O,,1L:1L,1,0.03000300030003
609,4,1,1,1,2,::1O:1O,1O,1N2O2S,,1L:1L,1,0.03000300030003
610,6,1,1,1,1,::::1O:1O,,2O,,1L,1,0.03000300030003
611,6,1,1,1,1,:::1O:1O:1O,,1O,,1L,1,0.03000300030003
612,6,1,1,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
613,6,1,0,2,2,::1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
614,4,1,1,2,2,1O:1O:1O:1O,,1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
615,6,1,0,1,2,::1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
616,6,1,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
617,4,1,1,2,2,1O:1O:1O:1O,,1N2O1S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
618,6,1,0,1,1,:::1O:1O:1O,1O,,,1L,1,0.03000300030003
619,6,1,0,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
620,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
621,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
622,6,0,3,1,2,::1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
623,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
624,4,1,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
625,4,1,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
626,4,1,1,2,2,1O:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
627,4,1,1,1,2,:1O:1O:1O,1O,1N1O,,1L:1L,1,0.03000300030003
628,4,1,1,1,2,:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
629,4,1,1,1,2,:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
630,7,1,0,1,1,:::1O:1O:1O:2O,,,,1L,1,0.03000300030003
631,4,1,1,1,1,::1O:1O,1O,3O1S,,1L,1,0.03000300030003
632,8,0,0,1,2,:1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
633,4,1,1,1,1,::1O:2O,,1O,,1L,1,0.03000300030003
634,4,1,1,1,1,:::,,2O,,1L,1,0.03000300030003
635,7,1,2,1,2,::1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
636,7,1,1,1,1,::::1O:1O:2O,,1O,,1L,1,0.03000300030003
637,7,1,0,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
638,4,1,1,1,1,:::1O,,1O,,1L,1,0.03000300030003
639,7,1,0,1,2,:1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
640,4,1,1,1,1,:::1O,1O,2O1S,,1L,1,0.03000300030003
641,4,1,1,1,1,:::1O,1O,3O1S,,1L,1,0.03000300030003
642,4,1,1,1,1,:::2O,,1O,,1L,1,0.03000300030003
643,4,1,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
644,7,0,2,3,2,::::1O:1O:1O,,:1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
645,6,3,0,1,1,::1O:1O:1O:1O,::,,,1L,1,0.03000300030003
646,7,0,1,1,2,:::1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
647,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
648,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
649,7,0,1,1,1,:::::1O:1O,,2O1S,,1L,1,0.03000300030003
650,7,0,1,1,1,::::1O:1O:1O,,1O,,1L,1,0.03000300030003
651,7,0,1,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
652,7,0,1,1,1,::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
653,7,0,0,2,1,:::1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
654,7,0,0,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
655,4,1,1,1,2,1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
656,4,1,1,1,2,1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
657,7,0,0,1,1,:1O:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
658,4,1,1,1,2,:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
659,4,1,1,2,2,1O:1O:1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
660,4,1,1,2,2,1O:1O:1O:1O,1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
661,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
662,4,1,2,1,2,:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
663,6,0,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
664,4,1,2,1,2,1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
665,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
666,6,0,1,2,2,::1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
667,6,0,1,2,2,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
668,4,1,2,1,2,1O:1O:1O:1O,1O,:3O1S,,1L:1L,1,0.03000300030003
669,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
670,4,1,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
671,4,1,2,1,2,1O:1O:1O:2O,,:1N2O1S,,1L:1L,1,0.03000300030003
672,4,3,0,1,1,:::1O,::,,,1L,1,0.03000300030003
673,4,1,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
674,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
675,4,1,2,1,2,:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
676,4,1,2,1,2,:1O:1O:1O,1O,1O1S:2O,,1L:1L,1,0.03000300030003
677,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
678,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
679,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
680,4,1,2,1,2,:1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
681,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
682,6,0,1,1,2,:::1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
683,6,0,1,1,2,::1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
684,4,1,2,1,2,:1O:1O:1O,1O,:1O,,1L:1L,1,0.03000300030003
685,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
686,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
687,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O,,1L:1L,1,0.03000300030003
688,4,1,2,1,2,:1O:1O:2O,,1O:4O2S,,1L:1L,1,0.03000300030003
689,4,1,2,1,2,::1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
690,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
691,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
692,4,1,2,1,2,1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
693,4,1,1,2,2,:1O:1O:1O,,1N3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
694,4,1,1,2,3,:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
695,6,0,2,1,2,::::1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
696,4,1,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
697,4,1,1,2,2,:1O:1O:1O,,1O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
698,4,1,1,2,2,:1O:1O:1O,,3O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
699,4,1,1,2,2,:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
700,6,0,2,1,2,:::1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
701,4,1,1,2,2,:1O:1O:1O,1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
702,6,0,2,1,2,:::1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
703,4,1,1,2,2,::1O:1O,,1O,1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
704,4,1,1,2,2,::1O:1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
705,6,0,2,1,2,::1O:1O:1O:1O,,:1N1O,,1L:1L,1,0.03000300030003
706,6,0,2,1,2,::1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
707,4,1,1,2,2,::1O:2O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
708,4,1,1,3,2,::1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
709,4,1,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
710,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
711,4,1,2,1,1,:1O:1O:1O,,:,,1L,1,0.03000300030003
712,4,1,2,1,1,::1O:1O,,1O:1O,,1L,1,0.03000300030003
713,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
714,4,1,2,1,1,::1O:1O,,:1O,,1L,1,0.03000300030003
715,4,1,2,1,1,:::1O,,1O:1O,,1L,1,0.03000300030003
716,4,1,2,1,1,:::1O,,1O:2O,,1L,1,0.03000300030003
717,4,1,2,1,2,1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
718,4,1,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
719,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
720,6,0,2,1,1,::::1O:1O,,:1O,,1L,1,0.03000300030003
721,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
722,6,0,1,2,2,::1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
723,6,0,0,1,1,::::1O:1O,,,,1L,1,0.03000300030003
724,5,2,0,1,1,:::1O:2O,:1O,,,1L,1,0.03000300030003
725,4,3,0,1,1,:::1O,::1O,,,1L,1,0.03000300030003
726,5,0,1,2,2,:1O:1O:1O:1O,,2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
727,5,0,3,2,2,::1O:1O:1O,,:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
728,5,0,3,1,2,::1O:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
729,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
730,5,0,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
731,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
732,5,0,3,1,2,:1O:1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
733,5,0,3,1,2,:1O:1O:1O:1O,,::1O1S,,1L:1L,1,0.03000300030003
734,5,0,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
735,5,0,3,1,2,:1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
736,5,0,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
737,5,0,3,1,2,:1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
738,5,0,3,1,2,:1O:1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
739,5,0,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
740,5,0,3,1,2,:1O:1O:1O:1O,,1N2O:1O:2O,,1L:1L,1,0.03000300030003
741,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
742,5,0,1,2,2,:1O:1O:1O:1O,,2O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
743,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
744,5,0,3,1,2,:1O:1O:1O:1O,,1N1O2S:1O:1O,,1L:1L,1,0.03000300030003
745,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
746,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
747,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
748,5,0,3,1,2,1O:1O:1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
749,5,0,1,2,2,:1O:1O:1O:1O,,2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
750,5,0,1,2,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
751,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
752,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
753,5,0,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
754,5,0,1,2,2,:1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
755,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
756,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:2S:3S:3S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
757,4,3,0,1,2,1O:1O:1O:2O,::1O,,,1L:1L,1,0.03000300030003
758,5,1,0,2,1,:::1O:1O,1O,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
759,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
760,5,1,0,2,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
761,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
762,5,1,0,2,2,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
763,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
764,5,1,0,2,2,:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
765,5,1,0,2,2,:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
766,5,1,0,2,2,:1O:1O:1O:1O,,,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
767,5,1,0,2,2,1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
768,5,1,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
769,5,1,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
770,5,1,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
771,5,0,1,2,2,1O:1O:1O:1O:1O,,2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
772,5,0,1,2,2,1O:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
773,5,1,0,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
774,5,1,0,2,1,:::1O:1O,,,1S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
775,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
776,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
777,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
778,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
779,5,1,0,1,2,::1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
780,5,1,0,1,2,:1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
781,5,0,1,2,2,1O:1O:1O:1O:2O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
782,5,1,0,1,2,:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
783,5,0,1,2,2,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
784,5,0,1,2,2,:1O:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
785,5,0,1,2,2,:1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
786,5,1,0,1,1,:::1O:1O,1O,,,1L,1,0.03000300030003
787,5,0,3,1,1,:::1O:1O,,:1O:1O,,1L,1,0.03000300030003
