,num_dol,num_nma,num_tfsi,num_ps,num_li,atoms_dol,atoms_nma,atoms_tfsi,atoms_ps,atoms_li,count,%
933,2,3,0,1,0,1O:1O,:1N:1N,,,,1,0.03000300030003
934,2,3,0,1,0,:1O,1N:1N:1N1O,,,,1,0.03000300030003
935,2,3,0,1,0,:2O,:1N:1N,,,,1,0.03000300030003
936,2,3,0,1,1,1O:1O,1N:1O:1O,,,1L,1,0.03000300030003
937,2,3,0,1,1,1O:1O,:1N1O:1O,,,1L,1,0.03000300030003
938,2,3,0,1,1,1O:2O,:1N:1N1O,,,1L,1,0.03000300030003
939,2,3,0,1,1,1O:2O,:1O:1O,,,1L,1,0.03000300030003
940,2,3,0,1,1,:,1N:1N1O:1O,,,1L,1,0.03000300030003
941,2,3,0,1,1,:,1N:1O:1O,,,1L,1,0.03000300030003
942,2,3,0,1,1,:,:1N:1N1O,,,1L,1,0.03000300030003
943,2,3,0,1,1,:,:1O:1O,,,1L,1,0.03000300030003
944,2,3,0,1,1,:1O,1N:1N1O:1N1O,,,1L,1,0.03000300030003
945,2,3,0,1,1,:1O,1N:1N:1N1O,,,1L,1,0.03000300030003
946,2,3,0,1,1,:2O,:1O:1O,,,1L,1,0.03000300030003
947,1,5,0,1,1,1O,::::1O,,,1L,1,0.03000300030003
948,1,5,0,1,1,1O,:::1N:1O,,,1L,1,0.03000300030003
949,1,5,0,1,1,1O,::1N:1N1O:1O,,,1L,1,0.03000300030003
950,0,6,1,1,1,,:::1N:1O:1O,2O1S,,1L,1,0.03000300030003
951,0,5,1,1,1,,::1N:1O:1O,2O,,1L,1,0.03000300030003
952,0,5,1,1,1,,:::1N:1O,,,1L,1,0.03000300030003
953,0,5,1,1,2,,:1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
954,0,5,1,2,1,,:::1N:1O,3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
955,0,5,2,1,1,,::1N:1O:1O,:1N1O,,1L,1,0.03000300030003
956,0,6,0,1,0,,::1N:1N:1N:1O,,,,1,0.03000300030003
957,0,6,0,1,0,,::::1N:1N,,,,1,0.03000300030003
958,0,6,0,1,0,,::::1N:1O,,,,1,0.03000300030003
959,0,6,0,1,0,,:::::1N,,,,1,0.03000300030003
960,0,6,0,1,1,,1N:1N:1N:1O:1O:1O,,,1L,1,0.03000300030003
961,0,6,0,1,1,,:1N:1N1O:1N1O:1O:1O,,,1L,1,0.03000300030003
962,0,6,0,1,1,,:1N:1N1O:1O:1O:1O,,,1L,1,0.03000300030003
963,0,6,0,1,1,,::1N:1O:1O:1O,,,1L,1,0.03000300030003
964,0,6,0,2,2,,:1N:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
965,0,6,1,2,1,,:::1N:1N:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
966,1,5,0,1,1,1O,:1N:1N1O:1O:1O,,,1L,1,0.03000300030003
967,0,6,1,2,1,,:::::1N1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
968,0,7,0,1,1,,:1N:1N:1O:1O:1O:1O,,,1L,1,0.03000300030003
969,0,7,0,1,1,,:::1N:1O:1O:1O,,,1L,1,0.03000300030003
970,0,7,0,2,2,,:::1O:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
971,0,7,1,1,1,,:::1N:1N:1O:1O,,,1L,1,0.03000300030003
972,1,2,0,2,1,,1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
973,1,2,0,2,1,1O,1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
974,1,2,0,2,1,1O,:1N,,1S:1S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
975,1,2,0,2,1,1O,:1N,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
976,1,2,1,1,1,,1N:1O,1O,,1L,1,0.03000300030003
977,1,3,0,1,0,,::1N,,,,1,0.03000300030003
978,1,3,0,1,0,2O,1N:1N:1N,,,,1,0.03000300030003
979,1,3,0,1,1,,1N:1N:1O,,,1L,1,0.03000300030003
980,1,3,0,1,1,1O,1N:1N1O:1O,,,1L,1,0.03000300030003
981,0,5,1,1,1,,::1N:1O:1O,,,1L,1,0.03000300030003
982,0,5,1,1,1,,::1N:1N1O:1O,1O,,1L,1,0.03000300030003
983,0,5,1,1,1,,:1N:1N:1O:1O,3O2S,,1L,1,0.03000300030003
984,0,5,1,1,1,,:1N:1N:1N1O:1O,1O,,1L,1,0.03000300030003
985,0,3,2,1,1,,1N:1N1O:1O,:,,1L,1,0.03000300030003
986,0,4,0,1,0,,1N:1N:1N:1N,,,,1,0.03000300030003
987,0,4,0,1,1,,1N:1N:1O:1O,,,1L,1,0.03000300030003
988,0,4,0,1,1,,:1N:1N:1O,,,1L,1,0.03000300030003
989,0,4,0,1,2,,1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
990,0,4,0,2,1,,1N:1N:1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
991,0,4,0,2,1,,1N:1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
992,0,4,0,2,1,,:1N:1N:1N1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
993,0,4,0,2,1,,:1N:1N:1N1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
994,0,4,0,2,1,,:1N:1N:1N1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
995,0,4,0,2,1,,:1N:1N:1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
996,0,4,0,2,1,,:1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
997,0,4,1,1,1,,1N:1N1O:1O:1O,1O,,1L,1,0.03000300030003
998,0,4,1,1,1,,1N:1N:1O:1O,,,1L,1,0.03000300030003
999,0,4,1,1,1,,1N:1N:1O:1O,1O,,1L,1,0.03000300030003
1000,0,4,1,1,1,,:1N:1O:1O,2O,,1L,1,0.03000300030003
1001,0,4,1,1,1,,::1O:1O,1N1O1S,,1L,1,0.03000300030003
1002,0,4,1,2,1,,:1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1003,0,5,0,1,0,,1N:1N:1N:1N:1N,,,,1,0.03000300030003
1004,0,5,0,1,1,,:1N:1N:1N:1O,,,1L,1,0.03000300030003
1005,0,5,0,1,1,,::1N:1N:1O,,,1L,1,0.03000300030003
1006,0,5,0,1,1,,::1N:1O:1O,,,1L,1,0.03000300030003
1007,0,5,0,1,1,,:::1N:1O,,,1L,1,0.03000300030003
1008,0,5,0,2,1,,:1N:1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1009,0,5,0,2,1,,:::1N:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1010,0,5,0,2,1,,:::1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1011,0,5,0,2,2,,:1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1012,0,5,1,1,1,,1N:1N:1N1O:1N1O:1O,,,1L,1,0.03000300030003
1013,0,5,1,1,1,,1N:1N:1N:1O:1O,1O,,1L,1,0.03000300030003
1014,1,3,0,1,1,1O,:1N:1N1O,,,1L,1,0.03000300030003
1015,1,3,0,2,1,,1N:1N1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1016,1,3,0,2,1,,1N:1N:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1017,1,4,0,2,1,1O,:1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1018,1,4,0,2,1,1O,:1N:1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1019,1,4,0,2,1,1O,:1N:1N:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1020,1,4,0,2,1,1O,::1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1021,1,4,0,2,1,1O,::1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1022,1,4,0,2,1,1O,::1N:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1023,1,4,1,1,0,,::1N:1N,1O,,,1,0.03000300030003
1024,1,4,1,1,0,,:::1N,,,,1,0.03000300030003
1025,1,4,1,1,1,,1N:1N:1O:1O,2O,,1L,1,0.03000300030003
1026,1,4,1,1,1,,:1N:1O:1O,1N1O1S,,1L,1,0.03000300030003
1027,1,4,1,1,1,,::1O:1O,1N1O1S,,1L,1,0.03000300030003
1028,1,4,1,1,1,1O,1N:1N:1O:1O,1O,,1L,1,0.03000300030003
1029,1,4,1,1,1,1O,:1N:1O:1O,1O,,1L,1,0.03000300030003
1030,1,4,1,1,1,1O,::1N:1O,1O,,1L,1,0.03000300030003
1031,1,4,1,1,1,1O,::1N:1O,2O,,1L,1,0.03000300030003
1032,1,4,1,1,1,1O,::1O:1O,,,1L,1,0.03000300030003
1033,1,4,1,1,2,1O,:1N1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1034,1,4,1,2,1,,1N:1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1035,1,4,1,2,1,,:1N:1N:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1036,1,4,1,2,1,,::1N:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1037,1,4,1,2,1,,:::1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1038,1,4,2,1,1,,:1N:1O:1O,:,,1L,1,0.03000300030003
1039,1,4,2,1,1,,:1N:1O:1O,:1O1S,,1L,1,0.03000300030003
1040,1,4,2,1,1,1O,1N:1N:1O:1O,:,,1L,1,0.03000300030003
1041,1,5,0,1,0,,:::1N:1N1O,,,,1,0.03000300030003
1042,1,5,0,1,0,,::::,,,,1,0.03000300030003
1043,1,5,0,1,0,1O,::1N:1N:1N,,,,1,0.03000300030003
1044,1,5,0,1,1,,:::1N:1O,,,1L,1,0.03000300030003
1045,1,5,0,1,1,1O,1N:1N:1N:1O:1O,,,1L,1,0.03000300030003
1046,1,5,0,1,1,1O,1N:1N:1O:1O:1O,,,1L,1,0.03000300030003
1047,1,4,0,2,1,1O,:1N:1N:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1048,1,4,0,2,1,,::1N:1N,,1S:1S:2S:2S:3S:4S:4S:4S,1L,1,0.03000300030003
1049,1,3,0,2,1,,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1050,1,4,0,2,1,,:1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1051,1,3,0,2,1,,:1N:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1052,1,3,0,2,1,1O,1N:1N:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1053,1,3,0,2,1,1O,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1054,1,3,0,2,1,1O,:1N:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1055,1,3,1,1,0,1O,1N:1N:1N,,,,1,0.03000300030003
1056,1,3,1,1,0,1O,:1N:1N,,,,1,0.03000300030003
1057,1,3,1,1,1,,1N:1O:1O,1O,,1L,1,0.03000300030003
1058,1,3,1,1,1,,1N:1O:1O,2O1S,,1L,1,0.03000300030003
1059,1,3,1,1,1,1O,1N:1O:1O,1O,,1L,1,0.03000300030003
1060,1,3,1,1,2,1O,1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1061,1,3,1,2,1,,1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1062,1,3,1,2,1,,:1N:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1063,1,3,1,2,1,,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1064,1,3,1,2,1,1O,1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1065,1,3,2,1,1,1O,::1O,:2O,,1L,1,0.03000300030003
1066,1,3,2,1,2,1O,1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1067,1,4,0,1,0,,:1N:1N:1O,,,,1,0.03000300030003
1068,1,4,0,1,0,,::1N:1N1O,,,,1,0.03000300030003
1069,1,4,0,1,0,1O,1N:1N:1N:1N,,,,1,0.03000300030003
1070,1,4,0,1,0,1O,1N:1N:1O:1O,,,,1,0.03000300030003
1071,1,4,0,1,1,,:1N:1N:1O,,,1L,1,0.03000300030003
1072,1,4,0,1,1,,:::1O,,,1L,1,0.03000300030003
1073,1,4,0,1,1,1O,:1O:1O:1O,,,1L,1,0.03000300030003
1074,1,4,0,1,1,2O,:1N:1O:1O,,,1L,1,0.03000300030003
1075,1,4,0,2,1,,:1N:1N:1N1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1076,1,4,0,2,1,,:1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1077,1,4,0,2,1,,:1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1078,1,4,0,2,1,,:1N:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1079,1,4,0,2,1,,:1N:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1080,2,3,1,1,1,:,1N:1O:1O,,,1L,1,0.03000300030003
1081,2,3,1,1,1,:,:1N:1O,,,1L,1,0.03000300030003
1082,3,3,1,1,0,::,:1N:1N,,,,1,0.03000300030003
1083,3,1,0,2,1,:1O:1O,1N,,1S:1S:2S:2S:3S:4S:4S:4S,1L,1,0.03000300030003
1084,2,6,0,1,2,1O:1O,::1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1085,2,6,0,1,2,1O:1O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1086,2,6,0,1,2,:1O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1087,2,6,0,1,2,:2O,:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1088,2,6,0,2,1,:,::::1N:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1089,2,6,0,2,1,:,:::::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1090,2,6,0,2,2,:1O,::1O:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1091,2,6,1,1,1,:,::::1O:1O,1O,,1L,1,0.03000300030003
1092,2,7,0,1,0,:1O,::::::,,,,1,0.03000300030003
1093,2,7,0,1,1,1O:1O,:::1N:1N:1O:1O,,,1L,1,0.03000300030003
1094,2,7,0,1,1,:,:::1N:1O:1O:1O,,,1L,1,0.03000300030003
1095,3,1,0,2,1,1O:1O:1O,1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1096,0,3,1,1,1,,1N:1N1O:1O,1O,,1L,1,0.03000300030003
1097,3,1,0,2,1,:1O:1O,1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1098,3,1,0,2,1,::,,,2S:2S:2S:2S:3S:4S:4S:4S,1L,1,0.03000300030003
1099,3,2,0,2,1,:1O:1O,:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1100,3,1,1,1,0,::,1N,1O,,,1,0.03000300030003
1101,3,1,1,2,1,::1O,1N,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1102,3,1,2,1,1,::1O,1O,:1O,,1L,1,0.03000300030003
1103,3,2,0,1,0,:1O:1O,1N:1N,,,,1,0.03000300030003
1104,3,2,0,1,1,1O:1O:2O,:1O,,,1L,1,0.03000300030003
1105,3,2,0,1,1,::,1N:1O,,,1L,1,0.03000300030003
1106,3,2,0,1,1,::1O,1N:1N,,,1L,1,0.03000300030003
1107,3,2,0,1,1,::1O,:1O,,,1L,1,0.03000300030003
1108,3,2,0,1,2,1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1109,3,2,0,2,0,::,:,,::1S:1S:2S:2S:2S:2S,,1,0.03000300030003
1110,3,2,0,2,1,1O:1O:1O,:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1111,3,2,0,2,1,1O:1O:1O,:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1112,3,2,0,2,1,:1O:1O,1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1113,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1114,2,6,0,1,2,1O:1O,1N:1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1115,2,6,0,1,1,:2O,::::1O:1O,,,1L,1,0.03000300030003
1116,2,6,0,1,1,:1O,:::::1O,,,1L,1,0.03000300030003
1117,2,6,0,1,1,:1O,:::1N:1N1O:1O,,,1L,1,0.03000300030003
1118,2,5,1,1,1,:,::1N:1O:1O,,,1L,1,0.03000300030003
1119,2,5,1,1,1,:,:::1N1O:1O,1O,,1L,1,0.03000300030003
1120,2,5,1,1,1,:,:::1O:1O,,,1L,1,0.03000300030003
1121,2,5,1,1,1,:,:::1O:1O,1O1S,,1L,1,0.03000300030003
1122,2,5,1,1,1,:1O,:1N:1N:1N1O:1O,,,1L,1,0.03000300030003
1123,2,5,1,1,1,:1O,::1O:1O:1O,,,1L,1,0.03000300030003
1124,2,5,1,1,1,:1O,:::1N1O:1O,1O,,1L,1,0.03000300030003
1125,2,5,1,1,1,:1O,:::1O:1O,,,1L,1,0.03000300030003
1126,2,5,1,1,1,:1O,:::1O:1O,1O,,1L,1,0.03000300030003
1127,2,5,1,1,1,:1O,::::1O,1O,,1L,1,0.03000300030003
1128,2,5,1,1,1,:1O,::::1O,1O1S,,1L,1,0.03000300030003
1129,2,5,1,1,2,1O:1O,:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1130,2,5,1,1,2,1O:1O,::1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1131,2,5,1,1,2,1O:1O,::1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1132,2,5,1,1,2,1O:2O,::1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1133,2,5,1,1,2,:,1N:1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1134,2,5,1,1,2,:,:1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1135,2,5,1,1,2,:1O,1N:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1136,2,5,1,1,2,:1O,:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1137,2,5,1,1,2,:2O,:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1138,2,5,1,2,1,:,:::1N:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1139,2,5,2,1,1,:,::1N:1O:1O,:1O,,1L,1,0.03000300030003
1140,2,6,0,1,0,:1O,::::1N:1N,,,,1,0.03000300030003
1141,2,6,0,1,1,1O:1O,::1N:1N:1O:1O,,,1L,1,0.03000300030003
1142,2,6,0,1,1,1O:1O,:::1N:1N1O:1O,,,1L,1,0.03000300030003
1143,2,6,0,1,1,:,:1N:1N:1O:1O:1O,,,1L,1,0.03000300030003
1144,2,6,0,1,1,:,::::1N:1O,,,1L,1,0.03000300030003
1145,2,6,0,1,1,:,::::1O:1O,,,1L,1,0.03000300030003
1146,2,6,0,1,1,:1O,::1N:1N:1O:1O,,,1L,1,0.03000300030003
1147,3,2,0,2,1,:1O:1O,:,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1148,3,2,0,2,1,:1O:1O,:1N1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1149,2,3,1,1,1,:,:1O:1O,1O,,1L,1,0.03000300030003
1150,3,3,0,2,1,:1O:2O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1151,3,3,0,1,1,:1O:2O,:1N:1O,,,1L,1,0.03000300030003
1152,3,3,0,1,1,:1O:2O,:1O:1O,,,1L,1,0.03000300030003
1153,3,3,0,1,1,::,1N:1N1O:1O,,,1L,1,0.03000300030003
1154,3,3,0,1,1,::1O,1N:1N1O:1N1O,,,1L,1,0.03000300030003
1155,3,3,0,1,1,::1O,:1N:1O,,,1L,1,0.03000300030003
1156,3,3,0,1,2,1O:1O:1O,1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1157,3,3,0,1,2,:1O:1O,1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1158,3,3,0,1,2,:1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
1159,3,3,0,2,1,1O:1O:1O,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1160,3,3,0,2,1,1O:1O:1O,::1N,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1161,3,3,0,2,1,:1O:1O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1162,3,3,0,2,1,:1O:1O,:1N:1N1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1163,3,3,0,2,1,:1O:1O,::1O,,1S:1S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1164,3,3,0,2,1,:1O:1O,::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1165,3,3,0,2,1,:1O:2O,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1166,3,2,0,2,1,:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1167,3,3,0,2,1,::,:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1168,3,3,0,2,1,::,::1N,,1S:1S:2S:2S:3S:4S:4S:4S,1L,1,0.03000300030003
1169,3,3,0,2,1,::1O,:1N1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1170,3,3,0,2,1,::1O,:1N:1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1171,3,3,0,2,1,::1O,:1N:1N1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1172,3,3,0,2,1,::1O,:1N:1N1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1173,3,3,0,2,1,::1O,:1N:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1174,3,3,0,2,1,::1O,::1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1175,3,3,0,2,1,::1O,::1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1176,3,3,0,2,1,::1O,::1N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1177,3,3,0,2,2,1O:1O:2O,1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1178,3,3,0,2,2,:1O:1O,1N1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1179,3,3,0,2,2,:1O:1O,1N:1N:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1180,3,3,1,1,0,:1O:1O,:1N:1N,,,,1,0.03000300030003
1181,3,3,0,1,1,:1O:2O,1N:1O:1O,,,1L,1,0.03000300030003
1182,3,3,0,1,1,:1O:1O,::1O,,,1L,1,0.03000300030003
1183,3,3,0,1,1,:1O:1O,1N:1N:1O,,,1L,1,0.03000300030003
1184,3,3,0,1,0,::2O,:1N:1N,,,,1,0.03000300030003
1185,3,2,0,2,1,:1O:2O,:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1186,3,2,0,2,1,::,:,,2S:2S:2S:2S:3S:4S:4S:4S,1L,1,0.03000300030003
1187,3,2,0,2,1,::,:1N,,1S:1S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1188,3,2,0,2,1,::1O,1N:1N1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1189,3,2,0,2,1,::1O,1N:1N1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1190,3,2,0,2,1,::1O,1N:1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1191,3,2,0,2,1,::1O,:,,1S:1S:2S:2S:3S:4S:4S:4S,1L,1,0.03000300030003
1192,3,2,0,2,1,::1O,:,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1193,3,2,0,2,1,::1O,:1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1194,3,2,0,2,1,::1O,:1N,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1195,3,2,0,2,1,::1O,:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1196,3,2,0,2,1,::1O,:1N,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1197,3,2,1,1,0,::,1N:1N,,,,1,0.03000300030003
1198,3,2,1,1,0,::,1N:1N,1O,,,1,0.03000300030003
1199,3,2,1,1,0,::,:,,,,1,0.03000300030003
1200,3,2,1,1,0,::,:1N,,,,1,0.03000300030003
1201,3,2,1,1,0,::1O,1N:1N,,,,1,0.03000300030003
1202,3,2,1,1,0,::1O,:1N,,,,1,0.03000300030003
1203,3,2,1,1,1,:1O:1O,1N:1N1O,1O,,1L,1,0.03000300030003
1204,3,2,1,1,1,:1O:1O,1N:1O,,,1L,1,0.03000300030003
1205,3,2,1,1,1,::,1O:1O,1O,,1L,1,0.03000300030003
1206,3,2,1,1,1,::1O,1N:1O,,,1L,1,0.03000300030003
1207,3,2,1,1,1,::1O,1O:1O,,,1L,1,0.03000300030003
1208,3,2,1,1,1,::1O,:1O,1N3O2S,,1L,1,0.03000300030003
1209,3,2,1,1,1,::1O,:1O,1O,,1L,1,0.03000300030003
1210,3,2,1,2,1,:1O:1O,:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1211,3,2,1,2,1,:1O:1O,:1N,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1212,3,2,1,2,1,::1O,:,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1213,3,3,0,1,0,::,::1N1O,,,,1,0.03000300030003
1214,2,5,1,1,1,:,:1N:1O:1O:1O,,,1L,1,0.03000300030003
1215,2,5,1,1,1,1O:1O,::::1O,2O,,1L,1,0.03000300030003
1216,2,5,1,1,1,1O:1O,::1N:1O:1O,,,1L,1,0.03000300030003
1217,2,4,0,2,1,1O:2O,:::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1218,2,4,0,1,1,:1O,1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1219,2,4,0,1,1,:1O,:1N1O:1O:1O,,,1L,1,0.03000300030003
