,num_dol,num_dmso,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmso,atoms_tfsi,atoms_ps,atoms_li,count,%
692,4,3,0,1,0,1O:1O:1O:1O,::,,,,1,0.03000300030003
693,5,4,0,1,1,::::,1O:1O:1O1S:1S,,,1L,1,0.03000300030003
694,5,4,0,1,1,:::1O:1O,::1O:1O,,,1L,1,0.03000300030003
695,5,4,0,1,1,::1O:1O:2O,::1O:1O1S,,,1L,1,0.03000300030003
696,5,4,0,1,1,::1O:1O:1O,1O:1O1S:1S:1S,,,1L,1,0.03000300030003
697,5,4,0,1,0,::::2O,:::,,,,1,0.03000300030003
698,5,4,0,1,0,::::1O,::1S:1S,,,,1,0.03000300030003
699,5,4,0,1,0,::::1O,::1O1S:1S,,,,1,0.03000300030003
700,5,4,0,1,0,:::1O:2O,::1S:1S,,,,1,0.03000300030003
701,5,4,0,1,0,:::1O:1O,::1S:1S,,,,1,0.03000300030003
702,5,4,0,1,0,::1O:1O:2O,:::,,,,1,0.03000300030003
703,5,4,0,1,0,::1O:1O:1O,:::1S,,,,1,0.03000300030003
704,5,4,0,1,0,::1O:1O:1O,:::,,,,1,0.03000300030003
705,5,4,0,1,0,:1O:1O:1O:2O,:::,,,,1,0.03000300030003
706,5,3,1,1,1,::::1O,:1O1S:1O1S,,,1L,1,0.03000300030003
707,5,3,1,1,1,:::1O:1O,::1O,1O,,1L,1,0.03000300030003
708,5,3,1,1,0,::::1O,::1O1S,,,,1,0.03000300030003
709,5,4,0,1,1,:::2O:2O,::1O:1O1S,,,1L,1,0.03000300030003
710,5,4,0,1,1,::::,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
711,5,2,0,1,0,:1O:1O:1O:1O,:,,,,1,0.03000300030003
712,5,4,0,1,1,::::1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
713,5,5,0,1,1,:::1O:1O,:::1O:1O,,,1L,1,0.03000300030003
714,5,5,0,1,0,::::2O,::::,,,,1,0.03000300030003
715,5,5,0,1,0,::::,::::1O,,,,1,0.03000300030003
716,5,5,0,1,0,:::1O:2O,::::1S,,,,1,0.03000300030003
717,5,5,0,1,0,:::1O:2O,::::,,,,1,0.03000300030003
718,5,5,0,1,0,:::1O:1O,::::,,,,1,0.03000300030003
719,5,5,0,1,0,::1O:1O:1O,::::,,,,1,0.03000300030003
720,5,4,1,1,1,::1O:1O:1O,:::1O,,,1L,1,0.03000300030003
721,5,4,1,1,0,::::1O,:::,1O,,,1,0.03000300030003
722,5,4,1,1,0,::::,:::,,,,1,0.03000300030003
723,5,4,1,1,0,::1O:1O:2O,:::,,,,1,0.03000300030003
724,5,4,0,1,2,::::1O,:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
725,5,4,0,1,1,::::2O,::1O1S:1O1S,,,1L,1,0.03000300030003
726,5,4,0,1,1,::::2O,:1O:1O:1O,,,1L,1,0.03000300030003
727,5,4,0,1,1,::::1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
728,5,3,1,1,0,::::,::,,,,1,0.03000300030003
729,5,3,1,1,0,:::1O:1O,::1S,1O,,,1,0.03000300030003
730,5,3,1,1,0,:::1O:1O,::1S,,,,1,0.03000300030003
731,5,3,1,1,0,:::1O:1O,::,,,,1,0.03000300030003
732,5,3,0,1,0,:::1O:1O,1O:1S:1S,,,,1,0.03000300030003
733,5,3,0,1,0,::1O:1O:2O,::1S,,,,1,0.03000300030003
734,5,3,0,1,0,::1O:1O:2O,::,,,,1,0.03000300030003
735,5,3,0,1,0,::1O:1O:1O,:1S:1S,,,,1,0.03000300030003
736,5,3,0,1,0,:1O:1O:1O:2O,::,,,,1,0.03000300030003
737,5,2,1,1,1,::1O:1O:2O,:1O,,,1L,1,0.03000300030003
738,5,2,1,1,0,:::1O:2O,:,,,,1,0.03000300030003
739,5,2,1,1,0,::1O:1O:1O,:,,,,1,0.03000300030003
740,5,2,0,2,1,:::1O:2O,:1O1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
741,5,2,0,2,0,::::,:,,1S:1S:1S:2S:2S:2S:2S:2S,,1,0.03000300030003
742,5,2,0,1,1,:::1O:1O,1O:1O1S,,,1L,1,0.03000300030003
743,5,2,0,1,1,::1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
744,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
745,5,2,0,1,0,:::1O:2O,:,,,,1,0.03000300030003
746,5,2,0,1,0,:::1O:1O,1S:1S,,,,1,0.03000300030003
747,5,3,0,1,0,:::1O:1O,:1S:1S,,,,1,0.03000300030003
748,5,3,0,1,0,::::,:1S:1S,,,,1,0.03000300030003
749,5,3,0,1,0,::::,::1O,,,,1,0.03000300030003
750,5,3,0,1,1,:::1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
751,5,3,0,2,0,::::2O,::,,1S:1S:1S:1S:2S:3S:3S:3S,,1,0.03000300030003
752,5,3,0,1,2,:::1O:2O,1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
753,5,3,0,1,1,::::1O,1O:1O1S:1S,,,1L,1,0.03000300030003
754,5,3,0,1,1,::::1O,1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
755,5,3,0,1,1,:::1O:2O,:1O:1O,,,1L,1,0.03000300030003
756,5,3,0,1,1,:::1O:2O,1O1S:1O1S:1S,,,1L,1,0.03000300030003
757,5,3,0,1,1,::1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
758,5,3,0,1,0,::::2O,:1O:1S,,,,1,0.03000300030003
759,5,3,0,1,1,::1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
760,5,3,0,1,1,::1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
761,5,3,0,1,1,::1O:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
762,5,3,0,1,1,:1O:1O:1O:2O,::1O,,,1L,1,0.03000300030003
763,5,3,0,1,0,::::2O,::1S,,,,1,0.03000300030003
764,5,3,0,1,0,::::2O,:1S:1S,,,,1,0.03000300030003
765,5,5,0,1,1,:::1O:1O,:::1O:1O1S,,,1L,1,0.03000300030003
766,5,5,0,1,1,::::1O,::1O:1O:1O,,,1L,1,0.03000300030003
767,5,5,0,1,1,::::1O,:::1O1S:1O1S,,,1L,1,0.03000300030003
768,6,4,0,1,0,:::1O:1O:2O,::1S:1S,,,,1,0.03000300030003
769,7,1,0,1,0,::::1O:1O:2O,,,,,1,0.03000300030003
770,7,1,0,1,0,::::1O:1O:1O,,,,,1,0.03000300030003
771,7,1,0,1,0,:::1O:1O:1O:1O,,,,,1,0.03000300030003
772,6,5,0,1,1,::::1O:1O,:::1O:1O1S,,,1L,1,0.03000300030003
773,6,5,0,1,1,::::1O:1O,::1O:1O:1O1S,,,1L,1,0.03000300030003
774,6,5,0,1,0,:::::1O,::::,,,,1,0.03000300030003
775,6,4,1,1,0,::::1O:1O,:::,,,,1,0.03000300030003
776,6,4,0,1,1,:::::1O,::1O:1O1S,,,1L,1,0.03000300030003
777,6,4,0,1,1,:::::,::1O:1O1S,,,1L,1,0.03000300030003
778,6,4,0,1,1,::::1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
779,6,4,0,1,1,::::1O:1O,::1O1S:1O1S,,,1L,1,0.03000300030003
780,6,4,0,1,1,::::1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
781,6,4,0,1,0,:::::1O,:::1S,,,,1,0.03000300030003
782,6,4,0,1,0,::::1O:2O,:::1S,,,,1,0.03000300030003
783,6,4,0,1,0,::::1O:2O,:::,,,,1,0.03000300030003
784,7,1,0,1,0,:::::1O:1O,1S,,,,1,0.03000300030003
785,7,1,0,1,0,:::::1O:2O,,,,,1,0.03000300030003
786,7,1,0,1,0,::::::1O,1S,,,,1,0.03000300030003
787,8,0,0,1,0,::::::1O:2O,,,,,1,0.03000300030003
788,8,2,0,1,0,::::::1O:2O,:,,,,1,0.03000300030003
789,8,2,0,1,0,::::::1O:1O,:,,,,1,0.03000300030003
790,8,1,0,1,0,:::::::1O,,,,,1,0.03000300030003
791,8,1,0,1,0,::::::1O:1O,,,,,1,0.03000300030003
792,8,1,0,1,0,:::::1O:1O:1O,,,,,1,0.03000300030003
793,8,1,0,1,0,::::1O:1O:1O:1O,,,,,1,0.03000300030003
794,7,4,0,1,0,::::::2O,:::,,,,1,0.03000300030003
795,7,2,0,1,0,:::::1O:1O,1O1S:1S,,,,1,0.03000300030003
796,7,3,0,1,1,:::::1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
797,7,3,0,1,0,::::::1O,::,,,,1,0.03000300030003
798,7,2,0,1,1,::::::1O,1O1S:1O1S,,,1L,1,0.03000300030003
799,7,2,0,1,0,::::::1O,:1S,,,,1,0.03000300030003
800,7,2,0,1,0,:::::1O:2O,:,,,,1,0.03000300030003
801,7,2,0,1,0,:::::1O:1O,1S:1S,,,,1,0.03000300030003
802,6,4,0,1,0,::::1O:1O,:::1S,,,,1,0.03000300030003
803,6,4,0,1,0,:::1O:1O:1O,:::1S,,,,1,0.03000300030003
804,5,5,0,1,1,::::1O,:::1O:1O1S,,,1L,1,0.03000300030003
805,6,3,1,1,0,:::::2O,::1S,,,,1,0.03000300030003
806,6,2,0,1,0,:::::,:,,,,1,0.03000300030003
807,6,2,0,1,0,::::1O:2O,:1S,,,,1,0.03000300030003
808,6,2,0,1,0,::::1O:1O,:1S,,,,1,0.03000300030003
809,6,2,0,1,0,::::1O:1O,:,,,,1,0.03000300030003
810,6,2,0,1,0,:::1O:1O:2O,:1S,,,,1,0.03000300030003
811,6,2,0,1,0,::1O:1O:1O:2O,:,,,,1,0.03000300030003
812,6,1,0,1,0,:::::2O,,,,,1,0.03000300030003
813,6,1,0,1,0,::::1O:1O,1S,,,,1,0.03000300030003
814,6,1,0,1,0,::::1O:1O,,,,,1,0.03000300030003
815,6,1,0,1,0,:::1O:1O:2O,,,,,1,0.03000300030003
816,6,1,0,1,0,::1O:1O:1O:2O,,,,,1,0.03000300030003
817,6,0,0,1,0,:::::1O,,,,,1,0.03000300030003
818,5,6,0,1,1,::::1O,::1O:1O:1O1S:1S,,,1L,1,0.03000300030003
819,5,6,0,1,0,:::1O:1O,:::::1S,,,,1,0.03000300030003
820,5,6,0,1,0,::1O:1O:1O,:::::,,,,1,0.03000300030003
821,6,2,0,1,0,:::::,:1S,,,,1,0.03000300030003
822,6,2,0,1,0,:::::1O,1S:1S,,,,1,0.03000300030003
823,6,2,0,1,0,:::::2O,:1S,,,,1,0.03000300030003
824,6,3,0,1,0,:::::2O,::1S,,,,1,0.03000300030003
825,6,3,1,1,0,:::::,::,,,,1,0.03000300030003
826,6,3,0,1,1,:::::2O,:1O:1O,,,1L,1,0.03000300030003
827,6,3,0,1,1,:::::,1O:1O:1S,,,1L,1,0.03000300030003
828,6,3,0,1,1,::::1O:1O,::1O1S,,,1L,1,0.03000300030003
829,6,3,0,1,1,:::1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
830,6,3,0,1,1,:::1O:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
831,6,3,0,1,0,:::::2O,::1O,,,,1,0.03000300030003
832,6,2,0,1,1,::::1O:1O,1O:1O1S,,,1L,1,0.03000300030003
833,6,3,0,1,0,::::1O:2O,::1S,,,,1,0.03000300030003
834,6,3,0,1,0,::::1O:1O,::1S,,,,1,0.03000300030003
835,6,3,0,1,0,:::1O:1O:2O,::1S,,,,1,0.03000300030003
836,6,3,0,1,0,::1O:1O:1O:1O,::1S,,,,1,0.03000300030003
837,6,2,0,2,0,:::::1O,:,,:1S:1S:1S:2S:2S:2S:2S,,1,0.03000300030003
838,6,2,0,1,1,:::::1O,1O:1O1S,,,1L,1,0.03000300030003
839,5,2,0,1,0,::1O:1O:2O,:1S,,,,1,0.03000300030003
840,5,1,1,1,1,::::1O,1O1S,1N3O2S,,1L,1,0.03000300030003
841,4,3,0,1,0,:1O:1O:1O,::1S,,,,1,0.03000300030003
842,4,4,0,1,1,::1O:1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
843,4,4,0,1,1,::1O:1O,1O:1O:1S:1S,,,1L,1,0.03000300030003
844,4,4,0,1,1,:1O:2O:2O,:::1O,,,1L,1,0.03000300030003
845,4,4,0,1,1,:1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
846,4,4,0,1,1,1O:1O:2O:2O,::1O:1O1S,,,1L,1,0.03000300030003
847,4,4,0,1,1,1O:1O:1O:2O,::1O:1O1S,,,1L,1,0.03000300030003
848,4,4,0,1,1,1O:1O:1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
849,4,4,0,1,1,1O:1O:1O:1O,:1O:1O:1S,,,1L,1,0.03000300030003
850,4,4,0,1,0,:::2O,:::,,,,1,0.03000300030003
851,4,4,0,1,0,:::1O,:::1O1S,,,,1,0.03000300030003
852,4,4,0,1,0,:::1O,:::1O,,,,1,0.03000300030003
853,4,4,0,1,0,:::,:::1O,,,,1,0.03000300030003
854,4,4,0,1,0,::2O:2O,:::,,,,1,0.03000300030003
855,4,4,0,1,0,::1O:2O,:::,,,,1,0.03000300030003
856,4,4,0,1,0,::1O:1O,:::1O,,,,1,0.03000300030003
857,4,4,0,1,0,::1O:1O,::1O1S:1S,,,,1,0.03000300030003
858,4,4,0,1,1,::1O:1O,:1O1S:1O1S:1S,,,1L,1,0.03000300030003
859,4,4,0,1,1,::1O:2O,1O:1O:1O:1S,,,1L,1,0.03000300030003
860,5,1,1,1,0,::1O:1O:2O,1S,,,,1,0.03000300030003
861,4,4,0,1,1,::1O:2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
862,4,4,0,1,2,:::1O,1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
863,4,4,0,1,2,:::1O,1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
864,4,4,0,1,2,:::,:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
865,4,4,0,1,2,:::,1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
866,4,4,0,1,2,::1O:1O,1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
867,4,4,0,1,1,:::2O,::1O:1O1S,,,1L,1,0.03000300030003
868,4,4,0,1,1,:::2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
869,4,4,0,1,1,:::2O,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
870,4,4,0,1,1,:::1O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
871,4,4,0,1,1,:::1O,1O:1O:1O1S:1S,,,1L,1,0.03000300030003
872,4,4,0,1,1,:::,::1O:1O1S,,,1L,1,0.03000300030003
873,4,4,0,1,1,:::,1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
874,4,4,0,1,1,:::,1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
875,4,4,0,1,1,::1O:2O,::1O:1O1S,,,1L,1,0.03000300030003
876,4,4,0,1,1,::1O:2O,:1O:1O1S:1S,,,1L,1,0.03000300030003
877,4,4,0,1,0,:1O:2O:2O,:::1S,,,,1,0.03000300030003
878,4,4,0,1,0,:1O:1O:2O,:::1S,,,,1,0.03000300030003
879,4,4,0,1,0,:1O:1O:2O,:::,,,,1,0.03000300030003
880,4,3,1,1,1,:::1O,:1O:1O1S,1O,,1L,1,0.03000300030003
881,4,3,0,1,1,:::2O,1O1S:1O1S:1S,,,1L,1,0.03000300030003
882,4,3,0,1,1,:::1O,:1O:1O,,,1L,1,0.03000300030003
883,4,3,0,1,1,:::1O,1O:1O:1S,,,1L,1,0.03000300030003
884,4,3,0,1,1,:::,:1O:1O1S,,,1L,1,0.03000300030003
885,4,3,0,1,1,:::,:1O1S:1O1S,,,1L,1,0.03000300030003
886,4,3,0,1,1,::1O:1O,:1O:1S,,,1L,1,0.03000300030003
887,4,3,0,1,1,::1O:1O,1O:1O1S:1S,,,1L,1,0.03000300030003
888,4,3,0,1,1,:1O:1O:2O,1O:1O1S:1S,,,1L,1,0.03000300030003
889,4,3,0,1,1,:1O:1O:2O,1O1S:1O1S:1S,,,1L,1,0.03000300030003
890,4,3,0,1,1,:1O:1O:1O,:1O1S:1S,,,1L,1,0.03000300030003
891,4,3,0,1,1,:1O:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
892,4,3,0,1,1,1O:1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
893,4,3,0,1,1,1O:1O:1O:2O,:1O1S:1O1S,,,1L,1,0.03000300030003
894,4,3,0,1,0,:::2O,:1S:1S,,,,1,0.03000300030003
895,4,3,0,1,0,:1O:1O:2O,::,,,,1,0.03000300030003
896,4,3,0,1,1,:::2O,:1O:1O1S,,,1L,1,0.03000300030003
897,4,3,0,1,2,:::,1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
898,4,3,0,1,2,:::,1O:1O:1O1S,,,1L:1L,1,0.03000300030003
899,4,3,1,1,1,::1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
900,4,3,1,1,1,:::1O,:1O:1O,1O,,1L,1,0.03000300030003
901,4,3,1,1,1,:::1O,:1O1S:1O1S,,,1L,1,0.03000300030003
902,4,3,1,1,1,::1O:2O,::1O1S,,,1L,1,0.03000300030003
903,4,3,1,1,1,::1O:2O,1O1S:1O1S:1S,,,1L,1,0.03000300030003
904,4,3,1,1,1,::1O:1O,:1O:1O1S,1O,,1L,1,0.03000300030003
905,4,3,1,1,1,::1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
906,4,3,1,1,1,::1O:1O,1O1S:1O1S:1S,,,1L,1,0.03000300030003
907,4,3,1,1,0,::1O:1O,:1S:1S,,,,1,0.03000300030003
908,4,3,1,1,1,1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
909,4,3,1,1,0,:::2O,::,,,,1,0.03000300030003
910,4,3,1,1,0,:::1O,:1S:1S,,,,1,0.03000300030003
911,4,3,1,1,0,:::,::1S,,,,1,0.03000300030003
912,4,3,1,1,0,::1O:2O,::,,,,1,0.03000300030003
913,4,3,1,1,0,::1O:1O,::,1O,,,1,0.03000300030003
914,4,4,0,1,2,:::1O,:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
915,4,4,0,1,2,:::1O,:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
916,4,4,0,2,1,::1O:1O,:::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
917,4,5,0,1,1,:::1O,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
918,4,6,0,1,0,::1O:1O,:::::1S,,,,1,0.03000300030003
919,4,6,0,1,0,::1O:1O,:::::,,,,1,0.03000300030003
920,4,6,0,1,0,::1O:1O,::::1O1S:1S,,,,1,0.03000300030003
921,4,5,1,1,2,:::1O,::1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
922,4,5,1,1,0,:::,::::,,,,1,0.03000300030003
923,4,5,1,1,0,::1O:1O,::::1S,,,,1,0.03000300030003
924,4,5,0,2,1,::1O:1O,::::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
925,4,5,0,1,2,:::1O,::1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
926,4,5,0,1,2,:::1O,::1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
927,4,5,0,1,2,:::1O,:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
928,4,5,0,1,2,:::1O,:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
929,4,5,0,1,2,::1O:2O,:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
930,4,5,0,1,2,::1O:1O,::1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
931,4,5,0,1,1,:::2O,:::1O1S:1O1S,,,1L,1,0.03000300030003
932,4,5,0,1,1,:::1O,:::1O:1O,,,1L,1,0.03000300030003
933,4,6,0,1,0,::1O:2O,:::::,,,,1,0.03000300030003
934,4,6,0,1,1,1O:1O:1O:1O,::::1O:1O1S,,,1L,1,0.03000300030003
935,4,6,0,1,1,::1O:1O,::1O:1O:1O1S:1S,,,1L,1,0.03000300030003
936,4,6,0,1,1,:::2O,::1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
937,5,1,0,1,0,::::2O,1S,,,,1,0.03000300030003
938,5,1,0,1,0,::::,,,,,1,0.03000300030003
939,5,1,0,1,0,::1O:1O:1O,,,,,1,0.03000300030003
940,5,1,0,1,0,:1O:1O:1O:1O,,,,,1,0.03000300030003
941,4,7,0,1,2,:::,:::1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
942,4,7,0,1,1,:::2O,::::1O:1O1S:1S,,,1L,1,0.03000300030003
943,4,6,0,1,1,:::1O,::::1O:1O1S,,,1L,1,0.03000300030003
944,4,6,0,1,1,::1O:1O,:::1O:1O:1O1S,,,1L,1,0.03000300030003
945,4,6,0,1,1,:::1O,:::1O:1O1S:1S,,,1L,1,0.03000300030003
946,4,6,0,1,1,:::,::::1O:1O1S,,,1L,1,0.03000300030003
947,4,6,0,1,1,:::,:::1O:1O:1O1S,,,1L,1,0.03000300030003
948,4,6,0,1,1,::1O:2O,::::1O:1O1S,,,1L,1,0.03000300030003
949,4,6,0,1,1,::1O:1O,::::1O:1O,,,1L,1,0.03000300030003
950,4,6,0,1,1,::1O:1O,:::1O:1O:1S,,,1L,1,0.03000300030003
951,4,5,0,1,1,:::1O,::1O:1O1S:1S,,,1L,1,0.03000300030003
952,4,5,0,1,1,:::1O,:1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
953,4,4,0,2,1,:::2O,::1O1S:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
954,4,5,0,1,1,:::1O,:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
955,4,5,0,1,0,:1O:1O:2O,::::,,,,1,0.03000300030003
956,4,5,0,1,0,:1O:1O:1O,::::,,,,1,0.03000300030003
957,4,4,1,1,2,:::1O,:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
958,4,4,1,1,1,:::1O,::1O:1O1S,,,1L,1,0.03000300030003
959,4,4,1,1,1,:::1O,::1O1S:1O1S,,,1L,1,0.03000300030003
960,4,4,1,1,1,::1O:2O,::1O1S:1O1S,,,1L,1,0.03000300030003
961,4,4,1,1,1,::1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
962,4,4,1,1,1,::1O:1O,::1O1S:1O1S,1O,,1L,1,0.03000300030003
963,4,4,1,1,0,:::2O,:::,,,,1,0.03000300030003
964,4,4,1,1,0,:::1O,::1S:1S,1O,,,1,0.03000300030003
965,4,4,1,1,0,:::1O,::1S:1S,,,,1,0.03000300030003
966,4,4,1,1,0,:::,:::,,,,1,0.03000300030003
967,4,4,1,1,0,::1O:2O,:::,,,,1,0.03000300030003
968,4,4,1,1,0,::1O:1O,:::,1O,,,1,0.03000300030003
969,4,4,1,1,0,:1O:1O:1O,:::,1O,,,1,0.03000300030003
970,4,5,0,1,0,:::,:::1O:1S,,,,1,0.03000300030003
971,4,5,0,1,0,:::,::::1O1S,,,,1,0.03000300030003
972,4,5,0,1,0,:::1O,:::1O1S:1S,,,,1,0.03000300030003
973,4,5,0,1,1,::1O:1O,:1O:1O1S:1S:1S,,,1L,1,0.03000300030003
974,4,5,0,1,1,::1O:2O,::::1O1S,,,1L,1,0.03000300030003
975,4,5,0,1,1,::1O:2O,::1O:1O:1O1S,,,1L,1,0.03000300030003
976,4,5,0,1,1,::1O:2O,::1O:1O1S:1S,,,1L,1,0.03000300030003
977,4,5,0,1,1,::1O:1O,::1O:1O:1S,,,1L,1,0.03000300030003
978,4,5,0,1,1,::1O:1O,::1O:1O:1O1S,,,1L,1,0.03000300030003
979,4,5,0,1,1,::1O:1O,:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
980,4,5,0,1,1,:1O:1O:1O,:::1O:1O,,,1L,1,0.03000300030003
981,4,5,0,1,0,:::1O,:::1O:1S,,,,1,0.03000300030003
982,4,5,0,1,1,:1O:1O:1O,:::1O1S:1O1S,,,1L,1,0.03000300030003
983,4,5,0,1,1,:1O:1O:1O,::1O:1O:1O1S,,,1L,1,0.03000300030003
984,4,5,0,1,0,:::2O,::::1S,,,,1,0.03000300030003
985,4,5,0,1,0,:::2O,::::1O1S,,,,1,0.03000300030003
986,4,5,0,1,0,:::2O,::1S:1S:1S,,,,1,0.03000300030003
987,4,5,0,1,0,:::1O,:::1S:1S,,,,1,0.03000300030003
988,4,4,0,1,1,::1O:2O,::1O1S:1O1S,,,1L,1,0.03000300030003
989,3,3,1,1,0,:1O:1O,::1O1S,,,,1,0.03000300030003
990,3,5,0,1,0,::1O,:::1O1S:1O1S,,,,1,0.03000300030003
991,1,6,1,1,1,,::1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
992,1,6,1,1,1,1O,:::1O:1O1S:1S,,,1L,1,0.03000300030003
993,1,6,1,1,1,1O,:::1O1S:1O1S:1S,1O,,1L,1,0.03000300030003
994,1,6,1,1,1,1O,::1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
995,1,6,1,1,1,,::::1O:1O1S,1O,,1L,1,0.03000300030003
996,1,6,1,1,1,,::::1O1S:1O1S,1O,,1L,1,0.03000300030003
997,1,6,1,1,1,,:::1O:1O:1S,1O,,1L,1,0.03000300030003
998,1,6,1,1,1,,:::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
999,1,6,1,1,1,,::1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1000,1,6,1,1,0,2O,:::::1O1S,,,,1,0.03000300030003
1001,1,6,0,2,0,,:::::1S,,1S:1S:1S:2S:2S:2S:3S:3S,,1,0.03000300030003
1002,1,6,1,1,0,1O,:::::,,,,1,0.03000300030003
1003,1,6,1,1,0,,:::::1S,,,,1,0.03000300030003
1004,1,6,1,1,0,,:::::,1O,,,1,0.03000300030003
1005,1,6,1,1,0,,:::1S:1S:1S,,,,1,0.03000300030003
1006,1,6,1,1,0,,:::1O:1S:1S,,,,1,0.03000300030003
1007,1,6,1,1,0,,:::1O1S:1S:1S,,,,1,0.03000300030003
1008,1,6,0,2,2,1O,::1O:1O:1O1S:1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1009,1,6,0,2,1,1O,:::1O:1O1S:1O1S,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1010,1,6,1,1,1,1O,:::1O:1O1S:1S,1O,,1L,1,0.03000300030003
1011,1,6,1,1,1,2O,:::1O:1O1S:1S,1O,,1L,1,0.03000300030003
1012,1,6,1,1,2,,1O:1O:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1013,1,6,1,1,2,,::1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1014,1,7,0,1,1,,1O:1O:1O:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1015,1,7,0,1,0,2O,:::::1S:1S,,,,1,0.03000300030003
1016,1,7,0,1,0,1O,::::::1O1S,,,,1,0.03000300030003
1017,1,7,0,1,0,1O,::::1O1S:1S:1S,,,,1,0.03000300030003
1018,1,7,0,1,0,,::::::1O1S,,,,1,0.03000300030003
1019,1,7,0,1,0,,::::1S:1S:1S,,,,1,0.03000300030003
1020,1,7,0,1,0,,::::1O:1S:1S,,,,1,0.03000300030003
1021,1,6,2,1,1,1O,::::1O:1O1S,:,,1L,1,0.03000300030003
1022,1,6,2,1,1,1O,::::1O:1O,:,,1L,1,0.03000300030003
1023,1,6,2,1,0,,:::::,:1O,,,1,0.03000300030003
