,num_dol,num_cyclohexane,num_tfsi,num_ps,num_li,atoms_dol,atoms_cyclohexane,atoms_tfsi,atoms_ps,atoms_li,count,%
2248,5,0,2,2,2,1O:1O:1O:1O:1O,,1N1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2249,5,0,2,1,2,::1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
2250,5,0,2,1,2,::1O:2O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2251,5,0,2,1,2,::1O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2252,5,0,2,1,2,::1O:2O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2253,5,0,2,1,3,1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L:1L,1,0.03000300030003
2254,5,0,2,1,3,::1O:1O:1O,,1N3O1S:2O1S,,1L:1L:1L,1,0.03000300030003
2255,5,0,2,1,3,::1O:1O:2O,,1N4O2S:2O1S,,1L:1L:1L,1,0.03000300030003
2256,5,0,2,2,1,:1O:1O:2O:2O,,:1O,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
2257,5,0,2,2,2,1O:1O:1O:1O:1O,,1N2O1S:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2258,5,0,2,2,2,1O:1O:1O:2O:2O,,1N3O2S:1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2259,5,0,2,2,2,1O:1O:1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2260,5,0,2,2,2,1O:1O:1O:1O:1O,,:2O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2261,5,0,2,2,2,1O:1O:1O:1O:2O,,1N2O2S:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2262,5,0,2,2,2,1O:1O:1O:1O:2O,,1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2263,5,0,2,2,2,1O:1O:1O:1O:2O,,:1N1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2264,5,0,2,2,2,1O:1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2265,5,0,2,2,2,1O:1O:1O:1O:2O,,:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2266,5,0,2,2,2,1O:1O:1O:1O:2O,,:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
2267,5,0,2,2,2,:1O:1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2268,5,0,2,2,2,:1O:1O:1O:1O,,:1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2269,5,0,2,2,2,:1O:1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2270,5,0,2,2,2,::1O:1O:1O,,1N1O1S:1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
2271,5,0,2,2,2,:1O:1O:2O:2O,,1N2O1S:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2272,5,0,2,2,2,:1O:1O:2O:2O,,1N2O2S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2273,5,0,2,2,2,:1O:1O:2O:2O,,1O1S:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2274,5,0,2,2,2,:1O:1O:2O:2O,,1O:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2275,5,0,2,2,2,:1O:1O:2O:2O,,1O:2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
2276,5,0,2,2,2,:1O:1O:2O:2O,,:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2277,5,0,2,2,2,:1O:2O:2O:2O,,:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2278,5,0,2,2,2,:2O:2O:2O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2279,5,0,2,2,2,::1O:1O:1O,,1N1O1S:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2280,5,0,2,2,2,:1O:1O:1O:2O,,:2O1S,:1S:1S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
2281,5,0,2,2,2,::1O:1O:1O,,1N1O1S:1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2282,5,0,2,2,2,::1O:1O:1O,,1N2O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2283,5,0,2,2,2,::1O:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2284,5,0,2,2,2,::1O:1O:1O,,1N3O2S:1O,1S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
2285,5,0,2,2,2,::1O:1O:1O,,1O1S:1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
2286,5,0,2,2,2,::1O:1O:1O,,1O:2O2S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
2287,5,0,2,2,2,::1O:1O:1O,,:1N2O2S,:::1S:1S:2S:3S:4S,1L:1L,1,0.03000300030003
2288,5,0,2,2,2,::1O:1O:2O,,1N2O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2289,5,0,2,2,2,:1O:1O:1O:2O,,:3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2290,5,0,2,2,2,:1O:1O:1O:2O,,:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2291,5,0,2,2,2,:1O:1O:1O:1O,,:2O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2292,5,0,2,2,2,:1O:1O:1O:2O,,1O1S:3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2293,5,0,2,2,2,:1O:1O:1O:2O,,1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2294,5,0,2,2,2,:1O:1O:1O:2O,,1N1O1S:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2295,5,0,2,2,2,:1O:1O:1O:2O,,1N1O1S:1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2296,5,0,2,2,2,:1O:1O:1O:2O,,1N2O1S:2O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2297,5,0,2,2,2,:1O:1O:1O:2O,,1N2O2S:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2298,5,0,2,2,2,:1O:1O:1O:2O,,1O1S:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2299,5,0,2,2,2,:1O:1O:1O:2O,,1O1S:2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2300,5,0,2,2,2,:1O:1O:1O:2O,,1O1S:3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2301,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2302,5,0,2,2,2,:1O:1O:1O:2O,,:2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2303,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O1S,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2304,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2305,5,0,2,2,2,:1O:1O:1O:2O,,2O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2306,5,0,2,2,2,:1O:1O:1O:2O,,:1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2307,5,0,2,2,2,:1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2308,5,0,2,2,2,:1O:1O:1O:2O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2309,5,0,2,2,2,:1O:1O:1O:2O,,:1O1S,3S:4S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
2310,5,0,2,2,2,:1O:1O:1O:2O,,:2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2311,5,0,2,1,2,::1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
2312,5,0,2,1,2,::1O:1O:2O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
2313,5,0,2,1,2,::1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
2314,5,0,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
2315,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
2316,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
2317,5,0,2,1,2,1O:1O:1O:1O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
2318,5,0,2,1,2,1O:1O:1O:1O:2O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
2319,5,0,2,1,2,1O:1O:1O:1O:2O,,2O:3O1S,,1L:1L,1,0.03000300030003
2320,5,0,2,1,2,1O:1O:1O:1O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
2321,5,0,2,1,2,1O:1O:1O:1O:2O,,:1N2O2S,,1L:1L,1,0.03000300030003
2322,5,0,2,1,2,1O:1O:1O:1O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
2323,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
2324,5,0,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
2325,5,0,2,1,2,1O:1O:1O:2O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
2326,5,0,2,1,2,1O:1O:1O:2O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
2327,5,0,2,1,2,1O:1O:1O:2O:2O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
2328,5,0,2,1,2,1O:1O:1O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2329,5,0,2,1,2,1O:1O:1O:2O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
2330,5,0,2,1,2,1O:1O:1O:2O:2O,,1N:1O,,1L:1L,1,0.03000300030003
2331,5,0,2,1,2,1O:1O:1O:2O:2O,,1O1S:3O2S,,1L:1L,1,0.03000300030003
2332,5,0,2,1,2,1O:1O:1O:2O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
2333,5,0,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
2334,5,0,2,1,2,1O:1O:1O:1O:2O,,1N3O1S:2O1S,,1L:1L,1,0.03000300030003
2335,5,0,2,1,2,1O:1O:1O:2O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
2336,5,0,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2337,5,0,2,1,1,::1O:1O:2O,,1O1S:2O1S,,1L,1,0.03000300030003
2338,5,0,2,1,1,::1O:2O:2O,,:2O,,1L,1,0.03000300030003
2339,5,0,2,1,1,:::1O:2O,,1N1O1S:2O1S,,1L,1,0.03000300030003
2340,5,0,2,1,1,:::1O:2O,,:1O,,1L,1,0.03000300030003
2341,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
2342,5,0,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
2343,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
2344,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2345,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2346,5,0,2,1,2,1O:1O:1O:1O:2O,,1N3O1S:1O1S,,1L:1L,1,0.03000300030003
2347,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
2348,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
2349,5,0,2,1,2,1O:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
2350,5,0,2,1,2,1O:1O:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
2351,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N1O1S,,1L:1L,1,0.03000300030003
2352,5,0,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
2353,5,0,2,1,2,1O:1O:1O:1O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
2354,5,0,2,1,2,1O:1O:1O:1O:2O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2355,5,0,2,1,2,1O:1O:1O:2O:2O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
2356,5,0,2,1,2,1O:1O:1O:2O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
2357,5,0,2,1,2,::1O:1O:1O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
2358,5,0,2,1,2,:1O:1O:2O:2O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
2359,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
2360,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
2361,5,0,2,1,2,:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
2362,5,0,2,1,2,:1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
2363,5,0,2,1,2,:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
2364,5,0,2,1,2,:1O:1O:2O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
2365,5,0,2,1,2,:1O:1O:2O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
2366,5,0,2,1,2,:1O:1O:2O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
2367,5,0,2,1,2,:1O:1O:2O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
2368,5,0,2,1,2,:1O:1O:1O:2O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
2369,5,0,2,1,2,:1O:1O:2O:2O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2370,5,0,2,1,2,:1O:1O:2O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2371,5,0,2,1,2,:1O:1O:2O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2372,5,0,2,1,2,:1O:1O:2O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
2373,5,0,2,1,2,:1O:1O:2O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
2374,5,0,2,1,2,:1O:1O:2O:2O,,:2O1S,,1L:1L,1,0.03000300030003
2375,5,0,2,1,2,:1O:1O:2O:2O,,:2O2S,,1L:1L,1,0.03000300030003
2376,5,0,2,1,2,::1O:1O:1O,,1N3O1S:1O1S,,1L:1L,1,0.03000300030003
2377,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2378,5,0,2,1,2,:1O:1O:1O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
2379,5,0,2,1,2,1O:1O:1O:2O:2O,,:2O,,1L:1L,1,0.03000300030003
2380,5,0,2,1,2,:1O:1O:1O:1O,,1N1O2S:1N4O2S,,1L:1L,1,0.03000300030003
2381,5,0,2,1,2,1O:1O:2O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2382,5,0,2,1,2,1O:1O:2O:2O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
2383,5,0,2,1,2,1O:1O:2O:2O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
2384,5,0,2,1,2,1O:1O:2O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
2385,5,0,2,1,2,1O:1O:2O:2O:2O,,:2O1S,,1L:1L,1,0.03000300030003
2386,5,0,2,1,2,1O:2O:2O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
2387,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1N2O2S,,1L:1L,1,0.03000300030003
2388,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
2389,5,0,2,1,2,:1O:1O:1O:1O,,1N1O2S:1O,,1L:1L,1,0.03000300030003
2390,5,0,2,1,2,:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2391,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
2392,5,0,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
2393,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
2394,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
2395,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
2396,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
2397,5,0,2,1,2,:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
2398,5,0,2,1,2,:1O:1O:1O:2O,,1N1O:1O1S,,1L:1L,1,0.03000300030003
2399,5,0,2,2,2,::1O:1O:2O,,1N2O2S:1O,1S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2400,5,0,2,2,2,::1O:1O:2O,,1N2O2S:1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2401,5,0,2,2,2,::1O:1O:2O,,1O1S:2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2402,5,0,3,1,2,:1O:1O:2O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
2403,5,0,3,1,2,:1O:1O:1O:2O,,:1N2O2S:2O1S,,1L:1L,1,0.03000300030003
2404,5,0,3,1,2,:1O:1O:1O:2O,,:1O1S:1O1S,,1L:1L,1,0.03000300030003
2405,5,0,3,1,2,:1O:1O:1O:2O,,:1O:3O1S,,1L:1L,1,0.03000300030003
2406,5,0,3,1,2,:1O:1O:2O:2O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
2407,5,0,3,1,2,:1O:1O:2O:2O,,1N2O1S:1O:1O,,1L:1L,1,0.03000300030003
2408,5,0,3,1,2,:1O:1O:2O:2O,,1N3O2S:1O:2O2S,,1L:1L,1,0.03000300030003
2409,5,0,3,1,2,:1O:1O:2O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
2410,5,0,3,1,2,:1O:1O:2O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
2411,5,0,3,1,2,:1O:1O:2O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
2412,5,0,3,1,2,:1O:1O:1O:2O,,:1N1O2S:1O1S,,1L:1L,1,0.03000300030003
2413,5,0,3,1,2,:1O:1O:2O:2O,,1O:2O1S:2O2S,,1L:1L,1,0.03000300030003
2414,2,0,2,2,2,1O:2O,,1N1O1S:1O,3S:4S:5S:6S:6S:6S:7S:8S,1L:1L,1,0.03000300030003
2415,5,0,3,1,2,:1O:1O:2O:2O,,::1N4O2S,,1L:1L,1,0.03000300030003
2416,5,0,3,1,2,:1O:2O:2O:2O,,1N4O2S:1O:2O1S,,1L:1L,1,0.03000300030003
2417,5,0,3,1,2,:1O:2O:2O:2O,,:1O1S:2O1S,,1L:1L,1,0.03000300030003
2418,5,0,3,1,2,::1O:1O:1O,,1N1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
2419,5,0,3,1,2,::1O:1O:1O,,1N1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
2420,5,0,3,1,2,::1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
2421,5,0,3,1,2,:1O:1O:1O:2O,,:1N2O2S:1O,,1L:1L,1,0.03000300030003
2422,5,0,3,1,2,:1O:1O:1O:2O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
2423,5,0,3,1,2,::1O:1O:1O,,1N2O2S:1N3O2S:1O1S,,1L:1L,1,0.03000300030003
2424,5,0,3,1,2,:1O:1O:1O:2O,,1N1O1S:1O1S:2O2S,,1L:1L,1,0.03000300030003
2425,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
2426,5,0,3,1,2,:1O:1O:1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
2427,5,0,3,1,2,:1O:1O:1O:1O,,1O:2O2S:2O2S,,1L:1L,1,0.03000300030003
2428,5,0,3,1,2,:1O:1O:1O:1O,,:1N1O1S:1O,,1L:1L,1,0.03000300030003
2429,5,0,3,1,2,:1O:1O:1O:1O,,:1N3O2S:1O,,1L:1L,1,0.03000300030003
2430,5,0,3,1,2,:1O:1O:1O:1O,,:1O1S:2O2S,,1L:1L,1,0.03000300030003
2431,5,0,3,1,2,:1O:1O:1O:1O,,::1N1O1S,,1L:1L,1,0.03000300030003
2432,5,0,3,1,2,:1O:1O:1O:1O,,::1N3O2S,,1L:1L,1,0.03000300030003
2433,5,0,3,1,2,:1O:1O:1O:2O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
2434,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
2435,5,0,3,1,2,:1O:1O:1O:2O,,1N2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2436,5,0,3,1,2,:1O:1O:1O:2O,,1N2O1S:2O1S:3O1S,,1L:1L,1,0.03000300030003
2437,5,0,3,1,2,:1O:1O:1O:2O,,1N3O1S:1O:2O1S,,1L:1L,1,0.03000300030003
2438,5,0,3,1,2,:1O:1O:1O:2O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
2439,5,0,3,1,2,:1O:1O:1O:2O,,1N3O2S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2440,5,0,3,1,2,:1O:1O:1O:2O,,1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
2441,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
2442,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
2443,5,0,3,1,2,::1O:1O:1O,,1N2O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
2444,5,0,3,1,2,::1O:1O:1O,,1N2O2S:1O1S:2O1S,,1L:1L,1,0.03000300030003
2445,5,0,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
2446,5,0,3,2,2,:1O:1O:1O:2O,,:1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2447,5,0,3,1,3,::1O:1O:2O,,1N3O2S:2O:2O,,1L:1L:1L,1,0.03000300030003
2448,5,0,3,2,1,:::1O:2O,,::2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
2449,5,0,3,2,2,1O:1O:1O:1O:2O,,::1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2450,5,0,3,2,2,1O:1O:2O:2O:2O,,1O:1O:2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2451,5,0,3,2,2,:1O:1O:1O:1O,,1N1O1S:1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2452,5,0,3,2,2,:1O:1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2453,5,0,3,2,2,:1O:1O:1O:2O,,1O:1O:2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2454,5,0,3,2,2,:1O:1O:1O:2O,,1O:1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2455,5,0,3,2,2,:1O:1O:1O:2O,,:1N3O2S:1O,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
2456,5,0,3,1,3,1O:1O:1O:1O:1O,,2O1S:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
2457,5,0,3,2,2,:1O:1O:1O:2O,,:1O:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2458,5,0,3,2,2,:1O:1O:2O:2O,,1O:1O1S:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2459,5,0,3,2,2,:1O:1O:2O:2O,,:1O:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
2460,5,0,3,2,2,::1O:1O:1O,,1O:1O:2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
2461,5,0,3,2,2,::1O:1O:1O,,:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2462,5,0,3,2,2,::1O:1O:2O,,1O:1O1S:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2463,5,0,3,2,2,::1O:1O:2O,,1O:1O1S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2464,5,0,3,2,2,::1O:1O:2O,,1O:1O1S:2O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2465,5,0,3,1,3,:1O:1O:1O:2O,,1N1O1S:1N3O2S:1O1S,,1L:1L:1L,1,0.03000300030003
2466,5,0,3,1,2,:::1O:1O,,1O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
2467,5,0,3,1,2,::1O:1O:1O,,1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
2468,5,0,3,1,2,::1O:1O:2O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
2469,5,0,3,1,2,::1O:1O:1O,,1N2O2S:2O:2O2S,,1L:1L,1,0.03000300030003
2470,5,0,3,1,2,::1O:1O:1O,,1N3O2S:2O1S:2O1S,,1L:1L,1,0.03000300030003
2471,5,0,3,1,2,::1O:1O:1O,,1N3O2S:2O:2O1S,,1L:1L,1,0.03000300030003
2472,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
2473,5,0,3,1,2,::1O:1O:1O,,:1O1S:1O1S,,1L:1L,1,0.03000300030003
2474,5,0,3,1,2,::1O:1O:2O,,1N2O1S:1O:1O1S,,1L:1L,1,0.03000300030003
