,num_dol,num_dmds,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmds,atoms_tfsi,atoms_ps,atoms_li,count,%
793,5,0,1,1,2,1O:1O:2O:2O:2O,,2O,,1L:1L,1,0.03000300030003
794,5,0,1,1,2,1O:1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
795,5,0,1,1,2,1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
796,5,0,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
797,7,0,0,2,2,:::1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
798,7,0,0,2,2,:::1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
799,5,0,1,1,2,1O:1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
800,5,0,1,1,2,1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
801,7,0,1,1,1,:::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
802,5,0,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
803,7,0,0,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
804,5,0,1,1,2,::1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
805,5,0,1,1,2,:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
806,6,1,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
807,5,0,1,1,2,::1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
808,5,0,1,1,2,::1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
809,5,0,1,1,2,::1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
810,5,0,1,1,2,:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
811,6,1,2,2,2,::1O:1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
812,5,0,1,1,2,:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
813,6,2,0,1,1,:::1O:1O:2O,:1S,,,1L,1,0.03000300030003
814,6,2,0,1,2,1O:1O:1O:1O:1O:2O,1S:1S,,,1L:1L,1,0.03000300030003
815,6,2,0,1,2,::1O:1O:1O:1O,1S:2S,,,1L:1L,1,0.03000300030003
816,6,2,0,2,1,::::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
817,6,2,0,2,2,::1O:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
818,5,0,1,1,2,:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
819,6,2,1,1,1,::::1O:1O,:,1O,,1L,1,0.03000300030003
820,6,2,1,1,2,::1O:1O:1O:1O,1S:2S,1O,,1L:1L,1,0.03000300030003
821,6,3,0,1,1,::1O:1O:1O:1O,::,,,1L,1,0.03000300030003
822,6,3,0,1,2,:1O:1O:1O:1O:1O,:1S:1S,,,1L:1L,1,0.03000300030003
823,7,0,0,1,1,:1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
824,7,0,0,1,1,:::1O:1O:2O:2O,,,,1L,1,0.03000300030003
825,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
826,5,0,2,2,2,::1O:1O:1O,,1O:2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
827,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
828,5,1,2,1,2,1O:1O:1O:1O:2O,1S,:1O,,1L:1L,1,0.03000300030003
829,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
830,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
831,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
832,5,1,2,1,2,:1O:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
833,5,1,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
834,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
835,5,1,2,1,2,1O:1O:1O:1O:2O,2S,:1O,,1L:1L,1,0.03000300030003
836,5,1,2,1,2,1O:1O:1O:1O:2O,1S,:2O,,1L:1L,1,0.03000300030003
837,6,0,0,3,2,:1O:1O:1O:1O:2O,,,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
838,5,1,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
839,6,0,0,3,2,::1O:1O:1O:1O,,,:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
840,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
841,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
842,5,1,2,1,2,1O:1O:1O:1O:1O,1S,:1O,,1L:1L,1,0.03000300030003
843,5,1,2,1,2,1O:1O:1O:1O:1O,1S,1O:2O,,1L:1L,1,0.03000300030003
844,6,0,0,3,2,:1O:1O:1O:1O:2O,,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
845,5,1,2,1,2,1O:1O:1O:1O:1O,,:3O,,1L:1L,1,0.03000300030003
846,5,1,2,1,2,1O:1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
847,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
848,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
849,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
850,5,1,2,1,2,:1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
851,5,1,2,1,2,:1O:1O:1O:1O,1S,1O1S:2O1S,,1L:1L,1,0.03000300030003
852,5,1,2,1,2,:1O:1O:1O:1O,1S,1O:1O,,1L:1L,1,0.03000300030003
853,6,0,0,2,2,::1O:1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
854,5,2,0,1,1,1O:1O:1O:1O:1O,:1S,,,1L,1,0.03000300030003
855,5,1,3,1,2,::1O:1O:1O,1S,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
856,5,1,3,1,2,::1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
857,6,0,0,2,2,::1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
858,5,1,3,1,2,1O:1O:1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
859,5,1,2,2,2,::1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
860,5,1,2,2,1,:::1O:1O,,:1O,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
861,5,1,2,1,2,::1O:1O:1O,1S,1O:3O2S,,1L:1L,1,0.03000300030003
862,5,1,2,1,2,::1O:1O:1O,1S,1O:2O1S,,1L:1L,1,0.03000300030003
863,5,1,2,1,2,::1O:1O:1O,1S,1O:1O,,1L:1L,1,0.03000300030003
864,6,0,0,2,2,:::1O:1O:1O,,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
865,5,1,2,1,2,:1O:1O:1O:2O,2S,:1O,,1L:1L,1,0.03000300030003
866,5,1,2,1,2,:1O:1O:1O:2O,1S,:2O,,1L:1L,1,0.03000300030003
867,5,1,2,1,2,:1O:1O:1O:1O,2S,:1O,,1L:1L,1,0.03000300030003
868,6,0,0,3,1,:::1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
869,6,0,0,3,2,:1O:1O:1O:1O:1O,,,:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
870,5,1,2,1,2,:1O:1O:1O:1O,1S,1O:2O2S,,1L:1L,1,0.03000300030003
871,6,0,0,3,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
872,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
873,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
874,6,0,0,2,2,::1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
875,5,1,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
876,6,0,1,1,1,::1O:1O:1O:1O,,1N3O2S,,1L,1,0.03000300030003
877,6,0,1,1,1,::1O:1O:1O:1O,,2O,,1L,1,0.03000300030003
878,6,0,1,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
879,6,0,1,1,1,::1O:1O:1O:2O,,1N2O2S,,1L,1,0.03000300030003
880,6,0,1,1,1,::1O:1O:1O:2O,,2O,,1L,1,0.03000300030003
881,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
882,6,0,1,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
883,5,0,0,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
884,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
885,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
886,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
887,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
888,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
889,5,1,1,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
890,5,1,1,2,1,::::2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
891,5,1,1,2,1,:::1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
892,5,1,1,2,1,:::1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
893,6,0,1,1,1,:::1O:1O:1O,,1N1O,,1L,1,0.03000300030003
894,6,0,1,1,1,:::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
895,6,0,1,1,1,:::1O:1O:2O,,1O,,1L,1,0.03000300030003
896,5,1,1,2,2,:1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
897,5,1,1,2,2,:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
898,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
899,6,0,1,1,1,:1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
900,5,1,2,1,1,::::1O,,:1O,,1L,1,0.03000300030003
901,5,1,2,1,1,::::1O,,1O:1O1S,,1L,1,0.03000300030003
902,5,1,2,1,1,:::2O:2O,,:1O,,1L,1,0.03000300030003
903,5,1,2,1,1,:::1O:1O,,:1O,,1L,1,0.03000300030003
904,5,1,2,1,1,:::1O:1O,,1O:2O1S,,1L,1,0.03000300030003
905,5,1,2,1,1,:::1O:1O,,1O:1O1S,,1L,1,0.03000300030003
906,5,1,2,1,1,:::1O:1O,,1O:1O,,1L,1,0.03000300030003
907,6,0,0,3,2,::1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
908,6,0,0,3,2,:::1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
909,5,1,2,1,1,:1O:1O:1O:1O,,1O:2O1S,,1L,1,0.03000300030003
910,5,1,1,2,3,1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
911,5,1,1,2,2,:::1O:1O,,1N2O2S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
912,5,1,1,2,2,::1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
913,5,1,1,2,2,::1O:1O:2O,1S,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
914,5,1,1,2,2,::1O:1O:1O,1S,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
915,5,1,1,2,2,::1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
916,5,1,1,2,2,::1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
917,5,1,1,2,2,:1O:1O:1O:1O,2S,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
918,5,1,1,2,2,:1O:1O:1O:1O,1S,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
919,6,0,0,2,2,::1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
920,5,2,0,1,1,::1O:1O:1O,1S:1S,,,1L,1,0.03000300030003
921,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
922,5,2,1,1,2,:1O:1O:1O:1O,:1S,,,1L:1L,1,0.03000300030003
923,5,2,1,2,2,:1O:1O:1O:2O,:1S,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
924,5,2,1,2,1,:::1O:2O,:1S,2O1S,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
925,5,2,1,2,1,::1O:1O:1O,:,,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
926,5,2,1,1,2,::1O:1O:2O,:2S,2O1S,,1L:1L,1,0.03000300030003
927,5,2,1,1,2,:1O:1O:1O:2O,:2S,1O,,1L:1L,1,0.03000300030003
928,5,2,1,1,2,:1O:1O:1O:2O,:1S,1O1S,,1L:1L,1,0.03000300030003
929,5,2,1,1,2,:1O:1O:1O:2O,:1S,1O,,1L:1L,1,0.03000300030003
930,5,2,1,1,2,:1O:1O:1O:2O,:,1N3O1S,,1L:1L,1,0.03000300030003
931,5,3,1,1,2,:1O:1O:1O:1O,:1S:1S,2O,,1L:1L,1,0.03000300030003
932,5,2,1,1,2,:1O:1O:1O:1O,:,2O,,1L:1L,1,0.03000300030003
933,5,4,0,1,1,:::1O:1O,::1S:1S,,,1L,1,0.03000300030003
934,5,2,1,1,2,:1O:1O:1O:1O,1S:2S,1O,,1L:1L,1,0.03000300030003
935,5,2,1,1,2,1O:1O:1O:1O:2O,:,2O1S,,1L:1L,1,0.03000300030003
936,5,3,1,1,2,::1O:1O:1O,::1S,1O1S,,1L:1L,1,0.03000300030003
937,5,4,0,1,1,::1O:1O:1O,:::,,,1L,1,0.03000300030003
938,5,2,1,1,2,1O:1O:1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
939,5,2,1,1,2,1O:1O:1O:1O:1O,:1S,2O,,1L:1L,1,0.03000300030003
940,5,4,0,1,1,::1O:1O:2O,:::,,,1L,1,0.03000300030003
941,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
942,5,2,1,1,2,1O:1O:1O:1O:1O,1S:1S,,,1L:1L,1,0.03000300030003
943,5,2,1,2,2,::1O:1O:1O,:,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
944,5,2,1,2,2,::1O:1O:1O,:,2O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
945,5,2,1,2,2,::1O:1O:1O,:1S,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
946,5,2,2,1,1,:::1O:1O,:,:1O,,1L,1,0.03000300030003
947,5,3,0,1,1,:::1O:1O,::,,,1L,1,0.03000300030003
948,5,3,0,2,1,::1O:1O:1O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
949,5,3,0,2,1,::::1O,::1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
950,5,3,0,1,1,:::1O:1O,1S:1S:1S,,,1L,1,0.03000300030003
951,5,3,0,1,1,::1O:2O:2O,::,,,1L,1,0.03000300030003
952,5,3,0,1,1,::1O:1O:2O,::1S,,,1L,1,0.03000300030003
953,5,3,0,3,2,:1O:1O:1O:2O,::1S,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
954,5,3,0,1,1,::1O:1O:2O,::,,,1L,1,0.03000300030003
955,5,3,1,1,1,:1O:1O:1O:1O,::,1O,,1L,1,0.03000300030003
956,5,3,1,1,1,::1O:1O:1O,::,,,1L,1,0.03000300030003
957,5,3,1,1,1,::1O:1O:1O,::,1O,,1L,1,0.03000300030003
958,5,3,0,1,1,:1O:1O:1O:2O,::,,,1L,1,0.03000300030003
959,5,3,1,1,1,::1O:1O:1O,::1S,1O,,1L,1,0.03000300030003
960,5,3,0,1,1,1O:1O:1O:1O:1O,::,,,1L,1,0.03000300030003
961,5,2,2,1,2,::1O:1O:1O,:2S,1O:1O,,1L:1L,1,0.03000300030003
962,5,2,2,1,2,:1O:1O:1O:1O,:2S,1O:2O,,1L:1L,1,0.03000300030003
963,5,3,1,1,1,::::1O,::,2O,,1L,1,0.03000300030003
964,5,2,2,1,2,1O:1O:1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
965,5,2,2,1,1,:::1O:2O,:1S,:2O1S,,1L,1,0.03000300030003
966,5,2,1,1,1,:::1O:2O,:1S,1N1O1S,,1L,1,0.03000300030003
967,5,2,1,1,1,:::1O:1O,:,2O,,1L,1,0.03000300030003
968,6,0,0,2,2,::1O:1O:1O:1O,,,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
969,5,2,0,1,2,1O:1O:1O:1O:2O,1S:2S,,,1L:1L,1,0.03000300030003
970,5,2,0,2,1,:::1O:1O,:1S,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
971,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
972,5,2,0,2,1,:::1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
973,5,2,0,2,1,::1O:1O:1O,:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
974,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
975,5,2,0,1,2,:1O:1O:1O:1O,:1S,,,1L:1L,1,0.03000300030003
976,6,0,0,2,2,:1O:1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
977,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
978,5,2,0,1,2,1O:1O:1O:1O:2O,:,,,1L:1L,1,0.03000300030003
979,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
980,5,2,1,1,1,:::1O:1O,:,1O,,1L,1,0.03000300030003
981,5,2,0,1,1,::::1O,:,,,1L,1,0.03000300030003
982,5,2,0,1,1,:::2O:2O,:1S,,,1L,1,0.03000300030003
983,5,2,0,1,1,:::1O:1O,:2S,,,1L,1,0.03000300030003
984,5,2,0,1,1,:::1O:1O,:1S,,,1L,1,0.03000300030003
985,5,2,0,1,1,:::1O:1O,:,,,1L,1,0.03000300030003
986,5,2,0,1,1,::1O:1O:2O,:1S,,,1L,1,0.03000300030003
987,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
988,6,0,0,2,2,:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
989,5,2,0,1,1,::1O:1O:1O,:2S,,,1L,1,0.03000300030003
990,5,2,0,2,1,:::1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
991,5,2,0,2,1,::::1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
992,5,2,0,2,1,::::1O,:,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
993,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
994,5,2,1,1,1,::1O:2O:2O,:1S,1O1S,,1L,1,0.03000300030003
995,5,2,1,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
996,5,2,1,1,1,::1O:1O:1O,:1S,,,1L,1,0.03000300030003
997,6,0,0,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
998,6,0,0,1,1,::::1O:1O,,,,1L,1,0.03000300030003
999,6,0,0,1,2,:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
1000,6,0,0,1,2,::1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1001,5,2,1,1,1,::1O:1O:1O,:,1N1O1S,,1L,1,0.03000300030003
1002,6,0,0,2,1,:::1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1003,6,0,0,2,1,:::1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1004,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1005,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1006,5,2,1,1,1,::1O:1O:1O,:,,,1L,1,0.03000300030003
1007,5,2,1,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1008,5,2,1,1,1,:1O:1O:1O:1O,:1S,1O,,1L,1,0.03000300030003
1009,5,2,1,1,1,:1O:1O:1O:1O,:,1O,,1L,1,0.03000300030003
1010,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1011,5,2,1,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1012,5,2,0,2,2,1O:1O:1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1013,5,1,1,2,1,::1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1014,5,1,1,1,2,::1O:1O:1O,2S,2O,,1L:1L,1,0.03000300030003
1015,5,1,1,1,2,::1O:1O:1O,2S,1O1S,,1L:1L,1,0.03000300030003
1016,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1017,5,1,0,1,2,1O:1O:1O:2O:2O,2S,,,1L:1L,1,0.03000300030003
1018,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1019,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1020,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1021,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1022,5,1,0,1,2,1O:1O:1O:2O:2O,1S,,,1L:1L,1,0.03000300030003
1023,5,1,0,1,2,1O:1O:1O:1O:2O,2S,,,1L:1L,1,0.03000300030003
1024,6,0,1,2,2,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1025,5,1,0,1,2,1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1026,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1027,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1028,6,0,1,2,2,::1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1029,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1030,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1031,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1032,6,0,1,2,2,::1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1033,6,0,1,2,2,::1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1034,6,0,1,2,2,::1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1035,5,1,0,1,1,:1O:1O:1O:2O,1S,,,1L,1,0.03000300030003
1036,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1037,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1038,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1039,5,1,0,2,1,:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1040,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1041,6,0,1,1,2,:::1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1042,6,0,1,2,1,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1043,5,1,0,2,1,:::1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1044,5,1,0,2,1,:::1O:1O,,,3S:4S:5S:5S:5S:5S:6S:6S,1L,1,0.03000300030003
1045,5,1,0,2,1,:::1O:1O,,,3S:3S:3S:4S:4S:4S:4S:4S,1L,1,0.03000300030003
