,num_dol,num_mtbe,num_tfsi,num_ps,num_li,atoms_dol,atoms_mtbe,atoms_tfsi,atoms_ps,atoms_li,count,%
841,5,0,1,3,2,::1O:1O:2O,,1O,1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
842,5,0,1,3,2,::1O:1O:2O,,2O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
843,5,0,1,3,2,::1O:2O:2O,,2O1S,::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
844,5,0,1,3,2,:::2O:2O,,1O,1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
845,5,2,0,1,1,::1O:1O:2O,:1O,,,1L,1,0.03000300030003
846,5,2,1,1,1,:1O:1O:2O:2O,:1O,1N3O1S,,1L,1,0.03000300030003
847,5,2,0,1,1,::::1O,1O:1O,,,1L,1,0.03000300030003
848,6,2,0,1,1,::::1O:2O,:1O,,,1L,1,0.03000300030003
849,6,2,0,1,1,:1O:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
850,6,2,0,1,1,:1O:1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
851,6,2,0,1,1,:1O:1O:1O:2O:2O,:,,,1L,1,0.03000300030003
852,6,2,0,1,1,:1O:1O:2O:2O:2O,:1O,,,1L,1,0.03000300030003
853,6,2,0,1,1,::1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
854,6,2,0,1,1,:::1O:1O:2O,:1O,,,1L,1,0.03000300030003
855,6,2,0,1,1,:::1O:2O:2O,:1O,,,1L,1,0.03000300030003
856,6,2,0,1,1,:::2O:2O:2O,:1O,,,1L,1,0.03000300030003
857,6,2,0,1,1,::::1O:1O,:,,,1L,1,0.03000300030003
858,6,2,0,1,2,:1O:1O:1O:1O:2O,:1O,,,1L:1L,1,0.03000300030003
859,6,2,0,1,1,1O:1O:1O:1O:2O:2O,:,,,1L,1,0.03000300030003
860,6,2,0,1,2,:1O:1O:2O:2O:2O,:,,,1L:1L,1,0.03000300030003
861,6,2,0,1,2,::1O:1O:2O:2O,:1O,,,1L:1L,1,0.03000300030003
862,6,2,0,2,1,::1O:1O:1O:2O,:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
863,6,2,0,2,1,:::1O:1O:1O,:,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
864,6,2,0,2,1,:::1O:1O:1O,:,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
865,6,2,1,1,1,::1O:1O:1O:1O,:,,,1L,1,0.03000300030003
866,6,2,1,1,1,::1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
867,6,2,1,1,1,:::1O:1O:1O,:,2O1S,,1L,1,0.03000300030003
868,6,2,1,1,1,:::1O:1O:2O,:,1O,,1L,1,0.03000300030003
869,6,2,0,1,1,1O:1O:1O:1O:2O:2O,:1O,,,1L,1,0.03000300030003
870,6,2,0,1,1,1O:1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
871,7,0,1,1,1,:::1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
872,6,1,2,1,2,::1O:1O:1O:2O,1O,1O:1O,,1L:1L,1,0.03000300030003
873,6,1,2,1,2,::1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
874,6,1,2,1,2,::1O:1O:1O:1O,1O,1N2O2S:3O2S,,1L:1L,1,0.03000300030003
875,6,1,2,1,2,::1O:1O:1O:1O,1O,:1O,,1L:1L,1,0.03000300030003
876,6,1,2,1,2,::1O:1O:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
877,6,1,2,1,2,::1O:1O:1O:2O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
878,6,1,2,1,2,::1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
879,6,1,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
880,6,1,2,1,2,::1O:1O:1O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
881,6,1,2,1,2,::1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
882,6,1,2,1,2,::1O:1O:2O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
883,6,1,3,1,2,::1O:1O:1O:1O,,1N3O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
884,6,1,2,1,2,::1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
885,6,1,2,1,2,:::1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
886,6,1,2,1,2,:::1O:1O:1O,1O,2O1S:3O1S,,1L:1L,1,0.03000300030003
887,6,1,2,1,2,:::1O:1O:2O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
888,6,1,2,1,2,:::1O:2O:2O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
889,6,1,2,2,2,::1O:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
890,6,1,2,2,2,::1O:1O:2O:2O,,1N3O2S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
891,6,1,2,2,2,:::1O:1O:2O,,1N2O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
892,6,1,2,2,3,:::1O:1O:1O,1O,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
893,6,2,1,1,2,1O:1O:1O:1O:1O:1O,:,2O2S,,1L:1L,1,0.03000300030003
894,6,2,1,1,2,1O:1O:1O:1O:1O:1O,:,3O2S,,1L:1L,1,0.03000300030003
895,6,2,1,1,2,1O:1O:1O:1O:1O:2O,:,,,1L:1L,1,0.03000300030003
896,7,0,0,2,2,:::1O:1O:2O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
897,6,3,2,1,1,:::1O:1O:1O,::1O,1O:1O1S,,1L,1,0.03000300030003
898,6,4,0,1,1,:::1O:2O:2O,:::,,,1L,1,0.03000300030003
899,6,4,1,1,1,::1O:1O:1O:2O,:::,2O1S,,1L,1,0.03000300030003
900,6,5,0,1,1,:::1O:1O:1O,::::1O,,,1L,1,0.03000300030003
901,7,0,0,1,1,1O:1O:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
902,7,0,0,1,1,::1O:2O:2O:2O:2O,,,,1L,1,0.03000300030003
903,7,0,0,2,2,1O:1O:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
904,7,0,0,2,2,:1O:1O:1O:1O:1O:2O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
905,7,0,0,2,2,:1O:1O:1O:1O:2O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
906,7,0,0,3,2,:1O:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
907,6,2,1,1,2,:1O:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
908,7,0,0,3,2,:1O:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
909,7,0,0,3,2,:1O:1O:1O:2O:2O:2O,,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
910,7,0,0,3,2,::1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
911,7,0,0,3,2,::1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
912,7,0,0,3,2,:::1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
913,7,0,0,3,2,:::1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
914,7,0,0,3,2,::::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
915,7,0,1,1,1,:1O:1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
916,7,0,1,1,1,::1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
917,6,3,1,1,2,:1O:1O:1O:1O:1O,::1O,1N3O2S,,1L:1L,1,0.03000300030003
918,6,3,1,1,1,::::1O:1O,::1O,,,1L,1,0.03000300030003
919,6,3,1,1,1,::::1O:1O,::,2O,,1L,1,0.03000300030003
920,6,3,1,1,1,:::1O:1O:2O,::,1O,,1L,1,0.03000300030003
921,6,2,1,1,2,:1O:1O:1O:1O:1O,:1O,1O1S,,1L:1L,1,0.03000300030003
922,6,2,1,1,2,:1O:1O:1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
923,6,2,1,1,2,::1O:1O:1O:1O,:,1N3O2S,,1L:1L,1,0.03000300030003
924,6,2,1,1,2,::1O:1O:1O:2O,:1O,1O1S,,1L:1L,1,0.03000300030003
925,6,2,1,1,2,::1O:1O:2O:2O,:1O,1N3O2S,,1L:1L,1,0.03000300030003
926,6,2,1,1,2,::1O:1O:2O:2O,:1O,1N4O2S,,1L:1L,1,0.03000300030003
927,6,2,1,1,2,::1O:1O:2O:2O,:1O,1O1S,,1L:1L,1,0.03000300030003
928,6,2,1,1,2,:::1O:1O:2O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
929,6,2,1,2,1,::1O:1O:2O:2O,:,1O1S,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
930,6,2,1,2,2,:::1O:1O:2O,:,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
931,6,2,1,3,2,::1O:1O:2O:2O,:,,::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
932,6,2,2,1,1,::1O:1O:1O:2O,:,:1O1S,,1L,1,0.03000300030003
933,6,2,2,1,1,:::1O:1O:2O,:1O,:,,1L,1,0.03000300030003
934,6,3,0,1,1,::1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
935,6,3,0,1,1,::1O:1O:1O:2O,::1O,,,1L,1,0.03000300030003
936,6,3,0,1,1,:::1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
937,6,3,0,1,2,1O:1O:1O:1O:2O:2O,::,,,1L:1L,1,0.03000300030003
938,6,3,0,1,2,:1O:1O:1O:1O:2O,::1O,,,1L:1L,1,0.03000300030003
939,6,3,0,2,1,:::1O:2O:2O,::,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
940,6,1,2,1,2,:1O:1O:1O:2O:2O,1O,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
941,6,1,2,1,2,:1O:1O:1O:2O:2O,,:1O1S,,1L:1L,1,0.03000300030003
942,6,1,2,1,2,:1O:1O:1O:2O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
943,6,1,1,1,1,:::1O:1O:2O,1O,1N2O1S,,1L,1,0.03000300030003
944,6,1,1,1,1,:1O:1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
945,6,1,1,1,1,:1O:1O:1O:2O:2O,1O,1O,,1L,1,0.03000300030003
946,6,1,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
947,6,1,1,1,1,::1O:1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
948,6,1,1,1,1,::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
949,6,1,1,1,1,::1O:1O:1O:1O,1O,1O,,1L,1,0.03000300030003
950,6,1,1,1,1,::1O:1O:1O:2O,1O,,,1L,1,0.03000300030003
951,6,1,1,1,1,::1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
952,6,1,1,1,1,:::1O:1O:2O,1O,,,1L,1,0.03000300030003
953,6,1,1,1,1,:::1O:1O:2O,1O,1O,,1L,1,0.03000300030003
954,6,1,1,1,2,:1O:1O:1O:1O:2O,1O,2O1S,,1L:1L,1,0.03000300030003
955,6,1,1,1,1,::::1O:2O,1O,,,1L,1,0.03000300030003
956,6,1,1,1,2,1O:1O:1O:1O:1O:2O,,1N3O1S,,1L:1L,1,0.03000300030003
957,6,1,1,1,2,1O:1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
958,6,1,1,1,2,1O:1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
959,6,1,1,1,2,1O:1O:1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
960,6,1,1,1,2,1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
961,6,1,1,1,2,:1O:1O:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
962,6,1,1,1,2,:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
963,6,1,1,1,2,:1O:1O:1O:1O:2O,,1N2O1S,,1L:1L,1,0.03000300030003
964,6,1,0,3,2,::1O:2O:2O:2O,,,:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
965,6,1,0,3,2,::1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
966,6,1,0,3,2,::1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
967,6,1,0,3,2,:1O:1O:1O:1O:1O,,,:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
968,6,1,0,1,1,:::1O:1O:1O,1O,,,1L,1,0.03000300030003
969,6,1,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
970,6,1,0,1,2,1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
971,6,1,0,1,2,1O:1O:1O:1O:2O:2O,1O,,,1L:1L,1,0.03000300030003
972,6,1,0,2,1,::1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
973,6,1,0,2,1,::1O:1O:2O:2O,,,3S:3S:4S:4S:5S:5S:6S:6S,1L,1,0.03000300030003
974,6,1,0,2,1,:::1O:1O:1O,1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
975,6,1,0,2,1,:::1O:1O:2O,,,:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
976,6,1,0,2,1,:::1O:1O:2O,1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
977,6,1,0,2,1,::::1O:2O,1O,,2S:2S:2S:2S:2S:2S:3S:4S,1L,1,0.03000300030003
978,6,1,0,2,2,1O:1O:1O:1O:2O:2O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
979,6,1,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
980,6,1,0,2,2,:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
981,6,1,0,2,2,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
982,6,1,0,2,2,:1O:1O:1O:1O:2O,1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
983,6,1,0,2,2,:1O:1O:1O:1O:2O,1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
984,6,1,0,2,2,::1O:1O:1O:2O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
985,6,1,0,2,2,::1O:2O:2O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
986,6,1,0,3,1,::::1O:1O,1O,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
987,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
988,6,1,1,1,2,:1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
989,6,1,2,1,2,:1O:1O:1O:2O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
990,6,1,2,1,2,1O:1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
991,6,1,1,2,3,::1O:1O:1O:2O,,1N3O2S,:::1S:1S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
992,6,1,1,3,2,::1O:1O:1O:1O,1O,1O1S,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
993,6,1,1,3,2,:::1O:2O:2O,1O,3O1S,:::::1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
994,6,1,1,3,2,::::1O:1O,1O,1O,:::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
995,6,1,1,3,3,::::1O:1O,1O,1O,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
996,6,1,2,1,1,:1O:1O:1O:1O:1O,,:2O2S,,1L,1,0.03000300030003
997,6,1,2,1,1,:1O:1O:1O:1O:2O,,:,,1L,1,0.03000300030003
998,6,1,2,1,1,::1O:2O:2O:2O,,:1O,,1L,1,0.03000300030003
999,6,1,2,1,1,:::1O:2O:2O,,:1O,,1L,1,0.03000300030003
1000,6,1,2,1,2,1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1001,6,1,1,1,2,:1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1002,6,1,2,1,2,:1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1003,6,1,2,1,2,:1O:1O:1O:1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
1004,6,1,2,1,2,:1O:1O:1O:1O:1O,1O,:2O1S,,1L:1L,1,0.03000300030003
1005,6,1,2,1,2,:1O:1O:1O:1O:2O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
1006,6,1,2,1,2,:1O:1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1007,6,1,2,1,2,:1O:1O:1O:1O:2O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
1008,6,1,2,1,2,:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1009,6,1,2,1,2,:1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1010,6,1,2,1,2,:1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1011,6,1,1,2,3,:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1012,6,1,1,2,3,:1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1013,6,1,1,2,2,:::1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1014,6,1,1,2,2,::1O:1O:2O:2O,,1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1015,6,1,1,1,2,:1O:1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
1016,6,1,1,1,2,:1O:1O:1O:2O:2O,1O,1O,,1L:1L,1,0.03000300030003
1017,6,1,1,1,2,:1O:1O:2O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1018,6,1,1,1,2,::1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1019,6,1,1,1,2,::1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1020,6,1,1,1,2,::1O:1O:1O:2O,1O,2O1S,,1L:1L,1,0.03000300030003
1021,6,1,1,1,2,::1O:2O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1022,6,1,1,1,3,:1O:1O:1O:1O:2O,1O,2O1S,,1L:1L:1L,1,0.03000300030003
1023,6,1,1,2,1,:::1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1024,6,1,1,2,1,:::::2O,1O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1025,6,1,1,2,2,1O:1O:1O:1O:1O:2O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1026,6,1,1,2,2,1O:1O:1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1027,6,1,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1028,6,1,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1029,6,1,1,2,2,:1O:1O:1O:1O:2O,,2O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1030,6,1,1,2,2,:1O:1O:2O:2O:2O,1O,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1031,6,1,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1032,6,1,1,2,2,::1O:1O:1O:2O,1O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1033,6,1,1,2,2,::1O:1O:2O:2O,,1O,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1034,7,0,1,1,1,::1O:1O:1O:2O:2O,,1N3O2S,,1L,1,0.03000300030003
1035,7,0,1,1,1,:::1O:1O:2O:2O,,1O1S,,1L,1,0.03000300030003
1036,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
1037,7,2,0,1,1,::1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1038,7,1,2,1,1,:::1O:1O:1O:1O,,1O:2O1S,,1L,1,0.03000300030003
1039,7,1,2,1,1,:::1O:1O:1O:2O,1O,:,,1L,1,0.03000300030003
1040,7,1,2,1,2,:1O:1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1041,7,1,2,1,2,::1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1042,7,1,2,1,2,::1O:1O:1O:1O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1043,7,1,2,1,2,::1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1044,7,1,2,1,2,::1O:1O:1O:2O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1045,7,1,2,1,2,:::1O:1O:1O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1046,7,2,0,1,1,:1O:1O:1O:1O:2O:2O,:,,,1L,1,0.03000300030003
1047,7,2,0,1,1,::1O:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1048,7,1,1,2,2,::1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1049,7,2,0,1,1,:::1O:1O:2O:2O,:,,,1L,1,0.03000300030003
1050,7,2,0,1,1,::::1O:1O:2O,:1O,,,1L,1,0.03000300030003
1051,7,2,0,1,2,1O:1O:1O:1O:1O:1O:2O,:1O,,,1L:1L,1,0.03000300030003
1052,7,2,0,1,2,:1O:1O:2O:2O:2O:2O,:,,,1L:1L,1,0.03000300030003
1053,7,2,0,2,1,:::1O:1O:1O:2O,:1O,,:::1S:1S:2S:3S:3S,1L,1,0.03000300030003
1054,7,2,1,1,1,:::1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
1055,7,2,1,1,1,::::1O:1O:2O,:,2O1S,,1L,1,0.03000300030003
1056,7,2,1,1,2,::1O:1O:1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
1057,7,2,1,1,2,:::1O:1O:2O:2O,:,1O1S,,1L:1L,1,0.03000300030003
1058,7,1,1,2,2,::::1O:1O:1O,1O,,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1059,7,1,1,2,2,::1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1060,7,0,1,1,1,:::1O:2O:2O:2O,,1N1O1S,,1L,1,0.03000300030003
1061,7,1,1,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
1062,7,1,0,2,1,:::::1O:1O,1O,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1063,7,1,0,2,2,:1O:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1064,7,1,0,2,2,:1O:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1065,7,1,0,2,2,:1O:1O:1O:2O:2O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1066,7,1,0,2,2,::1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1067,7,1,0,2,2,::1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1068,7,1,0,2,2,::1O:1O:2O:2O:2O,,,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1069,7,1,0,2,2,::::1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1070,7,1,1,1,1,::1O:1O:1O:1O:1O,1O,1O,,1L,1,0.03000300030003
1071,7,1,1,1,1,:::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1072,7,1,1,1,2,:::1O:1O:1O:2O,1O,2O,,1L:1L,1,0.03000300030003
1073,7,1,1,1,1,:::1O:1O:1O:2O,1O,,,1L,1,0.03000300030003
1074,7,1,1,1,1,::::1O:1O:1O,,1N2O1S,,1L,1,0.03000300030003
1075,7,1,1,1,2,1O:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1076,7,1,1,1,2,1O:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1077,7,1,1,1,2,:1O:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1078,7,1,1,1,2,:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1079,7,1,1,1,2,:1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1080,7,1,1,1,2,:1O:1O:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
1081,7,1,1,1,2,::1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1082,7,2,1,2,2,::::1O:1O:1O,:,1O,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1083,7,3,1,1,1,:::1O:1O:2O:2O,::,2O1S,,1L,1,0.03000300030003
