,num_dmt,num_tfsi,num_dol,num_ps,num_li,atoms_dmt,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
809,5,2,1,1,2,1O:1O:1O:1O:1O1S,2O:2O1S,,,1L:1L,1,0.03000300030003
810,5,2,1,1,2,1O:1O:1O:1O:1O1S,1O:1O,,,1L:1L,1,0.03000300030003
811,5,2,1,1,2,1O:1O:1O:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
812,5,2,1,1,2,1O:1O:1O:1O:1O,1O:1O1S,,,1L:1L,1,0.03000300030003
813,5,2,1,1,2,1O:1O:1O:1O1S:1O1S,:1O,,,1L:1L,1,0.03000300030003
814,5,2,1,1,2,1O:1O:1O1S:1O1S:2O1S,:1O,,,1L:1L,1,0.03000300030003
815,5,2,1,1,2,1N1O1S:1O:1O:1O:2O1S,:1O,,,1L:1L,1,0.03000300030003
816,5,2,1,1,1,::1O:1O:1O1S,:1O,,,1L,1,0.03000300030003
817,5,2,1,1,1,::1O:1O:1O,:1O,,,1L,1,0.03000300030003
818,5,2,0,1,2,:1O:1O:1O:1O1S,1O:1O,,,1L:1L,1,0.03000300030003
819,5,2,0,1,2,:1O:1O:1O:1O,1O:2O,,,1L:1L,1,0.03000300030003
820,5,2,0,1,1,:1N:1O:1O:1O1S,1O:1O,,,1L,1,0.03000300030003
821,5,1,3,1,2,::1N1O:1O:1O,1O,::,,1L:1L,1,0.03000300030003
822,5,1,3,1,1,:::1O:1O,2O,::1O,,1L,1,0.03000300030003
823,5,1,1,1,2,1O:1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
824,5,1,1,1,1,:::1O:2O1S,2O,,,1L,1,0.03000300030003
825,5,1,1,1,1,:::1O:2O1S,1O,,,1L,1,0.03000300030003
826,5,1,1,1,1,:::1O:1O1S,2O1S,,,1L,1,0.03000300030003
827,5,1,1,1,1,:::1O:1O1S,1O1S,,,1L,1,0.03000300030003
828,5,1,1,1,1,:::1O:1O1S,,1O,,1L,1,0.03000300030003
829,5,1,1,1,1,:::1O:1O1S,,,,1L,1,0.03000300030003
830,5,1,1,1,1,:::1O:1O,2O1S,,,1L,1,0.03000300030003
831,5,1,1,1,1,:::1O:1O,1O,2O,,1L,1,0.03000300030003
832,5,1,1,1,1,:::1O:1O,1O,1O,,1L,1,0.03000300030003
833,5,1,1,1,1,:::1N1O1S:1O1S,1O,1O,,1L,1,0.03000300030003
834,5,1,1,1,1,::1O:2O1S:2O1S,,,,1L,1,0.03000300030003
835,5,1,1,1,1,::1O:1O:1O,2O,,,1L,1,0.03000300030003
836,5,1,1,1,1,::1O:1O:1O,,1O,,1L,1,0.03000300030003
837,5,1,1,1,1,::1O:1O1S:2O1S,1O,,,1L,1,0.03000300030003
838,5,1,1,1,1,::1N:1O:1O,1O,,,1L,1,0.03000300030003
839,5,1,1,1,1,::1N:1O:1O,,1O,,1L,1,0.03000300030003
840,5,1,1,1,1,::1N1O:1O:1O,,1O,,1L,1,0.03000300030003
841,5,1,1,1,1,:1O:1O:2O1S:2O1S,,,,1L,1,0.03000300030003
842,5,1,1,1,1,:1O:1O:1O:2O1S,1O,,,1L,1,0.03000300030003
843,5,1,1,1,1,:1N:1O:1O:1O1S,1O,,,1L,1,0.03000300030003
844,5,1,1,1,1,:1N:1N1O:1O:1O,1O,,,1L,1,0.03000300030003
845,5,1,1,1,1,1O:1O:1O1S:1O1S:2O1S,,,,1L,1,0.03000300030003
846,5,1,0,1,3,1O:1O:1O:1O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
847,5,1,0,1,2,::1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
848,5,1,0,1,2,:1O:1O:2O1S:2O1S,2O1S,,,1L:1L,1,0.03000300030003
849,5,1,1,1,2,1O:1O:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
850,5,1,1,1,2,1O:1O:1O:1O:1O1S,2O,1O,,1L:1L,1,0.03000300030003
851,5,1,3,1,1,:::1O:1O,1O,::,,1L,1,0.03000300030003
852,5,1,1,1,2,1O:1O:1O:1O:2O1S,2O1S,1O,,1L:1L,1,0.03000300030003
853,5,1,3,1,1,::1O:1O:1O1S,,::,,1L,1,0.03000300030003
854,5,1,3,1,1,::1O:1O:1O,1O,::1O,,1L,1,0.03000300030003
855,5,1,3,1,1,::1N1O1S:1O:1O,,::1O,,1L,1,0.03000300030003
856,5,1,2,2,2,:1N2O1S:1O:1O:2O1S,1O,:,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
857,5,1,2,2,1,::::1O,,:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
858,5,1,2,1,2,::1O:1O:2O1S,1O1S,:,,1L:1L,1,0.03000300030003
859,5,1,2,1,2,::1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
860,5,1,2,1,2,:1O:1O:2O1S:2O1S,1O,:,,1L:1L,1,0.03000300030003
861,5,1,2,1,1,:::1O:2O1S,1O,:1O,,1L,1,0.03000300030003
862,5,1,2,1,1,:::1O:2O1S,1O,:,,1L,1,0.03000300030003
863,5,1,2,1,1,:::1O:1O1S,1O,:1O,,1L,1,0.03000300030003
864,5,1,2,1,1,:::1O:1O1S,1O,1O:1O,,1L,1,0.03000300030003
865,5,1,2,1,1,:::1O:1O,2O,:1O,,1L,1,0.03000300030003
866,5,1,2,1,1,:::1O:1O,2O,:,,1L,1,0.03000300030003
867,5,1,2,1,1,::1O:1O:2O1S,1O,:1O,,1L,1,0.03000300030003
868,5,1,2,1,1,::1O:1O:2O1S,,:1O,,1L,1,0.03000300030003
869,5,1,2,1,1,::1O:1O:1O,,:,,1L,1,0.03000300030003
870,5,1,2,1,1,:1N:1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
871,5,1,1,1,2,:1O:1O:2O1S:2O1S,1O,1O,,1L:1L,1,0.03000300030003
872,5,1,1,1,2,:1O:1O:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
873,5,1,1,1,2,:1O:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
874,5,1,1,1,2,:1O:1O1S:2O1S:2O1S,2O1S,,,1L:1L,1,0.03000300030003
875,5,1,1,1,2,:1O:1O1S:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
876,5,1,1,1,2,:1O1S:1O1S:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
877,5,1,1,1,2,:1N2O1S:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
878,6,0,0,1,2,1N1O1S:1O:1O:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
879,6,0,0,1,2,1N1O:1O:1O:1O:1O1S:1O1S,,,,1L:1L,1,0.03000300030003
880,5,1,0,1,2,:1O:1O1S:2O1S:2O1S,2O1S,,,1L:1L,1,0.03000300030003
881,6,1,0,1,2,1N:1O:1O:1O:1O:1O,2O1S,,,1L:1L,1,0.03000300030003
882,6,1,0,1,2,:1O:1O:1O:2O1S:2O1S,3O1S,,,1L:1L,1,0.03000300030003
883,6,1,0,1,2,:1O:1O:1O:2O1S:2O1S,1N2O2S,,,1L:1L,1,0.03000300030003
884,6,1,0,1,2,:1O:1O:1O:1O:2O1S,1N4O2S,,,1L:1L,1,0.03000300030003
885,6,1,0,1,2,:1O:1O:1O:1O:2O,2O1S,,,1L:1L,1,0.03000300030003
886,6,1,0,1,2,:1O:1O:1O:1O:1O1S,1N4O2S,,,1L:1L,1,0.03000300030003
887,6,1,0,1,2,:1O:1O:1O:1O:1O,3O2S,,,1L:1L,1,0.03000300030003
888,6,1,0,1,2,:1O:1O:1O:1O:1O,1N2O1S,,,1L:1L,1,0.03000300030003
889,6,1,0,1,2,:1O:1O:1O:1O1S:2O1S,1N3O2S,,,1L:1L,1,0.03000300030003
890,6,1,0,1,2,:1O:1O:1O:1O1S:1O1S,1N3O2S,,,1L:1L,1,0.03000300030003
891,6,1,0,1,2,:1O:1O:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
892,6,1,0,1,2,:1N1O1S:1O:1O:1O:1O,1N2O2S,,,1L:1L,1,0.03000300030003
893,6,1,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
894,6,1,0,1,1,:::1O:1O:1O1S,1O,,,1L,1,0.03000300030003
895,6,0,0,1,2,1N2O1S:1O:1O:1O1S:1O1S:1O1S,,,,1L:1L,1,0.03000300030003
896,6,1,0,1,1,:::1O:1O1S:1O1S,,,,1L,1,0.03000300030003
897,6,1,0,1,1,:::1N2O1S:1O:1O,,,,1L,1,0.03000300030003
898,6,1,0,1,1,:::1N1O1S:1O:1O,,,,1L,1,0.03000300030003
899,6,1,0,1,1,::1O:1O:2O1S:2O1S,2O,,,1L,1,0.03000300030003
900,6,1,0,1,1,::1O:1O:1O:2O1S,1O,,,1L,1,0.03000300030003
901,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
902,6,1,0,1,1,::1O:1O1S:1O1S:2O1S,2O,,,1L,1,0.03000300030003
903,6,1,0,1,1,::1N:1O:1O:1O,,,,1L,1,0.03000300030003
904,6,1,0,1,1,:1N:1N:1O:1O:1O,,,,1L,1,0.03000300030003
905,6,0,4,1,1,:::1O:1O:2O1S,,::1O:1O,,1L,1,0.03000300030003
906,6,0,3,1,1,::1N1O1S:1O:1O:1O,,::1O,,1L,1,0.03000300030003
907,6,0,3,1,1,:1N:1N1O:1N1O:1O:1O,,::1O,,1L,1,0.03000300030003
908,6,1,0,1,2,::1O:1O:1O:1O,2O1S,,,1L:1L,1,0.03000300030003
909,6,1,0,1,2,::1O:1O:2O1S:2O1S,1O,,,1L:1L,1,0.03000300030003
910,6,1,0,1,3,:1O:1O:1O:2O1S:2O1S,1N4O2S,,,1L:1L:1L,1,0.03000300030003
911,6,1,1,1,1,:1N:1N:1O:1O:1O,,,,1L,1,0.03000300030003
912,7,1,1,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
913,7,1,0,1,2,::1O:1O:1O:1O:2O1S,2O1S,,,1L:1L,1,0.03000300030003
914,7,1,0,1,2,::1O:1O:1O:1O:1O1S,1O,,,1L:1L,1,0.03000300030003
915,7,1,0,1,2,::1O:1O:1O:1O1S:2O1S,2O1S,,,1L:1L,1,0.03000300030003
916,7,1,0,1,2,:1N1O1S:1O:1O:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
917,7,1,0,1,1,::::1O:1O:1O1S,2O,,,1L,1,0.03000300030003
918,7,1,0,1,1,::::1N1O1S:1O:1O,2O1S,,,1L,1,0.03000300030003
919,7,0,1,1,2,:::1O:1O:1O:2O1S,,1O,,1L:1L,1,0.03000300030003
920,7,0,0,1,3,1O:1O:1O:1O1S:2O1S:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
921,7,0,0,1,2,:1O:1O:1O1S:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
922,7,0,0,1,1,::1N:1N:1O:1O:1O,,,,1L,1,0.03000300030003
923,6,2,0,1,2,:1O:1O:1O:1O:1O1S,:1O1S,,,1L:1L,1,0.03000300030003
924,6,2,0,1,1,:::1O:1O:1O1S,:,,,1L,1,0.03000300030003
925,6,2,0,1,1,:::1O:1O:1O,:,,,1L,1,0.03000300030003
926,6,1,2,1,2,1N1O:1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
927,6,1,1,1,2,::1O:1O:2O1S:2O1S,1O,1O,,1L:1L,1,0.03000300030003
928,6,1,1,1,2,::1O:1O1S:1O1S:2O1S,2O,1O,,1L:1L,1,0.03000300030003
929,6,1,1,1,2,:1O:1O:1O:1O:2O1S,1O,1O,,1L:1L,1,0.03000300030003
930,6,1,1,1,2,:1O:1O:1O:1O:1O1S,,,,1L:1L,1,0.03000300030003
931,6,1,1,1,2,1N1O1S:1O:1O:1O:1O:1O1S,1O,,,1L:1L,1,0.03000300030003
932,6,1,1,1,1,:::1O:1O:1O,1O,1O,,1L,1,0.03000300030003
933,6,1,1,1,1,:::1O:1O:1O,,1O,,1L,1,0.03000300030003
934,6,1,1,1,1,:::1O:1O1S:2O1S,1O,,,1L,1,0.03000300030003
935,6,1,1,1,1,::1O:1O:1O:2O1S,,,,1L,1,0.03000300030003
936,6,1,1,1,1,:1N:1N:1O:1O:1O,,1O,,1L,1,0.03000300030003
937,6,0,2,1,1,:::1O:1O:1O1S,,:1O,,1L,1,0.03000300030003
938,6,0,2,1,1,:::1O:1O:1O1S,,:,,1L,1,0.03000300030003
939,6,0,2,1,1,:::1O:1O:1O,,:,,1L,1,0.03000300030003
940,6,0,1,1,1,:::1O:1O:1O1S,,1O,,1L,1,0.03000300030003
941,6,0,1,1,1,::1O:1O:2O1S:2O1S,,,,1L,1,0.03000300030003
942,6,0,1,1,1,::1O:1O:1O:2O1S,,,,1L,1,0.03000300030003
943,6,0,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
944,6,0,1,1,1,::1O:1O:1O1S:2O1S,,,,1L,1,0.03000300030003
945,6,0,1,1,1,::1N:1O:1O:1O,,,,1L,1,0.03000300030003
946,6,0,1,1,1,::1N2O1S:1O:1O:1O1S,,,,1L,1,0.03000300030003
947,6,0,1,1,1,::1N1O:1O:1O:1O1S,,,,1L,1,0.03000300030003
948,6,0,1,1,1,::1N1O1S:1O1S:1O1S:2O1S,,,,1L,1,0.03000300030003
949,6,0,1,1,1,:1N1O:1O:1O:1O:2O1S,,,,1L,1,0.03000300030003
950,6,0,0,2,2,:::1O:1O:1O1S,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
951,6,0,0,2,2,:1O:1O:1O1S:1O1S:1O1S,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
952,6,0,0,2,1,:::1O:2O1S:2O1S,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
953,6,0,0,2,1,:::1O:1O1S:2O1S,,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
954,6,0,0,1,3,:1O:1O:1O1S:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
955,6,0,0,1,3,:1N1O:1O:2O1S:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
956,6,0,0,1,3,1O:1O:2O1S:2O1S:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
957,6,0,0,1,3,1O:1O:1O:2O:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
958,6,0,0,1,3,1O:1O:1O:1O:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
959,6,0,0,1,2,:1N2O1S:1O:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
960,6,0,0,1,2,:1N1O:1O:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
961,6,0,0,1,2,:1N1O:1O:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
962,6,0,0,1,2,1O:1O:2O:2O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
963,6,0,0,1,2,1O:1O:2O:2O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
964,6,0,0,1,2,1O:1O:1O:1O:1O:1O1S,,,,1L:1L,1,0.03000300030003
965,6,0,0,1,2,1O:1O:1O:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
966,6,0,1,1,1,:::1N1O:1O:1O1S,,,,1L,1,0.03000300030003
967,6,0,1,1,2,1N1O1S:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
968,6,0,2,1,1,:::1O:1O1S:2O1S,,:1O,,1L,1,0.03000300030003
969,6,0,1,1,2,1N1O1S:1O:1O:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
970,6,0,2,1,1,::1O:1O:2O1S:2O1S,,:,,1L,1,0.03000300030003
971,6,0,2,1,1,::1O:1O:1O:2O1S,,:1O,,1L,1,0.03000300030003
972,6,0,2,1,1,::1O:1O:1O:1O1S,,:1O,,1L,1,0.03000300030003
973,6,0,2,1,1,::1N:1O:1O:1O,,:,,1L,1,0.03000300030003
974,6,0,2,1,1,::1N:1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
975,6,0,2,1,1,::1N1O1S:1O:1O:2O1S,,:1O,,1L,1,0.03000300030003
976,6,0,2,1,0,::::1O:1O,,:1O,,,1,0.03000300030003
977,6,0,1,2,2,:1O:1O:1O:1O:1O1S,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
978,6,0,1,2,2,:1O:1O:1O:1O:1O1S,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
979,6,0,1,1,3,1O:1O:1O:2O1S:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
980,6,0,1,1,3,1O:1O:1O:1O:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
981,6,0,1,1,3,1N2O1S:1O:1O:2O1S:2O1S:2O1S,,,,1L:1L:1L,1,0.03000300030003
982,6,0,1,1,2,::1O:2O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
983,6,0,1,1,2,::1O:1O:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
984,6,0,1,1,2,::1O:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
985,6,0,1,1,2,::1O:1O:1O:2O1S,,1O,,1L:1L,1,0.03000300030003
986,6,0,1,1,2,:1O:1O:2O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
987,6,0,1,1,2,:1O:1O:1O:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
988,6,0,1,1,2,:1O:1O:1O:1O:2O1S,,1O,,1L:1L,1,0.03000300030003
989,6,0,1,1,2,:1O:1O:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
990,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
991,6,0,1,1,2,1O:1O:1O:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
992,6,0,1,1,2,1O:1O:1O:1O1S:1O1S:2O,,,,1L:1L,1,0.03000300030003
993,6,0,1,1,2,1N1O:1N1O1S:1O:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
994,6,0,1,1,2,1N1O1S:1O:1O:2O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
995,5,1,0,1,2,:1O:1O:2O1S:2O1S,1O,,,1L:1L,1,0.03000300030003
996,5,1,0,1,2,:1O:1O1S:2O1S:2O1S,1O,,,1L:1L,1,0.03000300030003
997,4,1,3,2,1,::1O:1O,,::1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
998,5,0,1,1,1,:1O:1O:1O1S:1O1S,,,,1L,1,0.03000300030003
999,5,0,1,1,1,::1N2O1S:1O:2O,,,,1L,1,0.03000300030003
1000,5,0,1,1,1,::1N2O1S:1O:1O1S,,,,1L,1,0.03000300030003
1001,5,0,1,1,1,::1N1O:1O:1O,,1O,,1L,1,0.03000300030003
1002,5,0,1,1,1,::1N1O:1O:1O,,,,1L,1,0.03000300030003
1003,4,0,2,2,2,::1O:2O1S,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1004,5,0,1,1,1,::1N1O:1O1S:1O1S,,,,1L,1,0.03000300030003
1005,5,0,1,1,1,::1N1O:1N1O1S:1O,,,,1L,1,0.03000300030003
1006,5,0,1,1,1,::1N1O1S:1O:2O1S,,1O,,1L,1,0.03000300030003
1007,5,0,1,1,1,::1N1O1S:1O:1O,,1O,,1L,1,0.03000300030003
1008,5,0,1,1,1,::1N1O1S:1O1S:1O1S,,,,1L,1,0.03000300030003
1009,5,0,1,1,1,:1O:1O:1O:2O1S,,1O,,1L,1,0.03000300030003
1010,5,0,1,1,1,:1O:1O:1O1S:2O,,,,1L,1,0.03000300030003
1011,5,0,1,1,1,:1O:1O1S:2O1S:2O1S,,,,1L,1,0.03000300030003
1012,5,0,1,2,2,1O:1O:1O:1O:1O1S,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1013,5,0,1,1,1,:1O:1O1S:1O1S:1O1S,,,,1L,1,0.03000300030003
1014,5,0,1,1,1,:1N:1O:1O:1O,,1O,,1L,1,0.03000300030003
1015,5,0,1,1,1,:1N:1O:1O1S:2O1S,,,,1L,1,0.03000300030003
1016,5,0,1,1,1,:1N:1O:1O1S:1O1S,,,,1L,1,0.03000300030003
1017,5,0,1,1,1,:1N:1N1O:1O:1O1S,,1O,,1L,1,0.03000300030003
1018,5,0,1,1,1,:1N1O1S:1O:1O:1O1S,,,,1L,1,0.03000300030003
1019,5,0,1,1,1,:1N1O1S:1O:1O:1O,,,,1L,1,0.03000300030003
1020,5,0,1,1,1,:1N1O1S:1N2O1S:1O:1O,,1O,,1L,1,0.03000300030003
1021,5,0,1,1,1,1N:1O:1O:1O:1O1S,,,,1L,1,0.03000300030003
1022,5,0,1,1,1,1N:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1023,5,0,1,1,1,1N:1N:1O:1O:1O,,1O,,1L,1,0.03000300030003
1024,5,0,0,2,2,:1O:1O:1O:1O1S,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1025,5,0,1,1,1,::1N2O1S:1O:2O1S,,1O,,1L,1,0.03000300030003
1026,5,0,1,1,1,::1N:1N2O1S:1O,,1O,,1L,1,0.03000300030003
1027,5,0,1,1,1,::1O:1O:1O,,2O,,1L,1,0.03000300030003
1028,5,0,1,1,1,::1O:1O:1O1S,,1O,,1L,1,0.03000300030003
1029,5,0,1,2,2,1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1030,5,0,1,2,2,1O:1O:1O:1O1S:1O1S,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1031,5,0,1,2,2,1O:1O:1O:1O1S:1O1S,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1032,5,0,1,2,2,1O:1O:1O1S:1O1S:1O1S,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1033,5,0,1,2,1,:::1O:2O1S,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1034,5,0,1,2,1,:::1O:1O1S,,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1035,5,0,1,1,3,1O:1O:1O:2O1S:2O1S,,1O,,1L:1L:1L,1,0.03000300030003
1036,5,0,1,1,2,::1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1037,5,0,1,1,2,::1N2O1S:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1038,5,0,1,1,2,:1O:1O:1O:2O1S,,1O,,1L:1L,1,0.03000300030003
1039,5,0,1,1,2,:1O:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
1040,5,0,1,1,2,:1O:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1041,5,0,1,1,2,:1N2O1S:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1042,5,0,1,1,2,:1N1O1S:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
1043,5,0,1,1,2,:1N1O1S:1N2O1S:1O:1O1S,,1O,,1L:1L,1,0.03000300030003
1044,5,0,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1045,5,0,1,1,2,1O:1O:1O1S:1O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1046,5,0,1,1,2,1O:1O:1O1S:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
1047,5,0,1,1,2,1N1O:1O:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
1048,5,0,1,1,2,1N1O1S:1N2O1S:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
1049,5,0,1,1,2,1N1O1S:1N2O1S:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1050,5,0,1,1,1,:::1O:1O,,1O,,1L,1,0.03000300030003
1051,5,0,1,1,1,::1O:2O1S:2O1S,,1O,,1L,1,0.03000300030003
1052,5,0,1,1,1,::1O:2O1S:2O1S,,,,1L,1,0.03000300030003
1053,5,0,1,1,1,::1O:1O:2O1S,,1O,,1L,1,0.03000300030003
1054,5,0,0,2,2,:1N:1O:1O:1O1S,,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1055,5,0,0,2,2,1O:1O:1O:1O:1O1S,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1056,5,0,0,2,2,1O:1O:1O:1O1S:1O1S,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1057,4,2,2,1,2,1O:1O:1O:2O1S,:1O,:1O,,1L:1L,1,0.03000300030003
1058,4,2,2,1,1,::1O:1O1S,1O:1O,:,,1L,1,0.03000300030003
1059,4,2,2,1,1,::1O:1O,:2O1S,:1O,,1L,1,0.03000300030003
1060,4,2,2,1,1,::1O:1O,:1O1S,:,,1L,1,0.03000300030003
1061,4,2,2,1,1,::1O:1O,:1O,:1O,,1L,1,0.03000300030003
1062,4,2,2,1,1,::1O:1O,1O:1O,:1O,,1L,1,0.03000300030003
1063,4,2,2,1,1,::1O:1O,1O:1O,:,,1L,1,0.03000300030003
1064,4,2,2,1,1,::1N1O:1O,:1O,1O:1O,,1L,1,0.03000300030003
1065,4,2,2,1,1,:1N:1O:1O1S,:1O,:1O,,1L,1,0.03000300030003
1066,4,2,1,1,2,:1O:2O1S:2O1S,1O:1O,1O,,1L:1L,1,0.03000300030003
1067,4,2,1,1,2,1O:1O:1O:1O,1O:1O,1O,,1L:1L,1,0.03000300030003
1068,4,2,1,1,1,::1O:2O1S,:1O1S,,,1L,1,0.03000300030003
1069,4,2,1,1,1,::1O:1O,:1O,1O,,1L,1,0.03000300030003
1070,4,2,1,1,1,::1O:1O,:1O,,,1L,1,0.03000300030003
1071,4,2,1,1,1,::1N1O1S:1O,:1O,1O,,1L,1,0.03000300030003
1072,4,2,1,1,1,:1O:1O:1O1S,:1O,,,1L,1,0.03000300030003
1073,4,2,1,1,1,:1N:1O:1O,:1O,,,1L,1,0.03000300030003
1074,4,2,1,1,1,:1N2O1S:1O:1O1S,:1O,,,1L,1,0.03000300030003
1075,4,2,1,1,1,:1N1O1S:1O:1O,1O:1O,,,1L,1,0.03000300030003
1076,4,2,0,1,2,1O:1O:1O:2O1S,1N1O1S:1O,,,1L:1L,1,0.03000300030003
1077,4,2,0,1,2,1O:1O:1O1S:2O1S,1O:1O,,,1L:1L,1,0.03000300030003
1078,4,2,0,1,1,::1O:1O,:1O1S,,,1L,1,0.03000300030003
1079,4,2,0,1,1,:1N:1O:1O1S,:,,,1L,1,0.03000300030003
1080,4,2,0,1,1,:1N1O1S:1O:1O,:1O,,,1L,1,0.03000300030003
1081,4,1,4,1,1,:1O:1O:1O1S,,:::,,1L,1,0.03000300030003
1082,4,1,4,1,1,:1O:1O:1O,,:::,,1L,1,0.03000300030003
1083,4,2,2,1,2,1O:1O:1O:2O1S,:1O,1O:1O,,1L:1L,1,0.03000300030003
1084,4,2,3,1,1,::1O:1O1S,:1O,::,,1L,1,0.03000300030003
1085,5,0,0,2,2,1O:1O:1O:1O1S:1O1S,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1086,5,0,0,1,1,1N1O:1O:1O1S:2O:2O1S,,,,1L,1,0.03000300030003
1087,5,0,0,2,2,1O:1O:1O1S:1O1S:2O1S,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1088,5,0,0,2,1,:::2O1S:2O1S,,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
