,num_dol,num_tegdme,num_tfsi,num_ps,num_li,atoms_dol,atoms_tegdme,atoms_tfsi,atoms_ps,atoms_li,count,%
603,3,2,1,1,1,:1O:1O,:,2O,,1L,1,0.03000300030003
604,3,2,1,1,1,::,:3O,1O1S,,1L,1,0.03000300030003
605,0,2,0,1,1,,1O:4O,,,1L,1,0.03000300030003
606,4,1,0,1,1,:1O:1O:1O,2O,,,1L,1,0.03000300030003
607,5,1,0,2,1,:::1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
608,5,1,0,1,1,:::1O:1O,2O,,,1L,1,0.03000300030003
609,5,1,0,1,1,:::1O:2O,1O,,,1L,1,0.03000300030003
610,5,1,0,1,1,:::1O:2O,4O,,,1L,1,0.03000300030003
611,5,1,0,1,1,::::2O,3O,,,1L,1,0.03000300030003
612,5,1,0,1,2,:1O:1O:1O:1O,4O,,,1L:1L,1,0.03000300030003
613,5,1,0,1,2,:1O:1O:1O:2O,4O,,,1L:1L,1,0.03000300030003
614,5,1,0,1,2,:::1O:1O,5O,,,1L:1L,1,0.03000300030003
615,5,1,0,1,2,::::1O,5O,,,1L:1L,1,0.03000300030003
616,5,1,0,2,1,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
617,5,1,0,2,1,::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
618,5,1,0,2,1,::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
619,5,1,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
620,5,1,0,2,1,:::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
621,5,1,0,2,1,:::1O:1O,,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
622,5,1,0,2,1,:::1O:2O,,,1S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
623,5,1,0,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
624,5,1,0,2,1,:::1O:2O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
625,5,1,0,2,1,:::1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
626,5,1,0,2,1,::::1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
627,5,1,0,2,1,::::1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
628,5,1,0,2,1,::::1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
629,5,1,0,2,1,::::1O,,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
630,5,1,0,2,2,::1O:1O:1O,4O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
631,5,1,0,2,2,:::1O:1O,2O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
632,5,1,0,2,2,::::1O,3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
633,5,1,0,3,2,:::1O:1O,2O,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
634,5,1,0,3,2,:::1O:1O,2O,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
635,5,1,1,1,1,::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
636,5,1,1,1,1,:::1O:1O,,1N3O2S,,1L,1,0.03000300030003
637,5,1,1,1,1,:::1O:1O,,1O,,1L,1,0.03000300030003
638,5,1,0,1,1,::1O:1O:2O,2O,,,1L,1,0.03000300030003
639,5,1,0,1,0,::::2O,,,,,1,0.03000300030003
640,5,1,1,1,1,:::1O:1O,2O,,,1L,1,0.03000300030003
641,4,3,1,1,1,::1O:1O,::1O,,,1L,1,0.03000300030003
642,4,3,0,2,1,:1O:1O:1O,::,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
643,4,3,0,2,1,:1O:1O:1O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
644,4,3,0,2,1,::1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
645,4,3,0,2,1,::1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
646,4,3,0,2,1,::1O:1O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
647,4,3,0,2,1,::1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
648,4,3,0,2,1,::1O:1O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
649,4,3,0,2,1,::1O:2O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
650,4,3,0,2,1,:::1O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
651,4,3,1,1,0,:::1O,::,,,,1,0.03000300030003
652,4,3,1,1,0,:::1O,::1O,,,,1,0.03000300030003
653,4,3,1,1,1,:1O:1O:1O,::,1O,,1L,1,0.03000300030003
654,4,3,1,1,1,::1O:1O,::,1O1S,,1L,1,0.03000300030003
655,4,3,1,1,1,::1O:1O,::,2O,,1L,1,0.03000300030003
656,4,3,1,1,1,::1O:1O,::3O,,,1L,1,0.03000300030003
657,5,1,0,1,0,::::,1O,,,,1,0.03000300030003
658,4,3,1,1,1,:::,::3O,1O,,1L,1,0.03000300030003
659,4,4,0,1,0,::1O:1O,:::,,,,1,0.03000300030003
660,4,4,0,1,0,:::,:::1O,,,,1,0.03000300030003
661,4,4,0,1,0,:::2O,:::,,,,1,0.03000300030003
662,4,4,0,1,1,::1O:1O,:::2O,,,1L,1,0.03000300030003
663,4,4,0,1,1,:::1O,:::3O,,,1L,1,0.03000300030003
664,4,5,0,1,0,:::,::::,,,,1,0.03000300030003
665,4,5,0,1,0,:::1O,::::,,,,1,0.03000300030003
666,5,0,0,1,0,::::,,,,,1,0.03000300030003
667,5,0,0,2,1,::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
668,5,0,0,2,1,::1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
669,5,0,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
670,5,0,1,1,1,:::1O:1O,,1N1O,,1L,1,0.03000300030003
671,5,0,1,2,1,:::1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
672,5,1,1,1,1,:::1O:1O,1O,2O,,1L,1,0.03000300030003
673,5,1,1,1,1,:::1O:2O,2O,2O,,1L,1,0.03000300030003
674,4,3,0,1,1,:::,:1O:2O,,,1L,1,0.03000300030003
675,6,2,0,1,1,:::1O:1O:2O,:2O,,,1L,1,0.03000300030003
676,6,1,0,1,1,:::::1O,3O,,,1L,1,0.03000300030003
677,6,1,0,2,1,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
678,6,1,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
679,6,1,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
680,6,1,0,2,1,:::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
681,6,1,0,2,1,:::1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
682,6,1,0,2,1,:::1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
683,6,1,0,2,1,::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
684,6,1,0,2,1,::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
685,6,1,0,2,1,::::1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
686,6,1,0,2,1,:::::,3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
687,6,1,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
688,6,1,1,1,1,:::1O:1O:1O,2O,,,1L,1,0.03000300030003
689,6,2,0,1,1,:::1O:1O:1O,:1O,,,1L,1,0.03000300030003
690,6,2,0,1,1,:::::1O,:2O,,,1L,1,0.03000300030003
691,6,1,0,1,1,::1O:1O:1O:2O,,,,1L,1,0.03000300030003
692,6,2,0,2,1,::1O:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
693,6,2,0,2,1,:::1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
694,6,2,0,2,1,:::1O:1O:1O,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
695,6,2,0,2,1,:::::1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
696,6,2,0,2,1,:::::1O,:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
697,6,2,1,1,1,::::1O:1O,:,1O,,1L,1,0.03000300030003
698,6,3,0,1,1,::1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
699,6,3,0,1,1,:::::1O,::2O,,,1L,1,0.03000300030003
700,7,0,1,1,1,::::1O:1O:1O,,1O,,1L,1,0.03000300030003
701,7,1,0,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
702,7,1,0,2,1,::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
703,7,1,0,2,1,:::::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
704,7,2,0,1,1,:::::1O:1O,:2O,,,1L,1,0.03000300030003
705,7,2,0,1,1,::::::1O,:2O,,,1L,1,0.03000300030003
706,6,1,0,1,1,:::1O:1O:1O,2O,,,1L,1,0.03000300030003
707,6,1,0,1,1,::1O:1O:1O:1O,2O,,,1L,1,0.03000300030003
708,5,1,1,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
709,5,2,0,2,1,:::1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
710,5,1,2,1,1,:::1O:1O,,:1O,,1L,1,0.03000300030003
711,5,1,2,2,1,::1O:1O:1O,,:,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
712,5,2,0,1,0,::1O:1O:1O,:,,,,1,0.03000300030003
713,5,2,0,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
714,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
715,5,2,0,1,1,::1O:1O:1O,:1O,,,1L,1,0.03000300030003
716,5,2,0,1,1,::1O:2O:2O,:,,,1L,1,0.03000300030003
717,5,2,0,1,1,::::1O,1O:4O,,,1L,1,0.03000300030003
718,5,2,0,1,1,::::1O,:4O,,,1L,1,0.03000300030003
719,5,2,0,1,1,::::2O,:2O,,,1L,1,0.03000300030003
720,5,2,0,1,2,::1O:1O:1O,:2O,,,1L:1L,1,0.03000300030003
721,5,2,0,2,1,::1O:1O:1O,:,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
722,5,2,0,2,1,::1O:1O:2O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
723,5,2,0,2,1,:::1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
724,5,2,0,2,1,:::1O:1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
725,6,0,1,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
726,5,2,0,2,1,::::1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
727,5,2,0,2,1,::::1O,:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
728,5,2,0,2,1,::::1O,:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
729,5,2,1,1,1,::::1O,:2O,,,1L,1,0.03000300030003
730,5,2,1,2,1,::1O:1O:1O,:,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
731,5,3,0,1,0,:::1O:1O,::1O,,,,1,0.03000300030003
732,5,3,0,1,0,::::1O,::,,,,1,0.03000300030003
733,5,3,0,1,1,:::1O:1O,::3O,,,1L,1,0.03000300030003
734,5,3,0,1,1,::::1O,::3O,,,1L,1,0.03000300030003
735,5,3,0,2,1,:1O:1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
736,5,3,0,2,1,:::1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
737,5,3,0,2,1,:::1O:1O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
738,6,0,0,2,1,::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
739,6,0,1,1,1,:::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
740,4,3,0,1,1,:::,::3O,,,1L,1,0.03000300030003
741,4,3,0,1,1,::1O:1O,::4O,,,1L,1,0.03000300030003
742,4,1,0,1,1,::1O:1O,,,,1L,1,0.03000300030003
743,4,1,1,1,1,:::,4O,,,1L,1,0.03000300030003
744,4,1,0,2,2,::1O:1O,4O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
745,4,1,0,2,2,:::1O,5O,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
746,4,1,0,3,2,:1O:1O:1O,,,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
747,4,1,0,3,2,:1O:1O:1O,2O,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
748,4,1,0,3,2,:1O:1O:1O,2O,,:::::1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
749,4,1,0,3,2,::1O:1O,2O,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
750,4,1,0,3,2,::1O:1O,3O,,:::1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
751,4,1,0,3,3,:1O:1O:2O,3O,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
752,4,1,1,1,1,:1O:1O:1O,3O,,,1L,1,0.03000300030003
753,4,1,1,1,1,:1O:1O:1O,3O,1O,,1L,1,0.03000300030003
754,4,1,1,1,1,:1O:1O:2O,,1O,,1L,1,0.03000300030003
755,4,1,1,1,1,::1O:1O,,2O1S,,1L,1,0.03000300030003
756,4,1,1,1,1,::1O:1O,3O,1O,,1L,1,0.03000300030003
757,4,1,1,1,1,:::,3O,1O,,1L,1,0.03000300030003
758,4,1,1,1,1,:::1O,4O,,,1L,1,0.03000300030003
759,4,1,0,2,2,::1O:1O,4O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
760,4,1,1,1,2,1O:1O:1O:1O,2O,1O,,1L:1L,1,0.03000300030003
761,4,1,1,1,2,1O:1O:1O:1O,2O,2O,,1L:1L,1,0.03000300030003
762,4,1,1,1,2,:1O:1O:1O,2O,1O,,1L:1L,1,0.03000300030003
763,4,1,1,1,2,:1O:1O:1O,5O,1O,,1L:1L,1,0.03000300030003
764,4,1,1,1,2,:::1O,5O,1O,,1L:1L,1,0.03000300030003
765,4,1,1,2,1,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
766,4,1,1,2,1,::1O:1O,,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
767,4,1,1,2,1,:::1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
768,4,1,1,2,1,:::1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
769,4,1,2,1,1,:1O:1O:1O,,:1O,,1L,1,0.03000300030003
770,4,2,0,1,0,:::,:,,,,1,0.03000300030003
771,4,2,0,1,0,:::,:1O,,,,1,0.03000300030003
772,4,2,0,1,1,:1O:1O:1O,1O:2O,,,1L,1,0.03000300030003
773,4,2,0,1,1,:1O:1O:1O,1O:4O,,,1L,1,0.03000300030003
774,4,1,0,2,2,::1O:1O,4O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
775,4,1,0,2,2,::1O:1O,3O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
776,4,2,0,1,1,:1O:1O:2O,:1O,,,1L,1,0.03000300030003
777,4,1,0,2,1,::1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
778,4,1,0,1,1,::1O:2O,4O,,,1L,1,0.03000300030003
779,4,1,0,1,1,:::,2O,,,1L,1,0.03000300030003
780,4,1,0,1,1,:::2O,4O,,,1L,1,0.03000300030003
781,4,1,0,1,2,1O:1O:1O:2O,3O,,,1L:1L,1,0.03000300030003
782,4,1,0,1,2,1O:1O:1O:2O,5O,,,1L:1L,1,0.03000300030003
783,4,1,0,1,2,::1O:1O,4O,,,1L:1L,1,0.03000300030003
784,4,1,0,1,2,::1O:2O,5O,,,1L:1L,1,0.03000300030003
785,4,1,0,2,1,1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
786,4,1,0,2,1,1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
787,4,1,0,2,1,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
788,4,1,0,2,1,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
789,4,1,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
790,4,1,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
791,4,1,0,2,1,::1O:1O,,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
792,4,1,0,2,1,::1O:1O,1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
793,4,1,0,2,2,::1O:1O,3O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
794,4,1,0,2,1,:::,3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
795,4,1,0,2,1,:::,3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
796,4,1,0,2,1,:::1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
797,4,1,0,2,1,:::1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
798,4,1,0,2,1,:::1O,,,2S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
799,4,1,0,2,1,:::1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
800,4,1,0,2,1,:::1O,,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
801,4,1,0,2,1,:::1O,1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
802,4,1,0,2,1,:::1O,3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
803,4,1,0,2,1,:::2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
804,4,1,0,2,1,:::2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
805,4,1,0,2,2,1O:1O:1O:1O,3O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
806,4,1,0,2,2,:1O:1O:1O,2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
807,4,1,0,2,2,::1O:1O,2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
808,4,2,0,1,1,:1O:1O:1O,:,,,1L,1,0.03000300030003
809,4,2,0,1,1,::1O:1O,2O:3O,,,1L,1,0.03000300030003
810,4,3,0,1,1,::1O:1O,::1O,,,1L,1,0.03000300030003
811,4,2,1,1,1,::1O:1O,:,1O1S,,1L,1,0.03000300030003
812,4,2,0,2,2,:1O:1O:1O,:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
813,4,2,0,2,2,:1O:1O:1O,:3O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
814,4,2,0,2,2,::1O:2O,:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
815,4,2,0,2,2,:::,:5O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
816,4,2,0,3,2,::1O:1O,:2O,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
817,4,2,0,3,2,::1O:1O,:3O,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
818,4,2,0,3,2,::1O:2O,:2O,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
819,4,2,1,1,1,:1O:1O:1O,:,1O,,1L,1,0.03000300030003
820,4,2,1,1,1,:1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
821,4,2,1,1,1,:1O:1O:1O,:,2O,,1L,1,0.03000300030003
822,4,2,1,1,1,:1O:1O:1O,:1O,1O,,1L,1,0.03000300030003
823,4,2,1,1,1,:1O:1O:1O,:2O,,,1L,1,0.03000300030003
824,4,2,1,1,1,:1O:1O:1O,:3O,1O,,1L,1,0.03000300030003
825,4,2,1,1,1,::1O:1O,:,1O,,1L,1,0.03000300030003
826,4,2,1,1,1,::1O:1O,:,2O1S,,1L,1,0.03000300030003
827,4,2,0,2,1,:::1O,:1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
828,4,2,1,1,1,::1O:1O,:1O,1N1O2S,,1L,1,0.03000300030003
829,4,2,1,1,1,::1O:1O,:1O,2O,,1L,1,0.03000300030003
830,4,2,1,1,1,:::,:2O,1O,,1L,1,0.03000300030003
831,4,2,1,1,1,:::1O,:2O,,,1L,1,0.03000300030003
832,4,2,1,1,2,1O:1O:1O:1O,:2O,1O1S,,1L:1L,1,0.03000300030003
833,4,2,1,1,2,:1O:1O:2O,:2O,1O1S,,1L:1L,1,0.03000300030003
834,4,2,1,2,1,:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
835,4,2,1,2,1,::1O:1O,:,1O,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
836,4,2,1,2,1,:::1O,:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
837,4,3,0,1,0,::1O:1O,::,,,,1,0.03000300030003
838,4,3,0,1,0,::1O:2O,::,,,,1,0.03000300030003
839,4,3,0,1,1,1O:1O:1O:2O,::1O,,,1L,1,0.03000300030003
840,4,3,0,1,1,:1O:1O:1O,::2O,,,1L,1,0.03000300030003
841,4,3,0,1,1,:1O:1O:2O,::2O,,,1L,1,0.03000300030003
842,4,2,0,2,1,:::1O,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
843,4,2,0,2,1,:::1O,:,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
844,3,2,0,2,1,::1O,:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
845,4,2,0,2,1,:1O:1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
846,4,2,0,1,1,::1O:1O,:1O,,,1L,1,0.03000300030003
847,4,2,0,1,1,::1O:2O,:1O,,,1L,1,0.03000300030003
848,4,2,0,1,1,::1O:2O,:2O,,,1L,1,0.03000300030003
849,4,2,0,1,1,::1O:2O,:3O,,,1L,1,0.03000300030003
850,4,2,0,1,1,:::,:2O,,,1L,1,0.03000300030003
851,4,2,0,1,1,:::1O,1O:3O,,,1L,1,0.03000300030003
852,4,2,0,1,1,:::1O,:5O,,,1L,1,0.03000300030003
853,4,2,0,1,2,1O:1O:1O:1O,:4O,,,1L:1L,1,0.03000300030003
854,4,2,0,1,2,:1O:1O:1O,2O:3O,,,1L:1L,1,0.03000300030003
855,4,2,0,1,2,::1O:2O,:5O,,,1L:1L,1,0.03000300030003
856,4,2,0,2,1,1O:1O:1O:1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
857,4,2,0,2,1,:1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
858,4,2,0,2,1,:1O:1O:1O,:,,2S:3S:3S:3S:4S:4S:4S:5S,1L,1,0.03000300030003
859,4,2,0,2,1,:1O:1O:1O,:,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
860,4,2,0,2,1,:1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
861,4,2,0,2,1,:::1O,:,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
862,4,2,0,2,1,:1O:1O:1O,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
863,4,2,0,2,1,:1O:1O:1O,:1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
864,4,2,0,2,1,::1O:1O,1O:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
865,4,2,0,2,1,::1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
866,4,2,0,2,1,::1O:1O,:,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
867,4,2,0,2,1,::1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
868,4,2,0,2,1,::1O:1O,:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
869,4,2,0,2,1,::1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
870,4,2,0,2,1,::1O:2O,:,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
871,4,2,0,2,1,::1O:2O,:1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
872,4,2,0,2,1,::1O:2O,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
873,4,2,0,2,1,:::,:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
874,4,2,0,2,1,:::1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
875,4,2,0,2,1,:::1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
876,4,2,0,1,1,::1O:1O,:,,,1L,1,0.03000300030003
877,3,1,0,2,1,::1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
878,3,2,0,2,1,::1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
879,1,4,1,1,0,,:::1O,,,,1,0.03000300030003
880,1,4,1,1,1,1O,:::2O,,,1L,1,0.03000300030003
881,1,4,1,1,1,,:::2O,1O1S,,1L,1,0.03000300030003
882,1,4,1,1,1,,:::2O,1O,,1L,1,0.03000300030003
883,1,4,1,1,1,,::1O:4O,2O1S,,1L,1,0.03000300030003
