,num_dol,num_dmi,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmi,atoms_tfsi,atoms_ps,atoms_li,count,%
628,5,4,0,1,2,:::1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
629,3,4,1,1,1,::1O,::1O:1O,1O,,1L,1,0.03000300030003
630,3,4,1,1,2,1O:1O:1O,::1O:1O,1O,,1L:1L,1,0.03000300030003
631,6,0,0,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
632,3,4,1,1,2,::,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
633,3,4,1,1,2,::1O,1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
634,3,4,1,1,2,::1O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
635,6,0,0,1,0,::::1O:1O,,,,,1,0.03000300030003
636,3,5,0,1,0,::1O,::::1N,,,,1,0.03000300030003
637,4,3,0,1,1,:::,1N:1O:1O,,,1L,1,0.03000300030003
638,6,1,0,1,0,:::::1O,,,,,1,0.03000300030003
639,3,5,0,1,1,:1O:1O,::1N:1O:1O,,,1L,1,0.03000300030003
640,3,5,0,1,1,:1O:1O,::::1N1O,,,1L,1,0.03000300030003
641,5,4,0,1,1,:::1O:1O,::1N:1O,,,1L,1,0.03000300030003
642,5,4,0,1,1,::1O:1O:1O,:::1O,,,1L,1,0.03000300030003
643,4,3,0,1,2,::1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
644,4,1,0,2,2,::1O:1O,1O,,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
645,5,3,1,1,2,:1O:1O:1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
646,5,3,1,1,1,::::1O,::1O,1O,,1L,1,0.03000300030003
647,3,4,1,1,1,::1O,::1N1O:1O,1O,,1L,1,0.03000300030003
648,3,4,1,1,1,::,::1O:1O,1O1S,,1L,1,0.03000300030003
649,4,3,0,1,1,:::,1O:1O:2N,,,1L,1,0.03000300030003
650,3,4,1,1,1,:1O:1O,:::,1O,,1L,1,0.03000300030003
651,3,4,0,1,2,::1O,1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
652,4,3,0,1,2,:1O:1O:2O,:1N1O:1O,,,1L:1L,1,0.03000300030003
653,6,1,0,1,0,::::1O:1O,1N1O,,,,1,0.03000300030003
654,6,0,1,1,2,::1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
655,3,4,0,2,1,:1O:1O,:::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
656,3,4,0,2,1,::,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
657,3,4,0,2,1,::,:::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
658,3,4,0,2,1,::1O,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
659,3,4,0,2,1,::1O,:::1N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
660,3,4,0,2,1,::1O,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
661,6,0,1,1,1,:::::1O,,,,1L,1,0.03000300030003
662,3,4,0,2,2,1O:1O:2O,::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
663,6,3,0,1,1,::::1O:1O,:1N:1O,,,1L,1,0.03000300030003
664,3,4,0,2,2,::1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
665,3,4,1,1,0,::1O,:::,,,,1,0.03000300030003
666,6,0,0,2,2,::1O:1O:1O:1O,,,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
667,4,3,0,1,2,:1O:1O:2O,::1O,,,1L:1L,1,0.03000300030003
668,5,2,0,1,2,:1O:1O:1O:1O,1N1O:1O,,,1L:1L,1,0.03000300030003
669,4,4,0,1,1,::1O:2O,::1N1O:1O,,,1L,1,0.03000300030003
670,5,2,0,1,2,1O:1O:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
671,4,5,0,1,1,:::1O,:::1O:1O,,,1L,1,0.03000300030003
672,4,2,0,2,1,::1O:1O,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
673,4,2,1,1,2,:1O:1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
674,5,1,0,1,0,::::,1N,,,,1,0.03000300030003
675,4,2,1,1,2,:1O:1O:1O,:1N1O,2O,,1L:1L,1,0.03000300030003
676,4,2,0,2,1,:::,1N:1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
677,4,2,0,2,1,:::,1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
678,5,0,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
679,4,2,0,2,1,:::,:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
680,5,0,1,1,1,:::1O:1O,,1O,,1L,1,0.03000300030003
681,5,0,1,1,1,:::1O:1O,,,,1L,1,0.03000300030003
682,4,2,0,2,1,:::,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
683,4,2,0,2,1,:::1O,1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
684,4,2,0,2,1,:::1O,1O:2N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
685,5,0,1,1,0,::::1O,,,,,1,0.03000300030003
686,4,2,0,2,1,:::1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
687,4,2,0,2,1,:::1O,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
688,5,0,0,2,2,:::1O:1O,,,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
689,4,2,0,2,1,:::2O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
690,4,2,0,2,2,:1O:1O:1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
691,5,1,0,1,0,::::,2N,,,,1,0.03000300030003
692,4,2,0,2,1,::1O:1O,:1N1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
693,5,1,0,1,0,::::1O,,,,,1,0.03000300030003
694,4,3,1,1,2,:1O:1O:2O,:1N1O:1O,1O,,1L:1L,1,0.03000300030003
695,4,2,1,1,2,::1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
696,4,2,0,1,2,1O:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
697,5,1,0,1,1,:::1O:1O,2N1O,,,1L,1,0.03000300030003
698,4,2,1,1,2,::1O:1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
699,6,2,0,1,2,:::::1O,:1O,,,1L:1L,1,0.03000300030003
700,4,3,1,1,2,:1O:1O:1O,:1O:1O,2O,,1L:1L,1,0.03000300030003
701,4,2,0,1,2,:1O:1O:1O,:,,,1L:1L,1,0.03000300030003
702,4,2,1,1,2,::1O:1O,1O:1O,1O,,1L:1L,1,0.03000300030003
703,4,2,0,1,2,::1O:1O,1N1O:1O,,,1L:1L,1,0.03000300030003
704,5,1,0,1,1,:1O:1O:1O:1O,,,,1L,1,0.03000300030003
705,4,2,0,1,2,::1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
706,4,2,0,1,2,::1O:1O,:,,,1L:1L,1,0.03000300030003
707,4,3,1,1,2,::1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
708,4,2,0,1,2,::1O:1O,:1N1O,,,1L:1L,1,0.03000300030003
709,4,2,0,2,1,::1O:1O,1N:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
710,5,1,0,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
711,5,1,0,1,1,::1O:1O:1O,1N1O,,,1L,1,0.03000300030003
712,4,2,1,1,2,:1O:1O:2O,1O:1O,2O,,1L:1L,1,0.03000300030003
713,5,0,0,1,1,:::1O:1O,,,,1L,1,0.03000300030003
714,4,2,1,1,1,1O:1O:1O:1O,:,,,1L,1,0.03000300030003
715,5,1,0,1,1,:::1O:2O,1O,,,1L,1,0.03000300030003
716,4,5,0,1,1,:::,:::1O:1O,,,1L,1,0.03000300030003
717,4,2,1,1,1,:::1O,1N:1O,2O1S,,1L,1,0.03000300030003
718,4,2,1,1,1,:::1O,1O:1O,1O,,1L,1,0.03000300030003
719,4,4,0,1,2,1O:1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
720,4,4,0,1,1,:::2O,::1O:1O,,,1L,1,0.03000300030003
721,4,4,0,1,1,:1O:1O:1O,::1N:1O,,,1L,1,0.03000300030003
722,4,4,0,1,1,:1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
723,4,2,1,1,2,1O:1O:1O:1O,1N1O:1O,1O,,1L:1L,1,0.03000300030003
724,4,4,0,1,1,:1O:1O:1O,:::,,,1L,1,0.03000300030003
725,4,4,0,1,1,:::1O,:1O:1O:1O,,,1L,1,0.03000300030003
726,4,2,1,1,2,1O:1O:1O:1O,1O:1O,1O,,1L:1L,1,0.03000300030003
727,4,4,0,1,1,:1O:1O:1O,:::2N1O,,,1L,1,0.03000300030003
728,4,4,0,1,1,:::1O,:1N:1N1O:1O,,,1L,1,0.03000300030003
729,4,4,0,1,1,:::,::1O:1O,,,1L,1,0.03000300030003
730,4,4,0,1,1,:::,:1N1O:1O:1O,,,1L,1,0.03000300030003
731,4,2,1,1,2,1O:1O:1O:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
732,4,2,1,1,2,1O:1O:1O:1O,:1N1O,1O,,1L:1L,1,0.03000300030003
733,4,2,1,1,2,1O:1O:1O:1O,:1O,,,1L:1L,1,0.03000300030003
734,4,2,1,1,2,1O:1O:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
735,4,4,0,1,1,::1O:2O,::1O:1O,,,1L,1,0.03000300030003
736,4,2,1,1,1,:::1O,1N:1O,1O,,1L,1,0.03000300030003
737,4,4,0,1,2,:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
738,4,2,1,1,1,:::,:1O,1O1S,,1L,1,0.03000300030003
739,4,4,1,1,1,::1O:1O,:::1O,,,1L,1,0.03000300030003
740,4,4,1,1,1,:::1O,::1O:1O,1O,,1L,1,0.03000300030003
741,7,1,0,1,0,::::::1O,,,,,1,0.03000300030003
742,4,2,1,1,1,1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
743,4,2,1,1,2,:1O:1O:1O,1O:1O,3O2S,,1L:1L,1,0.03000300030003
744,4,4,1,1,1,:::1O,::1O:1O,,,1L,1,0.03000300030003
745,4,4,1,1,1,:::,::1O:1O,,,1L,1,0.03000300030003
746,4,2,1,1,1,::1O:1O,1N:1O,1O,,1L,1,0.03000300030003
747,7,1,0,1,0,::::::,,,,,1,0.03000300030003
748,4,4,0,2,2,:::1O,:::1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
749,4,4,0,1,2,:1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
750,4,4,0,1,0,:::,:::1N1O,,,,1,0.03000300030003
751,7,0,0,1,0,::::::,,,,,1,0.03000300030003
752,4,4,0,2,1,:::1O,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
753,4,4,0,2,1,:::,:::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
754,4,2,1,1,1,::1O:1O,:1O,2O,,1L,1,0.03000300030003
755,4,4,0,1,1,:1O:1O:1O,::1N1O:1O,,,1L,1,0.03000300030003
756,4,4,0,1,2,::1O:1O,1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
757,4,2,1,1,1,::1O:1O,:1O,3O1S,,1L,1,0.03000300030003
758,4,2,0,1,2,1O:1O:1O:1O,:1O,,,1L:1L,1,0.03000300030003
759,4,2,0,1,1,:::2O,:1N1O,,,1L,1,0.03000300030003
760,4,1,0,2,2,:::1O,1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
761,4,3,1,1,1,:::1O,:1O:1O,,,1L,1,0.03000300030003
762,4,1,1,1,2,1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
763,4,1,1,1,2,1O:1O:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
764,4,1,1,1,2,1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
765,4,3,0,1,1,:1O:1O:1O,::1N1O,,,1L,1,0.03000300030003
766,4,1,1,1,2,:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
767,4,1,1,1,2,:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
768,4,1,1,1,2,:1O:1O:2O,1N1O,1O,,1L:1L,1,0.03000300030003
769,4,3,0,1,1,:1O:1O:1O,::1N,,,1L,1,0.03000300030003
770,4,1,1,1,2,:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
771,5,2,0,1,1,::1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
772,5,2,0,1,1,::1O:1O:1O,:2N1O,,,1L,1,0.03000300030003
773,4,3,1,1,1,:::1O,1O:1O:2N1O,,,1L,1,0.03000300030003
774,4,1,2,1,2,:1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
775,4,1,2,1,2,:1O:1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
776,4,1,2,1,2,:1O:1O:1O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
777,5,2,0,1,1,::1O:1O:1O,:1N1O,,,1L,1,0.03000300030003
778,4,3,0,1,1,:1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
779,4,2,0,1,0,:::,1N:1N,,,,1,0.03000300030003
780,4,3,1,1,1,:::1O,:1N:1O,1O,,1L,1,0.03000300030003
781,4,1,1,1,2,1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
782,4,1,1,1,1,:::1O,1O,1O,,1L,1,0.03000300030003
783,4,1,1,1,1,:::1O,1N1O,2O,,1L,1,0.03000300030003
784,4,3,1,1,1,::1O:1O,::1O,1O,,1L,1,0.03000300030003
785,4,2,1,1,2,1O:1O:2O:2O,:1O,2O1S,,1L:1L,1,0.03000300030003
786,4,3,0,1,1,::1O:1O,1N:1O:1O,,,1L,1,0.03000300030003
787,4,1,1,1,1,:1O:1O:1O,,2O,,1L,1,0.03000300030003
788,6,2,0,1,1,::::1O:2O,:1O,,,1L,1,0.03000300030003
789,4,1,1,1,1,:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
790,4,3,1,1,1,::1O:1O,::,1O,,1L,1,0.03000300030003
791,4,3,0,1,1,::1O:1O,1N:1N:1O,,,1L,1,0.03000300030003
792,5,2,0,1,1,::::1O,1N:1O,,,1L,1,0.03000300030003
793,5,2,0,1,1,::::,1O:1O,,,1L,1,0.03000300030003
794,4,1,1,1,1,::1O:2O,1O,1O,,1L,1,0.03000300030003
795,4,1,1,1,1,:1O:1O:2O,1O,1O,,1L,1,0.03000300030003
796,5,2,0,1,1,:::2O:2O,:1O,,,1L,1,0.03000300030003
797,5,2,0,1,1,:::1O:2O,:1O,,,1L,1,0.03000300030003
798,5,2,0,1,1,:::1O:2O,1O:1O,,,1L,1,0.03000300030003
799,4,1,1,1,1,::1O:1O,1O,,,1L,1,0.03000300030003
800,4,1,1,1,1,::1O:1O,1O,1O,,1L,1,0.03000300030003
801,4,1,1,1,1,::1O:2O,1N,1O,,1L,1,0.03000300030003
802,4,3,1,1,1,:::,1N:1O:1O,1O,,1L,1,0.03000300030003
803,4,2,0,1,0,:::,:1N,,,,1,0.03000300030003
804,5,2,0,1,1,::1O:1O:1O,1O:2N1O,,,1L,1,0.03000300030003
805,5,1,0,1,1,::::1O,1N1O,,,1L,1,0.03000300030003
806,4,2,0,1,0,:::1O,:1N,,,,1,0.03000300030003
807,5,1,1,1,1,::::1O,1O,,,1L,1,0.03000300030003
808,5,1,1,1,1,:::1O:1O,,1O,,1L,1,0.03000300030003
809,5,1,1,1,1,:1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
810,5,1,0,2,2,:::1O:1O,1O,,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
811,5,1,0,2,2,:::1O:1O,1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
812,5,1,0,2,2,:::1O:1O,1O,,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
813,5,1,0,2,2,:::1O:1O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
814,5,1,0,2,2,::1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
815,4,2,0,1,1,::1O:2O,:,,,1L,1,0.03000300030003
816,5,1,0,2,2,:1O:1O:1O:1O,1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
817,4,2,0,1,1,::1O:2O,:1N1O,,,1L,1,0.03000300030003
818,5,1,0,2,1,:::1O:1O,1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
819,4,2,0,1,1,:::,1N:1O,,,1L,1,0.03000300030003
820,4,2,2,1,2,:1O:1O:1O,1N:1O,1O:1O,,1L:1L,1,0.03000300030003
821,5,1,0,2,1,:::1O:1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
822,4,2,0,1,1,:::1O,1O:2N1O,,,1L,1,0.03000300030003
823,5,1,0,1,2,:1O:1O:1O:1O,1N1O,,,1L:1L,1,0.03000300030003
824,5,1,0,1,1,::::1O,2N1O,,,1L,1,0.03000300030003
825,4,2,0,1,1,:::2O,:1N,,,1L,1,0.03000300030003
826,4,3,1,1,2,1O:1O:1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
827,5,1,1,1,2,1O:1O:1O:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
828,5,1,1,1,2,1O:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
829,4,3,1,1,1,:::1O,::1O,2O1S,,1L,1,0.03000300030003
830,4,3,1,1,1,:::1O,:1O:1O,1O,,1L,1,0.03000300030003
831,4,2,0,1,1,1O:1O:1O:1O,:1N1O,,,1L,1,0.03000300030003
832,4,2,0,1,1,1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
833,4,3,1,1,1,:::1O,::1O,2O,,1L,1,0.03000300030003
834,4,2,0,1,1,:1O:1O:1O,1O:2N1O,,,1L,1,0.03000300030003
835,5,2,0,1,1,::1O:1O:1O,1O:2N,,,1L,1,0.03000300030003
836,4,2,0,1,1,:1O:1O:1O,:2N,,,1L,1,0.03000300030003
837,5,2,0,1,1,::1O:1O:1O,1N:1O,,,1L,1,0.03000300030003
838,5,2,0,1,0,::::1O,:1N,,,,1,0.03000300030003
839,5,1,1,1,2,:1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
840,4,3,1,1,1,:::2O,:1O:1O,1O,,1L,1,0.03000300030003
841,5,2,0,1,0,::::,:1N1O,,,,1,0.03000300030003
842,4,2,0,1,1,::1O:1O,1N:1N1O,,,1L,1,0.03000300030003
843,5,1,2,1,2,1O:1O:1O:1O:1O,1O,:1O,,1L:1L,1,0.03000300030003
844,4,3,0,1,0,:::,:1N1O:1O,,,,1,0.03000300030003
845,5,1,1,1,2,::1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
846,6,2,0,1,2,::1O:1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
847,5,1,1,1,2,:1O:1O:1O:2O,1O,2O,,1L:1L,1,0.03000300030003
848,4,1,1,1,1,:1O:1O:1O,,1O,,1L,1,0.03000300030003
849,0,3,0,1,1,,1O:1O:2N1O,,,1L,1,0.03000300030003
850,3,4,0,1,1,:1O:1O,:1N:1N1O:1O,,,1L,1,0.03000300030003
851,2,2,0,2,1,:,:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
852,2,2,0,2,2,1O:1O,:1O,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
853,2,2,0,2,2,1O:1O,:1N1O,,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
854,2,2,0,2,2,1O:1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
855,2,2,0,2,1,:2O,1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
856,2,2,0,2,1,:1O,1O:2N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
857,2,2,0,2,1,:1O,1O:2N,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
858,2,2,0,2,1,:,:1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
859,2,2,1,1,1,1O:1O,1N:1O,1N1O1S,,1L,1,0.03000300030003
860,2,2,0,2,1,:,:1O,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
861,2,2,0,2,1,:,:1N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
862,2,2,0,1,2,1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
863,2,2,0,1,2,1O:1O,1N1O:1O,,,1L:1L,1,0.03000300030003
864,2,2,0,1,1,:1O,:1O,,,1L,1,0.03000300030003
865,2,2,0,1,1,:1O,1N1O:1O,,,1L,1,0.03000300030003
866,2,2,1,1,1,1O:1O,1N:1O,,,1L,1,0.03000300030003
867,2,2,1,1,1,:1O,1O:2N1O,1O1S,,1L,1,0.03000300030003
868,2,2,0,1,1,1O:1O,:1N,,,1L,1,0.03000300030003
869,2,2,1,1,2,:1O,1N1O:1O,2O1S,,1L:1L,1,0.03000300030003
870,2,3,0,1,0,:,::1N,,,,1,0.03000300030003
871,2,2,2,1,2,1O:1O,:,:2O1S,,1L:1L,1,0.03000300030003
872,2,2,2,1,2,1O:1O,1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
873,2,2,2,1,2,1O:1O,1O:1O,1O:1O,,1L:1L,1,0.03000300030003
874,2,2,2,1,1,:1O,:1O,:1O,,1L,1,0.03000300030003
875,2,2,1,2,1,:1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
876,2,2,1,1,2,1O:1O,1O:1O,2O,,1L:1L,1,0.03000300030003
877,2,2,1,1,1,:1O,1O:2N1O,2O1S,,1L,1,0.03000300030003
878,2,2,1,1,2,1O:1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
879,2,2,1,1,2,1O:1O,1N1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
880,2,2,1,1,1,:1O,:2N1O,1O,,1L,1,0.03000300030003
881,2,2,1,1,1,:1O,:1O,1O1S,,1L,1,0.03000300030003
882,2,2,1,1,1,:1O,:1O,1N3O1S,,1L,1,0.03000300030003
883,2,2,1,1,1,:1O,:1N1O,2O1S,,1L,1,0.03000300030003
884,2,2,0,1,1,:,1O:1O,,,1L,1,0.03000300030003
885,2,2,0,1,1,1O:1O,:,,,1L,1,0.03000300030003
886,2,3,0,1,1,1O:1O,1N:1N:1O,,,1L,1,0.03000300030003
887,1,5,1,1,2,1O,:1O:1O:1O:1O,1N1O,,1L:1L,1,0.03000300030003
888,1,6,0,1,1,1O,::::1O:1O,,,1L,1,0.03000300030003
889,1,6,0,1,1,1O,::::1N1O:1O,,,1L,1,0.03000300030003
890,1,6,0,1,1,1O,:::1N:1O:1O,,,1L,1,0.03000300030003
891,1,5,1,1,2,1O,::1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
892,1,5,1,1,2,1O,::1O:1O:1O,1O,,1L:1L,1,0.03000300030003
893,1,5,1,1,2,1O,::1O:1O:1O,,,1L:1L,1,0.03000300030003
894,1,5,1,1,2,1O,:1N:1O:1O:1O,,,1L:1L,1,0.03000300030003
895,1,6,0,1,1,2O,:::1N:1O:1O,,,1L,1,0.03000300030003
896,1,5,1,1,2,,::1O:1O:1O,1O,,1L:1L,1,0.03000300030003
897,1,5,1,1,2,,:1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
898,1,5,1,1,2,,1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
899,1,5,1,1,1,1O,::::1O,1O,,1L,1,0.03000300030003
900,1,5,1,1,1,1O,::::1N1O,1O,,1L,1,0.03000300030003
901,1,5,1,1,1,1O,:::1O:2N1O,1O,,1L,1,0.03000300030003
902,1,6,0,1,1,1O,:::::1O,,,1L,1,0.03000300030003
903,1,6,0,1,2,1O,:1N1O:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
904,2,2,0,1,1,1O:1O,1N1O:1O,,,1L,1,0.03000300030003
905,1,6,1,1,2,1O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
906,2,1,0,2,2,:1O,1O,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
907,2,1,0,2,2,1O:1O,1O,,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
908,2,1,0,2,2,1O:1O,1O,,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
909,2,1,0,2,2,1O:1O,1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
910,1,7,0,1,2,1O,::1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
911,1,7,0,1,1,,::::1O:1O:1O,,,1L,1,0.03000300030003
912,1,6,1,1,2,,::1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
913,1,6,0,1,2,1O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
914,1,6,1,1,2,,:1O:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
915,1,6,1,1,1,1O,::::1N:1O,1O,,1L,1,0.03000300030003
916,1,6,1,1,1,,::::1O:1O,1O,,1L,1,0.03000300030003
917,1,6,1,1,1,,:::1N:1O:1O,,,1L,1,0.03000300030003
918,1,6,0,2,2,,::1N1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
919,1,6,0,1,2,2O,:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
920,2,3,0,1,0,:1O,::1N,,,,1,0.03000300030003
921,2,3,0,1,1,1O:1O,1N:1O:1O,,,1L,1,0.03000300030003
922,2,3,2,1,2,:1O,:1O:1O,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
923,2,3,1,1,1,1O:1O,:1O:2N,1O,,1L,1,0.03000300030003
924,2,3,1,1,1,:,:1O:1O,1O,,1L,1,0.03000300030003
925,2,3,1,1,1,:,1N:1O:1O,1O,,1L,1,0.03000300030003
926,2,3,1,1,1,1O:1O,::1O,2O1S,,1L,1,0.03000300030003
927,2,3,1,1,1,1O:1O,::1O,1O,,1L,1,0.03000300030003
928,2,3,1,1,1,1O:1O,::1N,2O,,1L,1,0.03000300030003
929,2,3,1,1,1,1O:1O,::,2O1S,,1L,1,0.03000300030003
930,2,3,1,1,1,1O:1O,:1O:2N,,,1L,1,0.03000300030003
931,2,3,1,1,1,:1O,1O:1O:2N1O,1O,,1L,1,0.03000300030003
932,2,3,1,1,1,1O:1O,:1O:1O,1O,,1L,1,0.03000300030003
933,2,3,1,1,1,1O:1O,:1N:1O,1O,,1L,1,0.03000300030003
934,2,3,1,1,1,1O:1O,:1N:1O,,,1L,1,0.03000300030003
935,2,3,1,1,1,1O:1O,:1N:1N,1O,,1L,1,0.03000300030003
936,2,3,0,2,2,1O:2O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
