,r ($\AA$),g_full(r),O (DOL),O (DOL),S (SL),O (SL),O (SL),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
248,12.425,0.993427659184866,1.0483688896167649,1.0650885658735836,1.0246629989707798,0.9578460899287444,0.9578460899287442,0.927685965139616,0.8627399295507576,0.962965293113811,0.9573526727542796,0.9717851251073591,0.96969557813368,0.8149233197344928,0.9444266379868744,0.9065232277666648,0.9823300482070833,1.1055161314227622,0.8212405547711943,0.8749370525831577,0.9795904309717802
249,12.475,0.993861061656378,1.0698665231627864,1.056418480273869,1.0238077867463922,0.994643541028318,0.9650714037617394,0.9512846694222856,0.9465123383047817,0.9862817642839748,1.0268465787827517,1.035595852498173,0.9713381011887634,0.9807381473293002,0.9619380550482274,1.0622052138806153,0.9180711730590576,1.143672280431932,0.9995382396103724,0.9306045679131056,0.9358801040123862
250,12.525,0.9935934298474064,1.070383892837876,1.0441468136199965,1.0221242620537043,0.9792322700593684,0.9521212939874776,0.9673762760458396,1.0273441365511276,0.9531733617156396,0.994204003113995,0.9539624125117616,0.9760319241729992,1.0692833818965342,1.0568498542000628,0.9698151603247636,0.8983223760700534,0.923189431462996,0.8454798833600504,0.9760319241729992,1.0163457346378326
251,12.575,0.9937118948167468,1.0877706212263618,1.0736532791095943,1.026857967833938,0.9630305961038378,0.9833028116533352,0.9064691075706864,0.9980553645532164,0.958915938492306,0.9988381530744348,0.9784856515227616,1.0700481876410115,0.9898716663768442,0.9929553787331584,0.9189462821816182,0.9127788574689906,0.9867879540205304,0.9775368169515876,1.0392110640778711,0.9054786404622056
252,12.625,0.9943452680569784,1.0657495184147354,1.0578712878884662,1.0165501443103864,0.9623872375028596,0.9934512575836468,0.9295908009175672,0.9909422405771224,0.9979316450952996,0.9420164089498824,1.0080274516215555,1.012639987936582,0.9483939464058622,1.061589352912369,0.9422752757838893,0.7709524983686367,0.9606312876498094,0.975927964204742,0.9239192639179692,0.9549808826366591
253,12.675,0.9931573414561888,1.0815301480563564,1.0605422102260342,1.015855588871327,0.9887898137497074,0.9820727600698888,0.9530906490454968,0.9916149275032776,0.9523201634763414,1.0062541533172342,0.96310696144452,1.050195178806656,0.858974669370762,0.9955607475392576,1.0016312399023015,0.9864550089946912,0.9439615624533814,0.953067300997948,0.9773492704501252,0.9873222221894106
254,12.725,0.9938416343907654,1.0803716691932943,1.0779303135670435,1.0255291175877914,0.9824067158543596,0.9802505957676876,0.9723709569054884,0.9639620885674688,0.9738998420578556,0.9364421558248608,0.9930109064624444,0.9275236591027186,1.0148554322000527,0.918489337747822,0.945592301812512,1.020878313103317,1.005821110845156,0.9726952658772016,0.9907639085869946,0.9623395982016912
255,12.775,0.994021054397123,1.0682266410699033,1.069366538779462,1.022768161183617,0.99437414111653,0.9718145087344616,0.968566699589801,0.9488464692144412,0.9860115187680044,0.9230584756466624,0.9594650548011742,0.9471686407559328,0.9650961229153504,1.0666851884853872,0.9740598639950588,0.911313676437096,0.9441807270626956,0.8963741079709138,0.917289503823568,1.0413488999233522
256,12.825,0.9946511899036312,1.0692446077775333,1.077585931572176,1.0393156156485233,0.9710056030344172,0.974286027368993,0.9482355988297158,0.9745754765749848,0.9497407347008736,0.9805960200596188,1.007688465740467,1.0376315475409348,0.9605503468664656,0.9990909472037004,0.9842676393816868,0.9071864387072176,1.037631547540935,0.9279390696580364,0.8982924540140093,0.940402748887973
257,12.875,0.9948704815413496,1.0787717987135022,1.0577294359297535,1.0465765686176256,0.97113727699023,0.9690311038737294,0.9259502901271196,0.973741272843358,0.9154960126579422,0.9535794520099448,0.9700076023186518,0.9325124989281184,0.9178040998913974,0.9707543364235938,0.9236874595060856,0.8854456220106109,1.0413546517998544,0.8530871441298248,0.9560459373868716,0.9281600134988848
258,12.925,0.994915037736847,1.0960542019237904,1.0629248013576411,1.0058163546090824,0.985487236750531,1.0058163546090824,1.0054933686244147,0.9595533620992018,0.9402881980725,0.9573304585576594,0.9921559473751592,0.9019599521592376,1.0333133432503885,0.9953668080462774,0.9457444158562872,1.0128805935250975,1.030394379003918,0.9253116661309974,0.9107168448986472,1.02813069244543
259,12.975,0.9954471827884662,1.051157158686052,1.075744014697368,1.023907993464991,0.9771524820712666,1.0024155406469084,0.929378907123002,0.9896708931863608,0.938202124595688,0.9757007988546066,0.9867298206954652,1.0253648184167752,0.947159027181598,0.9268834516761808,0.9732276242599904,0.9674346026870144,1.028261329203264,0.9355729840356456,0.9761241350464788,0.9860845854040952
260,13.025,0.99550901122162,1.065718896624702,1.058591258988112,1.0506728331521964,0.996605089423389,0.9812640687114084,0.971872370665782,0.9667649332824034,0.977709441961072,0.9689538350181373,0.9850057810801848,0.9571470317163006,1.0491251248542035,0.928403877610706,0.8680432539889577,0.9284038776107052,0.9916388166430142,0.914032300557908,0.870917569399517,0.971753246761796
261,13.075,0.9959336210924162,1.0760828904078192,1.0989348592598636,1.065117025341492,0.9953098087599332,0.991596658941765,0.9651775979854996,0.9745904327745564,0.9188374882547636,0.9456278641928452,1.004277065570809,0.9669548465121042,0.898497866228061,0.9327263563700828,0.9213168596560756,0.9099073629420682,0.9013502404065634,0.998330962475624,0.986921465761616,0.964335319205318
262,13.125,0.9960594807809332,1.0419818581861846,1.0692496824320208,1.0284592389581326,1.0212736584637996,1.009113445319544,0.9758018311304304,0.9793946213775973,0.9693348086855308,0.9571193218451648,1.0038255950583297,0.9992311784392254,0.9341254642632985,0.968093662963782,0.9228027313631376,1.0388607435897892,1.0048925448893058,0.8803424829875327,0.9596016132886612,0.9636743309899952
263,13.175,0.9960334596410052,1.05029805129633,1.0536472160007186,1.0343816579919063,0.9963488871129396,1.0096969268925775,0.97054877186764,0.938458621438512,0.9634176273278332,0.920630760088996,0.9512946816101636,0.9748058490626156,0.9551411777558764,0.9270487901748212,1.070319966838203,0.9214303126586104,0.9832335653369316,0.9579504165139826,0.8989564025937664,0.9866447838289172
264,13.225,0.9963983899833302,1.059123707393424,1.056065730332157,1.0372817633549294,1.000443380226684,0.9998989706238034,0.9879945473074836,0.9058975791931084,0.939161005929105,0.93986873841285,0.9915332097262068,0.936780451211054,1.025997637040678,0.8838077471247149,0.9089000806392968,1.0036933405832724,0.9172641918108236,0.8893838212390668,0.8810197100675391,1.036467000683952
265,13.275,0.9968804885532736,1.0239775010166652,1.0739887732957007,1.0309235327444182,1.027141318525754,0.9958029721425384,0.9222659214053712,0.9412310241303864,0.9419334353424236,0.9454454914026122,0.9187538653451828,1.0597895226470353,0.9740102140254738,0.8771626075172593,0.957407767195494,0.8771626075172597,0.9076004267055556,0.9878455863837908,0.8826967564605855,0.9504053746549592
266,13.325,0.9974946999195182,1.0575620355048618,1.0624078305901472,1.0577012691287735,1.0037168541757755,0.9772609157219884,0.9578837283679988,0.9495179316136936,0.9230262418917254,0.9000203008173848,0.9711295732289826,0.9255190803185124,1.0134021977374807,0.961221596769968,1.0024168080601104,1.0079095028987952,1.0106558503181382,0.8705921319316567,0.92277273289917,1.006172017796762
267,13.375,0.9971033844234274,1.0366708112358742,1.047589977147325,1.050162857534321,1.0145009662749196,1.012549320484604,0.9908683099776436,0.9645743185117568,0.9465836927719397,0.9514273227788131,0.9590387413610436,0.9513224823024744,0.9622258918417572,0.9267898108390864,0.8722727631426693,0.9622258918417576,0.9186122536846242,0.9131605489149824,0.8940795822212362,0.9637835217759408
268,13.425,0.9980306677052954,1.058767710165981,1.0496070341457786,1.0788083590142452,1.0367196881353022,1.0390090300659558,1.0013581604679729,0.9752596624585192,0.9498479670282616,0.9436667438154968,0.9436667438154968,0.9388383135617544,0.9198992121354368,0.8143813613316658,0.9307215558076186,0.930721555807618,0.9198992121354368,0.8143813613316659,0.9415438994798,0.9939715286468224
269,13.475,0.9981181070819852,1.0728246298420294,1.0491320720623016,1.0531625475880049,1.0199507826018273,1.0155808135246993,0.976216132077924,0.9823515686622116,0.9516743857407688,0.9857601445423724,0.95849153750109,1.0957022102042724,0.9560538892958848,0.8486321039817404,0.886229728841691,0.9909659695229815,0.964110523194446,0.8969719073731056,0.8566887378803015,1.0200685042177826
270,13.525,0.998007726293304,1.0404995760795888,1.0614748271551089,1.0365412198698072,1.0148526272210414,1.0341120974931457,1.0366800268627605,0.9906655086991392,0.9514178314419328,0.9480344109887257,0.9466810428074424,0.9703239748228848,0.9143437455061804,0.8983493942728359,0.7810574852283114,0.9303380967395244,0.9703239748228856,0.8850207682450493,0.8477006153672453,0.9981780830931992
271,13.575,0.9984172163737788,1.0467295598235435,1.0519032683169447,1.050620979090119,1.0232359404548197,1.0091128387686898,1.0384613330042576,0.9215840549041666,0.9249425973783072,0.9665885240576498,0.930316265336932,0.9684815207248926,0.926143530747848,0.8652826701558463,0.9049745357593252,0.8996822870121949,0.94731252573637,0.812360182684541,0.7991295608167146,0.9658893988895636
272,13.625,0.9989303083415496,1.0513370748873714,1.0510865477636049,1.0147139130697422,1.0364272520688755,1.0049685561961157,0.9688423472944068,0.9695091348699711,0.9181664915515476,0.9568401709342562,0.955506595783128,1.0454420957478283,1.0244281842755103,0.9062249322437208,0.9456260162543172,0.9718934055947148,0.8930912375735222,0.9797736223968342,0.9351190605181586,1.04903375918825
273,13.675,0.9999864401243426,1.048512735938967,1.0427926712030569,1.0444766590461565,1.0132475876674607,1.0161328823057094,1.0041334510748745,0.939265238678475,0.9021976887376754,0.9505178877676458,0.9505178877676466,0.9621917590152352,0.9491539303022918,0.9465463645597024,0.9465463645597024,0.9074328784208716,0.9674068905004124,0.9387236673319362,0.9569766275300572,0.9922053728687048
274,13.725,0.9994680613704156,1.0355790926911006,1.0440967893648032,1.0249177890793066,1.017504278850885,1.0006553919681085,1.0066872934721425,0.9817172431118673,0.9889454155845784,0.9547758729863076,0.9015502393236162,0.929308014604496,0.9888458539802714,0.9008333957726032,0.8827131837886716,0.9577826334363886,0.9681370402843495,0.8438841581088184,0.8464727598208085,0.979759333685122
275,13.775,1.0001561138237205,1.0454770797544093,1.040575065548551,1.044588287533752,1.017825417076522,1.023847062929399,1.0267909786796938,0.9419861329183472,0.9902596605055752,0.9902596605055756,0.9452478577553216,0.9354231471857666,0.8763167395339186,0.9559818976733656,0.8737468957229688,0.9688311167281152,0.9302834595638668,0.83519923855872,0.8120706442601708,0.9994856821873048
276,13.825,1.0000751721610968,1.036346889947703,1.029655286408477,1.0269164923904326,1.029573456148234,1.0194437818216149,0.9941195960050642,0.9740429136101748,0.917698675921288,0.933241913904429,0.9526709613833554,0.9388743751432698,1.0281694923443958,0.9159127735772656,1.0103104689041709,0.90060503919993,0.9924514454639451,0.8980537501370403,0.8419253907534755,1.0524067384418436
277,13.875,1.0003217443233352,1.0273209161943893,1.0355346519146968,1.0139232068246389,1.0178799803146863,1.0391476378236912,0.9914685172686202,0.964463538199047,0.9972552984978142,0.9561048542013229,0.9541759271249242,0.8789282870335151,0.9422516506526446,0.9447845851974092,0.921988174294523,0.8991917633916363,0.9473175197421754,0.8308025306829767,0.8333354652277419,1.0397179380843735
278,13.925,1.000818226133853,1.0359065794298763,1.0158792121267053,1.0359543599421677,0.9958518448235344,1.0163123117207964,0.9709555487029458,0.9320151881040772,0.9677637158669726,0.9811694137780588,0.972232281837335,0.9329824101755844,0.8550243112121257,0.87514253029947,0.8826868624572236,0.8952607493868144,0.922923300631912,0.87514253029947,0.9128641910882402,0.9560516435423214
279,13.975,1.0012891782439768,1.0336271918098132,1.0300551591229925,1.0504941845514402,1.0292047757989284,1.0231917366856236,0.9583159200901824,0.979231545330246,0.927893192468272,0.9399355221519452,0.9342312607228368,0.9138342047036008,0.9712609443434448,0.8514138355298578,0.7864966515891647,0.9063437604027514,0.9912354624790426,0.8314393173942601,0.8414265764620588,1.0299360913667637
280,14.025,1.001460772165835,1.0068823162048883,1.0360827309169476,1.0180069166209074,1.029786042459127,1.0309155476764902,1.0326743486578132,0.9407971671197012,0.9804428002491606,0.9206597026729924,0.9521244908709752,0.9916175674515972,0.9519528647535328,0.8899767667878082,0.8998929424623242,0.9370786012417596,0.9841804356957105,0.9048510302995824,0.9296414694858716,1.0651794012819336
281,14.075,1.0015022837003833,1.0173486165302996,1.0124185782362791,1.0521221255737092,1.0136708829762224,1.0447523040758573,1.0409712652204373,0.9653665094631314,0.964741676770922,0.9272517152383732,0.947246361389066,0.93289414379226,0.9821233862087384,0.9181253710673168,0.8738190528924865,0.9772004619670908,0.9501243786380276,0.7852064165428261,0.8713575907716624,1.005406808514901
282,14.125,1.001720502151217,1.0220472396946494,1.033819023388247,1.0402323891680034,1.033710057319725,1.0184382559188805,1.0131408498079604,0.9331070655916552,0.9529604074127536,0.9101516391110088,0.8859553787665447,1.024063947912185,0.9214131464508196,0.8798640125259819,1.0387283481209515,0.977626680584424,0.8871962126303652,0.8847521459289039,0.8700877457201376,1.0188765410356135
283,14.175,1.0016739922641182,1.022140839927243,1.0242240073999205,1.0218495708394566,1.0265884001987369,1.0202699610530297,1.0103184193985415,0.9653469287789728,0.9979974630644132,0.9388568726605968,0.9604185462453207,0.9561808839910068,0.9950105645591696,0.86153353760611,0.9367660437069262,0.9513271739199868,0.9149243483873344,0.8202770020024379,0.8251307120734577,1.0566477296957493
284,14.225,1.002461802221351,1.0202542427052377,1.024965937225503,1.0382065989564528,1.0386771564117896,1.0404025337480218,1.002616770084537,0.9096346169101316,0.9836533046344936,0.957349142881208,0.94511464904247,1.026585255741336,0.97115929122948,0.8844056076457051,0.8554877131177802,0.9446512212455486,0.9518806948775308,0.8795859585577178,0.8289796431338486,1.0541015176263255
285,14.275,1.0027218542761622,1.0223630025629538,1.0035339038440247,1.0331270213070265,1.047923805118902,1.0438741590230196,0.9852788951279942,0.9609810185527048,0.9767746383266428,0.9457948456931484,0.9123852654021254,0.9452242137432744,0.9260804321991069,0.9212944868130648,1.0361571760780703,0.9595820499014,1.0481220395431752,0.8327544971712898,0.8064317975480594,1.036254848432888
286,14.325,1.0031753685473506,1.0187514868024996,0.9935943310661082,1.0443333151040513,1.024226186703055,1.0474267194734357,0.9609196662836104,0.9928900004411952,0.9458393199828636,0.9247268351618178,0.8987886395245327,0.8911113723168802,0.9386373121737804,0.9671528760879204,0.8887350753240351,0.8816061843455,0.9006165602882602,0.8673484023884303,0.9148743422453304,1.0258328630540925
287,14.375,1.0028485036473476,1.006387774137277,1.0007610953150854,1.0211070327603016,1.021875013380609,1.06104202501627,0.978207635309948,0.9728164113553917,0.9560437146078848,0.9710193367038732,0.9794056850776268,0.9203200488080002,0.8825633288569028,0.9415582037804924,0.9580767687590976,1.0147118486857438,0.9840345137254776,0.8306478389241438,0.8377272239149746,1.0473155469088218
288,14.425,1.003482700116182,0.9991996711542874,1.0028875795703585,1.0381408187441028,1.0346325556187554,1.0419541482281758,0.9970178735878564,0.9256323456460054,0.9149245164547276,0.9839305267985168,0.9601353508179004,0.96550729206201,0.8647383271137904,0.8694252557160335,0.8483340770059409,0.9701942206642526,0.9373857204485536,0.8038082552846345,0.8483340770059411,1.068476243905159
289,14.475,1.0027093914042582,1.0111759600810415,1.008845294384444,1.0228012689144428,1.0318901427495832,1.0523401088786486,0.9925050227973096,0.9198394764853632,0.9493783164495692,0.9458336556538648,0.949378316449569,0.9495394373948276,0.9588486475653656,0.8029193772088623,0.8238651000925711,0.8727384534878937,1.024013118759129,0.7749917466972496,0.8890295712863341,1.0681606231137952
290,14.525,1.003394735777864,0.997502824872071,0.994085964366985,1.0299131065937317,1.0508242841889006,1.0335236696317462,0.9698423640487592,0.9399198228712118,1.007392219644114,0.9305323589723729,0.9246651940355988,0.9291455745327718,0.966126492922136,0.9199003449354306,0.9175890375360952,0.9938621817141592,0.9014098857407497,0.8667402747507199,0.8944759635427432,1.039027015078721
291,14.575,1.0036788645357573,0.9955966271549616,0.9970196899535338,1.0271918167512395,1.0446727538508604,1.03570817072285,0.9457186970895012,0.9538764677359912,0.9340647390230872,0.9544591656393115,0.9212453851500316,1.0467373245106442,0.8653946739923524,0.9044177760026184,0.9595092141347574,0.9158951589468142,0.9870549332008268,0.8745765803477092,0.8401444315151227,1.0620561172565712
292,14.625,1.0034030824992224,0.9911925937672248,0.9891269297021182,1.031457925283603,1.029232077365425,1.0326450441732973,1.0497989121293885,0.95431003643956,0.938684584053951,0.9838247798345978,0.9514164341459284,0.9757577673796268,0.9119231470837638,0.875446221200413,0.8731664133327036,0.9050837234806351,0.9164827628191824,0.8617673739941564,0.8686067975972845,1.061715829330506
293,14.675,1.003065045131469,0.9794827525082468,0.9825061806936984,1.0244412318550964,1.0356421430363636,1.0637918013998104,0.986903441356824,0.9547155597517092,0.9254015961470512,0.9564399105519836,0.9869034413568236,0.9419483967557396,1.0551633482888818,0.951005592878391,0.8943981171118205,0.9328912006330884,0.8966624161424831,0.844583538437238,0.8491121364985634,1.0682177253534182
294,14.725,1.0035511375358388,0.99128878973603,1.0134890255334288,1.013250838742627,1.0460402331197365,1.0153001758911964,0.9373960880005836,0.948813823542612,0.9710784078495684,0.9699366342953656,0.9590897855304378,1.0120265594071194,0.9400602262937237,0.8163680912550759,0.9265665388349622,0.8411065182628057,0.9917860282189768,0.8186170391648697,0.8411065182628055,1.0677912881907758
295,14.775,1.003716506940984,0.9895974931223196,0.9806495717636248,1.0187629095655863,1.0351922243623493,1.0545293824859714,0.9798268874189244,0.9214228541989308,1.0053432126121256,0.9327634431736872,0.9367326493148512,0.9605135207407024,1.00742232059083,0.8331896354332146,0.8331896354332144,0.9917860539741216,1.0163573300860924,0.8912671971524194,0.8175533688165053,1.0891594227592254
296,14.825,1.0037537304602462,0.9817697011539024,0.981663895603611,1.0251885843213129,1.040496372733492,1.0520494205917406,0.9619645299170496,0.9478842528398086,0.9692862739972132,0.9670334296648552,0.9563324190861532,0.8985776825656916,0.8453286347099467,0.8919215515837234,0.9030151032203372,0.916327365184273,0.9274209168208865,0.8985776825656914,0.8098292694727842,1.1109625966535908
297,14.875,1.0032523977013323,0.979384485516724,1.0046073931810662,1.04384116172592,1.0467100394550009,1.06377986194303,1.004738358278554,0.9527112606616804,0.9689347642196304,0.9521518295045098,0.9806828185202152,0.9300119176479968,0.9586615738788592,0.8110056533044142,0.8043941941742154,0.9344195570681296,0.9961265089499872,0.7713368985232203,0.8330438504050777,1.0664013721536336
298,14.925,1.003582470029968,1.0023765127063011,0.99757445901077,1.0394236919028597,1.0469753650585625,1.040848535894502,0.9452272556154055,0.9991291038192238,0.9518955254962904,0.9613422411608769,0.9741230917659058,0.9413037533875108,0.9150348114325106,0.8865767909812597,0.86687508451501,0.943492831883761,0.9019003404550102,0.8055808866200094,0.8449842995525101,1.1152908187680357
299,14.975,1.0036414280058017,0.9876056985497697,0.9683181450081632,1.013387067969575,1.0559889544861731,1.0373063996018177,0.967076977377446,0.942789656027784,0.9687329311058324,0.9913642987271076,0.9659730082251888,1.0024374438603558,0.9654712040650718,0.902411147943704,0.8741428469237806,0.9350284183513076,0.9285049642697872,0.924155994882107,0.8676193928422604,1.1232322874651124
300,15.025,1.003422963059136,0.9906232574196526,0.9771292731499246,1.0198694676014308,1.052487294522238,1.0664061085962029,0.9661344096310324,0.918430837759352,0.9699726280574892,0.9776490649104032,0.9398151975638986,0.9244955551864366,0.9741763910959882,0.9331357005620108,0.915855409810862,0.9093753007791816,0.9741763910959882,0.8337740287429076,0.8186537743356533,1.0284858763138842
301,15.075,1.003385061575664,0.9755698587480828,0.987951225740795,1.0325285467026568,1.0515227144764372,1.0614387873583375,0.9875151623387636,0.995140762047943,0.9820683054036348,0.942306249777198,0.9417615640836856,1.027805398031636,0.9248102850764824,0.8840413861984008,0.905498701397391,1.036388324111232,0.9720163785142611,0.8840413861984013,0.8303980982009249,1.0729752360474707
302,15.125,1.0031863112820716,1.0021667059664514,0.9898670638707076,1.0148913931539365,1.0483280063801976,1.0673355416996897,0.9874900192444478,0.9544835035327164,0.9512369610036928,0.9696340353348232,0.9409562429951208,0.9634688838655676,0.9144428123414348,0.9272322223042524,0.8611536041630302,0.886732424088664,1.0167580920439732,0.8995218340514813,0.8419694892188041,1.0565618679486586
303,15.175,1.003704533191564,0.9817391051218174,0.9721458923069058,1.024753904224594,1.0677563545430977,1.037847599033113,0.9562669889577212,0.9809933978908608,0.9890563573255796,0.966480070908366,0.9885188266965986,0.9613653855295728,0.9296022119988596,0.8999565833701947,0.92113203239067,0.9359548467050024,0.9783057447459528,0.8766635894476723,0.8618407751333397,1.07670675988804
304,15.225,1.0029966255624163,0.9798158506074606,0.9983748689715828,1.0163911357245017,1.0559623385029444,1.0615762461635538,0.985774800287617,0.9115479870481924,0.9863088061382608,0.9462583673400096,0.9649485721125264,1.0013418799336438,0.9403357569965096,0.8625003587663739,0.9045735469988804,1.0770736187521546,1.049726046401026,0.7930795981827388,0.9235064817035076,1.065396162426398
305,15.275,1.0032306181775463,0.9898562995226996,1.0024138804469709,1.0177738293881542,1.0426672550468066,1.047972411334716,0.9437873036190804,0.9485619442781988,0.968191022543464,0.9920642258390556,0.955458647452481,0.9885274549804488,0.9571788041882572,0.8735824020757458,0.9237402433432524,0.9300099735016912,1.0449550264063945,0.8505933914948047,0.8422337512835537,1.0837676416729172
306,15.325,1.0029671033933076,0.9756846496720272,0.9957845059622064,1.0189817254801246,1.0587139041659543,1.0464158488584354,0.9624106710655386,0.9581941949601036,0.9834930515927138,0.9234082670902652,0.9708436232764092,0.9737823793498932,0.9820875595575684,0.8907305772731431,0.8637387415981994,0.975858674401812,0.9945453298690806,0.8512809712866871,0.851280971286687,1.062024919056441
307,15.375,1.002854893106394,0.991187446960146,0.9720050777504168,1.0253887779199118,1.0641916267897376,1.057746862963607,0.9289321459888312,0.98496131150225,0.9765831185282812,0.9477830801802618,0.9483067172411352,0.9984013293979922,0.9303285114844928,0.953019450788992,0.8890722582035836,0.9303285114844922,0.9880872660777652,0.8436903795945836,0.8375019416024478,1.1232014955727414
308,15.425,1.002645923540516,0.9832082659773752,0.9620976312406838,1.0088806113979096,1.0663746671314145,1.0543689478367144,0.9463308138725256,0.9645394881361534,0.9655799838083604,0.960377505447324,0.9765051883665372,0.969395134606454,0.9304553723283931,0.936603755845982,1.0206316639196913,1.010384358057044,0.9714445957789838,0.9202080664657456,0.8525758477722721,1.1014389901508543
309,15.475,1.0015768880568214,0.9926929409685256,0.978904190345663,1.0013114368053766,1.071820726597628,1.056313984293693,0.9345396695171504,0.9707220682263324,0.9541815431021354,0.968654502585808,0.9603842400237091,1.0120107275325674,0.8491116164609268,0.8715102442332774,0.918343738666374,0.9448148442155156,0.9590685164342844,0.8857639164520457,0.959068516434284,1.0771911499090645
310,15.525,1.0022167489261693,0.9926767271647984,0.9798449646307404,0.9799918721462196,1.0624260178010885,1.0700636862483448,0.9475317812453812,0.9834814965229844,0.9916985743007216,0.9685880430508343,0.9352061645787748,1.023710939809823,0.886137137621942,0.8274659572771101,0.8982760025208727,0.9569471828657043,1.0297803722592884,0.94076202966713,0.8820908493222981,1.073670213713587
311,15.575,1.002279839360528,0.981232805691883,0.9843962174335624,1.0208122275261586,1.0405690394149625,1.0618959290697645,0.9623791666682784,0.9812593518044004,0.9511531106413944,0.9868723798178424,0.9562558633808876,1.0211690633820685,0.8804567908687914,0.924680647944393,0.918650121979538,0.9648841543767578,0.926690823266011,0.8201515312202439,0.9085992453714472,1.0620494655859978
312,15.625,1.001766698664929,0.9829638373532186,0.9951556368862816,1.0140294803941965,1.075001252997386,1.0571907352007184,0.9065423554724116,0.9704262127372462,0.9876647139039474,0.9405123430656172,1.001861126629466,1.0266280284839426,0.9467347966953096,0.958718781463604,0.8888122036485496,0.954724119874172,1.030622690073374,0.8348842721912221,0.8328869413965062,1.0653517887896575
313,15.675,1.0022447647965969,0.9706458699150202,0.9905206390922976,1.0339225652905883,1.035214322618537,1.0761630299145288,0.8997606492097785,0.9546732532209008,0.9481240435681988,0.9541694678630008,0.9738170968211092,0.9744430119627424,1.0081813647190898,0.8692587357223654,0.8732279536936997,0.9704737939914072,0.966504576020072,0.92879700529239,0.9188739603640524,1.0759415858011676
314,15.725,1.0011200702139782,0.9777428210185644,0.963636692024356,1.016191064918164,1.0748495614026408,1.0652228934894332,0.9285883869079774,0.9701370856213796,0.9946658354642324,0.9360971878802792,0.9731406060103008,1.0708005265349032,0.9209278929867392,0.8696556762465784,0.8893757596081785,1.0471364265009826,1.0372763848201831,0.9248719096590602,0.94459199302066,1.0564934048307213
315,15.775,1.0016052884922155,0.9912716316993428,1.004540916361985,1.0410075809123975,1.0351405938109557,1.068939541243176,0.9082861292219486,0.9774272967804652,0.9734479490073132,0.9341518897474376,0.9679763458192292,0.942532637330287,0.9444921646428236,0.8915849272043253,0.938613582705212,1.0071970386440068,0.9542898012055084,0.9190183095798424,0.8210419439529939,1.09731529984405
316,15.825,1.0021295743330785,0.9883603926323932,1.0083244554298345,1.0260749898297723,1.0569991866576451,1.057886356238773,0.9381438104888752,0.968294902396052,0.9781805063000448,1.0019059556696266,0.989548950789636,1.03199713482587,0.9229559281272872,0.9229559281272874,0.9424275721806054,0.9521633942072644,1.0923592313911563,0.835333529887355,0.8606466671566689,1.1074398210202057
317,15.875,1.000960740138688,0.988880173921495,1.0018905410506296,1.0013602039289946,1.0435505785128474,1.0715095730131912,0.9332258975114894,0.9936399950872332,0.9622050174868464,0.9784136778120454,0.954837444611755,0.9906780819515902,0.9384352924736744,0.8707131579652649,0.9016718480262522,0.8687782398364526,1.025506608270201,0.932630538087239,0.8629734854500177,1.0972170434114672
318,15.925,1.0012880272400768,1.0128475132223698,0.9977180691085116,1.008348196855571,1.0612874158291237,1.0318767386215946,0.922494049773169,0.9830174689117256,0.9429939175459058,1.0025411525048085,0.9893626660794774,1.0286910559840283,0.9287061309164218,0.9517795751627924,0.9960036766350032,0.9825441674912868,1.05368728725093,0.8479490760541243,0.9133238347521748,1.079978456715332
319,15.975,1.0008606875345607,1.0005944032944845,0.986835205143363,0.9976931044484804,1.0632358950299252,1.0678375710290018,0.9409805570003988,0.9623223840663876,0.9700830484540196,0.9880295848504196,0.9623223840663876,1.045190993569172,1.0127079096739693,0.951563281165352,0.9611171293698234,0.9286340454746206,1.0662094596190093,0.8732217258886867,0.980224825778766,1.1105471143475143
320,16.025000000000002,1.000265096518108,0.9890175758538274,1.0092108480947544,1.014836373216348,1.0457350570921349,1.06242034638506,0.9245133405106466,0.9828376961945818,1.0132049227077058,0.9833197156630444,0.9823556767261205,0.9969039006833456,0.9646232029469324,0.9380390989287096,0.93993796350144,0.9190504532014084,1.0747573481652837,0.9114549949104872,0.9304436406377894,1.0786907104945096
321,16.075,1.0001870688323982,0.9831446004119584,0.9641566360470224,1.0364148066541308,1.0297821449381646,1.0424333330260256,0.9326627816267856,0.9551769833404266,0.9848765685796976,0.9752960572121908,0.9820024151694456,0.9793895484328528,0.9510834921197638,0.9699541963284898,0.9340998583319112,0.9699541963284894,1.0661947877929898,0.9397610695945297,0.9340998583319112,1.1069401042273397
322,16.125,0.9998955754229436,0.9983421242015302,0.9709755838444876,1.0430585170156612,1.055753436356753,1.067227690376586,0.915938430459768,0.9697331511676442,0.9583077237606618,0.9664007348406076,0.9706852701182258,0.9508206065583588,0.9451944491231028,0.8776805599000237,0.9489452207466073,0.993954480228659,1.0014560234756678,0.9114375045115628,0.8457990011002364,1.0880873660246693
323,16.175,0.9998121230485802,0.9762698241305588,0.9862245055128076,1.031160818018956,1.0398953567127638,1.076895833124032,0.959015954668853,1.0058549184143968,0.9821988761186674,0.9784139093513508,1.000650589109336,0.9673170749653538,0.9132666025684456,0.9579980280003694,0.9710446937513476,0.9505427904283827,0.9915465970743128,0.9934104064673094,0.9486789810353856,1.1133788722940852
