,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFPG),O (TFPG),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
257,12.875,0.999790359101935,0.9968402444530824,0.9920345407952508,1.0140192282079166,0.9947045762420514,0.9976640793658532,0.9881625167052264,0.9954714110595548,0.9801227329154646,0.9713520596902704,0.987586664422764,0.9818281415981412,0.881053992167247,1.004862232896632,0.8810539921672474,1.050930415493612,0.8493821166318231,0.9300014361765389,1.0509891759305967
258,12.925,1.0003735339582964,1.0044021761052029,0.9846465717189772,1.0259727498666964,1.003097792502992,1.0153437416114202,0.9885096570116896,0.9667522911200164,0.9486211528769556,0.9732795008875188,0.9371051329504528,0.9656754113940637,0.9828175784602308,0.9542473000166192,0.965675411394064,1.0342440796587316,0.945676216483536,0.8942497152850358,1.0428734698825184
259,12.975,1.0006804126485096,0.9849138603936504,0.9900513657738784,1.0263627573383398,1.01930766366865,1.0291234461656096,0.9729894400111218,0.9146964336199233,0.9988974428516548,1.0096924440352095,0.9525770741367636,0.946906972504997,0.9610822265844132,0.9355667692414644,0.9497420233208804,1.068814157587976,0.8590203972126172,0.793814228447303,1.0463073256006574
260,13.025,1.0006472282700307,0.9918561088550952,0.9891728784781024,1.0041914907341092,0.98836307075285,0.9876723334903544,0.970532683451476,1.0069544397840922,0.944109056308206,1.015524264803531,0.914331078462882,0.939651016020316,0.942464342415586,0.928397710439234,0.8383712657905807,1.0521840718311315,0.9424643424155856,0.9480909952061266,1.0430264073404047
261,13.075,1.0006055366164714,0.9962670901940164,0.983485900743445,1.0116293989485918,1.018274919037236,0.993598197589193,1.028324525464993,0.9935981975891932,0.9943068981580876,1.005646107260389,0.9380618439176924,0.8906003815766189,0.9687722019030937,0.8403470685095998,1.027401067147949,0.982731455532821,0.9129351873841828,0.8710574264950001,1.0623276894949818
262,13.125,1.0011673470861953,0.9831417036311956,0.9823489539709638,1.034513181203844,0.9616685845557612,1.0078450026588914,0.9797125531778336,0.9867456655480976,1.016988048740235,0.9867456655480972,0.9780288687013148,0.9669463886027168,1.008505688972461,0.9752582486766652,0.9420108083808704,0.9780288687013152,0.9059927480604256,0.9614051485534172,1.0729084687291126
263,13.175,1.0006679175297428,0.992215320384937,0.9869703603194686,0.9761008254559256,0.9957358923501928,0.9625187599527224,0.9974179173114144,1.0253372431983685,1.0120755634020655,1.0016058161944574,0.9486225500226262,1.0201129450967947,0.9541218111821768,0.9321247665439713,0.9018788301664384,1.036610728575449,0.8881306772675601,0.987117378139486,1.0036712765279314
264,13.225,1.001154252437888,0.9661177206038924,0.9911035237229584,0.9675530389388062,0.981134802683446,0.9898902707830424,1.0210624626551472,1.0051300090316269,1.0203697472802111,0.9808849709088788,0.9496498049117816,0.9769385924092464,0.9796674711589932,1.0533471974021489,1.0506183186524023,0.9360054111630494,0.9605653199107675,0.9905829861579796,1.016312414369874
265,13.275,1.001950655953746,0.989205358265492,0.9901094498581096,0.9816698501199982,0.9945634242708276,0.9893225921203592,0.9934476342000828,1.0223229287581477,1.0065102674525406,1.0085727884924025,0.9208427268877772,0.8937591172734308,0.9316761707335156,1.0020935557308157,0.853133702851911,0.9804266680393388,1.0941778284195935,0.9425096145792544,1.0022870100852046
266,13.325,1.0017300490303909,0.9869231545219052,0.9838466308553868,0.98624102365978,0.992057838898115,1.007159186151486,0.9716766131976392,0.9723589703698288,1.003747400290539,0.9723589703698292,1.026844156694645,1.037596451529144,1.0187799355687712,1.0322203041118947,0.8951285449720331,0.8359909233822896,0.9381377243100292,0.9918991984825244,1.0110722956491436
267,13.375,1.0026766004223868,0.9786674676424456,0.9982611740929056,0.9964899397393044,0.9794583909430652,1.0172519972679666,1.0125111424205129,0.9881296032050366,0.9847432783139972,0.9820342184011664,1.0165131627462856,0.8804444716700112,0.9578168646349512,0.9604848781854668,0.971156932387528,1.1045576099132866,0.9578168646349512,0.9738249459380428,1.0259873333134215
268,13.425,1.0032195805367845,0.979094603298734,0.9972797732813236,0.9873619823752908,0.9584230502162936,0.963304979746544,0.9848163261191122,0.9774218008035412,0.9814551782483976,0.9794384895259696,0.9639364681343748,0.9639364681343748,0.9401028741420412,0.9824737079061896,0.977177353685671,1.0010109476780045,0.9348065199215227,0.9718809994651526,0.9907154836064864
269,13.475,1.002343025653207,0.9698364766738312,0.9732209389809516,0.9962591198052336,0.968103352502716,0.9595056706457704,1.0082149293085942,0.9988734276472307,1.0515861870220682,0.9908664262232048,1.067195795858807,0.9804532804318598,0.9673104750641404,0.9646819139905968,0.935767742181614,1.030395940829193,0.948910547549333,1.0330245019027366,1.0267481417883553
270,13.525,1.0025379971163342,0.9613103654991296,0.9717620961103036,0.9770499701220924,0.9776145757101434,1.0087221720517945,0.9915017016162416,1.0093844978377773,0.9875277469003444,1.0093844978377773,0.9105976033345248,0.8792876570880656,1.0097457664483134,0.9862633067634686,0.9862633067634676,0.91320676552173,0.8792876570880659,0.9262525764577544,0.9778767140188808
271,13.575,1.0027459879748128,0.9800556284130828,0.9770913769849906,0.9948060188868904,0.9527719617508248,0.969747254055774,0.9953880289087742,1.0065647769216204,1.0256309941200046,0.984211280895928,0.934981790094246,0.9039020629997,0.937571767352125,0.9401617446100036,0.9427517218678826,0.9971412442833372,0.9971412442833374,0.9712414717045496,0.9733028821751074
272,13.625,1.0034453310249518,0.9923700629407234,0.9640481597359668,1.011162894887676,0.9736093898505817,1.012243494320367,0.9926643164805146,1.0409596218188164,1.0057171017070825,0.9822220882992598,0.9178481247955024,0.9487001626037544,0.9178481247955026,1.0052622319188838,0.9564131720558176,1.033543266576448,1.0592532980833254,1.0001202256175088,0.9748299497270712
273,13.675,1.003014086869844,0.9584718717787264,0.9887778395340155,0.97754852973569,0.9781008170406256,0.9452503433066785,0.9381237128910692,0.967925985538161,0.9964325072005974,1.0249390288630331,0.946879848332837,0.9979245840920196,0.921357480453246,0.997924584092019,1.0591782670030383,0.9979245840920192,0.9902678737281428,0.9366709011809996,0.9582607409485324
274,13.725,1.0035792566429202,0.9743372268478117,0.9779619933167396,0.9934664862195705,0.9827752078082672,0.9557412454349116,0.996260557993727,1.0618632545175235,0.9981900490679568,1.0425683437752296,0.9501281804916994,0.8513148497205626,0.9779986071194556,1.0236047597830575,1.023604759783057,1.0489415112628364,0.9855996325633896,1.107216039666327,0.9683551292603158
275,13.775,1.0034065329315005,0.96187909292701,0.9835900438959332,1.0004192262863345,0.9838181455454568,0.982017776133458,0.9718017264467635,0.9992573599797534,1.0394830556211114,1.0484220990969684,0.918090071275812,0.9608504307598912,1.003610790243969,0.9885188986613532,1.0111567360352782,1.0086414207715084,0.9382125933859664,0.96336574602366,1.000299814029416
276,13.825,1.0035789357941858,0.9791081884610636,0.9662471224973328,1.00157171515072,0.9732024057115988,0.9901408578675568,0.9977475738050796,1.0364150464874875,1.0167643636488872,1.0611368732844375,1.0088503056532818,0.9539129127711724,0.9639015296588284,0.9589072212150004,0.9788844549903128,0.951415758549258,1.0912563949764456,0.9639015296588284,0.9216027948794672
277,13.875,1.003524732133073,1.006350171500401,0.9779756365896748,1.0059005204007223,0.9645915390295994,1.0277001901402785,1.010078876408541,0.990569564776974,1.0107082090418174,1.0006388869093956,0.9718421512655387,0.9520086379744048,1.001592421202239,0.9842380970724964,0.94457107049023,1.0462178261072896,0.9966340428794556,1.0462178261072894,0.9433567737581202
278,13.925,1.0033199792062255,0.9803554667120372,0.9636875457023262,0.9704601634333088,0.9848412964808934,0.959100707201278,1.0165842675025922,0.994715521735788,0.977220525122344,0.9847183808138203,0.9771826571643076,0.920570059897862,0.9501070671673116,1.0017968298888498,0.9279543117152244,0.9304157289876784,0.9968739953439412,1.0707165135175665,0.9481982129560206
279,13.975,1.0033989282649214,0.976965737917402,1.001439411418852,0.9680233900492616,0.9735761054797544,0.9528703754129344,1.016767282097526,1.068257022435595,0.9770643497886534,0.9795457830579578,0.9139945875271644,1.050849392076686,0.9237699307092724,0.9188822591182182,0.9115507517316362,0.9873096613929796,0.972646646619816,0.9873096613929792,0.9455400189694284
280,14.025,1.0036119144704787,0.9818148812845662,0.990261844906696,0.9776731565209108,0.9837114171546316,0.9990595043841596,1.0002913903328452,1.0002913903328448,0.9929000746407304,1.0261609952552455,0.9657239240151768,0.9681503660353156,0.953591713914484,1.0215320904783658,0.8953571054311564,0.9220479676526816,1.0700609308811386,1.08461958300197,0.9502491662336822
281,14.075,1.0030580409847127,0.9864556939108774,0.9840429790760156,0.9874222866144308,0.958227118689188,0.9797425137329966,1.002370774037691,1.027445332753704,1.0139906914914532,1.0886027930366629,1.1178842437175949,0.9516471471302804,1.002241046091637,1.0022410460916364,0.973330246685147,0.946828680562532,1.0769272778917345,1.086564211027231,0.9548676528464788
282,14.125,1.0028830052695057,0.9940864466728744,0.9913485450524766,0.9892442507196412,0.9879501059646436,0.9485284657355072,1.0317220635625004,1.015933497551538,1.0147189924737725,0.9892143858406792,0.9592749955145304,0.956882788543172,0.9592749955145308,0.95927499551453,0.9879814791708252,1.016687962827121,0.9975503070562568,0.9879814791708252,0.920731170945406
283,14.175,1.0028740377747662,1.0022648325195174,0.974512246176018,0.9683994349531648,0.9735395593425136,1.0322951350545986,1.0033522808007311,1.0250594214911326,0.9840570446314868,1.0033522808007316,0.9857746130026124,0.964396368383279,1.0451586258340948,0.9952760550556496,0.9857746130026128,0.9145137976048332,0.9905253340291312,0.969147089409798,0.9854352757864326
284,14.225,1.0034228428320586,0.985333100678044,0.9800464961424424,0.9644109068507865,0.9728325951085464,1.002897433259502,0.9975087306330332,0.9933175174791122,0.9885275595889176,1.0322359253369435,1.0331068267715242,1.0000851473770005,0.9764982335237696,0.9269657144319844,0.990650381835708,0.929324405817307,1.018954678459585,1.0236720612302317,0.9801084754400808
285,14.275,1.002914041057014,0.9870431541389448,0.9953085375729472,0.9933987469389935,0.9893440581759771,0.9780474613578624,1.0369086763575153,0.963183518176132,1.0339358877211693,1.011937251812208,1.0211979388369463,0.9813805880107352,1.0001181648701285,0.9392210400770994,0.9415632371845236,0.92282566032513,0.9930915735478556,1.0680418809854295,0.9046377827868664
286,14.325,1.002869565767723,0.9827159009313232,0.992476510331092,0.9824497024931468,0.9965422187174342,0.9724126562537336,1.0042950384259872,1.0279116178128416,0.96237561001432,0.9676893403763628,0.9675641009402216,0.9652382256975768,1.039666233462209,1.0187333562784069,0.9791934771534454,0.904765469388813,1.0373403582195646,0.9512829742417084,0.947675494273524
287,14.375,1.0027017603904351,1.0080540769933342,0.9981409577921326,0.9516363307605998,0.974627544634018,0.9932165946470572,0.9779724202309866,0.98618082183964,1.019014428274253,1.037190174693414,1.0255171879901983,0.9585352094953432,0.9723935498735894,0.9654643796844664,1.0301366347829473,1.0047296774228296,1.055543592143065,1.0162782944047013,0.909983880959312
288,14.425,1.002786365169687,1.0113600027947425,0.9957181597924,0.9604374924679632,0.9646564685330682,0.9974060316085758,0.9531545088985636,0.9677109308426468,0.990418949075416,1.0527204349960926,0.9954828194971772,0.9610767312657066,0.9908953410663138,1.036770125374939,0.9931890802817448,0.9908953410663144,1.027595168513214,0.977132905773726,0.9531188605182918
289,14.475,1.0023763324478272,0.979943574896618,1.0008003719679128,0.9816641894227692,0.9789530907324224,1.0153917738292495,1.0448820816113062,0.9778060874403532,1.0119223258548895,1.015970015158309,0.9817836868857044,0.9726720053368816,1.0501212985018789,0.9931732888217336,0.9567265626264408,0.9293915179799708,1.000007049983351,1.095679706245995,0.8997553088607121
290,14.525,1.0025848725888338,0.9914407471328835,1.008378309407079,0.9967018790377884,0.9874006336047242,1.0009476904652297,1.062394278462807,1.0135815683712732,1.0394235913609091,1.035403721118077,0.999920970359916,0.9252662372787456,1.0067077642763862,1.067788909524616,1.0813624973575564,0.9501511483058022,1.113034202301083,1.0429039984975594,0.9537523042614828
291,14.575,1.0024512596064057,0.9874358184537358,0.9990073319512408,0.9757757797163596,0.9490355366249796,0.9997952498218692,1.043710956745021,0.9758412278637854,1.0391482858958618,1.0169052655062136,0.961617447148417,1.1076574800097423,1.0155399208202909,0.984085144511698,0.988578683984354,1.0043060721386503,0.9503835984667766,0.9930722234570108,0.974456131356006
292,14.625,1.0021643661827304,0.994848503104144,1.016769434929949,0.946420444181958,0.96621801469801,1.0031666699903958,1.0173276901765955,0.956718523779661,1.0297893879404518,0.9941036170712282,0.9327391962643607,0.9818307329098536,1.0086079347164858,1.013070801684258,0.988525033361512,0.9416649301999048,1.0800138062008389,1.035385136523118,0.9369971356672872
293,14.675,1.0023031565617482,1.0152427712222414,0.994844910005721,0.9606042940133984,0.9685174097653816,1.0019683081714903,0.9772144588960572,1.0014057206879574,1.0261595699633903,1.02165887009513,0.8909339966488375,0.9862329067381412,0.9862329067381408,1.0372067423673037,1.0793155631044375,0.9552053546160424,1.0482880109823387,1.1081268615035291,0.9104732131455524
294,14.725,1.0009414286977754,1.0032161741427372,1.0020614835582884,0.9548062446235992,0.9400399719454596,1.023672769433931,1.0164087159390398,1.0292605028915396,0.9990867422204522,1.0376421030779528,0.9685404659855236,0.994955205966947,0.9729429226490944,0.9443269543358856,0.9355220410087444,0.9289183560133888,1.122626449210493,1.0697969692476468,0.8768750290261798
295,14.775,1.0011253604867492,1.0054042963528922,1.006342659794475,0.9502473274411584,0.9864404668731962,0.9829012181957048,1.02119607085268,1.0095411156962089,1.0289660409569936,0.995111171216769,1.027586955354064,0.8570512478697726,0.9860462060950698,1.0100961135608029,1.0363323762506944,0.940132746387761,1.012282468784961,1.077873125509689,0.9143872981359452
296,14.825,1.0012702966330669,0.9970805151888672,0.9973911966954698,0.9833222478145248,0.976978233312496,1.0192807003837183,1.0143193557090548,0.9900638928551424,1.007152968956762,1.006601708437355,0.9967792482733746,1.0119806747176303,0.916428851353734,1.0141523070668104,0.9728912924324004,0.9272870130996312,1.0380402629077845,1.01198067471763,0.895798344036529
297,14.875,1.0013505971647405,1.0074643925233486,1.0143563788720389,0.985591484147626,0.976256021356742,1.032152104817163,0.9626118834316036,0.9954655313302933,1.0535069759513114,1.028319179228983,1.0289165182816846,1.0397018067332746,0.9361630375980112,1.000874768307551,0.957733614501191,0.9102783453141946,1.0806859028493172,1.1000994220621787,0.907218845120786
298,14.925,1.0004833475078585,0.9890773010626372,1.0160521365461626,0.945616057185974,0.9806217018623852,1.011106750040849,1.011106750040849,0.9964214986954472,1.0355821689498523,1.007843360852982,0.9834668325254288,1.0070357544378028,0.91918795458259,0.9941799788492346,0.9620405398778156,0.9791815739959064,1.032747305614938,0.9898947203197124,0.919187954582591
299,14.975,1.0004621044894644,1.0122218713889723,0.9856298599276356,0.9710906086104378,0.9621096900105314,1.010309057881037,1.0092285134341057,1.0043660634229137,0.9973425245178584,0.984375991154679,1.0258623491626282,0.9258301283936587,1.0833276674767176,1.002450552812444,0.9854237918304916,0.951370269866587,1.0833276674767174,0.9705253759712832,0.930977248741518
300,15.025,1.0006322424837677,0.9963213824285336,1.0229383471078628,0.9383319680490498,0.9735594480781948,1.0229166316355136,1.0094995719341024,0.9740785343223802,1.017013125366893,0.9912523707401856,0.991561369690884,1.0000181830784394,1.0021323864253282,1.0380738433224388,0.9450488960593284,0.9767619462626618,1.0867005203008837,1.0296170299348832,0.9311987067868528
301,15.075,1.000044759291412,1.0037448319438844,1.009553772300375,0.9655214133245416,0.973020167534876,1.0028141688204577,1.011877348442971,0.9804227838707182,1.0369343744581556,0.9926847327717656,1.012297388853283,1.0585018339876655,0.9765939539767148,1.0711030462970423,1.073203248348605,0.9324897108938957,0.9933955703892176,1.064802440142354,0.956149129923748
302,15.125,0.9998649232597194,1.0082627007086578,1.0036860198094473,0.9528277756445084,0.9758527538761456,1.0300899480741228,1.0163201081512812,0.994076520583614,1.022145809657099,1.002020659000638,0.9618024552166724,0.955543437069926,1.0473423698888709,1.0473423698888706,0.9534570976876772,0.9764068308924136,1.0369106729776272,1.080723800004851,0.9104955377552502
303,15.175,0.9995602987893202,1.0018270944831054,1.0055829577023594,0.9763844427945751,0.9564261939639092,1.0264698148601217,0.99700681658633,1.0233130650450724,0.9459726945763698,1.0164734404457998,0.9430391492936984,0.9803461925624604,0.9907092601371164,1.0010723277117726,0.9409665357787677,0.9119499465697304,0.99692710068191,0.9948544871669794,0.9380056593288646
304,15.225,1.0000250091103675,1.0051749891654076,1.024813066515518,0.9577290723518456,0.9755514323863074,1.007717364871579,0.9972638652359824,1.0061493399262391,1.0155574895982766,1.0207842394160755,0.9471504215283624,1.0192162144707375,1.0336293730592123,0.9718586933943196,0.9080289910739298,0.9121470363849226,1.101577120690595,1.0150981691597447,0.9124411824785644
305,15.275,0.999206544481044,1.0165541878714677,1.0181149658204114,0.9822333844035976,0.9466003120987349,1.0011310003894525,1.006842847383376,1.031767270629586,0.9995732239365648,1.0151509884654462,1.0064179992598612,1.024828084612176,1.092331730903996,1.0636938203559512,0.902094182263412,0.9880079139075468,0.9961901740641312,0.9859623488684008,0.9422957972164264
306,15.325,0.9990941206858364,1.000046569445406,1.014195886156233,0.9747350846066952,0.9839701113500926,1.029172691884396,1.011632906659298,0.992029617290072,0.997704253686427,0.9971883776503956,1.0222161817015352,1.026280659561183,1.038474093140128,1.0059582702629422,1.1156991724734442,0.9084108016313844,1.005958270262942,1.0140872259822384,0.9607927969041978
307,15.375,0.9990554087535092,1.015409211572062,1.0010629217442375,0.956172245986586,0.9867557768154922,0.996350939509616,1.013264304223514,1.0276150379201547,1.023002302089091,1.013264304223514,1.0539402474610693,0.9529881164782082,0.9509690738585508,1.0095213098286109,0.985292798392724,1.0054832245892964,1.0276926934055255,1.0357688638841551,0.9491148510445804
308,15.425,0.9991395001567692,1.0259602595000372,1.0080717216420878,0.9771134325598262,0.9816712695397812,1.005687564395696,1.0286019645971176,1.027583546810388,1.0199454134099142,1.016890160049725,1.0090051374888311,0.9347840836377646,0.9869394187763524,1.0029872142036091,0.9588557767786504,0.9528378534934284,1.0310708562013104,1.0792142424830844,0.9578323204376274
309,15.475,0.9986773713906758,1.002233360016377,1.0008077080106643,0.9505393740981788,0.9749066493416212,1.0669930540482049,1.0310724723329738,0.9840215695228824,0.9885748826980524,1.0239895407271538,0.9646278282212308,1.0323909401210696,0.9865511879535316,0.9466905338948036,1.0543142998533706,0.9725999590329764,1.076237659585671,1.0622864306651163,0.9321902041275212
310,15.525,0.9987829428365548,1.0191129192064103,1.0018318161472206,0.9840633807183248,0.9821351049886352,1.031479186481722,1.0249444742866631,0.9786988187523948,1.0224311234424086,0.98925489229826,0.9604046710920994,0.9445629445586224,1.0514945986595974,1.013870498142588,0.9980287716091092,1.000008987425794,1.0772374042764994,1.0811978359098693,0.886186990534109
311,15.575,0.9985252905989372,1.014738185783003,1.0106098011159246,0.9796712188243646,1.004578114218205,1.0323588821574887,1.021371027582035,0.9978969746253812,0.9988958704958772,1.0468428722796794,1.0073713506091737,0.9916311732559054,1.0191764836241255,1.0722995821914056,1.0073713506091737,0.90506019781293,1.0644294935147711,1.0211440057932832,0.9282086984357844
312,15.625,0.9978983631630473,1.001635112926219,1.0021944772856342,0.9719307257961792,0.9698155337922704,1.0614928364540026,1.011867177900753,1.000453276433506,0.9761367037424136,0.995490710578181,0.9970245945698276,0.9403310391923274,1.0126641960532758,1.083042402728793,1.020483996795,0.9461958897486206,1.0028894451261203,1.020483996795,0.9301772673108534
313,15.675,0.9982615906343588,1.005074453641337,1.0179505226787695,0.9709944039493836,0.963218041839833,1.0147910046869606,0.9561126132594834,1.021201249128618,1.0424043653587145,1.0064083773401784,0.986789144352076,0.911031710041582,1.0314666056121111,1.06254657866257,0.9770766527738072,0.998444134245998,1.012041622455574,0.9459966797233484,0.9209820585564612
314,15.725,0.9978690559592096,1.0068850944182473,1.0282396370551463,0.9909340719327584,0.9821628957428372,0.9862994852463248,1.0362759122185683,0.9843396253650604,0.9740503609884228,0.9985486095042272,0.9322697117014676,0.9187585564594172,1.0017556529462972,1.0538701088799194,1.0075461480500327,0.9013870711482096,1.0538701088799194,1.0982639046752274,0.95543169211641
315,15.775,0.9985472287929754,1.011305044922339,1.002433145731106,0.9863224845125884,0.9732489906088864,1.0608765178181294,0.9591219550719206,1.0082952126669784,0.9820045600914028,0.9951498863791908,0.924451341406038,0.9915795508442358,0.9934974996853267,0.9800718577976876,0.9973333973675098,0.9206154437238556,0.9628103182278656,1.0069231415729665,0.9442179570132035
316,15.825,0.9981015958015792,0.999834986354497,1.0144676045531211,0.9720575956484332,0.9545300403599056,1.0401533375974343,0.9646817465903648,0.9671007078405915,0.999514788593628,0.9545221093394132,1.0253463626718056,0.964359218423668,1.0158171213830338,0.9738884597124396,1.010099576609771,0.9071837706910392,0.9910410940322282,1.057745783053628,0.9164407479429892
317,15.875,0.9975616863276584,1.0197378606611391,1.0067326129474556,0.9895086547561562,0.9790582630824016,1.01822752900892,0.9855365601833266,1.0009205455130177,0.9908248051404076,1.0105355363440742,0.9848081517870344,1.0378362830371055,1.020791526563868,0.9999590464299118,0.9526125006709198,0.9052659549119272,1.005640631920991,0.9961713227691926,0.9138656336314184
318,15.925,0.9982068341427234,1.0209731198928758,1.0077801655482688,0.9627387396851104,0.9700692377030168,1.024264799972159,1.0061108529577272,1.0123214137784535,0.9803131387793234,0.990345583182036,0.9447580400014562,0.939112075618977,1.0049816600812302,1.0426214226310893,1.0520313632685538,0.9993356956987512,1.033211481993625,1.0256835294836526,0.9588345430366844
319,15.975,0.9984634963194112,1.0253836936728868,1.0110245761047094,0.9917285889325508,0.9684580752155044,1.0311561549829038,0.9775094489455792,1.0259339092624562,1.005519675991616,1.0088429232682643,0.8846167750697408,1.0005707709562603,0.9743876105947886,1.0080516739166816,0.9500746759734214,0.9238915156119492,1.1127843153625705,0.9968303194760504,0.9320594402728152
320,16.025000000000002,0.997706659725172,1.0063207429295826,1.0214767097290331,0.9994249305980524,0.9927889099321096,1.003500901333427,1.0039726930124748,1.0072752347658047,1.0001983595800972,0.992177901036294,1.009205291634633,0.9701752527316364,1.0835482228784368,0.9980538519480626,0.9404380802341148,0.9720338260127314,1.05195247709982,1.0835482228784366,0.933762388448958
321,16.075,0.9983604727005948,1.0153083161149816,1.0168937719742748,0.980027735793991,0.976430570368972,1.0399343753721877,1.0160224487969027,0.9846087413352542,0.995392551359402,1.0066452226889475,0.9530671626084962,0.9456790450688958,1.0915943664760106,1.0934413958609106,0.943832015683996,0.8699508402879884,1.0712770432421084,0.9844666621518005,0.9472433658744748
322,16.125,0.9980731899063056,1.0014935452924951,1.009896952367758,0.9765413385120848,0.970980395360094,1.0381547553581805,0.992956814931904,0.9920248986344552,0.9729206145367508,1.0423483786967005,0.9361522806192164,0.9031116118914796,1.0573013992875857,1.0683149555301643,1.0224251378527522,0.8902624629418039,0.9967268399534008,0.989384469125015,0.947559178156175
323,16.175,0.99806666411736,1.0152333953098736,1.0125365456736606,0.965184087465738,1.0064363316948457,1.032672576828412,0.9488547578122944,0.952559412796432,0.9965521907330684,0.9933106176219486,0.9303735812436982,1.0069925820520025,0.9851014389639152,0.9942227485839512,0.977804391267886,1.0088168439760097,1.001519796279981,1.0854358447843138,0.9933106176219476
324,16.225,0.998331874896774,0.9970543730472232,1.0172859654243525,0.9692489024981432,0.9661102701484228,1.0806250821774168,1.037363260318526,1.0148118850942105,0.987658188395544,0.9701693667930136,0.9300873306800372,1.080569296462577,1.008047867169786,1.018926081563705,0.9808523311849894,0.964535009594112,1.075130189265617,0.9536567952001936,0.9444621139862864
325,16.275000000000002,0.9983085582673786,1.017231881503222,1.0152555059943045,0.9656421416685744,0.9730506620367162,1.0291694539751493,1.0309990885599944,1.0090434735418576,0.977024868307075,1.043806530653907,0.9712310254550672,0.9081640757501928,0.9586176355140916,1.0342979751599417,0.9279851170860104,0.9153717271450352,1.014476933824123,0.9586176355140924,1.0066257421261702
326,16.325,0.9983878616731324,1.0031531487432723,0.9962354401575236,0.989382694469646,0.9760126580578944,1.0551522437080574,1.0169649156290066,0.9892336416668388,0.9746860881129148,0.9937797521524404,1.0458809335359087,1.0816987737254946,1.0297629054505952,1.011853985355802,0.968872577128299,0.9044004647870444,1.0996076938202877,1.0297629054505952,0.958858201401822
327,16.375,0.9986020415285368,1.0249629058104257,0.994744537738499,0.9868164602724364,0.9704465541203764,1.037874271632687,0.9728094500762624,1.0098602512403372,1.0207043881664084,1.0157341587419593,0.9700847237526669,1.0145840230073755,0.9469450881402176,1.0644232381726502,0.9754246396632312,0.9220254805575802,0.9878844434545502,0.9416051722296518,0.945818983424384
328,16.425,0.9975101400080914,1.0139232255753476,0.9929158297384147,0.9813918437227128,0.9720124404961836,1.0535705479871456,0.999230379058568,0.9853085175975266,0.9906976252598656,1.0409959634416897,0.9464960553425046,0.958880115879696,0.97834078243814,0.95534181286907,1.004878055017837,1.0278770245869069,1.0473376911453507,0.9924939944806448,1.0056001576730669
329,16.475,0.9979257298037792,1.0152414158475465,1.0091199469983785,0.9552768651891148,0.9771563392972108,1.0462925504588445,1.0570054434669558,1.0239740233586136,0.9980845319223456,1.018617576854558,0.8880068509879923,1.0427486388829297,1.01285533894868,1.0005463330934008,0.9847204684223276,0.9003158568432712,1.053299215330311,0.9970294742776068,0.9681230479906482
330,16.525000000000002,0.9981662039465368,1.003189262229133,1.0076901113617662,0.981652958741302,0.9867588400524204,1.0315407648851205,0.9472428099052612,0.9845113794753044,1.027991377307021,1.0022583173658008,0.9455622286656312,0.984013927428374,0.9927529498744518,1.006735385788177,0.971779296003865,0.9403188151979848,0.9805183184499432,0.936823206219554,1.0017059891967612
331,16.575,0.9980021517131312,1.0034423404664703,1.0018682482877337,0.9768672097677792,0.996039896971226,1.0107736588568317,0.9909286262876528,0.9948976328014888,1.0059226508954775,0.9825496125362222,1.0024080087636955,0.981560701822337,1.0024080087636964,1.002408008763696,1.0024080087636964,0.9780861506654438,0.9746115995085506,1.0093571110774826,0.930151526541774
332,16.625,0.9982291092923222,1.0108386266835274,0.9921453176605411,0.9723080272649764,1.005378457861806,0.9941825146045572,1.0296890329832913,1.006456372809552,1.003826260337053,0.9981276833133056,1.0274707057968913,1.0447391210203685,0.97566546012646,1.0240170227521956,0.9773923016488067,0.8806891763973356,1.020563339707501,1.0343780718862816,0.9739914810996936
333,16.675,0.998252188021954,0.9899697339770616,1.004540150104721,0.9872864585958796,1.0025154822235811,1.032673520570747,1.0209088855262698,1.016551613287575,1.0008654332282727,0.9808219809302752,0.9011631220937673,1.0127356991149,1.0419162192588889,1.0247512074094831,1.0504987251835909,0.9217611363130528,1.004153193190197,0.94750865408716,0.9935914563073492
334,16.725,0.9983650016177082,0.9921962422843088,0.9940676965710517,0.978992285268195,0.9891458918474432,1.021310813388696,0.9931576315098734,1.0152470511378733,1.0174126805131671,0.9953232608851678,0.8974893132279417,0.9606206907743936,1.0203395614264434,1.0476396165816653,0.9759769717992072,1.056170883817673,1.0288708286624502,1.033989589004055,0.9744448258466176
335,16.775000000000002,0.9988154011352876,0.9978566342671688,0.9993125327365544,0.9825240874903998,0.9726144310233692,1.003606811042407,1.013078861597076,1.0087733840722266,1.043647752023507,0.9687324430911268,0.9447261441646948,1.038011490536433,1.0346192961229153,0.9498144357849716,1.0295310045026385,0.9091081028227584,1.0159622268485675,1.036315393329674,0.9715002500713888
336,16.825,0.99880911901484,1.00351271905344,1.0190305425273056,0.9766931011691176,0.9617344096682086,1.0378820076322643,0.999362675390242,0.999362675390242,1.0040705937753789,1.027610185701058,1.0031886696701735,0.9509216969646688,1.085804207172423,1.050397548242887,0.9627239166078472,0.9290032890559088,1.0200489834461424,1.0200489834461426,1.00207038355238
