,r ($\AA$),g_full(r),O (DOL),O (DOL),S (EMS),O (EMS),O (EMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
248,12.425,0.9937390299787436,1.0725017239420709,1.103619379594474,1.0766708855731697,0.9960612841700998,0.9974684343192808,0.9592743588415164,0.9793765038298136,0.8965556664780311,0.9343476990560282,0.9439967286504112,1.0896580895474268,0.9851269356082838,0.8900986138454265,0.9534508283539982,1.0548143715677123,0.985126935608284,0.9407803854522836,0.874260560218284,0.9813128737144008
249,12.475,0.995330888063903,1.0771083919443174,1.0874479132359374,1.083013561127926,1.0082335785422192,1.0148142170097618,0.9619696959825288,0.9436236735881685,0.918896426013162,0.9117175476849344,0.9268729574889708,0.9772459623240768,0.9458232625708912,0.9709614223734396,0.9489655325462096,0.9112582928423868,1.0746563315589532,0.99295731220067,0.8766933231138824,0.9247892921238612
250,12.525,0.9949964348785008,1.089040170758485,1.07536399061792,1.0862534775308463,0.994858630213554,0.994462981523869,0.9638002080732624,0.944017773589,0.8728010094456554,0.935313502415924,0.939269989312777,0.9850453437739368,0.8852939165563235,0.810480346143113,1.0131004326788908,0.985045343773937,1.0567416820865971,0.8790594523552221,0.9164662375618274,0.915321131892238
251,12.575,0.995199619305419,1.0951444746969323,1.0882131805532815,1.1056968311820796,1.0124760298310882,1.000112007757167,0.9718513858739192,0.912975090283819,0.9310304875981164,0.9608611440304338,0.9545810058341564,1.0143374723078264,0.8906377805629689,0.9834125493716116,0.9648575956098836,0.940117657260912,0.9215627034991828,1.020522456895069,0.8566203653331331,0.9663722857128813
252,12.625,0.9948631267066568,1.103312734000898,1.1066778305241736,1.088973371190513,0.9914272136781854,0.9978524096819916,0.9735145460312116,0.9189977314534634,0.9758509809416864,0.8901817008909398,0.922891789637588,0.8897332941909502,0.97257053192597,0.926549844295404,0.8989374317170632,0.9265498442954034,1.116768686501744,0.8621208816126099,0.9296178901374408,0.9411700219304194
253,12.675,0.9951173257029214,1.093318868588924,1.1103021808067823,1.0865802565419307,1.0068011194838298,0.9977221377847242,0.9928928922000932,0.9480774931747192,0.9843934199711432,0.9032620941493458,0.9156249628460006,0.8066303534086352,0.9618686478382212,0.8979469971907449,0.9618686478382212,0.9618686478382216,1.0166586341074877,0.8340253465432682,0.8188059059129165,0.8968598942885783
254,12.725,0.9953359040558826,1.0840237725793824,1.0789831412468096,1.0780581023099531,1.0104039671783234,1.0148120269744352,0.9958382043737806,0.9506076777701984,0.9007774365967604,0.957507249624982,0.926075866730968,0.9633846626864648,0.8999643557384527,0.881844268039021,0.893924326505309,0.912044414204741,1.0781452181162,0.8244639903241529,0.7459436102932812,0.9650795688488256
255,12.775,0.99485724211458,1.0809848104101,1.0816992749245813,1.0960677058988868,1.004601958755,1.0133492027646025,0.9842551085587502,0.9698031401950592,0.9378566838121636,0.9203621957929584,0.8960220385488467,1.0187830967705678,0.9558582584406212,0.9079155244749472,0.9019226827292376,1.0307687802619856,0.9768332045506036,0.7521016390865074,0.9228976288392206,0.9504769311587584
256,12.825,0.9959432054077384,1.0693115591412068,1.0568348398088776,1.1054624171577017,1.0047085460598673,1.0124443301703756,1.0407459793551608,0.9411241742247172,1.002255736463853,0.908671616492831,0.9305582251957312,0.9484197104590176,0.9157155825121556,0.9424735053777702,0.936527300296522,0.8532804291590536,0.936527300296522,0.9097693774309078,0.8800383520246688,0.9210550319728674
257,12.875,0.9965501715119788,1.093801230373701,1.0752312287776458,1.082851855306749,1.013020641262936,1.0156416519777174,1.033427081828018,1.0064681144759826,0.9061208471100736,0.9255912124198772,0.9488058787507966,0.8820665496410852,0.8319156086915921,0.902716937090876,0.9174672138407272,1.0059688743398332,0.8584661068413239,0.8761664389411445,0.8083151658918305,0.9794785814013266
258,12.925,0.996827271090882,1.0840985715541287,1.0603673383370025,1.1135016768912924,1.0128146717402942,1.0518262420017506,0.9637715548401776,0.9771469503583908,0.8961514997203187,0.9600561671962292,0.902839197479426,0.8811098091375461,0.9250189358387532,0.9572189620863046,0.9396553114058218,1.0362553901484768,0.9777098878802007,0.8606188833436502,0.840127957549753,0.9768436534078646
259,12.975,0.997191387175268,1.0638465282820913,1.0797765218696491,1.0979313868024108,1.013872167127814,1.0417075666253233,1.0529523306607398,0.894419591800755,0.901055845985592,0.9246514164205656,0.9762667267470732,0.987617626160868,0.906284409888796,0.9179034407848068,0.9847128684368652,1.0631413269849337,0.9992366570568774,0.8627130440287576,0.9208081985088092,1.030951868941395
260,13.025,0.9963905411079234,1.0636671803942916,1.0757636797319368,1.0704936663841371,1.0227495025211404,1.0084811317115088,1.0104933378513286,0.9234196903463991,0.9073220412278404,0.9007366393157028,0.9431758960828116,0.7753922722809773,0.8561022485778815,0.8157472604294296,0.9569897189490124,0.9310472265678646,1.034817196092456,0.9454597223351688,0.812864761275969,1.026934443305441
261,13.075,0.9974692830609084,1.0429978194378118,1.0581394304707177,1.038178317048752,1.0301909335988226,1.01875445275006,1.0267418361999892,0.9519508820779252,0.9120139648282788,0.9003959525374728,0.9490463790052236,0.9782894440326506,0.91249804867373,0.8610091305667483,0.8409856624140338,0.9439634986279968,1.0011734076357537,0.8295436806124821,0.9325215168264452,0.9988674980379918
262,13.125,0.9973152661273732,1.070263443627319,1.0950368069189702,1.0610892809287291,1.0183934983175054,1.029022406224941,1.024698782669374,0.927417252669117,0.903637323113498,0.9511971822247348,0.9475941625950962,0.8942039626286249,0.868655277982093,0.8487840788125678,0.8431065933355602,0.9282688754906672,0.987882472999242,0.8005254522580066,0.84310659333556,0.9941392937290056
263,13.175,0.9975834599750372,1.0573188975325425,1.0696789151402923,1.0777232610482128,1.046614460878606,1.0301661297544462,1.0119299365515733,0.9232519774474074,0.9325488602567152,0.9017976325028516,0.9332640050882004,0.9296882809307736,0.9381399925755988,0.7944608946135702,0.8367194528376962,0.9325055181457153,0.9691296019399578,0.839536690052638,0.8339022156227545,1.0368870316911605
264,13.225,0.9984525567382624,1.0498725065885932,1.052405854013686,1.0626695008488705,1.0380057739131563,1.038183210797586,0.997905038032067,0.9446739727031872,0.9546104382312448,0.9084768482795492,0.9425447300900324,0.9702033765599078,0.8499764451706396,0.8555683954678147,0.975795326857083,1.0848383576520009,0.9058959481423922,0.7912609670502992,0.8415885197248767,1.0149389789373089
265,13.275,0.9979262328988516,1.049124670338297,1.0419787656715125,1.076692389737992,1.0585538035189848,1.015936931043257,1.032666695031663,0.9340491388894846,0.9136212165457483,0.9072815165080368,0.9530682390026196,0.8352608164163251,0.8713352038362995,0.924059308527031,0.901859685499354,0.965683601703924,0.9823333189746812,0.9074095912562732,0.8408107221732444,1.0708486526284016
266,13.325,0.997861802692001,1.0529553843709405,1.0517733214472362,1.08593089870153,1.0675786140783754,1.0312236121582206,0.9634075508840872,0.9235568757023794,0.9396369727055252,0.9766911092779896,0.8872018737822249,0.8537917117611973,0.9556958838101148,0.8455292113247991,0.9777292183071778,0.92264588206452,0.9859917187435764,0.958450050622248,0.8427750445126662,1.0136739055798103
267,13.375,0.998265625123266,1.053310236170652,1.0448368246172994,1.043825029083887,1.0240483873495403,1.0505907223087954,1.0721021571777338,0.9249916993643482,0.9312369546488792,0.9576058102946754,0.8854384158956555,0.923961337381379,0.9075596568361473,0.910293270260352,0.9403630179266104,0.9020924299877364,0.902092429987737,0.8255512541099892,0.9649655387444576,1.0162347374555734
268,13.425,0.9988410602280564,1.0221885964259685,1.0333162191212384,1.0484619288308916,1.031070788280404,1.035892094571628,1.004897982699471,0.8795440191276391,0.9256908079150712,0.9704600806192982,0.9084718568749842,0.9143784788681304,0.9387980821613444,0.881819007810511,0.8628259830269003,1.0527562308630103,0.9089519003585268,0.8736791400461064,0.7895671731472579,0.9977152202656066
269,13.475,0.9990811547362808,1.0423582869066526,1.0278454127789478,1.0348845025107307,1.036935470971529,1.0335171902035332,0.9783119558004,0.9639551765748172,0.9742100188788052,0.9516493658100332,0.9468637727348383,0.8860598087707939,0.851048326965261,0.9076053360357368,0.9857078723711564,0.9830146814630384,0.9076053360357368,0.8752870451383222,0.7271615451918367,0.9957661159667804
270,13.525,1.0000305408706762,1.031988462644056,1.0409123900541957,1.052694916189672,1.048283946355517,1.0459088087525108,0.9812711354135476,0.932411161865985,0.9432689337654436,0.8754078593938291,0.9867000213632772,0.9650667334120828,0.9998198290751222,0.8661540765249728,0.8902139119839991,0.9062538022900172,1.013186404330137,0.8554608163209596,0.8848672818819934,1.026225634885029
271,13.575,0.9997414666356694,1.023641062732527,1.045407197333836,1.0471438155864632,1.0422600634713122,1.0378815270922117,0.9774240440115516,0.9322914382577449,0.9215135025553428,0.9652988663463496,0.9080410829273408,0.9367414192863878,0.9287804440516596,0.8438633748812221,0.9500097113442688,0.9685853202253016,0.9234731272285068,0.8173267907654601,0.878360934231712,1.051742309837041
272,13.625,0.9996328809905192,1.0180261976505895,1.0222972848569227,1.0411441818868576,1.0490012429897286,1.0663870803237416,0.99233010014136,0.935491785780163,0.9421786462932448,0.9348230997288554,0.9107504018817598,0.8929998267015786,0.8324128178103213,0.9061709155909824,0.8956340444794594,0.9878316667052864,0.9641237067043592,0.8534865600333672,0.8956340444794599,1.0121041019443304
273,13.675,1.0001649447449157,1.0124659318085707,1.0088495366832535,1.0315532077246334,1.0740367375150943,1.0594330241496237,0.957870835744302,0.9399480966139512,0.9273357987074076,0.9830954315573892,0.9366290708490717,0.8890965988344588,0.9361664187727542,0.9649313087350452,0.9361664187727542,0.8838666188413151,0.9936961986973364,0.8263368389167324,0.7295822090435707,1.0249693443706267
274,13.725,1.00023634820449,1.031223605901074,1.030728420496079,1.0410197064033404,1.0579883770410274,1.056505677664919,0.9700148807252522,0.9878072732385548,0.9100479281804168,0.919932590687807,0.9252044106917484,0.8956103302150776,0.877438526413612,0.8359029748674058,0.9501257416194736,0.9812774052791292,0.9085901900732672,0.7761956195197341,0.8722465824703365,1.0280049007686096
275,13.775,1.00085778988708,1.0271921837384757,0.9959757665729364,1.0411629957576254,1.0674946392255769,1.0638965264535585,1.0002753506210549,0.9145748464148036,0.9459765578796896,0.902799204615472,0.9557895927124666,0.8942747501142712,0.8968519107774247,0.8762346254721963,0.9045833927668852,0.925200678072113,0.9277778387352668,0.8401543761880472,0.8942747501142718,1.0934524527951364
276,13.825,1.0007487735337135,1.0191656063885306,0.9911028637248922,1.0299111027348835,1.076186471531895,1.044362007376758,0.9787646424855556,0.9592802766762878,0.9514865303525808,0.9677235018603042,0.9333011222639304,0.8187369875409517,0.9006106862950473,0.8187369875409517,0.9057277924671776,0.8443225184016067,1.031096893684386,0.869908049262261,0.8238540937130827,1.114850345726206
277,13.875,1.0008131291370683,0.9986298896795448,1.008441755407837,1.0453923285754954,1.043780312648625,1.0652201244760018,0.9536686223365648,0.9194938846869112,0.951089396853572,0.9072425636426956,0.9356140439556158,0.8941315007708166,0.8839709155347849,0.8763504766077608,0.9398541343329606,0.9855767678951052,0.9068322323158564,0.8407884282816486,0.8077665262645445,1.049521063245337
278,13.925,1.0012212847118598,0.9930347386868544,0.9964021811820988,1.0202934455886052,1.0545432961542462,1.0710280373143442,0.9551547111016144,0.9141829272473898,0.9225053208427793,0.91994458435189,0.9161034796155566,0.9331168576648744,0.9432046074774668,0.7792786730228274,0.9280729827585772,0.9078974831333912,0.8852000460550559,0.8044980475543102,0.7263179865067128,1.0581328999852246
279,13.975,1.0018255324102296,0.987374544863614,0.985344629848172,1.0198384888933631,1.0460574590814906,1.0597231041492423,0.9019325744716002,0.9121023568476012,0.9324419215996034,0.9184584708326018,0.9801127764871084,0.9539949262941968,0.9039164524729788,0.7662006494646303,0.9189399946193436,0.9289556893835876,0.9665145447495008,0.8388144365053956,0.8037595048305434,1.1138116884124192
280,14.025,1.0017913261017004,0.9791614288145722,1.0018057965229603,1.012737654586612,1.0763197195185958,1.0583337259646346,0.9643016894895422,0.949155589654628,0.9661949519689068,0.9403203647509274,0.9396892772578068,0.9994131027432072,0.8527330702510452,0.7408584691977008,0.9148856263917916,0.9372605466024606,0.8875385016898635,0.9099134219005316,0.7657194916539996,1.0682121771324744
281,14.075,1.002460330924171,0.9908161903368352,1.0027055137565826,0.9894198966039132,1.0804352480806203,1.0522377209449794,0.9800207208920336,0.9605957577541484,0.9455570766151394,0.9631022046106488,0.9712481568942786,0.920739455089024,0.8540907545866012,0.8022528764180505,0.9997305075363396,0.8886493400323016,1.024415211426126,0.7973159356400928,0.7997844060290721,1.0298811101445786
282,14.125,1.0018898915575445,0.9909439188575966,1.0070739331065175,1.0203807453074107,1.0654890404505737,1.05382310205148,0.9475852896970648,0.9251866879708044,0.9401190891216448,0.9202092209205246,0.916476120632814,0.9264876168589462,0.904428387886114,0.8946242861204109,0.9215855659760944,0.9044283878861142,0.975508125687462,0.8137404465533598,0.8063873702290822,1.1282470274301897
283,14.175,1.0023614834941783,0.99882128220104,0.9915094368862988,1.01582065297491,1.0572133753403166,1.0711139164331769,0.9575928308414848,0.9588284344941832,0.9396765778773536,0.9501792089252928,0.9557394253624366,0.8761553173681619,0.8469501401225568,0.9029267298433008,0.8615527287453587,0.8420826105816229,0.985674732039182,0.773937197008543,0.7958410799427472,1.0703101436488962
284,14.225,1.0028093237961746,0.9971133814385468,0.9930797512547336,1.0037843852040826,1.0402856355751398,1.0677382566525322,0.9244938539358604,0.9662095686456408,0.9557806399681958,0.9428978457195872,0.8870724039756167,0.9255906574866076,0.891757056429656,0.8192564827361883,0.9231739716968256,0.901423799588785,0.8796736274807451,0.8385899690544464,0.8144231111566236,1.0644267901036917
285,14.275,1.002974521650938,0.9823586242339584,0.973203371445198,1.008491589069259,1.0803744084653168,1.0543321158451346,0.9759006497668096,0.9095004182907904,0.9320399464065036,0.9643262974911728,0.9594528860066952,0.883121232641852,0.911918664141043,0.892720376474916,0.8279261556017365,0.8807214466835861,0.9263173798906384,0.8375252994348001,0.7799304364364184,1.0812260122578865
286,14.325,1.0023209819549226,0.984036184876412,0.9853999028829388,0.9895164080705902,1.0457750209090828,1.064679124685458,0.9884577782591129,0.996926816750928,0.9684950446712608,0.9697049073129476,0.9261498522121794,0.9270114210630798,0.948458986074822,0.9031807932722546,0.8936485421559252,0.8888824165977605,0.8745840399232646,0.8150074704462036,0.8602856632487702,1.125048801398258
287,14.375,1.0031523393220112,0.9906322516435444,0.9792339994886122,0.9853480809758306,1.0843184186321444,1.0688496101668936,0.9107073255658348,0.9701796377234982,0.9545606466517884,0.9299306991925536,0.9359380034509036,0.967904143686244,0.89217570212644,0.9182073539126228,0.8495784537490507,0.918207353912623,0.9466055194975496,0.7359857914093446,0.7833160673842222,1.116439106707403
288,14.425,1.003187459636112,0.9792937730447456,0.9721211017841755,0.98016966655445,1.072041929883352,1.0533990193052467,0.9694313500614616,0.9103706093500246,0.9903114099089392,0.9736073620309572,0.95213072904498,0.907152729996908,0.9189034130279556,0.8577998612665059,0.8648502710851349,0.8342984952044099,0.9189034130279556,0.8530995880540865,0.8154974023547331,1.097633700028774
289,14.475,1.003174657819251,0.9657507452111778,0.9631908435009257,1.0014035836459698,1.051762586521229,1.044504965518618,0.9218659820459274,0.9384548300518952,0.9514889249137268,0.9692626906344066,0.9426020420533878,0.8728893831711644,0.9149001021473168,0.9172340309793257,0.8658875966751385,0.917234030979325,1.0806090492199178,0.8448822371870626,0.8262108065309947,1.1285736682777254
290,14.525,1.0031709096112682,0.970498427488892,0.9813308700736209,0.9961391762004346,1.0689520663686594,1.053065617604683,0.9355353161008214,0.9884901453140752,1.0061417550518272,0.9408307990221468,0.9420075730046638,0.952652028573793,0.9341089233947416,0.9294731470999784,0.8993406011840194,0.9109300419209267,0.9456983641316486,0.7834461938149445,0.7672209767832742,1.1715505469821157
291,14.575,1.0030226390535295,1.0000779577450878,0.984928588022934,0.9891702426558422,1.0630913979924044,1.0552025790434425,0.9285432081406786,0.9595141269773404,0.9501644156304242,1.0039252558751952,0.952501843467153,0.934616978958848,0.8287244148403574,0.9046908195340572,0.9461270402760752,0.9046908195340572,0.9208049053781748,0.7711741082542216,0.8034022799424575,1.1146907137708124
292,14.625,1.0026948681442738,0.967956853797726,0.9614151314246844,1.0020056800670525,1.0658461809690944,1.094574406375013,0.9175621084193514,0.9256872630796108,0.9866259230315602,0.9848848184615046,0.9378749950700004,0.8870839849859509,0.9396688603846026,0.932809963593474,0.8596483978214369,0.930523664663098,0.916805871080841,0.8939428817770795,0.9442414582453548,1.148655246285723
293,14.675,1.0034974992428567,0.9729588496170744,0.9700351001524488,0.9983596519459322,1.0604689201313682,1.0662331213550733,0.9557045628905062,0.9297656573838284,0.9378355390970168,0.9482111012996878,0.9401412195864994,0.9582547852500856,0.8651542018490106,0.8992153908981841,0.8765079315320683,0.9559840393134732,0.9877744824260358,0.9355473258839692,0.8197392831167793,1.107197181990282
294,14.725,1.0039000694546127,0.975396984929011,0.9552845980967558,0.9923067782019216,1.0726016148630042,1.0548537365279331,0.9177370635844112,0.9973162599900468,0.960675478911193,0.9824309426767628,0.9818584304724056,0.9923544875522852,0.8683101766082499,0.8232031544467824,0.8232031544467822,0.9201832520939368,1.0171633497410923,0.7893728878256818,0.7961389411499017,1.1429797222700426
295,14.775,1.003417918868074,0.9811983250530132,0.9727590580220724,0.9974013890565264,1.050711754064536,1.0325151494751352,0.9644200432382376,0.9752242772131948,0.982616647827638,0.9939895256960144,0.9826166478276384,0.9318867198814296,0.9229262706518012,0.8602031260443972,0.93188671988143,0.898285035270321,1.0371719983295729,0.813160767588844,0.7907596445147714,1.1390285334500505
296,14.825,1.0029924961064502,0.9820184299470286,0.9703466819952004,1.0086177721849414,1.0602983132208774,1.0464603541456805,0.935333070552016,0.954536768860451,0.9805182430424512,0.9765645404495388,0.9432404757378418,0.8811108635634923,0.8833358909967332,0.8099099856997757,0.9523117414272088,0.912261247628868,0.8966860555961805,0.8855609184299746,0.874435781263769,1.166572801503707
297,14.875,1.0032967537337556,0.9576160267950622,0.9643612860637042,1.010544422390412,1.0318633331750535,1.0701532189922058,0.952057673724652,0.9554238175327532,1.0081600705263405,0.958228937372838,0.959912009276888,0.9437103171096118,0.8464661626533524,0.8906680510425611,0.8751973901063378,0.9326598450123096,0.895088239881482,0.8751973901063378,0.9127689952371656,1.1438591739740156
298,14.925,1.002751288939516,0.9500590057111896,0.9631452179110678,0.9968190617964796,1.056725727984109,1.053521417932212,0.912810411305455,0.9573921163753178,0.9445748761677328,0.9651939147625446,0.977453883656757,1.0932649947814257,0.8912963612073471,0.9000776061453499,1.005452545401391,1.0339915914499025,0.9791088105873812,0.878124493800342,0.8254370241723212,1.111073897142937
299,14.975,1.0030545519636342,0.9592200761054788,0.9642116810114914,0.974812441943301,1.0521719188096132,1.0498193050229812,0.891225457994727,0.9382777337273676,0.9748124419433,0.945473964133536,0.9687233239073112,1.0031109051022895,0.9398713045632324,0.9049804904727182,0.8875350834274607,1.0031109051022895,0.996568877460318,0.887535083427461,0.8591862969789179,1.1455223911860213
300,15.025,1.003310046323734,0.980427856899827,0.977328833013304,1.0158997610778815,1.0378948844571043,1.0583778431040065,0.8869533502671838,0.9886807958960918,0.9633864040099848,0.9974788452477812,0.9826321369668058,1.0007781137546652,0.94229108113264,0.8578098117897134,0.8816378621172054,0.9791162498205817,1.0267723504755657,0.8383141342490377,0.8989673532644722,1.122592942469701
301,15.075,1.0027446856325974,0.9637759289325384,0.9779370318065468,1.0299289605634852,1.063385947481816,1.0587429370523336,0.8799870355172504,0.9597375676001296,0.9810407919236386,0.987595630177026,0.96465369629017,1.0285799218825489,0.987694945908137,0.9468099699337266,0.8284587236920105,0.9252915615261414,1.030731762723307,0.9382026065706924,0.9790875825451032,1.1137093804501048
302,15.125,1.0027363666350089,0.9530310026794988,0.9748460240265314,0.9909798868667624,1.0501266672464895,1.0730528275312916,0.9306121867085536,0.9528600582275344,0.949604272151586,0.9626274164553784,0.9561158443034828,0.9918637176828342,1.004689541618388,0.9833131683924652,0.8978076754887726,0.9790378937472805,1.0666810239735651,0.8999453128113647,0.921321686037288,1.1171554399376324
303,15.175,1.0027416224588643,0.9642805698147529,0.9864584153082868,1.0146477266842793,1.0620851021382396,1.03122385503893,0.9288022489451526,0.9390444095545302,0.9535990588415406,0.9934895791096436,0.9762396243991122,0.989585470041636,0.947113990640707,0.8260702743480609,0.949237564610754,0.932248972850382,0.970473304311218,0.9258782509402428,1.0002033398918684,1.1562860266902797
304,15.225,1.0026233512575042,0.9635913014573616,0.9809959052527386,0.987644324603832,1.076407803960256,1.050033135131876,0.9323512371615944,0.9655538659404684,0.9666249184817228,0.9693025498348574,0.9757288650823808,0.9915350041002822,0.9662192167615516,0.894491152635148,0.8839429079106769,0.9071490463045132,1.0316183340532723,0.934574482588139,0.9198069399738782,1.1252609147705148
305,15.275,1.0026716154222528,0.9764831851449975,0.9670881575704195,1.0093865399002533,1.0753577777168994,1.0640522228491271,0.9251934077673162,0.9246613816558916,0.9991450372553304,0.9757358883526496,0.9587110527870631,1.0584095216673524,0.9179868722580204,0.934753755769582,0.8928365469906763,0.9661916623537604,1.1066143117630922,0.9284661744527456,0.8991241283075128,1.175777706248286
306,15.325,1.002152824923079,0.972802745282843,0.968036538099667,1.020121100250433,1.044434867406661,1.0626701927738318,0.9603938026710036,0.964093723759995,0.9519368401818809,0.956693881582013,0.9699078854712668,1.0306923033618358,0.964061689811172,0.9515684497704224,0.8745268028524669,0.9619794831377134,1.0473499567495022,0.8495403227709681,0.8516225294444264,1.0755659818755483
307,15.375,1.002239859807545,0.9740820094812184,0.9760550336041298,1.0098210649014585,1.051700019621111,1.07007949818146,0.9510067335083414,0.9615092926856834,0.954157501261544,1.019798496119933,0.947855965755138,1.067441923660785,0.974351058225252,0.901947051775392,0.8254056735283978,0.9391833979496056,1.0157247761966,0.8274743594269656,0.9764197441238188,1.1521736093429238
308,15.425,1.0019001601172546,0.9657190271633896,0.9783626640764188,1.0100675072169505,1.0378495809562591,1.060544796123582,0.9432861844257472,0.9808506784957984,0.938068893582684,0.97928549124288,0.9589380569549352,1.0543670494662287,0.957768119008309,0.8899433380484929,0.8632244849431111,0.961878711793752,0.9824316757209696,0.9331045622956492,0.8652797813358329,1.1225693338451157
309,15.475,1.0016400124855522,0.975361600805142,0.969616160065575,1.0095121410029078,1.0603117249917575,1.0566831832782682,0.8744785529509138,0.9937020663941326,0.9584533754630944,0.9843715305594456,0.9517146551380428,0.9311686267343892,0.937294736120799,1.002639902909178,0.8658234599460111,1.0046819393713144,1.061858960311145,0.9168743714994316,0.9025801162644737,1.1057002329268182
310,15.525,1.0016477166993532,0.9774100543808903,0.9886335315446388,1.0292866329795365,1.0573557455626654,1.0546518402220886,0.9074821352564136,0.9821614256151988,0.9610452124792666,0.973405922607617,0.966195508366079,1.02459674233109,0.971845226884341,0.9454694691609656,0.8622843871103232,1.0286545512116083,1.0043076979284942,0.9373538513999276,0.8683711004311014,1.1470970236883955
311,15.575,1.0013472083038022,0.9914288790912208,0.9554748016375108,1.0019636752122736,1.048019206759314,1.0590213615177737,0.9154816215294984,0.9553964155369332,0.9431149404577224,0.9937760251594668,1.0081044127518788,1.0180288370583117,1.0341560265562657,0.9716631672516952,0.9011067131981494,1.026092431807288,1.0704422029266605,0.9172339026961028,0.9736790659389394,1.1187003490519147
312,15.625,1.0011419421437142,0.9946458543956108,0.9836610975286656,1.0263231010877665,1.0531442770017516,1.0661099639364744,0.949800125257343,0.9782737906826162,0.978273790682616,1.0006459563739034,0.965562332903477,1.0015087947201229,0.9694605132890796,0.8733156689959476,0.9253941263213936,0.9834816364151608,1.0195359530250858,0.9273971439108346,0.9213880911425132,1.1169480125278637
313,15.675,1.0008927687547602,0.9837548133256052,0.9865072387560384,1.0267328047880253,1.0578038184401173,1.0338058810665502,0.9442556831830822,0.9877045803225925,0.9695166698921002,0.9922515579302156,0.9871993605884122,1.007071336799506,0.9612953669449834,0.953334328709414,0.8219771978225221,1.0508570470951375,1.144399246363076,0.937412252238276,1.056827825771814,1.0944193609096682
314,15.725,1.0007204339850484,0.9936355448636937,0.9751510567473988,1.016072289308778,1.0342702243322184,1.062633902368753,0.89809946915682,0.9437825612156632,1.0015139412900256,0.9718952332518744,0.9643650532421748,1.042207338312139,0.8859751187169608,0.8780646265855597,0.9591471709324236,1.0145206158522344,1.0263863540493363,0.9532143018338732,0.9235499563411176,1.136749827178506
315,15.775,1.0007079011693727,0.9984047168969646,1.0029028796913193,1.0334608314566227,1.0564072285832076,1.0501717945814184,0.9118698684217232,1.0116368124503583,0.9817067292417678,1.001660118047495,0.9961729361259204,1.0139949402183075,0.9687974913326076,0.8744723806146265,0.8508911029351305,0.9294953618667824,1.025785579058056,0.9059140841872864,0.9471813201264044,1.051472327958935
316,15.825,1.0006196862832022,0.9904294857281244,0.993595582241358,1.017894298513286,1.0437939708275397,1.0585406742026415,0.920491703111358,0.9913750168135248,0.9551898286998308,0.9541984536830171,1.0057499545573203,1.019313767287361,1.0056448087222043,0.9275364740641692,0.9841650166912448,1.0329827258525168,1.0407935593183204,0.9060566820332094,0.92948918243062,1.119141001123267
317,15.875,1.0003228898107075,0.9965075216803196,0.962454706379144,1.0405540979937964,1.0532377751646085,1.0648131698641845,0.9201207361194848,0.9984393640868288,0.978243994610972,0.9905582442913724,0.9669148849050042,0.9993200195185188,1.001260446740885,0.9022986584002164,1.0323072822987416,0.9799157472948588,0.970213611183028,0.908119940067314,0.9042390856225824,1.105568310081949
318,15.925,1.00075842546603,1.011593329695152,0.9875012060354728,1.0405159029282884,1.0500607977217036,1.0478581296924538,0.9128835276778824,0.9926690585151448,0.9877742406723682,0.9887532042409232,0.9711318600069272,1.1357460673376465,1.004624280276594,0.9332786020227865,0.8677177084922595,1.0104090649998758,1.0547590812117027,0.9294220788739314,0.8985698936830956,1.0862999312505477
319,15.975,0.9999877213958284,1.0078295307879337,0.9954932367761128,1.0595498827592014,1.059306671492644,1.0599146996590385,0.917879319989264,0.9470646719762044,1.0025168407513898,0.9684672634332931,0.9796549816949532,1.0385858085857542,0.9485239395755508,0.9523563595334316,0.94660772959661,0.9753508792807176,0.9734346693017776,0.958104989470253,0.8565458605864059,1.0698317631403151
320,16.025000000000002,0.9996637517100028,0.9976453831315292,0.9843870337835224,1.0345794561071435,1.0516190196290571,1.0778430287372518,0.9624332190675484,1.0392925268685231,0.9551823409731172,0.9479314628786856,0.968717313416056,1.0702003102609494,1.026402076922868,0.9749867595259892,1.0092636377905748,0.9845081145994852,1.003550824746477,0.9445184232908024,0.9292842551732086,1.0195622463394585
321,16.075,0.9998663923514018,0.9817924646586668,1.0021881900941714,1.030435367356619,1.053494060891872,1.0549352292378251,0.955975002815698,0.9492495505345818,1.0030531687835056,0.9775925280049972,1.0208275783835974,1.0484135785409867,0.9045878890660493,0.9556838576953036,0.955683857695304,0.9518989711301734,1.0635531248015062,0.9329745383045244,0.8989105592183549,1.0935232469906973
322,16.125,0.9994635345857662,0.9792110969506986,0.9915880095151972,1.062248175895128,1.0526998776848346,1.0469708987586583,0.954352406118814,0.9815650560181493,0.9753586621814592,0.9615136297765338,0.9658103639711652,0.9855001122502705,0.9704543090098088,0.9685735836047508,0.9271976246934795,0.9290783500985378,1.0325182473767147,0.9949037392755596,0.9008674690226708,1.0715528950694446
323,16.175,0.9994210669577018,0.999995981128904,1.007572383517348,1.0406267529964894,1.0369496266608131,1.0605544053962852,0.9432422135903432,0.9921124087612716,0.9441911494189056,0.9650677376472632,0.9626953980758582,1.0504432065866498,0.925212432847672,0.9196050847698076,0.9065212725881234,0.9925006097820482,1.0354902783790108,0.9065212725881232,0.9906314937560936,1.0208806571965454
