,r ($\AA$),g_full(r),S(DMT),O(DMT),O(DMT),N(DMT),N(TFSI),O(TFSI),O(TFSI),O(TFSI),O(TFSI),O(DOL),O(DOL),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
232,11.625,1.0015146494483722,0.913125055065224,1.0268097323602956,1.0088755185624094,0.9523371496402616,0.8109912273348928,0.9828861070417456,0.9511516677112496,1.0225541562048654,1.0084499609468671,0.9808606671519132,1.0096754157732932,1.1320753693825014,0.9931704160840352,0.9271905632672636,0.7952308576337206,0.9306631870997252,1.083458635728039,0.8820464534452623,0.9133000679374168,1.1424578059428223
233,11.675,1.0009317291064082,0.949622256415704,1.0602256737767202,1.00658150949808,0.923101545985814,0.8049336987180904,0.9736114444863768,0.9972088493347898,1.0042006729935786,1.00332669503623,0.9818359306977266,0.996776912251822,1.2601173094135731,1.0569836447813308,0.8572929236174311,0.9330376799209796,0.9295947364526362,1.11207074027482,0.9571382841993804,0.8297493758706865,1.111824815741367
234,11.725,1.0002141919133858,0.9295881394868812,1.0431347460458702,1.0332741196867994,0.9457237098926322,0.829278676797795,0.9783235382494364,0.9705246792199894,0.9644588999748652,1.0103855142593825,0.9985494809346672,1.0063633666674456,1.1333291438077588,0.9865425378326572,0.9182696978442384,0.9387515498407636,0.9558197598378692,1.088951797815286,0.9285106238425012,0.8670650678529237,1.1437442352141547
235,11.775,1.0006576695920872,0.9276358135076648,1.0316282026936088,1.030146829628282,0.938894248804149,0.8153773626171976,1.0095557440202387,0.9605815504805334,0.9365240518996256,1.0078373512644594,0.9976735050948006,1.0039684843374312,1.2151119683668483,0.98156677110414,0.8563323899632663,0.8495629639556511,0.9984903361231756,1.1778801253249676,0.8157158339175778,0.9138725110279914,1.128352794228439
236,11.825,0.9989618553167352,0.9488913774409872,1.020572335984517,1.040842770982482,0.9483038286004664,0.8357588481987197,0.9925168788496516,0.9720701791995298,0.9891090955746308,1.010407741043508,1.016942608682167,0.9911749410715543,1.3391039278431882,1.137734916137446,0.8860236515052676,0.9162290032611284,0.9095167028709372,1.1746525682834985,0.8725990507248841,0.9766397067728514,1.127871944135533
237,11.875,0.9990149435053476,0.9860699374887676,1.059478984533722,1.0344266907009196,0.9662611470163196,0.8507001590689655,0.974883796986679,0.9765733702916822,0.9605224238941544,0.967280717114166,1.0074447068067935,1.0063337879429548,1.1414859646981776,1.0849108585761118,0.9584488566561964,0.8452986444120615,0.9784165411698668,1.1747654388876292,0.8852340134394032,0.8719222237636226,1.118394084648355
238,11.925,0.999478579888062,1.0145045971171966,1.0653453741936845,1.0425247981195795,0.9812847711865365,0.837717349555771,0.9692389734360274,0.9776161469315856,1.0027476674182585,0.9441074529493544,1.0064108649612586,0.9868964087837452,1.2474372896112311,1.151734428768041,0.9240276219342454,0.8646258462384727,1.0428311733257911,1.1319338368694505,0.9075271286854192,0.9240276219342458,1.104590162342824
239,11.975,0.9989926242097896,0.984565878885676,1.0132119620653588,1.0358423677773074,0.9662323856506804,0.8415359855695226,0.9827611756453556,0.9570083468668203,0.9794382299965122,0.9744538115232472,0.9997408516775949,1.022370015507325,1.1486818936114545,1.073412139899023,0.7526975371243153,0.9490534163741368,0.9883245922241004,1.19777086342391,0.8901466525991898,0.8901466525991892,1.1637091292683306
240,12.025,0.9989304152489884,0.978952006973761,1.0241212957459107,1.0244053793230934,0.962475159497128,0.8296092704484833,0.9408279909157572,0.925174985812956,0.9861393214764989,0.9498902570279056,1.0078497109695543,1.0217788378103494,1.100204042871556,1.0547678877087183,0.9606501377285556,0.9119685429112304,1.0352952497817884,1.1423947583799043,0.7951327153496491,0.7756600774227185,1.112523466866144
241,12.075,0.9990202730210256,1.0038246284755188,1.0356607730216134,1.041858960455366,0.953112185835723,0.8480810824128563,0.9788064901065524,1.0016834364529494,0.9003712454903353,0.9706361521256968,1.0277623996496477,1.04572061362202,1.174795567247329,1.1490466233076615,1.0203019036093246,0.9366178358054044,0.9752412517149064,0.9913343416771976,0.840059296031652,0.9688040157299892,1.1748612533288088
242,12.125,0.9979404885858616,1.0268574473660783,1.0352399571404949,1.049210806764523,0.9804742266143044,0.8540659792160964,1.042868041035215,0.9966804121781766,0.9877670101180474,0.9723711338323676,1.02295691536122,1.0476174838565342,1.1204367383022962,0.99913589483937,0.9129484534315006,0.829953139483183,1.0757469538685862,1.1459737579787022,0.9033720710528486,0.925716963269704,1.1608920679427248
243,12.175,0.9986106255307602,1.0566841152570778,1.0641665362148387,1.0248145445110606,0.9646780501468368,0.8478691451951302,1.0061916301273015,0.996547620892854,0.945916572412008,0.9459165724120074,1.0052114345837226,1.0006820949866198,1.1935679105561778,1.0416017044376198,1.0954230691046094,0.940290900358581,1.0479336296925597,1.2410573499682274,0.8579758720443614,0.8199843205147216,1.1396496286658997
244,12.225,0.9974652309103312,1.0620762578317349,1.0780183962774494,1.0557543753446412,1.0428357459144928,0.8066722053531514,0.9621080551988674,0.9876154767120102,0.9892096905565816,0.947760130597724,1.0413303466542467,1.0272542677664849,1.1273024261537778,0.9231947445381914,0.9451755717891008,0.9231947445381916,0.9891372262909198,1.036238998971439,0.8258510809984503,0.8666726173215675,1.0584441203779698
245,12.275,0.9977873035107466,1.0400826791642996,1.0269964488628878,1.0477163135067902,0.9918272049278434,0.8530859007530839,0.9803767534141096,0.931357915743404,0.9827486326562404,0.9803767534141096,1.032121652680056,1.0290025629252308,1.214689672485221,1.0683039940062322,0.9312620822386686,0.8658557152586956,1.040272693871958,1.102564471948124,0.8097931149901468,0.8783140708739279,1.1043760185554403
246,12.325,0.9973026899147748,1.0589736536802703,1.0714130786213567,1.056810275429647,1.0367990266113785,0.8414730128081966,0.9818492190455372,0.9575382559541544,1.0147866529112826,0.9669489513443672,1.0492517381963435,1.0504303416652525,1.1152624612694149,0.988598303618318,0.9607939763290524,0.9360790187385948,1.0102238915099688,1.1337986794622583,0.7568955762077746,0.9515258672326308,1.1079173271895963
247,12.375,0.9973682599359877,1.0287060311059255,1.0796719100916166,1.0372897580929887,1.027096582295851,0.8751377904779869,0.9560394173310632,0.962262619396684,0.9832659263681556,0.9638184199130898,1.063295225764057,1.0476585312675268,1.130784102605496,1.032721524601767,0.9315944910354216,0.9438523132858884,1.054172713540083,1.1951376694204423,1.005141424538218,0.8764342909083243,1.0360361398021485
248,12.425,0.9974560139841192,1.0882955438196344,1.0659442416971785,1.072596414947909,1.0502451128254515,0.9205809518221972,0.9607068608706084,0.9036046056863316,0.9421872105405732,0.9066912140746716,1.0554795656845386,1.0179340077237786,1.136900756371645,1.094342974047572,0.9970680430211214,0.9514704191024724,0.9879485182373912,1.094342974047572,0.9453907359133188,0.8663548544543279,1.0881081968995117
249,12.475,0.9975007848354506,1.1104723408698012,1.0381477814692015,1.0370919484852503,1.0537213179824696,0.891017455155717,0.9201056538635493,1.0142595602073237,0.9606760362718426,0.9499593314847464,1.028485078741805,1.0424340514260837,1.1579608289433876,1.004169156349345,1.0071846793413846,0.995122587373224,1.0825727541423862,1.1489142599672673,0.904656897612022,0.8383153917871408,1.1322058009399432
250,12.525,0.9970135059963404,1.0877456874638949,1.0516096968837263,1.0628694620645032,1.0262097614759274,0.9051803785327852,1.0213654438981514,0.9970652995080092,0.9773214321910187,0.9628932214593716,1.0542426262468076,1.0602342622823109,1.103861672722638,0.9453124351771098,0.9303549599369658,1.0081338311857158,1.0410402767140332,1.12480213805884,0.8705250589763892,0.9213804747928792,1.0496484563420347
251,12.575,0.9973185573931892,1.1058698411631604,1.0559926954024537,1.0752161786643926,1.053914480995758,0.9273772013080496,0.9996990626610732,0.9763451282658258,0.9635381319845608,0.9680582483191252,1.0412053139548083,1.036959539941128,1.047616861581526,1.0238748363898769,1.035745848985702,0.9200034761764116,1.0476168615815262,1.098068665113782,0.9021969572826743,0.9081324635805867,1.112271483755215
252,12.625,0.9966969902593656,1.0971278327883665,1.0355319784222814,1.0509953728238093,1.0378514875825111,0.891645093516069,1.0052494977192898,0.9506894878059008,0.9596582565587862,0.9185513997747268,1.061336704046043,1.0793088032811131,1.080555447475212,1.0717225691579757,0.968672322123555,0.9892823715304392,1.0893883257924482,1.1688842306475726,0.8538449039994866,0.9392293943994352,1.0796841771650103
253,12.675,0.9961670668651256,1.086699218229563,1.0324921042849355,1.036583207224153,1.0350490436219468,0.9313395841127904,0.9988172132165036,0.9773133533922436,1.006232337293835,0.9187338731813274,1.059944838666711,1.0513081479061197,1.0691260715133797,1.0077827723281858,0.999019443873158,0.855885079107706,1.0428360861482968,1.1421538086386105,0.8442006411676685,0.9289128162329362,1.0741336877733954
254,12.725,0.996142430483296,1.1273917002420335,1.081474081487802,1.0533146578318913,1.0652380173979077,0.9041711878561286,0.9416917172138686,0.9652340101442148,0.9497843804086752,0.9512557737168216,1.050664126234846,1.0473471124187923,1.1389921835335364,1.0085732312205358,0.9564056502953352,0.9535074513550464,1.020166026981691,1.1042137962500689,0.9564056502953352,0.8462740905643573,1.163301566481673
255,12.775,0.9969826473141084,1.118332290987758,1.0858621434438862,1.0574193010217352,1.09668552595851,0.9328748901325288,0.9876210691309172,0.9438241259322064,0.9467439221454544,0.9503936674120133,1.0519177665233588,1.046432600226796,1.1818538763167117,1.0697071581260753,0.9403070986753403,1.0380760324825624,1.015071577469098,1.1674760919332976,0.9058004161551444,0.9345559849219744,1.1096715302285476
256,12.825,0.9968629843244332,1.13984884071245,1.0956434847076064,1.0661732473710446,1.0761631583325917,0.908232755068996,0.9770382668166472,0.972692655548374,0.990799369166177,0.9929721748003136,1.0591066846316282,1.0486299098735807,1.078501705671318,1.1412716462130346,1.010025406898536,0.8759259884685047,1.166950258252828,0.9786404366276776,0.8844855258151023,0.7988901523491245,1.052037013671122
257,12.875,0.9969133289003964,1.117631012864001,1.0650949209067575,1.0777333203870385,1.0854154847770126,0.914128000056038,0.9701830189273972,0.968745710751209,1.021207459182098,0.9752135975440585,1.035505767686265,1.0399610076254624,1.1550731161371304,1.087127638717299,1.1154382543088954,1.0220132228566277,1.0446617153299047,1.072972330921501,0.8578116524253688,0.8606427139845285,1.0915475613555794
258,12.925,0.9967786657789588,1.1313774331434558,1.0922796257385858,1.0863780699038883,1.0799847177496325,0.93416710900065,0.9584126675548648,0.949855411594554,0.9712485514953322,0.969822342168614,1.055642221308152,1.0533648205769035,1.030976469359727,1.0506408706826649,1.073114472194593,0.9157992616110928,1.0843512729505584,1.0450224703046829,0.9635556648239412,0.8062404542404406,0.9809555068108554
259,12.975,0.9968215807546468,1.1353629184222604,1.0846095362963577,1.0672850645129963,1.0831454964273404,0.992082216574518,1.004111744164936,1.00623460197501,1.016848891025379,0.9383031520526466,1.052174635681839,1.0513770301462624,1.1261867897482731,1.0620721952824057,1.10667365230214,0.9672940991154716,0.9784444633704054,1.0983108791109395,0.917117459968272,0.9868072365616056,1.0419332720872732
260,13.025,0.9969029099325816,1.1290842308788531,1.0361036722990804,1.069034286796083,1.0930058370549312,0.91917577714759,0.9641163804611468,0.9556900173398548,0.9402416849508204,0.9458592603650148,1.0530822957183907,1.0645589535822884,1.167349194025438,1.0235052175104549,0.948816998935368,1.004141605287284,1.0981934360855423,1.0401025994160302,0.9488169989353676,0.9322196170297928,1.0646881770346626
261,13.075,0.9970654468733448,1.1605934900083918,1.0651989526308905,1.0885069378339574,1.1283948300371442,0.942123179218406,0.9595440959938946,0.9267927724559766,0.9476978725865622,0.9957796028869098,1.0426871835363776,1.0671670960688702,1.1172614625346484,1.1145163483760856,0.9333388139110074,1.026672695302109,1.1831442023401295,1.0541238368877266,0.7905928776657947,0.8894169873740186,1.0038714409646674
262,13.125,0.9972017726836746,1.1584446410530786,1.0773678238529871,1.0814216647129915,1.122198534540097,0.9626202813921512,0.956396443365909,0.9501726053396664,1.0131025231605613,0.976451032561578,1.04606048367846,1.0577526649416324,1.1005925021489855,1.0842470689487531,1.0651773968818152,0.9970714252141802,1.1033167410156914,1.1414560851495672,0.934413931279956,1.0243138138812342,1.0558649476946085
263,13.175,0.9965380358862082,1.1416223272364596,1.0886116719087306,1.0800921023024883,1.085771815373317,0.9724852050814232,1.0109179301940272,0.9306209866551938,0.971112607755973,0.9230717013652175,1.0391672526059643,1.047676562614897,1.0057394948298282,1.067922313058554,1.1057727241543005,1.051700708303234,1.1111799257394068,1.0354791035479145,0.9732962853191884,0.913817067883016,1.0278372931444737
264,13.225,0.9972596589168108,1.1447497830494155,1.0693569475223614,1.0954273672840535,1.1214977870457448,0.996477206512876,0.9862604203900506,0.9692324435186752,0.9440310377490402,0.936538727925635,1.039001871989805,1.0702231105077256,1.1376752547275149,1.0357137932189169,0.9740002770426598,1.086694523973216,1.0974273093951736,1.0786449349067475,0.8827716009560195,0.8639892264675939,1.0580281302569154
265,13.275,0.9973901316294578,1.1529260787376865,1.082762158458664,1.0701746112989723,1.1209910053880985,0.9605930201921004,0.9896609300219816,0.9673529992223058,0.968028997125326,0.9234131355259746,1.058112555831881,1.0388094943236663,1.118469257724792,1.0279265082899287,1.081186949133966,1.0146113980789184,1.0971650813871765,1.0865129932183697,0.9187426045596504,0.9746660674458903,1.027654771346847
266,13.325,0.9972753907663504,1.1588654375370766,1.0938542201388095,1.0690990590654486,1.10750426222599,1.0171363564759452,0.9533976006281786,0.943333586546952,0.9426626522748704,0.9835896428718576,1.0522033373323791,1.050816869111169,1.0572297620682234,0.9779375299131062,0.9779375299131062,1.0255128692061766,1.0519436132578817,1.210528077568115,0.9937959763441292,1.0149405715854938,1.0733579099691617
267,13.375,0.9976229843475988,1.1665209662031253,1.0900541390878418,1.075357811954574,1.12771347736684,0.9855724383747668,1.0128754586270403,0.980245019788957,0.9735857465566952,0.9596012727689444,1.0612398739604247,1.0541090625946647,1.1044303757627143,1.1254171762522671,0.907679121173158,1.0283532239880857,1.1332872264358491,1.072950175028385,0.9024324210507692,0.9207958714791276,0.9902611103444208
268,13.425,0.9977179188538772,1.138246624392634,1.0637158582379709,1.0901549067821332,1.121380334804117,0.9643642956483128,1.0007179873965364,0.958415509725877,0.9425520805993796,0.9775838199203938,1.045526825738434,1.043415904593832,1.1170498009908498,1.0753882699515636,1.0102921277026802,0.9477998311437518,1.0571613501218764,1.002480590632814,0.8696844604450907,0.9061383001044658,1.12318743726003
269,13.475,0.9976467278635534,1.1214445292696715,1.0660170711960242,1.073256575924011,1.1166936042919302,1.015612019527417,0.9939613757002824,0.9644377704814622,0.9683742511773048,0.9427871266543272,1.0412332753859086,1.0554072605503702,1.0777606996042082,1.07259158353896,0.99505484256024,1.02090042288648,1.1966503691049115,1.0596687933758402,0.8477350347006717,0.9381945658425118,1.0182631187715565
270,13.525,0.9983224304236462,1.1205788653788653,1.0947539015474883,1.071399151647809,1.1248455985336143,0.9963944740853756,0.9677399924776916,0.9560177045472754,0.9156409350091756,1.0094192384525051,1.0348946988150909,1.0323255075779327,1.1031580729129045,1.0544138789934971,1.03132452397904,1.0159316206360696,1.1005925890224086,1.0415864595410205,0.9056158133447793,0.9004848455637887,1.0176593955010964
271,13.575,0.998602976889056,1.115683057625484,1.075335678318747,1.11434557543852,1.1038686316406383,1.0000577225624794,0.9548062419035434,0.967088786653826,0.9703210352723208,0.996179024220284,1.0440443290510548,1.0294711849907874,1.0899534129277832,1.011008189094229,0.9931818482285883,0.9600757866209684,1.0695804519384795,1.051754111072838,0.9015035237767186,0.91932986464236,1.0504808010110067
272,13.625,0.9983958714175928,1.102420137393482,1.0787431091515909,1.045551013485388,1.13539095242191,1.0389347224159255,1.0081324576376889,0.9875976144521978,0.9754050513108128,0.9811804759567326,1.0464016009080466,1.05833636571103,1.1325277150785833,0.9985456416429472,0.9757939687953866,1.056688805586714,1.0440489873380692,0.9783219324451154,0.9479863686483678,0.8999550593035175,1.0768351281422068
273,13.675,0.9982507404200486,1.10315992924849,1.0818523798384734,1.077019739766098,1.1242478132006717,0.9854851434861608,0.9491744433059978,0.9905813821079376,0.9625520696881628,0.9778407855534949,1.0400800726232853,1.0419948443597902,1.1066945461609297,1.001295065574174,1.041447248654843,1.0414472486548436,1.0439567600973847,1.0414472486548425,0.9812189740338404,0.9410667909531714,1.006442124757345
274,13.725,0.9987450632775878,1.150090093716754,1.087286539111061,1.0879407428048706,1.1058223104356577,1.0004519021527725,1.0042462835768666,0.9637728817198644,0.9922307424005692,0.9764208198001776,1.0363175797467008,1.0269321517058898,1.1185759784058795,1.0488206835386975,0.956644043892779,0.949170262299866,1.0562944651316095,1.051311944069668,0.8569936226539471,0.8694499253088018,1.081334175570448
275,13.775,0.9989057594660676,1.1354780007521688,1.0774592964239351,1.0828714889918676,1.0783252472348044,0.9850406961339254,0.9335599204277548,0.9618115656323606,0.9530221649020388,0.9806459957687644,1.0165420970585992,1.0212597770542304,1.0610062310174224,0.9843367830884248,0.9967028230769728,0.989283199083844,1.0239081110517785,1.0436937750334552,0.9645511191067476,0.9596047031113286,1.0010435554811157
276,13.825,0.9991791161794372,1.1350169257513,1.0903126044946685,1.0789215995590842,1.1034230064016617,1.010339152862013,0.9455178870398973,0.996003680612891,0.9860311781787195,0.9916407107979412,1.0227849656000343,1.0212627899214075,1.1147293440621369,1.0140599539596094,1.0852651323248117,0.9305780207038544,1.0386134637407134,1.0975418872153635,0.9158459148351916,0.8814710011416458,1.0277147119501229
277,13.875,0.9991172054483892,1.1131951536028184,1.10401988206651,1.0664652822899916,1.118956370613989,0.9900758122900284,1.030916439546992,0.975224675105678,0.9467599955023396,1.048861563644749,1.0215879795814853,1.0358864913576022,1.070144443321815,1.0189530234818194,0.8995063771884961,0.9141324971427806,0.9970138435503928,1.028703770118009,0.911694810483733,0.8873179438932589,1.0195002592624225
278,13.925,0.9985774374590376,1.124281688129754,1.0997072250012354,1.055007123965738,1.1062745384235118,1.0253694740374637,0.95226044623012,0.9792923556714906,0.986050333031833,0.9485742767608416,1.0131106522571676,1.0113794310468855,1.1253987091810491,1.0552125531245966,1.043111491735553,1.018909368957466,0.9293615146785438,1.0310104303465095,0.93662215151197,0.878537056844561,1.0985788057759458
279,13.975,0.9996826148308464,1.1263472487012625,1.0453680347423484,1.0714496517057386,1.0945865699797144,0.9881567459194268,0.99547642551883,0.963147840621466,0.9661977071212174,0.944848641622958,1.0070200820739583,1.0181353469762315,1.1125543310304968,1.0885250798203354,0.9851992996166392,0.9731846740115582,1.0164373261898496,1.0092285508268009,0.922723246470218,0.9635729735274932,0.9879700193990336
280,14.025,0.9994324326015382,1.1114389032489886,1.0657032550318657,1.086587112665255,1.0980732343636193,1.0126164889277895,0.9720391535461136,1.0053489064713703,0.974461681031586,0.9659828348324306,1.0116852861660326,1.0186255473509318,1.0306753301831348,0.9758014121409766,1.0378327977538506,1.0736201356074315,1.059305200465999,1.1117932959845849,0.9781872346645488,0.9042267364338148,1.009860245921358
281,14.075,0.999453298944554,1.1006533865831165,1.0608407546645109,1.052753813806044,1.1247068517006076,1.021670930865424,0.9248557337675234,0.957327911676136,0.9825840500495012,0.927261080279272,0.9993137216695136,1.0128698653050936,1.0683747423018843,0.9902009806700393,1.0138899993463562,1.0257345086845149,0.954667452655564,1.1110149759192545,0.9286095321116152,1.0138899993463557,0.9955189236381934
282,14.125,0.999926492120561,1.09719868275521,1.0743446662819822,1.0939044101104205,1.1105816653746674,1.023406975511924,0.9822079782480247,1.004897281089013,0.9816108913311564,0.9571303277395654,1.0090768895070896,1.0125541442397177,1.0584722617207236,0.9855552836910736,1.016133371251895,1.0655287434655285,1.0255420135783009,0.9902596048542768,0.9479207143854476,0.9079339844982206,1.0676888909384274
283,14.175,0.999814599584532,1.1107339421600229,1.0279348907013797,1.0743432479386927,1.1048051211913783,1.023314499187884,1.004342272088225,0.968176464179499,0.9248960711084008,0.9853700449885652,1.0078738616883327,0.9945083115278072,1.1304285313547122,1.0790454162931336,0.9832859745874664,0.9108824942734244,0.997299551422442,1.0136487243965802,0.8992045135776116,0.938909647943377,1.0491593187573192
284,14.225,0.999514157761499,1.1027363426779466,1.0471123077195967,1.062337864733743,1.0599017756114797,1.0114236020784364,0.924292814472145,0.961382271358607,0.9684469298131704,0.979043917495017,0.99438640913394,1.0045614229967277,1.1224957322251952,1.0065354293093696,1.022769871717585,1.0506003444173837,1.0320466959508503,1.0668347868255987,0.9694281323763044,0.9160863930350248,1.0941209560627303
285,14.275,1.0008361692349586,1.1073217870764185,1.0696248684193483,1.0696248684193483,1.0716407464223998,0.9833049723286648,0.9914894370210556,0.9727820891527342,0.992658646262826,0.9529055320426422,0.984247774000497,1.0021491785041878,1.0662833979112585,1.047859494707609,0.985678821395289,0.9925877850966578,0.9396190633861634,1.0662833979112591,0.990284797196201,0.9373160754857064,1.0391645403895589
286,14.325,1.0006755286653073,1.10701206176015,1.082589734177015,1.052562282230537,1.0913977867479818,0.9869022539742386,0.9764527006968649,0.9555535941421156,1.0118650756924104,0.9712279240581774,1.0010547879971434,0.9905851007057482,1.0588528817595273,0.9948185822146748,0.9422189790171172,0.9673753109811664,1.0451312461427733,1.0634267602984455,1.033696549795478,0.9879577644062976,1.0827490635138737
287,14.375,0.9996248786927852,1.089186073202837,1.0512166371776968,1.0716923016310445,1.0746741945126,1.0048382632265682,0.9667893100579203,0.941423341278822,0.9616008164440136,1.006567761097871,0.9908539899762416,0.9905290843067772,1.0923788069952085,0.9879101476983696,0.8698151415367252,0.917507355563543,0.9765548586443652,0.9106941821311404,0.8857125462123312,0.9288626446175474,1.051522940460086
288,14.425,1.0005053097287924,1.0988237742645006,1.0652628612884023,1.0700008725320875,1.0747388837757712,1.0316624648852728,0.9406334238659844,1.03681505211278,0.95666369524045,0.9967393736766148,1.000990175406694,0.99023493552911,1.0577550278151395,1.008137521179888,1.05775502781514,0.9630306969660226,0.9788180854408756,1.0284355920761272,0.990094791494342,0.8998811430666116,1.0617133817767643
289,14.475,1.0007064801805738,1.095362877914212,1.0941865440557037,1.0737967571748948,1.061249196017474,0.9915710204651724,0.98531684545077,1.005216493223867,0.9693971272322924,0.9483603567293049,0.9688795063364608,0.9997477873783792,1.1064548744487308,1.10421508725349,0.9653482811485882,1.1042150872534904,0.9653482811485888,0.9295116860247432,0.9429504091961854,0.8802363677294555,0.989528840868633
290,14.525,1.0011758091546692,1.06933736268841,1.0611596188368233,1.0804357293441342,1.0438305901989375,0.9870147412491056,0.949747594268304,1.0096008909344394,0.9740277051800385,0.978544935117105,1.0042268887007828,0.9784502821776728,0.9943039077384638,0.8741866571391853,1.0054258753865444,0.9720599724423008,1.0032014818569286,0.9498160371461386,0.865289083020721,0.9542648242053708,1.0366581763738087
291,14.575,1.0008194674854387,1.0565986748239131,1.074195761099348,1.059692668015198,1.0399684614207547,1.019509431443381,1.0054897747953693,0.9752073164356654,0.9583837284580514,0.9488503619374038,0.964900842837433,0.9838638466272296,1.0007485818198607,1.0714416383722571,1.0051668978543855,0.9587745794918754,0.974238685612712,1.0405134261305835,0.9764478436299744,1.0117943719061726,1.0823747163148305
292,14.625,1.0011253789592782,1.0778105085411906,1.0593732653444776,1.0426645136974564,1.0153927581356512,1.0108794746447891,0.9808037216801508,1.0014111820448102,0.9735632626331084,0.9980694317154064,0.977357340439662,0.9766249240620708,1.013664266585958,1.0202465020832696,0.921512969623598,0.9324833621191172,1.0399932085752035,0.9895294030958162,0.8842136351388336,0.9610063826074668,1.007014865420308
293,14.675,1.0010029203457005,1.04510899165348,1.048733206079728,1.0546463980383445,1.0355715852686151,1.0233637050959878,0.9901735308766592,1.011193974548901,0.9641745610715178,1.0261295529475996,0.977047744251384,0.9743458466391178,1.0481725221892249,1.0263809936613826,1.04599336933644,0.9261399624333068,0.9958728537224028,1.0350976050725196,0.9871562423112656,0.9217816567277384,1.046393621901237
294,14.725,1.0010857559423982,1.058105756248507,1.0581057562485072,1.0689046869747678,1.0423809974716711,1.0048878678097954,0.9818122579421018,1.000492513549282,0.9235738139903036,0.9774169036815892,0.969494785760454,0.9796098170608402,1.0821894959596516,1.1319702127737952,1.0021074732586366,0.9761349253556054,0.9544911354364124,1.02375126317783,1.0562169480566197,0.9393404824929772,1.093232245918423
295,14.775,1.0013015398558307,1.0641286583567988,1.0577307141686232,1.0492628468607448,1.0660104066474392,0.9631728625639744,0.940798875388267,0.961535741551118,0.9506216014654068,0.9642642765725454,0.9770915455490028,0.971453098900676,0.9824379734728436,0.9587906699538034,0.9523414053577012,0.9931867477996792,1.0469306194338617,0.926544346973294,1.0103847867226174,0.9523414053577016,1.039516158775757
296,14.825,1.001395186680307,1.048365083464094,1.0132264427632105,1.084438262481489,1.0313564861035598,0.976200034662973,0.9718637768743528,0.984872550240212,0.9913769369231412,1.0065538391833098,0.9817127843588368,0.959514528266084,1.0163925453021851,1.0249336591282536,1.0249336591282536,0.9288461285849796,0.9907692038239784,0.9309814070414976,0.986498646910944,0.9395225208675664,1.0713432827239842
297,14.875,1.001265667273275,1.0350168920494995,1.0441139015042848,1.0632361866847504,0.9882322719963204,0.9917225531748908,0.9691099868158544,0.9868770032408116,0.9551117314507364,0.9922609476120104,0.9620766259609926,0.9606606174703016,1.0244177789927194,0.9819988233408468,0.9883616666886276,0.9841197711234406,1.0944090558183084,0.9692731366452852,1.0413853612534685,1.0095711445145634,1.069866660048296
298,14.925,1.0010862182692366,1.0282781394669334,1.0443219339672236,1.052436036932889,1.0212705050874948,1.006480708318263,0.9551405659173317,1.0214549165185347,0.968510394667574,0.99418046586804,0.95825349483097,0.952526880320028,1.095515664868362,1.030206077155056,1.0112452291092575,1.059700729670742,0.9796438156995928,1.0302060771550556,1.0028181855333465,0.9986046637453916,1.030786511278906
299,14.975,1.0016080236766547,1.0212397953188246,1.0542125600107326,1.0595248387666514,1.0115311479373184,0.9960522667347278,0.9806466583425644,1.032175762274974,0.9710845565819112,1.015707698131626,0.9769142451472934,0.9682318935967958,1.0358943574041155,0.9961327558067862,0.9228877002327576,0.9940400399332424,0.9249804161063018,1.0170599145422232,1.0379870732776593,1.0233380621628538,1.1197524720511165
300,15.025,1.0013885014961734,1.013362384641299,1.024098312221445,1.0406571157772655,0.9920724943552452,0.990489399949359,0.959355209966934,1.026900571284738,0.9699091726728404,1.035871439584759,0.9676473913588434,0.9622941530499228,1.0913756889062771,1.0809816347262178,0.9022039028291892,1.0186173096458588,0.9936715796137158,0.9354648762053808,1.0040656337937757,1.0290113638259186,1.0416115029748076
301,15.075,1.0015442321958803,1.0061091206405528,1.0323192935641747,1.0829320412787546,1.0052053215742205,0.9703006016324872,1.0017528091408334,1.0138094886856992,0.9818330777188808,1.0221967440212585,0.9634056596107872,0.963405659610787,0.9891560411842074,0.914814459800843,1.0098064804573634,1.0180666561666267,0.964375514056419,0.98296090940226,0.9788308215476288,0.9581803822744716,1.0653098039731754
302,15.125,1.0015785131040145,1.0323288636235366,1.0718335340005023,1.0686013336969329,1.0043164609925974,0.9836842490548088,1.0065969578734493,1.010242161549142,0.9597300534716844,0.9987858071398212,0.9584161547066644,0.9490247133621874,1.0257066619914754,0.9949354621317312,0.970318502243936,1.0626321018231686,0.9949354621317312,0.9621128489480036,1.0318609019634246,1.0010897021036806,1.0368638385392588
303,15.175,1.0013127855711026,1.0018120023100223,1.0389161505437263,1.0563979126922989,1.0184018378183617,0.984455109891082,1.0010092683338112,0.9999746334311412,1.005147807944494,1.0248058710952357,0.9571643716274306,0.9553178772563354,0.9537452648254496,1.006731112871308,0.9272523408025204,1.0291482024291714,0.93336609250012,1.0311861196617045,0.9883898577785112,0.9170627546398552,1.0533744634077515
