,r ($\AA$),g_full(r),O (DOL),O (DOL),O (NMA),N (NMA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
179,8.975,1.0078731865349584,0.9756068219684902,0.9957546068317142,0.9492270462216312,0.9181879235890912,1.5211119171428176,1.2507255882763195,1.2824468894282546,1.25827827902678,1.2054094437735536,0.9342449588903406,0.9520967733914298,1.0949112894001445,1.2734294344110382,1.2377258054088591,1.0711088700653593,1.0056522168946975,0.9282943540566446,1.0359517251805614
180,9.025,1.0071229041596077,0.9185217978225968,0.9347986888319796,0.9418707173395044,0.8779726041578424,1.4311057053310798,1.2100163061776343,1.2802271288817688,1.235411710134449,1.239893252009181,0.9945401513925404,1.029849269193459,1.171085740397133,1.1769705933639532,1.1946251522644125,1.2122797111648715,1.0828129458948372,0.953346180624802,0.9967619836351164
181,9.075,1.007905466018187,0.9178650276218984,0.9478406620286612,0.9309010263364286,0.8633681066221721,1.4493603538675086,1.2277456208602453,1.1642160640648296,1.2011518528993728,1.210016442219663,0.9486901398836232,1.1640369814522986,1.1349360569159912,1.1931379059886065,1.070914022936115,0.9603305096981468,1.16985716635956,0.9254094002545774,0.9936480988101224
182,9.125,1.008586269001862,0.9185400511447998,0.928697248363078,0.9562695668101824,0.8821211415720971,1.4291366537624095,1.2055600606891494,1.2552437480387628,1.2508598932726196,1.204098775767102,1.0016443920216171,1.1455588161626544,1.2434206245785595,1.2434206245785593,1.0304272768498255,0.9843746611246932,0.949835199330844,0.9728615071934102,1.0952181380039332
183,9.175,1.0084406632900995,0.9210466277390612,0.9153443933102524,0.9940632578443636,0.8879894345987767,1.2921889834849294,1.1982378828959803,1.2777349680097068,1.2112464968236818,1.1548758364703111,0.9736750424672902,1.01353308514139,1.207129292415588,1.2412933289933874,1.0306151034302895,1.1217192009710886,1.0021450729487902,0.8654889266375912,0.9701889162858828
184,9.225,1.008414098765344,0.916730053658031,0.9231764413778648,0.9623313151761558,0.8888823518683182,1.24819421915228,1.1481099175020395,1.1824245352106932,1.1952925168514388,1.1938627411135785,1.1377548750369282,0.974413828620736,1.210976723430394,1.2673012221945978,1.0701654765198827,0.9293542296093722,0.9180893298565308,0.923721779732952,0.938837436033958
185,9.275,1.008543654891466,0.8856159287599777,0.8813645471637699,0.9792680368174024,0.8736897748225517,1.319637023196651,1.2531601313528755,1.1357647691606758,1.1866832395091005,1.244673719628138,0.9026456107220594,1.1088054107017895,1.1255210701596052,1.3428246431112123,1.1255210701596052,1.0363708863845873,0.8357829728907961,0.852498632348612,0.9456287350421574
186,9.325,1.008573869640302,0.8632635837427006,0.8982252331451916,1.004295638201186,0.8922182400729792,1.1781893862031694,1.1222183939844907,1.2579480501147853,1.1907828594523715,1.1921821342578387,1.1189958217052332,1.0363114013821864,1.2733400729749202,1.2071925367164829,1.074897464199608,1.030799106693983,0.865430266047889,1.0252868120057796,1.0487421883831354
187,9.375,1.007402887153832,0.8902301746777307,0.8902301746777307,0.9863548652945492,0.896079302284954,1.1642711863582282,1.139352183558647,1.1601180192249654,1.132430238336541,1.1808838548912834,0.9762040322327667,1.1234526851393862,1.3470524914049915,1.2870622994800736,1.0471015317803982,1.1943501846870168,0.8889455712510674,0.9925649936668364,1.01003894567465
188,9.425,1.007679642052184,0.8900733945007019,0.8651132559443069,0.9601211554749944,0.8765449495990678,1.1642786279834378,1.1656483675457712,1.1587996697341048,1.2423537830364455,1.1807155027314395,1.0252293087768611,1.009041477585647,1.1277522396545476,1.187107620688997,1.0953765772721202,1.089980633541715,0.9928536463944336,0.933498265359984,0.963010773926276
189,9.475,1.0064411880242432,0.8763758770612523,0.9127854501059236,0.9841163456570996,0.8920419315673218,1.0585060016750272,1.1425359275442364,1.104586928764594,1.1276273923093774,1.115429499844491,1.0304549560402942,0.993080942090646,1.1425769978892375,1.2760556191379804,1.030454956040294,0.9984200869405956,0.8969763347915508,0.9129937693414,1.0625443062098885
190,9.525,1.0071858797213655,0.8770251572708407,0.8855913323203115,0.9665002373037022,0.8855133102325741,0.9951182139370108,1.1198432730962316,1.1627594224843512,1.1252077917697465,1.080950512713249,1.0883470460358202,1.0460811413354,1.0936302841233727,1.2257112363121856,1.0460811413354003,1.13061295073624,0.9879655223723228,0.9404163795843496,0.998046803212857
191,9.575,1.0066690943554917,0.8865887046846148,0.8778624379062229,0.962832952665403,0.9152478558718236,1.0139500067108664,1.0458018393824124,1.0710178735807192,1.0643820751074806,1.13472153892381,1.087466610402262,0.9149358500980568,1.1658896832678094,1.1136076346907786,0.9933589229636052,0.9044794403826516,0.925392259813464,1.0142717423944172,0.9313140020502504
192,9.625,1.0064763275119593,0.8793752458874895,0.8667915933789981,1.001324449096911,0.8699625782995438,0.9377725038635456,1.0809338524925742,1.0297109846344814,1.149231009636697,1.0691131906791678,1.1124158171201977,1.019283330105483,1.1641560876839276,1.190026222965793,0.9571950054290072,1.0917197088947062,0.9520209783726348,1.0037612489363643,0.959993203735006
193,9.675,1.006010223293033,0.8688444347305814,0.8639605424611567,0.961293364492545,0.8882492415313871,0.9216054986011928,1.0931879045466897,1.0801892374296065,1.035993769231524,1.1321839058979388,1.0804649667320911,1.075344279685967,1.013896035132483,1.131671837193327,1.0241374092247304,1.1009477149165856,0.9678098517173706,0.9985339739941124,1.0466579818459474
194,9.725,1.0058971675106654,0.8725011721990806,0.8778183538579118,0.9746331609004786,0.8969430556308031,0.9211589618406631,1.1154257261394624,1.067823936211942,1.1077065169620268,1.01764907655861,0.9781563548578897,1.1099287135434084,1.1808830605279186,1.1403377193939128,0.952815516649136,1.0896560429764055,0.8565203314558723,0.9578836842908868,0.9505917288063264
195,9.775,1.005846782747029,0.8899128025419089,0.8755593702428456,0.997796595137264,0.9008738860029776,0.9130328696451684,1.051834240344364,1.1129577797348351,1.101497116099123,1.0913098595340438,1.0183397755773629,1.0083068713844827,0.9982739671916022,1.0735207486382057,1.2490965720136131,1.073520748638206,0.8728626647805969,0.9029613773592384,0.9797438074067928
196,9.825,1.0049418705520596,0.8661969289149422,0.8768527139890737,0.9916311782764654,0.9007140339995185,0.9163683723477408,1.1344312725075194,1.0487186874736187,1.1205660013990946,1.026030062023468,1.1222084439821844,1.0675876790096006,1.0725532030980174,1.0377945344790995,1.0278634863022662,1.2314499739273523,0.8391735709424304,0.8788977636497644,0.9681251914018252
197,9.875,1.0047005722145663,0.8883887850398178,0.8541658925290488,1.0046377354288054,0.8934473610649406,0.863441053702673,1.0256481880687824,1.0219049465064878,1.0568418677545726,1.081796811503205,1.105957734314382,1.1256192051466378,1.0371425864014874,0.9978196447369756,1.1256192051466378,1.1747728822272772,0.9535813353644004,0.8945969228676336,1.024553226251241
198,9.925,1.0041973912618845,0.8885101857091562,0.868786141367219,0.99272799389281,0.92176335253444,0.8881139198409298,1.0647485381124917,1.021516288885186,1.0733949879579532,1.070924573716392,1.0364510658909818,1.0072552612179964,1.0169871961089916,1.2213578288198894,1.124038479909938,1.1435023496919283,0.9342657495355328,0.8807401076350596,0.9421605334522082
199,9.975,1.0046161636342246,0.8842197007484853,0.889503424603309,0.9889545198017664,0.9397247381574996,0.804638690688915,1.0455411558343803,1.0541011419055388,1.0259754733860176,0.9929583842544052,1.1465193465006462,1.0935289565363309,1.1079808810720535,1.1079808810720526,1.079077032000609,0.9923654847862736,1.0212693338577186,0.9827308684291256,1.0446676878679355
200,10.025,1.0032274464537243,0.9290977147706228,0.8797429524437618,1.0017072496069546,0.922250997927538,0.8147927150590629,0.9758141580053564,1.066615723576574,1.029084409807137,1.0484554104623307,1.0778787864575297,1.034954410005681,1.0206462845217317,1.0731094112962132,1.163727539361226,1.1160337877480615,0.9300281564567175,0.9347975316180352,1.0005467749133254
201,10.075,1.0035185703883918,0.8843188737935065,0.8843188737935064,0.9809817978822832,0.927446280857193,0.824706036194381,1.0584526598250557,1.0404721503150036,1.0788305706031145,0.9937228255888692,1.1097061929941137,0.9727637266246274,0.9349864945227,0.9160978784717362,1.128594809045077,1.1144283470068546,0.8972092624207726,0.8310991062423998,0.9238557029212384
202,10.125,1.002241348888824,0.9132885134074664,0.8856401306773574,0.9573806351067669,0.9332408062517225,0.8094595743907256,1.0195392586534198,1.0230999312680424,0.9827456416356604,1.0219130403965015,1.0847463238080632,0.9398017719199172,0.9772068175684708,1.009936232510956,1.080070693101994,1.2156639835780017,0.879018572741017,0.8369378963863935,1.032837280867213
203,10.175,1.0017738962051912,0.8972696610812951,0.8948410276482502,0.9617943918047543,0.9546480845123289,0.7885959575052995,0.9413790789295754,1.028347932663394,1.0165953848615263,1.0189458944219,0.9722562272453916,1.0509626837366852,1.0463328921783737,0.9074391454290318,1.0231839343868168,1.1944862220443382,0.990775393478637,1.1018903908781104,0.9603510489525896
204,10.225,1.001463298896246,0.9289625925827336,0.9051318270869662,0.9768131334929684,0.9433823567533888,0.811160912983824,0.9799103138197698,0.9775827358772052,1.0031860932454175,1.0509014410679958,1.1736635443720551,1.1599096747114448,0.9719401226831076,0.9581862530224968,1.0177863548851414,1.178248167592258,0.8894169047194478,0.930678513701278,1.0096463095758006
205,10.275,1.000667708557022,0.9344496630960124,0.906736605432368,0.9888365387609132,0.9668462833779112,0.7721683927387104,0.9876840486225004,1.0038189105603237,1.0234112429133957,0.9577193050236844,1.1168677159558549,1.089627039956931,0.7718191533028262,1.062386363958008,1.0351456879590848,1.048766025958546,0.8399208433001345,0.9715841106282636,0.9830270476550218
206,10.325,1.0009573567062409,0.91255624978663,0.9003345142984162,0.9783253716940008,0.9692313491586854,0.7966658284176887,0.9712931518387582,0.9678690866736388,0.9690104417286785,0.96444502150852,1.1600317741221344,1.1240617966299753,0.8992494373039804,0.9981668754074182,1.070106830391737,1.178016762868214,0.998166875407418,0.8902569429309408,0.9553607669888156
207,10.375,0.999822486445674,0.9256542757645744,0.912700637126896,0.9558826293237204,1.0080259912010372,0.7833537365107666,1.004908328655226,0.942737397186118,1.007169089799557,0.935955113753124,1.090988521923474,1.126612636925057,0.8772438319139769,0.7570124437836345,1.1088005794242657,1.184501823802629,0.8549787600379879,0.8772438319139765,1.0406421961304202
208,10.425,1.0000437617640523,0.9353048007606666,0.9195306024118808,0.9669237573132172,0.9746704152377949,0.7870532221460376,0.9236399833150516,0.9561073281830952,0.9762594732736056,0.9482703828701196,1.0276236949352775,1.0629069119287635,0.9217740439548197,1.0276236949352768,1.0584965098045775,1.07613811830132,0.9835196736934196,0.9835196736934202,1.0158326198685763
209,10.475,0.99904141297856,0.8997322964991455,0.947645801522254,0.9956144104361314,0.9760834411515368,0.7751219293551015,0.9957932654662104,0.9214968859715152,0.964744032244547,1.0002288702121631,0.9479424991159404,1.1226784436534418,1.026573674157816,1.052784065838441,1.0178368769309407,1.1401520381071912,0.9654160935696912,0.8605745268471905,0.9664413299789676
210,10.525,1.000339474932192,0.9467108997734508,0.9599169803282676,0.969364919209068,0.9854864550476602,0.7512990020252958,0.978665805269794,0.9698786824390888,1.0204046387156434,0.9962400509312048,1.1077100295676885,0.938957329750736,0.9043413913267452,1.008189206598716,1.1293449910826825,1.1899228833246651,0.787512599145778,0.9346303374477372,0.9893358829927936
211,10.575,0.9986400790119327,0.9565843816608688,0.9463644630533814,0.9702579734080996,1.0099534559787575,0.730066961054166,0.9465845843772348,0.962905008245808,0.925912047477042,0.9531127539246642,1.020108918168989,1.1315493882210632,0.942957823517553,0.9729610269931118,1.20441431094742,1.1486940759213824,0.964388683142952,0.955816339292792,0.9901057146934304
212,10.625,0.999008604774799,0.9510445805878032,0.9174330412270252,0.9767411445507208,1.0065722021816077,0.7900362733643977,0.8999731081299751,0.9236849744519626,0.94308559235177,0.9118290412909694,1.1294164427194535,1.0614816190972316,0.7770045451791738,0.9001364129944524,1.2780238693930666,1.1421542221486207,0.9850549425222304,1.0062845749041749,0.9565032532575332
213,10.675,0.998318562712305,0.928516473487734,0.9355370128206502,0.982388921762385,0.9991799812729092,0.7677044624206513,0.9534910778047866,0.9257298594140536,0.9684394261690272,0.960965251986907,1.1398924521043328,1.1398924521043328,0.9506114176220632,0.9169614559363268,1.1356862068936155,1.0431488122578394,0.9464051724113464,1.0347363218364054,1.0311309687986492
214,10.725,0.9976566260894258,0.981283940124813,1.0079125444133354,1.0094035924050322,1.0238204751794393,0.8240314843057021,0.9509682983194172,0.9118294473318552,0.9551995254532076,0.9118294473318554,1.1751271721572736,1.0917848195220057,0.9959411139914484,0.8792618203020738,1.1834614074208003,0.9376014671467608,0.8459248792479668,0.958437055305578,0.9822491560585116
215,10.775,0.9971848168488224,0.9440440696355356,0.9700323526786836,0.9886306146687976,1.0525762712299491,0.73989671662562,0.9788435316265284,0.947403161231672,0.9526432229641482,0.957883284696624,1.1642464431064994,1.0651616394378614,0.945434168338256,0.9949765701725756,1.1105755077859871,1.081675773382634,1.0114907041173482,0.9454341683382566,1.0245924787521048
216,10.825,0.99690160701329,0.9716256101204362,0.9616772250338788,0.9664557219565422,1.0633407853200618,0.7901868728811685,0.912712564076934,0.9635918765226338,0.9573617566313236,0.9625535232074148,0.9858063444179112,1.0348921375009603,0.9244491030640992,0.891725241008733,1.0430731030148022,1.1126113098824555,0.793553654842634,0.8958157237656535,1.017904112173749
217,10.875,0.9977050809643042,0.9905435338490844,0.9752746676687764,0.9711796936764424,1.0734318426774716,0.8148311464697408,0.911540903752766,0.8961084956756874,0.9156562125733204,0.9269733118298444,1.1348275838498063,1.06187438203089,0.8997561557666319,0.9200209340496645,1.0456625594044635,1.1105098499101669,1.0253977811214323,0.9200209340496642,1.0181190036156909
218,10.925,0.9963676102087292,0.9866683536323988,0.9700068344619756,0.9853957273998776,1.0698276823506272,0.7757874388483402,0.9715183038402994,0.8858860504063174,0.9042358189993136,0.9439936509508056,1.0521769667970564,0.955794343884349,0.7871247537871108,1.0200494258261543,1.0320972536902422,1.0923363930106849,0.8835073766998186,0.9638262291270744,1.035867322273564
219,10.975,0.9962804008975156,0.976180537694692,0.9917417360016454,0.965635407795575,1.0495116134299352,0.79701946915727,0.973798185383534,0.9788490058471414,0.9121781757275216,0.9313712934892304,1.0983238680862946,1.0943444337816344,0.8675166784159857,0.8635372441113255,1.0824061308676525,1.0107763133837635,0.9033315871579304,0.955064233118517,0.9849099904034698
220,11.025,0.9966106694394252,0.9733640921565374,0.9895366794682569,0.9717990030618544,1.0780042504807097,0.7387545303887391,0.9749958165293118,0.9169365173930696,0.9059252710051612,0.9519723013545952,1.0134593438567687,1.0489501379996125,0.9779685497139246,0.7729106279997147,1.0331764517139042,1.0765540889996026,0.9030435398568096,1.001629079142487,1.0052103497532745
221,11.075,0.9969230558436896,1.004103251616579,0.9770811707917088,0.9584680970097365,1.0749485949102249,0.7628512608378435,0.9344679944203496,0.8699877187968651,0.935459998660711,0.9900202318805827,1.06685546940675,0.9847896640677692,0.9886975595601014,0.8206580533898077,1.1293817972840683,1.0942107378530768,0.926171231682783,0.8949080677441235,1.005365930129437
222,11.125,0.9965432135718216,0.9960213409558802,0.9965754043756588,0.9987261236717896,1.0789128031575124,0.7973001024127162,0.9319858163837916,0.9192054201675584,0.923137849772553,0.903475701747578,1.1076343387402294,0.9604661398866328,0.8287893303860459,0.8132979410330358,1.0611601706811986,1.1618542014757658,0.9023734298128444,0.9062462771510968,0.98852452366377
223,11.175,0.996152059049855,1.011838593221023,1.0273968928635313,0.9716267359590331,1.087461967096286,0.8018733555839698,0.978227034029533,0.9051523053918684,0.9002806568160241,0.9782270340295328,0.9864350237512592,1.0440090523748735,0.8520956236294923,0.8137129378804161,1.1591571096221025,1.1092596181483032,0.978758486601444,0.9557288751519984,0.9809909489358284
224,11.225,0.9965444495904966,1.0182645364372604,1.002118884603496,0.9712917498699324,1.0946014592030144,0.7638442295203931,0.9077289200368768,0.9048319128452696,0.8961408912704485,0.8758618409291992,1.0803788435770942,0.9624501669894538,0.8863671498361371,0.8901713006938027,1.0309248824274386,1.0461414858581022,1.0347290332851042,0.9396252618434586,0.9428083268468136
225,11.275,0.9963905228535122,1.0261552078878806,1.0069159215300738,0.9839691429082,1.088527152994916,0.8393972007168368,0.9083100837859504,0.9073529604099904,0.9226669344253488,0.8834248760109925,1.0557360874224406,0.8898347022560567,0.9011461603355824,0.912457618415109,1.0934409476875278,0.995408310998301,0.9539329647067044,1.0180312271573533,0.9331952915609062
226,11.325,0.9958126454616462,1.0082031402154226,1.0028564733944103,0.970525811529205,1.097833972910367,0.7883619099375301,0.9050508568957928,0.8870257350079307,0.8538215631092382,0.9154864537782388,1.076332637131646,0.915630194782129,0.908155662579826,0.8857320659729165,1.0987562337385544,1.0165363795132203,1.0539090405247358,0.9417910574901897,0.9300072286610496
227,11.375,0.9962394101783688,1.003952440977702,1.0468805499267753,1.0320092910506962,1.089189782912504,0.7682813354822314,0.8830063329471423,0.8754833822937056,0.9177999797192874,0.893350390095618,1.0150284177099165,1.100231533065128,0.918711852525764,0.8260997706179247,1.074300150130933,1.0743001501309333,0.8779625364863147,0.8816670197626283,0.9667567325685652
228,11.425,0.9957216871722188,1.0375624307043236,1.033534762196948,1.0140053715045232,1.0943361748368978,0.8370761381870275,0.8799553167578558,0.8575835714165535,0.8892768773167307,0.8883447212608432,0.9914750776258572,0.921704609200334,0.907016089531802,0.8849833100290065,0.9878029477087248,1.108983234974107,1.0465570263828492,1.064917675968513,1.0559996461697625
229,11.475,0.9962943069749858,1.0242003737053031,1.030970511768779,1.0183631595470168,1.1109768563246942,0.8344175133239569,0.8935567390744916,0.8612149749921676,0.8750757310274497,0.888012436660379,0.9428114256725946,0.9828536097745196,0.9027692415706698,0.9064094401253906,1.0010546025481224,1.0374565880953268,0.9974144039934016,0.8336054690309813,0.9499803881324002
230,11.525,0.9962503223889452,1.0141282613893945,1.04045808049555,0.9964851175810052,1.0998214694041712,0.8006277141254903,0.8922327157416788,0.8812401155477366,0.8491783649820704,0.8491783649820707,0.9166051979898652,1.071778518909409,0.949083334926514,0.988778835626862,1.0393003819727604,1.104256655846057,0.8949531066987658,0.8444315603528683,0.9466161748644326
231,11.575,0.9964453874714204,1.042919325199131,1.023981971183574,1.0134109541556506,1.0882456976699633,0.7664812015300333,0.8899900207339249,0.8355008357910312,0.8691024998391493,0.853663897438663,1.1197802703668345,1.0160306606523355,0.8872380416964054,0.8586174597061992,0.8943931871939564,1.205642016337454,1.0410736698937657,0.8407295959623193,0.9902575345233992
232,11.625,0.9968832825296132,1.0376884152407868,1.0244953106949382,1.0218916095000332,1.1006148315878796,0.8130231159952379,0.8517385024712016,0.8679449433216051,0.8274288411955968,0.8814503106969415,0.9753876437742796,0.950559594660025,0.8512473982030075,0.8760754473172616,1.0321374703211463,1.099527889345551,0.9434658663416674,0.978934507933458,1.0522243030593543
233,11.675,0.9964504995112689,1.0402227142321194,1.0579985658698112,1.0122216907242,1.0859671319492987,0.864989968356402,0.8935551685498028,0.8828432184772776,0.8765945809349704,0.9015891311041964,1.0303489350062658,0.9459517526166744,0.843971823895917,0.8756207672920143,0.8615545702270823,1.0655144276685955,0.9213359077530432,1.0162827379413333,0.9887603574596946
234,11.725,0.996536857184929,1.0435074833041196,1.0523197676596192,1.012886001963633,1.099922193777657,0.8735595738670479,0.8939160786278804,0.8762147701401997,0.8709043775938955,0.8461225457111421,1.0390131678981127,0.9623074977848288,0.9448743909409012,0.8298158857709754,1.0250666824229702,1.000660332841471,0.9134947986218306,0.8995483131466881,1.0050008206679184
235,11.775,0.9966088434678486,1.0344993922371934,1.0486773918758223,1.018838712066212,1.0764324481826522,0.8205231955443559,0.8687892658704948,0.9091572519614476,0.8687892658704949,0.8731770904455984,0.9334099550674744,0.8815538464526144,0.7709274814075805,0.9299528811598168,1.0267509505742214,1.1581197590651993,0.853897255191356,1.006008507128278,1.034899767642271
236,11.825,0.997068332432728,1.0524149779819645,1.0448953928643554,1.0454543522068975,1.0764713225167006,0.8527561610966716,0.8623279139253083,0.8684190293617131,0.8718996667539444,0.8597174358811348,1.0180864372276597,0.9358168261385564,1.011230636303568,0.8741146178217284,0.8364077127392227,1.031798039075844,0.925533124752418,0.9255331247524188,0.96268037261663
237,11.875,0.9958878544187404,1.030117275528203,1.037249480110932,1.013511369872902,1.0806325262854062,0.8335103254940255,0.899949554337752,0.8697499048633308,0.843864491028113,0.8904582359315052,0.9517465288908508,0.9755401921131216,0.9245537709225404,0.8939619182081922,0.9517465288908514,1.1251003609388273,0.9415492446527348,0.8837646339700755,1.0026635808009
238,11.925,0.9971413221480638,1.0438398352616394,1.0388569225894633,1.017409139054405,1.0733836852340872,0.8068559706462703,0.8787286127823115,0.844503545098482,0.8949855199321299,0.8359472781775249,1.0954614466983164,0.9842299767258724,0.9640060730945188,0.88648110917433,0.9842299767258724,1.112314699724445,0.9067050128056836,0.9269289164370372,0.9931381247539688
239,11.975,0.9976049087121984,1.0397638098916615,1.0426330032962374,1.0308137775619033,1.090769635870216,0.8994063017626758,0.8900728401406106,0.8476480145857672,0.8578299727189297,0.8739514064297697,0.992740917983332,0.9125194296614464,0.8891214955675635,0.9091768676480344,0.8724086855005037,0.969342983889449,0.8958066195943868,0.9392599257687418,0.9792342388270954
240,12.025,0.9977267837897996,1.0535820231285848,1.0646474007158315,1.01890710718698,1.086834247666112,0.8624914640257435,0.8666987394600152,0.8658572843731611,0.8204187096830239,0.875954745415414,0.9811876285502036,0.9480393978559398,0.868483644189707,0.822076121217738,0.8883725826062652,0.9944469208279092,0.8187612981483116,0.8585391749814276,0.9186457116586784
241,12.075,0.9974187219005584,1.053967467233497,1.0516159110817047,1.047056420702228,1.0834514299779738,0.8411769599471214,0.9071025351810722,0.9204545504183276,0.871218994230947,0.8720534951832751,0.9106175543439108,0.8284318544933778,0.8711684184156545,1.038827246110743,0.9204798383259748,1.0519769580868283,0.9237672663199964,0.815282142517292,1.0073618638822524
242,12.125,0.9985801985243908,1.044826446666182,1.055710055485621,1.0575276683133474,1.073840041273875,0.875635365563635,0.8276326706650612,0.8417024260663675,0.8690143041983145,0.8905327536356062,0.984632080312434,0.9226850289020492,0.8835605753797008,0.9422472556632234,0.9259454000289116,0.9650698535512598,0.903122802140875,0.873779461999113,0.9562535438714788
243,12.175,0.9981617169444796,1.0259305613155527,1.0398090748460505,1.047826776677038,1.0433518265795338,0.8635329738449297,0.8881584388785303,0.882412497037357,0.9111422062432244,0.8939043807197041,0.9248230201507812,0.8892529039911359,0.8375145532134698,0.9248230201507808,0.9312903139979892,1.0509352501713418,0.8342809062898656,0.8601500816786988,0.9767263529143444
244,12.225,0.9985989016121178,1.0583924845064825,1.0434036892056682,1.0566853998540535,1.090827092902651,0.929757090235696,0.8857930947254264,0.8833506505304117,0.8971911676354966,0.8450856914751776,1.0680142343656334,0.9365169862905856,0.9268952364314352,0.8755792371826362,0.8948227369009369,1.1097084837552826,0.955760486008886,0.8467139876051871,1.0508325381885804
245,12.275,0.9986942230136612,1.0456917226191895,1.0678404229677174,1.054528691927489,1.0684129810633356,0.9367336535179216,0.8567882813642362,0.8802066227021851,0.8446753461894365,0.8882819128187189,1.0211571410998663,0.8780042708522217,0.8843666206410057,0.903453670007358,0.9193595444793192,0.9957077419447298,0.9416277687400634,0.9098160197961428,0.9565922751310306
246,12.325,0.9989561977603888,1.0588930391115157,1.057689238583892,1.0558990707024891,1.0792440636765066,0.8690745309142973,0.9075220677658056,0.8690745309142976,0.8578606659992744,0.8850943379357596,0.9434695438245714,0.8393407981850701,0.9592466264972228,0.8519624643231914,0.8361853816505398,1.0381320398604816,0.9087599619447376,0.9655574595662836,1.0115363862122966
247,12.375,0.9995010886881844,1.0394575314180412,1.0505028871510875,1.0392206388713698,1.0653760797663372,0.8636549650540994,0.8859018270794119,0.9208611816906174,0.9057650967448696,0.8946416657322133,0.9546407784671463,1.0015903249491378,0.8857814436268936,0.9452508691707489,0.8450918366758348,1.0078502644800698,0.8920413831578258,0.9765505668254096,1.0992900954854707
248,12.425,0.9994930110986864,1.0351062124321422,1.042953534597627,1.035996499012572,1.0735098512658583,0.8921847219737951,0.8519891205421136,0.8464720772083527,0.8519891205421128,0.8827269334016342,0.9873358070028028,0.9842309774210324,0.9283440449491758,0.8227798391690022,0.9314488745309464,1.0121744436569613,0.9159247266220972,0.819675009587232,0.9650000431747638
249,12.475,0.9992910556727508,1.0757358434290545,1.0777921380505733,1.0718070888203806,1.039511892048032,0.8913020335297146,0.8694104046360028,0.8389184929626179,0.9100662868671824,0.8381366490735563,0.9701971896077052,0.9547972342171064,0.8377575732485582,0.9825171539201838,0.9701971896077052,0.9486372520608674,0.8593175107953958,0.8962774037328324,1.0029142376926283
250,12.525,0.9994816125077632,1.0533220429278898,1.0715355240962374,1.0606647784843266,1.0496060227442252,0.8710146234844158,0.9214295393584028,0.9074684857317604,0.9020391870991769,0.8624828684903566,1.0082983174797338,0.8341376990059611,0.8738585418157692,0.9380229802008436,0.9196902835193936,0.959411126329201,0.8463594967935943,0.8983021373910349,1.0309335858313196
251,12.575,1.000024492299198,1.0552255407488638,1.05710470952006,1.069187345053372,1.0499881155284958,0.9472033586280308,0.8771826391843661,0.9348920233412332,0.8794910145506408,0.8864161406494647,0.9639215923413532,0.9275471926303588,0.9245159926544432,0.8487359932565376,0.8820791929916159,1.0306079918115096,0.8244863934492075,0.8608607931602026,1.006420253228178
252,12.625,0.999977824726813,1.0346941366680162,1.0296748303917334,1.0517718058380858,1.0472900510726828,0.8916229480534614,0.906890464287254,0.8962032029235989,0.9061270884755644,0.8778821834430485,0.9713378888741402,0.9322437942754904,0.8871352235847405,0.8660845572623908,0.93224379427549,0.9743451269201898,0.9803596030122904,0.8660845572623906,1.002514969025025
253,12.675,1.00092108702405,1.056567966863182,1.0534378166785607,1.0584176010631845,1.0453958091221216,0.892933346442572,0.8588519210058326,0.8793007762678766,0.9027790915687416,0.8997496315299199,0.9815909534877736,0.8055609648683859,0.8532979109346601,1.0024758673917684,0.9457882439380674,0.9547389213254934,0.8025774057392435,0.7757253735769641,1.0508825920380558
254,12.725,0.999916486448998,1.049834001983796,1.0423523289832393,1.0672900246742003,1.039402464242058,0.9107270061333844,0.8709014852381127,0.891941383069577,0.8844271338440539,0.8491101624840961,0.8791671593861875,0.8110835073125099,0.9620516053889264,0.8998882708868726,0.9146890648159326,0.9176492236017452,0.8614062066713151,0.8732468418145635,0.9539262715788924
255,12.775,1.0007735299431864,1.0561985395683289,1.0438731886225636,1.0777109757828316,1.0456641597057386,0.8961564432755321,0.8402398598764766,0.9207597399711168,0.9282152844243244,0.9446174822213806,1.0074022035409664,0.9809689095705034,0.8752357336886535,0.9310393542929633,0.9134171583126546,0.9104801256492704,0.9427874849465028,0.8488024397181904,1.01075881229912
256,12.825,1.0011048003339702,1.0361666155533502,1.0493688457676165,1.0483843942378868,1.020619812706805,0.9113750733434256,0.9291291332137518,0.91507383581641,0.8840042310433393,0.8862234885271298,0.9616782429760166,0.920879772061883,0.8684245951722817,0.9704207724576168,0.9150514190741496,0.9733349489514832,0.8917380071232155,0.9383648310250832,1.0323321547048685
257,12.875,1.0017036274775577,1.048266815823482,1.0406826702209713,1.0630356605328417,1.0297917481721794,0.9065122398347236,0.9006400957710168,0.8375145470861695,0.9204585819860268,0.913852419914357,0.9686813408122248,0.9773560990881554,0.93687389380048,0.9253075494325732,0.9571149964443172,0.9686813408122248,0.8992832746047821,0.9339823077085028,1.06814600118012
258,12.925,1.0008478191581127,1.053034033937981,1.0271734008280171,1.0777347123831036,1.0389442041012116,0.8827601315367817,0.9534100760574648,0.9191776287123916,0.9424848269047812,0.8973271304070258,0.8751234927351078,0.9095545809738668,0.8493001765560394,0.9812860148046136,0.943985669212625,1.0673637354015098,0.8320846324366603,0.9525934412723146,1.0492698471944082
