,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DTFEG),O (DTFEG),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
258,12.925,1.000181919072547,0.9983587196351296,0.9691463810492196,1.004922227462965,1.0003410124891845,1.0525014172620906,1.0453023651604347,0.999948336920003,1.0229853036453025,1.010027009862321,1.0890202451959456,1.0464803918679797,1.0975282158615387,0.995432567874419,1.012448509205606,0.9869245972088254,0.9925965776525546,1.0606603429773012,1.049518952819976
259,12.975,1.0007233707884875,0.9822243499485978,0.967193727296016,0.9640714195059852,0.9458875193738414,1.0551208051676482,1.0644075827351362,1.0536920701572663,1.0201167974132717,1.0458340276001603,1.0637581577304165,0.9568195069532844,1.120041658139433,1.1087849580576294,0.90897853160562,1.0356164075259078,0.948376981891932,0.962447856994186,1.0897749186337684
260,13.025,1.001525119201512,1.004528655615013,0.9913444667106136,0.973761823035042,0.9492727765258876,1.089569235079646,1.0541245625006077,1.0654668577259,1.0640490708227386,1.0321488655016038,1.12821466900067,1.0723624576640032,1.1310072795675032,1.1086663950328366,1.022095467461003,1.0248880780278362,0.9941693617926696,1.0751550682308364,1.0146580046248448
261,13.075,1.002091528165908,0.9743938389096164,0.9778299218896314,0.9497008047130006,0.961532094199324,1.1178330212510794,1.0615544550458649,1.0510022238823875,1.0270838332451715,1.015124637926563,1.0752616967390285,0.9754951475570568,0.9644099754257266,1.0309210082137077,0.9754951475570568,0.9921229057540524,1.0558626455092004,1.0641765246076982,1.0591712300483986
262,13.125,1.0022525167701055,0.9913783162444928,0.9915094682905626,0.9586627593537976,0.9507294362873148,1.072331412250365,1.0332359961787367,1.042311717766793,1.0478967772055974,1.0255565394503816,1.0450830919580174,0.97907784404488,1.0423328732949702,1.0643346225993495,1.0725852785884915,1.0120804680014488,0.951575657414406,1.0505835292841128,1.0020337508446029
263,13.175,1.0027979608798012,0.978921888471294,0.9921980528941196,0.9643122823317926,0.9791139404864608,1.069750477016535,1.0974642199444242,1.0593578234185763,1.0406510469422507,1.014322991160756,1.020789531177264,1.0098719960844589,1.0317070662700685,1.048083368909276,1.0153307636308606,0.9580137043936346,1.0180601474040625,1.0235189149504644,1.0881885998624372
264,13.225,1.0023730510557645,0.968691958619648,0.9834180398681664,0.9482830300435362,0.9639106343619858,1.0781796771384908,1.0644273853382555,0.9963535409270884,1.0603016977981845,1.0664902291082907,1.0103767112021762,1.0266294196933636,1.0835138994125209,0.9345307382432996,0.918278029752112,0.9534922314830186,1.0347557739389577,1.0753875451669273,1.072678760418397
265,13.275,1.0027153255547454,0.9707675530606832,0.9893572645231506,0.9796181743077288,0.9588346348274824,1.038680650681442,1.047552430220771,1.0864517712778288,1.0243493145025264,1.0154775349631977,1.0054683477906223,0.9194389704395524,0.9974030936639592,1.0673019627617029,0.8818011178484602,0.9624536591150876,1.0215988560439475,1.0296641101706108,0.9976225563612832
266,13.325,1.0030348800669435,0.9805466931436956,0.9642593875736988,0.936566341029259,0.9590414701861084,1.0667989387463448,0.9956790094965884,0.9868736849228096,1.000420338113239,1.0315776404512278,1.0139464660715616,0.9152200996382782,1.1366873540696985,1.0833217505922474,1.0112781858976896,0.9979367850283264,1.0806534704183757,1.0513023885057775,1.0737104964965647
267,13.375,1.0027432851602451,0.974365869531008,0.976007704437541,0.9304938152103888,0.9295770725353044,1.0615269015690785,1.0574932337987084,1.0151397222098215,1.0467367864110546,1.0440476745641414,1.0593470912083232,1.1070177103126977,1.1202595489528016,1.0619954589363438,0.9587091175435324,0.9348738079913452,1.0514019880242609,0.9269287048072824,1.013081728449429
268,13.425,1.003393729876214,0.9588480510585388,0.9775260951960366,0.956939659352183,0.996066510717137,1.0609746207334183,1.060974620733418,1.0329488760347991,1.0669801374545504,1.0342834353061623,0.9331804602029208,1.0593569731317665,1.0751290372478726,0.9331804602029208,1.0856437466586093,0.925294428144868,1.085643746658609,1.0514709410737135,1.040956231662976
269,13.475,1.003568509766007,0.9577180227257828,0.9725248883493204,0.9375076996466324,0.960388427062543,1.0272844485337953,1.1160375859312988,1.0491415644600464,1.015362385301295,1.0060896694537942,1.0489007146977731,0.968015336201179,1.0697743607614107,1.072383566519365,0.9497508958954968,0.9758429534750426,0.9523601016534508,1.085429595309138,1.056967952908592
270,13.525,1.0043284785963855,0.9725111470331486,0.9667062163866468,0.9571856464541376,0.9401517464079664,1.0933373106828304,1.0571776281286784,0.9940625458523394,1.059149974449814,1.1038564910622204,1.121448226431541,1.1136783772876735,1.087778880141448,1.002310539558906,0.9582813944103238,0.9090723498324964,1.0463396847074886,1.0566994835659789,1.0474232350982997
271,13.575,1.0035139290887043,0.970141801548566,0.9689157914366628,0.949554262515616,0.9563770516558404,1.0454886106872967,1.070940580610396,1.0428781522336454,1.0683301221567445,1.0246049430580872,1.0823514482449157,1.0643551058750478,1.0592132937693712,1.0592132937693712,0.9435225213916484,0.992369736395576,1.0129369848182823,1.1826167843056086,1.0319302091270055
272,13.625,1.0037063776087525,0.9629128646680356,0.9717971719381018,0.953493235118739,0.9328803486275984,0.9911853704168244,1.0689253994691248,1.052729560083229,1.0643905644410738,0.9996072068974902,0.9519227294813196,1.0463493809312094,1.043797309270402,1.0514535242528245,0.9366102995164728,0.8574960780314302,0.9876517327326296,0.9978600193758608,1.0415577361803048
273,13.675,1.0036218023619052,0.981738638228362,0.9821010817325072,0.9763501424954036,0.9655342876234488,1.073985156744944,1.0636954785964894,1.0849179397776776,1.0450454369524154,1.0058160390114328,1.074180037012907,1.0513790456612182,1.000710175990798,1.010843949924882,0.937374088902773,0.9272403149686888,1.0817803674634705,1.1248489066833272,1.0697852881129226
274,13.725,1.003996627819304,0.978556635638393,0.980115801744937,0.9698298344879897,0.9509671955766432,0.9902014845122435,1.0470215568021146,1.0521289790304174,1.0431909901308871,1.031060862338668,1.0336726123417768,1.0839729827720337,1.0110374456481617,0.9833722419115198,0.9305568529597504,0.9054066677446224,1.0311575938202644,1.1116381865086753,0.9993349104868364
275,13.775,1.0044040153795657,0.975752079946558,0.980038483226372,0.9198764651644132,0.9475332583544486,0.9811247384165124,1.0660541408375803,0.9861951505013524,1.057180919689111,1.032462660775516,1.1160668418562278,1.0736213467520754,1.0811117282410436,1.013698294840332,1.043659820796204,0.9912271503734283,1.128550811004508,1.0062079133513642,0.9878895994378676
276,13.825,1.0038055366631842,0.9806458837396762,0.9726078027254164,0.9541344343063838,0.9627147799386352,1.052694004468848,1.0130528076478449,1.0445140749661015,1.0187158357651316,1.052064779122483,0.9518463421377836,1.0559545358091038,1.0138155050373785,0.9568038751697512,1.016294271553363,0.9543251086537669,0.8997922453021235,1.1327962978046011,1.0416889815742574
277,13.875,1.0049225384961542,0.9747644745886564,0.9780504612595544,0.9472701875136216,0.9793569774383932,1.0482441919140535,0.966408679911228,1.0476194933491465,1.0751062302050571,1.0794791201594065,1.068045243395654,1.065584309655111,0.927772020184704,0.9696078937739344,1.0188265685847944,0.9892953636982784,1.0975764482821695,1.1295685869092282,0.990274714880739
278,13.925,1.0042872033469343,0.9950415501979344,0.982457886565455,0.9619055470507124,0.9582406079792996,1.056235440381068,1.0264648583855944,1.0556152199228288,1.0239839765526384,1.0128200083043355,0.9895335492813596,1.0286262327097593,1.0628323307096086,0.9797603784242596,0.9797603784242598,0.972430500281435,1.055502452566783,1.0897085505666333,1.0646274029078526
279,13.975,1.0030669027531145,0.9794892705896514,0.9834224978484268,0.9841449108352812,0.9315228280033608,1.02590669146572,1.0677804339745252,1.1127331281383894,1.0098961428594124,1.038838288416969,1.0455373408058537,1.072221588483033,1.074647429180959,0.948503712888837,0.9509295535867625,0.9727621198680914,0.965484597774315,1.030982296618301,0.9761533461498856
280,14.025,1.0032232453947671,0.970565229802723,0.9432285996615336,0.971582100395622,0.9593539503906426,1.0198277104152669,1.0387813429229855,1.044284010425226,1.0809684604401637,1.0296102304192505,0.9995586254070152,0.98269860040015,1.0164186504138804,0.9802900253991692,0.975472875397207,1.0091929254109382,1.0549558504295722,1.0429129754246684,1.01867976163929
281,14.075,1.003727619020051,0.9722352063237796,0.962427320371423,0.9522741087874692,0.9707621891377328,1.008952492428427,1.059946481215423,1.0799798339531723,1.0423414136580076,1.062374766395756,1.0450824325358083,1.104869757051586,1.0713888553227504,0.9446397273493004,0.9422482343686688,0.9996440659038158,1.0355164606132832,1.083346320225906,1.0025968276452075
282,14.125,1.0030612533984666,0.9780471070075072,0.9799721736763876,0.972121449301526,0.9674635956831138,1.0102610506946408,1.0235222339376493,1.0681280321186772,1.035577855067657,1.0301528255591534,1.0733156024231054,1.0638172342600694,0.9545860003851516,0.973582736711224,0.9854556969150194,1.0092016173226106,1.047195089974755,1.0566934581377914,1.0298944908206549
283,14.175,1.0028194892812583,0.9840902822735936,0.9705972710906832,0.9647314282337768,0.954393076774983,0.9798036564131778,1.0444455592186892,1.058810426508803,1.0588104265088023,1.0276865473802228,1.1223459443336363,0.9997367235240796,1.0586834642979044,1.02331541983361,0.9903052450002672,0.9384321131193004,0.9997367235240788,1.0940515087622,0.9964405180195848
284,14.225,1.0034733297405127,0.9848884501668356,0.9862282825443444,0.9763317933922928,0.9825453050823936,1.0335501314776523,1.0151257185530933,1.0906063779537043,1.037710482783197,1.0567292316085484,1.0418888442675551,1.084032662687366,1.04891281400419,1.002086349093289,1.0184756118121046,1.0653020767230057,1.0348648745309197,1.1495897135626272,0.972103076918198
285,14.275,1.0025088813346106,0.9880904906159756,0.9774467869468634,0.985600136872882,0.9759426505017812,1.0115680446707302,1.052290445535537,1.075307454719994,1.029273436351081,1.0092073257800172,1.141550657532137,0.9671793758317078,1.088076797810672,0.981129078367742,1.043902739779897,0.9439298716049844,1.1578253104908427,1.0346029380892068,0.9660880725720858
286,14.325,1.0026975556626123,0.9897926151633056,0.9802139769520478,0.9406375168625628,0.9456990044922396,1.0045188186307987,1.079535393184324,1.03382216806577,1.0191704933482846,1.0250311632352789,1.103581899326718,1.0527894269727691,0.9373519898047022,1.0204669445657102,1.02046694456571,0.9581307284949544,1.0643331706895756,1.0089232008489035,1.0044470553260612
287,14.375,1.002589117576911,0.9786550291910152,0.9762496654727484,0.9708769728954268,0.9534170600313672,0.9998710100151362,1.0231508938338827,1.0598167108484071,1.041774800888879,1.038864815411536,1.029429407954695,1.0729910087367422,1.0386002712772315,0.9766969438501112,0.972111512188843,1.0408929871078656,1.1234307570106914,1.0684055770754743,0.9503775019168132
288,14.425,1.002352953915119,0.9845859920280255,0.991209254656357,0.9497088917678196,0.9573275799728724,0.983704003965539,1.044390796219582,1.0484365823698518,1.023005926568157,1.01029059866731,1.024582206886444,0.9380619316382554,1.0291359055837173,1.0314127549323535,0.9722146718678034,0.9949831653541684,1.0359664536296262,1.0109211107946243,1.0005358897860477
289,14.475,1.0022957055648274,0.993538843435825,0.9812463072787064,0.920721665689502,0.9666403432642692,1.007340989296448,1.0343182123716237,1.0503897495227918,1.0331702454322542,1.0222645595082471,1.003949268793766,0.9790766517741012,1.087611707859914,0.9202868297276195,0.9609874757597996,0.9248091237311954,1.1328346478956697,1.0559556498348852,0.9669864371931132
290,14.525,1.002154584810529,0.9888521882053806,0.9852111903280818,0.9610332270482604,0.9618105523869346,1.0249293698873272,1.0665421863510502,1.0317698328676648,1.022649215560547,1.056851530462238,1.0756455297617538,1.1138208408388932,1.0801367428296529,1.0105229402772218,0.9858212684037784,1.057680677490159,1.0576806774901588,1.1609785780518305,0.9119453963073216
291,14.575,1.0019811829361316,0.9886732456778576,0.9897367926288884,0.9755522000064744,0.9475028225860828,1.0037559776695466,1.0377240310593794,1.030930420381413,1.02470294392661,1.043951507514182,0.9746086429678684,1.0459758662515566,1.1084221866247836,0.9411552570536398,0.9166227740498714,1.0013713516992515,1.0303642861582505,0.9924504487887904,0.9823006459876016
292,14.625,1.0010947924413944,1.0000927902319896,0.9997759040500402,0.9939397322002006,0.961992582155195,1.0098366340625935,1.0705617768681392,1.0081498245402176,1.062127729256258,1.0486332530772482,1.036621124660326,1.0654161559008908,1.1052861991570575,1.0211161078384845,0.9701710525667164,1.0432661318696876,1.0543411438852892,0.9790310621791974,0.977087284560132
293,14.675,1.0012536405187027,0.9988497031117812,0.9930796439088464,0.9635712750263964,0.9772785587069618,1.0336814926666202,1.0470841700431732,1.0576946229662767,1.0420581660269657,1.0727726350148985,1.0295693075624508,1.025169438726714,1.0405689796517932,1.0119698322195032,1.0603683894126097,1.0273693731445823,1.0229695043088456,1.040568979651793,1.0104433471132266
294,14.725,1.0009532001847523,0.9909316786827408,1.0023935592984186,0.9923350850442032,0.9731741433614384,0.971762284500603,1.033884074377354,1.059398380933877,1.0300014625100575,1.0527424748756538,0.9461135151954287,1.0029240265004666,0.9745187708479476,0.9723337511823692,0.9898139085069956,1.0619195574710814,1.0313292821529851,1.0728446557989733,0.9763693487279788
295,14.775,1.000899286825056,0.9917913454841992,0.9958276454397336,0.9475671911390474,0.9748623348584334,0.9932928172230828,1.014778352371002,0.9883346168043312,1.0401202656223956,1.0142274412133632,1.028701379809515,1.0243608676584204,1.030871635885063,0.948401905014258,0.9266993442587828,0.9679342096941854,0.9939772826007552,1.0742767573960132,0.9785418899001768
296,14.825,1.0011107244349533,1.0083449752283669,0.9962148185276896,0.9488968557145624,0.9526277738890624,1.0221720886617471,1.033663316639208,1.0172472766714071,1.0385881286295482,1.0566457725941298,0.9721943669819968,0.9420153844149286,1.0993772220860725,0.9290815347433278,0.9398597428029948,0.989439499877465,1.021774124056467,1.0735095227428706,0.9712265278909248
297,14.875,1.000358295203922,1.005355581577335,0.9899372703018752,0.9781048785014932,0.9729166485321749,1.040857755273248,1.0490106880821772,1.068577726823606,1.0272695339250333,1.039770697565391,1.0384695224302294,0.9913636884230852,1.0384695224302298,0.978516642784773,0.9335519830506804,0.954963725781201,1.0513165680685423,1.0170577796997098,0.9243318244463136
298,14.925,1.000268914428076,1.004310621773021,0.9975151449341207,0.979169981753016,0.9826056658995176,0.990704064244842,1.038214667870753,0.9982625693671464,1.0198582982880149,1.0511721052232743,1.1017093829782474,0.9421954761763778,1.0527917848923405,0.9996204826250508,0.9953667784436674,1.080440862071331,0.9698445533553682,1.0655528974364896,0.9296079842110602
299,14.975,0.9998755209055268,1.0233062026013806,1.0050706583785936,0.9636227170029192,0.9799553054266976,0.9846356889750048,1.0371924959028649,1.0371924959028644,1.0093052105942042,1.1063744152262718,1.0647872572397548,1.0415478528158717,0.9528155813792252,0.9908436977092162,0.9338015232142294,0.971829639544221,1.102815373569746,1.0014070633564365,1.036524864661173
300,15.025,1.0003934349660717,1.0146053416185774,1.0079000192780323,0.9763498015101472,0.951166175677544,1.0111225771790109,1.0169826131900588,1.0292354157586134,1.0388245655948742,0.989813355320654,0.9989504913599192,1.0430218365669743,0.9821614074715174,1.0178382107343715,0.9779641364994168,0.9443859687226124,1.0996849946903309,1.0472191075390749,0.9617960773977028
301,15.075,0.9992407705009512,1.0066931256332814,0.9969502926970716,1.0040415511492866,0.9857600087709092,1.033003363022399,1.0467626291282304,0.988021146907182,1.0314157553948036,0.9986051977578212,1.011097585049712,1.015267059627237,1.0152670596272368,0.9423012545205564,1.0048433731834254,0.940216517231794,1.0569618054024823,1.0882328647339168,0.9701686611356444
302,15.125,0.9992123659329144,0.99985078982676,1.0087392302736582,0.994785690973802,0.9539237276885458,0.995168025133196,1.0198763701840468,1.0119907281465412,1.0109393092082066,1.0261848838140508,1.010636627998687,1.0127076046954058,1.047914208539622,0.9775010008511889,1.0230624881789987,1.0417012784494666,1.08104983568712,0.963004163974159,0.956093864180004
303,15.175,0.998828848448266,0.990035194413596,1.003868804800308,0.9861045911350426,0.9751848002847266,1.0664362699121486,1.010033176302691,1.0418904791746997,1.0288342075058434,1.0183891901707591,0.9875289116807358,0.9463818736940384,0.9792995040833954,1.0183891901707578,1.0081024306740842,1.0636509319561256,1.0759950433521344,1.0369053572647724,0.9927562649759843
304,15.225,0.9992231416239494,1.0164871531774204,1.0212630540792988,0.9574703226663634,0.9683185085881988,1.0241630830727797,1.0262383882056516,1.0163806888245053,1.0194936465238156,1.0127489048419782,0.9749217521927944,1.0648516412839542,1.0117112522755414,1.017842835622666,0.9565270021514212,1.03623758566404,1.0423691690111645,1.0975534191352847,0.963534525976706
305,15.275,0.9987792321989022,1.0082941848059377,1.0050987840474055,0.972064068767524,0.987527126983638,1.0313859830147982,1.0210772775373895,1.038086641575115,1.014892054250944,1.0427255590399485,1.0416478307400374,1.0233733073937203,0.9177871725038922,1.0335258203638966,0.9827632555130176,1.0152512970175798,1.01525129701758,1.0578918514923186,0.9551857151797444
306,15.325,0.9986437880729624,1.0015331173321798,1.020003423597454,0.96712800102518,0.9834213728836066,1.0359325827587644,0.969362520594336,1.0717780008473037,1.027227266937263,1.0026475516765505,1.004602756299561,1.0530173469646,1.0066200309106044,1.0126718547437346,0.9743436371339116,1.0288100516320804,1.0469655231314698,1.0146891293547773,0.9455665972743345
307,15.375,0.9981430654615684,1.0147180958778077,1.018923388919027,0.9848980768663528,0.9657042425437632,1.0068206731769729,1.0012243985913505,1.0648184279734227,1.0195394790533878,0.9966456284758408,0.943966647045892,0.9720251036459816,1.0602088243891223,0.9519833489316316,0.9860543319460268,1.0181211394889873,1.0562004734462525,1.1002923338178228,1.0055643666373428
308,15.425,0.9983228304403806,1.025717267990012,1.0278063051956945,0.9805911426169168,0.9674951503186122,1.013446000488102,1.0033368134508145,1.009402325673187,0.9745256303945442,0.9785693052094592,0.9796721256135268,0.9876369396429056,1.0254698062824523,1.0433906378485538,1.031443416804486,0.975689718598838,1.0274610097897974,1.0354258238191751,1.008442984454342
309,15.475,0.9978954704008424,1.0162694517204491,1.0363646423272497,0.9612532678437256,0.9916134399223796,1.031013182033476,0.9933483068983024,1.0129340419685928,1.0340263720442897,0.998872488584795,1.0524859653933665,0.967416611047662,0.9634598968920476,0.969394968125469,0.8942173991687999,0.9337845407249415,1.0643561078602086,1.0979881781829293,0.9046744294372095
310,15.525,0.9974824186937392,1.0029849220309124,0.9975481813320544,0.988865390483599,0.9800200349265208,0.9899540496290854,1.037356083255478,1.0373560832554771,1.0139045508297886,1.0089148630796425,0.9435045927549932,0.9788860149833056,1.0123018026433777,1.0732364742588043,1.0103361680751384,0.9631609384373888,0.9592296693009092,1.0280268791892946,0.9557797800586936
311,15.575,0.9981569541143516,1.002329987640687,1.003727028136377,0.979146279722476,0.996272888988048,1.0366556308352883,1.0247571443981542,0.9860870634774692,1.0386387119081442,0.9870786040138976,1.0097187795956666,1.0390142954446708,1.0683098112936749,1.0683098112936746,0.980423263746663,0.9726111261869284,1.0585446393440068,1.0780749832433425,0.9799051117656594
312,15.625,0.9977397343809936,1.0019405046267484,0.9981463270438824,1.0096110464807009,1.0044611121118694,1.021657414699964,1.0270760412967337,1.0073719445812088,1.0014607155665514,1.0295390533861744,0.9508719399840408,0.9586341599022776,1.0284941391664113,1.0750674586758338,0.9062391754541776,1.0052074794117003,1.011029144350378,1.0149102543094966,0.9965145851665318
313,15.675,0.9978369389967888,1.009259511041047,1.0194661259941773,0.9738125346719768,1.0091874930939198,1.0058502328654348,1.0107448812005466,1.005850232865435,1.0293445448739702,1.0156395295356573,0.9332462825612776,0.9679537889375236,1.000733100515089,1.021943243300573,0.9814511525282856,0.9795229577296058,1.0277278276966135,0.9621692045414828,0.9609493261994616
314,15.725,0.9977885066050932,1.012445140993477,1.0129933470079124,1.024444974509929,0.9837678326649076,1.031077117202052,1.0155136890178704,0.9980048323106654,1.0301044029405404,1.019404546063915,1.0154547366383837,0.963724023639825,1.0058749749719842,0.9809675946393444,1.0212025936382243,0.9694718806396652,1.0633535449703837,0.9867154516391844,0.976138612738119
315,15.775,0.997677609574379,1.0233780561854249,1.0044030727093112,0.9931382039765284,1.0126890334730805,1.0168188716139246,1.0231014977218054,1.0076365719177915,1.0231014977218056,1.0134359190942968,0.9423939161821068,1.0109316555408057,1.0071240033542108,0.9995086989810228,1.0204507860072916,1.0832770470860988,1.0375852208469667,1.0394890469402638,0.9891930698428504
316,15.825,0.997824412005258,1.010335622510215,1.003930244423045,1.0047718453654533,0.9859992234446562,1.0656300661970617,0.9859119089240944,1.0848392607206674,1.0204884590665864,1.009923402078603,0.934556418413635,1.0083371882883956,1.0291471490223023,1.0707670704901164,1.0045535590640493,0.9648254522084094,1.0461734805318634,1.038606222083169,1.0160781848137177
317,15.875,0.997661109526072,1.024331698627173,1.014201339626222,1.0112504392105108,0.99368045088446,0.9830516925143794,1.0145475234395975,0.9921186741443668,0.9849605307522714,1.0030944940122457,1.0414737113104664,1.09787120470273,1.0001155494894731,0.949357805436436,0.9625172205612976,0.9061197271690342,1.0640327086673718,1.0001155494894731,1.017284174178616
318,15.925,0.9976908381617254,1.0134552207873513,0.9999139766277452,0.9891749277308328,1.004910331898266,1.0214648392963324,0.9915891267263844,1.009609397800321,1.0380624573907482,1.0257327982348967,0.9527463893158162,0.9789002117676237,1.034944117021495,1.0106584247448172,1.0050540342194307,0.9471419987904296,1.0256034661458495,1.0779111110494637,0.9675008051887736
319,15.975,0.9978881519046532,1.0149118162492003,1.0219942434386573,0.996273393787156,1.0056984699700489,1.0466547101102552,1.0259195425078906,1.0263907963170356,1.0353446186907844,0.9886904915854644,0.9913466494188256,0.9950595582181468,1.0266192830123793,1.0043418302164504,0.9282271998303608,0.9078062014340926,1.0340451006110218,0.9839208318201824,1.0370949899818929
320,16.025000000000002,0.9977263312160848,1.0237207437916007,1.0227529775332898,0.965585861858778,0.978358161618815,1.0331087532568386,0.9694175517867888,1.0302988473096306,0.9829987638649617,1.033108753256839,0.9593416264205378,1.0036189322553322,1.0534309013194756,0.9704109528792372,1.04605135034701,0.9630314019067712,0.9796353915948192,0.9833251670810522,0.9871467202632196
321,16.075,0.9973861842055808,1.0224333237982737,1.0113294216157542,1.0133220220900028,0.9765124121017644,1.0732328355881005,1.0266919493960749,1.0229686785007135,0.9531573492126756,0.9992328265427806,1.0065524386438898,1.0670555906935226,1.0267201559937669,1.028553584843756,1.0523881598936111,1.0322204425437334,0.960716717394168,1.0652221618435336,0.9532333343329892
322,16.125,0.997633105708912,1.014972905557305,1.0028081759298737,0.9837110087240528,0.9900181962132006,1.0545617481854774,0.9874953212175412,1.0059964045190408,0.992583119125454,0.9939707003730658,0.8855291234763211,0.9857433246927776,0.9893874774642852,0.9146823456483816,1.0258290051793602,0.9966757830072998,0.9511238733634566,1.0549822273514202,1.00868661306033
323,16.175,0.9976972905447856,0.9948045758795624,1.0114710067081014,0.9805639232545192,1.0035475225637027,1.035181312885615,0.99197214618435,0.9942705061152688,0.988754442281065,0.9993268979632888,1.0231184056118254,0.9506852441525808,0.9687935345173924,0.985090995845722,1.0194967475388637,0.9235228086053646,1.0611458153779292,1.077443276706259,0.9902647930928112
324,16.225,0.9979101232587642,1.0096235702433545,1.0219821042551738,1.0156455948293384,1.0104541943241798,1.0356636351772324,1.036120478421687,0.9867814080206536,1.0178467486435263,1.0100804134878083,0.9304374078713268,1.0078238847348988,1.0240210543109958,1.0006251427010782,0.9862276586334372,0.9736298600742508,0.9718301745657958,1.020421683294085,0.917509054830995
325,16.275000000000002,0.9980668234934678,1.0050502161071255,1.0198065334614943,0.9821722278243804,0.98980836407769,1.020683120388372,1.0079699854369155,1.0202290798543914,1.010240188106818,1.0184129177184689,1.0177387363195265,0.9587134669020496,0.9318837989850148,0.9730226231244684,1.0928618064872249,0.9891204238746892,0.9372497325684216,0.9640794004854568,0.9823491267337237
326,16.325,0.9978485380051584,1.0089065823375745,1.010178206464544,0.984164748799546,0.9921644205801174,1.0270758087096887,1.0076714766470718,1.0166967473738702,1.0135379026194906,1.0239169639553094,0.9884038911106174,0.9777376620698556,0.9670714330290932,0.9688491378692208,0.9777376620698556,1.0026255298316338,0.9190734023456636,0.9172956975055372,0.9937007259403838
327,16.375,0.9982188855966628,1.0137925330685975,1.0046926665816127,1.0258691235579305,0.9903959066463488,1.0378566244452931,1.007806324601804,0.9799985844481262,0.978204536696276,1.0078063246018032,0.9894445176870356,1.0212480914698332,0.975309596005792,1.0159474958393668,1.0088800349987452,1.0212480914698332,0.8763651442370884,0.9311379657519064,0.9989459255008288
328,16.425,0.9979338337393404,0.9995063352388708,1.0209452645912924,1.0062592934546375,0.98944102495751,1.0007882904495482,1.0061377156100797,1.0034630030298142,1.0221859910916762,1.0119329262006564,0.981673551555222,1.020308288825732,0.985185800397996,1.034357284196827,1.002747044611864,0.9992347957690898,0.9342581921777788,0.9483071875488728,1.0076570251369652
329,16.475,0.9982451118452186,1.0197520326660323,1.006517147906103,0.9810276108679126,1.0100294536034862,1.0173201946245127,0.9871905024492226,0.9880766698661422,1.033271208129079,1.0133324412483715,0.9600147016636662,1.0001607710059648,0.9896878833514524,0.9809604769726916,0.9984152897302124,0.9146321884941112,0.9757240331454352,1.0926712786208272,1.00625214443767
330,16.525000000000002,0.9985664001242284,0.9958023139243868,1.0130112605259376,1.0097319332889283,0.959885927858924,1.032753180776682,1.0063287923559567,0.977702371566838,1.0442037490923302,0.9825468427773044,0.9559489608972502,1.0426956905612477,1.007996998695649,1.0010572603225296,0.9698284376434902,0.9767681760166098,1.034021017594848,1.051370363527648,0.967456180138394
331,16.575,0.998619475877142,1.015543677761024,1.012336438030464,0.986736028518973,0.985940113190464,0.9967645616581856,1.0138369454547025,1.0641785899828935,0.9862584793218668,1.0584877953840548,0.957088182532014,0.9519147328967056,0.9484657664731668,0.9312209343554726,0.9760574978614772,0.932945417567242,0.9812309474967852,0.9915778467674018,1.0173747078740754
332,16.625,0.9987256669983472,1.0111609377700788,1.014021942848652,0.9879299195096948,0.9721072180961258,0.9907780057641375,1.0112288473411746,1.0068776044524437,1.016885463096525,1.019931333118638,0.9804800642608064,0.942769292558468,0.9650529303825768,0.9976213241255064,0.9547681744637574,0.9170574027614184,1.031903843854905,0.922199780720829,0.9933709913223194
333,16.675,0.998812629197976,0.9970620010606912,1.0146940159111657,1.0034435278817948,1.000691135759862,0.997820783975561,0.9943606338794166,0.9861427774010744,1.0008484153096873,1.0120939031221552,1.001870732383549,1.013797764911925,1.068321342184499,1.013797764911925,0.9950552852244774,0.9899436998551736,0.971201220167726,1.0359479681789077,1.018405146282214
334,16.725,0.999074403496403,1.0090400013885286,0.9942593786194496,0.9911992152902112,0.993544323843736,1.0322777001194698,1.0163700470980537,1.024538841892835,0.9862744873278064,0.9759560096922928,0.9569345736470292,1.0263758435930963,1.00774525897342,0.9738714687558256,1.039925359680135,0.9687904002231869,0.9501598156035104,1.0280695331039766,1.0368490664869034
335,16.775000000000002,0.998864423169426,1.0089751160774394,1.0113034584317202,0.9928754736831792,0.9961779356382978,1.0180130370356737,1.0137392627408135,0.9816859555293628,0.9974989204203452,1.0060464690100654,0.8956794855531025,0.9175663902752652,1.0505714266637902,1.0404697783304848,1.020266481663873,0.9731254561084468,0.9950123608306084,0.9562893755529372,1.0006301142404568
336,16.825,0.9988464764206268,1.0158367514632467,1.0080950666037296,0.9923901231777362,0.9881417124538772,1.0162198451470172,0.977134466487516,0.980958036138989,1.0111217522783864,0.971186691474114,0.8903638959456737,1.0125378891863397,1.004169807457527,1.0493574487931157,1.0091906564948148,0.9991489584202392,0.94057238631855,1.0443365997558285,0.9749669099957514
337,16.875,0.9990182975427414,1.0058589542028142,1.0087151556818563,0.9941966863144152,0.9863260425339776,1.0541287591986328,0.9831777850218024,1.0021825102477386,1.003449491929468,0.9591051330689478,1.0364933980125453,0.9183697523321426,0.9483165920821038,1.0747588043597174,0.9832545717903916,1.014865124859795,0.9915731383876032,0.9782634318320644,1.0168174415101614
