,r ($\AA$),g_full(r),O (DOL),O (DOL),O (EiPS),O (EiPS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
250,12.525,0.9967928779449452,1.084231649838363,1.0805271546564632,1.0047372036171665,0.9970532956781109,0.8786925790105183,0.906299616950706,0.9149761145890504,0.908665934488436,0.8913129392117474,1.0595844085614576,0.8482889839802874,0.8513962696358924,0.8141088417686274,0.742641271689702,0.9384002679928451,0.7333194147228853,0.7519631286565182,0.9594854206558832
251,12.575,0.9967620892002108,1.077096719924518,1.0940021549990806,0.9999174545861362,1.010168974230946,0.903801875431092,0.952317647099255,0.9124095123399596,0.8529385664241479,0.964837846239426,1.0635055519633867,0.8908785638186052,0.8384739424175106,0.678177453425928,0.8107303193228136,0.9032090629718036,0.8168955688994134,0.8014824449579145,1.0224563137110294
252,12.625,0.997187689130106,1.0922085219269058,1.085353961834695,1.0073991214611469,0.9940992624928532,0.8896702944428642,0.9564343828565512,0.8989862137564014,0.9075258064604774,0.9269339716970147,1.1009722825090171,0.9388846964729676,0.8196126992011573,0.7737388540966149,0.8685448006460025,0.9664090035356926,0.8226709555414601,0.7737388540966148,1.0164333393877896
253,12.675,0.9970322644629396,1.0814380991817123,1.1005376214043494,1.0067112745683409,1.0188714981367586,0.930418310530418,0.9211757445317712,0.9057714678673604,0.9250268136978742,0.9419715180287264,1.0103805103065868,0.955765347587312,0.8981160091614107,0.9072185362812896,0.7706806294831018,0.946662820467432,0.8070907379626182,0.8343983193222559,1.0237556521970217
254,12.725,0.9973227225434168,1.0832924878350154,1.0792728496612305,1.0134473795672732,1.0080567020163835,0.9101300090562092,0.9063091441987108,0.860458765908725,0.902488279341212,0.8765063983102198,0.9994456196948333,0.8699993496741165,0.7405530796534,0.8609682145563923,0.8850512415369907,0.9211757820078876,0.7495842147711244,0.8459163226935182,0.9853152722317264
255,12.775,0.9967292537348896,1.0617251080670267,1.085369643610242,0.9973796709561312,1.026414727771504,0.8598020893306865,0.9242493358854552,0.8658677125358409,0.8772407560455063,0.8673841183371295,1.0573484087167488,0.9408608721632088,0.8273601955212976,0.7646361373770834,0.8422944950794437,0.8572287946375897,0.752688697730567,0.8363207752561851,1.0198602690095653
256,12.825,0.9975053487324584,1.054028011756956,1.0998184483095512,1.0527958608898196,1.0318208113329652,0.8749278294345263,0.8937353924060338,0.9223228881227252,0.9546718964337187,0.911038350339821,1.0639381380366708,0.903902874933662,0.8979756429668836,0.8238852433821574,0.7735037716645434,0.9631751946014429,0.75275845978082,0.7557220757642091,0.9660178466671424
257,12.875,0.9976642025824568,1.0706785240613828,1.0698371264000377,1.028085032199718,1.0431301790123964,0.8853143044072994,0.949510788538014,0.8883001873901235,0.8621737112904141,0.9472713763008968,0.9615900424230748,0.8557269184865902,0.8086766411814854,0.8674894878128663,0.7645670062079494,0.9880558234071968,0.6763477362608785,0.7057541595765688,1.0149717027073757
258,12.925,0.9975933346316692,1.1098609510318376,1.077995585211089,1.0522434738466822,1.0390562182037697,0.8844035867874325,0.9177353802593204,0.9066247824353576,0.8732929889634692,0.9725476628575366,0.9745902172049726,0.8870521737434476,0.9308211954742104,0.8374472824485845,0.7965961954998727,0.8812163041793463,0.764498912897314,0.7878423911537202,0.9648836178279466
259,12.975,0.9983233317534208,1.0749503807163248,1.0582427383185506,1.028347593610909,1.0278537892442294,0.957716475947604,0.9003857889760671,0.900385788976067,0.8739254719122806,0.8930357009027928,1.0394806375142371,0.9033926431878612,0.7991550305123386,0.865751283055033,0.8020505197533255,0.8744377507779935,0.7586181811385239,0.7615136703795107,0.9077358770493416
260,13.025,0.9980864849124668,1.0567106757950322,1.072057096397865,1.0329630954454294,1.0564840767458952,0.9445426757570228,0.904426963659234,0.8905688085709069,0.90515634024283,0.9212026250819452,1.054501721314321,0.9481895586750024,0.90221673158773,0.7930312672554566,0.8045244740272746,0.8706104129652297,0.7757914570977288,0.6321263724500009,0.9714105274588806
261,13.075,0.998498420454056,1.0646893482389248,1.0678167882145948,1.0581449490717725,1.0469605125696348,0.9518086384816352,0.8627801498632012,0.8772563268743282,0.8439611197487352,0.9112753428504786,0.9979788697065192,0.8782214053417364,0.832599514155153,0.9038837191341902,0.8582618279476066,0.8154913049601837,0.7727207819727623,0.7242475225870167,1.0024013999746066
262,13.125,0.998519734632218,1.056997715323068,1.0653640958094754,1.062162806351873,1.0874983571621748,0.9740210747123436,0.8942892610743863,0.9258946646786216,0.9065004397396592,0.8863879101733276,0.9790709739108164,0.902669481727024,0.8489054687087998,0.8970101119356322,0.8234383046475359,0.8998397968313286,0.840416414021712,0.769674291629312,1.0033542902095942
263,13.175,0.9983948598416188,1.063051726084955,1.076711498831323,1.0457349518088812,1.0639341403450566,0.9274347002543528,0.9309990150132088,0.8982073192317326,0.8832371972445374,0.9324247409167512,1.025010517016492,0.982886797139102,0.8902146134088436,0.8115836696377152,0.7750764457439775,0.8593238854987574,0.7638434537766732,0.7076784939401528,0.9900793506691864
264,13.225,0.9983432033736812,1.074300484268453,1.0826737281765202,1.078719438756173,1.0903645703928884,0.9699590280084296,0.9501495073780608,0.8878910139683296,0.9296325038680358,0.920435226432507,1.0674415932749757,0.9643206038463228,0.8305420229659078,0.8751348832593797,0.844477291807618,0.8361161305025921,0.7246339797689131,0.7608656787573584,1.005131034025615
265,13.275,0.9985933638946984,1.0474919510430107,1.0684655337423987,1.0571642790013498,1.047021917556224,0.9619639739877904,0.8959606064295037,0.8994714238528168,0.9240471458160086,0.8875346446135525,0.946005712972731,0.8215312770552665,0.8353617699349849,0.7662093055363935,0.910046431485464,0.8215312770552666,0.7053551368656332,0.746846615504788,1.0059566657819583
266,13.325,0.998367353623999,1.0715903899829498,1.0615094541211676,1.0951294885499705,1.0740603021520445,0.9735746893152362,0.9129440536885892,0.9003997842485933,0.8906431302397075,0.9547582851552424,0.933428803447506,0.8538128172711016,0.8016506194313876,0.7906691040967113,0.9471556976158524,0.804395998265057,0.6698724354152691,0.7851783464293727,0.991025730815094
267,13.375,0.99868304785735,1.0443617386831328,1.0712601933188683,1.064883188856924,1.0579125373915723,0.9213485384526806,0.8860716799984114,0.9386411161263424,0.8556367432927672,0.9420996316610742,0.8310917633462734,0.8937642569756649,0.8992140390303945,0.7738690517716124,0.9101136031398536,0.8610655646472869,0.81746730820945,0.7765939427989774,1.029508318155207
268,13.425,0.9996218699963394,1.0502686820730711,1.043303864581736,1.0682666263253728,1.0837186694954506,0.9488264129535414,0.8877225412076186,0.8987075069147512,0.9035134294116216,0.8849762997808356,0.9195747807864432,0.8492543563733622,0.9114608856618568,0.7654107734193042,0.7735246685438905,0.873596041747121,0.6950903490062232,0.8357311978323851,1.052819289839173
269,13.475,0.999160716482742,1.0582357434284002,1.0674533787449794,1.098811996394988,1.056461950700598,0.9615608690952848,0.9479313741400012,0.8743321013814672,0.9131761620040268,0.9084058387696776,0.990616474249959,0.9664550968292276,0.8349098197608052,0.7946408573929206,0.8241714297960363,0.8080638448488822,0.8053792473576895,0.7651102849898054,1.0612926122833886
270,13.525,1.0000579624960173,1.0494092979220249,1.0696146840166727,1.094111165710183,1.084567516912711,0.9517587294986596,0.9213186848451844,0.8915550856284525,0.9165835667879768,0.8888493038814773,1.0019591802436842,0.8953677780901008,0.9086917033592984,0.7274863196982071,0.8873734229285821,0.930009983790015,0.732815889805886,0.7914411609903564,1.0337190674159766
271,13.575,0.9995251941169369,1.0463603977689997,1.0416930879778663,1.0968930958784509,1.084036236642368,0.9951209048728248,0.9340169896613356,0.9192446145552616,0.9179016713637996,0.8937286939174968,0.9125909414702946,0.9760755287030106,0.775041002466076,0.7671054290619871,0.9760755287030096,0.8041381049477379,0.7723958113313797,0.7327179443109322,1.0278996815460442
272,13.625,1.0001392154514612,1.0355643036461777,1.0419504922176357,1.071168671991219,1.0834835292151983,0.9665009973756628,0.9038450706492408,0.9158430140649388,0.9478375298401333,0.9258413002446868,0.8665181355781807,0.9347892614116136,0.8954020734307876,0.8192535100011895,0.84551163532174,0.869143948110236,0.7929953846806386,0.7614856342959775,1.0778424563977589
273,13.675,0.9997880091399414,1.0411818438386669,1.032729078153253,1.117362089436063,1.089133526603682,0.974003392934316,0.8621782751313954,0.9283469838905198,0.8621782751313953,0.9111431196131476,0.9462125352554848,0.9175394281265308,0.8028469996107144,0.8054536457133467,0.7298609087370137,0.8549799216633582,0.7872071229949212,0.6881545710948983,1.0304763602875122
274,13.725,0.9997164856489216,1.0358308699120773,1.050145425655441,1.0659873520218726,1.0820952130646375,0.9491841425742586,0.874957285750112,0.8552510405755605,0.876271035428416,0.8933497812463612,1.0609523917208343,0.9548571525487508,0.7944204494104782,0.8177096482531311,0.8487619133766666,0.8254727145340145,0.812534270732541,0.7918327606501838,0.9715715095412668
275,13.775,1.0008551199598743,1.01852431136681,1.0322451103652568,1.0817019050940142,1.086959265507594,0.9970836782066008,0.9018749031783708,0.9227425798968864,0.9351327629485056,0.9233946947943408,0.9171106785097876,0.9299553658838736,0.8939902412364312,0.8194910544667287,0.9119728035601532,0.8426114917400851,0.7295782428481221,0.8092153045674593,1.0596867083621493
276,13.825,1.0012507242114432,1.0052108694064623,1.0283191652548866,1.1043383246601803,1.0975965979834443,0.946508313483174,0.9083113295601186,0.9251438987465488,0.92643871176089,0.8668773131012103,0.8977370232763342,0.8977370232763343,0.7906206739081354,0.8237757344268635,0.8569307949455923,0.8110237880735067,0.8033726202614928,0.7192097743293362,1.0417299195480154
277,13.875,1.0004087562166717,1.0118651453685708,1.0239399084397944,1.1043821672259175,1.095313926556614,0.9692653812532928,0.9300576967330996,0.8998484971847538,0.9422699263377492,0.8998484971847543,0.9368552535624812,0.911534841304036,0.8760862641422128,0.833041563302855,0.8279774808511662,0.8102531922702537,0.7773366563342751,0.8634260580129893,1.1058560868099234
278,13.925,1.000864492691697,1.019836684576876,1.0101262377153828,1.1245470038885392,1.0568083738411167,0.9157329479962476,0.9380678979473752,0.8991412708896951,0.8378796938808869,0.9387060393745504,1.013097859687962,0.8848894456827858,0.8672922123879574,0.8094727315620937,0.8019310601500245,0.854722760034509,0.8044449506207146,0.6888059889689866,1.1224777471065426
279,13.975,1.0010189500050606,1.005886725170856,0.997911999033541,1.1199198651204805,1.101403516153266,0.9060241098095564,0.9015890267545442,0.9231308587360304,0.9269323584974688,0.9250316086167496,0.965926530292832,0.8511135576998857,0.8411298209526729,0.8810647679415237,0.818666413271444,0.913511912369965,0.6863819013708758,0.7338046509201358,1.0640320250639133
280,14.025,1.0014859661388635,1.008299886657943,1.0207086405373478,1.0893380426687955,1.1187110762150536,0.96374109690315,0.9480142513270544,0.9071244528292052,0.9398362916274844,0.9285129628126956,0.9218790934060516,0.9094882453763998,0.9020537365586094,0.8054051219273297,0.7781452562620966,0.8574466836518648,0.7880579346858183,0.7533635602027946,1.0381001904351868
281,14.075,1.0013743600794998,1.0063118342056472,1.0081892816575233,1.1072100808877774,1.0916835419479067,0.96440143031838,0.89694329918212,0.8719588061686905,0.923801629171557,0.9069370963874928,0.9743952275237522,0.9030380012656996,0.8366019630254433,0.8538261210877324,0.7627841427584928,0.8685896851411223,0.7234146386161184,0.7972324588830697,1.0912232267421609
282,14.125,1.0010736379028098,0.9993166307064412,1.0045596350648167,1.0931352487471462,1.111052083394041,0.9606868915859764,0.885022720654092,0.8980468812243344,0.9147922305289318,0.8937054943675868,0.8966561339195762,0.8526784488771993,0.8380192205297401,0.8087007638348224,0.8795537008475404,0.8429056299788933,0.7207453937500686,0.7305182126483741,1.0950293991589148
283,14.175,1.0008895061248329,1.0114838766757392,0.9944773423201024,1.1127437399653357,1.0875058265472708,0.9034234140557724,0.9520740273552992,0.889875141997676,0.8917226336419621,0.8757110393914852,0.9291576663534508,0.9121756724514292,0.829691702070183,0.8224137046836023,0.827265702941323,0.8903416802916878,0.7860237177506995,0.6986877491117331,1.0946702191652775
284,14.225,1.00138146538474,1.0150695063609771,0.9817546402626656,1.0995942166193542,1.1084271236461858,0.9062562609529724,0.95150792310582,0.9588460304819572,0.9576230125859344,0.9619035752220144,1.0141783249899032,0.8768667703000598,0.8503680492195635,0.8648218970816522,0.838323176001156,0.9105924153116004,0.7805077845528002,0.754009063472304,1.13079236284322
285,14.275,1.0015556765855176,0.9815056304656348,1.015271979444927,1.090272938260934,1.0931286578372956,0.9059911572909488,0.9430323507190644,0.9345310932109724,0.9545697716229032,0.9424251180399146,0.9903412967218884,0.9233616921126784,0.8515978300313822,0.8683427311836847,0.8515978300313822,0.8779112461278575,0.7032858483967033,0.7702654530059133,1.040722457040185
286,14.325,1.0008595669210292,0.9953962393694242,0.9712674810917772,1.0794343120939376,1.1104257644771929,0.94671174225956,0.9400787300526464,0.9810828055135694,0.9557567589053518,0.8912356401653689,0.9335553544111356,0.8385369977280681,0.8765443404012946,0.826659703142685,0.8480388333963748,0.8765443404012946,0.8124069496402246,0.8005296550548412,1.1070608128645525
287,14.375,1.0015838987274912,1.005807852104607,0.982971592852037,1.11820319889065,1.1000995313425006,0.9604970447160848,0.9185800913930638,0.9078014462528584,0.9658863672861876,0.935346872722272,0.9954822767536532,0.8279959221339626,0.8822520651797777,0.8256369593928401,0.8327138476162074,0.917636506296614,0.7808166673115146,0.8185600711694729,1.105727678328558
288,14.425,1.0013751737029335,0.9994058489410164,0.9944903719285636,1.1106645592525983,1.0968811321683487,0.9181698571680774,0.9086551436222944,0.9151965091850208,0.9401726322427008,0.9294685795036952,0.9768799646153534,0.8878597280316999,0.8644333499833703,0.8316364207157086,0.7473014597417211,0.9159713816896956,0.784783664619049,0.822265869496376,1.1012310040106712
289,14.475,1.0012772593789585,0.9953979906312758,0.9693259300206708,1.12502525438603,1.087927789640802,0.887624370266311,0.9201056346473132,0.9573114465746444,0.9023885813485854,0.9407755301624978,0.9003484358172162,0.8933689905783236,0.7770449032634373,0.8165950929504993,0.8282275016819876,0.8072891659653082,0.8305539834282846,0.881736581846835,1.0967699661117811
290,14.525,1.002094099875884,0.9972612066053134,0.9847004091737576,1.121036508246062,1.078283446332284,0.9190604956862932,0.9260986105224356,0.9337232349282568,0.9401748401947208,0.9982392875928974,0.9865801882683786,0.8918500062566607,0.8502611458612725,0.8779870527915314,0.8086722854658841,0.8895395140124724,0.7924988397565664,0.8826080372799082,1.1584760959456883
291,14.575,1.001643531938748,0.9803633230530664,0.9705148244399658,1.1115971825940951,1.1131625368381997,0.8982032755632906,0.9960619981927538,0.9622774391897252,0.9098531234953696,0.9989744601757736,0.9545814790406548,0.9178668067698604,0.8536161302959698,0.8214907920590248,0.8742681334482921,0.915572139752936,0.715936109280491,0.8100174569744019,1.142814419337158
292,14.625,1.001892795328548,0.9856263392995042,0.9726933219462522,1.0975965073225904,1.1005115122110174,0.9244691349388212,0.9354609456796458,0.974800057804702,0.9082706770049744,0.9429816582917896,0.9685766242911572,0.8979275058134489,0.9298335593195108,0.827278387335741,0.8796954752385564,0.8432314140887721,0.7816983108985099,0.7999303414734024,1.098944944958053
293,14.675,1.0016479256275934,0.9858296798834236,0.9697463970297469,1.1088520249745275,1.0961132549748211,0.8900257902487858,0.9141581874020775,0.9440363934013912,0.9710416949776944,0.9302464521709382,0.9755686958866816,0.88955567861593,0.8963461799794107,0.8510761708895411,0.7718536549822698,0.8986096804339039,0.7876981581637242,0.7990156604361919,1.144823097218599
294,14.725,1.0018541342498646,0.983541711881324,0.9756081946937046,1.0930911789451976,1.1028680379641742,0.9307879460333384,0.961604959574601,0.9644583867543478,0.9159501246986558,0.917091495570554,1.0386474934277592,0.9824436247357812,0.8520506493703913,0.7531318404725094,0.9105026728100488,0.93298422028684,0.8093357091644878,0.8453061851273542,1.1733991361610985
295,14.775,1.0020076961984183,0.962094727791852,0.968270875463344,1.0870383107515766,1.0900848360575883,0.9330013043175764,0.9471720410174178,0.9636100955892348,0.954540824101335,0.9732461965451268,1.0338625963193586,0.8552254306486268,0.9065836157789618,0.8172650329435965,0.8217309620853651,0.9557088363384132,0.8619243243612793,0.8797880409283527,1.058698630832254
296,14.825,1.0016618633973264,0.9697889434232436,0.9764523422056258,1.1154629590581238,1.0922005067074707,0.9098281176034608,0.94811296413628,0.9126431798485216,0.9548691135244244,0.9002569059702562,0.9359655440242628,0.876081492629345,0.8716456369704623,0.8206332968933105,0.8672097813115796,0.938183471853704,0.791800235110573,0.8184153690638699,1.0993679820708613
297,14.875,1.0021856271675464,0.9857628113547848,0.9698989954627916,1.0625154258106808,1.1111702163490411,0.9624414665248746,0.9355982414271448,0.97586307907374,0.9154658226038468,0.9383944107081584,0.9451052169825906,0.7930952869783974,0.8371561362549754,0.898841325242184,0.8173287540805153,0.9076534950974992,0.8635926458209219,0.8724048156762373,1.1906545315989474
298,14.925,1.001270195673583,0.9675856272086608,0.9709250081481212,1.1026180688081415,1.1225842447029577,0.9082313419529628,0.9571147413975256,0.9943327841564544,0.9304510689732184,0.9554482618710062,0.9956794342788944,0.9847379020340714,0.9431600795037436,0.905958869871346,1.0000560471768234,0.9344068537078856,0.7746604829334696,0.9562899181975316,1.1001599023881343
299,14.975,1.0018960055044728,0.9814524310373048,0.9630009594778792,1.1032376075750747,1.121958541440176,0.9143158666718172,0.9794270750407216,0.9650805376035057,0.995428982182232,0.9562518991806028,1.023821080746793,0.9346986512125706,0.8825294241681481,0.9129614732773944,0.9129614732773946,0.9325249334190526,0.795580712427444,0.8955717309292539,1.1543106907392826
300,15.025,1.0018935215996216,0.9697826172645886,0.9691647901565408,1.1139513223729376,1.104929237282645,0.9449649775859577,0.9663417955243874,0.980044883946458,0.9849779957784028,0.9816892545571064,0.9997441116659432,0.8939396592434136,0.8658690902333549,0.8701876393118253,0.9068953064788254,0.8097279522132369,0.8313206976055899,0.8399577957625312,1.1073773374227225
301,15.075,1.0017276027908784,0.9763509752438766,0.9533358920139272,1.0888324203707302,1.0837110852841556,0.9719210634973942,0.9702875827184076,0.945240877440603,0.9691985955324156,0.9713765699043984,1.0574725568211178,0.8858745759982184,0.8837296012379322,0.8880195507585047,0.8622798536350696,0.935208995484802,0.8837296012379321,0.8258152827102037,1.1744393437493814
302,15.125,1.0017493929069277,0.9866727617915388,0.9759016688203846,1.0927289835925842,1.0816454338753996,0.8968115185160871,0.9611785696037912,0.954687774536124,0.9411652848118162,0.9790282560398772,0.952475003490328,0.9332976544267642,0.9269052047389084,0.8565882581725088,0.8480649919220368,0.901335405987491,0.8970737728622544,0.828887642858473,1.0870425923275109
303,15.175,1.0018249183919117,0.9743266738586572,0.983209884312404,1.0940236047577303,1.0844569901640733,0.9140171293200569,0.9559297313700064,0.9930062639526545,0.9494816387469374,0.9844088071218944,1.0139462819154488,0.9229239643322248,0.7810984927490617,0.768397704249077,0.8805880026656087,0.9250407624155556,0.8763544064989478,0.9123399739155708,1.117669387998658
304,15.225,1.0017799788352098,0.9724504331468372,0.9741552549848804,1.071248991798389,1.098146773648031,0.8968134280698933,0.9886300409437156,0.9811565957098,0.9710140628923428,0.9678111577920928,0.9904741378196178,0.8706078408860335,0.9021516032369769,0.8621961709257819,0.9589303754686744,0.969444962918989,0.8327553260649015,0.9063574382171024,1.1223785644667248
305,15.275,1.0013482082128389,0.9684856472534688,0.957725802597222,1.1055773851127788,1.1011237217824832,0.9079224361562784,0.9339085339200976,0.9922446717572412,0.9800471156640204,0.9885323720766954,1.0048922035693164,0.9902679927065612,0.9651979169418384,0.9025227275300306,0.8837201707064886,0.9067010734908176,0.839847538118223,0.9275928032947536,1.126298735440148
306,15.325,1.0022361092521876,0.9837537715841256,0.965046712239181,1.1054543910779775,1.087578807744825,0.9193944827592124,0.9589100049408408,0.9841999391370828,0.9647056148608129,0.978931202846199,1.02532801394107,0.9651366932846104,0.8841897448155788,0.9464566282532954,0.9962701350034692,0.9568344421595816,0.8862653075968359,0.8592829914404919,1.1196602244280072
307,15.375,1.0014066891104272,0.9712689239094496,0.974317353254513,1.0949352434728623,1.1174423433868703,0.9322686955787332,0.969433814829766,0.9526833385476106,0.9532067909314278,0.9594882195372362,1.0227942335922395,0.8846345286513523,0.8640136771676378,0.7753440157876655,0.9217520613220388,0.969180019734582,0.9238141464704104,0.8846345286513527,1.1644678999594338
308,15.425,1.001390188785786,0.982763806751194,0.9838385062118028,1.059197735055699,1.0735230219226903,0.9444368675259318,0.9387161596279224,0.9662795704092414,0.994883109899289,0.9553582189675868,0.9403709098463556,1.0182229677421324,0.8133491311742983,0.8522751601221868,0.9301272180179638,0.9465171249433906,0.9157860494582156,0.8830062356073622,1.0782844506461522
309,15.475,1.0016202402469878,0.9810827594411308,0.9779765312525376,1.0964513953006756,1.076317097080812,0.9042409462468572,1.0251508784878665,0.9925982044229787,1.0261842967121482,0.9972485864322488,0.9648368330343092,1.0197958931438584,0.8997001692007695,0.9220908973935484,0.8243859016432386,1.0157248516542627,0.8203148601536423,0.8528831920704126,1.1049138932681724
310,15.525,1.0014565442311345,0.97043352477044,0.979885173093587,1.0599104248032931,1.0799152424533396,0.9410369695776332,0.9620858052310336,0.9790275510008432,1.016504746188605,0.9764606198235992,1.0213274653700923,0.861555446034969,0.9242507953943212,0.9303180872678072,0.9282956566433116,0.9424526710147784,0.8817797522799214,0.8656003072839595,1.1134718810677586
311,15.575,1.001370703090482,0.9818450146596812,0.9828991133480722,1.0716219338645794,1.0810461753680252,0.8967475538326627,1.0171300468386395,1.00539785472365,0.947757084767399,0.981933470493672,0.998704785967668,0.9364113284928232,0.9826290550064172,0.831919077244697,0.9002409338300101,0.9645438576750108,0.9766006558959488,0.7676161533996965,1.087387868119973
312,15.625,1.0014961525835089,0.9569091570783432,0.9837597423814366,1.0685201419049415,1.1078490381414057,0.9320712670401946,0.9609609147951104,0.957919899241961,0.9863027110713528,1.0080966558689215,1.0442355932252845,0.9543874064276974,0.8805122306163481,0.9124582525888236,0.994319933893292,0.9843368020268932,0.8545560877637126,0.8964852416025862,1.13557106293358
313,15.675,1.0010630660896698,0.9885629584258612,0.9826026305111488,1.0623909863680872,1.0679736141626963,0.9311706043342802,1.00721536434211,0.9523221269854651,1.0052009336134264,0.9936179569234914,1.0395683427118871,0.8868073457866673,0.9264855268062052,0.8570487100220139,0.9264855268062046,1.0792465237314246,0.863000437174944,0.9780671621316036,1.1016161104796844
314,15.725,1.000573520293552,0.974389743112216,0.9916871587159451,1.035137903313262,1.084726354348893,0.9132485855329824,1.0033224186266467,0.9983183167881102,0.9808039603532308,0.9928138047657192,1.0132548025788943,0.9383449144504936,0.9698859199782416,0.8575210877856404,0.9383449144504938,0.9994556126605044,0.9718572328237256,0.9048325960772622,1.0594398463873826
315,15.775,1.0014659892558682,0.9757891695905224,0.9981148073018123,1.059654473129568,1.1035840327816917,0.9636570142278764,0.953712153399931,0.9621652851036842,0.9706184168074375,0.9820550067595748,1.0146771638694247,0.9657062582772712,0.9284883700272344,0.9049823353430002,1.010759491422053,1.0146771638694252,0.8716821195403357,0.9089000077903732,1.0784592698876134
316,15.825,1.0005324178132895,0.966012680591149,1.0010999096930475,1.0635916160589178,1.0879904874010926,0.9546125442492508,0.9931528022468912,0.9704239321457186,1.024775578039827,0.9852471082986572,0.9810247490308508,0.953774061557771,0.975185316000905,0.9148445080248008,0.9615599722643656,1.0121683918572264,0.965452927617663,0.8914867759050197,1.1489978277187736
317,15.875,1.0011149711644316,0.9806910512752192,0.9848418316841154,1.0653140589982255,1.0663036679708204,0.92896877970481,1.025204446101291,1.0109654954609957,1.031587423974527,0.9721766299236382,1.056092702662683,0.9381043237937752,0.953578209547075,0.9013538451296892,0.9516439738279128,0.990328688211161,0.9226304380404754,0.94970973810875,1.0727310772673166
318,15.925,1.0010189519881405,0.9703261201872418,0.9825170680414748,1.0589627974519031,1.0510955610678,0.9621781390765712,1.0221922927816514,1.0007238150334925,1.0265835723210468,0.9626660590253928,1.0994462846784343,1.0244840379958144,0.936067029088108,0.9456775735345972,0.970664989095471,1.0802251957854552,0.909157504637936,0.9360670290881078,1.0660055126758534
319,15.975,1.0005357893046298,0.9818416592808556,0.9647170436444517,1.059510862370774,1.0714008382282787,0.9212538722890448,1.0143490004361473,1.0095002958451522,0.9881659956447748,1.0187128345680427,1.0983050550814375,0.98751950169931,0.9416772037480848,0.8958349057968595,0.9951598846911808,0.9569579697318265,0.9760589272115036,0.9225762462684076,1.112728227055887
320,16.025000000000002,1.0000369778488425,0.9805218908801,0.9715603263308824,1.078159976298915,1.088357255762484,0.9386427659190928,1.0017650463787438,0.9945373043413792,1.0186297777992617,0.96177154043866,1.0534981575673954,0.950995634128406,0.8902533980164117,0.8636786697174144,0.90733715192291,1.004145090726401,0.985163141941402,0.8978461775304111,1.075753524051032
321,16.075,1.0005326202803169,0.9989004555888172,0.9962916557678456,1.0598817034756445,1.0672810900836087,0.9337704186790284,0.9285029958044286,0.9811772245504248,1.0491748652952568,0.9840503643002072,0.9771577310620932,0.9299976089065876,0.9299976089065872,0.8507686036853361,1.0073402092416182,0.9847033506069746,0.9130199649306052,0.9469752528825696,1.0716127185792657
322,16.125,1.000356038113232,0.990390891749484,0.985920811898656,1.0517203873028464,1.0512408066428818,0.9275126854539584,1.009841928441919,1.008414253708024,0.9941375063690708,1.0165044105334298,1.0329731433224048,1.0123511749439176,1.002977552953696,0.9073666086534372,1.0011028285556518,1.021724796934139,0.9879797577693415,0.9186149550417028,1.099698028020143
323,16.175,1.0001152264237676,0.9834777395652484,0.9893418222114954,1.0499945097744667,1.0681060809825604,0.9184766388480048,1.0121215278757625,0.9738122550916796,0.9785417949415662,1.0386069510351277,0.9520707037211392,0.9613864640315224,0.933439183100373,1.0042389614592848,0.8924498377346884,0.991196897024748,0.9464812475349098,0.9651127681556758,1.075970315849233
324,16.225,0.9998729560711882,0.973540257286644,0.9681537760445144,1.0389540487425726,1.0643752648288272,0.952778191000774,1.0035428898799468,0.9725200183426744,1.0091834119776322,0.9819208885054844,1.003614108593303,0.9073264081378573,0.95547025836558,0.922139900515618,0.9610253180072406,1.0887916897654284,0.9795421834794414,0.918436527421178,1.1142429324093606
325,16.275000000000002,0.9997539258416146,0.9953879485490156,0.995036903601547,1.0344632424110467,1.077618186534687,0.9618820584859512,0.9997220034773848,1.0048607614391842,0.9698237753360052,0.9838385697772766,1.063708741734505,0.9864150269371884,0.9532891491669094,0.933045557196184,0.993776333108361,0.995616659651155,0.912801965225458,0.9974569861939472,1.0510142443576873
326,16.325,0.999541020256166,1.000813598279552,0.9879916008116164,1.049815720965726,1.0541828046363606,0.9824642530805408,1.002893566471629,1.002429263894559,0.9977862381238568,1.0405020752143157,0.9675784310641689,0.9748947140967904,0.8742958223982474,1.0023307754691198,0.9712365725804796,1.071835464279023,1.005988916985431,0.97123657258048,1.0661429481439475
327,16.375,0.9998307939867026,0.9802334281511592,0.9889893825372268,1.0412441978909055,1.044499539286723,0.9778580504266212,0.9686286209747414,1.0360034559734612,0.99400955196741,0.958476248577674,1.06348198456883,0.9471352375390774,0.91259479701462,0.8998693715582405,0.9634964988401362,0.9598606629954572,1.0216698723550128,0.987129431830555,1.096983614851951
328,16.425,0.9998176555111424,1.005811194914363,1.0067590166520533,1.0450833436581952,1.0398448306574015,0.9471456690381664,0.990718956475758,1.0324575791791346,0.9691616458487388,0.9700789782158457,1.0515964681110517,1.026300333139308,0.9124677257664622,0.9504119282240772,1.0642445355969232,0.9757080631958208,0.9775149299795168,0.9106608589827662,1.0495499149172751
329,16.475,0.9993585683320146,1.0039975581204408,1.0090505186193834,1.0476316523935123,1.0548292386619662,1.0043177326709605,1.000214755097634,1.0157148925968678,1.0093324830383594,0.9569055473791854,1.0128966857788235,0.9913456924643816,0.8817948097826295,1.0200803502169722,0.9051417192066092,1.0093048535597506,0.8979580547684615,0.9231008803019785,1.069193158110432
