,r ($\AA$),g_full(r),O (DOL),O (DOL),P (TTFP),O (TTFP),O (TTFP),O (TTFP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
236,11.825,0.9909478172491282,1.019083810665631,1.0004668359236584,1.0583779786813223,1.1631776664349145,1.1167098803554918,1.1280796578004568,0.9660127966953024,0.974340493218538,0.9984908131359206,0.9668455663476262,0.985166498698744,1.1186872329546165,1.0235496090376546,0.8496773998101051,0.8988865156292224,0.9973047472674584,1.2302278954779506,0.7217336986803975,0.8398355766462806,1.194174686132922
237,11.875,0.9905475419238812,1.0061764775361823,1.0119163063472891,1.1195804209750713,1.093600665146841,1.08673808813561,1.103894530663687,0.9355992560800284,1.0330403083460855,0.9967063566536573,0.9785393808074432,1.0264341353110988,1.2426611852933809,0.9661528063668432,0.9303693690939968,0.8067538585150745,1.089768316945766,1.197118628764304,0.7644643417380748,0.7937416995067669,1.169899316553048
238,11.925,0.9911441215997814,1.0186778400119176,1.0214468223616942,1.0489652527358213,1.1486120909243496,1.1150724234365033,1.1281966411491386,0.9605244773634674,1.0211202244435154,1.011293887079183,0.9646187845986058,1.0211202244435154,1.1709718692495803,1.064519881135982,0.912906443519645,0.9483904395575112,1.1129071484603446,1.2129075009306944,0.9032289900547728,0.7903253662979263,1.0916760005527164
239,11.975,0.991189112486024,0.9921879573179926,0.9963068187644232,1.0836067593185963,1.132773969928248,1.1009598924749435,1.1091544275765524,0.9582044167229402,1.0402202184932938,0.9768812824726248,0.9541442285164872,0.9687609060597184,1.170810635533576,0.8797074447315113,0.8861053170568326,0.9052989340327924,1.010863827400574,1.2059989333228367,0.7901372321770304,0.815728721478311,1.0965822596775658
240,12.025,0.9910229076475586,1.0080083077789426,1.004680049821395,1.0521467557236244,1.147274972165696,1.0798725675509615,1.0875210673653997,0.9430048696696168,0.9848804061536648,0.967969131804338,0.9728009244755744,0.989712198824901,1.0659227468666748,1.0817846925045718,0.862889842701594,0.9295100143807604,0.9421995708910782,1.0437160229736189,0.9041309013601256,0.7645457797466327,1.1205979023409764
241,12.075,0.9919317454843106,1.0101801004719402,1.0124306130973788,1.0614664400923268,1.094652081363637,1.109348579640931,1.1003410484387184,0.995109744644771,1.059799864481229,1.012679900649735,0.9863246666422888,1.0062907530115663,1.1105984284680317,0.9438513556385542,0.9784592386786344,0.9878977522350192,1.025651806460562,1.1105984284680313,0.8148583370346183,0.8463200488892366,1.0742569408971867
242,12.125,0.9923013134754116,1.015853045377732,1.016745841374841,1.1138533731121951,1.11714462410915,1.0658951442994289,1.0898742587058128,0.9465240023714228,1.001176852717555,0.9853354468201256,0.9861275171149974,1.010681696256013,1.2169079984843718,1.0078494448985948,0.9111208604036836,0.8923991988885392,1.070254983282409,1.142021352423795,0.8206328297471533,0.8050314451511994,1.1074435898294963
243,12.175,0.9924891728683368,1.0329101316465703,1.0091498042862197,1.0413033043761757,1.1028581795117132,1.075811340437007,1.0548267239135287,0.9709743485540702,1.0071109343416815,0.9450502761412192,1.012609980005014,0.957619523371692,1.1295658732688676,0.931505007818984,0.9469785129322562,0.9624520180455282,1.039819543611889,1.175986388608684,0.7798646577089168,0.860326884297932,1.0931557683798832
244,12.225,0.992339031358183,0.991104771136343,1.0190623861543673,1.0443658691291542,1.105418258289938,1.1266940908762708,1.0859924981024156,0.9303231370685628,1.0035646570722854,1.029277105584231,1.0051229872851306,1.0012271617530173,1.1725254298468304,0.945386995792732,0.9300398043025904,0.9177620511104768,0.9576647489848454,1.1848031830389436,0.822609463871598,0.8594427234479385,1.048056574781886
245,12.275,0.9937561549040372,1.015423289177016,1.0142618098642593,1.0404627147722194,1.0941373786295168,1.088173527089817,1.088632284900563,0.9923143180812958,0.964492421312661,1.0209090453157252,1.0039067750682262,0.9977241313418632,1.0686137622498222,0.9833682199620872,0.9620568343901534,0.9772792526558204,1.0412134093716217,1.0107685728402878,0.8554999065304848,0.8067881680803505,1.0795179843135971
246,12.325,0.9945994234015618,1.020450142103391,1.005473171347146,1.04568925746896,1.093923835924882,1.0757221082056665,1.0470543870479012,0.9858125739372476,1.001144029208433,0.9605156727397914,1.0256743576423304,0.9965445926270778,1.1414965333728335,0.9029297975621092,0.9874850963304668,0.9210487901553288,1.0388222420112567,1.1173378765818744,0.8123348345960112,0.8304538271892307,1.066709467005922
247,12.375,0.9942913924180756,1.008649550882044,0.9963646250392664,1.067498350630439,1.0986431228052806,1.0914211466487962,1.0724634592380229,1.0082781461472614,1.0158820537350994,1.0082781461472614,1.0014346293182084,1.002195020076992,1.0813678275673253,0.9465712839647492,0.8147702191088988,0.916616496497511,0.8806707515368238,1.075376870073877,0.8986436240171672,0.8027883041220025,1.1176192336246162
248,12.425,0.9946636992842762,1.00054799179541,0.9811350085244896,1.1028034208253903,1.0942962080784624,1.0790727747418556,1.053551136501073,0.9798139228577646,1.0084766858051049,1.0378937319879016,1.016019518159668,1.038648015223358,1.161824753280152,0.9954253001249384,1.0370251634137415,1.0251394881883693,1.0310823258010553,1.0964535395406036,0.8141687529380094,0.8527971974204696,1.0746227074939991
249,12.475,0.9960658617340916,0.9988691661284153,0.990997413623042,1.0473436029117555,1.0748818995107925,1.0873185495877775,1.0451227725408656,1.0093879035421909,1.035576618608148,0.9989124175158076,0.9712272044460816,1.0497933496439538,1.120106081608918,1.0316766541134774,0.963880759700306,0.9756713500330318,1.019886063780752,1.0464148920293848,1.0257813589471148,0.9078754556198598,1.07297379831458
250,12.525,0.996521844678473,0.9981613334206436,0.9860294479767217,1.0835015989172654,1.0724859258904529,1.0790953297065409,1.0337107568360735,0.9909529983027692,1.0466245150613516,1.045139941281123,1.0072833098852865,1.010994744335859,1.0731668947684727,1.020532006196722,1.1111809809591815,0.909413908100804,1.043925290006389,1.0380769690539722,0.8509306985766365,0.8363098961955948,1.0939642401962002
251,12.575,0.9979402471546608,0.9871959744763988,0.9974331524628416,1.0504231507703026,1.0316265650511502,1.0561058394760927,1.0158898886351162,1.047154764130049,1.028744870245906,1.0368452235549286,1.0449455768639513,1.0368452235549286,1.166183096224617,1.0182344944647774,0.9515125760240656,1.026937353391827,1.0182344944647772,1.1632821432489338,0.8296725510453741,0.8035639742642257,0.986620027342026
252,12.625,0.9980568666981802,1.0028612716834324,1.0193308696856238,1.026073503053417,1.0711756350557649,1.0325786182460632,1.0356143386692986,1.0439909254635222,1.016229095395213,1.032301733855812,1.0637164363015317,1.011845648542322,1.082135768531859,1.0159412933291128,0.9641369214313108,0.9526248387873554,1.0792577478708707,1.1137939958027383,0.8893083842455975,0.8116018263988949,1.0631349586577796
253,12.675,0.9978708205104352,1.0134833395713263,1.00408788741085,1.0240178605133503,1.0425190235394324,1.0554268116971632,1.0317625334079898,1.0444684305201768,1.0828839938911483,1.0227237720083069,1.0292471695618677,0.9843082086373356,0.9594006907055564,1.0507721850584666,0.9736774866981986,0.9708221274996705,1.1535651162054912,1.0850364954408076,0.8594631187570613,0.8765952739482321,1.081685818830291
254,12.725,0.9989252601804236,0.9914842984581088,0.983918809874698,1.0936794660374984,1.0253778600398409,1.0736158692756863,1.0198283545525304,0.9916900631201304,1.0226129584893588,1.0247703697941888,1.0420296602328276,1.0089493535587692,1.1105220211528295,1.0085353049245087,0.96887380416905,0.9830386258674284,0.957541946810348,1.0425308770006152,0.8640541236010537,0.8895508026581339,1.0359977143397316
255,12.775,0.99913126689053,0.9983490062522604,0.996338367813246,1.022873286609781,1.0292265368371702,1.0576043878528454,1.0173671364127093,1.0709918264089209,1.0424510715412607,1.0310347695941977,1.000353458111463,1.0531538546166337,1.099035280244796,1.0428186418691032,0.9950344992497642,0.9837911715746256,0.9866020034934098,1.0990352802447958,0.9191420374425784,0.862925399066886,1.0364225651559484
256,12.825,0.9999336012001782,0.9915107886935428,0.990047794907409,1.060720901125751,1.0502145530559637,1.023318301997307,1.019956270614975,1.0385864502845708,1.0237191595852009,1.0081439026620502,1.0223032271376415,1.019471362242523,1.0653818991785309,0.9510346272771698,0.9147781752108846,0.9538235851284228,1.098849393393563,1.015180657855982,0.9984469107484658,0.8617879760370832,1.0208439498192383
257,12.875,1.0003186175642929,1.0012445308606752,0.997681383064018,1.0245595573109476,1.0203895957427307,1.0516643075043592,1.0191386072722657,0.9975189603724324,0.9947090478080032,1.0340478237100144,1.051609777237698,1.029130476722263,1.079261871337652,1.010078418046777,0.9658010079406169,0.9381276266242669,1.0073110799151417,1.023915108704952,0.8883155402548365,0.8218994250955964,1.0045437417835057
258,12.925,1.000924089320403,1.0042508006478208,1.0052983956934831,1.0096137458330623,1.014992835462501,1.020785701217281,1.058853104748691,1.0755537457461255,1.0211835628762622,0.992604364188258,0.9591457901144964,1.0058483830924552,1.0297383119292145,1.0654359067427606,1.04346815608827,0.9171535898249532,1.073673813238194,1.0791657509018169,0.9720729664611784,0.875964057347785,1.043019834646341
259,12.975,1.001175121252122,0.9909383231687098,0.9928874544101904,0.9833708285404472,1.0379797305011484,1.0457810022098204,1.017860661357732,1.028545561029974,1.0423793950720717,1.0541381540078545,1.056904920816274,1.032695711242603,0.9754949035139904,1.0163675950020066,0.9291725198275718,0.9972936723075992,1.0354415176964138,0.9346222120259736,0.8991992127363593,0.8610513673475442,0.976273430970904
260,13.025,1.002392537684977,0.9994632587159844,0.9824423388152604,1.0149503645741809,1.0345078184078058,1.0365450531821414,1.0467312270538218,1.0460605066819637,1.059101943445059,1.0117409362527654,1.0124273276613496,1.0076225878012617,0.992355578895181,1.1059221574063465,0.9220524588644596,1.0193952404454587,1.0545468004608192,0.984243680430098,0.9463881542597096,0.9220524588644604,1.029797232694903
261,13.075,1.001638736450781,1.0124356945143524,0.9831323863692834,1.010033046449658,0.9926465688686594,1.012054729889309,0.9805164682307528,1.0476114761694482,1.0183219485522268,0.9958439389855224,1.0748575483715144,1.053741842414913,0.9579471294681016,1.0733301170510947,0.9928303582722624,0.93648052712708,1.0438135388321894,0.9203805753713136,0.8559807683482479,0.9123305994934304,0.9957327305275552
262,13.125,1.0029220482831804,0.9940695288983564,0.9964823190170408,1.0059635810287268,1.0007471763405045,1.0055623191296323,0.9951295097531876,1.0781752897156858,1.0673597382201057,1.006522261057465,1.0700636260940009,0.9882710179086732,1.0491904310674929,1.0625050304465211,0.9852803540481532,0.9479994757868714,1.0491904310674929,0.9639769950417068,1.003920793178794,0.9187073571530072,1.006991302831509
263,13.175,1.0033822479085417,1.0151468462885742,0.9809935507771892,0.9971480152432386,0.9887853521761032,0.9927675726842624,1.0055106783103749,1.0243894667655975,1.0532360594773993,0.9807841522012468,1.043844145571231,1.0411607415980404,1.017457339834854,0.972530652101887,0.9566741740784862,1.012171847160387,0.8588925596008508,0.9619596667529527,0.8615353059380844,0.9196757253572184,0.9895736692971056
264,13.225,1.00375286234909,0.9770919829441528,0.9981047137601564,1.0168923521849016,1.0180780020319882,1.0089880198709886,1.0026645540198582,1.0219845662717495,1.0133293223880155,1.0432897819855589,1.0526108138603496,1.033968750110767,1.0937080907628387,0.9284716166188124,0.9442084236801482,1.0019100495717133,0.93634002014948,1.05174327193261,0.9179804119112552,0.8917524001423628,0.961791896876232
265,13.275,1.0035857851271697,1.0016482498990584,0.9940759927118178,1.018660463010866,1.008069845952224,1.0268976096120324,1.0053241304185023,1.014961290214886,0.998441737965294,1.0341239708244108,1.0625376006937086,0.9601163767462424,1.0412323842166586,1.0464385461377428,0.8954598504263271,1.1037063272696588,0.9475214696371604,0.9136814171501187,0.9397122267555345,0.9162844981106596,1.0054001779332853
266,13.325,1.0034483323756715,0.983056805601961,0.9803462842680544,1.013365924917908,1.0250451326580297,0.988839588663652,1.0036332518011402,1.0355594142927915,1.0276894250771398,1.0447410683777176,1.0171961061229375,0.9942419709106208,0.9920956102154436,1.023098598034676,1.0050135218067902,0.9197553053039011,1.012764268761598,0.9714269516692882,0.9843448632606352,0.9378403815317864,0.9743796171758824
267,13.375,1.00453671243802,0.9711960101719684,0.9916177847499992,1.0100539461598597,1.0081219378466235,1.014690766111627,0.958662525027778,1.0753498825062775,1.0271804567765777,1.0343407768174793,1.0161145076224574,1.0083032493960196,0.8795555664567266,0.9718704364055372,0.8949413781148616,0.9385345111462448,0.8616054528555688,0.9923848519497176,0.897505680057884,0.9487917189183348,1.0033747174198144
268,13.425,1.0041961009493685,0.9608194562553825,0.964703516715232,1.0205701397678684,0.968410222816186,1.0052289877232556,0.9910384220819892,1.1229192256778129,1.0356959256395482,1.050556191571993,1.0033909996994494,1.1015979745573483,0.9646446673143262,0.9850065600280844,0.9748256136712056,0.949373247779007,1.0180946356879428,1.013004162509503,1.086816023596879,0.8450185476209932,0.9376339933062776
269,13.475,1.0051651266836168,0.9753883127387876,0.9832193700915564,1.0111069563496486,0.9989249448273632,0.9642823495608652,0.9791291761036506,1.072274710358659,1.0164805119129636,1.0126326361580875,1.039567766442217,0.9908280068804602,1.098976636051585,1.0307642931242442,0.9549728009827556,0.8817076919126501,1.030764293124244,1.0080268454817976,0.937288119483075,0.9372881194830752,0.9519566089485544
270,13.525,1.0045679028727748,0.9648414249167536,0.994977770861104,1.0002440410699776,0.9730367985474848,0.9783270957046364,0.9719031634423814,1.035078613120144,1.0605418016347845,1.0713636567535063,1.0077056854669046,1.0828220915850952,0.9930643520709856,1.0733119764807622,1.000587566859402,0.927863157238042,1.0056030433850132,1.0030953051222078,0.9980798285965964,0.9027857746099868,0.950842228258445
271,13.575,1.005106933423184,0.9928850023179968,0.9930037116678672,0.9745094454202136,0.9778853441918772,0.999266036412413,0.9887632402339046,1.0413695534005456,1.0053513103521046,1.0559032304200924,1.0350505633920477,1.0856024834600349,0.87872258027271,1.025591226833871,0.958380151288933,0.9185513657808214,0.9235299639693352,0.9583801512889328,0.8886797766497372,0.91108346849805,0.94301253953357
272,13.625,1.0055097178339658,0.9939777700320122,0.9832543584051104,0.9867325124899264,0.983381345466376,0.9867325124899264,1.0098183297632757,1.0964674791619562,1.0575767562168523,1.0312314277701695,1.038131394744301,0.982304389226329,0.9735986457713636,0.934061644927856,0.9686565206659252,0.9513590827968912,1.0600858351165352,1.0007803338512749,1.0007803338512749,1.0230198968257476,0.966891475985412
273,13.675,1.0058893941378737,0.9740886989532772,1.0015788928110925,1.0035563279157584,1.0198202242061052,0.992467307717794,0.9606787831502966,1.0268176802848732,1.0286857536874534,1.0691606774100229,1.0019100349171377,1.0405168852371274,0.9419618611797942,0.9542269895805722,0.9542269895805726,0.8953543732568356,1.0204586829447764,1.003287503183687,0.9738511950218172,1.0670661708677345,0.9408354718368648
274,13.725,1.0057688419545616,0.9978947074493428,0.9803592598961192,0.9654343239490676,0.9467200896193828,1.0215770269381246,0.9786443717111992,1.0249134107959958,1.050258072944751,1.0199681108645315,1.0119319984759023,1.027386060761728,0.9521575587739975,0.9326760741955012,1.0495649816664785,0.9131945896170052,0.8303982801583962,0.9010186617554448,1.0081668269371735,0.988685342358678,0.955313360485054
275,13.775,1.0053013666337585,0.98167121010645,0.9857062649923832,0.9460527040872504,0.9966885631046278,0.9755599312844268,0.9741027842623436,1.0303738791670456,1.055534885150279,1.034669660676378,1.035897026821902,0.9843476487099116,0.925917581600288,0.9428403572431132,1.0202016173245994,0.896907109069731,0.9984437629266808,0.916247424090102,0.9065772665799168,0.9911911447940424,0.933737581423576
276,13.825,1.005910366394279,0.9906070464070276,0.9903781366331617,0.9381370588114352,0.9732177429689942,0.9753876821952352,0.9573048553098952,1.1039649272701046,1.0192788760060063,1.0332916758554611,1.035119432357564,0.9748034677881708,0.9504333810934674,0.986434645528826,0.912032032362418,1.032036247146947,0.9936348984158978,1.0632373429909243,0.981634476937445,0.9768343083460632,0.9391186979852116
277,13.875,1.0052881446087494,0.9848439855457982,0.9875711409228726,0.9626256597463916,0.9522130733485384,0.9852461060589702,0.9662162067801344,1.070618266684343,1.0173897878887366,1.0694085285298975,1.065174444989338,1.0234384786609652,0.9316816725828646,0.9912521120063218,0.9173847671212352,0.9555098483522478,0.9054706792365438,1.012697470198766,0.926916037428988,0.9650411186600008,0.9532242886355924
278,13.925,1.0054009962885628,0.9777842023697276,0.9830865973750786,1.01454448656159,0.9731927084726424,0.941465913214743,0.967489014943133,1.0431260238972069,1.0323164277946453,1.0641446829855212,1.0269116297433645,1.01790363299123,0.9557575543881176,0.9013456144105764,1.0101694943656592,0.988877865678795,0.9959750752410832,1.0219981769694717,1.040924069135574,0.9817806561165068,0.9440012922900418
279,13.975,1.0049410727949235,0.9874897107140432,0.973376314213366,0.959870539479842,0.9605784086092513,0.9690728381621704,1.004112360067961,1.0696610414513188,1.0714497722898662,1.072046015902715,1.013017898230653,1.0392526171960137,0.8455818509496582,1.0053028672401492,0.9230935206200436,1.0358377674133314,0.8784655895977006,0.9442330668937852,1.01469822113959,1.042884282837912,0.949913421164621
280,14.025,1.0047898799412642,0.9682278199439768,0.9771249283284836,0.9934515284747109,0.9424962855922088,0.979043494280348,0.9923972820702456,1.059679828242419,0.9992958380297228,1.0241598339996565,0.9874558399488014,0.9862718401407096,0.9841549919989694,0.9748265086624862,0.984154991998969,0.944508937818916,0.9305162128141912,0.8955344003023795,1.0051440795060564,0.9818228711648485,0.9478643361618848
281,14.075,1.0053075848099935,0.9642320376501494,0.9789185769318112,0.9591897953039886,0.9595387184743434,0.9703553367553268,0.9783805696734756,1.0727374470104425,0.9916208619762285,1.0556912081264411,1.010430504882713,1.0292401477891977,0.9841219418402148,0.928547996889238,0.9123389296118696,0.9771751987213428,1.030433562632695,0.9540193883251024,1.035064724711943,1.0188556574345746,0.9154106187460652
282,14.125,1.0054616254045756,0.9597202445670824,0.988666450960971,0.9634977305094152,0.9693875044823236,1.0137340379254036,0.9766631076253292,1.0774128882913263,1.0243009853473872,1.0523160550321025,1.0243009853473877,0.9752746133991372,0.9012928984425947,0.9702693957723856,0.9518756631511078,1.000159211281962,0.9725686123500448,0.8943952487096156,0.9863639118160032,1.0645372754564328,0.9267485105523982
283,14.175,1.0042400637189035,0.99052271889711,0.9606916323970216,0.977009593655544,0.9649689824661272,0.9271270615851026,0.9690971920167848,1.0483826319829648,1.024621610473124,1.0280988331331014,1.0304169815730853,1.0356328155630508,0.96343654104202,0.9360402412967496,1.03421031538397,0.9862667908297458,0.9794177158934284,0.9132099915090242,1.0456254402778329,0.9839837658509736,0.9302161979835536
284,14.225,1.0044005545188688,0.9784906084140348,0.9764365457071666,0.9763022738839828,0.9127640573191044,0.9643461578637096,0.9804015136623618,1.039874650780347,1.0260633659885767,1.0669217501642294,1.015129432195092,1.034695418983433,0.8705294656630768,0.9566756107026524,1.0110837023065944,0.9929476717719464,0.9408065839848356,0.990680667955116,0.9838796565046234,1.020151717573918,0.9359024532790376
285,14.275,1.0038691826934945,0.9652068909690956,0.9757274421107898,0.9372496366002456,0.9667612972532392,0.959977007447953,0.9637083668408608,1.0543177758749187,1.05603211372187,1.0051734242623211,1.0434603028442284,0.9697437754253314,0.8959579818308019,0.958990201658094,1.0467850792746802,1.0805523398964438,1.0017620651123282,0.9454832974093887,1.0040132158204458,1.0017620651123282,0.9551310861584648
286,14.325,1.003355422572138,0.9704204378523448,0.9779893548124146,0.9684455779830916,0.9711403830696532,0.9556452538219236,0.9596874614517662,1.0486730348005169,1.047538107273676,1.052077817381038,0.9873869483511358,1.0214347741563474,0.8673597644519563,0.9478364436279104,1.005958489699434,0.9768974666636722,0.9724265400427858,0.9254818105234788,0.9858393199054448,1.046196829287411,0.9560027279660608
287,14.375,1.0029157446563717,0.970774332825809,0.970986061142675,0.9704175851138318,0.9717556307327408,0.935962910426922,0.9520194578538316,1.1016875798227714,1.039136520303422,1.025611966893833,1.0177226440715728,0.9946181986635246,0.907955182812938,0.9634536658699636,0.981213180448212,0.9212748187466244,1.010072391637865,0.963453665869964,0.9945328163818984,1.0233920275715511,0.9187150927933818
288,14.425,1.003541389474518,0.9789848765736706,0.9839260588330092,0.9205163800752324,0.9460955072011048,0.9447667213763846,0.9417769532707632,1.0599264559472708,1.0459358744273757,1.087347995726266,1.0722381676847788,1.0325049161682769,0.96560449908223,1.0295372170579944,1.005286875756842,1.007491452238765,0.8972626281426204,0.9810365344556904,1.1199248528168335,0.9986731463110736,0.910130156179967
289,14.475,1.0025616389340448,0.9752610719496952,0.9719200641023144,0.944849223834354,0.9636538347835716,0.9474884674763494,0.9316530056243768,1.0592858130575666,1.0459474817284051,1.0148247086270283,1.0098228343785935,1.0353879694261523,0.8845065169287324,0.8954533797620085,1.0508988319945332,0.9961645178281516,0.9501876939283908,0.9042108700286297,0.8713702815288006,0.9677026744616324,0.910488560755468
290,14.525,1.0023075514306763,0.975920187051638,0.9823489005660024,0.9432700114771352,0.9475293064230198,0.9370448880946876,0.9793101994807764,1.0359991469469243,1.0431744207403766,0.988531951082548,1.041518588326504,1.0420705324644608,0.9719234502039976,0.9436572201085788,1.0023640056913714,0.9762721009879082,1.000189680299416,0.9414828947166236,1.0958599975454475,1.043676188138521,0.9862340612020696
291,14.575,1.0029608616130925,0.975620509833379,1.0005413630505708,0.9394124351998036,0.9560075284437208,0.9420155870812026,0.929650615644558,1.0458963653329472,1.0705637324398558,1.0332885999227492,1.0272587990743938,1.0162955248046557,0.97822306324975,0.930715541414221,1.0214117194638668,1.0278900178959842,0.976063630439044,0.8896863180108102,1.1401805240526883,1.047324913192337,0.9700260325805384
292,14.625,1.0025484660996358,0.9920753428451624,0.9864501733754216,0.9475428679629218,0.9585307456950974,0.972104006423079,0.9637015116867098,1.0148026009768911,1.098643588396656,1.0398460128035742,1.0033697390560143,1.0572675166830057,0.9458094861816432,0.9072050173579022,0.9543882570313632,0.9565329497437934,0.9629670278810832,0.9307966371946326,1.0315971946788445,1.0637675853652946,0.904184939864888
293,14.675,1.0015785553600738,0.9761843519350302,0.968464267570092,0.9195917363758984,0.9462326139044148,0.9497633326130136,0.958108667742428,1.061971054592714,0.9862704702531108,1.0122249563124028,1.0441273454269495,1.0170914224485206,0.8712121362200603,0.9393754329414348,0.9777172873472072,0.9138141966709196,0.8776024452876895,0.94363563898652,1.0032785236177226,0.9670667722344926,0.9116623579032482
294,14.725,1.0012180476475008,0.9785455113482884,0.9713822232458318,0.9187768118468136,0.9551198224472774,0.9273843669890284,0.9318475437294366,1.0751792767642483,1.0424190690306725,0.9913990733800206,1.019325807841431,1.016103492326652,0.8526116657536245,0.9012718848909288,1.0134019550768891,0.9795513678509388,0.8504960040520029,0.806067108317943,1.023980263584998,1.032442910391486,0.909043703386682
295,14.775,1.0009707712712788,0.957303128465232,0.9903723247798476,0.946449824640873,0.9366338512170298,0.9638652613605946,0.948349690464843,1.0375094192935734,1.0353757238297303,1.044977353417023,1.0209732794487911,0.992701814552874,0.9014863334735912,0.8804726660266545,0.979236903027258,1.0338724383892937,1.025466971410519,0.869965832303186,1.082203873517249,1.050683372346843,0.9036091427360878
296,14.825,1.0008003978402176,0.978726432379744,0.9826082925305432,0.933157184715583,0.9256088960626768,0.953914978511076,0.9473102259397834,1.026814027770494,1.0368808319643226,1.0395299909626985,0.988136306394206,1.007740082982188,0.9267239841591286,0.9684683077699,1.026910360824981,1.0352592255471342,0.9622066592282844,0.9204623356175132,1.0498697388109048,1.0686546844357525,0.9214207512106176
297,14.875,1.00000922714412,0.9725532907797402,0.9767056988526032,0.9634453506982004,0.9422020679979806,0.9259572047566362,0.951574104483371,1.0462364791583785,1.0325533058897074,1.0446576514735315,1.0172913049361898,1.044657651473532,0.982700625659095,0.9350168400258482,0.9391632561678696,0.9806274175880844,0.9370900480968584,0.9370900480968588,1.0718485727125573,1.0842878211386222,0.8789344461865668
298,14.925,1.0000028462731356,0.9863764896599444,0.9725295078755906,0.9421059682804128,0.9346584902702902,0.930624439681475,0.9265903890926588,1.036624489680026,1.0324424443358806,1.037147245348044,1.0162370186273175,1.0183280412993905,0.9720087208968108,0.9225845486478208,1.031729595697674,0.9472966347723158,0.9534746563034396,0.8319735661913382,1.074975746415541,1.015254871614678,0.9313052252988964
299,14.975,0.999539127789978,0.9851659672173624,0.9726794592657017,0.9364417708598992,0.9426066278109192,0.950004456152143,0.9567857987982648,1.049965240514101,1.04736888729819,1.0458110753686447,1.0328293092890932,1.0250402496413629,0.8632481056050653,0.9675742984625494,1.033033870451559,0.9430269589666708,0.8939322799749133,0.9021147264735396,1.041216316950185,1.0984934424405683,0.9678039079306232
300,15.025,0.9988055988759408,0.966701010019791,0.9794921621170865,0.9372620681581196,0.9155222423367452,0.941854989106297,0.9378744576178764,1.0790961777259978,1.03834636986732,1.042472932688452,1.0104920708246794,1.0073971487088305,0.9103447678133438,0.9347290026654864,1.013977765934952,1.036329981216083,0.9530171788045944,0.8961206308162605,1.0830664313493577,1.009913726792928,0.9470040596658866
301,15.075,0.9987204338163072,0.9949529749372582,0.9831128805180168,0.9462634052372824,0.9438300695761124,0.9636009218231146,0.9082425355315096,1.0786111280007935,1.038643589766085,0.9945768168406364,1.0212218423304429,1.0114861599399363,0.8841303912526484,0.9204645169205652,0.970928580348228,1.0395597066098494,0.9931327682563996,0.8800932661784351,1.0960794576488309,1.0577267694438075,0.9325758921432042
302,15.125,0.9984741475201212,0.9853256349911657,0.9841781284286764,0.9533124724586334,0.9309526870507284,0.9463628094264463,0.9424347390169504,1.0628382321250869,1.0093909072337386,1.0312788593321,1.0246615714884093,1.0088818850919168,0.9183993431546448,0.88832076204696,1.0607712937310203,0.9905879378130884,0.9003521944900337,0.8121216899074915,1.0046246089966746,1.0788184423956308,0.899410959979181
303,15.175,0.998416508118984,0.9973675575297436,1.0048722757928972,0.9596479005151752,0.950042416368636,0.9557456725806432,0.9224266494473358,1.0487664741016711,1.0290452144633082,1.023988481222702,0.9966821217234304,1.0320792544076722,0.9342697747871038,1.07172097832721,1.073713024755328,1.0378561890492133,0.9601663783526306,0.8745083819435789,1.1235141854582655,1.0139516319118032,0.9364244372501688
304,15.225,0.998683889584741,0.991865574504055,0.9769545601585136,0.9691599116560528,0.925324063344225,0.9563371805172188,0.9345683578861748,1.0137573246795244,1.005719605554216,1.0212926863595009,1.0132549672341928,1.0313398352661365,0.8608579858639993,0.9301224215082288,0.9815760022725134,1.033029583036799,0.9499122602637232,0.9281434376326791,1.0369875507878974,1.1102099541832255,0.8829701016163102
305,15.275,0.9981758617168488,0.9806949816047854,0.9928833513570436,0.9358664402103882,0.9174986911464308,0.9385327263648336,0.9536416812400256,1.0505509280073744,1.0136194464527204,1.004636113101588,1.0046361131015875,1.0131203723776572,0.886688273361727,0.9161790141608976,1.0518364218370824,1.0459382736772482,1.028243829197746,0.8847222239751159,1.0773950638630303,1.1167160515952574,0.9242037055348206
306,15.325,0.9980443654822216,1.001318422827425,0.985390473961984,0.9565530988377956,0.9256490756445742,0.9659714678109674,0.935361768648158,1.0055286174982905,1.0680022889996632,1.0298239341932691,1.0228824151375608,0.9832165919620854,0.8965377533638608,0.925836372754837,0.949275268267618,1.0117789896350324,0.9023974772420564,0.9453687856821544,1.09967484780796,1.0137322309277643,0.8820080298699686
307,15.375,0.9974734718924164,0.9886161271535764,0.999073266755594,0.9427390030798924,0.919930801392476,0.9436162416063312,0.9368907462369648,1.0393926940570422,1.0127921227399428,1.0531855828881314,0.9989992339088544,1.0118069163948649,0.9334083751168588,0.9353489330692848,1.018792925023598,0.9683384182605242,0.8848944263062107,0.8926566581159143,1.0828313374536531,0.958635628498395,0.9174482760387432
