,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFETFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
190,9.525,1.0131242445124875,1.1354843902166114,1.0862465715258025,0.7367489741325393,1.279727237090894,1.4027522170411164,1.357286463581251,1.3893799366117436,1.3292046746795705,1.7331285877704166,1.83321808068117,1.6119676226679265,1.606699754619992,1.7700036641059589,1.912236101400186,1.4855387895175014,1.253752595408388,1.6355117676168596
191,9.575,1.0128431677910434,1.0806493272288615,1.103520212461219,0.7526863759345835,1.271690061048503,1.4013733347038138,1.5416429980452724,1.3510879836946117,1.401373334703813,1.8923171563989176,1.829761217344408,1.464851572859768,1.626454415417252,1.730714313841434,1.782844263053525,1.511768527150651,1.4648515728597686,1.557036472844008
192,9.625,1.0140452406400753,1.079783849138563,1.0864264018673715,0.7076899459165906,1.259821630136421,1.3410159555714083,1.3344680261008446,1.3082763082185913,1.2742270749716602,1.9758873232688337,1.6818257634089806,1.7024616623465143,1.4032411277522787,1.630236016065147,1.8778668033155488,1.4599898498304948,1.6457129402682975,1.514843438332817
193,9.675,1.014646915528269,1.0440602517308724,1.1175924802809478,0.7239924268490586,1.2248004467151383,1.3194146611174726,1.432174067322992,1.3906993432014214,1.3595933001102436,1.792132255366739,1.6287469785241877,1.6083238189188689,1.5113138107936024,1.5930064492148792,1.8534017341826952,1.38366906326036,1.465361701681635,1.5576827190811895
194,9.725,1.0138221468477768,1.1022743031243931,1.0875740992567529,0.7095600815108902,1.175037531650576,1.3982433509815806,1.394394974786218,1.3456488763116308,1.311013490553372,1.7535378805331965,1.7383776106726792,1.642362568222734,1.581721488780664,1.718163917525322,1.849552922983141,1.4907598696175592,1.48570644633072,1.5195850085700402
195,9.775,1.013168264989062,1.059779546781406,1.1084392423797416,0.7189645746903034,1.1681262671841857,1.3560422319051202,1.380166578727403,1.3560422319051202,1.325569372761185,1.735644792907728,1.7256410765220926,1.5555778979662926,1.520564890616569,1.5405723233878397,1.855689389535352,1.3054849883254094,1.6706206364010985,1.549555252387186
196,9.825,1.014233075707564,1.096241723899502,1.0834919816874469,0.7285990250182477,1.173862590375118,1.29325974892505,1.4214545928418194,1.2907461245345253,1.3485594855165977,1.89131192777978,1.6239536971512252,1.628904775496198,1.4407637983872148,1.6289047754961978,1.7774371258453951,1.32688899645283,1.440763798387214,1.5488286614473967
197,9.875,1.0128466381021293,1.080727962342453,1.1052687140824962,0.6990405472840086,1.1955966590585567,1.392167181567663,1.316276030472375,1.2814407480024066,1.3249848510898672,1.7104726901108904,1.8133951155903425,1.6761652149510735,1.411507549432483,1.7202748258708382,1.73497802951076,1.4066064815525092,1.440913956712326,1.5414358591485262
198,9.925,1.0134239107510317,1.1013331274517195,1.0781958768750026,0.733724342434398,1.213139441392439,1.2426981688984478,1.2981207829722134,1.2968891693261295,1.2931943283878788,1.736948457234399,1.6108013625749178,1.5719868719104622,1.416728909252638,1.7854665705649695,1.7515038912335696,1.601097739908804,1.6447640419063168,1.54718322417718
199,9.975,1.0126308747351778,1.092839535216345,1.0921523588160835,0.747699253187936,1.1266309942015256,1.314402826568447,1.3814641952709188,1.3253765050833968,1.4253589093307182,1.8684812205421488,1.5514638412213724,1.6379231264906735,1.412168326065273,1.652333007368892,1.926120744055016,1.5946934838560236,1.6619395946210362,1.4815710176419936
200,10.025,1.0125654923620482,1.0708533984352946,1.0772032279897603,0.701576125900155,1.1576716174645978,1.3447822542810863,1.300117134524892,1.318224615507133,1.306152961518972,1.864156021929278,1.6691805196356555,1.355317515943481,1.3648285160553646,1.7500240205866706,1.9307330227124675,1.364828516055365,1.464694017230148,1.4716331652709609
201,10.075,1.0119718887642772,1.0418391637753082,1.069905951592531,0.7542566354011194,1.1438191896140844,1.3589575951841313,1.283659153234615,1.3649336620055217,1.2980017136059514,1.9445759250935748,1.6102783689636853,1.4501922153240212,1.3701491385041884,1.6761961969329593,1.7562392737527928,1.4925679618756973,1.4643174641745798,1.4015706104370644
202,10.125,1.0119511945229904,1.0860437511306211,1.122282263194959,0.7045931040853963,1.1455679441892026,1.3514861490331291,1.3846224118815775,1.371604594333973,1.3704211563750994,1.8181910459051025,1.5850896297634216,1.4825250066610831,1.3240160436847406,1.748260621062598,1.6223858563460911,1.4359047234327462,1.5058351482752517,1.4018909453630943
203,10.175,1.0110251199767089,1.0815603404334937,1.092347325306533,0.708780075280949,1.1542581835417456,1.2655825768782596,1.345267405792817,1.3780788059341045,1.2843319483875673,1.7957494644425822,1.6988066912978663,1.53261908019264,1.4541415971707272,1.6941903687671664,1.6941903687671656,1.4356763070479248,1.5372354027233417,1.490742440092712
204,10.225,1.011358680533731,1.0938980738421022,1.123109381513454,0.734824556127186,1.172007299521296,1.330982547080125,1.4191731953609357,1.2555563347346956,1.3646342418188553,1.8467993810638617,1.8467993810638617,1.4445262485549024,1.3531005366210471,1.6685192427928464,1.947367664191102,1.5359519604887573,1.4673826765383662,1.4254014822830223
205,10.275,1.0105511450737346,1.091265288651168,1.1022750868156013,0.7151367926405914,1.1686726388226436,1.227278641359473,1.392754413228166,1.3582802940888554,1.3238061749495438,1.905826808580295,1.7202237227090538,1.5663089685719291,1.5119861141705908,1.73380443630939,1.806234908844508,1.3263830282993507,1.4848246869699224,1.37497796267878
206,10.325,1.0087621001646017,1.0845700124345223,1.1194182111388054,0.7434521933810142,1.2142829347847637,1.2598043194064978,1.395230438656157,1.2723227001774746,1.309877842490405,1.70808650023826,1.5287598335465795,1.5556588335503312,1.5153103335447036,1.6587716668980494,1.6229063335597116,1.4346133335334472,1.5646251668849158,1.4220787655044866
207,10.375,1.008518544226495,1.1126776598282024,1.0798584329445924,0.7326098388212333,1.147379716800024,1.3119351575198706,1.389704509640893,1.2826307639670202,1.33447699871437,1.8648250442722287,1.509620273934663,1.4341392602379288,1.4518994987548075,1.5051802143054425,1.8648250442722296,1.460779618013247,1.5451407509684183,1.4039196707206898
208,10.425,1.0080718072730497,1.0720414679258894,1.0938513882436305,0.6963314023100899,1.1989132588393283,1.30161346350713,1.3384515803988413,1.2603101203255145,1.3373352738263646,1.7282455390243572,1.6842698255631776,1.5567402565257569,1.4072228307577463,1.640294112101998,1.8293896799850704,1.4248131161422182,1.4599936869111618,1.4023316544646156
209,10.475,1.008150236194762,1.086757251765362,1.0992200642856078,0.733988674103145,1.2073972769613337,1.3058023663840066,1.379882602241525,1.325704519300953,1.2814775128188516,1.8381011936424347,1.6856520425109531,1.4983573711208469,1.232660279148836,1.7379203228988898,1.7509873929958732,1.4548004707975672,1.5157801312501595,1.4373777106682546
210,10.525,1.0060191191484806,1.0859205692238918,1.1032031247022562,0.7469720113510618,1.1926672543800012,1.2320942710537204,1.2583789488361994,1.2539981692057869,1.2923299909719022,1.764591310220237,1.7085040558611582,1.3202076795290771,1.4280677840657667,1.6955608433167564,1.65241680150208,1.518670271876585,1.432382188247234,1.3961499980294
211,10.575,1.007570771014619,1.1066542795700545,1.1040048310185977,0.7711339608125601,1.2541015784822556,1.2888171931115222,1.3593332853272193,1.2866474671971926,1.3148539040834717,1.8205972899325595,1.6966599157352726,1.4017744391969005,1.2778370649996125,1.5513540287453496,1.752218048996125,1.5599014338624044,1.5043433006015512,1.4031263247001076
212,10.625,1.0048372978443534,1.093638664994962,1.0599230185016713,0.7427610250865102,1.2305046219481532,1.2777903890797853,1.3583911285087031,1.3164787440056658,1.3465696867257952,1.8416047736183168,1.608758193045886,1.3674444640890022,1.4436487995490708,1.6722618059292749,1.6976632510826322,1.414013780203489,1.4394152253568449,1.4469751792715342
213,10.675,1.0058399421800386,1.0952180116987331,1.0760176959348402,0.7458991016157012,1.1679022839703173,1.3148216232482597,1.3094984587816676,1.2796887377687518,1.233909523356059,1.7740655395024367,1.4972609872396454,1.4301568533577569,1.2330384600797075,1.55178309601868,1.6985733888853116,1.367246727843486,1.5056490039748809,1.36990008007606
214,10.725,1.0042745657010077,1.0965222937857535,1.129215856936214,0.7343516539958765,1.213993543162551,1.3015360836338723,1.3521630949907826,1.2751678485521494,1.347944177377706,1.7700277076676962,1.5207280305314008,1.3877682027253766,1.3794582134875004,1.5373480090071538,1.578897955196537,1.4417831327715738,1.3753032188685614,1.4299117195746067
215,10.775,1.002702967504168,1.0918660110653782,1.081265370181248,0.7382066798488782,1.2497762986060097,1.3323284119754693,1.3385981927377073,1.3135190696887564,1.2664957139719757,1.720706498080736,1.5066473165013143,1.4613655665518217,1.304937703089936,1.4901812256105893,1.7618717253075475,1.3214037939806609,1.4654820892745015,1.452712467767408
216,10.825,1.0031805855523117,1.1035866766040527,1.0572959418434318,0.7642030105803167,1.2765650085395404,1.2558583579549571,1.3076249844164154,1.3096956494748735,1.2796710061272278,1.700768982106429,1.6314330763610831,1.358168036070601,1.305146461088866,1.5131541783249034,1.7170833128700391,1.480525516797682,1.5090755956340014,1.3321982850591392
217,10.875,1.0010426592400608,1.119093128657885,1.1208275591999757,0.7605540005969987,1.2330526273695803,1.346920216086738,1.3582043915451951,1.207406774054905,1.2658793196123648,1.6811245421304597,1.543724940129413,1.2972138894804752,1.4709839743641528,1.555848434423623,1.5396837753646766,1.3739960200104722,1.4265311619520495,1.4165931955408104
218,10.925,1.0015130475524778,1.0916872603976104,1.1056269437995745,0.7847002470364371,1.3142903437310096,1.3132738778812572,1.2492365293468004,1.274648175590632,1.260417653694086,1.637742097920687,1.4535461651472097,1.3734609769848305,1.5536526503501875,1.4255163492903773,1.641746357328806,1.397486533433544,1.5456441315339489,1.344327946801271
219,10.975,1.0008392638231234,1.0707882189634343,1.1065505397593507,0.7669301327450729,1.3023423323594088,1.2610460944423665,1.3164434867701065,1.29428452983901,1.2197498565253238,1.614917921796534,1.5434964903657291,1.4323964859178095,1.3490714825818708,1.388750055598985,1.6030143498913998,1.4244607713143875,1.487946488141769,1.4082654353890371
220,11.025,0.999737660201247,1.0978491201615297,1.0768484196563048,0.7723471911998069,1.3394639103011068,1.2496339908323293,1.3145111548931128,1.2266774558569746,1.300537611864636,1.5255963427626738,1.608167278840035,1.3250669265747963,1.3840461666300543,1.5334602414367082,1.7536494043096715,1.513800494751622,1.5806436334809146,1.3624204452764594
221,11.075,0.9998896743811252,1.0779245356401244,1.092604080255806,0.7643086062737242,1.2532128778406608,1.2987123193407957,1.3026687925147205,1.2354087485579996,1.338277051080043,1.663816862761836,1.4728870588383465,1.515748851555865,1.2390954621973378,1.492369691891763,1.593679383769533,1.4534044257849288,1.589782857158849,1.3291529394748702
222,11.125,0.9994900654042776,1.0818842539450524,1.103245713256989,0.7588816779688555,1.316472173760207,1.264519064892529,1.260598075544025,1.313531431748829,1.285104258972175,1.6064174542961704,1.4982932025646971,1.2627367970068444,1.2086746711411076,1.4326463354420162,1.529185845916546,1.3592763074813743,1.4867084613077532,1.3029287564697112
223,11.175,0.9983739459478526,1.0895627380879165,1.0939428897988226,0.7772233624803637,1.3328913967869904,1.2930600941133263,1.2658582288727762,1.285288132616026,1.1929960898355858,1.6379997640522148,1.423682037914542,1.4542988559342092,1.3854110153899577,1.3280044816030805,1.515532491973545,1.297387663583413,1.5423222077407537,1.3853719633261588
224,11.225,0.9978613811001285,1.091454379456162,1.0885602345984728,0.7836383613094844,1.3441521851747724,1.275789144238233,1.281566302627236,1.2700119858492296,1.229571877126206,1.6803361193065705,1.4186133377441488,1.3465447457197135,1.422406421534908,1.2858554050675568,1.6272329462359347,1.414820253953388,1.5968882759098564,1.337294265862656
225,11.275,0.9973369263659656,1.081436987817666,1.0921939870333586,0.8062426153521055,1.3169876885920704,1.319850705306401,1.3284397554493927,1.2902661992583186,1.2244168148287151,1.5451614449159932,1.5038067590423283,1.2895142958787966,1.334628498650067,1.379742701421336,1.5414019280183868,1.4323759379878185,1.3947807690117595,1.3900238292637703
226,11.325,0.9963610124191766,1.064800820865873,1.0880800110416795,0.8146397472132172,1.3574105360175477,1.3186273778456183,1.3630861201402695,1.2571418831828027,1.2505203683729604,1.6135284356969248,1.5650853186898572,1.3116905528067375,1.4160295740527282,1.322869733654522,1.632160403776566,1.3899448187412304,1.389944818741231,1.276137715756808
227,11.375,0.9966963846315982,1.0943885562502589,1.0912179472026968,0.7921292544846628,1.3033100131065118,1.2564283579587958,1.2086090697081258,1.1664155800751808,1.274243386914928,1.6252307117874984,1.455320228282441,1.1191929674354812,1.3814461050193727,1.43315799130352,1.4331579913035204,1.4146894604877531,1.444239109792981,1.291063376659763
228,11.425,0.9954150743557802,1.0762749165315333,1.0726081784966268,0.7774267184468909,1.238019700822944,1.2240780375253877,1.2101363742278315,1.2510319199006623,1.2984335751123512,1.6146980946441745,1.424302854459373,1.4206414075327425,1.153355781888696,1.4499329829457897,1.438948642165896,1.534146262258297,1.4828860052854664,1.3402016602568654
229,11.475,0.9953904475473004,1.0676084165020572,1.0887251847921438,0.7988493710496603,1.3378178379310124,1.281614746943552,1.1830289971786636,1.2429175367554657,1.2751652119122048,1.5389539867008382,1.5353243782416393,1.4554729921392364,1.2122892253728317,1.4881394682720384,1.4010288652512355,1.5280651613232386,1.5062875105680371,1.3725475498928188
230,11.525,0.995996302004548,1.0813581279473872,1.0834172040399563,0.8225326476261635,1.2960933659908718,1.2851327455596588,1.2686918149128403,1.258644579517562,1.3015736762064771,1.593995279377587,1.5292279768295138,1.396095188258473,1.2881496840116846,1.4104879221580455,1.576004362003122,1.352916986559758,1.6119861967520517,1.3400663312922834
231,11.575,0.9949720511160812,1.0779899992802748,1.0534940927162282,0.8039010656041035,1.2840147057376885,1.3492115032081493,1.2468887516225644,1.293069816497475,1.2423611962426722,1.4232987730609448,1.5196122238695795,1.3448211464761308,1.334119651941838,1.3876271246133027,1.4340002675952377,1.3020151683389602,1.4768062457324092,1.305691532107544
232,11.625,0.9943746983558306,1.0909987623187027,1.081722996060003,0.8126922334625052,1.3089027281101382,1.2316972173985654,1.308902728110138,1.2469587718415511,1.2738909267409362,1.5207146049249007,1.3509604164681677,1.4040086003608965,1.177669682418586,1.3509604164681674,1.3757162356181076,1.404008600360897,1.3474238708753186,1.3194923781318022
233,11.675,0.9945962456671604,1.0888640240843086,1.1010702700545412,0.8310270423250073,1.2905950691813874,1.3012758559608202,1.226510348504794,1.1668759556529644,1.2363010697192736,1.4796665725243674,1.406033875787372,1.3779833246494693,1.3814896435417077,1.4025275568951348,1.4130465135718475,1.4060338757873718,1.2833127145590482,1.3389129141359624
234,11.725,0.9941232096145024,1.086394370336339,1.0968388759568466,0.8236331595087202,1.313145990160521,1.247841686886409,1.2981436502191708,1.242546743377698,1.2151895352493534,1.5470327372675583,1.4010206586939904,1.428832483184195,1.4010206586939904,1.4079736148165416,1.3940677025714394,1.293249838794452,1.345397009713584,1.2186474575407569
235,11.775,0.9939436677949884,1.073735695921905,1.084091689314906,0.8316289532242346,1.3343931413471986,1.2731423086296223,1.2766423562134832,1.2145165115999417,1.2040163688483574,1.4856641373012125,1.5752865678576662,1.3960417067447588,1.475323087621622,1.402935739864486,1.36846557426585,1.4201708226638043,1.420170822663804,1.2466240909661817
236,11.825,0.9936010894336074,1.0927096014048427,1.0889607468654166,0.8072341684298368,1.2927655312746744,1.2650014393278362,1.2389726031276749,1.26239855570782,1.2276934407742714,1.4218580421259794,1.377424978309543,1.360335338380144,1.2509616428319918,1.5278138096882528,1.3876787622671831,1.4184401141401002,1.3671711943519038,1.2349531842042494
237,11.875,0.9942836909192224,1.0971036371165346,1.0857899578887558,0.8477572094971684,1.2793210088022544,1.244907531766552,1.2431868579147665,1.2732986503210058,1.2268404563228077,1.5793700294112736,1.382796077252789,1.365850046894299,1.365850046894299,1.3217903679622247,1.562423999052784,1.3726284590376951,1.2573954525999624,1.2804973878641897
238,11.925,0.9936532689303216,1.0824736765157854,1.0872818213626136,0.830721726398558,1.3215099811469928,1.2669091814094802,1.2353430940612304,1.219986619135055,1.2728811438807703,1.492215038280894,1.3476987170059418,1.3913896978565088,1.3611420957291929,1.4787716595576426,1.4922150382808932,1.4014722318989463,1.4821325042384554,1.2618600003113047
239,11.975,0.9939409951916334,1.0802873589607551,1.0917307442550286,0.8287283246803426,1.3604131173940488,1.2715801712955563,1.2352009647980786,1.2165883475202994,1.2555056381920198,1.403124715720192,1.2998067437787997,1.2764768791468724,1.4031247157201918,1.393126202306509,1.406457553524753,1.403124715720192,1.4864456608342185,1.2120646872913774
240,12.025,0.9947087280912468,1.0535116555987103,1.0833012580685129,0.8310165748189653,1.3247922405972157,1.268578763637105,1.2576716710926068,1.2257894005779169,1.2627057138054518,1.470804903727885,1.384870235195469,1.444363467256372,1.3518184396060788,1.4311427490206163,1.298935566663054,1.361733978282896,1.474110083286824,1.2977214190699735
241,12.075,0.993927816146114,1.0699716049724135,1.0920119258345191,0.8399044926275095,1.4145244660218543,1.215658967563488,1.213994821132874,1.2880493372951942,1.2847210444339667,1.5405961653107896,1.3865365487797108,1.30131208006039,1.2849227591528292,1.4848724742250807,1.3734250920536613,1.366869363690637,1.3930922771427354,1.2196665038657832
242,12.125,0.9946885354996334,1.0633356934585123,1.0638007768643114,0.8429083059386205,1.2658950194641825,1.2139058498251705,1.2427887218468432,1.182547303058782,1.3286121129969577,1.3913792201609405,1.3426159297347393,1.4759022568996898,1.436891624558728,1.339365043706326,1.414135422359835,1.3068561834221917,1.5636761796668512,1.2359006200061076
243,12.175,0.9939949271798296,1.0741470264704724,1.0653828723753085,0.8351051434496938,1.3209957542563735,1.2293281430564265,1.2203250740992897,1.2383312120135648,1.270251183770689,1.4960471611419868,1.3122655055706638,1.396095734427758,1.3831987761420514,1.34450790128493,1.2961443077135304,1.3348351825706508,1.3412836617135042,1.2746274436348264
244,12.225,0.9947526539363566,1.0711736017947853,1.0454007745306455,0.8321308745462555,1.3345655617384724,1.2550111669389774,1.2322813398534067,1.2209164263106222,1.2907294666448723,1.3878970174976903,1.4998241963281478,1.3623136623364414,1.3175427908042576,1.3271365489897258,1.3143448714091022,1.3655115817315973,1.3974907756831572,1.2954510415132312
245,12.275,0.9943192450844782,1.0568682241527203,1.070330550179569,0.8315228771473563,1.3535071456684389,1.214211050367641,1.261716655123405,1.2923134853050828,1.248833779257435,1.4749428903368704,1.4083325662571409,1.3004872796518636,1.459083289365506,1.3639256835373208,1.3575818431487747,1.3100030402346825,1.3131749604289558,1.2774423084444928
246,12.325,0.9950059598281203,1.0766676838580924,1.0639145131323482,0.8439846235197617,1.33695701303778,1.2251445985662808,1.2578896628043628,1.264278943631305,1.2251445985662817,1.2805183657331192,1.2868108392748052,1.2836646025039622,1.3969291262543118,1.2522022347955315,1.3465893379208227,1.4095140733376836,1.3465893379208234,1.2649798086199753
247,12.375,0.9952036774622616,1.060990042647817,1.0620318339647663,0.856795192576146,1.3372662309491503,1.2461610078690843,1.1526791267956245,1.2659664911473598,1.2746809037898006,1.3731801739604226,1.4668060949122697,1.2733125249451196,1.388784494119064,1.5104981913564657,1.36069671783351,1.3575758538017817,1.2857959810720323,1.1927751255957248
248,12.425,0.9961806493566726,1.0871615855153285,1.0673789059309922,0.8665109748883466,1.2864465306460813,1.2479395789040788,1.197644784792076,1.2495112912200794,1.1960730724760753,1.3126179220897798,1.3962044407134215,1.3497674859225093,1.4271624105740293,1.399300237699482,1.269276764284928,1.318809516061901,1.2971389371594753,1.2645067097451814
249,12.475,0.9960212961746528,1.049027710910143,1.0465380458137492,0.8678113511578115,1.317472188656658,1.234837838362217,1.203655064666202,1.2792732908790396,1.2254830062534128,1.299046004199921,1.446455479853813,1.3788928035124457,1.3942479572263926,1.283690850485974,1.381963834255235,1.342040434598973,1.2775487890003951,1.189240986621003
250,12.525,0.995978071165448,1.0554879321686497,1.0334047710276129,0.8296373095104457,1.2768135090255974,1.2226784723013138,1.1863306619292948,1.2381456256511087,1.2775868666930863,1.4044643943230743,1.346579744665507,1.3770453497484376,1.2643226109415957,1.25822948992501,1.3587659866986783,1.3130675790742838,1.273462292466475,1.2084897265243075
251,12.575,0.9966484475920558,1.0495613134961943,1.069739641412902,0.8537847002503789,1.2666801218799717,1.2191124855646724,1.2229485852675193,1.214509165921256,1.2559390427120003,1.3691388575796402,1.3207807522346642,1.332870278570908,1.290556936394054,1.3449598049071518,1.2573107389693832,1.390295528668068,1.2663778837215656,1.2497856256376385
252,12.625,0.9967216943850602,1.064143076668841,1.0442672519366487,0.8739210640907437,1.252099962680842,1.280262697403755,1.1957744932350165,1.226220692935463,1.2871130923363547,1.391299065099169,1.3523187033614767,1.4002945331924828,1.3972960438280444,1.3912990650991688,1.1514199159441394,1.283353447979405,1.2893504267082811,1.2459641214146815
253,12.675,0.99621217980833,1.0744903043439105,1.056331503319878,0.8475156234943692,1.3041642165267184,1.1871141565605103,1.250547737445423,1.1712557613392822,1.2309135338381885,1.1602029404275174,1.3416705798277182,1.4338918391950335,1.4219923218573152,1.3743942525064434,1.2316000444538262,1.320846424486712,1.2940725104768462,1.25418484266623
254,12.725,0.9978470424242368,1.0719745973964243,1.0653592079429537,0.8591482258283196,1.2459842424707246,1.2167639265017784,1.1808004606938438,1.228751748437756,1.2444857647287275,1.3193415392039551,1.3783724805553623,1.2662136919876883,1.3281961804066655,1.363614745217511,1.20127965650114,1.2101342977038507,1.2898260685282517,1.2433542611276274
255,12.775,0.9976006823578664,1.068767012203255,1.0581533583515048,0.8965603611028538,1.2243558727259725,1.1842130572267593,1.2117183196984425,1.2198955598927264,1.1834696717545523,1.29146330671708,1.405674347447162,1.4496016708048858,1.3705324887609829,1.1948231953300876,1.3588185358655889,1.3939603945517691,1.2856063302693834,1.2553353244453187
256,12.825,0.9978036120595288,1.0348149897196326,1.051165842529879,0.8828684234343792,1.2753110925794864,1.2008134521222693,1.2236790645398306,1.2052390545256684,1.2281046669432305,1.3191871406495506,1.2639788682435118,1.249450375505081,1.336621331935668,1.313375743554178,1.1971478016467283,1.2726959638865702,1.3831125086986475,1.2944887029942176
257,12.875,0.9983801030544448,1.0635036779775373,1.0361426913042948,0.8645645061646444,1.2463960622626975,1.228830879940734,1.220048288779752,1.2032149890545365,1.2178526409895063,1.2397647623709462,1.3954561511338095,1.332026326082272,1.3349094999482518,1.2426479362369252,1.1042555906699358,1.4271710636595785,1.2109330237111569,1.2485319645348412
258,12.925,0.9983103846445024,1.030051658919464,1.062249300178403,0.8481035723550062,1.255653436825321,1.2157107306220865,1.145992552521895,1.1990074171189158,1.2149844996002088,1.376097751453586,1.2216086067997527,1.3846804817121323,1.3417668304194006,1.2502177076615737,1.2731049883510306,1.4161504926601358,1.2416349774030273,1.1492976447234975
259,12.975,0.9985828187977644,1.0463614625255708,1.0318756718035842,0.8979999499631435,1.196990775365946,1.2142862471352314,1.215006891792285,1.1984320646800528,1.2243752723339807,1.2320839863927675,1.3371234045875429,1.4308072100045046,1.3598346301431703,1.2973787598651958,1.178144825698153,1.2775064375040217,1.266150824726208,1.219801384816764
260,13.025,0.9996354231390714,1.034716123197005,1.0357908737793966,0.8471096785737274,1.1770916397712194,1.1792370072799154,1.202836049875572,1.1913940898291937,1.2378770525176066,1.2310942239295064,1.2226427761679763,1.3494144925909233,1.267717164229469,1.2987058060217442,1.2057398806449169,1.3156087015448037,1.22545992542182,1.2057111342239597
261,13.075,0.999599352375788,1.0524146794059852,1.0602804592495314,0.8517553231787968,1.2099764023737072,1.1950734672125063,1.2248793375349083,1.2085570752154975,1.2468789084871577,1.3670701128391811,1.272018203153022,1.3447049576189083,1.3027702915808963,1.297179002775829,1.202127093089669,1.327931091203704,1.2328791815175442,1.2115695246941467
262,13.125,0.99990713988756,1.0232428478747695,1.0212582806756334,0.8745140823802685,1.1571105561340602,1.2057049738901464,1.1965495038781304,1.209226308510153,1.2064092408141478,1.134723404519596,1.1791135621536135,1.406613120027958,1.267893877421651,1.2124061803791282,1.2928633410907864,1.3344791138726784,1.301186495647165,1.1575129943763462
263,13.175,1.000183579357222,1.057376440143572,1.0420140853072628,0.8706886494613111,1.206355931469362,1.2266249476991486,1.2154420421930598,1.2007644787163176,1.2175388369754516,1.3133560046071695,1.349149774124765,1.2472751993439162,1.3133560046071695,1.2885757026334492,1.1564140921069417,1.3574098747826724,1.1316337901332216,1.1839758565471
264,13.225,1.000753910850099,1.030370840063462,1.0237249676917366,0.8686641028046784,1.16603685190873,1.1930894617983434,1.2256913249986467,1.191702148470671,1.1958640884536875,1.319839452190239,1.2214663253189169,1.347165320765607,1.358095668195753,1.1640820013106457,1.2187337384613806,1.1886752830284764,1.1586168275955722,1.1805611730739545
265,13.275,1.0008205085735302,1.0268916651758575,1.0364621920301411,0.8937201279044993,1.1338626973463368,1.2481439406732897,1.2054605847318975,1.1558928165418945,1.2137218794302316,1.171601793581908,1.3126279354019528,1.290931605891176,1.434669788900068,1.261099152813859,1.2610991528138595,1.261099152813859,1.1743138347707551,1.180817198846051
266,13.325,1.0005634052359176,1.0349882377396675,1.0298537307931734,0.9024521591663784,1.1848151252487462,1.1957476754240524,1.2442608668269706,1.1943811066521388,1.1663664468279182,1.1951265078004554,1.3512466371978122,1.3943142591005309,1.4427653337410902,1.2005099605382954,1.2032016869072153,1.3350962789842924,1.2193520451207347,1.2816462839443103
267,13.375,1.0010164843066045,1.0262452429189306,1.0445915265912251,0.8944826818208288,1.2051352292350883,1.224124416865129,1.1786860036075315,1.197675191237572,1.1705477803375135,1.349177670900625,1.3652075046142955,1.3331478371869547,1.3010881697596128,1.1701778610979685,1.207580806429867,1.2503270296663225,1.2316255570003731,1.193813687339044
268,13.425,1.0014398558277209,1.0397336053623991,1.0332842726120366,0.8562115314733768,1.119436852456475,1.180019724808299,1.2237740215068384,1.191463156252532,1.2136768761148673,1.3099771253986927,1.3736197387783855,1.421351698813156,1.3338431054160778,1.23572740978905,1.2675487164788968,1.2887629209387943,1.2542898386914607,1.1911884039969676
269,13.475,1.0014508126867951,1.0170949366520252,1.034793367611909,0.8746865056745635,1.1706107212693586,1.2634845170778288,1.1933280526181929,1.1345302538329742,1.2107001295320077,1.323962831461937,1.3081700342675604,1.3292270971933966,1.2792165727445353,1.3160664328647484,1.2265739154299458,1.2107811182355692,1.2844808384759945,1.1717288612277046
270,13.525,1.0014069338323144,1.015444673761861,1.0413603169695256,0.8766841617098323,1.1367689874590448,1.1719199538157137,1.2382425318471624,1.1805418889598016,1.214366403755841,1.2227471658889062,1.3873477459124124,1.3559952544793636,1.2959029792326864,1.2070709201723815,1.1051753230149726,1.301128394471528,1.2358107039860096,1.2220273382794742
271,13.575,1.0027363850719644,1.0108228036343618,1.026900983552687,0.8738340085151238,1.1909535982719803,1.1955620422675048,1.188320201703109,1.1396023651789924,1.1883202017031096,1.182634459111227,1.2682198475995392,1.3174962833958408,1.2422848813909593,1.2085694253198065,1.1696669760069371,1.2137564185615226,1.3719597124338578,1.217408485231711
272,13.625,1.0024855564318695,1.0387759475806202,1.006855164414214,0.8702880671769702,1.1979133288894488,1.192031594050384,1.218826163872789,1.189417489677467,1.1854963331180906,1.199715476601081,1.2331839341028277,1.4031007183424655,1.2975463523754176,1.2898228621827068,1.2280349406410205,1.176545006022948,1.2769503785281888,1.187683644940328
273,13.675,1.0022205276529774,1.0387499933313968,1.050084470555358,0.8800000584381298,1.1982520568567392,1.157380438241701,1.2008470802608688,1.1813844047298978,1.1917644983464153,1.305965187396321,1.3187437117348375,1.4030819723690418,1.2778524338515869,1.2471839754391487,1.160290009937241,1.1858470586142722,1.339189350676463,1.1790144598863312
274,13.725,1.0020855667727362,0.9988912230416904,1.0384548652333851,0.8982250552016064,1.2204513420761496,1.1811650455766012,1.1895375349945376,1.1560475773227907,1.1740806314537309,1.20005681657092,1.233039350641579,1.3167642448209456,1.3040786547937693,1.27617035673398,1.222890878619838,1.1264803944132946,1.2837817107502865,1.1542074697584088
