,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEiBE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
182,9.125,1.0058418651327337,1.2189341305632568,1.1992518570937452,0.6707445790840179,1.2441467864285831,1.3591030392097034,1.3387310450459602,1.3954816002163877,1.346006757247298,1.9490089654489944,2.017797517170724,1.7655728275243836,1.7942347240751046,1.7999671033852478,1.605066206840348,1.1579406206491087,1.4101653102954486,1.6967257821362238
183,9.175,1.0070458895668213,1.172426567230925,1.2170415080964934,0.6787409066678565,1.3040292030559233,1.367359539628176,1.381752797940052,1.308347180549487,1.3414516746668004,1.854113366175239,1.933494366561947,1.876793652000013,1.825763008894272,1.780402437244725,1.678341151033243,1.213395291625386,1.360817149486414,1.6572808856245262
184,9.225,1.009274284146204,1.195860318369549,1.2036169610071508,0.6810811235156747,1.3824764988777034,1.3611200133131651,1.3198308078883942,1.378205201764796,1.3297971678185112,1.7948076757267573,1.789198901740111,1.6938497439671265,1.929418251406264,1.8060252237000496,1.6826321959938355,1.38536717470159,1.2675829209820215,1.799901358224833
185,9.275,1.0096332683624771,1.1599820137733157,1.189616590767525,0.6761511970819187,1.3549351952852182,1.3563436518291732,1.3859212392522398,1.3478929125654409,1.3535267387412624,1.9586082061248211,1.681184947466914,1.819896576795868,1.7866057857569193,1.9197689499127155,1.4037616888090094,1.3149862460384796,1.4536978753674326,1.6964715351888822
186,9.325,1.009803704954599,1.204117056668939,1.1907670632145662,0.6783911321996886,1.2749545784977236,1.4310145924777724,1.372492087235254,1.3306902977763122,1.4533088801892076,2.1078235654448183,1.8004326288174486,1.800432628817449,1.8553238675009076,1.8992368584476755,1.712606646923914,1.1966290032994022,1.3722809670864702,1.7873819567631175
187,9.375,1.0111216110690195,1.1679992335068443,1.2107309127814854,0.6711742736883912,1.3716769439515666,1.3482412574719922,1.4640411200769488,1.3868412116736442,1.4185483169107151,1.7921407307909916,1.938770426946618,1.7704178128420098,1.737833435918538,1.7486948948930277,1.6563724936098556,1.2870828884771657,1.3631131012986015,1.729964419722734
188,9.425,1.010408041455953,1.146414951802897,1.1751137615038196,0.6576978033175207,1.1962121172070244,1.3407941975079876,1.3667098534109905,1.3694378171902533,1.436272929782208,1.7839229805001615,2.0203465080363263,1.8752684343209527,1.6549646927531612,1.6603379547426202,1.5689925009218288,1.4937668330694125,1.3110759254278297,1.7207049083180646
189,9.475,1.011085222917292,1.1711111484280854,1.1541238249934282,0.6731361553459666,1.1890190248663202,1.3536731917604077,1.3428761972099743,1.388763424049311,1.377966429498879,1.834262142374521,1.7810951237549704,1.541843539966989,1.706661297687598,1.7226114032734632,1.6056439623104506,1.3717090803844243,1.3238587636268278,1.7133343010449489
190,9.525,1.0123559063270064,1.127236520619869,1.1676293716814756,0.6462298642582236,1.271388628464859,1.4289767147661747,1.3581956251562624,1.3849054702920784,1.3475116871019357,2.0307576195685817,1.7466619940330803,1.8413605358782483,1.815055385365701,1.7203568435205348,1.630919331777877,1.4573053383950714,1.4520443082925616,1.5749269399725998
191,9.575,1.0119587216436057,1.160680427935234,1.1460322685238589,0.6271463327381289,1.1563833798680114,1.350655787685837,1.4127700949473194,1.387660055841614,1.3480126256747105,1.884654609751987,1.952335576400538,1.499393722675614,1.6555805687876557,1.801354958492231,1.8482110123258435,1.4421252124345314,1.3796504739897144,1.639165012512615
192,9.625,1.0121265995672817,1.148407058548502,1.161183517051823,0.6345384114296394,1.181021047887748,1.341891024510331,1.3955143500511922,1.4190562978496193,1.3366594805551255,2.019693029979516,1.8908860765369444,1.7981450700582935,1.6126630571009906,1.885733798399241,1.6332721696518022,1.282917256288009,1.2674604218748995,1.573600376934531
193,9.675,1.013109600325158,1.1448356328971132,1.1941987666010454,0.6213979205886703,1.1546072513309649,1.400543773475452,1.3979549679791952,1.3565340800390706,1.282753123395724,1.95297917664658,1.958078338987694,1.7541118453431417,1.6011369751097284,1.7541118453431417,1.5705420010630462,1.422666293170746,1.4736579165818842,1.5316218640104633
194,9.725,1.0138671374056982,1.1275583273023662,1.1805066372290518,0.6580219643099057,1.1696688957496515,1.354151175035469,1.342621032580105,1.4041151256753774,1.3451832864590738,1.9581831159883305,1.9783705707923336,1.5645277473102643,1.534246565104259,1.6957462035362862,1.675558748732283,1.4686373369912478,1.3727469266722316,1.6535688426064956
195,9.775,1.012148265837299,1.1477357641864168,1.1713193757792877,0.634068604496218,1.0930628321363072,1.4151486318609257,1.3669625673351955,1.3416014807427057,1.3745708933129428,2.0381091407055387,1.8283037879858508,1.718405746085062,1.4836235656606491,1.6434752629708878,1.6634567251346677,1.5385725866110438,1.4836235656606491,1.6366958383081758
196,9.825,1.012337296349955,1.137026924478946,1.1504675164937317,0.6665584275192186,1.1861458491429684,1.3543400753706487,1.3405330866504657,1.3656367025053435,1.3970162223239413,1.928414127033784,1.9679713398960152,1.6811815466448372,1.5476759532348068,1.6169010757437123,1.804797836839312,1.4883401339414597,1.597122469312596,1.6184147446032349
197,9.875,1.0132719835231765,1.1397804040503967,1.1946336489719296,0.6687991994212564,1.1219795834234874,1.3481150033382991,1.3108399341215715,1.344387496416627,1.394087588705596,1.8550935962708532,1.7327259448018002,1.517358878216266,1.4292541691585474,1.972566541681146,1.713147120566751,1.3411494601008287,1.4684118176286445,1.5031742198418956
198,9.925,1.0126411494950478,1.141265463216374,1.1893284752327753,0.6526716595945159,1.163594145056242,1.373926701932159,1.3001258047827149,1.2902856851627882,1.3357962384049458,1.8316040837998528,1.7492303551633508,1.540873276847494,1.434271980964963,1.783148949307793,1.7734579224093807,1.3034431178364017,1.3712803061252852,1.57943960838199
199,9.975,1.012187169398119,1.152271528302912,1.1531865741860194,0.6859793970361325,1.15195830105831,1.365058409605037,1.3638406946990558,1.3102612388358792,1.279818366186346,2.0531411323878643,1.9092293707718928,1.5782323190551577,1.511073496967704,1.693361728347935,1.8804470184486983,1.439117616159718,1.5254646731293011,1.4893398839889649
200,10.025,1.0121707854301611,1.1532629241164545,1.1675314952514382,0.6627639529867624,1.104328171242288,1.3201302920418183,1.3755878202919771,1.3828214109333017,1.334597473324468,1.94247482019824,1.866485585178259,1.5245340275883503,1.3393102672271482,1.7382537510820435,1.6622645160620635,1.4865394100783615,1.4532941197571183,1.6248514488200845
201,10.075,1.0121199319841894,1.136911230447999,1.15731732945604,0.656201987522527,1.2055985391969586,1.3309330407966418,1.3369013503966276,1.3321267027166392,1.3022851547167145,1.9655632949283732,1.8291964634620517,1.457714405329656,1.5282489733294775,1.7163411546623368,1.871517204261944,1.37777522826319,1.4059890554631196,1.4757559002738256
202,10.125,1.0115547484191811,1.145249180239923,1.177444048625884,0.659277183592765,1.1464447456441762,1.3662784803759456,1.3863708109697108,1.3000919795964885,1.2776358454034578,1.9834461110207613,1.7553032484855076,1.592344060960329,1.6249358984653648,1.8158309467091471,1.671495666329702,1.4340408502215831,1.3362653377064748,1.5254975370979558
203,10.175,1.011099907625668,1.1722764194298176,1.1604041526163869,0.6741930107066032,1.2276600367526391,1.39735565670415,1.2920273408721776,1.4652339046847525,1.327136779482835,1.9178974142063927,1.857963120012443,1.5167986761391916,1.3277751329121192,1.8303011380767744,1.779587504528047,1.4061507483965143,1.295502820653838,1.5151991737823682
204,10.225,1.0114767894138443,1.162363650531303,1.169983565827912,0.6710619634080723,1.1728037718409867,1.3767696452046363,1.4011064823673445,1.3593861900884168,1.3165070008017397,1.922013128304504,1.876359609817461,1.5111314619211165,1.4883047026775955,1.6846148321718808,1.7302683506589231,1.5476542767107508,1.401563017552215,1.4988795482863304
205,10.275,1.0105543650521385,1.1506474592714837,1.1517254501458245,0.6533329267704802,1.2337190944956913,1.3301213307167503,1.3920941968588594,1.364550700795699,1.3209401653623638,1.8988319255663093,1.763201073740145,1.4467290861457596,1.3924767454152935,1.758680045345939,1.758680045345939,1.49646039848202,1.58688096636613,1.490416982975479
206,10.325,1.0093107357658155,1.1598141155340524,1.174546658606926,0.6644032231526802,1.193385261622072,1.4229698548103182,1.3127237877842797,1.4025118217539407,1.365005427817247,2.023760980459249,1.7058693220242784,1.4058870527969132,1.3790229689855062,1.540207471853943,1.8625764775908145,1.5357301245520416,1.3969323581931103,1.5137088857814656
207,10.375,1.0088830862387856,1.1831304658439514,1.2063912971652804,0.6890983271049342,1.1920411535347373,1.3079809446717323,1.3316191545151974,1.3507548481980023,1.3091065737118972,1.729375525344414,1.902313077878854,1.4500148635580086,1.4234090862450175,1.7471127102197397,1.7604155988762356,1.35689464296254,1.1972599790845946,1.431960943238478
208,10.425,1.008748989233688,1.181024026553097,1.17892964097666,0.696713104115739,1.1683707155397585,1.295464476581297,1.3723896477380182,1.4158690923048596,1.3567816419960743,2.037824472627752,1.813839455162202,1.3834368725813402,1.3878287356689,1.7611370981114838,1.879717401475599,1.6469486578349288,1.5678951222588522,1.48924492104796
209,10.475,1.0077269870329686,1.2008928520844289,1.170606039784494,0.6563010404258653,1.2091427372051184,1.37477872860308,1.33171337083961,1.3129412918145074,1.2687716941083842,2.005366659490872,1.731314382814244,1.4398619615867216,1.400711636347203,1.7356644189519692,1.7878648526046594,1.5225126482034814,1.53121272047893,1.51314675407022
210,10.525,1.0078119932412395,1.1777978415086934,1.1973182174583317,0.7095586150659592,1.242526459799347,1.348622469130806,1.3136217237843455,1.292840031234885,1.3376847362100366,1.8527856674878227,1.6330366697160108,1.3141851827529911,1.628727865838133,1.770918393808128,1.796771217075401,1.4175964758220791,1.5037725533796522,1.5669976551795453
211,10.575,1.0059878474815314,1.1827662197440925,1.1713680252327054,0.6807707364717621,1.2286376899081874,1.3651529887868743,1.331565891443705,1.3142306153956185,1.356485350762831,1.9334742546815555,1.7243346553892878,1.41275933399469,1.6176307781993582,1.587753692586177,1.8822563936303869,1.4853179704838435,1.4767816603086483,1.4602316711934762
212,10.625,1.0054740982961103,1.1676279549088977,1.1724670277664029,0.66936290805201,1.2203211155694378,1.3738003763666495,1.2621790957868588,1.3512614639418836,1.2933042605639151,1.7039157603657389,1.6870034451263762,1.4164064012965816,1.4460029529654652,1.7504246272739843,1.8434423610904764,1.4629152682048274,1.4798275834441903,1.4351307503115895
213,10.675,1.0049015784948985,1.1605107537468882,1.1653046019551363,0.7005989829966955,1.2578258723743376,1.3152414236069785,1.3726569748396185,1.3811629824296403,1.4268827732260012,1.914173905011895,1.629351529649076,1.4073576194398196,1.3570948473169693,1.6000315792440798,1.721499945207636,1.5874658862133673,1.520448856716233,1.3892784080384868
214,10.725,1.0042493755663464,1.1916671320032255,1.1987910138949756,0.6587288551290443,1.201884118169342,1.382008731847657,1.3546213636860418,1.2872063035959116,1.3240739145827014,1.7718797280317686,1.6639900958799512,1.527053255071876,1.4482108315763167,1.498006046415617,1.7054861082460344,1.4731084389959674,1.3942660155004087,1.464385807825137
215,10.775,1.0031517783629031,1.158087121358098,1.1951412039612257,0.6854383805282401,1.2262382810176564,1.3326861998804662,1.3013779884502277,1.3191193082606958,1.3013779884502277,1.763695910570077,1.8212524204721308,1.5129139745682716,1.4676910025023715,1.6362493529298157,1.7636959105700774,1.5375810502405804,1.47180218178109,1.4079110997250928
216,10.825,1.0024495362653614,1.1579028897418635,1.1845146488250096,0.6966920694351917,1.2283784781144456,1.3421172260880052,1.3038596472241712,1.329709362672708,1.3855447480415453,1.804466803249946,1.7352208988362925,1.564142782049616,1.327892049344204,1.6374619749581911,2.0284976704705944,1.4826770121511976,1.6537551289378742,1.4991779869724575
217,10.875,1.0029843076739997,1.153631325919116,1.196743340768279,0.6689733812095731,1.2652606500821266,1.2888242087476238,1.3349268235279437,1.336975828629292,1.3830784434096122,1.8565228039482544,1.650690927858339,1.4125716986562802,1.400463941239226,1.7758044211678956,1.8565228039482544,1.4569668091854782,1.6506909278583386,1.4405760355392627
218,10.925,1.000907272360984,1.1650272239586166,1.1541569421177846,0.7064224851195636,1.3349175532415751,1.3308569675282933,1.3085237461052406,1.3877051675142464,1.3430387246681412,1.795578697608267,1.60762279830406,1.4196668989998544,1.399671590563237,1.659610600239266,1.7835815125462962,1.399671590563237,1.4036706522505604,1.486671585638481
219,10.975,1.00043487100573,1.1982778798284013,1.156136897774824,0.7136757305371797,1.283551225438162,1.3408885450698045,1.358995067058744,1.4133146330255626,1.2805334717733396,1.739628299509734,1.6682995765230029,1.4860150622235766,1.367133857245691,1.6128216808666562,1.7792553678356977,1.5335675442147316,1.521679423716943,1.477159625526245
220,11.025,0.9992982016705478,1.1733890957854398,1.1949243249612027,0.7046762709048031,1.2809067884729914,1.3447029242412971,1.365636031290271,1.2759227153660924,1.300843080900587,1.5864455731777265,1.5275428910052873,1.3194200806626637,1.4018838357040802,1.723885164913421,1.8731052930836027,1.5746650367432384,1.5746650367432389,1.4823040283027802
221,11.075,0.999694024006784,1.1674574901972714,1.1891698612595956,0.7193112889941856,1.263440159854638,1.3612357625329876,1.348393915716639,1.3395034063822433,1.295050859710266,1.587719242748596,1.513781336836284,1.513781336836285,1.3697969937438872,1.653874211196454,1.7317035858409946,1.5059983993718298,1.541021617961873,1.354945878378041
222,11.125,0.9987476621469262,1.1580905587830457,1.1711482735160288,0.7041261180942213,1.310847430011439,1.3304269285926416,1.3372797530960616,1.3118264049404995,1.418534672208048,1.6313282226973804,1.4886352103101383,1.330515926313466,1.515631185626644,1.6313282226973804,1.7547383955728322,1.5272008893337174,1.4732089387007066,1.4155178311001275
223,11.175,0.9987340053534424,1.157957620990302,1.1860271115668028,0.7258683059674519,1.251602040351164,1.3107863228793972,1.2807090645453767,1.34668498605226,1.3049649180405551,1.674094906685348,1.5938300823922158,1.547964468510424,1.433300433805949,1.6205850238232595,1.6320514272937074,1.6664506377050494,1.4906324511581868,1.3977311822241527
224,11.225,0.9971507310870916,1.170426538869743,1.1659103074340669,0.7100200631060857,1.2952885263839626,1.343369021053004,1.3020197956376285,1.2904804769170592,1.391449515722045,1.594815438325218,1.602391758697309,1.420560069767118,1.579662797581035,1.5720864772089438,1.7236128846507697,1.5455693559066253,1.5417811957205785,1.4146459013133954
225,11.275,0.997673777244828,1.1538020787186989,1.1530858763110514,0.6976630636238421,1.3219498762862552,1.32671537692175,1.357214580988916,1.3305277774301458,1.3734172831495988,1.693341225812483,1.5281372037819971,1.5544196618323014,1.5469103881036428,1.565683572425289,1.622003125390228,1.490590835138704,1.5243825669176667,1.4033913095957116
226,11.325,0.9968539677569006,1.160851375848544,1.172742071794402,0.7035566225352046,1.2734594063640423,1.421777749686857,1.2970769769568469,1.33297568425791,1.366984985911549,1.6709789036388172,1.5072304141953694,1.414191499738865,1.4551286220997268,1.6784220167953372,1.678422016795338,1.51839508393015,1.4886226313040694,1.3233551391756162
227,11.375,0.9963588859659244,1.157177437817556,1.180750222351997,0.7646173343487295,1.3034910862103175,1.293190510098024,1.3746587029861683,1.2416876295365524,1.365294542884082,1.5788541456971017,1.586231968807836,1.3648972754858129,1.4312976834824198,1.6083654381400372,1.700588227024214,1.4681867990360902,1.6341878190276071,1.4881370349987908
228,11.425,0.9960005483514748,1.1692173996933488,1.1566620450657694,0.7409824732613306,1.315312901179266,1.3283082297724271,1.3375906073389714,1.318097614449229,1.3320211807990447,1.4699910655381276,1.565065114553032,1.4736477597310091,1.3420067687872963,1.4297674294164375,1.6345423042177691,1.4882745365025325,1.5175280900455803,1.425886855987258
229,11.475,0.9956936331346876,1.1590503562142305,1.1516172219387328,0.722811580070944,1.3554047758789247,1.3296401229769488,1.299274639199622,1.3241191259265257,1.3452829479531487,1.5297065564960768,1.638453468095323,1.497082483016303,1.4282094390034463,1.5478310417626178,1.591329806402317,1.4862077918563787,1.5079571741762277,1.3793103175292267
230,11.525,0.995860572095174,1.1651238437725842,1.1596401016045117,0.7355427597447586,1.334547749035479,1.304445168230167,1.2916743763733676,1.3391087461271922,1.373772324024218,1.688951044264955,1.4086570411741752,1.4158440668944512,1.5164624269783211,1.4913078369573536,1.5380235041391506,1.5236494526985986,1.3763154254329313,1.4460222412198982
231,11.575,0.995485804685602,1.1824319689425982,1.1544001765754244,0.7318912775985417,1.340225476522179,1.295008692563941,1.3700685539346162,1.2995303709597643,1.346555826276332,1.5461399702568466,1.271824814243536,1.375138314560237,1.4392639354464656,1.5176396943074115,1.5782027806999617,1.3680132455728782,1.5247647632947707,1.482741397226471
232,11.625,0.9942333337875328,1.1530812236386143,1.1377539681096758,0.7461774315228049,1.2964448313130117,1.3430666371416948,1.2794099407217618,1.2838928066668278,1.3816192842692607,1.391590264886467,1.4233778597696598,1.2750357503147585,1.225588380496457,1.51520868943222,1.508144779458176,1.3633346249902951,1.3951222198734887,1.3938968477351354
233,11.675,0.9942880353796756,1.16460083970419,1.160259052805379,0.7352681864823819,1.379588657021536,1.255141226620109,1.298697827260609,1.3004756476949146,1.3066980192149864,1.3866999387587602,1.4637388242453584,1.3866999387587609,1.5512830122983103,1.4812476618559491,1.579297152475256,1.4742441268117128,1.446229986634768,1.3890582719879427
234,11.725,0.994139795890906,1.149556714503497,1.1472387260254535,0.7690743807325597,1.3678475481329542,1.309678773534517,1.3167295340919036,1.314085498882883,1.3546273720878543,1.4269777900801266,1.3783702741163273,1.4790572714699115,1.5276647874337117,1.3714263432643543,1.4721133406179403,1.6595994736211683,1.4165618938021698,1.3713909150457224
235,11.775,0.993504386599648,1.135218077748866,1.1258605317717605,0.7562455131012494,1.3510124328986308,1.272363584929111,1.3483908046329804,1.3475169285444306,1.2828500979917143,1.3873444933074464,1.41832737281059,1.3632466981383349,1.4596378788147826,1.46996550531583,1.5560290594912298,1.3873444933074466,1.5147185534870382,1.4084564100663903
236,11.825,0.99337021065163,1.1531484106917285,1.1454976518969078,0.7520724621562241,1.3716721131200362,1.2893544562998205,1.3205485157264278,1.276356931538733,1.2642259084283851,1.5565520562368311,1.4848687378575032,1.3995314540725894,1.4439068416407446,1.5019361946144862,1.5667925302910208,1.4473203329921407,1.4268393848837615,1.4069157414858122
237,11.875,0.993391616123768,1.1452337013038398,1.133450465194582,0.7457525628471267,1.2905486912733666,1.2974224526117066,1.3292135988015306,1.309451534953803,1.2914079114406598,1.4182340155279902,1.414849208808353,1.374231528172705,1.370846721453069,1.5028541835189198,1.5400870574349288,1.2828417467425006,1.3133050072192365,1.3962327718503469
238,11.925,0.9937036989789144,1.1316486254761515,1.1158023434503892,0.7558008025977335,1.312978357138782,1.307014146561254,1.288269484746165,1.3291669287063594,1.3070141465612537,1.466782696577471,1.3828706429975244,1.35937526799514,1.4533567680046806,1.4399308394318886,1.4902780715798565,1.4466438037182845,1.4097225001431075,1.3608137603422257
239,11.975,0.9934230345420691,1.1499959551418706,1.128408729482893,0.75668164188953,1.4169473971511997,1.276689038220312,1.2935876356818652,1.3527327267972995,1.3240051111126592,1.424602973879994,1.3713467879405556,1.4212744622587794,1.5277868341376568,1.4013033925314895,1.457888090092143,1.378003811182985,1.3946463692890596,1.4391397389195852
240,12.025,0.9937986213825624,1.1347856306462507,1.145647082791429,0.7763885750220154,1.337317203523266,1.32391051476614,1.3624547449428763,1.3113417440563353,1.3515618103277116,1.42928505708067,1.3170548216517028,1.3863734964754768,1.4688957284085409,1.3764708286435086,1.5019046211817666,1.4061788321394124,1.4457895034672834,1.348278539611682
241,12.075,0.9935367673837154,1.1531951249414123,1.1155722705876991,0.7805632662847292,1.363659749893232,1.2930253326227108,1.3038282434993784,1.3138001612316876,1.2780674560242478,1.3389062268355052,1.4207464607496558,1.518954741446637,1.45020894495875,1.3945575858971275,1.5418700069425988,1.3356326174789392,1.518954741446637,1.4473695899045862
242,12.125,0.9941077984104126,1.136581838693688,1.1031392999172491,0.7811415270981972,1.3408981242084024,1.325239203274192,1.2716692106045262,1.3062836674064646,1.3079319748732228,1.441519802747367,1.3278864849632277,1.454506467636984,1.441519802747367,1.499959794750639,1.5583997867539108,1.347366482297652,1.506453127195447,1.4004726655069757
243,12.175,0.993941549016897,1.120202001244564,1.1301832390897868,0.7785586320915019,1.362603154282369,1.3037504685545152,1.3086548590318363,1.272689328864815,1.2604283526715117,1.358862937302191,1.2590412523344947,1.3331025024718175,1.5102054919306342,1.4490244592084975,1.5649464159451778,1.3459827198870042,1.271921469749682,1.3608015414539651
244,12.225,0.994205033463552,1.1235464725963495,1.1040515629457688,0.7560150649676475,1.3701266188798638,1.2963505701709486,1.2955398443609594,1.2947291185509715,1.3385083122903283,1.3190263254018275,1.3222200937442046,1.4435832907545425,1.4627459008088062,1.449970827439297,1.5649464877648802,1.414839375673147,1.4851022792054474,1.373352976695123
245,12.275,0.9939701705080763,1.1225695491646086,1.1139588017144155,0.7280045837015083,1.391956957450518,1.2930484041481418,1.3260179219156003,1.375070131276941,1.339688209770401,1.3621552425727628,1.2639533529919351,1.3589874396830584,1.4793639494918145,1.5110419783888538,1.3779942570212826,1.4096722859183235,1.3558196367933553,1.3120522376845876
246,12.325,0.994899635366388,1.1268159537385,1.1266661111914609,0.7641284344887618,1.365531268062413,1.3065071361485,1.3081023829569849,1.3487811765733304,1.3232572276375836,1.3322727891461383,1.3574100115828591,1.3762629284103989,1.4108266092608874,1.5050911933985864,1.5050911933985855,1.417110914870067,1.4611010541343266,1.389248355817122
247,12.375,0.9949899889727464,1.1079189241197542,1.1076216558277985,0.7650248066736197,1.3750899448547311,1.2603672509514312,1.2445434311027004,1.2722351158379794,1.3292008672934117,1.3339959642172696,1.3963322242274223,1.4649021102385906,1.4836029882416364,1.4056826632289443,1.3838649722253922,1.3339959642172694,1.4119162892299606,1.3119238394993882
248,12.425,0.9953862497117762,1.1193667869064603,1.1111101298902906,0.7725505730668889,1.37660248258276,1.306752071550909,1.289485677812698,1.2698647758374595,1.325588137447138,1.2892716316093324,1.2305278402410416,1.4438605562627291,1.27690451763706,1.3696578724290989,1.4222181068112547,1.5242467970824958,1.4191263283181852,1.3076330100069398
249,12.475,0.995851993614858,1.1276706735163546,1.1150922457702577,0.7703393178559191,1.3445686712447558,1.2916267664128835,1.2939624386848785,1.263598699148951,1.2783912902049153,1.3402984017373716,1.2114825370395017,1.3126950021592567,1.4047063340863075,1.3679018013154869,1.3402984017373718,1.3065609133641196,1.3065609133641196,1.330220970145361
250,12.525,0.9957594980194018,1.14480246403394,1.1189754882927423,0.7740449136235974,1.343895633122731,1.2488961142295731,1.2682049595330598,1.263570836660224,1.3353997411891965,1.2718092773230465,1.3326613958552491,1.417854361800334,1.4148117558737232,1.3965561203140622,1.320490972148809,1.4878342981123676,1.4056839380938924,1.3175725542192014
251,12.575,0.9956019099874708,1.098867158911469,1.12751198005679,0.7737610927973292,1.2818928394695297,1.330931178815644,1.246646533064509,1.2926199762014918,1.2857239597309442,1.276807898031649,1.2647340644805225,1.4760261516252395,1.476026151625239,1.2466233141538323,1.454896942910768,1.3100109402972473,1.4488600261352045,1.2542618619106694
252,12.625,0.996410173716772,1.1058891602638607,1.0933222379881349,0.7724886376190877,1.399467404322622,1.279361021985319,1.3409345471076075,1.276320354078046,1.3143287029189652,1.3924876893536535,1.2876767880044535,1.4733418132516072,1.398476883716465,1.4044660780792766,1.275698399278831,1.3385849400883507,1.260725413371802,1.3219924271342365
253,12.675,0.9963700821157628,1.0762125570469956,1.1072408021751272,0.7869119298058206,1.3816604001306203,1.221773934613322,1.275320816932795,1.2564662809048113,1.3545098682503254,1.134928798969277,1.259711546499931,1.286450706685071,1.387465311828934,1.3607261516437932,1.381523276232236,1.3636971694421418,1.4231175254091195,1.2435528476578903
254,12.725,0.9964453104186326,1.096729191863031,1.079439049515024,0.8017209041170792,1.3685791047728368,1.2855215429194826,1.269807950136416,1.2795354123354572,1.2885146082114955,1.2940472440543072,1.2734132333290675,1.3942695818626136,1.3588969920479177,1.3795310027731562,1.4355376033130924,1.3146812547795468,1.332367549686895,1.3022888168512683
255,12.775,0.9964626860056336,1.078816410553246,1.1021082451443762,0.7964037137701422,1.351947770934597,1.296266231769251,1.29775107281366,1.2895844470694096,1.295523811247046,1.321958481355845,1.2400672479975188,1.395075653997209,1.4594187659216078,1.4447953313933355,1.386301593280245,1.386301593280245,1.5734815552421344,1.2212060018304411
256,12.825,0.9978660882509662,1.091178997122218,1.0920093172214869,0.7723677360874508,1.311224468557887,1.2751289635245522,1.2427166732905373,1.2950183234408803,1.3215374699959836,1.1665745782573236,1.3087689920250072,1.3464940405756174,1.497394234778057,1.3639056014451294,1.427747991300009,1.4335518449231797,1.4306499181115944,1.3133291627289276
257,12.875,0.9978093159648403,1.0788754978688289,1.0867023915150718,0.802401541214734,1.303983719204835,1.3127549101411908,1.3017909214707453,1.2966743934245395,1.3193333033434569,1.2640703705500067,1.226637762766066,1.315900135173925,1.468509997677684,1.3590916056938562,1.3792476252698247,1.4138008016857704,1.5232191936695971,1.3050875765675736
258,12.925,0.9979720657947784,1.0937075647555352,1.1066516557798,0.7989785825227453,1.3265523723481412,1.2924638204069918,1.2997167037987254,1.3200247772955809,1.2830350719977377,1.2028797213018176,1.3257391702708872,1.2857384194437484,1.4257410473387333,1.4000262789498592,1.3343107597338455,1.2400232756413037,1.3571683316350676,1.237282699418452
259,12.975,0.9976031053217548,1.1257209129107522,1.0702866618546136,0.8252430589156557,1.3559321812554823,1.2436575420432454,1.252294052751879,1.334340904483899,1.3285832306781429,1.153933791903551,1.258836863894783,1.3070355726475107,1.3467286269144636,1.20780293698013,1.3665751540479407,1.3353877542667625,1.2730129547044082,1.2869575991334683
260,13.025,0.9990795485083844,1.093883428604576,1.083954890187216,0.8140647347224071,1.3612542206501257,1.3169741777958193,1.3305438683479458,1.349827112816757,1.3341148395458735,1.3054605009637128,1.2520041442432153,1.429254169158547,1.4995914806328852,1.3251549481765277,1.3729843199790768,1.4123732144047063,1.3701708275201034,1.3159393249180549
261,13.075,0.9991469465449908,1.0820714376572422,1.0421278629928925,0.7846658524848046,1.3423581088892578,1.3331444576666809,1.2941636255711642,1.3189696096319476,1.2615614750912767,1.2061507055009544,1.2508229538528417,1.3932157454744822,1.47697621113427,1.3317914039906371,1.4323039627823833,1.3262073729466517,1.301079233248715,1.2372617356031623
262,13.125,0.99942664180944,1.071332275223845,1.059043930182427,0.8070857899414635,1.3279299953045922,1.227350551804297,1.2892455939583245,1.2414176068393028,1.248451134356806,1.302268276725581,1.3216637616980906,1.4629737236406533,1.3937041344531218,1.3909333508856203,1.3216637616980895,1.3715378659131126,1.2856435753205735,1.23158502245259
263,13.175,0.9997719320375196,1.0873444010354802,1.072919909463616,0.7962267923456987,1.340206746995974,1.225032729676007,1.22922087576037,1.2362011192343074,1.285062823551869,1.1549130111423629,1.2209080403504986,1.251155762070894,1.490387742950384,1.3061516197443392,1.3391491343484074,1.3638972703014578,1.3803960276034917,1.2166991736918171
264,13.225,1.000581265874566,1.0896795751908823,1.0896795751908823,0.7852143224813101,1.284370113848998,1.3023817767185095,1.3003035079258736,1.231720637768888,1.250425056902612,1.2171517636063698,1.30993911778264,1.3426875957272066,1.3754360736717723,1.320855277097496,1.320855277097496,1.3508747152133482,1.4409330295609044,1.2268147923876331
265,13.275,1.0008625844638288,1.0906571475761009,1.086523913478228,0.8175749785582097,1.3029026927654077,1.3070279783361691,1.2410234092039898,1.266462670223684,1.2809011697213482,1.1565383941058256,1.3488433729852485,1.332592248009522,1.4300989978638772,1.183623602398702,1.2946729563994956,1.3650944979609745,1.3325922480095218,1.2759620523032942
266,13.325,1.0001032388809714,1.064411826019899,1.0483873194255977,0.7757922383078485,1.2972375525385356,1.2733536417869054,1.1962427299316425,1.3081559117392811,1.2119378712827136,1.145186993441794,1.3252985628328744,1.3602455837595018,1.35755735138053,1.4005690694440722,1.341427957106702,1.354869119001559,1.3925043723071573,1.2157119469758293
