,r ($\AA$),g_full(r),O (DOL),O (DOL),O (PEGDME),O (PEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
253,12.675,0.99740652334793,0.9835236104091089,1.0083484695571645,1.0625556899933557,1.067210351083616,0.9341785457868458,0.9387615967064868,1.001396625941582,1.0174373041603255,0.9777175295234364,0.9899852920861126,0.9538764060525764,0.9719308490693448,0.9237856676912968,0.9749399229054724,0.9629036275609604,0.7883773450655363,0.8064317880823041,1.1419435208105757
254,12.725,0.9977022956630912,1.0092668869092667,0.9924671277534908,1.0765430410708667,1.033183705050615,0.9776277055526588,0.9905111714397872,0.9397351588258118,0.9844483639634912,0.96247068686192,0.9434095875993236,0.9553514811132392,1.0896977831447885,0.8359325459740842,0.9225112739499716,1.101639676658704,0.8926565401651828,0.8837001200297462,1.0787002740669236
255,12.775,0.9986076296081982,1.0030771325025316,1.000816995321847,1.0828970553563142,1.0742420248245526,0.9301377246224232,0.9699900281026084,0.9737496793743232,1.000819168530675,0.915851049789904,1.178935495748859,0.873834098607823,0.9952822275668756,0.8856826965550473,1.0071308255141005,0.9182663409099155,0.8590233511737919,0.9123420419363028,1.0902221412205304
256,12.825,0.9980677283320598,1.0035405224878649,0.9781716908439682,1.082047245275367,1.0777534070004653,0.9975072040909564,0.9661718992504028,0.9736326861172016,0.990792495910838,0.9781091582372808,1.0433797390992423,0.9640240969705678,0.8670338677021875,0.8258864977095414,0.9434504119742444,0.9904759776801256,0.8846684548418927,0.8023737148566006,1.1025215857650568
257,12.875,0.9983379051802086,1.005218127433265,0.9920062123660042,1.0678950468833788,1.070150633699138,0.9187062936147034,0.9697866596577448,0.92166747425488,0.9845925628586262,0.9179659984546592,1.1169483641998397,0.974048965124664,1.0382078789951512,0.7436601380442792,1.0877852215314363,1.0615383931298736,0.9390531939225806,0.8515637659173709,1.0497838611359775
258,12.925,0.9981281954014384,0.9966278707657455,0.9853119630666604,1.043732924042081,1.0636277617650656,0.9637671541866774,0.9755204121645632,0.9094083360389528,0.9806624625298886,1.0122493433454582,1.1170047070650269,0.9809963619042597,0.7552803848289432,0.911545292034931,0.966527389014816,1.0301908697283666,0.862350784210824,0.9202266757685972,1.0533707548675777
259,12.975,0.9991682295406143,0.9959453453188254,1.0090913309025749,1.0709927187489692,1.0717330362964923,0.9585403815304502,0.9942578558232198,0.971661086372692,0.9811371509809778,0.9876975034020988,0.9935510165051178,0.9964225512349008,0.9389918566392296,0.9791933428562,0.9332487871796624,1.0021656206944682,0.8585888842052896,0.8528458147457223,1.1361608076261052
260,13.025,0.999482061167523,0.9898083860011794,0.9932055866670272,1.0549497087687951,1.0544599456728023,0.9454085412373278,0.9880857439404668,0.9475785684934198,0.9765122652413109,0.9562586775177874,1.0571759046596734,1.0172824742951574,0.9916366976322544,0.8947526524612871,0.9631413902290288,1.0258310665161254,0.9773890439306416,0.9260974906048354,1.1178592786908277
261,13.075,0.9992567234047718,0.9980301676918204,0.9916921839218548,1.0682817732555447,1.081890458265169,0.9489590285392848,0.9396273588183988,0.9611619812512114,0.9719292924676176,0.9575728775124096,1.150905932242552,1.018000333187515,1.015172554484216,0.9444780869017496,0.8653002832093876,1.0180003331875154,0.8511613896928943,0.8624725045060887,1.0426712596295589
262,13.125,1.000130273573682,1.0064996505086234,1.01493064080008,1.0591933398302258,1.0772806577918068,0.9474415414706684,0.9901832651460374,0.9937450754523176,1.0229519199638195,0.9873338169010124,1.0832220676919142,1.0074526484492154,0.956939702287416,0.9064267561256176,1.0102589232359822,1.0411279458904152,0.9148455804859172,0.931683229206517,1.1197895462909044
263,13.175,0.9998555684952968,1.004585580822329,0.9832029422035566,1.077017609000671,1.0786929697257823,0.9296595074204764,1.0074257019575503,0.9678356392841312,0.983388878191546,0.9522824003767164,1.0360256660641602,1.0889409554599097,0.8549996760260676,0.8772797978769097,0.9162700111158836,1.108436062079397,0.8104394323243831,0.9218400415785948,1.045659545282828
264,13.225,0.9997819701550484,0.9913360487776036,1.0117664553140382,1.0800531669464035,1.0876541569051204,0.935272579843328,0.966845922748766,1.0264844593479288,0.9633377735370512,0.971757331645168,1.0254426453396006,1.0282066416882252,0.9259387767891272,0.9148827913946304,1.0171506562937285,1.1111265321469528,0.8651308571193937,0.8402548899817756,1.1233952914495198
265,13.275,1.000489674436406,1.0020661361707432,1.0031126804382846,1.0582592949736065,1.0811265597569522,0.9289368428911692,0.9832524903765604,0.9526128943591592,0.9978759339303188,1.004143124024787,0.9573818672929972,0.9573818672929972,0.9875572270071028,1.004016514123888,0.9326929366178192,1.1384340255776326,0.8613693591117507,0.8613693591117506,1.0244226711105135
266,13.325,1.0006430268988065,1.0239034748754974,0.9957286011691848,1.082153457385923,1.1015737248373898,0.9219785471379348,0.9447861123969687,0.9544620491735292,0.9751961994090148,0.974505061067832,1.0700078136676447,1.0155544898168738,0.9611011659661036,0.8903118449601013,0.9556558335810268,1.0182771560094133,0.8658078492272547,0.9120931745004106,1.0946785032490154
267,13.375,1.0015333386922831,1.0015713519948393,0.9947412848749568,1.0638594700038149,1.0831348107613603,0.9850681651426184,0.9651747272671763,1.0193671959623472,0.9816382620606452,0.99878777747051,1.0944508925204453,0.9917616729753174,0.991761672975317,0.9025841928440216,0.9782499335614848,1.0782368052238465,0.9458217589682862,0.9187982801406204,1.043740507250979
268,13.425,1.001098046044465,0.9919502712513472,1.0139509735924477,1.028289003988073,1.0939833250229536,0.93076352367605,0.9736589896538052,1.0206397381056322,0.9859148370760208,0.9791060329525676,1.0675379555983873,1.0112105760316383,0.9522009402950437,1.0138928322014833,0.9307428909362824,1.0702202117682322,1.0273041130507097,0.8556397181806166,1.037786808081837
269,13.475,1.000999718586783,0.9851103794871202,1.0072020415609393,1.036001612521157,1.105098893214927,0.9326548900978724,0.9873976771253564,0.9840184927409442,1.011727804693127,0.9644192233113508,1.0862541802984456,1.0117073247877677,0.9877458355164788,0.9531347954579495,0.9877458355164784,1.0409935894526767,0.9504724077611398,0.9664467339419992,1.0749254489763038
270,13.525,1.001625967984103,0.9986346108149629,1.0064482587037225,1.049704256340587,1.0724152960710185,0.96333941325492,0.9868191343300752,0.9848065868093474,0.9619977149077684,0.9593143182134652,1.033311014935164,1.0015981449115787,0.901174056503558,0.9434578832016725,0.9830989707311536,0.9434578832016716,0.9857417098997856,0.9276014481898792,1.033176181304112
271,13.575,1.0021717806751085,1.0098065301890948,0.976780152095695,1.067686091797224,1.0927099845737211,0.9908837242791702,0.998208805574244,1.0374978779750983,1.012193051683023,1.0048679703879484,1.1673717711296443,1.0047267153767496,0.8997944213426241,0.9601304904122464,1.023089866832722,1.0257131741835748,0.9575071830613936,0.9732470271665122,1.0291127663627404
272,13.625,1.0023304883295552,1.0135852228000284,1.000173411471628,1.043527660764774,1.100817620266335,0.9016558241553476,0.994201143350178,0.9532167877067532,0.9664375475917292,0.990895953378934,1.0833010523931652,1.0859051414614178,1.0312192710281092,0.9192434410932387,1.033823360096362,1.072884696120154,0.8723698378646882,0.9218475301614912,1.05752588508495
273,13.675,1.002640059266385,0.9920099691973604,1.0145696590647786,1.0479070969431967,1.085229206819485,0.9672578454092404,1.0020371302170357,0.9666016324883392,1.0046619819006437,0.9797258909063752,1.106414755120475,1.0572982122529777,1.0340324814210045,1.015936912996137,0.9642352889250868,1.09090426789916,1.0030115069783745,1.015936912996137,1.0097643721631642
274,13.725,1.002560508708318,1.0108624164115811,1.0013167422614475,1.044035163838768,1.0764545066956122,0.9276512497963336,1.0175500366445738,1.0084298698628682,0.9914924172682724,1.0195043580977965,1.1188983835217958,1.034211120548816,1.013680874979609,1.016247155675759,1.0675727695987771,1.0034157521950051,0.918728489222025,0.9443912961835342,1.0741455905654491
275,13.775,1.002375603333568,0.9944253365861064,1.002079435083959,1.039753849465999,1.1012764503714418,1.0075896383493237,0.9920683602232752,0.975253642253389,0.9726667625657144,1.013410117646592,1.0802182453381324,1.0394552926838632,1.0190738163567286,0.9324525419664068,1.0063353936522694,1.0394552926838632,0.8942372738530293,0.942643280129974,1.0749408987891425
276,13.825,1.0024345386303255,1.010283137871841,1.0132985483836372,1.035724407644067,1.0711542247366128,0.9823372410671424,1.0176500177068108,0.9476665149118312,0.9476665149118316,1.0170079672224537,1.0774774492037702,1.0521845513351376,0.966188698581785,0.9940108862372812,0.9636594087949216,1.0268916534665042,0.9333079313525618,0.8726049764678425,1.0791034212096116
277,13.875,1.0024112694138627,1.0146305672989526,0.9942732916656676,1.0392788373059203,1.07402217052981,0.9739952343900518,0.9841941373679572,1.0192528663545104,1.018615434918391,1.0154282777377952,1.0471260046066293,0.984348666200956,0.9517044502300058,0.9592377308386866,0.98937085327341,1.02201506924436,0.9491933566937798,0.9592377308386868,1.0595021084637477
278,13.925,1.003277798596931,0.99618157573875,1.0020071989886832,1.066537370132619,1.0841058844658602,1.0030863568277606,0.9739747023078392,1.027767976964217,0.994226288060828,1.0068835291564464,1.0296473854905357,0.9897578984013145,0.9673200619136268,0.9598407830843982,1.047099036092071,1.0421128502059176,1.0121957348890016,0.9623338760274746,1.0292403499079918
279,13.975,1.0031128463790682,1.0033489914119271,1.0179860825807605,1.03062754211594,1.077425903161452,0.967017769833309,1.0311086161770364,0.98963806854286,1.03362198270032,1.009745000729128,1.024768077902389,0.9703118032312484,0.9851635145051952,0.992589370142169,1.0148669370530905,1.034669218751688,0.9232813841970804,0.9628859475942738,1.019388121267438
280,14.025,1.00317953281504,1.0150770944567475,0.9862456702290197,1.0053396520600522,1.0834858014848878,0.9507770682287906,1.0031821034854955,1.038742663123974,1.0181549707016977,1.0162833622996723,1.037135726617185,1.0764584081950874,0.93391368747519,0.9658633662572356,1.1010350841812768,1.1354424305619415,0.9756940366517116,0.9437443578696658,1.0543393998075166
281,14.075,1.002730546847992,1.0154420270958917,1.0135801118502428,1.0229551460363433,1.085657808739268,0.9762451305687364,0.9966868116022188,1.005359039919454,0.9942090320830086,0.9601395636938712,1.120068969024698,1.0859056453507423,1.032220422434526,0.9321706888179404,1.041981372055656,1.078584933134895,0.995616861355287,1.0639435087031996,1.0361795831226883
282,14.125,1.002647741320861,1.0011018553820523,0.986311800270222,1.0328003328743365,1.0831909942766726,1.0173211417811343,0.974266438078184,0.9908732523636078,1.038233426436853,1.030852620087776,1.0976153684271532,1.0200796249621005,0.998272697112555,0.9861577371961402,0.9522358494301796,1.0709624566110418,0.8989300257979552,1.046732536778213,1.0337522225820543
283,14.175,1.0022812288991212,1.015048119534473,1.0118355788600106,1.058608641298903,1.056541046296366,1.0376400470577911,1.016264295646948,1.0217609174383082,1.0089354665918018,0.9686269067884974,1.1115390733638495,1.0586086412989042,0.9070351312947428,0.9431240622481154,1.036955282726881,1.0513908551082294,1.0297374965362067,0.9383122047876652,1.038624702662139
284,14.225,1.002511021527662,0.9967600159931742,1.016697494882053,1.057339096193278,1.052616999258822,0.9836617496427044,1.007919745934756,0.9685005019601722,1.034603541856014,1.0552228387042577,1.077459335305304,1.0320674786072983,0.9938427571773985,0.962785171015604,0.8935028634239109,1.0583469745903542,0.938894720121917,1.0249003433391912,1.0820180233839984
285,14.275,1.0024705690109286,1.0000846841314297,0.9968038633350704,1.0387321403155476,1.0248687869217383,0.9888272046031272,1.032186253769647,1.023153118526622,1.025561954591428,1.02616416360763,1.1909139514339524,0.9987545289914224,0.9489354194692848,0.9774034820533636,1.036711945770194,1.017733237380808,0.9845204976993832,1.060435331256926,1.0640664616885671
286,14.325,1.002740443416785,1.0115397955417411,1.0234481938455426,1.0438431983304728,1.064290863774883,0.9927006748579352,1.0136311107736145,1.0106410484999462,1.0405416712366309,0.9723682513969892,1.071892021136306,1.034199114898546,0.9446784625838652,1.0459781480978452,0.996506208660786,1.0389107281782657,0.9894387887412056,1.0153526617796655,0.9987418210843262
287,14.375,1.0027537926729186,1.0031764833046293,0.9894542071206348,1.0154844632389677,1.0784119304719504,1.0220323840122398,1.0006534381526004,0.9846192287578704,1.010749051475208,1.0345034357636975,1.1884390442513746,1.0316960994386928,1.008301630063666,0.9638521382511144,1.0012832892511576,1.0597694626887255,0.966191585188617,1.1159161891887903,1.067432345004424
288,14.425,1.0031893402152725,0.9926887961704012,1.0138499077851946,1.036608258627457,1.0701502824043083,0.9866515301744616,1.0179082732104725,0.9447792895035788,0.9943182784663132,1.0367802690057994,1.1848610996498166,0.9850609926500434,1.0152633344058224,0.9687981932430848,0.9827377355919068,1.0919308173243405,1.012940077347686,1.0292028767546444,1.0530044082482106
289,14.475,1.002487503793722,0.9914540751745742,0.9945348335926064,1.0233126472527148,1.082994318793708,0.9898036688792,0.9939034473893508,0.9950748126779652,0.9997602738324224,0.991560716812122,1.042870066045218,1.0590207086609622,1.0059543114949443,1.0890147592330592,0.9990326075167684,1.0636351779797466,0.9759602609228472,1.0082615461543367,1.0853655615574902
290,14.525,1.002572913236155,0.99534853189952,1.0009213472609069,1.0212024796361516,1.0672806478264445,1.015573732989368,0.9736944037939298,1.0074305300902553,0.9952157257415856,0.977766005243487,1.0746560189586902,1.0929870384718448,1.033411225054092,0.9761267890754842,0.9371733726100304,1.0494508671281024,0.9600871470014732,1.0059146957843603,1.0678754122510177
291,14.575,1.0024899647108862,1.0124060445029817,1.0120804771181064,1.0282887589387772,1.0386537844663073,0.9941759405262548,1.0080401023929777,0.9878215330040068,1.0305693654264023,0.9774234116039644,1.078673805842759,0.978543747916426,1.0308844600142817,1.0286087768795928,0.9648896491082908,1.092327904650895,1.0263330937449031,1.0308844600142826,1.0130505350403889
292,14.625,1.0027060180220768,1.0064654852347503,1.0011841820888403,1.0154428024019888,1.0500160271203431,0.991979625177398,0.989684704124356,0.961571921224592,0.9948482764937004,1.018371217287381,1.105213116226356,1.071310873397327,1.048709378177974,0.9967259391734624,1.0464492286560385,1.001246238217333,0.9357019020812092,1.0283680324805566,1.0677822726130812
293,14.675,1.0023018792944889,0.9855954554433094,1.0091461234347865,1.066601055644107,1.035928317744412,0.9726952888435028,0.9499021947874162,0.9949185555481876,1.0222702684154914,0.9994771743594044,1.0819812678442404,1.0123932609911874,1.0034141633327296,0.8979097658458427,0.9674977726988956,1.1223872073073031,0.9697425471135102,1.0191275842350314,1.0559831151851828
294,14.725,1.0021732977787534,1.0217615427319138,1.0050688723667829,1.0128104969588905,1.0375272116973886,1.0187354339445054,1.0062842230851834,0.981947765496509,0.98138180136654,1.011943864384875,1.0122182712357692,1.0144478268992845,0.9854636032735904,0.9542498239843816,1.041202494861463,0.965397602301956,1.041202494861463,1.0612684958330971,1.0420670164452754
295,14.775,1.0024771196143456,1.0240453530694362,0.9953209706795336,1.0314684586288372,1.0354649231364392,1.0467047965757696,1.0298405946975353,1.011289972631477,1.0062307120680063,1.0062307120680063,1.078457192839437,1.089529648618076,1.0186659316347866,0.9300862854056744,1.0297383874134254,1.067384737060798,1.0385963520363366,0.9898775466103252,1.0603797140171691
296,14.825,1.001876351794416,1.0202962471929502,0.9970099547207766,1.014504175290032,1.0540106728930911,1.0089468019429992,1.005596674211036,1.0055966742110365,0.9866126170632428,1.0100635111869878,1.1437809832360135,1.009606675587173,1.0206045696567505,1.0250037272845811,0.9722138357506114,1.1283839315386053,1.0074070967732578,0.9524176264253728,1.0325002509973136
297,14.875,1.001536546636118,1.0163659456224656,1.0061554010124192,1.046373529372803,1.0347325534494014,1.0803750002398882,1.0254688785644517,1.0132675181921331,0.982209509971684,1.0454347409918832,1.042157516098492,1.0967779309883503,1.0552664156720577,0.9940915509954166,0.9700585684438796,1.0749297650324072,0.9744282016350682,0.970058568443879,1.023363634567001
298,14.925,1.0016531398922242,1.003771966974763,1.0143281831446178,1.0145696652138632,1.0240812558252428,0.9816994443861196,0.9789449566072584,1.027974839070987,1.0070407319516426,0.9723341859379918,1.0482078038466218,1.1002926636650876,0.9722507166113596,0.9722507166113592,1.141526511021373,1.080760841233163,0.998293146520592,1.0026335515054643,1.0194415483601462
299,14.975,1.0010250199553972,1.0307993558216904,0.9900896176242846,1.0183656234403222,1.023367601215998,1.029877297648843,1.0238578235393128,1.0052521762916713,1.042463470786954,1.0156494497535884,1.127449158972479,1.0390640432595315,1.0002608217270177,0.961457600194504,1.0714000612032937,1.1015803446174706,0.8946298297773971,1.0261296360820271,1.0525703800061097
300,15.025,1.001428130638209,0.9899444892206828,1.0095513947220616,1.0382830851296274,1.0415955799067156,1.026839406592028,1.060541917554815,1.0148804510891027,1.0197727510675725,1.027382995478524,1.032159988723494,0.9978974164837104,0.9914731841887507,1.0257357564285343,1.0899780793781295,0.972200487303872,0.9978974164837098,1.0300185779585078,1.0318759240301798
301,15.075,1.0011308163358914,1.0002281300168208,0.9923155748300756,1.012212142887132,1.0363429001313251,0.9962796557323108,1.0124793249312107,0.9892597990794544,1.008159413144837,0.986559854212971,1.0444695807734805,1.0593601857946906,1.046596810062225,0.984907160688638,0.9891616192661268,1.0189428293085476,1.1125409180132997,1.0168156000198036,1.05870899315528
302,15.125,1.001116834556626,1.0050133854198235,1.0157961420868162,1.0382192792717504,1.0113421665671465,1.0052598927253666,1.0310082784515229,1.018134085588445,1.002041344509597,1.0315447031541514,1.1094238167993624,1.0544809230150132,1.0164435350104637,1.0544809230150132,1.0861787463521375,1.0354622290127384,1.090405122797088,0.9424819472238394,1.009737396875875
303,15.175,1.0006888492563235,0.989892091259229,1.0006039089943355,1.0360795055218477,1.042393763347595,1.0348832659073888,1.009837172448249,1.0471398648342003,1.0167648153199262,1.0050411119986271,1.0475435736262555,1.0370471450328065,1.070635716531845,1.0034585735337684,0.9614728591599708,1.0223521450019777,1.0139550021272177,0.9446785734104508,1.0490430634253187
304,15.225,1.0010186260206586,0.9984185708822394,1.0165191964326483,1.0160229624789716,1.0205035717684368,1.0228031583206914,1.0386851949405778,1.0556260340017902,1.0360381888372636,1.0053329180388166,1.0552730998546802,1.0719572595361782,1.0302468603324348,0.9217998224027046,1.0156482206111253,1.0844703792973,1.049016539974119,1.0344179002528096,0.988791830919737
305,15.275,1.0007535183683274,0.9982164362339656,1.0034530462627105,1.0270095577284906,1.0255851339313633,0.9793023176308718,1.0297926626859546,1.0229554284597453,1.0040215490640896,1.0350520736291924,1.0815261412367108,1.040088358047566,0.9841473507422182,1.0566634713232232,0.996578685698962,1.09810125451237,1.006938131496248,1.071166695439424,1.068841105566564
306,15.325,1.0003507409062231,0.9929895044198614,0.982780834149036,1.0332321562476714,1.0208496445309558,1.0418944715870802,1.0424169863672144,0.993823111814758,1.0094985552187756,1.0335342351049368,1.0271373874935994,1.0806555680042882,1.0230206043773928,1.0538964777489443,1.0991810920272185,1.043604519958427,1.03948773684222,1.1238817907244605,1.058412336779477
307,15.375,1.0004189444823923,0.998731904458736,0.9904424589085948,1.0054335554751916,1.0307407451253277,1.0008669055479396,0.9863314940565798,1.0045007584207803,1.0003477837089625,1.0283803630137287,1.0859085013512864,1.0020624588740683,1.0511430691046353,1.0593231708097297,1.047053018252088,1.0225127131368046,1.047053018252088,1.0593231708097297,1.0432759814953996
308,15.425,1.0002653113388729,1.003603968894577,0.9974029016992448,1.0184818874372843,1.0088785094484194,1.0480280565280615,0.9979991581603348,1.0114089659702403,0.9670534478297812,1.0021252528710742,1.007767374805079,1.056530312295647,1.0341806326124712,1.064657468544076,1.040275999798791,1.0199581091777212,1.0199581091777212,0.971195171687153,0.9893154129145154
309,15.475,1.000341171141459,0.9994395247790364,1.006466984354154,1.0209320392016246,1.0127784613184505,1.0253811437290383,1.0392168713055925,0.9982221229306182,1.0397293056602797,1.0038589008321772,1.094124988826011,1.0618260961669406,1.0234711611342946,1.019433799551911,1.073938180914092,0.948779971860194,1.069900819331708,1.0275085227166785,1.0366337838442103
310,15.525,0.999344823281292,1.00984624212793,0.9862213110987952,1.0162625948534538,1.0193651604415417,0.996384960966016,1.0248967431909,1.0233693262859946,1.000458072712428,1.0131865469199646,1.0870888395916063,0.982792493357726,1.0931059364897158,1.1131629261500773,0.9567184067992552,1.040957763372775,1.0951116354557515,0.9707582995615086,0.9658054510943572
311,15.575,0.9996438795220044,0.9984311037169582,1.0028977191628654,0.9917658284959272,1.0152284288247035,1.0243974180604298,0.9960684030424622,0.9945507772379284,1.0365384244967015,0.9985977793833524,1.0960630810523129,0.9984138247403798,0.9545713014982872,1.0243207702925252,0.9804782470504328,1.0661704515690684,1.078127503362366,1.0681632935346177,1.0166544292617865
312,15.625,0.99973761665759,1.008198412386878,0.9707108438079152,1.0129955070541643,1.015888321369622,1.0615816978963206,0.9650742708148377,1.0193596985481717,0.9912116989827386,0.9942275560790356,1.126681562692132,1.0811390742177576,1.0256960447706926,1.0375766939379216,1.027676152965231,1.1247014544975942,1.0593578840778397,1.0058949628253124,0.9981563767180875
313,15.675,0.9993071148406456,0.9775697627184003,0.987890587547945,1.0078959818127116,1.0007945506373837,1.0228558099040364,1.0158636315160203,1.048327316888952,1.0233552512174662,1.0608133497246943,1.0467079162666186,1.0408054280169947,0.9975205141864206,1.05457790059945,1.044740420183411,0.9463656160230148,1.1509852086766388,0.99752051418642,1.0222748271516793
314,15.725,0.9995069734638036,0.9949501723002336,1.0040867087400225,1.0280419536762744,1.0102330883241442,1.0109025362379618,1.0441526442045508,1.0094137254334872,1.0133838875787515,1.0148726983832257,1.0185571291619768,1.071342239502424,0.944266973868012,1.083072264022524,1.0009620923818268,1.065477227242374,1.104577308976039,1.0381071700288085,1.004592814257095
315,15.775,0.9995172270681868,1.007829500233748,1.005976702182027,1.0252081669595017,1.008513684514306,1.0390234932783806,1.0760081928492766,1.004504440345544,1.0173258028634542,1.0237364841224104,1.0431926775936458,0.9460611433670492,0.9654874502123686,1.0334795241709864,0.9557742967897084,1.0218237400637946,1.0159958480101992,0.9402332513134533,1.0067386181155409
316,15.825,0.9996272962243224,1.0069943011886553,1.0008265876700848,1.0340020205994966,1.029522948795199,1.0064972018901437,1.0344282342697633,0.9942467490920656,1.0113973830093757,1.0305080893743783,1.0520540372653011,0.9960731802365052,1.0559147860259075,1.0211680471804483,1.0597755347865143,1.0424021653637852,0.9960731802365054,0.9458834463486198,1.0523888981271912
317,15.875,0.9992964459993534,1.007613235798421,0.999929212938043,1.0209049563935877,1.0364006880100896,1.0585994014044005,1.0386350152693582,0.970950876909096,1.0269485453366518,1.0099057766847868,1.0128273941679642,1.04543736708625,1.0396826659830225,1.0665379377980828,0.98789035605398,0.9878903560539796,1.035846198580872,0.9571986168367688,0.9650281421472808
318,15.925,0.9990965537584328,1.0029321851929849,0.9890240347049456,1.0313772315342613,0.9987781100165808,1.0664789373323489,1.0379298187739967,1.0345426352162257,1.058736803486016,1.0224455510813308,1.0064774000232697,1.0007587784322285,0.9416663553248013,0.9607284272949388,1.0274456791904203,1.0026649856292418,1.0083836072202828,1.0141022288113246,0.9878627032116142
319,15.975,0.9990669892859112,0.9802229453910408,0.9860043727714688,1.041535810829508,1.0153264851740609,1.0242298920259594,0.9939357684589936,1.0506771427590236,1.020383019192059,1.024229892025959,1.0683815006877688,1.028601338428118,1.0570157400421545,1.0608043269240262,1.0570157400421547,1.0153412843415688,1.053227153160283,1.1081616629474211,0.9963596908823956
320,16.025000000000002,0.998886351980978,0.9890178043218412,0.9970075097393452,0.9950876987348828,1.0044707399520214,1.036007216148937,0.98774304233388,1.0398301210055754,1.0192820074011453,1.0340957637206178,1.091844796176197,1.0767848679530774,1.1031397423435372,1.0353700653394973,1.0165451550605973,1.0579599576741765,1.0579599576741772,1.0786673589809668,1.0224807645260867
321,16.075,0.9989549372798728,0.984926787210288,0.997684443964914,1.0075565730226346,1.02475915054193,1.0442941551785074,1.0305221995167622,0.9930054927140785,1.0271979343570303,1.057591215817433,0.9915232446125528,1.0382932089810688,1.0195852232336626,1.0195852232336626,0.9559780716924802,0.9971356403367744,0.9653320645661831,1.1112543533959551,1.0343988935805886
322,16.125,0.998498818319718,0.9794488226938988,0.9763456536168382,1.0030753915419215,0.9939681444380856,1.0529305024083255,1.0406596852578929,1.030276686130603,1.011870460404953,1.012814369416525,1.0039759486718076,1.00583516339157,1.037441813627534,1.0467378872263478,1.0374418136275343,0.9928206603532318,1.0504563166658725,1.0634708197042106,0.9973169245224538
323,16.175,0.9989679822921812,1.0011589855248502,0.9840647377522908,1.0156208072551147,0.9979951178233888,1.0445547872453247,1.0548736939895529,1.0304835507759211,1.0182884791691056,1.0379882102262692,1.0181037053568809,0.9848444191564748,1.047667515312798,0.966367037934027,1.0421243009460632,1.010712752867902,1.0532107296795317,1.0439720390683076,1.044669654481809
324,16.225,0.998668360243022,0.987992231713143,0.9669748468867684,1.0202599380266548,1.009528665669994,1.0031651668358748,1.0469837196623484,1.0553745063738016,1.0316006106913524,1.025074443249112,1.055911290708877,1.0669294954814916,1.0687658629435937,0.995311164459498,1.0026566343079075,1.0100021041563172,0.9824565922247812,1.055911290708877,1.0128878244539063
325,16.275000000000002,0.9987172427029508,0.9784495413775868,1.0013397948362504,0.9898466174322786,1.0044331703432596,0.9868183090942676,0.9965475036909712,1.0336111021546055,1.0039602233836982,0.9854284241518816,1.0220568061184043,1.01840660323941,1.1187871824117537,1.0676843421058326,0.9709539658124844,0.9618284586149984,1.0603839363478442,1.0038057917234329,1.0269547824305238
326,16.325,0.9984072031695466,1.0030871718891738,0.9902847485156312,1.017931423202218,1.010293040394116,1.0461682581104124,1.019461498000199,0.9904524309839338,1.0134755000444615,1.0263684187183575,0.9849687545349706,0.9468760402711875,0.9885966320839028,0.9523178565945856,1.0883632646795265,1.0448287340923457,0.9813408769860392,1.0684099381604013,1.0005168011732497
327,16.375,0.9987295996081454,0.9846763226733748,0.9954232483988767,1.009865325419664,1.0177670025593384,1.0233136700416987,1.0434504327795495,1.010041712782661,1.0201100941515866,1.0425351253823754,1.0871355585538136,1.0348520905636631,0.966342718714501,1.0528808726292327,0.9951887700194112,1.0709096546948016,1.011414673878423,1.0564866290423456,0.9343140354735244
328,16.425,0.9988996533964928,0.9969773576243114,0.98680847911593,0.9961806886585372,1.0011084645183417,1.0252806265844878,1.00344678892874,1.0311939576162528,1.0521180520363442,1.0180026806992384,1.0733591781900729,1.0805268521679696,1.0142258678724227,1.0196016233558456,1.0249773788392682,1.0393127267950628,1.0446884822784848,1.1038217925961349,1.051124760952515
329,16.475,0.9982903977966336,0.980573035428657,0.9877075642269254,0.9979492935633284,1.0158572793527312,1.0091202974535227,1.052071206171303,1.0371514168272318,0.9715947666790417,1.0131893309109965,1.0045169464713293,1.0241085890443509,1.036575997954456,1.006298004887058,1.004516946471329,1.0686350494375831,1.073978224684772,1.038357056370186,1.0105689102717164
330,16.525000000000002,0.9986508402010256,0.9828370425689688,0.9691607325796052,1.0127618852019462,1.003785927379066,1.0129093390071202,0.9980796991724996,1.0115611899312456,0.9832500593378788,1.04211923565107,0.9860552988290924,1.046245388883292,1.1011245886385912,1.0320830147528923,1.0798810274429915,0.9488790667367928,1.0692592468451918,0.9648117376334928,0.9996938096306898
331,16.575,0.998243654077662,0.9907620175937144,0.9977268052163344,0.9938073639889464,1.0004609738513195,1.0278012616494328,1.0286946134631223,1.026014558022055,0.9969806240771554,0.9996606795182232,1.0399427249354811,1.0557794161781535,1.048740886736966,1.0170675042516213,1.0575390485384506,0.9801152246853864,0.9414033127588536,1.0680968427002322,0.9978192808818428
332,16.625,0.9985506704868072,0.9919012883447228,0.988231286941496,1.0033205185631426,1.015645954146989,1.0238482655946266,1.0820113717493949,1.0416079926647843,1.0313961495994437,1.0584797333814346,1.033696841515349,0.9917193048040662,1.093165018523001,1.0162062012189814,1.009209945100434,1.0319477774857122,1.0092099451004342,1.0564346739006276,0.985936684950982
