,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DEGDME),O (DEGDME),O (DEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
171,8.575000000000001,1.0087473183713624,0.9174032491213092,0.9067938237913354,1.0028183007311766,0.9043782522110156,0.8656373298901792,1.4517342341563613,1.2042417846262723,1.1826484836605595,1.2175299698359416,1.2789878264306616,0.8375583404882404,1.0796650482856227,1.21053353898691,1.2170769635219745,0.9422531330492712,0.844101765023305,0.8375583404882408,0.9095360103739488,1.2933946598850217
172,8.625,1.0099814440916828,0.8947686029276943,0.9009372937441557,1.0138243356853962,0.8688129291570206,0.8958063944415228,1.420174980352822,1.1624091168668176,1.1870364286648436,1.208380098889799,1.298680242149228,0.8602145878542748,0.9701668284070768,1.2159424249368695,1.125393520952209,1.015441280399407,0.8860857032784634,0.8214079147179915,0.8602145878542744,1.2131045219694203
173,8.675,1.0120721034039128,0.9015578241347566,0.9171071812638986,1.0120999436286198,0.8426926569268335,0.8501391310675703,1.3210808866606456,1.249671109003313,1.1961137757603135,1.110097452673073,1.0938679577509518,0.8950812350987918,0.856720610737415,1.1252449812670526,1.125244981267053,0.95901560903442,1.0357368577571735,0.8631140481309778,0.7863927994082244,1.2917353101279945
174,8.725,1.0114902995897856,0.8716630975854642,0.874074337136185,0.9882642595653808,0.8612805837553035,0.8220199303647484,1.264268540432396,1.1664000366679594,1.1744220451732414,1.2033012757922554,1.1792352502764103,1.0112592539991463,0.9038129582617372,1.2577536971614387,1.2198314751364705,0.9417351802867052,0.9922981429866624,1.004938883661652,0.865890736236769,1.3195385418891945
175,8.775,1.0135939892134966,0.8689094605050093,0.8549044040428234,1.020093957373157,0.9036504140820476,0.9006180301421756,1.2197647767986175,1.1547318043035029,1.183282865398919,1.1071467024778088,1.0865264916866753,0.9122881137895644,0.9372823086879084,1.1247387704254908,1.1122416729763185,0.9872706984845968,0.9122881137895644,0.6998374571536381,0.8185598829207732,1.4013326925403298
176,8.825000000000001,1.013627024850995,0.8570290888745653,0.8797142864831391,1.000172859086404,0.8472687349454977,0.8658570794489021,1.220096498273088,1.1808903125959322,1.1902997971584497,1.1746173228875871,1.1840268074501046,0.9575813835087136,0.8896239950016437,1.1552756046201895,1.1429197158007232,0.9946490499671156,1.1120299937520548,0.7351753847583026,0.8772681061821761,1.2960444808134053
177,8.875,1.0139109693160182,0.8622560898148699,0.8905124549202895,1.0209509645961392,0.8573142246260265,0.8792510339698456,1.062179396294295,1.0978438139800892,1.1273057242422662,1.1412613659454027,1.1908814253343345,1.007907456337651,0.8979539156462714,1.1911633574899514,1.1667292373363114,0.9529306859919612,1.032341576491291,0.8246515551853512,0.757457724762841,1.2341723955154915
178,8.925,1.0148502595840534,0.8583830041083659,0.8776822193014061,1.0054399739594624,0.8664957909691459,0.8705996275975522,1.154576102862083,1.100910546952159,1.1239100709135543,1.100910546952159,1.1131769597315704,1.0630891075489728,0.8939612949843635,1.0691293865691378,1.2020155250127589,0.9664446432263388,0.9785252012666684,0.7731557145810709,0.7006723663390958,1.173601559417904
179,8.975,1.0159671574725533,0.8605242608468816,0.8306152746208231,1.0267344455908642,0.889913819300947,0.9275974663723224,1.044706646501827,1.172072913999874,1.1083897802508509,1.1341662867683122,1.0886783340904385,1.1886599351278662,0.9377869839953517,1.0811429560710746,1.1528209421089357,0.919867487485887,1.2006062661341772,0.7585920189006984,0.7585920189006986,1.2913008607126957
180,9.025,1.0157718866722474,0.860311903884108,0.841156301571037,1.0285763053787884,0.8691871120146283,0.8978542331232903,1.022666468104078,1.0796478842154495,1.1531239207801116,1.0796478842154495,1.1576224536310094,1.0987325690374414,1.0337537611911414,1.1105468977367683,0.9510534602958504,0.9333319672468594,1.0928254046877777,0.6320665854140117,0.7265812150086308,1.2790216360766649
181,9.075,1.0149007812227202,0.8692459169778399,0.8090673534947584,0.96680664367032,0.9010297693795531,0.9021638534190496,0.9610053676221292,1.092995302372699,1.0826140715496204,1.0232927525606004,1.1004104672463269,1.02239394469713,0.8646531646581445,1.0925009580477905,1.0457629491473504,1.0340784469222406,1.098343209160346,0.7828616490823743,0.6543321246061635,1.2393918431634587
182,9.125,1.015274021746747,0.8291589373534927,0.8377012859935583,1.001668993590239,0.9068862052829876,0.8810873398265759,0.9739718838527536,1.056114090924673,1.0355785391566932,1.0223771130201345,1.089851068829211,1.0690043723374751,1.0863395783753798,1.057447568312205,1.184572412590175,0.9534363320847752,1.0805611763627452,0.7396354576172799,0.7338570556046448,1.186930944023903
183,9.175,1.0158965990299975,0.8217818161257214,0.8588505812975614,1.0262853194850736,0.8598606730820884,0.9203282946085066,0.9024483133667504,1.0663979265668193,1.0489873481738916,1.0765540972960268,1.098317320287187,0.9716509658679312,1.0059445293691522,0.9659353719510616,1.0402380928703734,1.0345224989535031,1.028806905036633,0.7373116152762534,0.663008894356941,1.2221456176328038
184,9.225,1.0157563574506936,0.880032616530691,0.8762579668274342,0.9926916362874698,0.90928139376912,0.9213539288704596,0.8984329968423914,1.062045395628385,1.096490111162279,1.008943125846966,1.079267753395332,1.0798766246295168,0.8819934735193964,1.0289923857726286,1.1646836893909984,0.9950695598680368,1.0063771685029006,0.7010717353615712,0.8028402130753474,1.2260678505516884
185,9.275,1.0145577869397493,0.8286951485294873,0.8342962422273046,1.0384741502515584,0.914161248836186,0.9282753773811628,0.8433400594507402,1.0563047209281995,1.033588490370604,1.0477861344691013,1.0151315530425582,0.9675909568945592,0.9284398777138544,1.006742036075264,0.9955560134522052,0.9396259003369132,1.085044194436673,0.7942076062371527,0.6823473800065677,1.2543183939264269
186,9.325,1.0143582745334077,0.8383028155057534,0.8377750831698985,0.9768853269012908,0.9135139862886726,0.8936433116898008,0.845557105384008,1.0098929547692712,1.0660761511403016,1.0211295940434777,1.0562440917753717,1.1343046843090598,1.1232382971450694,1.040240393415138,1.0291740062511476,1.06237316774312,1.0679063613251154,0.7857134886433486,0.7691139078973629,1.2595355349709574
187,9.375,1.0146078179951532,0.8614950552448691,0.8719374195508679,1.0355661969422436,0.920267138585924,0.9160164820566584,0.8949266861999196,0.9894220505812772,0.9630189340629568,0.9935909637157492,1.079748501828164,1.0620200934482389,0.8320982175470739,0.9196875036046605,1.0127511200408466,0.9908537985264494,0.9908537985264496,0.8211495567898754,0.7061886188392923,1.2166419963866324
188,9.425,1.0140611654941645,0.8658102143485021,0.8712344430183464,1.0225050890602827,0.9404943981125178,0.929980206965368,0.7685873728566238,1.054573372059089,1.0256997856011474,1.0875717565824503,0.9225798339656434,1.153693519509943,1.029116285008869,0.974952270008402,0.904539050507795,0.958703065508262,1.1049459060095224,0.6716337860057884,0.7853782175067686,1.2438931853066384
189,9.475,1.012837283492545,0.8457066653873418,0.8584855512348385,1.032028834637186,0.9794910764222886,0.9883340654287568,0.7972294704292534,0.9101476377426114,1.061158680776139,0.9632055717814186,1.0870074178719684,1.1040337789893169,0.9914866461797258,0.9378927734132544,0.9110958370300184,0.9700490970731376,1.2862529463953207,0.6270483113677179,0.6806421841341896,1.266893527049064
190,9.525,1.012215652289855,0.8833850620036081,0.8553129916107077,1.0114424981149388,0.9579106814208151,0.9229091089669648,0.7498413791074865,1.0069683152107718,1.0487009592903618,0.9867751003335498,1.0513933879406585,1.1242929333661034,1.028834099401057,0.9864079509721472,0.9439818025432376,1.2568746472064456,1.044743905061898,0.7212445232914624,0.8167033572565089,1.085763063874541
191,9.575,1.0103879758296772,0.8631714625222136,0.8701789432269463,1.0533715659024698,0.9744196351892768,0.958629249046638,0.7953182578741379,1.009801071136678,0.9938147744959916,0.9405271190270372,1.0098010711366776,1.1598138951689745,0.970884934869956,0.9813809882199016,0.928900721470174,0.9603888815200106,0.970884934869956,0.7609638678710468,0.8029480812708286,1.1999238133276957
192,9.625,1.0102614930172276,0.8884057383777824,0.8740406609242249,1.0127146500053048,0.9441585562269464,0.9865020259135794,0.7435699402114216,0.9413279030336082,1.0098839968119666,0.9479198351276812,1.0125207696495957,1.1581824933768063,1.1789570672490357,0.8205956679530733,0.8933066765058773,1.09066512829206,1.1270206325684622,0.6543990769752354,0.8933066765058777,1.1507630027081528
193,9.675,1.0103443226086328,0.880472600041338,0.912583376935941,0.9803231298999496,0.966853041092164,0.9853120516806106,0.6954556962241876,1.00077770920066,0.9759866055829124,1.0216544280366582,0.9955585294916603,1.1925034850259546,1.0177400432549095,0.8224161965696238,0.9560588285121876,1.166802978883153,1.1770831813402738,0.776155285512583,0.771015184284022,1.1890942342110915
194,9.725,1.009202561062871,0.864163999384104,0.8891524586588264,1.0295216679256307,0.9717499484305236,0.9821192314168246,0.723191018531784,1.0292557888747005,0.9737250499517236,0.9517710368891514,0.9711422248855394,1.1192241953468078,1.1039620472284422,0.803806467567253,1.0327386893427364,1.159923256995783,1.200622318644757,0.707146196150938,0.8445055292162278,1.1118007695613443
195,9.775,1.0083440986587693,0.8848821704515357,0.8788788992815798,0.97942874750797,1.013151593604801,0.9804062213078784,0.7145333477328603,1.018753270381198,0.9893538660916532,0.9612326967712188,0.929276822543452,1.1581583508002686,1.0524134579011142,0.9063847962784712,0.8560300853741116,1.062484400081986,1.1329809953480892,0.7502851924749568,0.7855334901080081,1.1428464080966962
196,9.825,1.0071475834034234,0.9110772353721536,0.895151804959961,1.0091549563285769,0.9878688498671886,0.9912552758951362,0.6591994577920354,1.0008191384136285,1.005880170719133,0.933760460365686,0.9831055253443604,1.126463099513173,1.0417291495497936,0.9719482495799504,0.867276899625187,1.0566821995433309,1.121478749515328,0.8473394996338032,0.6330124497264294,1.1111031638055264
197,9.875,1.005823489367644,0.9035215581655742,0.8896393258916763,1.0411037532757013,0.9898626761825544,1.0094971075920784,0.7452242915847225,0.969417817960631,0.9593979955527688,1.004487196388147,0.9844475515724233,1.1150847816021976,1.1940288369368666,0.9522626674744428,0.9226586467239422,0.9621306743912766,1.1940288369368666,0.8535825983061065,0.5871464115515994,1.0849269441369769
198,9.925,1.0063194009556018,0.938697212429693,0.9014288367501022,1.0510257409210244,0.9870255266565512,1.0183145202969597,0.6732603736471305,1.010510505566136,0.99687171346647,0.9733137998397752,0.9336373137316566,1.216219559961918,1.1624909850238412,0.8596571990092269,0.9329234375611504,0.9817675965957648,1.2113351440584563,0.7717377127469196,0.6984714741949967,1.0690889911147907
199,9.975,1.004702023695817,0.9475275683506054,0.9136296485288636,0.9832567083307856,1.0156408194882198,1.007192790490628,0.6677553176899655,0.9414858982871388,1.0053154507133857,0.915708579038078,0.968490708929012,1.0541547294637708,1.0831681623847915,0.9090875648586644,0.7978694053280834,1.112181595305813,1.2717554763714296,0.6721445293369919,0.894580848398154,1.10236242327982
200,10.025,1.0039463010167535,0.9365013862858312,0.912986115006592,1.0162223191058304,0.9883424200905816,1.0129696642207189,0.6963540930962617,0.989236006597482,0.9126735146863744,0.9734373971555078,0.9843748959999512,1.1394148627848302,1.1442023201914893,0.8234426739453397,0.8473799609786348,1.105902660938218,1.235164010918009,0.799505386912045,0.7755680998787503,0.973710214587002
201,10.075,1.0031460370260892,0.9376271582634432,0.9256468691149476,1.0627487130773725,1.0434260092032384,1.0231831765731934,0.6220778181310047,0.908450198624581,1.015539029985624,0.9770351805074962,0.951767029287474,1.0902131623068418,1.161314020718158,0.9100909876648422,0.8437301864809472,1.1423537918084736,1.1233935628987892,0.7868494997518947,0.7536690991599477,1.0821840857787606
202,10.125,1.0027500882502207,0.9514425942183152,0.9601714253579324,1.0909985671895757,1.050000708714811,1.0522783675189642,0.6707529973708973,1.0043424099177014,0.9292847920946706,0.9257106198173832,0.9590695610720634,1.2108862442445714,0.9621382948454928,0.7509372057330675,0.8541910715213646,1.1123257359921062,1.224966316852066,0.8260309263063738,0.8166442112347108,0.9435085389124456
203,10.175,1.0022126102934148,0.9441093980486128,0.9494283242348016,1.0830089836941348,1.0933834970739622,1.0284300220002611,0.686591541003413,0.9012988613859232,0.8942205980766098,0.9720814944790588,0.900119150834371,1.0642419127185057,1.0781839465095775,0.9387636085988568,0.80399061528516,1.1990149060322028,1.3105511763607802,0.8458167166583758,0.8644060950464725,1.0234590927854386
204,10.225,1.0012045541152004,0.9702316720921048,0.9522359704156622,1.0746764525680208,1.0733364569912525,1.0719964614144843,0.6915751530561135,0.9263836087390164,0.9252154074669624,0.9263836087390164,0.852786928599599,1.0170431074581348,1.0400531325137488,0.8881869671466969,0.8927889721578196,1.0584611525582392,1.1597052628029412,0.8559729320688371,0.8099528819576095,0.9607859441589004
205,10.275,0.9991922735942228,0.9501628947923346,0.9686358696453422,1.0430110067386478,1.087243873860728,1.0288564892595822,0.7079980762124932,0.908134787298705,0.9682914865847332,0.9428405753483372,0.9555660309665356,1.1211021230578095,0.9114651406974064,0.8339906037381276,0.8795638607729974,1.0026116547671469,1.1712327057961676,0.6790415298195683,0.8704492093660228,1.0067039472355854
206,10.325,0.9991075549611518,0.961429435470896,0.9790782408679436,1.0592169843415702,1.0631594793205097,1.0727966892690264,0.6897007455463275,0.9784126855424644,0.9451878987968771,0.9222742527654376,0.9543533572094528,1.1147835970750313,1.1238101849055984,0.9252252526331228,0.8439859621580196,1.0696506579221958,1.2140760632112686,0.8349593743274523,0.7943397290899007,0.9422652398642956
207,10.375,0.9980689462044536,0.9671061818487158,0.9494139153524744,1.056407614865175,1.0581429867171095,1.0650844741248482,0.6297397470385672,0.9406382888197696,0.9429076212415304,0.9122716335477622,0.9315609591327276,1.184522756509892,1.0951248126223534,0.6749544763509189,0.8269309809597356,1.113004401399861,1.2113421396761537,0.7196534482946887,0.7107136539059349,0.889555152876873
208,10.425,0.998078800872372,0.9743190117787236,1.0118983799470047,1.1103225453405563,1.0462985286007171,1.0819629137645206,0.6945134949599833,0.924894185035706,0.8855608964861923,0.8866847047304636,0.9361322674784238,1.2174589312944717,1.1067808466313374,0.7570380990958344,0.854434813599392,1.0580824893795586,1.19975043774837,0.6950583716844797,0.7614652224823597,0.8899873248768961
209,10.475,0.9973227515104256,0.9738224481183002,0.9980791378287835,1.0686793894830902,1.038461851986755,1.0695305877224242,0.7246316088232923,0.9828720592795192,0.8871449957483317,0.8760139418493571,0.988437586229007,1.11377999922474,1.2453288180308113,0.7498282671946084,0.872607164746942,1.2277889755233349,1.214634093642728,0.8550673222394657,0.8199876372245132,0.9021832767302126
210,10.525,0.996424614314556,0.9892401252238228,1.0265230445161784,1.054755717909723,1.0901671808611288,1.0496969374880938,0.6935069108779851,0.901889750553564,0.864402890506105,0.905197414675398,0.8886590940662256,1.2769588155203822,1.0554455516035812,0.8165586983599723,0.89908324766231,1.0511021542718793,1.2074644582131506,0.7383775463893367,0.7774681223746545,0.8892441230945765
211,10.575,0.9961233394351348,1.0108889109507877,1.0098630443880203,1.1153776445250605,1.0698605485859995,1.1061907077300206,0.7120839680854634,0.904302953335527,0.9370675530940604,0.93925185974463,0.8529717470471578,1.1616539914389177,0.9938595260088522,0.8475771715313588,0.8045529496262134,1.1143273473432584,1.1702588358199473,0.8647868602934173,0.8088553718167285,0.8880989642032445
212,10.625,0.9954176344858138,1.0440788978884976,1.007087977231362,1.061469651989296,1.0713976612050955,1.100354354751179,0.729199548683575,0.9196136741558436,0.9196136741558436,0.9066308928736432,0.8947300100316262,1.2402490300647255,1.1422224744238707,0.7543782760187503,0.8183086383932208,1.1677946193736584,1.2018908126400425,0.7969985176017307,0.860928879976201,0.8711490399476307
213,10.675,0.9953925870203724,1.0586842491904729,1.0353279591740985,1.062204274237566,1.1474428888368768,1.0888413412998503,0.7095232017016597,0.8938706196664421,0.9142345786276675,0.9538907092363712,0.915306365941417,1.0091039950961531,1.0851034591619728,0.7642168331062921,0.8655494518607172,1.101992228954376,1.089325651610073,0.8148831424835048,0.8655494518607171,0.8843338998951259
214,10.725,0.9949110103441589,1.0376655317621732,1.0504318897077292,1.081960569670695,1.1310852334343546,1.1379870456986705,0.7071703027745193,0.8154756644607071,0.8632574416752015,0.8813083352895663,0.9290901125040606,1.1544849605764742,1.0582778805284347,0.7822053899557997,0.8491320543370445,1.1252045449096797,1.1670337101479578,0.9829853830995344,0.8282174717179055,0.8930099950155653
215,10.775,0.9938730951534,1.0385318372318273,1.0389270919748272,1.0486131582062206,1.087227221569396,1.106936483077683,0.6659069484793687,0.8636802601920407,0.9383712449345925,0.866836217293839,0.8678882029944381,1.0899209425300216,1.1272186173694516,0.8454139630270888,0.8081162881876585,1.1437953617425325,1.0609116398771308,0.7832511716280378,0.8702790795867087,0.8945098819483804
216,10.825,0.9932396680113416,1.0508904479098948,1.0420791808787888,1.1043063067117984,1.1258265306607111,1.1130738053576517,0.7567025754344184,0.8911579917306164,0.8942848618770397,0.9005386021698858,0.8452972295830755,1.141465526179141,1.207161383800962,0.944377953313678,0.8376221846782186,1.170207463888688,1.1866314282941428,0.7801383092591248,0.79656227366458,0.8848829802122836
217,10.875,0.9934088976058396,1.054247959726342,1.0695747151217008,1.082723998492165,1.0827239984921648,1.1245798496373764,0.7456294875998898,0.889178654880201,0.7859058726641502,0.9118986669677328,0.8334113524835335,0.9967388222973425,1.0414903612576314,0.8136643447325247,0.8095960230088618,1.102515187112571,1.0740369350469328,0.7689128057722363,0.8462109185218254,0.8260768773383939
218,10.925,0.994014705546168,1.0792229952512782,1.0740325747183637,1.0532731542078506,1.0822264281348126,1.108440878852467,0.7899849626142325,0.9066407731557122,0.8779884688121907,0.8810583585632826,0.8831049517306767,1.1246959724453678,0.9513557329645403,0.8505765239640595,0.8787947024841941,1.0360102685249444,1.1609764876855408,0.9029817126443096,0.757859651683617,0.8674004817114859
219,10.975,0.9929615973888042,1.0682690038307925,1.0730312586624202,1.0595938563233884,1.1301559060309831,1.0840191812221711,0.7838173247738834,0.8629088530175612,0.8842027260062435,0.8558108953546671,0.8831887320544023,1.0625427531726417,1.058548231544173,0.8268659770929955,0.9786577989748012,1.0625427531726417,1.134444142485076,0.7309974580097495,0.9067564096623668,0.917354120105242
220,11.025,0.993331604920558,1.0778556411325118,1.0470867322875737,1.0738249251777254,1.0972608179991354,1.092266283463425,0.7405505703895268,0.8661527702520648,0.8862491222300715,0.8611286822575633,0.8842394870322704,1.1320944947610128,1.0608437922935363,0.7995912165794562,0.839174940172499,0.9975098345446686,1.0766772817307533,0.724382141752676,0.8827170361248458,0.8490708710707597
221,11.075,0.9928603172310266,1.0877871971629711,1.0644039814028043,1.0702426328297907,1.1216416920371977,1.0965132630913546,0.7896418429345378,0.8493877579106698,0.8892183678947575,0.82250209617141,0.8334555139170341,0.9453734930314136,0.9610643393887814,0.8316148569404972,0.8826101076019417,1.015982301639569,1.0630548407116729,0.8983009539593105,0.7453152019749735,0.8770862892414395
222,11.125,0.9921429823200116,1.0400267802015633,1.0609756262198835,1.05649359825865,1.104413129322524,1.0636626619611191,0.7677573808004895,0.8545988326133979,0.888151211722931,0.9157825827543112,0.8269674615820181,1.107946208563455,1.104058678007093,0.7736185807162367,0.8202689473925925,1.0690709029998258,1.0807334946689142,0.8047188251671409,0.7736185807162367,0.8810016951659779
223,11.175,0.9930975798500064,1.0895353779714712,1.0665687806280586,1.0709934982527147,1.1405482436001315,1.0994137167817664,0.7814409479354653,0.8459905130965923,0.834254228521842,0.8929356513955937,0.9291225288344076,1.105759539100854,1.0942010770196606,0.8399149112334018,0.8784431181707136,1.0287031252262304,1.1481405667318976,0.8245036284584769,0.8206508077647451,0.856269741933321
224,11.225,0.9931350958108324,1.0703815034251394,1.086952567870816,1.0481310735178613,1.1300394777779204,1.0848230736162598,0.7880654753068416,0.7967894473582088,0.8268386844240293,0.8462252889826232,0.8772438562763734,0.9813734216706392,0.91645767004262,0.8744533601656663,0.8629976392901341,1.061563467799368,1.0157405842972371,0.8668162129153114,0.9508248326692186,0.9270951251413292
225,11.275,0.9932494678428352,1.0901482380934333,1.0681286875888976,1.0902841350300092,1.0869780173698782,1.1141616514642918,0.8051102937817496,0.877166704323076,0.8627554222148108,0.8473833879659944,0.8541086529498517,1.1392191290836715,1.1089408798057003,0.9348409464573652,0.8364366363039586,1.0748778493679827,1.0862321928472216,0.8969931348599012,0.8175127305052263,0.8462461711465662
226,11.325,0.992623237064472,1.0639059631341734,1.0789333888787962,1.0697548729583055,1.1047094229256296,1.1130839505219672,0.8399175035417519,0.821824042581102,0.8342037790278622,0.812301168391286,0.8427743657986965,1.0541533156180931,1.091667668487064,0.7765471043877059,0.7690442338139112,1.054153315618093,1.05790475090499,0.8928415982815168,0.8065585866828832,0.9335331871587776
227,11.375,0.9933807973838809,1.0822367850630168,1.0790448692624048,1.0455735639650094,1.0665066902024851,1.114147598191226,0.8165029743291714,0.8297180513703374,0.8419891943371334,0.8165029743291714,0.8825783595350005,1.0077211345460388,1.1229955078704934,0.8292317823017225,0.925913514767394,1.0709361134659017,1.0634990571223877,0.8775726485345579,0.7697353315536164,0.8952925735979289
228,11.425,0.9930364960165852,1.0578437005487038,1.0900114302264057,1.0593388640689207,1.1233785995192205,1.1119301551929093,0.8355713140275005,0.8421211451564955,0.8206002714469407,0.8262144124146505,0.8552208074144855,1.0062922370910443,0.9841759241879444,0.910454881177612,0.8109314731136629,1.009978289241562,1.091071436552928,0.7114080650497127,0.744582534404363,0.8763024796197636
229,11.475,0.9938391326127872,1.082275644269202,1.093950490214466,1.0405516513764954,1.089848406503057,1.1050984818299792,0.8561321357951119,0.8830311953163018,0.8347983989334781,0.8440739366994056,0.8255228611675511,0.9244619306707774,1.0158119238200636,0.8404199369734339,0.898883932588977,0.990233925738264,0.9646559276564632,0.8294579377955192,0.7198379460163762,0.9609646422190028
230,11.525,0.9935509700657512,1.091043342122315,1.0862065445321591,1.085686283951033,1.084631536913515,1.127173000760043,0.8606735826140304,0.8588345364973337,0.7972264915879962,0.8238926602800976,0.8073412452298276,1.1301774317153934,1.046863069762015,0.9889052527509689,0.8621225280393066,1.108443250336251,0.9273250721767332,0.8041647110282607,0.8005423474650705,0.9367875729132316
231,11.575,0.994091966339732,1.0785552894367518,1.0924268325368436,1.0979371695562703,1.1003770299330622,1.0920117943554903,0.8341105090328583,0.8578120098359779,0.8541656250970363,0.8660163754985961,0.8532540289123012,0.9624245780660632,0.9336954861834944,0.9193309402422094,0.7936411632559706,0.901375257815604,1.0917054915376243,0.8151879821678972,0.7936411632559702,1.001267482907293
232,11.625,0.994594293896837,1.081861350526938,1.0864455087918825,1.0415167628862612,1.1213410403337485,1.1140842878385226,0.8712356036026773,0.8188168639668314,0.8350847486814047,0.8947336593015051,0.8522564047690093,1.0111284573434811,0.8687159985627093,0.8188716379894392,0.9043191132579022,0.8971984903188638,1.0146887688130004,0.7405447856600148,0.7654669659466495,1.0178494534849212
233,11.675,0.9946668606506578,1.0721097313304568,1.076991374007264,1.0548843650006936,1.086746737831179,1.1206647476184692,0.8154026595328513,0.831531503347787,0.8673733784920883,0.8503484877985451,0.8655812847348734,1.0166059131838137,0.9318887537518292,0.7801038431028571,0.9036497006078344,0.9424783986808274,1.0554346112568065,0.7977532513178538,0.76598431653086,1.0281680765246597
234,11.725,0.995060555832742,1.085350034793043,1.0886880327471964,1.0931236429698046,1.1107875427319018,1.112825685012144,0.9088546768125384,0.88309046798794,0.8324504713326971,0.8635452061210043,0.8750946790423758,0.8504611878464441,0.944956875384938,0.8014634239375954,0.8329619864504264,1.0114538406898037,1.0149536809690072,0.7699648614247642,0.815462785054409,1.0017399982822175
235,11.775,0.9956202698218112,1.0855848819411658,1.0746628389216355,1.086891243949383,1.111815307182186,1.1202355988148895,0.863274206774414,0.8667977749653301,0.8342047691993577,0.8606315306312272,0.8712022352039751,1.0375840574310913,0.8883662832854827,0.9820611647257484,0.8606048369328114,0.9438891759908254,0.9855313455198322,0.7634397746984614,0.8293732097860561,1.0084416207624067
236,11.825,0.9952860792627316,1.0632967621606717,1.093653228364333,1.08339670022824,1.0710398328088673,1.0556772408820796,0.8909275719414627,0.8655972782294016,0.8463811933443898,0.8594830694023525,0.8428873597289329,0.9152785335037374,0.9118376367612422,0.8602241856238134,0.8877513595637755,0.94968750092869,0.9083967400187468,0.8533423921388229,0.7363519028939842,1.025422340454835
237,11.875,0.9970496480760752,1.0906459037979763,1.075513863062006,1.092175378883118,1.0663446694977683,1.0600525736218498,0.905959909842777,0.8964326067755969,0.8332059591479454,0.8254108930020709,0.8531266837429587,0.9690028353727131,0.8564074354878559,0.8939392354494754,0.8052277082674657,0.8939392354494753,0.9621788717433286,0.7745198719352322,0.9212350899670164,1.102975345810849
238,11.925,0.9971630381916466,1.0821646074463005,1.0831326986412722,1.078438405454673,1.123428070968464,1.0764680551401995,0.8786246748459766,0.8708948389968922,0.8451287194999426,0.854576296648824,0.8339634010512644,1.0285626692115573,0.923676344390642,0.8187900195697267,0.8323237389014573,0.9169094847247764,0.9913449410492976,0.7612717124098699,0.8120231599038612,1.0743770711330043
239,11.975,0.997616356021958,1.0717065857338468,1.048506010199149,1.051214783277805,1.0443760253940275,1.0603331271228418,0.9045196691114996,0.8704511316685051,0.8866336869539271,0.8704511316685051,0.855120289819158,0.9763733117185426,0.9830837812148898,0.8455191565397686,0.8656505650288108,0.9126238515032428,0.9025581472587212,0.9361104947404588,0.848874391287942,1.141122185271724
240,12.025,0.99805971545118,1.078839096853777,1.0634475109742627,1.069942032171938,1.0612223114147266,1.0938405260991104,0.9265759111181812,0.8235291826255484,0.8775864828184049,0.8682953843477575,0.8742079015563516,0.8751037374970471,0.9017228625920146,0.8518120030389514,1.03149109742998,0.8617941749495637,1.0714197850724303,0.8451572217652092,0.8850859094076601,1.1126047324451285
241,12.075,0.9983954273858872,1.0766898076507443,1.0688215687757754,1.070067527543506,1.0815977373584014,1.085120857024064,0.923944291620118,0.8426908045057461,0.9164053082796084,0.8142102007749356,0.8711714082365573,0.8381724912578996,0.8315727078621681,0.8678715165386912,0.7820743323941823,0.8942706501216173,0.9470689172874692,0.9272695671002744,0.8249729244664371,1.1323005931033818
242,12.125,0.9991184385363592,1.0169495232892407,1.0697010485918443,1.0348956913472869,1.049825125814236,1.0628486750300865,0.9113552319939346,0.871478248278612,0.9221552484168338,0.8947398221125501,0.898062904088827,0.8443649203358072,0.8476376525851704,0.8050921333434438,0.8934559040762611,0.8247285268396255,1.0505470520457134,0.8607285815826244,0.7821830075978984,1.1516344042786066
243,12.175,0.9989750984672195,1.053967490768405,1.0459183925865934,1.045945708530649,1.0802854923348175,1.0576023323907802,0.9434352741681692,0.931075860096097,0.8338484693957964,0.9096528757045048,0.8832861256840844,1.0451819657715904,0.8374439353076715,0.8049848680476844,0.827706215129676,0.9575424841696244,0.9413129505396312,0.7952471478696882,0.9348211370876336,1.2154264614005033
244,12.225,0.9993651801508242,1.0585670240242824,1.0495089450659891,1.0433443940221885,1.0874029623232155,1.055530806530983,0.9226580484469264,0.8278588158341327,0.901409944585438,0.8589137368624621,0.8572792673346554,1.026991686638591,0.8724600221914051,0.9110929383032016,0.8080718286717443,0.9014347092752524,0.9754811318228626,0.8241688770516598,0.7565612738560157,1.167561625450138
245,12.275,1.0001936787398538,1.071432115977602,1.0551383075055147,1.0627558197235811,1.0760828830796951,1.0596565026640197,0.9540651545348116,0.8932708583664931,0.8770590460549406,0.8851649522107162,0.8697637305147429,0.9643571990174468,0.8685601262673694,0.9132654268840726,0.8653668905090334,0.9260383699174152,0.9835166135674626,0.884526305059049,0.8302412971673383,1.2462417147864686
246,12.325,1.0002009018844953,1.058074187343362,1.0420633573849905,1.0381646047846949,1.0498466465323462,1.0741329964814108,0.913374859233366,0.8699573923331886,0.8482486588831,0.914178886398184,0.882821826970278,0.9407117828371822,0.8932010867342934,0.8963684664744862,0.848857770371598,0.8773641880333309,1.0135615168616097,0.7728406566069775,0.8995358462146796,1.19988747810865
