,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DEGDBE),O (DEGDBE),O (DEGDBE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
247,12.375,0.9965627919504432,0.9925689125397772,1.0035456631253554,1.0607094623728135,1.060709462372814,1.105303854184284,1.026128390041356,1.040535808934292,0.945286761808769,0.9596941807017052,0.9829061333625476,1.012157559599721,1.0247701148595303,0.9427885056707674,0.9333290892259112,0.9112571175212436,0.95855419974553,0.930175950410958,0.8229692307025764,1.0915008281474
248,12.425,0.9967869212907609,1.0333714062298378,1.0481381165671286,1.1153843334422275,1.0532429966404406,1.1180174409338282,1.0305901703434666,1.0043887253347343,0.9869210953289134,0.9758053307797542,0.9924789776034928,1.0978621999526623,1.0040278238883324,0.9195768854304358,0.9320881355723464,0.9039378227530468,1.0415615743140645,0.8163590717596723,0.7850809464048953,1.077467585563171
249,12.475,0.9974425628353976,1.0286556494987795,1.0150428302016157,1.0975803612241086,1.0375033781014176,1.0824305133062126,1.0357352260897803,0.9483081461688946,1.0034423407135975,0.9593349850778355,0.9774505061425228,1.1387239920899497,1.0456402870144768,1.0084068049842876,0.9649677426157336,0.983584483630828,1.0766681887063012,0.8749868277094435,0.8780896178786263,1.1294472827065796
250,12.525,0.9976718390033712,1.0167895730298204,1.010037397432972,1.0587764821537922,1.0318276925933434,1.1183747667586317,0.990758694064979,1.006385802804174,1.0415467974673625,0.9938841158128175,0.982945139695381,1.0988698736152294,0.917263928115794,0.9911375330647172,0.898795526878563,0.9234200618615376,0.9572787974631272,0.9357323293530244,0.9049516606243064,1.1235572262894855
251,12.575,0.9977938606112032,1.025029460619051,1.0081373711984225,1.0529442030412846,1.0375202156920469,1.1002444309122796,0.9828955712644396,0.9821204170284265,1.0014992729287508,0.9480136306438566,0.9774694916123492,1.12068510909632,0.922198645632394,0.9344131972301748,0.949681386727399,0.8580722497440489,1.0260223342135248,0.9680032141240692,0.812267681252374,1.117724949908082
252,12.625,0.9982383888324992,1.0053688785947408,1.0032018239634837,1.0568622243565264,1.0323789295837884,1.0772649700004748,1.0481832102479856,0.9843540052218792,0.956669048825014,0.9920442708876752,0.9905062177545162,0.9967050379578536,0.993675539362237,0.9391445646411384,1.0300295225096354,0.9452035618323716,0.9936755393622368,0.8876430885156567,0.8119056236252422,1.144594030625505
253,12.675,0.9990317755961284,1.01149923908463,1.000319284337769,1.0606857746860108,1.041455784496093,1.0804218172493485,1.0506114397444095,1.01627773256322,0.968210542509554,1.0231444739994575,0.9918626519010404,1.076020695092644,0.937761052706438,1.0249247402977413,0.9738287855028392,0.9738287855028388,1.0970602058905443,0.919727186308237,0.934755408306737,1.168980982597655
254,12.725,0.9993586217275316,0.9860742971464684,0.994891229137106,1.0327854625149056,1.0202333786243505,1.1116125493475946,0.9939242107897452,0.9946811980028372,0.9704576071838946,1.0120919039039522,1.001494082920665,1.0347785812902546,0.9602268103039248,1.1003841397582246,0.85287226008361,0.9482985269461122,0.9632088811433778,0.8767288267992359,0.9602268103039252,1.1367167171287051
255,12.775,0.9998239367075206,1.0157614901690315,0.9986886827915554,1.0526138748573337,1.028702154084427,1.0745329522324982,0.9771463381743816,0.9944210236301924,0.9996785365950044,1.0169532220508166,0.9959231701915676,0.991189132543598,0.9911891325435987,0.982312811953656,0.9172197942940764,0.9616013972437896,1.0621996972631391,1.0000654531335411,0.7988688530948403,1.1577258140882365
256,12.825,1.0004202654233512,1.0077167719881694,0.9969368065195552,1.0582623243616824,1.0805051102543846,1.0943450659209548,1.015001056346783,0.9628350696035562,0.9479305019626344,0.9628350696035562,0.9665612115137868,1.1126485570730644,1.015768867407072,1.0509978454674327,0.9306321704278672,1.0098973710636787,0.9893471338618012,0.959989652144834,0.9482466594580472,1.121036408992198
257,12.875,1.000321746432385,0.998932653312746,0.9792068242527538,1.0505492341830105,1.0603582839886407,1.070657786284552,1.010830127893133,1.0300558655121683,0.9664630410799744,0.9672024925268606,0.9760759098894918,1.0428506163052589,0.967112862048452,0.975851833693468,1.0399376257569195,0.9146790321783552,1.0399376257569195,0.8098113724381616,0.8972010888883228,1.1035181031334145
258,12.925,1.001608289165166,0.9983866891882798,0.9790888655673552,1.0536302256704553,1.0409769296577849,1.0546035561329687,0.9634024917954904,1.022101805842436,0.9311178690696708,0.9700061646257716,1.0154981330121549,0.968316335888056,1.0145642802886792,0.9133969019123152,0.9827688185132508,0.913396901912315,1.0376882524889912,0.8237915096361068,0.9712068324130948,1.1027834140273671
259,12.975,1.00131960577244,1.0013757696342964,0.9882447665083716,1.0455254178995217,0.9909552690668908,1.094783428350215,0.985115631628845,0.9945808963821156,1.0178800096209353,0.9763784641642872,0.998949480114394,0.9780773578379504,0.9235803789554844,1.0641252192313193,0.9436582132806036,0.983813881930842,1.0985443637886658,0.9264486410019304,0.9436582132806038,1.0382815928332432
260,13.025,1.0017579315221683,0.9918021656073436,0.984879774688228,1.0456605276082864,1.001092961582818,1.017865701484876,0.9977973946657988,1.0035775388781998,1.0375358861260584,0.9623940113648402,0.9970748766392484,0.9791213984037588,0.8908866212220244,0.9990453803480212,0.9734288321339696,0.9705825489990754,1.0502784767761255,0.9705825489990754,0.8709626392777624,1.1357541019393391
261,13.075,1.0019997121051245,0.9870598312316576,0.9828842233211524,1.0215092837230668,1.0343494842167926,1.0752479006042155,1.011690737248662,0.983727633951215,1.0038037081134847,0.9636515597889452,0.9722555915727752,1.1185241318978838,0.9829454492435948,0.9998927845753808,1.059208458236632,0.9659981139118082,0.9575244462459152,0.9123315520278196,1.0620330141252632,1.09379485687293
262,13.125,1.0024934055179129,1.0104321079851255,0.9802220727417552,1.0038303123115706,1.0755661879445553,1.0977476758047549,1.0239207139184998,0.9463617439274534,0.9947471563989324,1.0459787696040272,1.0160936619010557,0.9362275443456374,0.9866829209870196,0.989485997467096,0.9530460032260986,1.0175167622678636,1.0567598329889378,0.9109998560249468,0.9390306208257144,1.0137411898661275
263,13.175,1.0029252640730406,0.982878347781856,0.9899093306989082,1.0173022783903725,1.012150195028359,1.0617975437895832,1.0083960195995345,0.9956851454029014,1.0324054486376182,1.0648887938067908,0.9801496324959053,1.0181538624171511,1.0459722739586037,1.0042446566464254,1.037626750496168,0.8345523462435663,1.0237175447254416,0.834552346243566,0.9569533570259562,1.0650761422926829
264,13.225,1.0029619450222838,0.9873097299970616,0.9599246888129854,1.0319367069423444,1.0193861253714247,1.0756313242633266,1.014101293587431,0.981863104572211,0.9790597837882792,0.9867689159440924,0.976256463004347,0.9138401010045256,1.0242739500685167,0.9773395642163204,0.9442094094971236,0.9745787179897214,0.9524919481769226,1.060164951014314,0.8917533311917277,1.022639979852774
265,13.275,1.0032345179692772,0.9824997624790218,0.9733529366546392,0.989115877601557,1.066621226219589,1.03294330687961,1.0099543119918988,1.0120409944546926,0.9716984668406908,1.04334123139659,1.0384723056500729,1.0549339117454417,0.9836916216015936,0.9097092433752902,1.0193127666735171,1.0083524143436946,0.9590308288594926,0.9151894195402016,0.9453303884472134,1.0896882942606707
266,13.325,1.0037299111978526,0.9490725278097356,0.988887404283852,1.0407740517875812,0.9899487461349544,1.03756885233201,0.9858207310119554,0.956135652977282,0.9775365231883252,1.0244803675222285,0.9664909127568192,1.0198361904089803,1.0470318221532202,0.905614537083175,0.9681644900949256,0.9681644900949256,1.030714443106676,1.0551905116764917,0.9953601218391648,1.0851889585290666
267,13.375,1.003954295011974,0.9616844447961748,0.96258550102875,0.9971040983933126,1.0139194364245592,1.0548216100140748,1.0305390033685384,1.0038162499567207,0.9798342917666292,1.0168350272599136,0.9873714786263724,0.971736487702442,0.9960298998950028,0.9825335597880244,0.8988562511247583,0.9744357557238372,0.9852328278094198,0.9690372196810464,0.944743807488485,1.059820764563904
268,13.425,1.0035463573092005,0.9818761775760328,0.9947804708662314,1.0063810368084611,1.004576678158872,1.0239735336419575,1.0140356813872968,1.0317183961532723,0.93718388259671,1.0181163078717526,0.9664283724019772,1.0582836867515726,0.9350405232311362,1.007378901819218,1.007378901819218,0.961832515300796,0.8627021446430538,0.9698701129216944,0.977907710542592,1.0257778922915468
269,13.475,1.0042425673121778,0.9779003448339127,0.9786612580836856,1.0217615585887132,0.9975831518561148,1.084894065057166,0.9795216753738144,1.011924873456477,1.0294766057512523,1.0470283380460277,1.002473940682367,1.098312945112464,0.975982689724636,1.0424665241745426,0.999916870126602,0.9493891559446728,0.781849893130907,1.005235576882595,0.9839607498586246,1.0647453927800006
270,13.525,1.0047240980049184,0.9987552980817684,1.0002658934406017,1.0048875959075076,1.0217764630656172,0.9991098255639438,1.0011064041915418,0.9542004816390603,0.9595611585022013,1.0225491116441063,1.0781661340991908,0.871109990260379,1.1113251693927868,0.96877989825927,1.0611703517717346,0.9582209892864167,1.0189347158803224,1.0189347158803224,1.084927896960654,1.0568875289995818
271,13.575,1.0046611247598307,0.9851636752918196,0.967294775549718,1.0023516850337593,1.0230869531660594,1.0530869155702387,0.9844331554529818,1.0323244981506947,0.9910847308276646,1.030994183075758,1.0077136692643698,0.9799987718698592,0.8280203527028759,1.0009613124446155,0.993100359729082,1.055987981453351,0.9957206773009266,0.930212738004813,1.0455067111659728,1.0438222212983597
272,13.625,1.0046734451877306,0.9822878581174272,0.9946920487742956,1.0344234308884903,0.9958843699578448,1.019533339165286,1.015517730718666,0.9752403694873012,0.965336100332048,0.9924077693564082,1.0003311846806109,0.9286002656471066,0.9962294166466162,1.0872686583767246,0.8479655086861538,1.0274428709540822,1.014437264992638,0.975420447108306,0.9390047504162626,0.9766148394925208
273,13.675,1.0047508112133283,0.9996220682525802,0.9829986413969382,0.9773117457092096,1.0164389953150053,1.0173084897506894,0.991063134630496,1.0067942954976463,0.9550125576432752,1.0290801067261104,1.0448112675932608,0.9889577014841352,0.9992862414474156,0.9528078116126524,0.8960008418146075,1.0948252361077633,0.9605542165851128,1.0018683764382357,1.084496696144482,1.0642611892776446
274,13.725,1.0045976193594297,0.9776832064101844,0.9619141224358264,0.9896253998898958,1.0090467444145557,1.0133625987533692,0.9806019444338232,1.01183545029502,1.0170410346052194,1.0300549953807177,1.000773583635846,0.9612584663720584,0.9638218222823832,0.9407516190894536,0.9228081277171756,0.825400603124807,0.9740752459236856,0.9125547040758742,1.0304690759508464,0.956393321481033
275,13.775,1.0048343745560782,0.9624677808300094,0.9918357297596352,0.9884526450709976,0.9893095611048692,1.0055909657484303,0.9928756501381346,1.0380944500793643,1.0141930843961426,1.0161310329650528,1.0251747929532982,0.9644719796988604,0.9848302272914484,1.061173655763653,0.8652255226849928,1.063718436712728,1.0840766843053151,0.9873750082405216,0.9771958844442274,1.017159332205699
276,13.825,1.004310209179725,0.9813010814600628,0.977927670744178,1.0166210850560424,1.0434190467123312,1.0034347864632651,1.0479148219645589,1.0370124033761887,0.9722392105864572,0.9626194294790712,1.0209794348638788,0.9726667564134523,0.9852987922110292,1.0333005282418233,0.9903516065300604,0.9297178347016894,1.010562863806184,0.9726667564134528,1.0434061568798858,0.974084637982568
277,13.875,1.00448230494817,0.9824946340035196,0.978427819107474,0.9827021245594404,0.9941043408736234,1.0291555984320393,0.994533142170908,0.9932597322577572,0.9716117637341908,1.0384657841746163,1.014270995824748,0.9731938790808338,1.0358996702587222,1.0233585120231443,0.9731938790808338,0.9907515006106428,0.9355704043741,1.0559655234356464,0.960652720845256,0.994104340873624
278,13.925,1.0042383926714824,0.9893460002343656,0.9709390106729292,0.9840432361579452,0.9920095001063908,0.9966215476554904,0.9595897085234864,1.0019431409813742,0.9911967476711636,1.0348144616949575,1.0076324080279555,1.0010811308228011,1.013532388668856,0.9462955963001604,1.0010811308228014,1.028473898084122,0.9936103761151688,1.016022640238067,0.9985908792535906,0.9794311886088451
279,13.975,1.0043474134145716,0.980864394923733,0.9747332555396686,1.0011587550356649,1.027384535313106,1.033628768712497,1.0048284429719223,1.0437412246485367,1.00231794092827,1.025540084832056,0.968426163338961,0.922229121944778,1.0433798645058892,0.9444812991498804,0.9469537632837806,0.8727798392667742,0.9889856535600844,1.021127687300787,0.986513189426184,1.0007424728090384
280,14.025,1.004294185915327,0.969317557080462,0.9786829441053948,0.9816335188441174,1.002299487661889,1.040324870286587,0.9858366589636696,1.050645137176199,1.0001693031837482,0.999546144739397,0.972127173187942,0.9549431069952256,0.9181201080108344,0.954943106995226,1.0138599053702526,0.9303944410056312,0.9279395744066716,0.999130705776496,1.0825961701411173,0.9365817068213768
281,14.075,1.0044688315344303,0.9905723659073404,0.9908048400603338,0.9713885039148674,0.9816482050546524,0.991497518148846,0.956570338637898,1.0320564843777578,1.0073069283974756,0.975751244522616,0.9738950278240948,0.965232683230996,0.994482158480421,0.9140461015445044,0.955482858147855,1.016419264917488,0.9725450520433518,1.0017945272927766,0.9432955767939276,1.002988383425406
282,14.125,1.0042587784040813,0.980224830848874,0.9778011029025858,0.9967151314824644,1.0342040080549852,0.986935424550502,0.9854433923390876,0.999573815047192,0.9965019840236916,0.9971163502283916,1.0364357873292025,0.9584112793322797,0.9680922013457374,0.9100066692649934,1.0116563504062956,0.8664425202044347,0.9559910488289156,1.0116563504062954,1.0043956588962026,0.9804156199291938
283,14.175,1.0031010896981236,0.972061236539432,0.9719466337056027,1.0321809476329022,0.9682512770229462,0.9832221492543912,0.9711832025202484,0.9687430437199464,0.9980249493235716,1.0193763388262154,1.0096157036250069,0.978096985787771,0.9780969857877704,0.9756937990905034,0.973290612393236,0.8843727045943482,0.9997256660631758,1.038176653219452,0.9805001724850372,0.9484249867704913
284,14.225,1.0038832310844166,0.9752540596624892,0.9773024345836008,0.9642690104823792,1.0076611159540865,1.0100717884802926,0.9831464307260542,1.0097998151696443,1.0043479865334557,1.001924951584038,1.0073767802202267,1.021345943830125,0.9402109856753952,0.990323753947434,1.01180065463545,0.940210985675395,0.9640742086620802,1.0332775553234672,1.0380501999208045,0.9240911350456136
285,14.275,1.0033818355987392,0.9834635035587748,0.9996229061795846,0.9998166252919206,0.9926351810559848,0.9982207487950462,0.9786773996948588,1.0496570758866186,1.0087535336744184,1.0448448944498898,1.032814440858066,1.002355519718766,0.9999858849203768,0.9691806325413131,1.0023555197187664,0.8980915885896278,0.9525931889525862,1.0473785808881677,1.0331607720978304,0.9375774419138124
286,14.325,1.0032084487948865,0.9880560921356982,0.9927691365274866,0.9615503701772125,1.0150358666642023,1.0269215325502,0.971260044924082,0.979025346636267,1.0166571933953183,1.0465237384421842,1.0405504294328112,0.8941862577667762,0.9741923966195926,1.0306673181627573,1.0118423443150355,1.058904778934339,0.938895570655115,0.94124869238608,0.9718392748886274,0.9096496291416892
287,14.375,1.0030867026480543,1.0009188040153325,0.9743970187385952,0.9910692197215968,1.0138885983416257,0.9950035953457398,0.978158414788834,1.0054448229636588,1.0748472089735397,1.0030720918180216,1.04340852129385,0.9791111022942772,1.0258467157689448,0.976774321620544,0.986121444315478,1.0585616452012114,0.9837846636417448,1.0281834964426777,0.9744375409468108,0.9426763995446396
288,14.425,1.0026959112836336,0.9860241858172156,0.9828149039554088,1.0068720963494735,0.942404150715922,0.980694203274032,1.0220498644356946,0.9643202467326994,1.0509146732871932,1.0014321438274825,1.01380277619241,0.9398467446081448,0.905037605918954,1.048915379167609,1.048915379167609,0.9328849168703068,0.9676940555594968,1.0698008623811226,1.0373123329378782,0.9259941281910172
289,14.475,1.002287030175242,0.9940607740350044,0.9948300858557056,1.0038083809526974,0.9487095057709104,0.9859594495557804,1.0062260455733505,1.0132462272866527,1.023776499856607,1.0243615149993817,1.0050560152878,0.961020329995266,1.0232446679086284,1.0624229547429676,1.009417037261214,0.9564111197794608,0.9494973044557544,1.0324630883402384,1.1016012415773078,0.9607381334514412
290,14.525,1.0023467582921255,0.9712934005856632,1.0201909669933913,0.9965240280774792,1.0100113989137942,1.0165624076057187,0.9627077804949103,1.0242931907136554,0.9911765078601796,1.0155782741732673,1.0167402630453186,0.9544154053625412,0.9681480011231528,0.952126639402439,1.094030128928764,0.9750142990034592,0.9704367670832552,1.0185008522453978,1.075720001247948,0.9656957518801862
291,14.575,1.0026463748261998,0.981225745308418,0.974613419804241,0.9988836851459376,0.9965874008122692,0.9801306964209756,0.961884067831129,1.0051601956579648,0.9999670603187444,1.0080452708464205,0.995927955054906,1.0206172045464188,0.8774125633739812,1.0092517568343202,1.0137979359191598,1.0069786672919003,0.9637899659859274,1.0728982640220706,1.038801920885776,0.9414765768042164
292,14.625,1.0019645913699613,0.9789419979337062,0.998643568990768,1.024374036109008,1.0080296637332429,1.0152515957132318,0.9982990606444156,1.0000182897959269,0.9816798455131364,1.0292451853716245,0.9971529078767414,0.9639839414182836,0.9120597478524276,0.9730142359514758,1.1152413748492551,1.0136505613508413,1.0159081349841397,1.024938429517332,1.1220140957491491,0.93428993720072
293,14.675,1.0014340711500764,0.9680054948138944,0.9996557352275603,1.0079676330306249,1.024955851564849,0.9826740632130028,1.000614783572735,1.0205360107769703,1.0097216302946712,1.0171209432562442,1.0353346367001166,0.9529418208086596,1.029177166473353,1.022450518326468,0.9955439257389292,0.9619106850045056,0.9820906294451603,1.0986858639911603,1.0874747837463523,0.9324644395451848
294,14.725,1.0018008651754249,0.9982947140883316,0.9955334733897888,0.982386153077892,0.9857607620006787,0.9205183228268032,0.9881777895881104,0.9678263019306896,1.0350992750204986,0.9746101311498298,1.0356645941220928,0.9821134574073642,1.044469867401483,0.9932485306205998,0.970978384194129,1.004383603833835,1.0110646477617768,1.0645129991853066,1.0333347941882471,0.8811478853942928
295,14.775,1.0012490310930138,1.0050514559929156,0.9851149818973384,0.996976548927533,0.9988386642598596,0.9418579350906732,0.9966614217174472,0.9927309259698288,1.0208058955956731,0.9702709502691546,1.0028379150351332,0.9467220060496576,0.90690659458028,0.9865374175190365,1.0639562731539378,0.986537417519036,1.0794400442809184,1.019716927076851,1.0617443058500833,0.9236092048338744
296,14.825,1.001370208478334,0.9985977793704084,0.9700993431109652,0.9991408918261342,1.0072790257099458,0.9884133517065644,1.0061237521586066,1.0278747645389756,1.018951272280363,0.9832573032459112,1.0518566499839976,1.0436091798661895,0.9601204454768943,0.9820911650530249,0.9820911650530244,0.9491350856888292,0.997470668756316,1.105127194679355,0.9623175174345076,0.911470994986892
297,14.875,1.000808229809939,0.991167312687313,0.98804519809464,1.0052954121910282,1.0144812255334172,1.0034582495225517,1.0049110212327017,0.985521889069998,0.991061641116484,0.993831517139728,1.02208425257681,0.9973232396417552,0.9405827489837996,1.0627930365547809,0.9973232396417552,0.9449474021113348,0.901300870835985,1.034422791225803,1.0889809553199912,0.9891283807084256
298,14.925,1.0001789223125932,1.0073831905467312,0.9954951385289912,0.9409050348890556,0.9817822125103028,0.9682781449032838,1.0235016396704495,1.0196497517792158,0.9717762879881788,0.9833319516618771,1.0328562245491577,0.9906522061391562,1.0036585808368252,0.940794436464756,1.0058263099531035,1.0275036011158851,1.0578518087437816,1.1163804948832927,1.0426777049298337,0.9722928677053704
299,14.975,0.999313085947316,0.9995377903060428,0.9762282486582652,0.9980771456482622,0.9962644374287778,0.9980771456482618,1.0248773394778734,0.9953608721009104,0.988801657128252,1.0008268845781252,0.988801657128252,0.968974939142718,0.8936102216538399,1.0055806590658876,1.020653602563663,0.9388290521471668,0.9732814944277968,1.0572593224868323,1.0637191554144505,0.8853266943963157
300,15.025,0.9991313769479124,1.0009545979395211,0.9751478606238476,0.964075340192932,0.9644354729311434,0.9572328181669084,1.0077511305825242,1.0484738325187786,1.0115519160965738,1.034356629180877,0.9892901723714208,0.9475637998015862,0.9860652634504092,1.041678488720931,0.9860652634504088,1.0438174589236433,0.96039762101786,1.1464880286538377,1.0994306841941657,0.9204992788693072
301,15.075,0.9987478516212888,0.9802412751417544,1.0002027730953342,1.0077754453740049,0.9945387781823688,0.9999049946114112,1.015640392324879,0.9595455432532974,0.9827386058502012,1.0091679097396962,1.0215735013612957,0.9986582978652698,0.9200405169694936,1.0220311516450962,1.041154395646771,1.002907907643421,1.1048985423190223,1.0602776396484463,1.0900249080954971,0.9494625601784196
302,15.125,0.999681858729866,1.0060824620029027,0.9898764313493296,0.9783787569206248,1.036662126384839,0.9783787569206244,0.9671430792237248,1.0357271867808633,1.0271541733362208,0.9832174794324284,1.026618359995931,1.0321713346134838,1.0553899126927235,1.0469467933911822,1.0954947293750468,1.0110635363596283,0.9519617012488368,1.0427252337404107,1.1187133074542863,0.8927306347201629
303,15.175,0.9991575403900882,1.0031633873549242,1.00906317202936,0.987123156451754,0.99171278486158,0.9585262409751472,1.039026693829618,0.9895238851584318,1.0337038111768018,1.0198643162794816,0.9975082091376556,0.9876366813087972,0.985539788142536,1.0463496899640976,0.9666677496461898,1.119740950783222,0.960377070147408,1.046349689964097,1.1008689122868762,0.8790903646512401
304,15.225,0.9989223948891884,1.001254300463632,1.0173474839813532,0.9546959785331136,0.9641657769976226,0.9480320462803102,1.0036583439273905,1.045433375102451,0.9930823866678812,1.0337998221169906,1.0332710242540153,0.9415806796496068,1.0519872637678134,1.085317553312932,0.9978255432569948,1.0540704068643831,0.9915761139672856,1.087400696409502,1.0332389758986835,0.927338782968976
305,15.275,0.9988138147386828,0.9924402768914834,1.0069479062374502,0.9763314306456068,0.9777251942867856,0.9871330988647412,1.0238909345861311,1.0233655929059953,0.9871170169765734,1.011808075942991,0.9986745339395776,0.9768171361569266,0.9354265795401078,1.0099295814503817,0.9540523300176764,1.082363055529815,0.9830257196494496,1.0968497503457015,1.0906411668531788,0.9275497032043564
306,15.325,0.9979808409725582,1.0088201722439245,1.0010743472262091,0.9848563385027314,0.9533547825084436,0.9768944067679116,0.9853835834804896,1.0213960131733677,1.027659044424303,1.014611062651521,0.9780767136877316,0.8882117046780987,1.0321348975657545,1.0218546695023498,1.0485832624672002,0.9252205257063532,0.949893073058522,1.0095183958262652,1.0136304870516266,0.9298151582489758
307,15.375,0.9988198125090004,1.016978588062611,1.0206802342643706,0.9794929592868896,0.9898106519760064,0.977773343838703,1.015282125106986,0.9732811791755938,1.001281809796522,0.9867629642893744,1.0313565612041853,0.9886642416772145,1.0050057993908867,1.0928416721018792,1.0560731672461148,0.9886642416772145,1.0295181359613963,1.084670893245043,1.056073167246115,0.9072691104630664
308,15.425,0.9988749175717118,0.9961693820295324,1.0157191940542054,0.9666609771347427,1.0004889858785884,0.951284609523904,1.0045893505748127,1.0586826232980715,1.002013480445134,1.0313783999234745,0.9628602544740124,0.9437051475096724,1.0370609255428875,1.0086482974458224,0.9822651427842614,1.0025598771393078,1.0005304037038034,1.0289430318008683,1.05126723959142,0.9355665448550464
309,15.475,0.9982447042402288,0.9967619555462698,1.0072430527056904,0.9882628670239998,1.006934958293776,0.9539741176013192,1.0124399608667405,1.001179253516352,1.0052740561892202,1.0462220829179052,1.0088570085279804,0.8872072457881779,0.996091771407636,0.9880262509913798,1.0323866132807886,0.986009870887316,0.965846069846676,1.1069926771311585,1.0323866132807886,0.9302096378034216
310,15.525,0.9979463203801964,1.0171982471948144,1.00869532205155,0.9778597886553728,0.9798836447201994,0.9471646383388364,1.0338998441529672,0.971347123626251,1.0303399332286831,0.9627016256672738,0.9988092936135904,0.9916894717650208,1.0057133632849302,0.999703124062112,0.9997031240621116,1.033761146324749,0.9936928848392936,1.0057133632849298,1.061808929364568,0.8884728124588659
311,15.575,0.998253830739726,1.0154240710437532,1.0072604298256764,0.9927057462776454,1.0111388374475545,0.9293629420755942,0.9964490817152262,0.9964490817152272,1.0424312655063448,1.029293498708882,1.018682225526317,0.9873230805365708,0.9415399538181408,1.114719607057418,1.0331062072549997,0.9793607976290176,0.9037191100072642,1.1206913192380832,1.0589836267045478,0.9022160259890007
312,15.625,0.9975083483446436,1.0181790721001016,1.020254101241945,0.9720433592320968,0.9663822639573644,0.9560590902210864,1.0181979360013904,1.001127556403734,0.9930944365930724,1.0267331258002192,0.9544350475042628,0.9434351504908,0.9513465563649364,1.0838626047567268,1.032438466574838,1.0621062386028506,0.9355237446166634,1.0462834268545769,1.070017644476987,0.9197614793419157
313,15.675,0.9980653074097966,1.003259189818783,1.0055084397539211,0.9754476734014024,0.9552637154375326,0.9883521711160068,1.0127103650270064,1.0615998309248624,1.011213748724011,1.028175400157961,0.9857712715730867,0.9747658506783304,0.9570785670974734,0.9040167163549034,1.0180014327648697,0.9669048357535052,0.9472522984414417,1.0042446566464258,1.0396192238081388,0.9278002972243998
314,15.725,0.9973090050603514,1.008529775372471,0.9965168168292532,0.9584045132972664,0.990954100541324,0.9511712716874752,1.0280914850861371,0.9993406142399488,1.0186730963606618,1.031561417774471,1.009750412304948,0.8924186191076737,1.02716016116113,1.0134907293586055,1.0388768169918654,0.956860226176718,1.0213018332457624,1.068168456568704,1.0505934728226003,0.948212218301652
315,15.775,0.9973656356093404,1.0149164332076304,1.0212087670386036,0.9938299387428492,0.9974236696193024,0.9810885292717872,1.056556877677309,0.967402194759084,1.0250325699051193,1.0053298775475,1.019614329506774,0.9178170856590764,1.042003752640431,1.1060375028026928,1.0342420859540968,0.9896125025076724,0.946923335732832,1.0788716694005211,1.0827525027436884,0.9520119794532088
316,15.825,0.9976965867480424,1.002444462585895,1.0104441569763716,0.9966497039000418,1.002817894249912,0.9508752386720593,1.0430384909199548,1.0024133408747375,1.040101733085361,0.9936030673709568,0.9852822535062749,0.991081608624083,0.9968661316316164,1.0971311970955315,1.035429618348507,0.9525181219071926,0.979512562609016,1.1164129404539769,0.9775843882731714,0.9187357205332632
317,15.875,0.9974570040493244,1.0194397140769842,1.0071044661249902,0.969735098179721,1.0039306804841293,0.989413687996409,1.0209143209261742,1.003890975889292,1.0053501197495958,0.9849221057053368,1.022859846073246,0.9254509392777862,0.9905965540509644,0.9771842215976624,1.0442458838641686,0.9963446965309504,0.9695200316243467,1.1266359260773051,1.067238453784114,0.924571121551258
318,15.925,0.9975854438264457,0.9942527996338694,1.0048763226984507,0.9838516423058574,0.9985981967359876,0.9854545286569584,1.0275635860898855,1.0256302585525567,0.9719804193917032,0.9850303802686672,0.9942136860709756,0.912032619313794,1.0434110133276815,1.0948199501157236,0.9710576948852508,1.0567392561986555,0.89870437644282,1.0719715337654827,0.9939061112354914,0.9097982928849858
319,15.975,0.9974638003306668,1.0140255122654502,0.9939038100733166,0.9273679499464592,1.003188483126555,0.979614031633584,1.0576449759619806,0.951976540579766,0.986078626544026,1.0120154243196606,0.9779133383554004,0.9574200660388504,1.012291967056887,1.012291967056887,1.0652717335570612,0.9858020838068002,0.9574200660388504,1.0652717335570607,1.072840271628514,0.9187664608882132
320,16.025000000000002,0.9968992180961916,1.005107196720662,1.0094113403055134,0.9684451165425594,0.9728773596388638,0.9681285277499662,0.9985502754197672,1.0224161997844838,0.9827987653390532,1.0123925115513026,1.0061873712164755,0.9533351968960666,0.964617270232114,1.0191472913563469,1.0586345480325146,0.9458138146720342,0.8630786102076808,1.0642755847005396,1.1451304436088845,0.9219065640313608
321,16.075,0.9971345885397452,0.9983296387779228,1.0065280076762144,0.9699808866957176,0.9863412519594792,0.98822898641299,1.0701421406611096,0.9885532895114147,1.0326681915865403,1.0117966250133628,1.005155672012806,0.9586258779374772,0.9530198786512936,0.9959992065120378,0.9661005436523896,1.0894325279484387,0.9717065429385738,1.02216053651423,1.024029202942958,0.9520474093873632
322,16.125,0.9972750875293024,0.9834690801978682,1.0149082088309382,0.9480284436146048,0.9680395980972346,0.9780451753385496,1.0394736471518164,0.9885606521892788,0.9918605685294432,0.9998746510698424,1.0111886499504068,1.0102601020624808,1.0306881555968326,1.025116868269282,0.9266907921492242,1.008403006286631,0.9192624090458236,1.0195455809417315,1.0102601020624808,0.9242651976664814
