,r ($\AA$),g_full(r),Si (TFMTMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),O (DOL),O (DOL),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
275,13.775,1.0056049780244,0.6248223494280334,1.4229248718958918,1.468522841400567,1.457793907399467,1.4303010140216486,1.3840324861419049,1.2486339592176177,1.2443509129491148,1.3709870777542033,1.5321242872783016,1.5928809400496808,1.6351464376297726,1.3630622969579378,1.4502348857168743,1.550615442469591,1.592880940049682,1.459696103606297
276,13.825,1.0067378170240004,0.6241290981528318,1.4013339049691986,1.4885428083188257,1.419308259094695,1.4366168964007275,1.4359511795812636,1.2461218361077415,1.2057266782331133,1.3532207348352965,1.413538713326017,1.4240287965417942,1.549909795131124,1.392558546894462,1.3951810676984058,1.5263071078956243,1.4869692958364586,1.4438582650695788
277,13.875,1.0053877898992631,0.6249458393211644,1.3760510769811372,1.499644521455427,1.4064537424667911,1.4388391904841196,1.4441266105685808,1.2495732378798468,1.2417509888748357,1.4215949908904773,1.5778142206586625,1.4762717213093417,1.562192297681843,1.4580461445030537,1.4658571059914631,1.4840826827977511,1.4268022985494166,1.4124290666948949
278,13.925,1.0052807351210034,0.6244802970682687,1.4862696689194728,1.4541163736536646,1.4193383195906484,1.444273528164132,1.4390240105697147,1.2222481400513945,1.2302608610905614,1.5354838963671376,1.4191593587635665,1.58459870113309,1.532898906642613,1.5458238552652317,1.424329338212614,1.5509938347142802,1.514803978570947,1.430158753815877
279,13.975,1.0058812828817374,0.6247527176846732,1.4072457240449758,1.4059427187449345,1.4196242743953722,1.415063755845226,1.4736989943471,1.2255122608462492,1.2475428417862593,1.51938314986674,1.4013229726811496,1.532215777821697,1.506550521911785,1.3602585632252913,1.491151368365838,1.7247051971460297,1.5014174707298027,1.4078440428051988
280,14.025,1.005181979935473,0.6242633936438413,1.4030515734383362,1.434747989804625,1.4535070933683465,1.358417844269482,1.419870080081673,1.220435420657717,1.2414585539618876,1.4474108747598635,1.4728934605831014,1.5442447008881648,1.5009243049886625,1.4499591333421886,1.4397660990128938,1.6359820098518183,1.6308854926871712,1.4252826293153995
281,14.075,1.0051077846647305,0.6355529318009255,1.3924586169572526,1.4997190362523918,1.4232879590301066,1.441271741905938,1.3821821695996337,1.212383182479685,1.2211913007441173,1.5307624709785306,1.4523267080027709,1.492809682441872,1.5510039581980817,1.4928096824418722,1.3916022463441184,1.6091982339542887,1.4826889388320963,1.4100622761425603
282,14.125,1.0054178620616188,0.648374146163937,1.387082133503723,1.3877198724156787,1.4419276799319156,1.4106784732460844,1.3991991728308808,1.1992624944046202,1.2232237830041144,1.4269891290548915,1.5149197972184845,1.5124074924138111,1.565165893311968,1.4495998722969583,1.442062957882936,1.4722106155390258,1.4495998722969587,1.3899454510676048
283,14.175,1.00525295979646,0.6287964518677428,1.4431717623714904,1.4058101414939483,1.4292403105188476,1.4235410802154935,1.4647021879619382,1.224959325043753,1.2329298285669084,1.4269184018767398,1.4443806900115956,1.5067460047789356,1.5242082929137912,1.4693268159185324,1.4044668885604978,1.486789104053387,1.4493699151929826,1.4448388841609072
284,14.225,1.004856482597092,0.6717475988557885,1.399088867723155,1.3557013927240995,1.382739964100322,1.3978312597521676,1.4242410271428971,1.225577132130678,1.203959723438638,1.389656807940752,1.441676046740673,1.5060808185881949,1.2831412237313884,1.4243363004740324,1.520943458245314,1.585348230092836,1.595256656530916,1.4188512786958096
285,14.275,1.0043222471887336,0.6493830437203918,1.395549137226034,1.4336379503673269,1.41927659459274,1.4117837133190436,1.3874318491795297,1.2159509810703726,1.220291149534544,1.4906292594490822,1.569342355657614,1.4783303381664985,1.4168357317535831,1.4930890437055984,1.372559615136284,1.4561922798578484,1.3602606938537,1.3832521467003238
286,14.325,1.004749145771167,0.6484139455177833,1.323818543246685,1.434188426477556,1.392644706385037,1.4000853726702644,1.3666023743867424,1.2160973365017398,1.2234358549116642,1.3605521356396637,1.463143140481434,1.6023737899095511,1.536422429654126,1.4655857834538573,1.245747915935779,1.5755047172128962,1.502225428040204,1.4344794729478951
287,14.375,1.0047150393071624,0.6453236910786756,1.3657326127922178,1.3977515919920356,1.4039090879919998,1.3712743591921863,1.38297360159212,1.212510621287889,1.2196825024670384,1.3729350172042982,1.4723879071431254,1.5111987910216922,1.489367668839998,1.4675365466583037,1.341401174052962,1.4651108664158938,1.5524353551426688,1.3836773154206878
288,14.425,1.0045304710152885,0.62753095150109,1.3599501441220458,1.389301586081514,1.4253794001566944,1.421098981537606,1.4107036791769607,1.218364075893429,1.2301961992025958,1.4429272634998869,1.4501539442853622,1.464607305856313,1.4670161994514712,1.4067938595725118,1.281531392624274,1.5127851777594818,1.4694250930466295,1.4235823730979522
289,14.475,1.003919086738723,0.6322586547385819,1.334782162940301,1.4155492364940137,1.4155492364940134,1.382756590088747,1.3639311819672049,1.2310669063557138,1.2267317620278932,1.4545066059889344,1.4114455551537357,1.50952905983391,1.3779536267263592,1.5119213404358651,1.3444616982989823,1.5095290598339104,1.5621592330769314,1.3936255057718232
290,14.525,1.0046388114779443,0.6306804051092643,1.3937584629744155,1.407026609311688,1.41185138979797,1.3985832434606968,1.4148668776018951,1.2240788816097088,1.2230591935372828,1.3756107090998804,1.4373825198712054,1.4373825198712054,1.5252885582765516,1.4872751362634289,1.271073798563793,1.5823086912962347,1.5728053357929557,1.352046266372359
291,14.575,1.0040416656179012,0.6694158341418138,1.3087423963366234,1.4171553820285816,1.4309316177794926,1.3746287412322884,1.4189522823439171,1.225596806600974,1.2259343745792886,1.3968631138210454,1.5242796816358035,1.441694869163275,1.418099208456839,1.3307952638430234,1.4298970388100574,1.5643923048367463,1.5502349084128837,1.357087571487338
292,14.625,1.00375952764094,0.6593875775697354,1.339071002248047,1.3545378374583747,1.4342515266192983,1.3592968636769374,1.372979064055304,1.2175662544546797,1.2092964148190997,1.3428025114421471,1.3779544096474388,1.452945125818728,1.4693493449811978,1.4084193880920248,1.3451459713225002,1.4623189653401396,1.534966221631075,1.3304634777864113
293,14.675,1.0035297816680488,0.6589682760731587,1.369547421583761,1.3854998721371514,1.379591557117377,1.4327663922953489,1.3813640516233097,1.2382530501269866,1.241693875203532,1.3732356424748926,1.5105592067223816,1.496594098493824,1.4407336655795902,1.4197860032367535,1.3383228719034967,1.5664196396366148,1.5198692788747532,1.3794106903310572
294,14.725,1.0034882681764457,0.658988203734923,1.3291606183606095,1.364956997044935,1.3502863500431628,1.3743462111260691,1.3719989076057857,1.2282045186171968,1.2310708068753462,1.4980064283991918,1.4332777555671283,1.424030802305405,1.4147838490436813,1.3824195126276493,1.3754842976813568,1.5511764096541014,1.4379012321979896,1.38874140924536
295,14.775,1.0038552922096196,0.6465126894880157,1.3988660531440629,1.3417456893073467,1.3668087060928449,1.40644324426526,1.4070261051207362,1.2225337986728997,1.207751706167673,1.536103290933577,1.423593483376409,1.3960400611175108,1.4855886834589298,1.4832925649373554,1.377671112944912,1.5912101354513732,1.5544722391061756,1.386316702072064
296,14.825,1.0035258117326329,0.6532269770417425,1.368604423707925,1.2921848873587505,1.3801831413365866,1.382498884862319,1.365130808419325,1.2199567798621498,1.2078844608316872,1.4276909706372207,1.532601169757528,1.477865413694759,1.4733041006895284,1.4710234441869128,1.3615519320613751,1.459620161673836,1.5394431392653742,1.3047915115524067
297,14.875,1.0032900285768134,0.6664326974453765,1.344467882783744,1.3283664710138796,1.376670706323475,1.3818461601066454,1.3387173785802209,1.2397488744439773,1.2151181021040307,1.6061332498143686,1.413578487847906,1.4475587399596348,1.4951310929160555,1.4362319892557258,1.3274951824981944,1.617460000518277,1.481538992071364,1.460041281551698
298,14.925,1.0031580917003642,0.6501812889017639,1.384027155430224,1.411444944724756,1.3137690703629854,1.3937376224720373,1.377743912050227,1.220296332534447,1.230168585664342,1.464878477270349,1.4311255169645805,1.6358934761529096,1.390621964597659,1.39962275401253,1.289363083680354,1.48513025345381,1.5278840031744514,1.318431959698791
299,14.975,1.0035558041711243,0.666022694882619,1.4207594124662164,1.3640198193166058,1.388417844370938,1.372530758289048,1.362885027453614,1.2206883915811015,1.2367837414875584,1.419349519545527,1.5020517750151092,1.4841702062649291,1.4014679507953478,1.4193495195455277,1.316530499231994,1.5892244226722363,1.5936948148597814,1.3660925513928877
300,15.025,1.0031117437436117,0.6639678553644577,1.3611564827597349,1.3690472449786315,1.3758107554519718,1.3194481681741363,1.3267753045202546,1.224754134617839,1.228142405760553,1.412139004888323,1.412139004888323,1.3632914292475318,1.4188000379302483,1.323325230995975,1.2833590327444186,1.425461070972175,1.5187155335591394,1.318136875327263
301,15.075,1.0034240259248022,0.6760546497869239,1.349342768147818,1.3633400997676086,1.3717384987394832,1.3028716271701135,1.3555015940605264,1.2128566484401615,1.2114892790507144,1.3652912429630963,1.3983758449735098,1.4601337687262832,1.4071984055096205,1.318972800148516,1.3608799626950407,1.4799845299325314,1.603500377438078,1.3316889907171436
302,15.125,1.002710918427889,0.6618097246230739,1.3954998113678054,1.4288716681561948,1.3793700805867508,1.3537849903823196,1.3721395116159325,1.2258531093299514,1.2032837032938732,1.3058845777597936,1.4088654085562868,1.5381392174284816,1.367234859936428,1.3124578222787182,1.3256043113165694,1.4329673051256795,1.5249927283906313,1.3531493359673017
303,15.175,1.003230877627009,0.6625260816990991,1.3133838518141134,1.3791359251695523,1.310068621224763,1.4045526930212346,1.2929399298464554,1.192149574043557,1.214570497682513,1.3604165928519112,1.4431299216973068,1.4692499202800635,1.323413261526339,1.454013254440122,1.3212365949777758,1.4083032569202978,1.5236665839941406,1.3163946224513796
304,15.225,1.002659842534478,0.6846264629946894,1.343744511813753,1.2888529876383543,1.3640543757586503,1.3728370196267137,1.3640543757586507,1.20237821307903,1.19980021519507,1.4769146762223109,1.366632614015374,1.5050257901181967,1.4877266431053435,1.3579830405089472,1.364470220638767,1.481239462975524,1.4336668086901785,1.309218863342614
305,15.275,1.0032309828631207,0.6807773190161515,1.3676815537082163,1.376406794880198,1.4014918632496474,1.3453231232050118,1.336597882033029,1.2022030048697168,1.1805869133462816,1.3942208289396618,1.4264447309952772,1.4586686330508938,1.3662934471581272,1.338366065376593,1.2954008626357714,1.4758547141472216,1.5037820959287576,1.3382783812893675
306,15.325,1.0026636882517643,0.656041676795334,1.341976583914635,1.3257233350178084,1.3154296107164851,1.2915915123344728,1.3235562351648984,1.204243609014572,1.2046507231487895,1.4320918194648184,1.429957554458165,1.410749169398279,1.4534344695313586,1.3381841591720436,1.3787351942984691,1.49185123965113,1.5345365397842092,1.3274039430670024
307,15.375,1.0026434288308954,0.6686576196160418,1.3284181683647356,1.3418745922744275,1.3590988148788326,1.345642390969141,1.321959084888084,1.214827282695618,1.1971316963403882,1.4376353980608496,1.3676619937304535,1.4185517423343776,1.3316150884693414,1.412190523758887,1.293447777016399,1.4270333671016986,1.4333945856771884,1.2630913495966232
308,15.425,1.002288699383909,0.6763936058403065,1.3085897874314445,1.3508368627101874,1.3369327619855382,1.3064506950122683,1.3508368627101872,1.2018407295446756,1.206060182076722,1.4093702098167544,1.5020642146477527,1.4725706676560706,1.400943482104846,1.2808626122101447,1.3229962507696893,1.4304370290965271,1.4051568459608006,1.3102486754299898
309,15.475,1.002612238619352,0.673045555807704,1.32140022076175,1.3304327112132777,1.3283074193423312,1.3670939959871264,1.3214002207617497,1.202171961047788,1.2152477271468631,1.3605088113263872,1.4379531590480434,1.3709742637212057,1.3332986350998592,1.4358600685690788,1.3521364494105323,1.4609771543166432,1.5007458734169523,1.3306929510342105
310,15.525,1.002782618271593,0.6850668663414989,1.3340187439900506,1.329795495097324,1.3165978423075528,1.3155420300843703,1.3683326412434544,1.216754928907573,1.2097136378526834,1.3143262463122216,1.4328651640967098,1.4141484928675816,1.347600328497342,1.3663169997264712,1.310166986039082,1.4099892325944414,1.44950220518927,1.3326397239434455
311,15.575,1.0029830286088934,0.6550046980233839,1.357463219851938,1.3196976279549746,1.307633619432334,1.3060600531032938,1.3370068575744165,1.2080684081041104,1.2193016706264492,1.3699563828279533,1.3885530758075175,1.3534259890683404,1.349293390628436,1.388553075807518,1.2728403194902256,1.4464094539661652,1.4732713438255365,1.343579440744692
312,15.625,1.0024866459856576,0.6956553739453973,1.308659231324821,1.3612974560814155,1.2888547507233308,1.293024115060487,1.308659231324821,1.1979014534796577,1.2028947492808406,1.3940522350028604,1.424848676129581,1.4289548682798097,1.3406717370498795,1.3878929467775172,1.313981488073389,1.3899460428526316,1.4084239075286638,1.3522780148622624
313,15.675,1.0028883368935493,0.6983525296727882,1.3096451684029653,1.3412340791473631,1.3598767149965152,1.2956631915161008,1.3241449962856406,1.2179002314314495,1.1984434021091164,1.3260123983614391,1.458613638197582,1.505534076908834,1.3362124937334496,1.3668127798494831,1.291332074096602,1.4994140196856265,1.4361734283791583,1.2667269460767698
314,15.725,1.0020532240340627,0.684868304055834,1.2709707682277196,1.306990182711905,1.4032134756910877,1.2838348448292145,1.31831057012122,1.1962475857026171,1.2019509075253612,1.2912414343876495,1.36218876594741,1.4128654313472395,1.3601616993314165,1.3601616993314174,1.3520534328674447,1.354080499483438,1.406784231499261,1.309195452986447
315,15.775,1.0022733045708854,0.6795562116243757,1.2746867223533986,1.307921634889688,1.3365547903055686,1.3217269062509165,1.311500779316673,1.2073110279440131,1.218741532544645,1.3354392128218329,1.341481924192068,1.42406564625194,1.4280941204987632,1.3173110787111295,1.30321141884725,1.413994460634883,1.5610337706439232,1.3063355417325404
316,15.825,1.0023633858033147,0.6900330251299485,1.2915405036367615,1.3138960434322051,1.3052586757839657,1.2971293885856223,1.3550505598738176,1.2145839367647309,1.201412024523196,1.3170061116406633,1.4150810348479468,1.375050453947015,1.4911391385597177,1.2949892921451505,1.3210091697307569,1.4431024414785998,1.473125377154299,1.322357138271297
317,15.875,1.0020934535310508,0.6984341302492665,1.3389549827000853,1.2652417747535498,1.2879615991206326,1.303613033684623,1.3621796920531033,1.2034356809261797,1.1819999571013595,1.3246346085535627,1.420103769530395,1.3286124902609302,1.3803249524567145,1.3465129579440862,1.3047452000167223,1.3604355439198743,1.4380042372135513,1.3361420520641636
318,15.925,1.0022900247784825,0.6869573909543608,1.2924296206334016,1.2944364989263104,1.285907266181447,1.2783814725830382,1.3054743295373097,1.1916492389603752,1.2005090846032025,1.2926120641145746,1.4210826821076137,1.302494419344809,1.3538826665420245,1.2333179327331725,1.2175061643647986,1.3657414928183051,1.3934120874629592,1.3457347654950578
319,15.975,1.0023662129097128,0.6830451912731844,1.3396947676922124,1.314266992049376,1.27787037201159,1.2833547942090644,1.3312188424779343,1.1957222005366466,1.2033090326096114,1.3297079823684368,1.4043444717775957,1.3336362186531283,1.2727485562403948,1.4200574169163662,1.2589997292439703,1.4298780076280977,1.4711244886173689,1.2943338137843436
320,16.025000000000002,1.002612342225256,0.6990603268093618,1.2917095944908945,1.3110332132807463,1.3130151229002187,1.3254020580219188,1.2644583372231537,1.1845490015397888,1.1981388297831332,1.3058081788294118,1.4053540938074391,1.4736699178119674,1.348749553917973,1.3311826277453789,1.303856298143568,1.3897390483206886,1.5244188156439016,1.3270199434255696
321,16.075,1.0019454755931776,0.7005547384366787,1.2551273843125956,1.2974737770355786,1.2807321799125388,1.3161849738201516,1.2531577846510615,1.1903269861996673,1.1902344833253902,1.311275895875874,1.3966252145423514,1.4703359897543085,1.307396381391034,1.2705409937850556,1.2821795372395748,1.3287337110576534,1.4296010876634908,1.2861184320481631
322,16.125,1.001793291986805,0.6969653712916891,1.3227157780577956,1.2512705307043226,1.2502918286857816,1.208207641888531,1.2170159600553976,1.2065826005311564,1.2063068102224637,1.29544558090482,1.384121915311995,1.476653742519482,1.347494733709031,1.283879102503884,1.2838791025038836,1.5152086705226016,1.3474947337090315,1.2307677220914237
323,16.175,1.0027522283294714,0.7058655677919156,1.2878027235033185,1.2498689574786734,1.2926660268398107,1.2756444651620862,1.2605682248189578,1.2039768031617686,1.2291015277686497,1.3104391899422674,1.4138949154640252,1.3545036656274596,1.375577980085596,1.2874490287152098,1.270206407794917,1.4464643105356898,1.4311375363843182,1.2954252071001078
324,16.225,1.0024131975438615,0.7275793732205814,1.3523784399136465,1.2837445090817177,1.2605443071103606,1.3098447362994934,1.2329940672693755,1.1742308389380245,1.1960229361654544,1.359496683700312,1.386153481419926,1.353784512760395,1.3537845127603956,1.3176074301409184,1.2585816637617733,1.2966628033612224,1.4337549059192365,1.28745338490707
325,16.275000000000002,1.0024316386029533,0.6852793280380804,1.2888388524893262,1.284035129595218,1.2825940127269853,1.2657809825976047,1.2244689657082712,1.2040267645831693,1.198070703538162,1.3662952449728163,1.3890037531995116,1.3587257422305838,1.3662952449728158,1.3795418747717212,1.2754612120660365,1.4684835319929446,1.3984656316273003,1.3075929788085685
326,16.325,1.0024382577482591,0.7161373204892021,1.3057826512733752,1.2723622543486448,1.2699750831397356,1.307214953998721,1.2914596240199188,1.1894873972347193,1.1959451783085329,1.3146802894156742,1.420005176693611,1.3955547564326607,1.4256475813692149,1.3240842972083466,1.207474600579203,1.3353691065595543,1.3861507486399882,1.3103621225720992
327,16.375,1.0022774518249211,0.7036060550267766,1.324868401467486,1.3087346172089271,1.3087346172089276,1.3020912942789329,1.2702982488282446,1.185087072055656,1.177777222506343,1.3234879707287874,1.336573303772716,1.3178799708528182,1.2711466385530732,1.2655386386771037,1.3421813036486858,1.353397303400624,1.4711653007959822,1.3036310732087717
328,16.425,1.0028661002474384,0.7112307624484909,1.289931124202005,1.2970057007515583,1.2371076192986683,1.3045519157377494,1.327190560696322,1.191793525226064,1.1810726110522212,1.252271509640237,1.222543996058273,1.445500347923005,1.3730395335669667,1.365607655171476,1.339596080787257,1.367465624770348,1.413914864742167,1.2606702905820812
329,16.475,1.002173676907776,0.7140898631524807,1.243673421302132,1.2943016646118308,1.2549241420376211,1.2741441232940804,1.2877387441827957,1.1779656353881487,1.1873005903336589,1.3203970863177554,1.337017469222455,1.368411525820219,1.3684115258202194,1.340710887645722,1.296389866566524,1.3536378521271537,1.46628711403678,1.3021561218599913
330,16.525000000000002,1.00214098917896,0.7220679261734966,1.2776281315132691,1.2818216592972302,1.2748324463239626,1.288344924738946,1.2944022426491115,1.1837154638607188,1.1782883871203969,1.273872312016525,1.301405575244548,1.4666051546126846,1.3564721017005927,1.2922278208352074,1.33077438935444,1.36014320346433,1.40052532286543,1.366605091772947
331,16.575,1.002914849029566,0.7120514707915409,1.2458482872342194,1.2338066309263789,1.2310277871630313,1.2653001935776522,1.2810469749032898,1.1805869540540566,1.1762366446942871,1.3191087137224775,1.3337046607622836,1.379316995261678,1.3081617534426235,1.3537740879420166,1.1822717102242954,1.393912942301484,1.3847904754016052,1.2668313932023547
332,16.625,1.0021199221978,0.7332977434010962,1.2655269191020138,1.266447637122459,1.309261025073163,1.290846664664258,1.2438900456215496,1.1901877035099724,1.1736693303541514,1.347456872648604,1.2186958525166385,1.37465990507085,1.3728463695760345,1.273101917361131,1.2749154528559474,1.3655922275967691,1.35471101462787,1.2677723436620794
333,16.675,1.003110288043341,0.7497276602949879,1.264812971975259,1.2739650195293486,1.2863202837273704,1.24467846735626,1.2666433814860776,1.1969013404933255,1.1646641787692007,1.3051374481681302,1.294321391967841,1.4367327986049707,1.3520070250360454,1.2708866035338826,1.2312277307994917,1.3375856167689943,1.4132980101710126,1.3135989887329804
334,16.725,1.0017833747139595,0.7233376356404513,1.300474563228322,1.2963807293461762,1.2595362244068642,1.2226917194675508,1.2554423905247178,1.1714688390725458,1.1841158146493735,1.3869412970421289,1.2883860369163966,1.4389067978356973,1.2848022092754612,1.179079293867857,1.2400043637637643,1.3421434515304334,1.40306852142634,1.2623118623450973
335,16.775000000000002,1.002257278145406,0.7401241355604867,1.273742825287268,1.255656310196217,1.2927336661328717,1.294994480519253,1.257917124582599,1.18403292633818,1.1650904381702047,1.2985295721052317,1.4089669294036191,1.3840294616265632,1.2878420859150648,1.32881078297737,1.2344046549642318,1.4036231863085356,1.4178731678954235,1.2973844842991415
336,16.825,1.002472481127226,0.7431216909488645,1.294500746774938,1.2949502262009018,1.289106993663376,1.2419116539372062,1.25000228360455,1.1714330201314294,1.1808058353289062,1.3315487479452646,1.3439434836309248,1.4094585151122752,1.3651916019492003,1.3350901009983105,1.2164547737212723,1.375815661108339,1.386439720267476,1.2759711867658294
337,16.875,1.0022766164450505,0.7518794343996447,1.268521389978852,1.232328986812848,1.266734110810161,1.249754958707591,1.2680745701866796,1.1825486129727298,1.1676072690552723,1.265583211345474,1.395837950760724,1.41696034093617,1.288465800702207,1.2338996260823043,1.1986956424565611,1.3588737679536935,1.371195162222704,1.298057090118608
338,16.925,1.0026875147948404,0.7369138140207276,1.280137408624161,1.2788048575395417,1.2481561825933007,1.2472678152035546,1.2499329173727922,1.1731520427870616,1.1821640934749484,1.29136314200368,1.3421077641149357,1.375354240670586,1.349107022337178,1.301862029337043,1.233619261670183,1.3228598040037696,1.3473572077816174,1.2986480842349926
339,16.975,1.0028494536926298,0.7384882964747763,1.2642173640647134,1.2235928452054912,1.266425218350541,1.2518533800640808,1.2571522303500662,1.1843351540573197,1.1981884825386238,1.3394316000685615,1.3046411688979496,1.3916172468244796,1.3550872940953371,1.3394316000685618,1.2628926514932146,1.3811801174732965,1.3063806904564803,1.3085817177346213
340,17.025000000000002,1.0029761601107336,0.7313036227303549,1.266021221914296,1.2857753671938184,1.263387335877026,1.272166956001259,1.2822635191441258,1.189429186180224,1.1734304853469049,1.255485677765217,1.2918013791881773,1.359244824687962,1.3315757188418973,1.2935306983035568,1.15518516907323,1.4145830363800933,1.30736525122659,1.2875133736265754
341,17.075,1.0029529945740847,0.7580637333843495,1.2302507084433598,1.261672507311015,1.2202131893606356,1.2808747177301385,1.2263229835849023,1.1622231193245347,1.1656665004624884,1.282527800583024,1.3083158930880443,1.3100350992550462,1.2687741512470134,1.3134735115890488,1.2326708217399842,1.356453665764083,1.3272271609250594,1.3257184697989166
342,17.125,1.002710850798694,0.7538094404105604,1.2278498164325586,1.2525803604384445,1.2595222675278157,1.2790463812166728,1.2395642846458723,1.169791597820223,1.166612816304407,1.2459934372343269,1.3758912441339266,1.324615794041979,1.2152281671791574,1.3485443374182209,1.1947179871423792,1.2716311622802998,1.394692242500974,1.235686025328086
343,17.175,1.0037452214242613,0.7457984527776812,1.2694533525302008,1.2897266476606517,1.2504740975144577,1.2729041261694258,1.2560816046782002,1.1586147027049514,1.1673663034807331,1.3084183382064587,1.4137715031010043,1.3508994530832916,1.2931251368507988,1.2472455327838188,1.2506440219739652,1.2931251368507988,1.2812304246852853,1.2811437285324752
344,17.225,1.002546337941194,0.7590198484671532,1.249228838790298,1.2363634542507482,1.229501915829655,1.2831076847444465,1.2779615309286263,1.17872578784972,1.1581820740979816,1.2569090835002732,1.2670454470768884,1.294075749947861,1.2974545378067337,1.2856287803006827,1.3346212042543228,1.3227954467482712,1.3700984767724755,1.2953341760381567
345,17.275000000000002,1.0030403130096068,0.7582189639777961,1.255225268648951,1.2748381634715902,1.2535197995339389,1.2262322936937438,1.2219686209062133,1.177679411756898,1.1608588529274788,1.2647603914283363,1.2865955641887192,1.3604992258392457,1.283236306840969,1.2042937591688136,1.2009345018210629,1.3890529132951317,1.310110365622978,1.252214593578571
346,17.325,1.0033081565180433,0.7489863427974903,1.242055823239825,1.243327552751675,1.266642593802252,1.2696099626632344,1.2793598889207485,1.1656356610995338,1.1740771026569945,1.2608106221014457,1.2975494746659917,1.4612043633626028,1.3142489531044212,1.2524608828822312,1.3008893703536777,1.334288327230536,1.305899213885206,1.2500582028211913
347,17.375,1.0027088000824564,0.7458098971102466,1.260206005920944,1.2779078963051174,1.2631563209849734,1.29476683952814,1.2218519100885674,1.178177014834359,1.1670128374760491,1.3299407256161746,1.2834509124860216,1.3083561695200323,1.2884319638928234,1.235300748886933,1.158924627315967,1.3316010760851085,1.2701681087345489,1.2484649561763377
348,17.425,1.0027921802891666,0.7527518978544541,1.2156880291609553,1.2437649329712908,1.268908428920846,1.2387362337813803,1.234964709388947,1.1696146317901948,1.1579633586189657,1.3107634605621252,1.2793975843018213,1.3503835147856644,1.2942551046356483,1.2018083114473883,1.2529842148194612,1.3058109537841809,1.271143406338584,1.272440491447093
349,17.475,1.0028516423705287,0.7525925970865434,1.2516576157107937,1.2158245414927082,1.2441576699442174,1.266657507243945,1.2399910334072304,1.177490281122218,1.1616787384255025,1.3065562086284253,1.2950663927234014,1.2999905995398406,1.2737281631855006,1.2737281631855004,1.2458243245590142,1.318046024533449,1.3032734040841327,1.2474824758339358
350,17.525000000000002,1.0031405621630891,0.7690553621855641,1.2565400785756136,1.2329255766043603,1.2428685248027824,1.2287826815216845,1.2461828408689233,1.1564604254844837,1.1650216104096662,1.3056396624190834,1.323592207777346,1.3301204060894416,1.308903761575131,1.241989728876153,1.212612836471724,1.3121678607311786,1.276262770014654,1.2716996926230362
351,17.575,1.0032050055216752,0.756810501881156,1.2242725941581218,1.2308635637094447,1.2502245367664535,1.237866468857724,1.2518722791542842,1.15646751867277,1.156003198202211,1.3047123816367594,1.3615095624294042,1.379360104964235,1.256029083814492,1.2755024029433992,1.2706340731611725,1.1473030520114291,1.376114551776084,1.2453485643943014
352,17.625,1.002681217953605,0.7822789932894055,1.2238898511782133,1.217745825820893,1.2226610461067495,1.2361779018928547,1.2382259103452935,1.1552247446655637,1.1668439371283954,1.3683178896787782,1.274730109488484,1.2650486149860396,1.326364746834853,1.206959647971375,1.2747301094884842,1.1859830765494124,1.294093098493372,1.2589400529785462
353,17.675,1.003117138965629,0.7615079520069072,1.2169752376952296,1.266664320358823,1.2251209889515562,1.242227066589843,1.202720172996657,1.1477799058887754,1.1671378364393958,1.3670051653799402,1.2931997221786755,1.40872128545022,1.2771550606131843,1.317266714526914,1.2899907898655776,1.2739461283000852,1.254692534421495,1.2361593131029869
354,17.725,1.003064546460961,0.7730125043935409,1.222268847091191,1.2429234896364707,1.2615531672263294,1.2344186368237091,1.2234838260644438,1.1488457247076356,1.1458024247746357,1.3098455132843627,1.3529220405178322,1.3688763098635617,1.2938912439386343,1.234860447359437,1.2077381894716972,1.3417540519758218,1.360899175190697,1.3001101530101329
355,17.775000000000002,1.003001354996052,0.7782165287039448,1.210166855463792,1.257284832864545,1.2141940330194116,1.2323163320197017,1.2359407918197596,1.1582034618306547,1.1548746387644495,1.3405619832874245,1.3215244166608573,1.3453213749440665,1.307246241690933,1.3072462416909325,1.261238789010062,1.3484943027151612,1.286622211178818,1.2559451799225745
356,17.825,1.003008900222974,0.768803900046172,1.2470375457124467,1.2226093856968845,1.235023696524465,1.2430329293164522,1.1749544505845588,1.1467496826787869,1.1679648903488922,1.266793653266015,1.2715263817340077,1.3362070041299057,1.356715494157874,1.2305094016780718,1.2604833486420246,1.2809918386699926,1.3314742756619131,1.2377533738229587
357,17.875,1.0035853258445038,0.7804964569919307,1.2177703056268956,1.1735673939445583,1.2165756323381836,1.2329028339505776,1.2153809590494715,1.1574749836143388,1.142437983116247,1.3397235203311515,1.3852176445578543,1.253441560590856,1.2252038283122129,1.298935684817558,1.2063786734597843,1.2377539315471655,1.335017231618045,1.288946827140759
358,17.925,1.0031958496081523,0.7823562736689635,1.197917892347188,1.2632588682933974,1.2094020638771277,1.2010859396657916,1.2292023596184036,1.1511754600885922,1.1569782057191278,1.3369399688094186,1.3369399688094183,1.344740085313558,1.375940551330113,1.274539036776306,1.241778547458923,1.3509801785168685,1.3556602484193516,1.2570763269701015
