,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEE),O (TFEE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
261,13.075,0.998306419515304,1.051291459532915,1.047925819055475,0.8089930621965173,0.810705579262979,1.333634521394448,1.308552732974885,1.2813210769765029,1.3021031302384267,1.3092693555011592,1.352244991243422,1.332483582185585,1.3183682900014155,1.4030600431064315,1.39459086779593,1.4228214521642688,1.3268374653119173,1.309899114690914,1.26147502048359
262,13.125,0.99934167577212,1.0525154143479236,1.0350135713319832,0.8184763999722147,0.822895084855786,1.3654520672166162,1.3128252687926425,1.3242040360194476,1.3277599007778242,1.2360185900117078,1.294334772049084,1.3139459049589184,1.2831284103863214,1.4035967982610194,1.3139459049589184,1.294334772049084,1.285930000802012,1.2915331816333928,1.259429242482162
263,13.175,0.9997136507140778,1.043613722931302,1.034332442203924,0.7863019138581044,0.819696975836634,1.292998676313069,1.3268763708889573,1.2619441229518389,1.290881320402076,1.3134664501193345,1.1649734997150454,1.3095525497990124,1.4179868373619884,1.47637453066513,1.223361193018186,1.309552549799013,1.4763745306651286,1.3262347478856245,1.2592506157725456
264,13.225,1.0005987324881855,1.0794249958305724,1.073108721321263,0.8118367228915903,0.8027977160800145,1.262226482807219,1.2405122647345086,1.2468163925620694,1.3259682197303355,1.2468163925620694,1.178256349184891,1.3217442418256744,1.3962475706968498,1.4459164566109677,1.269315973360773,1.2527596780560668,1.3879694230444968,1.3024285639701845,1.3315147086126349
265,13.275,1.0002045079606845,1.0453197233454965,1.0489765139818878,0.8449395040878362,0.800084280709205,1.3055707000215726,1.328512038200866,1.3000091634932596,1.322950501672552,1.237441877549734,1.177613227017878,1.350147257953055,1.317283633013021,1.355624528776394,1.2570336539562923,1.2816813726613177,1.336454080894708,1.366579070423072,1.255105431064402
266,13.325,1.0010774490347454,1.054729295413038,1.056543994950433,0.8194836183022757,0.8244301994992712,1.2757816349962126,1.2930312514780435,1.3130408065969672,1.3516799475162682,1.259222003173655,1.1715103169418013,1.2693626868023693,1.3590606925078894,1.266644565417354,1.3835237849730315,1.3808056635880162,1.35906069250789,1.4242956057482696,1.2814000815074384
267,13.375,1.0008950898428313,1.0438991741821448,1.064226518219707,0.7901290089030847,0.801584897598863,1.2785879606691744,1.2806424673012078,1.2368129924844828,1.325156777661946,1.297763355901492,1.133091536455128,1.289566081965598,1.2625877120499998,1.3705011917123933,1.3435228217967947,1.3003574299318377,1.454134138450748,1.3920838876448725,1.25185142198155
268,13.425,1.0007859679386977,1.0240066111690598,1.0547817194483642,0.8147929631839016,0.7790564297109237,1.264323567457979,1.27791844452742,1.2901538338899166,1.2643235674579794,1.2595653604836756,1.2398115921358068,1.2665893803028867,1.429933888122075,1.306756062553507,1.3308560719038791,1.2157115827854346,1.3094338413702151,1.2371338133190986,1.1992623700542282
269,13.475,1.0014192451455353,1.050517603342047,1.0399972171116665,0.7916665198150015,0.823591157477602,1.2387652409946834,1.249560580785487,1.3264773767949605,1.3042119884764287,1.2252710662561797,1.289102601913164,1.3050502629677598,1.262523166822171,1.4033941728044343,1.360867076658845,1.310366149985959,1.5043960261502072,1.281128771385866,1.269140903722377
270,13.525,1.001738460146303,1.0481748382116862,1.0418840277554886,0.8005481860336747,0.832557309825505,1.2323020211796307,1.2731555120991729,1.2744949708178464,1.2711463240211622,1.2376598560543244,1.1239276339415012,1.3798454285244257,1.324440545161112,1.329717200719523,1.2795889729146204,1.2241840895513063,1.490655195251053,1.2980572673690578,1.2269031824666097
271,13.575,1.0019663024831569,1.0307261997945474,1.0221087143000815,0.8070535967557608,0.7997456311158462,1.2724365805567015,1.2784198246659029,1.2844030687751038,1.3355930461538217,1.2478387992188764,1.1078067123399045,1.330415626167072,1.3120831273813056,1.3723184805345392,1.3120831273813052,1.2544667026260388,1.3696995521365725,1.419459191697939,1.1614412969798953
272,13.625,1.0027650413973108,1.0506978302257082,1.0480943311773616,0.860438203692593,0.812811308986735,1.265754480920402,1.2281382111537364,1.2736736956081205,1.298751208785897,1.1865623340432128,1.2998710977316348,1.247876253822369,1.289472128949782,1.346666457249974,1.3518659416409,1.2920718711452452,1.3414669728590474,1.3128698087089514,1.220340208935728
273,13.675,1.0030883954965693,1.0513973797139102,1.065673640517704,0.7962327461663783,0.7968589614602565,1.2525847330598985,1.3246476622631358,1.3010634308875306,1.2329312069135612,1.2538949681363205,1.156183194709785,1.3187714564658486,1.2542523049753471,1.2594138370945875,1.2826407316311677,1.1768293231867455,1.3626444794793895,1.3265137546447088,1.2627056305379785
274,13.725,1.002828175863614,1.0282345155322097,1.0367868463410563,0.8006993950212089,0.8034968696156157,1.2525800091631356,1.270789895069972,1.247377184618325,1.2844473095000994,1.25518142143554,1.1400886360503388,1.2630644889276783,1.3194284214964598,1.3783543510001852,1.1913285747492304,1.2938084521470137,1.4552142590485215,1.3194284214964598,1.297520733420095
275,13.775,1.003193592513698,1.0335191100086394,1.049408207932725,0.810326157242496,0.8143376728724099,1.2228428899592887,1.2351100572820066,1.2318818553549755,1.2964458938955932,1.20928444186576,1.1648917741540443,1.1420008877623713,1.3124108197892732,1.3810834789642925,1.152174615047559,1.276802774291114,1.3429320016448372,1.3912572062494812,1.2161756647548905
276,13.825,1.0036111378033838,1.0371350982142689,1.027020231356031,0.8492025719658411,0.831740614317193,1.2293972277286371,1.292213144473896,1.28580335705091,1.2556773561628785,1.2934951019584937,1.2448584119368082,1.282734428527178,1.3180853773448562,1.2877845640725605,1.3458611228444606,1.300409902936017,1.3862622072075206,1.4216131560251988,1.1886885369932665
277,13.875,1.0030719394251504,1.0406722155934482,1.032303800304357,0.8154159244704597,0.8245403100482717,1.272734808802486,1.2911894635301215,1.2466437452220345,1.3134623226841649,1.2110071705755647,1.145654166529631,1.185764596867649,1.321137299258459,1.3111096916739549,1.2709992613359369,1.3086027897778287,1.3211372992584582,1.2985751821933238,1.199552557296342
278,13.925,1.0035559318563734,1.0353486844045474,1.0262094148070295,0.824367005006076,0.8222532434547779,1.251606993636049,1.2288619902181297,1.2661385235974971,1.2945697778698966,1.1972717076932424,1.2544214006246297,1.269354988727304,1.2121095676670528,1.2593992633255209,1.301711096283098,1.284288576829978,1.2967332335822066,1.2892664395308695,1.2730883857529725
279,13.975,1.0035510209602585,1.036909513575201,1.0523470799211894,0.8256741114745588,0.8163800310621726,1.2244754914327365,1.3010052096472822,1.2583493011342564,1.227611955293988,1.2420396890557468,1.200980525781176,1.2627593594118944,1.2677016661023537,1.2924131995546406,1.3171247330069278,1.2553458993762094,1.307240119626013,1.277586279483268,1.2307100134753068
280,14.025,1.004084859769409,1.0221580736926814,1.0149037467044772,0.8305137588700682,0.8415277406185241,1.222611509115106,1.3428173273826625,1.2618496777723909,1.1889787931231464,1.2437876636285616,1.1924326578967324,1.256225351529067,1.253771786389362,1.317564480021697,1.2316897001320148,1.1997933533158474,1.4009856947716743,1.2365968304114257,1.261608173009032
281,14.075,1.0040507036636075,1.0403511803221133,1.0501099183619858,0.8255103072037671,0.84679091662685,1.2522820160506616,1.2695975204701275,1.2232167050608436,1.27330798570287,1.2442426747130522,1.1498694276822834,1.2789861218923706,1.2838584499757697,1.2668053016838718,1.2619329736004723,1.2789861218923706,1.4202836363109563,1.4032304880190574,1.1763689263399555
282,14.125,1.0035326178323796,1.019963855466279,1.0313839438728791,0.861056344860234,0.8405130782821095,1.195536844781244,1.261853218297615,1.262467258793137,1.305450093479674,1.27290594721701,1.207054755894216,1.037728437432102,1.2046358084876143,1.2360821247734362,1.2312442299602324,1.221568440333826,1.2917179151252742,1.344934758070509,1.242993403078012
283,14.175,1.0033705097164545,1.0487472532526445,1.0317950259174118,0.8273087836861662,0.7972937062928321,1.2176034203749606,1.2523572485979817,1.251747532313367,1.233456043774935,1.177971861875024,1.1216932011800111,1.1505161528163284,1.2802194351797556,1.4123246301795425,1.2321811824525604,1.4555590576340176,1.4075208049068224,1.371492115361426,1.240710423242898
284,14.225,1.0042218152030966,1.0355870016456012,1.0426387747485144,0.8452309434095299,0.8275797665700979,1.215113246072304,1.2163241212552358,1.2102697453405753,1.262337378206653,1.2829222563164977,1.1495975600382091,1.202068817965264,1.278390647677344,1.3857182207099563,1.2473849043568113,1.2950860479268618,1.2760055904988412,1.2998561622838662,1.206303511323013
285,14.275,1.0039026669841358,1.0213427039106031,1.0294745931820366,0.8177697585588085,0.8373088813915563,1.2198424685429057,1.2480990461779558,1.2024075589383003,1.249902657516363,1.2228484874402514,1.23155683309438,1.2126098048929284,1.2789244035980103,1.32629197410164,1.2741876465476476,1.2386619686699245,1.3026081888498255,1.357080894929,1.2720367721727366
286,14.325,1.0038341386652734,1.0404698312268572,1.0513489487895402,0.8277646101479887,0.8796960679373488,1.2358194418309965,1.2668641814325474,1.1892523324286692,1.2656701529863343,1.1773120479665338,1.2112152193029586,1.1547702382092289,1.270012074608928,1.3452720494005683,1.230030213000869,1.331160804127135,1.2488452066987792,1.307642062004748,1.230702177061509
287,14.375,1.0038309540173334,1.036697062247423,1.033021621437994,0.8489351047475564,0.8333505150409088,1.2112299526748431,1.285931359447741,1.2136014259057293,1.1993725865204152,1.195815376674087,1.1630998255116425,1.1981329527860896,1.1934618691494967,1.3242522109740988,1.2915546255179482,1.1934618691494967,1.3359299200655812,1.3125745018826165,1.2253015004683128
288,14.425,1.003271763735075,1.0295227168465426,1.0414681888512085,0.8413717734005076,0.8455927020296076,1.1957825868875471,1.2399399940842808,1.172231969715956,1.2546591298165255,1.2481827100943377,1.1944801663924516,1.2107158191395335,1.2965328408026806,1.2339096087782218,1.345239799043926,1.3197266304413688,1.3313235252607127,1.2802971880555991,1.223851077557362
289,14.475,1.003755991818056,1.041315657305443,1.0398876927964795,0.8707805112191768,0.8333335957816388,1.2272957828313973,1.1770111533299683,1.194552303156048,1.190459368196629,1.2296346028082077,1.1954559381470886,1.1747254883526304,1.2300066878045186,1.1954559381470886,1.2599506708409585,1.317535253603342,1.3060183370508656,1.2622540541514535,1.2146351297936622
290,14.525,1.0034802494961106,1.010704851770337,1.028813540965574,0.8647957890767466,0.8639631872259017,1.2298938355484268,1.2612509021771403,1.1787934306720054,1.2223449121007743,1.1956333368244627,1.1803771209057798,1.2764543284213656,1.2741667758614712,1.16207670042662,1.2284157246635727,1.1918148837052538,1.2238406195437823,1.2329908297833627,1.225544612777174
291,14.575,1.0035386697993112,1.0332510794461818,1.025558846391691,0.8459178005907604,0.8464690666713018,1.2416547577781751,1.2935585795153024,1.196094736475585,1.2578026134297258,1.1885975177802226,1.2586239870397078,1.1722923778203784,1.1972831068049208,1.2745271782116894,1.2540802181334272,1.2449926803208666,1.2767990626648298,1.3994808231344045,1.2416312186299954
292,14.625,1.003401025225261,1.0670868758360597,1.0449209086663285,0.8475349331700176,0.8642337803674887,1.20282238577498,1.2045407034689442,1.1839208911413728,1.2463531006887412,1.218860017585313,1.2703401214267074,1.2184434557201094,1.2613146143472993,1.2635709911171504,1.299673019434784,1.3199804103634527,1.3109549032840446,1.3448005548318247,1.2551901631148437
293,14.675,1.0033362136170132,1.0250951244360604,1.039095068274793,0.8404099649927516,0.8493823133734575,1.2020353424086654,1.2145506180986747,1.1405967162940722,1.2350301601368725,1.180986924202739,1.1518880462898802,1.2482522213686056,1.375990779031102,1.3110009865361485,1.237047084731544,1.3222061231732087,1.3110009865361478,1.3087599592087356,1.2225032747291544
294,14.725,1.0031379888198213,1.040011277677266,1.0421341829184938,0.8633371718553308,0.846054225656162,1.20405633068706,1.2707286192938516,1.18597571004793,1.2650784253441243,1.2006662143172226,1.126271993979136,1.2264345230879528,1.3644362298601005,1.2153053531869726,1.1596595036820752,1.288757874533439,1.2442411949295205,1.2464670289097164,1.264432688892726
295,14.775,1.0032575908548216,1.0324570609393022,1.049641835873756,0.8537487351706423,0.8588449418838829,1.2234197298310368,1.2234197298310363,1.210512090479608,1.2492350085338937,1.210512090479608,1.2712069058224906,1.2269910134460564,1.249098959634274,1.311001208961282,1.2778392896789557,1.2734177004413123,1.2292018080648783,1.2999472358671729,1.2305779149194498
296,14.825,1.0022009522149635,1.048228345772111,1.0567105132054324,0.8583898003517804,0.8677143326336902,1.2402652608816729,1.2090495958886962,1.1934417633922063,1.2302316542767882,1.1744893953607571,1.260450715246721,1.170418521300526,1.1682226141311076,1.26264662241614,1.1001494918791068,1.2494711793996245,1.2055530360112363,1.354874723531754,1.1904953868495027
297,14.875,1.0026476435104026,1.0429615430190555,1.0508667068037822,0.875122128104376,0.8534226982572152,1.2402465869866577,1.2563033508360388,1.2042572887035623,1.209240422311991,1.1843247542698487,1.2192738024393996,1.0796789484928488,1.2389043287756332,1.315245264527653,1.153838714651953,1.3654121651646942,1.297795907784334,1.315245264527653,1.2067432056964298
298,14.925,1.002528500908544,1.0340221660679945,1.03949810279877,0.851131349119195,0.8739999184130088,1.1665032757235057,1.2358005000239125,1.15935356210521,1.240200323789017,1.1874024386077555,1.2869484512932603,1.25661633291261,1.34977926793889,1.2587829127969423,1.1699531375393268,1.312947409905245,1.334613208748566,1.213284735225969,1.2125330646538537
299,14.975,1.002122896625161,1.0381102025871527,1.0481680176987238,0.8512014655798065,0.876789730496009,1.2073483364543016,1.1871348122693202,1.1838569434825663,1.2193671886723991,1.183310632018108,1.1492406625073035,1.1729141593005252,1.1901312478774135,1.235326105391746,1.2676081464734112,1.2439346496801904,1.2482389218244123,1.330020092564632,1.2385103883555837
300,15.025,1.0017481904775916,1.0431404997636906,1.0247897091110845,0.8592922640319002,0.8691483177696642,1.1976980734807063,1.19172857696585,1.132576293318638,1.2275455560549882,1.1873871249550456,1.2677368769428912,1.1971882817673174,1.2784260580301,1.2313936612463832,1.171534247158018,1.23994500611615,1.2399450061161503,1.3233206185963744,1.2633957605421675
301,15.075,1.001816101202359,1.0464609517044496,1.0500055305595408,0.8538592598144984,0.8734408240106065,1.178445487701644,1.213486181526258,1.1509520202392542,1.2345105978210271,1.2458314373643633,1.2083730173457912,1.3145569380264408,1.2168677310002434,1.206249338932178,1.2083730173457914,1.2869491186494717,1.3145569380264406,1.3103095811992145,1.177081266026839
302,15.125,1.0011350474503105,1.0223501527938426,1.0483062971965995,0.8635803351674516,0.8843124060472864,1.248318743027882,1.203334283819669,1.1551366489537287,1.1294312436918927,1.2210067499371813,1.3122090085050568,1.1940680045238947,1.2953317222220342,1.1160105554649122,1.2995510437927908,1.2003969868800282,1.276344775153633,1.2636868104413657,1.1820989086395053
303,15.175,1.001021113305355,1.0284169364058449,1.0463067937058104,0.8769689766818585,0.8858683429282683,1.1438130507472648,1.177861439234625,1.18477751814612,1.2347860887369313,1.17307338460359,1.2071701372791428,1.1820207594191607,1.240702641092453,1.150584037094183,1.1547756000708471,1.2930971783007486,1.2323195151391244,1.1862123223958243,1.1976108074293028
304,15.225,1.0007258105218062,1.0586083690212404,1.0572183373980653,0.8952154081390632,0.864145573150038,1.1838792409076413,1.233559887624301,1.1563963299579991,1.2219325022225291,1.2118906693755442,1.103480515402279,1.2762897281916925,1.27212565077508,1.190926141151139,1.2096644895258946,1.284617883024917,1.2513052636920183,1.270043612066774,1.1890565553722516
305,15.275,1.0003634112223982,1.0490261308560993,1.0494206869937035,0.8675317581320413,0.8793263756131541,1.138862010817838,1.1976690856041892,1.1435875793274557,1.133086315972749,1.1483131478370718,1.1417737247480046,1.325864053557013,1.2451952577867735,1.2472636884475492,1.230716243161346,1.298974454966933,1.243126827125998,1.2700164257160782,1.1234744453307377
306,15.325,1.0003463492088454,1.0384682440399666,1.0220048426057202,0.8808280048340873,0.8868115519940126,1.1460487326978015,1.2357712552394593,1.1455270901248849,1.1674360781873827,1.199777917708213,1.1918742423609916,1.2864021995137598,1.2966769774651477,1.1631048640971056,1.1076210631596113,1.2925670662845927,1.204203975902657,1.331611222499866,1.1964245011680346
307,15.375,1.0007274018486394,1.044576500574067,1.0572333134247167,0.8758514492650108,0.8813007512683565,1.1728117335424362,1.1883593924051283,1.1603736064522816,1.1759212653149744,1.2085713489266283,1.2127173912900149,1.1841348265121356,1.1923012735915297,1.2045509442106213,1.1718851558930443,1.2025093324407723,1.2229254501392577,1.3066315327030464,1.1755933895158317
308,15.425,1.000156002965663,1.0514544326487285,1.0585157181669769,0.8869168070796866,0.8600927416047465,1.210017124317715,1.1935402953908358,1.1909657908710105,1.177063466463956,1.178093268271886,1.1764705502715118,1.1805273452724478,1.2576064502902364,1.154158177766362,1.2373224752855554,1.2373224752855554,1.1399593952630849,1.231237282784151,1.185743224559366
309,15.475,0.9998315880546654,1.0170884926687718,1.0224704217616047,0.8665245036672804,0.8892634367488419,1.1249621642852552,1.185840062216108,1.1469600601762358,1.18072427247402,1.1541221658151597,1.1930641774276616,1.1446967107751895,1.178956999654024,1.1406660885541495,1.1850029329855831,1.3119675329483245,1.2313550885275362,1.2716613107379309,1.1869154221006697
310,15.525,0.99941416204499,1.0408173968315897,1.020955927240675,0.8735844969078611,0.8755279551879672,1.17160634932265,1.1660151693475749,1.1939710692229522,1.17008148205672,1.1350095349403369,1.1653682559620286,1.2795022604119184,1.227441135575127,1.257476399904044,1.215427029843559,1.2374528903514326,1.261481101814567,1.1733776597830738,1.1550091545914425
311,15.575,0.9997216491262726,1.0341455133615167,1.0572003170080166,0.8769154917125386,0.8974323694432199,1.1782369414321197,1.1469250295723723,1.1317741044789456,1.1585407388106643,1.18429731146949,1.2295205272786578,1.1539189414589337,1.325017267261466,1.2056463422829544,1.1877407035361789,1.243447135192817,1.251405196858051,1.317059205596231,1.1744028297758242
312,15.625,0.9995398981571174,1.0449774353292811,1.019807478158968,0.8645969012240117,0.8897793352402454,1.1762281385246791,1.1807443728449534,1.1877696262320458,1.175224530897952,1.1651884546306763,1.2157337841949545,1.1682905145678342,1.2710842654265948,1.2770146741299846,1.1979425580847838,1.2315482074039945,1.1801513319746144,1.314573929251455,1.14892591472003
313,15.675,0.9994169828589178,1.0500301834039694,1.0344811191359002,0.8814906139150342,0.8822055292547863,1.180702847880337,1.2171012042550262,1.1572682896664952,1.1836944936097635,1.224081710957022,1.2079902831699545,1.2551313673912208,1.1529923515784766,1.0626386068210492,1.3003082397699348,1.25513136739122,1.2472745200210091,1.264952426603985,1.1488835410915044
314,15.725,0.9987277751659492,1.0388027049210928,1.0503439230386642,0.9073872122853864,0.8974419453448891,1.1504160211258505,1.1553704398214837,1.1771698820822658,1.1449661605606551,1.1890604869517831,1.2491140468988415,1.247162306200562,1.2276448992177678,1.190561825950458,1.2413070841057237,1.1729961596659435,1.292052342260989,1.2393553434074442,1.1277874720629413
315,15.775,0.9985652177047176,1.051464961088439,1.034540157862193,0.8663502658207306,0.9032913282144984,1.178088669664585,1.1455964623106931,1.1751348326324127,1.1529810548911228,1.2056578152981894,1.1248450112412431,1.2101780810595435,1.229571960563704,1.233450736464536,1.2586627798199426,1.1442388907454026,1.206299305158712,1.2024205292578802,1.1833432845211358
316,15.825,0.9989749467485316,1.0507128476112004,1.0414307696256562,0.8940852148359046,0.9162970598697466,1.1819075617553998,1.2039215684933935,1.1178223421403508,1.127117144985282,1.1828859620548655,1.185198544580878,1.21796013036604,1.2584303245712412,1.1562912630057345,1.1717084798458113,1.2834833019363654,1.2044700656309733,1.2275958908910878,1.165494397548025
317,15.875,0.9986269450383908,1.044104612559314,1.048305505778743,0.9114635579503372,0.8954322080908999,1.1501680339733251,1.1934330191904114,1.180307686596464,1.1146810236267255,1.1725297117259763,1.2083849973978829,1.158594173416354,1.2179601558558686,1.2007248706314937,1.2830712333701764,1.1815745537155211,1.2256202826222584,1.2179601558558693,1.1484914041861916
318,15.925,0.9983519184073424,1.0468151465280373,1.052895477244759,0.9020549637993224,0.8875094140887113,1.160830771630127,1.2072060334180963,1.0758094583521818,1.1361939138052686,1.1666276793536237,1.200808940804037,1.1513302839721746,1.1475242334466471,1.1817786881763976,1.240772471322079,1.206518016592329,1.151330283972175,1.2540936481614264,1.1150174549786185
319,15.975,0.9978560343789118,1.0461345339771737,1.0401823892148898,0.9241792256526236,0.9072007592429188,1.167977295919889,1.1833391017026416,1.1670171830584672,1.1314930071858524,1.1996610203468157,1.1535901501631258,1.2216708803366871,1.1119852595015047,1.2273442745178178,1.198977303612167,1.217888617549268,1.2708402965731485,1.210324091974427,1.136705048433572
320,16.025000000000002,0.997910470666154,1.0492061497106109,1.03854111752341,0.878291496468368,0.9124928787295972,1.1535442209067412,1.1626084641644858,1.194094782849286,1.1487735665605596,1.1497276974297956,1.1595581366885948,1.28359514968932,1.1520407419612788,1.1595581366885948,1.249766873416395,1.2704397089165156,1.138885301188474,1.242249478689078,1.1840472006344709
321,16.075,0.9978610854391352,1.032535899687948,1.016771312933461,0.9213271922289528,0.906145460335362,1.1506462938188913,1.1397419408078344,1.1463793730754344,1.1240965647484924,1.1937896035582891,1.1542236112098705,1.0907226358358644,1.2457397227782907,1.1448852324783991,1.2774902104652937,1.2476073985245857,1.0925903115821591,1.2382690197931134,1.162856847057537
322,16.125,0.997933142021087,1.0434912480817338,1.042694622309171,0.9048132798509652,0.8834202331645937,1.1812149074998903,1.1746185737523844,1.1906382414248995,1.1284442375198394,1.2033597422236617,1.2324578551617955,1.1266595151855578,1.2584434123489423,1.1656378509662766,1.2213211877958765,1.226889521478836,1.1990478530640367,1.2714361909425158,1.1750320465674606
323,16.175,0.9980482035247225,1.0395130572272082,1.0387213488820235,0.8958710318607901,0.905718227814294,1.136931077417658,1.1533201168367764,1.139740627032365,1.1139864222308935,1.1032164820411885,1.147374655783435,1.1584425785080337,1.180578423957232,1.2377626913676605,1.1787337701697989,1.1455300019960015,1.1879570391069645,1.147374655783434,1.2249254068469515
324,16.225,0.99793479837916,1.0364382717983185,1.0442192086342563,0.9003670175074437,0.9081518113841136,1.1397075110941748,1.176006892827676,1.142034394538629,1.153668811760906,1.156461071894252,1.1458138173453811,1.2558119438105384,1.2191459016554862,1.129314098375608,1.3034777986121069,1.20081288057796,1.1586469320996493,1.1256474941601031,1.148863085136847
325,16.275000000000002,0.9978695419876664,1.0596223410934815,1.030774894005081,0.9063383336198616,0.9014750547565348,1.1031140783975164,1.0975638188835672,1.1262401597056408,1.1502912842660893,1.1405783301166776,1.211666502477167,1.1442504715122712,1.2262429416047107,1.122385812820954,1.3045913019152642,1.158826910639817,1.1041652639115231,1.1770474595492482,1.1559264967317835
326,16.325,0.9980962480291448,1.0369924576608889,1.047182756628576,0.8882717497083725,0.9372662093138556,1.1441752710792934,1.1110773926069313,1.1515303551842628,1.1216503260078252,1.183708848143504,1.1028447132394383,1.202444810494232,1.258583047128752,1.2296084733819026,1.189768434479985,1.2169320973676565,1.2078775430717663,1.2422848493961496,1.1689799169639097
327,16.375,0.9979497801101797,1.0433724725052589,1.0563330881146946,0.9134267755461876,0.9204145012974382,1.1604999920729515,1.1641551101582202,1.1344572757154086,1.1431381811679224,1.146336409492533,1.130317577580956,1.0565229586624536,1.205912065253567,1.146516396367944,1.2221108840405557,1.1159186275480772,1.1789140339419206,1.1321174463350654,1.1327602566043906
328,16.425,0.9979818859152894,1.0305462332775923,1.0276456892435328,0.925671242565136,0.9135170597788176,1.1252903385855946,1.1330102480916295,1.0762462076060768,1.1248362262617095,1.1125751935168309,1.177114187426465,1.1270242220040625,1.205737024810695,1.2272041528488684,1.252249135560069,1.1950034607916085,1.1645916960708649,1.053678201206972,1.1252718033887004
329,16.475,0.9979727737073524,1.034730067679483,1.0345604815010547,0.907117715369479,0.92955296920977,1.1423925053091395,1.1365248235355243,1.109443215349611,1.0647585618428523,1.1460033864005943,1.1290842200743447,1.2233227455293685,1.201985720898043,1.1255280493024566,1.2268789163012568,1.1770925254948288,1.1113033662149068,1.1664240131791654,1.1364142863592557
330,16.525000000000002,0.997645209254444,1.038338788596666,1.0336190668303185,0.8911300717813455,0.9050673804112268,1.1686886867205712,1.1350412197324553,1.181250407729468,1.1462570420618268,1.1830449393021674,1.2901594412817092,1.221233114966659,1.192955647760485,1.1452374218500654,1.228302481768203,1.1399353967489076,1.1558414720523813,1.118727296344277,1.1432356368628942
331,16.575,0.9983651850944,1.0301569748898671,1.0286490603133027,0.9098453493729204,0.9023858536530672,1.132662945699341,1.0845024739924396,1.0894077072218464,1.1134879430752962,1.1808234174062413,1.1998227505206929,1.21738970148,1.1752290191776626,1.1857691897532472,1.1506352878346324,1.2630637739741992,1.1523919829305629,1.1857691897532472,1.1387148568265306
332,16.625,0.9981374544205546,1.044787337619793,1.0326299333564244,0.9077704036519636,0.9050163744226812,1.1329522184216168,1.1263034377970775,1.1741746582937658,1.1258601857554416,1.1719583980855854,1.231031806543618,1.1454707306278202,1.141978441814931,1.1297554309698168,1.2153165068856142,1.1716628967244933,1.1053094092795892,1.1542014526600446,1.1254078877537717
333,16.675,0.997841651067458,1.037786203322744,1.0267776241999238,0.911389602690978,0.9391861432536416,1.1323364635736908,1.0904796682275817,1.1521633666323745,1.113390756206505,1.080345917775366,1.2219246922092244,1.209774872826462,1.110840629281113,1.1247261371471269,1.1108406292811128,1.2323388231087344,1.1368759565298894,1.1594399068121617,1.1660107274987557
334,16.725,0.9983063617221742,1.0352106763672009,1.0280525672554577,0.921438364031642,0.9164146201114328,1.159299757258864,1.116378950227746,1.0966704163869272,1.1247003311827597,1.1137511457156375,1.1093847432687485,1.2180802935423585,1.221530945931997,1.0990327860998337,1.1145607218532063,1.2008270315941665,1.1628698553081438,1.142165940970313,1.1410391973328804
335,16.775000000000002,0.9977492373446444,1.0155538097686514,1.0397628721582406,0.9211555455771344,0.9257332329506824,1.0892719146656795,1.1005912870802708,1.1232300319094537,1.133678683369077,1.1854865801897068,1.1696684828411097,1.16452331356175,1.171383539267563,1.195394329237908,1.171383539267563,1.1559480314294837,1.137082410738498,1.0856307179449007,1.1585031154933845
336,16.825,0.9982656782916016,1.0363564584238925,1.0249741799129215,0.9427850423707836,0.9363729457684368,1.1382028351003532,1.1568122350658727,1.117429551417914,1.0845385189207175,1.1399339420738903,1.2735439257586747,1.116695142398838,1.1900048998387622,1.1456780697588076,1.0450902630389127,1.0587292876788983,1.1149902643188392,1.1218097766388324,1.1074226932494595
337,16.875,0.9985798923453236,1.0243242629175062,1.0365282209181803,0.9248693741776928,0.9174671292976576,1.1000621630435437,1.085865036965938,1.1783614644412457,1.101352810868781,1.1121082094124215,1.1626259904507323,1.1897426316274258,1.188047841553883,1.1134770783179762,1.0728021165529362,1.1626259904507332,1.127035398906323,1.103308337876716,1.181337856364752
338,16.925,0.9985815218917714,1.0225393065818784,1.0248692853585626,0.913689598275126,0.9355609152808176,1.1602898767729364,1.0640623713273367,1.1602898767729364,1.190227322911566,1.107685507129342,1.2383216357342774,1.1591364427009287,1.1692451907477397,1.0866904150321208,1.206310600252711,1.1641908167243338,1.098483954420066,1.1052231197846063,1.1380593591883617
339,16.975,0.998669995596592,1.0302622822628609,1.0382494307415249,0.9068925519452862,0.903438110228264,1.1466620690226146,1.10372070121717,1.135607855528144,1.1177510491139977,1.1470872310800944,1.1941900335693552,1.1372440852645045,1.1506431319244697,1.112120872777071,1.107096230279584,1.1355692044320091,1.0886725411221327,1.092022302787124,1.147720635777972
340,17.025000000000002,0.9985683576945448,1.025728363206573,1.0325570239308155,0.9474299678229616,0.9072298476530752,1.1555755301158106,1.1783996261751577,1.1107726748882043,1.0904845895021182,1.1057006535416818,1.1705354314611072,1.1339041661806737,1.1322391086679269,1.0673018656707949,1.1971763516650589,1.1472246262826495,1.1588800288718784,1.0839524407982657,1.1241686768459391
