,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DPT),O (DPT),N (DPT),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
172,8.625,1.00118367761702,1.1586076524751974,1.1640785175708297,0.6394198695129069,0.6343518124229764,0.9612414947234992,0.9982318139709024,0.8849802305382232,0.9464596615445346,0.8963053888814911,0.813793520951967,0.5417445874160629,0.968766791614608,1.3957889958131522,1.2619462153927132,0.9368994629430748,0.5098772587445302,0.9623933258803008,1.1663442293781134,0.6052191033005865
173,8.675,1.0029285447072094,1.1485953486668283,1.1540033309519455,0.6412549382684575,0.6212157214475683,0.9643873095052968,0.9691658919779702,0.8939995604219236,0.905194545972824,0.9163895315237244,0.9035952623226944,0.6867227067370651,0.8064266647921502,1.5057497881665942,1.3608449968367542,0.8505281230229711,0.5796191653193581,0.8568283313416591,1.159238330638716,0.5176456875722583
174,8.725,1.0027231607281162,1.1081437814124535,1.1224002546120777,0.7131671894558982,0.6537365903345733,0.9764777605628798,1.0355591414201364,0.8205422815222153,0.928050711471176,0.8490003953322341,0.850581401655013,0.5979078457054501,0.9404592156408637,1.2207285183152932,1.214500311589194,1.021425903080143,0.672646326418631,1.03388231653234,0.8657207349276823,0.66273203816076
175,8.775,1.0054065456217514,1.1431202095411066,1.1442947486724098,0.661812705780206,0.664260841559911,1.0167923938374066,1.0316067539402358,0.8221593220796432,0.8456049301237392,0.9143787137197548,0.8284114842247347,0.6711601333027158,0.8374108085244898,1.2376439155398704,1.3361628341898102,0.8989851326807019,0.4987520256653208,0.9605594568369142,0.9851891864993996,0.5577502811578546
176,8.825000000000001,1.0061048783581676,1.1403648271042723,1.1374616579924997,0.6882213054701508,0.6696643417822097,1.0109511087386858,1.086401612937448,0.8607762423985182,0.9735889276679828,0.8994107236551842,0.805142589388919,0.6453129111719482,0.8523000713591766,1.1445172386823232,1.1566929539874538,0.8827393596220043,0.5418193310783339,1.1810443845977163,1.0471115162412743,0.6395977794981108
177,8.875,1.0072998922428684,1.1166437863191958,1.1114767970765875,0.7028258201103327,0.6844773594264082,1.0841546986718982,1.094059185475865,0.8648568421499156,0.8220724047290714,0.9366735763920456,0.8587447796612236,0.6019455481287553,0.890879411230558,1.2038910962575105,1.0293268873001722,1.0233074318188844,0.6621401029416311,0.9390350550808584,1.0835019866317597,0.6121417686378753
178,8.925,1.0087905757335742,1.1183598336332208,1.088271980241058,0.6902400253449497,0.6918177168314524,1.0704636735921107,1.027441240364015,0.8778578833110189,0.9367846603318956,0.862748453305666,0.911098629322796,0.636885367801402,0.928543153056249,1.3690059307880595,1.1190135434267616,0.8571167566673071,0.7023595644912656,0.8511645569682283,0.8511645569682282,0.6614230073771945
179,8.975,1.009592123129366,1.106495129500362,1.0890921112281595,0.6864711754787198,0.6950520651722036,0.9563791603828516,0.9921188659873216,0.8755747823321849,0.8979871061120186,0.8681040077389064,0.8352325995284832,0.7298720390523733,0.847593335673724,1.265503938679518,1.1948711607067075,0.8299351411805213,0.5709482886135502,0.9770867619572092,1.1830990310445726,0.7729964732228484
180,9.025,1.009813148294151,1.0970447119255324,1.1095363647688132,0.6649996329878504,0.715916078205017,1.045330049534265,1.0284409815752844,0.8274812495433326,0.8998858588783738,0.9279611155593084,0.8274812495433325,0.6344918455643408,0.9430062291873694,1.187489325643354,1.1525631690067848,0.8615118637020409,0.5879236367155816,1.059426751309267,1.0186795685666028,0.6448865350395102
181,9.075,1.0108868304562533,1.0844403138128005,1.104207327127869,0.7095749157209764,0.7362793480330561,1.045287779072836,1.0697502128919016,0.8140039188262145,0.8826900663752848,0.9031497699005402,0.8943813255325731,0.7311465480561893,0.9326436282291548,1.1917113027372537,1.0189995197318544,0.8635589150269952,0.6563047754205161,0.9671859848302344,0.9729430442637478,0.6474929497569744
182,9.125,1.0115295291423765,1.0758471228093995,1.097570436748004,0.7131397548700392,0.7086118834105469,0.9840573971963292,0.9684420456244904,0.9323061483996956,0.8874976358409508,0.9380878919556632,0.8672615333950654,0.8199563588462435,1.0192513071769276,1.3495115072677768,1.0363337313195584,0.8541212071315042,0.6605204001816957,0.9452274692255312,0.8939801967976406,0.7228654379539475
183,9.175,1.0127354844269396,1.0950410884732276,1.0797314632480686,0.7330066909043593,0.7031489845538762,1.018894229210235,1.0451288177324192,0.937899458867944,0.9336102845133644,0.8492565222066445,0.8421078982823457,0.7603536355844618,0.9293211101587866,1.2841528067648686,1.0194370965984267,0.8279406254141918,0.7209278915171193,0.9067921135488765,1.0870240864281564,0.6846631036067788
184,9.225,1.0123713184417735,1.0640735109273485,1.0765607656123886,0.7088381639208592,0.7590475338652536,1.041106053258762,1.0013020640539734,0.8400754605198594,0.961702547396472,0.934831446807453,0.8556324134924496,0.6407064654000564,0.9248458544035584,1.0697012291896584,1.1811284405635811,0.8579895275792051,0.6964200710870179,1.0084162629340003,1.0975580320331388,0.7035263983430077
185,9.275,1.0119975964141057,1.0599911958744246,1.0841715058224652,0.7333554034389804,0.7136336943823542,1.0233375699382583,0.9821411110199731,0.8814086893768991,0.9569580056092044,0.9219814703164706,0.8618218296129679,0.7440462962272518,0.9589930040262364,1.256611522517137,0.9369471878417244,0.9314357337955969,0.7771150205040189,0.9755273661646192,0.8763211933343193,0.7627739921186867
186,9.325,1.013277917536192,1.0819368647877088,1.0650356640640368,0.7500812403466817,0.7573074565349918,0.9704808340901666,1.076828501870756,0.8996639154447188,0.8747501454785571,0.8636773588269302,0.8872070304616385,0.7578986924049448,0.9869040526999644,1.123216767161285,1.134121784318191,0.8015187610325677,0.6324909951005296,0.8124237781894733,0.9541890012292474,0.7674684013385558
187,9.375,1.01226077284673,1.0477888009180747,1.0665682220982908,0.762834820944543,0.7428166625692413,0.925124890630026,1.0160755233802317,0.8421650227477657,0.9106337237841698,0.8750299992452399,0.8024531761466519,0.7875975428308741,0.965616165525524,1.1867908179643307,1.0195612027057206,0.9494326543714644,0.7228634982146378,1.1436347882201736,0.8954876171912678,0.8029003186840316
188,9.425,1.0121677809075564,1.0629177954681788,1.068262928060332,0.820547874234694,0.7165646522411597,0.9804132359390398,1.0690030233423222,0.886093760793256,0.8671253928252046,0.9037072453350184,0.8942230613509924,0.7472387381353561,1.02478455515706,1.1422077854354733,0.9126987444367568,1.0087722964827317,0.7419013185772464,0.9553981009016348,0.9233735835529764,0.7836203326743079
189,9.475,1.0125590205114967,1.0527366944871317,1.036114536153124,0.7629160026880277,0.7118216281960771,0.9980901099386482,1.116737816016532,0.8432510039308513,0.8794477878833673,0.8941946257899487,0.8754259229997544,0.8502791112527184,0.961185082285682,1.0087162127283809,1.056247343171079,0.8397166378210081,0.6971232464929125,0.8714040581161402,0.8185916909575863,0.8038257842214198
190,9.525,1.0130932158263302,1.0646410376504234,1.0584106944993792,0.7604681785789168,0.8047941926308754,0.9356944528780664,0.9577935281530082,0.8596263244364951,0.912689677796773,0.9949378755052032,0.9392213544769116,0.8152460652624455,0.9354426005254978,0.9929278999991318,0.9302166642097128,0.8466016831571549,0.8988610463150042,1.0974466263148293,0.9302166642097132,0.8253246567286013
191,9.575,1.012534403960202,1.041960092297992,1.054537598737566,0.7484344299672255,0.7285584240431874,1.0027102298919877,1.0370846486253371,0.848046434192364,0.8887421609105741,0.9412527760308442,0.8598613225944252,0.8222684958605959,1.091186494506828,0.9877564950275084,0.92052699536595,1.0187854948713044,0.7653819961469699,0.9360414952878484,0.7446959962511056,0.774933439976436
192,9.625,1.0115526347310957,1.049955462737597,1.0333592350606668,0.783410166138896,0.7664532361358896,0.9468749713678778,1.0458251798315747,0.8847291272860901,0.9016182295690842,0.9353964341350732,0.9081140381394668,0.7625685576261099,0.9416954000215046,1.038935685893291,0.9007521217597004,0.9877565880660352,0.7216252793643053,0.8546909337151702,0.8444551141497192,0.8289447140939069
193,9.675,1.011243308113927,1.0560395022285696,1.025604694982275,0.7632507197237695,0.8196386356928078,0.9747054046076634,1.073616625339067,0.8807513633021087,0.8524644582033547,0.9064667315737032,0.9450397839810954,0.835749468826819,0.9674433245207428,0.8104237273472186,0.8965312483778606,1.0130296591840235,0.8712055068982597,0.9573130279289024,0.9623781762248224,0.7914035786441704
194,9.725,1.0112328882269173,1.0311033690805689,1.0497507288738186,0.8211981567028969,0.8072457608365858,0.924844525995496,1.0244278349534002,0.9518907087517304,0.9098955304244486,0.9747971696575206,0.955708452236029,0.7519797772102884,1.057784886609139,1.0226924970059923,0.9324549237407572,0.9525077177996985,0.8823229385934053,0.9073889311670814,0.907388931167082,0.8693807016114864
195,9.775,1.0115413901042971,1.0274442464289668,1.0399855972029726,0.8128186567566005,0.8253134419332794,0.974593243780972,1.0656180067239531,0.9459564102242192,0.979965495545196,0.927062473934787,0.9232836866769004,0.9179781166885552,1.1065357839002583,0.7641547565947979,0.8534715463266566,0.8782817656966176,0.7641547565947974,0.8534715463266561,0.8981299411925858,0.8671931166312679
196,9.825,1.0097577184827136,1.0252113737809856,1.0048336288600472,0.8084724258287899,0.8260479133468077,0.9367083903121008,1.0435783703967276,0.9563018041747796,0.8777528945750259,0.9301188343081952,0.9251316019526548,0.9823336457881654,1.075655342138041,0.9479519681855793,0.7318385661121832,0.8300719306909995,0.8595419400646445,0.9774219775592248,0.9528636364145204,0.8616970597977506
197,9.875,1.010202057596352,1.035027702707036,1.0287674545051793,0.8357463940389064,0.8247921236467234,0.9601095814325146,1.0589557625008,0.9429396300123674,0.9404712016615504,0.8713552078386538,0.8528419952075209,0.8362736049133965,1.0161696710866273,0.7973771581732387,0.8508597724409559,0.904342386708673,0.7827909906456791,0.894618275023634,0.8605838841259956,0.8841003583030818
198,9.925,1.0102181882473609,1.0269208102629594,1.0599732458190307,0.8496732529896257,0.7852460768995715,0.9523739990341672,0.9322411198645189,0.9774480942223006,0.939571980571186,1.0079933471667477,0.9505682716311872,0.8615612557785207,0.986704231478194,0.8423084902862632,0.6738467922290104,0.9289459350014212,1.054088910701095,0.8086161506748127,0.9385723177475502,0.8752150027347637
199,9.975,1.0097996799380635,1.0241504601175375,1.0284679348772965,0.8367559939173331,0.8677001778433331,0.9876878298012906,1.0499259592298469,0.9543681818345034,0.9579969581912884,0.8805830625798718,0.9471106291209332,0.9816023316637096,1.0721384690501674,0.9101264337270314,0.719524039229224,1.0054276309759351,0.8577107752401343,0.7338192188165596,0.7624095779912309,0.9033678284119312
200,10.025,1.0090545970478242,1.0346576451666258,1.0254336913827964,0.8796990163485989,0.8471870413307407,0.9384706634962664,0.9975645447158564,0.9113404784258908,0.9784036410958642,0.9316989385221331,0.9065502525208928,0.9057881711269156,1.042599926140876,0.8444587637068641,0.8586117038807216,0.9812705187208252,0.8350234702576249,0.915223464576154,0.9105058178515344,0.8498984992158639
201,10.075,1.0084136615796837,1.0384466571011322,1.03109600508819,0.8617035974923842,0.8635607173145664,0.9118458326912944,1.0066589423822252,0.9118029760800128,0.9260313710253446,0.995987646173226,0.8869032849256824,1.032277239341876,0.9762259865269324,0.840768792224152,0.8267559790204166,0.8267559790204164,1.0229353638727188,0.9388584846503032,0.8968200450390954,0.8713682006486364
202,10.125,1.0087191307709715,1.0414488885098327,1.023363583796193,0.8274704507533612,0.8538269169625428,0.9255410226945004,1.0284396843312031,0.9838270039606716,0.9204300371183376,0.9650427174888688,0.9427363773036038,1.0359818599600328,0.9989825078186034,0.8602349372882412,0.8047359090760974,0.9851077507655668,0.9434834796064586,0.9157339655003858,0.8741096943412776,0.9717993103269408
203,10.175,1.0071046408625517,1.0360432726328284,1.0120203468340063,0.8800512503299714,0.927391938278756,0.9613801244983964,1.055557280050949,0.9974318791670858,0.9625566386367684,0.9160563179296785,0.9683691787251546,1.1128372205583184,0.9571316012209408,0.8060055589228974,0.6777774018215269,0.8426421752375745,1.0258252568109596,0.819744290040901,0.8334830211589052,0.963814045268134
204,10.225,1.0065524445898262,1.0345859985557295,1.0062559889798937,0.854637154506659,0.946591785054844,0.9435867317689554,1.0648290739572983,0.9969102465373186,0.9796427480407142,1.007270745635282,0.9623752495441092,1.0657011698409655,1.1155850543867123,0.8843052260382475,0.7618629639714134,0.8933750232283832,0.9477938063691989,0.9704682993445382,1.0657011698409649,0.9391404794582006
205,10.275,1.00573596509314,1.0164034726793585,1.0054813114685175,0.9052621610810296,0.9403775243313786,0.945734105166178,1.0544910092094673,1.0157313396817689,0.9952115146376916,1.0077514077201828,0.9917915437970126,1.176608149833723,1.0418820258069608,0.8757198061739547,0.7544662945498688,1.10475421701945,0.920628514182875,0.8128476149614661,1.0014641885989324,0.922461522673037
206,10.325,1.005879548787184,1.03330667451574,1.0176119508059358,0.9212715937061272,0.9289341213569138,0.931881247376447,1.1244600636128463,1.0059175870271553,0.9505977646204996,0.9855960196124652,1.0059175870271555,1.0540530169134656,1.1341076764258808,0.8850487357205896,0.7649667464519667,0.9206285843927736,0.9428659898128896,0.8939436978886354,0.9562084330649584,0.8835964969992757
207,10.375,1.0044250473570404,0.9960644099354256,1.0338736874108323,0.9404336510690016,0.9462712280464632,0.9305097702073178,1.0465608005192466,0.994009136390609,0.9917728953638584,0.9526386773957242,1.0521514030861223,1.0879651419539291,0.9778472126063658,0.770825505432946,0.7972538084763608,0.9822519297802678,1.0615368389105138,0.8236821115197765,0.8765387176066071,0.9240467385536996
208,10.425,1.004216616380132,0.9931900939994136,1.0277249820605583,0.9383724135017204,0.945310472011899,0.9950332246681828,1.03211625791041,1.0332236787879958,0.9756377931535092,1.015504944746615,1.036545941420755,1.0601038037257706,0.9335893580136412,0.8943262541719454,0.7765369426468604,0.9859401631359016,0.9117765225460324,0.8158000464885555,0.8637882845172941,0.9739653616240932
209,10.475,1.0036042521789164,1.0232947636317566,1.0022766271254258,0.9529148739822788,0.95749619549181,0.9626501821900312,0.991574179335777,0.9915741793357774,0.993767927520148,1.03325539483883,1.0222866539169737,1.0327235770971643,1.0240815387950957,0.7821044663371827,0.7345732556758071,1.037044596248199,1.0759337686075057,0.8382777153006266,0.7043261216185677,1.0083406833163282
210,10.525,1.0017693379589112,1.0082885781750817,1.0342101671281654,0.9365084908511832,0.9955011516922028,1.0130855025198138,1.0658341916401584,1.0288939648147093,0.974570101836108,1.020202146738133,0.9984726015466928,1.061455359048552,1.1085360402966733,0.7404507141749979,0.7019301567901715,0.9244933772358356,1.04861517325361,0.8431722005345353,0.928773439167483,0.8719534333197962
211,10.575,1.0023196671673331,1.0076724776140975,1.0442673248147698,1.006337592686589,0.9484633481043898,0.9574535220200716,1.0310259933627293,1.0008916219492052,1.0159588076559676,0.9825957535909936,1.0084252148025856,1.055681388155613,1.0514417038658317,0.826738436507408,0.7758622250300292,0.9157718065928212,0.9539289652008558,0.7080272763935238,0.987846439519108,0.9964988564370292
212,10.625,1.0018383625658396,0.9940048895278868,0.9908003603655964,0.9996715330892162,0.9963318731791184,0.9545861243028982,1.0479981246344363,1.00855160315786,1.0288079249971829,1.057593224453062,1.001088747743373,1.21796384903105,1.0289694586641636,0.7685771874920078,0.7265784340771441,0.9197726997855178,0.9197726997855172,0.8189756915898442,0.9239725751270044,0.9503717915592031
213,10.675,1.0014325910128286,1.0015801511018458,1.0003896834103625,1.0162450556494178,1.0046654863772326,0.9533845367432684,0.9653288836555298,1.0075752242969096,1.0498215649382896,1.0128560168770826,1.0170806509412205,1.052637987647716,0.9860679963340266,0.8030005202213801,0.7073061577079514,0.9777467474198152,0.9860679963340264,0.8071611446784859,0.8903736338205978,0.9625052761942952
214,10.725,1.0011953931967563,1.0085781394821407,0.9861696600627364,1.001875173275202,1.0149858625656083,0.9887644839847962,1.0233145119802196,1.0118048395550836,1.0683068678239305,1.0348241844053547,1.047380190687321,1.1294064236455164,1.0222364710368177,0.8862130696488546,0.7419458257525292,0.8985788334113968,1.162381793678962,0.7419458257525295,0.8656034633779511,0.9535518036074592
215,10.775,0.9995769876593166,1.0011869757361649,1.0097557808192987,1.0017993684324138,1.0017993684324136,0.9574192775564236,0.9858500130716334,0.9931065326210564,1.0739648933146286,0.994143178270974,1.0148760912693262,1.265964233081185,0.8575886740227382,0.784081073392218,0.7922485845733869,0.9719338305591034,1.0168551420555323,0.8085836069357245,1.0046038752837791,1.0547340587069738
216,10.825,0.9995175641585824,0.9962044268689558,0.988486399157401,1.010261930956839,1.0215228123528548,0.9764792867687924,1.0178475576554755,1.032226836976542,0.9839535421129624,1.039416476637075,1.0229830145558567,1.145051268878845,0.9912988016795656,0.8496846871539135,0.7080705726282619,0.9751143314480624,1.0479444474898263,0.8618230398275409,0.8051773940172804,0.99596422294528
217,10.875,0.9990226257288772,1.012300829148978,1.0186097861578385,1.017995551570143,1.0365915037126046,0.983460211877002,1.058375333365202,1.0308982814412977,1.0298806128515237,1.0034212295173923,0.9871385320810058,1.2107172374101942,1.0744113232646757,0.9862133788175756,0.9100424267950796,0.9781953838678388,1.0062583661919162,0.8418894697223205,0.7737365126495611,1.013826371629165
218,10.925,0.9978101638453544,0.99699423048602,1.0155588199953554,1.036601274762944,0.994484412405892,0.9581586186229344,0.9750985066267372,1.0577852465888795,1.0224921258733315,1.0114000022198733,1.0325758746492022,1.1202128185558635,1.195688150302535,0.8977592091972517,0.7984495621621578,1.036792715046384,1.0248755574021726,0.8342010350947914,0.7905047903993502,1.0206194296720985
219,10.975,0.9975774645489434,1.0121456174101433,0.9928112333980428,1.0287427164240786,0.9937905044563232,1.0157008462868566,1.0141960151171772,1.0251873019805156,1.037177796740522,0.9932126492871668,1.0002071045638368,1.0037497507429294,0.9210880065641004,0.7951272535296942,0.8541713565145719,0.9801321095489784,1.0313036654692065,0.7911909799973682,0.8462988094499216,1.0047137360977836
220,11.025,0.99715697277561,0.9979636208564748,1.0249356106093523,1.0246024294037095,1.040111043370466,0.9491271747654946,0.9644210540773268,1.0565064319307058,1.0386834555719866,0.9802636997295208,1.037693290218725,1.2131025827996471,1.0765797840922915,0.7957328838943024,0.760627021369554,0.8971498200769097,0.9946661048678782,0.7138192046698891,0.7918322325026638,1.082311353484088
221,11.075,0.9973066367545168,1.011277908765457,1.0107248949619037,1.0568678633176023,1.039449779288132,0.9784864851849836,0.9596576151639864,1.0528758906656004,1.0401197055969589,1.0234385405071955,1.0244197855124764,1.1325946136703295,1.00503276298391,0.8349502954020176,0.7731021253722384,0.8852019335512131,1.0746119542674115,0.8620088697900463,0.8620088697900467,1.0413212300932182
222,11.125,0.9966528258384968,1.044956430411923,1.0188325196516244,1.065158862706011,1.0550048220701091,0.991542068095728,0.9510508783599516,1.0142597813184344,0.9734171055606456,0.9734171055606458,1.008425113353036,1.260347216566125,1.0956209846137137,0.8925863266258575,0.8772629562116799,0.8619395857975017,1.034327502957002,0.8236311597620573,0.7891535763301574,1.097770947299375
223,11.175,0.997216976303378,1.021504344662263,1.0175211657217154,1.1130098461139155,1.0767816775243124,0.952498932501647,0.990747518185671,0.960870890691745,1.0129140482618095,1.0350805783379482,1.02447919438849,1.1997378860708436,0.8998034145531328,0.9073966923130744,0.8428538313535674,0.9681429143926116,0.8884134979132198,0.8390571924735962,0.8048874425538574,1.0560079856147997
224,11.225,0.9958695689702974,0.9984277158732884,1.0208582450760493,1.0597299017722008,1.0612259910452908,0.99789154515114,0.957105849890898,0.9962688637087894,1.0058208182985189,1.0650429367548413,0.9972240591677616,1.2643314438769253,1.0084548421399275,0.8504134116553125,0.8729907588674003,0.8278360644432243,0.9821146037258252,0.88051654127143,0.8052587172311368,1.0440871180120668
225,11.275,0.995663671770771,0.995461386274082,0.9913706927089035,1.0459032736286025,1.0538118049981955,0.9579208621418864,0.9391685175674492,0.9713577611131078,1.0168013990599198,1.0433101878622268,1.057511324720606,1.144984589935146,0.9249386915437012,0.8428876785841791,0.8801835935657798,0.9174795085473806,1.1188774494480254,0.8578060445768194,0.8167805380970586,1.047406298085325
226,11.325,0.9952071502019872,1.0113713515109948,1.005024938986261,1.0538358179122649,1.0739228790626143,1.00533291415898,0.8830354992640453,1.061331721219591,1.020980470987546,0.9834444242600638,1.001274046455618,1.2088313230191778,0.9093960411703907,0.8909123817970089,0.8132810124288046,0.8095842805541287,1.164470540523061,0.7984940849300993,0.9130927730450676,1.0132817511995629
227,11.375,0.995130827650189,1.0295848718677003,1.0308080718173058,1.0504192723862789,1.0625600406755331,1.0076837680081037,0.9087757304713072,1.0324882915283022,0.9822591313998984,1.0120245596241373,0.9729574350798238,1.1982276077769076,0.9747050265096552,0.8574472789596214,0.8391257559049287,0.8794331066252524,1.047991118728426,0.7145393991330182,0.8684401927924367,1.0994035558716972
228,11.425,0.9947321760994332,1.0115856521543154,1.0247501229700224,1.0677217828319887,1.0797565188873537,0.9743322310423552,0.941408896190586,0.958927768891489,0.9819789171821496,1.0234709841053389,1.0483662242592526,1.2240858261986047,1.031573811989329,0.8499587042447283,0.9008109344132166,0.9153401430327844,1.0533676249186803,0.8063710783860243,0.824532589160484,1.0653393963067428
229,11.475,0.994815561220102,1.006566941814109,1.005193257826645,1.0889783266564037,1.0947047683390845,0.9687230513201136,0.9423630656000312,1.024625602849307,1.0036029544411582,1.0026889262494991,1.0557025613656994,1.2026395176308189,0.9649921877995792,0.8929778454264756,0.8065606345787527,0.9865964905115092,1.0802151355965437,0.7921577661041321,0.7957584832227867,1.1567120033622595
230,11.525,0.994843109129828,1.0465361485115638,1.0138531718501744,1.0729269958809635,1.051165689968034,0.9882471315676068,0.9033962335790152,1.0447501076395231,1.0483745659487675,1.0193788994748174,0.9940076913101102,1.156531696858702,0.9637764140489188,0.9102332799350896,0.881676941741048,0.8888160262895582,0.942359160403387,0.8638292303697717,0.874537857192537,1.0565480892787955
231,11.575,0.9949440149388582,1.0395394180649054,1.0270514445362031,1.069774600690676,1.0744645375634978,0.9684719642377232,0.9117778427328028,0.9809471963194292,0.989031925959425,1.0025064753594173,0.9764556798527654,1.1394841169367111,1.04039854155091,0.8280723085813367,0.9306966545166304,0.920080342868152,1.1288678052882326,0.8493049318782943,0.8422273907793082,1.1677942813326545
232,11.625,0.9939976282873848,1.0189048380915515,1.0152240652774276,1.0847703795076344,1.1038340681316434,1.0117704011181363,0.9662929525526068,1.0295250259454505,0.9841048042125632,0.9769800635485808,1.009931989119499,1.1261948026817543,0.9963841867963192,0.9121827062219822,0.8735903609587449,0.8981491261262593,0.975333816652735,0.7437797450733087,0.9121827062219824,1.1365051880582069
233,11.675,0.9942744250183708,1.0072105010928043,1.03872729872252,1.078264858209386,1.0824138037946291,0.9680873032234758,0.9085871682022788,0.9977682216409866,0.9880554336427114,1.0277895663629275,1.0092469710934937,1.2626624397757626,0.953084045450576,0.9496056365255742,0.9600408633005802,0.94264881867557,1.2070078969757296,0.8243829152254984,0.8487317777005127,1.1654444597188154
234,11.725,0.9947155105355008,1.0292292553229043,1.0435378116049585,1.075487180386715,1.0841715222597907,0.9813306316575764,0.9279940056597794,0.9647635794689404,0.9840238324165966,0.9665145115550912,1.0085368816227038,1.3243413597065794,0.9967048254041708,0.8518549891862632,0.7621860429561302,1.007051242276878,0.9760119916587554,0.7518396260834227,0.769083654204602,1.142751186022323
235,11.775,0.9938623032780486,1.0320851657172103,1.020180881138706,1.0627473596810677,1.07135810587891,0.9961273759398662,0.9097131343398184,1.039052120042713,1.0034621978023197,1.003462197802319,0.956587666071069,1.1694958926887669,0.8548946583982212,0.8548946583982212,0.8548946583982214,0.9369645456044504,1.0669085336809798,0.8788317088333711,0.7967618216271426,1.1307639306143993
236,11.825,0.9941252058123932,1.0350177689832571,1.025315993301489,1.0744502271307794,1.0420953896764025,0.9800819512221788,0.9020362760037036,0.9528188526107828,1.0156515321415756,1.0225373052408395,0.9717547286337616,1.1494546230477454,0.9866999861560288,0.9019319461082592,0.8646340084872415,0.8985412245063489,1.1697989526592096,0.9053226677101704,0.7391773092165436,1.164609072656285
237,11.875,0.9945216448457864,1.0317716662986542,1.0399488776399486,1.0533901808558075,1.058291742611059,0.9455558222402808,0.9576143496913112,1.0276004251589472,0.979805056546903,0.990046921249484,1.0002887859520635,1.0859997445994214,0.9078016440923948,0.8573682194205954,0.9380616988954744,0.8809038176007685,1.092724201222328,0.8741793609778619,0.8338326212404225,1.1468972471793162
238,11.925,0.9942991330809008,1.0411041640026708,1.0245686061138075,1.0467845904383877,1.0573894153309678,0.9906673920484868,0.924210489388322,1.0156159224047492,0.9809157117225868,1.0537015194949266,1.0452380534748869,1.2202779188893422,0.9735550609718252,0.8701981880604327,0.8035163345692122,1.0168982657411192,1.1102528606288276,0.8601959100367503,0.8201867979420174,1.2372205530927238
239,11.975,0.9950016327086596,1.049299121136723,1.0349510790595715,1.1217548656390417,1.1042274458634314,0.9841646204005036,0.945884061479042,1.0046346243038269,1.0272955556791012,1.017224030623424,1.0272955556791017,1.0811629548405264,0.9588295318157573,0.9158475183205684,0.8927033572077742,0.9323790619725644,1.1307575857965135,0.90923490085977,0.7571446992614081,1.1400692307923317
240,12.025,0.9946963871479088,1.017918757193561,1.0241732503253187,1.1059275134602116,1.0902837450969236,0.9442752403729036,0.9255495159346264,1.0029560851629722,0.9929681407464108,1.0029560851629715,1.0079500573712523,1.1541624659136829,0.924641520987666,0.9869400631818704,0.9049682971368648,0.9213626503458664,1.1344892420628812,0.8197176604500587,0.806602177882858,1.115150596848998
241,12.075,0.995423608507995,1.0433115320991082,1.0578881200921693,1.1066996989061555,1.093340006279173,0.9864624652633144,0.9022168402683995,1.0186052890129969,1.0062235391465504,1.0012708391999712,1.068957738469879,1.1088544880395397,0.923503444584249,0.8942374903544675,0.9039928084310604,0.9397623080452396,1.0405672615033796,0.8519644453558919,0.7479077192055539,1.1760135485396288
242,12.125,0.9948092469062751,1.0254970268662156,1.0299570469290706,1.1210987088228737,1.0749383349941013,1.0005688438255231,0.9168949468210889,1.0568851574518086,0.9619210379596238,1.0200456283384618,0.9815687868200764,1.1577783324713251,0.9449277198164304,0.8449524320542823,0.8320523949236825,0.9771778126429296,1.1416532860580764,0.8578524691848824,0.7836772556839338,1.215203242657286
243,12.175,0.9951679891182604,1.0396662740138365,1.0485131994675927,1.1000400162254689,1.085203253000848,0.9491289388550384,0.9589081592749596,1.043350537399088,0.9889501591845054,1.0206160509810531,0.9751470781449842,1.1258983749883795,0.895600980104393,0.8636152308149507,0.8540195060281176,0.9307853043227804,1.0331397020489963,0.8476223561702295,0.8700123806728393,1.170776339552649
244,12.225,0.9956417747503415,1.058562384131614,1.0388949395214797,1.0813898651772536,1.128479937066777,1.003186710075011,0.9373899777590458,1.0597982910059318,1.005841995035265,0.9921515915800212,0.9526910169149068,1.1611219187174684,1.040568276883415,0.888289992461451,0.8851175282026607,0.9866363844839696,1.113534954835606,0.8184957787680515,0.8089783859916784,1.164423871313353
245,12.275,0.996340379966663,1.0369011824177796,1.0223455507687889,1.098453913149556,1.0605042904856954,0.9641706329543562,0.9665124101770628,1.0264202041963022,0.9960669218932212,0.9297689631785956,0.98328659250245,1.1674153153728963,0.9597349627728669,0.9282682426819526,0.8275747383910292,0.940854930718318,1.0572817950546984,0.925121570672861,0.7898146742819324,1.1729701547358835
246,12.325,0.9961914283881296,1.042049982296156,1.0502363483904695,1.102796465071068,1.1036237692459152,1.0213070038486374,0.9452172933366504,1.0181091550189405,1.014939943641449,1.0006784924427408,0.9729478928896952,1.2328712441981513,1.0299936976845314,0.9394791000092236,0.9738122232653752,1.0299936976845308,1.020630118614672,0.7709346767517545,0.7865406418681866,1.2086660738134791
247,12.375,0.9960217792602768,1.0246401956868565,1.0451625281364922,1.1078537444425098,1.1312417679362958,1.0294833499282436,0.957242448210864,1.0028254219351906,0.9918226351741464,0.9871071551336992,1.0295464754977273,1.043359497838433,0.8761742964043808,0.8668862296580454,0.8173498736775854,0.9504788303750707,1.1269520985554586,0.913326563389726,0.7585254509507892,1.1572172956404576
