,r ($\AA$),g_full(r),O (DOL),O (DOL),O (MeTHF),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
186,9.325,1.0072293360765991,0.9269376121847742,0.9550819085344951,1.094493843969906,0.8281399063519885,0.907208540626801,0.9252417379175476,0.8974983574702452,0.9696311466332324,1.0109519693297453,1.0164165745693652,1.038274995527846,1.1584963107994917,1.0874564426844282,1.027345785048606,0.6338942077959482,0.6011065763582265,1.1923991677963195
187,9.375,1.008662729438227,0.9688991047348025,0.9570392434208584,1.084724494914458,0.8591299401856112,0.956571195382382,0.9661780796975556,1.0251917976336282,0.901674713581384,1.1353590554297217,1.0434490366568392,0.9893843197316146,0.8325966406484621,1.0272296215792722,0.9947907914241368,0.778531923723237,0.6271507163326074,1.2416127746113363
188,9.425,1.0095824705817864,0.9374734310130792,0.9599217743951608,1.0832590437640934,0.8785543787062268,0.9369436187129774,0.9749645191824894,0.9260805042931164,0.873122821496296,1.0698521777135457,1.2517270479248477,0.9468191772764872,1.000311786162165,1.0431058732707068,1.0591536559364103,0.5242275670796371,0.6793561328481015,1.214063884525748
189,9.475,1.010372530167022,0.9500698380854736,0.920033092407426,1.0905707937887348,0.8343730312681817,0.9270811458535354,0.9485786796704287,0.9311119334442028,0.9512658713975406,1.1750356552188428,1.0321259133679022,0.8839232181150746,0.9209738919282822,1.0956413541905423,1.063883633779223,0.5981037344131943,0.6827909888433814,1.2298015200097907
190,9.525,1.0101811527598847,0.9725912146748488,0.9476145527674312,1.1049318418385805,0.8588743942920601,0.90008972900267,0.953270806048618,0.9506117521963204,0.9904975599807816,1.0736937146019057,0.9113302748328368,0.7908670775848183,0.7437293047486371,1.0213184114505929,1.047506063026249,0.6389786984460124,0.6023159862400934,1.2327970589707389
191,9.575,1.0119580481608828,0.9540565414342128,0.9412039662646324,1.0621610715612817,0.8617689676573762,0.9512350589561572,0.9775486152205048,1.014387593990591,0.9354469251975492,1.0832413995489667,1.0573265335310482,0.9070203106271252,0.8862884178127907,1.1091562655668843,1.1091562655668843,0.5908589452085271,0.689335436076615,1.1972668100278046
192,9.625,1.0114738669494778,0.9480836922553176,0.954932594056956,1.061466727153323,0.8671612832759643,0.9491900533155826,0.9478880093466996,0.9804391085687704,0.9713248007865906,1.06688693692702,1.0207235598484463,1.010465031608764,0.8873626927325695,1.025852823968288,1.1540844269643245,0.6155116943809735,0.6462872791000223,1.1727696034008894
193,9.675,1.012224785404067,0.9625179177121608,0.9213639825987132,1.0568586859220532,0.8723963863207391,0.9651770950579524,1.007701586562508,0.9729088207860536,0.9200753616440293,1.1980269966572792,1.0457354292855914,0.8172980782280593,0.8325272349652282,1.0152771158112537,1.0761937427599286,0.6091662694867527,0.6142426550658089,1.225636318225004
194,9.725,1.0134922183377753,0.9320405033573116,0.921498142908026,1.0836382774803175,0.8698258321464554,0.8876814943899312,0.9437992900122832,0.929769841106695,0.9412484811203572,1.0199370705742898,1.0852532376554025,0.904377698046169,0.8290128898756548,1.029985711663692,1.225934212907028,0.5978941448194117,0.5777968626406077,1.214757663123918
195,9.775,1.012590609195431,0.9396050737448725,0.9630833428768104,1.0570661706497584,0.7927810634251362,0.9518422322015172,0.9480550615163652,0.9808772074543484,0.9278568178622216,1.1239098457551893,1.074179321606729,0.7757961767159712,0.7260656525675121,1.118936793340343,1.243263103711492,0.6266046042705927,0.6116854470260547,1.1705448985025708
196,9.825,1.0129380011805398,0.9561228905843616,0.9413338549578418,1.0354139786206376,0.8134728006669251,0.9596729814319486,0.8921959749250147,0.9359310717350644,0.907190865259889,1.0681966069363662,1.078041736954213,0.8516037465437389,0.8073006614634289,1.0632740419274436,1.2700217723022236,0.6793139712314212,0.6547011461868046,1.15037330443227
197,9.875,1.0129709512706937,0.9127707273755804,0.9525069275744664,1.0661697613735013,0.7718582607053794,0.9660597782225976,0.9623489211999756,0.978429301631338,0.9821401586539594,1.1646093706350094,1.1353723153052606,0.9648228258817236,0.7991461790131448,1.106135259975511,1.1499908429701355,0.5847411065949836,0.7163078555788548,1.1699297191388929
198,9.925,1.013214990502349,0.9521356757319408,0.9705388779688474,1.055454578038236,0.8155308289737976,1.0200257965993598,0.9575752376238884,1.00533154742866,0.9428809884531898,1.2011435496351706,1.1287855044764254,0.7814668877144488,0.8779442812594421,1.041955850285931,1.1818480709261725,0.6463985367514581,0.6946372335239546,1.1776641023285594
199,9.975,1.0132439864325735,0.959694872238402,0.9628832272956716,1.0521839617988853,0.8304088265095234,0.9613345976964264,0.9492118411050466,1.0001274187888425,0.9273908792405626,1.1509271636604004,0.9885556965879786,0.7067934449034822,0.8500623864379717,1.0936195870466043,1.1366002695069508,0.6876909193655502,0.7449984959793464,1.2093068207890791
200,10.025,1.0132190480076304,0.967507215878804,0.958713745494448,1.0354865587898017,0.8257467605740724,0.9229640390718916,0.9085614792944372,0.9709725716634076,0.9253644657014676,1.2293093951463914,1.0874660033987311,0.7848667676703891,0.7801386546121335,1.1631158123308167,1.0449129858744337,0.652479602039239,0.6713920542722605,1.3182751143241749
201,10.075,1.0128022928367597,0.9697597990773648,0.9735548995802,1.0333478992474574,0.7676612524811458,0.8817409432523374,0.8983775648231367,0.9162025165061356,0.9304624778525336,1.13755600740592,1.1796877113839177,0.8379527791179407,0.6834698645319517,1.2171381149199143,1.1375560074059197,0.749008070719947,0.7021950662999501,1.1176365963414914
202,10.125,1.0130705695442768,0.9429643323597904,0.9796572716874338,1.0228458680378956,0.8354019902899708,0.907175964103617,0.9801265604387974,0.93070841453432,0.9883629180895436,1.112443111269615,1.0429154168152637,0.7416287408464104,0.7740749982584408,1.0382802371849738,1.2885799372206366,0.6952769445435096,0.6906417649132198,1.2549039382740417
203,10.175,1.0108826515384064,0.9777134819836214,0.929123288789003,1.0265004785195926,0.8132307954293904,0.9483808989677986,0.9157584601826652,0.9903240345486836,0.9775080764545248,1.1841521610967145,1.0923574199264263,0.6517426623090442,0.7114092440697314,1.1657932128626567,1.2254597946233443,0.6746913476016164,0.6104350287824144,1.084957639770863
204,10.225,1.0128510306733152,0.9694753262823556,0.9807457749670602,0.9997860578613548,0.7718390055749266,0.9518194014937436,0.9725863702536068,0.9448970785737888,0.9033631410540618,1.3134932934479304,1.1725995491680483,0.8271826277076935,0.813547749228995,1.1271499542390548,1.2725886580118364,0.7453733568355043,0.6681090454562142,1.1952779694948634
205,10.275,1.0115648321328767,0.9647849920324684,0.9871070474654784,1.0322038761655057,0.8077612195463902,0.9437210287769716,0.9368659123451772,0.9460060675875692,0.9517186646140648,1.2467310237823304,1.1162068371769598,0.7606409495278479,0.7201334433399741,1.1477126753230842,1.2917393639910786,0.6796259371521004,0.7111317752982246,1.1715487248826135
206,10.325,1.0115279969457631,0.9601398214642766,0.9892607325868372,1.0336646293908442,0.8191919954908369,0.9730733648095576,0.9221567352555692,0.9515752323312068,0.914236370658282,1.3817778929466231,1.0073606574385063,0.708718338640365,0.7354624268909449,1.1277090545661157,1.1990266232343283,0.7131756866821284,0.6463154660556788,1.1452200647301851
207,10.375,1.0109125535617678,0.993853359736828,0.9934323246342074,1.0099535297744482,0.7799383790213412,0.9693199681802585,0.9088075077389476,0.9592345581067072,0.9300989290053352,1.421465541006328,0.9844311044857488,0.8122660234321871,0.7769501093699183,1.15659618553931,1.275787395499468,0.8431674482366723,0.7681211308543507,1.132721906900277
208,10.425,1.0097349358940788,0.9941425172972234,0.9866364076867572,1.0024108019031486,0.8002218547369282,0.941176328456194,0.954494861406046,0.9045503628441008,0.9267479177605212,1.2023675579727326,1.0056165030317394,0.7389095174450606,0.8263544307521685,1.1542728556538226,1.2242287862995085,0.7214205347836391,0.7913764654293256,1.057101926478882
209,10.475,1.0093303289271205,0.9879788422941692,1.0022285371349506,1.0060742713655149,0.7991965974670688,0.9860788829820638,0.9366100426986832,1.0091643417809752,0.8981342780338313,1.1865859197939643,1.1259574421402585,0.7232111262977813,0.6842356763775416,1.0739901755799388,1.2861898473679103,0.7578559706713277,0.718880520751088,1.194319143984488
210,10.525,1.0085483847166603,1.0119574352266,1.018094229861085,0.9944563970827084,0.8090435338688057,1.0137544145785435,0.9995988749549984,0.9462433794508645,0.8656656923629885,1.1152849400369351,0.9651504288781168,0.759251670717452,0.6863291938688832,1.0680998079584494,1.2010760892705457,0.7463829983324105,0.6777500789455222,1.1671097975331577
211,10.575,1.0089636671169449,1.014973799715278,1.0009923279284232,1.0157111005658075,0.8682852478913224,0.9729109237241894,0.939473852066263,0.9632033867912432,0.9890901519457664,1.3129688841631626,1.0962652819226406,0.8370707772820163,0.8455689577620368,1.045276199042518,1.2789761622430809,0.7350926115217706,0.633114445761525,1.154668593690945
212,10.625,1.0079450090736723,1.014074878300982,0.9839657667124732,1.002088584354319,0.7693109619414727,0.9285155915654716,1.0043782003124773,0.9402689534840216,0.9691181145568266,1.2669670850492356,0.976532769871836,0.8586753666114416,0.7913282790340741,1.1701556466567684,1.2248751553133803,0.7113536125359492,0.7576547352453898,1.0375231170401154
213,10.675,1.006385634905974,1.0429759454650138,1.0109608592457815,0.9782690096297768,0.8383333116892813,0.9695875170547748,0.9590025004930424,0.9357154640572288,0.948417483931308,1.1925785326219576,1.050803462310256,0.7213849165860087,0.8840092619435483,1.242616792731969,1.2259373726952985,0.7589136116685177,0.7672533216868538,1.1640277906714327
214,10.725,1.0054590552564755,1.0218478153643828,1.0212568102658492,1.035613102183166,0.838924160379829,0.9416923700263584,0.978395302042976,0.8955515412054676,0.964762784436804,1.2847615077332002,1.1360431338476855,0.7849025288402194,0.8386063860766556,1.0699460787874564,1.2971547055569927,0.7105433418974617,0.768378265075162,1.0850371155932994
215,10.775,1.0055047738714709,1.027024651139835,1.0508363211206524,1.0146743360168462,0.7657028333478356,0.9714140423069556,0.9101162578191372,0.9184278218174856,0.9682972058075752,1.1951021567322004,1.1910093411269531,0.7612637025759901,0.744892440155001,0.998647007680332,1.272865653231899,0.7162427309182703,0.6957786528920342,1.1728422514505998
216,10.825,1.0051051011943888,1.0425049139573948,1.0490797919159462,0.9999810863698078,0.8070261061305559,0.9902539720632582,0.925403659963482,0.9562847609633752,0.9645197212300136,1.2165282212079342,1.0016082354611993,0.7380271208661465,0.7623576852903051,1.167867092359617,1.2124731271372415,0.7826331556437709,0.7866882497144638,1.0391385448705732
217,10.875,1.0045628252667365,1.0440537862998611,1.030258250859672,1.0398320433115125,0.804721880760462,0.9974879586612568,0.9556709787991796,0.9995278113374556,0.9852488426040632,1.1772422490366017,1.104920199607732,0.8558109182416249,0.8156320018922525,1.0687591748932967,1.3500115893389015,0.7995604353525038,0.8558109182416249,1.095900442876241
218,10.925,1.00307901158945,1.0292031791038263,1.025216227109511,1.0107393954182704,0.8509353101887979,0.9621026309973102,0.9166250906665552,0.8974234625269034,0.9691769150487608,1.385457188258161,1.070942481728291,0.8161457574509279,0.935581721955942,1.0828860781787923,1.305833211921485,0.74448417874792,0.7604089740152551,1.0617613497629388
219,10.975,1.0029461067613932,1.058789536821008,1.0518287669449635,1.021516297809539,0.8902665485455175,0.9283206867285646,0.9864033186921646,1.001424689027578,0.9453449064420338,1.2071719433186998,1.0217566448351083,0.8284513336500879,0.8560663781050909,1.0257016511858232,1.424147292608008,0.749551206635794,0.907351460664382,1.0800058712584162
220,11.025,1.00159565786551,1.0393271973840057,1.013413927350574,1.0098326604805885,0.8643473754172559,0.9874002738693102,0.9228967383904108,0.94770579049768,0.9219043763061202,1.2079753007866676,1.2079753007866676,0.8131354775521904,0.8209540879132692,1.1258798919953406,1.3760754235498602,0.7974982568300331,0.7271307635803242,1.0583845413272517
221,11.075,1.0020133812141494,1.0480691488581222,1.057121746829927,1.034844996993291,0.90376476844164,0.9686706168824976,0.9391679585002898,0.923433207363112,0.9755545705050124,1.2435817518076182,1.1157368988180494,0.829054501205079,0.8600471928389137,1.0769960342757563,1.2939448757125989,0.7748172908458674,0.6740910430359046,1.050154149557167
222,11.125,1.0011902734777562,1.042514378539245,1.0251208298983552,1.0157155434904142,0.8518022159027905,0.9931195171681274,0.937567198739684,0.944389413283528,0.947313219516604,1.1709991630450594,1.113409040272352,0.9137632813269644,0.8177797433724516,0.9828714286542138,1.1748385045632397,0.8254584264088127,0.7102781808633972,1.1170133200649297
223,11.175,1.0003781359544774,1.0580656478072152,1.0662311347136335,1.0435781984892174,0.842265089062994,1.0055022450855242,0.9253325175715004,0.9089122119360984,0.961070829836788,1.0806375829929704,1.0692223972571295,0.8561389301880931,0.8028680634208342,0.9550705398987168,1.202399564175277,0.7914528776849927,0.7648174443013632,0.9968485666054024
224,11.225,0.9991621573108952,1.064306965571394,1.0632279115339784,1.0688136030217803,0.8663697198361469,0.9257232255044804,0.9305097985422488,1.003265708716334,0.946784146870662,1.1803979206473412,1.1200580908378923,0.7391629151657466,0.807045223701377,1.0672607397546243,1.2520514685460609,0.7542478726181091,0.807045223701377,1.0235451487702274
225,11.275,0.9989219958270216,1.0447280845815667,1.0397370614851182,1.0746442650384302,0.9592801237781412,0.9972338378742096,0.9640243380401494,1.007671109250629,0.9374567381729012,1.15126266091409,1.0727674794881297,0.7625246195664752,0.8260683378636815,1.0428645532306209,1.1849034529537876,0.8821363245965107,0.8447576667746245,1.063575380982951
226,11.325,0.9979054834365648,1.0554883704453544,1.066442551725503,1.03409668653584,0.8699468284644626,0.9376616086260208,0.9790428631691944,0.98656672763159,0.9762214139957964,1.2559723744612228,1.0522010452713493,0.737281718341544,0.9114135814674362,1.0744306448193353,1.2670871742352154,0.8817741154034546,0.8336099830494844,1.0479668358336385
227,11.375,0.9977826054419016,1.0612909853638677,1.0644433348253448,1.0751822209226352,0.9368944258455894,0.95833579081519,0.9583357908151904,0.9713870564488604,0.9900317216398168,1.2339378417287916,1.013591798562936,0.8556771342940725,0.9217809472438288,1.1200923860930991,1.2302654076760269,0.8042630575553728,0.8556771342940723,0.9794156775821092
228,11.425,0.9974575937236696,1.0594869711155543,1.0537581377472411,1.031468643213385,0.9490420078149284,0.97768884544128,1.0220452391853077,0.974916570832278,1.00356340845863,1.0884678187060353,1.0593449339246033,0.902809428224404,0.9064497888220828,0.9173708706151202,1.1831171942456908,0.7972389708917116,0.753554643719563,1.0493153690126311
229,11.475,0.9972106375153656,1.0604274945931316,1.0693762498217654,1.041012976340964,0.9746835931627936,0.9893404893005804,0.9600266970250068,0.9985010493866964,0.9673551450939002,1.0970464684949195,0.8372196733250699,0.8336109678366,0.8119587349057787,1.0068288312831657,1.208916338637493,0.7578281525787267,0.7939152074634283,1.0912283514828958
230,11.525,0.9959694422492256,1.0734245550516317,1.072059743157096,1.0389444175774112,0.9190223355676048,0.9871316983814096,0.923562959755192,0.9753260754936832,0.944449831018092,1.1590975198858402,0.9086752162068,0.8585907554709927,0.9158301391690584,0.998111753235029,1.2699988258008426,0.6654078354900191,0.8120837562163139,1.028775708787563
231,11.575,0.9964300645847406,1.0609574675738147,1.0611265983673066,1.0508877896587805,0.9462113312323812,0.9732202179469122,1.0011294008852607,0.9525134047991052,0.9921264386470828,1.166838469475217,0.9753209091358198,0.8653756430150548,0.854735778551755,1.078172932281052,1.2945168430348162,0.8653756430150548,0.8547357785517551,0.9960215978195188
232,11.625,0.9953489024114752,1.0612406186933871,1.0632527671251013,1.0440612673772367,0.9184528906884823,0.9604036058122516,0.9523704901502528,0.9657590162535836,0.9952137736809108,1.2306625004071614,0.9950785360435052,0.8403666788494615,0.9845300003257292,1.030240321769424,1.1638551075279158,0.8087210716961348,0.8403666788494617,0.97681593508994
233,11.675,0.9950540463124118,1.0423617339644278,1.05516266753943,1.043113333032784,0.9575047161519584,0.9831679664000236,0.9424607418686096,0.9875926647186548,1.0159107339579,1.199227326116496,1.004004273027764,0.8227257237310848,0.8680453610552544,1.0493239103519336,1.1992273261164963,0.8506147313151889,0.8715314870032672,1.0588573976383364
234,11.725,0.9951028430868524,1.0565669697176536,1.0491495728943625,1.0481342690901667,1.0028776960278367,0.9835747132521478,0.9765554467882608,1.001122879411865,0.9748006301722892,1.1475437143233236,0.9055917263635864,0.8744836136259062,0.8433755008882254,0.936699839101267,1.2339551385946577,0.8433755008882254,0.9055917263635864,1.0498458999430813
235,11.775,0.994340973542617,1.0708207191109136,1.0585631559342783,1.0722778927277663,1.0109082646754513,0.9917688655163636,0.91956113232526,1.0265677730783416,0.9830691386258692,1.1446731563189927,0.9767420645236916,0.8636456149472642,0.8396554589765072,1.004159385633128,1.1343916609029532,0.8088109727283899,0.8944901011953806,1.052489408303079
236,11.825,0.9949034356084075,1.0530333416020008,1.0517369016615854,1.0658207061403364,1.0049653376573866,0.961833778101276,0.9997895505106534,0.9532074661900536,0.978223770732598,1.0908363516827344,1.0058802495267585,0.886941706508391,0.9141276591983044,0.9413136118882164,1.1452082570625597,0.8597557538184796,0.8801452183359137,1.0561950675791345
237,11.875,0.9951078865156568,1.045469919769486,1.0461126925452433,1.040744999722479,1.0076402697131768,0.9956649184602188,1.0136279453396555,0.980268038277844,0.963160393630761,1.1524331530443956,0.8592703334102947,0.892967209230307,0.9738397111983343,0.9805790863623364,1.0951484641503764,0.8761187713203009,0.754810018368259,1.0484542219426451
238,11.925,0.994066367710022,1.0650852998039384,1.04452934473591,1.0371323610999372,0.9542522969863346,0.941528933026517,0.986484819017873,0.9508593999303836,0.9627345396262132,0.9255925983697748,0.942300045993778,0.8320308916753572,0.8320308916753572,0.8921777031217685,1.2229851660770308,0.8320308916753572,0.8320308916753572,1.0430561842160833
239,11.975,0.9942573735116198,1.0246055220425128,1.0325065516696146,1.0229761836639495,1.00013420997285,0.9446179291837762,1.0489212446056717,0.9715349138087817,0.9833110945822212,0.9940931821734882,0.851606492728622,0.8482928487880438,0.8814292881938265,0.9311339473025012,1.0968161443314153,0.8549201366692001,0.844979204847465,0.9774573370840552
240,12.025,0.9937084902458712,1.0159459114286602,1.0591976577736095,1.0705307636390535,0.987663512522717,0.9534623267005614,0.9926685641064468,0.9609699040761576,0.9584673782842922,1.0548525383285468,0.939837464055964,0.7689579251366981,0.9496958989936144,1.1304338728505297,1.1764399025595638,0.8708284194924143,0.749241055261398,0.9660260276148236
241,12.075,0.9939650135004732,1.046092412912996,1.0593026127492169,1.044964028072809,1.0051467708867017,1.0010103644221469,0.977019206927732,0.9993558018363254,0.99439211407886,1.0168039163777172,0.9972499949089142,0.883185453007568,0.90273937447637,0.990732021085981,1.0102859425547828,0.8114877409552936,0.9027393744763702,0.9865751500254362
242,12.125,0.9939977793441772,1.0491969071960805,1.0274638729791494,1.0569787815375378,0.9763621940511786,1.0026173118744026,0.9681574697314208,0.9697984145953724,1.0075401464662574,1.0795428180723738,0.9890422225453483,0.9179346117741142,0.824201852121124,0.9243989400260448,1.0019708790492097,0.982577894293418,0.892077298766393,1.025255653262796
243,12.175,0.9939940810937504,1.0451831288934597,1.030813198497675,1.069205808886415,1.0318315585404536,0.9724280066686442,0.9439468516616132,0.9732417539545596,1.0155566128221494,1.1316019075953865,0.8783538886151162,0.8527085196044556,0.9104105998784416,0.9584956667734296,1.045048787184408,0.8398858350991256,0.823857479467463,1.0060573587906492
244,12.225,0.9937242362313908,1.0443838767433462,1.0437773820414051,1.0430638588626506,1.0258298042077962,0.9822461618575044,1.0193729683040496,1.0217942817679542,1.0718347600219933,1.0683128495290408,0.8711836927707061,0.8457476725438231,0.9761072762065938,1.0396973267737986,1.0651333470006803,0.8648246877139854,0.8934402104692272,0.9325351140067176
245,12.275,0.9944624086589944,1.0438637192595883,1.0382992533883009,1.050544111400316,1.0086838009340489,1.025495197616283,1.050312021290057,0.9934734896501228,0.9782631783661966,1.1794662434202363,0.8577936315783539,0.8767155499219936,0.8956374682656336,1.006015325270201,1.0343982027856615,0.8483326724065335,0.9208666927238212,1.0269002317413285
246,12.325,0.9941710118907306,1.0298920181054718,1.0313837504607812,1.033579981625908,1.0648352747853758,0.958431153367598,0.9600192745827886,0.9663717594435514,1.047365941418278,0.9947413793330948,0.9540758512471504,0.8258230318991726,0.9478196161570052,0.9822289091528048,1.0354069074190382,0.8289511494442456,0.8539760898048266,0.976451467564456
247,12.375,0.9940865393777588,1.0254337085450105,1.0390469698994316,1.060308675772582,1.0586109110499176,0.9617291089225816,1.025529320079608,1.0231663492960144,1.012926809233775,0.9867193150884628,0.9122499328176352,0.9122499328176352,0.8719123507542703,1.0456742427195342,1.154275425197824,0.9618961876648532,0.92466149652944,1.008281240822491
248,12.425,0.9940267714990552,1.014848830113002,1.0524249511006971,1.0671561621352317,1.0329187892562433,0.97900699163243,0.970412357228634,0.9782256612320848,0.9743190092303596,0.94185828259784,0.9357023461102728,0.9080006319162176,0.975715933279462,1.046509202886489,1.0095735839610835,0.8956887589410832,0.9049226636724348,0.9545784574828649
249,12.475,0.9944864061289632,1.03148335371555,1.0354147555436577,1.0128957641821552,1.0525583556522111,0.9711749776378648,0.9851264138688954,0.9890018128219596,1.017679765074634,0.9831769707591737,0.909896699646689,0.8549364963123247,0.9770702814997998,1.0503505526122852,1.1144707898357091,0.9587502137216786,0.8060829822373351,1.0117163960733897
250,12.525,0.9947885137701552,1.0179198578019732,1.030775664151395,1.0745431846443712,1.0264866915922966,0.9472895910424788,0.9572853415973106,0.978045746595806,1.0088019021491337,0.8844724733365937,0.9571688410080944,0.920820657172344,0.9056755805741148,0.9268786878116356,0.8996175499348228,0.8784144426973014,0.8996175499348228,0.97305571727644
251,12.575,0.9951084851274932,1.029903291962937,1.0462395901796857,1.0255994492807403,1.0549544871905892,0.970283519672039,1.0007955800390835,1.0252052283327204,1.020628419277663,0.8894727900938647,0.7963185451853855,0.8984877170204919,0.9615922055068804,0.9766170837179252,0.9946469375711796,0.9195225465159544,0.8864678144516553,0.9754518890811504
252,12.625,0.995485660563901,1.0300075536807003,1.0237521592898164,1.0654420452073623,1.043587883671257,0.9981815943164531,1.0292092253755694,1.095048344940036,1.0398040262250234,1.0106339251849676,0.93014095769236,0.9897653780572544,0.8973475264916673,1.0344836933309258,1.073239566568107,0.9390846207470938,0.8884038634369332,0.9878184582086044
253,12.675,0.9950832022048124,1.0197815706514206,1.0049714648535784,1.0474152486482904,1.0729113333407057,0.981312185217846,0.9970792516980104,0.9760564963911242,1.0105938801095793,1.0115494598962564,0.9849297372674074,0.993802978143691,0.9730987494323636,0.8725353528344902,0.9257747980921884,0.9109860632983828,0.8429578832468808,1.0079277289263449
254,12.725,0.9952354404475506,1.037812605544859,1.025917504213776,1.0396071606245658,1.0346994260833668,1.031719730111924,1.0324646541047848,1.014586478276131,0.9907489105045916,1.027092171974456,0.9273175038397952,0.9595975435304206,1.0652413097906506,0.9009065622747376,0.977204837907126,0.927317503839795,0.8392810319562701,0.9674130262384488
255,12.775,0.9955586953657432,1.0130428470330537,1.0229011313175038,1.0381465263300047,1.1071782472166152,0.9645311165672116,0.9770958897332208,0.9867042456836996,1.0325287125244405,0.9695704640936872,0.8763985276042038,0.97539371012428,0.9812169561548726,1.033626170430207,0.9462774799713164,0.8880450196653892,0.8531055434818328,1.008877374800189
256,12.825,0.9964701285797624,1.0022661456629218,0.9942755702060904,1.0194524818925166,1.0516275546321925,0.9819590625191816,1.018626689947082,1.011293164461502,0.9636252488052304,0.9129128089322182,0.8349107651310478,0.9071348797617608,1.083361719460702,1.0226934631709028,0.938913490199275,0.933135561028818,1.0169155340004454,0.9893524535189286
257,12.875,0.9964803785798924,1.0026987141883084,1.0143182630234824,1.018306703315695,1.0638501388906374,0.9641596675992437,1.0281944228813076,0.9779853533987806,1.0165517401027502,0.9459679757577488,0.931635127640208,0.9775002416163404,1.0348316340865078,0.8800368744170571,1.0090325074749322,0.8743037351700406,0.920168849146174,1.01064129654935
258,12.925,0.9972491929470172,1.0028233142590404,1.0032302491897556,1.01655651326536,1.0513028290049056,0.9978712291791066,0.9978712291791066,0.9964271318865175,0.9343309483051836,0.8732412567762606,0.7850638008802868,0.964263146733396,0.9500409764275934,0.9386632401829512,0.941507674244112,0.8504857842869771,0.9898630532838396,1.0315717445684065
259,12.975,0.9975471406571262,0.9789571398485318,1.029028919860034,1.0286963748314932,1.0697262189736,1.0016592458975833,1.0288860351279905,1.0081076959784692,0.9651180287725644,0.9116849121090632,0.9399104511836476,0.90039469647923,0.982248759795523,0.8778142652195622,0.9116849121090628,0.91733001992398,0.8241857409778531,0.9865689953681638
260,13.025,0.9974635934194572,0.9999060281018016,0.995898924061853,1.0124638656365197,1.0800152300983918,1.0053597994464296,0.9712316025769608,0.987584696910248,1.012469840460902,0.9103007056408132,0.8598840511745528,0.865485901670804,0.904698855144562,0.91870348138519,0.8822914531595575,0.9243053318814412,0.8934951541520597,1.0289970582476045
261,13.075,0.9979907142028022,1.0104326161443684,0.9958520589128484,1.0182241362233972,1.092938177687038,1.038608778279741,0.9772236127156532,1.024497245966158,1.0230860927347998,0.8894541579470778,0.922808688870094,0.8560996270240634,0.9922972949597092,0.9728404852546167,1.0145336489083858,0.9005723349214171,0.8977927906778319,0.9490725457023308
262,13.125,0.9982659207313248,0.991436096961767,0.995645458127055,1.0320904785103393,1.089528378232286,0.99289925471297,1.0664214139124502,1.0153060079928116,0.9753939787130944,0.8854486878482755,0.9792345301748836,0.9571672731568583,0.9406168303933392,0.8854486878482752,0.9075159448663008,0.910274351993554,0.9130327591208072,0.9892267192583016
263,13.175,0.998469394277416,1.000504596365589,0.999329682304095,1.0058624677720651,1.021512461465123,0.9548014435735224,0.995800923319402,0.9964958297557724,1.007614332737706,0.944441020340358,0.9772911427869792,0.8595782040199201,1.037516367272451,0.9909786938064046,0.9280159591170468,0.9581285713597832,0.958128571359783,0.95960906157209
264,13.225,0.9980514369011472,0.9842730834280042,0.99502662639556,1.0039216801613726,1.1255281954728245,1.0158719558403613,1.0241478984541317,0.989664804230087,1.0034580419197048,0.9155783987608512,0.896560449825166,0.9155783987608518,0.9862164948076828,0.9916501945035932,0.9671985458719976,1.0324029422229184,0.8775425008894808,0.9413884723164244
265,13.275,0.9997925367281774,1.0079905314987745,0.9874166719452848,0.999177485358108,1.118434570442213,1.0143941452847975,1.0041269980653154,1.029452627873371,1.0321905337985662,0.9545335657384854,0.9572299882405712,0.808926750625835,0.9949799032697776,0.8547659331612992,1.0030691707760362,0.8925158481905049,0.9356586082238824,0.96245774615278
266,13.325,0.9992076308131632,0.9793822099387296,0.9948246450967416,0.9998566546641696,1.0903556918371209,0.9993228801821838,1.0061163735892693,1.0258175044698146,1.0183446617220215,0.9232975130538076,0.8911828169475878,1.02767027539902,1.0196416013724656,1.0009080286438372,0.915268839027253,0.8965352662986246,0.928649962404844,0.9246083169765098
267,13.375,0.9999145672990932,0.9981676520204192,0.9870206020993793,1.0168872872296844,1.039739132600075,1.0174879060269215,1.0181621856200478,1.0323220570756908,1.0060251529437818,0.8287509180965117,0.9110947593176396,1.0093761181944692,0.889844735776703,0.9376572887438098,0.8818759769488522,0.9456260475716606,0.9217197710881077,1.00536463415868
268,13.425,0.9995767577273268,1.0050794982003963,0.9809394852338624,1.0074989935476186,1.0848808102955354,0.9978761802286514,1.0059073768502105,1.0353550977959245,1.0253161020189765,0.8041337021333265,0.8858653243173692,0.9306858913215218,0.9807794662085154,0.906957355848735,0.9095938597901558,0.9755064583256748,0.9781429622670952,1.0156458856787332
269,13.475,1.000353893079472,0.9726749168861596,0.986028293343283,0.978446033719863,1.0562511177745244,1.0542581911372142,1.0017777896880398,1.0084208784790747,1.001777789688039,0.9656635433513222,0.8793033890678711,0.947344722745742,0.9656635433513228,0.9107070815345806,0.8609845684622903,0.9682805177235484,0.9133240559068064,0.986973191810876
