,r ($\AA$),g_full(r),O (DOL),O (DOL),O (ETTFPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
189,9.475,1.0139965339585182,1.090463227421017,1.1362205245640962,0.7489485690325236,1.1617449494354388,1.1672184238732972,1.223321536861345,1.238373591565456,1.3067920220386846,1.37458846678034,1.6333345311154637,1.4069317248222308,1.5363047569897927,1.49857095594092,1.698021047199244,1.1320140314661633,1.1751383755220175,1.5301991419512715
190,9.525,1.0154796680361409,1.1009208377752846,1.1067713875139238,0.7671099756618646,1.1658286758790128,1.224052407659266,1.209157964645713,1.279568058891599,1.2646736158780465,1.7762546502939662,1.4828792576027712,1.6002294146792486,1.5362202380920786,1.5468884341899412,1.5842271205324563,1.136162884422268,1.2428448454008838,1.422571291906696
191,9.575,1.0140486571459235,1.125449269248153,1.10380117326172,0.7675319845887442,1.1134866630760445,1.3332361368961052,1.2769588326251142,1.2193415925381466,1.294377998232802,1.8158160512256376,1.42520445881082,1.4252044588108197,1.4621542040392483,1.5043824843003093,1.6257887900508616,1.1032138218202272,1.2246201275707784,1.4290825661817348
192,9.625,1.0161765357516066,1.1003345556647406,1.112790233224903,0.7546810108628086,1.1350993098641973,1.2385312563237854,1.2756606730015865,1.186815283093991,1.2809648753841292,1.7186419386466898,1.4522263189780535,1.2484967274667431,1.3268542626634017,1.5723745396129294,1.5723745396129285,1.2537205631465207,1.1910345349891942,1.5321296831003597
193,9.675,1.0161319070813877,1.1190695394009154,1.1148782677177655,0.7856757298934912,1.1732678028222037,1.2900696310673672,1.3228791333834231,1.2638220292145206,1.2401991875469596,1.6647342629698827,1.4941248509263854,1.323515438882888,1.3390253854322969,1.525144744025203,1.5923545124059748,1.2563056705021165,1.344195367615433,1.4867391620933317
194,9.725,1.0157425714933472,1.13638598010754,1.125649243340365,0.7550709956547406,1.0845981186728644,1.3313929001672882,1.288528543381414,1.23916958708253,1.2326749875695182,1.591373686733586,1.4685667141239205,1.4839175857001288,1.448098885355643,1.494151500084267,1.611841515501864,1.2997071267856293,1.2843562552094214,1.5231824000719247
195,9.775,1.014769098046941,1.1247903059312656,1.096290143573548,0.7692079644042605,1.1956691321338015,1.2972367250785013,1.1763841461316438,1.2226681125368228,1.2368104356050722,1.6004590403407162,1.50422890816833,1.2813801810322822,1.7068186601101936,1.5092936519668776,1.5599410899523438,1.1496968422700715,1.38773980080176,1.4053113609191668
196,9.825,1.0151878698142056,1.116240110852918,1.0899418859238488,0.8041687472808954,1.1478972887500496,1.2815216959770503,1.2191636392711174,1.272613402161917,1.2611598815424605,1.5791975399554683,1.4889576805294422,1.4388244252927602,1.4137577976744198,1.5441042612897906,1.6293307951921492,1.1831448235856843,1.2282647532986977,1.468699752903192
197,9.875,1.014375607979439,1.112301511348196,1.0798791055918762,0.7811578411430764,1.1589781246885682,1.2647978665079596,1.2219660662477296,1.2710966606638758,1.2194465485853636,1.6624999120614998,1.5433954407496313,1.3250372433445374,1.5433954407496302,1.4590297735703894,1.7319775203267564,1.2059327720326696,1.3845894790004722,1.4304690074905042
198,9.925,1.0144446687043276,1.120568054510078,1.1250194015800534,0.7705436190884318,1.0874694956893631,1.3431245950200044,1.2371212611512026,1.233379967014656,1.269545810334601,1.6900068059225857,1.439453471323598,1.331371640712269,1.4689303342175957,1.5819249753112588,1.63105308013459,1.2232898101009404,1.2822435358889377,1.3317225557467212
199,9.975,1.0135123973219593,1.122814908360468,1.104259817951702,0.7952121359956933,1.1556110306579603,1.2408003053538996,1.3099394268462563,1.2420349325234064,1.1938844729126572,1.6974252933486054,1.5077416645789905,1.386149594854878,1.303466987442482,1.5612421752575998,1.5563784924686348,1.2451027939749089,1.3375127669652336,1.3593497100993597
200,10.025,1.012955589211151,1.105672312496841,1.120598314638543,0.7737566445912128,1.1563359330208995,1.222342423912156,1.3225745026729532,1.2198977390643315,1.1978955754339131,1.7527649545310078,1.53126169104632,1.391618329284234,1.319389004234879,1.7094273595013951,1.6468286111252868,1.300127850888385,1.3675418876011152,1.4204117881134315
201,10.075,1.0130010892206482,1.1247363085599498,1.1226900933230304,0.7696714600627113,1.1957172415561927,1.2586497279538869,1.261070208199952,1.2320244452471705,1.2441268464774964,1.7068053129071643,1.4445866195834387,1.225276439712685,1.34923436746572,1.5256360338834998,1.682967249877735,1.3349315296480615,1.1919031514714835,1.4561164582323656
202,10.125,1.012507683554089,1.130088815191499,1.1363920994196584,0.7359775037164495,1.1563755884287144,1.2414560721369403,1.270215672263665,1.324139922501273,1.1683587551481829,1.6569451436646951,1.4822814105718356,1.2604112631295548,1.3737066575681656,1.5861355221405624,1.6805483508394066,1.3784272990031077,1.3123383189139184,1.3813656574473063
203,10.175,1.0120611265176775,1.091591637902365,1.1069724471764637,0.7668873530522884,1.1082550386298675,1.237591012088814,1.2921731660256162,1.2613223833656848,1.2779343432594936,1.579934021069246,1.720164851341664,1.3976339417151027,1.3882852196969409,1.4490519128149892,1.7061417683144224,1.2433800284154417,1.341541609606135,1.3457866925633617
204,10.225,1.0115220509432012,1.1147145892927222,1.1255306318422946,0.7641789913856796,1.1174177509471852,1.2466669124657872,1.2795666990341583,1.2642917981274144,1.1855673088388117,1.6200652476849535,1.5182325749733276,1.3747410816069454,1.0970156105752389,1.615436489834425,1.6663528261902385,1.356226050204833,1.3747410816069467,1.34980246788165
205,10.275,1.0103097458170047,1.0866233942563468,1.1189750865415895,0.7576193024651888,1.1263500617163855,1.2555079716859303,1.283434006273939,1.219436843676418,1.2089645807059144,1.6730938651528469,1.627255677066467,1.2376310783322422,1.2147119842890537,1.6135042206405532,1.46682201876414,1.1597061585853978,1.301804541653174,1.3752859635753176
206,10.325,1.0103704188515468,1.1231009739212738,1.1235339349752145,0.7571086630003437,1.118924564985573,1.2687290896489345,1.300994679576428,1.2641197196592926,1.2272447597421576,1.6342311781457663,1.4753475913815943,1.280147756214183,1.2574501009621584,1.5343614950368591,1.629691647095362,1.2120547904581094,1.370938377222282,1.2488805780608858
207,10.375,1.0084840309451415,1.1339563086543356,1.118305181686711,0.781861987984939,1.1846303368110516,1.206314321781581,1.2702250143263007,1.3238643455691903,1.2473997669889014,1.627509302572783,1.5690628359058043,1.3262852051352778,1.2588469743656878,1.488136958982296,1.4836410769309898,1.218384035903934,1.1734252153908733,1.2626088348575983
208,10.425,1.0075738337569409,1.1063296946490762,1.109302557552164,0.7902434247315722,1.1642515180246202,1.269373257030726,1.212856193048949,1.2976317890216156,1.2049438040915,1.6341994682246133,1.4917079614584354,1.059780581573455,1.1488377733023163,1.5674065744279673,1.6876337832619306,1.398197910143129,1.1889135095803045,1.318001000244437
209,10.475,1.008043746258783,1.1317588780745462,1.1243975027293298,0.7661781600781343,1.1901095073493966,1.289751789714492,1.1554026449525658,1.2080227266509873,1.2192184887144808,1.5789417164697082,1.3981131958684287,1.2878519028188682,1.1158442856615536,1.5127849406399718,1.5524790061378135,1.3407773234826572,1.3540086786486043,1.2965377924346098
210,10.525,1.0062689545021004,1.1310312947686534,1.1179064151277571,0.7679261965215879,1.181046861751848,1.2498026414970262,1.2764177820435467,1.2620012475808478,1.234277142844889,1.616399318544996,1.5421323228280632,1.22758975273282,1.0572125272645645,1.590187437703726,1.5945560845106042,1.3280686292910229,1.3848610377804422,1.2798352023007946
211,10.575,1.0062451228637652,1.118091241210914,1.1333623286693135,0.7570303917606814,1.1732005002759645,1.2127465845549297,1.285247739066366,1.300626771841519,1.2599821852214714,1.6833716178343991,1.5146017127044722,1.289575172531236,1.2203362370933175,1.492964545380122,1.570858347747781,1.454017644196293,1.2246636705581873,1.3114772847615983
212,10.625,1.0048151914578056,1.1184275120403029,1.1394836322633248,0.8274864757592515,1.186124746961967,1.3069135973406634,1.2612097080081834,1.232916824135696,1.2938553432456683,1.5561086129868005,1.4703726012519909,1.341768583649776,1.2688929736751873,1.4403649971448074,1.4960934047724337,1.2560325719149652,1.2431721701547438,1.3540165853261772
213,10.675,1.0048127584077369,1.1365300075707798,1.126606634375668,0.7910875369185816,1.2300184647426882,1.2407986441006431,1.270983146302918,1.2138481957057552,1.2289404468068923,1.499098274959284,1.358955943305866,1.240047298266603,1.2485407729122655,1.4269037404711595,1.545812385510423,1.320735307400389,1.3632026806286974,1.2670010800502869
214,10.725,1.0028708659265686,1.10288480806706,1.1552502683009156,0.7525688164329457,1.1726529482183032,1.293335810830934,1.2580921429883074,1.2623641027268082,1.2634320926614329,1.6239919672571177,1.4641171103768833,1.093880599706866,1.089673366631071,1.430459245770518,1.51460390728643,1.2243048250565307,1.228512058132327,1.2665488796135007
215,10.775,1.0032071852978783,1.162840997309991,1.1505168705008944,0.797183070650043,1.1596789260641838,1.269721451895092,1.2147001889796376,1.233746010758064,1.2527918325364902,1.521421285162175,1.4338874577966791,1.2213053056233345,1.246314970584904,1.379699850379945,1.4922433427070088,1.413046070328704,1.1671176982065994,1.3586883291367204
216,10.825,1.0017533433331305,1.1003273170095982,1.109780639224823,0.7871255925649815,1.19302138320523,1.2685025252006403,1.2297136050085546,1.2506805888961685,1.2622124300343562,1.486749766576258,1.3711136736203269,1.2430879992762605,1.1811400923355828,1.354594231769479,1.5445678130542226,1.177010231872871,1.2389581388135484,1.2390845631134255
217,10.875,1.0008362778383844,1.1259427859294966,1.1409683655684169,0.7733827271999736,1.263097357634536,1.2901043735050115,1.2610198948752689,1.2630973576345368,1.288026910745744,1.7063523663618456,1.4812939007745511,1.1989478257650377,1.186671909460276,1.4076384029459823,1.44037417975868,1.2848792398983682,1.207131769968212,1.3338158858479623
218,10.925,0.9992841965844206,1.1137267218652291,1.1394429812416305,0.8180161056730132,1.1846613570404374,1.2659717368894323,1.281410416607597,1.2968490963257608,1.2649424915748884,1.5123668273409352,1.5285852383579968,1.0623059216174937,1.16772559322839,1.4434385805184269,1.4961484163238752,1.200162415262512,1.2163808262795728,1.3325576072385212
219,10.975,0.9989844079010276,1.1442206883847377,1.1403887369835832,0.772913306593323,1.1749116714530612,1.209587883978586,1.21162766118597,1.23916465348565,1.2228464358265807,1.5066536190902955,1.3579971286733872,1.2254116101934407,1.1611277224455874,1.4102277874685172,1.5629020208696671,1.3539793856891456,1.3981745585157943,1.3190906175300767
220,11.025,0.9990900915907645,1.1207652279775409,1.1331063663510024,0.8069766820405799,1.2279505706081093,1.2744408802772231,1.2491744076309652,1.185502896562397,1.2441211131017136,1.4133911668179138,1.3536704132903952,1.2461730569408644,1.26607997478337,1.3695959475644008,1.5248699067359464,1.3815400982699044,1.3656145639958996,1.2857025080852695
221,11.075,0.9983751167337044,1.127790253324275,1.1482989516246334,0.8344765265064774,1.1808320864443544,1.2249004594753568,1.2088755965549924,1.223898905542833,1.1828351943094004,1.550587588260263,1.3769849066229818,1.262564957362046,1.2073277404774565,1.3533118136724434,1.6492254755541729,1.262564957362046,1.2665104728538026,1.252862210081298
222,11.125,0.9975273146158458,1.1277447602813149,1.1400514987367658,0.8057311509364683,1.2426994510474747,1.2059743075261036,1.2337663080287633,1.2645360228709923,1.2417068796009512,1.6344343152754353,1.2668821008355038,1.2395111912495516,1.1847693720776469,1.3568150894750617,1.4350176882920689,1.262971970894653,1.3841859990610137,1.2258257364565737
223,11.175,0.9973978653816598,1.1660935064637197,1.1402213842917823,0.8421333766767075,1.2689849461782676,1.2266854479723257,1.2739034924812842,1.2030764257178457,1.2020927164572428,1.5578377563372403,1.3253246583764586,1.2051928910967211,1.0463089408235198,1.3447007498731904,1.5849642844326652,1.2168185459947602,1.2478202923895312,1.3062253681868217
224,11.225,0.996582192134328,1.1207450814660906,1.13539773819387,0.84148917154805,1.2304061279805176,1.2060319970775752,1.1982322751886345,1.1992072404247516,1.2011571708969873,1.5017419076321767,1.3673148826523145,1.209843224818762,1.1791170476805075,1.2405694019570157,1.394200287648287,1.2367286298147335,1.3097033005180885,1.279094698037252
225,11.275,0.995881224392471,1.1282546340740511,1.129706932878974,0.8004951363114554,1.2291810223692048,1.2117869512979431,1.2523731171308874,1.2417434070317828,1.2059889276075213,1.4846454601228962,1.2904995153375949,1.2524316830267508,1.2676588159510884,1.34760126380386,1.4047030122701247,1.256238466257836,1.4275437116566312,1.2780303580194512
226,11.325,0.9955406538525936,1.1348684171935806,1.1301900314559823,0.8298777441827846,1.224098244104829,1.2327186542745814,1.2442125345009176,1.2968928188716269,1.23654994768336,1.5319368645101936,1.4036465852162363,1.2942225234655087,1.23007738381853,1.4564719943372777,1.626267952226338,1.3168619845173828,1.3357282020606118,1.3264876057129074
227,11.375,0.9947008981112112,1.1322262355288866,1.1184925524577267,0.818390498500467,1.2019675519997373,1.2304501954120532,1.2181077166000494,1.2295007739649757,1.2361467240945163,1.5110186181968066,1.2230274459167216,1.2566887517676408,1.2492084615785477,1.3240113634694786,1.383853684982224,1.4511762966840611,1.3913339751713163,1.317370697689365
228,11.425,0.994576833888918,1.1147353822932329,1.144791689190909,0.8195848594917589,1.2149983260538888,1.290288694825624,1.1924112154223676,1.2385265662950555,1.1999402522995408,1.5571417177790845,1.4385023488054407,1.2605432953449744,1.193808650297299,1.305033058710091,1.3124480192709431,1.3272779403926491,1.201223610858152,1.2709091075575936
229,11.475,0.9940682034444042,1.1260738214498405,1.1117021399932037,0.8059115557626699,1.263208783401631,1.1381940293574515,1.2109638115622725,1.2184273789678952,1.2212262167450036,1.3341126737550484,1.2936850169745926,1.2201801864646724,1.2348811525666563,1.4112927457904647,1.466421368672904,1.2532573601941364,1.2826592923981048,1.3081234658247547
230,11.525,0.9939866060204556,1.134741505258919,1.1052045192086946,0.8279675250089402,1.17643276059153,1.183831708771351,1.2226761867154106,1.2143523700131127,1.206028553310814,1.4682988452303751,1.2751975082645943,1.2751975082645943,1.2824843511689636,1.2861277726211482,1.4318646307085297,1.27155408681241,1.2424067151949336,1.2808485292924716
231,11.575,0.9935396393472627,1.12082533173125,1.126854052587342,0.8353908450949886,1.2827368990219732,1.2634820921031302,1.2066345669141647,1.200216297941217,1.1910473422655776,1.3111606616164553,1.2967126102487814,1.2353083919361652,1.3978489698225018,1.3400567643518042,1.4339690982416882,1.3834009184548277,1.282264558881107,1.218722618682457
232,11.625,0.9929313069339544,1.094469049763712,1.1274277838258735,0.8171414069926579,1.2726353750268051,1.22991118743662,1.184459924042805,1.2417285159190112,1.185368949310682,1.3822693315767325,1.3392972280043989,1.178151839608147,1.1781518396081474,1.2963251244320648,1.4431464783042052,1.3392972280043989,1.203218900025342,1.2854359349213889
233,11.675,0.9935775300118416,1.1054319994618529,1.116945152465897,0.8284640949335753,1.2779808217349102,1.2094853757180888,1.2085841198494465,1.1518050001249758,1.2013740729003068,1.3527031264805354,1.3704551360144008,1.1503302177944712,1.1254774044470597,1.2248886578367055,1.3314007150398974,1.33495111694667,1.20713664830284,1.1871746947249624
234,11.725,0.993579143263082,1.0906522801948106,1.0971992155384456,0.8481447911228513,1.3037414668882992,1.254594256004916,1.197404774249706,1.2563814273097662,1.2805082399252452,1.2989485983889273,1.239105438029546,1.2144641367050946,1.2391054380295456,1.1581411622492062,1.4679175217565923,1.2426256239330389,1.2954284124854345,1.2280419966185678
235,11.775,0.9929057250479968,1.0995522991973408,1.1080411225789732,0.8118345254234933,1.2120656994212229,1.2519362816390267,1.2306719711228644,1.2324439969992116,1.1509308066872577,1.3612380595573288,1.3402959355641388,1.2390756695970555,1.3228441655698142,1.1692685896197563,1.4031223075437076,1.2739792095857048,1.1937010676118112,1.285803674153287
236,11.825,0.9924530902015032,1.0967101054448394,1.115690039549603,0.8296425524226775,1.2975977906042515,1.13770422398951,1.2123797908150766,1.190416388807557,1.165817378559135,1.2805328928020474,1.273611093381495,1.232080296858186,1.1767059014937726,1.16286230265267,1.2701501936712194,1.2286193971479096,1.2978373913534256,1.313411440049667
237,11.875,0.9925045878240818,1.1040233644275916,1.1102422923624051,0.8683568671705839,1.1586341121628527,1.2753686768469306,1.178670641922061,1.1690879537763528,1.2065475528913925,1.348703959681025,1.262908542398517,1.280067625855018,1.3658630431375265,1.3006585260028205,1.3555675930636255,1.3555675930636255,1.3006585260028205,1.2445938471990268
238,11.925,0.9930170092897856,1.1064693573281694,1.0941355833245114,0.8269529909725405,1.2396441559830529,1.2526021088330506,1.2569214264497155,1.185220754013066,1.169671210593069,1.2829682205623365,1.27275892437749,1.2591465294643618,1.2217124434532594,1.2217124434532591,1.483751045530977,1.269355825649208,1.3067899116603106,1.2399086040004006
239,11.975,0.9935295185251488,1.1072267483984315,1.108836089602499,0.8229091927475678,1.2927070360315276,1.219033871618863,1.1719173129828564,1.2395938244782114,1.1941905952471503,1.3667695934907695,1.2385294834842286,1.258777921906313,1.279026360328399,1.204782086114086,1.3600201140167412,1.2351547437472132,1.252028442432285,1.2693498106743075
240,12.025,0.9924509840324278,1.088941078842611,1.0868662973645298,0.8653398476951132,1.2428996859670844,1.218262576675871,1.2063687997766643,1.202970577805463,1.2267581316038756,1.3755075751614865,1.3420402375663156,1.2215578222237042,1.2182110884641877,1.1077688744001266,1.3654673738829357,1.3587739063639015,1.2081708871856367,1.250927118480688
241,12.075,0.9937068903421616,1.0895966719932633,1.0644302177737792,0.8541431969711074,1.1997690043305966,1.2174622270068198,1.2343129152698908,1.2216748990725874,1.202296607570057,1.4006496335030754,1.3276299843631043,1.2214195856140564,1.254610335223134,1.2181005106531484,1.387373333659445,1.1550380863959016,1.2612484851449488,1.2003536200458471
242,12.125,0.9931400550041786,1.1004079359917764,1.098367236538439,0.8270541036234392,1.287659619795262,1.1999216184464616,1.1765248180867816,1.2776324196411142,1.2467152191658224,1.2903689895338837,1.2245338370066448,1.115905835336701,1.2772019590284356,1.234409109885731,1.2377008675120924,1.2212420793802827,1.2870772319075217,1.2325952842548775
243,12.175,0.9937647672528376,1.0935679122144248,1.0857834025887516,0.85210657727994,1.31522763214641,1.235667548538309,1.1892574997669176,1.1710249806067283,1.2000312610888475,1.217761506993936,1.113288669932794,1.2471444924173822,1.1655250884633654,1.191643297728651,1.2569388208918644,1.2993809109479528,1.194908073886812,1.2433800056227684
244,12.225,0.9943723530587198,1.0923618399565684,1.10286234958578,0.8518292769694988,1.292983341578221,1.24859611942614,1.2354443498995975,1.1836592573888356,1.189413156556699,1.256392528255322,1.2887737789835514,1.2822975288379062,1.2790594037650826,1.2402019028912066,1.2240112775270913,1.2466781530368531,1.246678153036853,1.2408627447428031
245,12.275,0.9935179134404896,1.097571970411272,1.1096719125913577,0.8352684770004669,1.2498592271229654,1.2229542339755044,1.2637193751080218,1.2115399944584002,1.214801205749001,1.3328965843025948,1.2718724033345243,1.2526016093446075,1.2108482223664532,1.1851538303798976,1.2911431973244418,1.3842853682757073,1.287931398326121,1.27295392748702
246,12.325,0.9947428527272496,1.0786578365619477,1.0949136659298526,0.8252198579045669,1.2429737698793404,1.181512477419464,1.276939220975588,1.1540166360558353,1.2211388370317529,1.3635192633443067,1.2520165198465243,1.1628143250482992,1.156442739705569,1.2870602392315411,1.3221039586165586,1.17555749573376,1.3252897512879245,1.2551372963409213
247,12.375,0.9942529916044188,1.087138654245115,1.0579031539784736,0.8508571766918048,1.2939154819835177,1.1711820233700778,1.2457847138998157,1.1968517663480516,1.2128953557092856,1.191358052415267,1.2008383552196318,1.2229590617631516,1.279840878589345,1.251399970176248,1.2450797683066712,1.2450797683066706,1.2134787589587854,1.1705271829879869
248,12.425,0.9948739971399356,1.0773602477712303,1.0816954007038462,0.8402025809336018,1.287501324117092,1.1697323525662089,1.1928087050998275,1.2023575406309803,1.2532846634637944,1.2476180565198025,1.3541984935089315,1.2883694000744692,1.228809744109957,1.2852346813394948,1.222540306640008,1.1786542443503665,1.2162708691700592,1.2139038366558927
249,12.475,0.9955085952479372,1.0938027826384462,1.0768974793276027,0.8614677663529647,1.2898312956858058,1.2164198449521575,1.2558883668519685,1.2101048814481878,1.2464159215960138,1.2562950122291192,1.2780625000647718,1.209650395438434,1.1909925487221598,1.240746806632224,1.274952858945393,1.2407468066322245,1.2562950122291188,1.2062869060644104
250,12.525,0.9948450698479194,1.0839103846753682,1.0925899059424486,0.8485301933334148,1.285035374745863,1.2012457433638957,1.1793194846845032,1.2169073567063196,1.200462662696775,1.2339452936455029,1.1537388495585448,1.2493696098160714,1.3295760539030286,1.2370301568796167,1.3264911906689156,1.2586241995184122,1.26479392598664,1.167589255915789
251,12.575,0.995213707344024,1.0922373537359549,1.0786646554599737,0.8653225359313531,1.2725061377197404,1.1901583656817107,1.2732830034936844,1.2258941912831198,1.1886046341338234,1.2241521286385189,1.1843671844577668,1.312903157964812,1.1598841418849966,1.2608766924976744,1.1415218599554189,1.3006616366784258,1.3220842989295998,1.2098495348906508
252,12.625,0.996870296017348,1.080417746925283,1.0895394727436007,0.853358510565326,1.340290035293613,1.230076421120533,1.1884572940901386,1.1684184551495789,1.169959904298852,1.2266198381797355,1.2357284013345355,1.086955203139469,1.241800776771069,1.1719684592509356,1.290379780263336,1.1203532680404018,1.1810770224057352,1.284121515782829
253,12.675,0.9965118991791784,1.0769382877980975,1.078949377037683,0.8429679697793918,1.292268485665158,1.220390830249463,1.2372132602403707,1.1630416370986425,1.1775700993635174,1.2079246217989004,1.1868386558323356,1.168764970718138,1.2259983069130982,1.3766123495314146,1.2199737452083654,1.2711825196985935,1.1597281281610383,1.2415515121304177
254,12.725,0.9972005475840404,1.0764730207484896,1.0864496011076046,0.8811863189430175,1.2525454118292103,1.2616493154887811,1.2214404076590122,1.164541009786698,1.1410225919994743,1.2462692358214762,1.279144443481036,1.2791444434810355,1.294087719689926,1.1894847862276925,1.2432805805796985,1.222359993887251,1.276155788239257,1.2177245286142886
255,12.775,0.99669132727973,1.05024556851513,1.0669318452196923,0.8537302721908773,1.2653419002044142,1.2292107811028008,1.19985424683274,1.1938323936491373,1.2540509254851593,1.1742613708024303,1.16240014483473,1.2602552590682652,1.2068797422136095,1.200949129229758,1.2394981136247885,1.1831572902782064,1.2394981136247885,1.1502968530309523
256,12.825,0.9978782409526592,1.0858487977229894,1.0871115757536791,0.8379839655324021,1.192757528536605,1.1994793931307377,1.1920106546928129,1.197985645443152,1.168110691691454,1.3328303230587772,1.165123196316283,1.2121988810159308,1.2563323354218496,1.244563414246938,1.3298880927650496,1.1533542751413703,1.1562965054350984,1.237448020577412
257,12.875,0.997622411245844,1.075760755361156,1.0568266978059453,0.8481834454297078,1.310236782820619,1.186475729239711,1.2353872833495314,1.225753189358203,1.186475729239712,1.2378351067645776,1.202802037705203,1.2173991498132752,1.1502524341161406,1.2057214601268176,1.159010701380984,1.1064610977919218,1.2115603049700463,1.2013125364696844
258,12.925,0.998198166037746,1.0681444936949949,1.0728414560314703,0.8527686766110661,1.2545267602377863,1.2148172379324875,1.217023322505004,1.1523115083778497,1.155252954474539,1.2195859459983311,1.1877202799508688,1.155854613903406,1.1558546139034065,1.213792188535156,1.1674421288297565,1.242760975851031,1.1471639777086442,1.2008153542171267
259,12.975,0.9991818005778982,1.0541705398639671,1.0691126190375917,0.8823210517201076,1.2113101756052185,1.163879355476098,1.2098507657550917,1.1923378475535704,1.230282503656866,1.1469634685769006,1.1757094201703069,1.2044553717637123,1.2648218701098652,1.1785840153296472,1.158461849214263,1.1555872540549224,1.129715897620857,1.2148097808580736
260,13.025,1.0001514178316364,1.0669056709763525,1.0505817285414214,0.8498868946089342,1.204924604263692,1.165822483692635,1.184649430634255,1.16799482372436,1.2005799242002413,1.175257899992048,1.1609950613999112,1.2465720929527306,1.277950337855431,1.1010911393129383,1.1410270873709207,1.21519384805003,1.1695527645551935,1.1565124549852404
261,13.075,0.999485432566574,1.0566014815379088,1.0651061312551555,0.852422391104015,1.2223144255156413,1.1511744324962128,1.2302188691844669,1.212972810270666,1.1526116040723626,1.2512102843270216,1.1832712643635632,1.2908413793057054,1.273856624314841,1.3134877192935248,1.2002560193544278,1.157794131877266,1.2597026618224538,1.175327713985183
262,13.125,1.0003532650960791,1.0572744397822584,1.0738864558153296,0.8767542556560132,1.193051907800458,1.242257276382784,1.1680926628673935,1.183781331111034,1.272921491586262,1.1517989220193148,1.3091177991731722,1.252932485903938,1.1489896563558537,1.0534746237981538,1.134943328038544,1.1714637816635465,1.325973393153943,1.121928974862916
263,13.175,1.0004932562375015,1.0793121941545394,1.0634907909635571,0.8557366701851099,1.2420466269760662,1.2285999683364388,1.1670284261444632,1.169151582771773,1.1861368357902489,1.1653770821009997,1.2601685194010817,1.1904689331510216,1.2852603704511032,1.1570131317509926,1.2071968338510355,1.201620866951031,1.2267127180010522,1.1725746312117202
264,13.225,1.0010743226870404,1.0720901274361374,1.048867005906444,0.8435714927763102,1.1961490982441934,1.1462802867495734,1.151899307763051,1.1624349721633234,1.1989586087509323,1.278327280566314,1.2174545529202985,1.2091537264231147,1.2506578589090347,1.206386784257387,1.1704165361029235,1.1870181890972913,1.2700264540691295,1.0966408230514233
265,13.275,1.001400408134021,1.037052101401322,1.054993273000259,0.8732719436796404,1.1516036110701324,1.1878526351474,1.1746077994268604,1.1934294080823642,1.1376616787327214,1.172601006135868,1.092962998693385,1.2330160462646478,1.2934310863934282,1.1808394206988833,1.1918239734495704,1.2165392171386171,1.0819784459426978,1.1753191225052997
266,13.325,1.0018532476940802,1.0398120543758993,1.037602453760351,0.8815508872929771,1.1595824059314748,1.2239267757116816,1.2017867775077395,1.2038624023393594,1.2190836511045695,1.1093061600100225,1.1965243347528245,1.2237800143599504,1.226505582320663,1.1556408153421356,1.0984038881671712,1.1801709269885494,1.2047010386349617,1.18762452100356
267,13.375,1.0012121469003288,1.0615947961340029,1.0499842077694308,0.8706607228553527,1.144748440699893,1.1626029454738565,1.1983119550217838,1.1914448378010285,1.1825175854140464,1.1010277943944196,1.1280800743549697,1.1226696183628602,1.1821846342760718,1.095617338402309,1.217352598224788,1.1172591623707495,1.1578375823115756,1.140502039642977
268,13.425,1.001533357458523,1.0383362482670122,1.060616493327866,0.8407765935907984,1.200989917050344,1.219393281273022,1.1914474318978436,1.1485062487115942,1.13691894531213,1.0606203735516644,1.256633759043491,1.2190421508669762,1.1895058872997144,1.087471522249175,1.2593188739132422,1.2136719211274745,1.1492291642534491,1.2161104438153112
269,13.475,1.002786399611304,1.0583524621022176,1.0551749898369889,0.8612841879071875,1.1920937362713335,1.1765329213256803,1.1846516073842828,1.17450324981103,1.140675391233524,1.1353859442559493,1.1913556739023696,1.1806947730173372,1.1433816199197242,1.1300554938134333,1.090077115494562,1.263316754876338,1.249990628770048,1.1801780456785222
270,13.525,1.0022504785672994,1.03262693121915,1.0564713405044792,0.8881626701287965,1.1718794460075863,1.136286545928273,1.192026370580782,1.161805983720988,1.1503893931295102,1.0793867468306393,1.1931456441681825,1.1455256406315362,1.1164245273591418,1.1455256406315364,1.1270067503672851,1.1481711963835723,1.1111334158550694,1.1073270550281618
271,13.575,1.002089173376164,1.0570938315095062,1.029918217075486,0.8641520922062194,1.1685957339653756,1.1632627243408895,1.101933113659307,1.16392935054395,1.1712622387776177,1.1160938702758385,1.2421468250364036,1.1423549025176225,1.1896247605528352,1.137102696069265,1.1003372509307678,1.2001291734495487,1.2841644766232585,1.1876149876771889
272,13.625,1.0032572540679374,1.0447499048641875,1.0397772732370378,0.8807943291121951,1.2354732783728943,1.2037096375791618,1.1481232661901295,1.1295944757271186,1.1381971284420884,1.147020361995903,1.136592904159576,1.2330468891455952,1.1991576511775348,1.1548409553731476,1.0505663770098834,1.1496272264549838,1.165268413209474,1.0999105971282142
