,r ($\AA$),g_full(r),O (DOL),O (DOL),O (THF),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
188,9.425,1.01318711115745,0.9577445028617704,0.9686812263854772,1.0263574536660818,0.8704830699704211,0.9647391985659448,0.9772142744094696,0.9189972538063522,0.964739198565944,1.228605954286565,1.135777948851581,1.015647588876894,1.097554652495998,1.048410414324536,1.2013035997468642,0.8026892234672227,0.7098612180322379,1.1933357697485438
189,9.475,1.0141756252250589,0.9221550154191714,0.9626071912841644,1.0527118526906225,0.920295919830668,1.0409904666937069,0.9422403828966748,1.0108168299779468,0.9751570774956853,1.2048673944764046,1.0373746176657836,1.1022105312698949,0.9022997976572182,1.1076135240702378,1.140031480872293,0.7185980424455695,0.8158519128517364,1.1553032054202013
190,9.525,1.0148546575508337,0.9604313630808582,0.9560970564250644,1.019152969586375,0.8753730464918218,0.9568030973282706,0.9717319399816196,0.9133737368821652,0.9174452394239871,1.2403688551652976,1.0585906608738316,0.9997800686030636,0.994433651123902,1.181558262894529,0.9997800686030626,0.8768124665823652,0.7698841169991499,1.2494250317116309
191,9.575,1.0162627903136012,0.9297380807008512,0.9567345460020704,1.0252626974887489,0.8689407211015716,0.928034062258402,0.9750401290876988,0.917289818411706,1.058308018899596,1.3332629864309622,1.1639597500587768,1.079308131872684,0.9311678000470214,1.2433206421082388,1.2433206421082386,0.671922219352112,0.7248294807184201,1.2684785847579336
192,9.625,1.0160613930734246,0.9458215319801776,0.9503159320793444,1.0271252717386228,0.8772147065347794,0.9862019882557675,0.9237336682449574,0.971581743146855,0.9489868188876248,1.1937853031079368,1.214728904916848,0.921518479592092,0.9634056832099144,1.0995390949678363,1.141426298585659,0.706846561050752,0.7644414660252582,1.198914348448895
193,9.675,1.0164251122335812,0.9407660626388132,0.9417545218588176,1.0464261234722418,0.8089778362486635,1.0010278591629804,0.9799812813093568,0.9497268256447728,0.9326264811387028,1.165932579959271,1.1970241154248518,0.8964726059242392,0.8498353027258686,1.0622941284073355,1.3472998701751575,0.6477403221995953,0.7721064640619172,1.2284329114564096
194,9.725,1.0165999325459678,0.94310170047313,0.914485803441139,1.0254533317507135,0.8241152578767318,1.0376301114182545,0.9152496465834792,0.9204573259381504,1.049347389966265,1.1385880770894965,1.118072976601397,0.9231795219644566,0.8513766702561097,1.15397440245557,1.277065005384164,0.569294038544748,0.6975134165953669,1.2227418566427175
195,9.775,1.017954686088088,0.950908390358474,0.9748747678140468,1.028222487797023,0.7963764659782692,0.9523013080225576,0.976785374128686,0.9033331758103016,0.9754967390704689,1.2894160491616404,1.1574285795624182,0.9645238163020148,0.9086829637792666,1.1117406093165327,1.1015877270396697,0.8020776998722017,0.7462368473494535,1.1726579029777116
196,9.825,1.0177058084939112,0.9654569013504242,0.9498811508942876,1.0372922221806966,0.8214558626362987,1.0051354344059051,0.9694199621173704,0.9617666466269704,0.9260511743384356,1.221051698695683,1.1607528493773775,0.8341340822365577,0.969806493202744,1.0853792877294963,1.1306034247182255,0.7436858082590994,0.6783620548309358,1.169213147113364
197,9.875,1.017705666097377,0.9386260284503548,0.9670908056588572,1.033159786091337,0.8207344095118093,0.958365256645328,1.0012959796044067,1.0076093212160366,0.9305865535541588,1.2087179485537554,1.0992866939521813,0.950062255859125,0.7958636698296334,1.144054025380098,1.223640392363061,0.6416650838001419,0.7610446342745865,1.12725358694173
198,9.925,1.0180045748046609,0.9465695467369264,0.983671503666828,1.0244149855046352,0.8774847636433984,0.9387337001370262,0.9562333962780628,0.9512334830949096,0.9512334830949096,1.363991467616284,1.2113426030094072,0.8961965599500494,0.8912724030272461,1.2113426030094072,1.1965701322409996,0.7435476953431729,0.7533960091887778,1.1805917454914985
199,9.975,1.0185753632656749,0.961281258449024,0.9901080724871572,1.0212006319116709,0.8588101605573935,0.9206840914332868,0.9602834071938592,0.966470800281448,0.9714207147515196,1.2479784360907369,1.1456052050051684,0.9164841640041352,0.8726099221103198,1.1358553734732095,1.1894794468989838,0.7166126175989777,0.8336105959824845,1.2951855285592515
200,10.025,1.0175123506203667,0.9491845774774436,0.9583910234277578,1.0436968684920858,0.8110595606967219,1.0254635231165503,1.0046357096243386,1.0328145161138014,0.951953593144038,1.2114287954561032,1.1921231572815043,0.9025385846625148,0.9266706323807646,1.2114287954561036,1.192123157281504,0.7480934792657212,0.7191350220038226,1.1669076298697827
201,10.075,1.0174012412949909,0.955966433966462,0.9878699621560464,1.047940131085685,0.8260770036482312,1.022588713767194,0.9680021276230376,1.0177365727766028,0.9595108808895024,1.3619077553137966,1.2424421627424105,0.8840453850282538,0.8123660294854224,1.1229765701710253,1.3141215182852426,0.8601522665139768,0.7836942872682898,1.2502927588256745
202,10.125,1.0159947156365212,0.9632452760147016,0.9605376294201416,1.033154511597409,0.7098407968399812,0.9152262050627168,0.9356446374591288,0.932041384683292,0.9848890920622414,1.2680538051533068,1.0977182193864448,0.8232886645398332,0.9463088098159008,1.197080644417114,1.2727853492023864,0.7807047680981182,0.7050000633128466,1.265060379326339
203,10.175,1.0165862256599507,0.9517909449498972,0.9908903382283556,0.9845679710290336,0.8360842393200549,1.0025875017735508,0.9657189222302768,0.9704761583003768,0.9728547763354268,1.22751106475456,1.2087704378117414,0.8808094663124323,0.8386430556910923,1.1712891839261066,1.2884181023187176,0.707458667091369,0.843328212426797,1.1800858047360023
204,10.225,1.0158657477793271,0.98852428950527,0.9756920583523372,1.0140742247988184,0.8126172056899942,0.94923111273353,0.9315655213054864,0.9551196432095445,0.9798514712088048,1.2758482698031324,1.1227464774267564,0.9742841333042098,0.7933456514048566,1.1784198564727113,1.252651028533985,0.8258217891816636,0.8026245479125153,1.1670106010729873
205,10.275,1.0166062237563651,0.9982076104801388,0.9826516973229638,1.0513698378284095,0.8560437549401567,0.957509431615625,0.970338425218271,0.8933644636023976,0.8956970078937881,1.4426433026445873,1.0613076525824834,0.794832138081254,0.9188810844869986,1.1164405176517032,1.2910279237042324,0.794832138081254,0.7442936784344689,1.1757927346394856
206,10.325,1.0144100328467058,0.9781481037910262,0.9766292402758228,1.034902909696943,0.8142777522276469,0.978288306577045,0.9251581269990709,1.014093427596984,0.9424831855571054,1.333154506011221,1.1511538908561056,0.8372028297135304,0.7507525375148514,1.0601535832785476,1.3786546597999998,0.8053527220613855,0.7371024913782173,1.2119290962739746
207,10.375,1.0149305799769144,1.0039855498199692,0.99603446562833,1.0224527238779697,0.8041604227051828,0.926557528294734,0.915118546463935,0.9814646410825704,0.902535666450056,1.3383608742035036,1.198666641542532,0.8291528648264131,0.8652029893840832,1.2211979693910755,1.2031729071122408,0.7390275534322376,0.8021152714081605,1.1441316316887082
208,10.425,1.012443931255489,0.9943781062644864,0.9977835107379952,1.0478186321809038,0.7794708885670723,0.946014813885909,0.9845351775650956,0.9301534876650672,0.905228546460888,1.2050488102847197,1.1782699478339482,0.8078290172649418,0.7453450048798086,1.048838779321886,1.3210905475713963,0.7230292861708322,0.807829017264942,1.1557265177095726
209,10.475,1.0133732593413618,1.0279133072868776,1.0194808765462138,1.0143023720207718,0.7484820119968452,0.9504711606616616,0.97852520908733,0.9684257516540894,0.9269057599840994,1.392500949128655,1.1714690524415672,0.9062307764170608,0.8222386556759677,0.9902228971581546,1.4101835008636223,0.8178180177422258,0.8045561039410006,1.0851763956329137
210,10.525,1.0118812817337728,1.004179683811753,1.0279843176139036,1.0554447507720464,0.8147481262663573,0.9347928706548518,0.9136738878457644,0.9003355829137096,0.9636925313409708,1.3530295684864837,1.3442720955512963,0.8669898205835721,0.897640975856729,1.1778801097827316,1.34865083201889,0.6918403618798201,0.8669898205835715,1.213490854320204
211,10.575,1.0106597100793695,1.0226301205202954,0.9982226864140262,1.0344218904232243,0.7674244620516425,0.9226710175025484,0.9645105147162676,0.9369845297072416,0.8984481506946055,1.387976941061183,1.236166963132615,0.8631481602224227,0.8761604440448711,1.179780399902005,1.3099032381264908,0.6115773396550834,0.7677247455244663,1.1304753516768105
212,10.625,1.0101874742102308,1.0406895970158776,1.0271661645679462,1.0304283870171256,0.8147537056777309,0.9270959167685032,0.9380029275540148,0.9358215253969124,0.9914472804030224,1.3792410911497195,1.134329121693228,0.9194940607664808,0.8120765303031064,1.1214390180376232,1.3577575850570458,0.6831754937470579,0.7862963229918967,1.1965436015820137
213,10.675,1.0088556432343136,1.0191904353694476,1.0398949612423185,1.0328382283756137,0.8481985327798499,0.9994696086896316,0.9195120399944616,0.9648933627673958,0.9627323473972568,1.357837990904471,1.1279845378986983,0.9619792662834185,0.851309085206565,1.1024452653425014,1.289733264087946,0.800230540094171,0.7534085404078101,1.0807281968423352
214,10.725,1.0078022480160245,1.0388687747474206,1.016345874481894,1.021827212964882,0.889549371118934,0.9034653059258484,0.933438088586896,0.9420017407757668,0.9923131973853814,1.3283392315691334,1.176529033675518,0.9108611873616914,0.8560408381223308,1.1301425843191355,1.1849629335584968,0.8433899882978628,0.805437438824459,1.07777495086207
215,10.775,1.0066914889323868,1.0513648095334578,1.0336328656167475,1.041562096698755,0.8251039790927024,0.9693380936898838,1.0128204370610931,0.9364611999214092,0.940703379762502,1.3369294044658564,1.2366596991309171,0.8314029734022041,0.7770902163457787,1.2115922727971824,1.2157701771861382,0.7979797382905578,0.752022790012044,1.0241834187783092
216,10.825,1.0066163734316065,1.025488156648915,1.0100910293691048,1.054231783246533,0.8164486177828009,0.983521114858046,0.995079589498472,0.9519980022023392,0.9005102515313519,1.341165156624608,1.1590316168360812,0.8609949153639458,0.7575099495750099,1.0596860496787026,1.2749347785196894,0.9272252934688644,0.8527161181008308,1.138799250055306
217,10.875,1.0056112967162198,1.0420932893325032,1.0405285846938654,1.0673073869379743,0.8162462290294872,0.9349350939648972,0.9099479645048112,0.949510919483281,0.975539179337538,1.341165244126604,1.185311179059905,0.8489945123370252,0.7669660570387621,1.090978455466901,1.3042524392423858,0.7464589432141963,0.8530959351019387,1.1697843643070192
218,10.925,1.0033294407037203,1.0676546659479245,1.0662980526493886,1.0717603347661833,0.8593414762142482,0.955282361313798,0.9645669630976256,0.9542507388933728,0.9274285559623152,1.434580390100471,1.1013350870176415,0.906264665700864,0.7640258168240467,1.0485035145776809,1.2557658372267584,0.7396420141594495,0.8453051590393704,1.0879405831729738
219,10.975,1.0031546239012987,1.066974665186257,1.0228054475849542,1.051073101336926,0.8903746108116561,0.9946435089778898,0.9752208710841797,0.9752208710841792,0.9680651623864964,1.1960255966126727,1.059106841444892,0.7852693311093302,0.7812423088985131,1.2242147520883933,1.1235391968179649,0.825539553217501,0.6926478202605372,1.132291806316986
220,11.025,1.0020505815233256,1.032579570066787,1.051990391324954,1.0574966806441262,0.890420921950416,0.9279016661053252,0.9309406453611284,0.9471485347254136,0.9116937767410402,1.3807402719802018,1.1692395944803444,0.8539838676409343,0.9337954440559744,0.9936541263672548,1.384730850800954,0.7222947665561172,0.7821534488673978,1.1220448918961448
221,11.075,1.000990922600038,1.0447761177649195,1.068538173872931,1.06156835109295,0.8663372930085237,0.8803914321766806,0.8924378371779585,0.9125151788467536,0.9787704063537788,1.2457077899048086,1.1270689527710167,0.8383811157454587,0.7632431855607241,1.020293999350605,1.308981836376164,0.9135190459301932,0.8660635110766765,1.0959565230328705
222,11.125,1.0001643167203196,1.059702521944265,1.0432556397694692,1.0583512139397593,0.8456342740572742,0.9530795700551395,0.8874185558342216,0.9421360676849864,0.931192565314834,1.2698080436111383,1.1012841365886723,0.8308620532270411,0.8387003744839001,1.0229009240200837,1.2149397948131266,0.9053261051672004,0.8582961776260473,1.1204400339459948
223,11.175,1.000012269867983,1.0620955270526344,1.0532045983294875,1.0973722168652953,0.884425134735075,1.0027428785123418,0.9524578374070034,0.9209064390663984,0.9613316681902984,1.262354715805443,1.2196288638858743,1.0331887827823012,0.7496444927706167,1.103103813196141,1.21574469552955,0.8817062168856479,0.8622853751040258,1.1274393169796433
224,11.225,0.9992335040961732,1.033195130582362,1.0767038807508096,1.0669074312482851,0.8628825922728727,0.9469232524489396,0.9967613183673044,0.9342194317246504,0.8824269318487025,1.251133859210297,1.212637432773057,0.9393128050686534,0.8546206669067264,1.0509524417366494,1.204938147485609,0.8315228110443823,0.8045753125383145,1.0538985968211323
225,11.275,0.9977466827650302,1.075727551535988,1.0429753595068134,1.0712211434898449,0.9211092118317654,0.9869719104695782,0.960820544833976,0.9075492444651568,0.9404805937840628,1.3316357563269012,1.2019061984039363,0.9004757549946953,0.8317954008001848,1.072176640480972,1.2591398268993623,0.8394265512662414,0.8203486751010997,1.1152381323965788
226,11.325,0.9970936546397894,1.0336058555063945,1.0752675118703745,1.0930367258786648,0.9120337293933184,0.9725159661846642,1.0080372798557715,0.9782761792124112,0.909153622879444,1.3123394428367643,1.206444617478177,0.9379255960331908,0.9606173443243168,1.0816400018769867,1.2026626594296566,0.7904292321408747,0.8887601414024192,1.0481040677528586
227,11.375,0.9963661577013418,1.0669080301775755,1.0890756903220158,1.080330010578394,0.9106947844103402,0.9478077380069996,0.963985179318364,0.9401948244487108,0.9487593522017856,1.2820838515209685,1.2408472364135692,0.9109543155543725,0.8547225676806458,1.049659293642898,1.19961062130617,0.8959591827880455,0.8772152668301362,1.1070768810976357
228,11.425,0.9957572441853128,1.0487296086018916,1.0675138834433588,1.0939780585712071,0.8895349240528448,0.9272670523265604,0.9734889094618616,0.9121742010170748,0.9640558773934328,1.189133739535282,1.02562785034918,0.8435417464828402,0.8807021758433182,1.1222449666864225,1.30804711348881,0.7952331883142194,0.8732700899712227,1.078638340396065
229,11.475,0.9946530390071908,1.078960177428636,1.0524341294325892,1.0709809579602068,0.9407112259064948,0.9238794147073728,0.9266847165738936,0.919203911596506,0.9659589427051792,1.2008958899306377,1.1603748629697876,0.8472578364541312,0.9393510795469708,0.96882091733668,1.2045796196543512,0.8214717283881353,0.8730439445201257,1.100269925947155
230,11.525,0.9935936949528064,1.06456829004986,1.0609111766700068,1.0799369468295923,0.9158805089203712,0.9603767279772312,0.9575957142861772,0.9928218877061916,0.9399826275761703,1.300053672949171,0.971388418551908,0.9823439270318184,0.8983516953525171,1.164935735030296,1.205105932789961,0.8545296614328819,0.9202627123123344,1.0722983401967825
231,11.575,0.993685460980524,1.0484851547875844,1.0498663306871892,1.066611347491874,0.9217702343213308,0.9171751683476456,0.9447455641897592,1.0081574746266202,0.9429075378002844,1.328670288512363,1.1802357331199738,1.0064586926605907,0.8218205871724972,0.9521533675170336,1.343151708550644,0.8435427172299198,0.7928577470959333,1.0581780499401698
232,11.625,0.9932735665524096,1.0612232988324193,1.046503104687324,1.060242911463912,0.9147692169766772,1.004059439350895,0.9348139607749704,0.9657922011905165,0.924791588875824,1.3423904180069437,1.0696051993745164,0.9009090773255156,0.911676914903112,1.048069524219325,1.2921405093114968,0.8004092599346212,0.9332125900583028,1.0853540774641972
233,11.675,0.9926723970824038,1.0626746003768366,1.0681050678332504,1.082365178751619,0.966570991208296,0.9756043649579056,0.967474328583257,0.9521175932089192,0.9186941103353616,1.1565455785485836,1.1494283749882852,0.8896504450373721,0.8220370112145318,1.0853735429455944,1.1245181625272385,0.8398300201152794,0.8042440023137846,1.1240097908443594
234,11.725,0.9921211855313854,1.0447129503407673,1.0603609297870047,1.0715881111365042,0.9646144510843664,0.9368493183233494,0.9941708827331912,0.915353731669659,0.909979835006236,1.2207973329330868,1.0020417414826492,0.8961922617485664,0.9455886856244716,1.058494797340827,1.125532801172412,0.7903427820144844,0.9808718455358332,1.0110785508068854
235,11.775,0.9914243919145636,1.045702588324665,1.0632199418304218,1.0780292905317217,0.9688726308387526,0.9484472683187792,0.9475592090787806,1.022156185238685,0.9839696379187336,1.147480181622766,1.1299881056833947,0.9305784399745606,0.9095879488473148,1.0915055386167771,1.0880071234289026,0.8396196450898294,0.8186291539625834,1.0190026687537903
236,11.825,0.99169297428368,1.0706246592437356,1.0502774971474778,1.069894013045895,0.958935408992783,0.9932774484332966,0.9809495368392664,0.9589354089927828,0.9501297578541896,1.2383947555821322,1.0961701477981902,0.8949743611770029,0.9123188255408984,1.1239212907804224,1.1204523979076435,0.8776298968131072,0.9227255041592354,1.1202046198453026
237,11.875,0.9912970129662422,1.0508016243851586,1.0327578874693977,1.0929536684943424,0.941272355907134,1.0146182537700277,1.0067597647132895,0.9115847305816768,0.9316675359488982,1.2589458226249912,1.0594407469084626,0.9149715541482172,0.8702548992462376,0.9390497529415917,1.1591932847667272,0.80489978823565,0.8599356711919336,1.145539612273108
238,11.925,0.9908915621135768,1.054370616501518,1.034037952653525,1.080024082184449,1.0061277742047048,0.96716413406769,0.9766885794345154,0.9559079713614408,0.963700699388844,1.2484107728748723,0.900493016499908,0.832273848583248,0.8732053493332441,0.897082058104075,1.0778628530832233,0.927780683666572,0.8800272661249099,1.0900100416561391
239,11.975,0.990125112446572,1.0581660987606984,1.0544560651827264,1.072337152848221,0.9178896050961878,0.9711254849053212,0.95481126367349,1.0441101588371977,0.9771359874644168,1.19403446942382,0.9910824349608476,0.974169765422267,0.9234317568065232,1.0485855113920228,1.0993235200077665,0.862546146467632,0.8422509430213347,1.0444781487897952
240,12.025,0.99067933584118,1.0522640971724686,1.0503444910359423,1.0502288845039105,1.0192665598922843,1.0303362886129197,0.9673239866646908,0.9247481069699424,0.9971271024510152,1.103618408814788,1.0533014600846309,0.8721604446560637,0.8721604446560632,1.063364849830662,1.1807710635343625,0.8654515181587092,0.8989961506454806,1.1126206928393012
241,12.075,0.9902121321923192,1.0737103265114012,1.0470579425199829,1.077343966857888,1.0302659643275869,0.9871974690974988,0.9508848162564444,0.9272393678948282,1.012531878056374,1.161032459054708,1.0944976476475614,0.968081505973983,0.9880419493961268,0.9015466945668364,1.0379430579514868,0.7684770717525431,0.8849129917150497,1.0541354584827165
242,12.125,0.990385845168555,1.0288425253635451,1.0717961894443295,1.0712218344199609,0.9606467756792448,0.97739737333712,0.95980924579635,0.9321707596608532,1.0142486881844504,1.2768523760118025,0.9766106028410696,0.8611329977754026,0.8776297984990692,0.8908272390780028,1.2339606941302703,0.9172221202358692,0.8908272390780024,1.085455820677017
243,12.175,0.990663735473824,1.0389793597911572,1.0082375553635732,1.0600820093484014,0.9893219226353452,0.9876605927904496,0.9585873205047762,0.9984592367822712,0.967724634651702,1.1813062063780584,1.0111457555978394,1.0373242864871035,0.9424271120135204,1.047141235570578,1.2205740027119556,0.9358824792912042,0.8049898248448825,1.1250423995561056
244,12.225,0.9910072826524272,1.0503092581358653,1.0523213448372748,1.0888700478506126,1.0265594915561491,1.0150251152465302,0.9853652904503644,0.9713592620743982,0.9540576976099682,1.2203470000307537,0.9931547393867306,1.0321019840685637,0.9152602500230652,0.9249970611935237,1.0710492287503957,1.0028915505571885,0.9347338723639818,1.0437265443434984
245,12.275,0.9917368494162856,1.069710402790701,1.0437659340662997,1.051450326806779,1.0026869951019377,0.97653704901941,1.0443634716709669,0.9814401639098836,0.9503871029368816,1.129945113395604,0.985080355267962,0.9754227047261198,0.933572885711468,0.988299572115243,0.9818611384206816,1.0076148731989292,0.8112426455147929,1.1078704835856783
246,12.325,0.9913578474491151,1.0228279240919602,1.0442986308504785,1.0482495787131398,1.011590064809842,1.017264047545154,1.008347788961093,0.9621453581164128,0.9589030822676634,1.1271821113569265,0.9643314380447356,0.9132410307311076,0.8972752784455984,0.9962629426157538,1.0505465003864831,0.8781163757029876,0.8908889775313955,1.0354604936350746
247,12.375,0.9921896664866364,1.0407104016035589,1.0206212167830548,1.0457688093464457,1.0396135716168295,1.0018240605062407,1.0363974430116731,1.0122764784729994,1.005844221262687,1.076915790514514,0.9438850163921328,1.023070000988788,0.918545821321203,0.9945634065339924,1.0484091960597175,0.8995414250180057,0.934382818240534,1.024976904699485
248,12.425,0.991501113330548,1.0392436580995397,1.018266998333978,1.0628110486654387,1.0424293442309682,0.945922878544704,0.945922878544704,0.9594816381865764,1.019299695430128,1.1185372481743796,0.9771491128714384,0.9677232371845754,0.9394456101239874,0.9520134443731376,1.2127960050430069,0.8577546875045104,0.9331616929994124,1.0008741060968764
249,12.475,0.9921239902667544,1.0322674649713175,1.0178499064252815,1.0513698869492585,1.0024422126135146,1.0000686319995915,1.0063981803033866,0.935981955423669,0.9684208904806172,1.1314067593033363,1.0566030066221237,0.9381637315435378,1.003617015139599,0.9101123242880836,1.0659534757072755,0.8384253946352549,0.9412805545719222,1.0505919907816688
250,12.525,0.9916974973427036,1.0317096850233392,1.000155322783094,1.0236142923326763,1.0148617879451003,0.904192405036934,1.01250712022365,1.0093675632617165,1.0643098100955577,1.0852877588866598,1.0450919159649317,0.9647002301214757,0.9677922180385315,0.9585162542873634,0.9708842059555874,0.9214123992826913,0.856480653024515,1.0776208908882463
251,12.575,0.9929587850600846,1.001579547579939,1.0333223198633985,1.034544680269187,1.0278311915846572,0.940621272298686,1.0340604715336548,0.9966847918396676,0.9554158121775566,1.0582697186081689,1.042932476309499,1.0582697186081689,0.9202345379201468,0.9386392286785498,0.984650955574557,0.8742228110241393,0.917167089460413,0.9946984143049108
252,12.625,0.9927406046467911,1.037199073663431,1.0332807338021024,1.0297421546108076,1.044426233852103,1.0127535448077711,0.9826258649851148,0.9880333972609758,0.9633132497141806,1.0407743938735992,0.906873594661791,0.9494783944110022,0.8886143947692721,0.916003194608051,0.946435194428916,0.9160031946080508,0.9038303946797046,1.0452460346636032
253,12.675,0.9939699736756972,1.0192414863078891,1.0360872630981166,1.039886425571817,1.0362024478966836,0.9925163979483766,1.0231732751050833,0.9557281453603282,0.9626259427205875,1.0597525035306974,1.0990025962540564,0.9148290842444486,0.9178483221462452,0.9540791769678072,0.9691753664767918,0.9812523180839794,0.8665212778156987,1.09191662974984
254,12.725,0.9935422905924848,1.0119617352818204,1.0353894208529977,1.0443571489884205,1.0227525360467804,0.9839715848658246,1.028835822506539,0.981690352443416,0.9573572066043846,1.075405223776125,0.9645695878994772,1.0005162806162275,0.901662875645163,0.9585784724466856,1.084391896955313,1.02747630015379,0.8986673179187679,1.0752829561138224
255,12.775,0.99439921195707,1.013268646248402,1.002213260263317,1.0243295110931656,1.0366419563813665,0.9596860032875534,0.9974095097060892,0.965721764314519,0.9951460993209768,0.9392009961657312,1.034309957802767,1.0135048724446658,0.9124516007053154,0.9778390118307776,1.046198578007397,0.9094794456541574,0.7905932436078622,1.0168409648490238
256,12.825,0.994797849666232,1.0229624172907783,0.9955390365687956,1.025026763830108,1.0495355109418552,1.011356972384056,1.006116780817299,0.9911448049122796,0.9776700265977624,1.049853098309537,0.8906057182288771,1.064598226094783,0.9613823315980592,0.9672803827121575,0.9908725871685516,0.9024018204570744,0.8906057182288767,1.0824127478271617
257,12.875,0.9960402742476676,1.0048459097140212,1.00652042032596,1.0357443829090176,1.0621978981729112,0.9849471419421536,1.0042598309998434,0.980490367544226,1.0042598309998427,1.0241577530592794,0.9451512978232776,0.9627082878757228,0.910037317718388,0.9275943077708332,1.0417147431117244,0.9334466377883144,0.8251785324649051,1.0198282231994094
258,12.925,0.9958843192720672,1.0009635407625257,1.026164172166424,1.014380218224239,1.0702109562356037,0.94638489518355,1.030409722326015,1.0097720454840065,1.034832081649302,0.9552742841263208,1.0307670846955743,0.9872135459056208,0.9581778533789844,1.0220563769375826,1.004634961421602,0.9930206844109478,0.8304208062617866,1.0285745936272357
259,12.975,0.9967668080580566,1.008652647856372,1.0078282484711194,1.0048195371012445,1.0385741178518817,0.9676292661394642,1.0188265818082194,1.0041987773314325,0.9968848750930386,1.0113132095087776,1.0199569121541516,0.8672514987525413,1.0401255516600243,0.9364011199155344,1.0372443174449,0.9277574172701604,0.9825008673575302,1.0711135196471822
260,13.025,0.9973978614698656,1.0055593457760692,1.001605281907933,0.9987055586864084,1.0465830206138098,0.976181804941453,1.0342446632279323,0.9769075906700336,0.9616660903698327,0.9406622912548382,0.8863383291458963,0.9949862533637804,0.943521447155309,1.0207186564680155,1.0464510595722516,0.952098914856721,0.974972162060486,1.0600174625693808
261,13.075,0.9973936697945088,1.010602142143754,1.0196676587488718,1.0060315208406985,1.0493975572917666,0.9824147344859092,0.9838552252989382,0.9831349798924238,0.9867362069249964,0.9873909754763744,0.922132376522476,1.0469749136516728,0.9448310196368755,0.961855001972675,0.922132376522476,0.9334816980796756,0.9476683500261754,1.0347280692162253
262,13.125,0.9984835580699206,0.993114750609118,0.9896235413722548,0.9911974064800688,1.0650047396285405,1.009252813661409,1.0192595696042277,0.9806620823962132,1.00424943569,1.1178542731793568,0.9038569815883462,1.008039873547128,1.0446446734245376,0.889778212404727,1.0164871350572993,0.8897782124047275,1.0052241197104044,1.0316002627931835
263,13.175,0.9987502260535592,1.0065130150183526,1.004780634613846,0.9963971228748036,1.0413307859174483,0.9938041083585456,0.9767796268449088,0.9661393258988862,0.9604644987276736,0.9612813299114094,0.9640757523820814,0.9864311321474636,1.050702848972936,0.9724590197941,0.9836367096767912,0.9892255546181364,0.8746542333205555,0.987086965992621
264,13.225,0.998994337169738,0.9848977707888518,0.9725981209052252,1.0305610684095747,1.0552957172443649,1.0010877317688374,1.0630397151694404,0.9940477336551324,0.996863732900614,0.9734397391768322,1.01781306062079,1.0067197302598003,1.0039463976695528,1.0289063909817802,0.9623464088158424,0.8347731096644625,1.0039463976695533,1.0319344173813356
265,13.275,0.999865914610215,0.9942938280554188,0.9887809117810518,1.0041881781083044,1.0277974155675127,0.9879711390975272,0.990765965516474,0.9774905400264788,0.9914646721212108,1.0019029253374263,0.9936454836450852,0.9771306002604022,1.015665328157996,0.9441008334910366,0.864278897131736,0.9083185861575568,1.0349326921067916,1.0297366828786183
266,13.325,0.9997366925710794,0.9852826488207526,0.9782477072583668,1.0207571025087752,1.056159183997572,0.9951335712649484,0.9202385010930916,1.009003028704181,1.020098594655567,0.9588838529578622,1.0080573838787776,0.9506882644710428,1.0189848351945363,0.8933191450633071,1.062694640457573,0.9889343440761996,0.9698113042736208,1.0376618565760638
267,13.375,1.0003529122702923,0.9904723626248876,0.9753437377649506,0.9895292004918392,1.022810419919184,0.9436561815001352,0.9911487245515646,1.0056029767846089,1.011109358587672,1.081878879261145,1.0086690302885868,0.9191903259887924,0.9571509884190084,0.9734198437462432,0.9354591813160278,0.986977223185606,1.0059575544007144,0.972396123257965
268,13.425,1.0010598729979407,0.9825949174138556,0.9868302403337434,0.9815750749506422,0.9953936881209464,0.998126409296296,0.9947105078271092,1.0049582122346683,1.025453621049788,1.0119349322050673,1.0146262485141233,1.001169666968843,0.92850412662433,0.8639125352069856,0.8692951678250976,1.003860983277899,0.9231214940062182,1.0512611052108662
269,13.475,1.0016463973063283,0.9720042666805032,0.983979155418114,0.9911944915607472,0.956826928156108,1.0232826609408692,0.990732914270782,0.9825954776032604,0.9683549634350972,0.9643684414313116,1.0204674366392272,0.9403260149136332,1.0364957209843462,1.0017677715699222,0.9323118727410736,0.9964250101215492,1.0605381475020244,1.0146885313991498
270,13.525,1.002236174359531,0.9936619541762768,0.9658424543138716,0.9746142040260252,0.992171762785046,1.0265006365313405,0.9840943807270944,1.0015953751859892,1.005634066214965,0.9572513635850136,1.0924863207673836,0.9386897027952764,0.8644430596363283,0.917476376178434,0.909521378697118,0.9625546952392242,0.943993034449487,0.986663208014232
271,13.575,1.0024688375375792,0.9844728121149716,1.0117111903157814,0.985550195823073,1.053029328563532,1.0062577213303805,1.0049213896951472,0.9848764151666533,1.0042532238775304,1.000223981522813,0.9870631396606708,1.0265456652470977,1.0318100019919545,0.8791442363911041,0.9159945936051028,0.8844085731359609,1.068660359205953,1.0246118272591906
