,r ($\AA$),g_full(r),O (DOL),O (DOL),O (OFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
270,13.525,0.9988495905335693,1.0632012914135731,1.043241635458541,0.8099520587388833,1.2560129370483593,1.2627802481315935,1.3040608457393257,1.297970265764414,1.2472154326401537,1.2289847067219857,1.391605242752443,1.295632467390205,1.210323333734883,1.2343165275754435,1.2956324673902062,1.3409529446445958,1.1863301398943238,1.1957424358907354
271,13.575,0.9995321366234056,1.0669937739609396,1.052985931393268,0.8361131148340554,1.2696172652395326,1.2998462477452355,1.2924569409105082,1.294472206410889,1.288426409909748,1.2755205682204458,1.3549098152051209,1.3072762670143157,1.2596427188235106,1.135266231880853,1.1749608553731905,1.1696682389075457,1.1934850130029482,1.305467056283714
272,13.625,1.0000009465254494,1.0445201497812864,1.0490299513394692,0.8464657333257478,1.2929909429809148,1.322331634827826,1.2503135730217716,1.2823216004911286,1.3089949567155938,1.1216954575909266,1.2451607655693189,1.3187145660670845,1.276683822925504,1.2819376658182016,1.1716069650715533,1.2635492156937609,1.2924453516035967,1.2499053073652755
273,13.675,0.9997088460274548,1.0554252722350814,1.060275229300849,0.7940589379612423,1.245821002930931,1.2286098732411306,1.2405252707186842,1.300102258106454,1.281567195363593,1.259541763662658,1.3299509305754775,1.2673650044307494,1.1943480905952326,1.1500163929093836,1.225641053667597,1.1969558375179297,1.1839171029044449,1.214438385764992
274,13.725,1.000302796591613,1.048243299855852,1.071452549693668,0.8348820577539512,1.2584465507396767,1.2321604609069945,1.3024757512094205,1.2597608552313118,1.2426748968400672,1.24261515572681,1.2866244424921345,1.3358112924063206,1.247792718875671,1.320278602959735,1.2659141898966872,1.1778956163660386,1.291802005640996,1.2221690645165104
275,13.775,0.9999747601179522,1.0720224380576977,1.0446918099924334,0.8323367902987404,1.2193174593636915,1.2414987293574662,1.2382367778877932,1.2486750225907468,1.2793373664056704,1.2978612968728436,1.3209914982032505,1.2541709165820747,1.210480536291305,1.2927212521327531,1.213050558661351,1.20791051392126,1.2130505586613511,1.195139076225218
276,13.825,1.0003939685665066,1.0511414485637305,1.0406774869273738,0.8322419274476947,1.2888830313231967,1.2623281547984466,1.268804953950825,1.2973028702212874,1.2746340731879644,1.2349097050533804,1.3063507623705175,1.316556627701538,1.206843575393076,1.135402518075939,1.137953984408693,1.2782846327102146,1.2247038397223602,1.2294683125682198
277,13.875,1.0008200113073231,1.0644774745523329,1.0225603520296744,0.8818678918455567,1.2448874318127856,1.2075922504878147,1.2558187780632069,1.2506746151218322,1.2628920021075982,1.2716214907353864,1.2260255010277423,1.2412241642636246,1.2538897169601917,1.2513566064208783,1.2842870434319538,1.2488234958815652,1.2006943956346074,1.2317120757078346
278,13.925,1.0012240169811926,1.0413755277263472,1.0614042865804647,0.8656007929101802,1.2372403677669843,1.2608615718987586,1.2519238189840325,1.2697993248134836,1.2576695172863566,1.2901704369762663,1.287655484857405,1.2474162509556117,1.287655484857405,1.207177017053817,1.1920873043406446,1.1895723522217825,1.2499312030744731,1.1796921831833949
279,13.975,1.001116474202686,1.075732849140342,1.050726882977018,0.8454575221685497,1.2423476932835176,1.2334737811886356,1.2055843431761477,1.2176275095906317,1.2518554562423196,1.2859489496804497,1.3358887147165828,1.2360091846443153,1.2010513491190222,1.228518219888895,1.133632666320241,1.0936808542913334,1.228518219888895,1.2654379747548947
280,14.025,1.0011315524810642,1.0363911775375785,1.065948306716724,0.8299739583022161,1.21084917680457,1.2366520958529,1.2605669964342794,1.2769298231478543,1.2611963359232634,1.2916716239049562,1.2172951388432507,1.3387767311107044,1.2123367065058042,1.259441813711552,1.1701900316375038,1.1553147346251629,1.170190031637504,1.189644289124733
281,14.075,1.000893938843186,1.0526363104625125,1.077875164789426,0.8707467803540032,1.276621886862288,1.2191332850065222,1.2553760992199396,1.225382046077801,1.2666238691482423,1.3169737348710642,1.2012769768543532,1.2849725039302715,1.1298896155248943,1.3022039359753144,1.2554329061387712,1.2111235094515207,1.198815343705062,1.2392313410235356
282,14.125,1.0013357622033152,1.048694028029315,1.049743071738581,0.8309293155656757,1.1794945360593188,1.1856991364594205,1.2365768597402544,1.2235471989000404,1.209276617979807,1.1903431858498,1.2416721527960952,1.192787422371052,1.2490048623598518,1.2123413145410693,1.1830104762860432,1.178122003243539,1.1854547128072954,1.1802669454968824
283,14.175,1.001219992833364,1.0430449829604098,1.056239293663638,0.8227610205339568,1.2093858894751353,1.225404245627123,1.2451191455064936,1.2106180707175953,1.2438869642640331,1.2790414684996907,1.191668616761571,1.262052302883945,1.1528362382112964,1.2086577823773172,1.274187421180906,1.235355042630631,1.3275819416875343,1.1776760823987495
284,14.225,1.0016086022843282,1.0396329295454318,1.0415866947236618,0.8406490222489245,1.213134349825426,1.203957841884236,1.2174167201979824,1.2369932704725222,1.2528992175705869,1.1134162968644867,1.1833060644165865,1.130286240756373,1.190536040370252,1.270065775860573,1.207405984262138,1.1760760884629216,1.1833060644165867,1.1823961694836425
285,14.275,1.0014588446177988,1.029395583279745,1.0565570188474371,0.8543506096746672,1.2040434384051126,1.1590892434293425,1.168201580248755,1.2441377204105306,1.268437285262298,1.2133214540757882,1.1893900644490465,1.270756789179967,1.1128096176434736,1.1534929800089335,1.1869969254863724,1.2492185385158996,1.1606723968969566,1.1443111407235724
286,14.325,1.0019497247338034,1.0463610721873775,1.0487409684849989,0.8357585135148999,1.1962561816345367,1.182984554808536,1.2439133870551764,1.2095278084605376,1.17152269527699,1.2642778392372227,1.1977369003300002,1.1549605824610714,1.1644664308763888,1.1953604382261709,1.2737836876525397,1.1407018098380957,1.3735950960133725,1.1763487413955356
287,14.375,1.0018358731005552,1.0835485564004923,1.0291910623475795,0.8585959784760641,1.2544452626594067,1.204722742697262,1.2502517971204306,1.234077001470094,1.1957367451137415,1.2153788650841832,1.189419316509569,1.177619521702927,1.2649380032720814,1.1917792754708976,1.2035790702775402,1.1115406707857285,1.2861776339240385,1.1506967245726694
288,14.425,1.0011323499226454,1.0323508173994178,1.029221465565794,0.8491387208945586,1.2130433750058458,1.1678293992822335,1.2207773445375163,1.2035246432745592,1.2469538567985543,1.2702459048985966,1.211655226628366,1.221029735151603,1.160095429750563,1.2514968878521224,1.148377294096517,1.2163424808899843,1.2304042436748397,1.1829816661197925
289,14.475,1.0019286244167442,1.0667421152034964,1.0808380728177762,0.8880334049616251,1.212949041770122,1.1934520527889168,1.1875438743097635,1.2188572202492745,1.1910887813972553,1.2707954801523755,1.233556052162562,1.2591581589055585,1.2172638024170193,1.1870067671752955,1.2289011236638356,1.207953945419566,1.1963166241727488,1.2038215088951854
290,14.525,1.0027565712452589,1.0584185225476128,1.031412426106854,0.84599728605366,1.1940510244836815,1.1917039954429278,1.2063729269476409,1.239231333518199,1.2005053543457558,1.273618865069855,1.2620615250964442,1.252815653117716,1.2181436331974838,1.2689959290804904,1.2135206972081194,1.227389505176212,1.2574385891070805,1.1900993939558808
291,14.575,1.0021806098265833,1.0410975033402483,1.0441627746434592,0.8755764719412944,1.1922827471885733,1.1538220134082966,1.1619803508768405,1.2039375150007785,1.1951964391416243,1.230460941143098,1.152409314279544,1.0858358678371,1.1661831307848771,1.3567209257753192,1.2166871246377648,1.147818042111099,1.1409311338584325,1.1494812070292602
292,14.625,1.001366740231337,1.066500351331722,1.028554727658078,0.8755070493661531,1.231023944352157,1.2188699702894417,1.1806717660923371,1.1997708681908892,1.2177124489501352,1.1650627662138135,1.144543069744294,1.1605028336650312,1.1719026650369864,1.2448615858174992,1.1012237105308649,1.219781956799198,1.2425816195431083,1.1830931117510894
293,14.675,1.0023882274717455,1.038727729634462,1.0465027994477152,0.849171134907058,1.21460213468583,1.166316957537884,1.1553953103258487,1.1490722514136178,1.2278230760477675,1.2273353469856667,1.2001618706686403,1.2295998033454183,1.1888395888698802,1.2930045814184796,1.2477154542234354,1.1820462197906234,1.238657628784427,1.1834326216435336
294,14.725,1.0020942336764098,1.0397296573856016,1.0493826044832617,0.8743903629657588,1.164119018754817,1.1778212534042118,1.1424238138932754,1.251470764644708,1.2149314722463225,1.2594983364595056,1.088566419368573,1.1312993986413054,1.2212635655312698,1.241505503081512,1.1717832737417897,1.2932348990432423,1.1492922320192982,1.1223947821226052
295,14.775,1.0020430295256175,1.024288592107175,1.0471926011870545,0.8483771743018566,1.2271369856533374,1.182338546713127,1.1675947566821725,1.206155438301593,1.1681618255295163,1.2018422782808833,1.19514055553954,1.2375847995680471,1.2375847995680476,1.148228496350137,1.219713538924465,1.1705675721546152,1.1303572357065554,1.123837872767698
296,14.825,1.0028851459163146,1.045008219385296,1.0467012258160535,0.8583979847338776,1.19014770722521,1.156915944458392,1.1935272085235298,1.2121144656642924,1.1901477072252094,1.2070622819051862,1.1493718051964827,1.211500010882779,1.198186823950001,1.1316208892861122,1.1271831603085196,1.1759981790620382,1.213718875371575,1.1767906306651816
297,14.875,1.0021319897626535,1.0351569935429612,1.0560724409706237,0.8589483228912287,1.1871953990536566,1.1793628186640477,1.152508257328243,1.212371550305972,1.1810412287475345,1.1725135492324397,1.0865586085932195,1.095374499940832,1.2055731417859863,1.1703095763955365,1.053499016039674,1.1504738208634089,1.216593005970501,1.2000632096937305
298,14.925,1.001788503179433,1.0552724211971147,1.0302164871758142,0.8669353171370044,1.1786985946458886,1.2203781772005524,1.200371977574314,1.1859230556220302,1.192591788830777,1.1756168315721485,1.2434829801359035,1.1756168315721485,1.3025922063043356,1.2434829801359035,1.1405891419908551,1.2281583659440882,1.129642988996701,1.1352724391079825
299,14.975,1.001410076636382,1.044607667332848,1.065866931881963,0.8344670579584107,1.1713926561451935,1.209482238272441,1.1669764727101504,1.2260429261538528,1.2249388802950918,1.167779415152885,1.1482076931112168,1.2047482234538145,1.1590808720232548,1.191700408759369,1.156906236240847,1.1873511371945538,1.178652594064923,1.191411936665784
300,15.025,1.002566096928151,1.0336492060630225,1.0193301668321322,0.880177779343492,1.214606361501112,1.18664025566068,1.182801770545327,1.180608350479411,1.2398306922591489,1.0174478078488685,1.1621802985619774,1.1016950785624693,1.1902627221331774,1.1103358242766852,1.1859423492760697,1.2248257049900395,1.205384027133055,1.1303946982561144
301,15.075,1.0020735433905863,1.0562756197611256,1.0444050547647783,0.8708373678026646,1.2261726876849646,1.1531797333758644,1.1618953100097862,1.1962128930058569,1.1983917871643368,1.137316723631168,1.1716508134011656,1.1695049327905405,1.2102766643924123,1.171650813401165,1.10727439508242,1.2725072021005324,1.205984903171163,1.142418664266632
302,15.125,1.0020984142620042,1.0465587899224145,1.051235011810362,0.8479386596321522,1.1720832865607569,1.1590962141334908,1.1558494460266742,1.182364718899009,1.1406978615281973,1.1340731427647934,1.0637265004504357,1.140468292066099,1.1319414263310257,1.057331351149131,1.1681806057050883,1.2918201588636555,1.091438814089425,1.1032937677261985
303,15.175,1.0013211996077271,1.041289370904873,1.0427032057601404,0.8781683831316429,1.20630254249076,1.1982390228217037,1.198776590799641,1.1842622553953408,1.211140654292194,1.1075529339375951,1.2388498400640406,1.1477890825892474,1.211319843618173,1.190142923275198,1.101199857834703,1.19649599937809,1.2155552276867685,1.1566488145694704
304,15.225,1.0017963811982378,1.0319531187149975,1.0693747124619049,0.8835983432123888,1.235775397149898,1.1524646962184442,1.1455221378074891,1.1412497941699793,1.183439187590395,1.1507816517551828,1.154989262913336,1.117120762489948,1.1444702350179508,1.1549892629133365,1.1528854573342595,1.237037680497343,1.167612096387799,1.0633449158002728
305,15.275,1.001445804272017,1.0435476800351204,1.0577008577395133,0.884093377063357,1.1624405063068173,1.155012771442237,1.142279511674385,1.1401573017130762,1.1364434342807863,1.0471176877275223,1.1390801193842306,1.116089511470053,1.132809953589455,1.1620707272984072,1.101459124615577,1.2686635458095918,1.1767011141528845,1.0887695033642453
306,15.325,1.0014958680938644,1.0384327040881698,1.052889762808192,0.8820147921347634,1.220227551543792,1.1448528042994028,1.2117940133905736,1.1527592463180452,1.1669908419516009,1.200181925819758,1.1773410933214576,1.1669588967313211,1.1856468505935664,1.1565767001411849,1.2396342728622751,1.2811630592228207,1.1482709428690765,1.1292227903496228
307,15.375,1.0021141870770474,1.0609079122406866,1.055300368565082,0.871786448650377,1.2264432069473583,1.1662207608333766,1.185073004834274,1.1463211699435385,1.1363713744986197,1.2274588160517828,1.1696960482375818,1.0851148525096432,1.2728438479057984,1.1263739723769293,1.1387517083371164,1.2088922121115038,1.2604661119456124,1.1732956959402887
308,15.425,1.0016077347524763,1.039771001619923,1.0415303434162342,0.8748080709683707,1.1862474839948598,1.1493073211160727,1.122772837921451,1.1732403843896533,1.1550304449423636,1.1785220551384328,1.076041876430743,1.1990180908799706,1.219514126621509,1.024801787076898,1.082190687153204,1.1764724515642784,1.168274037267664,1.1491374324681671
309,15.475,1.000433345510978,1.045492984907127,1.036558807439966,0.8711079851968667,1.143443242950941,1.1263846412251806,1.2070253039287735,1.1300031325003417,1.144477097600987,1.089463498647023,1.164809572385228,1.1179728238452626,1.2483011676086446,1.1607368116426224,1.0466995108496635,1.1566640509000168,1.052808651963571,1.128694989881916
310,15.525,1.0016365501917248,1.0570054574998828,1.0386730944761506,0.879025244601499,1.178205385315644,1.141225966072956,1.1807734005408308,1.133521920397396,1.1268450808119108,1.1735051392671196,1.068294333677654,1.1249463059181355,1.3110885004225752,1.0966203197978948,1.1532722920383764,1.1552955767612505,1.179574993435743,1.0907775690165324
311,15.575,1.0014428771171031,1.052434760084706,1.0404513072690202,0.8766800931026646,1.1721837448245316,1.1196217397235622,1.1043124178494932,1.1813693379489725,1.1696321911788532,1.0594360016085362,1.192116791183799,1.0634566315956653,1.1961374211709284,1.1579414362932012,1.0534050566278428,1.1760342712352825,1.182065216215976,1.1230481117620437
312,15.625,1.000737248716395,1.0350413944723709,1.0277067554723367,0.8966822506694271,1.169764278098975,1.1226086309974552,1.130214380529958,1.166721978285973,1.1829475772886464,1.1665222313285544,1.0826285092124597,1.0686462221931103,1.2084690923866015,1.1505424747350126,1.0266993611350632,1.256408362167227,1.1844994574962882,1.1259613695668855
313,15.675,1.001242137163575,1.0372510915403776,1.0495553749512956,0.889617681614987,1.1507257071533268,1.153244808964083,1.139641659186001,1.118985024337802,1.1285576112186746,1.1293209754037532,1.176954900552592,1.2067261037706178,1.1670311661465838,1.252375282038256,1.10351926594813,1.1789396474337948,1.1848938880773991,1.109433001553343
314,15.725,1.0004332348129954,1.035555857014432,1.0516379614145288,0.8750946803150531,1.135910214107219,1.1489263734579398,1.132405863512794,1.1334071065397722,1.154933831619812,1.1675100508526193,1.10242925409901,1.0945406726743308,1.2365351383185683,1.1142621262360302,1.0846799458934806,1.2779501907981368,1.191175795126659,1.1395780329509482
315,15.775,1.0007397863434062,1.038253491756658,1.0609623665088517,0.8879947766327351,1.1441419770684051,1.155085943805581,1.161552833241185,1.1595630211071526,1.140162352800341,1.0856535597953427,1.122887165636699,1.103290530983354,1.1836367330620703,1.069976252072666,1.0934922136566805,1.0934922136566811,1.124846829102034,1.1112491642405289
316,15.825,1.000990930862038,1.0488825915505948,1.0524113687510313,0.8879686628005791,1.1779515464570625,1.1423608996484569,1.1482926741165578,1.1992070716344247,1.1680652556768942,1.0223323420401402,1.0379107396331326,1.164485220076198,1.1839582170674383,1.1235919263945915,1.108013528801599,1.2637975047315253,1.1469595227840803,1.123254129508009
317,15.875,1.000586145582304,1.0370259919452662,1.0442237163955004,0.9048129911410294,1.1381234975764434,1.1405795258405276,1.1371410862708098,1.1680870423982666,1.094897400128569,1.093304703011859,0.9868768115682276,1.0642789144363236,1.190057331596979,1.1339408070176096,1.1203954390156934,1.1997325944554924,1.1610315430214435,1.0888224894018947
318,15.925,1.0005984076434162,1.0387772804134443,1.026397784222076,0.8868160279917534,1.202254347041743,1.136357336546154,1.1446554786085616,1.1256185644653915,1.1236660604507074,1.0729897062514064,1.1652898960364733,1.126831483626029,1.149906531072296,1.115293959902896,1.069143865010362,1.176827419759607,1.196056625964829,1.115666771043608
319,15.975,1.0007992515437725,1.0495079180409708,1.050601440226999,0.8943023259557716,1.129740201610498,1.1117924182444234,1.176307423317071,1.122464073218846,1.1316805025149386,1.0643726400798394,1.138897833909487,1.1236106146623797,1.0892143713563884,1.1675613699978131,1.1216997122564911,1.1981358084920273,1.1083233954152731,1.113841613587378
320,16.025000000000002,1.0007190154481744,1.0402521766523205,1.0405238538987698,0.9218764878394784,1.114506444365038,1.125111609493079,1.100526908514438,1.1675322700052426,1.1496963104717195,1.0900239970446566,1.1526908818921715,1.1602868679342946,1.1374989098079256,1.0824280110025335,1.1090139621499646,1.158387871423764,1.0672360389182878,1.1164936830996053
321,16.075,1.0006151504166587,1.0274912414817614,1.0421606881281242,0.9061140844738702,1.1363275975488358,1.1396810095146213,1.1142908903451063,1.1209977142766765,1.1047097133000068,1.1342081250509817,1.122884915815864,1.1870497681481988,1.171952155834708,1.136095326590168,1.0587200634835283,1.1908241712265712,1.1964857758441303,1.1445107048822534
322,16.125,0.9999770912220592,1.032398445411839,1.058872493739129,0.8810663218862925,1.1459547752614347,1.1083434635681846,1.0854910210203872,1.1192935922890044,1.1140565742051345,1.1196831225597044,1.0184052521774196,1.2622223475421797,1.2172099607056082,1.0221562844138004,1.027782832768372,1.2284630574147513,1.1103055419687522,1.1197405363184256
323,16.175,0.999613466760098,1.0439808622086622,1.0419364552413737,0.9043492620932372,1.1365152342859108,1.1611192277009263,1.12705215989552,1.132256850810235,1.1123843945904148,1.148186359367394,1.1444584815772398,1.1239551537313937,1.1686896872132395,1.1183633370461623,1.0587172924037005,1.196648770639394,1.0773566813544695,1.0889777697717349
324,16.225,1.0000390854461016,1.0609665545368148,1.0571679232424698,0.8833748833688685,1.0843780832224632,1.1356344626982853,1.0956638915474148,1.1144735720890016,1.1116521200077636,1.1689076475957132,1.0985138431446246,1.0596120038427073,1.154087899290221,1.1263008712174236,1.042939786999029,1.180022458824833,1.1207434656028643,1.1115945393530442
325,16.275000000000002,0.9997363497300968,1.0512090406640382,1.0217966103105387,0.9126016474626916,1.1216570454900685,1.083801120204779,1.1230591167969313,1.115114046058043,1.0973544761711174,1.0936156193528157,1.137802109023636,1.1562131463864782,1.0899334118802468,1.1580542501227622,1.135961005287352,1.1488487314413414,1.215128465947573,1.09981525438316
326,16.325,0.9998413621061596,1.032301280547832,1.0397184917774658,0.9367133680886176,1.1514921731834504,1.099003824829384,1.0892493530113716,1.1087582966473963,1.1445246933134416,1.1674399604414718,1.0686284277395293,1.0796074869286336,1.1308430964777894,1.0960760757122907,1.0430106229649514,1.2223352563869958,1.13999231246871,1.138685281612863
327,16.375,0.9998613896000678,1.0561018226001329,1.0507246103966998,0.9314977241387812,1.0881476056000985,1.1116925898536432,1.0789142784418464,1.1232342488014595,1.10938425806408,1.0966674483870311,1.1530467036109082,1.0712058492536674,1.125766418825162,1.1057608766489466,1.0730245349060512,1.1712335601347394,1.1275851044775451,1.1305172711415914
328,16.425,0.9993137689235984,1.026579634196864,1.035113632331509,0.8974882188873967,1.0888745051181834,1.1338427737661316,1.086580205697369,1.1040168812955542,1.1035580214113911,1.174959400356108,1.17676703020281,1.1026542064880396,1.1478449526555816,1.026733752926568,1.0285413827732697,1.1930356988231254,1.0936160572545317,1.0810364291376884
329,16.475,0.999734627840284,1.0276407217063763,1.04443391675844,0.9050339700085872,1.0809070491831323,1.068592918243071,1.078170575640896,1.0877482330387211,1.0918529433520752,1.0636313323760898,1.178618503443775,1.092378125143011,1.1750251543479098,1.0744113796636856,1.1211249179099327,1.0762080542116177,1.1013614978826742,1.1095748672446528
330,16.525000000000002,0.9995680036806536,1.0287553517085772,1.0424664122735672,0.9020007105960842,1.1215215181914784,1.0929621585932314,1.106561853640016,1.0730159391912808,1.1020286219577544,1.1322089553090535,1.0000583832382808,1.0536329394831887,1.1679253261389924,1.0786343990641456,1.1375664109335446,0.9964867461552868,0.9929151090722934,1.100465119602036
331,16.575,0.9996587164001444,1.0410114973481694,1.0415193904189202,0.937474066947252,1.1039511694234754,1.1278325620681455,1.0980934693408202,1.1616269856219266,1.0940381385143665,1.132488682646667,1.0632613180334696,1.0188848022557782,1.152014349588851,1.0827869849756526,1.1591145921132813,1.0472857723535007,1.146689167695527,1.1279061281602367
332,16.625,0.998844752508382,1.0624414013599608,1.0313094366412483,0.918370011807884,1.082988498074312,1.1004560544948658,1.106726459363782,1.1174757248533531,1.0856758144467047,1.0956921754710771,1.0921633761941978,1.1327445678783123,1.138037766793631,1.1274513689629928,1.120393770409233,1.0357025877641255,1.1398021664320706,1.09023693985427
333,16.675,0.9992404663760442,1.042028545102916,1.0411085423742752,0.9293727939969694,1.0992089664428542,1.0765035564434269,1.0969829458546754,1.114345906442472,1.0983185582075825,1.0891311641436443,1.1347308586166474,1.0996541705604912,1.083869660935221,1.103161839366107,1.1119310113801455,1.1575307058531483,1.1768228842840345,1.0677630184604523
334,16.725,0.9995246846605982,1.041959657164643,1.0231706295958871,0.8898287225074376,1.1554881034566982,1.0948592753549862,1.1674368506008308,1.0970720063076038,1.076714881543526,1.0686819976609945,1.16108027804604,1.0965758181545926,1.1541068229226392,1.103549273277992,1.1157528197439412,1.1645670056077388,1.072168725222694,1.0701940988994862
335,16.775000000000002,0.999226128952173,1.0393938014929536,1.0445176319527258,0.94124806525743,1.1120975228778645,1.0518295795889927,1.036872571765478,1.0738251793294566,1.0914216591218282,1.1281743066881684,1.093514573763801,1.0969805470562377,1.1004465203486744,1.121242360103295,0.946210708835238,1.1403052132116973,1.1784309194285016,1.0795799464452285
336,16.825,0.9995738567197552,1.0482591207177536,1.0385651884101756,0.920862464449794,1.1011245445197582,1.084507097064734,1.0840697958159171,1.120365799467681,1.0980634357780432,1.002612499559112,1.0336211335660954,1.0870248921336767,1.068075171351632,1.0749659789087396,0.9957216920020052,1.1059746129157226,1.0629070656838011,1.1422040883626574
337,16.875,0.9989766354806008,1.0539796382944655,1.0458130519137552,0.9107431125727612,1.0946090337374512,1.1324291234654733,1.1315596961154035,1.0680914995603332,1.07330806366075,1.065180235251767,1.0737427773357846,1.0840178278366055,1.1559431813423515,1.0497676595005352,1.092580369920623,1.1593681981759585,1.1268305382566928,1.0685528283583288
338,16.925,0.9991093337822148,1.0372075595350287,1.022188508305068,0.9485491977067048,1.068704477116497,1.1002513541199364,1.080804649117816,1.0946334171193235,1.092040523119041,1.058896004357852,1.0912417022401666,1.0895392970884643,1.104860943453771,1.065705624964655,1.1150753743639756,1.133801831032684,1.0503839785993483,1.0668347712387425
339,16.975,0.9993580286643012,1.0584658627195682,1.0256183136439398,0.9060446174211044,1.1079563355453286,1.0456633271490223,1.0740173861432036,1.0929200921393236,1.1023714451373836,1.0543596133786417,1.1812889408319296,1.1000541712618257,1.0695911326730363,1.1372867739814565,1.0442052671823792,1.1135932995235092,1.0831302609347206,1.0850644221149617
340,17.025000000000002,0.9991894800616744,1.0456787506713583,1.0420682585528735,0.9220673034287876,1.0882183711429263,1.056186825681498,1.0715619675029835,1.096333029326488,1.085228760233193,1.1255690944567385,1.1121093743436532,1.0650003539478552,1.113791839357789,1.0986496542305684,1.046493238792364,1.012843938509651,1.122204164428467,1.102495288548591
341,17.075,0.9993753208846116,1.0405208552536651,1.0412387308916322,0.9595551624326794,1.1026594341934073,1.0810053598214917,1.1022348444998398,1.077184052579388,1.115821714693982,1.0587722995038016,1.100587951142972,1.0688080558972026,1.0688080558972026,1.055427047372668,1.0872069426184374,1.130695220323175,1.093897446880705,1.1174507527019528
342,17.125,0.9998804319538525,1.0507099628450451,1.030409453374228,0.9126906157842832,1.0476868461101487,1.0844107605386664,1.0586618090428093,1.0599281509196548,1.1126923957882162,1.0343071127446897,1.0925076737512245,1.157359727444219,1.022667000543383,1.1307537566983754,1.0692274493486102,1.072553195691841,1.040958605431151,1.096376399089268
343,17.175,0.9994301079795972,1.0450742282079095,1.0232361502648204,0.908962349620235,1.0923744983342405,1.1041249731530494,1.0751684459209854,1.0902761992594532,1.1037053133380914,1.0183744842967442,0.9671251190155764,1.1688161694769448,1.1093007775375243,1.0927687242210185,1.0530917962614057,1.0679706442462606,1.1423648841705352,1.0276526774845782
344,17.225,0.9995387558549024,1.0449727844665024,1.0310210026156896,0.963535784247332,1.1202545252570164,1.090631407456924,1.0484914793187647,1.086459137344235,1.1035654448062604,1.13574249764503,1.0995828233350573,1.0617795274655413,1.0387688256319227,1.0765721215014386,1.1357424976450294,1.0880774724182478,1.086433850858704,1.0820229072856429
345,17.275000000000002,0.9988494356230102,1.0383090743811936,1.0298149518123292,0.9330087462096504,1.06607532402056,1.081008674862871,1.0416012212512151,1.0548753108888258,1.0623419863099814,1.0245937939030272,1.1373481348588623,1.0425691236206236,1.088324508356325,1.073617420405564,1.071983299522146,1.0621785742216387,1.0817880248226537,1.0944774737234813
346,17.325,0.9994804314593334,1.0392976728588494,1.030852507632846,0.9593128848505827,1.1077720499333752,1.0372474704327768,1.0421965637310642,1.0945744678046092,1.1098341721409952,1.0089401564918132,1.0040660494556213,1.127543427705827,1.0186883705641985,1.0901752737616857,1.0885505714162884,1.1437904511598018,1.1356669394328145,1.0783215780784297
347,17.375,0.9989007554105024,1.0297811823190854,1.0511964402996887,0.9267055310137888,1.0686012260607922,1.064910738326891,1.0825430686110868,1.047278408042695,1.0813129060331197,1.1016789309350197,1.1097557559418747,1.1275247709569558,1.009603125856873,1.0855252809213096,0.9999109358486468,1.1065250259391328,1.0370643308801797,1.069948546979519
348,17.425,0.9992222091106708,1.016450464072505,1.0289349359015922,0.9207378680241946,1.0347535599593587,1.038015194506118,1.0596235233783982,1.0510617326931553,1.0816395565690224,1.0552129039344846,1.0793045227457738,1.1371244078928693,1.0616373356174953,1.0616373356174948,0.9604525366100788,1.0552129039344846,1.0760923069042685,1.104379472937117
349,17.475,0.9992257051546172,1.0254161034818827,1.0108706541120334,0.9344219221637392,1.068972782597707,1.0434341836960548,1.051541675410865,1.081944769341403,1.093295257742137,1.1002848983265718,1.1817283378253456,1.066749364415312,1.081121736091566,1.1002848983265716,1.05876471348406,1.1146572700028254,0.9980813664065415,1.0577381155071848
350,17.525000000000002,0.9995508466227552,1.026388115879015,1.0185889291630028,0.9436045956109383,1.062478721353063,1.058045008934671,1.0802135710266347,1.0689277575979983,1.1350303791085834,1.1194207800157294,1.084488500355664,1.065434529631992,1.0749615149938274,1.060671036951074,1.0273265881846478,1.000333462992779,1.1225964418030077,1.025511924306202
351,17.575,0.9994645831739856,1.0213092812720912,1.012952087743067,0.9419031869971812,1.0784845314156988,1.0832938269849992,1.0624535461846962,1.055239602830745,1.0548388281999697,0.970967628195952,1.1083240243797696,1.0451716583182438,1.064117368136702,0.9978073837721008,0.9346550177105748,1.1020087877736175,1.0941147420159267,1.0159636890147887
352,17.625,0.9993871155264352,1.0468906319011533,1.0430725954146718,0.9382792183448578,1.0440803727678156,1.0309297421184502,1.066795098434902,1.057629507376253,1.0731711617800488,1.06593771112902,1.1381514588638288,1.0643678470478286,1.100474720915233,1.043959613992339,1.0518089343982964,1.0345404295051903,1.1381514588638282,1.0572554016187568
353,17.675,0.999064867419736,1.0347974494876435,1.0249713029275132,0.9497943913817952,1.0575980033181365,1.0623530336815004,1.080976902604675,1.051654215363932,1.0738443570596288,1.0302565787287965,1.1301602469691638,1.0848913972977474,0.9818657394248675,1.0770864232164687,1.1707461121918137,1.0724034387677008,1.0208906098312611,0.9997693942562084
