,r ($\AA$),g_full(r),O (DOL),O (DOL),N (Me-Im - i),N (Me-Im),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
258,12.925,0.9992762977857778,1.0033531879820037,1.0026571882678097,1.0307079260076737,1.018488601865628,0.918805284239304,0.9121365362085346,0.907690704188022,0.941775416345286,0.9365886123213546,1.0508330230302876,0.992453410639716,0.9165599145319728,0.8435853990437583,0.939911759488202,0.9428307401077302,1.018724236215473,0.896127050195273,0.997665876031732
259,12.975,0.9999736905767972,1.0072379758056718,1.0358307159307094,1.0234093300086151,1.0552186367730003,0.9014437748108836,0.9308546646905212,0.8999732303169019,0.9602655545701582,0.9352662981724666,0.926888650752206,0.9037164344834012,0.961646975155414,0.8747511641473945,0.9124060155842032,0.9703365562562162,0.9326817048194076,0.8602685289793913,1.0650943692125798
260,13.025,0.9999529663724004,1.02844163769115,1.004043048925453,1.018379923980018,1.0421322254139538,0.8938065556042072,0.9156956957414534,0.920803161773477,0.9317477318421,0.9375848358786996,1.0778743249401388,0.9399064113478012,0.8939171068170219,0.93128341674828,1.0031417050776226,0.9858957158785804,0.8766711176179797,0.9255347536819326,1.0559648794780898
261,13.075,0.9996514884136286,0.9834563187562646,0.9980109281763092,1.025182863941427,1.0399147308412051,0.9260833249590062,0.9123260277156746,0.941288758754268,0.93115180289076,0.9137741642676048,1.069646316766214,0.9612554900005708,0.9698126605346998,0.949845929288398,0.904207686439706,0.9584030998225274,0.8785361748373173,0.878536174837317,1.070956087766336
262,13.125,1.000048155199656,0.9888016483404652,1.010805016078281,1.0389318587219565,1.0024592101488403,0.8737714892437372,0.9657474354799194,0.979400114999353,0.9542504422003966,0.8917355412429911,0.9879139869165754,0.9482841994757952,0.917146509343754,0.860532527285498,0.9284693057554056,0.9058237129321032,0.9822525887107494,0.9086544120350156,1.0103862716315362
263,13.175,1.0009021648335732,1.00917596936602,0.9980566801774658,1.0448066469208406,1.0466393730958223,0.8536027894179857,0.9341851747180964,0.936324530080046,0.9291933455402136,0.9256277532702968,0.9411002627567228,0.9888575895234816,0.9298632446939564,0.8877244269585806,0.8596318818016635,1.064707461447158,0.9214354811468812,0.9186262266311896,1.0093536811430683
264,13.225,1.0013040541376566,1.018046160746927,1.028283793550573,1.0360119041344156,1.0385886711234846,0.9504900571293444,0.941289483233082,0.9221805989869964,0.943412692593758,0.8924556679375308,1.0064870231972778,1.0260033920681386,0.9758184435430672,0.9730303908472296,0.9841826016305792,1.067824182505699,0.8726604937970853,0.9702423381513924,1.050555325501891
265,13.275,1.0012406427487832,0.9828127843583448,1.018045197546272,1.0310806404254624,1.025514550011728,0.8745068642444933,0.9398314733808296,0.9461532097488614,0.923675924884746,0.9117348673006844,1.0597954672199912,0.929742237561141,0.9380435075393654,0.9546460474958142,0.8716333477135697,1.0127549373433855,0.8882358876700182,0.8577978977498621,1.0165667449864493
266,13.325,1.001398141271537,0.9881548378225004,1.0078000632265265,1.0345553283091782,1.0376907969041398,0.90769403925235,0.9313972630116282,0.9355801848515012,0.9411574139713312,0.8888708909729235,1.013407882114585,1.0051687936421092,0.9831978910488386,0.9035533691482344,0.988690616697156,1.0189006077629026,0.9227779089173452,0.8843288293791229,1.0857100870771317
267,13.375,1.001939854859544,1.0178279602016584,1.0269273161677013,1.0388384994774524,1.0237227324379798,0.9092236469946424,0.9341338838986042,0.965271680028558,0.8884651162413394,0.9133753531453024,1.0003934366061156,0.959505421485974,0.9785864952087064,0.8313896407761993,0.984038230558059,0.954053686136622,0.8750035235710161,0.9976675689314392,1.018862580850859
268,13.425,1.0011973039828004,0.9929712408921304,1.0106475740525027,1.0278788051597256,1.0305264609257347,0.893535167524846,0.973204713591627,1.0047978094456953,0.9168865861995924,0.90727129615705,0.936137978600787,1.0146004103332231,1.0091892081447795,0.9550771862603404,1.0064836070505576,0.903670765470124,0.990250000485226,0.8847315578105701,1.0559298474561831
269,13.475,1.0019836887175328,1.0098208971930391,1.0333855192708472,1.0212869399802542,1.0294630755969658,0.932591591876663,0.906686269880089,0.9346367488763916,0.9434990958752206,0.9857656738696304,0.9694870504778448,0.9265180953320123,0.977543729567688,0.915775856545554,0.905033617759096,1.0097704459270624,0.8486368641301906,0.9506881326015426,0.9676236008924388
270,13.525,1.002117636767883,1.0183859326997848,1.0119026369105335,1.0189670983752437,1.030561091814302,0.9676636774074096,0.9568366712266276,0.9487164165910412,0.9439796013869484,0.9669869895211106,0.9836581183562936,0.9436720159840868,0.933009055351498,0.9410062758259398,0.9356747955096456,0.95966645693297,0.9596664569329694,0.8343766695000543,1.0107507428207274
271,13.575,1.0026419979581445,1.0120335331822898,1.018342969174698,1.0235589081878624,1.0359308078511311,0.9289780591431472,0.9605485354842376,0.9692807948977302,0.9316649081934524,0.970624219422883,0.9975944845111788,0.989656066862548,0.9843637884301286,1.0161174590246491,0.960548535484238,0.9314410041059282,0.952610117835608,0.9817176492139188,1.008665066946343
272,13.625,1.0026197737804778,1.024536419443285,1.0062478368245402,1.0203445034547662,1.023914638176441,0.8961675283139634,1.0141895911945973,0.9208388069952258,0.9388421725193904,0.9535115814650064,1.0086734084919071,0.9955396401521688,0.9850326254803782,0.8379344200753086,0.9797791181444836,1.0086734084919071,1.0086734084919071,0.9508848277970584,1.06319194890625
273,13.675,1.0030188730712466,1.0048717915160263,1.0267573793525344,1.04153289626421,1.048337521147929,0.9584663103840184,0.9352989617214212,0.96839517409656,0.9452278254339628,0.9333131889789128,0.9543744150358192,0.988272959832174,0.941336513191068,0.938728932822118,1.0326018261043295,0.967412316880572,0.9335137720842172,0.9804502187253226,1.0088941311172397
274,13.725,1.002733153306433,1.0173149568429565,1.0137350352620258,1.0262178840172096,1.0560530720879244,0.9363821408369408,0.8936699730092905,0.967266323727703,0.9882938525043918,0.9869796319558488,1.0199147953996406,0.9707310869920432,1.0535668064153645,0.986262784383916,1.001794481775789,0.9215473785844462,0.9862627843839156,0.9034270649605946,1.0843660566856432
275,13.775,1.002755808009376,1.015457938619747,1.0234237563858932,1.008163425987867,1.0287011232744818,0.9165498202737098,0.9791752884205256,0.9583001323715872,0.9295967928042972,0.9517766461062936,0.9739762675484892,0.9636968346456032,0.9225791030340568,1.0228035738372,1.0279432902886432,0.9020202372282844,0.9508475435169952,1.0022447080314272,1.0470861117659571
276,13.825,1.002621871836821,1.0090994739257293,0.9997311764224404,1.0128127985485484,1.0553947663867302,0.937780618487102,0.9468475581686076,0.9552668593014336,0.9332471486463496,0.9481428352659652,0.9899057089504746,1.0001109224448088,1.0230726528070624,0.9490848549731348,1.046034383169316,0.992457012324058,0.987354405576891,0.9643926752146376,1.027498383148993
277,13.875,1.0028597522349223,1.0188713150341466,1.014039678685437,1.02384125398839,1.025080604531214,0.9708987410564778,0.9683268238616256,0.91817443856202,0.9149595420684552,0.9535382999912292,1.0005147572396167,1.018245398507155,0.98785001347709,0.9371910384269836,0.9675864234570476,0.9777182184670692,0.944789884684499,0.9675864234570476,1.0798115610425412
278,13.925,1.002868834472049,1.0227206369818354,1.0293165135102122,1.0144511444560982,1.0405643747244422,0.9281901950775188,0.9390424875921805,0.9664924039527948,0.9990492814967792,0.947341299515157,1.073815967003315,0.902810145560164,0.9707095158390624,0.9581355583800072,0.945561600920952,0.9355024349537076,1.0159757626916606,0.9782538903144958,0.9992447009298157
279,13.975,1.0028286022617163,1.0127960154150606,1.014105768080187,1.030009739449134,1.0342177391754022,0.9133207584541831,1.0090261259257876,0.9456450878651224,0.9608565369996828,0.9304336387305624,1.008718823923069,0.916336159355858,0.8988583579512502,0.8988583579512505,0.9862473649742888,0.9113425018116836,1.0037251663788958,0.948794933392986,1.041712632697073
280,14.025,1.003120442822426,1.018946502501808,1.0196558282954051,0.9968017874941888,1.043299437127165,0.9414317435343662,0.9722674089308796,0.9647158174052034,1.0031030743273932,0.9439489407095918,0.9668325513934612,1.001539360930662,0.9494791466248602,0.9618744357452894,1.0858273269495795,1.0114555922270054,0.8205681397723991,0.9544372622730326,0.9917243156679552
281,14.075,1.0032109190060687,1.0135980823216812,1.0039727154716085,1.0158271899618303,1.0372383808976615,0.9684961053834884,0.967871269186467,0.9697457777775316,0.9185092096217596,0.9741196311566828,1.085510884098445,0.9993592266303144,1.0239739859069228,0.915669045089844,0.9378223284387924,0.8664395265366269,0.9845903710643488,0.9107460932345224,1.020332006218037
282,14.125,1.0032162830815887,1.0031713918182623,1.005385898201967,1.0059907447387466,1.0214041546436057,0.9839867733573244,0.9349735608130446,0.9517249119357732,0.9802642508856074,1.000117704068101,0.9751880838787204,0.9898525663430618,0.9702999230572724,0.9898525663430616,0.928750556074972,0.9727440034679964,0.9800762447001669,1.0020729683966794,1.0419264428490915
283,14.175,1.0034918913926338,1.0014305139207336,1.0138138566908153,1.0296480011791025,1.028328616246787,0.9111398316470276,0.9782894203214872,0.9807536254104586,0.9351658312644948,0.9918425483108284,0.9828818025327511,0.917356349030568,0.953759378754003,0.9756011965880642,0.9683205906433768,1.002296751718584,0.9998698830703544,1.024138569552645,1.0133414804646064
284,14.225,1.0033113591833356,1.005205442484322,1.009112723271388,1.025435721024003,1.020457241734504,0.9273798348074612,0.9512372316131938,0.9732594440492546,0.9383909410254916,0.9267681066842368,1.0579189088602747,1.0627385849826447,0.8820007303937596,0.9808040909023502,0.97116473865761,0.9904434431470912,1.0555090707990893,0.9783942528411652,1.0687139997670123
285,14.275,1.0028035113792564,1.0156358701983317,0.9955513855741852,1.0035639729513857,1.0202163178486865,0.9858918720775016,0.9561268063154578,0.9792099185390832,0.9403330979519235,0.976780117252386,0.9978752102414424,0.926085626770835,0.8973697933825922,1.0218050713983116,0.9476225018120172,0.947622501812017,0.9021557656139662,1.0265910436296848,1.0483476827018996
286,14.325,1.0026577491697373,1.0285028206844973,1.0035721661504966,1.004063535648276,1.013752774605253,0.9597186218044644,1.0091824351218537,0.963337925217932,0.9717829665160228,0.97841835610738,0.9457715081454964,0.971910921687206,0.9006216120279975,0.8222033714028687,1.002802955872863,1.050329162312335,0.9386425771795752,0.971910921687206,1.090653693592358
287,14.375,1.002906011210997,1.0054931455077265,1.0005416403703635,0.9997850471224388,1.022877733954472,0.96323741617639,0.9548510207619184,0.9314889192501782,1.0015752237854003,0.966831585639734,1.019437156875962,1.0217969651094712,1.031236198043508,0.9887596498403424,1.0052783074749072,0.9698811839722692,0.9793204169063056,0.9651615675052512,0.9924919995974236
288,14.425,1.0022505816814722,1.006804644925827,1.0035637375329036,1.0112124483623992,1.0110850434930072,0.951812378102133,0.9744179220820588,0.9613305018831546,0.9524072608384472,0.9797718667088834,0.9631692303408528,0.9889474822477852,0.9959779145860392,1.0123822567086334,0.9092692490809016,0.9209866363113264,0.9655127077869377,0.92801706864958,1.0069300846912113
289,14.475,1.0025877935563667,1.0017479321883236,1.0131793566305345,1.0122097489176525,1.0134750111037998,0.96947016554821,0.980694987696544,0.9919198098448776,0.9789226473573328,1.0125971138023349,0.9518720791497852,1.010054969073366,1.007727653476423,0.9216169763895232,1.0333281250427986,1.0891836993694357,0.9518720791497852,0.9844544975069902,1.0869751243641737
290,14.525,1.0023716046608238,1.0043421794082803,1.034432764897576,1.0081431107614314,1.037672417882076,0.9892095569846976,0.9980103537550244,0.9487258918411956,0.9774751612909292,0.9939033152622052,1.0054243583069973,0.8944809808386384,0.9776885139399067,1.0308488823101618,0.970754552848135,0.9684432324842108,0.9730658732120588,0.9407073881171212,1.0008960571858387
291,14.575,1.0026594680074763,1.014758933706508,1.022640556492578,1.0049819270772749,1.0208310149623876,0.9812687732954424,0.9667012440006758,1.0039941189952777,0.9964190037619988,0.9532991170494912,0.9457416594274796,1.0651071115882282,0.9572191067506286,0.9342642121043304,1.0031288960432243,1.0421522169419308,1.0283792801541525,1.0146063433663737,1.0210946146082354
292,14.625,1.0021742505742577,1.009571794890379,1.0195740138360954,1.005186823824034,1.0422461160957217,0.9739919953229452,1.0116090361405277,0.9734132716180594,0.9525792182421668,0.9583664552910264,0.9461255720785908,1.0623964255147549,1.0145201917469229,0.996281626502034,0.9666439579790908,1.032758756991811,0.9370062894561468,1.0259192950249778,1.0317816909965496
293,14.675,1.00158110734492,1.006051371822185,1.003351867228909,1.002288075633008,1.009551032702812,0.9788619615587076,0.9771376010862012,0.9736888801411916,0.959319209536983,0.9673662250753398,1.0642265138389837,0.9532752389919408,1.0144116557443932,1.0619622021074115,1.0325261495969715,0.9578038624550854,0.946482303797224,1.0121473440128208,1.0346749352197888
294,14.725,1.00211416906193,1.0024481542948216,1.003091642999835,0.9932921333770426,1.027771254698108,0.9322633362302208,0.9493900356098326,0.9996283537900282,1.008762593459154,0.999628353790028,1.01653015711718,1.039019762363135,0.9603061440022916,0.881592525641448,1.0322728807893484,0.9827957492482472,0.9850447097728426,0.9985384729204152,1.0375051562955502
295,14.775,1.00177827667491,1.003025001298122,1.0015336727065571,1.027748976032648,1.0170622325739604,0.9662236003616622,0.9679246982496228,0.9741620571721455,0.9356038383783704,0.9656565677323418,0.8979734911598456,1.0252980906526594,0.969453968068092,1.0185967959425113,0.9225449050970552,1.018596795942511,0.982856557488388,1.0118955012323638,1.0222209655306524
296,14.825,1.0016790226302856,1.018384133844474,1.0070628764604364,1.022034358649767,1.0053884550154375,0.9788663530375312,1.0002684942431848,0.9597170688008934,0.9856249239445798,1.001394922727693,0.9629256832719166,0.9873316337695924,0.9252073961391458,1.051674594172554,1.0073001387222358,1.0982677723953886,1.0073001387222358,1.0538933169450702,0.9675216090149864
297,14.875,1.001337720963986,0.9974664976353366,0.9959951531018952,1.0055900577864958,1.0070278131413677,1.0360723145858712,0.9745345421212676,0.970618502055338,0.987960965204454,0.991317570975251,1.0291895775002982,1.0027435926394772,0.989520600209066,0.9388324625591584,0.9035711494113964,1.0402087378589735,1.0688585547915304,1.0710623868632656,1.0189125238596553
298,14.925,1.001278609212991,0.9874539280584608,1.020755313305384,1.0104078459585657,1.0019580276943665,0.9685716330814612,0.9724614789974508,1.001357477230518,1.0158054763470514,0.975795632639728,0.980712667304096,0.9588217595517724,0.9872799396297932,1.0069817566068844,1.0069817566068844,0.967578122652702,0.9894690304050257,0.9040944901709635,1.045268507512479
299,14.975,1.0014625364246463,0.9940404588055712,0.9899962716687658,1.0037900368014938,1.0284976233862917,0.984746007421339,1.026697070517764,1.0382888116365123,0.9720502909579476,0.975362216991876,0.924161178659277,1.0850739485905398,1.0285370294255018,1.004617563624908,0.9763491040423904,0.97634910404239,0.9415571537869812,0.9741746071514268,1.012672077618986
300,15.025,1.0008139795670914,1.0057710034460832,1.025857581249441,0.9926579206934024,1.002639693230838,1.0275516681663477,1.001780628463136,1.0089087883810453,1.0028772684505065,1.002877268450506,0.948261273927968,0.959061516227831,0.9957823400473648,1.0022624854272828,0.9785019523675844,0.9785019523675842,0.9612215646878036,1.0562636969265975,0.9921234824519024
301,15.075,1.0009584774100293,0.9835567527548088,1.0005428556425842,0.9984494729620064,1.0222470769442769,0.9766269265349774,0.9733587940423888,1.0267382914213228,0.9766269265349772,0.9962357214905038,1.0557058294238046,0.9055037805220436,1.0127909583090158,0.9913335227516208,0.9913335227516212,0.9720218307499664,0.9655846000827484,0.9441271645253534,0.9573738466806848
302,15.125,1.0009247035368642,1.0018673758068668,0.9988178606613504,0.990816107081832,1.026161009147324,0.9739682218601968,1.0064338292555368,0.9577354181625266,0.9609819789020616,0.9523244835966372,1.0849743643180012,0.946421645888394,1.0018427332602364,1.006105893827301,1.0252901163790933,1.1020270065862603,1.070053302333274,1.0444743389308857,1.0343167063552765
303,15.175,1.0008891220749851,1.016482335252784,1.0035566707472854,1.0015659826620191,0.9969610815923085,0.9917495733624534,0.9912120397183546,1.0374399331108586,0.9858367032773656,1.049265673281035,1.069366173790673,1.0058394703971674,0.9423127670036624,0.9952516864982498,0.9719585619206312,1.0503081627726207,1.0270150381950025,1.0354852653141369,0.9925723289401563
304,15.225,1.000464242393817,1.0268712300312757,1.0077101900805154,0.9995730655907012,1.0100948873337612,0.9884503739270296,0.9975285243088554,1.0151508162265173,1.0236949577623535,1.020490904686415,0.8646088679161343,1.0371099072570653,1.0392135784685408,1.074975989063612,0.9256153330489032,1.0329025648341164,1.0581466193718136,0.982414455758722,0.9910223348995518
305,15.275,1.000392576609948,1.0201596773350912,0.991755465920427,1.0109919120901467,1.0046291848394104,0.9899477161089348,1.0483047626105335,1.0000275695955745,0.9788068254131752,0.9941918649454156,1.0240616700142784,1.057500418422908,0.9718136256257948,1.003162452258885,1.0010725304833457,1.0554104966473683,1.0533205748718293,0.9864430780545702,0.9775075961775184
306,15.325,1.000302876732421,1.0145038557914616,1.034900868703139,0.9907471966974706,1.0137747036048748,1.0156493788466947,0.9808632558555788,1.014068191438008,0.9803361933860162,0.9777008810382044,0.9198038673362778,1.0049324419655945,0.988321988379386,1.0194665888535266,0.9966272151724904,0.9322617075259336,1.0568401094224944,0.982093068284558,0.9746353136131982
307,15.375,1.000036012878695,1.0052601563890713,0.9910946350543004,0.99126690703374,0.9974349893831974,1.0116724762496936,1.020050716218635,1.009577916257458,1.0289525961856356,1.0006760362904574,0.9942812811626482,1.010783875040867,1.0107838750408664,1.0190351719799753,1.0767942505537396,0.9695273903453212,0.903517014832448,0.913831136006334,1.001648510572568
308,15.425,0.9997734474950348,1.0082339328727,1.0148799107163742,0.999558545572158,1.001898388338518,1.01344846933466,1.0368597532771953,1.0035637050033666,0.981713173323667,1.0259344874373455,0.9837468808176646,1.06572578755247,0.969400572139074,1.0083405528381053,0.971450044807444,1.0411321155320286,1.028835279521808,0.987845826154405,0.9993061427081488
309,15.475,0.9998238199713504,1.019402225316014,1.0036713089032503,0.9916706740707422,0.9883496068434456,1.0032918546991825,1.0001904888423068,1.0053594319370995,1.01156216365085,1.0032918546991825,1.0181251550348438,1.0140526544147048,1.0893939158872836,1.0466326593758195,0.9733276482133104,1.04256015875568,0.9753638985233803,1.0344151575154017,1.0038298467355775
310,15.525,0.9996193998204278,0.999918292192696,0.982069499829164,1.0081713817753493,1.0214802119297042,1.0333033265245526,0.9891362857287712,1.0250862026555698,0.9901634262123936,1.013787657335719,1.066202947469683,1.050017703485324,0.9690914835635264,1.0156240600185595,0.9690914835635256,0.9974156605361548,0.9751609500576612,1.0014619715322446,1.0069121047106524
311,15.575,0.9982846819398,1.010571928493578,1.0076960835064022,0.9842231240262314,1.008375168264494,1.0159637691464585,1.0343337820491565,1.0067787626951092,0.9930012530180856,1.027189888142552,0.9528284470238,0.9488080738296072,0.9870016191744422,1.0593683366699214,1.0674090830583085,0.9809710593831528,1.049317403684438,0.9246858346644472,0.9916578677207776
312,15.625,0.9987382011523032,1.017163730550402,0.992875243679876,0.9840150497162652,1.0038864637637248,0.9957825352606374,0.9993316583496514,1.0023737638545216,1.0338088540715074,1.000852711102087,1.038617839036276,1.0466072070288628,0.9667135271029952,1.004663025067782,1.038617839036276,0.9587241591104088,0.9806949210900224,1.016647077056663,0.9732150791173704
313,15.675,0.9990003595799352,1.0203385161104206,0.9970565130528972,0.9957659789098569,1.017452939768117,1.0307506239193238,0.989943781036887,0.9859134755670168,1.023697589347051,0.9723111946062046,0.9843715783986196,1.0200947405179244,1.0994795452274904,1.0538332825194896,1.0022331594582718,1.026048600871142,0.9645253772212278,1.069710243461403,1.0064454144020445
314,15.725,0.9983976246098843,1.016117191456891,1.0077475079733496,1.00241612045256,1.0037026438157082,1.0242061975686425,1.0237056080292644,1.0151955858598276,1.026709145265536,1.0056843846116337,1.0609464358830365,1.0254500867270993,1.0215060479319944,1.0057298927515776,0.9781216211858478,1.0944707656414223,1.0471423001001716,1.0727785522683495,0.9774776964846058
315,15.775,0.9986503149043392,0.987259005737505,0.9879131290730628,1.0150343849619292,1.0116253693953068,1.026677484281779,1.025185220496486,1.0202110078788416,1.000811578670029,1.0182213228317836,1.038555301077852,0.968011922136715,1.0973414501954664,1.044433915989614,0.9680119221367152,1.040514839381772,0.9856477668719996,0.9993645349994422,0.9785494393424904
316,15.825,0.9989243735933732,0.9921730582471784,1.0172443475056467,0.974014310008432,0.9988913193391556,1.0503513063982393,1.0038887074328593,0.9816459738856018,0.9959801799493896,0.9786802760793006,0.952168735083581,1.0203198715415065,1.0573162027615224,0.9969537676130747,1.0027952935951827,1.102101235291016,1.0553690274341525,1.0183726962141368,1.0241744839242577
317,15.875,0.9988787344846772,1.0078938814731888,1.0091856982213925,0.9817740400093112,0.9948180752564084,0.9902073486535572,0.9941367428942464,1.0059249256163127,1.029010116780359,0.9744897716908032,0.9539199882035596,1.0235774315612236,1.087430087972415,1.006163070721808,0.9693994200608184,0.9926185678467064,1.104844448811831,0.9810089939537624,0.9975348669952496
318,15.925,0.9992936706739768,1.0003827948456976,0.9925887950691727,0.9946439819469636,1.0149236385415736,1.0450110259642742,1.0298800863076214,1.0074277242364595,1.0742967156223102,0.9844872673376646,1.065229984430201,1.0652299844302011,0.9421709248570368,1.0940719515176618,0.940248127051206,1.0306196239252492,1.0152372414786026,0.9517849138861904,0.9848060231434668
319,15.975,0.99860145499757,1.001237863030781,1.007160729894359,0.9946603358607248,0.9917516685600362,1.0268386665012357,1.013257427643402,0.9904603481320376,1.033629285930153,1.0229583125418544,0.99742734728638,0.99742734728638,1.0069812490803107,1.0604830991263232,1.091055584866902,0.9840518847748764,1.0662154402026818,1.039464515179676,0.975433875401577
320,16.025000000000002,0.9984042063008294,0.9956335142246971,0.9842237986455874,0.9856757842334576,1.0072516366533146,1.013210605978254,1.0281532933166582,1.0170667833559062,0.9992319629842624,1.0242971159390055,0.9798196155035792,0.9969094925181762,0.9779207402797352,0.96652748893667,0.993111742070488,1.008302743861242,0.9760218650558908,0.939943235802852,0.988538940511028
321,16.075,0.9986479127266672,0.977030736777518,0.9977286339368464,1.015768761578408,0.9911465514199586,0.9887143189934082,1.009791562227765,1.0260785229088578,1.0188930990789633,0.9973368275892815,1.054878282259381,0.9850562850436436,1.0378945532069044,1.0624266062827037,1.0511041202477196,1.0982811453934875,1.075636173323519,1.0643136872885348,0.969690053996165
322,16.125,0.9985533295513952,0.9957541485416106,0.994502077580628,0.9693080170906052,0.9879662023359586,1.0616185846979262,0.9944938221676984,1.0002065679149517,1.034483042398472,1.0163926808655026,0.9489505435715396,1.0614743234416828,1.018340207824795,1.010838622500119,1.104608439058571,1.016464811493625,1.0783528904222046,0.9883338665260898,1.040730143615282
323,16.175,0.9985344536684874,1.0094281304307984,1.0134278016352878,0.9954456078978348,0.9894672598862332,1.026204870946313,1.0167424009514183,1.015796153951929,0.9907206084654582,1.00586056045729,1.0213732764186163,0.989688339011469,1.1257471878774532,1.0008712580963446,0.9915521588589492,0.8759953283152366,1.026964735961054,1.0325561955034914,0.982841653857464
324,16.225,0.99822745964984,1.0048946424656533,0.9987112190327592,0.9927437570113612,1.006640961156986,1.048102502822887,1.0198897840389598,1.0081344845456577,1.0165983001808356,1.0551556825188688,1.0187926227529196,0.9761885676196158,1.024349673422481,1.0039738209674225,1.0317590743152294,1.0095308716369842,1.0113832218601708,1.0224973231992935,0.9998721883303644
325,16.275000000000002,0.9981247692718505,1.0077723113297492,1.0068065917178812,0.9880545355372842,1.0015662213453815,1.0393358100846184,0.9944723938219736,1.0145674656896158,1.024848665249806,0.9832565397563116,0.9389029350421052,0.9407439211892468,1.032793228546316,0.9978144917506292,0.9757226579849332,0.9536308242192362,1.0438391454291638,0.9591537826606606,0.9559226641166988
326,16.325,0.9981290004197928,1.0014340741090395,1.0039644904329197,0.9952415043870382,0.9895714628328088,0.9832808539775708,1.013935807384524,1.0134713383935094,0.9958215167349612,1.0710654932793002,0.9770738592794698,1.002690027874812,1.010008933187766,0.9807333119359468,0.9770738592794692,0.9898819435771404,0.9807333119359468,1.0356251017831075,1.0123054264364737
327,16.375,0.9978856784197274,1.0134530389231782,0.9995772485562684,0.9949073135899076,1.0009382532827409,1.0197558498552242,1.0022136487259812,0.9999054643668696,1.0192942129834015,1.0451458778054452,1.0420403206677318,0.98020895783579,1.0820488495589895,1.0183989172319898,1.0093060697567038,0.985664666320962,1.085685988549103,0.9820275273308472,0.9687779495811454
328,16.425,0.9982522406553924,1.0059993017701283,0.9896219675797148,0.9897436651033528,0.9973102121856569,1.0488866997500617,0.9846504189254742,1.0264040014614566,1.025027509729501,0.9887798941213408,1.0302832054333304,0.9543676008224532,1.008593032687365,0.9362924568674827,1.0266681766423362,0.9977479463143828,1.023053147851342,0.99955546070988,1.0207107567469749
329,16.475,0.99800833081713,0.9969037617219524,0.9954473021181992,0.9848196212592194,0.9946844215911824,1.0293043861377562,0.9978369503187466,1.0046776972359222,1.037969332232846,0.9955567013463544,0.9917010076294016,0.9413973333293592,0.9827182086472503,1.103087715008066,1.0438012417258733,0.9809216488508206,1.0294287633544328,1.031225323150863,1.0496125627000388
330,16.525000000000002,0.9980970183044148,0.987048153174396,1.0038239694262605,0.9941108056264788,1.0006152415617302,1.021725160622314,1.0072197457421392,1.01809880690227,0.9977005672270244,1.0081263341721505,1.0249943734456872,1.026780077929042,0.9571376030782032,1.0178515555122678,1.017851555512268,0.9874945792952357,1.0107087375788488,1.008923033095494,1.0114011536030056
331,16.575,0.998315892224552,1.0006547323387949,0.9971843513519996,1.0010527098907815,0.977990092032299,0.989437523400614,1.025482606220308,1.0259331697555545,0.9862835786538906,0.9826790703719214,1.0046201491943638,1.0259195163150918,0.9957454128940598,1.04544393617576,1.0383441471355173,0.9620214149529068,0.9939704656339992,1.0418940416556388,1.0399742007416957
332,16.625,0.998717316297696,0.9991039709021134,0.978995688877221,0.9947526491702444,0.9864078916273064,1.0242500021153482,1.0399250130790725,1.0139492806249004,1.0399250130790718,1.0202192850103902,1.0479864472889882,1.0127007083230286,1.0091721344264328,0.9791792563053672,1.030343577806008,1.0497507342372852,0.9809435432536646,1.0497507342372856,0.9998646206277584
333,16.675,0.9983640345342648,0.9886888730178798,1.007004121130797,0.9865078466540154,0.9860311346376563,1.021678192414804,1.0434918008803051,1.0025356380471186,1.0350334629038862,1.0127746787554153,1.0083903727867776,0.9768233698125832,1.0241738742738749,1.0504797100857042,0.98909942652477,1.0118978175616884,1.062755766797891,1.0259275966613306,0.998011199473266
334,16.725,0.9986277160455874,1.0069776767165064,0.9912657324500636,0.9849778321583964,0.9796705331493644,1.043899786527489,1.003188137370842,1.0545202167422658,1.0248715157260126,1.019561300618624,0.995397139953185,1.042464955677766,1.0320054410723032,1.0668704897571788,0.9901673826504532,1.0041134021244036,1.0407217032435223,1.0320054410723036,0.986182805657896
335,16.775000000000002,0.9987580992069092,1.0000747710909244,0.9829688813523834,0.997579864363864,0.9729912965483036,1.060120194528405,1.022730063186116,1.0262491343712732,1.0209705275935383,1.024929482676839,0.9964036783729197,1.0605200889812634,0.9964036783729192,1.0327940735830603,1.1021091120785678,0.965211911049941,0.9894721745233684,1.0501228332069372,1.0135732963267805
336,16.825,0.9985083684871796,1.0150870407649344,0.9828033791139984,1.0004626236424528,0.983699279110767,1.054703245179571,1.0350259458292066,0.982553147561566,0.9873631540694332,1.0319650325969274,1.0387228929798813,0.980154769660949,0.9973806882841646,1.0886780569872057,1.0490584441538102,0.9887677289725564,1.0146066069073791,0.9956580964218428,0.9953768569341171
337,16.875,0.9989284316866812,0.989890373890758,0.9939734062859517,0.9973356186622506,1.010555226414518,1.051505217210721,1.0193384598425548,1.024554690767123,1.021077203484077,0.9836942151913444,0.929832679205091,0.9572310638593848,1.0223022274133318,1.041138616863159,1.0223022274133318,1.0000410398817183,0.9589434629002774,1.0445634149449452,0.9935234394505632
