,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMI),N (DMI),N (DMI),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
247,12.375,0.9991095404882576,1.0180589544649046,1.0000656356499158,1.1020602817073353,1.0451585133751031,1.0416315442636006,0.8934084064750923,0.9191643244995992,0.96745667079555,0.9095058552404092,0.9376763905797136,1.0590170081667616,1.0780412657985003,0.8656037222440898,0.8243844973753239,0.9036522375075664,1.065358427377341,0.97340784882394,0.894140108691697,1.150967586720163
248,12.425,0.9992110160750496,1.0241308562295175,1.0173813119222055,1.1361250927378463,1.0512247573330875,1.0498253012549874,0.8558929839705349,0.9053942572971893,0.9141767412744984,0.9788477596528692,0.923757632886109,1.236080182922168,0.9184107211533664,0.9467179009149428,0.8460701506515603,0.93413693213202,1.129141948267324,0.8932487835875209,0.9278464477405588,1.1904420767759538
249,12.475,0.9989901652551452,1.0303704794616946,1.0181697026651806,1.1110711450366404,1.0407326135724304,1.0296265296570284,0.8870628563199016,1.030418550064457,0.974185101137035,0.9227037746541829,0.9377521623953244,1.1450695041943324,0.9765851629777282,0.9921855649422284,0.9110634747268258,1.0077859669067286,1.135709263015633,0.9017032335481258,0.8892229119765258,1.1157789535671072
250,12.525,0.9992663074271244,1.0254076963087773,1.0413489704129006,1.1035952342425714,1.0469005539476646,1.0521798156755295,0.8839232115427615,0.966422711286752,0.9177087209617292,0.954637068466182,0.9004231114915594,1.104993299601335,1.070945887008576,0.854280534145569,0.897613604718171,1.0214223777827462,1.1297550542142498,0.8480900954923409,0.9192801400044712,1.1652553248582758
251,12.575,0.9996302310543368,1.0191732110001133,1.0196125097979578,1.1132812144443525,1.0351761916269235,1.061135295420471,0.8691132472849984,0.9688858891257875,0.9540758876025456,0.9548553613669272,0.904969040446532,1.1085061746184282,0.9396201923358412,0.9733973887923588,0.9058429958793244,0.8536418740828889,1.0317398190354334,0.9549734634524404,0.9396201923358416,1.1373953908827203
252,12.625,0.9994731099562996,1.012133475459735,1.0182350408349763,1.0550060315273435,1.0353517435738366,1.0545542088157691,0.9024550440827254,0.9156013472098944,0.924881090593778,0.9705064955645416,0.9341608339776628,1.136299890617519,0.9260996427552975,0.9687489684085012,0.8834503171020922,0.9626562076009012,1.124114369002318,0.8804039366982925,0.8743111758906916,1.1673854049420138
253,12.675,0.9995920504054858,1.0252071567111036,1.031981335871152,1.0980252911265709,1.0547677117864134,1.0451300127624408,0.8930474669834362,0.9421497332093296,0.9582614143147008,0.9168313771866028,0.9175986000963828,1.1605990198847524,1.030636108803908,0.8100013992945666,0.9429867036563612,0.8492925119469155,1.088061581141956,0.9671658499039604,0.9218299506897124,1.094075526956091
254,12.725,1.0001776564309086,1.0184533669571536,1.0075852883431768,1.0714010263572284,1.0665087842277423,1.029816968256605,0.8784311541099519,0.94389482763981,0.9834775139601892,0.9271483065042648,0.9378051835905208,1.067533055307195,1.0045605997975002,1.019554041585523,0.9805710929366652,0.9865684696518738,1.214468784829814,0.8726183120629037,0.8786156887781124,1.1178069835882576
255,12.775,1.0005202485479108,1.01432760445798,1.0224149835954968,1.100097823249461,1.0614862871346078,1.054646529308548,0.8980024974087533,0.9674862903117012,0.9440732731378816,0.919904997345552,0.9350101697157576,1.1782034448760756,1.0978713918163436,0.850924710188277,0.895553628554795,0.9818362040633964,1.0800198244697363,0.9520835918190512,0.934232024472444,1.1361247504162149
256,12.825,1.000577763047357,1.0367016789869747,1.0402211713789724,1.1020449701853952,1.054539257326787,1.075336689223413,0.8947610922780564,1.0146620761679144,0.9517140596257389,0.9030042849204843,0.8917635676808106,0.9623870638735108,1.0922797964208562,0.9682912789892992,0.9712433865471936,0.9978123545682418,1.145417732462952,0.847254869115637,0.9299138807366748,1.1213188952556512
257,12.875,1.0004631970911126,1.0116232892087609,1.0314590399775596,1.071345253550701,1.0700419138261872,1.0500573713836348,0.8543642536445516,0.9205421636309444,0.9659000569924044,0.9837457855280608,0.9250035957648588,1.1365385698718562,0.9666436290147232,1.0222988682610257,0.943209844068912,1.0164404220245729,1.1629015779358935,0.8787669354679304,0.9197760591231005,1.0998037207667517
258,12.925,1.000707491207234,1.0266821685123395,1.0250188519169372,1.0695387353746746,1.0505706965369137,1.049708512953379,0.9067932937557532,0.9783628214158904,0.941471312312727,0.937044331220348,0.9289281992176516,1.058003764097992,1.0056848966425962,0.9911518779049864,0.8807009354991525,0.9562726329347232,1.081256594078167,0.9620858404297672,0.8923273504892404,1.0482458800884535
259,12.975,1.000761797315751,1.02717480553413,1.0297881319006468,1.063236545786556,1.0606698914817003,1.0797059109093818,0.8544244104655395,0.946675889230456,0.9437472708569664,0.9481401984172012,0.946675889230456,1.1248556934538914,1.0815920129364338,0.9171900269700956,0.842199647406503,0.931611253809248,1.104665975879078,1.006601633372841,0.9258427630735876,1.1450748421038872
260,13.025,1.001127611306294,1.0152090871396833,1.0273566548669535,1.0763140672624496,1.0663383699322706,1.052329943894148,0.91035993385394,0.9822878137035328,0.9336093495628992,0.9663038404036228,0.9539525883082391,1.0962011440805748,0.935921081238506,1.0675797042873485,0.8786782016520536,1.0017503927629274,1.0818904241839615,0.933058937259184,0.9502318011351198,1.0100447691928007
261,13.075,1.0016854733745912,1.053511629841127,1.0302146382838282,1.0752593440659644,1.057355907387099,1.062200366723733,0.8940376795835141,0.8889906926826392,1.0252593390062552,0.947391541107046,0.97262647561142,1.0395482110113303,1.0594302806208369,0.9713811152073086,0.962860228231806,1.042388506669831,1.03670791535283,0.8492484018917699,0.965700523890307,1.0788486284901793
262,13.125,1.001078562017757,1.0198264097355458,1.019154321683789,1.0766977455200792,1.056213105826628,1.046179812915549,0.9065578594005692,0.9366095011486548,0.9358939858689382,0.9058423441208532,0.9795404179316338,1.0344616362201613,1.0175494568814123,0.890708111840793,1.000637277542663,1.0936542639057831,1.124659926026824,0.8653398428326692,0.901982898066626,1.1029156954484325
263,13.175,1.0015053568184835,1.024239825478024,1.0262408149781763,1.054227388572893,1.0791205972759126,1.0324458309577502,0.8947193666527726,0.9245433455411988,0.92383325080576,0.9316442928955848,0.9053707876843532,1.1273291875646656,1.0126381287801711,0.9371098705562352,0.8783656697153969,0.9482992421449667,1.0601929580322786,0.9510965850421498,0.953893927939332,1.039926494185342
264,13.225,1.0017403617000893,1.0040648537606534,1.015583002795091,1.080446708610335,1.0425651929121074,1.048535649190632,0.957030884264058,0.9422314376001808,0.9943818687014624,0.8992425687193948,0.9478693220435628,1.0077718442544956,1.0299816920617564,1.0827300806040032,0.9328136079049872,1.016100537182218,1.0660726947485566,0.9605759176640644,0.835645523748218,1.06479789481064
265,13.275,1.00186690247956,1.0104436211845904,1.020429800015544,1.0807006116836833,1.054546390035827,1.0757966951247109,0.9351470242017283,0.92815265603268,0.9365458978355384,0.9022734938072028,0.9687199914131592,1.02499286259141,1.0360142912214252,1.0966321486865085,0.9809071480713496,0.9505982193388076,1.0883660772139976,0.856916075983679,0.9368214335512886,1.0874101369756797
266,13.325,1.0012734441637348,1.000657772238896,1.0340434609777416,1.0766615000706936,1.059017960702423,1.0237308819658806,0.9468855460435972,0.9815954267636704,0.9350841865987716,0.9621578935604288,0.9295306056835602,1.0583358175920494,1.088417714216113,1.061070535466965,0.9380082310957956,1.0282539209679862,0.9954373064690084,0.8395583875988613,0.9161304880964776,1.0921570223307924
267,13.375,1.0015143706915337,1.0175248604527791,1.012606154855883,1.0762756137204086,1.057153454883035,1.056549597235539,0.909502518305546,0.9053684159496116,0.9687579854072706,0.9535996101021784,0.9157036718394472,1.0450092066389465,1.088438160681085,0.977151465948106,0.9391511311612348,1.0097231814797094,1.007008871852076,0.8848649386085625,0.9174366541401662,1.0383065236809137
268,13.425,1.0020140846668042,1.0310299236793068,1.015998085539683,1.052090664998255,1.0686731802270544,1.0474955101758168,0.9759171369801446,0.9526647314739604,0.9526647314739604,0.9622392513882714,0.9335156916453378,0.9106155953134903,0.9833570777793608,0.9887453357397962,0.9806629487991432,0.9968277226804478,1.0129924965617527,0.9860512067595788,0.9537216589969691,1.061431835981579
269,13.475,1.0018043032137738,1.0364003081861994,1.0389508195881592,1.047073768541928,1.0585757152418207,1.0661114734245083,0.9252431354932668,0.9354255617826276,0.9367832186212092,0.9333890765247556,0.9089512534302888,1.0509498164110134,1.0215339182417489,0.9332862237339538,0.9493312590990072,0.9867696749507988,1.0242080908025908,0.9065444981255312,0.9653762944640608,1.078783041023862
270,13.525,1.001811431527012,1.0093842150501993,1.0030549937368662,1.057849836125385,1.0566687607594096,1.0456453906769718,0.9574962849971468,0.9231315344448208,0.941998456316686,0.9595177409119896,0.9669297459330792,1.0723925721973464,0.9662150898015694,1.0750470092572404,0.9662150898015688,0.982141712160936,0.9980683345203022,0.8812731038849475,0.98479614922083,1.100318333511133
271,13.575,1.0016889609056452,1.016915091708741,1.033501375176621,1.0578875038646791,1.0610138799381623,1.0522209472314925,0.9002910945835966,0.9879122932392068,0.920357017939843,0.9517936311979625,0.9397540771842152,1.053967691439215,1.0118089837816462,1.0566026106678128,0.9696502761240776,1.00653914532445,1.001269306867254,0.8958725377233324,0.9064122146377248,1.03189352116698
272,13.625,1.0021212317213664,1.006845802069936,1.0120845934087532,1.0381114918022571,1.0672065448236214,1.0274433056944237,0.9348613549264432,0.956108203902044,0.9561082039020444,0.9753631607861823,0.9036550454935292,0.9442373318418122,1.059324430459651,0.957315411230203,1.043630735193582,0.9965496493953756,0.9782403382516284,0.9860871858846628,0.928543636575743,1.0349031189486764
273,13.675,1.0016942083444296,1.00952623168996,1.0256231788406645,1.0432424492041874,1.0503668439292806,1.0495966390941356,0.9741758117756852,0.9517658133992488,0.9880172813611312,0.9352878734165748,0.9247419918276628,1.0360130265470282,0.9503277386371244,1.0022582161582785,0.916572928248374,1.01264431166251,0.9477312147610664,0.942538167008951,0.9503277386371244,1.0535793054228078
274,13.725,1.0023096225460262,1.008576206796468,1.0090678953799146,1.0536234441560277,1.021892404292112,1.041007488547483,1.0168195550089565,0.9219425695029728,0.954658771401588,0.9827947050343968,0.9265228377687786,1.0903417832756626,1.0851865029764869,0.915062253103688,0.9434162947491546,1.0027020181896755,0.9898138174417352,0.9666150560954454,0.9691926962450336,1.0745603129720636
275,13.775,1.0019793680127915,1.0129827309761172,1.0135928880240492,1.0587028269322114,1.046937353680769,1.0516814961208667,0.9334501678329544,0.9522880626604804,0.9230568465488008,0.9626813839446332,1.0023059213404646,1.0312615569635486,1.102912483998237,0.982641285047153,0.9289030897711372,0.9007545112932234,0.921226204731706,0.9161082813720856,0.9928771317663942,1.0254125016954103
276,13.825,1.0013980274023395,1.0054265074883473,0.9987632398763628,1.0455953254581205,1.031654054452012,1.0403202499422952,0.957020431082515,0.978946775190874,0.9473470439758852,0.9067188181280428,0.9441225816070088,0.9476010925261604,1.0593824546472086,1.0111132300949377,0.9882488605701776,0.9044128389793916,0.9882488605701784,1.000951288083933,0.9221962374986492,0.9966220934006736
277,13.875,1.0017815002945067,1.017317574065706,1.019843427583722,1.0304044414424092,1.0569641493176718,1.015441225738036,0.9488549158535744,0.9168422668706604,0.9623002284263984,0.9590989635281072,0.955257445650157,1.064372074668284,1.0921163704534758,0.8878174651261517,0.9281728044500674,0.9634837263584938,0.9786169786049628,0.885295256418407,0.8827730477106622,1.0072878000378975
278,13.925,1.0013459178930697,1.006561926954461,1.0068007600134137,1.0425164996933447,1.032860130262626,1.0497587767663834,0.9681153159952716,0.9636656723892518,0.9528593950603488,0.9439601078483112,0.9738362863458672,1.0291967873142582,0.9640894479707772,1.0241885304416831,1.0191802735691071,0.974105961715928,0.944056420480475,0.8789490811369944,0.9515688057893388,1.0658388299432044
279,13.975,1.0010830009573757,0.9921398525505756,1.012532784510267,1.0479760945799552,1.047422975599705,1.0199513995806313,0.9485777773214732,0.9612002361015334,0.9542578837725006,0.9763471866376052,0.9548890067115032,1.0715702506768725,1.0765427344387142,0.8875883514887318,1.004441719892011,0.9522306403926734,0.9969829942492484,0.9199094959407028,0.9870380267255652,0.9736681341618384
280,14.025,1.0009437231252376,1.013566554497761,1.002618623072872,1.013973414918964,1.053514533825354,1.0591894166313631,1.018275342207391,0.9662649708823358,0.9468394105079184,0.9587453991244972,0.9562388752052172,1.002229791360486,1.0417265319067122,0.9726072359508168,0.9726072359508168,0.9726072359508168,0.9108935788473383,0.8689282920169733,0.9997612450763474,1.0107941356115815
281,14.075,1.0012886120260769,0.9895467575624086,0.9998326203861144,1.0245948632829998,1.0440434441542583,1.0324106481191135,0.9731001664110788,0.9631451774963868,0.9258139690662948,0.9083927384655848,0.9979876386978064,1.0588488209262603,1.0441425873022838,0.924041679373148,0.9828666138690516,0.9461010298091118,0.9828666138690516,0.9583562244957584,0.8970802510625259,0.9508030228725604
282,14.125,1.002073524809732,1.00367621910536,0.9996141622519048,1.0090519568815055,1.0065252662364794,1.029987393654579,0.9971126494379732,0.9019730286117968,0.9705476903761182,0.9507784185161336,0.956338526226754,0.9953903265107776,0.9637520031742496,1.0197274983081073,1.0367635185662378,0.949149700095852,1.0026914780499758,0.9613182859945169,0.8785719018835966,1.0063668876683491
283,14.175,1.0012795796543972,1.003522593353597,1.0021396958891688,1.0363537186252043,1.018253817954074,1.0367121324998807,0.9551247279895348,0.959418801911132,0.9581919236478182,0.9446962627513704,0.9483768975413104,0.9980468781409088,0.8651350662819504,1.0028800349357805,0.985963986153731,1.0101297701280871,1.0077131917306514,0.954548466987068,0.9352158398075828,0.9707987237616604
284,14.225,1.0006017568220509,1.0174215511944222,0.986066978589848,0.991711727406735,1.017158484453059,1.0283692935014392,0.9575591406232072,0.9356303053417596,0.9331937680882658,0.9472038572958572,0.9624322151301958,0.9934426892655756,0.9118556085046344,0.8758613081689253,0.8950582683479702,0.9526491488851054,0.9118556085046352,0.9598480089522472,0.9574483889298668,0.996307541741275
285,14.275,1.0011285388883495,1.0001934498983591,0.9901937880497956,1.0114591567787192,1.017113715307182,1.0349609156626414,0.96900918974894,0.9925993011098696,0.9266679642293236,0.9321118360818456,1.0077211673668751,1.019855319442193,0.9650500102198328,1.079426307727368,0.9888784055339024,0.9960269241281235,0.9150103800602856,0.9436044544371696,1.0436837147562632,0.9620593034610274
286,14.325,1.000939772305486,0.9891612252466172,1.016920027597823,1.017746680522505,1.0212561518346517,1.014061735644751,1.0235238102209614,1.0091079819079902,0.9262169691084058,0.9910881965167758,0.9538473067082668,1.0080158737024625,1.0529743281633703,0.9938184670305972,0.9464937781243776,1.074270438171169,0.9393950747884452,0.9867197636946636,0.9512262470149996,0.968900569606506
287,14.375,1.000413516606668,0.98016299387187,0.9854296751010888,1.0183462439235145,1.0350747243165084,1.0070196686574242,0.9692934602711412,0.9418549992419272,1.0056792455490118,0.9430479758084152,0.9615391125889718,1.0409624312730066,1.0574110475685168,0.9751679660909656,1.0104150010099162,1.048011838256797,0.8858754776296242,0.9305217218602948,0.9798675707468256,0.977206059946824
288,14.425,1.0009541955282777,0.99407825801006,1.0042048808107895,1.0028194877915024,1.0372562570875352,1.0119910896643145,0.9791716638044892,0.9341522769629036,0.9667320963877354,0.9999042761657458,0.9821334655703826,0.9870877521606056,0.9824206705901062,0.9334163140998636,0.9450840180261112,0.9614188035228594,0.9217486101736148,0.8937461207506188,0.9660858850933588,1.018376247995484
289,14.475,1.0004889171454467,0.9935218776046244,0.9875541154922052,1.004840012873513,1.013604651261841,1.0063867137655709,0.971242232384926,1.0024208140423465,0.971242232384926,0.9347691745970004,0.9200622964567072,0.9547883553867555,1.010407094535499,1.0567560438261183,0.9872326198901888,0.9825977249611269,0.878312589057234,0.9918675148192504,0.987232619890189,0.9746758382201284
290,14.525,1.0001027296897866,0.9952544319039592,0.9859252935369726,1.0081743944741175,1.0421386241169732,0.9967392015792867,0.9517139501064712,0.9861836389071352,0.9651512864185942,1.0113056154906694,0.9756674626628644,1.0494931443776925,1.072508344912291,1.0356840240569334,0.9735429826135176,0.93671866175816,0.9666384224531378,1.0425885842173124,0.964336902399678,0.9346519906897456
291,14.575,1.000884924905934,0.991707732318298,0.990835709691508,0.9944888966173404,1.034153188727185,0.9919463137897864,0.9649232219430888,0.9515779218200032,0.98465105690765,0.9765278307457718,1.012502118034089,0.9714464187094454,0.9623033935921796,1.0194473005750884,0.9965897377819248,1.0171615442957722,0.9005879740506391,1.0080185191785065,1.03087608197167,0.951341093068928
292,14.625,1.0002731660875792,0.9956560423144644,0.992949572698517,0.9895524363643982,1.0131212252536492,1.0121111343012523,0.9606418203230506,1.0223026930132524,0.97735364563161,0.9698621377346696,1.0015569788371093,1.039730489939002,0.9057914093573404,0.9807064883267438,0.96027510315327,0.96027510315327,0.94211387188796,0.9693557187859252,0.9829766422349075,0.8852210351690804
293,14.675,1.0002037225536855,0.9818939465117308,0.9907107778317,0.9634252340213724,1.0023835956192513,1.011579775395575,0.9655538602493186,1.0010395385750197,1.0267952728436731,0.9666985595501476,0.941515174931908,1.0146198348257642,1.007855702593592,0.9469785125040464,1.010110413337649,0.8838466116704429,0.9289408265515882,0.9154125620872448,1.0010915703614205,1.0021959184809597
294,14.725,0.9999622090696224,1.0021489934768295,1.0188087593530422,0.9939271038352416,1.0018984490289071,1.0100358639141076,0.9652609201580188,0.9800411227046076,0.9857258159917572,0.9828834693481826,0.960144696199584,0.9853468364392808,0.9136852483346056,0.9763891379261964,0.9539948916434856,1.018938205863347,0.8711361803974549,0.9607131655282992,0.9651920147848412,0.998417763861435
295,14.775,1.0004621706119017,0.9778758958497032,0.9878466447606332,0.9883660390201822,0.9982628952186487,1.026468935384278,1.0304467102794317,0.9705961068330644,0.9638205668202682,1.0389161352954266,0.9841471868586564,0.9386518310656636,0.943100417942752,1.0676608505012286,1.0543150898699634,0.8763716147864252,0.9141846032416776,1.0076049276605343,1.025399275168888,0.9789387785494992
296,14.825,1.000160394012923,0.9953124105581146,0.9737141207132526,0.9767952952163048,1.0110371967091272,0.9980940856185386,0.9735941752386912,0.9713508706874504,0.9999530037157768,0.9937839161998628,0.9618168263446756,1.0030290501080077,1.093610968730097,1.0626805574932858,0.927912337104324,1.0074476802846952,1.0295408311681316,1.000819735019664,0.9323309672810118,0.9321731590604156
297,14.875,0.9998139558263474,1.009143968327057,0.9843418195669712,0.994324763812604,0.992697391040406,0.9915582300998678,0.9709594462794776,1.0032690549336427,0.9659458863159,0.9821006906429828,1.0038261171518177,0.9633800239776386,0.9655745115037836,0.9677689990299286,0.963380023977638,0.9743524616083632,0.9677689990299284,0.9919083618175228,1.037992599866567,0.9584312306788828
298,14.925,0.9999682149509938,0.981084031310132,1.0074874371114428,0.9779748626715804,1.015154072326864,1.005940094281859,0.9871515371617468,0.9290512505014424,0.9860448650348844,0.9594847339901732,0.9489713487849756,0.930778329729728,1.0659264712829908,0.9111600511171576,0.9743745044243288,0.9351379471991884,0.9068004336476978,1.0702860887524508,1.0070716354452796,0.9821150497272484
299,14.975,0.999993718313426,0.981564999717668,0.9905483949391533,0.9706521990650412,0.9879938760706702,1.0058172663264544,1.014648675912654,0.9910138476004962,0.9871663174101448,0.988815258920296,0.9910138476004958,0.954887038150833,1.0155147866048542,1.0068536796828516,0.9592175916118348,0.9548870381508328,1.0176800633353549,0.8661106922003019,1.00252312622185,0.9201542318207586
300,15.025,1.0001127704219044,1.0007883993103486,0.9756584251552768,0.9707423775627116,0.9964225489047416,1.0160415617933738,0.9746011515173552,0.9964409532320294,1.0117288144323018,0.9975329433177632,0.9926189879319612,0.967900303263989,1.0496341066507255,0.9420896285102826,0.9765038615152238,0.9141280641937672,0.9635985241383712,0.9270334015706204,0.9915600884548862,0.9900895823252108
301,15.075,1.0000197880300166,0.9971155551834202,0.989269867696283,0.956074355225171,1.016601435718378,0.9806337727027812,0.9936386850842248,0.9963505810588,0.9838758595757552,0.9605535541944116,0.999604856228289,0.9508071644191208,0.9956767159984508,0.9892667800585464,1.0127698785048622,0.9443972284792168,0.8888444503333811,0.935850647226012,0.9508071644191218,0.9612287609472652
302,15.125,0.9995761673058542,0.985776642162024,0.9953924939954144,0.9592077762814124,1.0116226416410623,1.0218537715160698,1.0037828113522265,0.9967784224377988,1.0377271576298384,0.9827696446089434,0.9838472429034708,0.9636341112576388,0.9742468217340442,0.986982074305732,0.9806144480198884,0.9105705588756104,0.9211832693520164,0.974246821734045,1.0633935897358526,0.9255799636922408
303,15.175,0.9996216787716696,1.001915847962363,0.990151079374286,0.961497377072389,0.9963670981794224,0.9868287439752564,0.9714867883795268,1.0110956161151103,0.9805861136701334,1.0019962908245033,1.0084193439708145,0.9973574191077228,0.934100077515267,1.043746136275524,0.9045799847721206,0.9277743433560216,0.9594030141522498,0.9383172336214312,1.0057917313200504,0.97274299775338
304,15.225,0.9996897016027514,0.9820600013558504,1.0175224467308197,0.9708819512374974,0.9889015202524656,0.9839306046621292,1.0034020156103332,0.989044912048341,1.009782950526774,0.9911718903538212,0.9959575915411522,0.9635856262706224,0.9552066208247912,0.9803436371622848,0.9866278912466588,0.959396123547707,0.8965535827039706,0.9971016480539489,1.001291150776864,0.9889363927470416
305,15.275,0.999655518255788,0.9921153891381672,0.98526773865797,0.9787343151612146,0.9964817838215017,0.9906174028728852,0.9746565522951228,0.9788827053674048,0.9767696288312634,1.038577117513393,0.9984286633267108,0.9593687637192516,1.0779891965435418,0.9780983057441396,1.00307102844399,0.9843414864191028,0.9219096796694768,1.0467732931687288,1.0717460158685788,0.9383245730767764
306,15.325,0.9998417489497184,0.9873282310711404,0.9793420530486956,0.975577947668662,0.9801775608118428,0.9881502235933562,1.016066337208508,1.0066194394452057,1.0113428883268565,1.0045201288311392,1.020789786090159,0.982063866807934,0.9675913466655012,0.9903338783178954,1.0089414042153089,1.0523589646426073,0.9655238437880108,1.0668314847850393,0.9903338783178954,0.9558825293491028
307,15.375,0.9990862912780756,0.9809170313925256,0.9804272585587964,0.9599512321469716,0.9786871892326708,0.9901115533093168,1.0037329104776265,0.98496180150246,0.9760976667086312,0.995390195377552,0.9766190864023868,0.8935237479340374,0.957200152959222,1.024984713147321,0.9797950063552552,0.9592542305406796,0.9941735494254575,0.9489838426333916,1.031146945891693,0.9372252964783137
308,15.425,0.9992249648412072,0.9754439611092666,0.9801153479328965,0.9473817419953096,0.9764388177881376,1.0101874006100149,1.0283189693389114,1.011223490251666,0.9879114733145116,0.9780686217188244,0.975478397614696,0.9448823565301762,1.0081466179825207,0.9816164438250852,0.9510047044126608,0.977534878570096,0.9326376607652068,1.0938594883373098,1.0224320963749856,0.9380311577092992
309,15.475,0.999322032382029,0.9993189143310556,0.9966115191108064,0.9678837960398368,0.9785595377702744,0.995851232122392,1.0139641373768515,1.001611274789519,0.985655493947548,0.999552464358297,0.9784496574382716,1.023946248558534,1.013808166889637,1.0503052608976644,0.97731107288161,0.997587236219403,0.8434883948521783,1.0421947955625472,0.9347311298722456,0.9237861396623556
310,15.525,0.9993002231927248,0.9797307390736892,0.9959667162166052,0.9712208029388646,1.0105118460357614,0.9722665721467671,1.0094890607664944,0.9951700669967568,0.998238422804558,1.0217624839976984,0.9926131038235896,1.03146344730923,1.0254197161726524,1.0354926014002814,1.0717549882197466,1.003259368671868,0.9851281752621356,1.0012447916263425,0.9931864834442388,0.947694044650884
311,15.575,0.9991678696033004,0.9932096274088188,1.0088642529633645,0.9500028179771344,0.9687059984560594,0.9787997783970664,1.0004774268337202,0.9923475950260308,1.0401103568962031,0.9938719384899732,1.0075910296654478,1.018846535444654,1.0068365566378412,0.962799967679526,0.9848182621586832,0.9347766837969618,0.9407816732003688,1.00883821977231,0.9868199252931528,0.953077603883534
312,15.625,0.9993567462373842,0.9880962479707746,0.9926488127531314,0.9718080407705264,0.9846396236430468,0.9906866914335448,1.0127647288074828,0.9627828204565648,1.0082209189573996,1.013774464329723,1.0460860010414277,0.9546590392094464,1.0600693081221555,0.9825032611863886,1.014325229160036,0.9208481982374452,0.9665922771995644,1.0183029751567425,0.9705700231962702,0.9001070941117646
313,15.675,0.9989108117519322,0.9892477010696832,0.9875513631998868,0.950816647774539,0.978074954877816,1.0075315125539392,0.9922677624224924,1.0404263595875871,0.9661818556247324,0.9947760226915076,0.991766110368689,0.9960073504599328,0.9545070441907688,0.9782215049160048,1.0928413984213154,1.0197218111851696,0.97031668467426,1.0849365781795697,0.9841501200973146,0.942952294194544
314,15.725,0.9995106938552862,0.9910200514297316,0.9847459945984182,0.96356466089348,0.9905042803985874,0.9845338782379962,1.0188664910376446,1.0049094158179503,1.0253465616753588,1.0328235662573375,1.0098940855392695,0.972010595657244,1.0466295908794163,1.044665933110411,1.0053927777303209,0.9307737825081482,0.9739742534262484,1.0269930131893703,1.0721571418764748,0.9429164009572988
315,15.775,0.9995940084600118,0.9934944904619964,0.9970303891823824,0.9745405259729766,0.9942194437951476,0.992338370768028,1.0238101694909858,1.007464869252378,0.9822039507018018,1.0436226546286926,0.968335211105408,1.0126881607886826,1.0575664415172754,1.075127507889334,0.9990295536104148,1.0029320128042054,0.85854102263395,0.9814684872383568,0.9834197168352522,0.9606022768552324
316,15.825,0.99932207430066,0.9880585733991748,0.992681718511467,0.9537259549953748,0.9839208065782228,0.962065485432542,1.0183351951130324,1.0271945636543738,0.9745305395475132,1.0035695808774645,1.019319569395404,0.9713984395581492,1.0237492536660733,1.0315049298302106,0.9946654680505598,0.9500703301067724,0.9772151966812516,1.1013060153074423,0.9849708728453888,0.9512772082853764
317,15.875,0.9990836301303168,0.9981073927206168,0.9926863915081978,0.941155186077198,0.9937352845251122,0.9810189020200456,0.9938342019343992,1.0608397559034013,1.0045942179002247,1.005572401169845,0.9767159947160408,0.9884097310755942,0.9826295572096552,1.073185614442702,0.959508861745899,0.8862933261106696,0.8843666014886897,1.092452860662499,1.0693321651987424,0.9225865266430634
318,15.925,0.9992302094095384,0.9816234908891546,0.990571412208766,0.9521507492676728,0.9919065216796836,1.0055370722209445,1.0177368518319931,1.0357197856991298,0.9900334131718104,0.9944076403286808,0.9793408578994584,0.9420052826716192,0.9688103110403244,0.9668956661568454,0.9496638622055348,0.9362613480211832,0.8577609077985479,1.0205057228942542,0.9764688905742396,0.989656495639018
319,15.975,0.9998272759278628,1.0002589271594746,0.995359255346466,0.9375928790941328,0.9809098112057808,0.9859893211602412,1.0384233224209192,0.9799818238102542,0.994954439156788,0.99785236470773,0.9939884639731412,1.0141275829534249,1.0217382965215551,1.035057045265785,1.0578891859701771,0.9817820502888692,0.9855874070729346,0.9608525879765094,1.03886240204985,0.9219641714536376
320,16.025000000000002,0.9990029225860038,0.9808620808898254,0.9976335781361488,0.9648427377787968,0.9691895078516266,0.9998973351403284,1.0050746295198774,0.9897153228605476,1.01371423951575,1.0204339361792067,1.0204339361792074,0.9794466954917164,0.8792330374587803,0.9983549328564212,1.075878706051711,0.9889008141740684,0.9813375192281872,1.1269309469364148,1.0153723464846554,0.9232236305113584
321,16.075,0.9994120901659724,1.0023694488943695,0.9825657971684928,0.9346034851880058,0.9861620493030452,0.9773831586564296,1.0293597651832114,1.034606733402403,0.9830910454321584,0.9730741061046116,1.0050329125305957,0.9752422747902276,1.039130978726389,0.9959121495931036,0.9752422747902276,0.9263862070743394,0.9000790936888612,1.0128238653409107,1.0316146606162522,0.987724731651704
322,16.125,0.9990211170217944,0.9771942533580972,0.9924225607785144,0.95429765914176,0.9963969899180044,0.9673152153686256,0.9845885111311956,1.0002319491992404,0.9736855088413456,1.0125570822225487,1.0172975180007442,0.9766734198772982,0.9598664203000602,1.049503751378665,0.9393245319278798,0.997215308249479,0.9318547543379964,1.090587528123025,1.0999247501103802,0.9306733099232704
