,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMA),N (DMA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
177,8.875,1.0014932110747246,1.034925120911122,1.025719187267437,0.9481299682040264,0.9669904068587276,1.2314204063112617,1.155543410800426,1.1365741619227174,1.0717625615905455,1.119185683784818,0.9527736368121904,1.2018647836911946,1.4011377011943988,1.2703648490829211,1.077319210251692,1.158273832987369,1.058637374235767,0.8095462273567631,1.010725454657509
178,8.925,1.002921227009943,1.018957118940907,1.033933145761076,0.9635683345593344,1.0129123581436237,1.2348558585294056,1.1285644681749758,1.0941760771779536,1.128564468174976,1.1395062289467557,1.102228455235108,0.997547540492109,1.416271199464105,1.2007516691108715,1.237697874314283,1.0221783439610503,0.8312896170767575,0.8805512240146391,1.0409027812920295
179,8.975,1.003798604043312,0.9954393258673236,0.993697016662188,0.9405671352602112,0.9805258697647308,1.2613246454899758,1.0835644319711686,1.0588325761772477,1.1716716682370123,1.0943846188810085,0.974285228245378,1.1265172951587183,1.3883564502496637,1.388356450249664,1.0778030337464497,1.0899815990995163,1.035178055010714,1.0169102069811131,1.051892514602423
180,9.025,1.0043990722247196,0.9864503424296716,1.0321113626469396,0.987550177963604,0.9677915749416304,1.2275149042211404,1.1220372848048776,1.0899354006347104,1.0792347725779885,1.1174513013519969,1.1200917160672932,1.138157711487733,1.4091476427943357,1.3910816473738956,1.234509687063414,1.096003722173373,0.8731897786546102,0.8611457817076497,1.0706867489991492
181,9.075,1.0049476044137085,1.0116809390422397,1.015657225720115,0.9657999562141928,0.9368635372926004,1.256358025651359,1.0613277184202825,1.050744678493014,1.1187785065968778,1.129361546524146,0.923152617032232,1.2149879604811316,1.209032137145439,1.1673413737955962,1.0363132604103766,1.0660923770888358,0.8397710903325463,1.0363132604103762,0.988727447432348
182,9.125,1.005807198402322,0.9795556929788894,0.9933205994761553,0.971970948582437,0.9303416001154264,1.172346497982508,1.0587006639944074,1.0557099841526156,1.046737944627239,1.1514117390899634,0.9896431476475722,1.2193817354943288,1.348977861971988,1.3313056629068525,1.2370539345594642,1.1133485411035184,0.9542987495173018,1.0249875457778423,1.1167747837794113
183,9.175,1.005861896597502,1.0211467072128653,0.9880810043126388,0.972435667631792,0.986774038534491,1.1374174316063037,1.1048775310922092,1.1093147902532228,1.0738167169651192,1.0856494080611536,0.9322726318087686,1.252741348993032,1.3168350924298853,1.1886476055561797,1.1828209016073747,1.165340789760961,0.8273919607302821,0.973059559450402,1.1301427414171603
184,9.225,1.0066002067859845,0.9955398562832644,0.9834460535012484,0.9910170305079292,0.9546494330580968,1.185108100590187,1.109027086725138,1.1090270867251375,1.1251211473504363,1.0534294227468328,1.1815612001768996,1.0662869367450067,1.2622531845792246,1.3544725953247378,1.2622531845792249,0.9625400996563034,0.8991392547687623,0.8126835571948433,1.0965758375957326
185,9.275,1.006985762712435,0.9910890156264494,0.968249104155223,0.994391891834606,0.9325122227334656,1.195522955829806,1.1824966766500618,1.2071018706562444,1.1477599321707452,1.1086810946315144,1.2486807011693652,1.1460494106622945,1.0320146434322155,1.334206776591925,1.2258737477233497,1.1175407188547746,0.8780677076716085,0.9578920447326644,1.163503711768941
186,9.325,1.0071705591960918,0.9761853038924024,0.984524169811571,1.017924894710778,0.9250303501235356,1.2299889306699294,1.0524352317140844,1.0882323484390526,1.184168621261969,1.1283251191710182,0.9871326127188372,0.9984141282927668,1.1732776196886747,1.263529744280112,1.31993732214976,1.1507145885408157,0.9025212459143656,1.0153364016536612,1.065585192959991
187,9.375,1.0075928768612774,0.981502361019416,0.9926799909442572,1.0070960091437815,0.940191029515349,1.1191550782623358,1.0823221263195242,1.0129061784273037,1.096488646297529,1.0355726103921103,1.004535052985755,1.0938270576956006,1.1328923097561576,1.2724110671152906,1.1775383121110805,1.110569308578696,0.987792802102659,0.99895430269139,1.1557278288177952
188,9.425,1.0073127648196822,1.0224631686809036,0.9640066084318284,1.0124656498888889,0.944178221334786,1.202625234097199,1.145157128505142,1.1157222451531126,1.0512458340010484,1.1423538062811394,1.0436004097537683,1.170599401416925,1.1043390579404953,1.2423814401830566,1.2092512684448422,1.1429909249684125,0.8172109028759668,1.0270353238846608,1.13606063394154
189,9.475,1.0073844912156409,0.9872091651799028,0.9812166049267658,1.0083582349634637,0.9311369547474584,1.1164600717768367,1.0068944249813454,1.128942234069994,1.0263111218818128,1.0887219333475988,1.0216880988102737,1.0435423896939158,1.049005962414827,1.1364231259493955,1.0708602532984688,1.0927145441821111,0.8577809171829572,0.7649001809274778,1.0449919089872175
190,9.525,1.0075326208690287,0.9696530904186372,0.9570200137287904,1.0670486053381774,0.9333264016001456,1.0841837307386752,1.0251711985592284,1.0471293500678598,1.026543583028518,1.073204654984359,1.2218380517492238,1.2813080454184336,1.1299298797149904,1.1083044274716412,1.3299653129659692,1.200212599505875,0.9028626311598248,0.7082335609696829,1.0522547859429596
191,9.575,1.0080170794897538,1.0098136948639582,0.9975673438398384,1.0154246544512535,0.9455466945205988,1.147585143885317,0.9846144725643255,1.081038786429245,1.0688159860801716,1.048444652165048,1.091409647331492,1.2572611133475526,1.1235099310765362,0.90950803944291,1.2412109714750297,1.0432592217139258,0.8988079448612286,0.8827578029887065,1.0791263754902745
192,9.625,1.0077389703694342,1.0046516564250798,0.997329490545128,1.0530092347000923,0.926394228370354,1.110156880544637,1.0483321632261706,1.0537082256016896,1.067148381540486,1.0604283035710875,1.191286549120649,1.217759583545552,1.223054190430533,1.0906890183060165,1.1065728389609586,1.185991942235668,0.8100748534020413,0.8153694602870223,1.146390443800047
193,9.675,1.007759076783354,1.0155347849215732,0.9678066491144812,1.0137191730562078,0.9346980111643513,1.0574771096622395,1.0854104672759588,1.1279755836397225,1.0548167898895044,1.0694485486395484,1.0270446637771622,1.1213650920832283,1.042764735161507,1.0742048779301951,1.1213650920832288,1.1947254252101691,0.9432042830606592,0.7388433550641829,1.169862047000236
194,9.725,1.0075474873785344,0.9724725492257414,0.9556546109380122,1.0481542173049276,0.956853865563412,1.090076358410612,1.0848102890463098,1.0966589451159907,1.059796459565873,1.0558469075426462,1.1046777325570882,1.0943051716880077,1.0268835260389837,0.938716758651798,1.3173152303732416,1.0943051716880077,0.8349911499609916,0.8401774303955319,1.135160360417242
195,9.775,1.0077852661210422,0.979195774660881,0.9760133883932331,1.0426412951502373,0.9364013620004148,1.1258642371547016,1.0594069731559868,1.0906809797436168,1.0502853879012612,1.0346483846074457,1.0985389687725806,1.334673513462013,1.093405609105419,1.072872170436772,1.1242057671083885,1.3038733554590434,0.8572710644159858,0.7340704324041072,1.106291389494416
196,9.825,1.0075599844324858,0.9854898043019448,0.9932438425949524,1.0503311889305729,0.9301009704174572,1.092506716454527,1.0460719563690926,1.0602603552840864,1.0447821019222745,1.1002458431354325,1.0010052237272522,1.1483613226515683,1.0213302028892268,1.107711364327619,1.1940925257660115,1.1686863018135432,0.8384053904314549,0.8129991664789866,1.1446800126502945
197,9.875,1.006991219179065,0.967379999348978,0.9733766519608612,1.1143050971825976,0.9330837327589968,1.07508726075392,1.0942396466343347,1.0572117005988668,1.0176301031126778,1.0291215346409257,1.0512531805471823,1.0814326976920785,0.990894146257392,1.0411933414988837,1.0965224562645255,1.2675397200855978,0.8299367214846175,0.8852658362502585,1.107711460920286
198,9.925,1.0069804066520984,0.9761791915438736,0.9559954816724971,1.0751436145418227,0.9403579305446158,1.0668104418966309,1.059226481409213,1.0794503760423246,0.9833868765350452,1.0731304089694782,1.2149657912164695,1.209986423219681,0.8713893994380426,0.9012656074187751,1.1004403272903271,1.1552133752550042,0.7668226715054772,0.8016782474829984,1.0647209833949949
199,9.975,1.0070394630952793,0.9560739228392084,0.981462657451118,1.0606597414916492,0.9598815138543192,1.0411261837891048,1.0060882833731246,1.084923559309079,1.0048369297868398,1.103693863103353,1.3014077297363784,1.25704155713173,0.8380277047544863,1.0007036709715336,1.2767598560671294,1.0007036709715338,0.808450256351387,0.8478868542221863,1.059053739249759
200,10.025,1.0064968486883303,0.9900835416373762,0.9840322552992068,1.0390198376708446,0.9765061959852552,0.9799718063598666,1.088995218445414,1.0555448533737122,1.0518281461435226,1.0443947316831446,1.1957285381972098,1.254294833945645,0.8980165348093327,0.9175386333921446,1.3421442775682966,1.166445390322992,0.7076760736269204,0.8736139115808182,1.127401193157368
201,10.075,1.005977250991016,0.9595414463359688,0.9417977644512738,1.0448922969542302,0.967447697179974,0.989895373268388,1.0230145493256946,1.008294915522447,1.085572992989496,1.0401874554294823,1.2225473631030497,1.1983863480219616,0.9712728062597352,0.8842931519678187,1.1452321148435676,1.203218551038179,0.8021457006921194,0.7731524825948138,1.1666811792522864
202,10.125,1.0067724998143948,1.009411365647101,0.9916143298151682,1.090146754455692,0.9322551032287943,1.0177938748318465,1.014150221341995,1.0190084259951298,1.067590472526483,0.9728554817903448,1.2918407827655252,1.2296410413731114,0.9425653118696612,0.913857738919316,1.1435183225220762,1.2822715917820768,0.7942428516262119,0.8468734020351777,1.256688652622244
203,10.175,1.005603898558475,0.9672072352065668,1.0067450222098722,1.0947048805924444,0.9359696835431314,0.9476833890880996,1.0402869689863026,1.0318684617228298,1.0210446666697923,1.0162340910906658,1.0896682561811335,1.0659798158293696,0.9427999260001978,0.8480461645931426,1.2649627147841858,1.3123395954877128,0.810144660030321,0.8859476691559651,1.041759594163586
204,10.225,1.005238832033034,0.9711947041800574,0.9611270327476442,1.1047463119502123,0.9292065040760228,0.9991742259147852,0.9944105824062524,1.048001571877248,1.038474284860182,1.043237928368715,1.1587923716590367,1.1541009045672994,0.9054531487052396,0.928910484163924,1.219781443851618,1.24793024640204,0.8069323397787626,0.8350811423291842,1.1153244928906996
205,10.275,1.0056685588960037,0.9602148261469006,0.9686338763069334,1.0954864340367063,0.9383602021277756,1.020136648743409,1.036647530919603,0.9930116280253763,1.0095225102015697,1.0331094847389894,1.268335948989442,1.1150206144962125,0.9384756838676452,0.9338297646405777,1.1614798067668874,1.1614798067668877,0.7805144301473484,0.8316195416450914,1.0685140148864856
206,10.325,1.0058192862941815,0.9842882899987944,0.9651993285119704,1.0552901145730496,0.9432290460104092,0.9180119558109412,1.0348073700362517,1.0675100860193387,1.0640062235925791,1.0184560120447086,1.0352320806334354,1.076641363858773,0.7361650351171096,0.9064031994879416,1.150257867370484,1.2514805596990863,0.8741959792015677,0.8097815386288207,1.1557978848541448
207,10.375,1.0048976092718869,0.9476610999134945,0.9756932672808046,1.0920092903114578,0.9695248359479296,0.9300060163277138,0.9589241138503418,1.0179170327965026,1.0028796220847362,0.9843720396702544,1.216663230315656,1.2303336036899897,0.8111088202104375,0.9295853894546586,1.1574249456935457,1.2667879326882112,0.7564273267131043,0.7974384468361041,1.1093926474088969
208,10.425,1.0035153216513155,0.9495690752768854,0.9517213170612848,1.1040564144351457,0.942591367495572,0.9096499568880928,1.0402546106478436,1.0116132392093016,1.0081762746366767,0.9451652574718844,1.2140469808555303,1.1508623796214132,0.8665316740678886,0.9883876907336846,1.2005074234482196,1.232099724065278,0.7807811438215866,0.7943207012288974,1.138289933457482
209,10.475,1.0041583255955395,0.9729281438257812,0.9727149693858542,1.1070804900288755,0.946871135038709,0.9372984958970972,0.9849577414511864,1.003113644519412,0.9770145338588392,1.0042483884611757,1.206954919876297,1.2337761403179923,0.8761598677620523,0.8627492575412047,1.233776140317992,1.287418581201383,0.7912260030300168,0.8225174268786614,1.1695967914039358
210,10.525,1.002824334701261,0.9736303761697837,0.970251914660628,1.1167026495279324,0.9610850924133324,0.9216702878631066,1.0857725586289768,1.0194572574290703,1.0363170797680294,0.9700017785681232,1.2707878211445862,1.0759632074499463,0.8280046082022222,0.8678550973670349,1.1955146749443846,1.2619321568857396,0.7438757977431733,0.8102932796845277,1.1257085459652054
211,10.575,1.0030393002283953,0.9466664958371628,0.9761583155263012,1.1003560576344555,0.975818777469589,0.9229958110981226,1.005386269507364,1.0076130386535602,0.9497170408524712,0.9920256546301898,1.3245902527218725,1.1666920769007223,0.7324720933925587,0.8508957252584215,1.2456411648112973,1.1359896538243874,0.8684399670163272,0.7763326977873227,1.047149552065606
212,10.625,1.0032593371142071,0.9835684090312238,0.9477231731427886,1.1012643408324592,0.9767998123938398,0.922049760084055,0.9738874858304076,0.9959460925309824,0.9992548835360688,0.9838138588456662,1.2513245982871906,1.0210461131857285,0.903734432096304,0.8559407842450575,1.0731846381143617,1.1296680401203805,0.803802259316424,0.8168368905485828,1.1280276273462653
213,10.675,1.002772292335164,0.994491873223189,0.962471082258727,1.0980335349018095,0.9470301598324536,0.910154667672116,1.0347136498025136,0.993193989092381,1.008490706196114,1.0095833288463807,1.36014965069557,1.1061976589517784,0.8737670224405095,0.8952883776730344,1.2740642297654718,1.261151416625957,0.8651584803474995,0.7317260779058455,1.1595179145686847
214,10.725,1.0028755344631357,0.96653246120892,0.9773101217273452,1.1045012131847618,0.9933784358290232,0.9763778306287992,0.9330794789379432,0.981790124590156,1.0120989707737549,1.015346347150569,1.2280987025042758,1.1129644491445,0.801675541912514,0.8528463211835255,1.1641352284155115,1.206777544474688,0.8699032476071955,0.8869601740308658,1.188937391837685
215,10.775,1.0022379324289752,0.990624101094469,0.972088933858209,1.114800399292785,0.9796488444287386,0.8976290137049173,0.971627104440449,1.0016553151737078,0.9769892849285308,0.9619751795619016,1.3138967098978973,1.2336264928944884,0.8787476387741562,0.8871971353008308,1.1491315276277427,1.3138967098978975,0.8956466318275055,0.7815784287173987,1.2049585582504154
216,10.825,1.0013630339830992,0.9573408940266904,0.986883523783978,1.0802273028455287,0.9706198870311292,0.975422703175434,0.9201700010347776,0.9754227031754344,0.9679848394257298,0.9711724953184608,1.30597295968824,1.2013276904824524,0.8371621536463082,0.89576350440155,1.310158770456472,1.238999987396536,0.8497195859510028,0.8957635044015502,1.212176628596032
217,10.875,1.0015903632905403,0.998794403723032,0.9794118588587046,1.1388801262865889,0.9939031984458788,0.865404764513862,0.959104307143708,0.8885664492088801,0.932784210899369,0.9854244033880468,1.211043458709215,1.1280952766058443,0.8004499572975295,0.9124300031370798,1.1363900948161818,1.2774020043919123,0.8128921846130354,0.8916929576112373,1.173124289747676
218,10.925,1.000926291850589,0.9877133086999872,0.9873213589743122,1.0994377161637905,0.9845672189325272,0.9096610433287264,0.9795547244101768,1.0045912668871146,0.9972889419980074,0.987900238569156,1.2492981801623313,1.113683575078921,0.8712210993237308,0.8876592332732358,1.068478706717784,1.2575172471370837,0.7191683602908153,0.7643732286519526,1.16241090071495
219,10.975,1.0004408013809998,0.9777631924974584,0.9698012677919176,1.0655470975927874,1.0149291139357384,0.902425160490098,0.9499756271367704,0.9809868010367728,0.9189644532367668,0.9572115677134376,1.2053636077496266,1.0465488080799124,0.7940739983485718,0.8388679162041318,1.0221157619768797,1.3967558022233846,0.7411357317919999,0.732991383090989,1.203950812566798
220,11.025,1.0010177015528474,0.996817921859282,0.9673752303449052,1.08671307950967,1.01414671876453,0.9208916004336712,0.9014289303466416,0.9516221321500338,0.9710848022370632,0.997717929724578,1.1258549346994726,1.109713645313101,0.8756649492107015,0.8554883374777354,1.1379609017392518,1.2509499274438582,1.0007599419550866,0.7505699564663153,1.17810824141199
221,11.075,1.000478928940956,0.9784932311142728,0.9897446637074792,1.0688485393154574,0.9936557006195164,0.8364611311743203,0.9714724545313398,0.953200245355202,0.9694422090673251,0.960306104479256,1.2996647099189116,1.119711134699371,0.8677761293920121,0.8397833510245278,1.051728672949766,1.3036636782571238,0.9277606544651928,0.8677761293920124,1.1217106188684758
222,11.125,0.999995780494094,1.002602161072095,0.9889947424863852,1.1087747889912356,0.9892451658207784,0.8470676220965864,0.9285551249348564,1.0090366092195675,0.9124588280779142,0.906422716756561,1.3276396365905967,1.1136320533789783,0.8282886090968196,0.8718827464177056,1.0938165364149393,1.109668949986171,0.7569527480262804,0.8084730921327815,1.198393938188418
223,11.175,0.9992411872542726,0.9878439760451564,0.9809137092431712,1.112753520495719,1.0076739007428936,0.8803830573010236,0.9770955788844884,0.9013208197056908,0.9920511234592508,0.954163743869852,1.2175928209352154,1.021206882074697,0.8719535685407023,0.8758812873179124,1.0408454759607482,1.06441178862401,0.9308693501988576,0.8680258497634921,1.121564104708725
224,11.225,0.9985382535340136,0.9968845994367788,0.992243609681486,1.101879937990886,1.036297694690938,0.8626757436948124,0.9002263488040947,0.9269070419080576,0.9486468659186944,0.896273653529433,1.1328065321245009,0.9303806226039716,0.9420590404609248,0.926487816651653,1.1328065321245018,1.2846259642648972,0.9109165928423822,0.8680957273668853,1.1653392675831586
225,11.275,0.9988073826986604,0.9922945954341236,0.9998384631168236,1.1099008997657005,0.995721579302854,0.9020540859193844,0.9412312449169692,0.8991157989945653,0.9461283897916668,0.9333958131174516,1.2308157451741133,1.0147477773692537,0.8604135146514967,0.8063965227002814,0.980022568257758,1.2693993108535528,0.8797052974912162,0.8179715924041131,1.1407349306082395
226,11.325,0.9986351814558097,1.007807932202288,0.9614845129515855,1.105189563815706,1.035210311958379,0.8785737292533264,0.9358509116024384,0.9542961059182544,0.933909312200774,0.907697720278299,1.1970254492991084,1.0096316888657015,0.8643059154683655,0.9981586014922272,1.0211047762391754,1.2620396110821268,0.8451841031792424,0.8260622908901195,1.1744695156192844
227,11.375,0.9989996150417412,1.014695071119042,1.002402310592391,1.1201316584761507,1.0510054467956873,0.8381493368495152,0.9247548940440689,0.9083960665739864,0.9035846467298444,0.9545856970777488,1.2661324220160026,1.046265115198853,0.8339794396512592,0.883260042903379,1.1561987686074275,1.239596712572553,0.7922804676686961,0.7884896520339179,1.1539552246603135
228,11.425,0.9982670790016646,0.9728609008633756,0.9839711192928342,1.0648253176140936,1.056526745777867,0.8603995757038486,0.9300328007885282,0.8584918161124877,0.9109552048749175,0.9233556422187644,1.1385856106623191,0.9845195709357344,0.8642729057832783,0.950700196361606,1.0108235289378342,1.3490172746791171,0.8755460306413209,0.920638530073492,1.1514691819286549
229,11.475,0.997777884747004,1.0054358677973287,1.0075675339481354,1.0644975573498363,1.011143407312651,0.8699384219550033,0.9276191216715842,0.948421996979204,0.9238367807065624,0.9503131674617148,1.2329858464006516,0.9834086509056554,0.7971570124765539,0.9759585853684912,1.024384011360058,1.147310092723265,0.8940078644596869,0.8418574056995383,1.209191249327872
230,11.525,0.9980924846228444,1.0064163970920663,1.0168063476482223,1.106309355624827,1.0443299351117254,0.8258479969311159,0.9570837739689771,0.8877162918203937,0.9467723914874314,0.945834993080018,1.1632262055628655,1.0450571942040987,0.8678036771659479,0.9047314932155626,1.0265932861792917,1.336786940996055,0.8161047346964874,0.8087191714865641,1.16017400852203
231,11.575,0.9975434505867062,0.996692951098876,1.0000100234532074,1.0976962520706546,1.0554238585250046,0.8819222476390057,0.9163069928051202,0.9274588020481844,0.9237415323004962,0.9032965486882114,1.2081126679986371,1.1202499285078271,0.8530007625566136,0.9921167667503956,1.0873014011987734,1.3325848822772843,0.8127303402899919,0.8346960251626947,1.1514053386844154
232,11.625,0.9971729697169504,0.9940225623635228,0.9999074251739632,1.0846098024412545,1.04109716256291,0.812622331940158,0.9167338098417882,0.874352146271213,0.8946216375440968,0.9784636241728432,1.1687064802794962,1.00174841166814,0.8674560521329178,0.9581941328999596,1.0489322136670012,1.1977426661249493,0.791236064288603,0.7876065410579219,1.0865237042704896
233,11.675,0.9968062058777232,1.01212544783647,1.0054328584052017,1.0757938029093843,1.058537507210542,0.8221192697818737,0.9390428992619624,0.8805810845219183,0.9454371602491548,0.9198601163003856,1.2738696564094902,0.9859895080683624,0.8528449394605909,1.0435655377365884,1.0687550507164367,1.1371265859474544,0.935610482108665,0.9032239654202884,1.1802351693852695
234,11.725,0.9973501960089562,0.999258056472216,1.0285228931337562,1.083072228552149,1.0603346906008355,0.8649355973231205,0.8604071386983917,0.8622185221482833,0.9527876946428504,0.8912006573465449,1.2523246487657935,1.0453878122175997,0.8705618640992978,0.8884012465603485,1.0061411708032864,1.3236821786099982,0.8884012465603489,0.8241794697005645,1.0836878741543865
235,11.775,0.9967340104215204,0.9907898187550142,0.9901150087303212,1.0884027661748632,1.0296968745620678,0.7615179220193353,0.9312430249222292,0.9860220263882424,0.9204668279125215,0.9321410413397048,1.1886471853131988,0.9551629167695342,0.9020983102823388,0.8242702207677838,1.036528646716569,1.1851095448807194,0.8737971868225003,0.9303994337421764,1.1578913725736817
236,11.825,0.99670293012771,1.0026695157095142,1.0260885567838107,1.0710286794987116,1.039599443605177,0.8370119691213327,0.8717390614572179,0.8913287032877171,0.8806434441074446,0.9296175486836932,1.1821242542619474,0.8909779245772541,0.8909779245772539,0.8594078406355397,0.9716570279838552,1.1575697445295032,0.9050090729957934,0.7997754598567479,1.1977303275029754
237,11.875,0.9969149843455064,1.005191400364987,1.0027033028393313,1.0916573088703443,1.0528106374449209,0.862647655146436,0.8564669657032165,0.9703682425853968,0.870594255859146,0.8926681467277858,1.1200158445590964,0.8765341392201623,0.9043606198303265,0.9321871004404906,0.9982749918896296,1.2382783871522929,0.9252304802879489,0.9391437205930312,1.159555001956701
238,11.925,0.9969913046919858,1.0221105140847533,1.0166825052394366,1.0881806944084345,1.0496590978263756,0.8169039437889919,0.8974561011615403,0.8729402271785904,0.9184697074326394,0.8913271326658024,1.1968734581935574,0.9830228691215098,0.876097574585486,0.9002419959323303,1.038210117914297,1.2279162856395005,0.8829959806845846,0.8519531532386421,1.1266223430211069
239,11.975,0.9975097831240276,1.0075577426030515,1.021585582309036,1.1011264711750504,1.0469550199275126,0.8786898262485997,0.9012648613103218,0.9116841082618864,0.8830311791450839,0.9064744847861038,1.1800586509536963,0.9611492200521422,0.9064218623267531,0.957728760194305,0.9782515193413264,1.25188830796827,0.8140694461651597,0.776444387728955,1.1586982281680225
240,12.025,0.996439220277931,1.033166078789261,1.0147253502810445,1.0990515832354664,1.0160073740250746,0.8214560632801582,0.8894802026922465,0.914451089311874,0.926506000093763,0.9247838699820649,1.1329528704537355,0.8887235091583191,0.919252179320246,0.8988997325456282,1.037974785505518,1.302556593575552,0.7903533497476651,0.8955076580831917,1.117100114292553
241,12.075,0.997445604462574,1.0090664448991544,1.004414151274023,1.0795676957323723,1.0473037771811882,0.8052737715758996,0.892376554927694,0.9009160434915948,0.898354196922425,0.917141071763008,1.194234537042569,1.056308858116526,0.8712866058986628,0.9419314658363928,1.0327605714706156,1.2480591922332198,0.9352033839375608,0.884742769696326,1.106735145409299
242,12.125,0.9975089597350848,1.0112622535867666,1.0115804607150187,1.0999440856815774,1.0860500551255996,0.85877739772812,0.94092868725438,0.90112342325712,0.95532633593424,0.91298031040524,1.1610510272314922,0.9942333509051284,0.9842242903255466,0.9742152297459648,1.0676331284887284,1.1076693708070555,0.880797331003201,0.8140702604726553,1.1088609256379585
243,12.175,0.9977016226926624,1.0275899785668805,0.9949254936830748,1.0662909710487156,1.091554571498471,0.8584581069291998,0.8962571429485873,0.8668578927112861,0.9046569287306736,0.908016843043508,1.0522640734286055,0.8934317604582498,0.9199038126199768,0.9298308321806238,1.022483014746664,0.996010962584938,0.9496848713019178,0.8305606365741509,1.11202878302842
244,12.225,0.9975980288844286,1.01841897925819,1.0192015357198916,1.099832083641488,1.055308660937117,0.8547828113173757,0.9289306380300916,0.8981051370371647,0.8531165680204607,0.8822758257164726,1.073212159876591,1.023982244285922,0.9189584243591604,0.9714703343225414,1.0239822442859212,1.0961861204855696,0.9649063455771189,0.9353683962227174,1.1869433118125856
245,12.275,0.9981206008540414,1.0157277945457328,1.0387031443230168,1.096230862731435,1.0590530875479254,0.8362645192531709,0.8784082845515025,0.8916298579784303,0.9197257015106516,0.9180730048322848,1.2500396694549738,0.9049766356991732,0.8756788309463227,0.8919553891423506,0.9440403753696418,1.1751675017532437,0.9700828684832872,0.8821894542247339,1.079733722779388
246,12.325,0.9972665968090264,1.0423032239227026,1.0282908744801018,1.0661657018075457,1.0600535345890814,0.8688367339929547,0.9245734301358992,0.9032623404341852,0.8704760485853942,0.8991640539530864,1.1043019209069982,1.0009754253835363,0.9493121776218054,0.9137936947856152,1.0655544850857,1.2302310873262172,0.9105647418005072,0.942854271651589,1.0938242979553197
247,12.375,0.9975574775508648,1.0242749734905396,1.050699007253418,1.0777772241486132,1.05716344637566,0.8536995523391523,0.930125988453324,0.9593956873906664,0.9000432423232777,0.9008562895159816,1.127425440549484,0.9512652154636267,0.9768885209306604,0.9480623022802478,0.9832943472974192,1.1242225273661046,0.8199457749450793,0.9544681286470064,1.1195162059537915
248,12.425,0.997048942664473,1.0065025744105125,1.037259765830855,1.079144056171446,1.0693208983129288,0.8436164979222897,0.9024922190965984,0.8839423343430493,0.8992661521829377,0.9468506391594342,1.0865979922830118,1.0325858113800557,0.9086755140144492,1.0008139402606688,1.007168314484547,1.181913605641171,0.9658648820293444,0.95315613358159,1.1115940255820396
249,12.475,0.9972198360031987,1.008069871085363,1.0519578094120252,1.0661358355346702,1.0675279173941636,0.8696702518722056,0.9408760038654216,0.8832713505675388,0.9400759392362846,0.9216744527661274,1.106271182652525,0.9108614580814236,0.9171649975837168,0.9518344648463316,1.0369322481272951,1.2638596702098643,0.9581380043486256,0.8352189840539002,1.0347774667668173
250,12.525,0.9976125419172928,1.023894051897723,1.0247886731750475,1.055865216302753,1.0963084841170407,0.8833765760386004,0.8984566793132932,0.9436969891373718,0.8960756103751836,0.8881387139148184,1.0880763511118263,1.0036566342152191,0.9129836049559,0.9286168858626794,1.0349231960287777,1.1474828185575876,0.9161102611372558,0.8348172004220046,1.0897034885123278
251,12.575,0.997780449510718,1.0057093784660676,1.0290807686407455,1.073124500457575,1.0713630340150946,0.8669170011181158,0.9866003654868298,0.8999874044305236,0.9117982627563834,0.866917001118116,1.1538850679567372,1.0391169294771696,0.9243487909976008,0.9305524741586586,0.9522653652223612,1.2128200579867856,0.8902285336117836,0.9801819394471206,1.055987149501881
252,12.625,0.9976350779125636,1.0172770136455576,1.0240275535514571,1.074349913174195,1.0654180324574027,0.908496239817446,0.9389617199145058,0.900684578254098,0.9647402030735563,0.9155267352244604,0.9816654697941452,0.9539695787968172,0.8985777968021629,1.0093613607914715,1.0247479669010977,1.175536706775433,0.963201542462593,0.9231963665775652,1.0776904524129955
253,12.675,0.9974223419379517,1.009121404613861,1.0258648704240758,1.0566436727668949,1.0772564116886931,0.8680171064580839,0.907542885412872,0.8928175952140296,0.9075428854128714,0.8835174119305497,1.0319445794850706,0.9403518653295913,0.8640246035333581,0.961723498632536,1.0685816651472622,1.1113249317531533,0.94340495580144,0.882343146364454,1.089766374543769
254,12.725,0.9977921985183404,1.001784581408211,1.021863609067294,1.0680428592486322,1.066131544181974,0.8673606582189515,0.9188794207195452,0.9357960293018296,0.940409649824271,0.9350270925480892,1.1541041640227991,1.0480840964616502,0.9693263319876528,0.917830870600809,1.0026469246497285,1.1238127161481857,0.926918304963193,0.9450931736879612,1.091419412706761
255,12.775,0.9977613232333804,1.0290727797525152,1.00843399419759,1.0816968597469536,1.0648190511008315,0.908648994037058,0.891864545784484,0.9078860645710316,0.9071231351050056,0.8994938404447453,1.0188576232657347,0.9497315898288268,0.9377096709702342,0.9467261101141786,1.024868582695031,1.087983656702643,1.006835704407142,0.8836110361065667,1.0444348690005971
256,12.825,0.9985387564696327,1.0237664530387265,1.024619710257539,1.060672138997231,1.068198639894852,0.8849240008257258,0.8788680624111782,0.9114187313893698,0.9091477544839148,0.9227736159166462,1.0407497191970128,1.0079467194515483,0.9035735384432526,0.9274302655308624,0.9990004467936946,1.0496959918548672,0.915501901987058,0.9363765381887174,1.0634196958300102
