,r ($\AA$),g_full(r),O (DOL),O (DOL),O (EPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
265,13.275,1.0025424471115143,0.989641761278421,1.0143601575650925,0.9585358455794708,1.0546900677691056,1.0684678609470164,1.0471122815212544,1.080178985148241,1.0271344814132828,1.12080259957887,1.0095364819451325,1.0285331361752834,1.1343716383146922,1.1045197530958846,1.0719540601299122,1.0068226741979684,0.971543173484832,1.05913270312035
266,13.325,1.0033654004260255,0.9837701046017516,0.99391736119707,0.9504692037709492,1.0946508669814738,1.10695799727858,1.065934229621561,1.104223079434779,1.045422345793051,1.053150560609247,1.020828804273413,1.1420353905327894,1.1474223499220948,1.1016331951129974,1.034296202746677,1.0504570809145934,1.107020154502303,1.0394083172691806
267,13.375,1.00369484607877,0.9956792190088536,1.0148023794251568,0.9543763717549278,1.0858032416887644,1.0559436525423236,1.0681589390113218,1.0579795336204896,1.0783383444021544,1.058658160646545,0.9757834056464368,1.0345977479045787,1.085391952582064,1.074698435807857,1.1468796740337577,1.1843069827434838,1.0479646438723382,1.0442546482567967
268,13.425,1.0029967249914975,0.98739065463111,1.0105474519907789,0.939637787154356,1.0635851810590269,1.027211780313499,1.04068341021925,1.0797511369459276,1.050787132648563,1.066708149809906,1.0667081498099062,0.9977170754440908,1.135699224175721,1.026905606906551,1.0534406355087875,0.9234189953578288,1.1065106927132606,1.0650835562220125
269,13.475,1.0032097343572877,1.0029363471156996,0.9933905534549864,0.973426639209256,1.040329191878545,1.0650670968268148,1.0416663759298026,1.059049768596153,1.0503580722629782,1.014031238870475,1.027200475738923,1.0772435758390242,1.090412812707472,1.095680507454851,0.9481850545282364,1.0640743389705771,1.1272866759391258,1.053646453450255
270,13.525,1.0039234636821244,1.0205944314351116,0.99790347290577,0.9501063936720862,1.043933703065291,1.0512339387510632,1.0625161211745275,1.055879543278372,1.0392880985379829,0.9882467812639126,1.0666790654912066,1.1111240265533409,1.1137384360275835,1.009162057057857,1.0300773328518027,1.0797511128624226,1.061450246542721,1.0273828904344704
271,13.575,1.0039097924664695,1.0144514421006106,0.995763853012262,0.9670400678319574,1.085666102790524,1.0243997511160587,1.0481157582158518,1.0336226427659776,1.0968653283654262,0.9705995498248609,0.986170665597452,1.144477009285464,1.0380743848394234,1.0795973602330002,1.0873829181192958,1.0692166163846055,0.986170665597452,1.0775053225696765
272,13.625,1.0038996679046237,0.9835548239237234,0.9809749274332912,0.9419351898867708,1.0548242282176483,1.02670430148897,1.029320108626522,1.0600558424927515,1.071826974611734,0.9737936571157686,1.0613835627822663,0.986674525596136,1.120635557791956,1.0768406049587071,1.0150124362529442,1.1360925999683973,1.1515496421448377,1.0271046801324724
273,13.675,1.0033282462587272,0.9756438907062952,0.9947909020614067,0.9441094257001996,1.0646526333507316,1.0776362020501304,1.0653018117857018,1.0347904253421132,1.0711444177004308,0.9334399011916532,0.9334399011916524,1.0664231199915588,1.051078902437724,1.063865750399253,1.122685251022289,1.171275273276101,1.056193641622336,1.0015233426847747
274,13.725,1.0038335113631345,1.0047478240030776,0.9917934900871443,0.9731785225545564,1.025975795770136,1.0633543109426655,1.0349981959841943,1.0717322539985774,1.0536874535704597,0.9850430017254014,1.02566333169346,1.0332796435624698,1.0738999735305277,1.0053531667094298,1.073899973530528,1.157679404089647,0.9748879192333874,1.030999931166303
275,13.775,1.0034968859879894,0.9990295607239976,1.000952620513649,0.9594893413582188,1.010223987614912,1.0422133475773854,1.0556488787616245,1.0364552627841406,1.078041430735356,1.038394011872773,1.0812403667316013,1.177014571710158,1.0283125166118727,1.0862811143620517,1.023271768981422,1.0711588714707008,1.0358736380575482,1.0871812478674905
276,13.825,1.0032592000271432,0.9979018774764816,0.9980212009103546,0.94617829332178,1.0658115973110789,1.0156333397499493,1.0035651512225892,1.105192001979307,1.0302421995462272,1.043407496121529,0.9233030361363171,1.1384901936098224,1.0859444923662915,1.0133813811252264,0.9683422086307716,0.9733465611301558,1.13598801736013,1.0009726295196113
277,13.875,1.0036437014041102,1.0045831628421529,1.005175487820244,0.9403934515007116,1.0606663143061927,1.044270758912637,1.0133714429786274,1.0802148611215865,1.0581439211687225,1.0632269255215017,0.9737966233748336,1.060742750461872,0.9911858487922413,1.1203629518929843,1.117878776833355,1.060742750461872,1.0806161509389094,1.0197031645277876
278,13.925,1.0031544814790687,1.0100843858809674,1.0022041280963812,0.952731290738303,1.0411675243938536,1.029272044560129,1.0493065369116643,1.0787321975529824,1.0580716273154611,0.976681502137348,1.0334079530190634,1.0186097484412242,1.0309415855894233,1.0457397901672616,1.050672525026541,1.0408070553079818,1.001345176433746,1.0348173058360006
279,13.975,1.0033310033788485,1.0004172389442254,1.0084747607706697,0.9521731582610918,1.0530004287632238,1.0679189708472363,1.0256497682758678,1.0231633445951989,1.0324874333977068,1.0137827461635849,0.9917439908122032,1.028475249731173,1.0823477628123297,1.0235777485419768,0.991743990812202,0.964807734271624,1.008885244974389,1.0645318528740808
280,14.025,1.003509460096775,1.0010651457981012,1.002688369337732,0.9804108261810732,1.0294590714067215,1.0195841642469456,1.0535291576086778,1.0763648804156618,1.0109436204821405,1.0746442526529725,1.0770755744915537,1.050331034267158,0.991979310141205,1.0333117813970891,1.0187238503656004,1.0965261492002047,1.0308804595585075,1.040580937506317
281,14.075,1.0031811554108347,1.01250010354645,0.9902815111661808,0.966305653865834,0.9823256788049076,1.0405421101751298,1.0711823372120897,1.0754719689972634,1.068731119049132,0.958389162046944,1.033225595355395,1.0742649297503537,1.0597804587874269,1.0766790082441735,1.0670226942688898,1.0984057146885635,1.0863353222194585,1.021820306144792
282,14.125,1.0025648479790166,0.9968858149056916,1.002486939195381,0.9592794063394932,1.031363065046777,1.0757816513290277,1.0125003777214376,1.1104646570562642,1.0520511737261813,1.064275965218556,1.0834521087360074,1.0738640369772812,1.009144552605883,1.0331147320026974,1.0403057858217415,1.0498938575804673,1.0043505167265203,1.0428495599618124
283,14.175,1.0024903093671504,0.9795366872515778,1.0270947257172105,0.9468436670642324,0.9685146076189342,1.023495786217389,1.0488717148012912,1.05551779133517,1.0150371433560887,0.9353940774542294,1.0020379303008415,1.1091441223757532,1.0663016455457883,1.1067639847740889,1.049640682334135,1.1472263240023888,1.135325635994065,0.96818168727308
284,14.225,1.002866150401179,0.9848351469637804,0.9931754766588268,0.9822105598271504,1.027712417795198,1.0313121110274048,1.0553100659087875,1.0265125200511285,1.0355117531316471,0.9950061141348904,1.120268166508166,1.0328210733419163,1.0210038985897212,0.9879158092835728,1.122631601458605,1.0375479432427952,1.0777263374002612,1.012321892649331
285,14.275,1.0023430787153331,1.0065994798839706,1.0217085447921697,0.9510067172940684,1.0211214005034297,1.0562708536129417,1.0342279762391804,1.0526963329577377,1.0407812641070553,1.0420269303959906,1.065496005404909,1.0725367279075846,1.0349862078933143,0.9598851678647748,0.9598851678647748,1.103046525419179,1.018557855387071,1.0479181471839427
286,14.325,1.001881777394538,0.9891378044084675,1.007920308784314,0.9432287729216132,1.016963610162909,1.0264292400422612,1.0542345278128586,1.019330017632747,0.996257544801826,1.062732081909093,1.004468261628989,1.0557404234754806,1.0184515784962145,0.990484944761765,0.9601877582161106,1.027773789741031,1.1279875606228102,1.0155027157555077
287,14.375,1.0017850000803823,0.9919811404916368,1.0197936958325236,0.964295191011662,1.037513587623581,1.0386885746990324,0.9999140012091364,1.0005014947468622,1.0392760682367583,0.9928640787564288,1.0599807647329706,1.0298939744676243,1.055352027769071,0.9905497102744792,0.9928640787564288,1.1270974507095124,1.0692382386607695,1.0123472828136582
288,14.425,1.0017723228381432,1.010434654804096,0.9973918384550684,0.9682138018052764,1.0262495965671898,1.029166735841116,1.027999880131546,1.0700066856760813,0.9842427910226546,0.9722029616557224,0.9905897788974386,1.0986123301925184,1.0641370478643013,1.0342584698465136,0.9928881310526532,1.1537727819176662,1.1101040909685909,0.9883148793152364
289,14.475,1.0017497231060142,1.0010715201169254,1.0054254247385053,0.95176897908628,1.0070045524531792,1.0110603820660515,1.0185926370613858,1.0591509331901103,0.9977340847666136,1.0248431796682371,0.933543119118728,0.9906056569621712,1.0065831675583354,1.0020181645308597,0.9791931493934828,1.0613632038880405,1.1732057780611886,1.0014824754000844
290,14.525,1.0012960292085729,0.9982991126068232,1.0044607855270813,0.9929833656446408,0.9879997224866712,1.0219496255890086,1.0397877102698976,1.0029606967351583,1.0530224182589445,1.049535011674214,1.0450013831140663,0.9883310261122188,0.9905978403922936,1.0064655403528104,0.9996650975125884,1.049535011674214,1.0699363401948794,0.9984160365827526
291,14.575,1.0017604283162682,0.9968294302809064,0.9922129881159,0.958762456481025,1.000091495853674,1.049810330218971,1.056668100476253,1.0338088662853122,1.0063777852561826,0.9815616620776838,1.0310900028247223,1.1166389550241536,1.1008799375137324,1.0175822735300757,1.0108284088827522,0.9950693913723307,1.0558541731982425,0.9923356842531754
292,14.625,1.001007539928655,1.020946786240276,0.9764836207194192,0.9873626937450112,1.011995098572048,0.9944001192923324,1.0148329984558733,1.0239142780841142,1.0335631376891192,1.0687702956417855,1.019580030988817,0.9927489775417428,1.012872267627048,1.0061645042652798,0.9905130564211532,1.0732421378829653,1.1582071404653669,1.0081494546478442
293,14.675,1.0006657520896751,1.0051059170767649,1.008282945578746,0.9800977114246364,1.0084931182334924,1.0620464140591952,1.0022922102957794,1.0287869987569167,1.0051108048129218,0.9837748984377052,0.9504642359623884,1.0281891150714624,1.0304098259031498,0.97933347677433,1.0015405850912082,1.003761295922896,1.0659411992101553,1.0065258543052014
294,14.725,1.0001421264833878,0.9998694105666144,1.0073374021666806,0.9701857767844112,0.9926975495110356,1.0246116839284811,1.0598852009161823,1.0195726100730946,1.0307705519739518,1.036657954761221,1.0895936801107295,1.0013674711948817,0.988133539857504,0.9793109189659192,1.019012712978051,1.0300409890925315,1.0741540935504563,1.0212408748868953
295,14.775,1.0010122101515029,0.9964566751503656,0.9880988921757338,0.992836879743584,1.0182447724588453,1.010459176164785,1.0099030621437808,1.039933219278012,1.0421576753620292,0.9551679609249344,1.0406072968792297,1.1150928718137432,1.0406072968792293,0.994601500596148,0.9814569873724104,1.0471795534910977,1.0186997748396671,1.0231930523192092
296,14.825,1.0001803076490876,0.984973191085134,0.985284497403428,0.989195363894194,0.995921594833168,1.0434253425623152,1.001997655589222,1.009730823824199,1.0257495294537955,0.9443838783927008,0.9987838713876716,0.992255872228275,1.009663869986666,1.0879998598994247,1.007487870266867,1.0466558652232465,1.0270718677450568,0.9943208515542056
297,14.875,1.000063280363099,0.9934112193904632,1.016396351360174,0.9866475147210724,0.9925295544456432,1.0517850502334432,1.0303872323100711,1.0243519503316845,1.0188653303513322,1.043954147170577,0.9920806491745238,0.9942420449243594,1.041792751420742,0.9964034406741944,1.037469959921071,1.000726232173866,1.0482769386702486,0.9629018065517444
298,14.925,1.000185979997581,1.0052976573537094,1.0148192666961977,0.9788111255225234,0.9771707130974954,1.004965306721573,1.010960219071865,1.0164101393903122,1.0234950358042925,1.0305303874881049,0.9360651019683618,0.936065101968362,0.9854446830354996,0.970416114884632,1.0133548810299693,1.039118140717172,1.0756160919407094,0.9824871659795712
299,14.975,0.999998304236883,0.9982905968382872,1.0092742342118133,0.971057222377003,0.967949472059451,0.9755284947713264,1.040491546587397,1.0096340969747637,1.0069273031490933,0.9767424507901116,0.9959360797357686,0.9767424507901112,1.051384341134334,0.9127636876379204,1.062047468326366,1.0321907121886762,1.0108644578046129,0.9989174030527246
300,15.025,0.9989965495282,1.0031742654680835,1.0030732408693457,0.9769829454331768,1.0045388746633448,1.0238982962307326,1.01744515570827,0.9991612575612928,1.0475598114797615,1.0189769617918845,0.9829632230175354,0.9596602155753092,0.9850816782395556,1.00202932001572,1.04227996923411,1.0549907005662338,1.071938342342398,1.00868732214207
301,15.075,0.999352435787933,1.0116844418287745,1.0040574189561435,0.9809038136566576,1.0112413334149175,1.02673314465054,1.0010915260536482,1.0267331446505397,1.0192543392264464,1.0480040328047808,0.9932889628189892,0.9911845370503046,1.0395863297300436,1.0122287947371476,1.0395863297300434,1.1174500831713627,1.0669438647229397,0.9913778006413064
302,15.125,0.9994615080509308,0.9963333766996944,1.0111876565804474,0.970300287218142,0.9918303136403348,0.964235248734344,1.0035051487928692,1.019425378546326,1.0512658380532387,0.928197637746974,0.9407408490678788,1.0619918918366282,1.0369054691948176,0.9783704830305944,0.9637367364895378,1.01809065221346,1.0180906522134598,1.0122883503779398
303,15.175,0.9986719372115892,1.0112696653171769,1.0123590753963545,0.9907491903118076,1.0000662634819355,0.999011897363346,1.01535457220148,1.0195720366758367,1.062273864478703,1.0196998386296046,1.0134694933833952,1.086156854589171,1.013469493383395,1.0030855846397126,1.1401531800563196,1.0612354736043337,1.0633122553530705,0.9797535774421734
304,15.225,0.9986900165149644,1.006999721242366,0.9983415897846882,0.9845920707199418,0.9819865005538848,1.021789686709669,0.9877474880238007,1.0029355458990343,1.0175998776406392,0.9779395258849338,0.986192180111811,1.0315817783596353,0.949055236090864,0.996507997895407,1.1244241384120028,1.0130133063491615,1.0377712690297929,0.9754132031624222
305,15.275,0.9988431106431502,1.007162438554329,1.0095083137994096,0.9744459614767486,0.9563170963834042,1.003144375314039,1.011989528000937,1.0197940744893752,1.0489310480462144,0.9940942547395653,1.080180767521136,1.0084420068698277,1.0166407223728342,1.0063923279940752,0.9981936124910692,1.0104916857455786,1.0412368688818543,0.9931949058451036
306,15.325,0.9987239911959286,1.017400832239619,1.0062334087684388,0.9791579463675104,1.0209041911747252,0.985754072187443,0.9785172829841792,0.9904062938181128,0.983169504614849,0.969291159952314,1.003908701379182,1.0955433698620691,0.991690745581464,0.9428189223905912,0.9224556627277274,1.0649984803677732,1.0079813533117548,0.9764390796707044
307,15.375,0.9989826743970964,0.9959368276579283,1.0114696988439136,0.9864519624798008,0.9963004734716454,0.9706226262172224,0.9880835623502302,1.0291681179573084,0.9998953720872646,1.0520136208479116,0.9751357024013338,0.9225350213589376,0.93871984629506,1.0095284553905923,0.9265812275929686,1.0884294769541865,1.005482249156562,0.9789548256324336
308,15.425,0.9983253950590756,1.0092363779332798,1.0117285562812963,0.966503383514524,0.9908724152304113,0.988321250412619,0.9903621822668522,1.011791966736305,1.0010770745015785,0.9105339158773976,0.9487240801194958,1.0351544518252969,1.0954547111549255,0.9507340887638168,1.0271144172480131,1.002994313516162,1.0070143308048036,0.962465975953117
309,15.475,0.9981222308468566,0.9924398603809118,1.0106296706997633,0.9979029070412836,1.0042504170446462,0.9789033595725456,1.00526429934353,1.0458195912988923,1.0138822988840452,0.9905322823036836,1.0624257544063702,0.9585796280358228,0.9725589142780118,1.0843932042155244,0.9485944235771162,1.0025145276541312,1.0184908547880618,0.9885352414119434
310,15.525,0.9983239589874268,1.009807797186417,1.005928288220465,0.9960576149308386,1.0058511347588528,0.9862075722873482,0.9635419232817654,0.9716008207059734,1.004340091491814,0.93257316783912,0.92860477138023,1.019877889934697,1.0674986474413757,0.9345573660685654,1.051625061605816,0.9682887359691288,1.0655144492119308,0.9875233106423208
311,15.575,0.9984635719730476,1.0092576765540549,1.016778926123158,0.9872390308781714,1.038939130863203,0.9818875600932582,0.9793852982173836,0.9964006789733316,0.9818875600932582,1.0093972755043918,0.9837680478060384,1.0310835450953069,1.0251691079341478,0.997568401182075,0.979825089698599,1.0153117126655504,1.105999749136648,0.9705712084260368
312,15.625,0.9982491320714796,1.0169144150407925,1.0068256076896616,1.0128493534291447,1.003957052209198,0.9850613771304711,0.9611931559783956,0.9900339232038204,0.980088831057122,1.034289583256629,0.9931530657407404,0.9050033853495504,1.0538784011213378,0.9676876025166188,0.983358656808386,1.0264540561107454,1.0362484650431,0.9709657312205076
313,15.675,0.9977341585809804,1.0128505921561908,1.024174618204858,0.9913413775585384,1.013373239512283,0.9891629573396352,1.0074441908169407,1.02819586125064,0.9595177138629226,0.9907200812394212,0.9517919837447484,0.9478991739952808,0.9264887203732112,0.924542315498478,0.9070246716258747,1.014076939736224,1.0257553689846266,0.96215956889384
314,15.725,0.9981247502423513,1.0159195635852551,1.0109391136139791,0.9797948561945417,1.0280500099682863,0.978954976063402,0.948516055042373,1.0025205923377465,0.9927015855567696,1.017308611641217,1.0018362373196776,1.044385266703911,0.9534850675648668,0.9960340969491004,1.0115064712706396,0.9070679446002486,0.9728255354667912,0.986659890568065
315,15.775,0.9976748214358196,1.0167298131853106,1.0136138213295065,0.9890926978006056,1.0059324079220742,0.9464155535251324,1.0059324079220735,0.9976390757520082,0.9527575134198888,0.9282323118688384,0.955137596270834,1.1011948544530945,1.041618867562962,0.9839646867015436,0.9301541178975528,0.9685902384718316,1.0243226133045364,0.9325269600350468
316,15.825,0.9975457668184547,1.0010261373942029,1.0008440001785204,1.0171123509369258,1.0078268608167085,0.9651675227927206,0.9918296090577128,1.00249444356371,1.01994599093716,0.9357437438457352,0.9892148149226344,1.019769712680862,1.0083116260215264,0.9682083227138516,0.9605695982742958,0.9662986416039632,1.0140406693511947,0.9176407463856624
317,15.875,0.9975276354031256,1.0010651059255002,1.0076713030627775,0.9910383461533816,0.9663230525295854,0.9716219326780522,0.9436823828043164,0.991854020517655,0.9740305145637196,0.9184725590676692,0.9981747232842848,1.04941182885211,0.9867886998247684,0.9697096646354934,0.9203702296442554,0.9905840409779408,1.0228444407799044,0.9783266381720306
318,15.925,0.9980109989206258,1.0147529790637264,1.0085479138780302,0.9961537060057593,1.0234525219595263,1.0253673068462597,0.9990390146536626,0.997602925988612,1.0105277239740689,0.8957421723927864,0.905171037365342,1.0013454600854097,0.9711730921732316,0.961744227200676,0.9956881411018762,0.948543816239098,0.9806019571457874,0.9772729905330284
319,15.975,0.9981229502325444,0.9984017535189031,1.0112705194074396,1.022776280097612,1.0208615996252204,0.9547386907958144,0.9761453878988592,1.0080175813633934,0.9856594755002128,0.9875911235889728,0.9426154367462104,0.9932130844443178,0.8657819717231594,0.9501113845533378,0.953859358456901,1.0513066799495507,1.0288188365281703,0.9433994516954254
320,16.025000000000002,0.9981834362602336,1.006923600844862,1.0157157543537385,0.9941815227073848,0.9955914918778662,0.976209131399712,0.9885003843858576,0.9695907644071718,0.9492629229300832,0.9870248610087332,0.9274309071365078,0.936742462429043,0.9181193518439724,0.9516409508970992,0.9292932181950148,0.9684017504236628,0.985162549950226,0.92936923089128
321,16.075,0.9985086867390172,1.0117016897283435,0.9884898303199382,0.9995817285851684,0.9814210417805902,0.9659175021066988,1.000683015314819,0.9659175021066988,1.0063206661053252,0.9734913157949538,1.006804706829762,0.9272227171354976,0.9938494992051146,1.0142076826152755,1.0086554507761405,0.9957002431514926,0.9808942915804668,0.9665982388518102
322,16.125,0.9979773692423972,1.010875418105312,0.9910526116418158,1.0130695188229355,0.9571352365254098,0.9641386650853522,0.944995960354844,0.9646055603226814,1.0206329888022183,0.960106388035688,0.95090996669435,0.8975707229145898,0.9987313576693072,0.974820662181829,0.93619569254821,0.995052789132773,0.934356408279942,0.9822904084958136
323,16.175,0.9984001615153716,0.9912984401173596,1.004635466263856,1.0072673078291523,1.005052541691866,0.9850999750747146,0.969323527051851,1.0194369501833014,0.9962362913261484,0.9633194777597266,0.9889105075294348,1.0455763591623604,0.9359005172921824,1.0583718740472132,0.9304167251986736,0.9998780917164526,1.0510601512558682,0.9183673044762012
324,16.225,0.9980727868933869,1.0101486599690033,1.0156065815451647,1.0112349295998833,0.983649417776757,1.0080907769620204,1.0371437133520516,0.9924114144658136,1.0108577232848803,0.8701906440631147,1.0191585622534596,0.9882749694579,0.9991750610328042,1.0118918345368582,0.904707600716975,0.9846416055995996,0.8956241910712226,0.9995828875883278
325,16.275000000000002,0.9983976785491874,1.0110118273918625,0.9900889970344932,1.0045852979069732,0.9858646914941545,0.9725731638078088,0.9455317798942084,0.9505733938442013,0.9789897633805276,0.9515178284133464,0.9551289017659588,0.960545511794876,0.9858230252631632,1.007489465378837,0.9569344384422644,0.946101218384427,0.9515178284133458,0.975818878168936
326,16.325,0.9983375512828284,0.989082384128399,1.0020042944938077,1.0043481260001952,0.9903120391748887,0.9816570581517408,0.9716355011775706,0.986212311321819,0.977557330298671,0.9887660138565584,0.960054115087584,1.0497787987406293,0.9582596214145233,1.0174779126255329,1.0174779126255329,0.9869715201834977,0.8936578491843306,0.9771018049816632
327,16.375,0.9978982655261526,1.001763240964631,0.9959795849631377,1.0049757704423574,1.0041944701163912,0.9815570835042088,0.95801420142754,1.032264829515497,1.015965911154726,0.9078278012897442,1.0077066949483409,0.9113949046346942,0.9702521098263676,0.973819213171317,0.9542001447740928,0.980953419861217,0.970252109826368,0.98976198118242
328,16.425,0.9987041357645656,1.0046344061789552,1.0058179202892297,1.0098078005975772,0.9998899452182056,1.0124898185152844,0.9490404565549928,0.9904400402453956,1.0061898818667447,0.9909445806263398,0.9962627089660158,0.9093999460846376,0.9395360066761356,0.9129453649777548,0.9342178783364598,0.953717682248606,0.9998081278591332,0.9950869322922772
329,16.475,0.9983918233409836,0.9936723174637604,0.992159878624394,1.017607741212836,1.0439240674137875,0.973255685815082,0.9772810999567808,0.9160053513553714,0.9705720763872836,0.9673192164747992,0.9250320376125128,0.946175627043656,0.8986025508235835,0.9814149427622276,0.9567474217592272,0.9919867374777996,0.9743670796185132,0.9949892710109636
330,16.525000000000002,0.998702916249636,1.00562435993153,0.997189175116889,1.0225565860554615,0.9802674106067883,0.9687087019102906,0.959372821809274,0.9820456734831728,1.009164182348031,0.9562204467102284,0.964977044207575,1.0000034341969606,0.9614744052086364,1.085818089670956,0.8914216252298651,0.9614744052086368,0.9754849612043908,0.9931053798419078
331,16.575,0.998811695021461,1.0083658386891734,1.0071206351343585,1.021124051470503,1.0123645385149438,0.995130921316304,0.9792229669790988,0.9748040907743198,0.9681757764671504,0.8529770128619492,0.9260893282501164,0.9539416388741794,0.95394163887418,0.9522008694601756,0.9243485588361122,1.0113870295363108,0.9626454859441996,0.9449180586464854
332,16.625,0.9988712023628684,1.012128889692537,0.9983488860582096,1.0223957300964834,1.0146297286754593,0.9803695040708332,0.9794910367732788,0.9522585505490893,0.9873972424512693,0.9170666182046332,0.9066847319608072,0.9447516481881694,0.8841906450991839,0.9516729056840536,1.0035823369031835,1.0139642231470094,0.8876512738471262,0.9957606096820684
333,16.675,0.998965335786896,1.0030334828346628,0.9937651220888688,1.0004208822166056,0.9788650807428732,1.004624688130843,0.9779918737127724,0.9753722526224704,0.957471508505406,0.9373745164035432,0.9786533941901212,0.9683336747434764,0.9958529266011952,0.9390944696446504,0.9150151242691468,1.0354118511466663,0.9528540955735104,0.989218821242638
334,16.725,0.9991104378162966,1.0024263013346184,1.0175911075199169,1.0252609381010978,0.9990609436013556,0.9304894279241118,0.9795310815413808,0.9830030570187094,0.9864750324960384,0.909552363682038,0.9044233089996202,0.938617006882404,0.9198104730468724,1.0241012515893622,0.933487952199986,0.9386170068824032,0.9659719651886304,0.9504975723202492
335,16.775000000000002,0.9991154194176752,0.9924072001509024,0.9995392404623176,1.0144029799948056,0.9814660019458902,0.9827602428275768,0.9888000336087832,0.9784461065552876,0.9818974155731192,0.9670201820038282,1.0248034617720712,0.9653206737753508,0.8973403446362413,0.9364290338912292,0.9364290338912292,1.0044093630303383,0.9772172313746949,0.9517072660268312
336,16.825,0.99969806598393,0.9844228723502598,1.0019054620302672,1.0022654928369663,1.0176689200629023,0.9734970284630382,0.9975128141872368,0.9940819876552084,0.954198629220379,0.8683629881444429,0.9443869851609796,0.9629706288761328,0.8920148983273648,0.981554272591286,0.9376292965372874,0.90553027557475,0.9764860061235168,1.0040856476707902
337,16.875,0.999511146590404,0.9982195147192038,0.998299602934441,1.0324069968425968,1.0005630191096906,0.9681630236037948,0.9481261842777802,0.9370419752889214,0.98862617866015,0.9555931688879908,0.9337606360311476,0.9875022553710692,0.9471960408661276,0.8816984422955969,0.9085692519655584,0.9807845529535792,0.8682630374606167,0.9483784935875732
338,16.925,0.9997609504289768,0.9995753616735528,0.9953557285259064,1.0367578882341209,0.9993218162275264,0.9997456168281316,1.005678825236607,0.9764365837948344,0.9370231279385328,0.9549640200308273,0.9967019579692368,0.991693405416628,1.0367703783901112,0.9299212572677812,0.9566335375483634,0.9633116076185088,0.9716591952061908,1.001250541409873
339,16.975,0.9996278466743512,1.0083377913806753,0.99132110180871,1.020142398118716,1.006504007159181,0.9744846247631584,1.0086105454747092,0.9867025469932204,0.98670254699322,0.8978959983701198,0.8812990298235372,0.899555695224778,0.9559853882831588,0.9958181127949574,0.8796393329688789,0.9725823568297416,0.9609644788471337,0.9484151383440558
340,17.025000000000002,1.000106267825025,1.0147770641179443,1.0121018357563094,1.0323540247609644,0.9649996589329652,0.9499215392621384,0.995574734932144,0.9763082486860868,0.9913863683569142,0.9652281152916148,0.8843799483697535,0.9734779282428252,1.0526761325744451,0.9701780030623408,0.8365310332527328,0.9322288634867736,1.0345265440817826,0.9439638015010452
341,17.075,1.0003666206366393,0.9909296331867988,1.002115529740771,1.030096559467123,0.9722644093511764,0.9664349867683432,0.9614383388402,0.9581072402214376,0.958107240221438,0.9497416402811382,0.948101326567354,0.9431803854260008,1.0514410905357678,0.92021599343302,0.9661447774189812,0.9218563071468044,1.0087929339773745,0.9809745524231956
342,17.125,0.999891091234386,0.9886511466876974,1.0075485138429805,1.0207351498978086,0.9521066655380857,0.9972282422961948,0.9694929611696504,0.9723906771082448,0.9612137727736674,0.9621420454120057,0.9376808069693272,0.9425730546578632,0.9621420454120064,0.9670342931005412,0.8642970916412931,0.9670342931005416,0.9001735746905543,0.9730580810707784
343,17.175,1.0010407854179253,0.9975156904055378,0.9811249504918838,1.0160014496094316,0.975791417997484,0.9852571297705508,0.9745567599401272,0.993488183486262,0.9515098095361376,0.8835911450880173,0.8722422679951439,0.8981825584931409,0.933850457927886,0.8933187540247659,0.9306079216156368,0.9760034299871312,0.896561290337016,0.9761357784080392
344,17.225,0.9998971163848837,0.9980360690430148,0.9837388795142098,0.993663298180773,0.9717713395612312,0.9631788350851108,0.9742263408401228,0.9795455102777214,0.9345371534980426,0.9316605863429784,0.9429436730287928,0.910706282497894,0.9155418910775291,0.9477792816084276,0.9268249777633432,0.9268249777633432,0.9671217159269672,0.9786186220397722
345,17.275000000000002,0.9999703641572164,0.9866882629298894,1.001208499159204,1.014823293173983,0.9722562062728176,0.9771378273921792,0.962086162274148,0.958831748194574,0.9242535985990972,0.9807620612535226,0.9919799279672066,1.0192233185575823,0.9999926899055528,0.9038395466454036,0.9535186706631472,0.921467622909764,0.8749936036673583,0.9923887423518172
346,17.325,1.000385051075547,0.9958177701208408,0.9936142972585258,1.0247086739998212,0.9804039806447188,0.9529008986794378,0.9686747251007026,0.9302513017668536,0.9537098128548882,0.9320897430746932,0.9209365324737994,1.0691149018856736,0.8986301112720119,0.9368696904750764,0.9528028484763528,0.997415690879928,0.9113766376730336,0.9711097218533308
347,17.375,1.0003419663151374,0.993267591455712,1.002559644524548,1.0017414585569882,0.9458159413375848,0.9711502969091272,0.9538585938999792,0.9659225727435712,0.9828121431245992,0.8902972669826319,0.9378220321240538,0.9330695556099114,0.8918814258206793,0.9441586674762428,0.880792313954348,0.980594320751333,0.9029705376870112,0.9313884074552484
348,17.425,1.0004440704252626,0.9902044570513664,0.986674182494632,0.9985932375481712,0.9623863557733826,0.9439942608977802,0.9771799973037586,0.95398996463452,0.9479925423924768,0.941898192114196,0.963949320357673,0.9560739174135736,0.9245723056371792,0.9229972250483596,0.8820451297390465,1.001751254489346,0.9844253680123286,0.9674209265534384
