,r ($\AA$),g_full(r),O (DOL),O (DOL),N (PrN),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
188,9.425,1.01568599715534,1.0498816944220986,1.0750851559536116,0.9870833677758404,1.1131084551295196,1.0607022190123103,1.0481247223441807,0.949600998443828,1.1152047045742082,1.139597425385127,1.1643712824587171,0.9992122353014524,1.1561133301008537,1.3543041866895713,0.8505690928599143,0.9166327117228202,0.9166327117228202,0.9927238441631308
189,9.475,1.0154326055206293,1.0209061050863613,1.029088940279801,0.9537120985601388,0.9831631524285588,1.1553204132968506,1.012201726550921,0.9727922330991432,1.0723530586615289,1.103088692310524,1.0704045829087308,1.2828512940203871,1.1276017743618691,1.0540625282078344,1.0949176649600758,0.8252737623952809,0.9314971179511088,1.05931533150455
190,9.525,1.0148498466313325,1.0337363852020278,1.052244160841601,0.9816263057319872,1.0057077826709422,1.0364947556098492,1.1288556744265683,1.0241799664342863,1.128855674426568,1.0753671961892766,1.2855893548428192,1.1319654696729224,1.1238800020324018,1.0915381314703183,0.9945125197840676,0.937914246300422,1.018768922705631,0.9992152917790648
191,9.575,1.0160944606151237,1.0168633997119652,1.0573089983496644,0.9605244325272584,1.0785062489564468,1.0114804368744077,1.0805373341710536,0.9789830734406916,0.9688276473676556,1.0881692907350329,1.1121730250894826,1.0561643115957673,1.0001555981020522,1.0161580876716854,0.9441468846083374,0.8881381711146226,0.9681506189627864,1.093884465581331
192,9.625,1.0158520948724143,1.042954052511262,1.0569255586455557,0.9791511272315324,0.9768784139368566,0.888436746831462,1.0773803083748046,0.9788884518256152,0.9447178077167128,0.9818730535392268,1.1481580061547416,1.05313803323159,1.0214647089238733,1.1323213440008824,1.0927296886162363,0.9977097156930856,0.8472614252314296,0.9678947752095454
193,9.675,1.0141738425797542,1.0407974997129037,1.0228591586047464,0.9855874136388972,1.0861665540989534,1.0225084410382086,1.1259528747619183,1.0284763891376532,0.9170746912813508,1.2225251258256606,1.073627834859715,1.0814645343842386,0.9952608396144806,1.17550492867852,1.018770938188051,0.8698736472221048,0.8620369476975814,1.0370832258524991
194,9.725,1.0141617962849754,1.067480879581371,1.0467674598805543,0.984568355835772,1.0258036581833538,1.1084980029889215,1.0612440916714536,1.0120212673824254,1.0120212673824254,1.062616364348602,1.2487681362052916,1.194473869413757,0.891977240146637,1.116910631140137,1.1324232787948607,0.8687082686645506,0.798901354218292,1.0368938618599013
195,9.775,1.0132763288832043,1.04890003999917,1.045238957835123,0.981719182288926,1.0465175203754904,1.0426198759793055,1.095238075327794,1.0192340096021997,1.0133875430079236,1.2206713586231803,1.1669311101303368,0.9596472945150788,0.9750016512273204,1.036419078076286,0.944292937802838,0.8061037273926667,0.8598439758855111,0.99270616457919
196,9.825,1.0131502073745071,1.0563709712475555,1.0426000975228875,1.0055929334299667,1.0378221061131545,0.9780219475824706,1.0628995919486024,1.0262478818814091,1.0223898071374948,1.071492576605504,1.1778819104528595,1.018297909681827,1.1246872435291824,0.9879009571540112,1.0790918147374586,0.8283169563829783,0.7903207657232086,1.0389244131828452
197,9.875,1.012239350252182,1.0058815158228454,1.051440343393994,0.9823887166735498,1.0063340686830315,0.9662334701207096,1.0808066088702004,1.0559824288078108,0.931861528495862,1.2412090031194882,1.1960741302787794,0.9478323296548816,1.1509392574380708,1.0381020753362993,1.1058043845973624,0.8500401051666795,0.8951749780073881,0.995500282093794
198,9.925,1.0118119891539803,1.0277335452061094,1.0199207815590694,0.9983469001246292,1.0094527709662522,1.0075624099719334,1.1020804596878746,0.9848780780401076,1.0415889078696718,0.968093963757216,1.1468190032200865,0.9010720739586396,0.9904345936900752,1.1542658798643726,0.9829877170457888,0.8638376907372083,0.7893689242943451,1.0406630167704145
199,9.975,1.0113358939663148,1.021323614160614,1.0234330605237685,0.9966574743005466,1.0424018512816728,1.006844157970449,1.061116426708633,1.0162014456839294,1.0293016484828017,1.2164474027524017,1.1648405432416935,0.8551993861774462,0.9805303307034514,1.2385646282569904,0.9879027392049808,0.7372408501529707,0.9289234711927432,0.9607451936024058
200,10.025,1.011273069344664,1.0125535790847184,1.0045478271703323,0.9894777111654856,1.1098489011800208,1.026471270874343,1.096879047576915,1.030176943332373,1.0894677026608546,1.0145682017667306,1.0583625126343597,0.999970098144188,0.9707738908991024,1.1167549271245312,1.167848289803432,0.8758862173525733,0.8904843209751161,0.975764058974156
201,10.075,1.0092904502936215,1.0114887558221326,1.0025283784281376,0.981374760205382,0.948432088161314,1.0309842041521446,0.9869564089570344,1.0658395420149396,1.03465318708507,1.0117498390795334,1.0984712538577792,0.8816677169121645,0.8672141477824568,1.141831961246902,1.2357801605900014,0.8238534403933337,0.8093998712636266,1.0391083806464805
202,10.125,1.0091385993081672,0.9902626899242226,1.0121017016937444,0.9921666236562604,0.9935805397892076,1.0444402383524571,1.0680536698282523,1.0226432246824937,0.9263730809734844,0.9373816737360928,1.2164495002682114,0.901603747257616,0.9087593325533116,1.0804933796499998,1.0089375266930467,0.7871143825264904,0.8729814060748351,1.045737679642337
203,10.175,1.0083768257951409,1.0156947818178914,1.019411562456613,1.0010388399811148,1.0683742992903436,1.0180132212093171,1.0827631787420655,0.9532632636765695,0.9298813345675212,1.2612070852759196,1.2116090538324849,1.0557295264388316,0.9069354321085268,1.0699003925655273,1.1549255893257022,0.8998499990451788,0.7439704716515255,1.0378713431056985
204,10.225,1.007189547062026,1.0185001658551565,1.0067894215039963,0.9800904452592422,0.9457442710598628,1.0971345969357356,1.0187678400117546,1.024111027983844,1.0365784665853863,0.9612341190193556,1.2208374942289626,0.982283041333648,0.9401851967050632,1.129625497533695,0.9051036595145756,0.8980873520764782,0.9331688892669656,0.9710426304379196
205,10.275,1.006470332705349,1.0337940556759562,1.0198775972341647,0.9855571105737384,1.0018218844866085,0.9365623603211076,0.9753653206357296,0.9506725277082428,1.0723727214222851,1.2020366080934606,1.1464511002047455,0.965798199566422,1.0144355189690475,1.042228272913405,1.0908655923160309,0.7990416759002774,0.7851452989280987,0.9452372336381984
206,10.325,1.006160541652925,1.037259643467684,0.9880382114777588,1.016353586009236,1.014850008944271,0.9467275470702148,0.981662142903064,0.9659415747782812,0.9816621429030638,1.0183963997333636,1.0940880240378703,0.997753229468498,0.8945373781441707,1.052801683508139,1.0390395699982289,0.7362730727802019,0.7569162430450673,0.9847634794718982
207,10.375,1.004257226202155,0.9964122402494364,1.0214362919451987,1.0056226866675635,1.0241211901990694,0.9531938780400124,0.9756830257977624,0.9687632880261468,0.9739530913548584,1.0563084552882491,1.1380871744073398,0.8723063372702964,0.885936123790145,1.0699382418080978,1.0835680283279463,0.8109722979309784,0.674674432732495,0.9362828862410136
208,10.425,1.0033735378184725,0.9936367013426464,0.989774168004094,0.9941012294998408,0.983480219448581,1.017747822913688,1.0417351453392634,1.0040407815276449,0.9577795168497504,1.0327009589711902,1.140695830497589,0.911206728503991,0.7492144212143925,1.07319903579359,1.0866983947343896,0.7627137801551925,0.9314557669151908,1.120515666366699
209,10.475,1.0026878033849578,1.0112726119350746,0.9832171296367492,1.0203587624521455,1.0657551814053177,1.0182374344636795,1.0080550601190428,1.064058119014545,0.9707196875220414,1.1030905540023186,1.1498883350812052,0.775506086450115,0.8557308540139201,1.0496073756264488,1.0897197594083516,0.808933072935034,0.8490454567169363,1.03780560284708
210,10.525,1.0014857387298728,0.9805292045845212,0.9669502172102424,1.0041686282970104,1.0237147569172438,0.939665926300065,0.943027879524752,1.0119479206308388,1.0102669440184953,1.079390739865473,1.0264145072340385,0.9535721873658164,0.9072179838133116,1.019792478155109,1.0926347980233313,0.92046204197117,0.8409976930240186,1.0145894553073789
211,10.575,1.0013301948685502,0.9812889586880656,0.9925501644619804,0.9965402855103448,0.9324663379289356,0.9574431148377466,0.9674338256012706,1.0307083271035913,0.9624384702195083,1.2791137265421275,1.2135181508220176,0.8330638116453855,0.8396233692173962,1.0429696539497346,1.0757674418097891,0.833063811645385,0.8068255813573416,1.0006002667754197
212,10.625,1.0010160430726398,0.9810613947168444,0.9860193802871126,1.0328719917964917,1.0276283207268264,0.9797932945613714,1.0210303860833148,1.0342262553703363,0.9550510396482054,1.1566379367488089,1.2476094598638834,0.8837233674035838,0.883723367403584,0.974694890518659,1.0656664136337335,0.8577315036564198,0.8902213333403753,0.9737003038956804
213,10.675,1.00038530450032,0.9835578314737472,0.9955299773624726,1.0268399993392363,0.9869770952305272,0.9641001426920712,0.9346869179997708,1.0376332044228225,0.982074891115144,1.2616985945451464,1.06214422499974,0.8754643309088772,0.8819015686361483,1.0299580363633845,1.165140028636079,0.9398367081815886,0.7982174781816233,1.0556413011732104
214,10.725,0.9985256402202706,0.9519034568296552,0.9734961550516692,1.0459861745068344,0.9648450393393176,1.0765468979205477,0.9826525820116876,0.9988412571683876,0.9907469195900376,1.211697807183301,1.135169524624355,0.93747146134708,0.9884903163863772,1.0650185989453227,1.0713959558252344,0.9438488182269922,0.8035469668689259,1.078033612985959
215,10.775,0.9997060294630148,0.9943117180026884,0.9668928191123116,1.026527554623513,0.9462880844432126,0.9286454252417288,0.9815734028461798,0.9559113530985672,1.002423818266115,1.0172475401847154,1.213115078978046,0.8024250782823531,0.7645152320642891,1.1057038480268648,1.3142080022262164,0.8529715399064385,0.8529715399064386,0.9744377818704396
216,10.825,0.9983570924261712,0.9526078954601888,0.9454431854974668,1.0194140665283111,0.95981394028808,1.0313232570313977,0.9566357484328212,1.0090759140445875,0.931210213590753,1.076732877023954,0.9264910802299142,0.8388500321000569,0.7950295080351288,0.9390112299627508,1.1330735508217191,0.9452713048291688,0.8513701818328939,1.0434522749279955
217,10.875,0.996591229578182,0.971968560834252,0.9743348872148588,1.0452423277860117,0.9399867496748208,0.9998184020829324,0.985647747565222,1.040755848467431,1.0124145394320094,1.079259950136766,1.0420440897872223,0.7505198503824636,0.8063436409067791,1.079259950136766,1.1226784538779002,0.8249515710815509,0.7008987032497388,1.031790740507246
218,10.925,0.9965625661636592,0.9833153752080042,1.0129174177999594,1.0339682402799828,0.9672856324183012,0.9594849418342828,1.0374918476744683,0.9594849418342828,1.007849223455198,1.2230537297488493,0.9956517799965507,1.063257765058045,0.8911698030833326,0.9772137840706884,1.0571117664160905,0.81127182073793,0.8973158017252866,1.0161593468936827
219,10.975,0.9967827630259608,1.00167616565422,0.974376206369935,1.0322764101517878,1.0574333165394214,1.037335899704608,0.9523083669419355,0.9090216229900288,0.9940491557527018,1.084042483817217,0.9439695786048806,0.852617683901182,0.8769781891555015,1.0718622311900572,1.120583241698696,0.7490855365703243,0.9256991996641404,0.937195866684674
220,11.025,0.99621342296313,0.983689583230544,0.9744800844993045,1.0277437567600771,1.000372944393674,1.0034368737792598,0.97586150930899,0.9896491915441248,0.9666697211522336,1.122512311264516,1.0500921621506762,0.8147266775306975,0.7664465781214711,1.0923372491337493,1.0742322118552892,0.8388667272353106,0.8931818390706907,1.0587751902332023
221,11.075,0.9955639781769464,0.9517260439393144,0.943169921278787,1.068946544866315,0.9275977780366264,0.9594792073963144,0.9215251248252572,0.9169706349167304,0.9868061468474753,1.1662254462742905,0.9269997137052052,0.8791545671913878,0.8671932805629341,0.9927867901617036,0.9987674334759308,0.8313094206775711,0.7595417009068455,0.9968755973255112
222,11.125,0.9948870827808428,0.994066761730863,0.9884138372967948,1.0057387659316592,0.9448558803305948,0.8560875731020836,1.0170741641775194,1.0080468786966532,0.9689286416129028,1.084642028231271,1.084642028231271,0.9364668877625184,0.871269825956267,0.8475618034812668,0.9720289214750188,0.8475618034812669,0.8771968315750175,1.137622200904996
223,11.175,0.9943650100083564,0.9762273013010312,0.984630979647955,1.0559587912232222,0.9155441244789584,0.9558042081286844,0.9543130939194356,0.9185263528974564,0.9394019518269442,1.0338391850793889,0.9398538046176268,0.9104833732233258,0.9163574595021862,1.0808318753102708,1.1102023067045714,0.8987352006656053,0.8752388555501647,1.0344985212943627
224,11.225,0.9933089423789994,0.99836700674862,0.9719919050686654,1.0271966334413756,0.9059281483587276,0.9739097059843412,0.9487860868618316,0.9207067478425564,0.9354853473263854,1.170196377310472,0.9373214763531644,1.001362074116424,0.9373214763531648,0.9722527114967608,1.01300581916429,0.8441715159702414,0.8732808785899047,1.0586302895559254
225,11.275,0.99371736055871,0.9727462383145764,0.9928340672811854,1.0070165623431495,0.8949815743972637,0.946248931359464,0.9477137129869556,0.9169532988096354,0.9711502190268182,1.2810181142243238,1.0790557989186875,0.95210805786943,0.9117155948083022,1.067515095186936,1.0790557989186875,0.8655527798812997,0.957878409735305,0.9987419219283404
226,11.325,0.9931627004781474,0.9824501796059,0.9720856302374864,1.0297802786281347,0.9292007336604896,0.936460114392212,0.9219413529287668,0.961142008880069,0.953882628148346,1.0809877853237797,0.9608780313989153,0.8178902291074099,0.9494390072155944,0.9951951039488762,1.0867072974154397,0.8007316928324293,0.8293292532907305,1.1266855196887793
227,11.375,0.9925801936075986,1.0016792032880055,0.9859983952473302,1.0390839520919304,0.916732481109034,0.977176380962377,0.9109759192182396,0.968541538126185,0.9009019359093488,1.0544974736319126,0.8844172359493458,0.793707775851977,0.7370143632911216,0.8617398709250037,1.0488281323758275,0.8957559184615169,0.8390625059006616,1.0328035657642385
228,11.425,0.9930310123669256,0.977923105652305,0.9776551080897804,1.0352776294594184,0.9286981379756688,1.0014532916419658,0.9015932768058724,0.911579278289482,0.9757750021126844,1.1857836393740449,0.8485939788885342,0.758676736092398,0.8036353574904663,0.9609905323837042,1.0733870858788743,0.8598336342380513,0.9160319109856362,1.038922632485713
229,11.475,0.9921198612814026,0.9779208295276746,0.9726074862539568,1.04220473577705,0.9715325560378132,0.8739550504095609,0.9531483883107512,0.9687042225413416,0.9220367198495693,1.064053344202677,1.008343745029762,0.8746407070147655,0.9693470256087212,0.9804889454433048,1.091908143789135,0.8579278272628915,0.8300730276764335,1.1593281280943155
230,11.525,0.9931513437860094,0.9984244088852308,0.9657668972255712,1.023602895468141,0.9322787664728316,0.95891530265777,0.9196614598589136,0.928072997601526,0.9561114567435656,1.0493180921339234,1.0051362777282842,0.8449772005078432,0.8725908345113674,0.8725908345113678,1.1155908137423811,0.9057271953155968,0.657204489283878,1.007953995483746
231,11.575,0.9926502685689644,0.984856519320572,0.9798956831946202,1.0571253984700195,0.8936655057729099,1.0145813673627124,0.9298012805008968,0.9909541300405672,0.9270216055218208,1.1990507068832068,0.9745708941790444,0.897919250816648,0.8431680769863644,1.0621727723074983,0.9198197203487616,0.8048422553051665,0.9800460115620732,1.0766985939359413
232,11.625,0.9923291457134265,0.9955581728794656,0.9753674455043748,1.031003724288242,0.8777271587622701,0.9507562630234953,0.9452446325132136,0.9383550943753624,0.9273318333548004,1.2484678201318624,0.9879180141912994,0.8467868693068282,0.9716336513200144,0.906496199834874,1.1236210381186762,0.787077538778783,0.922780562706159,1.0308998699331962
233,11.675,0.9920939169116698,0.969340810052208,0.9790932460548512,1.0691137131881026,0.968586674312732,1.001373811383967,0.9112091844380712,0.974051197157938,0.8961817466137554,1.0494367736815724,0.9525656868801968,0.8826032353014251,0.8933666893904668,1.0117646843699264,1.060200227770614,0.882603235301425,1.022528138458968,1.0311498848466194
234,11.725,0.992488263738512,0.9875548734912856,0.9883182501005292,1.046258245584301,0.9264808299999672,0.9549254168859312,0.931898846549674,0.9711794665350528,0.9278353341373938,1.1739035857699396,0.8910995401071814,0.8857636147173181,0.843076211598411,0.8910995401071813,1.035169525633492,0.8697558385477279,0.9551306447855415,1.0475292711793989
235,11.775,0.9926969176645596,0.993819356888098,0.9572355014047836,1.0190395672924055,0.92131539544801,0.9401177504571532,0.9401177504571536,0.9629491815396842,1.01398414513593,1.0793040148105508,0.925873542116894,0.8623850706574502,0.8306408349277278,0.947036365936709,1.1480831922249484,0.8941293063871719,0.8518036587475425,1.0885357568339895
236,11.825,0.9922211141899266,0.9746752924530736,0.9821804923436264,1.0588842038008213,0.9095455526849056,0.9002237095387937,0.9455012333913364,0.9268575470991128,0.9894470653658636,1.1541329609471715,0.8655997207103793,0.8341233672300019,0.8183851904898128,0.8760918385371718,1.0439657237658513,0.8813378974505679,0.8236312494032093,1.070517205613244
237,11.875,0.9926521154359202,0.99104382565589,0.9883150441584644,1.0156042686272944,0.8873768440970526,1.0431959923164755,0.9798119320238292,0.8900178466092462,0.9560429094140864,1.1704442951767138,0.9311534614961406,0.9259514868509108,0.9571633347222898,0.8167100193010847,1.1028186247887255,0.8011040953653948,0.8947396389795316,1.0965550226648777
238,11.925,0.9938051109926314,0.9704508630307336,1.001200256662886,1.051597115126274,0.9310197329072384,0.9336386351095092,0.9794694236492466,0.9126874174913436,1.006967896773089,1.1039069585935049,0.9388367591776534,1.0058965276903429,0.9285198717141628,0.990421196495107,1.03168874634907,0.9388367591776534,0.9801043090316162,1.103012126517589
239,11.975,0.992348186656924,0.963339600306892,1.000175325717462,1.0732868114172194,0.8726182564098255,0.9011861159946712,0.970008686812708,0.9842926166051305,0.9505306007321314,1.0128604761899769,0.7775494564690733,0.9156667941313424,0.838934939874526,0.8798585954781614,1.0998232443477018,0.8798585954781615,0.895204966329525,1.0834851012304336
240,12.025,0.993356855115724,1.0027615980995908,0.9863109856337832,1.0446427571253836,0.8628011271093887,0.9735487344696988,0.9052973020267168,1.0005917548716348,0.950369002696611,1.029820069851505,0.9435789802580292,1.0095280487706872,0.8218268537731227,1.0196740593110962,1.161718206876821,1.0095280487706877,1.0247470645813006,1.10353394234917
241,12.075,0.9946597088514528,1.0115087816109445,0.9992727882850052,1.0539326172054784,0.919526593471458,0.9655029231450314,0.9054782705156444,0.8901528272911197,0.9718885244885828,1.0213092088262532,0.8452214142010371,0.8301281746617329,0.9810605700547752,0.9559051708226012,1.0716200072906006,0.9760294902083406,1.0867132468299048,1.1503204706026868
242,12.125,0.99448269285203,0.9867653253461444,0.9812925492470452,1.0511055957404367,0.825829100834662,0.9651560963742524,0.963889487323892,0.9778221868778516,0.966422705424612,1.1027175156618267,1.0228827633967177,1.092738171628688,0.9430480111316072,0.9230893230653304,1.247418004142338,0.9430480111316074,0.8731926028996364,1.105568756814152
243,12.175,0.9941286116841064,1.014312589017229,0.9923649224796304,1.0559445019363027,0.901971034342887,1.0313624222778688,0.9873944749213216,0.9346329380934651,0.9861382478539916,1.148115404565775,0.9947034324039687,0.7967525005822835,0.9699595659262584,0.9204718329708368,0.9204718329708368,0.8363426869466205,0.9947034324039687,1.1048388870731254
244,12.225,0.994466737309774,0.9863706588215724,1.043483720224625,1.0190247431320505,0.9257573517890264,0.989301934482486,0.9245113795793508,0.9544147126115672,0.9245113795793508,1.1142012093190654,0.9325913205754292,1.001308575775724,0.976766698918476,1.0111253265186233,0.962041572804127,0.8982326929752819,0.92277456983253,1.0941670241294752
245,12.275,0.9943314312713116,1.0180519740066658,0.9876381065962044,1.0531870086387638,0.8379011542084929,0.9849664010385974,0.963957080062868,0.92193843811141,1.0195699885280336,1.0077733109748168,0.9785624903668512,1.0223787212787998,0.9298777893535748,0.8909300285429539,1.0564580119880933,0.9785624903668512,0.8665876780363156,1.1639617803480211
246,12.325,0.9957656768969336,1.015105285394713,1.0086572481916616,1.0356047575660223,0.8274390597652358,1.0198952558884091,0.9782168439891236,1.002733556871056,0.9782168439891232,1.062390891550426,1.0092713469729049,0.9996132479588092,0.965809901409478,0.9464937033812882,1.0382456440151888,0.9271775053530988,0.9030322578178618,1.0277005767242902
247,12.375,0.9959908684839608,1.011944454783842,1.0108023052863426,1.0492577001288308,0.8706201474225728,0.9581685421354572,0.8961550958804975,1.0068065391981709,0.9569525922088888,1.0442430581494724,1.0250826350641606,0.8909596734669811,0.9053299907809648,0.8717992503816696,1.0250826350641609,0.9628112600368988,0.9005398850096369,1.0016697711410374
248,12.425,0.9962022445368892,1.0153727824343015,0.9999643135198776,1.0501847469210244,0.93599825105138,0.9709775671344856,0.8744829020776421,0.9999259666515384,0.9842455835798012,1.0120974528121187,0.9028099344333452,0.8410387283931687,0.9740844029412412,1.026352346513698,1.1641496522956294,0.9313197218365034,0.9693327717073812,1.0928266977547352
249,12.475,0.9967123017572888,1.0103967969876884,1.0214111335955625,1.0495165941003042,0.9452617797163162,0.9201345678504396,0.92731377124069,0.9823543305659436,0.9620132542935672,0.9050147304073354,0.9710053878328704,0.8154559810441093,0.8390240729818006,0.9427236775076412,1.0275688084833288,0.9238692039574882,0.9898598613830232,1.0380542044882617
250,12.525,0.997106523871832,1.013495433991353,1.020631155418795,1.0402771952721168,0.9270468550249548,0.9187378563243468,0.9721528479711112,0.925859855210582,0.928233854839327,1.019381052706601,0.841690777464166,0.8323386577145638,0.8276625978397634,1.0053528730821986,1.1596628489506289,0.8884513762121753,0.8370147175893647,1.0518271824501182
251,12.575,0.9975616491592432,1.0129733939045504,1.020494925984209,1.0700749448481983,0.970325285990434,1.0127181382909871,0.9773907613738598,0.9455961221484448,0.9479512806095868,1.150459224048677,0.7561486029029608,0.9602623362019196,1.0066518210425923,0.9370675937815838,0.955623387717852,0.9185117998453146,1.006651821042592,1.0981527130803677
252,12.625,0.9988302180423012,0.99947892210508,0.9964063035478844,1.058164190741528,0.9007364417900876,0.9568134187108712,0.9649913111784856,0.9708326629410672,0.9673278518835186,1.0585237436435817,0.9756827550106056,0.9158531521090116,0.8836372120850767,0.8330121634760359,1.0078986950345403,1.0217055264733697,0.915853152109012,1.193304717213105
253,12.675,0.998550710647678,1.012730279373764,1.0179561505208228,1.0577514562301729,0.9805744222323426,1.0165056362857736,0.9643474223372448,0.9863697793377348,0.970142779442637,1.073019148907446,0.9862644092085464,0.9543021366878984,0.9269059030987724,0.9040757084411676,0.9908304481400672,0.8584153191259569,0.9360379809618146,1.0178539438572325
254,12.725,0.9994554205238222,1.009108074445879,1.0034911166347908,1.0547642688915573,0.8268361316542299,0.9314843764115802,0.984383489146065,0.9636838363369188,0.959083913490442,1.02383131234464,0.9151058632460942,0.8969849550630035,0.9241663173376397,0.8788640468799124,1.0102406312073218,0.9739988148411396,0.9785290418869128,1.0266511475466005
255,12.775,0.9990422597159788,1.0445229679295398,1.0155858448697224,1.05621595271478,0.9401811433442786,1.0097819318685517,0.9789750254725618,0.996089973470334,0.9744110393398232,1.0742655238197534,1.0517913496812643,0.9079566351949376,0.8225547734686816,0.9259359745057288,1.0787603586474508,0.8719979565733564,0.8944721307118447,1.082200283260485
256,12.825,0.9996730427264466,1.0298013152598977,1.0510694134684873,1.0327353460809463,0.9136186027690372,0.9090901338581624,1.0256982083131945,0.9555069401946314,0.971356581382694,0.9231901393306594,0.9945478312595992,0.8027740342005732,0.9544091295495708,0.949949273804012,0.963328841040688,0.927649995076218,0.8295331686739253,1.0557570759307882
257,12.875,0.9999813046777556,0.9907966512725338,1.02519491626879,1.0396650174251914,0.9694434291035512,0.9615800409184698,0.9323731705167406,0.9671967467649562,0.984046864304415,0.9602864965417038,1.057642731214134,0.9912634803011134,0.960286496541704,1.0089646138779187,1.031091030848926,1.04436688103153,0.9027578124170852,1.0296911963058617
258,12.925,1.000492854134305,1.00387661889686,1.0279579311983071,1.0472800908710107,0.953040082693938,0.9184854130290114,0.9664160838545544,0.9797920850151712,1.0221494220237903,0.9309156363297872,0.9792178627431256,0.873831186932206,0.988000085727368,0.9440889708061522,1.0055645316958546,0.9133511903613004,0.9792178627431248,1.0941932922205138
259,12.975,1.0005981976811622,1.0204661855051376,1.0161025549012663,1.0367731297423286,0.9523455961001004,1.009862403297783,0.9700430752378484,0.9479212263156628,0.9755735374683948,0.997829458202231,0.9760427888091692,0.9629707871733324,0.9891147904450064,0.9847574565663944,0.9716854549305568,1.0370454631097428,0.8017494336646749,1.085776462405244
260,13.025,1.0002096357128507,1.0256371386161132,1.0225441436263178,1.039165476929434,0.9505360479613308,0.9527312813284464,0.946145581227098,0.990050248569422,0.9549265146955632,0.9426199033950626,0.8431691796423726,0.946943847906049,1.003155126548874,1.0161269600818332,1.0853100722576183,0.8820846802412513,0.9512677924170356,1.121137041062935
261,13.075,1.0016678096449068,1.0194448906891949,1.0435907150772563,1.0672366018455737,0.9182276096298764,1.0097235992015372,0.997741981519534,0.9824926499242572,1.0053666473171723,1.025534053387982,1.04269780323548,1.137098427396717,0.9010968669936248,0.944006241612369,1.0856071778542242,0.8968059295317501,1.0212431159261082,1.0909051720673544
262,13.125,1.0014116146209109,1.021845973037189,1.0153477474534869,1.0627137198721917,0.9674545752428346,0.935025930262628,0.9512402527527312,0.9782641235695702,1.009611813717103,0.9921855115661228,0.9794105908163452,1.0262519668988654,0.8899861455678957,1.0049604323159018,0.9836688977329376,1.0219936599822728,0.9836688977329376,1.0625344799126917
263,13.175,1.00233705953923,1.0507834223483157,1.0181353758541791,1.0590210081535494,0.9697803014835666,0.9279424344947842,0.9880173204273948,0.9118509471914068,0.9783624280453682,1.039607603963679,0.9466345662108292,0.9381824718696612,0.9255043303579092,0.9339564246990772,1.0522857454754306,1.0353815567930946,0.9550866605519976,1.04025444791836
264,13.225,1.0021128340172387,1.0144515752656094,1.0022509549794891,1.0467032149563784,0.9454265275333896,0.9890779775659,0.9422325189944252,0.9677845873061388,0.9794959519490072,0.9772375620729724,0.9311018831768232,0.9311018831768232,0.9562667989383588,1.044344004103734,1.0191790883421985,0.8598012885191385,0.8849662042806743,1.0394650918642525
265,13.275,1.0030985279365945,1.0064271432012848,1.011588308038215,1.0511260338595805,0.9541680587696044,0.9731880200739824,0.9467714071512354,0.9414880845666864,0.9541680587696044,1.0323292128840589,0.8991254434796639,0.8908002078918891,0.9116132968613256,0.9782151815635232,0.9574020925940868,0.9199385324491008,0.915775914655213,1.03585469530133
266,13.325,1.0025234959225866,1.0459760369930498,1.0235158244827445,1.028340561121471,0.9134607831822514,0.9700932542406228,0.9805807488810624,0.9879219951293698,1.0036532370900282,0.8923904530410055,0.8676018293454225,0.9750191986929506,1.0287278833667153,1.0700422561926874,0.8634703920628252,0.8469446429324367,0.9956763851059368,1.0433987014722643
267,13.375,1.0034187708439462,1.0147043875448147,1.0544008590560112,1.0312382879186988,0.9774267082348312,0.9701402471510788,0.9992860914860894,0.9992860914860892,0.9441171718519618,0.9472399408878563,0.8365235841607044,0.8406241899654135,0.9800447873255306,0.971843575716112,1.0128496337632058,0.8939320654266352,0.9144350944501816,1.045277893953509
268,13.425,1.0029874588823957,1.0306456747975938,1.0362744364866951,1.0590574669990689,0.935031378094656,0.9897901217841772,0.9236663558194724,0.952595503429031,0.9649937095474128,0.9849685971825844,1.0093893062036403,0.9198467064597694,1.0053191880334644,1.033810015224696,0.9686881245018806,1.062300842415928,0.9686881245018804,1.0868461468911728
269,13.475,1.0037922918939666,1.0474787992700365,0.999892398052508,1.038713977901138,1.0234796033399007,0.9342584355136772,0.9147733528849616,0.9147733528849616,0.9311818435196696,0.9817125362697354,1.058471952685887,0.9534327512743106,1.0140322905502204,1.0746318298261297,0.9332329048490074,0.9655526591294928,0.8564734884328553,0.9903696133091512
270,13.525,1.003331049095605,1.0277005161339243,1.0196686177942107,1.0007840949121436,0.9599383613499312,0.9904772275646696,0.9976029630147752,0.9680820590071952,0.9507767014855104,1.0386299246972013,0.9704573041572304,0.9383760709619502,0.92233545436431,0.93837607096195,0.92233545436431,0.9103049919160798,0.9704573041572304,1.064082127563865
271,13.575,1.0043775205712056,1.0138795541607035,1.0108422815775593,0.9960377348885564,0.9589428863130892,0.9599533635378658,0.975110521909516,0.9993619753041568,0.904377116175147,1.074780320898854,0.9274956102571588,0.9195342745467971,0.9712829566641497,0.8677855924294449,1.0827416566092158,1.0150703030711397,0.8876889317053496,1.0562580296543391
