,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMSO),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
188,9.425,1.0091491772991277,0.9280178056614098,0.9518668935787176,0.8186405029836746,1.276480599110836,1.143949826525558,1.195567074795614,1.2039374393799476,1.145344887289614,0.9782335175832012,1.2255397439385052,1.2035569682624785,1.1925655804244646,1.1376086412343969,1.143104335153404,1.1760784986674444,1.2640096013715525,0.677316236262893
189,9.475,1.0096981145040074,0.9294000134646664,0.9727063198956364,0.7789293811714472,1.2119701720913636,1.2409580691459408,1.1995467876394008,1.2105897960411451,1.182982275036786,0.9788121083363678,0.9244336578732356,1.0875690092626311,1.261580050744651,1.027752713753186,0.989687798428994,1.098444699355257,1.3213963462540963,0.7086399906782176
190,9.525,1.0097288573422238,0.9399398689662184,0.9307021306962802,0.7804208290182839,1.192449891598723,1.2634778347409144,1.1815225157306928,1.191083969615219,1.1419107782090856,1.0977045758338744,1.14075181410187,1.2537508145553569,1.2160844810708615,0.9900864801638876,1.1299900045348708,1.1676563380193672,0.96856286102989,0.7537659272232616
191,9.575,1.0091208710816364,0.8966300377445077,0.920753474047461,0.7962885494426539,1.2057108328830917,1.1867871202593665,1.1732701826709908,1.2138209954361163,1.2097659141596044,1.0117222982814364,1.0596459860947671,1.2300413205421674,1.1288690907140235,1.07029569449773,0.7987281302221864,1.0489962776918047,1.1395187991169866,0.6759848073533483
192,9.625,1.0104338790386669,0.8928672078650651,0.9086990778609836,0.7783332984945488,1.1785019788463769,1.1892034724113834,1.1450598114557298,1.147735184846982,1.1771642921507506,0.9221931007723674,1.0065078985572695,1.2858006662197587,1.2541826170504202,0.9748898493879316,1.0170472482803827,1.1751374941270742,1.2699916416350898,0.7257632816982305
193,9.675,1.0103111975016452,0.9112691533734216,0.8737141200329774,0.7751111122186689,1.1570853084343975,1.2193084314280098,1.1650286858378376,1.1345790724579854,1.1266356950545455,0.943978132843124,1.0169930160464593,1.079577201649318,1.1265153408514623,0.975270225644553,0.9022553424412176,1.0691465040488417,1.272545107258134,0.748136463609687
194,9.725,1.0099438789627997,0.8891226698126455,0.9454928501523742,0.7894232607667169,1.1190115127648008,1.1936996348111628,1.1439075534469216,1.1543900968920249,1.1740448658515945,0.939458249663444,1.140770731734182,1.218198609453696,1.1510944487634505,1.1562563072780845,1.07882842955857,1.0994758636171067,1.1510944487634505,0.7109143303267269
195,9.775,1.0105923866043005,0.9080693814509956,0.9063638580621688,0.8128108734169092,0.98438311919412,1.1218595495427066,1.1075931275254003,1.1114839698937566,1.228209240944443,1.0218373896693085,1.0524925113593873,1.2466416153965552,1.1546762503263182,1.0422741374626945,1.016728202720962,1.057601698307734,1.07803844610112,0.6933375227149045
196,9.825,1.009479126262839,0.9104267699508896,0.918385467542513,0.7898549627446158,0.9820921517607784,1.1194566749482338,1.1656727762075647,1.057835206602459,1.0873621601848094,1.036750082963943,1.2036415597337489,0.9710049557515952,1.1631830199107656,0.96089032079585,0.9558330033179764,1.1682403373886383,1.0468647179196888,0.6880015981122591
197,9.875,1.009545274133273,0.8780731695327153,0.9005144087758022,0.8199637726124225,1.0166505765117149,1.1513567778995168,1.0814620507643369,1.0814620507643362,1.0928993697500933,1.026277949395348,1.0112592476968794,1.056315352792285,1.1614462646815644,0.926153271405558,1.1113839256866698,1.1063776917871802,1.1314088612846278,0.7400541887949427
198,9.925,1.0096959806492043,0.8730297841382638,0.8855556581391649,0.7997152636997762,0.9234023410057468,1.1423015335602429,1.1121085414837604,1.0781414253977182,1.0907218387629194,1.1398616958166894,1.0556110487345864,1.1745531387328492,1.0506551283179917,0.9664044812358884,1.0556110487345856,1.0407432874848033,0.9366689587363224,0.7659931280627941
199,9.975,1.0094053867850037,0.8834854186108692,0.8855911836446343,0.7900539055937142,0.9303593883026496,1.0748328676106915,1.0885329389243854,1.1371059190365718,1.017541660298882,0.9322087092237824,0.9812723254987183,1.1039313661860584,1.1971522371084369,0.9567405173612504,0.927302347596289,1.074493196421097,1.1971522371084364,0.7583332609351578
200,10.025,1.009005579462095,0.8867401741181722,0.8858135908641305,0.7930205639296097,0.917402952263469,1.086333334602307,1.0592058279493548,0.9913870613169744,1.0407098006859776,0.9277906201002738,0.9763660452364143,1.0200839278589406,1.1220923206448343,0.94722079015473,0.9569358751819586,0.966650960209186,1.1463800332129042,0.7606019374633352
201,10.075,1.009312788846191,0.8768138789646723,0.8625940357797884,0.7751474898295302,0.9266327290707188,1.0536021675731626,1.0206389479619509,1.0133137880483494,1.1012157070115791,1.110982586896384,1.029221963618295,1.0532692057589097,1.0388408604745412,0.923414098199592,1.009984169905804,1.1350298290369984,1.077316447899524,0.7223006322970648
202,10.125,1.008412124541992,0.9122313724347832,0.9070082403546242,0.8095091079194052,0.8618971491044448,1.0408042712186911,1.0492660945619323,1.05047492646811,1.0057481459395488,0.995271602752678,0.9238406264785632,1.0952749695364403,1.0524163837719709,0.8905061708839753,0.8524096502044469,1.1000370346213817,1.009557798007501,0.7681016612006433
203,10.175,1.0081807482961702,0.8992404058691155,0.8891214215570101,0.7965458405581345,0.8737959171116675,0.9863121036986484,1.0437671777005118,1.0940403674521422,1.0677067918679546,0.8817757885008153,1.0326679020410618,1.051529416233593,1.0185217663966637,1.0562447947817255,0.8912065455970805,1.0279525234929294,1.1316908515518485,0.7764496288899729
204,10.225,1.0086552721827349,0.9029370596619772,0.9207508610856416,0.7776875286572785,0.8273414527358242,1.0620314350305138,1.0964052203160992,0.9909132585775776,1.0264723468040455,0.989907546991375,1.069286925759551,1.1393275540844123,0.9992462974346898,1.0179237983213194,0.877842541671597,1.055278800094579,1.0412706744296067,0.7311383956768689
205,10.275,1.0076348276754563,0.8976989202890042,0.9219550935220646,0.8082295509456945,0.8380897986277304,1.005942517400511,1.0212018554707634,1.0176804697622437,1.0364611935410164,0.9155602842151666,1.0450334557203422,1.0774017485966356,1.017289204683519,0.9201843260546372,0.9433045352519902,1.151386418028164,1.1190181251518705,0.842377744490486
206,10.325,1.008071753294521,0.9246215321349556,0.890117469291941,0.8303781537363467,0.8381295561047154,0.9904110704593864,1.006685430772099,1.0415590600136273,0.990411070459386,1.062412785782299,1.0624127857822978,1.1311032676216717,1.0257778621346323,0.9525080148393024,1.0028810348548416,1.021198496678675,1.0120397657667588,0.8018562369820652
207,10.375,1.0061497081217037,0.9181100931782034,0.9157310093089548,0.8248113227623329,0.8381296191011014,1.0165775462448794,1.0303928696366558,1.0142749923462502,1.020031377092824,0.8390366857884406,1.1066213585534026,0.8798546867186892,1.056732690749766,0.8435720192251349,0.7936833514214982,1.056732690749766,1.0567326907497665,0.8170542022942588
208,10.425,1.006920649742468,0.9106096822213856,0.915964949700928,0.8362911517315744,0.7981820206431768,1.055880787307975,1.0250937665117372,1.017111946305306,0.9954470057449912,0.9118624902499338,0.952289891295497,0.8444834885073277,0.9927172923410604,0.9343221574974688,0.9208463571489476,0.9253382905984554,1.0645882275331742,0.7925970735599601
209,10.475,1.006177150393361,0.9161527059782604,0.928458601519422,0.8091383353197575,0.778156939427018,0.9983900354912688,0.9983900354912688,1.011942841402915,0.9837078290869856,0.9432205326388088,1.0233052948439911,1.014406987932304,1.0188561413881472,0.8764832308011573,0.934322225727122,1.12563582432839,1.0677968294024252,0.8015286149277142
210,10.525,1.0040555358233447,0.9419350226562118,0.93478959856645,0.8420441294231391,0.7707810997532177,0.9900453893782256,1.0157753825485072,0.9978762568648332,0.9531284426556476,1.0708965536880046,0.9078382306984732,0.96953597453235,1.0444546634734864,0.916652194103313,0.8064776515428181,1.0708965536880048,0.929873139210572,0.848838638927302
211,10.575,1.0040206404643115,0.9263872483032196,0.9499112391028292,0.8391773248530942,0.821133002743195,1.0228147928906464,0.9097843390717454,1.0161659426660046,0.964083282572982,0.8687159359165123,0.9865819171715164,0.95165866346633,0.8468889023507709,0.8818121560559571,1.008408950737258,1.0302359843029996,1.008408950737258,0.8378908191257092
212,10.625,1.0035788204855904,0.949034616829934,0.9444977281792916,0.8461760652073699,0.8639187785645859,1.0011358653759883,1.0154064424043736,0.9638128177632864,0.983572078264128,0.9427229673297276,0.968669471017702,0.9470473846110568,0.9902915574243468,1.0940775721762437,0.9167764636417536,0.9989403919870048,1.0681310684882688,0.8606031656914287
213,10.675,1.0027982147293126,0.9583474467340805,0.9471112264035804,0.8283033835305383,0.750359508168815,0.9134811403794278,0.9504553770138328,1.0059167319654412,0.9548052872061162,1.0795686204484147,0.9767525613580892,1.0452966007516395,1.0324445933653488,1.036728595827446,0.9296285342750236,0.981036563820186,0.968184556433895,0.7818741636435188
214,10.725,1.0027659718515098,0.9522661745051312,0.9593499823919917,0.8485685591819414,0.7746229552729159,0.9836310961949544,0.9373045494957398,0.9329951032911616,0.9265309339842944,0.9464457990206022,1.0016197693670947,0.9888873146717502,0.9252250411950292,1.0016197693670952,0.9719107084112912,0.963422405281062,1.0016197693670947,0.8260504791122438
215,10.775,1.0026585011719311,0.9448526019078533,0.9450531224091075,0.855993458195125,0.7855961348813053,0.9585126754394192,0.942501884647002,0.936097568330034,0.9948038012355664,0.9502970373358358,0.9755261622208584,0.929272766598318,1.0343941202859095,0.8872242251232806,0.9755261622208582,0.9797310163683622,0.8367659753532362,0.8665432077855567
216,10.825,1.0017362155099327,0.9661438772014496,0.9814416519381364,0.8584001300767329,0.6990395342515209,0.9486209715939696,0.9232398084743988,0.967656843933648,0.9771747801034876,0.9207081015470672,0.8332200014000606,0.9123759015330662,0.96236910161707,1.0956843018410796,0.8873793014910645,1.0123623017010734,0.9207081015470672,0.8739882657542789
217,10.875,1.001675806319752,0.9706660159653624,0.9444850019472336,0.8701278349769951,0.7995066904289153,0.9200090094319632,0.9503965507457746,0.9483008582413744,0.9692577832853828,1.00720251878173,1.0815043439377594,1.011330397957065,0.99894676043106,1.0691207064117545,0.9411564519763712,0.9081334185736912,1.0113303979570656,0.9160100859796868
218,10.925,1.0005417835628796,0.9850127393134998,0.9674580568306854,0.8580192619339038,0.7776694331882726,0.916798544065748,0.975980330036017,0.9116071593315136,0.9801334378234038,0.9939142045724632,1.0838982066325211,0.916200748247867,0.948922203542434,0.8834792929533005,0.8793891110414795,0.97755347692518,1.0429963875143136,0.8663255708537242
219,10.975,1.000107410124503,0.9660076403400094,0.986881755017224,0.85807517350749,0.7520806736252565,0.9074352313782168,0.9557906235264898,0.9527041091340464,0.9352138609102028,1.0578326599554335,1.0132496742868142,0.928136701646722,0.9321897003438688,0.8592357237952182,0.8268117342180404,0.9889316821039308,1.1551046286869682,0.8843808585693569
220,11.025,0.9993300089222236,1.0195127092767668,0.9609046143981852,0.8974087147683489,0.7666846366338838,0.9175746980990632,0.8941255669254208,0.9379652469457094,0.987922091619992,0.8394109275202535,0.9117046916129066,0.919737332067646,0.9117046916129066,0.9117046916129068,0.9438352534318636,0.9036720511581674,1.060308540025583,0.8006411424682977
221,11.075,0.9978861564039077,1.0116566021802518,0.9926761781243372,0.9043678738846298,0.7739224107820616,0.9810426382106808,0.9204220838413288,0.8466670760252839,0.96487715704552,0.919411741268507,1.0626966879597022,0.9233918786765948,1.0228953138788144,1.0308555886949924,0.931352153492773,1.018915176470726,0.967173390165572,0.8952872349378462
222,11.125,0.99812401378087,1.005405039465876,1.0008905921418008,0.9149887581693732,0.7699852931448322,0.932192858150636,0.9011531389211308,0.9542210459909304,0.9261851705578286,0.9703325718080053,0.9229992756222488,0.8007215938090452,0.8362215659483624,0.9861103372032576,0.8835548621341188,1.076832488225957,0.958499247761566,0.8500673600707265
223,11.175,0.9977900474920424,0.9956825786543952,1.0180532787926702,0.9083347400491452,0.7958577336884919,0.9347855176241392,0.9427242481347474,0.9367702002517913,0.8633369430286633,0.9929427328041264,0.9069398189392022,0.8952121488667122,0.926485935726685,1.0007611795191198,1.0203072963066018,0.9382136057991748,0.9499412758716642,0.91356156462639
224,11.225,0.9970286187909648,1.0411531598034036,1.030991061526707,0.9147174481488356,0.7691130782999833,0.883201463316349,0.9245093268567574,0.9412291763850178,0.9589325464737644,1.0306103327758436,0.9879911084881202,0.867882385495447,0.8213886862724766,0.9918655834233676,0.9608697839413876,1.0034890082291106,1.0228613829053483,0.9158784321422896
225,11.275,0.9971854530302235,1.015824005355446,1.0242480010731942,0.9177879601901032,0.7925261362579249,0.9328997692482583,0.9309501354567268,0.9436227551016864,0.9328997692482583,1.0176497593680542,0.8525216852064452,0.979247881656052,0.8179599952656437,0.910124501774448,0.9600469428000517,0.9984488205120532,0.9600469428000512,0.898721495229354
226,11.325,0.9949558104810824,1.011048960257478,1.005603454187869,0.927777763428958,0.7642865508549322,0.8995585067584604,0.9391738652730648,0.8985922785020065,0.9024571915278218,0.9858456180241943,1.0239091553996458,0.9439757269111976,0.8944931283231108,0.9858456180241943,1.050553631562462,1.00487738671192,0.9439757269111976,0.8651686684063095
227,11.375,0.9949466301271156,1.0331272025210347,1.038884790553197,0.9452357400598096,0.8035544520232596,0.914653756474628,0.8935831987338512,0.902202972355078,0.922315777471274,0.9206034318697504,1.0224734837569769,0.8941926776767654,0.8262793097519477,0.988516799794568,0.9658790104862952,0.9621060456015832,0.8904197127920532,0.9350792971417076
228,11.425,0.995086145595094,1.0241043151250253,1.011619588190376,0.9203069187100574,0.7984353300671717,0.8952729087435702,0.8525504475628064,0.9104631171633982,0.861094939798959,1.0322437085291722,0.9013432382446764,0.905083251681376,0.916303291991476,0.8452430366941781,0.9537034263584748,1.0472037622759724,0.8826431710611763,0.983585370449659
229,11.475,0.995156168919646,1.0357081896313505,1.054626041507512,0.9115856677287872,0.7754932050756534,0.8884291087274474,0.929838940066439,0.9213687472925546,0.8771355183622684,1.0084377659412729,0.9268729466371992,0.8972130123448089,0.8601380944793205,0.960240372716138,1.0232677330874684,0.9342879302102968,0.9565328809295892,0.90387136494106
230,11.525,0.9940173433609972,1.0528565449012872,1.0482994831121355,0.9473283670109588,0.7613151463324832,0.8798041458229557,0.9189894842371276,0.916190531493258,0.9031287520218678,0.8673926281001405,0.9629528328908336,0.8894449830518394,0.8967957680357379,0.8637172356081907,0.9519266554149846,0.9703036178747336,0.9997067578103314,0.9195606990828148
231,11.575,0.99434302881197,1.048124268192841,1.0326595699386694,0.9504621050656872,0.8120984880273593,0.9323408609699068,0.8749944984896146,0.9332658023002351,0.9314159196395796,1.0384568572310924,0.940076733914462,0.9437204421854486,0.9692264000823532,0.9145707760175584,0.8234780692429015,0.9218581925595308,0.8526277354107917,0.9042717230475243
232,11.625,0.9939624590970866,1.0389552796803658,1.0460183150753073,0.9589336005979922,0.7528586163225456,0.850977826976032,0.9160849667554486,0.8711518702879639,0.8766538821003093,0.9645193434671516,0.8850458395110562,0.8525339515290178,0.8633712475230306,0.8958831355050696,0.9717442074631604,0.9031079995010778,1.0187058234372166,0.9682792216691568
233,11.675,0.9928377797311824,1.046471865101045,1.062526762329623,0.967572531292085,0.7636980901004818,0.8118838029282505,0.8546145293981586,0.8382495703245766,0.9091643929767642,0.9741834222926778,0.924041628498202,0.9132969583993854,0.8667367213045153,0.8738998347037259,0.9598571954942564,0.9741834222926784,0.9777649789922832,0.946737003094682
234,11.725,0.9931937746210544,1.064152657676474,1.041121982717213,0.9784386405189872,0.8040727685550741,0.8662712226249174,0.8933140287422405,0.8698769301072272,0.8554541001779882,1.0227097586187666,0.8522581321823052,0.8664624343853435,1.0617715896771218,0.9339328698497762,0.862911358834584,0.9943011542126892,1.0191586830680066,0.9757485962332094
235,11.775,0.993300062658224,1.0432129942717492,1.0517763071170507,0.99556925723463,0.8017275720342426,0.8875311917837266,0.8830622532551075,0.8955752811352405,0.8732305884921456,0.922497250210678,0.9013713589844796,1.049252597567871,0.7992628847245188,0.9753119782761748,0.9964378695023736,0.9436231414368766,0.9013713589844792,0.984078504567319
236,11.825,0.9932619200819104,1.0672083195807922,1.0465634160506805,0.991397390022121,0.8525679193306271,0.8897902193429831,0.8880177288662046,0.9154913312562768,0.8685203336216369,0.9356601244087152,0.8448871272645861,0.7645879374832413,0.844887127264586,0.8239395125390179,0.9635902773761394,0.8972561640785066,0.9531164700133552,1.0039892486325912
237,11.875,0.993609662885006,1.088452086154013,1.072603246434495,0.9896089606241446,0.8269487706601193,0.8717674606746417,0.9288893204970732,0.8946162046036147,0.8770402477351741,0.8793304481756071,0.9381832734472024,0.9277974807522152,0.7858583139207199,0.9416452043455316,0.8931781717689237,0.9035639644639112,0.931259411650544,1.0072099364608262
238,11.925,0.993568685483816,1.0554420114074068,1.060189617787245,0.9969651265270616,0.7912710881384121,0.8993301354172257,0.9150161261512478,0.8357147285514726,0.887129920401876,0.9406312962051202,0.9234664915298442,0.885703921244237,0.9166005696597336,0.9200335305947888,0.9577961008803954,0.9303324133999542,0.8960028040494027,0.9976254537697616
239,11.975,0.9931321927982878,1.079115976032657,1.0622319589561724,1.0008648123418644,0.8131952047136789,0.8607252113653818,0.8814655779043067,0.8797372140260631,0.9523284969122996,0.8476839202840883,0.9089622759672756,0.8374708610035567,0.922579688341317,0.7830012115073908,0.9293883945283374,0.9634319254634414,0.8068316831619636,0.9984828670078492
240,12.025,0.99348466025593,1.0538998039395953,1.0505188238169658,1.0134996802254754,0.815873849489462,0.8304430253732027,0.8810066357932425,0.8930047806386756,0.8801496254471401,0.9520605844882778,0.962188888578578,0.8811624558561715,0.9318039763076756,1.0027021049397815,0.9047951654002064,0.9216756722173745,0.8609058476755693,0.9708702920845488
241,12.075,0.9935145770390852,1.07983800039594,1.075686619646229,1.0416294009881044,0.8465279458238772,0.8337790309771319,0.9145221583398512,0.8516275117625752,0.881374979738314,0.8705319632726974,0.9341477605887792,0.8203089653915803,0.8671837634139564,0.8638355635552151,1.02454915677479,0.9843707584698964,0.8437463644027683,0.998925178264016
242,12.125,0.993468518065476,1.0666749276602103,1.0663582189524723,1.0470557300910204,0.8420894743409979,0.858105190069205,0.8690633113569257,0.8640057169164391,0.8505187984084748,1.002834129967166,0.8799703458321155,0.8832909886465765,0.8766497030176544,0.8035955610995172,0.9563451305647148,0.9497038449357924,0.946383202121332,1.025367063351007
243,12.175,0.9937900005840162,1.0931123676250822,1.0758361664126164,1.0612951907558827,0.8585957889845973,0.8828404607280769,0.8794963680738042,0.8761522754195308,0.8903646692001914,0.9847339505423656,0.9682668276235966,0.8694640901109845,0.9419194309535668,0.9550931292885824,0.905691760532276,0.9419194309535666,0.8991049113647687,1.0047633490313168
244,12.225,0.9934875925019622,1.0985202856988818,1.0566170019704362,1.0580134807282335,0.8598788680774251,0.8557328754637443,0.8291985227361862,0.8648540592138423,0.8524160813728,0.9080980185359322,0.8362341465654628,0.8688995429156762,0.8297010672954205,0.8427672258355059,0.8656330032806552,0.9603626526962734,0.8460337654705269,1.0064608599945852
245,12.275,0.9937013770841662,1.0690397333629278,1.066413100111422,1.0479987606488046,0.8166999088560332,0.8660473353730143,0.8833189346539575,0.9425358464743344,0.9540502459949636,1.0562343110048729,0.8132356198227704,0.9104350962956111,0.8456354453137174,0.8974751660992321,0.9719947647284108,0.9817147123756949,0.9331149741392748,1.0779223574559558
246,12.325,0.994571892122274,1.0838318744212525,1.0723376167032668,1.0600696485979204,0.8769823914266115,0.8459820836366477,0.953667363328101,0.8777981890000319,0.8598506423847893,0.9287731767694928,0.9127044366869764,0.8452157283404038,0.9609106569345272,0.9127044366869764,0.9094906886704724,0.9576969089180244,0.8644982164394244,1.0085921836283642
247,12.375,0.9943621988782508,1.0782837798784648,1.0845166340974155,1.075928015021454,0.8852851446056584,0.8707192098680883,0.8480610891652013,0.8998510793432289,0.8658638982888985,0.9244709420983136,0.902156126254561,0.8479630020625912,0.9053439570893832,0.7778307236965121,0.985039727959927,0.9085317879242046,0.9659127429509964,1.0219274847628657
248,12.425,0.9949866504516122,1.0901316842180857,1.065551318396043,1.0714234312296504,0.8621200812585579,0.8532901735361705,0.8910179610772806,0.9399838129923382,0.8436575469299298,0.9866144826998224,0.917045512765861,0.8443143169258098,0.8822610277988799,0.8379898651136314,0.88226102779888,0.8822610277988799,0.9233699645780392,1.0573773542513898
249,12.475,0.9946712565252916,1.0615147554484374,1.0751277547079934,1.0772930148087083,0.8671676150473469,0.847260185868115,0.9014083932356264,0.9006120960684566,0.8759268838862093,1.0414601737886728,0.897161475010724,0.8501075514961756,0.9253938291194532,0.7873689868101111,0.9253938291194536,0.828149053856053,0.8218751973874467,1.0911708834608438
250,12.525,0.99503507165684,1.092828097514165,1.078284757813406,1.0821301198614088,0.8863263723565153,0.8428790011625683,0.910024938462304,0.9005455120199884,0.8499885709943047,0.924244078125776,0.908684413510864,0.8495576879741984,0.8837889501270048,0.9149082793568292,0.9149082793568292,0.7935428953605148,0.8526696208971809,1.060470529550211
251,12.575,0.9963248460482672,1.0498517956185145,1.0751742621514528,1.1079502228504263,0.903586239151826,0.8855615353352678,0.8307037411109592,0.9184762118698526,0.8800757559128366,1.0218748421956716,0.9910024904677064,0.9169088463205882,0.8952982001110118,0.9508684332213504,0.9138216111477916,0.9107343759749944,0.8459024373462665,1.0562124578931025
252,12.625,0.9960379894664794,1.075292435008437,1.0707645804192951,1.0871698226943587,0.890223400784261,0.8754511347450463,0.8583464056470083,0.8917783761568102,0.9057731545097506,0.9219119140581749,0.8514668176351246,0.8239013451217578,0.9249747443374376,0.8912836112655439,0.8606553084729136,0.931100404895964,0.9127234232203856,1.0623020529811296
253,12.675,0.996633979049584,1.0645070532948064,1.0714627214894914,1.105703555798089,0.8662437571763243,0.8269041030213896,0.883213804066689,0.8639296598730931,0.8724146833182755,0.9328850845653442,0.9359237981958504,0.8265301074976346,0.98150450265344,0.9420012254568624,0.9420012254568626,0.8751495255857303,0.9237689436738262,1.0672396372284323
254,12.725,0.9974390232265258,1.0475316285657277,1.0800243746617824,1.0999533264926613,0.8716947773981328,0.8755213567545782,0.8693988297842662,0.9015420963784024,0.8984808328932468,0.943657660689336,0.9135088536385584,0.8773302851776255,1.0129999169061243,0.943657660689336,1.0491784853670576,0.9406427799842586,0.9135088536385584,1.0365344448590263
255,12.775,0.997551508771716,1.0724426272610763,1.0730132272223762,1.1036810899000236,0.8914614872285153,0.8694407179528538,0.8656440335949808,0.894498834714814,0.8891834766137915,0.9811552789072294,0.8854328126723778,0.8465455607644695,0.861502196113665,0.9273113916501254,0.9602159894183556,0.7807363652280088,0.8196236171359171,1.1150629509009442
256,12.825,0.998206115892062,1.0670691499885774,1.0769769415390744,1.1196864442347598,0.8958254938737044,0.908633764181403,0.8784966575750544,0.8453458403080713,0.8830172235660063,0.9527435293052404,0.842925739323016,0.780596723387159,0.893382561747281,0.934935239037852,0.9289991422820564,0.9200949971483624,0.8547979328346075,1.0803998957627887
257,12.875,0.9981213844087358,1.0343603119958074,1.0676452263125769,1.1004461186592895,0.8694438786912932,0.891871493790811,0.8776673375611165,0.9128039345503604,0.8911239066208269,0.8628968274147676,0.9129625136470234,0.7745456164166682,0.8422815448485436,0.8570067466815607,0.9924786035453124,0.8776220292477837,0.9129625136470236,1.1156594245933429
258,12.925,0.9988220075362902,1.0737547955456768,1.079607839207315,1.1249434502080444,0.9250424631272972,0.919107948528245,0.8894353755329827,0.8360247441415103,0.9183661342033635,0.8737673578226052,0.8562335646890419,0.9643586223460192,0.9029903463785448,0.8386997715554774,0.8971457486673573,0.7773314955880036,0.8679227601114172,1.1680547803313528
259,12.975,0.9992834701130028,1.0513899915831864,1.0728243528478707,1.12415919626064,0.9517877591932392,0.8553575995224623,0.8848019230860578,0.8443159781861136,0.9039407334023956,0.9250424986229716,0.8815452024494779,0.9018439406637752,0.907643580153574,0.8844450221943773,0.9598403355617668,0.9511408763270686,0.9192428591331724,1.1287992206982649
260,13.025,0.9990228353861628,1.0397655127639231,1.053213713932046,1.137577005448833,0.8926312138612599,0.8955530836284004,0.8232368068916857,0.9306155208340796,0.8999358882791095,0.9755060654383212,0.7970949266265932,0.8891780950455498,0.860402104914626,0.9553628723466752,0.9294644812288432,0.8747900999800879,0.8546469068884414,1.0842969260863546
261,13.075,0.9998415834936026,1.054297947903683,1.045446311813042,1.1226662133407892,0.9532321668356344,0.9220618374258004,0.8778434631467327,0.9126382494646876,0.8756687890018603,1.0365946757224025,0.8138553239142833,0.9594925924042068,0.9023799380944332,0.9452144288267637,0.8823905090860121,0.7653095677509748,0.7910102621903733,1.1115987431679937
262,13.125,1.0011450005507307,1.0568217001122338,1.0539836878740805,1.120857861293702,0.9179275099601624,0.9330344674124842,0.9136112364023558,0.881958563645109,0.9006624157289363,0.9578639400505734,0.90118560040261,1.006040528751342,0.872846430578629,0.929524770226592,0.9606978570329712,0.8841820985082214,0.8643446796314346,1.1451338010506795
263,13.175,1.000933763525132,1.062898074791257,1.0478766761317468,1.1259951573528175,0.9309635621967848,0.8624263674338318,0.924538200187758,0.9095456888333618,0.8545731472005762,0.88873357350446,0.8409219572083343,0.7902978928947888,0.8577966453128492,0.9927941501489695,0.967482117992197,0.8437344052257528,0.9168580536786513,1.1374056354527975
264,13.225,1.0005414842062337,1.0326473029320409,1.0608660742934215,1.1179028935586846,0.944485144394293,0.8977214388203821,0.9366911934653076,0.8913445698784846,0.8842591599430437,1.004839954480731,0.8401578508297224,0.8876086264579792,0.9071471811284376,0.9155208474157768,0.9043559590326578,0.9769277335229328,0.8876086264579787,1.1541988184630716
265,13.275,1.0013164396146097,1.0424532532362285,1.044963278811122,1.1202368875773412,0.9542609133403788,0.9120680947696912,0.8776106262702966,0.907848812912622,0.8621399261277112,0.9446503268881667,0.90586702901006,0.836611139942013,0.8975563223218945,0.9529610335763324,0.8892456156337286,0.8366111399420129,0.831070668816569,1.176304208893329
266,13.325,1.0015129204854194,1.0373981093598594,1.018255019879761,1.1278338331495943,0.8884854484958101,0.9108197252843928,0.9282683790254732,0.9136115098829656,0.8556819794625791,1.022808357477145,0.8413423585699094,0.9293258731915994,0.9403238125193104,0.9595702063428052,0.9045805097042494,0.8110980254187038,0.8908330855446106,1.116571401439417
267,13.375,1.0020627561211697,1.0317385856134795,1.042409948380925,1.1520806454200745,0.9532069658779692,0.9331175748819948,0.8832404662023332,0.9296538867792404,0.8957097433722488,0.9824278982357506,0.77229748666866,0.8296057807324118,0.8350637135003884,0.8841851084121758,0.996072730155692,0.9196616714040222,0.7613816211327071,1.1707265787309356
268,13.425,1.0023183959528807,1.003271170940397,1.0218717951988516,1.137739701236143,0.9454323708290376,0.9069274888170916,0.9523082426168856,0.9151785349625082,0.900739204208029,0.8803199485956327,0.8369811203570784,0.8667765647710848,0.945328190953464,0.8667765647710844,1.0157537868411144,0.7828075850588859,0.8776112718307235,1.1848249681773622
269,13.475,1.0029480084749198,1.0078917000356291,1.008532770955382,1.1483336763577934,0.9220493450918448,0.8845121770829242,0.9002095382502907,0.8845121770829242,0.9008920322140896,0.871110477430153,0.830781288660238,0.9410144046313376,0.825404063490916,0.8845535403534577,0.9168168913693892,0.8818649277687961,0.9275713417080328,1.21407319090818
270,13.525,1.0033616837783474,1.049706118585025,1.0183982008871697,1.1520153537357225,0.9389555834592266,0.8840815558544658,0.9071150983058468,0.9050827269130776,0.909147469698616,1.00345771392468,0.9500823036095372,0.8967068932943948,0.8406627124634949,0.9314009099992376,1.0408205011452798,0.8513377945265236,0.7712746790538101,1.1961266057510225
271,13.575,1.0035989698233705,1.0120470022010788,1.0088886979874938,1.1355855787825064,0.952225805038049,0.9051524954669588,0.9407937155707844,0.8917029784466471,0.890358026744616,1.0119742654979789,0.9086575211146768,0.9033592265309188,0.8556745752770869,0.9324998467415928,1.0093251182060992,0.9245524048659536,0.8954117846552798,1.168598341101549
