,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DMS),O (DMS-i),O (DMS-i),O (DMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
160,8.025,0.9958333504182604,1.1107185017632597,1.1107185017632597,0.7817694040852968,0.9792594630917104,0.9401254882655546,0.7804042654285703,1.288774900482407,1.1721185517318444,1.155453359053193,1.0813858360369628,1.0665723314337168,0.8388708099186684,0.9774668567747956,1.509967457853603,1.4589057563802938,1.2035972490137414,0.9118160977376836,1.2838370656146572,1.5026729290717016,0.7467215585717907
161,8.075000000000001,0.9976167180081348,1.1320498305994156,1.156443013595639,0.8116677556883058,0.9554848552565554,0.9878437026594112,0.8206563244113216,1.282008442687362,1.0460896279845524,1.0954679845502568,1.0680355642359771,1.1869093855978576,0.7708787203467431,1.066262155245962,1.4985305965618934,1.4192813823206396,1.0806711032898262,0.8429234605660649,1.282396375903928,1.3904634862329095,0.7302249026515548
162,8.125,0.9984286427721256,1.1636327879775126,1.1252861839992507,0.8008209397449593,0.9490882312498464,0.9455369188784716,0.7648639019847916,1.22292514759373,1.0657693309901042,1.1398312675504336,1.110929048404939,1.1055098823151586,0.8112327419246713,1.0745275792160125,1.6509297905835432,1.280893803038955,1.031831119114714,0.8610452787095201,1.2737777263554058,1.0958758092666618,0.7308501206115126
163,8.175,0.9993083241241494,1.1390507457953554,1.1705606840251273,0.8138569799558258,0.9563696515536944,0.9901341922091896,0.7577289123726659,1.2954452444461002,1.0331443478433766,1.0902438627500917,1.1045187414767708,1.0991656619542665,0.850544857464611,1.1246874148292385,1.3285370087670374,1.4550643429353265,1.0403358587170448,0.9208378208914386,1.335566305109719,1.3074491197389897,0.8166177434841124
164,8.225,1.0010475681992692,1.1467689239785903,1.1408082423061627,0.8265178110318778,0.9430446931951774,0.9997919852523972,0.7818997111700938,1.2303865891833277,1.0999444579518576,1.1246226989956496,0.999468762273563,1.08055441141745,0.7916266932229278,1.166607758433789,1.3332660096386155,1.3818746662400236,1.1874400398343918,0.854123537424738,1.2846573530372083,1.3054896344378115,0.8207493723237717
165,8.275,1.0017996273998442,1.1326254397781976,1.1283723690915664,0.8118522559309298,0.9517972678916125,0.9513693014941792,0.7459454307262047,1.257358691560552,1.151127555569979,1.044896419579406,1.1145561808846998,1.1110731928194346,0.7409265520653977,1.1937150005498076,1.3240631902650164,1.3789466385661566,1.0016229314958154,0.9055768969688194,1.248598448850948,1.2966214661144462,0.8201015265916594
166,8.325000000000001,1.002566159847066,1.131990876569786,1.159143142027199,0.7924042457308823,0.9069941873493816,0.9598493264723058,0.8008610679905495,1.2354181324275304,1.092605172829361,1.1115321915712877,1.1579894193923783,1.1992847330111258,0.6846053886542356,0.9760710491703954,1.436993489056415,1.4844413872799769,1.0370754897435452,0.8472838968493014,1.2743149808613503,1.3692107773084716,0.876471962520355
167,8.375,1.0042106980669911,1.1146822365215197,1.1041422612191676,0.8172311766311401,0.9183405553349928,0.957196638886473,0.8038613414306306,1.2717155841730734,1.0863987410248577,1.1068005953164044,1.0982998226949268,1.1629056946181575,0.8371973036303858,1.0716125486468944,1.4533745191023508,1.3863987348119204,1.1452859113663685,0.9510561369241188,1.1586810682244544,1.252447166231058,0.8818250456116619
168,8.425,1.0051651864545954,1.1065407005840295,1.1482016739089267,0.8376989100982799,0.9405017827520362,0.9285287574228842,0.791871123493593,1.229785318874536,1.1071427939048086,1.0214610298848616,1.092022482607171,1.1155429668479406,0.7809615330160371,1.1449690272184272,1.3236636152814192,1.482503249115189,1.2177705260589051,1.058930892225135,1.005984347613878,1.1582056633712412,0.8446459610369749
169,8.475,1.0055796107617607,1.1069344419926197,1.1262722654368411,0.8209076447552734,0.930661201633588,0.9143409701275194,0.8319238010218705,1.2136571544548855,1.0559315324669036,1.0675534204028605,1.0409891051206746,1.0708739598131338,0.7848547697009582,1.092256221167167,1.543547713745218,1.4192790418758996,1.0595539390962938,0.8764211594994035,1.1969035237939614,1.0203112006112458,0.8567330509057138
170,8.525,1.0056524547371923,1.0831991526020677,1.0699442967221895,0.8346940588460665,0.940341326197597,0.9141311262821412,0.789935102067364,1.210948457679755,1.1124973635594495,1.0944479963040603,1.1026522541474189,1.1190607698341364,0.8079950906338184,1.0471616374614283,1.3962155166152388,1.31218402718932,1.1118012447121337,0.9566661873104412,1.0924093625369224,1.0536255981864986,0.8750092140692438
171,8.575000000000001,1.0068552317729829,1.0934540692617716,1.0983287600135652,0.823792788575017,0.9262188875899076,0.8851687389574809,0.840531684133871,1.2422774404735102,1.0590171914219353,1.0411776981514276,1.0460430144979302,1.062260735652936,0.8369327008174651,1.0669294735611965,1.3480366402479782,1.4949790228342503,1.066929473561196,0.8560990985461091,1.1372062652328914,1.022207878861026,0.8949534286354709
172,8.625,1.007498640267655,1.0759947867858373,1.0847280218311184,0.8678448099139501,0.9261475933307745,0.9099961465734108,0.8233298468997532,1.2279160124462134,1.0724227314967585,1.0403622611979015,1.1044832017956148,1.0435683082277871,0.8967216389649952,1.0924848136686205,1.3450824584474916,1.5597904565095335,1.1808939893412254,1.0167055202349586,1.218783636058056,0.9977606968765432,0.8505839058880361
173,8.675,1.0083445224038183,1.059459582808665,1.0805951912322145,0.8707202146239336,0.8750037219409564,0.905767092672303,0.8306110097463555,1.125064694545904,1.0870343386739298,1.058511571769949,1.0997111239645878,1.152002863288553,0.7740521927477589,1.123624150762876,1.34834898091545,1.4856808215642456,1.0736852996178592,0.8052639747133943,1.011261735686588,1.042473517652223,0.8828475470279726
174,8.725,1.0081638551983694,1.0723656228337997,1.0326374781898473,0.8873314345135179,0.9081192425238132,0.8800172057691552,0.8018704460267495,1.1372707717358743,1.0150846557642514,1.0793106910826684,1.1090739757424228,1.1592016130641143,1.055243728845833,1.079927792678484,1.5180699257080406,1.3823075746284597,1.0367306809713448,0.9750205213897172,1.0243886490550191,1.012046617138694,0.8914599277521466
175,8.775,1.0093386920674197,1.0808364130409407,1.0636710433587298,0.8749647223859419,0.8997027419401342,0.9065532704320636,0.8745841374697239,1.180100142752129,1.0949223109261883,1.0701433053040963,0.9958062884378204,1.0283287333168156,0.8907301642183797,1.1347658256480726,1.342196137863312,1.3177925717203427,1.0249497780047108,0.9456381880400604,1.0798578018263911,1.0249497780047103,0.9306349751817564
176,8.825000000000001,1.0088190201657978,1.0525152433083116,1.0266266475450567,0.864325652005697,0.8959335556924533,0.8827635958229721,0.8718513433596875,1.068769741126847,1.0059910027512011,1.0764256848311944,1.1101118371303211,1.0856128172764108,0.9952726815651164,1.013368548502664,1.3813178428994657,1.34512610902437,0.9651129033358706,0.9832087702734188,0.9832087702734186,0.9590809476900216,0.9444934631179168
177,8.875,1.0087643244518627,1.064864974879688,1.037845163818371,0.8899596166868884,0.8683803283224072,0.8739611787614971,0.879169972504648,1.1506282618111554,1.1021807560506858,1.0643311421753188,1.1082366942707444,1.1036947406057005,0.9840899607595404,1.1033735923667571,1.1630154081703656,1.3896543082240782,1.1033735923667578,0.8290212396701584,1.0496959581435097,1.0437317765631489,0.9419146767269884
178,8.925,1.009921235055941,1.0074060873446131,1.018093254100363,0.900986319684758,0.8590457560081295,0.9068727145867403,0.8675074486797297,1.0659129168471415,1.0838777412883862,1.0988484283227558,1.0329774053715284,1.015012580930284,1.0379676343829851,1.1854062188123866,1.2030988489439147,1.326947259864612,0.9848897439884008,0.9318118535938162,1.0497627211373373,1.0084799174971049,0.9631651199153332
179,8.975,1.0098181013259488,1.001497013018182,1.0256931363540838,0.9048003182230644,0.8746039264206861,0.8687829352298659,0.8866097207517525,1.136973910133063,1.021499997385174,1.0895999972108523,1.1636217361518069,1.1073652145566817,1.0147707483905417,1.2947075065672422,1.2072272696370234,1.2597154117951548,1.1197470327068042,0.9856106694138016,0.7931541481673196,0.9506185746417144,1.0251255519455476
180,9.025,1.0089553105203557,0.9937313802933276,0.98960573105325,0.9178293129571314,0.8667388533570088,0.8609821818527694,0.8919242911880548,1.103913719331662,1.0014283607730194,1.1053777958824993,1.0233895090355851,1.030709891789775,1.0612336695769378,1.1246769867799065,1.2573311954770232,1.216958175438771,1.211190601147592,0.9977903523739684,0.9747200552092528,1.0496985209945795,0.9691290393147411
181,9.075,1.0094498162256058,1.0070212222368868,1.0075652639560857,0.9579165720165036,0.877497127263261,0.8796321567699836,0.9077433786085072,1.1207426812946315,1.064271150841801,1.0179355361112736,1.0411033434765375,0.9687039454600884,0.9468963692090728,1.0324592941376032,1.197880948999429,1.152247389037546,1.169359974023253,0.9640089541947786,0.9012628092471892,0.9982341241661906,0.9757665806135304
182,9.125,1.0082990264021587,1.027763298051591,0.9855227645976375,0.9354813654059424,0.8749460776520589,0.8788175204735281,0.9284423784578164,1.0254287893923029,0.9767352435273052,1.0082428320281862,1.0956047819624468,1.0325896049606853,0.8970548957482193,1.0493849723847095,1.0775942458359116,1.1960731943309593,1.0211756989335077,1.0098919895530272,0.9196223145091807,0.9929664254823056,0.989800078462272
183,9.175,1.0092226038835133,1.0304304945066824,1.018188809912853,0.9521187267187208,0.88945643391822,0.845940952806762,0.9211357041673626,1.0950289224402745,1.1077782889369914,1.01853272345997,1.068113593169427,1.0610306117823611,0.8538212108407635,1.0156566037452224,1.3839716358726104,1.2667804892866232,1.18307252743949,0.9598512958471332,0.9710123574267506,1.082622973222929,1.0128663383503176
184,9.225,1.0092025238098967,0.973749153587705,0.9829627844002398,0.9376933274725398,0.8708874128454108,0.8550468351503178,0.9425143728580024,1.1840831827081626,1.0733819147389971,1.0481588410245033,1.0509614047705582,1.084592169723216,0.9273938214217768,1.0377978477815124,1.231004893911049,1.1647624780952075,1.1537220754592346,0.9439544253757374,0.9715554319656708,0.8556312042879488,0.9907634794088698
185,9.275,1.008551919337933,1.0145807886718188,0.9989558278606518,0.9477095008145724,0.8785560038104897,0.8737867971205526,0.9405556907796672,1.089564574964592,1.0063917066466836,1.031343567142056,0.9911433474550672,1.0244124947822302,0.846430957881738,1.1740816512553138,1.316063618383864,1.1030906676910397,1.0867081330223607,0.9993346147894072,0.8955785618877751,0.8628134925504173,1.0555033050820195
186,9.325,1.0085545570256056,0.992909265860372,0.9735869526949518,0.9547613946506088,0.8651156018595528,0.8577012881700671,0.9358885961682816,1.0806543671641802,1.040884092230473,1.0710546456284578,1.027170204322298,1.0532265913478305,1.010256409235548,1.134512545130829,1.2263540368795152,1.0264637313088456,1.1291101044397298,1.0048539685444484,0.9076100361046636,0.9724393243978536,0.9860005530714304
187,9.375,1.0084453218096785,0.984385622397722,0.9629748527753992,0.9512730355315484,0.8859209447624691,0.8685826349665907,0.950606177462476,1.1071485443384574,1.061017354991022,0.9863933722231116,1.0786557509179822,1.0352381609439252,1.0155440079159193,0.9888191656023426,1.2507226202753954,0.9032996701988965,1.218652809499103,1.042268850229496,0.8338150801835971,0.9460594179006196,1.000708993407158
188,9.425,1.0084710526501175,0.9838044637545028,0.9840566566444676,0.9910217570648702,0.8593913705572527,0.8640099806101511,0.9290004220687994,1.1410758298274566,1.037707784066617,1.0685839535795951,1.0846932594124532,1.0699263957323333,0.9624903434480432,1.2057571335502963,1.137007823304008,1.025951245213849,1.0947005554601377,1.094700555460138,0.7932612720725637,0.8620105823188525,1.039981716692683
189,9.475,1.0075928595203798,0.9921640923662708,0.9727001086629083,0.9642686403697116,0.8581795042423731,0.8820087563571293,0.937501535254506,1.1556308430741962,1.0772604755553707,1.087886966066398,1.0281129569418703,1.0413960700806546,1.020384600206578,1.062246532522745,1.0884102402203504,1.0622465325227453,1.1093412063784334,0.894798803258076,0.8895660617185553,0.7692130063095742,1.007890094897926
190,9.525,1.0068756934252732,1.001035209220616,0.9400446574994784,0.9596628500887172,0.8640518761317123,0.8724501373576659,0.9706451916918868,1.069923572030402,0.9726577927549108,1.058093950226626,1.073866779298328,1.00157464605303,0.9164969619693084,1.2064621024793716,1.0148779917852229,1.020055940722902,1.0666574811620193,0.9630985024084256,0.8698954215301908,0.8750733704678705,0.9868747985508324
191,9.575,1.0076142456224113,1.0001376285231485,0.9439363935951436,0.9400770912377544,0.8767873040683989,0.8707140416632584,0.9736398571608976,1.1056042269114537,1.0418693950071467,1.0080509127722086,1.0041487802066384,1.0535757927038567,0.9171982303112132,1.142654778544137,1.0709186041063887,0.9940584172088012,1.0709186041063885,1.086290641485906,0.8608340932529821,0.9223222427710522,1.0835717777317062
192,9.625,1.0066391565344155,0.9568859370001512,1.0173412021631634,0.9274884500635306,0.8866814889249918,0.8708648373209075,0.975571070939948,1.0825622023830257,1.0194878291169518,1.019487829116952,1.1044451482100308,1.0696898813083164,1.024324701278357,1.176452132161282,1.0496792730921778,0.9482609858368952,1.0953175023570552,1.0648920161804702,0.927977328385838,0.872197270395433,1.021116571783548
193,9.675,1.006615636738892,0.9738259665568572,0.987228339161228,0.9554954260892872,0.8678352952554079,0.9041516351723008,0.9908725503186748,1.072675828455082,1.0471965926247953,1.061210172331453,1.0854154463702257,1.058662248748424,1.1392306808360138,1.1191561313939695,0.9987088347417036,0.9384851864155708,1.0990815819519246,1.0840256698703918,0.953541098497104,0.8782615380894375,1.0072097919033856
194,9.725,1.004677256817356,0.9441775990133764,0.9759186422315876,0.9481744467938368,0.8592443597906237,0.866990883048744,0.9698647119165714,1.1221971123554713,1.0566305394987463,1.0793266608722285,0.9658460540048208,1.0276299399659652,1.1921195064858936,1.142447860382315,0.8593194775919151,0.8940896298644205,1.192119506485894,1.087809049668378,0.8444179837608414,0.8692538068126305,1.0269866258680778
195,9.775,1.0052189370734292,0.9645536371787732,0.9537686426940324,0.9688624937736872,0.9020020874290652,0.8977082998656488,1.0360295992299835,1.0084078053879637,1.0558329249482892,1.0995139561222724,1.0932738088117029,1.0620730722588578,1.116040891726628,0.9587135413510685,1.0619596150350297,0.9882124195464864,1.1897880872151725,1.091458493230447,0.8308850691709261,0.9439641022533592,1.074451486923905
196,9.825,1.00414638385487,0.9647405736396428,0.9814500567529592,0.9672232181717332,0.9128814240559956,0.8843443925091841,0.9948494933925832,1.0339956685005387,1.0562321344897971,1.052526056824921,1.0290542316140363,1.0488199791600443,1.0171124258049895,1.109577191787262,1.017112425804989,0.9441139263453012,1.1728425579856576,0.905181393300134,0.7348515612275286,0.8127166273178628,1.0832083460640685
197,9.875,1.004923192978518,0.9887664023446152,0.9575228543151392,0.9869042271256896,0.9162822742101796,0.9246968047703252,1.024769614646346,1.1311648808635772,1.0663521903924744,1.010099666587367,1.0003166189690873,1.1299419999112914,1.002021240902577,1.1320913058274304,0.9538471427822603,0.9490297329702287,1.021290880150703,1.0068386507146083,0.867133766165691,0.920125274098039,1.0674003740658622
198,9.925,1.003495433020034,0.9554045536248014,0.9758726349926264,0.9627057387932482,0.8764311206690083,0.8919010521947341,1.0180404938660377,1.1016376238415948,1.0253704037294846,1.052003401228952,0.985420907480284,1.0265809945249147,1.1922485106510765,1.068254665543365,0.8965708800096092,0.9061088680948184,1.2399384510771188,1.0396407012877384,0.934722832350444,0.9490298144782569,1.0952140808454345
199,9.975,1.0036392812016786,0.9390961206822228,0.9519296087855286,0.9504280485418224,0.9268661508401348,0.8929959228939595,0.9999080337153666,1.1014077047666455,1.037888000356818,1.10500315973324,1.1050031597332397,1.0043304206686066,1.1756048208954497,1.067014817358923,0.9489822048192188,0.8734413327938082,1.1519982983875092,1.1236704713779806,0.7884578517652217,0.8215069832763384,1.0461061831376044
200,10.025,1.0031994042299306,0.9687609710252229,0.9640798894809228,0.9610910595778056,0.9030640204831506,0.9150193400956176,1.0068711858987147,1.1331646700975766,1.0548517190751268,1.0963813143143044,1.003829644924136,1.0109490041079947,1.1826046644299328,1.1124897633767747,0.8834477532697909,0.9114937136910546,1.1265127435874052,1.0704208227448802,0.9582369810598262,0.9488883275860728,1.0498633245449398
201,10.075,1.002673671516266,0.982343029901679,0.9924953056544252,0.9642784540893096,0.9076920537894582,0.917508062004738,1.0609950056222188,1.043232916548506,1.0526314112921868,1.010338184945625,1.045582540234426,1.0091633731026652,1.045938543823201,1.0089141705905216,0.9024690975465676,0.897841050892483,1.1199872902885606,1.1153592436344757,0.9302373774710774,0.8330483977352932,1.0815461680801413
202,10.125,1.0010575259099097,0.9396672352563266,0.9866505970191434,0.951633771709884,0.9236193200344348,0.9462023984258678,1.0379640207505514,1.0876270027827346,1.041097505337484,1.113218226377623,1.043423980209746,1.0003841950728891,1.0035566608077926,1.1822722305406876,0.9668970567600196,0.9164901011943312,1.2006020325645743,1.2280967356004042,0.893577848664473,0.838588442592813,1.0338569457860551
203,10.175,1.0013239333914865,0.957286607813774,0.995370342663508,0.9833476891287146,0.9363598605750684,0.9295664395793608,1.0147672612338638,1.0896342444122042,1.018220583573349,1.0147650838553397,1.041257248360077,0.9963357520259584,0.9937179492092854,1.0527057726783304,0.8984299266823679,0.7214664562752349,1.0663183473250324,1.0890059717362033,0.8303670534488552,0.8530546778600263,1.078727088839713
204,10.225,1.0002662218559903,0.9691604071275616,0.9751600735877805,0.9886099064808126,0.930307989682397,0.93815632463603,1.0446694418639029,1.0801443470815195,1.1075186494362783,1.0630354081097957,1.0881285186016576,1.0310987220292438,1.118820918211537,1.0469288110172212,0.8537187729324985,0.777333409038538,0.9930097306214845,1.15027371510905,0.8087862059360507,0.8582120296321432,1.0803072893574397
205,10.275,1.0013055323461388,0.9444732257479528,0.9712096055377172,0.9779015223624032,0.950976615274934,0.9298808117837212,1.0414665091977675,1.0346424011048614,1.139687972396076,1.0289947897451186,0.9544463197965156,1.0933775592461858,1.1435557304788084,1.0812608657834648,0.8988259048899581,0.9522215032002525,1.2147498615592016,0.9433222368152036,0.8632288393497621,0.7564376427291729,1.0892974481822078
206,10.325,1.0005652285270377,0.9935576536963632,0.956572428008851,0.9854967304315088,0.9197969484027412,0.964604749535331,1.0649412367340765,1.0291203707035863,0.9810201794641804,1.0246459343092231,1.0190528888162689,1.0268831525064044,1.1633534625344908,1.1589468206309508,0.8416686035760901,0.8020088264442322,1.088440550174315,1.2118265234734276,0.7755689750229937,0.7755689750229939,0.9481924267341048
207,10.375,0.999534993482677,0.9887911115726072,0.9738062746891664,0.9550575243824978,0.9577800372798254,0.920209359296705,1.0743035892854438,1.0823726986649842,1.053568512211259,1.015901499156388,1.069078458763265,1.060215632162119,1.06924631532768,1.0867033980269072,0.8946754883354059,0.8597613229369511,1.130346104774976,1.178353082197851,0.9514110071078948,0.798661533489655,1.1124882217076566
208,10.425,0.9988811564996348,0.9688163798480964,0.9933459860612714,0.9639845722986776,0.9693774929828664,0.9367503228435268,1.0850556416587085,1.0248333112184285,1.0160552957047797,1.0643343810298451,1.0390975864281065,1.0796959081787296,1.0546918639883385,1.037401833431152,0.9293391424487408,0.8601790202199975,1.136819509134971,1.1627545549707494,0.8904365736950728,0.8255989591056259,1.0858315618795968
209,10.475,0.998222333975546,0.9824564439072484,0.9618354753214976,0.9935301460289866,0.943052404738804,0.9310338949078086,1.0546910071689433,1.0607187520995658,1.0389827120975257,1.0324619000969135,0.9933370280932408,1.059631950099463,1.3186530934571103,1.1217113976810482,0.9504577491801248,0.9418950667550788,1.125992738893571,1.1944941982939408,0.8391428776545247,0.7877667831042476,1.1187406711254204
210,10.525,0.9979567191365372,0.9808289761936128,0.9779977172932603,0.9862292412795408,0.9513091071999006,0.9941656353885506,1.0505140335625154,1.0172931018113414,1.0495881209164637,1.0269816075428773,1.0398996151849262,1.05497062410065,1.1746905434095392,1.1492459829024728,0.7845406156345296,0.9372079786769246,1.0517085009587208,0.9923378597755674,0.8523927769867052,0.7633368152119747,1.1138486181154308
211,10.575,0.9976918386090776,0.9777860146250188,0.9685710675500848,0.9952688148883728,0.9606781135810356,0.9722083473501482,1.0972065634380246,1.0066297235461903,1.0439518001607206,0.9437153658245534,1.0396864199762026,1.090870982190416,1.0921958351265162,1.1720101461549923,0.9031619405853886,0.8695559148891877,1.151006380094867,1.0123815240980396,0.8863589277372882,0.8149461231328623,0.9944211608751988
212,10.625,0.9977041153345674,0.9884493895562552,1.0134533291435053,0.9768379792576362,0.977357159687749,0.9464659240960248,1.079376114204957,0.9528119064302526,1.0573888229896704,1.0837971352521496,1.004572198464712,1.0373185056701864,1.2775221119946032,1.1318762686075965,0.7615196954234933,0.944617327110016,1.069456621441736,1.1568441274739405,0.957101256543188,0.8946816093773281,1.0873757310362908
213,10.675,0.9977300974476608,0.9825536315030968,0.9654503570051436,1.0325140864268487,0.9653942417052028,0.9872531949670424,1.069545724893964,0.9543717903409532,1.02971693168366,1.0506461376121905,1.0464602964264835,1.0799470259121309,1.17076709527472,1.2367258048676617,0.8079941925135389,0.7832596764161855,1.0553393534870708,1.174889514624279,0.8244838699117747,0.8657080634073632,1.1049766476960463
214,10.725,0.9975442559850068,0.9784774405020348,0.995032094650656,0.9841840376176498,0.966095229263818,0.9711906682367282,1.0468579369844484,0.9869630116421056,0.980742656526714,0.9962935443151932,1.0315422233024103,0.9983669960203234,1.1843807467184695,1.0781948866678484,0.8739913096474222,0.861739095026197,1.0904471012890744,1.123119673612342,0.9393364542939596,0.804562093460478,1.0369374292698428
215,10.775,0.9968719859934788,1.0089737779352703,1.0027991439911264,1.0253014681078685,0.9917305436227996,0.9798671342183024,1.068716498269009,1.0404792539204637,1.0168553419360895,1.0004213162078297,1.0435606337445127,1.0148010887200574,1.1531830553637006,1.1410442863598722,0.8335288049295518,0.8618525992718181,1.0601191596676824,1.1774605933713571,0.7849737289142381,0.8820838809448656,1.0286987405795427
216,10.825,0.9969455748519434,0.9836155177142396,0.9947038947846824,0.9828403215465812,1.003347422403278,0.9853411875047144,1.0771229681682248,1.0339426317864775,1.0624371137648447,0.9800066480417102,1.0461545526343494,1.0359779519277894,1.1144919682880967,1.0904381847998648,0.8378734581734253,0.9421065199557652,1.2147160661557317,1.1104830043733918,0.8418824220881306,0.7857569272822554,1.131264164257783
217,10.875,0.996544617340412,0.9939129349457734,0.9937235099534072,1.0181783122760184,0.9852219444169996,0.980513891865711,1.0553471482072434,0.9538743200208504,1.027481957823727,1.023448662601652,1.0456317863230673,1.00731548171335,1.1559057443266312,1.0844064199352923,0.8738806314496865,0.8023813070583489,1.1400170055729997,1.0923507893121085,0.7586872754858638,0.8301865998772019,1.0687203436657646
218,10.925,0.996206118304042,0.99966408043461,0.9942209226553004,0.9762245465569768,0.996357950183152,0.9995498312458378,1.0862216785633971,0.9551543541692088,0.9991154332313902,1.0400791659938766,0.9931207406320016,1.0151012801630923,1.0745032341024858,1.1610932383158727,0.8226050400271775,0.9879132298890984,1.0075927763012322,1.2240677868346994,0.8226050400271775,0.8737718606987249,1.0602857658782103
219,10.975,0.9962168542098075,0.98164882617949,1.0102910996223935,1.016009288011112,1.0053042093060145,1.012846423848242,1.0612625752644804,0.9781522369539928,0.9821123674679764,1.0038930852948875,1.0147834442083428,1.0098332810658628,1.0920359902197692,0.9984329053437886,0.8775289207123145,0.7761255787633354,0.9750321341247936,1.1466377897307571,0.8931294348583109,0.9672318770517954,1.1294453863861895
220,11.025,0.996371863814018,1.000779645138434,0.9762669945300706,1.0159763248467155,1.0203160433676557,0.9911434910880031,1.0714282837253923,0.9565462906571772,1.0173728240117874,1.0222781896049014,0.9997135078765776,0.9575273637757996,1.20196321775508,0.9391545399179568,0.9198303724299328,0.9391545399179568,0.9623435409035856,1.2753950542095709,0.8348040354826285,0.8386688689802331,1.071071560831098
221,11.075,0.9957335740828588,1.028475367548453,0.9848231542925344,1.0362110323616625,0.9927269632148276,1.0099294521080808,1.036927802732215,0.9498732844195302,0.9897349063859584,1.0062628959817943,1.0237631202597388,1.0218186508955236,1.1528346397238365,0.9689938998343212,0.8579234528177386,0.8770735298895633,0.984313961491781,1.1681547013812958,0.8311133449171847,0.8196232986740898,1.0278901572776662
222,11.125,0.9962402363514068,1.000064674157796,1.0214235214972749,1.0063178050271846,0.9914006234467811,1.00394999842712,1.0612509181486685,0.9471353897534318,0.9895300562327306,0.996274662263528,1.0762464194858423,1.0271071469757458,1.2070217026544243,1.013442750341922,0.8616161210772142,1.005851418878686,1.1121300593639816,1.1956347054595706,0.8084768008345671,0.8198637980294198,1.154153501392607
223,11.175,0.9965494419179484,1.0316779635409057,0.9724789150330808,1.01446354354089,0.9696422303749612,1.0135248772965773,1.0778235150319937,0.954912390848826,1.0198464334265458,1.00838748473636,1.014116959081453,0.9596869528030696,1.215053675507338,1.0532973038453703,0.8200671865653242,0.910349812609213,1.0194413190789129,1.0495355277602083,0.7674023213730555,0.9065880365240508,1.0665786765542091
224,11.225,0.99602117698446,0.9771694511410935,1.0255300935556455,1.040565827592239,1.037309698493828,1.0049809881596037,1.055916150484749,0.9767099156249388,1.030656102825153,0.9786027642986304,0.9170851824036484,0.987120583330243,1.133414842186327,0.8687028231230727,0.8873445146064003,0.9880096486163704,1.066304752846347,1.0849464443296746,0.8500611316397451,0.8463327933430793,1.079696335299676
225,11.275,0.9952406207153052,1.0099344119180926,0.9965414586279556,1.0018504700841515,1.0276689819685108,1.0140681587437146,1.0442665967513134,0.9568099342419316,0.9699426196138796,0.9558718852867926,0.984013353940967,1.0309158016979243,1.1972915754685145,0.9755709133447148,0.9940476351883653,0.8166711054893259,1.0088290126632848,1.2268543304183537,0.8831873041264656,0.7797176618020261,1.0776076670363812
226,11.325,0.9954173623417762,1.0268875963099653,0.9889841078936932,1.0343805955575711,1.0227275338448616,1.0245554650939146,1.0540308564848853,0.9604671409264138,1.0050967854225108,0.9269949075543414,0.9576777881454084,1.0143946280258644,1.1574405277144255,1.0512197197912667,0.8241269580245125,0.8644176093057108,0.9706384172288706,1.1318010223536632,0.7691851608228781,0.8937199011465822,1.0878475845923556
227,11.375,0.9952311139739388,1.0074915724051812,1.0225546015853242,1.0178330654196526,1.027572011083436,1.0146622459012105,1.0509001832548257,0.9160985407164316,1.017477654880222,1.0248506813648617,0.9492771598973082,0.9852206640099253,1.0783051233784955,0.9258175301734564,0.9548627860220352,0.8423124196087913,0.9548627860220352,1.19085548979174,0.8895109603627323,0.8423124196087916,1.1113144638900834
228,11.425,0.9959338927177426,1.010706406150489,0.9952600525159926,1.0161280405883404,1.0423956015138456,1.0210672400786065,1.056315163713686,0.8916533054623229,0.9711346964205428,0.974789013246208,0.9894062805488688,0.975702592452624,1.0724866198960012,0.9933097553399216,0.8601486649501491,0.8385549746166727,0.9177318391727534,1.140866639285344,0.9609192198397064,0.7989665423386323,1.068887671507088
229,11.475,0.9955256067295658,1.040197806328738,1.0119556022314908,1.0531389069330277,1.0446817474944274,1.0206456101426171,1.043791520185101,0.919219616025237,1.0315183671455608,1.042385988221722,0.9916704231996398,0.963595735419559,1.1238108158302276,0.9989429474046474,0.8812103857462421,0.8740750789790659,1.0631607083092314,1.1131078556794631,0.7955867045401295,0.7777484376221894,1.0968349876951389
230,11.525,0.9957599164574724,1.0141570855390574,1.0141570855390574,1.0382844999119385,1.019972214851868,1.015118356161247,1.0230610340186268,0.9381948788352342,1.0100184102293202,1.0297698813626932,1.032463263789971,1.0306676755051196,1.160058855546886,0.9513897321405864,0.8700441416601646,0.9230956137126134,0.9230956137126134,1.0751765002629674,0.8346764936251988,0.8700441416601651,1.1183033772035642
231,11.575,0.9962934120401924,1.0072536810710722,1.0212990511258482,1.054706271663911,1.0138041412613494,1.0313023788667244,1.055362455574113,0.985290426578824,0.9959710816094888,0.995971081609489,0.9648191711033828,0.9915208086800458,1.1605772372967302,0.9221504936829,0.8064433975173653,0.8029371218759853,1.0588952436967145,1.118501929600172,0.8274810513656443,0.855531256496683,1.1393606918340935
