,r ($\AA$),g_full(r),O (DOL),O (DOL),O (MA-i),O (MA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
250,12.525,0.9984888277129454,1.0089824186691152,1.00853851967278,1.0383127697079335,1.0174957410732028,1.0294404713873782,0.9412252205875412,1.0593706457658942,0.9735183034696246,1.057007737262327,1.0921888194265474,1.0208242090662902,0.8780949883457752,0.974282071874818,1.0208242090662905,1.104600056010941,0.8998146523684624,0.8501697060308921,1.0291511356522471
251,12.575,0.998567824122536,1.006699551986735,1.0392873765042412,1.0201660804386046,1.0223487925922758,1.011112345410658,1.0072054198101537,1.0220517370920716,0.9517270762829846,0.9626664679643978,1.1112243541314726,0.9142205905181372,0.991175185679596,0.9727060828408458,1.0004097370989706,1.108146170325014,0.9419242447762624,0.8988296714858449,0.9867777802417996
252,12.625,0.9996943248324766,1.0299066561932382,1.02087749715987,1.0389199281432642,1.048581200522983,1.027150858274866,1.0170731517408484,0.982188782969249,0.9790879501895516,0.9790879501895516,1.0260937561908787,1.062739961769124,1.0138783543314636,0.989447550612633,1.071901513163686,1.1421400738553231,0.9680705973586564,0.9589090459640944,0.969722169548832
253,12.675,0.9998778575988476,1.0252648345744102,1.0113942843885109,1.003636520059331,1.0375152433611852,1.03213787001909,0.9852225122909491,1.0113720559427002,1.0575183094457894,0.9690713235648684,1.0392229513650175,0.9907460789981364,0.978626860906416,0.978626860906416,0.902881747833164,1.0846700192089689,1.0240739287503673,0.939239402108325,0.9998354925669274
254,12.725,0.9995209467369496,1.0079057233712163,1.0337090273403275,1.0169165024955624,1.0541367614550103,1.0446456584841586,1.012596631708166,0.9965721183201692,0.9713907401390316,0.988941397659219,0.9198486905837,0.9739574370886236,0.9559211882536488,0.9709513956161272,0.9649393126711356,0.9980057688685892,0.9589272297261447,0.9859816029786058,1.0476668009499228
255,12.775,0.9999585630361636,1.016103688923368,0.995906779093144,1.0073450336721186,1.0190583480171431,1.0796397099234087,1.0455697331025438,0.9206464847593724,1.0061999821095442,1.0614690556189474,1.0319646851195312,0.94248797831726,1.0409123557997588,0.9514356489974872,1.0230170144393045,0.981261217931578,0.9454705352106684,0.9096798524897602,1.0565555623631493
256,12.825,0.9997434363449792,1.0258369201615911,1.0001521878092166,0.9969231100691937,1.05535675091198,1.0622232624687291,0.988603828436243,1.0254135454524858,1.0381842636009786,1.0396867010302129,1.0328119115812913,1.059446029644992,0.9469908644871438,0.985462368356934,0.9647469431962776,1.1067955728693493,0.9499502109386662,0.9381128251325768,1.00946931150959
257,12.875,1.000864120253201,1.02362600355006,1.0278269310612091,1.0055321574202218,1.0060126602033153,1.0480258522635362,0.9943573875672528,1.004047527026304,1.010756085113339,0.9861580387942098,0.963141134111755,0.9279042633515682,0.98369597538853,0.9925051930785768,0.9866323812852124,1.001314410768623,0.9543319164217084,1.0218692520453987,1.0233973816446915
258,12.925,1.0006368223844224,1.0246143696433847,1.0090520141511072,1.009846208739246,1.0077801085325082,1.0488087019870116,0.972625841405445,1.0525068991026223,1.0288384375627178,1.0280987981395957,0.9644449811193984,1.0372882576389906,1.0052372159703695,0.9819273674841008,0.8682918561135373,1.0081509470311545,1.016892140213505,0.961531250058615,1.0194193559294908
259,12.975,1.0009861728567464,1.0030825639446013,1.000876471707748,0.995454453070661,1.0214763137735543,1.0260619843309873,1.0143187856548093,0.9871626387161496,1.0150527355720709,1.0194564350756363,1.0322004745480795,1.0032872959893102,1.0293091566922032,0.9454609388717704,0.9512435745835244,0.9917220245658024,0.925221713880632,0.9512435745835244,1.0320234550875154
260,13.025,1.0013779459295011,0.9944383757853048,1.021119097204971,1.0094234539905769,1.0161529436838472,1.0327659951627626,0.9956213789756672,1.028396040317222,1.0050896144743393,1.0007196596287984,0.9898609839520004,0.955431036684104,1.0271600934922205,0.9095244403269104,1.0615900407601164,1.0529825539431426,0.943954387594806,1.007075957585948,1.0163860963879805
261,13.075,1.0010082071943698,1.00069681545114,1.0104729580172842,1.029206973732765,1.0298281941786571,1.009704235695844,1.015486364461461,1.00825870350444,1.0400604117153325,1.0003082764517164,1.079111682886147,0.9509849659207732,1.05633359987008,0.962374007428806,1.0364027772310218,0.9823048300678644,0.9082760602656486,0.9196651017736814,0.9539774946843642
262,13.125,1.0004412838327696,1.0077744372208963,1.0111431176501684,1.000265342300375,1.029548919347689,1.0285648963133065,0.9683142329309364,1.020674928489424,0.994135945809095,0.9840941685787,1.1358945412563577,1.0313470337277872,0.9833116924308768,1.039823858662537,0.9663580425613784,1.0285214254162047,0.9776604758077104,1.0313470337277877,1.042822463401359
263,13.175,1.0012173579006725,0.979545951933871,0.9680454806893236,1.001559087273402,1.0110423895658494,1.0698894570791002,0.9688087498899906,1.006536056094376,1.0022650402976527,0.980198125347918,1.0459674544600808,0.92538675595664,1.0684010727863034,1.040359049878526,0.9366035651197508,0.92538675595664,0.9982960155168602,0.953428778864417,1.0113155261526137
264,13.225,1.0018282035769606,0.9876810950889876,1.00811953752969,1.0240570036690246,1.0178331173437312,1.024372284965053,1.0208399667410353,1.0293175304786777,0.9883426390800756,0.9713875116047916,0.9712804716586094,1.0130260506697242,1.040856436677135,0.9378840084497176,1.0352903594756528,0.949016162852682,1.0408564366771351,0.935100969848977,1.0018087012075545
265,13.275,1.0014614328593447,0.9976419028451612,0.992109692663026,0.990745037274532,1.0094269692426037,1.0313944643080386,1.0159691222177762,1.026486400915683,1.0650497561413403,1.0678543637941154,1.0192199174516752,1.0357925990362549,1.0136956902568146,1.0661758486079855,0.9363565095287746,0.914259600749334,0.9308322823339142,0.9391186231262048,0.9886957437168103
266,13.325,1.001249564991276,0.9824557394968484,1.0054646829634415,0.9845200185815244,0.9905013066652518,1.116919281057955,0.9958327047937284,0.987481906430678,0.9895696060214406,1.0027917034296037,0.9567568730595556,0.9951368049301396,0.9814296864049312,1.063672397556182,1.0280338893906402,1.0527067027360153,0.9786882626998892,0.9978782286351812,1.007137527067517
267,13.375,1.0015537743245653,0.9861533612035936,1.00003736247317,1.000325830561647,1.0083403105097677,1.031915668191916,1.018792242692821,0.9745870199590309,1.0001431643520031,1.0374413210336386,0.9278492063394508,1.05301361540577,1.1237587161823857,1.0475716845767995,1.0176410650174623,0.9305701717539366,0.9414540334118768,1.085665200379593,1.039936322444316
268,13.425,1.001556989882265,0.9664573400663272,0.9891247830103136,0.9781572148240424,1.0036423350295487,1.080460311851747,1.0016196165072349,0.9700833383694304,1.060578745199653,1.0304136095895788,0.9047463194343862,0.9722647014817286,0.9047463194343862,1.0100749954282402,1.0694911716299014,1.0154764659920277,1.0478852893747517,1.0505860246566456,0.9985555326952662
269,13.475,1.0016662415564197,0.9875506888513396,0.9872950122975916,1.0067359390145971,0.9829018129348032,1.0268639091041638,1.0261834161226495,1.0608885581798488,1.0193784863075133,1.079942361662232,0.9838278832732824,0.9302132847297794,1.0535268613798363,0.94093620443848,0.9328940146569548,1.0213581022537344,0.927532554802604,1.0454846715983117,0.9956723328494744
270,13.525,1.0020911920328204,1.006656648740457,0.9897796369816668,1.007434167942469,0.9908879217033914,1.042927094254231,1.031444088682779,0.9922667755566484,1.003074310212133,0.9942931883045516,0.9951938161925086,1.0031766542903091,1.003176654290309,1.0643784130401155,0.952618679670904,0.9260092193449008,1.0191423304859113,0.984550032062107,0.9919083624175624
271,13.575,1.001433405553031,0.9867845789398364,1.0011442217786346,0.9768304753567876,1.0067981359577034,1.02654199223009,1.0399520770404111,0.984300225077578,1.0017333353309958,1.021177958305961,0.9693865853036744,0.9720279656451016,1.0010831494007977,0.9773107263279556,0.95617968359654,0.8742968930123066,0.9508969229136868,0.9720279656451016,1.0406499488009482
272,13.625,1.002058557486167,0.9833065899322128,0.9924344359476056,0.9769682500341016,0.983118101410396,0.9923978860900092,1.034995783279654,0.9937290703771854,0.9910667018028326,1.0270086775565956,0.9649069136139278,1.0016153288057614,1.0514338922803936,1.048811862623834,0.9885051805229638,0.9675289432704868,1.0330796846844763,1.006859388118881,0.99682611137184
273,13.675,1.0020417542149882,0.9848180423589862,0.9812183797388186,0.9800593889071676,0.9999360098613902,0.979207533723414,1.0413165135952096,1.0010117500613844,1.033387707654129,1.0617992622763337,1.101022825000012,1.0073187547872449,1.03334766317968,1.0281418815011938,0.9656725013593486,0.9656725013593486,0.890188667021286,0.9422464838061564,0.9702674004939308
274,13.725,1.0026193532760166,0.9941677186556273,0.996139295688162,0.9885764239555092,1.001543209100064,1.0612923336248474,1.03571112162771,0.982580912095193,1.015377337732549,1.0416144782424337,1.0103286758465544,1.0852635392725136,0.9896569893842206,1.0955993825036805,0.9870730285764292,0.935393812420595,0.976737185345262,1.0465041271556383,1.070234379472092
275,13.775,1.0020987311513097,0.9839053702889516,0.9830490557804326,1.0163933563638892,0.9977837313093189,1.0210430718199763,0.993693703824798,0.9682978621149896,1.0568577203850902,1.002158984394734,0.95426799152006,0.9901813030288794,1.0389207972194203,1.0491817433647972,0.9311808626929616,0.933746099229306,1.0286598510740432,0.979920356883502,1.002876606295482
276,13.825,1.0023689032843568,0.9685429685646963,0.981659287135855,0.9993309870558856,0.9754381694615544,1.044055221421301,1.0246610067818955,1.0524593810983764,1.0266004282458363,0.9781148916473243,0.9091772741563487,0.9881254408197848,1.0747137526441992,1.0619801773759037,0.9270042795319632,0.9702984354441704,1.1587553494149538,1.018686021463696,1.0325110460407028
277,13.875,1.0019530690275038,0.981469720191153,0.9879806986789076,0.9862113547237724,0.9640074632246072,1.058366045613198,1.000601980055171,1.012796616117421,1.0339767734886978,1.0756952652806062,0.9506759341671384,1.026527737425155,1.0113573767735509,1.0593968521702946,1.0088289833316175,1.0037721964477502,0.9633179013768078,1.0113573767735515,1.0208259522142618
278,13.925,1.0019837955096234,0.9842502920563668,0.9746735438972198,0.9881787374685936,0.9924233738634288,1.0221042308377362,1.002350346077156,1.079454218852322,0.9959781251866467,1.0265647854610922,0.9212686626854908,1.014148609604736,1.0442718356326,0.9539021575490092,1.0668642551534977,0.9262892003568016,0.9539021575490092,1.0417615667969444,0.994911753527419
279,13.975,1.0018333259855066,0.985183200177526,0.9810233000681984,0.9875097974381996,0.9971619444120584,1.0204975521825534,0.9951907312976798,1.0261915868816502,1.0413756794125746,1.0179668700940665,0.9371192461004938,0.9695196455667346,0.962042630305294,1.0368127829196954,1.006904721873935,1.009397060294415,1.0791825360678564,1.109090597113617,0.9340928351613405
280,14.025,1.0017334217617626,0.9852517510770832,0.9799413751280516,1.000997966659728,0.9915494961006426,1.0144905902767969,1.0044399095062524,1.0295666114326132,1.047783470329224,1.048411637877383,0.9527207813744952,0.9898397728566176,1.0467555597958729,0.9551953808066366,0.9477715825102117,0.9774667756959102,0.9675683779673444,0.9329239859173624,0.9824412255748066
281,14.075,1.0023616251480345,0.9605712950907886,0.9713510656626784,0.9802285921354462,0.9804966338614882,1.0415998381019,1.0359864258007525,1.0322441509333198,1.0347390008449415,0.9991873896043374,0.9607062197553908,0.886994745093852,0.9852767113092368,0.9779055638430832,0.9779055638430828,1.0417888418830836,1.0884727758353918,1.0712734317476986,0.9854020709600212
282,14.125,1.001619003367239,0.986358973449159,0.9836830762576833,0.9910000156927142,0.9965891120616004,1.0032735075357442,0.9970804611929316,1.0466248319354363,1.000796288998619,0.9871715870444296,0.9417183802495996,1.0319867223978771,0.970994599324717,1.0563835716271424,0.9587961747100852,0.9100024762515568,1.0539438867042157,0.9490374350183794,0.9636506498118268
283,14.175,1.0016953571502858,0.9883081633944212,0.9856511104712103,0.9857389469314812,0.9874567225762676,1.0146565310108804,1.0595473957162098,1.0035875506725795,1.0158864177151354,0.9906737402778956,0.9786916622349204,1.0053392074937917,0.971424149891592,1.0029167033793491,1.0295642486382204,1.0319867527526636,1.0537892897826495,0.985959174578249,1.044148712184357
284,14.225,1.0016165511592154,0.9872230768445738,0.9624449935772688,0.981839323429423,0.9717362059759864,1.0478376101707034,1.0118105594713604,0.9959342320445318,1.041120702413198,1.030129398810009,0.93574111652067,1.0030952328769134,0.9429576289874102,0.9549851497653112,0.9934732162545924,0.9862567037878528,0.983851199632272,1.1498309863673009,0.9793101968895948
285,14.275,1.0010108650031757,0.982028114604166,0.9733708664067507,0.985005808824308,0.9603806636036996,1.0483927567069835,1.0162557896130158,1.0702216400160938,1.0574881247524457,1.048392756706983,1.003246657135869,0.9483069592450952,1.0319108473397511,1.036688212373731,0.960250371830046,0.9411409116941252,1.0223561172717903,0.9602503718300462,0.949135685832622
286,14.325,1.0017924764838255,0.9695288730134954,0.9801619046391248,0.9818938155226876,0.9738720186374048,1.016399485251314,1.0157973528548387,1.019410147233694,0.9868949978239951,1.0651722093658624,0.9250943182220596,0.9559307954961278,0.9796511626300268,1.0270918968978255,0.963046905636298,0.9488146853559586,0.963046905636298,1.0650444843120632,0.9648864443119888
287,14.375,1.0011328952657337,0.9825664617373574,0.9732429203718368,0.9888230658077324,0.9567017344080532,0.997980116128288,1.015918644279186,1.0015678217584674,1.032063319614994,1.011732987710643,0.9398701567546212,0.970492492688982,1.0670706290973515,1.1024040936369994,1.03644829316299,0.9704924926889822,1.0882707078211402,1.0270260359524186,1.0152962871800733
288,14.425,1.0014000659405746,0.9786671366103544,0.975766721068138,0.9800660846535074,0.967178872760524,1.0124509708994314,1.0379849250042272,1.023139602850276,1.0267024801672242,1.042735428093491,0.973133360103818,0.9965259889524676,0.9941867260676022,0.9637763085643578,1.0479897724194962,0.9848296745281429,1.0129008291465222,1.0316149322254422,0.9720353387496964
289,14.475,1.001344135541732,0.9749089327880291,0.998949300789734,1.00992801323626,0.976855088336051,1.0184423662867563,1.0290572838276726,0.9924947900756282,0.9854181783816842,1.004289142898868,1.0547010661024443,1.0477316757978024,1.0152078543761411,0.9896534232591216,0.9385445610250824,1.012884724274594,1.033792895188519,1.1058099283364833,0.9637671164133084
290,14.525,1.000689090854384,0.9847121091190484,0.9894431281907934,0.9882630558188324,0.9872562935055064,1.003243485432989,1.039554691560745,1.0073431377377358,0.9985581685132788,1.0167137715771568,0.9528585811335272,0.9920803629235276,0.9759302174805864,1.0543737810605858,0.936708435690586,0.9990018538276452,1.2066465809511735,1.0612952719647035,0.9889962972485636
291,14.575,1.000362943731634,0.9740338079385452,0.9845237390090076,0.9921177411059195,0.9606219398009695,1.033016135108135,0.9568195620793252,1.024872989898949,1.023709683440494,0.9824123041653376,1.0173643754852844,0.9944507634248048,1.0494434323699555,1.0288211815155246,0.9852853186006124,1.0838138504606745,1.0517347935760033,1.1021447401090576,0.9768213108803144
292,14.625,1.0003135961969187,0.9843149214597,0.9665169449305502,0.9785184710105675,0.999868867688712,1.0357854674672655,1.0149888825097515,0.997080712129671,0.998236077960644,1.004590590030995,0.9171153921920262,1.0400043033046058,1.1037244794370542,0.9717326860198392,0.978559847748316,0.9853870094767924,1.110551641165531,0.9899384506291103,0.9693873005280832
293,14.675,1.000617632154631,1.0013318452527618,0.9518580759340304,1.0046559295464974,0.9738344812231916,0.9857078514695848,1.0264443226304347,0.98398659212476,1.0252968164005525,1.005215457377597,0.980943961969766,0.9583415665326752,1.0939559391552238,1.055531866912168,1.030669231931368,0.9606018060763846,1.0238885133002404,1.0171077946691134,0.9780148760304708
294,14.725,1.0005061578081895,0.9985042247527016,0.9991465561935208,0.9778853855024208,0.9662526392436268,1.024044311041871,0.9949812838503655,0.9938415572938356,1.0331621234941084,0.9978306002416902,0.9810282678249708,1.0775596534461922,0.9832731837696508,1.0775596534461926,1.0551104939993967,0.9877630156590098,1.0236816707738832,1.0191918388845236,1.0227882858571236
295,14.775,1.0005375478958296,0.9752761563543684,1.0038794365614472,0.9834403369570254,0.9723726804317856,1.0454257624075545,1.0137290419447376,0.9967486559825144,1.0069368875598488,1.0465577881383692,0.9320345183709297,1.1126440781509424,1.0123054338287127,0.9632509854934004,0.9922377049642668,1.0167649291319223,1.0033864432222923,1.0056161908738974,0.9813392445038704
296,14.825,1.0006994468342816,0.9740950738957768,0.988564446672934,0.9759722430515074,0.9887774241089976,1.005778206942581,1.0558141266842742,1.0378236836310812,1.0147734284691772,1.0085892136696422,1.0320653789417074,1.0542127046700698,1.0342801115145437,1.1095810189909767,0.9811265297664726,0.9766970646208,1.1140104841366498,1.047568506951561,0.956086492106242
297,14.875,1.0002880252547497,1.0057437070005522,0.9879095117163036,0.9838212587049592,0.9649823835230248,0.9951190456832476,1.0330921630269407,0.9906516201134016,1.013547176158863,1.0269494528684011,0.9767416814072898,0.9899408933181996,1.016339317140018,0.9701420754518348,1.0493373469172915,1.040537872310018,1.0163393171400184,1.0559369528727456,0.9933753821317524
298,14.925,0.999982218444167,0.993180851903782,0.9933892625326576,0.978551631438082,0.9759294467984188,0.9818064410432592,0.990126834611422,1.008986393365925,1.0411585818294902,1.0450414321612993,1.0510590097318095,1.0882066254603768,1.0139113940032425,1.070725394529286,1.0313926249343328,0.8696912388217467,1.042318394266264,1.0117262401368563,0.9536189852817258
299,14.975,0.999943998556256,1.0009476463036038,0.9998090295394532,0.9912080673530316,0.9754614508984272,1.0722362030364454,1.0303605856516715,0.9917909380604322,1.0259526259269585,1.0215446662022456,0.9811049750914306,0.957228526582568,0.879087422371746,1.0136637685126058,0.9268403193894702,0.9854461475475866,1.0918048727234275,1.1091695625480549,1.0539746556054912
300,15.025,1.0001060744261794,0.9722927683207836,0.9965589583930872,0.999440717174892,0.971214573126648,0.9923163298550232,1.0361030404939653,1.0207776917703353,1.0070943446956662,1.0393870437918855,1.129829821486639,1.0565202529168949,1.0263339599764116,1.041427106446654,1.0522079253539691,0.9206819346847228,1.019865468632023,1.1319859852681022,1.0106687700539456
301,15.075,1.0004578940781894,1.0168225729961249,0.9827071797886204,0.9883823861164786,0.970974705793623,1.040115639486905,1.0662136795785782,1.027610328609645,1.0074930893723133,1.0080367985408896,0.9852669176023208,1.0473815711033367,1.015253302051087,1.0323883788789536,1.06237476332772,0.9959763406197372,0.9981182252232206,1.0388140326894035,0.9873869462404627
302,15.125,0.9994015523207485,0.975814816601656,0.9882953430071886,0.9719934258316492,0.9934643253873332,1.0435125012331403,1.0645771945810143,1.0197472061740005,0.9824789025585312,0.9711363753712148,1.0553624141965132,0.94684732725292,1.0596179078021433,0.9617415548726288,1.0340849461683574,1.0851508694359306,1.095789603450008,1.0723843886190367,0.956509034673868
303,15.175,0.9992695067258902,0.9809870223209324,0.9879422324052056,0.994192008078248,1.003185047232846,1.028598808275747,0.9980144931626967,1.016257768844165,0.9819174852084596,1.0243062728212833,0.9004568691976255,1.0209405347944909,0.9511868336594635,1.0441917685061666,1.056874259621626,0.9490730851402204,1.037850522948437,1.0251680318329772,0.9601810492974668
304,15.225,0.9998061099048504,0.9986878821754606,1.0030940053897115,0.9873291216353428,0.9829766266675768,0.9941354017215764,1.0522376852538295,0.9978667410309878,1.0410436673255976,0.9989328379765336,0.9785477721389731,0.9743479962928828,1.0142458668307386,1.0058463151385575,1.0016465392924685,0.9638485566776585,1.0520438494455484,1.0751426165990428,0.9729766409145676
305,15.275,0.9989824316715952,1.0087744722563508,0.9976321901170304,0.9946446903840432,0.9837207811886576,0.9913447594812704,1.0061725657128282,1.0289438395684345,1.025766452518815,1.021529936452655,1.04099544398391,0.9867552004095984,1.043081607198307,0.9846690371952008,0.988841363623994,1.02221997505434,1.026392301483133,1.0848048714862382,0.9715347238963982
306,15.325,0.9993388276618144,1.0071445026943666,0.9757144779782908,1.0076094429217266,0.971094481622084,0.9743642185710396,0.9864648541148484,1.0169795002688011,1.0401285421786963,0.9896215416480164,1.0093428672971476,0.9948348589376408,0.8953513730438764,1.032141166147802,1.0943183448314049,0.9803268505781332,1.0031251494287874,1.1399149425327133,0.978465764957672
307,15.375,0.9990636031202206,1.0100313235479876,0.9969714201810924,1.0021897008391305,0.9965739342760954,0.999399096839346,1.038078768997354,1.006194174380618,1.0433057517214095,0.9774457693983144,0.978079343061836,1.0069069447520798,1.1016262074485943,1.0398527752552156,1.0069069447520798,0.9492517413715924,1.0336754320358774,1.062503033726121,0.9540843568152916
308,15.425,0.999127195238338,0.9996891180912756,0.9941282437152432,1.0037374217366368,0.9768446236667612,1.007990655520111,0.9778703783330086,1.019934903370169,0.9934498320504752,1.0266859999810716,1.0679007366336437,0.9471993123781168,1.0883586051515295,1.0597175892264892,1.0147102784871398,1.0372139338568145,1.016756065338929,1.0453970812639692,0.954109061846912
309,15.475,0.999286147405426,0.98684216734106,1.0130132099873708,0.9944900076883004,0.980187977477398,0.9942640066146046,1.0164504893776702,1.0695948550659444,1.0365731132790557,1.0350252191327949,0.9878379006134624,1.0061311950692675,1.0040986067964002,1.0020660185235324,0.9288928407003134,0.9532838999747204,1.0711740198010182,1.067108843255284,0.948637983922452
310,15.525,0.9986885350541354,0.9971569527422904,0.980495937402865,1.007041337077898,0.9864422635673352,0.9945344541072724,1.0145276725145829,1.0094012062562985,1.0386220639285224,0.9637756565575633,0.9330168590078532,1.0925587028641746,1.005719471398075,1.0663049817232608,0.9188802399319764,0.898685069823581,1.147085662156841,1.1107343559617302,0.958858433820024
311,15.575,0.9992754977613788,0.998420070964362,0.998037314563762,0.992486714099859,0.9861386517467718,1.0304361717345254,0.9942715804378616,1.0864658202223147,1.0171928002737751,1.0054775101354192,0.995259430989714,0.9812134309555852,1.055456573993124,0.957134573754221,0.9531214308873268,1.0153251453241845,1.0875617169282763,1.087561716928277,0.8905491625137137
312,15.625,0.999138729708454,0.9995515477283744,0.9983155380146422,0.9979987172158008,0.9776624678838448,1.0066443419317936,1.012717610963056,1.0167664569838983,1.0354923698302911,1.0233458317677664,0.9928874673837056,0.9809249677766724,1.064662465025901,1.0048499669907376,0.9649749683006292,0.9569999685626076,1.0447249656808462,1.094568714043482,0.9405820481835684
313,15.675,0.9991003900448796,1.0132130803553672,1.0082060600048932,0.9944515494622094,0.9733803713523398,1.037445896118344,0.9876605622765036,1.0454920106786412,1.008781612997284,0.9640251007556304,1.0083549251039363,0.9925065176366836,1.036089638171628,1.0261843835045954,0.9726960083026182,1.0004307213703096,1.0559001475056933,0.952885498968553,0.9626088203865985
314,15.725,0.9986555041802632,1.0158856124645363,1.0051841746692165,0.9950093525021014,0.9806216053093442,0.9549061914834838,0.9888850617194208,1.0208651748826565,1.0373549207324495,1.0398533670733272,0.9527408713213894,1.005889638936425,1.027542840557366,1.0255743676827351,0.999984220312532,0.9999842203125328,1.0157320033095802,1.0905339725455572,0.9346228862916218
315,15.775,0.9989085328491164,0.9898675698463344,0.9922928013593392,0.9978873309639724,0.9988475561300874,1.0511469994725604,0.9925568502341278,1.035258145441799,1.003480437380276,1.002983910691815,0.9525789286813502,0.9897431989995136,1.0484236258176662,1.0327755119994932,1.034731526226764,1.01908341240859,1.122752166453994,1.1031920241812765,0.9471499912342282
316,15.825,0.9986627243458328,1.005589812030087,1.0066093979764723,0.9969984790300228,0.991379495683724,1.0371142686968473,1.035634086581676,0.989255046972968,1.0070172323550266,1.0099775965853688,1.0418089877288057,1.0009918445528634,1.022372252883119,1.0301469468213935,0.9193575582009796,0.9096391907781362,1.0476400081825112,1.055414702120787,0.9752084207779728
317,15.875,0.9990940779049252,1.0214630785385663,0.9985285152783228,0.9990508591101512,0.9809303542312156,1.0104896304145428,0.9457712261376282,1.016373121712444,1.0060770119411162,1.0462808691434415,0.9135754543130022,1.0255995057932432,1.0410510991008628,1.0487768957546726,1.029462404120149,1.0062850141587187,1.0700228365526498,1.0429825482643147,0.956067335908956
318,15.925,0.9989704138771592,1.0036177910611337,1.0050822584261114,1.0073393233659973,0.9846213195029312,1.023155757108309,1.0236429741355038,1.0275407103530594,0.9895377822318936,1.0075648122380876,0.9846213195029312,0.8905736691020667,1.065233591275101,1.0076533971521222,1.0114920767603213,0.9519925428332432,1.0441208534300086,1.0844269893160945,0.9972537090299116
319,15.975,0.9987703470338294,0.9978909432772868,1.001347315152644,0.994905293469862,1.0036443967482755,1.0593681844109066,0.9780273000502884,0.9964258334175708,1.0182135702998796,1.0119193352005462,1.031873087496801,0.9498572968085156,1.0089849598628613,1.054761215130741,1.024243711618821,1.0509465271917506,0.9918188641374064,0.980374800320436,0.94220845823697
320,16.025000000000002,0.9989685634616584,1.0142711857008695,1.0026108182687856,0.9857082532316084,0.9983216795893026,1.0104261152238616,1.023417308133882,1.0224549975479549,0.9959914564349488,1.0085014940520065,0.9249845995642394,0.9894302478945352,1.0292349130397165,1.0197576118146736,0.9970120888745694,1.0045939298546038,1.0633531974498729,1.0936805613700125,0.9305936145749792
321,16.075,0.998985271851496,1.0184813798229788,1.0004257476705336,0.996950032913274,0.984825936872486,1.018973366431955,0.9950650284114956,1.004628363619679,1.0094100312237717,0.9859798599637208,0.9776336765093078,1.054864853266305,1.096305972501767,1.0605159149802317,1.0077726723169165,0.98516842546121,1.0529811660283297,1.043562729838452,0.9571629937700822
322,16.125,0.9987623600246492,1.020477384242299,1.0044975529257592,1.0066040959044276,0.9819954950611564,1.0074366882087324,0.9908044787335882,1.006961482223728,0.992230096688601,0.9694202094084028,0.9846844016539906,0.9434998829536336,1.0445891561272374,1.0707974862092826,1.0539492740136822,0.960348095149234,1.0333570146635036,1.0333570146635034,0.9140441650334332
323,16.175,0.9987857391024288,0.9952804314820402,1.0039751615841297,1.0080015152640578,0.9868936611238256,0.9998011451552142,1.0111356881328832,0.9927170557941712,0.991300237921962,0.9539907006204692,1.0139550125856618,0.989768929716646,1.0288387558896714,1.0976760686707163,1.0213968842376662,1.028838755889671,1.0604667104106922,1.056745774584689,0.9522558215932744
324,16.225,0.9992553002112275,0.9899492300330917,1.0059090421499524,0.980820488588048,0.9961505363274188,1.031667215755982,0.9913017104989236,1.002566502663684,0.97534325493218,0.9673640271488072,0.974432968696644,0.922660439050522,1.0409976496702282,1.005866290267503,0.9762819876125768,1.0243564794268318,1.0613368577454907,1.0336015740064968,0.9632067824213364
325,16.275000000000002,0.9991213320770144,1.0071867987612164,1.0057846419022427,0.993046307570118,1.0010652542346588,0.987552558052344,0.9922174260639276,1.0118098717125803,0.943702798743454,0.997815267677828,0.977643247518645,0.9923446497369706,0.924350664477215,0.9923446497369702,0.9629418453003196,1.0879037641560865,1.108118192206284,1.0548256091648536,0.9993765704408892
326,16.325,0.9995900579054317,0.9877005357767048,0.9949297372290388,1.0140703131663515,0.9857771636487914,1.0246304323524824,1.0232395313130902,1.023703164992888,0.987539737968682,0.9875397379686824,0.9661844896871008,1.0209775609358966,0.991754589603205,1.0483740965602946,1.0191511252276035,0.9223500326880648,0.958878746853928,1.05202696797688,0.9828087820523816
327,16.375,0.9991187609901874,1.0004631863609523,1.018123002058593,0.9873906015128544,1.0024410799956025,1.0455702978136976,1.0377365846965385,0.9944207592251908,0.9778317196829728,0.9746060731053192,1.0147521073510066,1.022013303110227,1.0673957766053526,1.0528733850869123,1.0546886840267176,0.9439554486986116,1.022013303110227,1.1037017554014523,0.9914866433877916
328,16.425,0.998785220172139,1.0088363303851065,1.0090944548193197,1.0173094960413136,0.969873762550754,1.0103599264044905,0.991581704744208,0.9920397101505564,1.0318861805028634,0.9975357750267364,0.977910937312293,1.091579551796933,0.9616725638144876,1.08255823318704,1.080753969465062,1.0302345852496664,0.9977578382540554,1.0158004754738394,0.9720931073516292
329,16.475,0.9993006225973364,1.0058864301769903,0.9978475486571264,0.998427671213088,1.0054705625942326,1.0552222696584717,1.0288189514357833,0.9896692037262804,0.971460018745116,1.0242666551904929,0.9325309884293232,0.9719842225551798,0.9845375243224976,1.0777906231654295,1.0275774160961586,0.9809508666746924,1.0293707449200618,1.0311640737439636,0.9873373132006302
