,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEG),O (TFEG),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
179,8.975,1.013295853990414,0.9848119691013568,0.9467542676911108,1.0706355002060173,0.97464748984272,0.8631843073034171,1.0525563747220237,1.0217283637469026,1.0496203736767746,1.058428376812524,0.9310682102587372,0.931068210258738,1.1103422134762582,1.1334743429236802,1.0409458251339918,1.1045591811144029,0.7344451099556502,0.6823978186989501,1.2638286132026475
180,9.025,1.0135533679020872,0.9622026535512288,0.9616571871943408,1.0689160032646372,0.9987034439330132,0.8594535754936552,0.9538192552353576,1.0147940021453807,0.9988244255737077,0.9784995099370338,1.0122863826837123,1.012286382683713,0.9379376653114624,1.126669024794866,1.103792496372636,1.035162911105943,0.7377680416169429,0.7720828342502889,1.2826029124076248
181,9.075,1.0142999035320006,0.9667343288983012,0.9637672313486684,1.0582808484247728,0.9810624558100516,0.9246720900688312,0.9361586998833508,1.003642532543653,0.9361586998833508,0.97349018178054,0.9559121879734708,1.0294438947406606,0.9219744771578444,0.9898498987890968,1.1199444569156636,1.040756465012536,0.6561290757687729,0.6617853609047105,1.3523138850512282
182,9.125,1.0144282788731704,0.961238008590202,0.9425628321812888,1.0703416922634983,1.021440044105669,0.8208376219045549,1.023916825939765,1.0565799147006718,1.0906631377555327,0.9997745429425718,1.0293821912528542,1.046165596545021,1.04616559654502,1.023787722822132,1.0014098490992445,1.1580549651594612,0.7440643012860307,0.6433638695330346,1.3488377559295954
183,9.175,1.0153856289286325,0.9679426182123306,0.972428720859443,1.051098876664063,1.0174028423552868,0.8681034903410216,1.0380719730776935,1.0029545179668111,1.019810896420035,1.0872364102329293,1.0569289823069294,0.9241211520694096,0.9739240884084792,1.08459728027308,1.0569289823069294,1.2174051105105992,0.6585054915943699,0.6861737895605196,1.3118161190808104
184,9.225,1.015365052097788,0.9373787371568292,0.958000547303136,1.0574768529983511,1.0166185709302906,0.8253703814040236,1.0157335838490602,0.9948908974499684,1.0073965092894237,1.004617484436211,1.061924345424418,1.0673981822565033,1.023607487599826,1.0071859771035725,0.9743429561110644,1.0290813244319106,0.640438909353902,0.7061249513389177,1.247867231281662
185,9.275,1.0146844628373548,0.946924879642361,0.9549299713437286,1.0301513956297323,0.9945189002723798,0.8439869485882067,0.9525781032111192,1.048798113636485,0.9443306737460876,0.9883169642262551,1.2616900934131252,0.9909411463287638,0.8663966306699579,1.0884107672791346,1.0450909357456355,1.2292002197630023,0.6931173045359662,0.644382494060781,1.192510974688712
186,9.325,1.0149379071167886,0.9452278484189588,0.9337318340462956,1.0464931369286314,1.0191338392311504,0.7955241945882804,1.0307817769195151,1.0103837206480213,1.0158232023204194,1.0389409994281134,1.317838059722001,1.1517690359358943,1.0231994691337485,0.9374864245989843,1.0714130566845532,1.1731972970695856,0.6964184868449599,0.7017755521283826,1.379990949795997
187,9.375,1.0154902033564122,0.9887551752739512,0.956908766254391,1.0103742652971497,1.0134975242316078,0.7843704437860273,1.0386517711883578,1.046724194280495,1.019816117306704,1.0103982903658764,1.06531522928057,1.144816365794045,0.8957128047184891,0.9540136381617048,1.1236160627237854,1.0282146989076149,0.7897112893671888,0.5989085617348476,1.2814285228233224
188,9.425,1.0160674394110103,0.9622874744217192,0.947032917264826,1.023889210700102,0.9837164951897364,0.7787326391240211,0.9970440114596448,0.9650960057519928,1.0130180143134706,1.0010375121731012,1.1484339930515872,1.1746539472308468,0.8075745887212071,0.912454405438247,1.2061178922459586,1.1327020205440312,0.6817188086607595,0.6817188086607597,1.285526896331718
189,9.475,1.0147073654066785,0.9499312453108498,0.9417656472136222,1.0365537480695377,0.9998615799962796,0.8034643983221106,0.9970861467702268,0.9707430517432718,1.0313321703052674,1.0142091585377468,1.1467229092793962,1.0429470803853336,0.7783187167054726,0.9651152087147864,1.131156534945287,1.208988406615834,0.7160532193690352,0.6174661819196753,1.3436322499207334
190,9.525,1.0150849110921791,0.9522269811823082,0.9747533072992464,1.048392357078258,1.037802535289589,0.8602193699103654,1.0153195290305683,1.007499352940474,0.9683984724900024,0.964488384444956,1.109043154595182,0.9704127602707844,0.8625891202406972,1.0782364003008715,1.109043154595182,1.1963289584290622,0.7239587259162994,0.5904627906409534,1.248302258190892
191,9.575,1.0148312481698198,0.9621767107177348,0.9570883926806976,1.0424619465027918,1.0020409710759246,0.7867695273970328,0.971208941196665,0.9544417217603348,1.0421471772734472,1.0395676050524734,1.1178146290886806,1.0670048732210136,0.8586848741635772,0.8790087765106445,1.2041912140637152,1.0670048732210131,0.711336582147342,0.772308289188543,1.3533541402180815
192,9.625,1.0154833670596666,0.9555631171761326,0.9567620671349482,1.0168437332854108,1.0099297885229066,0.7888279132112271,0.9994373075151955,1.0339006629467535,0.963697531512098,0.938169120081314,1.2520525424461808,1.0861178681460848,0.8296733715004815,0.874928282673235,1.2369675720552633,1.2771941597643783,0.7341352256913349,0.7643051664731707,1.332557027287509
193,9.675,1.0125483598897866,0.9817843674244808,0.995311490688487,1.034709095934221,1.027377666345645,0.8110140202106131,1.0788255035200365,0.9979767538417196,0.992923706986825,1.024505249829917,1.1893800437998543,1.1197092462550933,0.8161436283814898,0.8609319982316941,1.1993330148776773,1.244121384727881,0.7414963452978178,0.7614022874534635,1.2517892348949808
194,9.725,1.0132007769565248,0.9724195247241862,0.978056739360268,1.0565079763790794,1.0265155338261935,0.827702106938403,0.9552332472823865,0.9639853843648168,0.935228362522546,1.0365030916192384,1.1427032658272558,1.0885233696026877,0.768369437366603,0.7585185471439543,1.3200192898349337,1.2806157289443385,0.6156806389155473,0.7486676569213055,1.2207062333045569
195,9.775,1.0118974408371693,0.9601720911602848,0.98202588693972,1.0486002541735762,1.0888205378953026,0.7549037867770151,0.9974630362988104,0.9665243565128662,1.043252282382007,1.0135511497875005,1.0920416428686874,1.1115423864913427,0.8385319757741708,0.8287816039628433,1.170044617359308,1.1359183160196615,0.7117771422269125,0.7459034435665589,1.2657077040592228
196,9.825,1.0119742702346162,0.981031117454471,0.974817690250326,1.0322672354315092,1.0564387822666823,0.8121639736618158,0.989786562170056,0.9701868282656984,1.019186163026592,0.9738617783727652,1.2643313196636703,1.0423494849135602,0.9024044151797944,0.95548702783743,1.2209000911256045,1.1388633261092602,0.8831016469406551,0.680422580429685,1.169984115719302
197,9.875,1.0106729534351513,0.9535810091165636,0.9736276237372664,1.0481135973806908,1.080016786557901,0.8233621257517396,0.9106700389389633,0.9797888035455158,0.9773635837347596,0.9676627044917352,1.3375454713867685,1.16079839123923,0.7595347498232002,0.7738655941594865,1.265891249705333,1.3996457968440104,0.6353340989087144,0.7881964384957735,1.2755913790349986
198,9.925,1.010614413928312,0.9972184262697642,0.9859427769451402,1.0129640651480791,1.078915874983488,0.773072395418481,0.9339290739682888,0.969941763195857,0.9867476848353904,0.9627392253503448,1.2673556491803069,1.2531688322118708,0.9221431029483572,0.9126852249693996,1.1538611134328165,1.338289734022488,0.7566302383166008,0.685696153474419,1.208629947647698
199,9.975,1.0096665367407378,0.9687159218577877,0.974967142372196,1.054792464196066,1.065367977132644,0.8354584480679508,0.9804455471636686,1.0481854213313408,0.9840108036988096,0.9305319556717006,1.2453188988400243,1.1844574488967146,1.0393262990319,0.8941951491670846,0.9831464990842296,1.254682198831302,0.9129217491496416,0.7537456492979091,1.2028496453081554
200,10.025,1.0088371658162762,1.0039474311605046,0.9935587193012922,1.0106101004683887,1.0547673886420073,0.7906710873352683,0.9859856714091586,0.9871622652891222,0.9812792958893064,1.0589344919668775,1.2143875015620151,1.1448614995641904,0.8389470907737587,0.8713925583727442,1.3441693719579566,1.3348992383582456,0.8667574915728886,0.7508808215765129,1.2377047253612847
201,10.075,1.0077100305725393,1.0062629250098092,0.9843781289025928,1.0258446068600275,1.099312388458527,0.749059333590967,1.0169965757774715,1.032140854683664,0.9331205695277828,0.9191412351528352,1.4685361363581797,1.1289371548253506,0.8857108572410268,0.8903000326671459,1.2712015930350495,1.284969119313407,0.7939273487186402,0.7755706470141633,1.1991796358373812
202,10.125,1.0078511615661916,0.990281713605451,0.9718629071160716,1.074647070388176,1.1054405288004616,0.7601349760849468,0.9862145744349464,1.0150512578979567,0.9527640216178548,0.99544231314311,1.290485276914344,1.2086939565465338,0.790649430222168,0.8179132036781049,1.063287164781537,1.1950620698185652,0.8088252791927925,0.8360890526487299,1.1965458125916768
203,10.175,1.0067019778098627,0.9973094069108694,1.0039609971893193,1.0477608506857048,1.0968124974280553,0.7995112483576478,0.9628399748078534,0.976545881922556,0.9502762266193764,0.959413498029178,1.3183282878763132,1.174347041418832,0.7244056462392027,0.8323915810823137,1.0933575902864987,1.295831218117331,0.8008956834197397,0.7828980276125546,1.139361802324252
204,10.225,1.0060492992687573,0.99374138561482,1.013289003206559,1.0357884931753116,1.0725465132119507,0.7951042487925444,1.0235694810202745,0.9998181449965996,1.0009491609977268,1.004342209001109,1.3455663092200207,1.1673456060120706,0.8911035160397485,0.8821924808793513,1.323288721319027,1.2876445806774368,0.7485269534733889,0.7618935062139852,1.1837582779146414
205,10.275,1.004883637359494,1.0011367996287073,0.9897745913100964,1.0599667874088867,1.1154352047385423,0.8310662296448971,0.9632304009361348,0.9957114260839808,1.0080318149331642,0.9766708251352436,1.239845191902642,1.0368812103100389,0.6794881122882805,0.8471540101256485,1.2972045780049,1.2486697128414506,0.7721455821457734,0.7191984565129202,1.1366073015317817
206,10.325,1.0044167979686918,1.0173029678445982,1.00688405174623,1.0767627297402556,1.0887792129737064,0.8086168871248046,0.9106645601227228,0.9827634595234253,1.0016200947513014,0.955033113600078,1.4681957696143109,1.048711264010222,0.8345993809414677,0.8345993809414681,1.1710609114780812,1.3108890800127777,0.8477082717415958,0.7734245572075387,1.1579966087418991
207,10.375,1.0028215571314365,0.9926623058834942,1.0291906277424088,1.05918375077534,1.0919113385801964,0.8217142045773073,1.009565981292174,0.979905174442458,0.9634269484148384,1.0194529169087458,1.3329053942341362,1.051610424671738,0.8611953683525753,0.7356945357785819,1.2550083257399332,1.4454233820590965,0.8741782131016089,0.7227116910295482,1.1876653385213063
208,10.425,1.002564881739174,1.0252695844030637,1.0201595884680406,1.079778641041376,1.1307155671879678,0.873692954212301,0.9400631537228246,1.0086094253484466,1.0064333532333476,0.9770563796795092,1.2087091475686973,1.148702310455358,0.8400957195867542,0.8529543275396128,1.2429987687763202,1.3587262403520468,0.7457992612657922,0.797233693077226,1.1301141867139817
209,10.475,1.0012355777756712,1.0308916285458638,1.0278548307398567,1.0473963836058129,1.103685600081444,0.8298088938219503,0.918178152644548,0.952663717063122,0.9106344354279844,0.9300325654134324,1.256633067070784,1.1122900796369777,0.7684141389858503,0.7599233750191559,1.1292716075703666,1.3075776508709502,0.8957755984862675,0.7811502849358922,1.035006799450331
210,10.525,1.0002334366564694,1.0355586808272956,0.9848235246984604,1.0539887300139426,1.1010712986744402,0.8315505972654008,0.9511060104794244,0.9831297818760378,0.9799274047363776,0.979927404736377,1.198465384085389,1.11856769181303,0.8620540482017717,0.8788746149959518,1.1185676918130305,1.375081335424288,0.7653357891352308,0.723284372149779,1.084669100569655
211,10.575,1.0004690848294535,1.0182409210673058,1.0502223467972776,1.033408686863818,1.1590050712134594,0.9178134378051604,0.9675107092070538,0.931559491597174,0.9918306505313838,0.9579942104279674,1.3079578456642469,1.1954901328205056,0.841425110905025,0.9205690569802502,1.0955188325149574,1.3204542582024403,0.8539215234432187,0.8872452902117346,1.1361534256663628
212,10.625,0.9989822050411354,1.0200931229501915,1.04823226580935,1.0654479302176054,1.1335328493034016,0.8295885525530836,0.992992358358994,0.9762329936609518,0.9374769627967297,0.9552837877883994,1.2296549022768004,1.0274633243856486,0.841777181424387,0.8954198449465294,1.143001368894878,1.2544130546716354,0.8417771814243868,0.8541562576218045,1.031000203299197
213,10.675,0.9979299091173968,1.0208913365078447,1.04428392012078,1.0799808170586953,1.1377939165592346,0.8955100873916948,0.9349415860253962,1.0625751210765884,0.9473936382255124,0.98786280787589,1.3162699623658252,1.050563292944153,0.9238416506045852,0.9034026760336876,1.107792421742667,1.3653235013359803,0.7848566235224795,0.8543491370635324,1.0530243123312608
214,10.725,0.998273252280308,1.043067214052687,1.048667834161468,1.0635706336463289,1.1232324118987402,0.87381558301994,0.9704493063186148,0.9149363163385246,1.0156821129690587,0.9766174163164028,1.2594782182351585,1.1055869889974226,0.7856552229505487,0.8180533764742828,1.1339353733306896,1.2959261409493592,0.8099538380933492,0.931446913807352,1.0759575552263527
215,10.775,0.997695069615156,1.0228857377941512,1.038192669897319,1.0722437603750343,1.134899680220543,0.930908737698851,0.9777597244976984,0.9461862333941272,1.0123887147403254,0.9828522230627909,1.2799146393598344,1.1033746891033047,0.7944297761543795,0.8265279489282935,1.167571034651134,1.4163318736489705,0.8786874796859042,0.7422702453967688,1.0376225647730684
216,10.825,0.996646472665447,1.0638847556931763,1.0530790837269408,1.0760264673010174,1.1228781277059965,0.9122378678237144,0.9364565722792104,0.9970033334179532,0.9596661640490618,0.9707664035911648,1.3078711989414125,1.0415266082755317,0.862638450365612,0.8944407895495978,1.0693536550615192,1.212464181389455,0.7553055556196605,0.8864902047536014,1.0227048156972551
217,10.875,0.9968521732175578,1.0325235037448182,1.063703947918302,1.075439100745499,1.155516760405326,0.8718734172817519,0.977858029932975,0.9878565782962976,0.9428631106613448,0.98885643313263,1.362832440552309,1.126503115601042,0.8468467477420417,0.8626020360721259,1.173768980591295,1.1777078026738168,0.9098679010623794,0.9138067231449012,1.0398490297855767
218,10.925,0.996398993071764,1.0418921132257664,1.0577121971171908,1.0686843337320828,1.1384478017160278,0.901558663177137,0.9501041296559056,1.008556834191566,0.9372247201819464,0.9719000533810668,1.20598106892526,1.1513411499448276,0.8664330009754295,0.9093643658886268,1.1942725148580242,1.326969460953361,0.8547244469081942,0.7844731225047811,1.039552336112413
219,10.975,0.9950978162351352,1.0724410170882572,1.0484655515299637,1.0851774342772365,1.1075874687967868,0.9277228371118392,0.9228142506720942,0.9611012249021068,0.8737283862746424,0.9090702086408072,1.318773556811537,1.117670257825613,0.8508216495558304,0.8469542784214851,1.2298240207216096,1.3226409279458813,0.889495360899277,0.7734742268689364,0.9962426968013436
220,11.025,0.9950036876106312,1.0508564878022435,1.0466530618510348,1.1081031459949,1.1483772752820782,0.9348925413596596,0.9864526919237194,0.974778695569593,0.9348925413596598,0.9601862001269348,1.4026483498216076,1.0653995662579423,0.9236017822595832,0.8469543314496598,1.0883938015009198,1.2838448010662251,0.8507867039901553,0.8431219589091632,1.0272322642219796
221,11.075,0.9948865703803376,1.072178279864098,1.0652960544190244,1.063804043138325,1.1268415197478543,0.9264701432549168,0.9255060744273876,0.9255060744273874,0.9515359327706582,0.9370749003577302,1.1621411502753,1.1051734468304322,0.85071770477669,0.8279306233987431,1.0026315806296706,1.2532894757870876,0.846919857880366,0.7975478482281473,1.053786253110777
222,11.125,0.9941392971849357,1.0543059989160877,1.0562803547193007,1.0598081268308872,1.1063849750976096,0.950645415905402,0.964976753833624,0.9516008384339502,0.904785134535091,0.9544671060195944,1.2872147157348606,1.0914978583716652,0.9560015725048376,1.019985929719729,1.2044114299273552,1.2269941442384924,0.7866312151713032,0.978584286815976,1.0405331272647271
223,11.175,0.9933176676806148,1.0610800902867483,1.0637483553922469,1.0855158927092503,1.0833177505032916,0.977192572052022,1.0311654176014071,0.947838919209374,0.9146976982579976,0.9478389192093742,1.219769093197422,1.1004033103768802,0.8877830097277882,0.8877830097277875,1.089212768237454,1.268261442468268,0.779607769046671,0.8318302990306579,1.0538521775996077
224,11.225,0.9940937998474224,1.0562322117152227,1.0779174999877934,1.0871230433834091,1.1183496905881434,0.9750758001575512,0.9319059379754072,0.9178288090029688,0.9638140969796004,0.9319059379754072,1.1941386778841991,1.1128041549323338,0.8614065385356602,0.8170422532891886,1.0610458221447832,1.2126237967368956,0.868800586076739,0.7357077303373233,1.0121168442836668
225,11.275,0.9930796160127916,1.022246327633085,1.0362257645921702,1.08146130874028,1.1293263184116475,0.911566823862792,1.0064441871627967,0.9980726551069132,0.94319261162946,0.9636563566549512,1.1689139203954846,1.0479917906993996,0.8830979774774657,0.8611121357145418,1.143263771672072,1.267850208328645,0.8537835217935669,0.8098118382677174,1.1006381600908928
226,11.325,0.9928682944034652,1.0738609958271277,1.0551550300933654,1.08192113913106,1.1218733869328017,0.9514781476476036,1.040909717726884,0.9809813460242734,0.9800593710750022,0.9404144482563525,1.151351141195611,0.9915421499886494,0.9915421499886496,0.9334297895497534,1.0968708032841468,1.1222949609761634,0.853525293946273,0.8498932714188419,1.020005346938312
227,11.375,0.993168035732992,1.0292459892053845,1.0589473330139794,1.0632373908624686,1.0950602592288208,0.9879123894489842,0.9751179644237428,1.00527625198324,0.9550124393840786,0.9988790394706196,1.155652286370816,1.1052500059683503,1.0440472369082137,0.936042350331502,1.033246748250542,1.368061896638349,0.8640390926136945,0.8676392554995849,1.049851581152812
228,11.425,0.9929228223037988,1.0665472244462353,1.0258730922230588,1.052900036029453,1.11248492488598,1.019144252840145,0.941236336623032,0.925835934580114,0.9656957986911952,0.9303654645927368,1.259758377450081,1.1562654795859093,0.8707678303054381,0.9492796838575674,1.1348531558898738,1.1776778032819453,0.831511903529373,0.9813981694016208,1.0310689338937848
229,11.475,0.9933461962907134,1.0771801254324975,1.0473193764580968,1.075015080544523,1.0979468825212326,1.0004038702902325,0.904314809140273,0.9950156986369636,0.9177852382734448,0.9734630120238884,1.2275778953482497,1.128522618490177,0.8631959840489136,0.8773467378857813,1.0471557839281902,1.1108341761940936,0.909185934018733,0.7889045264053598,1.0054254996541632
230,11.525,0.9927698383270273,1.0466139410207362,1.066683239985659,1.0502076994167369,1.0967075483577862,1.005096222033813,0.9908521657428118,0.9080585885513636,0.9588030390880574,0.9062780815149885,1.1888931074705464,1.0977095653046631,0.8767648285181017,0.957427192741767,1.146808395701677,1.213442522669053,0.8416942353773779,0.8802718878321735,1.1396153454758764
231,11.575,0.9932944420795388,1.0400784992701126,1.0483686196213804,1.049691091201226,1.1067172500270577,0.9302382308252016,0.926707914958692,0.9628936525904124,0.966423968456922,0.9390640204914744,1.1125843942938405,1.0291405647218024,0.8379151219525489,0.9039748203637458,1.05347834834698,1.2933793583665902,0.8448687744168851,0.9283126039889236,1.0373004630217906
232,11.625,0.992857175321694,1.0296714289093594,1.0360822184571667,1.080290443937789,1.057608068587168,0.9747535962386764,0.993128664031326,0.9642535575000192,0.963378554271798,0.9782536091515625,1.103034372545807,1.0375417066759005,0.9686020583917868,0.8789805156224401,1.1271632494452468,1.2374666866998274,0.8720865507940291,0.7859119904388877,1.0945576096700556
233,11.675,0.9931678501958616,1.0327679944437886,1.019730052269968,1.0368210095034789,1.0854901731091784,0.9889780598157532,0.9933156828851212,0.9664224198550436,0.931721435300105,0.885742630764811,1.1653747313033584,1.0013337134072848,0.9398183316962564,0.8646328651605566,1.0628490951183125,1.155122167684853,0.8407102167173791,0.932983289283921,1.1036152409347475
234,11.725,0.9939569513112072,1.0409451962744392,1.02721027828572,1.06127633748211,1.0752536363765124,0.9418549101151026,1.006365520396958,0.9040086854164132,0.912610100120661,0.9926032568701626,1.1825641973688157,1.0131423925881833,0.9657042872496062,0.9419852345803176,0.9690927233452188,1.2232254305161672,0.8945471292417404,0.8809933848592897,1.038313632155592
235,11.775,0.992418328234508,1.048305687233617,1.0596811577813148,1.0387536489199234,1.0526124968407098,1.009776980813018,0.9995427546561296,0.9952784937574262,0.962017258747538,0.9850442676005376,1.095268950830665,1.011275933128927,0.967599563924023,0.9071245911787716,0.9104843118868412,1.0045564917127878,0.8096926906447554,0.833210735601242,1.094000484849046
236,11.825,0.9941266005793358,1.0361230955388705,1.040889071139325,1.0862641848719088,1.0538725721302469,1.0689081194898968,1.0004100517061294,0.9674295005509828,0.9699664660244552,0.950516397394497,1.122671286796421,1.0826948611538183,0.8528304137088539,0.9061323145656572,0.9860851658508624,1.202624138081626,0.8661558889230547,0.8828127329408059,1.088133830629003
237,11.875,0.9941087140559514,1.040018698548515,1.0195396875198413,1.0219814157578753,1.0297679408303158,0.991164745375024,0.962654084340548,0.9467216561153992,0.9509144003851756,0.9098255065413712,1.142967498512242,0.9348549193033656,0.878697556659701,0.9811021591275608,0.9612819134886204,1.1066303815075176,0.905124550844955,0.9249447964838956,1.0400572775331849
238,11.925,0.9944349630599068,1.0292849002499609,1.021630482263582,1.0266199874767648,1.0501058098164089,0.9629137663316516,0.9612507028319418,0.951272321833687,0.9479461948342685,0.9712290838301976,1.1137485861689165,0.9827193407372792,0.9597892227867426,0.8222085150835237,0.9827193407372792,1.0056494586878155,0.8680687509845967,0.877895944391969,1.0997431642720144
239,11.975,0.994696601318066,1.050450458697148,1.0279883857711656,1.0238076370582587,1.013598274519816,0.984575216495866,0.9318006655279129,1.0150855037742128,0.9367482796811586,0.9812768070603686,1.0557408988617418,0.948542592208088,1.1044674018861302,0.9225551239284144,0.9030645227186594,0.9452941586731288,0.7406428459706988,0.8673317538341078,1.077452367896418
240,12.025,0.9952774738352164,1.0259096730819284,1.0110080201485732,1.0460016661017917,1.0535951446215863,1.0156569577092254,0.9379698313143978,0.984582107151294,0.9257034429362668,0.9167080914589708,1.088858798656696,1.040536662621635,0.9406709148158438,1.0276507596789526,0.979328623643892,1.085637322921026,0.8955702545164543,0.8408051670100529,1.091291341559141
241,12.075,0.9950628618259896,1.0325143400108967,1.0152981498941445,1.009744423162424,1.0342192724497672,1.0348371779150098,0.9675241012951458,1.0137511539136064,0.9942871317584652,0.974823109603324,1.0479114958273013,1.0031835661273558,1.0574960521915753,0.8562203685418188,0.9520659321845608,1.1852901370485638,0.8274666994489965,0.9935990097630814,1.0758175510919905
242,12.125,0.9953929600314032,1.0163101402648045,1.0321758204205878,1.0621173449322705,1.0733204578586,0.9828864407366188,0.9861037449616166,0.986103744961616,0.9772561583428736,0.9901253752428624,0.9188815854726616,1.058298101889203,0.9917584008722176,0.9854212864896474,0.9759156149157924,1.096320788184624,0.893533127942381,0.868184670412101,1.077632767199289
243,12.175,0.9966218673571032,1.0244647263600772,0.996290447753334,1.0157566049138054,1.0456953441045196,1.0522101657016103,0.9700436402525844,0.9580776414007844,0.9899869716722508,0.9445161760354114,0.9082072259840908,1.0150551349233958,0.9459182526685508,0.9930570360241268,0.8893517126418602,1.0904771882923172,0.8610684426285149,0.813929659272939,1.0254128403817977
244,12.225,0.9957910912635252,1.029033459797018,1.0199664309009302,1.038077484911755,0.999811579393038,1.011180674275767,0.9945650293933012,0.9890264810991464,0.9716196150318008,0.9969386929479388,0.8758578752618621,0.9693658334748728,1.0005351528792097,0.9755996973557404,0.891442534964031,0.9568981057131388,0.919494922427934,0.8104023045127553,1.0474799645534951
245,12.275,0.9973120291268628,1.010052321676591,1.0181610470732072,1.047856182351418,1.0132414026388536,1.0288577600719315,0.9684290434239228,0.9645051007844426,0.963720312256546,0.941746233475452,1.020225086265072,0.9305689423205662,0.98621758338957,0.8099968866710574,0.9089278041270644,1.0604157714815756,0.8254548425235586,0.8687371189105616,1.1118371348276503
246,12.325,0.9968464709414836,1.0216158813842942,1.0129878629185527,1.0270231907778773,1.038769203810234,1.0431015597018527,1.0088504637116429,0.9831621417189848,0.9948386517156472,1.0314250497051898,0.8954349888349693,0.9628992688156855,0.9996979669869858,0.999697966986986,0.9199674542825026,0.9628992688156858,0.7881054525020105,0.8525031743017861,1.065660259287242
247,12.375,0.9981565300396767,1.0120715640154223,1.0100407482068774,1.0306908293621295,0.9843844297820924,1.0555377173154483,0.995309522764896,0.951296611362569,1.0200185256574308,0.9844993339994124,0.9825104464559796,0.8942974342354737,1.067681630668882,0.9855522744635836,0.9064647462658884,0.9946777584863944,0.8365027020910043,1.0098868985244127,1.0898435204385648
248,12.425,0.9978628536728718,1.024807026016432,1.011856642368373,1.0339699363515469,1.013225340322711,0.9536131220640232,0.97735770582626,0.9160813606333909,1.0294425992401988,0.9834853403455472,0.9927232135981068,0.8961665484457074,0.9384100894498824,0.8690099863715949,0.9233231105198192,1.1013494618945558,0.92332311051982,0.9716014430960196,1.0465437016996373
249,12.475,0.9977952874369242,1.0014779603735906,1.0026198964743591,1.0083533673136311,0.9968881249447596,1.0956701204392527,0.993093514156798,1.0288053696773565,0.945224431224986,0.967259405907884,0.8889972544479366,1.0266870649011524,0.9518556461765784,0.9728084434194592,0.9758017001684424,0.9578421596745444,0.8650512004560731,0.9039635381928516,1.0593379982140378
250,12.525,0.9989464479697532,1.004826469263238,0.990241192158656,1.001485274253843,1.0116926081498494,1.0093011756370711,0.9211098107755796,0.9610597452854855,0.961059745285486,1.0251303949711854,0.994751085138036,0.9531793979979388,0.9620876166708168,1.0006898975866214,0.9264547419793048,0.926454741979305,0.9086383046335492,0.93239355442789,1.1348888788865423
251,12.575,0.9989702167247704,0.9872990042046424,0.9891252544969956,1.0169722266746315,1.0158149325333237,1.0386803940867866,0.9893262500913022,0.986335089849152,0.9354853657325918,0.996056360636141,0.9132102860505148,0.9956937957583036,0.9632895598016722,0.9986396353907244,0.92793948421262,0.9515062012719884,0.842510134872411,0.9898021164934612,1.1020746779944062
252,12.625,0.9997117751982144,0.9847903803410089,0.9737801284238085,0.994868178735384,0.97649784883375,1.037888311884836,0.9807636514022536,0.9829892875249516,1.002278133921668,0.963700441128236,0.9556746623827486,0.9702874248045036,0.9761325297732054,0.8679980878522214,0.9585972148670996,0.9673648723201524,0.9936678446793108,0.9849001872262582,1.0441564299446795
253,12.675,1.0004631022448662,0.9976388246250908,1.0012339194886055,1.0391486722318817,0.9713719158626876,1.0311880797093986,0.9281428754557812,0.9759852917163898,0.9789294404093496,1.0341322284023584,0.9510492444532844,0.8959579772441004,1.0264372943184832,0.916254759900116,1.003240971283038,1.023537753939053,0.9568483252121456,0.9626474059710072,1.0486276543651492
254,12.725,1.0002513615546091,0.9954389707240688,1.0076487375921013,0.9953981408455648,0.9835313449569713,1.0099556131645748,0.9383897056518284,1.0150674637011996,1.0011924408160753,0.9405804987389532,1.0212636461698343,0.9723580631138145,1.0327708421830155,1.0155100481632438,0.9263292790610892,0.9579740680973376,1.0241404451731295,0.8803004950083642,1.1237129167973936
255,12.775,1.0007068316755865,0.9928345747670227,0.993106807992899,1.012291148237762,1.0204208749890489,1.002065375225932,0.9897478688059458,0.9810531583918384,0.9984425792200536,0.962939178362447,0.9447812856541948,0.9990134440452209,0.987596147541847,0.9419269615283508,0.947635609780038,0.919092368521603,0.9162380443957594,0.9162380443957596,1.0899440554828064
256,12.825,1.000916687143326,0.9888898804703156,0.9930766581669256,0.9704786702537704,0.9843863611430472,1.0036132088862857,0.9820455897841448,1.0294943518088546,0.9877969548780487,0.9676671770493848,0.9685821669506876,0.943093162557249,1.039384956932463,1.0762024077229866,1.0365528453331918,0.9147720465645378,0.8439692565827627,0.9119399349652676,1.03950055332427
257,12.875,1.0023002667751706,0.9962332701257948,0.9950271765784272,1.0107032019705386,0.9957993317066364,1.0307873348332894,1.018660425011721,0.9708661333620112,1.0386341588354804,1.0036801246439018,0.8908198819016431,0.9442128716686184,0.9610738158055584,0.8177557906415711,0.9947957040794372,0.9245417701755224,0.9301620848878354,0.924541770175522,1.065508439184357
258,12.925,1.001654435867981,0.9709876122539026,0.9997103353772716,0.9853711364105898,0.9730471505466444,1.0171649132753198,0.9945140592566628,0.9754024011784208,1.032737375413146,1.0178727524634028,0.9257678593231436,0.9899023796979396,0.8672102537635471,0.9480755185839422,0.8393256796875487,1.0428830704423366,0.9174024871003436,1.006633124143539,1.0046982761464287
