,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
272,13.625,1.0039212809180174,1.021412175095653,1.0291312822209495,0.901865216565039,1.110076559420707,1.15779328316894,1.1544796217975353,1.12531940172917,1.1100765594207067,1.1931189216677376,1.1565682326013291,1.1983404486772242,1.266220299800553,1.161789759610817,1.0991314354969746,1.2975494618574737,1.2296696107341456,1.15782033346585
273,13.675,1.003354785625753,1.0240912677287528,1.0108668209936604,0.9009992886774708,1.111184374594918,1.0921054244094517,1.1078949004250098,1.1328949041163114,1.125658060942513,1.205143718611744,1.244019322437929,1.2647529778118949,1.1688598217073043,1.1299842178811186,1.220693960142218,1.0988837348201703,1.1455344594115926,1.1310420574410156
274,13.725,1.0029504672462406,1.0262135044698022,1.0136987056348046,0.9067055082969072,1.0893877559644778,1.1501270013509868,1.122696374402241,1.1344523573802745,1.0586915781885,1.147494769472068,1.1809419264297736,1.1783690682022578,1.1732233517472257,1.1474947694720676,1.1886605011123212,1.1577862023821306,1.1989519340223846,1.183462277346521
275,13.775,1.0043171447581862,1.0273035589538435,1.025476483617786,0.8881904988210674,1.1048352665990104,1.1223414592035723,1.0646358613589058,1.119747949188082,1.0977031140564109,1.1672759850022625,1.292432491052833,1.136625412091918,1.1672759850022625,1.2030349867309964,1.226022916413755,1.2234687020045598,1.1723844138206534,1.1594048344759669
276,13.825,1.0045364254189093,1.0171049490227146,1.0374204443782988,0.8981109572074916,1.1007203280297404,1.0994329358332149,1.1625151534629898,1.1509286236942549,1.127111868058524,1.219706576496539,1.17406267134698,1.21717080398823,1.115739903655877,1.0396667284066126,1.1208114486724945,1.242528529071318,1.196884623921759,1.115170648602991
277,13.875,1.0037703357669967,1.0189119047519348,1.0354795779999335,0.9054221231868514,1.1458439235504003,1.1273110324277218,1.1075000108827902,1.1036656196160293,1.089606184971239,1.3116329318066655,1.1656162138704151,1.233589513599359,1.0926078549022895,1.158063625011643,1.160581154631234,1.2763875171323984,1.223519395120997,1.0918885607252635
278,13.925,1.0042497310076075,1.036400466757544,1.0275800372532242,0.9269405811174034,1.1173265321328294,1.104002365650836,1.0963885562325546,1.135726571560343,1.0995609768235055,1.1922533384536458,1.1947528213434857,1.1697579924450867,1.177256441114606,1.1497621293263671,1.2147486844622049,1.2697373080386836,1.152261612216207,1.147186131654185
279,13.975,1.0040653894057376,1.0210686163917446,1.0343231000537607,0.8800296201214891,1.1282442256291414,1.1175350397912327,1.077848056980157,1.1446229804400607,1.136433603034601,1.1539577253148168,1.1936637975837132,1.2234433517853858,1.191182168066907,1.0770272102938283,1.2308882403358046,1.1688475024156533,1.1663658728988469,1.1398276307191244
280,14.025,1.0042062974030446,1.018031301853556,1.0196763201160155,0.8959417913751678,1.12271592556678,1.1295960788710888,1.0970717177961742,1.117712177709101,1.0776821948476674,1.2541590747827116,1.1827040390878216,1.2985104762485042,1.081681402415737,1.1137129701410324,1.1358886708739289,1.246767174538412,1.1063210698967338,1.1557764024835897
281,14.075,1.0040359669705152,1.014194623065954,1.016294646442831,0.9100949794091722,1.0986065883575122,1.127174085850133,1.114132402212197,1.1625729414388144,1.1023327836826369,1.162083643062788,1.2819617451892662,1.191441545624374,1.1425117080217309,1.0006151789740638,1.1425117080217304,1.1767625943435815,1.2012275131449033,1.108859962568484
282,14.125,1.0035722931981903,1.019538293541817,1.0281107095993212,0.9015198258780516,1.0643269396834258,1.1062587078748938,1.0871427547287835,1.135240959418996,1.1037921332753953,1.17330469017034,1.2874771962531686,1.178163094684504,1.2267471398261327,1.1198622405145486,1.190309105969911,1.2097427240265626,1.015406543460046,1.1124754826307708
283,14.175,1.0035101364885517,1.027887210903207,1.0396200326928358,0.9026202387856208,1.069077732769787,1.110714208043753,1.105203498081022,1.1094896058298132,1.124184832397095,1.2687621119580317,1.1674541106229794,1.1988113491314485,1.1963992538615662,1.0926791572566323,1.1264484910349823,1.2470532545290922,1.242229063989327,1.087584221329431
284,14.225,1.003916138150416,1.0143918719303446,1.033580908579854,0.9062189918185678,1.1035277587477792,1.1102158057704932,1.0834636176796375,1.1181198613427907,1.1041357630225717,1.1640518206475448,1.1616566522923026,1.178422830778996,1.2071648510418986,1.1041726117664987,1.1927938409104475,1.178422830778996,1.1808179991342378,1.0831782279180004
285,14.275,1.0037216458387526,1.012175385233251,1.004462708608883,0.9242256399328522,1.1115083783370472,1.1175459034773898,1.0831320101774375,1.0734719699528903,1.0982258230282946,1.1463979554359354,1.2129936872869858,1.148776374430616,1.1606684694040177,1.193966335329542,1.2272642012550672,1.1963447543242232,1.170182145382739,1.090820613621465
286,14.325,1.0037162386121972,1.0168355844689885,1.0179618976994596,0.9225782247420952,1.076783172963397,1.039011825582164,1.0504031843161872,1.1505272321362805,1.058197271871045,1.2872053689082934,1.1667512885150402,1.3391659526073434,1.147856530806295,1.190369735650972,1.1265999283839558,1.1573039096606674,1.164389443801447,1.1150317093786006
287,14.375,1.0036338716543418,0.9897532543220894,1.0104453497057018,0.9101698824109296,1.0818085580008518,1.1371790565666628,1.1175314603013748,1.0925254286910084,1.1002653908561222,1.2079031863737604,1.1961759709720732,1.125812678561951,1.135194450883301,1.1938305278917358,1.123467235481614,1.170376097088362,1.1516125524456626,1.106498672788152
288,14.425,1.0029572491932612,1.0176702922870071,1.005896329071288,0.909009121122096,1.106250140944488,1.093242389420822,1.052445350551143,1.1239879839313047,1.0967899580181852,1.157618217553785,1.2135192984819356,1.1832395463125207,1.145972159027087,1.12733846538437,1.0411576322868048,1.1063755600363137,1.194885604839219,1.0902136828972229
289,14.475,1.0030129713983609,0.9984075951377586,1.0137405589786763,0.8937596597601419,1.1291544167421674,1.101556778891475,1.0992080437552458,1.1174107410610217,1.075720692392954,1.170453009554198,1.1935844919564549,1.135755785950813,1.0339772633808824,1.1496346753921671,1.098745414107202,1.140382082431264,1.2583526426827742,1.046085886311859
290,14.525,1.002778531330379,1.0215626766668682,1.0152087211444358,0.9155894075981524,1.0607465259880946,1.0794072675117996,1.0333385618751527,1.0659948595416369,1.117311898731825,1.0843021779304225,1.1440306877316742,1.1509224388625885,1.0980856801922498,1.157814189993502,1.1624086907474438,1.169300441878358,1.1693004418783577,1.0512733434288657
291,14.575,1.0021770334201654,1.0155449049811704,1.010431276254568,0.9209942647373603,1.0639059397337147,1.0459521650294437,1.1044467213240037,1.1021301052331294,1.1119757236193424,1.1704176295481998,1.2365815891133023,1.2708043268193905,1.2251740098779405,1.0791569956653,1.1339133759950393,1.117942765065532,1.2502706841957385,1.0855592085014705
292,14.625,1.002373581393047,1.0032099874654377,1.0310889380003452,0.909309364368756,1.0687230275775217,1.1285439074849826,1.075625436797613,1.0543430083689982,1.0313349776353589,1.1578965769966858,1.2077473102529028,1.0536632256427758,1.169226289100371,1.0899183043745702,1.046865398380564,1.1669603466796337,1.1261733831063652,1.0544956126544751
293,14.675,1.0021718454850357,1.0150596342234954,1.0135571141474615,0.9196054176283988,1.0968726779240248,1.1220093434597835,1.0883033601277436,1.0917310872462558,1.093444950805512,1.1612723995445642,1.2625461553187989,1.183777678605505,1.1950303181359756,1.032992308897199,1.199531373948164,1.253544043694423,1.179276622793317,1.1162848059931507
294,14.725,1.002323565261128,1.0123351152973157,1.024167188351754,0.9173154229687756,1.0525543241206157,1.1246159948286043,1.0622003745303463,1.1024868203592222,1.074683498589998,1.1533993965859808,1.093047102578575,1.233869121929189,1.1511641264375587,1.1802226383670509,1.052812239906971,1.2271633114839215,1.19810479955443,1.077103696111767
295,14.775,1.0017810240759009,1.0211645418381632,1.0277287929106325,0.9011266178145672,1.0499511446182503,1.0313529761950604,1.1023641647199665,1.0702400556253655,1.0877110623259385,1.0523591719347496,1.1922296947868378,1.2011103629044306,1.127844850934289,1.143386020140076,1.1944498618162356,1.170028024492856,1.192229694786837,1.0870209633120902
296,14.825,1.0015557177272945,1.0155499836933897,1.0048234538873708,0.9271638054883878,1.0059349359351442,1.0988593651868048,1.0904625794110523,1.06135372205511,1.0736690078595472,1.1643542942376737,1.1268656143095668,1.17538037656947,1.140096913107722,1.1048134496459736,1.1665595107040323,1.091582150847819,1.1819960259685476,1.098265306873418
297,14.875,1.0011012339507053,1.027954192069555,1.0103010817698137,0.9325375752271378,1.0837000949541913,1.0931525842380392,1.0703554042005223,1.0759156920145507,1.11261359158714,1.1302548683789226,1.0645423760313109,1.1718727801990767,1.0952082057935304,1.075494458089246,1.0229244642111563,1.1236836191441606,1.1959673607265342,1.054014966542969
298,14.925,1.0011733161396812,1.0160979065441986,1.0377832391764603,0.935514893106611,1.0582250772102288,1.0714805061523198,1.041655791032616,1.0427604101111234,1.1294730077739663,1.150979606499453,1.1379250173898183,1.1749130198671167,1.1357492525382125,1.0465428936223764,1.0791793663964624,1.1183431337253662,1.2184283168992325,1.037440203937087
299,14.975,1.0004521893889118,1.0255052853516362,1.030761644100675,0.9149756957270496,1.0517188970678073,1.0912200763004007,1.1032898810659155,1.0923173312790844,1.0829906639602775,1.1411451778304842,1.1627577758954557,1.1908541533799184,1.154112736669467,1.199499192605907,1.1562739964759636,1.1433064376369817,1.2124667514448897,1.0421683001615152
300,15.025,1.00069155246478,1.025243708289813,1.017974654636071,0.9037814735086068,1.0872393641535838,1.0605352394199867,1.0926891855277874,1.0725248464432349,1.082334524916801,1.0562744699819746,1.135709745163546,1.148591141138936,1.073449664615828,1.0734496646158282,1.142150443151241,1.1700601344312525,1.1593256377850945,1.094524329459917
301,15.075,1.0001859896484964,1.0251664390581805,1.039608267862373,0.923576543524824,1.0675875509259245,1.0502636150082625,1.037270663070015,1.107649152735518,1.0892424708230015,1.1644441017383087,1.0514119819725023,1.1559133757182478,1.0599427079925632,1.1132597456179436,1.0706061155176392,1.149515331203202,1.0620753894975783,1.103793251182416
302,15.125,1.000247436716214,1.0105192147521382,1.0375957144075636,0.9586062020238424,1.062154192855081,1.0874307736470756,1.048171403480786,1.0761369822293758,1.0874307736470747,1.144046403351387,1.099555709887722,1.1355719855487842,1.0677766431279614,1.0635394342266602,1.0635394342266602,1.1504022167033396,1.1143859410422772,1.0387214963761804
303,15.175,0.9999994494617962,1.0192272424674125,1.0192272424674116,0.952113899244663,1.0540978387127502,1.0471524398768326,1.0402070410409148,1.1374426247437632,1.0653173291400018,1.195450466303421,1.1259964779442435,1.1912411336755928,1.1386244758277306,1.0481238243294084,1.0923218169216122,1.1449384747694742,1.128101144258158,1.023383257047475
304,15.225,0.9990176786878604,1.038767248045532,1.020620229506054,0.9407048847137884,1.056208634418641,1.0779697168363112,1.0620469736038691,1.066293038465853,1.1140612681631792,1.1102494599348065,1.1186129210265938,1.1227946515724878,1.089340807205338,1.131158112664276,1.143703304301957,1.0663412892029218,1.1750662833961607,1.0582125170703425
305,15.275,0.9994965530654654,1.031878886672025,1.0440629226766962,0.9618655732172454,1.0340139503921684,1.051941780230686,1.094124909262493,1.0672331645047162,1.0888520181335175,1.107147352505266,1.1113017515765802,1.1092245520409234,1.1673861390393234,1.1632317399680092,1.090529756220009,1.107147352505266,1.1570001413610382,1.0617880973388762
306,15.325,0.9985535870767296,1.0200391546482608,1.026731162609292,0.9395756002914064,1.0885686470329057,1.055041989953932,1.1048081215555332,1.0545181359370737,1.0178483547569472,1.0937436897449058,1.1391443712060156,1.1639083792757114,1.0834253530491995,1.1453353732234397,1.0854890203883405,1.1329533691885914,1.2155000627542447,1.047226943294262
307,15.375,0.9992572384097002,1.028570338228863,1.0487115444717476,0.934559916981378,1.0622433063358987,1.030495711193082,1.0804591396145644,1.0559978777832135,1.0278934492961296,1.166601894045796,1.0784404152338996,1.1830040296387072,1.1378981567582025,1.166601894045796,1.148149491503771,1.1399484237073156,1.1030436186232655,1.063900256768244
308,15.425,0.998899290444522,1.0327926299329189,1.0349297102431632,0.9493602665909008,1.023825859400423,1.0383042048868931,1.1050080108781322,1.0894954978569142,1.0646754770229647,1.262937928798194,1.1447921225557829,1.1223851593029115,1.1671990858086545,1.0857192194345775,1.0877562160939294,1.0734972394784652,1.1366441359183757,1.0789638733704
309,15.475,0.9989630940014692,1.038386664789302,1.0268050680075642,0.9257349915293598,1.0763015460484904,1.019275545279335,1.0763015460484906,1.0963377084808974,1.0346879779196476,1.0422852174433566,1.0827623132663995,1.127287118671747,1.094905442013313,1.0584760557725736,1.1131201351336817,1.0766907488929431,1.0949054420133124,1.0352017256743244
310,15.525,0.9987949009203544,1.0155031032409714,1.0108043636697903,0.9643159173853244,1.075505343692801,1.065806909174451,1.0913291052753715,1.0219087318808675,1.0709113483946353,1.0898751134975009,1.1421569455102962,1.1099835104254991,1.0677558768767037,1.1602545027454958,1.0737883959551024,1.1361244264318966,1.071777556262303,1.0786513450080983
311,15.575,0.9985045039249768,1.013566831925425,1.017473227874752,0.948791073138186,1.054410290361467,1.078754539489581,1.0361521035153811,1.050860087363617,1.0929553514809818,1.1148559543897978,1.0868846580430995,0.9809933218734588,1.034937964827804,1.0209523166544552,1.1568128989098434,1.1348354517802948,1.1468231502145938,1.0259879654865505
312,15.625,0.9984971685692192,1.0244148426023283,1.026024218105908,0.963222629565452,1.0557357658643078,1.0083662374675322,1.0582554216300937,1.0431374870353782,1.0814362546753244,1.07795454852624,1.1474359650979131,1.1136878484773864,1.1236137651304825,1.0581027152200473,1.0719989985343823,1.034280515252617,1.079939731856859,1.0388180771511752
313,15.675,0.9976933683478504,1.0067901224174212,1.0417827343523265,0.9591760449822776,1.0735467062034103,1.036493321754226,1.0259781721132406,1.079555363141117,1.081057527375543,1.1480176361283072,1.090814008211261,1.1440725583409244,1.1322373249787774,1.0809513137428048,1.112511936041865,1.0415005358689804,1.055308308124819,0.9910196425488004
314,15.725,0.9981981931508376,1.0266625915849723,1.0250736199847406,0.9331976725945604,1.0264296382824956,1.0005574418740175,1.047823954543352,1.0473264123047272,1.07270106647458,1.0309678265802524,1.0721281390482853,1.091728287842587,1.093688302722017,1.0525279902539844,1.081928213445436,1.0838882283248656,1.0995683473603073,1.0289478112453292
315,15.775,0.9974559858906172,1.029731115294828,1.005675883143537,0.9638949850155902,1.0584959432388517,1.0703613811826782,1.0757997069069318,1.0471248985426846,1.0575071567435328,1.0049666379695428,1.1023471261448865,1.0828710285098175,1.1062423456718995,1.061447321111242,1.160775419050092,1.123770833543462,1.1510373702325578,0.9994815329213
316,15.825,0.9977713539707688,1.013359234126438,1.030986885649039,0.9562767754903848,1.0734338161579495,0.9761615527257884,1.0469050170400875,1.0586955944258036,1.0169372995180572,1.1321633966966511,1.116680820331569,1.0818450235101338,1.0779743794188632,1.1282927526053812,1.1128101762402989,1.0876509896470397,1.1631285494268164,1.053131163771831
317,15.875,0.9979252360426576,1.016432151679727,1.011021207264938,0.9594257213396744,1.0076123828304842,1.042273467704983,1.0232342802387089,1.0398325462349476,1.0369034404709054,1.0538863365169673,1.1385049474781834,1.1500438489728952,1.126966045983472,1.207738356446451,1.067348388260797,1.1173502947378795,1.1442743982255388,1.0717637842409171
318,15.925,0.9980480049416977,1.0215426849409823,1.0169858882377032,0.952230151899594,1.0376793536357614,1.0726082519348614,1.0066314440365616,1.1017156671841115,1.019729780898724,1.1141671725962905,1.0625676637453474,1.0415456416208888,1.007145969053593,1.0797675000289948,0.9287911593169764,1.020523619496431,1.1275448230391272,1.0508865957930744
319,15.975,0.997755221543604,1.029014713468182,1.0251203610056634,0.9551600455886574,1.065904472250876,1.01335649057953,1.050477541851949,1.0360147946029548,1.0176953147542294,1.1185985422782727,1.0958087587344032,1.052128340275319,1.0388342998747284,1.204060230567784,1.082514718333812,1.0502291916466628,1.1698755552519795,1.0500741591055494
320,16.025000000000002,0.997941209026056,1.02800355136306,1.0301636008493766,0.9680265623285484,1.108130310128569,1.0166245214409095,1.0362671252953282,1.006084587665368,1.0314762463064464,1.0248125691673642,1.032361833028634,1.0021647775835547,1.1154037355026003,1.0361364649592688,1.0323618330286342,1.1908963741152978,1.0965305758494264,1.0517934841409322
321,16.075,0.9973891004996072,1.0344088121227362,1.0275216976797232,0.966978800814124,1.0683957930673904,1.0607779977514014,1.0512557536064155,1.0193562357207142,1.0298307042801984,1.0634615392831706,1.03907882321495,0.9978157652533453,1.0690883199142986,1.0503323844772054,1.0315764490401131,1.1066001907884844,1.104724597244775,1.0288396135630673
322,16.125,0.9976895024422534,1.0149371092464443,1.007648193240295,0.9670766816349204,1.0471122716840937,1.046165943377104,1.0537365698330223,1.0286588696977943,1.0693509868983515,0.9897733792651262,1.1388917791544113,1.1183879991696346,1.0680605392070006,0.984181439269278,1.0773804392000814,1.0717884992042326,1.22463485909075,0.989202773143102
323,16.175,0.9977315082015984,1.0125590683050436,1.028460362345779,0.9705873995485628,1.0627500759054154,1.0505237475985387,1.037356932498826,0.9978564871996866,1.0491130174092838,1.054057697971622,1.0670250158728558,1.0540576979716223,1.0485002760139517,1.159648715167374,1.0355329581127186,1.1540912932097034,1.1466813972661416,1.0280096453945111
324,16.225,0.9972992699637784,1.0308232876636183,1.0372324606471328,0.956167291378978,1.0323752665378143,1.0277017705371905,1.0024648921338215,1.0459284049396234,1.0473304537398107,1.0530944321405795,1.0733462481432834,1.069664099779155,1.0733462481432834,1.0641408772329637,1.056776580504708,1.1341016961513934,1.1874928474312485,1.044621733608837
325,16.275000000000002,0.9976583089963488,1.027378760911985,1.023103106140055,0.9812998665839308,1.0125717052967964,1.0144296350312865,1.03068652020807,1.020932389102,1.068309597331483,1.0795697775405102,1.052123088281006,1.0996973496641471,1.0777399982565437,1.096037791096213,1.0118679440337326,1.044803971145138,1.0923782325282791,1.0332838301430187
326,16.325,0.9972869705024812,1.0291605036707376,1.0092138519605944,0.9520308223741644,1.0603906893951072,1.024844288401018,1.06362218039457,1.01514981540263,1.0530044242534788,1.0565996328546128,1.096608569038436,1.047506692812835,1.0711483369214585,1.0656925728963913,1.0911528050133694,1.1075200970885697,1.0311394007376342,1.0373745596234245
327,16.375,0.9981752860371804,1.0137484030604318,1.0262467891197606,0.9561138576907,1.0493366456783833,1.0263953110548945,1.0337365381344108,1.0328188847494717,1.0534660859106115,1.1314944313088062,0.9959319994427356,1.095344449477854,1.100766946752496,1.06823196310464,1.0284669830905924,1.1405319267665444,1.088114453111663,1.0353096582228796
328,16.425,0.9983138545848158,1.0218930052703794,1.0146109038746738,0.960129606870836,1.0493422439431344,1.0484301689809932,1.0279084823328224,1.0383973443974432,1.0415896067649366,0.9341858703140384,1.1174300217987156,1.1030579314861917,1.0958718863299295,1.074313750861144,1.0491625928142276,1.0581451492595553,1.1012614201971256,1.0368803217563314
329,16.475,0.9977431679637552,1.0232783111665975,1.0293241429126931,0.9744776978957314,1.068819210189243,1.0411695190011416,1.0402629717490723,1.015332922317178,1.0570340959123476,1.0767308952982098,0.9731647395315496,1.144584583559125,1.110657739428668,0.976735986282124,1.0660171550464868,1.1642264406872849,0.991020973284422,0.9933167747669336
330,16.525000000000002,0.998347846044554,1.0261516502646253,1.008123746808146,0.9969347783828578,1.0182086953289438,1.0538009461833626,0.9925282105352492,1.0078463944472775,1.0015389069540892,1.0861984955801918,1.1021720028681352,1.0045561249973671,1.0649004858629332,0.9992316225680522,0.9814832811370036,0.9885826177094224,1.047152144431884,1.0327361446572774
331,16.575,0.9980317921814508,1.02308277516145,1.0304860548435657,0.9506133228283442,1.061335210651822,1.021926983420868,1.0290921156446775,1.030435577936642,1.0116271058491415,1.0037970276424402,1.0179101668711574,1.0955324326290954,1.139635992718834,1.04260816052141,1.1202304262793488,1.0708344389788425,1.1272869958937068,1.0389898684487422
332,16.625,0.998246152882415,1.033913602188914,1.0315721608381143,0.9716713297032128,1.0589670246424732,1.0091123349577495,1.0246919254842255,1.022466269694729,1.0220211385368296,1.027578533599088,1.048621097427055,1.1573410105382214,1.0836920371403345,1.0538817383840466,1.034592721541743,1.1626016514952136,1.0293320805847517,1.0292068272286337
333,16.675,0.9982215050824076,1.0070251007687552,1.029218720406003,0.956625061461552,1.0486437323500992,1.0123615441422056,1.028732775406743,1.0305026382461526,1.014573872691467,1.0249114806398367,1.0981194435426818,1.0405989012618746,1.0005088263388882,1.0161962469609265,1.0615154620912592,1.0179392936967089,1.0928903033353363,1.0512172573972005
334,16.725,0.9984281189000828,1.0173729608118367,1.007127346652764,0.9822542934417616,1.0049981402363308,1.029188467463027,1.023470753754898,1.0327070605141817,1.0261096985432652,1.086365604544304,0.9702786898641312,1.0725044804033874,1.0742371209210022,1.0482475131567843,1.0863656045443038,1.020525264874952,1.0309211079806393,1.019269984499947
335,16.775000000000002,0.9989694178541438,1.0146025513574206,1.0219124863587,0.9803587802599744,1.0278716312966494,1.0309320742652055,1.0309320742652055,1.0191275085293447,1.035304135648858,1.019617709351148,1.062675889644693,1.0867884706090778,1.0764545073386274,1.1005670883030128,1.079899161762111,1.0523419263742424,1.1022894155147545,1.0706196845396652
336,16.825,0.9982857530916036,1.0266251007802052,1.0004981696326258,0.9745406443888772,1.0222061323293794,1.038721367460551,1.03611369875563,0.998302502534262,0.9930871651244182,1.0306876406423569,1.0323997463577097,1.0649297549494123,1.066641860664765,1.066641860664765,1.1008839749718198,1.0769144949568814,1.078626600672234,1.0383222344955114
337,16.875,0.9984131591563684,0.9976622941514408,1.0185213251957717,0.9881466280615112,1.01615759303373,1.007948836967556,1.0101090359323388,1.020045951170338,1.007084757381643,1.0603303888347997,1.0177810152860518,1.053522489067,1.0399066895314004,1.0365027396475004,1.005867190692402,1.111389637093297,1.075648163312349,0.9565272844670986
338,16.925,0.9989126736301548,1.0246150731076344,1.0046052661834124,0.9558928461399052,1.0449513427626922,1.0436628700835764,1.006726653282265,1.0256242525759591,0.984822617737301,1.062534439626177,0.9931651529626848,1.094681182226332,1.077761844015724,1.1674343365319455,0.9982409544258668,1.1048327851526971,1.018544160278596,0.980510178566385
339,16.975,0.9992923261436106,1.0262881117659497,1.0128128165118129,0.9775774243790912,1.0392315524180231,0.9944002816686835,1.0067822516851672,0.972625093019004,1.0089170741018032,1.1168355818421318,1.024326610454606,1.054602273817796,1.0916058623728064,1.0461923673280216,1.0663761429034808,1.0226446291566509,1.123563507033952,1.0568677996476947
340,17.025000000000002,0.9993697180092418,1.008866073760441,1.0128530563472276,0.9799585311376152,1.0318629893210256,1.0136111964206536,1.034834211421087,1.028467306920957,1.0318629893210265,1.0551054063548329,0.9999255673537084,1.0300236613543217,1.0484169410213626,1.1086131290225891,1.0651381043550368,1.105268896355855,0.9965813346869732,1.055173656001093
341,17.075,0.999231261895638,1.014619469901898,1.0048688491660642,0.9858152689046512,1.020343005000493,1.0144353118367182,1.0072616844235631,1.032158391328042,1.0249847639148877,1.0838443129037498,1.0190131346779123,1.0140261209682322,1.0356365137101782,1.0622339201618038,1.0605715822585773,1.0771949612908431,1.012363783065006,1.043405399013012
342,17.125,0.999323844419935,1.0192640263260049,1.0031077497160277,0.968401361850328,1.033691308531041,1.0261399921537848,1.0072617012106453,1.0282375800363563,1.0152325351644151,1.059345443967578,1.1023142139257018,1.021334609004623,1.0841351189434192,1.0064608040191183,1.0064608040191187,1.0229872540030125,1.0609980889659674,1.030086882006297
343,17.175,0.99971961714442,1.0120844429839206,1.0170206758482063,0.9787182574579288,1.0055763303503966,0.9938981315740332,0.9868077966026708,0.986390718074943,1.0806504653413012,1.0466143297301045,1.015396633866883,0.9661055351354808,1.0104675239937428,1.0121105606181229,1.0416852198569642,1.0088244873693626,1.064687732598285,1.034056835529486
344,17.225,0.9995656387013774,1.0182915993161104,1.0083205677438594,0.9828456151716068,1.0138453821126183,1.0229679172481922,0.9931123477135876,1.0155040248645413,0.966574063682828,1.0568821353348494,0.9458033328576158,0.9915416632894184,0.991541663289418,0.9637719626701102,1.0960864185621082,0.9801070806814676,1.053615111732578,1.0616159858605891
345,17.275000000000002,0.9998082676890128,1.016820096172054,1.0091527041756312,0.9778809437866132,1.0236510454052303,0.9939680509351636,1.021589726344809,1.0417906531369383,1.0240633092173148,1.0653896331680648,1.0247878940991595,1.0410285897267213,1.047524867977747,0.9793139463419864,0.9988027810950608,1.0556452157915277,1.0052990593460855,1.02321354095159
346,17.325,1.0000592800322403,1.0108824758663248,0.9938650301650408,0.972957129628281,1.026768584244621,0.9751227392886044,1.0603793722318706,0.9947973468908966,1.009553302592615,0.9785136280988468,0.9882018818424,1.073781456577118,1.038257859517424,1.025340187859353,0.972054792269812,1.0479461132609769,1.0689373297053422,0.9961106604085664
347,17.375,1.0005691123443663,1.0064508930992684,1.0108913428025816,0.961415906250248,1.038799039160754,1.0094567359753577,1.0119019279074737,1.0400216351268117,1.0017136281903225,0.8556936816986889,0.9696791439887588,1.0226583025179452,1.0274745896569624,1.0419234510740134,0.9921551506375046,1.0483451672593695,1.0740320320007937,1.0255251401006933
348,17.425,1.000409501171272,1.0244329537211228,1.03135994129644,0.9928074310848438,1.0150174034074202,0.9781445156988064,1.0113706342933808,1.0300096764318012,0.9704457809025028,0.9721034032270665,1.0279714149067825,0.9689109454167968,1.0471261617684002,1.1221489203097332,1.0215864992862438,1.0503186195786691,1.0167978125708397,1.065873707378707
349,17.475,1.0001728679038924,1.0102536326119074,1.0199414109288325,0.9939961677291254,0.9914905485014582,1.02452680407932,1.0184835865955646,0.9737637772157756,1.0257354475760712,0.9078255597819116,1.0189230933216558,0.9760711875277543,1.0649492143595505,0.9792454027717472,1.028445739053634,1.0030520171016926,1.0617749991155576,1.0266480967470872
350,17.525000000000002,1.0006571011197185,1.006604343593273,0.9908008962132956,0.9725981579425752,1.0198908170095828,1.0154843759305945,1.0254990147464775,0.990247486114568,1.0030662237988988,1.0020708293953802,1.0162734080797238,1.066771465624058,1.0667714656240586,0.9421043860614836,1.0446785654484123,1.017851472377984,0.992602443605817,1.0319574348808034
351,17.575,1.000214578824335,1.0000619199318366,1.0063473820548647,0.9863165730138228,1.0204689505279754,0.9961720707534996,0.9961720707535,1.0117061414289843,0.990994047195005,1.0199137312186737,1.0575720843713634,0.9618571034416112,1.0371738097469898,1.0293283195068468,1.0324665156029038,1.0481574960831912,1.0057918487864157,1.0509274344740978
352,17.625,1.0001234263460703,1.0178328014378388,1.0023569810651003,0.990227305523057,1.0012214770850885,0.9984491074887292,0.9984491074887288,1.0309254370460774,1.0162714834653226,0.9891718707009136,1.0515801906189517,1.006334158678374,1.0094545746742756,1.006334158678374,1.0328576946435404,1.0999466385554322,1.0625016466046084,1.0654628577027607
353,17.675,1.0008498010372342,1.0098628701368428,1.0074954260456797,0.9862754676109148,0.9939896127833034,0.9687854387666108,0.996352504097368,1.0235257542091143,0.9892638301551736,1.0580502217423962,0.98668613053983,0.9944430969748916,1.0115084231320268,0.9851347372528172,1.0689099747514823,1.0332279291501991,1.0099570298450145,1.0636225731406446
354,17.725,1.000590603131346,1.0089552955972232,1.0063804917076202,0.9673795890326868,1.0279409374645152,1.0220669892504324,0.9962216171084672,1.00209556532255,0.995438424013256,1.0706012280294204,0.9872979624478804,1.0474614320345486,1.0320349013713002,1.047461432034548,0.9595302072540328,1.042833472835574,1.0243216360396756,1.008281192421462
355,17.775000000000002,1.000713023858834,1.0000683108145112,1.0037990901175278,0.9785931518129696,1.0135992790076234,1.0400782459582647,0.9894566914938044,1.020219020745284,1.0065901406971602,1.0937323737321347,1.0553827112590586,1.035440886773059,1.0783925087429045,0.99555723780106,1.0461787922655206,0.9587415618269068,1.0477127787644431,1.0248282046682653
356,17.825,1.0006477834305911,0.9917014786233688,0.9954113572568168,0.9735146320521646,1.02999212641927,0.9738459390768672,0.9846879614602274,1.0137290928442289,1.0470295901645517,1.018962363388579,0.979302151639922,1.0067592213120689,1.076927288252001,1.0418432547820349,1.076927288252001,1.0448940403011624,1.0235385416672702,1.0303872438530657
