,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DPS),O (DPS),O (DPS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
166,8.325000000000001,0.9892891731627697,1.1243222764263463,1.116057732893656,0.7248674152365767,0.6343421916624958,0.5544669943912474,1.5727426342708746,1.1053191240854752,1.0576602563802973,1.0979869905923711,1.083322723606162,0.70766197501628,1.2420189765591845,1.5669658018217618,1.826923262031823,1.3647766661028249,0.722104056139061,1.6680603696812304,1.826923262031823,0.5154938751784558
167,8.375,0.9902604904712776,1.0867794311615062,1.1191038037226655,0.6754605818657754,0.6004824841708405,0.6221866703456902,1.4525918689459507,1.1066504138727882,1.115706472906117,1.0631813305128095,1.0251458825728286,0.6706972205289623,1.2343682888458554,1.5839870527386144,1.6767430513224066,1.5411765918537852,0.7848584495551683,1.5411765918537863,1.4198802860134412,0.5237728836827349
168,8.425,0.9920351062610516,1.1172919436683937,1.110903575648622,0.6902142327553487,0.6694168170791047,0.6408203705242695,1.5087825160087474,1.179463437781453,1.029122119460296,1.0559687834462177,1.1561963289936543,0.5640511221284363,1.1774567174431123,1.5017861126669638,1.7274065615183385,1.30436821992201,0.6345575123944908,1.4101278053210924,1.381925249214671,0.5270712398868532
169,8.475,0.9932546922260104,1.1018215650011516,1.1506658864894417,0.6833787059622616,0.5979563677169789,0.6493382253081263,1.4273583605026976,1.084226363058431,1.050620651968529,1.1496690636019256,1.116063352512023,0.599221451331913,1.2123782852529397,1.539859776097125,1.6792136019882662,1.1357336810128118,0.7664460424012838,1.421409024089653,1.421409024089653,0.5161779469233131
170,8.525,0.9930782459076511,1.0915620155677073,1.0932039560243374,0.6525346560199508,0.6728470188532566,0.615718498384584,1.5889638793125154,1.0732935334410172,1.0278446216014956,1.122238515422041,1.1467110064125527,0.6541888825385727,1.218857181150814,1.6320291069646486,1.645801504491777,1.198198584860122,0.6541888825385728,1.5218499267476269,1.397898349003476,0.6284007708423688
171,8.575000000000001,0.995834351760662,1.1058088603169187,1.0882820982220809,0.6236161935345662,0.6323995202040673,0.6236161935345664,1.5082902292998923,1.0418087150834303,1.0521749709549078,1.117827924807595,1.0850014478812515,0.6057453557221628,1.2046845838519418,1.4837358151396791,1.4292867944006076,1.2999703701453154,0.6806127592383848,1.476929687547294,1.4905419427320628,0.65776361660681
172,8.625,0.996122968622454,1.0888544590838891,1.0840421971845795,0.6120659453028618,0.6399716874899225,0.6511339843647468,1.531839207788379,1.0912433152472394,1.0912433152472396,1.0827046351592324,1.0980742593176445,0.632379822275396,1.318579203893378,1.4665829920854914,1.4531281022498457,1.237849864879497,0.5180132586723989,1.466582992085491,1.3723987632359644,0.6139136724499407
173,8.675,0.9977700512908916,1.1105890631056765,1.0960010856919524,0.594609786202819,0.6577487635006444,0.6687827595332735,1.5159201626298726,1.1411603896857403,1.0685717850163807,1.0753242133577168,1.0314334291390352,0.7448133079533973,1.123870080751107,1.6226289923270432,1.61597887350603,1.236922100708319,0.6916123573852972,1.389874833591606,1.343324001844518,0.6113359230459317
174,8.725,0.9992153106587388,1.1007183063828312,1.0972697443292252,0.5853903436003551,0.696287272046385,0.6465957521962512,1.4735633307603335,1.0813918893915015,1.08639833332387,1.093073591900361,1.0713790015267657,0.6574118295028767,1.1044518735648334,1.6698260469373074,1.4397319066113008,0.9926918625493444,0.6113930014376752,1.3411201321858692,1.2490824760554666,0.6486239774962574
175,8.775,1.000105571355502,1.0916196534511196,1.0916196534511189,0.5577694753292075,0.6530276349181915,0.6290633180404597,1.400723538548377,1.1647948388871074,1.1004506480703975,1.062504073999004,1.0691034781853337,0.6304430817394812,1.091901419919928,1.4688673863208557,1.5273621052451367,1.0074090481404092,0.747432519588045,1.1373973124165917,1.5338615184589468,0.6762705769511347
176,8.825000000000001,1.0005107484358482,1.095526471550194,1.0866396833893677,0.5751605993527872,0.6426871784735054,0.6527569315002796,1.4827688549677782,1.1548958738362896,1.1385837852227825,1.0260303737895853,1.0309240003736375,0.578337687206154,1.188805245923762,1.465122140922258,1.4201403208062242,0.9896000425527528,0.777542890577163,1.233787066039796,1.1695273230168897,0.6881038196758933
177,8.875,1.0025592854964278,1.0865502919394554,1.1001851952125392,0.5651840911048633,0.6348803676245304,0.6752924943460177,1.5403012268460876,1.0354695158483649,1.0677271331645128,1.1322423677968094,1.1128877974071207,0.6036084452339894,1.156386705606168,1.3978300836997646,1.3914763105920385,1.1182640669598112,0.6862074956344301,1.1818017980370732,1.207216890467978,0.6568375036160627
178,8.925,1.0030794900868951,1.0959822875472094,1.080702053357787,0.5675563379285133,0.6538480668584604,0.6428444235720917,1.4640815158726714,1.095668846845888,1.1355403478228123,1.07334080629881,1.055797345868963,0.6534093251006302,1.1371835369539829,1.269121958368533,1.3947775978109611,1.1623146648424685,0.8104788744036668,1.2502736124521685,1.262839176396411,0.6896955964906388
179,8.975,1.004024602603974,1.0769903133800034,1.094767319928229,0.5606775173283673,0.6563191367296313,0.6116482007218553,1.5597910201957752,1.1308090611530548,1.0330264087241994,1.103997688712885,1.0677234789408905,0.6710011926202994,0.9630109708902452,1.4849007873726991,1.4662618653554689,0.9505850228787576,0.7579828287007089,1.2860856191889074,1.292298593194651,0.7552567278614531
180,9.025,1.005567176542596,1.104353279536709,1.051025527646107,0.5006765149569423,0.6167836253259165,0.6043233500668069,1.487965989438517,1.1261126251306175,1.169784582891915,1.1214334867990494,1.1619860190059688,0.6144323061654501,0.9830916898647204,1.480781857858736,1.1735657047760102,1.0322462743579564,0.657442567597032,1.2104316431459363,1.1797100278376642,0.8379477318266574
181,9.075,1.0059534979794986,1.0945359701889013,1.1064173508555002,0.5299040733435844,0.6245698116047531,0.6301713345787867,1.4438485617869152,1.112195313085861,1.0967695805881377,1.1708130965772108,1.1121953130858613,0.6927556230795815,1.0148262197744748,1.409818461004061,1.3915880498703872,1.1424390977101873,0.978365397507128,1.0999014717316165,1.0695174531754943,0.7468887826703858
182,9.125,1.0064041995459343,1.0963318378869384,1.1169686724824577,0.5279910432850085,0.6221762241438243,0.622176224143824,1.4326460980932685,1.0451145657016907,1.0100231277292258,1.0786802889797016,1.0649488567296066,0.7272573376902282,0.9436314216311232,1.2321302002189822,1.2381405914395625,0.9496418128517036,0.8114028147783544,1.0878808109250526,1.2381405914395625,0.7933716411166122
183,9.175,1.0079331132692186,1.0883844072134576,1.0725080001272496,0.5304721939913775,0.6362378277107328,0.6324017684566631,1.4306561910804965,1.0820469293298691,1.1409030384565988,1.08053779832662,1.0609190952843768,0.7788030601617723,0.986880213640108,1.3614190899011127,1.1949573671184444,0.9452647829444408,0.980935152112156,0.9928252751680604,1.254407982397968,0.7767404877949315
184,9.225,1.0086887200898869,1.0839097057718814,1.0844705904837946,0.5588887143627892,0.6271913118503851,0.6087604522108752,1.400261626784168,1.092741482735619,1.0763205041699204,1.0972199314353552,1.073334871703429,0.7586220676219707,1.011496090162627,1.3761051459189242,1.2878932775907874,1.1232311233782666,0.8644763096157339,1.023257672606379,1.117350332156391,0.8079487041972964
185,9.275,1.0094029131174858,1.062267508065946,1.0963910138095108,0.5678943649690105,0.6054322361189919,0.6520864474053981,1.4546131322657236,1.0839452173431892,1.098712863356039,1.1312016845843085,1.095759334153469,0.7155595749862762,1.1111534863608032,1.2275046367650757,1.3205855570884937,1.0471603536384528,0.8551809554714036,1.1169710438810172,1.1053359288405895,0.8051380882311979
186,9.325,1.0093122340693694,1.053651064845964,1.0986624674598582,0.5474966464827731,0.6445818076323343,0.6010791671172303,1.294419844249983,1.122025327747164,1.1293301801413511,1.133713091577863,1.124947268704839,0.7769706637453725,1.0129395319939671,1.3007064444922531,1.220131708992733,0.9899181789941042,0.8230133697450982,1.11653562049335,1.243153061992596,0.8818000390126052
187,9.375,1.0101312176079755,1.050045237660313,1.059006058152372,0.5589931848855002,0.6193539513285353,0.65189627758478,1.381829538033171,1.0638352928790942,1.1230978567487175,1.1028618593298218,1.1216524283616536,0.8313403268628623,0.9907754580420416,1.269786937605605,1.133128253737737,1.0078577935255246,0.7800933204124118,1.0932694709429422,1.1559047010490486,0.7918882663414841
188,9.425,1.0101861450006602,1.101801737081079,1.084875741120068,0.548404070253661,0.6460366130639713,0.6314955960496696,1.3529058104943663,1.1012024038907633,1.1226543987717528,1.079750409009774,1.1226543987717517,0.7831061565645844,1.002826588981986,1.1380391627773094,1.1943777351920282,0.8394447289793027,0.7549368703572253,0.997192731740514,0.9859250172575702,0.9428662511977494
189,9.475,1.0119366946661963,1.0880772232409506,1.058303304598638,0.5554778378945385,0.6556796680420267,0.6597905123557698,1.3910227556024934,1.1476291503495646,1.185836286057873,1.0811204326351016,1.1150823310424869,0.8083103345697159,1.0424416038933575,1.321169305469122,1.1427835764606329,0.9643978474521434,0.825033996664262,0.997845171641236,1.0535907119563883,0.9517128928702272
190,9.525,1.0104578410336145,1.0814188379454426,1.0572177839218515,0.6172885314722524,0.6594919483686258,0.6188139561793503,1.3624545895441362,1.1006056602072882,1.1622171729924284,1.0669993805063025,1.1720190045718837,0.8715567993159744,1.0535908143629815,1.257689558506596,1.0094613561697678,1.0922040902820438,0.8329435233969121,0.8936215284125812,0.8936215284125814,0.9287449747296282
191,9.575,1.0125058459142149,1.0717160496010072,1.0803064381452958,0.5761391957999887,0.6596667997325639,0.6470873413089834,1.3468768075088815,1.127940042502294,1.0891411221213798,1.1237830153186246,1.08498409493771,0.8133496620977375,0.8897717779995382,1.1790840739134985,1.1954602416067424,0.8624781651774667,0.8624781651774664,0.9771113390301682,1.0808270677540404,0.860250115151175
192,9.625,1.0117821980727748,1.0580341110437963,1.0304690635926916,0.5716627874462652,0.6553207563408405,0.6239490180053747,1.3027506969342992,1.0613989888706816,1.080597420193924,1.060027672347593,1.1381927141636512,0.837334180007213,0.8913557400076785,1.1236484480096791,1.0750290440092605,0.988594548008516,0.8535406480073527,1.037213952008935,1.042616108008981,0.8276874728642735
193,9.675,1.012962791651269,1.0302991848591516,1.0234152259402711,0.6130811367060469,0.6796132536315425,0.6810917451187756,1.3096780874217049,1.1047440032759248,1.1047440032759248,1.1128870794671482,1.1223873350235751,0.7485049832336319,1.0479069765270843,1.0372140481951753,1.0746392973568573,0.9730564782037217,0.8821665873824945,1.0639463690249484,1.0585999048589934,0.8569618277429957
194,9.725,1.0127119556912971,1.0732295596143513,1.066668551255552,0.6155731460864637,0.6677651640193095,0.6950806126570609,1.2411719623322772,1.0772942789940334,1.1189353296783415,1.0947566550874532,1.106845992382897,0.9895346452937708,0.9260350958631548,1.0794923403204773,0.994826274412989,1.0530341947243869,0.8784104337901922,1.0054095326514254,1.047742565605169,0.8143169259890517
195,9.775,1.0118594603546298,1.015321284740732,1.019567400814679,0.6406737517002747,0.664813682058235,0.7068171608810867,1.2484503490758088,1.0809266600624414,1.1181541465098557,1.0889039785868873,1.0822562131498483,0.8537342400657181,1.1522793424199884,1.1156159087975337,0.97943744105699,0.953249274183808,0.8746847735642636,1.0475266749272618,1.0632395750511705,0.9224113715596728
196,9.825,1.0128203158980205,1.0233089929234358,1.0463019226991976,0.6571085685600313,0.6905613684139966,0.7087214597632918,1.1897139035536788,1.0962739841374054,1.1476001370562032,1.1357556402287878,1.092325818528267,1.0213385984851733,0.943571700123358,1.0006007589220225,1.125027796300927,1.0472608979391118,0.9694939995772964,1.0317075182667486,1.0679987375022624,0.8397237943517646
197,9.875,1.0124256543471908,1.0230069050360209,1.0149305347331044,0.6367521367856448,0.7105510471411873,0.6750708017779455,1.2167795489843956,1.0526315584361794,1.0917144133286116,1.111255840774828,1.1373110773697828,0.8981161099018551,1.0264184113164052,1.1495886206743742,1.0572109636558975,0.990493766920332,0.9083802940150189,1.0572109636558975,1.0212863192598236,0.8865427186314
198,9.925,1.0119938267174595,1.0163596980542569,1.056820262911244,0.6776525381336391,0.691702003333369,0.6776525381336391,1.1594123022593523,1.1555432956889653,1.093639190562771,1.0871908462787916,1.1233015742690715,0.8789288663435075,1.0262637630138065,1.0110222219789475,0.8484457842737907,0.9551365715177996,0.9602170851960864,1.077068899796668,1.0669078724400958,0.8040690525532501
199,9.975,1.0120160179152111,1.0332999213657097,1.0193882696852985,0.6884941003575464,0.6829305116677888,0.6861759384034808,1.1656930882065035,1.129943464471802,1.159309226825307,1.1414344149579565,1.0469532665162464,0.940555576829636,1.031090338235698,1.0361200472027012,1.0964765548067414,1.036120047202701,0.9707338306316564,1.00594179340068,1.0109715023676835,0.8349830120834518
200,10.025,1.0118229380248926,1.014232045498625,1.010670003662409,0.670627009481678,0.6926599297110556,0.7339716551411386,1.1806396799579189,1.104795589168331,1.1060596573481578,1.0883627028305871,1.003670134782214,0.931196892472164,1.0457291305837133,0.9361765549987529,1.1054850809027834,0.8664612796265051,0.9560952051051094,1.0108714928975902,1.0756071057432484,0.8048760655221572
201,10.075,1.011663822783598,1.0037199899144922,0.9907884838368868,0.7017085731643082,0.7089801645960625,0.7330673112137492,1.0963602142931062,1.1213912694139536,1.1038695308293602,1.0926055560249794,1.0638198426360048,1.000862946422966,1.0205843837909057,0.9712807903710556,0.8776039628733393,0.9219771969512048,0.97621114971304,0.9762111497130402,0.9811415090550254,0.8384126370834789
202,10.125,1.0105639498704897,1.0161801833818136,1.0203706171277185,0.7289950103210198,0.715045105802531,0.7397949363998496,1.1053862802273182,1.0409467212903,1.048382055013802,1.0136838309707914,1.045903610439301,0.9031301820718508,0.981238738359146,1.0105294469668815,0.9421844602154984,1.13257406616578,0.8836030430000263,0.97635695359119,0.8738394734641147,0.8153576845092149
203,10.175,1.0099037812059366,0.9937696585758264,1.012441739843431,0.722739228385042,0.7459096598745749,0.7040246491050348,1.0810514424461035,1.030741443421938,1.0798243692991734,1.1141824174132375,1.0319685165688686,0.966784903642512,1.0441276959339127,0.9232795829785988,0.9812866771971492,1.0006223752699996,0.9281135074968112,0.8797742623146858,0.8991099603875361,0.8041085458765416
204,10.225,1.0100843677215765,0.9863571277991684,1.0153474900371902,0.7333376934720093,0.7284840745621467,0.7408387408781614,1.0170402041012396,1.0826557011400293,1.125184264035541,1.1239691622385262,1.093591617313161,1.144036752522557,1.062661753389153,0.9621396956361248,0.8759779318478149,0.933419107706688,0.9429926370165004,0.8664044025380031,0.8711911671929096,0.8397841297122492
205,10.275,1.0102480254686423,0.987857584584623,1.0337466211225363,0.7458809075624043,0.7830220189524473,0.7624851691250116,1.0721445637079916,1.076957782849218,1.0697379541373793,1.150359374752907,1.040858639290026,0.8864345251757068,1.2040340609338476,0.9433180241174632,0.881694233597227,1.0333835641085778,0.9717597735883416,0.8959151083326662,0.9575388988529024,0.8683440246619163
206,10.325,1.0087002822054196,1.0154756086270116,1.0112220732293236,0.7659365328586137,0.7430017101232992,0.7611764753097754,1.033185470177548,1.0629774387524482,1.1225613759022492,1.0546356875514755,1.0939610860703446,0.896647975411853,1.0515662120013356,0.95298187962621,0.7088682946973284,1.023399259894157,0.9060369594475792,0.9811488317333892,0.9717598476976628,0.8046263512657811
207,10.375,1.0084563443843986,1.0039377540599264,0.9944038928795876,0.7401432346917464,0.7718575365835754,0.788571830823864,1.038593936382734,1.0244312917956973,1.1035060574066549,1.1306511261984764,1.062198344027796,1.0042602525353723,0.9903121934723804,0.9205718981574244,0.8089874256534936,0.9484680162834064,1.0414550767033486,0.9438186632624096,1.1437408431652845,0.9049159134948828
208,10.425,1.0077048897888583,0.9958679400001156,1.0103612771643953,0.7890906865401132,0.7852704519092034,0.7971556263164781,1.046189212042527,1.0099524907315565,1.0800880803656925,1.0719055949083764,1.0380067265852109,1.0637231094510615,1.109771728907818,0.9992550422116032,0.9163675271894428,0.8887383555153896,1.063723109451062,0.9532064227548476,1.017674489994306,0.7768590055903516
209,10.475,1.0063885775300043,1.0229243354639794,1.0074815058195088,0.8164711156399427,0.796711001100768,0.8286635267385825,0.9829670594543116,1.0755905750683807,1.113797775259184,1.0535924901100393,1.0038073504674767,0.939567328842718,0.9213233030399466,0.9578113546454888,0.7708100901670837,0.9897383998003386,1.0353484643072668,0.971494373997568,0.9988604127017248,0.855467954797801
210,10.525,1.0056719586075915,0.993838572868184,1.0125821141297342,0.8045676821544413,0.8341351280307177,0.8324693564320543,1.0046140375262385,1.1066809888274205,1.0573677426931414,1.0000267588160734,1.0401654475300206,0.9803570637406668,1.0616770045117825,0.9848748382279509,0.9532504168169618,0.9306615443805408,1.0345703575880771,0.9171082209186884,1.0029459361770876,0.8488806062127632
211,10.575,1.0047385280746035,0.9885176073441324,1.0311997147424117,0.8233783877924463,0.8374038713520371,0.8105904468998781,1.0019526214574994,1.0462566489369118,1.0973766806439278,1.043984647527712,1.042848646823111,1.1411643441667034,1.0427109497680076,0.9039811667516632,0.8681799324248647,1.006909715441209,0.8458041609706156,0.9487327096601614,1.0158600240229083,0.8152543832096103
212,10.625,1.0041550854204968,1.0229970066665863,1.0084099445752466,0.8131953471274613,0.8491557443873696,0.8462952582416944,0.9441553183374508,1.0769447433241242,1.0353073812520317,1.0791954115442377,1.0049233602805048,1.090551055745718,0.935391352692465,0.8777606058441143,0.7935310527580627,0.9132256808277142,1.0196209057785164,0.8733274714711643,0.988588965167866,0.8732822354061331
213,10.675,1.004315930371904,1.026839937559174,1.018253268695228,0.8363619054404619,0.8679380083564129,0.8387908364339965,0.9754649150317384,1.0679947298290342,1.0155983286787589,1.0757984491492885,1.0300909502735158,1.1154926924449535,0.966174772983818,0.9398245519024412,0.78172322541418,0.966174772983818,1.0320503256872602,0.92225773784819,0.8563821851447477,0.873993812500157
214,10.725,1.0024014497138305,1.0160431107389536,1.0150056969031989,0.82417023423156,0.8642758417367448,0.8702916828625231,1.0094643109989785,1.040388819432208,1.0823577951630188,1.0547466269190644,1.064686647486888,1.096414389905397,1.0964143899053969,0.8484158969506046,0.8179599416754547,0.9223803597616832,1.183431404977254,0.9745905688047972,0.9180295090080904,0.8116556477263702
215,10.775,1.0013793003248883,0.9823790976676726,1.0062242483957426,0.8677962810526311,0.8773325039213417,0.8550813172276843,0.9771388569837984,1.039509422323189,1.067959153881508,1.0384152018786386,1.046074744990494,1.1035047392317634,0.90952929678868,0.905218731401056,0.9181504275639282,0.8836659044629355,0.974187777603041,0.8793553390753115,0.8793553390753116,0.7997858208486585
216,10.825,1.001633342262499,0.9867670041254732,1.021797741939628,0.8605855765286176,0.8814506431141697,0.8676718255576731,1.0201715386368058,1.021255674172021,1.0180032675663773,1.0223398097072354,0.9930681502564448,1.1787510001059025,0.9139591087777642,0.9652091522606296,0.8071881848551287,1.016459195743495,0.9951050109589684,0.8200006957258451,0.8071881848551287,0.8240536328380105
217,10.875,1.0014489849327866,0.9993066085527904,1.0247332306605552,0.9096403934262856,0.8686831715953424,0.8796050974169272,0.9775123610318488,1.0913764382509434,1.1182311734441257,1.0935248170663978,1.0118864220791226,1.1764001574322682,0.8971109114231686,0.9098058771508544,0.8547943589975471,0.9563540848190378,1.0071339477297836,0.8463310485124238,0.914037532393417,0.8948655433352791
218,10.925,0.9991531182843124,1.0051772613868273,1.0295718557550777,0.8974681678992804,0.912155416125022,0.900173713625075,0.9441046407067673,0.9973236170712976,1.0324481414718876,1.0218043461989816,1.048413834381247,1.0482525647559,0.9853574108705464,0.8302160312866729,0.8805321543949567,0.9560063390573812,1.090182667346136,0.9224622569851928,0.9140762364671456,0.9417586613404944
219,10.975,0.9994173936224714,1.0269488658203692,0.988906384200166,0.9119060016074586,0.9099910373033688,0.9398644804471668,0.995640025377972,1.074742781631519,1.0082964663785394,1.019898203962393,1.0895086294655143,0.9763996782003432,1.0345681696675977,0.8392882340275287,0.8808371565041391,0.9016116177424442,1.0553426309059026,0.8683724797611562,0.9265409712284112,0.8744352306939672
220,11.025,0.9979373387750649,1.0168698953058823,0.9968427222374912,0.9085873647005348,0.9002377732120589,0.8918881817235832,0.9207847749239116,0.9782685009407278,0.98035881825043,1.0482941308157587,1.0702424625676337,1.24342208452904,1.0663785426921235,0.732877917371421,0.9469770842439706,1.0787304177040014,1.0869650010452534,0.9634462509264744,0.9058041675377112,0.9178199371070884
221,11.075,0.9980848635281784,1.0306689323884737,1.0217184376008823,0.9282339219064908,0.9650924812042364,0.9278578141585544,0.915596701575835,1.103066161966363,1.0025991030830412,1.0088135603335555,1.0025991030830408,1.0404507972452668,0.9221250203036476,0.8772428290499307,0.726275458469245,1.0934933869087509,1.0934933869087509,0.9180448210987648,0.758917052108312,0.8642111724057626
222,11.125,0.9974106474212644,1.0248962834415098,1.013519259787126,0.9638916936750024,0.970600916600814,0.9213999484781924,0.9535755466292434,1.0100305036417387,1.0264537638635558,1.0018188735308304,1.0244008563358284,1.257561384030414,1.0230322513173464,0.8087211472864394,0.8451135989143296,0.970465376743728,1.0755991258909647,0.9542909537979994,0.9462037423251344,0.8387593613285066
223,11.175,0.9969122763082564,1.041163010604709,1.02377207191803,0.979666413615776,0.9216695708790956,0.9231471974456352,0.9491306923003254,0.9440442470039678,1.0874820043612516,1.0518768872867486,1.0437385748125765,1.1301156640270853,1.0780181334159074,0.8535980015523735,0.7453954379753116,0.9658080674841404,1.1741981899288518,0.9337480486464927,0.8656205086164912,0.9108889280722
224,11.225,0.996757959899394,1.022058944589605,1.0167554511780943,0.9438652197019448,0.9929257082357152,0.9347121434829578,0.9013724153966896,1.0485764116471563,1.008246549660727,1.0253867410049595,1.0707578357396923,1.1875922237973486,0.981054445745636,0.7467135052638849,0.8698417960254828,0.9810544457456362,1.1200702578958277,0.9254481208855592,0.953251283315598,0.9362289389706752
225,11.275,0.9954237596170772,1.0389215666222866,1.0135774373317177,0.9405928475033956,0.9609142979124196,0.9424072627184868,0.9013903132253278,1.0412956833489928,1.002322044528829,1.0852659425307158,1.038297711132057,1.157398971023048,0.9999297232648102,0.9172583681917352,0.803093163567013,0.9172583681917356,1.0314235728164578,0.8306502819247049,0.9408787553554708,0.9584333628223968
226,11.325,0.9951795235706016,1.0346062187518752,1.0284655703312262,1.0099978846713582,0.977626157598558,0.9197167347238828,0.9231641853164224,0.9637754853142478,0.9974531487270788,1.0558937999434617,1.0133014609213522,1.197928294836076,0.9520993613680858,0.8818625232343748,0.7569970332188881,0.9833157338719576,1.0301402926277652,0.924785035427198,1.0067280132498613,0.9513030253348248
227,11.375,0.9948569696309506,1.053751325414847,1.0275597118652395,1.0125472947669534,0.9508674771631916,0.9316148173331166,0.8689202583992798,1.045649802480489,0.992630939256126,1.0201222016687586,1.0171767092674049,1.1758167646615147,1.10232821687017,0.8083740257047913,0.8354487538384446,1.0249718507740178,1.02110403246921,0.8509200270576751,0.8238452989240218,0.9533777446013536
228,11.425,0.9944118965427292,1.0456453383864208,1.0167570775951889,0.9835593771505304,0.934787837787694,0.9938084687557638,0.88663613738666,1.0121861502548035,1.027758244874109,1.0044001029451517,1.0238652212192825,1.058194611630022,0.9546755735357804,0.8013140356183855,0.889496919920888,0.8626586507853441,1.0811988423176306,0.9240032659523022,0.8818288430250185,0.9527976771531182
229,11.475,0.9937596149886396,1.0229592865774293,1.0387277943613122,0.999180461893893,0.9911225549431358,0.9431254570190598,0.912694057257204,1.0574129881119398,1.049694645133021,1.0303987876857224,1.029433994813358,1.0603950751719762,0.8551573186870779,0.866559416269572,0.9159685057937144,0.9159685057937144,1.1174055630844482,0.8931643106287256,0.8855629122403961,0.9509116687931288
230,11.525,0.994038942286419,1.024523874959558,1.0266800107890064,1.0134520973995882,0.9644813140776756,0.9905296030786926,0.932528746236426,1.0319984791683117,1.00808748567507,1.039649997086149,0.9956537690585844,1.19815814667953,0.9607871930920754,0.870360163153998,0.7912365119581799,0.9306448497793828,1.0173040868033745,0.9155736781230366,0.892966920638517,0.9401412257975406
231,11.575,0.9931427493935874,1.0130198918140612,1.029942151304537,0.9978291660791542,0.994386001254864,1.0074700275871649,0.8704426619337401,1.0117236604393252,1.025946579751969,0.9899151841599398,1.0458586667896688,1.1728880128122825,1.042152087817283,0.7358564921147124,0.9002102263941408,0.9412986599639976,1.172888012812283,0.9263574113931404,0.8105627349689982,0.9458725115673212
232,11.625,0.99272551593708,1.0546555105383275,1.037348705442421,1.0298861200048746,0.9496662863286576,0.9739029169287068,0.954156496331484,0.963557052945587,1.051922285118158,0.9992791680791796,1.0180802813073866,1.2442918572849444,1.018393633194523,0.8739668997596632,0.833231154431883,1.0480196297965454,1.0887553751243266,0.870263650184411,0.9517351408399723,0.9764108752546672
233,11.675,0.9932912290941946,1.0375872456680684,1.028132350078113,1.041390332162352,0.966594341454559,1.014314860412925,0.8928761627952522,1.048523677604028,0.9786220990970932,0.9581176360683918,0.99260241479848,1.1895977724089335,1.0500770460152935,0.8885267312437094,0.903213123495672,0.9986746731334256,1.105151016960151,0.9032131234956718,0.8628255448027761,0.949520217432982
234,11.725,0.9923680033757516,1.0499360346956144,1.039172801535706,1.0650771048066705,0.9862197892333978,0.9946088653582136,0.9231649118250872,1.0183460789101562,0.9397985138399532,1.0756395969613624,1.050689193939063,1.179473597417802,0.8773244968447232,0.7826753810025536,0.7681139785652972,0.9173683535471796,1.1576314937619168,0.7753946797839255,0.924649054765808,0.984343375471602
235,11.775,0.9931353576472612,1.040521937109842,1.0549808027371743,1.0487312571324892,1.0084722209291166,1.027769940762138,0.8915188249755666,0.9758145412116944,0.9565731277230132,0.9694007367154672,1.0078835636928296,1.1225546137768905,1.028707604264996,0.873499088533786,0.9023750914605232,0.9926126006065752,1.1225546137768905,0.8301850841436814,0.920422593289734,0.9103675565563156
236,11.825,0.9930177181316476,1.015185564679385,1.034984072665735,1.087718434190156,0.991054345255453,1.0075499235719554,0.929421789102442,0.9948356393618522,0.969396919816526,1.0557068611310243,0.9403240974790104,1.2276109356342864,0.905497279053861,0.8732859133958187,0.8482326289951188,0.9377086447119036,1.0486589042007166,0.8410745477377766,0.8840230352818323,0.995484586289028
237,11.875,0.9936788762110108,1.048796037092955,1.0344104209637148,1.0978792109422648,1.0075887871579785,1.011514457757295,0.905395528800122,0.9675570128669968,0.9378276074437089,0.987376616482522,0.9603498842795332,1.1250218526112783,0.8978881031881808,0.9085349976923892,0.8446536306671424,0.9156329273618607,1.0362977317428808,0.7949681229808407,0.9511225757092192,1.0659931517886303
238,11.925,0.9930405041862204,1.03884476858078,1.0205517023812152,1.0643618660994811,1.022189649521324,0.9959131145764724,0.9210462008618052,1.0202083039613783,0.938913246465332,0.9764340422327382,0.9692872239913268,1.1156074989717253,1.0628185005976696,0.9994717025488008,0.8762973730093363,0.953721237291286,1.0487414343645869,0.8516625071014433,0.781277175936035,1.034556635481762
239,11.975,0.9935952204479814,1.040007016463931,1.0371777446956665,1.1198319023214327,1.0577441237669838,1.0065940885848212,0.8867936288248384,0.9753844009352112,0.9931025553572856,0.9532367079076182,0.9682971391663814,1.071411428765152,1.0330220941839907,0.9562434250216668,0.8271156632486675,1.0225522756618557,0.9248339694552614,0.8410754212781805,0.8515452398003163,0.99655578749465
240,12.025,0.9935464863967804,1.0275802304157946,1.0604245069742182,1.1175573754616157,1.0017499740078428,1.0620463896407988,0.8847057230026247,0.9699256387238302,0.9936466461926204,0.9831039762064911,0.9945252020247968,1.0867469414994173,1.0521371662924297,0.8929322003402852,0.806407762322816,0.9344639305886712,1.0798249864580205,0.920620020505876,0.8825492677781892,1.0080979931463947
241,12.075,0.994328444862611,1.0372566491818542,1.0205610237728988,1.0668740558732035,1.0311217521028384,1.0437774348534103,0.9061468849409412,0.9375135078812048,0.9305431472278132,1.0324846717836689,0.9549394095146846,1.118954107919496,0.9919562490451974,0.8580936410425578,0.8752555138634094,0.9507677542751548,0.9473353797109844,0.9061468849409412,0.8100403971441749,0.9858970572125296
