,r ($\AA$),g_full(r),O (DOL),O (DOL),O (FDE),O (FDE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
262,13.125,0.9996693300773046,1.0491702951426956,1.060136766041574,0.8803005519947674,0.9062135203041172,1.222323257888832,1.2073734684795916,1.2358492578305256,1.223035152622605,1.2614774682463656,1.3068661506663397,1.1217735198852703,1.2087109676763783,1.085315880488999,1.1666444606806805,1.1722533282801073,1.1414045564832629,1.1077513508867047,1.2059351505480904
263,13.175,1.000397147106397,1.0529018112161497,1.0519727411696969,0.8673861661347186,0.8662840236110403,1.2702899087008628,1.1961072388379097,1.2370843326669694,1.1883357210427423,1.1558366466265917,1.1689390402647226,1.1188416528248055,1.2719170033356624,1.1605894756914032,1.1244080292070189,1.1800717930291489,1.0659610771937829,0.9657663023139494,1.2399103391379394
264,13.225,1.0004612596360232,1.0510146601139765,1.0693241021187194,0.8794349032484677,0.8681320500143449,1.1471133927434085,1.2011034485143393,1.2193338569564711,1.2039081267362048,1.223540874289271,1.2208849290034127,1.179452182544021,1.1987874642250709,1.1628790839602638,1.057916126263138,1.1960252811277774,1.190500914933192,1.173927816349435,1.2017187605732176
265,13.275,1.0007511696026576,1.0514791932818204,1.067428523330357,0.8869354459240333,0.8840405117880109,1.1816341737901388,1.1809382761612868,1.1732834022439191,1.155190063893776,1.2456567556444929,1.2117053864793048,1.24186095039621,1.214446801380841,1.1897740672670092,1.16235991825164,1.1870326523654722,1.1705841629562517,1.0664103966978498,1.184375158328269
266,13.325,1.001153724297351,1.0670882656661698,1.056189017816466,0.8824467029033608,0.8802917658999341,1.2121520644276942,1.1582786393420186,1.240470146844523,1.1955756259397934,1.1976476807507803,1.2162333845099418,1.306022426319401,1.1427696230294755,1.118281702535987,1.1237234626456514,1.2189542645647742,1.164536663468133,1.210791624400278,1.2240628556881323
267,13.375,1.0015248065869984,1.0588673881969275,1.0589961728464288,0.8683753163182769,0.8744354067851942,1.2243576441079664,1.1983074814673709,1.1845968695512687,1.1530624621442318,1.1962508896799562,1.2746714351091788,1.361089837489462,1.1288403810924506,1.1828518825801275,1.1126369306461477,1.1477444066131377,1.1504449816875213,1.0937329051254605,1.1530904429848776
268,13.425,1.0020249851680434,1.040001669948289,1.0623714207153676,0.8888097654266417,0.8495351300913083,1.1574177876888767,1.1751090648669549,1.2322654988268993,1.1580982214264952,1.2479154747921222,1.2383894024654651,1.1928209612492038,1.1445720234908088,1.2196259266705338,1.19014046470707,1.1713769889121393,1.1579745062014746,1.1633354992857403,1.1752062696866143
269,13.475,1.001312610573197,1.0286184609993902,1.0570396445770225,0.86396337906919,0.878362768720343,1.200849662277221,1.1853156115278534,1.1731585283326955,1.1657291997134327,1.1913941531254315,1.0935234934634055,1.125451186703213,1.1972884964927797,1.053613876913646,1.1254511867032135,1.141415033323117,1.1015054167733571,1.1467363155297512,1.2157772372209337
270,13.525,1.0010716077057404,1.023294205667347,1.0410522958826198,0.8718804161943792,0.8722290289157693,1.1913169344396195,1.168523025733403,1.1577964804598893,1.1484107533455647,1.1953393889171873,1.1567603937005138,1.0696072133532144,1.1092222953292594,1.1065812898641896,1.1435553663751654,1.169965421025862,1.1224273226546078,1.093376262538842,1.1152049811787037
271,13.575,1.002302318279625,1.0507750151213382,1.068402531734319,0.8640853621551571,0.8623551151344218,1.2211551088650323,1.2045181182810405,1.210507434891278,1.1818918110868104,1.2411194975658235,1.1954433961443165,1.242631951255276,1.1823354641690496,1.226902432884956,1.15087642742841,1.1430116682432498,1.10368787231745,1.1928218097492636,1.1820412044716475
272,13.625,1.0022080956462092,1.0295499494058942,1.0460555115166688,0.9202746892985564,0.8587856376432964,1.1871059929576964,1.1771969279079662,1.1976756623440756,1.169269675868182,1.1646454455116408,1.16846894333891,1.1762760854993028,1.0487594302128749,1.1242284710966792,1.1164213289362857,1.165866562618778,1.0539641916531364,1.189287989099959,1.226836625204709
273,13.675,1.0020377118244503,1.031151532713138,1.0460582633533158,0.9111703376933704,0.9087832896530064,1.114830128741601,1.183687283752111,1.1600791163199364,1.1915566728961695,1.225657359187089,1.1289393870554425,1.0953553778295366,1.1496064696559996,1.1831904788819052,1.1392729283557208,1.2038575614824625,1.1392729283557208,1.1728569375816265,1.1778655417832922
274,13.725,1.002536092025273,1.047378511728589,1.037716799628337,0.8375153624976351,0.8764459472539928,1.2252066975161298,1.124299663448648,1.1698705820597688,1.173125647674849,1.1360178996629366,1.1412457323174583,1.1309873437123577,1.1489395237712834,1.0976475807457806,1.087389192140679,1.2156190497044392,1.1694563009814856,1.0925183864432295,1.143391619729751
275,13.775,1.0031524743936138,1.0223052406346185,1.0525373077270197,0.8768163923935762,0.875136023684504,1.2421802533983364,1.103872982728595,1.205987696587563,1.1788432789794825,1.116152600217964,1.1457059380033827,1.160982017176761,1.1482519511989455,1.183896135936829,1.056595476158675,1.20171822830577,1.0616875025498012,1.153343977590072,1.1359635405713828
276,13.825,1.0031770367016954,1.0422859730656933,1.0545807769575286,0.8534696071324687,0.8611434933576625,1.1889390614786677,1.124134503891325,1.1401752359674002,1.1940720957430118,1.1902223200447537,1.0995192713964033,1.1854587087009496,1.1525995120845047,1.0944640103784884,1.0312732476545572,1.137433729030762,1.119740315468061,1.1551271425934624,1.141379927682503
277,13.875,1.002564881226294,1.0633887044537371,1.030599091014583,0.8628981687916152,0.8893979206163096,1.1835706464010196,1.1383427045848349,1.159364142330386,1.1721044076307194,1.16828232804062,1.1317602341796626,1.1167035570065402,1.1493263575483048,1.0765524178782158,1.0715335254871747,1.1242318955931017,1.0815713102692566,1.2020247276542313,1.1830246350310052
278,13.925,1.0027116167611223,1.0284390557776828,1.053864882711189,0.8659209720115283,0.8767737604947715,1.1852054555710094,1.1333448113037616,1.1883676899775488,1.1510533239803822,1.1586426865560782,1.2108483018494929,1.1834422703261505,1.1784593555037244,1.046412112709438,1.066343771999141,1.1585276962140203,1.0588693997655028,1.0962412609336971,1.119172838330781
279,13.975,1.0030743499206891,1.0521175259009854,1.0376080006531074,0.8496136263064912,0.8613684651024306,1.1403198319137555,1.0856899721249358,1.1792514561310756,1.1478549849880757,1.199973127085456,1.0809900155356496,1.1230422587029405,1.0513060791822677,1.189831115498049,1.189831115498049,1.120568597340159,1.1378842268796312,1.125515920065722,1.1869788324981076
280,14.025,1.002865142520793,1.0446291766586346,1.019916007438434,0.8613975413783331,0.8448633770537963,1.134697551683916,1.0929257187373105,1.1122529847275306,1.1901855088816458,1.155271738060602,1.1445217729106163,1.0904885561637634,1.1273293857638902,1.1273293857638906,1.1027688326971394,1.2083792108841702,1.1469778282172918,1.1568020494439928,1.1810117374669338
281,14.075,1.0027745310533511,1.0223349400002708,1.016055098485083,0.8906973673323526,0.8501379642662605,1.1644114341776393,1.0882696976524673,1.1576020105859572,1.1823635509193473,1.1650304726859746,1.0364205328937637,1.1876159988688535,1.141281904457133,1.1827387257728836,1.170545543032957,1.1339659948131773,1.1900546354168389,1.204686454704751,1.2030192235954145
282,14.125,1.0027202825887758,1.0557559575413589,1.040860133575173,0.908694221854856,0.8559560767243422,1.1617143857420915,1.1832276151076857,1.1395864926803376,1.1770809781460874,1.150035775515055,1.1186879270109036,1.159851768481002,1.1332163416474088,1.1138451221320689,1.048467256267795,1.1501661587233318,1.1065809148138162,1.1792229879963425,1.1912558756289582
283,14.175,1.0031308600949802,1.045454629082568,1.0382311544574083,0.8734139365434423,0.8550062300319893,1.103485854532748,1.16818137476531,1.143157635807432,1.178557071406381,1.201139469978124,1.173322985578532,1.1396620802545576,1.0843620215080292,1.161301233677113,1.079553320747461,1.098788123789732,1.096383773409448,1.1420664306348416,1.199868976511871
284,14.225,1.002829705119753,1.038687404137698,1.045404773078192,0.9000600366293319,0.8820966535453428,1.1345294579361338,1.1151357919885072,1.1981649243267811,1.148468655335989,1.1036208028321035,1.1125646620333272,1.21522620810078,1.1006272729557165,1.0624276279073617,1.019453027227963,1.0576526722763178,1.103014750771239,1.1245020511109385,1.1697423195132326
285,14.275,1.003002150643426,1.0501914362573992,1.0428426965268869,0.8778058302343793,0.8887588441588729,1.13622474117819,1.1109485551985905,1.1296047877073423,1.1368265551300851,1.138030183033876,1.173537206195695,1.152200166083046,1.0146947964681967,1.0526273122240175,1.0858182635103597,1.12375077926618,1.194874246308344,1.1095260858577485,1.1887053741669316
286,14.325,1.0022834989173048,1.02648168545645,1.036024608267759,0.91146633802607,0.8421663061884245,1.1635664193505977,1.102609164715898,1.1139639474419694,1.183885504228831,1.1659568999245071,1.1700678021235795,1.1017942281566098,1.1229825786980836,1.0900229223002358,1.0476462212172897,1.009978042476893,1.1229825786980836,1.2359871149192745,1.158224427047677
287,14.375,1.002159357666097,1.044661606593081,1.0210257196562895,0.8881634936231463,0.9014334832776962,1.1121628180960177,1.1537057195190277,1.157266539641001,1.1050411778520732,1.156673069620672,1.1806456616539505,1.1058324712125125,1.1081703834138068,1.0520604905827282,1.262472588699274,1.0006264221542398,1.0941429102060376,1.164280276244886,1.1108184268254775
288,14.425,1.0030975878846866,1.0274674803948165,1.0349963369321924,0.901937526725408,0.9065345579523468,1.073819345574697,1.0873746940643885,1.1015194055318926,1.1822621334922283,1.1863876743369182,1.0331711595897972,1.1492578067347183,1.065675420790375,1.123718744362836,1.1562230055634133,1.077284085504867,1.0981796819909528,1.2096228632500767,1.127367181844534
289,14.475,1.002792385451605,1.0405032737179811,1.0375344912610036,0.9133698930588364,0.8765429163643617,1.0652431275261336,1.1208464775893112,1.1103111059983932,1.1823028118696652,1.1348936397105354,1.1136632696864133,1.1113575486311615,1.1205804328521678,1.2151149961174734,1.148249085515183,1.0790774538576422,1.1159689907416648,1.1943635066202114,1.108722438853731
290,14.525,1.002922709477847,1.0323692838708711,1.037501646504881,0.8478488352656629,0.8886543941821915,1.1433694357380766,1.117212026176199,1.134650299217451,1.1840587395009974,1.1166307504081576,1.0693712690246426,1.2502713338061135,1.1151687537794452,1.0831105144510838,1.1907346036248694,1.01670416155662,1.117458628017186,1.1449371188700677,1.0995602232609716
291,14.575,1.0014954675622476,1.0409152717311452,1.0500251782559853,0.8834683234572599,0.9002791376310978,1.0766541357901338,1.090509202416923,1.093395674630838,1.1407338189390368,1.133228991182859,1.1439176852598394,1.1712079680095773,1.0597726467814812,1.1734821582387216,1.0552242663231914,1.0415791249483226,1.1803047289261568,1.12572416342668,1.1379769434367677
292,14.625,1.002095247615047,1.0566448054565123,1.0283168152592583,0.8592510613224716,0.8556733331004489,1.1214801926725266,1.163908379920874,1.1283604392533395,1.143267640178435,1.1725086881468905,1.1835414067802634,1.0638320660181375,1.086418734086464,1.1044880685411236,1.0954534013137938,1.140626737450445,1.0751254000523005,1.088677400893296,1.0906594962543943
293,14.675,1.0019256865311967,1.031377446693296,1.0574801431970993,0.8667310512345702,0.9093717315822902,1.085947882252981,1.10644820934323,1.1423237817511684,1.149157224114585,1.1075871164037998,1.193436550136118,1.105947780483282,1.0835147626235808,1.0565951411919394,1.0767848572656706,1.0229456144023867,1.2203561715677602,1.1418406090588045,1.1006142160329662
294,14.725,1.0023430580357513,1.0397917677611763,1.040535538696627,0.8943832748445211,0.8796778609207372,1.0876350375167674,1.1204394224236691,1.1340136506610083,1.1685148140975772,1.119873829580447,1.0628003699461812,1.0939936722087524,1.1430117186213642,1.167520741827671,1.076168928058712,1.0917655791899976,1.1407836256026094,1.1340993465463445,1.12541433090181
295,14.775,1.0019834326827175,1.0270672808611474,1.041525585164269,0.9035304632120196,0.8734419932117485,1.1044423454169652,1.122980797806975,1.1229807978069752,1.1387103937742566,1.1173630849615177,1.25036669242079,1.124223503981879,1.1087322352262226,1.1065191968325578,1.1065191968325572,1.0445541218099346,1.1065191968325572,1.0932409664705665,1.0999252457004132
296,14.825,1.0018015160631186,1.0322058347251062,1.037656703355725,0.8849694870603467,0.905860570033574,1.0819393665889103,1.1187665961891522,1.129368374407403,1.1243464794619158,1.1410861292802077,1.1452287698918049,1.048510793163898,1.0748884231806,1.0463126573291728,1.1760026715779568,1.1452287698918049,1.0792846948500494,1.0924735098584015,1.0902978039811737
297,14.875,1.001320453403728,1.061304129341038,1.062865942540304,0.8689428860490741,0.8675018530705516,1.0974020374902216,1.060821969573881,1.1639112518835684,1.144512731018842,1.1805385554819046,1.15282638281801,1.1069753335013846,1.050207367680801,1.187760515630678,1.0829581171926763,1.1157088667045516,1.0895082670950516,1.1462762329156349,1.0873917220585692
298,14.925,1.0010395999014556,1.0297969680723087,1.0423113231126575,0.9060724007362092,0.8831700967681538,1.087859438482653,1.0658379923595225,1.099420697697297,1.1027239146157657,1.1588786022297486,1.099570843920863,1.073545498502618,1.008482134957004,1.0518577106540798,1.116921074199693,1.0431825955146652,1.032338701590395,1.0648703833632025,1.0750061046230297
299,14.975,1.001242109736228,1.0531357493657745,1.0408075579772376,0.8954820160097375,0.8733011340634816,1.1314656002663512,1.115059622495452,1.1363873935976212,1.0992005106502496,1.1385748573004073,1.0922403988686555,1.1611786488958684,1.193493453596124,1.105166320748758,1.0254564691547925,1.0642342347951004,1.0276107894681434,1.1245552035689113,1.0946804963664312
300,15.025,1.0013400883170884,1.0571598445847057,1.0439950970268888,0.8875546258620015,0.9008312227479072,1.122861119605811,1.1054776866946414,1.109823544922433,1.0973292025175312,1.1695790955545768,1.0892630262614007,1.093543038152408,1.1149430976074453,1.12350312138946,1.1128030916619416,0.9886827468227256,1.1962633235365872,1.1149430976074453,1.1234376110033748
301,15.075,1.0006507475976767,1.052895976266768,1.045596870712059,0.9335896629398656,0.8864471731971858,1.124059136149303,1.1197420583340392,1.1359311001412782,1.180181147747732,1.1170438846994997,1.0820493902878914,1.0352810472892002,1.145824403467925,1.1564535723312632,1.1054335617872373,1.0374068810618686,1.0267777121985295,1.0714202214245525,1.0293807739609802
302,15.125,1.0007061266873911,1.0451405346238023,1.043327802919888,0.9079143276618424,0.9087506012212488,1.0705373705986518,1.074289880160089,1.106990320624044,1.1102067573909895,1.1332578875541064,1.087577987611413,1.0770189780229529,1.028447533916035,1.0495655530929555,1.077018978022953,1.0305593358337273,1.1065842048706416,1.1783854700721716,1.0808977978717742
303,15.175,1.0008115146587129,1.0383646797074422,1.0306612323293258,0.9221566753369852,0.8875411845210323,1.111956074210919,1.110358436173259,1.121541902436875,1.139648466863681,1.1279324545875125,1.158045510933696,1.1014019805075912,1.1601434194679965,1.0720312610273888,1.0720312610273888,1.158045510933696,1.0531500842186872,1.08671662076749,1.107695706110493
304,15.225,1.0008224550159053,1.0484518416433228,1.038314189937225,0.881996371288834,0.8982277455577181,1.1379949821502249,1.080857158778665,1.1178909331861575,1.1263557959078698,1.06392743333524,1.087927242983731,1.062917421305944,1.098348002016143,1.0691698767253903,1.0587491176929795,1.002477018917959,0.9941404116920302,1.1254419755004108,1.0835888045294215
305,15.275,1.000225798203451,1.0373534564704876,1.0502882844542716,0.9196879922589186,0.8904438272747566,1.066960009307122,1.055922491969462,1.1631440889638718,1.1289803448234963,1.1116356747214593,1.1098040520752397,1.0746050429609126,1.1615673007727785,1.1284388216063537,0.9979954348885544,1.1139451119710426,1.1201567018147471,1.1739904804601873,1.070231576642386
306,15.325,0.9998430371426892,1.0443289028373772,1.0537461087994653,0.9340612686929628,0.9044645598884472,1.074107798357236,1.1153593861405229,1.1529557699430126,1.162877037890891,1.1064824621871572,1.0614332598783665,1.116973372313862,1.1354867431256943,1.0778895894888834,1.1005170427033442,1.0326346830599609,1.1766275671519872,1.232167679587484,1.0618740544215055
307,15.375,0.9994051507535628,1.053725749515412,1.047293461366317,0.907763487164854,0.8592055591738664,1.113823412357378,1.1169361000491078,1.117454881331063,1.101891442872413,1.0707645659551133,1.1281134785785014,1.1138076917124695,1.1117640078744653,1.083152434142402,1.1505940007965516,1.0586282280863475,1.0627155957623564,1.0504534927343294,1.041903386881454
308,15.425,0.9993879056450736,1.0384814963099342,1.0463245733450024,0.9158250669801788,0.9112687233633612,1.1566103027304206,1.1483635269533763,1.1205306587058537,1.131869975399289,1.0947594844025903,1.1106595180030288,1.0659894825440404,1.1472077288331102,1.1269031672608427,1.084263587959081,0.9746189554688368,1.1370554480469763,0.964466674682703,1.0194340235104835
309,15.475,0.9993793874257256,1.0515033393289044,1.0566983238050034,0.8830211420547251,0.8816896867741837,1.0933296245980086,1.1184224356543566,1.141466853971411,1.1102288646971818,1.0969143118917726,1.1155981365744203,1.026834451205027,1.141823770888105,1.071216293889724,1.091389858746404,1.0389385901190358,1.07525100686106,1.1115634236030845,1.0631262826767904
310,15.525,0.9999432878418906,1.0144409185960934,1.0350872239213318,0.9223209276247536,0.8773425691347342,1.1035979588784208,1.0969834943945946,1.070525636459289,1.0730696612607604,1.0725608563004665,1.1665510089657478,1.0502967847045566,1.0723449996506442,1.0442836351738052,1.070340616473728,1.0663318501198928,1.098401980950567,1.1645466257888308,1.028616721770556
311,15.575,0.9996840422333756,1.03168112109502,1.0284520722027044,0.9524235462009624,0.8993212673346653,1.1298895017724118,1.0990513542967433,1.042936036759053,1.1657830832604832,1.0757963578396823,1.0873778975771906,1.0933525014100325,1.1730138858479215,1.0933525014100325,1.0794117591334011,1.0116995823611954,1.1391577974618188,1.059496413023929,1.0542127497703968
312,15.625,0.9992032561798126,1.021786150719247,1.0543421372355135,0.9053289517871784,0.9131650361938766,1.057871394904234,1.1045865134826265,1.0885124941868354,1.0905217465988088,1.0724384748910445,1.0645993461625087,1.06855696454973,1.0863662472922253,0.981489360030863,1.0863662472922253,1.1338576679388803,1.1378152863261015,1.1477093322941547,1.0554725935552436
313,15.675,0.9990000849166102,1.0478141332541913,1.031217882552984,0.892295449903719,0.8977457711509493,1.0730943847568997,1.133487138503683,1.0686023617509406,1.1165172738145053,1.1170163874818333,1.0637170976737538,1.0735481244544718,1.1168046422896338,1.0283254012631655,1.1305680797826396,1.0951763833720527,1.1639935708370823,1.0853453565913342,1.0189558308415416
314,15.725,0.9987036921255688,1.0505714165756008,1.0480558589090927,0.932276851464062,0.9165454855057472,1.07372028057224,1.142160649495551,1.0454514325386983,1.089590511047211,1.1094282991409243,1.162464325036919,1.0647782473027243,1.1468345525994483,1.0901766275136142,0.9983517144434711,0.9456012324670068,1.0882229059589306,1.1526957172634993,1.0480121266140598
315,15.775,0.9988076415218132,1.04651446825829,1.0279060634352262,0.9343204146775124,0.910232066081877,1.098464177980176,1.0412987025895524,1.100435401269508,1.094521731401512,1.0782591392645249,1.100749004974629,1.0638632358484952,1.1454001991799485,1.1007490049746282,1.0755113734672737,1.0133879728337856,1.0852181548162565,1.1434588429101518,1.04007171666456
316,15.825,0.9988493414276248,1.0492033738193007,1.046259532700299,0.9136564173756936,0.9164574822004238,1.1272816829596772,1.092023524326707,1.116508356710714,1.0783120181916632,1.0978998840988683,1.1593939116136085,1.08801691539114,1.030143675210761,1.1767558836677228,1.1246699675053808,1.0687258353310136,1.1632521276256342,1.030143675210761,1.0672888467142911
317,15.875,0.998782102059914,1.059882341663845,1.0462612903521396,0.9559879099084898,0.8939929289853605,1.0958610442612695,1.0525521486399314,1.0695837368056262,1.0905082594091944,1.0457395133736531,1.0620043114227975,1.008329003264245,1.0025780773901145,1.1904416559450497,1.090758940793451,0.9891592503504758,1.0792570890451898,1.0792570890451894,1.1109263032976289
318,15.925,0.99879596855719,1.0424269792845045,1.037430597248718,0.9339012009883584,0.9029723243805048,1.1421827165064111,1.124290777255465,1.0628779046914028,1.0841548054222585,1.0328968172979232,1.0839203492158576,1.1010649593089028,1.082015392538853,1.1105897426939284,1.1905979231281394,1.0572509557377885,1.1124946993709337,1.097255045954893,1.031475725597904
319,15.975,0.9985850496368496,1.0390714758704604,1.0399742312795572,0.9385594108259456,0.9275645721474736,1.088911907579459,1.0629625505585898,1.074015054474886,1.1206277883827442,1.0980422369016174,1.099862477994551,1.099862477994551,1.0903972243112934,1.0563223110515658,1.0809319706280356,1.0620014632615202,1.0809319706280358,1.0525362095782629,1.0900495211147658
320,16.025000000000002,0.9988329499277514,1.0596908809453816,1.035737489037795,0.9374298978305527,0.928490169003559,1.1313150422621387,1.045356111233357,1.0601601493549806,1.072576439392471,1.1036171644861985,1.0290470682587034,1.1080598230427354,1.1005347987775902,1.0553846531867153,1.1005347987775902,1.038453348590136,1.0986535427113038,1.1306348958381731,1.07312221038313
321,16.075,0.9986861475744104,1.0558728027703363,1.04249942436828,0.9291395365639716,0.9000190942493503,1.130932432134001,1.0635415780160706,1.048829490145255,1.1015082563923695,1.09011825287948,1.0469599188615724,1.0675252029820674,1.082481773251518,0.9983510654858566,1.028264206024758,1.0039597793369002,1.078742630684155,1.1030470573720137,1.092897956117744
322,16.125,0.9983984122865504,1.0446389097480862,1.0468540049765596,0.903030175490815,0.9282914758915628,1.1069505608766883,1.0885564100994451,1.0767652878063398,1.1295895156794498,1.1097804302270335,1.0757791212145529,1.0832111013265695,1.1055070416626238,1.0943590714945963,1.1426669422227111,1.0311872405424474,1.111081026746636,1.0349032305984551,1.0535969356761328
323,16.175,0.9986777449804406,1.036869688848575,1.032026560790259,0.9337734054730848,0.9364545611661684,1.1048048896151137,1.060743939414087,1.069181142644071,1.1066798236662214,1.0541816702352111,1.0949898939384812,1.0359010632369106,1.0820642122225126,1.0045101219267012,1.019282329602094,0.9860448623324604,1.1116086275732984,1.0414406411151829,1.0551765332011045
324,16.225,0.998867343143604,1.0438787655188229,1.039415501179331,0.9246357450053188,0.9384435096019396,1.063999134233564,1.048160267962137,1.0220727235150786,1.0705210203453288,1.0355823447465906,1.014845005573037,1.031361470401531,1.1084383062678382,1.049713097988747,1.1047679807503952,0.9891527269509351,1.2112074207562469,1.0148450055730371,0.994302418365715
325,16.275000000000002,0.9983811705855264,1.025471645458684,1.0404318764187253,0.9317231841914072,0.9252227898830948,1.0783061498617506,1.0398778929109025,1.0306180719588909,1.1153454336697972,1.044970794434509,1.0906946678930023,1.0596882977355095,1.0998141885275594,0.9812604202783196,0.9484301459939148,1.0013233656743452,1.0560404894816862,1.0596882977355089,1.0011000304751314
326,16.325,0.9985320854485062,1.0491100221893082,1.043491024872045,0.9583277726093534,0.9511492874212686,1.079533734054328,1.0758524595988996,1.073091503757329,1.0721711851434714,1.0597468838564017,1.0622707879337976,1.132967990543725,1.029641309806138,1.1239042466193756,1.0658962855035374,1.049581546439708,1.0785855269976266,1.038705053730488,1.078604024434207
327,16.375,0.9983659033577976,1.0289659891366176,1.0440877337999477,0.9327449531397856,0.9384527243981636,1.0775247664051577,1.041851196040302,1.0436806099051663,1.069292404013268,1.0674629901484036,1.0287681150673316,1.1242579751348774,1.0179579422294958,1.0630003290538097,1.102637629459206,1.0089494648646338,1.043181678851112,1.0125528558105783,1.0149980139524704
328,16.425,0.9986676596426036,1.0496108570057576,1.055247039298686,0.9289658131245884,0.924947385943134,1.060973873474647,1.0818842411609515,1.0623375931063628,1.0868845464772412,1.0559735681583569,1.0225142248711148,1.085190228146928,1.001025309462266,1.135331030767578,1.065492055688815,1.042212397329228,1.1048884006050397,1.0619105697873403,1.040787112123539
329,16.475,0.9983788334484086,1.0439286317927945,1.0493608972155708,0.9320287173158256,0.9433061003335108,1.0685501136549254,1.059965567287296,1.0251755635869026,1.0590619308275455,1.0265310182765284,1.0145372979925686,1.069713887883393,0.9878389480453958,1.092852457837609,1.0714937778798703,0.9931786180348308,1.132010037760129,1.0074177380066562,1.0224923165482562
330,16.525000000000002,0.9988814583772684,1.0301123259065743,1.0387176868600942,0.9105173816305114,0.9504503060364664,1.1007152240102902,1.029759285457199,1.0400883144870796,1.113289694133623,1.058500931453388,1.0207911298172896,0.9517948489457576,1.082710869060973,1.0986330877236343,1.0296368068521022,1.043789890107801,1.0490972963286882,1.033175077666027,1.0776742488717643
331,16.575,0.9982616412311726,1.0315379317747675,1.0459615171958934,0.9449568382461628,0.9632942467996995,1.0548027364169097,1.0173065748176622,1.0289125295983816,1.0342691241125597,1.097209109654153,1.02519267229687,1.095531792180017,1.023434194299791,1.0251926722968698,1.0797054902063097,1.0726715782179943,1.0076078923260836,1.0375020182764203,1.078287941616827
332,16.625,0.9988357134476736,1.0540164425239344,1.0410131554512787,0.934666939089222,0.9307446142399212,1.098162217422966,1.0444742867933985,1.0702089973431086,1.0755334202154625,1.0449179886994275,0.928143714339851,1.1151707904874295,1.1588687054751807,1.1448853726791006,1.1134228738879195,1.0242791273129053,1.111674957288409,1.0015562115192744,1.0335537868205094
333,16.675,0.9987609708904828,1.034282430758294,1.0348624177017622,0.95406857937115,0.9414546919035024,1.1828827338542087,1.0571849041940862,1.0492460938997623,1.0219013028859814,1.0638005794393557,1.0546321890994457,1.018145737746747,1.021620637875575,1.1084931410962882,1.1119680412251158,1.0111959374890902,0.9851341865228768,1.1154429413539444,1.0560327866003525
334,16.725,0.9988469672890896,1.03922631247123,1.0355200845380228,0.9235234769187192,0.9333263674414304,1.0723555553914448,1.0456124282946022,1.068848260034482,1.0890152083370197,1.0605184335616946,0.972344496879257,1.039700509984569,1.0535171280574542,1.1208731411627666,1.10014821405344,1.079423286944112,0.9982506557659162,1.055244205316565,1.0253023250795352
335,16.775000000000002,0.9987546617636868,1.0317305337959513,1.0146196242924317,0.9277708698014768,0.9681087337058892,1.0995292851213432,1.0502836215388178,1.058999668190593,1.048540412208463,1.071202133503077,1.033511834799797,1.1193516881884846,1.0901661380363314,1.0798653556296878,1.093599732171879,0.9957422993087752,1.091882935104105,1.0541133996130825,1.0371206123096082
336,16.825,0.9986313850039952,1.038059351089589,1.0339087413753143,0.943890968968167,0.9357811658935,1.0657113014786534,1.0158914642144077,1.030187591429365,1.0704766772169731,1.0765417008839244,1.0683368528496278,1.0768698948052955,1.0342046850269564,1.1622003143619752,1.0444443353737574,1.032498076635823,1.0905227619343645,1.0751632864141625,1.0482058395827871
337,16.875,0.999186521981014,1.0391173677445251,1.0343440942551971,0.9524140100255648,0.9412170430607686,1.081799269829539,1.0641425142312066,1.0417485803016142,1.0641425142312064,1.0395953174237695,1.0467467601938258,1.0637118616556376,1.063711861655638,1.1146071660410757,1.0314781688781942,0.9262945398149572,1.0738909225327256,1.0433537399014632,1.0402896348415245
338,16.925,0.9988557359463908,1.0415924429424253,1.0344345611246597,0.963714045360034,0.9548093186761802,1.0321776939793526,1.0749888799594174,1.054439510688986,1.0445929379135712,1.0642860834644017,1.075987807632284,1.0371982785170133,1.0422577823146577,1.0270792709217258,1.082733812695809,0.9832302380088108,1.0422577823146573,1.0540632911758263,1.0835598541321607
339,16.975,0.9995714328358368,1.0346659208137308,1.0305083883291997,0.92661932698536,0.9376847595980344,1.083986802480072,1.068665434247139,1.0141894583078173,1.002698432133117,1.0797308668598122,1.017684484226273,1.0864242928807657,1.18366597341639,1.0663053244940848,1.0411566140107342,0.9942123544418122,1.0696584858918647,1.0830711314829862,1.1308194654687225
340,17.025000000000002,0.9993991533353068,1.0469582324795588,1.0179467114611076,0.9649667460970224,0.9605665329365252,1.0860910752880928,1.0814370036760286,1.0319346056204362,1.0598590352928212,1.073398152709736,1.0117156774324867,1.028383151525278,1.0683850893479798,1.0517176152551877,1.100053290124285,0.9717137396097848,1.0417171307995128,1.04671737302735,1.0905120115874931
341,17.075,0.9991766934915304,1.0317485247481026,1.0313534307277497,0.9724471248197306,0.968291367876056,1.0852077848865462,1.053240423781361,1.041042351780698,1.0624941335749678,1.060391017712784,0.9991712268881408,0.997514226511875,1.0969342490878098,1.0405962362947796,1.0422532366710453,1.0356252351659831,1.0173982310270615,0.9809442227492188,1.0422870530052557
