,r ($\AA$),g_full(r),O (DOL),O (DOL),O (G3),O (G3),O (G3),O (G3),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
236,11.825,0.9956970244620176,1.0581160573777264,1.0655281405941024,1.1096171291189727,1.1181232014004518,1.1053640929782325,1.1168472905582287,0.8899314546184589,0.8864243355854794,0.8881778951019701,0.8434621274314851,0.8539834845304229,1.0810960109994066,0.9187589103062048,0.8600412355873874,0.8427713312583235,0.977476585025022,1.067280087536155,0.7253359818206878,0.7736917139420668,1.096779903706413
237,11.875,0.9962329955132144,1.0534709278253334,1.052490954869217,1.0964971036349298,1.1163183974314073,1.107462074671279,1.0728802429412545,0.92766250226932,0.8389824879942773,0.8824530832271411,0.9050577927482306,0.8650648451339953,1.0137869724609774,0.9281630727598812,0.9007634248555304,0.8322643050946535,0.8939135128794427,0.8904885568913989,0.7911648332381275,0.7774650092859522,1.1498416016594926
238,11.925,0.9966484943059244,1.0495141851540346,1.0589079849594256,1.0559564076145,1.0889942516547158,1.066829622108748,1.081048441062765,0.9190375450984648,0.8664472165327926,0.8586879877280216,0.9069676336243766,0.8302374821105272,0.9951145628745393,0.9407738358916292,0.961151608510221,0.8185072001800823,0.8694516317265606,0.991718267438108,0.7709590640700363,0.8422812682351059,1.1425068536005067
239,11.975,0.9963384295244222,1.038840935760825,1.0520111517058446,1.0454979597286655,1.104387571105687,1.0774310588556415,1.0778457744287198,0.8908600928874022,0.865211529752448,0.8711961944839374,0.886585332364909,0.8985546618278883,1.060917838764006,0.868942229844805,0.8992541680952053,0.7611664493989384,0.8318943053165383,0.9767180102906724,0.8891501886784048,0.8251583190386718,1.1738143434721295
240,12.025,0.99782182586667,1.0254415134096333,1.0818264614908717,1.0549177327898205,1.091109842140894,1.0750701573148504,1.0849407325924154,0.943664960286336,0.8605749637831365,0.8690535348548918,0.8402263932109238,0.9462085316078624,0.9652724701995056,0.9786326427974226,0.8517110031172107,0.868411218864607,0.8183105716224184,0.9986729016942985,0.8149705284729387,0.7348094928854364,1.1786944110366386
241,12.075,0.9974195162227152,1.041451128743884,1.0435046498531926,1.0792373317506423,1.049462454495239,1.1016704584499184,1.0563963300204693,0.898868718087985,0.933343570699404,0.8223513622919072,0.8770066164319628,0.9535239722280402,0.9970443331004016,0.924170660913661,0.9175457816239568,0.9539826177173272,0.8380472301475133,0.9175457816239576,0.8612343076614762,0.834734790502661,1.126567483295016
242,12.125,0.9986123412079356,1.043375988208829,1.0684420780156472,1.103929768780395,1.0820857938759818,1.0772315772305572,1.0675231439397068,0.9398385761010096,0.907315324576663,0.9281635627332954,0.906481395050397,0.8939724521564176,1.0512566149283962,0.870571884237578,0.9001384765324391,0.8574311765509732,0.9198495380623464,1.0676824995366525,0.9132791842190436,0.7621610458230873,1.1892005234242633
243,12.175,0.9983700758368604,1.0418158266176714,1.044768026573784,1.068401859843812,1.0615814198823603,1.0310900412311663,1.10932449961252,0.9139389548344738,0.9172473311415668,0.8684487806119435,0.8841635680706358,0.8659674983816237,1.0915135467720083,0.8666943386309077,0.8504030916641616,0.8341118446974153,0.8536613410575111,1.0393815564784197,0.8438865928774628,0.8080458495506209,1.1553153894846342
244,12.225,0.998744450398186,1.024064621891596,1.0436366620692072,1.0871372407316835,1.0449569524748905,1.0497320794473568,1.0931061494472667,0.9868718182251874,0.9220647744680884,0.8474136227985194,0.9622615484440104,0.898274847012951,0.972727127815602,0.8919358381299208,0.8693142770179301,0.8079128968568123,0.8854725349550663,1.0858349333755557,0.765901426220258,0.7497431682831218,1.1632956433639907
245,12.275,0.999016565969458,1.0359161462256428,1.043864742891385,1.0585641712258784,1.054617250378653,1.0648792445814397,1.0581694791411556,0.971525458265678,0.9275871209571804,0.9235187563915788,0.9137546814341346,0.911313662694774,0.9295596613526224,0.8846843673562889,0.8141660482191933,0.7885230230784313,0.926354283210027,0.968024199063765,0.7404423509395027,0.7468531072246931,1.1678697138725105
246,12.325,1.000273336218383,1.0387480814339922,1.0316219451287227,1.120070670911968,1.0668271856816198,1.0820955380638522,1.0836615229235675,0.9555880534735528,0.8684229269742757,0.9224975887840128,0.9208834197747668,0.882950448057489,1.0841835178768076,0.9124946323479288,0.8775209704809354,0.8965975133174767,0.7725999848799536,0.9856213798880064,0.8393678848078506,0.8361884610017605,1.2354981365666575
247,12.375,1.000134630699183,1.0020964552543898,1.0201441176632933,1.0508453463656042,1.083465822749459,1.0357001251873856,1.0749223646489257,0.963092680225301,0.9334713758459696,0.9318702242578972,0.8766304944694135,0.8934425861441698,1.0155182647983858,0.870444226970045,0.8073685583490277,0.8389063926595364,0.977672863625775,0.9587501630394696,0.8042147749179767,0.7663693737453661,1.252084203590783
248,12.425,1.0012079967932317,1.0153815844632048,1.024780503038166,1.0547319017000458,1.0366265695671375,1.0293073927474512,1.0709111346698783,0.8957961252220328,0.9482097282935348,0.9212087812567006,0.9466214372913684,0.9045317257339496,1.0699305750959485,0.8446820329704863,0.8728381007361693,0.7946268013870496,0.9291502362675342,1.0292606994344071,0.8978657165278868,0.8603242928403098,1.2620430646808465
249,12.475,1.0011522233450831,1.0085905363740575,1.0185062467096495,1.0673116866439147,1.0887114197094567,1.0501154725733894,1.0226015300605495,0.9863160486098556,0.9343217521176428,0.9737113706723494,0.9185659046957604,0.8972955106762185,1.0272335069145622,0.8441314618754105,0.8162006414457093,0.8068903679691423,0.9775787150395372,1.0334403558989396,0.8379246128910326,0.8844759802738675,1.2205958533360537
250,12.525,1.0016903419181924,1.001728532561704,1.0005540010857414,1.0516044857788434,1.07814100849136,1.092925642574047,1.044780808509911,0.9542300279308946,0.9385997244430828,0.9385997244430828,0.904213056769898,0.9112466933394138,1.0190484228492884,0.9266875386031292,0.8866644887631268,0.8989792733292812,0.8558775273477405,0.9667105884431314,0.8281692620738927,0.8805070964800495,1.2274573024714048
251,12.575,1.0018019270198688,1.040241090647097,1.0223259892539869,1.0496518992784254,1.0488997302355885,1.069208294392176,1.0297194196432562,0.9482074390626288,0.8923849242527276,0.9295999341259956,0.888508360724262,0.9133183673064408,1.0415034013143625,0.9010073413130112,0.8215965247905085,0.8368678356602198,0.9346042252263774,0.9407127495742624,0.7788368543553142,0.824650786964451,1.1734911595454456
252,12.625,1.0023093851703733,1.002684415634809,1.0009504175100612,1.0559056491228382,1.071576333668124,1.0409811876511368,1.0510551991445354,0.9307123780852242,0.9514803402408446,0.8853305348562752,0.894560740258773,0.961479729426884,0.9666076213171618,0.9514570316413444,0.924185970224873,0.9150956164193824,0.872673965327093,0.9029751446787282,0.8029812528183322,0.8514631397809483,1.25094399409026
253,12.675,1.0028511037039822,0.9983733550981588,1.0114193021564497,1.0764650204810282,1.0305634859075603,1.0116846289458907,1.0253810545847486,0.9233839721764572,0.9539090621657618,0.914226445179666,0.9111739361807352,0.9455146624187027,1.0191217544156403,0.9229214708129836,0.9139026942252344,0.7966585985844973,0.8267211872103268,0.9108964353626516,0.8597900346987406,0.7936523397219144,1.1712445880845086
254,12.725,1.0034171226900113,0.9818665193019828,1.0255334788015786,1.059942253149843,1.0232152173511653,1.0401096538185572,1.0276224616470064,0.9926131210610658,0.9305274796217016,0.8797989677139275,0.9161417822150192,0.9320417635592464,0.9693711569893452,1.005163322785875,0.8828734229810651,0.8381332157354029,0.8739253815319327,1.0200767252010952,0.9067348668454178,0.7576008426932115,1.2052463992708984
255,12.775,1.0032322208868625,0.9966348281979084,1.0166747808464642,1.0596783201856403,1.0276110257646165,1.050932694434452,1.020323004305293,0.930018812253922,0.9405359878367612,0.9533068439016366,0.9089844610882436,0.9420384414914524,1.127523174497888,0.9410823346202852,0.973635497138596,0.9292448209772624,0.9381229562095296,0.8937322800481948,0.8611791175298834,0.8138290629577938,1.145007665312455
256,12.825,1.0033518775740844,0.9992410392004136,1.0000812082356154,1.052516533917672,1.0514318380737169,1.009128700159472,1.012382787691337,0.932471297977196,0.9168183025675072,1.0211716052987687,0.9257628713730433,0.9682495731993426,0.9396314704806176,0.8486046717778079,0.8955862453018387,0.8955862453018384,0.9073316386828468,1.1099396745052292,0.8691591101945715,0.8603500651588152,1.137085915329701
257,12.875,1.0037750343427914,1.0037219801424508,0.9873267429252848,1.0813100658043604,1.026778171311241,1.0020235613110748,1.0325183707315693,0.9415141322292864,0.9666606212283402,0.981452673580725,0.9533477741111944,0.9067528092011824,0.9964464357379144,0.8507671322674591,0.8478535461980502,0.9673105750438236,0.8973845093780047,0.9294339561415048,0.7662731362545948,0.8711622347533226,1.165553349644027
258,12.925,1.0031367594873746,0.998866535244055,0.977220980236006,1.043056885448243,1.0394969643374985,1.0419889091150194,1.0017618005636029,0.9525910748216536,0.914428720514468,0.8968153262188444,0.9026864576507192,0.92984044052314,1.0870488802652651,0.9453855953370792,1.0205538689724434,0.8817816714917712,0.904910371071883,1.0321182187624995,0.9367123329945374,0.855761884464145,1.123452981390086
259,12.975,1.0043982456180809,0.99638173587873,0.9995283485280786,1.0304411122519594,1.0438647537554124,1.0438647537554124,1.043511500031638,0.9438069951642848,0.9030252114226184,0.9663826254498504,0.9401657644730644,0.9867735173206832,1.0299165839954445,0.9295068891769472,0.9209003439067904,0.8290971943584501,0.8836053144027768,0.9897527060680456,0.8577856785923064,0.9381134344471036,1.1766376890771668
260,13.025,1.0040777464291284,0.984266554461472,0.9947201440743728,1.0575997317594965,1.0214934101250148,1.0249988782448676,1.013430833449355,0.9806574030426716,0.9813800687781488,0.9264574728818756,0.9380201246495125,0.9741534114233764,0.9935558914728574,0.9536997812132012,0.8227439903600452,0.9394654561204668,0.7771941500632953,0.9280779960462794,0.9252311310277324,0.9053030758979044,1.199256413884391
261,13.075,1.0043518035899577,0.9926506047654724,0.996961790888232,1.0046511452415128,0.9983894691285122,1.0244797862660162,1.0383946220726854,0.955242774407987,0.9681514605486355,0.9566770728680593,0.9717372066988156,0.9667171620885636,1.0057474656384024,0.920993465725054,0.8927421324206044,0.8870918657597143,0.87296619910749,0.9294688657163894,0.9125180657337189,0.8362394658117049,1.169172780437305
262,13.125,1.0050908183813545,0.9888455688780786,0.963843659551388,1.0491403003255964,1.0674372519271946,1.0208318091684063,1.0177247796511537,0.964347605893226,0.955095562441852,0.9486903015909006,0.974311344994706,0.9728879536944948,1.014921130120434,0.846702158277268,0.9420262423217288,0.9364189432602896,0.9364189432602894,1.0149211301204342,0.8859532517073401,0.8438985087465483,1.1121333862978289
263,13.175,1.004892069421006,0.9615839613724168,0.9545515410670848,1.0381088143767303,0.9843190177242074,1.0477018991300466,1.0172095940212915,0.950685240905025,0.954923065158688,0.9231393832562164,1.0248471653441238,0.9132511266643366,0.9988851410022396,0.918195254960276,0.8569822379629245,0.982190681821144,0.940454533868404,1.0294916495009154,0.9042832056426964,0.990537911411692,1.2161402458555493
264,13.225,1.005368034907809,0.981322340884014,0.96657353490186,1.043535021554738,1.032994263761255,1.0176931637384588,1.0360544837658143,0.996784275946623,0.9995881698311426,0.9694463105725598,0.9357995839583272,0.9414073717273668,1.041051812729489,0.9444024401949216,0.9112655124687836,0.9444024401949214,0.8698443528111115,0.9167883337564734,0.795286265427302,0.8726057634549567,1.1474506554964066
265,13.275,1.0051972633229875,0.981524360231276,0.9894967951146464,1.0643737006683918,1.0448005634969375,1.0043044176249636,1.0296145087949478,0.9280678271141836,1.0045951591850684,0.9955510199403276,0.9712014142814096,1.0115521893733308,1.035965040761233,0.9701894826176624,0.8934513314501635,0.909895220986056,0.8221944767946285,1.0469276337851612,0.9345610552898946,0.8167131802826645,1.122211563429078
266,13.325,1.0049281496958269,0.976766485634434,0.9663891524537224,1.013863515685853,1.0239117170306091,1.0292707577478115,1.007164714789349,0.920425549027158,0.9701409575267486,1.00604653033201,0.9528786629088352,0.9604740725407176,1.0662867075501594,0.9928434904484904,0.9330008691063896,0.9166801541949072,0.9221203924987348,0.9901233712965768,0.8867588435238569,0.952041703169785,1.165099199191105
267,13.375,1.0048876049677955,0.9858282940348396,0.9841545617869027,1.0215896684712416,1.0252465140140938,1.0039703217647735,1.0112840128504763,0.9697545222099772,1.001965449802818,0.9766079110595176,0.9903146887585988,0.9478236778914472,1.1393239766236087,1.0124324436821164,0.8585427122424353,0.9206385687882712,0.9557362268359184,1.0340310024806687,1.009732623832298,0.907139469539177,1.0664012914963543
268,13.425,1.0047678239948967,0.9866773991280472,0.9508958071379094,1.0288428391134403,1.0384119354361765,0.9971658305967984,1.0212535558229947,1.001318361520935,0.994515926999733,1.0332898037705842,0.9741086234361266,1.0169639609197,1.0611797853075124,0.908434210149613,0.9647088957341028,0.8521595245651237,0.8869962346888552,0.94059117334075,0.897715222419234,0.8923557285540448,1.1053956096953257
269,13.475,1.0048566083381585,0.9843156584485534,0.9836814344418212,1.0104135030240906,1.0222043899313409,1.0189291435682162,1.0218768652950287,0.9830979483556276,0.9567649675961016,0.999978064227118,0.9614914000401192,1.0101061337500128,1.1224765535878645,0.9495832455707768,0.933623863292276,0.9708624219421104,0.9841619071741948,1.04533953924178,0.9815020101277778,0.8910655105496084,1.1160168036179956
270,13.525,1.004798943883748,0.9892645114559244,0.96408277513275,1.0383933273288168,1.0328664999760964,1.016611125409271,1.0140102654785788,0.9356293501442016,1.0361625897728772,0.9932684075313094,0.9718213164105248,0.981204418775868,1.0165027562454931,1.056106759735577,0.9610571513593754,0.9399350161646643,0.9557766175606978,1.0297040907421882,0.9584168844600368,0.8976907457752408,1.1184493883587423
271,13.575,1.004487583891833,0.9754914304818828,0.9832403694556012,1.0336625698551254,0.999131850225248,1.0059089073488687,1.0465712500905942,0.9660061907902314,0.9833038223057587,1.006589095499738,1.007254389019566,1.0205602594161258,1.0640664235309356,0.92516120075473,0.9356446137944434,0.9172986409749448,0.9775782659532982,1.1086209289497186,0.9670948529135844,0.8832275485958754,1.1234635162891105
272,13.625,1.0047997203300167,0.9728114267444684,0.952340327979918,0.9908511774603658,1.04402974049251,1.024488220342144,0.981240593779858,0.9212853371268436,1.024971213778395,0.967514708882312,1.011762821848261,0.9708168068648458,1.064076058977611,0.9626115936961273,0.9417983700486436,1.0068396939470303,0.933993411180837,1.0666777119335464,0.8949686168418047,0.9808231643876756,1.0302545705504491
273,13.675,1.0044073117922698,0.984554380379384,0.9770415185826437,1.0205083964993853,0.9874348928421912,0.989342979591645,0.991887095257582,0.978809362228636,0.9584857920818928,0.9617637872668516,1.0135561111891973,0.9643861834148184,1.0020731947230992,1.0201518348340832,0.9375066228981576,0.9865772174851136,0.9581679258821384,1.064057103675043,0.9090973312951828,0.9297586342791644,1.0453459746972036
274,13.725,1.0040178318848585,0.9709139211304388,0.9881534202967142,1.039289785877043,1.0162435664453822,1.0468666251422458,1.003299799367327,0.9606266520698428,0.9808024150875698,0.997724022779857,0.9938190363893292,0.9632299763301944,1.1281071794858126,0.9794021421899556,0.966582742423071,0.9153051433555344,0.9947854219102168,1.1127238997655515,0.8871024638683889,0.90248574358865,1.0929977213487554
275,13.775,1.0039371578038008,0.9727390817343798,0.970554242269541,1.024550212625696,1.026117282391107,1.033325803311998,0.9872539522089152,0.9433277812461636,0.943327781246164,0.9898480553898108,0.9795102166912226,1.0195693416482516,1.0868436101489116,0.9926674659439712,0.9163084301021276,1.010484574307068,1.0053939719176122,1.0435734898385338,1.0155751766965244,0.969759755191418,1.0525080164812533
276,13.825,1.0037029292389588,0.9778865875104248,0.9835502559778296,1.0043955775202946,1.0389333436617916,1.0115520515856498,1.0333326248280352,0.991040017224414,0.9871913181283968,0.9640991235522938,1.0154151114991892,0.9390825794281829,1.0613079325380597,1.0082425359111575,0.970338681177655,0.922327131848552,1.0360386960490586,1.0436194669957592,0.9703386811776552,0.960230986582054,1.0015126678258215
277,13.875,1.00323430864395,0.9690569128187544,0.9795849385382662,1.0413442373104471,1.0076727683496518,0.9956251785379916,0.9854310640819716,0.9896417798899124,0.9953732959896616,1.0323097330769289,0.9940996257452728,1.0068363281891586,1.103847545136754,1.096321311874458,0.9207092024208836,0.9658666019946598,1.0009890238853747,1.0887950786121616,0.975901579677721,0.9131829691585872,0.978256727501296
278,13.925,1.0035633068004668,0.9624666352839054,0.9737506449534078,1.016090943922254,1.023758397468302,1.0068899996669964,1.0185445290569892,0.9787539839777146,0.9926639243184826,0.9540954533736244,1.0065738646592517,1.0116320247831674,1.0336656768381047,1.0361564375051844,0.961433617492792,0.9813597028294304,1.0610640441759822,1.1233330608529768,0.9240722074865954,0.9913227454977492,0.9863412241635888
279,13.975,1.0029934128121385,0.9923862598072336,0.9716304687524416,1.0170548835888575,0.99452133227581,0.9984799291281026,0.9634615723578276,0.9661131295393628,1.0025228511204438,1.0496043876477028,1.0113114046055318,1.0062893740426242,1.0732688043911012,0.952093294217913,1.0163905036975636,0.9446743854317988,0.9273635982642005,1.0262823820790488,0.976822990171625,0.9520932942179128,1.037587385943603
280,14.025,1.002657799442367,0.9729113676437728,0.970335359689968,1.029770539134299,0.9965131230142832,1.027956498255025,0.9922803609626452,0.9966340590729016,1.0277983511014477,1.0209422068551668,0.982921770580341,0.9978806307540438,1.1785768621704678,0.8863880150907059,0.913397068182112,1.0459869651762903,0.9551383320506504,1.0754513867305515,0.9133970681821124,1.0165225436220289,0.9938229127307348
281,14.075,1.0024717720108105,0.9789162692404904,0.9865894846525888,0.9942488181733946,1.02126644910202,1.0047556746456374,1.0191650778075714,0.968524338810585,0.9895657621457667,0.9864714351847113,1.001324204597781,1.02112789714854,1.0970795589199185,0.9654300118495284,1.006875239630947,1.0068752396309475,0.9508022843972628,1.06538614944001,1.0019993304801922,0.9044811474650888,0.980207001826818
282,14.125,1.0018570283456705,0.991045631877228,0.9840038399675596,1.033721957742313,1.0197124617752162,1.005702965808121,0.978280122638486,0.964752131442763,0.9825723937432984,0.9616796724254296,0.9973201970264997,0.9973201970265,1.1328994340277492,1.0021802685630083,1.02638752142685,1.002180268563009,1.1111129064502927,1.004600993849393,1.0239667961404657,1.0336496972860023,0.9406740852661074
283,14.175,1.0016549936974275,0.9765011328862836,0.998853254134414,1.031473835522712,1.0151951953638172,0.9941809507950616,1.0214106761517592,1.0140932566453689,0.9927375021432104,1.0293473670040534,1.000669639529726,0.96466993908323,1.038388894234837,1.103288200124514,0.9831043003288156,0.927819706422794,1.0840587761572025,1.011948436279783,0.9422417743982776,1.0480036062184928,0.9615693076715458
284,14.225,1.0013483216198324,0.9889982396986804,0.9790957368958506,0.9798568144830292,1.0371669760979636,1.025704943774977,1.0027808791290032,1.004553311740683,1.0324239102570114,0.9984944859762648,0.971229770036378,1.0269709670690337,1.0000734526906283,1.0000734526906283,0.980978971493671,1.019167933887585,1.028715174486064,1.0454228455334011,1.047809655683021,1.033488794785303,0.9700921945867323
285,14.275,1.001406212104571,0.9890898032548197,0.9845687665584204,0.985845790729754,1.0053992744416824,1.001313471875011,0.9998542566726276,0.9644379812375676,1.0408469791272557,1.017382798672942,1.0444568530433045,1.0119679877988694,1.0073006760690302,1.140027353386361,0.9598982913128408,0.952787933599412,0.9575281720750314,1.047592703111792,0.971748887501888,1.0073006760690302,1.0080020378843
286,14.325,1.0010753933172072,0.9839930319129464,0.9745650160944576,1.002160557064245,1.018100068527095,1.0233166359149355,0.986800664200044,0.992966914368749,1.014475222983235,1.0180599410856497,0.9953567264370252,1.0222421122051322,1.1132541218053171,1.1720941916681773,0.953209131778337,0.9508555289838226,0.9555627345728516,1.0826572854766296,1.073242874298572,0.993220379285082,0.9867119470675992
287,14.375,1.0006927794702136,0.9825097995263764,0.9978911214021152,1.0236930143604446,0.986279437788373,0.9928987628742016,1.0334781036177554,1.0145499332218262,1.035315575129875,0.9439467507344588,1.0020905480769968,1.0365021832389072,1.023719177700705,1.1475938727192827,0.9676249761828588,0.9232170666478964,1.075138862425398,0.955938684199974,0.9769740097691662,1.012032885717821,0.9279154330165248
288,14.425,1.0002683052213843,1.000725829532021,0.9929777034323376,0.9891713745339,1.0000319674932434,1.0086061198295675,1.0094635350632,0.9780689465086604,1.0057612600543877,0.9945664950039868,1.0452375368110616,0.9892637115590608,1.093230405161104,1.0769828195217668,0.9539653853953578,0.9957448913250816,1.0560930665569048,0.942359967081546,0.958607552720883,1.0700195685334797,0.9629181366660128
289,14.475,1.0002841846725183,0.9995403556776472,1.0063556533848967,1.0206671223064978,1.0226539604199978,1.0186802841929987,1.0311689809064266,0.9859520387849072,1.0462209171201269,1.0023358115362289,0.9695682660335846,1.0549979382369066,1.0280640087896582,1.0465046188127909,1.028064008789658,1.0626401525830322,0.9957929412491752,1.0511147713185738,0.972742178720259,0.9750472549731508,0.956277348342462
290,14.525,1.0002650657427388,1.022146229754339,0.9730203295739,1.020135571020586,0.9871552278845236,0.9888465275325276,1.0116790727805705,0.9948658196131118,0.9861491214272496,1.0274081595069988,0.9809191025157322,0.9983524988874574,1.0347337078813812,1.011841369211439,1.0209983046794158,1.0370229417483747,1.0416014094823631,1.0805183852212648,0.9775028612065256,0.9523212886695896,0.9327460031538638
291,14.575,0.9994341986739024,0.9940031724606446,0.9871726532781602,1.0095089850184682,0.9918719728010074,0.9711554822598628,0.9789941543565124,1.0042114209091946,1.0134455489175551,1.0411479329426372,1.0215254109248706,1.0140226819180778,1.1299564595078897,1.0276465185061696,1.0344671812396176,1.0140051930392733,1.0276465185061694,1.0662969406623748,0.975354770883068,0.9730812166385854,0.9301852799238044
292,14.625,0.999263888361164,1.002078154036348,0.9854953004234532,1.0229152055086472,1.0212469556491606,1.0215249972924083,0.9953890828271152,0.9910516331924496,1.0581152775438178,1.0105402136022488,1.0116866006851783,0.9795877623631551,1.0951470542226889,0.9935354718721304,1.122243476182838,1.0612765267725026,0.9799872608920552,1.1109533003661087,1.0409542103023908,1.0003095773621675,0.9314395048801216
293,14.675,0.9994220858601788,0.9959030123091496,0.997507237522276,0.98005709818904,1.0225842306548365,1.0046344669517406,1.0234126812872868,0.9558450973975734,1.0270068824926877,0.9951264027700764,1.0446550051962764,0.995695697050838,1.0450862887423074,0.9912621021976394,0.8903417524263861,1.0047181488338066,1.0450862887423074,0.968835357804027,1.0047181488338064,1.0249022187880568,0.9107546667111835
294,14.725,0.9986094954052464,0.9997734811082428,1.0080588966975377,0.9912407396804618,1.0408850600684427,1.013457258749116,0.9775268390207978,1.0437924070082911,1.0251330627876662,0.9832908969595984,1.0534047964552795,0.9979921984667574,1.1382371318421614,1.0625031543810397,1.0224086957251508,1.0780954438583297,1.0112713460985154,1.1248723122901982,0.9555845979653368,0.9778592972186086,0.9533343987550572
295,14.775,0.999033094231758,1.007156024999138,0.9915412029061286,0.986722591005704,1.039573000352778,0.9785498472922386,0.997892007414106,1.0328084832484037,1.003042931528901,0.986194506027295,1.0283155697813084,1.019329742847119,1.0354123308259238,1.119484272217773,0.9845266820887516,1.0177129747434297,1.0619613649496658,1.0619613649496655,1.004438457681559,1.0508992673981068,0.9595579476152336
296,14.825,0.9985082798709012,0.9966012322989668,1.0112725438154604,1.018501840385741,0.994148714552926,0.9822427419235494,1.0401490633482442,1.0096764341010287,0.9801113230472416,1.008002937248928,1.0409150420069166,1.0252957380539731,1.0855754327468288,1.05920517931978,1.0526126159630182,1.015254756941366,1.0657977426765424,1.0174522780602866,1.0438225314873355,1.0877729538657497,0.9279369279915992
297,14.875,0.99835940902857,1.0119801122036136,1.0165601497408443,0.989895568922834,0.987745374909426,1.0041406042616643,0.9689311772921034,1.002346019258165,0.9558025888448504,1.0416862997265617,1.0029001077154658,0.9796283925088092,0.9626027653662766,1.0782897190270764,1.0280859466837104,1.0979346734223066,1.135041809502186,0.9538716745239524,1.0673758554741706,0.96915108349802,0.90627386551873
298,14.925,0.9983403119877254,1.0053144352852768,0.9951816763983125,1.0027634985749276,0.9765998077175422,0.9931523468313982,1.0035644278868887,1.0440750217528851,1.0330673778756805,0.985184127009839,1.007199414764249,0.9791299228773762,1.0342181770082968,1.0862543117005383,1.068908933469791,1.0212091433352366,1.0363863492871404,1.0038637651044893,1.01687279877755,0.9843502145948992,0.9556993666244687
299,14.975,0.9980190981634878,1.002823318076926,0.9954284718149904,1.0241892731347324,1.0064211008664707,1.0024431518511878,1.0035039382552633,0.99665778600127,1.0343809825092711,1.0218065836732713,1.018526305716053,0.9900972300868346,0.964865597112882,1.1070109752589763,1.1866985357348172,1.1780836643320245,1.0337845683352311,0.986402775619866,1.0531680289915164,1.0273234147831358,0.8963861601457788
300,15.025,0.9982739531456648,0.99758839755616,1.0221761254975628,0.9939383830720124,0.9855084789484224,1.0089541497921568,0.9799763543673168,1.0432573750335334,1.015560276581316,1.0258788034556714,1.024792642732055,1.049774339375232,1.0119397408359287,1.046170260610505,1.1146313001596588,1.0290550007232169,1.0290550007232162,1.001242703406373,1.0525884830682375,1.0889584103287258,0.9329344786776418
301,15.075,0.9981636111340048,0.9965560224707158,1.005981397238312,0.9842157548805932,0.9886644833658284,1.0022723587324305,0.9902346228312054,1.013690090844763,0.9824000294988364,1.0514539579863986,1.0298746053340355,1.0444406683743803,1.0519934418027077,1.0583691596318152,1.09449822733009,1.0966234666064592,1.0413672454208625,1.0774963131191373,0.9563576743660984,1.1540049270684252,0.9188840675337931
302,15.125,0.9977437576386065,1.0155506239455478,1.00870444149008,1.0143740302531348,0.9631613998174956,1.0021557884740735,1.0055353021576443,0.994672865276488,0.9785951788765456,1.0407622329563253,1.0638069167962445,1.0252204694363802,1.0007141777419213,1.0302711365781807,1.026048713887287,1.0619393067598872,1.0534944613780992,0.9838244869783446,0.9838244869783452,0.9732684302511092,0.8801166153764849
303,15.175,0.9981220108182624,1.015870569549574,1.015470502376373,0.9777432722707824,0.9648306564193458,1.028360726408414,1.011316073484518,0.9939853564556044,1.0269939756844466,1.0440306823832035,1.003036106889319,1.008360077732681,1.0444662799976616,1.0864127169453588,1.0612448547767408,1.0213957396764286,1.0612448547767412,0.9396001876284188,0.9857412682708856,1.0843153950979738,0.9075197238607652
304,15.225,0.9977881325407212,1.009507229983538,1.0140778335838576,1.0149468711275909,0.9949352796341754,1.0005795746707795,0.9980139860177778,1.0631009966147054,0.9916986908719267,0.9901119729665316,1.0467049115922902,1.0662744324254954,1.004280241939959,0.9980295350399178,1.025115931606763,1.0397009143735256,1.0438680523068873,0.9542745867396292,1.085539431640495,1.014698086773361,0.9282299746561236
305,15.275,0.9978334216309014,0.994222552245446,1.0190978583580204,0.991491042085964,0.9968435644211324,1.0236061760969752,1.0042351428839846,1.0461691164021465,1.008862231789112,1.0325074403466683,1.0162185188959072,1.0508981581136578,0.968737029388408,0.9977163422333608,1.0204858023258234,0.991506489480871,1.0163459004908304,1.037045409665796,1.070164624345742,1.049465115170776,0.887311919317496
306,15.325,0.9978505176704008,1.0051036732242022,1.014420177171543,0.9827528460009656,1.001997684005623,0.9723707623405592,1.0050363426379372,1.0310012910794435,1.000723784809769,0.9955035251081008,1.024214953467275,1.0195167197357735,0.9212967425004488,0.9973859823944594,0.9953295164513782,1.0858140179469573,1.032345903426842,0.9747648570205644,0.9665389932482386,1.0673058244592253,0.9223879285110628
307,15.375,0.996979597334246,1.0100739844881137,1.0052024016556254,0.9768745110356644,0.9650503796891082,0.9806481699760548,0.9987617328899272,1.0279369545234256,1.035197861366679,1.0123778684307396,1.059573762911886,1.055943309490259,0.9949956975029524,0.9847801359269472,0.9480041142533266,1.027685494546171,1.070590853165395,1.0910219763174065,1.0869357516870035,1.009297483709361,0.9081425760220546
308,15.425,0.9971604802468454,1.004117117892874,1.0179596656474954,0.969551925065242,0.9800497804023752,0.987548248500328,0.9937969719152886,1.025405898974349,1.0027336077407454,0.99242802081638,0.9862446686617607,1.003764166433182,0.964196958453876,1.057571821798883,1.1164385834729091,1.037272938463012,1.021033831794315,0.9357785217836564,1.0616315984660571,1.0555419334652958,0.8844927716411902
